ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_540b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_540b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_540b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_540b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_540b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318214.87,97.32,85.06,316725.83,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
318056.07,97.32,85.06,316564.59,96.87
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317946.07,97.32,85.06,316454.59,96.86
317787.26,97.32,85.05,316296.85,96.86
317787.26,97.32,85.05,316296.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
317467.26,97.32,85.05,315976.85,96.86
316467.26,97.31,85.04,314976.85,96.85
316467.26,97.31,85.04,314976.85,96.85
316467.26,97.31,85.04,314976.85,96.85
316467.26,97.31,85.04,314976.85,96.85
316467.26,97.31,85.04,314976.85,96.85
316467.26,97.31,85.04,314976.85,96.85
316467.26,97.31,85.04,314976.85,96.85
316467.26,97.31,85.04,314976.85,96.85
316467.26,97.31,85.04,314976.85,96.85
316467.26,97.31,85.04,314976.85,96.85
316467.26,97.31,85.04,314976.85,96.85
316467.26,97.31,85.04,314976.85,96.85
316467.26,97.31,85.04,314976.85,96.85
316467.26,97.31,85.04,314976.85,96.85
316467.26,97.31,85.04,314976.85,96.85
316467.26,97.31,85.04,314976.85,96.85
316467.26,97.31,85.04,314976.85,96.85
316467.26,97.31,85.04,314976.85,96.85
316467.26,97.31,85.04,314976.85,96.85
316467.26,97.31,85.04,314976.85,96.85
316467.26,97.31,85.04,314976.85,96.85
316467.26,97.31,85.04,314976.85,96.85
316467.26,97.31,85.04,314976.85,96.85
316467.26,97.31,85.04,314976.85,96.85
316467.26,97.31,85.04,314976.85,96.85
316467.26,97.31,85.04,314976.85,96.85
316467.26,97.31,85.04,314976.85,96.85
316467.26,97.31,85.04,314976.85,96.85
316357.26,97.31,85.04,314866.85,96.85
316357.26,97.31,85.04,314866.85,96.85
316357.26,97.31,85.04,314866.85,96.85
316357.26,97.31,85.04,314866.85,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316200.83,97.31,85.04,314710.61,96.85
316042.02,97.31,85.04,314556.14,96.85
316042.02,97.31,85.04,314556.14,96.85
316042.02,97.31,85.04,314556.14,96.85
316042.02,97.31,85.04,314556.14,96.85
316042.02,97.31,85.04,314556.14,96.85
316042.02,97.31,85.04,314556.14,96.85
316042.02,97.31,85.04,314556.14,96.85
316042.02,97.31,85.04,314556.14,96.85
316042.02,97.31,85.04,314556.14,96.85
316042.02,97.31,85.04,314556.14,96.85
316042.02,97.31,85.04,314556.14,96.85
316042.02,97.31,85.04,314556.14,96.85
316042.02,97.31,85.04,314556.14,96.85
316042.02,97.31,85.04,314556.14,96.85
316042.02,97.31,85.04,314556.14,96.85
316042.02,97.31,85.04,314556.14,96.85
316042.02,97.31,85.04,314556.14,96.85
316042.02,97.31,85.04,314556.14,96.85
316042.02,97.31,85.04,314556.14,96.85
316042.02,97.31,85.04,314556.14,96.85
316042.02,97.31,85.04,314556.14,96.85
316042.02,97.31,85.04,314556.14,96.85
315042.02,97.3,85.03,313556.14,96.84
315042.02,97.3,85.03,313556.14,96.84
315042.02,97.3,85.03,313556.14,96.84
315042.02,97.3,85.03,313556.14,96.84
315042.02,97.3,85.03,313556.14,96.84
315042.02,97.3,85.03,313556.14,96.84
315042.02,97.3,85.03,313556.14,96.84
315042.02,97.3,85.03,313556.14,96.84
315042.02,97.3,85.03,313556.14,96.84
315042.02,97.3,85.03,313556.14,96.84
315042.02,97.3,85.03,313556.14,96.84
315042.02,97.3,85.03,313556.14,96.84
315042.02,97.3,85.03,313556.14,96.84
315042.02,97.3,85.03,313556.14,96.84
315042.02,97.3,85.03,313556.14,96.84
