ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6db4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6db4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6db4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6db4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6db4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
893013.55,15.28,1.66,254360.75,4.35
893069.35,15.29,1.66,254002.58,4.35
893077.94,15.29,1.67,253804.82,4.34
893129.88,15.29,1.67,253927.79,4.35
892993.67,15.29,1.67,253836.66,4.35
892715.65,15.29,1.67,253753.77,4.35
893403.78,15.3,1.68,253830.64,4.35
893228.54,15.3,1.68,253758.74,4.35
893280.47,15.3,1.68,253628.32,4.34
893280.47,15.3,1.68,253628.32,4.34
893332.41,15.3,1.68,253998.88,4.35
893388.21,15.31,1.69,253640.71,4.35
893396.8,15.31,1.69,253442.95,4.34
893099.28,15.31,1.69,253142.07,4.34
893099.28,15.31,1.69,253142.07,4.34
893320.6,15.31,1.69,253173.84,4.34
893023.07,15.31,1.69,253011.65,4.34
892886.86,15.31,1.69,253071.65,4.34
892886.86,15.31,1.69,253071.65,4.34
892778.73,15.31,1.69,252989.39,4.34
892778.73,15.31,1.69,252989.39,4.34
893079.0,15.31,1.69,252678.4,4.33
893079.0,15.31,1.69,252678.4,4.33
892942.79,15.31,1.69,252648.55,4.33
892681.53,15.31,1.69,252384.88,4.33
892681.53,15.31,1.69,252384.88,4.33
892681.53,15.31,1.69,252384.88,4.33
892069.38,15.3,1.68,251772.73,4.32
892121.31,15.31,1.69,251834.42,4.32
892342.63,15.31,1.69,251866.2,4.32
892232.63,15.31,1.69,251757.99,4.32
892284.57,15.31,1.69,251983.43,4.32
891987.04,15.31,1.69,251838.38,4.32
892038.97,15.31,1.69,251961.35,4.32
892260.29,15.32,1.7,252095.59,4.33
891962.77,15.31,1.69,251950.54,4.33
892500.33,15.32,1.7,252099.76,4.33
892500.33,15.32,1.7,252099.76,4.33
892500.33,15.32,1.7,252099.76,4.33
892307.98,15.32,1.7,251664.47,4.32
892845.54,15.33,1.71,251813.69,4.32
893056.1,15.34,1.72,251801.33,4.32
893108.03,15.34,1.72,251924.3,4.33
893159.96,15.34,1.72,251995.43,4.33
893159.96,15.34,1.72,251999.82,4.33
893381.28,15.35,1.73,252031.59,4.33
893083.76,15.34,1.72,251869.4,4.33
893135.69,15.35,1.73,252111.98,4.33
893187.62,15.35,1.73,252234.95,4.33
893051.42,15.35,1.73,252165.92,4.33
893103.35,15.35,1.73,252288.89,4.34
892967.14,15.35,1.73,252197.76,4.34
892830.94,15.35,1.73,252067.34,4.33
892882.87,15.36,1.74,252251.7,4.34
892746.67,15.36,1.74,252300.52,4.34
892798.6,15.36,1.74,252301.14,4.34
892850.53,15.36,1.74,252424.12,4.34
892714.32,15.36,1.74,252355.08,4.34
892578.12,15.36,1.74,252335.75,4.34
892161.03,15.36,1.74,251938.68,4.34
892024.82,15.36,1.74,251827.6,4.34
892076.75,15.36,1.74,251946.12,4.34
891940.55,15.36,1.74,251876.67,4.34
891992.48,15.36,1.74,251999.64,4.34
891992.48,15.36,1.74,252057.16,4.34
892213.8,15.37,1.75,252191.39,4.34
891916.28,15.37,1.75,252046.34,4.34
891371.45,15.37,1.75,251848.06,4.34
891104.97,15.36,1.74,251681.24,4.34
890968.77,15.36,1.74,251730.13,4.34
891190.09,15.37,1.75,251860.31,4.34
891245.89,15.37,1.75,251502.13,4.34
890948.36,15.37,1.75,251252.65,4.33
890948.36,15.37,1.75,251252.65,4.33
891300.68,15.38,1.75,251407.69,4.34
891164.48,15.38,1.76,251277.27,4.34
891216.41,15.38,1.76,251461.63,4.34
891255.62,15.38,1.76,257218.6,4.44
891088.53,15.38,1.76,257071.53,4.44
894350.23,15.43,1.81,258845.58,4.47
894214.03,15.43,1.81,258799.89,4.47
894214.03,15.43,1.81,258799.89,4.47
894435.35,15.44,1.82,259000.5,4.47
894137.82,15.44,1.81,258775.16,4.47
894359.14,15.44,1.82,258806.94,4.47
894222.94,15.44,1.82,259008.01,4.47
894086.73,15.44,1.82,258877.59,4.47
893950.53,15.44,1.82,258877.59,4.47
893950.53,15.44,1.82,258877.59,4.47
893791.04,15.44,1.82,258708.39,4.47
893654.84,15.44,1.82,258662.7,4.47
893826.65,15.44,1.82,258881.69,4.47
893878.58,15.45,1.83,259004.67,4.48
893742.37,15.45,1.83,258913.53,4.48
893794.31,15.45,1.83,259036.51,4.48
893658.1,15.45,1.83,258945.37,4.48
893710.03,15.45,1.83,259068.35,4.48
893522.02,15.45,1.83,258884.63,4.48
893522.02,15.45,1.83,258884.63,4.48
893522.02,15.45,1.83,258889.02,4.48
893743.34,15.46,1.84,259023.26,4.48
893795.27,15.46,1.84,259146.23,4.48
893645.68,15.46,1.84,259148.74,4.48
893867.01,15.46,1.84,259282.97,4.49
893730.8,15.46,1.84,259152.55,4.48
893594.59,15.46,1.84,259152.55,4.48
893646.53,15.47,1.85,259275.53,4.49
893510.32,15.47,1.85,259206.86,4.49
893562.25,15.47,1.85,259329.83,4.49
893782.53,15.48,1.85,259516.4,4.49
893646.33,15.48,1.86,259470.7,4.49
893348.8,15.47,1.85,259325.65,4.49
893082.32,15.47,1.85,259158.83,4.49
893303.64,15.47,1.85,259359.45,4.49
893006.11,15.47,1.85,259134.11,4.49
893230.26,15.47,1.85,258628.28,4.48
893101.8,15.48,1.85,258618.54,4.48
893101.8,15.48,1.85,258618.54,4.48
892965.59,15.48,1.85,258488.12,4.48
893186.91,15.48,1.86,258851.38,4.49
892889.39,15.48,1.86,258548.12,4.48
893664.22,15.49,1.87,258870.54,4.49
893836.03,15.5,1.88,258951.12,4.49
893469.32,15.49,1.87,258425.55,4.48
893641.13,15.5,1.88,258735.26,4.49
894135.19,15.51,1.89,258470.1,4.48
894209.23,15.51,1.89,258746.15,4.49
894984.06,15.52,1.9,259068.57,4.49
894454.08,15.52,1.9,258484.54,4.48
894987.91,15.53,1.91,258512.9,4.48
894621.2,15.52,1.9,257987.34,4.48
895234.86,15.54,1.91,258101.13,4.48
895098.66,15.54,1.91,257970.71,4.48
894903.01,15.53,1.91,257643.66,4.47
894612.95,15.53,1.91,257379.21,4.47
894476.74,15.53,1.91,257379.21,4.47
894340.54,15.53,1.91,257349.36,4.47
894340.54,15.53,1.91,257344.71,4.47
893955.0,15.53,1.91,256847.78,4.46
893818.79,15.53,1.91,256747.22,4.46
893540.78,15.52,1.9,256558.37,4.46
893712.59,15.53,1.91,256638.94,4.46
893933.91,15.53,1.91,256901.72,4.46
894154.19,15.54,1.92,256956.74,4.47
893996.05,15.54,1.92,256802.67,4.46
894047.98,15.54,1.92,257057.2,4.47
893911.77,15.54,1.92,257106.02,4.47
893963.71,15.54,1.92,257106.64,4.47
894263.98,15.55,1.93,256795.65,4.47
894263.98,15.55,1.93,256795.65,4.47
893966.45,15.55,1.93,256683.38,4.46
894187.77,15.55,1.93,256715.16,4.46
894051.57,15.55,1.93,256916.22,4.47
893754.04,15.55,1.93,256612.97,4.46
893566.02,15.55,1.92,256431.13,4.46
893288.01,15.54,1.92,256159.62,4.46
893509.33,15.55,1.93,256191.4,4.46
893087.18,15.54,1.92,255769.25,4.45
893139.11,15.54,1.92,255994.68,4.46
893139.11,15.54,1.92,257103.33,4.47
893178.32,15.54,1.92,257051.54,4.47
893230.25,15.55,1.93,257174.51,4.48
893485.31,15.55,1.93,257390.41,4.48
893197.78,15.55,1.93,257255.06,4.48
893498.05,15.56,1.94,256944.08,4.47
894035.62,15.57,1.95,257093.3,4.48
897297.32,15.63,2.01,263258.77,4.58
896875.17,15.62,2.0,262836.62,4.58
896875.17,15.62,2.0,262836.36,4.58
897085.73,15.63,2.0,262823.99,4.58
897085.73,15.63,2.0,262823.99,4.58
897257.54,15.63,2.01,262904.56,4.58
897121.34,15.63,2.01,262997.14,4.58
897349.4,15.64,2.02,262981.17,4.58
897055.13,15.63,2.01,262866.73,4.58
897276.45,15.64,2.02,263295.38,4.59
897328.38,15.64,2.02,263418.35,4.59
897380.32,15.64,2.02,263489.48,4.59
897436.12,15.65,2.03,263131.3,4.59
897444.71,15.65,2.03,262933.54,4.58
897166.7,15.64,2.02,262659.98,4.58
896900.21,15.64,2.02,262493.16,4.58
896952.14,15.64,2.02,262616.13,4.58
896654.62,15.64,2.02,262317.48,4.58
896909.67,15.65,2.03,262533.38,4.58
897176.02,15.65,2.03,262289.88,4.58
896787.8,15.65,2.03,261800.24,4.57
896526.53,15.65,2.02,261643.02,4.57
896526.53,15.65,2.02,263381.03,4.6
896792.88,15.65,2.03,263137.54,4.59
897059.23,15.66,2.04,262894.04,4.59
897287.3,15.67,2.04,262878.07,4.59
896993.03,15.66,2.04,262763.62,4.59
896604.8,15.66,2.04,262273.98,4.58
896343.54,15.65,2.03,262116.76,4.58
895765.31,15.65,2.03,261437.12,4.57
895765.31,15.65,2.03,261014.28,4.56
895986.63,15.65,2.03,261442.93,4.57
895850.42,15.65,2.03,261423.59,4.57
895902.36,15.65,2.03,261474.77,4.57
895766.15,15.65,2.03,261344.35,4.57
895818.08,15.66,2.04,261528.71,4.57
895520.56,15.65,2.03,261230.06,4.57
895741.88,15.66,2.04,261261.83,4.57
895592.29,15.66,2.04,261099.64,4.56
895456.09,15.66,2.04,261303.41,4.57
895456.09,15.66,2.04,261307.8,4.57
895722.44,15.67,2.04,261064.3,4.57
896256.27,15.68,2.06,261092.66,4.57
895678.04,15.67,2.05,260413.02,4.56
895482.39,15.67,2.05,260085.97,4.55
895538.19,15.67,2.05,259727.8,4.54
895827.6,15.68,2.06,259799.9,4.55
895669.46,15.67,2.05,259645.54,4.54
896444.29,15.69,2.07,259967.96,4.55
896064.23,15.68,2.06,259613.51,4.54
896236.05,15.69,2.07,259690.1,4.55
895869.34,15.68,2.06,259164.54,4.54
896163.42,15.69,2.07,258897.07,4.53
896215.35,15.69,2.07,259169.0,4.54
895937.33,15.69,2.07,258871.83,4.53
896165.4,15.69,2.07,258855.86,4.53
896029.19,15.69,2.07,259112.87,4.54
895734.92,15.69,2.07,258811.41,4.53
895734.92,15.69,2.07,258868.92,4.53
902303.73,15.81,2.19,265819.04,4.66
902525.05,15.81,2.19,265850.82,4.66
902745.33,15.82,2.2,266194.7,4.66
902609.13,15.82,2.2,266175.36,4.66
902472.92,15.82,2.2,266064.28,4.66
902185.39,15.81,2.19,265940.04,4.66
901918.91,15.81,2.19,265718.21,4.66
902052.67,15.81,2.19,265216.84,4.65
901795.17,15.81,2.19,264983.21,4.65
902061.52,15.82,2.2,264716.77,4.64
901925.31,15.82,2.2,264686.92,4.64
901537.08,15.82,2.2,264220.22,4.64
901758.41,15.82,2.2,264404.99,4.64
901460.88,15.82,2.2,264179.65,4.64
901682.2,15.82,2.2,264211.43,4.64
901515.11,15.82,2.2,264064.36,4.63
901378.9,15.82,2.2,264187.5,4.64
901229.32,15.82,2.2,264105.93,4.64
908139.68,15.94,2.32,272043.77,4.77
908139.68,15.94,2.32,272043.77,4.77
908139.68,15.94,2.32,272043.77,4.77
908003.47,15.94,2.32,271998.07,4.77
908055.4,15.94,2.32,272075.61,4.78
908107.34,15.95,2.33,272198.58,4.78
907971.13,15.95,2.33,272129.55,4.78
908192.45,15.95,2.33,272161.33,4.78
907894.92,15.95,2.33,271999.13,4.78
908116.25,15.95,2.33,272418.59,4.79
908116.25,15.95,2.33,272418.59,4.79
908168.18,15.96,2.34,272541.57,4.79
908220.11,15.96,2.34,272612.69,4.79
908083.9,15.96,2.34,272482.28,4.79
907786.38,15.96,2.34,272182.81,4.78
907650.17,15.96,2.34,272182.81,4.79
908332.36,15.97,2.35,272253.74,4.79
908196.16,15.97,2.35,272208.05,4.79
908417.48,15.98,2.36,272408.66,4.79
908281.27,15.98,2.36,272378.81,4.79
908281.27,15.98,2.36,272378.81,4.79
911736.45,16.04,2.42,275575.43,4.85
911788.38,16.04,2.42,275637.13,4.85
911490.86,16.04,2.42,275411.79,4.85
911788.71,16.04,2.42,275599.93,4.85
911840.65,16.05,2.43,275908.02,4.86
911654.14,16.04,2.42,275648.55,4.85
911654.14,16.04,2.42,275648.55,4.85
911436.58,16.04,2.42,275494.84,4.85
911300.38,16.04,2.42,275364.43,4.85
911164.17,16.04,2.42,275364.43,4.85
911385.49,16.05,2.43,275396.2,4.85
911437.42,16.05,2.43,275621.64,4.85
911571.18,16.06,2.44,275336.23,4.85
911283.65,16.05,2.43,275200.89,4.85
911026.16,16.05,2.43,274751.29,4.84
910889.95,16.05,2.43,274721.43,4.84
911061.76,16.06,2.43,274924.54,4.84
911283.08,16.06,2.44,274956.31,4.85
911146.88,16.06,2.44,275079.46,4.85
911198.81,16.06,2.44,275202.43,4.85
911062.6,16.06,2.44,275111.3,4.85
911118.41,16.07,2.45,274753.13,4.85
910820.88,16.06,2.44,274527.79,4.84
910993.2,16.07,2.45,274502.82,4.84
910805.18,16.07,2.45,274319.15,4.84
910857.11,16.07,2.45,274442.13,4.84
910909.05,16.07,2.45,274513.25,4.84
911181.04,16.08,2.46,274373.1,4.84
911282.52,16.08,2.46,274205.5,4.84
911066.49,16.08,2.46,273997.02,4.84
911118.43,16.08,2.46,274119.99,4.84
910982.22,16.08,2.46,274028.86,4.84
911203.54,16.09,2.47,274060.64,4.84
911131.66,16.09,2.47,273898.44,4.84
910995.45,16.09,2.47,274180.02,4.84
910995.45,16.09,2.47,274179.76,4.84
910820.58,16.09,2.47,274085.98,4.84
911041.9,16.09,2.47,274117.76,4.84
910905.7,16.09,2.47,274240.9,4.84
910608.17,16.09,2.47,274015.56,4.84
910471.96,16.09,2.47,273996.23,4.84
910523.9,16.09,2.47,274047.4,4.84
910523.9,16.09,2.47,274047.4,4.84
910745.22,16.1,2.48,274079.18,4.84
910797.15,16.1,2.48,274304.61,4.85
910849.08,16.1,2.48,274427.59,4.85
910901.01,16.11,2.49,274498.71,4.85
911514.67,16.12,2.5,274612.5,4.86
910939.13,16.11,2.49,273925.57,4.84
910641.61,16.11,2.49,273780.52,4.84
910693.54,16.11,2.49,273903.5,4.85
910732.75,16.11,2.49,279722.63,4.95
910596.55,16.11,2.49,279649.2,4.95
910596.55,16.11,2.49,279649.2,4.95
910460.34,16.11,2.49,279625.33,4.95
910512.27,16.12,2.5,279674.92,4.95
910780.4,16.12,2.5,279636.68,4.95
910644.2,16.12,2.5,279977.81,4.96
910453.72,16.12,2.5,279776.21,4.95
910505.65,16.12,2.5,279899.18,4.96
910369.44,16.12,2.5,279830.15,4.96
910421.37,16.13,2.51,279699.73,4.95
913683.08,16.18,2.56,281473.79,4.99
913735.01,16.19,2.57,281844.35,4.99
913786.94,16.19,2.57,281967.32,5.0
913838.88,16.19,2.57,282038.45,5.0
913751.36,16.19,2.57,281872.92,5.0
913615.15,16.19,2.57,281742.51,4.99
913786.97,16.2,2.58,282046.07,5.0
914008.29,16.2,2.58,282077.85,5.0
913809.19,16.2,2.58,281915.66,5.0
913861.12,16.2,2.58,282256.86,5.0
913913.06,16.21,2.59,282375.37,5.01
913913.06,16.21,2.59,282375.37,5.01
913913.06,16.21,2.59,282375.37,5.01
913964.99,16.21,2.59,282444.83,5.01
914016.92,16.21,2.59,282567.81,5.01
914188.73,16.22,2.6,282716.09,5.02
914240.66,16.22,2.6,282839.07,5.02
914292.6,16.23,2.6,282910.19,5.02
914156.39,16.23,2.61,282779.77,5.02
913879.57,16.22,2.6,282551.99,5.02
913601.56,16.22,2.6,282278.42,5.01
913829.62,16.22,2.6,282650.7,5.02
913693.42,16.22,2.6,282520.28,5.02
913693.42,16.22,2.6,282520.28,5.02
913745.35,16.23,2.61,282704.64,5.02
913467.33,16.22,2.6,282516.43,5.02
913331.13,16.22,2.6,282386.01,5.02
913194.92,16.22,2.6,282386.01,5.02
913046.68,16.22,2.6,282199.8,5.01
912910.47,16.22,2.6,282069.38,5.01
912910.47,16.22,2.6,282069.38,5.01
913138.54,16.23,2.61,282442.21,5.02
913002.33,16.23,2.61,282311.79,5.02
913054.27,16.23,2.61,282496.15,5.02
913278.41,16.24,2.62,281990.32,5.01
912984.14,16.23,2.61,281687.5,5.01
913279.85,16.24,2.62,282101.92,5.02
913331.78,16.24,2.62,282224.89,5.02
913383.71,16.25,2.63,282296.02,5.02
913603.99,16.25,2.63,282351.04,5.02
913655.92,16.26,2.64,282605.56,5.03
913444.19,16.25,2.63,282393.83,5.02
913307.98,16.25,2.63,282263.41,5.02
913171.78,16.25,2.63,282263.41,5.02
913393.1,16.26,2.64,282295.19,5.03
913256.89,16.26,2.64,282496.25,5.03
913308.83,16.26,2.64,282619.23,5.03
913011.3,16.26,2.64,282315.97,5.03
913011.3,16.26,2.64,282320.36,5.03
913232.62,16.26,2.64,282454.59,5.03
912966.14,16.26,2.64,282288.03,5.03
912816.55,16.26,2.64,282290.54,5.03
912988.36,16.26,2.64,282371.11,5.03
913040.3,16.27,2.65,282561.79,5.03
913340.57,16.27,2.65,282250.8,5.03
913204.36,16.28,2.65,282231.47,5.03
913256.29,16.28,2.66,282304.98,5.03
913120.09,16.28,2.66,282174.56,5.03
913341.41,16.28,2.66,282537.99,5.04
913578.35,16.29,2.67,282163.67,5.03
913156.2,16.29,2.67,281741.52,5.02
912797.38,16.28,2.66,281382.7,5.02
912509.85,16.28,2.66,281089.28,5.01
912294.21,16.28,2.65,280877.69,5.01
912346.14,16.28,2.66,281000.67,5.01
912209.94,16.28,2.66,280931.64,5.01
911931.92,16.28,2.65,280743.43,5.01
911987.72,16.28,2.66,280385.26,5.0
912340.04,16.29,2.67,280540.29,5.01
912561.36,16.29,2.67,280572.07,5.01
912613.29,16.29,2.67,280797.5,5.01
912613.29,16.29,2.67,280797.5,5.01
912833.57,16.3,2.68,280852.52,5.02
912536.05,16.3,2.68,280707.47,5.01
912399.84,16.3,2.68,280877.63,5.02
912451.77,16.3,2.68,281000.6,5.02
912185.29,16.3,2.68,280735.01,5.02
912406.61,16.3,2.68,280869.24,5.02
912257.03,16.3,2.68,280871.75,5.02
912478.35,16.31,2.68,280903.52,5.02
912478.35,16.31,2.68,280898.87,5.02
912530.28,16.31,2.69,281124.31,5.02
912232.75,16.3,2.68,280979.26,5.02
912499.1,16.31,2.69,280735.76,5.02
912110.87,16.31,2.69,280246.12,5.01
911974.67,16.31,2.69,280216.27,5.01
912146.48,16.31,2.69,280419.37,5.02
912198.41,16.32,2.7,280542.34,5.02
911920.39,16.31,2.69,280268.68,5.01
911920.39,16.31,2.69,281950.75,5.04
915727.95,16.38,2.76,287897.29,5.15
915949.27,16.39,2.77,288031.53,5.15
915813.07,16.39,2.77,287901.11,5.15
915865.0,16.39,2.77,288085.47,5.16
915715.42,16.39,2.77,288087.98,5.16
915579.21,16.39,2.77,287957.56,5.15
915631.14,16.39,2.77,288142.88,5.16
915498.81,16.39,2.77,287500.8,5.15
915319.26,16.39,2.77,287219.74,5.14
915161.13,16.39,2.77,287062.65,5.14
915382.45,16.4,2.77,287094.43,5.14
915434.38,16.4,2.78,287319.86,5.15
915136.85,16.39,2.77,287174.81,5.14
915358.17,16.4,2.78,287202.89,5.15
915410.11,16.4,2.78,287425.9,5.15
915465.91,16.41,2.79,287067.73,5.14
915465.91,16.41,2.79,287067.73,5.14
915168.38,16.4,2.78,286924.88,5.14
915457.79,16.41,2.79,286996.98,5.14
915509.72,16.41,2.79,287119.95,5.15
915509.72,16.41,2.79,287119.95,5.15
915731.04,16.42,2.8,287254.19,5.15
915731.04,16.42,2.8,287254.19,5.15
915433.52,16.41,2.79,287109.14,5.15
915176.43,16.41,2.79,286872.07,5.14
915444.56,16.42,2.8,286833.83,5.14
915496.49,16.42,2.8,287140.46,5.15
915496.49,16.42,2.8,287140.46,5.15
915360.28,16.42,2.8,287010.05,5.15
915163.89,16.42,2.8,286952.83,5.15
914947.86,16.41,2.79,286739.9,5.14
915169.18,16.42,2.8,287103.16,5.15
915036.85,16.42,2.8,286461.08,5.14
914739.32,16.42,2.8,286157.82,5.14
914559.78,16.42,2.8,285876.76,5.13
914423.57,16.42,2.8,285846.91,5.13
914287.37,16.42,2.8,285746.35,5.13
914339.3,16.42,2.8,285869.32,5.13
914559.58,16.43,2.81,286055.89,5.14
914423.37,16.43,2.81,286036.55,5.14
914315.23,16.42,2.8,285933.08,5.14
914487.05,16.43,2.81,286125.57,5.14
914538.98,16.43,2.81,286248.54,5.14
914794.03,16.44,2.82,286464.44,5.15
914486.02,16.43,2.81,286160.87,5.14
914707.34,16.44,2.82,286192.65,5.14
914879.15,16.45,2.82,286504.22,5.15
914931.08,16.45,2.83,286627.2,5.15
914633.55,16.44,2.82,286514.93,5.15
914854.88,16.45,2.83,286649.17,5.15
914910.68,16.45,2.83,286291.0,5.15
914910.68,16.45,2.83,286291.0,5.15
914910.68,16.45,2.83,286291.0,5.15
914613.15,16.45,2.83,286145.95,5.15
914613.15,16.45,2.83,286145.95,5.15
914965.47,16.46,2.84,286300.98,5.15
914829.26,16.46,2.84,286281.64,5.15
914693.06,16.46,2.84,286170.56,5.15
914693.06,16.46,2.84,286170.56,5.15
915467.89,16.47,2.85,286492.98,5.16
915689.21,16.48,2.86,286524.76,5.16
915144.39,16.48,2.86,286517.95,5.16
915094.39,16.48,2.86,286467.95,5.16
914806.86,16.48,2.86,286305.76,5.16
914978.67,16.48,2.86,286676.84,5.16
914421.96,16.47,2.85,285961.28,5.15
914473.9,16.48,2.86,286084.25,5.15
914525.83,16.48,2.86,286155.38,5.16
915059.66,16.49,2.87,286183.74,5.16
915059.66,16.49,2.87,286183.47,5.16
915326.01,16.5,2.88,285917.04,5.15
915544.36,16.51,2.88,286029.19,5.16
915156.14,16.5,2.88,285562.49,5.15
914940.11,16.5,2.88,285349.45,5.15
914940.11,16.5,2.88,285349.45,5.15
914995.91,16.5,2.88,284991.28,5.14
915348.23,16.51,2.89,285146.32,5.14
915212.03,16.51,2.89,285015.9,5.14
915433.35,16.51,2.89,285379.2,5.15
915653.62,16.52,2.9,285434.22,5.15
915517.42,16.52,2.9,285604.42,5.15
915569.35,16.52,2.9,285727.39,5.16
915271.82,16.52,2.9,285424.1,5.15
915135.62,16.52,2.9,285332.96,5.15
915135.62,16.52,2.9,285332.96,5.15
914857.6,16.52,2.9,285061.46,5.15
915029.41,16.52,2.9,285142.03,5.15
914893.21,16.52,2.9,285234.61,5.15
915506.87,16.54,2.91,285348.4,5.15
915506.87,16.54,2.91,285689.19,5.16
915121.33,16.53,2.91,285192.26,5.15
915173.26,16.53,2.91,285315.24,5.15
915037.06,16.53,2.91,285246.2,5.15
914878.92,16.53,2.91,285091.84,5.15
915100.24,16.54,2.92,285123.62,5.15
915152.17,16.54,2.92,285349.06,5.16
914874.15,16.54,2.92,285077.97,5.15
914874.15,16.54,2.92,285077.97,5.15
914737.95,16.54,2.92,285048.12,5.15
914777.16,16.54,2.92,287164.21,5.19
914499.14,16.53,2.91,286890.64,5.19
914362.94,16.53,2.91,286790.08,5.19
914414.87,16.54,2.92,286913.05,5.19
914586.68,16.54,2.92,287061.33,5.19
914370.65,16.54,2.92,286875.27,5.19
914092.64,16.54,2.92,286687.06,5.19
913956.43,16.54,2.92,286556.65,5.18
913778.19,16.53,2.91,286477.46,5.18
913641.98,16.53,2.91,286477.46,5.18
913505.77,16.53,2.91,286431.77,5.18
913218.25,16.53,2.91,286296.42,5.18
913270.18,16.53,2.91,286373.95,5.18
913133.98,16.53,2.91,286354.62,5.19
913305.79,16.54,2.92,286547.11,5.19
913527.11,16.55,2.92,286578.88,5.19
913390.9,16.55,2.93,286702.03,5.19
913442.83,16.55,2.93,286571.61,5.19
913306.63,16.55,2.93,286755.97,5.2
913358.56,16.55,2.93,286878.94,5.2
913530.37,16.56,2.94,287027.22,5.2
913342.36,16.56,2.93,286843.65,5.2
913398.16,16.56,2.94,286485.48,5.19
913086.9,16.55,2.93,286279.26,5.19
912950.69,16.55,2.93,286148.84,5.19
912771.15,16.55,2.93,285767.48,5.18
912634.94,16.56,2.93,285767.48,5.18
912690.74,16.56,2.94,285409.3,5.18
912867.68,16.56,2.94,285351.7,5.18
912923.48,16.57,2.95,284993.53,5.17
912625.96,16.56,2.94,284768.19,5.17
912915.37,16.57,2.95,284840.3,5.17
916412.34,16.63,3.01,287073.34,5.21
915995.25,16.63,3.01,286676.27,5.2
915807.23,16.62,3.0,286576.87,5.2
915859.16,16.63,3.01,286699.84,5.21
916030.97,16.63,3.01,286848.12,5.21
916252.29,16.64,3.02,286879.9,5.21
915954.77,16.63,3.01,286717.71,5.21
916182.83,16.64,3.02,287145.96,5.22
916234.77,16.64,3.02,287268.94,5.22
915940.49,16.64,3.02,286970.68,5.21
916161.81,16.64,3.02,287104.92,5.22
915883.8,16.64,3.02,286916.71,5.21
915883.8,16.64,3.02,286916.71,5.21
915883.8,16.64,3.02,286916.71,5.21
916107.95,16.65,3.03,286410.88,5.2
916107.95,16.65,3.03,286410.88,5.2
916107.95,16.65,3.03,286410.88,5.2
916116.54,16.65,3.03,286500.94,5.21
915980.33,16.65,3.03,286370.52,5.21
915844.13,16.65,3.03,286370.52,5.21
915707.92,16.65,3.03,286351.18,5.21
915571.72,16.65,3.03,286240.1,5.21
915571.72,16.65,3.03,286240.1,5.21
915623.65,16.65,3.03,286363.08,5.21
915623.65,16.65,3.03,286363.08,5.21
915623.65,16.65,3.03,286363.08,5.21
915795.46,16.66,3.04,286593.44,5.21
916220.13,16.67,3.05,286337.6,5.21
915930.91,16.67,3.05,286117.63,5.21
915822.77,16.67,3.04,286015.35,5.2
915822.77,16.67,3.04,286015.35,5.2
915525.25,16.66,3.04,285870.3,5.2
915417.11,16.66,3.04,285788.04,5.2
915417.11,16.66,3.04,285788.04,5.2
915367.11,16.66,3.04,285738.04,5.2
915367.11,16.66,3.04,285742.43,5.2
915230.91,16.66,3.04,285723.1,5.2
915094.7,16.66,3.04,285612.02,5.2
914958.49,16.66,3.04,285481.6,5.2
915010.43,16.66,3.04,285665.96,5.2
915547.99,16.68,3.05,285815.18,5.21
915228.55,16.67,3.05,285272.82,5.2
915494.9,16.68,3.06,285029.32,5.19
915358.69,16.68,3.06,285009.99,5.19
915530.5,16.69,3.07,285202.47,5.2
915372.36,16.68,3.06,285091.43,5.2
915236.16,16.68,3.06,284961.01,5.19
915236.16,16.68,3.06,284961.01,5.19
914847.93,16.68,3.06,284471.37,5.19
914711.73,16.68,3.06,284471.37,5.19
914711.73,16.68,3.06,284471.37,5.19
914933.05,16.69,3.06,284499.44,5.19
914984.98,16.69,3.07,284722.46,5.19
915040.78,16.69,3.07,284364.28,5.19
915049.37,16.69,3.07,284166.52,5.18
915049.37,16.69,3.07,284161.87,5.18
914751.85,16.69,3.07,284017.69,5.18
914803.78,16.69,3.07,284140.67,5.19
914667.58,16.69,3.07,284049.53,5.18
914888.9,16.7,3.08,284077.61,5.19
914940.83,16.7,3.08,284300.62,5.19
914804.62,16.7,3.08,284270.77,5.19
914497.1,16.7,3.08,284116.85,5.19
914219.08,16.7,3.08,283820.97,5.18
914082.88,16.7,3.08,283720.41,5.18
914303.15,16.7,3.08,283775.43,5.18
914166.95,16.7,3.08,283945.46,5.19
914030.74,16.7,3.08,283815.04,5.19
914082.67,16.71,3.09,283999.4,5.19
913804.66,16.7,3.08,283725.83,5.19
