ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_23e2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_23e2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_23e2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_q124,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_23e2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_23e2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_ratio
884625.74,15.38,1.78,215125.06,3.74
884489.76,15.38,1.78,215045.74,3.74
883982.36,15.38,1.78,214492.42,3.73
883455.9,15.37,1.77,213965.96,3.72
883073.9,15.36,1.76,213584.17,3.72
882937.93,15.36,1.77,213584.17,3.72
883276.07,15.37,1.77,213404.03,3.71
883140.09,15.37,1.77,213324.72,3.71
883140.09,15.37,1.77,213324.72,3.71
883004.11,15.37,1.77,213324.72,3.71
883326.8,15.38,1.78,213071.1,3.71
882819.4,15.37,1.78,212505.68,3.7
882683.43,15.37,1.78,212426.37,3.7
882979.45,15.38,1.78,212857.36,3.71
883317.59,15.39,1.79,212677.22,3.71
882824.32,15.38,1.78,212183.95,3.7
882316.92,15.38,1.78,211618.53,3.69
882180.94,15.38,1.78,211595.84,3.69
882044.97,15.38,1.78,211539.22,3.69
881908.99,15.38,1.78,211529.32,3.69
881961.69,15.38,1.78,211622.75,3.69
881821.23,15.38,1.78,211442.5,3.69
882061.9,15.39,1.79,211221.5,3.68
882061.9,15.39,1.79,211221.5,3.68
882702.64,15.4,1.8,211285.93,3.69
882491.1,15.4,1.8,211115.18,3.68
882787.12,15.4,1.8,211225.37,3.69
882375.87,15.4,1.8,210699.49,3.68
882239.9,15.4,1.8,210869.92,3.68
882103.92,15.4,1.8,210860.03,3.68
881967.94,15.4,1.8,210790.61,3.68
882020.64,15.4,1.8,210901.69,3.68
882264.68,15.41,1.81,211272.82,3.69
882128.7,15.41,1.81,211262.93,3.69
881040.88,15.41,1.81,211262.93,3.7
881321.99,15.42,1.82,211608.59,3.7
881374.69,15.42,1.82,211522.25,3.7
881374.69,15.42,1.82,211522.25,3.7
881238.72,15.42,1.82,211707.67,3.7
881576.86,15.43,1.83,211515.43,3.7
881576.86,15.43,1.83,211522.41,3.7
881440.88,15.43,1.83,211512.52,3.7
881304.9,15.43,1.83,211443.1,3.7
881103.64,15.43,1.83,211198.7,3.7
880967.66,15.43,1.83,211176.01,3.7
880808.98,15.42,1.83,211017.33,3.7
880673.01,15.42,1.83,210960.71,3.69
880537.03,15.42,1.83,210881.4,3.69
880401.05,15.43,1.83,210881.4,3.69
880029.05,15.42,1.82,210581.47,3.69
880325.07,15.43,1.83,210691.65,3.69
879953.07,15.42,1.82,210502.16,3.69
879817.1,15.42,1.82,210562.16,3.69
879309.7,15.41,1.82,210008.83,3.68
879186.34,15.42,1.82,209303.02,3.67
878950.44,15.41,1.82,209073.27,3.67
878663.35,15.41,1.81,208788.19,3.66
878716.05,15.41,1.81,208899.27,3.66
879100.72,15.42,1.82,209256.69,3.67
878788.62,15.42,1.82,209099.75,3.67
878841.32,15.42,1.82,209210.83,3.67
879137.34,15.43,1.83,209509.4,3.68
879001.36,15.43,1.83,209430.09,3.68
878629.36,15.42,1.82,209184.53,3.67
878629.36,15.42,1.82,209184.53,3.67
879014.03,15.43,1.83,209717.6,3.68
878878.05,15.43,1.83,209723.83,3.68
878742.07,15.43,1.83,209638.29,3.68
878807.39,15.43,1.83,209215.03,3.67
878671.41,15.43,1.83,209135.72,3.67
878359.31,15.43,1.83,208807.11,3.67
878736.61,15.44,1.84,209129.25,3.67
879032.63,15.44,1.84,209561.04,3.68
879085.33,15.45,1.85,209672.12,3.68
878713.33,15.44,1.84,209300.33,3.68
878577.35,15.44,1.84,209272.78,3.68
878441.38,15.44,1.84,209193.47,3.68
878305.4,15.44,1.84,209193.47,3.68
878305.4,15.44,1.84,209186.04,3.68
878495.85,15.45,1.85,209253.68,3.68
878359.87,15.45,1.85,209385.57,3.68
878425.19,15.45,1.85,208962.31,3.68
878425.19,15.45,1.85,210913.03,3.71
878377.97,15.45,1.85,210769.04,3.71
878241.99,15.45,1.85,210746.35,3.71
878106.02,15.45,1.85,210689.73,3.71
878402.04,15.46,1.86,210799.91,3.71
878488.57,15.46,1.86,209493.38,3.69
878488.57,15.46,1.86,209500.36,3.69
878352.59,15.46,1.86,209670.79,3.69
878216.61,15.46,1.86,209660.89,3.69
878080.64,15.46,1.86,209591.48,3.69
877944.66,15.46,1.86,209512.17,3.69
877808.68,15.46,1.86,209512.17,3.69
877512.25,15.46,1.86,209263.33,3.69
877376.28,15.46,1.86,209269.56,3.69
877240.3,15.46,1.86,209184.02,3.69
881521.52,15.53,1.94,214766.04,3.78
881521.52,15.53,1.94,214789.02,3.78
881385.55,15.53,1.94,214766.33,3.79
881249.57,15.53,1.94,214709.71,3.78
880877.57,15.53,1.93,214409.77,3.78
880741.59,15.53,1.93,214330.46,3.78
880741.59,15.53,1.93,214300.06,3.78
880932.05,15.53,1.94,214619.83,3.78
880796.07,15.53,1.94,214626.06,3.79
881092.09,15.54,1.94,214900.45,3.79
881441.3,15.55,1.95,221610.32,3.91
881332.63,15.55,1.95,221527.48,3.91
880960.63,15.54,1.94,221227.55,3.9
880824.65,15.54,1.94,221217.65,3.9
885747.65,15.63,2.03,222332.36,3.92
885611.67,15.63,2.03,222262.94,3.92
885475.69,15.63,2.03,222247.4,3.92
885339.72,15.63,2.03,222176.6,3.92
885203.74,15.63,2.03,222182.83,3.92
885067.76,15.63,2.03,222097.29,3.92
884931.78,15.63,2.03,222103.52,3.92
884795.81,15.63,2.03,222017.98,3.92
884589.38,15.63,2.03,221818.21,3.92
884912.07,15.64,2.04,221564.59,3.91
884776.09,15.64,2.04,221554.69,3.92
884284.14,15.63,2.03,221062.74,3.91
884148.16,15.63,2.03,220993.33,3.91
884012.19,15.63,2.03,220999.56,3.91
883620.32,15.62,2.03,220575.11,3.9
883484.34,15.62,2.03,220489.57,3.9
883788.51,15.63,2.03,220477.1,3.9
883652.53,15.63,2.03,220850.56,3.91
883705.24,15.64,2.04,220961.64,3.91
883705.24,15.64,2.04,220981.62,3.91
883569.26,15.64,2.04,220976.21,3.91
883433.28,15.64,2.04,220982.44,3.91
883297.3,15.64,2.04,220896.9,3.91
883362.62,15.64,2.04,220473.64,3.9
883506.74,15.64,2.05,220540.4,3.91
883136.59,15.64,2.04,220170.11,3.9
883000.61,15.64,2.04,220090.8,3.9
882456.7,15.64,2.04,220090.8,3.9
882456.7,15.64,2.04,220076.63,3.9
882752.72,15.65,2.05,220508.42,3.91
882752.72,15.65,2.05,220508.42,3.91
882462.71,15.64,2.04,220207.41,3.9
882515.41,15.65,2.05,220318.49,3.91
882379.43,15.65,2.05,220313.08,3.91
882717.57,15.66,2.06,220132.94,3.9
882719.03,15.66,2.06,220149.3,3.9
882583.06,15.66,2.06,220155.53,3.91
882442.6,15.65,2.06,219974.49,3.9
882306.62,15.65,2.06,219888.95,3.9
882170.64,15.65,2.06,219809.64,3.9
882034.67,15.65,2.06,219809.64,3.9
882034.67,15.65,2.06,219809.64,3.9
881898.69,15.66,2.06,219730.33,3.9
882194.71,15.66,2.06,220161.33,3.91
882881.58,15.68,2.08,220265.78,3.91
882745.61,15.68,2.08,220179.43,3.91
882048.21,15.67,2.07,219424.01,3.9
882048.21,15.67,2.07,219424.01,3.9
881352.08,15.66,2.06,218733.99,3.89
880980.08,15.65,2.05,218362.99,3.88
881364.74,15.66,2.06,218899.34,3.89
881417.44,15.66,2.06,219010.42,3.89
881470.14,15.67,2.07,219145.72,3.89
881158.04,15.66,2.06,218789.35,3.89
881034.68,15.66,2.06,218173.49,3.88
881034.68,15.66,2.06,218173.49,3.88
880898.71,15.66,2.06,218094.18,3.88
880662.81,15.66,2.06,217774.48,3.87
880526.83,15.66,2.06,217774.48,3.87
880390.85,15.66,2.06,217780.71,3.87
880179.31,15.66,2.06,217609.96,3.87
880043.34,15.66,2.06,217524.42,3.87
879907.36,15.66,2.06,217444.24,3.87
879771.38,15.66,2.06,217438.08,3.87
879824.08,15.66,2.07,217549.16,3.87
879824.08,15.66,2.07,217549.16,3.87
880128.25,15.67,2.07,217975.53,3.88
879986.55,15.67,2.07,217765.07,3.88
879850.58,15.67,2.07,217771.3,3.88
879714.6,15.67,2.07,217685.76,3.88
880010.62,15.67,2.08,217795.95,3.88
879874.64,15.68,2.08,217966.38,3.88
879751.29,15.68,2.08,217350.52,3.87
879515.39,15.67,2.08,217030.82,3.87
878427.57,15.68,2.08,217030.37,3.87
878129.12,15.67,2.08,216809.62,3.87
878410.23,15.68,2.08,216730.31,3.87
878274.25,15.68,2.08,217145.39,3.88
878274.25,15.68,2.08,217145.39,3.88
878138.27,15.68,2.08,217122.7,3.88
878190.97,15.68,2.09,217228.92,3.88
877818.98,15.68,2.08,216928.99,3.87
877871.68,15.68,2.08,217040.07,3.88
877735.7,15.68,2.08,217012.52,3.88
877542.13,15.68,2.08,216789.68,3.87
877406.15,15.68,2.08,216779.79,3.87
877702.17,15.69,2.09,217070.3,3.88
877754.87,15.69,2.09,216990.99,3.88
877618.89,15.69,2.09,217175.98,3.88
877671.6,15.69,2.09,217287.06,3.89
877448.14,15.69,2.09,217131.59,3.88
877448.14,15.69,2.09,217131.59,3.88
877500.84,15.69,2.1,217266.88,3.89
877566.16,15.7,2.1,216843.62,3.88
877566.16,15.7,2.1,216843.62,3.88
877566.16,15.7,2.1,216843.62,3.88
877518.94,15.7,2.1,216699.62,3.88
877382.96,15.7,2.1,216705.85,3.88
877435.66,15.7,2.1,216783.16,3.88
877832.94,15.71,2.11,216616.08,3.88
877840.45,15.71,2.11,216562.99,3.88
877704.47,15.71,2.11,216553.1,3.88
877757.17,15.72,2.12,216646.53,3.88
877621.19,15.72,2.12,216652.76,3.88
877485.22,15.72,2.12,216567.22,3.88
877248.95,15.71,2.11,216386.31,3.88
877112.97,15.71,2.12,216307.0,3.88
877417.14,15.72,2.12,216747.29,3.88
878057.88,15.73,2.14,216811.73,3.89
878110.58,15.74,2.14,216922.81,3.89
877974.61,15.74,2.14,216895.26,3.89
877838.63,15.74,2.14,216901.49,3.89
877702.65,15.74,2.14,216815.95,3.89
877702.65,15.74,2.14,216815.95,3.89
877917.21,15.74,2.15,216310.35,3.88
877533.39,15.74,2.14,216070.39,3.88
877533.39,15.74,2.14,216070.39,3.88
877397.42,15.74,2.14,216076.61,3.88
877450.12,15.74,2.15,216153.92,3.88
877314.14,15.74,2.15,216074.61,3.88
877178.16,15.74,2.15,216074.61,3.88
877042.19,15.75,2.15,216051.92,3.88
877094.89,15.75,2.15,216158.14,3.88
877147.59,15.75,2.15,216269.22,3.88
876934.07,15.75,2.15,216086.98,3.88
876798.1,15.75,2.15,216082.03,3.88
876437.95,15.74,2.15,215721.74,3.88
876113.62,15.74,2.14,215068.43,3.86
875977.64,15.74,2.14,215045.75,3.86
875841.67,15.74,2.14,214989.12,3.86
875705.69,15.74,2.14,214909.81,3.86
875009.61,15.73,2.13,214266.02,3.85
874873.63,15.73,2.13,214266.02,3.85
875514.38,15.75,2.15,214330.45,3.85
875514.38,15.75,2.15,214330.45,3.85
875514.38,15.75,2.15,214330.45,3.85
875378.4,15.75,2.15,214320.56,3.86
875242.42,15.75,2.15,214251.14,3.85
875106.44,15.75,2.15,214171.83,3.85
874970.47,15.75,2.15,214171.83,3.85
874834.49,15.75,2.15,214161.93,3.86
874834.49,15.75,2.15,214161.93,3.86
874834.49,15.75,2.15,214161.93,3.86
874698.51,15.75,2.15,214092.52,3.85
874751.21,15.75,2.15,214203.6,3.86
874615.24,15.75,2.15,214176.05,3.86
874667.94,15.76,2.16,214287.13,3.86
874667.94,15.76,2.16,214287.13,3.86
874531.96,15.76,2.16,214259.59,3.86
874395.98,15.76,2.16,214180.28,3.86
874260.01,15.76,2.16,214180.28,3.86
874124.03,15.76,2.16,214170.38,3.86
874124.03,15.76,2.16,214170.38,3.86
873988.05,15.76,2.16,214100.97,3.86
874040.75,15.76,2.16,214206.67,3.86
873904.77,15.76,2.16,214200.93,3.86
873768.8,15.76,2.16,214207.16,3.86
873632.82,15.76,2.16,214121.62,3.86
873496.84,15.76,2.16,214111.72,3.86
873360.87,15.76,2.17,214042.31,3.86
873551.32,15.77,2.17,214109.94,3.86
873415.34,15.77,2.17,214241.84,3.87
873279.36,15.77,2.17,214248.07,3.87
873143.39,15.77,2.17,214162.53,3.87
873196.09,15.77,2.17,214273.61,3.87
873060.11,15.77,2.18,214268.2,3.87
872762.34,15.77,2.17,213963.71,3.87
872626.36,15.77,2.17,213969.94,3.87
872490.38,15.77,2.17,213884.4,3.87
872828.52,15.78,2.18,213704.26,3.86
872828.52,15.78,2.18,213704.26,3.86
872692.55,15.78,2.18,213624.95,3.86
872556.57,15.78,2.18,213624.95,3.86
872420.59,15.78,2.18,213615.05,3.86
872284.61,15.78,2.18,213545.64,3.86
872148.64,15.78,2.18,213466.32,3.86
871641.24,15.77,2.18,212900.9,3.85
871641.24,15.77,2.18,212900.9,3.85
871641.24,15.77,2.18,212900.45,3.85
871505.26,15.77,2.18,212900.45,3.85
871695.71,15.78,2.18,213152.51,3.86
871559.73,15.78,2.18,213101.11,3.86
871423.76,15.78,2.18,213021.8,3.86
871667.79,15.79,2.19,213397.7,3.86
871667.79,15.79,2.19,213397.7,3.86
871461.36,15.78,2.19,213238.87,3.86
871325.39,15.78,2.19,213159.56,3.86
871629.56,15.79,2.19,213599.85,3.87
871493.58,15.79,2.19,213520.54,3.87
871493.58,15.79,2.19,213520.54,3.87
871357.6,15.79,2.19,213520.54,3.87
871017.59,15.79,2.19,213184.63,3.86
871355.73,15.79,2.2,213004.49,3.86
870848.33,15.79,2.19,212439.07,3.85
871205.53,15.8,2.2,212245.58,3.85
871069.55,15.8,2.2,212166.27,3.85
870933.58,15.8,2.2,212166.27,3.85
870563.43,15.79,2.19,211795.97,3.84
869846.97,15.78,2.18,211053.9,3.83
869710.99,15.78,2.19,211060.13,3.83
869575.02,15.78,2.19,210974.59,3.83
869439.04,15.78,2.19,210980.82,3.83
869303.06,15.78,2.19,210895.28,3.83
869167.08,15.78,2.19,210885.38,3.83
869167.08,15.78,2.19,212836.11,3.87
869471.26,15.79,2.19,213208.1,3.87
869335.28,15.79,2.19,213128.79,3.87
869421.81,15.79,2.2,211822.26,3.85
869285.83,15.79,2.2,211822.26,3.85
869149.85,15.79,2.2,211799.57,3.85
871056.63,15.83,2.23,214931.45,3.91
871056.63,15.83,2.23,214938.43,3.91
870920.65,15.83,2.23,214881.81,3.91
870920.65,15.83,2.23,214966.11,3.91
870784.67,15.83,2.23,214886.8,3.91
871133.89,15.84,2.24,221443.17,4.03
870975.21,15.83,2.24,221310.33,4.02
870839.23,15.83,2.24,221310.33,4.02
870891.93,15.84,2.24,221421.41,4.03
870755.96,15.84,2.24,221393.86,4.03
877318.92,15.96,2.36,222745.76,4.05
877182.94,15.96,2.36,222666.45,4.05
877046.97,15.96,2.36,222666.45,4.05
877237.42,15.96,2.37,222734.08,4.05
876966.09,15.96,2.36,222438.37,4.05
876759.66,15.96,2.36,222278.41,4.05
876623.68,15.96,2.36,222451.23,4.05
876676.38,15.96,2.36,222562.31,4.05
876479.95,15.96,2.36,222372.54,4.05
876775.97,15.96,2.37,222671.11,4.05
877057.08,15.97,2.37,222591.8,4.05
876921.11,15.97,2.37,223006.88,4.06
876785.13,15.97,2.37,222928.92,4.06
876649.15,15.97,2.37,222927.57,4.06
876362.07,15.97,2.37,222642.49,4.06
876362.07,15.97,2.37,222642.49,4.06
876226.09,15.97,2.37,222648.72,4.06
875854.09,15.96,2.36,222403.16,4.05
875906.79,15.97,2.37,222480.47,4.06
875770.81,15.97,2.37,222457.78,4.06
876066.83,15.97,2.38,222761.09,4.06
876119.54,15.98,2.38,222872.17,4.06
875983.56,15.98,2.38,222844.62,4.06
875611.56,15.97,2.37,222544.69,4.06
875475.58,15.97,2.37,222464.5,4.06
875316.9,15.97,2.37,222309.52,4.06
875369.61,15.97,2.37,222489.67,4.06
875422.31,15.98,2.38,222600.75,4.06
878701.22,16.04,2.44,225184.7,4.11
878565.24,16.04,2.44,225179.3,4.11
878429.26,16.04,2.44,225099.99,4.11
878293.28,16.04,2.44,225099.99,4.11
878157.31,16.04,2.44,225090.09,4.11
878021.33,16.04,2.44,225020.68,4.11
877885.35,16.04,2.44,225005.88,4.11
877749.37,16.04,2.44,224934.33,4.11
877613.4,16.04,2.44,224940.56,4.11
877666.1,16.04,2.45,225017.87,4.11
877530.12,16.04,2.45,224995.18,4.11
877394.14,16.04,2.45,224938.56,4.11
878034.89,16.06,2.46,225002.99,4.12
877898.91,16.06,2.46,224923.68,4.11
877762.93,16.06,2.46,224923.68,4.12
877626.95,16.06,2.46,224896.39,4.12
877931.13,16.07,2.47,225279.54,4.12
877983.83,16.07,2.47,225390.62,4.13
877847.85,16.07,2.47,225363.08,4.13
877847.85,16.07,2.47,225364.12,4.13
878104.5,16.08,2.48,224661.13,4.11
877898.59,16.08,2.48,224838.55,4.12
877762.61,16.08,2.48,224828.65,4.12
877626.64,16.08,2.48,224759.24,4.12
877490.66,16.08,2.48,224749.34,4.12
877543.36,16.08,2.48,224842.77,4.12
877407.38,16.08,2.48,224843.77,4.12
877597.84,16.09,2.49,225077.41,4.13
877597.84,16.09,2.49,225075.92,4.13
877461.86,16.09,2.49,225053.23,4.13
877514.56,16.09,2.49,225159.45,4.13
877144.41,16.08,2.49,224787.24,4.12
877425.52,16.09,2.49,224707.93,4.12
877478.22,16.1,2.5,225307.98,4.13
877342.24,16.1,2.5,225228.66,4.13
877206.27,16.1,2.5,225228.66,4.13
877258.97,16.1,2.5,225339.75,4.14
877311.67,16.1,2.51,225475.04,4.14
877175.69,16.1,2.51,225395.73,4.14
877039.72,16.1,2.51,225395.73,4.14
877335.74,16.11,2.51,225505.92,4.14
877177.06,16.11,2.51,225356.08,4.14
876805.06,16.1,2.5,225166.58,4.14
876805.06,16.1,2.5,225166.58,4.14
876805.06,16.1,2.5,228013.89,4.19
876857.76,16.11,2.51,228257.29,4.19
876721.78,16.11,2.51,228179.33,4.19
876585.81,16.11,2.51,228177.98,4.19
876449.83,16.11,2.51,228168.08,4.19
876745.85,16.11,2.52,228458.6,4.2
876373.85,16.11,2.51,228158.67,4.19
876237.87,16.11,2.51,228148.77,4.19
876101.9,16.11,2.51,228079.36,4.19
876154.6,16.11,2.52,228190.44,4.2
876018.62,16.11,2.52,228162.89,4.2
876659.36,16.13,2.53,228227.33,4.2
876536.0,16.13,2.53,227611.46,4.19
876488.78,16.13,2.53,227475.91,4.19
876732.82,16.14,2.54,227396.6,4.19
876785.52,16.14,2.54,227958.12,4.2
876649.54,16.14,2.54,227878.81,4.2
876702.24,16.14,2.55,228063.8,4.2
877051.46,16.15,2.55,230163.59,4.24
877104.16,16.15,2.56,230274.67,4.24
876968.18,16.15,2.56,230247.12,4.24
876832.21,16.15,2.56,230237.22,4.24
876884.91,16.16,2.56,230330.65,4.24
876937.61,16.16,2.56,230441.73,4.25
876990.31,16.16,2.57,230577.03,4.25
877043.01,16.17,2.57,230688.11,4.25
877233.46,16.17,2.58,230927.92,4.26
877097.49,16.17,2.58,230848.61,4.26
883660.45,16.3,2.7,233901.52,4.31
883524.48,16.3,2.7,233901.52,4.31
884211.35,16.31,2.71,234005.98,4.32
884515.52,16.32,2.72,233993.5,4.32
884379.54,16.32,2.72,234366.96,4.32
884243.57,16.32,2.72,234287.65,4.32
883547.43,16.31,2.71,233597.63,4.31
883411.46,16.31,2.71,233597.63,4.31
883411.46,16.31,2.71,233597.6,4.31
882323.64,16.31,2.72,233597.18,4.32
882187.66,16.31,2.72,233587.28,4.32
882051.68,16.31,2.72,233517.87,4.32
881681.53,16.31,2.71,233147.58,4.31
881385.11,16.3,2.71,232856.59,4.31
881088.68,16.3,2.7,232640.58,4.3
881154.0,16.3,2.71,232217.32,4.3
880919.42,16.3,2.7,231895.02,4.29
881560.16,16.32,2.72,231959.45,4.29
881560.16,16.32,2.72,231959.45,4.29
881424.18,16.32,2.72,231965.68,4.29
881476.88,16.32,2.72,232042.99,4.3
881340.91,16.32,2.72,232020.3,4.3
881393.61,16.32,2.73,232126.52,4.3
881446.31,16.33,2.73,232237.6,4.3
881499.01,16.33,2.73,232372.89,4.31
881375.65,16.33,2.73,231757.03,4.29
881139.75,16.33,2.73,231437.33,4.29
881003.78,16.33,2.73,231414.64,4.29
880867.8,16.33,2.73,231358.02,4.29
880731.82,16.33,2.73,231278.71,4.29
881027.84,16.34,2.74,231710.5,4.3
880891.86,16.34,2.74,231631.19,4.3
880755.89,16.34,2.74,231631.19,4.3
880632.53,16.34,2.74,230925.38,4.29
880746.63,16.35,2.75,231045.62,4.29
880610.65,16.35,2.75,231035.73,4.29
880474.67,16.35,2.75,230966.31,4.29
880338.7,16.35,2.75,230887.0,4.29
880138.86,16.34,2.75,230636.09,4.28
880329.31,16.35,2.75,230914.92,4.29
880667.45,16.36,2.76,230734.78,4.29
880531.48,16.36,2.76,230770.5,4.29
880395.5,16.36,2.76,230655.47,4.29
880259.52,16.36,2.76,230661.7,4.29
879752.12,16.35,2.76,230096.28,4.28
879616.15,16.35,2.76,230010.74,4.28
879616.15,16.35,2.76,230017.72,4.28
879480.17,16.35,2.76,229938.41,4.28
879108.17,16.35,2.75,229566.62,4.27
879160.87,16.35,2.75,229751.6,4.27
878864.44,16.35,2.75,229502.77,4.27
878864.44,16.35,2.75,229525.74,4.27
878950.97,16.35,2.75,230057.23,4.28
878815.0,16.35,2.75,230034.55,4.28
878597.74,16.35,2.75,229870.4,4.28
878461.77,16.35,2.75,229813.78,4.28
878260.5,16.34,2.75,229613.75,4.27
878313.2,16.35,2.75,229724.83,4.28
880219.98,16.38,2.78,236020.4,4.39
880084.0,16.38,2.79,236015.0,4.39
879948.02,16.38,2.79,236021.23,4.39
880332.68,16.39,2.79,236363.86,4.4
880670.82,16.4,2.8,236171.62,4.4
881028.02,16.41,2.81,235952.52,4.4
880892.04,16.41,2.81,235873.21,4.39
880756.07,16.41,2.81,235873.21,4.4
880248.67,16.4,2.81,235319.88,4.39
879722.21,16.4,2.8,234793.42,4.38
879618.66,16.4,2.8,234780.33,4.38
879482.68,16.4,2.8,234786.55,4.38
879346.71,16.4,2.8,234701.02,4.38
879210.73,16.4,2.8,234691.12,4.38
879074.75,16.4,2.8,234621.71,4.38
878938.77,16.4,2.8,234542.39,4.38
877938.77,16.38,2.79,233542.39,4.36
877802.8,16.38,2.79,233542.39,4.36
877482.8,16.38,2.78,233222.39,4.35
877346.82,16.38,2.78,233143.08,4.35
877210.84,16.38,2.78,233143.08,4.35
877210.84,16.38,2.78,233143.08,4.35
877074.86,16.38,2.78,233149.31,4.35
876938.89,16.38,2.78,233063.77,4.35
876666.93,16.38,2.78,232977.43,4.35
876473.36,16.38,2.78,232780.73,4.35
876473.36,16.38,2.78,232780.73,4.35
876337.38,16.38,2.78,232786.96,4.35
876201.4,16.38,2.78,232701.42,4.35
876065.43,16.38,2.78,232691.52,4.35
875906.75,16.38,2.78,232533.05,4.35
875906.75,16.38,2.78,232533.05,4.35
875770.77,16.38,2.78,232463.64,4.35
875634.79,16.38,2.78,232384.33,4.35
875687.5,16.38,2.78,232569.31,4.35
875551.52,16.38,2.79,232575.54,4.35
875847.54,16.39,2.79,232849.93,4.36
875624.03,16.39,2.79,232631.55,4.35
875676.73,16.39,2.79,232742.63,4.36
875453.27,16.39,2.79,232587.16,4.35
875505.97,16.39,2.79,232722.46,4.36
875890.63,16.4,2.8,232824.13,4.36
875587.24,16.39,2.8,232922.06,4.36
875451.27,16.39,2.8,232830.48,4.36
875315.29,16.4,2.8,232836.71,4.36
875505.74,16.4,2.8,233030.01,4.37
875369.76,16.4,2.8,233020.11,4.37
875233.79,16.4,2.8,232950.7,4.37
875571.93,16.41,2.81,232758.46,4.36
875435.95,16.41,2.81,232764.69,4.36
875299.97,16.41,2.81,232679.15,4.36
875164.0,16.41,2.82,232685.38,4.36
874656.6,16.41,2.81,232132.05,4.35
874709.3,16.41,2.81,232209.36,4.36
874573.32,16.41,2.81,232186.67,4.36
874437.34,16.41,2.81,232130.05,4.36
874301.37,16.41,2.81,232120.15,4.36
874165.39,16.41,2.81,232050.73,4.36
874029.41,16.41,2.81,232028.05,4.36
873893.43,16.41,2.81,231971.42,4.36
873946.14,16.42,2.82,232082.5,4.36
873810.16,16.42,2.82,232054.96,4.36
873674.18,16.42,2.82,231975.65,4.36
873538.2,16.42,2.82,231975.65,4.36
873590.91,16.42,2.82,232086.73,4.36
873454.93,16.42,2.82,232059.18,4.36
873318.95,16.42,2.82,232065.41,4.36
873562.99,16.43,2.83,232355.69,4.37
873427.01,16.43,2.83,232276.38,4.37
873291.03,16.43,2.83,232276.38,4.37
873155.05,16.43,2.83,232266.48,4.37
873155.05,16.43,2.83,232266.48,4.37
872858.62,16.43,2.83,232017.64,4.37
876137.53,16.49,2.89,232984.75,4.38
876137.53,16.49,2.89,232984.75,4.38
876001.56,16.49,2.89,232915.34,4.38
876001.56,16.49,2.89,232937.77,4.38
876066.88,16.49,2.89,232514.5,4.38
875930.9,16.49,2.89,232435.19,4.38
875772.22,16.49,2.89,232280.21,4.37
875725.0,16.49,2.89,232146.78,4.37
875523.73,16.49,2.89,231925.23,4.37
875523.73,16.49,2.89,231931.45,4.37
875576.44,16.49,2.89,232094.3,4.37
875942.04,16.5,2.9,232014.98,4.37
876132.49,16.51,2.91,232844.79,4.39
875996.52,16.51,2.91,232765.48,4.39
875860.54,16.51,2.91,232765.48,4.39
875564.11,16.5,2.9,232371.4,4.38
875221.41,16.5,2.9,232120.66,4.38
875674.98,16.51,2.91,232172.84,4.38
874587.16,16.51,2.91,232172.84,4.38
874639.87,16.51,2.92,232638.8,4.39
874503.89,16.51,2.92,232559.48,4.39
874556.59,16.52,2.92,232744.47,4.4
874420.61,16.52,2.92,232750.7,4.4
874284.64,16.52,2.92,232665.16,4.4
874148.66,16.52,2.92,232671.39,4.4
874012.68,16.52,2.92,232585.85,4.4
874065.38,16.52,2.93,232696.93,4.4
873929.41,16.52,2.93,232669.38,4.4
873982.11,16.53,2.93,232780.46,4.4
873846.13,16.53,2.93,232752.91,4.4
873548.12,16.52,2.93,232622.01,4.4
873844.14,16.53,2.93,232732.2,4.4
873708.17,16.53,2.93,232974.86,4.41
873484.71,16.53,2.93,232722.68,4.4
873780.73,16.54,2.94,232832.87,4.41
873644.75,16.54,2.94,233075.67,4.41
873508.77,16.54,2.94,233081.9,4.41
873372.8,16.54,2.94,232996.36,4.41
873149.34,16.53,2.94,232752.53,4.41
872927.8,16.53,2.93,232501.79,4.4
872791.82,16.53,2.93,232479.1,4.4
872655.84,16.53,2.93,232422.48,4.4
872532.49,16.53,2.93,231716.67,4.39
872485.26,16.53,2.94,231675.6,4.39
872537.97,16.54,2.94,231596.28,4.39
872401.99,16.54,2.94,231781.27,4.39
872698.01,16.55,2.95,231891.46,4.4
872562.03,16.55,2.95,232061.89,4.4
872190.03,16.54,2.94,231761.96,4.4
872054.06,16.54,2.94,231747.16,4.4
871918.08,16.54,2.94,231675.61,4.4
871782.1,16.54,2.94,231681.84,4.4
871646.12,16.54,2.95,231596.3,4.4
871890.16,16.55,2.95,231516.99,4.39
872186.18,16.56,2.96,232326.04,4.41
872186.18,16.56,2.96,232297.39,4.41
