ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
1176,5916,5234330,6212,6570560
1176,5916,5234650,6212,6570880
1176,5916,5235650,6212,6571880
1176,5916,5235650,6212,6571880
1176,5916,5236460,6212,6572690
1176,5916,5236780,6212,6573010
1176,5916,5236780,6212,6573010
1176,5916,5236780,6212,6573010
1176,5916,5236780,6212,6573010
1176,5916,5237780,6212,6574010
1176,5916,5237780,6212,6574480
1177,5924,5238330,6212,6575030
1177,5924,5239330,6212,6576030
1177,5924,5240330,6212,6577030
1177,5924,5241330,6212,6578030
1177,5924,5242330,6212,6579030
1177,5924,5243330,6212,6580030
1177,5924,5244330,6212,6581030
1178,5932,5252330,6212,6589030
1178,5932,5253140,6212,6589840
1178,5932,5253140,6212,6589840
1179,5940,5253790,6212,6590490
1179,5940,5253790,6212,6591490
1179,5940,5254790,6212,6592490
1179,5940,5255260,6212,6592960
1179,5940,5255260,6212,6592960
1179,5940,5255260,6212,6593770
1179,5940,5256070,6212,6594580
1179,5940,5257070,6212,6595580
1179,5940,5257070,6212,6595580
1179,5940,5257070,6212,6596580
1179,5940,5257070,6212,6597040
1180,5948,5258070,6212,6598040
1180,5948,5259070,6212,6599040
1180,5948,5259070,6212,6600040
1180,5948,5259070,6212,6600040
1180,5948,5260070,6212,6601040
1180,5948,5260880,6212,6601850
1180,5948,5260880,6212,6602850
1180,5948,5261880,6212,6603850
1180,5948,5262690,6212,6604660
1180,5948,5262690,6212,6605030
1180,5948,5263160,6212,6605500
1180,5948,5264160,6212,6606500
1180,5948,5264160,6212,6607500
1180,5948,5264160,6212,6607960
1180,5948,5265160,6212,6608960
1180,5948,5266160,6212,6609960
1181,5956,5267160,6212,6610960
1181,5956,5268160,6212,6611960
1181,5956,5268160,6212,6612960
1181,5956,5268630,6212,6613430
1181,5956,5269630,6212,6614430
1181,5956,5270630,6212,6615430
1181,5956,5270630,6212,6615430
1181,5956,5271630,6212,6616430
1181,5956,5272630,6212,6617430
1181,5956,5273100,6212,6617900
1181,5956,5273100,6212,6618900
1181,5956,5273100,6212,6619900
1181,5956,5274100,6212,6620900
1182,5964,5275100,6212,6621900
1182,5964,5276100,6212,6622900
1182,5964,5277100,6212,6623900
1182,5964,5277470,6212,6624270
1182,5964,5277940,6212,6624740
1182,5964,5277940,6212,6625740
1182,5964,5278750,6212,6626550
1182,5964,5279560,6212,6627360
1182,5964,5280370,6212,6628170
1182,5964,5280370,6212,6629170
1182,5964,5280370,6212,6630170
1182,5964,5280370,6212,6630170
1182,5964,5281180,6212,6630980
1182,5964,5282180,6212,6631980
1182,5964,5282180,6212,6632980
1183,5972,5283180,6212,6633980
1183,5972,5283180,6212,6634980
1183,5972,5283500,6212,6635300
1183,5972,5284500,6212,6636300
1183,5972,5284500,6212,6637110
1183,5972,5285310,6212,6637920
1183,5972,5285310,6212,6638920
1183,5972,5285310,6212,6638920
1183,5972,5285310,6212,6639510
1183,5972,5285310,6212,6639510
1183,5972,5285640,6212,6639840
1183,5972,5285640,6212,6639840
1183,5972,5286640,6212,6640840
1183,5972,5287640,6212,6641840
1183,5972,5288450,6212,6642650
1183,5972,5288450,6212,6642650
1183,5972,5288450,6212,6642650
1184,5980,5289450,6212,6643650
1184,5980,5290450,6212,6644650
1184,5980,5290450,6212,6645300
1184,5980,5291450,6212,6646300
1184,5980,5291910,6212,6646760
1184,5980,5292910,6212,6647760
1184,5980,5293910,6212,6648760
1184,5980,5293910,6212,6649230
1184,5980,5294910,6212,6650230
1184,5980,5294910,6212,6650230
1185,5988,5295910,6212,6651230
1185,5988,5295910,6212,6651230
1185,5988,5295910,6212,6652230
1185,5988,5296380,6212,6652700
1185,5988,5297190,6212,6653510
1185,5988,5297560,6212,6653880
1185,5988,5298560,6212,6654880
1185,5988,5298560,6212,6655880
1185,5988,5299560,6212,6656880
1185,5988,5299560,6212,6657880
1185,5988,5299560,6212,6658880
1185,5988,5300560,6212,6659880
1185,5988,5301370,6212,6660690
1185,5988,5302180,6212,6661500
1185,5988,5302990,6212,6662310
1185,5988,5302990,6212,6663310
1186,5996,5303990,6212,6664310
1186,5996,5304460,6212,6664780
1186,5996,5305270,6212,6665590
1186,5996,5305270,6212,6666590
1186,5996,5306270,6212,6667590
1186,5996,5306270,6212,6667590
1186,5996,5306270,6212,6667590
1186,5996,5307270,6212,6668590
1186,5996,5308270,6212,6669590
1186,5996,5308590,6212,6669910
1186,5996,5309140,6212,6670460
1186,5996,5309140,6212,6670460
1186,5996,5309140,6212,6670460
1186,5996,5310140,6212,6671460
1186,5996,5310950,6212,6672270
1187,6004,5311600,6212,6672920
1187,6004,5312600,6212,6673920
1187,6004,5312830,6212,6674150
1187,6004,5312830,6212,6675150
1187,6004,5313830,6212,6676150
1187,6004,5314640,6212,6676960
1187,6004,5315450,6212,6677770
1187,6004,5316450,6212,6678770
1187,6004,5316910,6212,6679230
1187,6004,5316910,6212,6680230
1187,6004,5317910,6212,6681230
1188,6012,5318910,6212,6682230
1188,6012,5318910,6212,6683230
1188,6012,5319910,6212,6684230
1188,6012,5320910,6212,6685230
1188,6012,5321910,6212,6686230
1188,6012,5322720,6212,6687040
1188,6012,5323530,6212,6687850
1188,6012,5323530,6212,6688850
1188,6012,5323530,6212,6689070
1188,6012,5323530,6212,6689070
1188,6012,5324530,6212,6690070
1188,6012,5324990,6212,6690530
1189,6020,5325990,6212,6691530
1189,6020,5325990,6212,6692530
1189,6020,5325990,6212,6692530
1189,6020,5326470,6212,6693010
1189,6020,5326470,6212,6694010
1189,6020,5327280,6212,6694820
1189,6020,5328280,6212,6695820
1189,6020,5329280,6212,6696820
1189,6020,5330280,6212,6697820
1189,6020,5330280,6212,6697820
1190,6028,5331280,6212,6698820
1190,6028,5331280,6212,6699820
1190,6028,5332280,6212,6700820
1190,6028,5333280,6212,6701820
1190,6028,5333930,6212,6702470
1190,6028,5334930,6212,6703470
1190,6028,5334930,6212,6703790
1190,6028,5335930,6212,6704790
1190,6028,5335930,6212,6704790
1190,6028,5336040,6212,6704900
1191,6036,5337040,6212,6705900
1191,6036,5337510,6212,6706370
1191,6036,5338510,6212,6707370
1191,6036,5338510,6212,6707370
1191,6036,5338980,6212,6707840
1191,6036,5339790,6212,6708650
1191,6036,5340790,6212,6709650
1191,6036,5341440,6212,6710300
1191,6036,5341440,6212,6711300
1191,6036,5341440,6212,6712300
1191,6036,5342440,6212,6713300
1191,6036,5343250,6212,6714110
1191,6036,5343250,6212,6714270
1191,6036,5344250,6212,6715270
1191,6036,5344250,6212,6716270
1192,6044,5345250,6212,6717270
1192,6044,5345250,6212,6718270
1192,6044,5345250,6212,6719270
1192,6044,5346250,6212,6720270
1192,6044,5346720,6212,6720740
1192,6044,5347720,6212,6721740
1192,6044,5348720,6212,6722740
1192,6044,5349530,6212,6723550
1192,6044,5349530,6212,6723550
1192,6044,5349530,6212,6724360
1192,6044,5349530,6212,6724360
1192,6044,5349530,6212,6724360
1192,6044,5350340,6212,6725170
1192,6044,5351340,6212,6726170
1192,6044,5352340,6212,6727170
1192,6044,5352340,6212,6728170
1192,6044,5352810,6212,6728640
1192,6044,5353040,6212,6728870
1193,6052,5353850,6212,6729680
1193,6052,5354850,6212,6730680
1193,6052,5354850,6212,6730680
1193,6052,5354850,6212,6730680
1193,6052,5355850,6212,6731680
1193,6052,5356850,6212,6732680
1193,6052,5356850,6212,6733680
1193,6052,5356850,6212,6734680
1193,6052,5357320,6212,6735150
1193,6052,5357790,6212,6735620
1193,6052,5358790,6212,6736620
1193,6052,5359790,6212,6737620
1193,6052,5360790,6212,6738620
1193,6052,5360790,6212,6739620
1193,6052,5361110,6212,6739940
1194,6060,5361580,6212,6740410
1194,6060,5361580,6212,6741220
1194,6060,5361580,6212,6742220
1194,6060,5361580,6212,6743220
1194,6060,5362390,6212,6744030
1194,6060,5363390,6212,6745030
1194,6060,5363390,6212,6745030
1194,6060,5363390,6212,6745030
1194,6060,5364390,6212,6746030
1194,6060,5365390,6212,6747030
1195,6068,5367390,6212,6749030
1195,6068,5368390,6212,6750030
1195,6068,5368390,6212,6750350
1195,6068,5368390,6212,6751160
1195,6068,5369200,6212,6751970
1195,6068,5369670,6212,6752440
1195,6068,5370670,6212,6753440
1195,6068,5371670,6212,6754440
1195,6068,5371670,6212,6755440
1195,6068,5372480,6212,6756250
1195,6068,5373480,6212,6757250
1195,6068,5374130,6212,6757900
1195,6068,5374130,6212,6758900
1196,6076,5376130,6212,6760900
1196,6076,5377130,6212,6761900
1196,6076,5377130,6212,6761900
1196,6076,5377600,6212,6762370
1196,6076,5377600,6212,6763370
1196,6076,5377600,6212,6764370
1196,6076,5378600,6212,6765370
1196,6076,5378600,6212,6765370
1196,6076,5379070,6212,6765840
1196,6076,5379440,6212,6766210
1196,6076,5379760,6212,6766530
1196,6076,5380230,6212,6767000
1196,6076,5380230,6212,6767000
1196,6076,5380230,6212,6768000
1196,6076,5380700,6212,6768470
1197,6084,5381700,6212,6769470
1197,6084,5382290,6212,6770060
1197,6084,5383290,6212,6771060
1197,6084,5384290,6212,6772060
1197,6084,5385100,6212,6772870
1198,6092,5393100,6212,6780870
1198,6092,5393100,6212,6781870
1198,6092,5393910,6212,6782680
1198,6092,5394910,6212,6783680
1198,6092,5395910,6212,6784680
1199,6100,5396910,6212,6785680
1199,6100,5397910,6212,6786680
1199,6100,5397910,6212,6787680
1199,6100,5398910,6212,6788680
1199,6100,5399910,6212,6789680
1199,6100,5400910,6212,6790680
1199,6100,5401910,6212,6791680
1199,6100,5402230,6212,6792000
1199,6100,5403230,6212,6793000
1199,6100,5404230,6212,6794000
1200,6108,5404880,6212,6794650
1200,6108,5404880,6212,6794650
1200,6108,5404880,6212,6795650
1200,6108,5405880,6212,6796650
1200,6108,5405880,6212,6797020
1200,6108,5406880,6212,6798020
1200,6108,5406880,6212,6798020
1200,6108,5407880,6212,6799020
1200,6108,5408880,6212,6800020
1200,6108,5409350,6212,6800490
1201,6116,5410350,6212,6801490
1201,6116,5411160,6212,6802300
1201,6116,5411630,6212,6802770
1201,6116,5412440,6212,6803580
1201,6116,5412440,6212,6804390
1201,6116,5412440,6212,6805390
1201,6116,5412440,6212,6805860
1201,6116,5412440,6212,6805860
1201,6116,5412440,6212,6806860
1201,6116,5412440,6212,6807670
1201,6116,5412910,6212,6808140
1201,6116,5412960,6212,6808190
1201,6116,5412960,6212,6808510
1201,6116,5412960,6212,6809510
1201,6116,5413960,6212,6810510
1201,6116,5413960,6212,6810510
1201,6116,5414420,6212,6810970
1201,6116,5414420,6212,6811970
1201,6116,5415420,6212,6812970
1201,6116,5415420,6212,6813440
1201,6116,5415580,6212,6813600
1201,6116,5416390,6212,6814410
1201,6116,5417200,6212,6815220
1201,6116,5418200,6212,6816220
1201,6116,5418200,6212,6817030
1201,6116,5419200,6212,6818030
1202,6124,5420200,6212,6819030
1202,6124,5421200,6212,6820030
1202,6124,5421200,6212,6820030
1202,6124,5421750,6212,6820580
1202,6124,5421750,6212,6820580
1202,6124,5422560,6212,6821390
1202,6124,5422560,6212,6821390
1202,6124,5423030,6212,6821860
1202,6124,5423030,6212,6822860
1202,6124,5423680,6212,6823510
1202,6124,5423680,6212,6823980
1202,6124,5423680,6212,6824980
1203,6132,5424680,6212,6825980
1203,6132,5424680,6212,6826450
1203,6132,5425150,6212,6826920
1203,6132,5425150,6212,6826920
1203,6132,5425150,6212,6827390
1203,6132,5425370,6212,6827610
1203,6132,5425370,6212,6827610
1203,6132,5425370,6212,6828610
1203,6132,5426370,6212,6829610
1203,6132,5427370,6212,6830610
1203,6132,5427840,6212,6831080
1203,6132,5428650,6212,6831890
1203,6132,5428650,6212,6832210
1203,6132,5429460,6212,6833020
1203,6132,5429460,6212,6834020
1203,6132,5430460,6212,6835020
1203,6132,5431460,6212,6836020
1204,6140,5432110,6212,6836670
1204,6140,5432110,6212,6837670
1204,6140,5432110,6212,6838140
1204,6140,5432920,6212,6838950
1204,6140,5432920,6212,6839950
1204,6140,5433920,6212,6840950
1204,6140,5433920,6212,6841420
1204,6140,5434240,6212,6841740
1204,6140,5435050,6212,6842550
1204,6140,5435370,6212,6842870
1204,6140,5436180,6212,6843680
1204,6140,5437180,6212,6844680
1204,6140,5437180,6212,6844680
1204,6140,5437650,6212,6845150
1204,6140,5437970,6212,6845470
1204,6140,5438430,6212,6845930
1205,6148,5439430,6212,6846930
1205,6148,5439430,6212,6847930
1205,6148,5440240,6212,6848740
1205,6148,5441240,6212,6849740
1205,6148,5442240,6212,6850740
1205,6148,5443050,6212,6851550
1205,6148,5443050,6212,6851550
1205,6148,5443050,6212,6851550
1205,6148,5443210,6212,6851710
1205,6148,5444020,6212,6852520
1205,6148,5444020,6212,6852520
1205,6148,5444340,6212,6852840
1205,6148,5444560,6212,6853060
1205,6148,5445560,6212,6854060
1206,6156,5446560,6212,6855060
1206,6156,5446560,6212,6855060
1206,6156,5446560,6212,6855870
1206,6156,5446560,6212,6859870
1206,6156,5447370,6212,6860680
1206,6156,5447370,6212,6861680
1206,6156,5448370,6212,6862680
1206,6156,5448370,6212,6862680
1206,6156,5448370,6212,6863680
1206,6156,5448370,6212,6863680
1206,6156,5448370,6212,6864680
1206,6156,5449370,6212,6865680
1206,6156,5449370,6212,6866140
1206,6156,5450370,6212,6867140
1206,6156,5450370,6212,6867140
1206,6156,5450370,6212,6867140
1206,6156,5450370,6212,6867140
1206,6156,5451370,6212,6868140
1206,6156,5451600,6212,6868370
1206,6156,5452600,6212,6869370
1207,6164,5453600,6212,6870370
1207,6164,5454070,6212,6870840
1207,6164,5454720,6212,6871490
1207,6164,5454720,6212,6871950
1207,6164,5455530,6212,6872760
1207,6164,5456530,6212,6873760
1207,6164,5457530,6212,6874760
1207,6164,5458530,6212,6875760
1208,6172,5466530,6212,6883760
1208,6172,5466530,6212,6884760
1208,6172,5466750,6212,6884980
1208,6172,5466750,6212,6884980
1209,6180,5467750,6212,6885980
1209,6180,5467860,6212,6886090
1209,6180,5467860,6212,6887090
1209,6180,5468180,6212,6887410
1209,6180,5468990,6212,6888220
1209,6180,5469990,6212,6889220
1209,6180,5470990,6212,6890220
1209,6180,5470990,6212,6890220
1209,6180,5470990,6212,6890220
1209,6180,5471990,6212,6891220
1209,6180,5472800,6212,6892030
1210,6188,5473610,6212,6892840
1210,6188,5474610,6212,6893840
1210,6188,5474610,6212,6894840
1210,6188,5474610,6212,6894840
1210,6188,5475080,6212,6895310
1210,6188,5475080,6212,6896310
1210,6188,5475890,6212,6897120
1210,6188,5475890,6212,6898120
1210,6188,5476890,6212,6899120
1210,6188,5476890,6212,6899580
1210,6188,5477890,6212,6900580
1210,6188,5477890,6212,6901580
1210,6188,5477890,6212,6901580
1210,6188,5478210,6212,6901900
1210,6188,5478440,6212,6902130
1210,6188,5479440,6212,6903130
1210,6188,5479440,6212,6903130
1210,6188,5480440,6212,6904130
1211,6196,5481440,6212,6905130
1211,6196,5481440,6212,6905940
1211,6196,5481910,6212,6906410
1211,6196,5482910,6212,6907410
1211,6196,5483910,6212,6908410
1211,6196,5484910,6212,6909410
1211,6196,5484910,6212,6909410
1211,6196,5484910,6212,6909640
1211,6196,5485380,6212,6910110
1211,6196,5485380,6212,6910430
1211,6196,5485380,6212,6911430
1211,6196,5485380,6212,6911430
1211,6196,5486380,6212,6912430
1211,6196,5486850,6212,6912900
1211,6196,5486850,6212,6912900
1211,6196,5486850,6212,6913900
1212,6204,5487850,6212,6914900
1212,6204,5487850,6212,6915370
1212,6204,5487850,6212,6915840
1212,6204,5488850,6212,6916840
1212,6204,5489660,6212,6917650
1212,6204,5489660,6212,6918650
1212,6204,5490660,6212,6919650
1212,6204,5490660,6212,6920650
1212,6204,5490980,6212,6920970
1212,6204,5490980,6212,6921440
1212,6204,5491980,6212,6922440
1212,6204,5492980,6212,6923440
1212,6204,5492980,6212,6923760
1212,6204,5493980,6212,6924760
1212,6204,5493980,6212,6925080
1212,6204,5494630,6212,6925730
1212,6204,5495440,6212,6926540
1213,6212,5496250,6212,6927350
1213,6212,5497250,6212,6928350
1213,6212,5497720,6212,6928820
1213,6212,5498720,6212,6929820
1213,6212,5499530,6212,6930630
1213,6212,5500340,6212,6931440
1213,6212,5501340,6212,6932440
1213,6212,5502340,6212,6933440
1213,6212,5502340,6212,6934440
1213,6212,5502340,6212,6935440
1213,6212,5502340,6212,6936440
1213,6212,5502340,6212,6937440
1213,6212,5502570,6212,6937670
1213,6212,5502570,6212,6937670
1213,6212,5502570,6212,6938670
1213,6212,5502570,6212,6939670
1213,6212,5502570,6212,6940320
1213,6212,5502570,6212,6941130
1213,6212,5502570,6212,6941780
1213,6212,5502570,6212,6942590
1213,6212,5502570,6212,6943590
1213,6212,5502570,6212,6944590
1213,6212,5502570,6212,6945590
1213,6212,5502570,6212,6946590
1213,6212,5502570,6212,6947590
1213,6212,5502570,6212,6948590
1213,6212,5502570,6212,6949590
1213,6212,5502570,6212,6950590
1213,6212,5502570,6212,6951590
1213,6212,5502570,6212,6952400
1213,6212,5502570,6212,6952400
1213,6212,5502570,6212,6953400
1213,6212,5502570,6212,6953400
1213,6212,5502570,6212,6954400
1213,6212,5502570,6212,6955400
1213,6212,5502570,6212,6956400
1213,6212,5502570,6212,6956860
1213,6212,5502570,6212,6957670
1213,6212,5502570,6212,6957990
1213,6212,5502570,6212,6957990
1213,6212,5502570,6212,6958990
1213,6212,5502570,6212,6959990
1213,6212,5502570,6212,6959990
1213,6212,5502570,6212,6960990
1213,6212,5502570,6212,6961460
1213,6212,5502570,6212,6962270
1213,6212,5502570,6212,6962270
1213,6212,5502570,6212,6962740
1213,6212,5502570,6212,6963210
1213,6212,5502570,6212,6964210
1213,6212,5502570,6212,6965210
1213,6212,5502570,6212,6966210
1213,6212,5502570,6212,6966670
1213,6212,5502570,6212,6966670
1213,6212,5502570,6212,6967670
1213,6212,5502570,6212,6968670
1213,6212,5502570,6212,6969320
1213,6212,5502570,6212,6969790
1213,6212,5502570,6212,6970110
1213,6212,5502570,6212,6970920
1213,6212,5502570,6212,6971730
1213,6212,5502570,6212,6972730
1213,6212,5502570,6212,6973730
1213,6212,5502570,6212,6974730
1213,6212,5502570,6212,6975540
1213,6212,5502570,6212,6976540
1213,6212,5502570,6212,6977540
1213,6212,5502570,6212,6978010
1213,6212,5502570,6212,6978480
1213,6212,5502570,6212,6979480
1213,6212,5502570,6212,6980480
1213,6212,5502570,6212,6981480
1213,6212,5502570,6212,6982480
1213,6212,5502570,6212,6983290
1213,6212,5502570,6212,6984100
1213,6212,5502570,6212,6985100
1213,6212,5502570,6212,6986100
1213,6212,5502570,6212,6987100
1213,6212,5502570,6212,6988100
1213,6212,5502570,6212,6989100
1213,6212,5502570,6212,6989100
1213,6212,5502570,6212,6989910
1213,6212,5502570,6212,6990910
1213,6212,5502570,6212,6991910
1213,6212,5502570,6212,6992910
1213,6212,5502570,6212,6993720
1213,6212,5502570,6212,6994720
1213,6212,5502570,6212,6995720
1213,6212,5502570,6212,6996190
1213,6212,5502570,6212,6997190
1213,6212,5502570,6212,6997650
1213,6212,5502570,6212,6998120
1213,6212,5502570,6212,7002120
1213,6212,5502570,6212,7002120
1213,6212,5502570,6212,7003120
1213,6212,5502570,6212,7004120
1213,6212,5502570,6212,7004930
1213,6212,5502570,6212,7005930
1213,6212,5502570,6212,7006930
1213,6212,5502570,6212,7007930
1213,6212,5502570,6212,7007930
1213,6212,5502570,6212,7007930
1213,6212,5502570,6212,7007930
1213,6212,5502570,6212,7008930
1213,6212,5502570,6212,7009930
1213,6212,5502570,6212,7010250
1213,6212,5502570,6212,7011250
1213,6212,5502570,6212,7011470
1213,6212,5502570,6212,7012280
1213,6212,5502570,6212,7012750
1213,6212,5502570,6212,7012750
1213,6212,5502570,6212,7013400
1213,6212,5502570,6212,7014400
1213,6212,5502570,6212,7014400
1213,6212,5502570,6212,7015400
1213,6212,5502570,6212,7016400
1213,6212,5502570,6212,7017210
1213,6212,5502570,6212,7017680
1213,6212,5502570,6212,7018490
1213,6212,5502570,6212,7018490
1213,6212,5502570,6212,7018960
1213,6212,5502570,6212,7019960
1213,6212,5502570,6212,7020960
1213,6212,5502570,6212,7021960
1213,6212,5502570,6212,7022960
1213,6212,5502570,6212,7023960
1213,6212,5502570,6212,7024190
1213,6212,5502570,6212,7025190
1213,6212,5502570,6212,7026000
1213,6212,5502570,6212,7027000
1213,6212,5502570,6212,7027810
1213,6212,5502570,6212,7028280
1213,6212,5502570,6212,7028750
1213,6212,5502570,6212,7029750
1213,6212,5502570,6212,7030340
1213,6212,5502570,6212,7031150
1213,6212,5502570,6212,7031150
1213,6212,5502570,6212,7032150
1213,6212,5502570,6212,7032960
1213,6212,5502570,6212,7033960
1213,6212,5502570,6212,7034770
1213,6212,5502570,6212,7035090
1213,6212,5502570,6212,7035900
1213,6212,5502570,6212,7036900
1213,6212,5502570,6212,7037900
1213,6212,5502570,6212,7038900
1213,6212,5502570,6212,7039900
1213,6212,5502570,6212,7040900
1213,6212,5502570,6212,7041360
1213,6212,5502570,6212,7041590
1213,6212,5502570,6212,7041590
1213,6212,5502570,6212,7042400
1213,6212,5502570,6212,7042400
1213,6212,5502570,6212,7043210
1213,6212,5502570,6212,7043530
1213,6212,5502570,6212,7044530
1213,6212,5502570,6212,7045180
1213,6212,5502570,6212,7045730
1213,6212,5502570,6212,7046730
1213,6212,5502570,6212,7047730
1213,6212,5502570,6212,7048540
1213,6212,5502570,6212,7048860
1213,6212,5502570,6212,7049860
1213,6212,5502570,6212,7050330
1213,6212,5502570,6212,7051330
1213,6212,5502570,6212,7051800
1213,6212,5502570,6212,7052610
1213,6212,5502570,6212,7053200
1213,6212,5502570,6212,7054200
1213,6212,5502570,6212,7055200
1213,6212,5502570,6212,7056010
1213,6212,5502570,6212,7057010
1213,6212,5502570,6212,7058010
1213,6212,5502570,6212,7059010
1213,6212,5502570,6212,7060010
1213,6212,5502570,6212,7061010
1213,6212,5502570,6212,7061010
1213,6212,5502570,6212,7061330
1213,6212,5502570,6212,7061560
1213,6212,5502570,6212,7062560
1213,6212,5502570,6212,7062560
1213,6212,5502570,6212,7063560
1213,6212,5502570,6212,7064370
1213,6212,5502570,6212,7064840
1213,6212,5502570,6212,7065840
1213,6212,5502570,6212,7065840
1213,6212,5502570,6212,7066840
1213,6212,5502570,6212,7067840
1213,6212,5502570,6212,7068840
1213,6212,5502570,6212,7069310
1213,6212,5502570,6212,7069780
1213,6212,5502570,6212,7070100
1213,6212,5502570,6212,7070100
1213,6212,5502570,6212,7070910
1213,6212,5502570,6212,7071370
1213,6212,5502570,6212,7072020
1213,6212,5502570,6212,7072490
1213,6212,5502570,6212,7073300
1213,6212,5502570,6212,7074300
1213,6212,5502570,6212,7075300
1213,6212,5502570,6212,7076300
1213,6212,5502570,6212,7077300
1213,6212,5502570,6212,7077770
1213,6212,5502570,6212,7078770
1213,6212,5502570,6212,7079770
1213,6212,5502570,6212,7080580
1213,6212,5502570,6212,7081580
1213,6212,5502570,6212,7082230
1213,6212,5502570,6212,7083040
1213,6212,5502570,6212,7083850
1213,6212,5502570,6212,7084310
1213,6212,5502730,6212,7084470
1213,6212,5502730,6212,7085470
1213,6212,5502730,6212,7085930
1213,6212,5502730,6212,7086930
1213,6212,5502730,6212,7087740
1213,6212,5502730,6212,7088060
1213,6212,5502730,6212,7088870
1213,6212,5502730,6212,7089870
1213,6212,5502730,6212,7090870
1213,6212,5502730,6212,7091090
1213,6212,5502730,6212,7092090
1213,6212,5502730,6212,7092410
1213,6212,5502730,6212,7093410
1213,6212,5502730,6212,7094410
1213,6212,5502730,6212,7095060
1213,6212,5502730,6212,7095870
1213,6212,5502730,6212,7096870
1213,6212,5502730,6212,7097870
1213,6212,5502730,6212,7098870
1213,6212,5502730,6212,7099870
1213,6212,5502730,6212,7100870
1213,6212,5502730,6212,7101870
1213,6212,5502730,6212,7102870
1213,6212,5502730,6212,7102870
1213,6212,5502730,6212,7103520
1213,6212,5502730,6212,7104330
1213,6212,5502730,6212,7104880
1213,6212,5502730,6212,7105690
1213,6212,5502730,6212,7105690
1213,6212,5502730,6212,7106500
1213,6212,5502730,6212,7107500
1213,6212,5502730,6212,7107500
1213,6212,5502730,6212,7108500
1213,6212,5502730,6212,7109500
1213,6212,5502730,6212,7117500
1213,6212,5502730,6212,7118310
1213,6212,5502730,6212,7118860
1213,6212,5502730,6212,7119860
1213,6212,5502730,6212,7120670
1213,6212,5502730,6212,7121670
1213,6212,5502730,6212,7122670
1213,6212,5502730,6212,7123670
1213,6212,5502730,6212,7124670
1213,6212,5502730,6212,7125140
1213,6212,5502730,6212,7126140
1213,6212,5502730,6212,7127140
1213,6212,5502730,6212,7128140
1213,6212,5502730,6212,7128610
1213,6212,5502730,6212,7129610
1213,6212,5502730,6212,7130610
1213,6212,5502730,6212,7131610
1213,6212,5502730,6212,7132080
1213,6212,5502730,6212,7132080
1213,6212,5502730,6212,7132890
1213,6212,5502730,6212,7133700
1213,6212,5502730,6212,7134700
1213,6212,5502730,6212,7134700
1213,6212,5502730,6212,7135700
1213,6212,5502730,6212,7136700
1213,6212,5502730,6212,7137700
1213,6212,5502730,6212,7137700
1213,6212,5502730,6212,7138160
1213,6212,5502730,6212,7139160
1213,6212,5502730,6212,7140160
1213,6212,5502730,6212,7141160
1213,6212,5502730,6212,7142160
1213,6212,5502730,6212,7142160
1213,6212,5502730,6212,7143160
1213,6212,5502730,6212,7143160
1213,6212,5502730,6212,7144160
1213,6212,5502730,6212,7145160
1213,6212,5502730,6212,7146160
1213,6212,5502730,6212,7146710
1213,6212,5502730,6212,7147710
1213,6212,5502730,6212,7148710
1213,6212,5502730,6212,7148710
1213,6212,5502730,6212,7149520
1213,6212,5502730,6212,7150520
1213,6212,5502730,6212,7150990
1213,6212,5502890,6212,7151150
1213,6212,5502890,6212,7151610
1213,6212,5502890,6212,7152610
1213,6212,5502890,6212,7152840
1213,6212,5502890,6212,7153310
1213,6212,5502890,6212,7154310
1213,6212,5502890,6212,7155310
1213,6212,5502890,6212,7155780
1213,6212,5502890,6212,7156780
1213,6212,5502890,6212,7157780
1213,6212,5502890,6212,7158100
1213,6212,5502890,6212,7158910
1213,6212,5502890,6212,7159910
1213,6212,5502890,6212,7160500
1213,6212,5502890,6212,7161500
1213,6212,5502890,6212,7161970
1213,6212,5502890,6212,7162970
1213,6212,5502890,6212,7163970
1213,6212,5502890,6212,7164440
1213,6212,5502890,6212,7165250
1213,6212,5502890,6212,7165720
1213,6212,5502890,6212,7166530
1213,6212,5502890,6212,7168530
1213,6212,5502890,6212,7168850
1213,6212,5502890,6212,7169850
1213,6212,5502890,6212,7169850
1213,6212,5502890,6212,7170850
1213,6212,5502890,6212,7171850
1213,6212,5502890,6212,7172850
1213,6212,5502890,6212,7173850
1213,6212,5502890,6212,7174850
1213,6212,5502890,6212,7174850
1213,6212,5502890,6212,7175660
1213,6212,5502890,6212,7176660
1213,6212,5502890,6212,7177660
1213,6212,5502890,6212,7178660
