ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_92c5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_92c5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_92c5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_q124,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_92c5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_92c5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_ratio
792554.34,23.76,10.16,392251.02,11.76
792505.67,23.77,10.17,392885.89,11.78
792370.33,23.77,10.17,392288.68,11.77
792423.03,23.78,10.18,392288.68,11.77
792199.11,23.78,10.18,391981.7,11.77
792063.13,23.78,10.18,391981.84,11.77
791927.15,23.78,10.19,391981.26,11.77
790927.15,23.76,10.16,390981.26,11.75
790791.18,23.76,10.17,390981.26,11.75
790655.2,23.77,10.17,391014.47,11.75
790357.19,23.76,10.16,391023.03,11.76
790221.22,23.77,10.17,391123.26,11.76
790517.24,23.78,10.18,391118.68,11.76
790293.78,23.77,10.18,391114.69,11.77
790157.8,23.78,10.18,391336.82,11.78
790453.82,23.79,10.19,391826.61,11.79
790506.52,23.8,10.2,391586.11,11.79
790134.52,23.79,10.19,391409.61,11.78
790430.55,23.8,10.2,391466.77,11.79
790394.49,23.81,10.21,391323.28,11.79
790109.8,23.8,10.2,393053.73,11.84
789873.9,23.8,10.2,392841.65,11.84
789737.92,23.8,10.21,392841.78,11.84
789791.26,23.81,10.21,392466.28,11.83
789655.29,23.81,10.22,392465.7,11.84
789519.31,23.82,10.22,392490.0,11.84
789383.33,23.82,10.22,392467.74,11.84
789734.77,23.83,10.24,392528.78,11.85
789734.77,23.83,10.24,392528.78,11.85
789598.79,23.84,10.24,392527.02,11.85
789462.82,23.84,10.24,392640.6,11.86
789326.84,23.84,10.25,392602.31,11.86
789379.54,23.85,10.25,392602.27,11.86
789432.24,23.86,10.26,392601.86,11.87
789484.94,23.87,10.27,392601.86,11.87
789780.97,23.88,10.28,392615.12,11.87
789644.99,23.88,10.28,392539.55,11.87
789509.01,23.88,10.29,392460.14,11.87
789561.71,23.89,10.29,392449.86,11.88
789425.74,23.89,10.3,392429.24,11.88
789425.74,23.89,10.3,392429.24,11.88
789289.76,23.9,10.3,394796.92,11.95
789505.57,23.91,10.31,394236.52,11.94
789696.02,23.92,10.32,394235.8,11.94
789512.31,23.92,10.32,394304.32,11.95
790341.05,23.95,10.35,395062.96,11.97
790393.75,23.96,10.36,395060.92,11.97
790257.77,23.96,10.36,395060.47,11.98
789885.78,23.95,10.36,395065.17,11.98
789938.48,23.96,10.36,396465.58,12.03
790234.5,23.97,10.38,396465.13,12.03
790234.5,23.97,10.38,396474.52,12.03
790287.2,23.98,10.38,396474.52,12.03
790151.22,23.98,10.39,396474.52,12.03
789743.45,23.97,10.38,396030.07,12.02
789607.48,23.98,10.38,396030.07,12.03
789235.48,23.97,10.37,396030.07,12.03
788147.66,24.0,10.4,396029.62,12.06
788011.68,24.0,10.4,396107.16,12.06
788307.7,24.01,10.41,396228.5,12.07
788171.73,24.01,10.42,397225.73,12.1
787799.73,24.01,10.41,397120.81,12.1
787839.65,24.01,10.42,397193.5,12.11
787839.65,24.01,10.42,397193.5,12.11
787839.65,24.01,10.42,397239.83,12.11
788073.74,24.03,10.43,396775.08,12.1
787777.31,24.02,10.42,396449.06,12.09
787095.37,24.01,10.41,395766.35,12.07
787148.07,24.02,10.42,395749.92,12.07
787012.09,24.02,10.42,395749.47,12.08
787202.54,24.03,10.43,396604.63,12.11
787520.2,24.04,10.45,396849.98,12.12
787562.08,24.05,10.45,396214.2,12.1
787426.1,24.05,10.46,396214.2,12.1
787290.13,24.06,10.46,396275.59,12.11
787292.91,24.06,10.46,396276.71,12.11
787459.31,24.07,10.47,397683.01,12.15
787755.33,24.08,10.48,397682.56,12.16
787287.67,24.07,10.47,397101.54,12.14
787151.69,24.07,10.48,397099.69,12.14
787015.72,24.08,10.48,397051.24,12.15
786643.72,24.07,10.47,397051.24,12.15
786696.42,24.08,10.48,397051.24,12.15
787149.99,24.09,10.49,397071.45,12.15
787035.65,24.1,10.5,397764.49,12.18
787316.87,24.11,10.51,397703.49,12.18
786742.06,24.1,10.5,397060.35,12.16
786606.08,24.1,10.51,397059.91,12.17
786470.1,24.11,10.51,397059.9,12.17
786172.1,24.1,10.5,397039.7,12.17
786468.12,24.11,10.52,397039.7,12.17
786332.14,24.12,10.52,397039.7,12.18
785960.14,24.11,10.51,397433.26,12.19
785960.14,24.11,10.51,397394.69,12.19
785824.16,24.11,10.52,397396.05,12.19
785688.19,24.12,10.52,397560.62,12.2
785688.19,24.12,10.52,397599.27,12.2
785878.64,24.13,10.53,397498.17,12.2
785878.64,24.13,10.53,397451.77,12.2
785878.64,24.13,10.53,397500.9,12.2
786174.66,24.14,10.54,397338.77,12.2
785965.53,24.14,10.54,399221.69,12.26
785829.56,24.14,10.54,399168.61,12.26
786257.93,24.16,10.56,399046.34,12.26
786260.57,24.16,10.56,399051.51,12.26
786168.24,24.16,10.56,399232.31,12.27
786168.24,24.16,10.56,399232.31,12.27
786168.24,24.16,10.56,399232.31,12.27
785889.24,24.16,10.56,398637.03,12.25
785709.61,24.16,10.56,398343.38,12.25
785573.64,24.16,10.56,398342.93,12.25
785080.37,24.15,10.56,398131.29,12.25
785376.39,24.17,10.57,398130.84,12.25
785651.95,24.18,10.58,397564.93,12.24
785515.97,24.19,10.59,397564.92,12.24
785515.97,24.19,10.59,397564.92,12.24
785379.99,24.19,10.59,397620.09,12.25
785386.6,24.19,10.59,397770.16,12.25
785439.3,24.2,10.6,397770.16,12.25
785303.32,24.2,10.6,397735.92,12.26
785167.35,24.2,10.61,397726.75,12.26
785031.37,24.21,10.61,398178.91,12.28
785084.07,24.21,10.62,398183.36,12.28
784712.07,24.21,10.61,398179.03,12.28
784676.02,24.21,10.61,398034.85,12.28
784540.04,24.22,10.62,398034.98,12.29
784540.04,24.22,10.62,398034.98,12.29
784404.06,24.22,10.62,398034.4,12.29
784708.24,24.23,10.63,398034.27,12.29
784472.34,24.23,10.63,397714.55,12.29
784132.19,24.22,10.63,397854.4,12.29
784184.89,24.23,10.63,397755.33,12.29
784048.91,24.24,10.64,397834.27,12.3
783912.93,24.24,10.64,397830.22,12.3
783776.96,24.24,10.64,397917.31,12.31
783776.96,24.24,10.64,397917.31,12.31
783829.66,24.25,10.65,397889.05,12.31
783882.36,24.26,10.66,397876.53,12.31
784178.38,24.27,10.67,399393.81,12.36
784042.4,24.27,10.68,399337.41,12.36
783917.24,24.28,10.68,399324.83,12.37
783770.45,24.28,10.68,399231.82,12.37
783634.47,24.28,10.69,399231.96,12.37
783498.49,24.29,10.69,399231.37,12.38
783126.49,24.28,10.68,398834.81,12.36
782990.52,24.28,10.68,398834.81,12.37
782854.54,24.29,10.69,398894.35,12.37
782854.54,24.29,10.69,398894.35,12.37
783150.56,24.3,10.7,398893.9,12.38
783014.58,24.3,10.7,398856.02,12.38
782878.61,24.3,10.71,398838.76,12.38
782661.03,24.3,10.7,398614.7,12.38
781661.03,24.28,10.68,397614.7,12.35
781289.03,24.27,10.67,397614.7,12.35
781163.87,24.27,10.67,397830.52,12.36
781216.57,24.28,10.68,397830.52,12.36
781069.78,24.28,10.68,397610.3,12.36
781069.78,24.28,10.68,397610.3,12.36
780933.8,24.29,10.69,397609.85,12.37
780716.55,24.28,10.68,397521.7,12.36
780580.57,24.28,10.69,397521.7,12.37
780633.27,24.29,10.69,397560.96,12.37
780633.27,24.29,10.69,397560.96,12.37
780497.3,24.3,10.7,397610.04,12.38
780361.32,24.3,10.7,397611.35,12.38
780225.34,24.3,10.7,397566.63,12.38
780089.36,24.31,10.71,398005.31,12.4
779089.36,24.28,10.68,397005.31,12.37
779142.07,24.29,10.69,396979.1,12.38
779470.03,24.31,10.71,397110.85,12.38
779470.03,24.31,10.71,397110.85,12.38
779835.64,24.32,10.72,397097.8,12.38
779704.8,24.32,10.72,397277.95,12.39
779568.82,24.32,10.72,397277.5,12.4
779621.52,24.33,10.73,397333.98,12.4
778533.71,24.36,10.76,397333.53,12.43
778586.41,24.36,10.77,397729.15,12.45
778450.43,24.37,10.77,397729.15,12.45
778314.45,24.37,10.77,397766.05,12.46
777714.53,24.36,10.76,397189.95,12.44
777578.55,24.36,10.77,397163.14,12.44
777769.0,24.37,10.78,398235.41,12.48
777633.03,24.38,10.78,398237.32,12.48
777336.6,24.37,10.77,397810.06,12.47
777389.3,24.38,10.78,397810.13,12.48
777442.0,24.39,10.79,397809.75,12.48
777306.02,24.39,10.79,398137.43,12.49
777213.7,24.4,10.8,397980.69,12.49
777034.07,24.4,10.8,397797.75,12.49
776898.09,24.4,10.8,397797.31,12.49
776762.11,24.4,10.81,397797.3,12.5
776626.14,24.41,10.81,397797.3,12.5
776490.16,24.41,10.81,397813.09,12.51
776542.86,24.42,10.82,397813.09,12.51
776595.56,24.43,10.83,397813.09,12.51
776648.26,24.43,10.84,397872.62,12.52
776512.29,24.44,10.84,397858.98,12.52
776808.31,24.45,10.85,397856.82,12.52
776672.33,24.45,10.86,398163.67,12.54
776672.33,24.45,10.86,398163.67,12.54
776725.03,24.46,10.86,398404.23,12.55
776777.73,24.47,10.87,399369.45,12.58
776725.07,24.48,10.88,399208.8,12.58
776777.77,24.48,10.89,399208.75,12.58
776405.77,24.48,10.88,399322.46,12.59
776247.09,24.47,10.87,399169.06,12.58
776027.8,24.47,10.88,399020.72,12.58
776027.8,24.47,10.88,399020.72,12.58
775891.83,24.48,10.88,399020.27,12.59
775944.53,24.48,10.89,399019.86,12.59
775742.6,24.48,10.88,398945.82,12.59
776038.62,24.49,10.89,398945.82,12.59
775902.64,24.5,10.9,398945.82,12.6
775910.5,24.5,10.9,398986.13,12.6
775910.5,24.5,10.9,398986.13,12.6
775910.5,24.5,10.9,398986.13,12.6
775774.52,24.5,10.9,398986.13,12.6
775638.55,24.5,10.91,399012.89,12.61
775535.02,24.51,10.91,399540.36,12.63
775587.72,24.52,10.92,399553.62,12.63
775640.42,24.52,10.93,399543.34,12.63
776349.67,24.55,10.96,400091.1,12.65
776213.69,24.56,10.96,400090.65,12.66
776494.8,24.57,10.97,400087.67,12.66
776358.82,24.57,10.98,400087.67,12.66
776222.85,24.58,10.98,400167.73,12.67
776086.87,24.58,10.98,400168.68,12.67
775714.87,24.57,10.97,400862.32,12.7
775714.87,24.57,10.97,400862.32,12.7
775767.57,24.58,10.98,401186.52,12.71
775480.48,24.57,10.98,400168.68,12.68
775533.19,24.58,10.98,401487.5,12.73
775533.19,24.58,10.98,401487.5,12.73
775533.19,24.58,10.98,401487.5,12.73
775528.16,24.59,10.99,401708.02,12.74
776384.07,24.62,11.03,402801.29,12.78
776680.1,24.64,11.04,402800.84,12.78
776308.1,24.63,11.03,402800.84,12.78
776604.12,24.64,11.04,402871.53,12.78
776468.14,24.65,11.05,402871.66,12.79
776332.16,24.65,11.05,402871.08,12.79
776196.19,24.65,11.06,402960.19,12.8
776248.89,24.66,11.06,402889.5,12.8
776112.91,24.66,11.07,402888.43,12.8
776303.36,24.68,11.08,402888.43,12.81
776303.36,24.68,11.08,402888.43,12.81
775931.36,24.67,11.07,403760.04,12.84
775795.39,24.67,11.07,403806.07,12.84
776091.41,24.68,11.09,403463.68,12.83
776091.41,24.68,11.09,403463.68,12.83
776369.16,24.7,11.1,403264.48,12.83
776369.16,24.7,11.1,403264.48,12.83
776254.82,24.7,11.1,403226.73,12.83
776094.25,24.7,11.1,405268.56,12.9
776602.38,24.72,11.12,404606.44,12.88
776883.61,24.74,11.14,405061.11,12.9
776747.63,24.74,11.14,405060.66,12.9
776346.68,24.74,11.14,405007.89,12.9
775771.87,24.72,11.13,404456.9,12.89
775635.89,24.73,11.13,404456.89,12.89
775635.89,24.73,11.13,404456.89,12.89
775635.89,24.73,11.13,404456.89,12.89
775499.91,24.73,11.13,404456.89,12.9
775363.94,24.74,11.14,404746.61,12.91
775416.64,24.74,11.15,404746.57,12.92
775660.67,24.76,11.16,404746.16,12.92
775660.67,24.76,11.16,404746.16,12.92
775956.69,24.77,11.17,404759.98,12.92
775755.43,24.76,11.17,404766.27,12.92
775619.45,24.77,11.17,404798.54,12.93
775505.11,24.77,11.17,404716.34,12.93
775355.48,24.78,11.18,404614.36,12.93
775661.82,24.79,11.2,405088.37,12.95
775714.52,24.8,11.2,405075.65,12.95
775578.54,24.8,11.21,405075.2,12.96
775442.56,24.81,11.21,405075.2,12.96
775283.15,24.81,11.21,404958.24,12.96
775473.61,24.82,11.22,404950.86,12.96
775473.61,24.82,11.22,404950.86,12.96
775101.61,24.81,11.21,405363.11,12.97
775154.31,24.82,11.22,405330.99,12.98
775018.33,24.82,11.22,405483.6,12.99
774418.41,24.81,11.21,404769.79,12.97
774282.43,24.81,11.21,404823.05,12.97
774146.46,24.82,11.22,404758.6,12.97
773751.66,24.81,11.21,404363.8,12.97
773751.66,24.81,11.21,404363.8,12.97
773637.31,24.82,11.22,404443.13,12.97
773690.01,24.82,11.23,404753.23,12.99
773393.58,24.82,11.22,404063.01,12.97
773279.63,24.82,11.22,403935.49,12.97
773332.33,24.83,11.23,405147.17,13.01
773152.7,24.83,11.23,405053.94,13.01
773016.72,24.83,11.24,405053.5,13.01
773382.33,24.85,11.25,405053.05,13.01
773435.03,24.86,11.26,405053.05,13.02
773435.03,24.86,11.26,405053.05,13.02
773299.05,24.86,11.26,405053.04,13.02
773299.05,24.86,11.26,405053.04,13.02
773351.75,24.87,11.27,405054.11,13.03
772890.17,24.86,11.26,405053.04,13.03
772942.87,24.87,11.27,405053.04,13.03
772806.89,24.87,11.27,405071.74,13.04
772670.92,24.87,11.28,405060.66,13.04
772534.94,24.88,11.28,405122.66,13.05
772830.96,24.89,11.29,405178.08,13.05
772716.62,24.9,11.3,405204.78,13.06
772580.64,24.9,11.3,405204.33,13.06
772208.64,24.89,11.29,405154.03,13.06
772512.81,24.9,11.31,405148.91,13.06
772901.17,24.93,11.33,405822.85,13.09
772765.19,24.93,11.33,405822.85,13.09
772629.22,24.93,11.34,405822.85,13.1
772259.07,24.92,11.33,406397.76,13.12
771577.12,24.91,11.31,405627.5,13.1
771441.14,24.91,11.32,405864.38,13.11
771446.36,24.91,11.32,405865.54,13.11
771310.38,24.92,11.32,405682.77,13.11
770222.56,24.95,11.35,405682.32,13.14
770108.22,24.95,11.35,406088.9,13.16
770108.22,24.95,11.35,406088.9,13.16
770389.44,24.97,11.37,406179.2,13.16
770253.47,24.97,11.37,406178.75,13.17
770117.49,24.98,11.38,406178.75,13.17
769981.51,24.98,11.38,406271.05,13.18
769845.53,24.98,11.39,406378.55,13.19
769742.01,24.99,11.39,406337.07,13.19
769742.01,24.99,11.39,406337.07,13.19
768742.01,24.96,11.37,405337.07,13.16
769038.03,24.98,11.38,405461.14,13.17
769038.03,24.98,11.38,405461.14,13.17
769961.54,25.02,11.42,406995.91,13.22
770205.58,25.03,11.43,407839.2,13.25
770069.6,25.03,11.43,407838.75,13.26
769933.62,25.04,11.44,407838.75,13.26
769986.32,25.04,11.45,407838.7,13.27
770039.02,25.05,11.45,407838.3,13.27
769903.05,25.06,11.46,408014.94,13.28
769955.75,25.06,11.47,408014.94,13.28
769955.75,25.06,11.47,408014.94,13.28
769380.93,25.05,11.46,407463.95,13.27
769433.64,25.06,11.46,407463.95,13.27
769433.64,25.06,11.46,407463.95,13.27
769297.66,25.07,11.47,407580.79,13.28
769194.13,25.07,11.47,407538.56,13.28
770148.55,25.11,11.51,409065.43,13.34
769776.55,25.1,11.5,408629.24,13.33
769640.57,25.11,11.51,408629.24,13.33
769936.59,25.12,11.52,408632.23,13.33
769800.62,25.12,11.53,408632.23,13.34
769134.12,25.11,11.51,407682.47,13.31
768998.14,25.11,11.52,407682.75,13.31
768862.17,25.12,11.52,407682.48,13.32
768164.77,25.1,11.5,406939.15,13.3
768028.79,25.11,11.51,406939.15,13.3
767827.53,25.1,11.5,406811.61,13.3
767880.23,25.11,11.51,406808.64,13.3
767656.77,25.11,11.51,406808.63,13.3
767520.79,25.11,11.51,406924.23,13.31
767125.99,25.1,11.51,406146.1,13.29
766990.02,25.11,11.51,406030.5,13.29
767286.04,25.12,11.52,407298.01,13.34
767150.06,25.13,11.53,407298.01,13.34
766778.06,25.12,11.52,406906.61,13.33
766642.08,25.12,11.52,406906.16,13.33
766642.08,25.12,11.52,406906.16,13.33
766506.11,25.12,11.53,406906.16,13.34
766558.81,25.13,11.54,407238.52,13.35
766943.47,25.15,11.55,407238.07,13.35
766807.49,25.15,11.55,407259.55,13.36
766671.51,25.16,11.56,407245.92,13.36
766486.63,25.15,11.55,407245.92,13.36
766782.65,25.17,11.57,407249.89,13.37
766835.35,25.17,11.58,407247.32,13.37
766699.38,25.18,11.58,407254.97,13.37
766699.38,25.18,11.58,407254.97,13.37
766563.4,25.18,11.58,407239.47,13.38
766427.42,25.19,11.59,407417.5,13.39
766291.44,25.19,11.59,407239.47,13.39
766155.47,25.19,11.6,407239.6,13.39
765859.71,25.19,11.59,407238.2,13.39
765723.73,25.19,11.59,407237.62,13.4
765403.73,25.18,11.58,406917.62,13.39
765267.76,25.19,11.59,406939.12,13.39
765131.78,25.19,11.59,406917.62,13.4
765028.25,25.19,11.6,407155.64,13.41
765028.25,25.19,11.6,407155.64,13.41
764869.57,25.19,11.59,407000.91,13.4
764497.57,25.18,11.58,407000.91,13.41
764741.61,25.2,11.6,407084.62,13.41
764582.93,25.19,11.59,406957.49,13.41
764446.95,25.2,11.6,406957.05,13.41
764446.95,25.2,11.6,406909.0,13.41
764742.97,25.21,11.61,406875.2,13.41
764370.98,25.2,11.6,406825.3,13.41
764583.06,25.21,11.62,408470.97,13.47
764352.3,25.21,11.61,407955.29,13.45
764682.2,25.23,11.63,408474.77,13.48
764911.92,25.24,11.65,408717.27,13.49
764965.27,25.25,11.65,407890.17,13.46
764965.27,25.25,11.65,407939.6,13.47
764930.02,25.26,11.66,408785.3,13.5
764794.04,25.26,11.66,408785.3,13.5
764658.07,25.26,11.67,408953.18,13.51
764962.24,25.28,11.68,408952.73,13.51
764826.26,25.28,11.68,409582.93,13.54
764722.73,25.29,11.69,409464.6,13.54
765003.84,25.3,11.7,409464.6,13.54
764857.05,25.31,11.71,408881.16,13.53
764857.05,25.31,11.71,408883.6,13.53
764486.9,25.3,11.7,408892.94,13.53
764793.23,25.32,11.72,409510.42,13.56
764657.26,25.32,11.72,409510.56,13.56
764367.24,25.31,11.71,409206.06,13.55
764231.27,25.32,11.72,409205.47,13.56
764283.97,25.32,11.73,409206.31,13.56
763684.05,25.31,11.72,408492.51,13.54
763548.07,25.32,11.72,408641.8,13.55
763600.77,25.33,11.73,408631.63,13.55
763464.79,25.33,11.73,408520.04,13.55
763264.96,25.32,11.73,408544.33,13.56
763128.98,25.33,11.73,408618.65,13.56
763080.31,25.34,11.74,409380.25,13.59
763376.33,25.35,11.75,409364.8,13.59
763235.87,25.35,11.75,409355.96,13.59
763235.87,25.35,11.75,409319.03,13.59
763558.56,25.37,11.77,409173.28,13.59
762876.61,25.35,11.75,408445.4,13.57
762876.61,25.35,11.75,408486.51,13.57
762740.63,25.36,11.76,408486.06,13.58
762604.66,25.36,11.76,408486.06,13.58
762608.62,25.36,11.76,408529.05,13.58
762472.64,25.36,11.77,408815.72,13.6
762768.66,25.38,11.78,409563.5,13.63
762632.69,25.38,11.78,409541.12,13.63
762409.23,25.38,11.78,408931.53,13.61
762273.25,25.38,11.78,408781.24,13.61
762577.42,25.39,11.8,408643.05,13.61
762467.42,25.39,11.79,408533.05,13.6
762507.34,25.4,11.8,409538.45,13.64
762348.66,25.4,11.8,409385.57,13.64
762401.36,25.41,11.81,411173.71,13.7
762031.21,25.4,11.8,410759.79,13.69
762265.31,25.41,11.82,410322.34,13.68
761945.31,25.41,11.81,410002.34,13.67
762241.33,25.42,11.82,410001.89,13.67
762294.03,25.43,11.83,410001.89,13.68
762158.06,25.43,11.83,410002.03,13.68
762022.08,25.44,11.84,410001.44,13.69
762022.08,25.44,11.84,410001.44,13.69
761886.1,25.44,11.84,410158.74,13.7
761750.12,25.44,11.85,410049.72,13.7
761646.6,25.45,11.85,410145.92,13.7
761425.06,25.44,11.85,409976.58,13.7
761053.06,25.44,11.84,409976.58,13.7
761084.48,25.44,11.85,411064.16,13.74
761137.18,25.45,11.86,411081.64,13.75
761433.2,25.47,11.87,411074.17,13.75
761623.65,25.48,11.88,411085.29,13.75
762151.85,25.51,11.91,410853.23,13.75
762015.87,25.51,11.91,410852.78,13.75
761879.9,25.51,11.92,410852.78,13.76
761507.9,25.51,11.91,410831.65,13.76
761507.9,25.51,11.91,410831.65,13.76
761560.6,25.51,11.92,411599.49,13.79
761424.62,25.52,11.92,411599.49,13.79
761477.32,25.53,11.93,411631.22,13.8
761318.64,25.52,11.92,411478.36,13.79
761371.35,25.53,11.93,411994.82,13.82
761371.35,25.53,11.93,411994.82,13.82
761235.37,25.54,11.94,411994.82,13.82
760938.94,25.53,11.93,411662.64,13.81
760802.96,25.53,11.93,411742.0,13.82
760688.62,25.54,11.94,411766.25,13.82
760969.84,25.55,11.96,412213.63,13.84
760287.9,25.54,11.94,411531.69,13.82
760340.6,25.55,11.95,411531.64,13.83
760393.3,25.56,11.96,411531.24,13.83
760257.32,25.56,11.96,411531.37,13.84
760257.32,25.56,11.96,411531.37,13.84
760310.02,25.57,11.97,411531.37,13.84
760500.48,25.58,11.98,411559.4,13.84
760364.5,25.59,11.99,411558.82,13.85
760228.52,25.59,11.99,411634.38,13.86
759653.71,25.58,11.98,411083.39,13.84
759706.41,25.59,11.99,411090.93,13.85
759499.98,25.58,11.99,411133.22,13.85
759364.0,25.59,11.99,411116.7,13.85
759554.45,25.6,12.0,411044.91,13.85
759418.48,25.6,12.01,410996.7,13.86
759714.5,25.62,12.02,410990.63,13.86
759904.95,25.63,12.03,412964.83,13.93
759790.61,25.63,12.04,413050.3,13.94
759732.92,25.64,12.04,413136.16,13.94
759360.92,25.63,12.04,412734.39,13.93
759363.7,25.63,12.04,412735.52,13.93
759416.4,25.64,12.04,412735.47,13.94
759180.5,25.64,12.04,412553.3,13.93
759044.52,25.65,12.05,412553.3,13.94
758908.55,25.65,12.05,412553.3,13.94
759212.72,25.66,12.07,412552.89,13.95
759265.42,25.67,12.08,412552.89,13.95
759129.44,25.68,12.08,412552.9,13.95
758993.47,25.68,12.08,412552.9,13.96
758993.47,25.68,12.08,412552.9,13.96
758857.49,25.69,12.09,412552.89,13.96
758721.51,25.69,12.09,412632.81,13.97
758585.53,25.69,12.1,412638.43,13.98
758449.56,25.7,12.1,412552.89,13.98
758313.58,25.7,12.1,412552.44,13.98
758177.6,25.71,12.11,412595.46,13.99
757807.45,25.7,12.1,412611.28,13.99
757671.48,25.7,12.1,412622.24,14.0
757535.5,25.71,12.11,412618.04,14.0
757399.52,25.71,12.11,412575.83,14.01
757263.54,25.71,12.12,412690.34,14.01
757316.25,25.72,12.13,412674.51,14.02
757368.95,25.73,12.13,412674.51,14.02
757696.91,25.75,12.15,413266.25,14.05
757560.94,25.76,12.16,413265.8,14.05
757560.94,25.76,12.16,413311.45,14.05
757560.94,25.76,12.16,413311.45,14.05
757613.64,25.77,12.17,413311.45,14.06
757477.66,25.77,12.17,413311.45,14.06
757341.68,25.77,12.18,413311.45,14.07
757394.39,25.78,12.18,414495.25,14.11
757447.09,25.79,12.19,414683.84,14.12
756847.16,25.78,12.18,413970.04,14.1
756899.87,25.79,12.19,413970.0,14.1
756693.44,25.78,12.19,413590.79,14.09
756746.14,25.79,12.19,413590.38,14.1
756610.16,25.8,12.2,413635.01,14.1
756474.18,25.8,12.2,413721.87,14.11
756338.21,25.8,12.21,413637.05,14.11
756213.05,25.81,12.21,413820.43,14.12
756066.25,25.81,12.22,413590.38,14.12
755930.27,25.82,12.22,413589.93,14.13
755930.27,25.82,12.22,413589.93,14.13
755982.98,25.83,12.23,413589.93,14.13
755776.55,25.82,12.22,413575.6,14.13
755640.57,25.83,12.23,413575.6,14.13
755640.57,25.83,12.23,413529.95,14.13
755831.02,25.84,12.24,413557.98,14.14
756135.19,25.85,12.25,413530.47,14.14
756187.89,25.86,12.26,413529.95,14.14
756240.6,25.87,12.27,413529.95,14.15
756104.62,25.87,12.28,413687.25,14.16
755968.64,25.88,12.28,413607.79,14.16
755598.49,25.87,12.27,414858.56,14.2
755651.19,25.88,12.28,415095.41,14.22
755947.21,25.89,12.3,415094.96,14.22
754859.4,25.93,12.33,415094.51,14.26
755049.85,25.94,12.34,415094.51,14.26
755049.85,25.94,12.34,415143.91,14.26
755049.85,25.94,12.34,415126.53,14.26
754913.87,25.94,12.35,415168.36,14.27
754966.57,25.95,12.35,415168.36,14.27
754966.57,25.95,12.35,415121.54,14.27
754917.9,25.96,12.36,415906.93,14.3
754970.6,25.97,12.37,415943.41,14.31
755611.34,26.0,12.4,416038.35,14.32
755475.36,26.0,12.41,416037.9,14.32
755103.37,26.0,12.4,416013.63,14.32
754967.39,26.0,12.4,416045.17,14.33
755271.56,26.01,12.42,416032.96,14.33
754901.41,26.01,12.41,416498.99,14.35
754901.41,26.01,12.41,416520.06,14.35
754901.41,26.01,12.41,416518.64,14.35
754765.43,26.01,12.41,416491.49,14.35
754629.46,26.01,12.42,416506.82,14.36
754493.48,26.02,12.42,416765.09,14.37
754357.5,26.02,12.43,416696.19,14.37
754357.5,26.02,12.43,416750.71,14.38
754321.45,26.03,12.43,416706.57,14.38
754162.77,26.03,12.43,416592.3,14.38
754004.09,26.02,12.43,416433.62,14.37
753768.19,26.02,12.43,416268.67,14.37
753471.76,26.02,12.42,415843.83,14.36
753524.46,26.03,12.43,415810.17,14.36
753388.48,26.03,12.43,415809.72,14.37
753252.51,26.03,12.44,415809.72,14.37
753252.51,26.03,12.44,415809.72,14.37
753548.53,26.05,12.45,415814.0,14.37
753548.53,26.05,12.45,415814.0,14.37
753252.1,26.04,12.44,416517.14,14.4
753116.12,26.05,12.45,416517.14,14.4
753168.82,26.05,12.46,416702.86,14.42
752796.82,26.05,12.45,416281.0,14.4
752660.85,26.05,12.45,416483.54,14.41
752956.87,26.06,12.47,416483.09,14.42
752820.89,26.07,12.47,416415.5,14.42
752772.22,26.08,12.48,416941.16,14.44
752648.86,26.08,12.48,416652.26,14.44
752412.96,26.08,12.48,416280.55,14.43
752030.96,26.07,12.48,416287.11,14.43
752415.62,26.09,12.49,416280.55,14.43
752279.64,26.09,12.5,416280.1,14.44
751957.62,26.09,12.49,416300.71,14.44
752253.64,26.1,12.5,416281.97,14.44
752253.64,26.1,12.5,416281.97,14.44
752117.66,26.11,12.51,416281.97,14.45
751981.68,26.11,12.51,416445.96,14.46
