ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_672c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_672c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_672c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_672c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_672c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
398765.76,98.37,85.31,397476.89,98.05
398765.76,98.37,85.31,397476.89,98.05
398765.76,98.37,85.31,397476.89,98.05
398765.76,98.37,85.31,397476.89,98.05
398765.76,98.37,85.31,397476.89,98.05
398765.76,98.37,85.31,397476.89,98.05
398765.76,98.37,85.31,397476.89,98.05
398765.76,98.37,85.31,397476.89,98.05
398765.76,98.37,85.31,397476.89,98.05
397765.76,98.37,85.3,396476.89,98.05
397765.76,98.37,85.3,396476.89,98.05
397765.76,98.37,85.3,396476.89,98.05
397765.76,98.37,85.3,396476.89,98.05
397765.76,98.37,85.3,396476.89,98.05
397765.76,98.37,85.3,396476.89,98.05
397765.76,98.37,85.3,396476.89,98.05
397765.76,98.37,85.3,396476.89,98.05
397765.76,98.37,85.3,396476.89,98.05
397657.03,98.37,85.3,396368.16,98.05
397657.03,98.37,85.3,396368.16,98.05
397657.03,98.37,85.3,396343.37,98.04
397657.03,98.37,85.3,396343.37,98.04
397657.03,98.37,85.3,396343.37,98.04
397657.03,98.37,85.3,396343.37,98.04
397657.03,98.37,85.3,396343.37,98.04
397657.03,98.37,85.3,396343.37,98.04
397657.03,98.37,85.3,396343.37,98.04
397657.03,98.37,85.3,396343.37,98.04
397657.03,98.37,85.3,396343.37,98.04
397657.03,98.37,85.3,396343.37,98.04
397657.03,98.37,85.3,396371.89,98.05
397657.03,98.37,85.3,396371.89,98.05
397657.03,98.37,85.3,396371.89,98.05
397657.03,98.37,85.3,396371.89,98.05
397657.03,98.37,85.3,396371.89,98.05
397657.03,98.37,85.3,396371.89,98.05
397657.03,98.37,85.3,396371.89,98.05
397657.03,98.37,85.3,396371.89,98.05
397657.03,98.37,85.3,396371.89,98.05
397657.03,98.37,85.3,396371.89,98.05
397657.03,98.37,85.3,396371.89,98.05
397657.03,98.37,85.3,396371.89,98.05
397657.03,98.37,85.3,396371.89,98.05
397657.03,98.37,85.3,396371.89,98.05
397657.03,98.37,85.3,396371.89,98.05
397657.03,98.37,85.3,396371.89,98.05
397657.03,98.37,85.3,396371.89,98.05
397657.03,98.37,85.3,396371.89,98.05
397657.03,98.37,85.3,396371.89,98.05
397657.03,98.37,85.3,396371.89,98.05
397657.03,98.37,85.3,396371.89,98.05
397658.3,98.37,85.3,396373.58,98.05
397658.3,98.37,85.3,396373.58,98.05
397658.3,98.37,85.3,396373.58,98.05
397658.3,98.37,85.3,396373.58,98.05
397658.3,98.37,85.3,396373.58,98.05
397658.3,98.37,85.3,396373.58,98.05
397658.3,98.37,85.3,396373.58,98.05
397658.3,98.37,85.3,396373.58,98.05
397658.3,98.37,85.3,396373.58,98.05
397658.3,98.37,85.3,396373.58,98.05
397658.3,98.37,85.3,396373.58,98.05
397658.3,98.37,85.3,396373.58,98.05
397658.3,98.37,85.3,396344.28,98.04
397658.3,98.37,85.3,396344.28,98.04
397658.3,98.37,85.3,396344.28,98.04
397658.3,98.37,85.3,396344.28,98.04
397658.3,98.37,85.3,396344.28,98.04
397658.3,98.37,85.3,396344.28,98.04
397658.3,98.37,85.3,396344.28,98.04
397658.3,98.37,85.3,396344.28,98.04
397658.3,98.37,85.3,396344.28,98.04
397658.3,98.37,85.3,396344.28,98.04
397658.3,98.37,85.3,396344.28,98.04
397658.3,98.37,85.3,396344.28,98.04
397658.3,98.37,85.3,396344.28,98.04
397658.3,98.37,85.3,396344.28,98.04
397658.3,98.37,85.3,396344.28,98.04
397658.3,98.37,85.3,396344.28,98.04
397658.3,98.37,85.3,396344.28,98.04
397658.3,98.37,85.3,396344.28,98.04
397658.3,98.37,85.3,396344.28,98.04
397658.3,98.37,85.3,396344.28,98.04
397658.3,98.37,85.3,396344.28,98.04
397658.3,98.37,85.3,396344.28,98.04
397658.3,98.37,85.3,396344.28,98.04
397658.3,98.37,85.3,396344.28,98.04
397658.3,98.37,85.3,396344.28,98.04
397658.3,98.37,85.3,396344.28,98.04
397658.3,98.37,85.3,396344.28,98.04
397658.3,98.37,85.3,396344.28,98.04
397658.3,98.37,85.3,396344.28,98.04
397658.3,98.37,85.3,396344.28,98.04
397658.3,98.37,85.3,396375.74,98.05
397658.3,98.37,85.3,396375.74,98.05
397658.3,98.37,85.3,396375.74,98.05
397658.3,98.37,85.3,396375.74,98.05
397658.3,98.37,85.3,396375.74,98.05
397658.3,98.37,85.3,396375.74,98.05
397658.3,98.37,85.3,396375.74,98.05
397658.3,98.37,85.3,396375.74,98.05
397658.3,98.37,85.3,396375.74,98.05
397658.3,98.37,85.3,396375.74,98.05
397658.3,98.37,85.3,396375.74,98.05
397658.3,98.37,85.3,396375.74,98.05
397658.3,98.37,85.3,396353.6,98.04
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397659.57,98.37,85.3,396379.98,98.05
397660.84,98.37,85.3,396381.45,98.05
397660.84,98.37,85.3,396381.45,98.05
397660.84,98.37,85.3,396381.45,98.05
397660.84,98.37,85.3,396381.45,98.05
397660.84,98.37,85.3,396381.45,98.05
397660.84,98.37,85.3,396381.45,98.05
397660.84,98.37,85.3,396381.45,98.05
397660.84,98.37,85.3,396381.45,98.05
397660.84,98.37,85.3,396381.45,98.05
397660.84,98.37,85.3,396381.45,98.05
397660.84,98.37,85.3,396381.45,98.05
397660.84,98.37,85.3,396381.45,98.05
397660.84,98.37,85.3,396381.45,98.05
397660.84,98.37,85.3,396381.45,98.05
397660.84,98.37,85.3,396381.45,98.05
397660.84,98.37,85.3,396381.45,98.05
397660.84,98.37,85.3,396381.45,98.05
397660.84,98.37,85.3,396381.45,98.05
397660.84,98.37,85.3,396381.45,98.05
397660.84,98.37,85.3,396381.45,98.05
397660.84,98.37,85.3,396381.45,98.05
397660.84,98.37,85.3,396381.45,98.05
397660.84,98.37,85.3,396381.45,98.05
397501.91,98.37,85.3,396225.39,98.05
397501.91,98.37,85.3,396225.39,98.05
397501.91,98.37,85.3,396225.39,98.05
397501.91,98.37,85.3,396225.39,98.05
397501.91,98.37,85.3,396225.39,98.05
397501.91,98.37,85.3,396225.39,98.05
397501.91,98.37,85.3,396225.39,98.05
397501.91,98.37,85.3,396225.39,98.05
397501.91,98.37,85.3,396201.72,98.05
397501.91,98.37,85.3,396201.72,98.05
397501.91,98.37,85.3,396201.72,98.05
397501.91,98.37,85.3,396201.72,98.05
397501.91,98.37,85.3,396201.72,98.05
397501.91,98.37,85.3,396227.17,98.05
397501.91,98.37,85.3,396227.17,98.05
397501.91,98.37,85.3,396209.26,98.05
397501.91,98.37,85.3,396209.26,98.05
397501.91,98.37,85.3,396229.16,98.05
397501.91,98.37,85.3,396229.16,98.05
397501.91,98.37,85.3,396229.16,98.05
397501.91,98.37,85.3,396229.16,98.05
397501.91,98.37,85.3,396229.16,98.05
397501.91,98.37,85.3,396229.16,98.05
396851.91,98.36,85.3,395579.16,98.05
396851.91,98.36,85.3,395579.16,98.05
396851.91,98.36,85.3,395579.16,98.05
396851.91,98.36,85.3,395579.16,98.05
396851.91,98.36,85.3,395579.16,98.05
396851.91,98.36,85.3,395579.16,98.05
396851.91,98.36,85.3,395579.16,98.05
396851.91,98.36,85.3,395579.16,98.05
396851.91,98.36,85.3,395579.16,98.05
396851.91,98.36,85.3,395579.16,98.05
396851.91,98.36,85.3,395579.16,98.05
396851.91,98.36,85.3,395579.16,98.05
396693.31,98.36,85.3,395420.56,98.05
396693.31,98.36,85.3,395420.56,98.05
396693.31,98.36,85.3,395420.56,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396694.58,98.36,85.3,395426.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396584.58,98.36,85.3,395316.18,98.05
396585.85,98.36,85.3,395317.91,98.05
396585.85,98.36,85.3,395317.91,98.05
396585.85,98.36,85.3,395317.91,98.05
396585.85,98.36,85.3,395317.91,98.05
396585.85,98.36,85.3,395317.91,98.05
396585.85,98.36,85.3,395317.91,98.05
396585.85,98.36,85.3,395317.91,98.05
396585.85,98.36,85.3,395317.91,98.05
396585.85,98.36,85.3,395317.91,98.05
396585.85,98.36,85.3,395317.91,98.05
396585.85,98.36,85.3,395317.91,98.05
396585.85,98.36,85.3,395317.91,98.05
396585.85,98.36,85.3,395317.91,98.05
396585.85,98.36,85.3,395317.91,98.05
396585.85,98.36,85.3,395317.91,98.05
396585.85,98.36,85.3,395317.91,98.05
396585.85,98.36,85.3,395317.91,98.05
396585.85,98.36,85.3,395317.91,98.05
396589.79,98.37,85.3,395319.01,98.05
396589.79,98.37,85.3,395319.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396539.79,98.37,85.3,395269.01,98.05
396432.33,98.37,85.3,395161.94,98.05
396432.33,98.37,85.3,395161.94,98.05
396432.33,98.37,85.3,395161.94,98.05
396432.33,98.37,85.3,395161.94,98.05
396432.33,98.37,85.3,395161.94,98.05
396432.33,98.37,85.3,395161.94,98.05
396432.33,98.37,85.3,395161.94,98.05
396432.33,98.37,85.3,395161.94,98.05
396432.33,98.37,85.3,395161.94,98.05
396432.33,98.37,85.3,395161.94,98.05
396432.33,98.37,85.3,395161.94,98.05
396432.33,98.37,85.3,395161.94,98.05
396432.33,98.37,85.3,395161.94,98.05
396432.33,98.37,85.3,395161.94,98.05
396432.33,98.37,85.3,395161.94,98.05
396432.33,98.37,85.3,395161.94,98.05
396432.33,98.37,85.3,395161.94,98.05
396432.33,98.37,85.3,395161.94,98.05
396432.33,98.37,85.3,395161.94,98.05
396432.33,98.37,85.3,395161.94,98.05
396432.33,98.37,85.3,395161.94,98.05
396432.33,98.37,85.3,395161.94,98.05
396432.33,98.37,85.3,395161.94,98.05
396432.33,98.37,85.3,395161.94,98.05
396432.33,98.37,85.3,395161.94,98.05
396432.33,98.37,85.3,395161.94,98.05
396432.33,98.37,85.3,395161.94,98.05
396432.33,98.37,85.3,395161.94,98.05
396432.33,98.37,85.3,395161.94,98.05
396432.33,98.37,85.3,395161.94,98.05
396432.33,98.37,85.3,395161.94,98.05
396432.33,98.37,85.3,395161.94,98.05
396253.42,98.57,85.5,394918.38,98.23
396253.42,98.57,85.5,394918.38,98.23
396253.42,98.57,85.5,394918.38,98.23
396253.42,98.57,85.5,394918.38,98.23
396253.42,98.57,85.5,394918.38,98.23
396253.42,98.57,85.5,394918.38,98.23
396253.42,98.57,85.5,394918.38,98.23
396253.42,98.57,85.5,394918.38,98.23
396253.42,98.57,85.5,394918.38,98.23
396253.42,98.57,85.5,394918.38,98.23
396253.42,98.57,85.5,394918.38,98.23
396253.42,98.57,85.5,394918.38,98.23
396253.42,98.57,85.5,394918.38,98.23
396253.42,98.57,85.5,394918.38,98.23
396253.42,98.57,85.5,394918.38,98.23
396253.42,98.57,85.5,394918.38,98.23
396253.42,98.57,85.5,394918.38,98.23
396253.42,98.57,85.5,394918.38,98.23
396253.42,98.57,85.5,394918.38,98.23
396253.42,98.57,85.5,394918.38,98.23
396253.42,98.57,85.5,394918.38,98.23
396253.42,98.57,85.5,394918.38,98.23
396253.42,98.57,85.5,394918.38,98.23
396253.42,98.57,85.5,394918.38,98.23
396253.42,98.57,85.5,394918.38,98.23
396253.42,98.57,85.5,394918.38,98.23
396253.42,98.57,85.5,394918.38,98.23
396253.42,98.57,85.5,394918.38,98.23
