ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
620,3011,652940,6212,652940
620,3011,653940,6212,653940
620,3011,654940,6212,654940
621,3019,655940,6212,655940
622,3027,656940,6212,656940
622,3027,656940,6212,656940
622,3027,656940,6212,656940
623,3029,657940,6212,657940
624,3037,658750,6212,658750
624,3037,659750,6212,659750
624,3037,660560,6212,660560
624,3037,660560,6212,660560
625,3039,661560,6212,661560
625,3039,662560,6212,662560
625,3039,663560,6212,663560
626,3047,664560,6212,664560
626,3047,664560,6212,664560
626,3047,665560,6212,665560
627,3049,666370,6212,666370
627,3049,667370,6212,667370
627,3049,668370,6212,668370
627,3049,669370,6212,669370
628,3057,670370,6212,670370
628,3057,671370,6212,671370
629,3065,672020,6212,672020
629,3065,673020,6212,673020
630,3067,674020,6212,674020
631,3069,675020,6212,675020
632,3077,675830,6212,675830
633,3079,676830,6212,676830
634,3081,677150,6212,677150
635,3089,678150,6212,678150
635,3089,679150,6212,679150
636,3091,680150,6212,680150
636,3091,680150,6212,680150
637,3093,681150,6212,681150
637,3093,682150,6212,682150
638,3101,683150,6212,683150
639,3109,684150,6212,684150
639,3109,685150,6212,685150
640,3111,685960,6212,685960
641,3119,685960,6212,685960
641,3119,685960,6212,685960
641,3119,686960,6212,686960
642,3120,687610,6212,687610
643,3122,688610,6212,688610
643,3122,689610,6212,689610
643,3122,690200,6212,690200
643,3122,690200,6212,690200
644,3124,690430,6212,690430
645,3126,691430,6212,691430
646,3128,691890,6212,691890
646,3128,692890,6212,692890
647,3136,692890,6212,692890
648,3144,693890,6212,693890
649,3152,694260,6212,694260
649,3152,695260,6212,695260
649,3152,696070,6212,696070
649,3152,697070,6212,697070
650,3160,698070,6212,698070
651,3162,699070,6212,699070
652,3166,699540,6212,699540
652,3166,700540,6212,700540
653,3168,701540,6212,701540
653,3168,702540,6212,702540
654,3170,703540,6212,703540
655,3172,704540,6212,704540
656,3180,705540,6212,705540
656,3180,705540,6212,705540
656,3180,706000,6212,706000
657,3182,707000,6212,707000
657,3182,707000,6212,707000
658,3186,708000,6212,708000
659,3188,709000,6212,709000
660,3196,709000,6212,709000
660,3196,709000,6212,709000
661,3204,710000,6212,710000
661,3204,710000,6212,710000
662,3206,711000,6212,711000
663,3214,711000,6212,711000
663,3214,711160,6212,711160
664,3216,712160,6212,712160
665,3224,712970,6212,712970
665,3224,713970,6212,713970
666,3226,713970,6212,713970
667,3228,714970,6212,714970
668,3236,715970,6212,715970
668,3236,716620,6212,716620
668,3236,716990,6212,716990
669,3238,717220,6212,717220
670,3246,718220,6212,718220
670,3246,719030,6212,719030
670,3246,719250,6212,719250
671,3254,719720,6212,719720
671,3254,720270,6212,720270
672,3258,721270,6212,721270
672,3258,722270,6212,722270
672,3258,723270,6212,723270
673,3260,723590,6212,723590
673,3260,723590,6212,723590
673,3260,724590,6212,724590
674,3268,725060,6212,725060
674,3268,725870,6212,725870
674,3268,726870,6212,726870
675,3270,727340,6212,727340
676,3272,728150,6212,728150
676,3272,729150,6212,729150
676,3272,729620,6212,729620
676,3272,730620,6212,730620
677,3274,730780,6212,730780
678,3282,731590,6212,731590
679,3284,732400,6212,732400
679,3284,732400,6212,732400
679,3284,733400,6212,733400
680,3286,734400,6212,734400
680,3286,735400,6212,735400
681,3294,736400,6212,736400
682,3302,737400,6212,737400
682,3302,738400,6212,738400
682,3302,739400,6212,739400
682,3302,740400,6212,740400
683,3304,741210,6212,741210
683,3304,742210,6212,742210
683,3304,743210,6212,743210
683,3304,744210,6212,744210
684,3312,745210,6212,745210
684,3312,746210,6212,746210
685,3314,747210,6212,747210
685,3314,747670,6212,747670
685,3314,748480,6212,748480
685,3314,749480,6212,749480
685,3314,749480,6212,749480
685,3314,750070,6212,750070
686,3316,751070,6212,751070
686,3316,752070,6212,752070
687,3324,753070,6212,753070
688,3332,754070,6212,754070
689,3334,754880,6212,754880
690,3342,755880,6212,755880
691,3350,756530,6212,756530
691,3350,756530,6212,756530
691,3350,757530,6212,757530
692,3358,758340,6212,758340
693,3366,758810,6212,758810
693,3366,759360,6212,759360
694,3368,760170,6212,760170
695,3370,761170,6212,761170
696,3372,762170,6212,762170
696,3372,762980,6212,762980
697,3380,763790,6212,763790
698,3384,764790,6212,764790
699,3386,765790,6212,765790
700,3394,766260,6212,766260
700,3394,766420,6212,766420
700,3394,766890,6212,766890
701,3402,766890,6212,766890
702,3404,766890,6212,766890
702,3404,767700,6212,767700
703,3412,768700,6212,768700
703,3412,769700,6212,769700
704,3416,770700,6212,770700
705,3424,771170,6212,771170
706,3432,771640,6212,771640
706,3432,772640,6212,772640
707,3434,773640,6212,773640
707,3434,774450,6212,774450
707,3434,775450,6212,775450
707,3434,776450,6212,776450
708,3442,777450,6212,777450
709,3444,778260,6212,778260
710,3446,778850,6212,778850
711,3454,779660,6212,779660
711,3454,780660,6212,780660
712,3462,781470,6212,781470
713,3470,781470,6212,781470
713,3470,782280,6212,782280
713,3470,783280,6212,783280
713,3470,784280,6212,784280
714,3472,785090,6212,785090
714,3472,785900,6212,785900
715,3480,786710,6212,786710
715,3480,787520,6212,787520
716,3488,788170,6212,788170
716,3488,789170,6212,789170
717,3490,789170,6212,789170
718,3492,790170,6212,790170
719,3494,790820,6212,790820
719,3494,791280,6212,791280
719,3494,792280,6212,792280
720,3502,793280,6212,793280
720,3502,794280,6212,794280
720,3502,795280,6212,795280
721,3504,795280,6212,795280
722,3512,803280,6212,803280
723,3520,804280,6212,804280
723,3520,805280,6212,805280
723,3520,805750,6212,805750
724,3522,806070,6212,806070
724,3522,806390,6212,806390
725,3526,807200,6212,807200
725,3526,808200,6212,808200
725,3526,809200,6212,809200
725,3526,809200,6212,809200
726,3528,810200,6212,810200
726,3528,811010,6212,811010
726,3528,812010,6212,812010
726,3528,812820,6212,812820
726,3528,813630,6212,813630
726,3528,814440,6212,814440
726,3528,815440,6212,815440
727,3536,816440,6212,816440
728,3538,817440,6212,817440
728,3538,818440,6212,818440
728,3538,819440,6212,819440
729,3540,819910,6212,819910
729,3540,820910,6212,820910
730,3544,821910,6212,821910
731,3552,822910,6212,822910
731,3552,823560,6212,823560
732,3560,824560,6212,824560
733,3562,825560,6212,825560
734,3564,826560,6212,826560
735,3565,826790,6212,826790
736,3567,827440,6212,827440
737,3569,828440,6212,828440
737,3569,829440,6212,829440
737,3569,830440,6212,830440
738,3571,831440,6212,831440
738,3571,832250,6212,832250
738,3571,833250,6212,833250
739,3575,833250,6212,833250
740,3583,834250,6212,834250
741,3591,834720,6212,834720
741,3591,835530,6212,835530
742,3599,835850,6212,835850
743,3601,835850,6212,835850
744,3609,835850,6212,835850
744,3609,836850,6212,836850
745,3611,837070,6212,837070
745,3611,838070,6212,838070
745,3611,838300,6212,838300
745,3611,839110,6212,839110
745,3611,839110,6212,839110
745,3611,840110,6212,840110
745,3611,841110,6212,841110
745,3611,841430,6212,841430
746,3613,842430,6212,842430
747,3621,843430,6212,843430
747,3621,844430,6212,844430
748,3623,845430,6212,845430
749,3631,846240,6212,846240
750,3633,847050,6212,847050
751,3641,847280,6212,847280
751,3641,848280,6212,848280
751,3641,849280,6212,849280
752,3649,850280,6212,850280
752,3649,851280,6212,851280
752,3649,852280,6212,852280
752,3649,853280,6212,853280
752,3649,854280,6212,854280
752,3649,854600,6212,854600
753,3657,855600,6212,855600
753,3657,856600,6212,856600
753,3657,856600,6212,856600
753,3657,857600,6212,857600
753,3657,858600,6212,858600
754,3661,860600,6212,860600
755,3663,860820,6212,860820
755,3663,860820,6212,860820
755,3663,861820,6212,861820
755,3663,862820,6212,862820
755,3663,863820,6212,863820
756,3664,863980,6212,863980
757,3672,863980,6212,863980
757,3672,864980,6212,864980
757,3672,865980,6212,865980
757,3672,866790,6212,866790
757,3672,867790,6212,867790
758,3674,868260,6212,868260
759,3676,868490,6212,868490
759,3676,869300,6212,869300
760,3684,869620,6212,869620
761,3692,870430,6212,870430
761,3692,870750,6212,870750
761,3692,871210,6212,871210
761,3692,872210,6212,872210
762,3694,873210,6212,873210
762,3694,873860,6212,873860
762,3694,874860,6212,874860
762,3694,875860,6212,875860
762,3694,876860,6212,876860
763,3702,877860,6212,877860
764,3710,878860,6212,878860
764,3710,879860,6212,879860
765,3712,880670,6212,880670
765,3712,881480,6212,881480
766,3714,882480,6212,882480
767,3722,883480,6212,883480
767,3722,884480,6212,884480
768,3724,885480,6212,885480
768,3724,886480,6212,886480
769,3732,887480,6212,887480
770,3734,888290,6212,888290
770,3734,889290,6212,889290
771,3742,890290,6212,890290
771,3742,891290,6212,891290
771,3742,892100,6212,892100
771,3742,893100,6212,893100
771,3742,894100,6212,894100
771,3742,894690,6212,894690
771,3742,895690,6212,895690
772,3750,896690,6212,896690
772,3750,897690,6212,897690
773,3752,897690,6212,897690
774,3760,898010,6212,898010
774,3760,898010,6212,898010
774,3760,898010,6212,898010
774,3760,899010,6212,899010
774,3760,899010,6212,899010
775,3768,899820,6212,899820
775,3768,900820,6212,900820
775,3768,900980,6212,900980
775,3768,901790,6212,901790
775,3768,902020,6212,902020
776,3770,902020,6212,902020
776,3770,902830,6212,902830
777,3772,903200,6212,903200
778,3774,903850,6212,903850
778,3774,904850,6212,904850
778,3774,905850,6212,905850
778,3774,906170,6212,906170
778,3774,906640,6212,906640
779,3776,906870,6212,906870
780,3784,914870,6212,914870
780,3784,915680,6212,915680
780,3784,916680,6212,916680
781,3786,917490,6212,917490
781,3786,918490,6212,918490
781,3786,919490,6212,919490
782,3788,920490,6212,920490
783,3796,921490,6212,921490
784,3804,922300,6212,922300
785,3806,923300,6212,923300
786,3808,924110,6212,924110
786,3808,925110,6212,925110
787,3810,925580,6212,925580
788,3811,926050,6212,926050
788,3811,927050,6212,927050
788,3811,927370,6212,927370
788,3811,927840,6212,927840
789,3815,928840,6212,928840
789,3815,929840,6212,929840
789,3815,930840,6212,930840
789,3815,931160,6212,931160
789,3815,931390,6212,931390
790,3819,932390,6212,932390
790,3819,933390,6212,933390
791,3827,934390,6212,934390
792,3835,935200,6212,935200
793,3837,936010,6212,936010
793,3837,937010,6212,937010
793,3837,937480,6212,937480
793,3837,938480,6212,938480
793,3837,938950,6212,938950
793,3837,939950,6212,939950
794,3845,940950,6212,940950
794,3845,941950,6212,941950
795,3853,942950,6212,942950
796,3855,943540,6212,943540
796,3855,944010,6212,944010
796,3855,944010,6212,944010
796,3855,944820,6212,944820
796,3855,944820,6212,944820
796,3855,944820,6212,944820
796,3855,948820,6212,948820
797,3857,949820,6212,949820
798,3859,951820,6212,951820
798,3859,952630,6212,952630
799,3861,953440,6212,953440
800,3863,954440,6212,954440
801,3865,954990,6212,954990
801,3865,955990,6212,955990
801,3865,956990,6212,956990
802,3873,957990,6212,957990
803,3881,958990,6212,958990
803,3881,959990,6212,959990
804,3889,960990,6212,960990
804,3889,961450,6212,961450
804,3889,962450,6212,962450
804,3889,962920,6212,962920
804,3889,963390,6212,963390
804,3889,964390,6212,964390
805,3897,965390,6212,965390
806,3899,966390,6212,966390
806,3899,967200,6212,967200
807,3907,967570,6212,967570
808,3909,968570,6212,968570
808,3909,968570,6212,968570
808,3909,969570,6212,969570
808,3909,970040,6212,970040
808,3909,971040,6212,971040
808,3909,971260,6212,971260
809,3917,972260,6212,972260
809,3917,973260,6212,973260
810,3925,973260,6212,973260
810,3925,974260,6212,974260
811,3927,975260,6212,975260
811,3927,976260,6212,976260
812,3929,977260,6212,977260
812,3929,978070,6212,978070
813,3930,979070,6212,979070
813,3930,980070,6212,980070
814,3932,981070,6212,981070
814,3932,982070,6212,982070
814,3932,983070,6212,983070
815,3934,984070,6212,984070
815,3934,984540,6212,984540
815,3934,985350,6212,985350
815,3934,985820,6212,985820
816,3936,986290,6212,986290
816,3936,987290,6212,987290
816,3936,987290,6212,987290
817,3938,987760,6212,987760
817,3938,988130,6212,988130
818,3942,989130,6212,989130
818,3942,989600,6212,989600
818,3942,990600,6212,990600
818,3942,991600,6212,991600
818,3942,991830,6212,991830
818,3942,992480,6212,992480
819,3944,992850,6212,992850
819,3944,993660,6212,993660
819,3944,994660,6212,994660
820,3952,995660,6212,995660
820,3952,996130,6212,996130
820,3952,997130,6212,997130
820,3952,997130,6212,997130
821,3960,998130,6212,998130
821,3960,999130,6212,999130
822,3964,999130,6212,999130
822,3964,999130,6212,999130
822,3964,999600,6212,999600
822,3964,1000600,6212,1000600
822,3964,1000920,6212,1000920
822,3964,1001150,6212,1001150
822,3964,1001310,6212,1001310
822,3964,1002310,6212,1002310
822,3964,1003310,6212,1003310
823,3966,1004310,6212,1004310
823,3966,1004310,6212,1004310
823,3966,1004780,6212,1004780
823,3966,1005590,6212,1005590
824,3968,1006180,6212,1006180
824,3968,1007180,6212,1007180
824,3968,1007830,6212,1007830
824,3968,1009830,6212,1009830
824,3968,1010830,6212,1010830
824,3968,1011830,6212,1011830
825,3976,1012830,6212,1012830
826,3978,1013830,6212,1013830
827,3980,1014830,6212,1014830
828,3988,1015830,6212,1015830
828,3988,1016830,6212,1016830
829,3990,1017150,6212,1017150
829,3990,1021150,6212,1021150
829,3990,1022150,6212,1022150
830,3998,1023150,6212,1023150
831,4000,1023800,6212,1023800
831,4000,1023800,6212,1023800
832,4002,1024800,6212,1024800
832,4002,1025800,6212,1025800
833,4010,1026610,6212,1026610
833,4010,1027420,6212,1027420
834,4012,1028420,6212,1028420
834,4012,1028420,6212,1028420
834,4012,1028890,6212,1028890
834,4012,1029890,6212,1029890
835,4014,1030120,6212,1030120
836,4022,1031120,6212,1031120
837,4024,1032120,6212,1032120
837,4024,1033120,6212,1033120
838,4032,1034120,6212,1034120
839,4040,1035120,6212,1035120
839,4040,1036120,6212,1036120
839,4040,1037120,6212,1037120
840,4042,1038120,6212,1038120
840,4042,1038120,6212,1038120
840,4042,1038120,6212,1038120
841,4050,1038930,6212,1038930
842,4052,1038930,6212,1038930
842,4052,1039740,6212,1039740
842,4052,1040740,6212,1040740
842,4052,1041740,6212,1041740
843,4054,1041740,6212,1041740
843,4054,1041900,6212,1041900
843,4054,1042220,6212,1042220
843,4054,1043220,6212,1043220
844,4062,1043220,6212,1043220
844,4062,1044220,6212,1044220
844,4062,1045220,6212,1045220
845,4063,1046220,6212,1046220
845,4063,1046540,6212,1046540
846,4071,1047540,6212,1047540
847,4079,1048540,6212,1048540
847,4079,1049350,6212,1049350
847,4079,1050350,6212,1050350
848,4087,1051160,6212,1051160
848,4087,1052160,6212,1052160
848,4087,1053160,6212,1053160
848,4087,1054160,6212,1054160
848,4087,1054810,6212,1054810
848,4087,1055810,6212,1055810
848,4087,1056620,6212,1056620
848,4087,1056620,6212,1056620
849,4089,1057270,6212,1057270
849,4089,1058270,6212,1058270
850,4091,1059270,6212,1059270
850,4091,1060270,6212,1060270
850,4091,1061270,6212,1061270
850,4091,1062080,6212,1062080
851,4093,1062550,6212,1062550
851,4093,1063550,6212,1063550
852,4095,1064550,6212,1064550
853,4097,1065360,6212,1065360
853,4097,1065360,6212,1065360
853,4097,1066360,6212,1066360
853,4097,1067170,6212,1067170
853,4097,1067720,6212,1067720
853,4097,1068040,6212,1068040
853,4097,1069040,6212,1069040
853,4097,1069040,6212,1069040
853,4097,1070040,6212,1070040
854,4105,1071040,6212,1071040
854,4105,1072040,6212,1072040
855,4107,1073040,6212,1073040
855,4107,1073510,6212,1073510
855,4107,1074510,6212,1074510
856,4115,1075510,6212,1075510
856,4115,1076320,6212,1076320
856,4115,1077320,6212,1077320
857,4123,1078320,6212,1078320
857,4123,1079130,6212,1079130
857,4123,1080130,6212,1080130
857,4123,1080130,6212,1080130
857,4123,1081130,6212,1081130
858,4131,1082130,6212,1082130
859,4139,1083130,6212,1083130
859,4139,1084130,6212,1084130
859,4139,1084600,6212,1084600
859,4139,1085600,6212,1085600
860,4141,1086250,6212,1086250
861,4143,1087250,6212,1087250
861,4143,1088250,6212,1088250
861,4143,1088570,6212,1088570
861,4143,1089380,6212,1089380
861,4143,1090380,6212,1090380
862,4151,1090380,6212,1090380
862,4151,1091380,6212,1091380
862,4151,1091380,6212,1091380
862,4151,1092380,6212,1092380
863,4153,1093190,6212,1093190
863,4153,1094190,6212,1094190
864,4161,1094190,6212,1094190
865,4165,1095190,6212,1095190
865,4165,1095660,6212,1095660
865,4165,1096470,6212,1096470
865,4165,1096470,6212,1096470
866,4173,1097470,6212,1097470
866,4173,1098470,6212,1098470
866,4173,1099280,6212,1099280
867,4181,1100090,6212,1100090
867,4181,1100740,6212,1100740
867,4181,1101550,6212,1101550
867,4181,1102360,6212,1102360
867,4181,1102360,6212,1102360
867,4181,1102360,6212,1102360
868,4189,1103360,6212,1103360
868,4189,1103360,6212,1103360
868,4189,1103680,6212,1103680
869,4197,1104680,6212,1104680
869,4197,1105680,6212,1105680
869,4197,1106680,6212,1106680
869,4197,1107490,6212,1107490
870,4205,1108490,6212,1108490
870,4205,1109080,6212,1109080
870,4205,1109080,6212,1109080
871,4207,1109080,6212,1109080
872,4215,1110080,6212,1110080
872,4215,1111080,6212,1111080
873,4217,1111080,6212,1111080
874,4225,1112080,6212,1112080
874,4225,1113080,6212,1113080
874,4225,1113450,6212,1113450
875,4227,1113680,6212,1113680
875,4227,1114680,6212,1114680
875,4227,1115680,6212,1115680
875,4227,1116490,6212,1116490
876,4235,1117140,6212,1117140
876,4235,1117140,6212,1117140
876,4235,1117950,6212,1117950
876,4235,1118760,6212,1118760
876,4235,1119760,6212,1119760
877,4243,1120130,6212,1120130
878,4251,1120130,6212,1120130
879,4259,1121130,6212,1121130
880,4267,1121600,6212,1121600
880,4267,1122600,6212,1122600
881,4269,1122600,6212,1122600
881,4269,1123600,6212,1123600
882,4277,1124600,6212,1124600
882,4277,1125600,6212,1125600
882,4277,1125920,6212,1125920
882,4277,1126920,6212,1126920
882,4277,1127920,6212,1127920
882,4277,1128920,6212,1128920
882,4277,1129730,6212,1129730
883,4285,1129950,6212,1129950
883,4285,1130270,6212,1130270
884,4287,1131080,6212,1131080
885,4295,1131550,6212,1131550
886,4303,1132550,6212,1132550
887,4305,1133550,6212,1133550
887,4305,1134020,6212,1134020
888,4313,1135020,6212,1135020
888,4313,1135490,6212,1135490
888,4313,1136490,6212,1136490
889,4321,1137490,6212,1137490
889,4321,1138300,6212,1138300
889,4321,1138770,6212,1138770
889,4321,1139580,6212,1139580
889,4321,1139900,6212,1139900
889,4321,1140710,6212,1140710
890,4329,1141710,6212,1141710
890,4329,1142520,6212,1142520
891,4337,1143520,6212,1143520
892,4339,1144520,6212,1144520
892,4339,1144740,6212,1144740
893,4347,1145740,6212,1145740
893,4347,1146550,6212,1146550
893,4347,1146920,6212,1146920
894,4348,1147030,6212,1147030
895,4350,1147030,6212,1147030
895,4350,1148030,6212,1148030
896,4354,1149030,6212,1149030
896,4354,1150030,6212,1150030
896,4354,1151030,6212,1151030
896,4354,1152030,6212,1152030
896,4354,1153030,6212,1153030
896,4354,1154030,6212,1154030
897,4362,1155030,6212,1155030
897,4362,1156030,6212,1156030
898,4364,1157030,6212,1157030
898,4364,1158030,6212,1158030
898,4364,1158500,6212,1158500
898,4364,1158820,6212,1158820
898,4364,1159630,6212,1159630
898,4364,1159630,6212,1159630
898,4364,1160280,6212,1160280
898,4364,1160280,6212,1160280
898,4364,1161280,6212,1161280
898,4364,1161280,6212,1161280
898,4364,1162280,6212,1162280
898,4364,1163280,6212,1163280
899,4372,1163600,6212,1163600
899,4372,1164250,6212,1164250
899,4372,1164840,6212,1164840
900,4374,1165650,6212,1165650
900,4374,1166120,6212,1166120
900,4374,1166930,6212,1166930
900,4374,1167250,6212,1167250
901,4378,1168250,6212,1168250
901,4378,1169250,6212,1169250
901,4378,1169620,6212,1169620
902,4386,1170090,6212,1170090
902,4386,1170900,6212,1170900
902,4386,1171120,6212,1171120
902,4386,1172120,6212,1172120
902,4386,1173120,6212,1173120
902,4386,1174120,6212,1174120
903,4388,1175120,6212,1175120
903,4388,1175120,6212,1175120
903,4388,1176120,6212,1176120
903,4388,1176930,6212,1176930
904,4392,1177930,6212,1177930
904,4392,1178250,6212,1178250
904,4392,1178720,6212,1178720
904,4392,1179720,6212,1179720
904,4392,1180720,6212,1180720
904,4392,1180720,6212,1180720
905,4394,1180720,6212,1180720
906,4396,1181370,6212,1181370
907,4398,1182370,6212,1182370
908,4406,1182920,6212,1182920
908,4406,1183730,6212,1183730
908,4406,1184730,6212,1184730
908,4406,1185730,6212,1185730
908,4406,1185730,6212,1185730
909,4408,1186380,6212,1186380
909,4408,1187380,6212,1187380
909,4408,1188380,6212,1188380
909,4408,1189380,6212,1189380
909,4408,1189700,6212,1189700
909,4408,1190170,6212,1190170
910,4416,1191170,6212,1191170
910,4416,1192170,6212,1192170
910,4416,1193170,6212,1193170
910,4416,1194170,6212,1194170
910,4416,1194170,6212,1194170
910,4416,1194170,6212,1194170
910,4416,1195170,6212,1195170
911,4418,1195980,6212,1195980
911,4418,1196790,6212,1196790
911,4418,1197790,6212,1197790
911,4418,1197790,6212,1197790
911,4418,1197790,6212,1197790
911,4418,1198790,6212,1198790
911,4418,1199110,6212,1199110
911,4418,1199430,6212,1199430
911,4418,1200430,6212,1200430
912,4420,1201240,6212,1201240
913,4428,1202240,6212,1202240
914,4436,1203240,6212,1203240
914,4436,1203710,6212,1203710
915,4438,1204520,6212,1204520
915,4438,1204990,6212,1204990
