ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
1857653.18,40.86,4.69,253300.65,5.57
1857408.34,40.87,4.69,253281.07,5.57
1857408.34,40.87,4.69,253281.07,5.57
1857038.57,40.87,4.69,253255.77,5.57
1856683.64,40.87,4.69,253257.75,5.57
1856313.86,40.87,4.7,253227.68,5.58
1856584.66,40.88,4.7,253252.27,5.58
1856214.89,40.88,4.7,253258.19,5.58
1856033.67,40.88,4.71,253339.05,5.58
1856117.9,40.89,4.71,253307.32,5.58
1856202.13,40.89,4.72,253326.5,5.58
1855832.36,40.9,4.72,253362.77,5.58
1855587.52,40.9,4.72,253475.7,5.59
1855514.87,40.9,4.73,253443.98,5.59
1855270.04,40.91,4.73,253440.63,5.59
1854927.11,40.91,4.73,253434.41,5.59
1854760.34,40.91,4.73,253432.58,5.59
1854390.57,40.91,4.73,253405.24,5.59
1854579.24,40.92,4.74,253425.03,5.59
1854360.4,40.92,4.74,253467.34,5.59
1853978.63,40.92,4.74,253490.29,5.59
1853608.85,40.92,4.74,253466.7,5.6
1853239.08,40.92,4.74,253568.33,5.6
1853068.38,40.93,4.75,254009.79,5.61
1853055.62,40.93,4.75,253992.19,5.61
1853139.85,40.94,4.76,253971.32,5.61
1852770.08,40.94,4.76,253950.07,5.61
1852400.31,40.94,4.76,253940.66,5.61
1852219.09,40.94,4.76,253935.51,5.61
1851849.32,40.94,4.77,253960.91,5.61
1851467.54,40.94,4.77,253941.12,5.62
1851410.84,40.95,4.77,254038.48,5.62
1851046.74,40.95,4.77,253732.2,5.61
1850664.97,40.95,4.77,253720.2,5.61
1850262.15,40.95,4.77,253694.03,5.61
1850360.84,40.95,4.77,253684.21,5.61
1849991.06,40.95,4.78,253664.52,5.62
1849836.69,40.96,4.78,253672.13,5.62
1849655.47,40.96,4.78,253655.64,5.62
1849410.63,40.97,4.78,253667.24,5.62
1849410.63,40.97,4.78,253645.24,5.62
1849040.86,40.97,4.78,253702.68,5.62
1848984.16,40.97,4.79,253827.33,5.62
1848614.39,40.97,4.79,253878.73,5.63
1848626.78,40.97,4.79,253873.06,5.63
1848381.94,40.98,4.79,253823.91,5.63
1848012.17,40.98,4.79,253859.04,5.63
1847669.24,40.98,4.79,253862.78,5.63
1847753.47,40.99,4.8,253556.03,5.62
1847383.7,40.99,4.8,253478.71,5.62
1847202.48,40.99,4.8,253535.95,5.63
1846726.18,40.99,4.8,253037.6,5.62
1846810.41,40.99,4.8,253019.69,5.62
1846999.08,41.0,4.81,253000.59,5.62
1846629.31,41.0,4.81,253048.46,5.62
1846259.53,41.0,4.81,252993.53,5.62
1846014.7,41.0,4.81,253104.14,5.62
1846014.7,41.0,4.81,253104.14,5.62
1846203.95,41.01,4.82,253521.98,5.63
1846203.95,41.01,4.82,253616.69,5.63
1845959.12,41.02,4.82,253567.55,5.63
1845589.34,41.02,4.82,253536.9,5.63
1845408.12,41.02,4.83,253520.56,5.64
1845163.29,41.02,4.83,253532.16,5.64
1844793.51,41.02,4.83,253528.81,5.64
1844390.7,41.03,4.83,253505.67,5.64
1844474.93,41.03,4.84,254137.04,5.65
1844132.0,41.03,4.84,254138.0,5.65
1843837.39,41.03,4.83,253875.2,5.65
1843592.55,41.03,4.83,253910.06,5.65
1843245.62,41.03,4.84,254281.15,5.66
1843245.62,41.03,4.84,254281.15,5.66
1842927.15,41.03,4.83,253923.7,5.65
1842745.93,41.03,4.83,253906.11,5.65
1842772.78,41.04,4.84,253914.76,5.65
1842403.01,41.04,4.84,253912.79,5.66
1842487.24,41.04,4.84,253886.37,5.66
1842749.82,41.05,4.85,253942.02,5.66
1842834.05,41.06,4.86,253979.86,5.66
1842834.05,41.06,4.86,254002.14,5.66
1842445.05,41.06,4.86,254839.82,5.68
1842537.84,41.06,4.86,254819.09,5.68
1842622.07,41.07,4.87,255179.75,5.69
1842377.23,41.07,4.87,255291.85,5.69
1842470.03,41.08,4.88,255268.01,5.69
1842413.33,41.09,4.88,255259.37,5.69
1842413.33,41.09,4.88,255113.51,5.69
1842070.4,41.09,4.88,255112.05,5.69
1841727.47,41.09,4.88,255115.79,5.69
1841482.64,41.09,4.89,255295.26,5.7
1841237.8,41.1,4.89,255288.65,5.7
1840861.83,41.1,4.89,255290.97,5.7
1840861.83,41.1,4.89,255340.43,5.7
1840874.22,41.1,4.89,255329.73,5.7
1840958.45,41.1,4.89,255196.02,5.7
1842117.72,41.13,4.92,256384.88,5.72
1841936.5,41.13,4.92,256382.71,5.73
1841566.73,41.13,4.93,256356.56,5.73
1841223.8,41.14,4.93,256357.14,5.73
1841167.1,41.14,4.93,256459.31,5.73
1841251.33,41.15,4.94,256476.42,5.73
1841037.07,41.15,4.94,256458.83,5.73
1840697.75,41.15,4.94,256149.78,5.73
1840327.98,41.15,4.94,256126.58,5.73
1840315.22,41.16,4.95,256127.69,5.73
1839945.45,41.16,4.95,256762.7,5.74
1839945.45,41.16,4.95,256740.44,5.74
1839700.61,41.16,4.95,256747.23,5.74
1839330.84,41.16,4.95,256714.47,5.75
1838961.07,41.16,4.95,256761.01,5.75
1839176.58,41.17,4.96,256764.5,5.75
1839365.26,41.18,4.97,256722.71,5.75
1839120.42,41.18,4.97,256712.14,5.75
1838875.58,41.19,4.97,256708.42,5.75
1838505.81,41.19,4.97,256675.93,5.75
1838136.04,41.19,4.97,256648.51,5.75
1838079.34,41.2,4.98,256828.25,5.76
1838079.34,41.2,4.98,256807.33,5.76
1837705.24,41.19,4.97,256515.53,5.75
1837460.4,41.2,4.97,256672.99,5.75
1837215.57,41.2,4.97,256684.59,5.76
1837497.14,41.21,4.98,257479.08,5.77
1837115.36,41.21,4.98,257469.73,5.78
1837226.44,41.22,4.99,257474.27,5.78
1837045.22,41.22,4.99,257383.77,5.78
1837233.89,41.23,5.0,257358.14,5.77
1837246.28,41.23,5.0,257347.44,5.77
1837246.28,41.23,5.0,257219.3,5.77
1837823.98,41.24,5.01,257712.23,5.78
1837421.17,41.24,5.01,257726.77,5.78
1837051.39,41.24,5.02,257701.72,5.79
1836994.69,41.25,5.02,258205.09,5.8
1836994.69,41.25,5.02,258454.59,5.8
1836544.25,41.24,5.02,258317.12,5.8
1836544.25,41.24,5.02,258317.12,5.8
1836595.44,41.25,5.02,258296.69,5.8
1836595.44,41.25,5.02,258284.43,5.8
1836225.67,41.25,5.02,258262.98,5.8
1835822.86,41.25,5.02,258243.99,5.8
1835822.86,41.25,5.02,258198.22,5.8
1835630.05,41.25,5.03,258719.48,5.81
1835741.13,41.26,5.03,258724.02,5.82
1835496.29,41.26,5.04,258720.66,5.82
1835511.65,41.27,5.04,258740.93,5.82
1835700.32,41.28,5.05,258793.4,5.82
1835700.32,41.28,5.05,258793.4,5.82
1835330.55,41.28,5.05,258833.06,5.82
1834960.77,41.28,5.05,258884.61,5.82
1834591.0,41.28,5.05,258859.54,5.82
1834221.23,41.28,5.05,258984.12,5.83
1834391.31,41.29,5.06,259387.34,5.84
1834391.31,41.29,5.06,259447.75,5.84
1834146.47,41.29,5.06,259331.82,5.84
1833776.7,41.3,5.06,259377.55,5.84
1833873.89,41.3,5.06,259393.66,5.84
1833873.89,41.3,5.06,259393.66,5.84
1833888.1,41.3,5.07,259628.06,5.85
1833518.32,41.3,5.07,259659.01,5.85
1833148.55,41.3,5.07,259673.43,5.85
1832793.23,41.31,5.07,259659.36,5.85
1832951.31,41.31,5.08,259918.64,5.86
1832587.22,41.31,5.07,259567.25,5.85
1832342.38,41.31,5.08,259518.11,5.85
1832475.58,41.32,5.08,260220.89,5.87
1832230.74,41.32,5.08,260161.6,5.87
1831985.91,41.33,5.08,260112.74,5.87
1831616.13,41.33,5.09,260143.09,5.87
1831931.57,41.35,5.1,263514.23,5.95
1831332.71,41.34,5.1,263382.84,5.95
1831106.55,41.34,5.1,263139.9,5.94
1831106.55,41.34,5.1,263322.67,5.94
1830752.75,41.34,5.09,263037.27,5.94
1830752.75,41.34,5.09,263059.28,5.94
1830752.75,41.34,5.09,263038.01,5.94
1830752.75,41.34,5.09,263016.47,5.94
1830378.65,41.33,5.09,262724.66,5.93
1830133.81,41.34,5.09,262731.45,5.93
1830206.33,41.35,5.1,262115.01,5.92
1832192.65,41.39,5.14,267619.05,6.05
1832381.33,41.4,5.15,267697.8,6.05
1832011.55,41.4,5.15,267770.81,6.05
1831641.78,41.4,5.15,267726.13,6.05
1831272.01,41.4,5.15,267703.59,6.05
1830902.24,41.4,5.16,267700.49,6.05
1830732.33,41.41,5.16,267266.93,6.04
1830362.56,41.41,5.16,267183.66,6.04
1829992.79,41.41,5.16,267248.76,6.05
1829747.95,41.41,5.16,267502.75,6.05
1829378.18,41.41,5.16,267469.0,6.05
1829133.34,41.42,5.16,267465.36,6.06
1829186.27,41.42,5.17,267444.97,6.06
1829129.57,41.43,5.17,267542.32,6.06
1829129.57,41.43,5.17,267543.5,6.06
1828884.73,41.43,5.18,267632.31,6.06
1828884.73,41.43,5.18,267486.45,6.06
1828514.96,41.43,5.18,267782.71,6.07
1828145.18,41.43,5.18,267775.19,6.07
1828105.58,41.44,5.18,267803.89,6.07
1828105.58,41.44,5.18,267819.56,6.07
1827672.95,41.44,5.18,267547.47,6.07
1827428.11,41.44,5.18,267581.34,6.07
1827428.11,41.44,5.18,267587.79,6.07
1827371.41,41.45,5.19,267685.14,6.07
1827371.41,41.45,5.19,267654.8,6.07
1827001.64,41.45,5.19,267615.43,6.07
1827178.31,41.46,5.2,267623.21,6.07
1826933.47,41.46,5.2,267501.27,6.07
1826672.5,41.46,5.2,266913.18,6.06
1823741.17,41.47,5.21,266869.38,6.07
1823371.39,41.47,5.21,266930.06,6.07
1822874.98,41.47,5.21,266603.11,6.07
1822630.14,41.47,5.21,266543.82,6.07
1822630.14,41.47,5.21,266626.76,6.07
1822260.37,41.47,5.21,266602.33,6.07
1822501.46,41.49,5.22,266820.4,6.07
1822169.77,41.49,5.22,266659.42,6.07
1821924.93,41.49,5.23,266655.78,6.07
1821924.93,41.49,5.23,266640.66,6.07
1821743.71,41.5,5.23,266588.97,6.07
1821373.94,41.5,5.23,266615.34,6.07
1821031.01,41.5,5.23,266619.08,6.08
1820661.24,41.5,5.23,266592.92,6.08
1820624.06,41.5,5.24,266698.24,6.08
1820708.29,41.51,5.24,266819.17,6.08
1820365.36,41.51,5.24,266817.71,6.08
1820275.78,41.51,5.24,266769.55,6.08
1819799.48,41.51,5.24,266437.16,6.08
1820081.06,41.52,5.25,266955.35,6.09
1819836.22,41.52,5.25,267065.21,6.09
1819466.45,41.52,5.25,267091.55,6.1
1819628.04,41.53,5.26,267066.25,6.1
1819712.27,41.54,5.26,267083.06,6.1
1819342.5,41.54,5.26,267025.05,6.1
1819357.85,41.54,5.27,267041.88,6.1
1819176.64,41.55,5.27,267020.6,6.1
1819176.64,41.55,5.27,267068.11,6.1
1818806.86,41.55,5.27,267044.89,6.1
1818437.09,41.55,5.28,267020.45,6.1
1818192.25,41.55,5.28,267333.91,6.11
1818011.03,41.56,5.28,267376.69,6.11
1817641.26,41.56,5.28,267338.72,6.11
1817271.49,41.56,5.28,267367.23,6.11
1817026.65,41.56,5.28,267363.88,6.12
1816987.05,41.57,5.29,267337.64,6.12
1816742.21,41.57,5.29,267649.41,6.12
1816497.37,41.58,5.29,267600.63,6.12
1816127.6,41.58,5.29,267931.38,6.13
1815753.5,41.57,5.29,267639.58,6.13
1815383.73,41.57,5.29,267669.78,6.13
1815013.96,41.58,5.29,267732.81,6.13
1814769.12,41.58,5.29,267766.41,6.13
1814769.12,41.58,5.29,267766.41,6.13
1814524.28,41.58,5.29,267800.28,6.14
1814330.28,41.59,5.3,268692.1,6.16
1813990.97,41.59,5.3,268489.13,6.16
1813809.75,41.59,5.3,268543.75,6.16
1813616.29,41.59,5.3,268839.0,6.17
1813616.29,41.59,5.3,268839.0,6.17
1813371.45,41.6,5.31,269018.73,6.17
1812968.64,41.6,5.31,269043.37,6.17
1813048.41,41.61,5.31,269052.66,6.17
1812678.64,41.61,5.31,269032.3,6.18
1812621.94,41.61,5.32,269627.98,6.19
1812702.73,41.62,5.32,270210.28,6.2
1812878.62,41.63,5.33,269708.41,6.19
1812735.85,41.63,5.33,269567.83,6.19
1812354.08,41.63,5.33,269497.09,6.19
1811984.3,41.63,5.33,269567.62,6.19
1811411.4,41.62,5.33,269037.54,6.18
1811054.66,41.62,5.33,270003.48,6.21
1810873.44,41.63,5.33,269991.06,6.21
1810873.44,41.63,5.33,270305.09,6.21
1810503.67,41.63,5.33,270341.0,6.22
1810490.91,41.64,5.34,270342.11,6.22
1810503.3,41.64,5.34,270331.41,6.22
1810515.69,41.64,5.34,270320.94,6.22
1810704.95,41.64,5.35,270556.49,6.22
1810363.58,41.64,5.34,270533.47,6.22
1810645.15,41.65,5.35,271048.99,6.24
1810400.32,41.65,5.35,271082.86,6.24
1810343.62,41.66,5.36,271180.22,6.24
1810098.78,41.67,5.36,271176.86,6.24
1810183.01,41.67,5.37,271275.48,6.24
1810938.07,41.7,5.39,273343.36,6.29
1811017.85,41.71,5.4,273352.65,6.3
1810648.07,41.71,5.4,273322.73,6.3
1810403.24,41.71,5.4,273319.37,6.3
1810033.46,41.71,5.4,273383.51,6.3
1809976.76,41.72,5.41,273556.56,6.31
1809795.54,41.72,5.41,273489.57,6.31
1809452.62,41.72,5.41,273485.59,6.31
1809207.78,41.73,5.41,273482.19,6.31
1808909.74,41.73,5.41,273194.77,6.3
1808539.97,41.73,5.41,273168.63,6.3
1808170.19,41.73,5.41,273144.48,6.3
1807739.19,41.73,5.41,272874.36,6.3
1807739.19,41.73,5.41,272853.86,6.3
1807369.41,41.73,5.41,272836.4,6.3
1806966.6,41.73,5.41,272820.13,6.3
1806812.23,41.73,5.42,272827.74,6.3
1806429.67,41.73,5.42,272783.55,6.3
1806059.9,41.73,5.42,272762.12,6.3
1806295.84,41.74,5.43,272797.8,6.3
1805913.29,41.74,5.43,274073.07,6.33
1805732.07,41.75,5.43,274056.73,6.34
1805487.24,41.75,5.43,274053.38,6.34
1805487.24,41.75,5.43,274053.38,6.34
1805084.42,41.75,5.43,274069.8,6.34
1804839.59,41.75,5.44,274227.26,6.34
1804457.04,41.76,5.44,274199.99,6.34
1804212.2,41.76,5.44,274196.35,6.35
1804212.2,41.76,5.44,274196.35,6.35
