ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_683b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_683b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_683b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_683b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_683b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
1019,4660,4160750,6212,4355810
1019,4660,4161070,6212,4356130
1019,4660,4161070,6212,4357130
1019,4660,4161070,6212,4357130
1020,4668,4162070,6212,4358130
1020,4668,4162540,6212,4358600
1020,4668,4163010,6212,4359070
1020,4668,4163480,6212,4359540
1020,4668,4164290,6212,4360350
1020,4668,4165290,6212,4361350
1020,4668,4166290,6212,4362350
1020,4668,4166770,6212,4362830
1020,4668,4167580,6212,4363640
1020,4668,4168580,6212,4364640
1021,4676,4169580,6212,4365640
1021,4676,4170580,6212,4366640
1021,4676,4171390,6212,4367450
1021,4676,4172390,6212,4368450
1021,4676,4173040,6212,4369100
1021,4676,4173690,6212,4369750
1021,4676,4174690,6212,4370750
1021,4676,4175690,6212,4371750
1022,4684,4176690,6212,4372750
1022,4684,4177690,6212,4373750
1022,4684,4178160,6212,4374220
1022,4684,4179160,6212,4375220
1022,4684,4180160,6212,4376220
1022,4684,4180970,6212,4377030
1022,4684,4180970,6212,4377030
1022,4684,4181290,6212,4377350
1022,4684,4181610,6212,4377670
1022,4684,4182200,6212,4378260
1023,4692,4182420,6212,4378480
1023,4692,4183420,6212,4379480
1023,4692,4183650,6212,4379710
1023,4692,4184650,6212,4380710
1023,4692,4185650,6212,4381710
1023,4692,4185650,6212,4381710
1023,4692,4186650,6212,4382710
1023,4692,4187650,6212,4383710
1023,4692,4188650,6212,4384710
1023,4692,4189650,6212,4385710
1023,4692,4190460,6212,4386520
1023,4692,4191460,6212,4387520
1023,4692,4192460,6212,4388520
1023,4692,4192790,6212,4388850
1023,4692,4192790,6212,4389660
1023,4692,4193600,6212,4390470
1023,4692,4194600,6212,4391470
1023,4692,4194600,6212,4391470
1023,4692,4195600,6212,4392470
1023,4692,4196070,6212,4392940
1024,4700,4196880,6212,4393750
1024,4700,4197350,6212,4394220
1024,4700,4197350,6212,4395220
1024,4700,4197670,6212,4395540
1024,4700,4198480,6212,4396350
1024,4700,4198480,6212,4397160
1024,4700,4198640,6212,4397320
1024,4700,4199640,6212,4398320
1024,4700,4200290,6212,4398970
1024,4700,4200290,6212,4399200
1024,4700,4200610,6212,4399520
1024,4700,4200610,6212,4400520
1024,4700,4200840,6212,4400750
1024,4700,4201650,6212,4401560
1024,4700,4202650,6212,4402560
1024,4700,4203650,6212,4403560
1025,4708,4204120,6212,4404030
1025,4708,4205120,6212,4405030
1025,4708,4205590,6212,4405500
1025,4708,4206590,6212,4406500
1025,4708,4206590,6212,4406500
1025,4708,4207590,6212,4407500
1026,4716,4215590,6212,4415500
1026,4716,4215590,6212,4416500
1026,4716,4215590,6212,4416500
1026,4716,4216050,6212,4416960
1026,4716,4216520,6212,4417430
1026,4716,4217520,6212,4418430
1026,4716,4217740,6212,4418650
1026,4716,4217740,6212,4419650
1026,4716,4217740,6212,4419650
1026,4716,4218550,6212,4420460
1026,4716,4218550,6212,4420460
1027,4724,4219550,6212,4421460
1027,4724,4220360,6212,4422270
1027,4724,4221360,6212,4423270
1027,4724,4222360,6212,4424270
1027,4724,4223360,6212,4425270
1027,4724,4223360,6212,4425270
1027,4724,4223360,6212,4426270
1027,4724,4223360,6212,4426590
1027,4724,4223830,6212,4427060
1027,4724,4224830,6212,4428060
1027,4724,4225830,6212,4429060
1028,4732,4226830,6212,4430060
1028,4732,4227830,6212,4431060
1028,4732,4228150,6212,4431380
1028,4732,4228960,6212,4432190
1028,4732,4229960,6212,4433190
1028,4732,4230430,6212,4433660
1028,4732,4231430,6212,4434660
1028,4732,4232240,6212,4435470
1028,4732,4233050,6212,4436280
1028,4732,4233050,6212,4436280
1028,4732,4234050,6212,4437280
1028,4732,4234050,6212,4437280
1029,4740,4235050,6212,4438280
1029,4740,4236050,6212,4439280
1029,4740,4236860,6212,4440090
1029,4740,4237860,6212,4441090
1029,4740,4237860,6212,4441090
1029,4740,4238080,6212,4441310
1029,4740,4238080,6212,4442310
1029,4740,4238400,6212,4442630
1029,4740,4239400,6212,4443630
1030,4748,4240400,6212,4444630
1030,4748,4241400,6212,4445630
1030,4748,4241720,6212,4445950
1030,4748,4242720,6212,4446950
1030,4748,4243720,6212,4447950
1030,4748,4244720,6212,4448950
1030,4748,4244720,6212,4449320
1030,4748,4245310,6212,4449910
1030,4748,4246310,6212,4450910
1030,4748,4246770,6212,4451370
1030,4748,4246770,6212,4451370
1031,4756,4247770,6212,4452370
1031,4756,4248580,6212,4453180
1031,4756,4249580,6212,4454180
1031,4756,4250580,6212,4455180
1031,4756,4250900,6212,4455500
1031,4756,4250900,6212,4455500
1031,4756,4251900,6212,4456500
1031,4756,4252710,6212,4457310
1031,4756,4253170,6212,4457770
1031,4756,4253630,6212,4458230
1031,4756,4254280,6212,4458880
1032,4764,4255280,6212,4459880
1032,4764,4255750,6212,4460350
1032,4764,4256750,6212,4461350
1032,4764,4256750,6212,4461350
1032,4764,4256750,6212,4461350
1032,4764,4257750,6212,4462350
1032,4764,4257750,6212,4462350
1032,4764,4258750,6212,4463350
1032,4764,4259750,6212,4464350
1032,4764,4259750,6212,4464350
1032,4764,4259750,6212,4464350
1032,4764,4260750,6212,4465350
1033,4772,4261750,6212,4466350
1033,4772,4262560,6212,4467160
1033,4772,4263560,6212,4468160
1033,4772,4264560,6212,4469160
1033,4772,4265030,6212,4469630
1033,4772,4265840,6212,4470440
1033,4772,4266840,6212,4471440
1033,4772,4267840,6212,4472440
1033,4772,4268840,6212,4473440
1033,4772,4269000,6212,4473600
1033,4772,4270000,6212,4474600
1034,4780,4271000,6212,4475600
1034,4780,4272000,6212,4476600
1034,4780,4272000,6212,4476600
1034,4780,4273000,6212,4477600
1034,4780,4273220,6212,4477820
1034,4780,4273540,6212,4478140
1034,4780,4274350,6212,4478950
1034,4780,4274350,6212,4479950
1034,4780,4274350,6212,4480760
1034,4780,4274350,6212,4481760
1034,4780,4274350,6212,4481760
1034,4780,4274820,6212,4482230
1034,4780,4274820,6212,4482230
1034,4780,4275630,6212,4483040
1034,4780,4275630,6212,4483040
1034,4780,4276630,6212,4484040
1034,4780,4276630,6212,4484040
1034,4780,4277440,6212,4484850
1035,4788,4278440,6212,4485850
1036,4796,4279440,6212,4486850
1036,4796,4279910,6212,4487320
1036,4796,4280910,6212,4488320
1036,4796,4281910,6212,4489320
1036,4796,4281910,6212,4489320
1036,4796,4282910,6212,4490320
1036,4796,4282910,6212,4490320
1036,4796,4283910,6212,4491320
1036,4796,4283910,6212,4492320
1037,4804,4284910,6212,4493320
1037,4804,4285560,6212,4493970
1037,4804,4286370,6212,4494780
1037,4804,4287370,6212,4495780
1037,4804,4287370,6212,4495780
1037,4804,4287840,6212,4496250
1037,4804,4288650,6212,4497060
1037,4804,4289650,6212,4498060
1037,4804,4289650,6212,4498060
1037,4804,4289650,6212,4498060
1037,4804,4290650,6212,4499060
1037,4804,4291460,6212,4499870
1037,4804,4292460,6212,4500870
1037,4804,4293460,6212,4501870
1037,4804,4294460,6212,4502870
1037,4804,4295460,6212,4503870
1037,4804,4296270,6212,4504680
1038,4812,4304270,6212,4512680
1039,4820,4305270,6212,4513680
1039,4820,4306270,6212,4514680
1039,4820,4307270,6212,4515680
1039,4820,4308080,6212,4516490
1039,4820,4309080,6212,4517490
1039,4820,4310080,6212,4518490
1039,4820,4310080,6212,4519300
1039,4820,4310080,6212,4519300
1039,4820,4310080,6212,4519300
1039,4820,4310630,6212,4519850
1039,4820,4310630,6212,4519850
1039,4820,4311630,6212,4520850
1039,4820,4311740,6212,4520960
1039,4820,4311740,6212,4521960
1039,4820,4312740,6212,4522960
1039,4820,4312740,6212,4523960
1039,4820,4312740,6212,4523960
1040,4828,4313550,6212,4524770
1041,4836,4314140,6212,4525360
1041,4836,4315140,6212,4526360
1041,4836,4315790,6212,4527010
1041,4836,4316790,6212,4528010
1041,4836,4317790,6212,4529010
1041,4836,4318790,6212,4530010
1041,4836,4319790,6212,4531010
1041,4836,4320790,6212,4532010
1042,4844,4321790,6212,4533010
1042,4844,4322600,6212,4533820
1042,4844,4323600,6212,4534820
1042,4844,4324600,6212,4535820
1042,4844,4325250,6212,4536470
1042,4844,4325250,6212,4536470
1042,4844,4326250,6212,4537470
1042,4844,4326250,6212,4538020
1042,4844,4327250,6212,4539020
1042,4844,4328250,6212,4540020
1042,4844,4328250,6212,4540670
1042,4844,4329060,6212,4541480
1042,4844,4330060,6212,4542480
1042,4844,4330060,6212,4542480
1042,4844,4331060,6212,4543480
1042,4844,4332060,6212,4544480
1042,4844,4332530,6212,4544950
1042,4844,4333180,6212,4545600
1042,4844,4333990,6212,4546410
1042,4844,4333990,6212,4547410
1042,4844,4334460,6212,4547880
1042,4844,4334460,6212,4547880
1043,4852,4335110,6212,4548530
1043,4852,4336110,6212,4549530
1043,4852,4336110,6212,4549530
1043,4852,4336110,6212,4550530
1043,4852,4336920,6212,4551340
1043,4852,4337730,6212,4552150
1043,4852,4338050,6212,4552470
1043,4852,4339050,6212,4553470
1043,4852,4339860,6212,4554280
1043,4852,4339860,6212,4555280
1043,4852,4339860,6212,4555280
1043,4852,4340860,6212,4556280
1043,4852,4341860,6212,4557280
1044,4860,4342860,6212,4558280
1044,4860,4343320,6212,4558740
1044,4860,4344320,6212,4559740
1044,4860,4345320,6212,4560740
1044,4860,4345870,6212,4561290
1044,4860,4346520,6212,4561940
1044,4860,4346840,6212,4562260
1044,4860,4346840,6212,4563260
1044,4860,4346840,6212,4563260
1044,4860,4346840,6212,4563260
1044,4860,4347840,6212,4564260
1044,4860,4348840,6212,4565260
1044,4860,4349840,6212,4566260
1045,4868,4350840,6212,4567260
1045,4868,4350840,6212,4567260
1045,4868,4351310,6212,4567730
1045,4868,4351630,6212,4568050
1045,4868,4352280,6212,4568700
1045,4868,4353280,6212,4569700
1045,4868,4354280,6212,4570700
1045,4868,4354750,6212,4571170
1046,4876,4362750,6212,4579170
1046,4876,4362750,6212,4579170
1046,4876,4362750,6212,4580170
1046,4876,4363750,6212,4581170
1046,4876,4364070,6212,4581490
1046,4876,4365070,6212,4582490
1046,4876,4365880,6212,4583300
1047,4884,4366880,6212,4584300
1047,4884,4366880,6212,4584300
1047,4884,4366880,6212,4584300
1047,4884,4366880,6212,4584300
1047,4884,4367880,6212,4585300
1047,4884,4367880,6212,4585300
1047,4884,4368880,6212,4586300
1047,4884,4369880,6212,4587300
1047,4884,4370350,6212,4587770
1047,4884,4370350,6212,4587770
1047,4884,4370350,6212,4587770
1047,4884,4371160,6212,4588580
1047,4884,4371160,6212,4588580
1047,4884,4372160,6212,4589580
1047,4884,4373160,6212,4590580
1047,4884,4373630,6212,4591050
1047,4884,4373630,6212,4592050
1048,4892,4374630,6212,4593050
1048,4892,4375630,6212,4594050
1048,4892,4375900,6212,4594320
1048,4892,4376710,6212,4595130
1048,4892,4376710,6212,4595130
1048,4892,4377710,6212,4596130
1048,4892,4378710,6212,4597130
1048,4892,4379710,6212,4598130
1048,4892,4380710,6212,4599130
1048,4892,4381710,6212,4600130
1049,4900,4382180,6212,4600600
1049,4900,4382990,6212,4601410
1049,4900,4382990,6212,4601410
1049,4900,4383800,6212,4602220
1049,4900,4384800,6212,4603220
1049,4900,4384800,6212,4603220
1049,4900,4385800,6212,4604220
1049,4900,4385800,6212,4605030
1049,4900,4386800,6212,4606030
1049,4900,4387800,6212,4607030
1049,4900,4388800,6212,4608030
1050,4908,4389800,6212,4609030
1050,4908,4390610,6212,4609840
1050,4908,4391420,6212,4610650
1050,4908,4392230,6212,4611460
1050,4908,4393230,6212,4612460
1050,4908,4393230,6212,4612460
1050,4908,4393230,6212,4612460
1050,4908,4394230,6212,4613460
1050,4908,4394230,6212,4613460
1050,4908,4395230,6212,4614460
1050,4908,4395460,6212,4614690
1050,4908,4395460,6212,4615690
1050,4908,4396050,6212,4616280
1051,4916,4396700,6212,4616930
1052,4924,4397700,6212,4617930
1052,4924,4398160,6212,4618390
1052,4924,4398970,6212,4619200
1052,4924,4398970,6212,4620200
1052,4924,4399970,6212,4621200
1052,4924,4400970,6212,4622200
1052,4924,4400970,6212,4623200
1052,4924,4401200,6212,4623430
1052,4924,4402010,6212,4624240
1052,4924,4402240,6212,4624470
1052,4924,4403240,6212,4625470
1052,4924,4403240,6212,4625470
1052,4924,4403240,6212,4625470
1052,4924,4404240,6212,4626470
1052,4924,4404240,6212,4626470
1052,4924,4405050,6212,4627280
1052,4924,4406050,6212,4628280
1052,4924,4407050,6212,4629280
1052,4924,4407370,6212,4629600
1052,4924,4408370,6212,4630600
1052,4924,4409370,6212,4631600
1052,4924,4410370,6212,4632600
1052,4924,4410370,6212,4633600
1052,4924,4411370,6212,4634600
1053,4932,4412370,6212,4635600
1053,4932,4413180,6212,4636410
1053,4932,4414180,6212,4637410
1053,4932,4414990,6212,4638220
1053,4932,4415150,6212,4638380
1053,4932,4416150,6212,4639380
1053,4932,4416620,6212,4639850
1053,4932,4417620,6212,4640850
1053,4932,4418620,6212,4641850
1053,4932,4419620,6212,4642850
1054,4940,4420620,6212,4643850
1054,4940,4421090,6212,4644320
1054,4940,4421570,6212,4644800
1054,4940,4422570,6212,4645800
1054,4940,4423570,6212,4646800
1054,4940,4424570,6212,4647800
1054,4940,4424890,6212,4648120
1054,4940,4425890,6212,4649120
1054,4940,4425890,6212,4649580
1054,4940,4425890,6212,4649580
1054,4940,4425890,6212,4649580
1054,4940,4426890,6212,4650580
1054,4940,4427890,6212,4651580
1055,4948,4428360,6212,4652050
1055,4948,4429360,6212,4653050
1055,4948,4430170,6212,4653860
1055,4948,4430170,6212,4653860
1055,4948,4431170,6212,4654860
1055,4948,4432170,6212,4655860
1055,4948,4433170,6212,4656860
1055,4948,4433820,6212,4657510
1056,4956,4434820,6212,4658510
1056,4956,4434820,6212,4658510
1056,4956,4434820,6212,4659510
1056,4956,4435820,6212,4660510
1056,4956,4436820,6212,4661510
1056,4956,4437820,6212,4662510
1056,4956,4438820,6212,4663510
1056,4956,4438820,6212,4663510
1056,4956,4439820,6212,4664510
1056,4956,4440820,6212,4665510
1056,4956,4441470,6212,4666160
1056,4956,4441470,6212,4666160
1056,4956,4441470,6212,4666810
1057,4964,4442280,6212,4667620
1057,4964,4443090,6212,4668430
1057,4964,4444090,6212,4669430
1057,4964,4444090,6212,4669430
1057,4964,4444410,6212,4669750
1057,4964,4445410,6212,4670750
1057,4964,4445410,6212,4671750
1057,4964,4445410,6212,4671750
1057,4964,4446060,6212,4672400
1057,4964,4447060,6212,4673400
1057,4964,4447060,6212,4673400
1057,4964,4447060,6212,4673400
1057,4964,4448060,6212,4674400
1057,4964,4448710,6212,4675050
1058,4972,4449710,6212,4676050
1058,4972,4450710,6212,4677050
1058,4972,4451710,6212,4678050
1058,4972,4452180,6212,4678520
1058,4972,4452550,6212,4678890
1058,4972,4453550,6212,4679890
1058,4972,4454550,6212,4680890
1058,4972,4455020,6212,4681360
1058,4972,4455020,6212,4681360
1058,4972,4455490,6212,4681830
1058,4972,4456490,6212,4682830
1059,4980,4457490,6212,4683830
1059,4980,4458140,6212,4684480
1059,4980,4458950,6212,4685290
1059,4980,4458950,6212,4685290
1059,4980,4458950,6212,4685290
1059,4980,4459950,6212,4686290
1059,4980,4460950,6212,4687290
1059,4980,4461950,6212,4688290
1059,4980,4461950,6212,4688290
1059,4980,4461950,6212,4696290
1059,4980,4462950,6212,4697290
1059,4980,4463950,6212,4698290
1059,4980,4463950,6212,4698290
1059,4980,4463950,6212,4698290
1059,4980,4463950,6212,4698290
1060,4988,4464950,6212,4699290
1060,4988,4465950,6212,4700290
1060,4988,4465950,6212,4700290
1060,4988,4466420,6212,4700760
1060,4988,4466740,6212,4701080
1060,4988,4466740,6212,4702080
1060,4988,4467740,6212,4703080
1060,4988,4468550,6212,4703890
1060,4988,4469020,6212,4704360
1061,4996,4477020,6212,4712360
1061,4996,4478020,6212,4713360
1061,4996,4478020,6212,4713360
1061,4996,4479020,6212,4714360
1061,4996,4479490,6212,4714830
1062,5004,4480490,6212,4715830
1062,5004,4481300,6212,4716640
1062,5004,4482300,6212,4717640
1062,5004,4483300,6212,4718640
1062,5004,4484300,6212,4719640
1062,5004,4485300,6212,4720640
1062,5004,4485300,6212,4720640
1062,5004,4486300,6212,4721640
1062,5004,4487300,6212,4722640
1063,5012,4488300,6212,4723640
1063,5012,4489300,6212,4724640
1063,5012,4489300,6212,4724640
1063,5012,4490110,6212,4725450
1063,5012,4490920,6212,4726260
1063,5012,4491920,6212,4727260
1063,5012,4492920,6212,4728260
1063,5012,4493390,6212,4728730
1063,5012,4493390,6212,4729730
1063,5012,4493860,6212,4730200
1064,5020,4494860,6212,4731200
1064,5020,4495090,6212,4731430
1064,5020,4496090,6212,4732430
1064,5020,4496740,6212,4733080
1064,5020,4497740,6212,4734080
1064,5020,4498550,6212,4734890
1064,5020,4499550,6212,4735890
1064,5020,4500020,6212,4736360
1064,5020,4501020,6212,4737360
1064,5020,4502020,6212,4738360
1064,5020,4502340,6212,4738680
1065,5028,4503340,6212,4739680
1065,5028,4503810,6212,4740150
1065,5028,4504280,6212,4740620
1065,5028,4505280,6212,4741620
1066,5036,4506280,6212,4742620
1066,5036,4507280,6212,4743620
1066,5036,4508280,6212,4744620
1066,5036,4509280,6212,4745620
1066,5036,4509280,6212,4745620
1066,5036,4510280,6212,4746620
1066,5036,4511280,6212,4747620
1066,5036,4511280,6212,4747620
1067,5044,4512280,6212,4748620
1067,5044,4512750,6212,4749090
1067,5044,4513750,6212,4750090
1067,5044,4514750,6212,4751090
1067,5044,4515560,6212,4751900
1067,5044,4516030,6212,4752370
1067,5044,4517030,6212,4753370
1067,5044,4517030,6212,4753370
1067,5044,4517350,6212,4753690
1067,5044,4517670,6212,4754010
1068,5052,4518670,6212,4755010
1068,5052,4519480,6212,4755820
1068,5052,4520480,6212,4756820
1068,5052,4520710,6212,4757050
1068,5052,4521710,6212,4758050
1068,5052,4521710,6212,4758520
1068,5052,4522710,6212,4759520
1068,5052,4523710,6212,4760520
1068,5052,4523870,6212,4760680
1068,5052,4524870,6212,4761680
1068,5052,4525870,6212,4762680
1068,5052,4526870,6212,4763680
1068,5052,4527870,6212,4764680
1068,5052,4528870,6212,4765680
1068,5052,4528870,6212,4766680
1068,5052,4529680,6212,4767490
1068,5052,4530000,6212,4767810
1068,5052,4530470,6212,4768280
1068,5052,4531470,6212,4769280
1068,5052,4532470,6212,4770280
1068,5052,4533470,6212,4771280
1068,5052,4534470,6212,4772280
1068,5052,4534470,6212,4772280
1068,5052,4534470,6212,4772510
1068,5052,4534470,6212,4773510
1069,5060,4535470,6212,4774510
1069,5060,4536470,6212,4775510
1069,5060,4537470,6212,4776510
1069,5060,4537470,6212,4776830
1069,5060,4538060,6212,4777420
1069,5060,4538530,6212,4777890
1069,5060,4539530,6212,4778890
1069,5060,4540530,6212,4779890
1069,5060,4541000,6212,4780360
1069,5060,4542000,6212,4781360
1069,5060,4542320,6212,4781680
1069,5060,4542320,6212,4781680
1070,5068,4543320,6212,4782680
1071,5076,4544320,6212,4783680
1071,5076,4545320,6212,4784680
1071,5076,4546320,6212,4785680
1071,5076,4546790,6212,4786150
1071,5076,4547340,6212,4786700
1071,5076,4548340,6212,4787700
1071,5076,4549150,6212,4788510
1071,5076,4549800,6212,4789160
1071,5076,4550800,6212,4790160
1071,5076,4551020,6212,4790380
1071,5076,4551020,6212,4790380
1071,5076,4551020,6212,4790380
1071,5076,4551020,6212,4790380
1071,5076,4552020,6212,4791380
1071,5076,4552020,6212,4791380
1071,5076,4552020,6212,4791380
1072,5084,4553020,6212,4792380
1072,5084,4554020,6212,4793380
1072,5084,4558020,6212,4797380
1072,5084,4559020,6212,4798380
1072,5084,4559490,6212,4798850
1072,5084,4559490,6212,4799660
1072,5084,4560490,6212,4800660
1072,5084,4560490,6212,4801660
1072,5084,4561490,6212,4802660
1072,5084,4562490,6212,4803660
1072,5084,4563490,6212,4804660
1072,5084,4563490,6212,4804660
1072,5084,4563490,6212,4804660
1072,5084,4564490,6212,4805660
1072,5084,4565490,6212,4806660
1073,5092,4566300,6212,4807470
1073,5092,4566300,6212,4807470
1073,5092,4567300,6212,4808470
1073,5092,4568300,6212,4809470
1073,5092,4569110,6212,4810280
1073,5092,4569110,6212,4810280
1073,5092,4569110,6212,4811280
1073,5092,4569110,6212,4812090
1073,5092,4569430,6212,4812410
1073,5092,4570430,6212,4813410
1073,5092,4571430,6212,4814410
1074,5100,4572240,6212,4815220
1074,5100,4572710,6212,4815690
1074,5100,4573710,6212,4816690
1074,5100,4574300,6212,4817280
1074,5100,4574770,6212,4817750
1074,5100,4575580,6212,4818560
1074,5100,4576580,6212,4819560
1074,5100,4577050,6212,4820030
1074,5100,4578050,6212,4821030
1075,5108,4579050,6212,4822030
1075,5108,4579210,6212,4822190
1075,5108,4580210,6212,4823190
1075,5108,4581020,6212,4824000
1075,5108,4582020,6212,4825000
1075,5108,4582020,6212,4825000
1075,5108,4582830,6212,4825810
1075,5108,4583300,6212,4826280
1075,5108,4583620,6212,4826600
1075,5108,4584430,6212,4827410
1075,5108,4584430,6212,4827640
1075,5108,4585430,6212,4828640
1075,5108,4586430,6212,4829640
1075,5108,4586750,6212,4829960
1076,5116,4587560,6212,4830770
1076,5116,4588560,6212,4831770
1076,5116,4589370,6212,4832580
1076,5116,4590370,6212,4833580
1076,5116,4590370,6212,4833580
1076,5116,4591020,6212,4834230
1076,5116,4591250,6212,4834460
1076,5116,4592250,6212,4835460
1076,5116,4593250,6212,4836460
1076,5116,4594250,6212,4837460
