ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e32b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e32b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e32b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e32b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e32b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
769085.35,18.62,5.28,355422.15,8.61
769022.55,18.63,5.28,355437.16,8.61
768878.37,18.63,5.28,355604.38,8.62
769169.93,18.64,5.29,355763.74,8.62
769742.38,18.65,5.31,355880.46,8.62
769782.61,18.66,5.31,355792.96,8.62
769483.41,18.65,5.31,355704.61,8.62
769768.77,18.66,5.32,355636.63,8.62
769809.0,18.67,5.32,355838.54,8.63
769525.44,18.66,5.32,355535.86,8.62
769376.97,18.66,5.32,355367.18,8.62
769417.2,18.67,5.32,355303.98,8.62
769595.6,18.67,5.33,356769.97,8.66
769447.13,18.67,5.33,356835.57,8.66
769418.95,18.68,5.33,356861.13,8.66
769270.48,18.68,5.34,356778.01,8.66
769122.01,18.68,5.34,356692.97,8.66
768825.07,18.68,5.34,356748.63,8.67
768676.59,18.68,5.34,356671.93,8.67
768716.83,18.69,5.34,356635.68,8.67
768568.36,18.69,5.34,356804.68,8.68
768568.36,18.69,5.34,356804.68,8.68
768540.18,18.69,5.35,356803.39,8.68
768179.53,18.69,5.34,356495.89,8.67
768031.06,18.69,5.34,356379.95,8.67
767882.59,18.69,5.34,356570.72,8.68
767734.12,18.69,5.34,356383.89,8.67
767585.65,18.69,5.35,356457.36,8.68
767892.24,18.7,5.36,357427.43,8.7
767418.64,18.71,5.36,357369.15,8.71
767480.48,18.71,5.37,357016.16,8.7
767332.01,18.71,5.37,356902.36,8.7
767204.77,18.71,5.37,357573.14,8.72
767370.96,18.72,5.37,357561.26,8.72
768052.79,18.74,5.4,357844.77,8.73
767976.19,18.74,5.4,357984.31,8.74
767976.19,18.74,5.4,357958.23,8.73
768136.71,18.75,5.4,357996.05,8.74
768176.94,18.75,5.41,357916.79,8.74
768028.47,18.75,5.41,357830.44,8.74
768028.47,18.75,5.41,357826.79,8.74
768068.7,18.76,5.41,357805.52,8.74
768108.94,18.76,5.42,357919.66,8.74
767960.47,18.76,5.42,357817.32,8.74
767812.0,18.76,5.42,357806.6,8.74
767813.29,18.76,5.42,357836.41,8.75
767664.82,18.77,5.42,358517.29,8.76
766597.35,18.78,5.43,358309.56,8.78
766569.17,18.78,5.44,358335.12,8.78
766381.58,18.78,5.43,358130.34,8.77
766274.17,18.77,5.43,358023.75,8.77
766125.7,18.78,5.43,357940.63,8.77
765977.23,18.78,5.43,357855.59,8.77
766017.46,18.78,5.44,357988.19,8.78
766302.82,18.79,5.45,357901.46,8.78
766154.35,18.79,5.45,357825.74,8.78
766005.88,18.79,5.45,358418.53,8.79
765857.41,18.79,5.45,358326.55,8.79
765829.23,18.8,5.45,358352.11,8.8
764761.76,18.81,5.46,358134.34,8.81
764613.29,18.81,5.46,357985.38,8.81
764613.29,18.81,5.46,357976.92,8.81
763613.29,18.79,5.45,356976.92,8.78
763464.82,18.79,5.45,357273.97,8.79
763316.34,18.79,5.45,356963.77,8.79
763356.58,18.8,5.45,356978.15,8.79
763208.11,18.8,5.45,357546.5,8.81
763208.11,18.8,5.45,357572.88,8.81
763161.35,18.8,5.46,357334.18,8.8
763099.87,18.8,5.46,357277.43,8.8
763071.69,18.81,5.46,357225.38,8.8
762923.22,18.81,5.46,357157.67,8.8
762963.45,18.81,5.47,357304.18,8.81
762589.62,18.8,5.46,356979.95,8.8
762441.15,18.81,5.46,356947.15,8.8
762292.68,18.81,5.46,356793.04,8.8
762144.21,18.81,5.46,357100.42,8.81
762006.35,18.81,5.47,356888.35,8.81
762454.67,18.82,5.48,357508.16,8.82
762426.49,18.82,5.48,357506.88,8.83
761819.09,18.81,5.47,356922.84,8.81
761670.62,18.81,5.47,356806.89,8.81
761337.19,18.81,5.46,356454.21,8.81
761188.72,18.81,5.47,356581.57,8.81
761040.25,18.81,5.47,356510.09,8.81
760891.78,18.81,5.47,356530.77,8.81
761343.93,18.82,5.48,356961.79,8.83
761206.07,18.82,5.48,356906.06,8.83
761046.98,18.82,5.48,356878.79,8.83
761018.81,18.83,5.49,356871.53,8.83
760717.04,18.82,5.48,356647.28,8.83
760568.57,18.82,5.48,356545.61,8.82
760608.8,18.83,5.49,356514.8,8.83
760409.95,18.83,5.48,356313.93,8.82
760261.47,18.83,5.48,356427.19,8.83
760546.83,18.84,5.49,356368.94,8.83
760587.07,18.84,5.5,356279.65,8.83
760856.3,18.85,5.51,357308.87,8.85
760707.83,18.85,5.51,357430.87,8.86
760707.83,18.85,5.51,357430.87,8.86
760868.35,18.86,5.51,357468.68,8.86
760868.35,18.86,5.51,357455.05,8.86
760719.88,18.86,5.52,357360.02,8.86
760432.18,18.85,5.51,356915.67,8.85
760472.41,18.86,5.52,356836.01,8.85
760098.58,18.85,5.51,356654.11,8.85
759950.11,18.85,5.51,356770.51,8.85
759801.64,18.85,5.51,356682.86,8.85
759801.64,18.85,5.51,356682.86,8.85
759653.17,18.85,5.51,356637.09,8.85
759504.7,18.86,5.51,356595.52,8.85
759790.06,18.86,5.52,357389.16,8.87
759950.58,18.87,5.53,357426.98,8.88
759802.11,18.87,5.53,357313.38,8.88
759576.85,18.87,5.53,357042.33,8.87
759617.08,18.87,5.53,356981.23,8.87
759468.61,18.88,5.53,357086.57,8.87
759320.14,18.88,5.53,356988.58,8.87
759322.73,18.88,5.53,356989.84,8.87
759174.26,18.88,5.53,356943.98,8.88
759549.41,18.89,5.54,357680.83,8.89
759400.94,18.89,5.55,357792.92,8.9
759372.76,18.89,5.55,357818.48,8.9
759224.29,18.89,5.55,357665.75,8.9
759075.82,18.9,5.55,357891.04,8.91
759116.05,18.9,5.56,357749.19,8.91
758967.58,18.9,5.56,357651.29,8.91
760585.85,18.94,5.6,360472.33,8.98
760557.67,18.95,5.6,360487.29,8.98
760242.62,18.94,5.6,360140.86,8.97
760527.98,18.95,5.61,360051.84,8.97
760379.51,18.95,5.61,360221.22,8.98
760005.68,18.94,5.6,360137.11,8.98
759857.21,18.94,5.6,359969.18,8.97
759740.58,18.95,5.6,361319.32,9.01
760888.67,18.98,5.63,361949.14,9.03
761097.51,18.98,5.64,361728.2,9.02
761532.16,19.0,5.65,361807.19,9.03
762096.91,19.01,5.67,361821.79,9.03
761695.68,19.01,5.66,361205.54,9.01
762101.33,19.02,5.67,361228.88,9.01
761952.86,19.02,5.68,361131.47,9.01
761804.39,19.02,5.68,361070.91,9.01
761844.62,19.02,5.68,361183.97,9.02
761696.15,19.03,5.68,361126.71,9.02
761736.38,19.03,5.69,361031.52,9.02
761587.91,19.03,5.69,361734.82,9.04
761439.44,19.03,5.69,361781.2,9.04
761075.61,19.03,5.68,361436.06,9.04
760774.39,19.02,5.68,361323.49,9.03
761149.53,19.03,5.69,361506.51,9.04
761189.77,19.04,5.69,361425.83,9.04
761193.79,19.04,5.69,361470.94,9.04
761193.79,19.04,5.69,361469.57,9.04
761234.02,19.04,5.7,361401.53,9.04
761085.55,19.04,5.7,361323.02,9.04
760937.08,19.04,5.7,361686.55,9.05
760937.08,19.04,5.7,361686.55,9.05
760443.46,19.03,5.69,361323.61,9.04
760294.99,19.04,5.69,361961.95,9.06
760146.52,19.04,5.69,361926.35,9.06
760118.34,19.04,5.7,361933.88,9.07
760118.34,19.04,5.7,361933.88,9.07
760118.34,19.04,5.7,361933.88,9.07
760118.34,19.04,5.7,361922.46,9.07
759969.87,19.04,5.7,361806.0,9.07
759821.4,19.04,5.7,361911.27,9.07
759861.63,19.05,5.7,361767.41,9.07
759713.16,19.05,5.7,361811.26,9.07
760088.31,19.06,5.72,361741.07,9.07
759939.84,19.06,5.72,362271.44,9.09
759791.37,19.06,5.72,362311.05,9.09
759763.19,19.07,5.72,362336.62,9.09
759614.72,19.07,5.72,362183.89,9.09
759654.95,19.07,5.73,362310.0,9.1
759433.25,19.07,5.72,362112.29,9.09
759284.78,19.07,5.72,362159.36,9.09
759136.31,19.07,5.73,362068.88,9.09
759176.54,19.07,5.73,362585.08,9.11
759487.01,19.09,5.74,362878.62,9.12
759171.95,19.08,5.74,362663.1,9.12
758753.25,19.07,5.73,362246.15,9.11
757685.78,19.09,5.74,362038.42,9.12
758250.52,19.1,5.76,362042.97,9.12
758102.05,19.1,5.76,361943.88,9.12
757918.4,19.1,5.76,362096.34,9.12
757769.93,19.1,5.76,361989.37,9.12
757621.46,19.1,5.76,361925.95,9.12
757242.19,19.09,5.75,361881.24,9.12
757242.19,19.09,5.75,361881.24,9.12
757617.34,19.1,5.76,362210.43,9.13
757429.93,19.1,5.76,362021.35,9.13
757223.72,19.1,5.75,361868.16,9.13
757278.68,19.1,5.76,363204.69,9.16
757281.41,19.1,5.76,363206.31,9.16
757980.87,19.12,5.78,363230.5,9.16
757980.87,19.12,5.78,363189.58,9.16
758333.27,19.14,5.79,363170.43,9.16
758184.8,19.14,5.79,363263.97,9.17
757590.91,19.14,5.8,363429.35,9.18
757631.15,19.15,5.8,363507.37,9.19
757482.68,19.15,5.8,363470.67,9.19
757290.8,19.14,5.8,363350.21,9.18
757589.5,19.15,5.81,363353.54,9.19
757441.03,19.15,5.81,363247.82,9.19
757481.26,19.16,5.82,363215.74,9.19
757774.8,19.17,5.83,363334.68,9.19
757616.1,19.17,5.82,363180.42,9.19
757656.33,19.17,5.83,363103.24,9.19
757284.32,19.16,5.82,363054.24,9.19
756987.45,19.16,5.81,363158.02,9.19
757272.81,19.17,5.82,363083.6,9.19
757313.04,19.17,5.83,363137.24,9.19
757545.14,19.18,5.84,364443.83,9.23
757343.34,19.18,5.83,363923.63,9.22
757503.87,19.19,5.84,363961.45,9.22
757130.03,19.18,5.83,363920.14,9.22
756981.56,19.18,5.84,363832.47,9.22
756833.09,19.18,5.84,363742.59,9.22
756873.32,19.19,5.84,363861.84,9.22
756724.85,19.19,5.84,363755.38,9.22
756765.09,19.19,5.85,363706.7,9.22
756765.09,19.19,5.85,363755.34,9.22
756805.32,19.2,5.85,363739.66,9.23
756656.85,19.2,5.85,364469.12,9.25
756628.67,19.2,5.86,364432.46,9.25
756984.18,19.21,5.87,364540.42,9.25
756835.71,19.21,5.87,364420.71,9.25
756835.71,19.21,5.87,364420.71,9.25
756875.94,19.22,5.87,364358.14,9.25
756530.87,19.21,5.87,364316.75,9.25
756422.16,19.21,5.87,364234.35,9.25
756273.69,19.21,5.87,364331.24,9.25
756125.22,19.21,5.87,364249.43,9.25
755976.75,19.21,5.87,364189.24,9.26
755828.28,19.21,5.87,364515.45,9.27
755829.58,19.21,5.87,364529.98,9.27
755801.4,19.22,5.87,364516.7,9.27
756245.85,19.23,5.89,364414.0,9.27
756098.13,19.23,5.88,364410.69,9.27
756138.36,19.23,5.89,364558.49,9.27
755989.89,19.23,5.89,364444.9,9.27
755841.42,19.24,5.89,364368.44,9.27
755692.95,19.24,5.89,364837.21,9.29
755692.95,19.24,5.89,364836.21,9.29
755544.47,19.24,5.89,364651.54,9.28
755396.0,19.24,5.9,364847.46,9.29
755367.83,19.24,5.9,364862.41,9.29
755219.35,19.24,5.9,364719.9,9.29
755070.88,19.24,5.9,365027.87,9.3
755123.95,19.25,5.9,366906.56,9.35
755123.95,19.25,5.9,366906.56,9.35
757523.88,19.31,5.97,368247.06,9.39
757523.88,19.31,5.97,368225.42,9.39
757386.87,19.31,5.97,368189.75,9.39
757792.52,19.32,5.98,368213.1,9.39
757644.05,19.32,5.98,368122.14,9.39
757495.58,19.32,5.98,368299.37,9.4
757347.11,19.33,5.98,368255.05,9.4
757341.76,19.33,5.99,367827.67,9.39
757193.29,19.33,5.99,367642.42,9.39
757066.05,19.33,5.99,368645.55,9.41
757549.58,19.35,6.0,369214.3,9.43
757593.26,19.35,6.01,368782.36,9.42
757565.08,19.35,6.01,368797.32,9.42
757085.87,19.35,6.0,368359.56,9.41
756937.4,19.35,6.0,368227.37,9.41
756788.93,19.35,6.01,368391.07,9.42
756829.16,19.35,6.01,368282.99,9.42
756869.39,19.36,6.02,368178.12,9.42
756720.92,19.36,6.02,368594.23,9.43
756720.92,19.36,6.02,368597.21,9.43
756572.45,19.36,6.02,368526.85,9.43
756857.81,19.37,6.03,368797.53,9.44
756493.98,19.36,6.02,368578.7,9.43
756899.63,19.38,6.03,368602.04,9.44
756899.63,19.38,6.03,368594.95,9.44
756939.86,19.38,6.04,368519.28,9.44
756791.39,19.38,6.04,368439.84,9.44
756831.62,19.39,6.04,368622.26,9.44
756457.79,19.38,6.04,368532.86,9.44
756309.32,19.38,6.04,368405.56,9.44
756182.08,19.38,6.04,369380.85,9.47
756211.7,19.39,6.04,369139.38,9.46
756241.32,19.39,6.05,369098.72,9.47
756646.97,19.41,6.06,369120.95,9.47
756348.78,19.4,6.06,368814.32,9.46
756389.01,19.4,6.06,368737.36,9.46
756015.18,19.4,6.05,368668.29,9.46
755866.71,19.4,6.06,368797.16,9.46
756152.07,19.41,6.07,368716.84,9.46
756157.25,19.41,6.07,368791.96,9.47
756008.78,19.41,6.07,368706.27,9.47
755634.95,19.4,6.06,369077.23,9.48
755657.32,19.41,6.06,369318.97,9.49
756519.67,19.43,6.09,370317.29,9.51
756491.49,19.44,6.09,370342.85,9.52
756776.85,19.45,6.1,370249.67,9.51
756628.38,19.45,6.1,370540.55,9.52
756479.91,19.45,6.11,370495.74,9.53
756331.44,19.45,6.11,370183.32,9.52
756363.28,19.45,6.11,371733.38,9.56
756207.17,19.45,6.1,371590.6,9.56
755981.91,19.44,6.1,371208.42,9.55
755373.07,19.43,6.09,370570.56,9.53
756300.29,19.46,6.11,370548.99,9.53
756300.29,19.46,6.11,370548.99,9.53
756272.11,19.46,6.12,370563.95,9.54
756123.64,19.46,6.12,370421.43,9.54
755975.17,19.46,6.12,370617.11,9.54
756229.8,19.47,6.13,371484.84,9.57
756081.33,19.47,6.13,371393.08,9.57
756366.69,19.48,6.14,371253.88,9.56
756218.22,19.49,6.14,372088.32,9.59
756171.47,19.49,6.15,371515.33,9.58
755976.2,19.49,6.15,371703.74,9.58
755568.52,19.48,6.14,371065.88,9.57
755568.52,19.48,6.14,371065.88,9.57
755540.34,19.49,6.14,371058.63,9.57
755391.87,19.49,6.15,370938.33,9.57
755243.4,19.49,6.15,371036.56,9.57
755283.63,19.49,6.15,370932.84,9.57
755515.74,19.5,6.16,371152.98,9.58
755367.26,19.51,6.16,371068.64,9.58
755229.41,19.51,6.16,371589.74,9.6
755259.03,19.51,6.17,371598.06,9.6
755259.03,19.51,6.17,371598.06,9.6
755230.85,19.52,6.17,371584.78,9.6
755082.38,19.52,6.17,371494.82,9.6
754803.63,19.51,6.17,371200.02,9.6
754807.36,19.51,6.17,371190.56,9.6
754847.59,19.52,6.17,371154.06,9.6
754847.59,19.52,6.17,371154.06,9.6
754887.83,19.52,6.18,371258.33,9.6
755262.97,19.53,6.19,371174.86,9.6
755114.5,19.53,6.19,371486.42,9.61
754620.88,19.52,6.18,371208.39,9.6
754472.41,19.53,6.18,371148.89,9.61
754757.77,19.54,6.19,371933.03,9.63
754856.53,19.54,6.19,372016.02,9.63
754828.36,19.54,6.2,372041.58,9.63
754673.54,19.54,6.2,371882.68,9.63
754525.07,19.54,6.2,371788.63,9.63
754810.43,19.55,6.21,371722.49,9.63
754850.66,19.56,6.21,371908.24,9.63
754850.66,19.56,6.21,371908.24,9.63
754702.19,19.56,6.21,371847.89,9.64
754553.72,19.56,6.21,371683.53,9.63
754405.25,19.56,6.22,372225.38,9.65
754256.78,19.56,6.22,372183.03,9.65
754417.3,19.57,6.23,372220.85,9.65
754053.47,19.56,6.22,371933.61,9.65
753053.47,19.54,6.2,370933.61,9.63
753093.71,19.55,6.2,370854.36,9.63
753093.71,19.55,6.2,370854.36,9.63
753093.71,19.55,6.2,370854.36,9.63
753468.85,19.56,6.21,370931.3,9.63
753320.38,19.56,6.21,370840.47,9.63
753171.91,19.56,6.22,370753.46,9.63
753023.44,19.56,6.22,371480.61,9.65
753023.44,19.56,6.22,371464.27,9.65
752917.81,19.56,6.22,371370.8,9.65
752827.63,19.57,6.22,371635.56,9.66
752799.45,19.57,6.23,371650.51,9.66
752650.98,19.57,6.23,371521.59,9.66
752944.53,19.58,6.24,371651.17,9.67
752470.94,19.59,6.25,372182.41,9.69
752788.14,19.6,6.26,372270.72,9.69
753130.15,19.61,6.27,372377.75,9.7
752981.67,19.62,6.27,372273.63,9.7
751914.2,19.63,6.29,372065.89,9.71
751765.73,19.63,6.29,372645.18,9.73
754418.3,19.7,6.36,375476.62,9.8
754695.2,19.71,6.37,376062.26,9.82
754667.03,19.72,6.37,376077.22,9.83
754518.56,19.72,6.37,375959.37,9.82
754370.08,19.72,6.37,376006.36,9.83
754221.61,19.72,6.38,375935.1,9.83
754506.97,19.73,6.39,376199.44,9.84
754358.5,19.73,6.39,376342.92,9.84
754409.35,19.74,6.39,376060.29,9.84
754347.73,19.74,6.4,376564.49,9.85
754319.55,19.74,6.4,376572.02,9.86
754171.08,19.75,6.4,376455.56,9.86
754211.31,19.75,6.41,376424.75,9.86
754062.84,19.75,6.41,376421.65,9.86
753914.37,19.75,6.41,376471.81,9.86
753765.9,19.75,6.41,376380.99,9.86
754051.26,19.76,6.42,376917.51,9.88
754091.49,19.77,6.43,377129.17,9.89
753024.02,19.78,6.44,376911.39,9.9
752995.84,19.79,6.44,376900.94,9.9
753174.24,19.8,6.45,376791.33,9.9
753175.53,19.8,6.45,376792.63,9.9
753215.77,19.8,6.46,376923.38,9.91
753067.3,19.8,6.46,376828.47,9.91
752693.46,19.8,6.45,376440.42,9.9
752693.46,19.8,6.45,376401.35,9.9
752576.84,19.8,6.45,378251.44,9.95
752670.9,19.8,6.46,377599.33,9.94
752494.25,19.81,6.47,377473.28,9.94
752534.23,19.82,6.47,376982.99,9.93
752303.52,19.81,6.47,377085.6,9.93
752343.76,19.82,6.48,377260.39,9.94
752383.99,19.82,6.48,377156.5,9.94
752669.35,19.83,6.49,377084.49,9.94
752520.88,19.84,6.49,377038.2,9.94
752372.41,19.84,6.49,377829.13,9.96
752373.7,19.84,6.49,377849.0,9.96
752373.7,19.84,6.49,377893.49,9.96
752413.93,19.84,6.5,378040.0,9.97
752385.76,19.85,6.5,378038.71,9.97
752385.76,19.85,6.5,378038.71,9.97
752011.93,19.84,6.5,377638.78,9.96
751863.45,19.84,6.5,377531.14,9.96
751863.45,19.84,6.5,377531.14,9.96
751571.74,19.84,6.49,377260.65,9.96
751423.27,19.84,6.49,377365.91,9.96
751708.63,19.85,6.5,377299.28,9.96
751712.52,19.85,6.5,377347.44,9.96
751564.05,19.85,6.5,377253.04,9.96
751415.58,19.85,6.51,377720.38,9.98
751277.72,19.85,6.51,377699.35,9.98
751307.34,19.86,6.51,377719.63,9.98
751279.16,19.86,6.52,377683.63,9.98
750747.01,19.85,6.51,377179.76,9.97
750787.24,19.85,6.51,377097.31,9.97
750638.77,19.86,6.51,377215.67,9.98
750679.0,19.86,6.52,377142.11,9.98
750305.17,19.85,6.51,376870.73,9.97
750305.17,19.85,6.51,376870.73,9.97
750156.7,19.86,6.51,376786.39,9.97
750008.23,19.86,6.51,376770.27,9.98
749859.75,19.86,6.51,376797.92,9.98
749711.28,19.86,6.52,377067.23,9.99
749871.81,19.87,6.52,377105.05,9.99
749723.34,19.87,6.53,376973.1,9.99
749763.57,19.87,6.53,376932.24,9.99
750048.93,19.88,6.54,377038.43,10.0
749675.1,19.88,6.53,376979.38,10.0
749526.63,19.88,6.53,376902.7,10.0
749529.22,19.88,6.53,376942.07,10.0
749569.45,19.88,6.54,377400.22,10.01
749854.81,19.89,6.55,377520.89,10.02
749706.34,19.9,6.55,377971.57,10.03
749529.69,19.9,6.56,377994.36,10.04
749569.93,19.91,6.56,377924.13,10.04
749273.76,19.9,6.56,377619.34,10.03
749125.29,19.9,6.56,377543.03,10.03
748976.82,19.9,6.56,377496.97,10.03
748828.35,19.9,6.56,377684.93,10.04
748868.58,19.91,6.57,377797.54,10.04
748720.11,19.91,6.57,377775.7,10.05
748820.17,19.91,6.57,377852.96,10.05
748791.99,19.92,6.57,377823.82,10.05
748643.52,19.92,6.58,377725.41,10.05
748495.05,19.92,6.58,377782.1,10.05
748495.05,19.92,6.58,377832.87,10.06
748673.45,19.93,6.59,377773.15,10.06
748966.99,19.94,6.6,377749.15,10.06
749007.23,19.94,6.6,378446.07,10.08
748858.75,19.95,6.6,378323.46,10.08
748858.75,19.95,6.6,378314.51,10.08
748898.99,19.95,6.61,378593.64,10.09
749251.38,19.96,6.62,378584.53,10.09
749291.61,19.97,6.63,378485.15,10.09
748919.6,19.96,6.62,378343.89,10.08
748919.6,19.96,6.62,378343.89,10.08
749188.83,19.97,6.63,378487.08,10.09
749040.36,19.97,6.63,378390.5,10.09
748833.49,19.97,6.63,378141.54,10.08
748685.02,19.97,6.63,378071.58,10.08
748536.55,19.97,6.63,378041.56,10.09
748536.55,19.97,6.63,378041.56,10.09
748576.78,19.98,6.63,379091.59,10.12
748428.31,19.98,6.64,379064.6,10.12
748400.13,19.98,6.64,379090.16,10.12
748400.13,19.98,6.64,379090.16,10.12
748403.95,19.98,6.64,379091.27,10.12
748255.48,19.98,6.64,378938.15,10.12
748540.84,19.99,6.65,379258.28,10.13
748540.84,19.99,6.65,379256.9,10.13
748392.37,20.0,6.65,378941.83,10.12
748018.54,19.99,6.65,379186.02,10.13
748175.22,20.0,6.65,381098.14,10.19
748590.18,20.01,6.67,380410.73,10.17
748112.55,20.01,6.66,379575.73,10.15
748084.37,20.01,6.67,379601.29,10.15
747585.18,20.0,6.66,379120.42,10.14
747436.71,20.0,6.66,379026.37,10.14
747722.07,20.01,6.67,378960.23,10.14
747762.3,20.02,6.68,379104.36,10.15
747802.53,20.03,6.68,379000.32,10.15
747654.06,20.03,6.68,378940.76,10.15
747505.59,20.03,6.68,379620.29,10.17
747357.12,20.03,6.69,379565.39,10.17
746983.29,20.02,6.68,379315.39,10.17
746983.29,20.02,6.68,379277.47,10.17
746955.11,20.03,6.68,379303.03,10.17
746955.11,20.03,6.68,379303.03,10.17
745887.64,20.04,6.7,379085.26,10.19
745739.16,20.04,6.7,378956.45,10.18
745590.69,20.04,6.7,379089.71,10.19
745630.93,20.05,6.71,378986.24,10.19
745809.33,20.06,6.71,378907.95,10.19
745809.33,20.06,6.71,378907.95,10.19
745660.85,20.06,6.72,379303.83,10.2
745512.38,20.06,6.72,379333.61,10.21
745552.62,20.07,6.72,379481.27,10.21
745524.44,20.07,6.73,379506.84,10.22
745375.97,20.07,6.73,379423.72,10.22
745079.1,20.07,6.72,379191.71,10.21
744930.63,20.07,6.72,379106.67,10.21
744935.81,20.07,6.72,379133.24,10.21
744976.04,20.07,6.73,379276.74,10.22
744827.57,20.07,6.73,379128.86,10.22
744679.1,20.08,6.73,379092.2,10.22
744530.63,20.08,6.73,379400.42,10.23
744240.06,20.07,6.73,379253.94,10.23
744091.59,20.07,6.73,379081.89,10.23
744094.18,20.07,6.73,379083.58,10.23
744095.48,20.07,6.73,379103.26,10.23
744067.3,20.08,6.73,379101.98,10.23
743918.83,20.08,6.73,378977.07,10.23
743770.36,20.08,6.74,379105.19,10.23
743621.88,20.08,6.74,378963.6,10.23
743473.41,20.08,6.74,379048.55,10.24
743513.65,20.09,6.74,379529.08,10.25
743841.84,20.1,6.76,379559.02,10.26
743705.45,20.1,6.76,379549.44,10.26
743677.27,20.11,6.76,379542.19,10.26
743528.8,20.11,6.76,379679.5,10.27
743530.1,20.11,6.76,379686.14,10.27
743815.46,20.12,6.77,379568.78,10.27
743341.87,20.13,6.78,380172.9,10.29
743193.4,20.13,6.78,380032.47,10.29
743044.92,20.13,6.79,381432.33,10.33
742928.3,20.13,6.79,380982.36,10.32
742734.23,20.13,6.78,380710.74,10.32
742706.05,20.13,6.79,380736.3,10.32
742578.81,20.13,6.79,379971.8,10.3
742430.34,20.14,6.79,379888.68,10.3
742430.34,20.14,6.79,379888.68,10.3
742432.93,20.14,6.79,379932.25,10.3
742284.46,20.14,6.79,379847.22,10.3
742135.99,20.14,6.8,380088.46,10.31
742135.99,20.14,6.8,380169.59,10.32
742314.39,20.15,6.8,380169.76,10.32
742408.45,20.15,6.81,380054.11,10.32
742131.0,20.15,6.8,379790.15,10.31
742171.23,20.15,6.81,379604.82,10.31
742033.37,20.16,6.81,380167.15,10.33
742033.37,20.16,6.81,380167.15,10.33
742033.37,20.16,6.81,380157.42,10.33
741874.29,20.16,6.81,379955.51,10.32
742034.81,20.17,6.82,379993.33,10.33
741876.11,20.16,6.82,379834.42,10.32
741727.64,20.16,6.82,379746.74,10.32
741767.87,20.17,6.83,379668.82,10.32
741767.87,20.17,6.83,379668.82,10.32
741619.4,20.17,6.83,379760.55,10.33
741470.93,20.17,6.83,379697.56,10.33
741322.46,20.17,6.83,379624.7,10.33
741173.99,20.17,6.83,380093.04,10.35
741025.52,20.18,6.83,379935.68,10.34
741025.52,20.18,6.83,379935.68,10.34
741025.52,20.18,6.83,379935.68,10.34
740997.34,20.18,6.84,379961.25,10.35
740848.87,20.18,6.84,379852.25,10.35
741204.38,20.19,6.85,379956.35,10.35
741055.91,20.2,6.85,379866.21,10.35
741055.91,20.2,6.85,379866.21,10.35
740907.44,20.2,6.85,380498.89,10.37
740562.36,20.19,6.85,380278.83,10.37
740499.56,20.19,6.85,379922.06,10.36
740724.35,20.21,6.86,380595.11,10.38
740696.18,20.21,6.87,380570.48,10.38
740547.7,20.21,6.87,380467.55,10.38
740324.07,20.21,6.86,380240.35,10.38
740175.6,20.21,6.86,380433.11,10.39
739568.19,20.2,6.85,379714.81,10.37
739608.43,20.2,6.86,379605.49,10.37
739459.95,20.2,6.86,379565.7,10.37
739311.48,20.21,6.86,379576.58,10.37
739163.01,20.21,6.86,379786.51,10.38
739163.01,20.21,6.86,379780.61,10.38
739395.11,20.22,6.87,379926.64,10.39
739395.11,20.22,6.87,379926.64,10.39
739366.94,20.22,6.88,379890.64,10.39
739218.47,20.22,6.88,379804.77,10.39
739069.99,20.22,6.88,379985.63,10.4
739355.36,20.23,6.89,379948.93,10.4
738981.52,20.23,6.88,379818.11,10.4
739021.76,20.23,6.89,379876.82,10.4
739061.99,20.24,6.9,380448.82,10.42
738956.35,20.24,6.9,380333.23,10.42
738765.05,20.24,6.9,380115.22,10.41
738563.24,20.24,6.89,379982.93,10.41
738535.07,20.24,6.9,379967.03,10.41
738386.6,20.24,6.9,379867.81,10.41
738426.83,20.25,6.91,379843.19,10.42
738720.37,20.26,6.92,379983.14,10.42
738722.97,20.26,6.92,380012.18,10.42
738574.5,20.26,6.92,379904.01,10.42
738577.09,20.26,6.92,379937.64,10.42
738205.07,20.25,6.91,379876.86,10.42
738490.43,20.26,6.92,380317.68,10.44
738341.96,20.27,6.92,380226.75,10.44
737978.13,20.26,6.91,379896.58,10.43
737978.13,20.26,6.91,379906.96,10.43
737681.26,20.25,6.91,379633.77,10.42
737859.66,20.26,6.92,380220.66,10.44
737831.48,20.27,6.92,380235.61,10.44
737683.01,20.27,6.92,380105.53,10.44
737534.54,20.27,6.92,380232.56,10.45
737386.07,20.27,6.93,380068.93,10.45
737237.6,20.27,6.93,380048.81,10.45
