ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6358-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_nodes,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6358-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6358-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpu_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6358-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-total_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6358-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-arrived_gpu_milli
1213,6212,5375950,6212,5744850
1213,6212,5375950,6212,5745660
1213,6212,5375950,6212,5746120
1213,6212,5375950,6212,5746120
1213,6212,5375950,6212,5746710
1213,6212,5375950,6212,5746710
1213,6212,5375950,6212,5746930
1213,6212,5375950,6212,5747740
1213,6212,5375950,6212,5748210
1213,6212,5375950,6212,5748800
1213,6212,5375950,6212,5749270
1213,6212,5375950,6212,5750080
1213,6212,5375950,6212,5750890
1213,6212,5375950,6212,5751360
1213,6212,5375950,6212,5751680
1213,6212,5375950,6212,5751910
1213,6212,5375950,6212,5752370
1213,6212,5376000,6212,5752420
1213,6212,5376000,6212,5752740
1213,6212,5376000,6212,5752970
1213,6212,5376000,6212,5753780
1213,6212,5376000,6212,5754250
1213,6212,5376000,6212,5755060
1213,6212,5376000,6212,5755520
1213,6212,5376000,6212,5755980
1213,6212,5376000,6212,5756790
1213,6212,5376000,6212,5757600
1213,6212,5376000,6212,5758070
1213,6212,5376000,6212,5758880
1213,6212,5376000,6212,5759350
1213,6212,5376000,6212,5759820
1213,6212,5376000,6212,5760630
1213,6212,5376000,6212,5761100
1213,6212,5376000,6212,5761570
1213,6212,5376000,6212,5762380
1213,6212,5376000,6212,5763190
1213,6212,5376000,6212,5764000
1213,6212,5376000,6212,5764810
1213,6212,5376000,6212,5765620
1213,6212,5376000,6212,5766430
1213,6212,5376000,6212,5767240
1213,6212,5376000,6212,5767890
1213,6212,5376000,6212,5768360
1213,6212,5376000,6212,5768680
1213,6212,5376000,6212,5769490
1213,6212,5376000,6212,5769860
1213,6212,5376000,6212,5770090
1213,6212,5376000,6212,5770900
1213,6212,5376000,6212,5770900
1213,6212,5376000,6212,5771710
1213,6212,5376000,6212,5772030
1213,6212,5376000,6212,5772680
1213,6212,5376000,6212,5772680
1213,6212,5376000,6212,5772680
1213,6212,5376000,6212,5773150
1213,6212,5376000,6212,5773380
1213,6212,5376000,6212,5774030
1213,6212,5376000,6212,5774840
1213,6212,5376000,6212,5775060
1213,6212,5376000,6212,5775870
1213,6212,5376000,6212,5776680
1213,6212,5376000,6212,5777150
1213,6212,5376000,6212,5777960
1213,6212,5376000,6212,5778430
1213,6212,5376000,6212,5778900
1213,6212,5376000,6212,5779220
1213,6212,5376000,6212,5780030
1213,6212,5376000,6212,5780260
1213,6212,5376000,6212,5780730
1213,6212,5376000,6212,5781100
1213,6212,5376000,6212,5781100
1213,6212,5376000,6212,5781570
1213,6212,5376000,6212,5782380
1213,6212,5376000,6212,5783190
1213,6212,5376000,6212,5783190
1213,6212,5376000,6212,5783190
1213,6212,5376000,6212,5783660
1213,6212,5376000,6212,5784130
1213,6212,5376000,6212,5784600
1213,6212,5376000,6212,5785250
1213,6212,5376000,6212,5785620
1213,6212,5376000,6212,5785620
1213,6212,5376000,6212,5785850
1213,6212,5376050,6212,5785900
1213,6212,5376050,6212,5786360
1213,6212,5376050,6212,5787170
1213,6212,5376050,6212,5787980
1213,6212,5376210,6212,5788140
1213,6212,5376210,6212,5788950
1213,6212,5376210,6212,5789420
1213,6212,5376210,6212,5789880
1213,6212,5376210,6212,5790340
1213,6212,5376210,6212,5791150
1213,6212,5376210,6212,5791960
1213,6212,5376210,6212,5792550
1213,6212,5376210,6212,5793360
1213,6212,5376210,6212,5794170
1213,6212,5376210,6212,5794170
1213,6212,5376210,6212,5794980
1213,6212,5376210,6212,5795450
1213,6212,5376210,6212,5795770
1213,6212,5376210,6212,5796580
1213,6212,5376210,6212,5797390
1213,6212,5376210,6212,5798200
1213,6212,5376210,6212,5798670
1213,6212,5376210,6212,5798670
1213,6212,5376210,6212,5799140
1213,6212,5376210,6212,5799610
1213,6212,5376210,6212,5800420
1213,6212,5376210,6212,5801230
1213,6212,5376210,6212,5801550
1213,6212,5376210,6212,5801870
1213,6212,5376210,6212,5802240
1213,6212,5376210,6212,5802710
1213,6212,5376210,6212,5803030
1213,6212,5376210,6212,5803030
1213,6212,5376210,6212,5803500
1213,6212,5376210,6212,5803820
1213,6212,5376210,6212,5803820
1213,6212,5376210,6212,5804290
1213,6212,5376210,6212,5805100
1213,6212,5376210,6212,5805560
1213,6212,5376210,6212,5805560
1213,6212,5376210,6212,5805880
1213,6212,5376210,6212,5806690
1213,6212,5376210,6212,5807500
1213,6212,5376210,6212,5807730
1213,6212,5376210,6212,5808540
1213,6212,5376210,6212,5808860
1213,6212,5376210,6212,5808860
1213,6212,5376210,6212,5809330
1213,6212,5376210,6212,5809980
1213,6212,5376210,6212,5810570
1213,6212,5376210,6212,5810570
1213,6212,5376210,6212,5811040
1213,6212,5376210,6212,5811510
1213,6212,5376210,6212,5811980
1213,6212,5376210,6212,5812450
1213,6212,5376210,6212,5812910
1213,6212,5376210,6212,5812910
1213,6212,5376210,6212,5813720
1213,6212,5376210,6212,5814190
1213,6212,5376210,6212,5814650
1213,6212,5376370,6212,5814810
1213,6212,5376370,6212,5814810
1213,6212,5376370,6212,5815460
1213,6212,5376370,6212,5815680
1213,6212,5376370,6212,5816160
1213,6212,5376370,6212,5816970
1213,6212,5376370,6212,5817780
1213,6212,5376370,6212,5818330
1213,6212,5376370,6212,5819140
1213,6212,5376370,6212,5819360
1213,6212,5376370,6212,5819680
1213,6212,5376370,6212,5820490
1213,6212,5376370,6212,5820710
1213,6212,5376370,6212,5821030
1213,6212,5376370,6212,5821500
1213,6212,5376370,6212,5822310
1213,6212,5376370,6212,5822540
1213,6212,5376370,6212,5822860
1213,6212,5376370,6212,5823330
1213,6212,5376370,6212,5824140
1213,6212,5376480,6212,5824250
1213,6212,5376480,6212,5825060
1213,6212,5376480,6212,5825530
1213,6212,5376480,6212,5826340
1213,6212,5376480,6212,5827150
1213,6212,5376480,6212,5827150
1213,6212,5376480,6212,5827960
1213,6212,5376480,6212,5827960
1213,6212,5376480,6212,5828430
1213,6212,5376480,6212,5828700
1213,6212,5376480,6212,5829510
1213,6212,5376480,6212,5830320
1213,6212,5376480,6212,5830320
1213,6212,5376480,6212,5830670
1213,6212,5376480,6212,5831320
1213,6212,5376480,6212,5831320
1213,6212,5376480,6212,5831320
1213,6212,5376480,6212,5832130
1213,6212,5376480,6212,5832600
1213,6212,5376480,6212,5832600
1213,6212,5376480,6212,5832920
1213,6212,5376480,6212,5833570
1213,6212,5376480,6212,5833890
1213,6212,5376480,6212,5833890
1213,6212,5376480,6212,5834540
1213,6212,5376480,6212,5835010
1213,6212,5376480,6212,5835330
1213,6212,5376480,6212,5835650
1213,6212,5376480,6212,5836120
1213,6212,5376480,6212,5836930
1213,6212,5376480,6212,5837250
1213,6212,5376480,6212,5837710
1213,6212,5376480,6212,5838520
1213,6212,5376480,6212,5838520
1213,6212,5376480,6212,5839170
1213,6212,5376480,6212,5839820
1213,6212,5376480,6212,5839820
1213,6212,5376480,6212,5840290
1213,6212,5376480,6212,5840520
1213,6212,5376480,6212,5840750
1213,6212,5376480,6212,5841220
1213,6212,5376480,6212,5842030
1213,6212,5376480,6212,5842840
1213,6212,5376480,6212,5843430
1213,6212,5376480,6212,5843430
1213,6212,5376480,6212,5843660
1213,6212,5376480,6212,5844130
1213,6212,5376480,6212,5844680
1213,6212,5376480,6212,5845150
1213,6212,5376480,6212,5845380
1213,6212,5376480,6212,5846190
1213,6212,5376480,6212,5846840
1213,6212,5376480,6212,5847310
1213,6212,5376480,6212,5847860
1213,6212,5376480,6212,5847860
1213,6212,5376480,6212,5848670
1213,6212,5376480,6212,5849140
1213,6212,5376480,6212,5849460
1213,6212,5376480,6212,5849930
1213,6212,5376480,6212,5850740
1213,6212,5376480,6212,5851210
1213,6212,5376480,6212,5852020
1213,6212,5376480,6212,5852490
1213,6212,5376480,6212,5853300
1213,6212,5376480,6212,5853300
1213,6212,5376480,6212,5853950
1213,6212,5376480,6212,5853950
1213,6212,5376480,6212,5854600
1213,6212,5376480,6212,5854920
1213,6212,5376480,6212,5855510
1213,6212,5376480,6212,5855980
1213,6212,5376480,6212,5856530
1213,6212,5376480,6212,5857000
1213,6212,5376480,6212,5857000
1213,6212,5376480,6212,5857000
1213,6212,5376480,6212,5857320
1213,6212,5376480,6212,5857320
1213,6212,5376480,6212,5857320
1213,6212,5376480,6212,5857320
1213,6212,5376480,6212,5857640
1213,6212,5376480,6212,5858450
1213,6212,5376480,6212,5858450
1213,6212,5376480,6212,5859260
1213,6212,5376480,6212,5859610
1213,6212,5376480,6212,5860260
1213,6212,5376480,6212,5860260
1213,6212,5376480,6212,5860730
1213,6212,5376480,6212,5861540
1213,6212,5376480,6212,5862190
1213,6212,5376640,6212,5862350
1213,6212,5376640,6212,5863000
1213,6212,5376640,6212,5863810
1213,6212,5376640,6212,5864280
1213,6212,5376640,6212,5864510
1213,6212,5376640,6212,5864980
1213,6212,5376640,6212,5865790
1213,6212,5376640,6212,5866010
1213,6212,5376640,6212,5866480
1213,6212,5376640,6212,5866800
1213,6212,5376640,6212,5867120
1213,6212,5376640,6212,5867590
1213,6212,5376640,6212,5867590
1213,6212,5376640,6212,5868060
1213,6212,5376640,6212,5868530
1213,6212,5376640,6212,5868530
1213,6212,5376640,6212,5868530
1213,6212,5376640,6212,5868530
1213,6212,5376640,6212,5868530
1213,6212,5376640,6212,5869340
1213,6212,5376640,6212,5869340
1213,6212,5376640,6212,5870150
1213,6212,5376640,6212,5870620
1213,6212,5376640,6212,5871430
1213,6212,5376750,6212,5871540
1213,6212,5376750,6212,5871860
1213,6212,5376750,6212,5872670
1213,6212,5376750,6212,5873140
1213,6212,5376750,6212,5873140
1213,6212,5376750,6212,5873790
1213,6212,5376750,6212,5874260
1213,6212,5376750,6212,5874720
1213,6212,5376750,6212,5875530
1213,6212,5376750,6212,5876000
1213,6212,5376750,6212,5876000
1213,6212,5376750,6212,5876320
1213,6212,5376750,6212,5877130
1213,6212,5376750,6212,5877130
1213,6212,5376750,6212,5877600
1213,6212,5376750,6212,5877600
1213,6212,5376750,6212,5878070
1213,6212,5376750,6212,5878390
1213,6212,5376750,6212,5879200
1213,6212,5376750,6212,5879200
1213,6212,5376750,6212,5880010
1213,6212,5376750,6212,5880480
1213,6212,5376750,6212,5880480
1213,6212,5376750,6212,5881290
1213,6212,5376750,6212,5882100
1213,6212,5376750,6212,5882910
1213,6212,5376750,6212,5883370
1213,6212,5376750,6212,5883840
1213,6212,5376750,6212,5884490
1213,6212,5376750,6212,5884960
1213,6212,5376750,6212,5884960
1213,6212,5376750,6212,5885280
1213,6212,5376750,6212,5886090
1213,6212,5376750,6212,5886560
1213,6212,5376750,6212,5887210
1213,6212,5376750,6212,5888020
1213,6212,5376750,6212,5888830
1213,6212,5376750,6212,5888830
1213,6212,5376750,6212,5889640
1213,6212,5376910,6212,5889800
1213,6212,5376910,6212,5889800
1213,6212,5376910,6212,5890120
1213,6212,5376910,6212,5890350
1213,6212,5377070,6212,5890510
1213,6212,5377070,6212,5890830
1213,6212,5377070,6212,5891640
1213,6212,5377070,6212,5891640
1213,6212,5377070,6212,5892450
1213,6212,5377070,6212,5893260
1213,6212,5377070,6212,5893580
1213,6212,5377070,6212,5894050
1213,6212,5377070,6212,5894520
1213,6212,5377070,6212,5894840
1213,6212,5377070,6212,5895310
1213,6212,5377070,6212,5896120
1213,6212,5377070,6212,5896670
1213,6212,5377070,6212,5896990
1213,6212,5377070,6212,5897580
1213,6212,5377070,6212,5897900
1213,6212,5377070,6212,5898550
1213,6212,5377070,6212,5899360
1213,6212,5377070,6212,5899360
1213,6212,5377070,6212,5900010
1213,6212,5377070,6212,5900470
1213,6212,5377070,6212,5900470
1213,6212,5377070,6212,5901280
1213,6212,5377070,6212,5901870
1213,6212,5377180,6212,5901980
1213,6212,5377180,6212,5902210
1213,6212,5377180,6212,5902580
1213,6212,5377180,6212,5903390
1213,6212,5377180,6212,5903390
1213,6212,5377180,6212,5903860
1213,6212,5377180,6212,5904180
1213,6212,5377180,6212,5904650
1213,6212,5377180,6212,5904650
1213,6212,5377180,6212,5904650
1213,6212,5377180,6212,5905460
1213,6212,5377180,6212,5906270
1213,6212,5377180,6212,5906740
1213,6212,5377180,6212,5907550
1213,6212,5377180,6212,5907550
1213,6212,5377180,6212,5907550
1213,6212,5377180,6212,5908020
1213,6212,5377180,6212,5908830
1213,6212,5377180,6212,5909060
1213,6212,5377180,6212,5909380
1213,6212,5377180,6212,5909610
1213,6212,5377180,6212,5909930
1213,6212,5377180,6212,5910250
1213,6212,5377180,6212,5911060
1213,6212,5377180,6212,5911380
1213,6212,5377180,6212,5912190
1213,6212,5377180,6212,5912510
1213,6212,5377180,6212,5913320
1213,6212,5377180,6212,5913540
1213,6212,5377180,6212,5913540
1213,6212,5377180,6212,5914000
1213,6212,5377180,6212,5914320
1213,6212,5377180,6212,5915130
1213,6212,5377180,6212,5915130
1213,6212,5377180,6212,5915450
1213,6212,5377180,6212,5916260
1213,6212,5377180,6212,5916730
1213,6212,5377180,6212,5917540
1213,6212,5377180,6212,5917860
1213,6212,5377180,6212,5918330
1213,6212,5377180,6212,5919140
1213,6212,5377180,6212,5919140
1213,6212,5377180,6212,5919610
1213,6212,5377180,6212,5920260
1213,6212,5377180,6212,5920740
1213,6212,5377180,6212,5921550
1213,6212,5377180,6212,5922020
1213,6212,5377180,6212,5922830
1213,6212,5377180,6212,5923300
1213,6212,5377180,6212,5924110
1213,6212,5377180,6212,5924480
1213,6212,5377180,6212,5924480
1213,6212,5377180,6212,5924950
1213,6212,5377180,6212,5925420
1213,6212,5377180,6212,5926230
1213,6212,5377180,6212,5926700
1213,6212,5377180,6212,5927170
1213,6212,5377180,6212,5927980
1213,6212,5377180,6212,5928790
1213,6212,5377180,6212,5929440
1213,6212,5377180,6212,5930250
1213,6212,5377180,6212,5930710
1213,6212,5377180,6212,5931360
1213,6212,5377180,6212,5931830
1213,6212,5377180,6212,5931830
1213,6212,5377180,6212,5932150
1213,6212,5377180,6212,5932620
1213,6212,5377180,6212,5933090
1213,6212,5377180,6212,5933090
1213,6212,5377180,6212,5933410
1213,6212,5377180,6212,5933880
1213,6212,5377180,6212,5934690
1213,6212,5377180,6212,5935340
1213,6212,5377180,6212,5936150
1213,6212,5377180,6212,5936620
1213,6212,5377180,6212,5937430
1213,6212,5377180,6212,5937650
1213,6212,5377180,6212,5938120
1213,6212,5377180,6212,5938770
1213,6212,5377180,6212,5939580
1213,6212,5377180,6212,5939580
1213,6212,5377180,6212,5940390
1213,6212,5377180,6212,5940860
1213,6212,5377180,6212,5941330
1213,6212,5377180,6212,5942140
1213,6212,5377180,6212,5942360
1213,6212,5377180,6212,5943010
1213,6212,5377180,6212,5943010
1213,6212,5377180,6212,5943010
1213,6212,5377180,6212,5943820
1213,6212,5377180,6212,5944290
1213,6212,5377180,6212,5945100
1213,6212,5377180,6212,5945750
1213,6212,5377180,6212,5946220
1213,6212,5377180,6212,5947030
1213,6212,5377180,6212,5947500
1213,6212,5377180,6212,5947970
1213,6212,5377180,6212,5948620
1213,6212,5377180,6212,5949090
1213,6212,5377180,6212,5949560
1213,6212,5377180,6212,5950370
1213,6212,5377180,6212,5951180
1213,6212,5377180,6212,5951180
1213,6212,5377180,6212,5951400
1213,6212,5377180,6212,5951720
1213,6212,5377180,6212,5951950
1213,6212,5377180,6212,5952760
1213,6212,5377180,6212,5953570
1213,6212,5377180,6212,5953790
1213,6212,5377180,6212,5954260
1213,6212,5377180,6212,5954260
1213,6212,5377180,6212,5954720
1213,6212,5377290,6212,5954830
1213,6212,5377290,6212,5955200
1213,6212,5377290,6212,5955520
1213,6212,5377290,6212,5956330
1213,6212,5377290,6212,5956800
1213,6212,5377290,6212,5957610
1213,6212,5377290,6212,5958260
1213,6212,5377290,6212,5958720
1213,6212,5377290,6212,5959190
1213,6212,5377290,6212,5959780
1213,6212,5377290,6212,5960250
1213,6212,5377290,6212,5960570
1213,6212,5377290,6212,5961040
1213,6212,5377290,6212,5961510
1213,6212,5377290,6212,5961740
1213,6212,5377290,6212,5961960
1213,6212,5377290,6212,5962550
1213,6212,5377290,6212,5962870
1213,6212,5377290,6212,5963680
1213,6212,5377290,6212,5964150
1213,6212,5377290,6212,5964960
1213,6212,5377290,6212,5965610
1213,6212,5377290,6212,5966260
1213,6212,5377290,6212,5966580
1213,6212,5377340,6212,5966630
1213,6212,5377340,6212,5966860
1213,6212,5377340,6212,5966860
1213,6212,5377340,6212,5967180
1213,6212,5377340,6212,5967990
1213,6212,5377340,6212,5967990
1213,6212,5377340,6212,5968460
1213,6212,5377500,6212,5968620
1213,6212,5377500,6212,5969430
1213,6212,5377500,6212,5970240
1213,6212,5377500,6212,5970890
1213,6212,5377500,6212,5971240
1213,6212,5377500,6212,5971560
1213,6212,5377500,6212,5972370
1213,6212,5377500,6212,5973180
1213,6212,5377500,6212,5973990
1213,6212,5377500,6212,5974460
1213,6212,5377500,6212,5975270
1213,6212,5377500,6212,5975740
1213,6212,5377500,6212,5976550
1213,6212,5377500,6212,5977020
1213,6212,5377500,6212,5977830
1213,6212,5377500,6212,5978300
1213,6212,5377500,6212,5979110
1213,6212,5377500,6212,5979920
1213,6212,5377500,6212,5980390
1213,6212,5377500,6212,5980390
1213,6212,5377500,6212,5981200
1213,6212,5377500,6212,5981520
1213,6212,5377500,6212,5981840
1213,6212,5377500,6212,5982650
1213,6212,5377500,6212,5982650
1213,6212,5377500,6212,5983120
1213,6212,5377500,6212,5983770
1213,6212,5377500,6212,5984580
1213,6212,5377500,6212,5985390
1213,6212,5377500,6212,5986040
1213,6212,5377500,6212,5986360
1213,6212,5377500,6212,5987170
1213,6212,5377500,6212,5987540
1213,6212,5377500,6212,5987810
1213,6212,5377500,6212,5988130
1213,6212,5377500,6212,5988720
1213,6212,5377500,6212,5989530
1213,6212,5377500,6212,5990000
1213,6212,5377500,6212,5990470
1213,6212,5377500,6212,5991280
1213,6212,5377660,6212,5991440
1213,6212,5377660,6212,5992090
1213,6212,5377660,6212,5992320
1213,6212,5377660,6212,5992780
1213,6212,5377660,6212,5993100
1213,6212,5377660,6212,5993100
1213,6212,5377660,6212,5993910
1213,6212,5377660,6212,5994720
1213,6212,5377660,6212,5995190
1213,6212,5377660,6212,5995660
1213,6212,5377660,6212,5996470
1213,6212,5377660,6212,5997280
1213,6212,5377660,6212,5998090
1213,6212,5377660,6212,5998900
1213,6212,5377660,6212,5998900
1213,6212,5377660,6212,5999220
1213,6212,5377660,6212,5999690
1213,6212,5377660,6212,6000010
1213,6212,5377660,6212,6000330
1213,6212,5377660,6212,6000330
1213,6212,5377660,6212,6001140
1213,6212,5377660,6212,6001610
1213,6212,5377660,6212,6002420
1213,6212,5377660,6212,6002890
1213,6212,5377660,6212,6003360
1213,6212,5377660,6212,6003830
1213,6212,5377660,6212,6003830
1213,6212,5377660,6212,6004640
1213,6212,5377710,6212,6004690
1213,6212,5377710,6212,6005160
1213,6212,5377710,6212,6005380
1213,6212,5377710,6212,6005850
1213,6212,5377710,6212,6005850
1213,6212,5377710,6212,6006660
1213,6212,5377710,6212,6006980
1213,6212,5377710,6212,6007450
1213,6212,5377710,6212,6008260
1213,6212,5377710,6212,6008850
1213,6212,5377710,6212,6008850
1213,6212,5377710,6212,6008850
1213,6212,5377710,6212,6009330
1213,6212,5377710,6212,6009980
1213,6212,5377710,6212,6010790
1213,6212,5377710,6212,6011600
1213,6212,5377710,6212,6012410
1213,6212,5377710,6212,6012880
1213,6212,5377710,6212,6013200
1213,6212,5377710,6212,6013200
1213,6212,5377710,6212,6014010
1213,6212,5377710,6212,6014330
1213,6212,5377710,6212,6014650
1213,6212,5377710,6212,6015120
1213,6212,5377710,6212,6015490
1213,6212,5377710,6212,6016300
1213,6212,5377710,6212,6016760
1213,6212,5377710,6212,6017570
1213,6212,5377710,6212,6018040
1213,6212,5377710,6212,6018690
1213,6212,5377710,6212,6019500
1213,6212,5377710,6212,6020310
1213,6212,5377710,6212,6020310
1213,6212,5377710,6212,6021120
1213,6212,5377710,6212,6021770
1213,6212,5377710,6212,6021770
1213,6212,5377710,6212,6021770
1213,6212,5377710,6212,6022580
1213,6212,5377710,6212,6023040
1213,6212,5377710,6212,6023850
1213,6212,5377710,6212,6024500
1213,6212,5377710,6212,6024970
1213,6212,5377710,6212,6025290
1213,6212,5377710,6212,6025290
1213,6212,5377710,6212,6026100
1213,6212,5377710,6212,6026750
1213,6212,5377710,6212,6026980
1213,6212,5377710,6212,6027450
1213,6212,5377710,6212,6027770
1213,6212,5377710,6212,6028000
1213,6212,5377710,6212,6028470
1213,6212,5377710,6212,6028940
1213,6212,5377710,6212,6029260
1213,6212,5377710,6212,6030070
1213,6212,5377710,6212,6030880
1213,6212,5377710,6212,6031110
1213,6212,5377710,6212,6031700
1213,6212,5377710,6212,6032170
1213,6212,5377710,6212,6032490
1213,6212,5377710,6212,6033300
1213,6212,5377710,6212,6034110
1213,6212,5377710,6212,6034660
1213,6212,5377710,6212,6035470
1213,6212,5377710,6212,6035940
1213,6212,5377710,6212,6036750
1213,6212,5377710,6212,6037070
1213,6212,5377710,6212,6037540
1213,6212,5377710,6212,6037540
1213,6212,5377710,6212,6038000
1213,6212,5377710,6212,6038470
1213,6212,5377710,6212,6039060
1213,6212,5377710,6212,6039380
1213,6212,5377710,6212,6040190
1213,6212,5377710,6212,6041000
1213,6212,5377710,6212,6041470
1213,6212,5377710,6212,6042280
1213,6212,5377710,6212,6042740
1213,6212,5377710,6212,6043550
1213,6212,5377710,6212,6044360
1213,6212,5377710,6212,6045170
1213,6212,5377710,6212,6045640
1213,6212,5377710,6212,6045860
1213,6212,5377710,6212,6046510
1213,6212,5377710,6212,6046830
1213,6212,5377710,6212,6047640
1213,6212,5377710,6212,6048110
1213,6212,5377710,6212,6048760
1213,6212,5377710,6212,6049230
1213,6212,5377710,6212,6049550
1213,6212,5377710,6212,6049550
1213,6212,5377710,6212,6049780
1213,6212,5377710,6212,6050100
1213,6212,5377710,6212,6050750
1213,6212,5377710,6212,6051230
1213,6212,5377710,6212,6051460
1213,6212,5377710,6212,6051460
1213,6212,5377710,6212,6052270
1213,6212,5377710,6212,6053080
1213,6212,5377710,6212,6053450
1213,6212,5377710,6212,6053920
1213,6212,5377710,6212,6054150
1213,6212,5377710,6212,6054960
1213,6212,5377710,6212,6055770
1213,6212,5377710,6212,6056360
1213,6212,5377710,6212,6056730
1213,6212,5377710,6212,6057050
1213,6212,5377710,6212,6057700
1213,6212,5377710,6212,6058350
1213,6212,5377710,6212,6059160
1213,6212,5377710,6212,6059970
1213,6212,5377710,6212,6060520
1213,6212,5377710,6212,6060520
1213,6212,5377710,6212,6060840
1213,6212,5377710,6212,6061070
1213,6212,5377710,6212,6061880
1213,6212,5377870,6212,6062040
1213,6212,5377870,6212,6062850
1213,6212,5377870,6212,6063320
1213,6212,5377870,6212,6063320
1213,6212,5377870,6212,6063970
1213,6212,5377870,6212,6064440
1213,6212,5377870,6212,6065250
1213,6212,5377870,6212,6066060
1213,6212,5377870,6212,6066870
1213,6212,5377870,6212,6067190
1213,6212,5377870,6212,6067190
1213,6212,5377870,6212,6068000
1213,6212,5377870,6212,6068320
1213,6212,5377870,6212,6068790
1213,6212,5377870,6212,6069010
1213,6212,5377870,6212,6069010
1213,6212,5377870,6212,6069480
1213,6212,5377870,6212,6070290
1213,6212,5377870,6212,6071100
1213,6212,5377870,6212,6071560
1213,6212,5377870,6212,6072030
1213,6212,5377870,6212,6072030
1213,6212,5377870,6212,6072840
1213,6212,5377870,6212,6073490
1213,6212,5377870,6212,6074300
1213,6212,5377870,6212,6074770
1213,6212,5377870,6212,6075090
1213,6212,5377870,6212,6075900
1213,6212,5377870,6212,6076710
1213,6212,5377870,6212,6077360
1213,6212,5377870,6212,6077830
1213,6212,5377870,6212,6077830
1213,6212,5377870,6212,6078380
1213,6212,5377870,6212,6079190
1213,6212,5377870,6212,6079660
1213,6212,5377870,6212,6080130
1213,6212,5377870,6212,6080600
1213,6212,5377870,6212,6081070
1213,6212,5377870,6212,6081880
1213,6212,5377870,6212,6082200
1213,6212,5377870,6212,6082520
1213,6212,5377870,6212,6083330
1213,6212,5377870,6212,6084140
1213,6212,5377870,6212,6084460
1213,6212,5377870,6212,6084690
1213,6212,5377870,6212,6085500
1213,6212,5377870,6212,6085970
1213,6212,5377870,6212,6086780
1213,6212,5377870,6212,6087100
1213,6212,5377870,6212,6087570
1213,6212,5378030,6212,6087730
1213,6212,5378030,6212,6088050
1213,6212,5378030,6212,6088520
1213,6212,5378030,6212,6088520
1213,6212,5378030,6212,6088990
1213,6212,5378030,6212,6089310
1213,6212,5378030,6212,6089780
1213,6212,5378030,6212,6090250
1213,6212,5378030,6212,6091060
1213,6212,5378030,6212,6091530
1213,6212,5378030,6212,6092340
1213,6212,5378030,6212,6092660
1213,6212,5378030,6212,6093130
1213,6212,5378030,6212,6093780
1213,6212,5378030,6212,6094100
1213,6212,5378030,6212,6094100
1213,6212,5378030,6212,6094420
1213,6212,5378030,6212,6094740
1213,6212,5378030,6212,6095550
1213,6212,5378030,6212,6095550
1213,6212,5378030,6212,6095550
1213,6212,5378030,6212,6096020
1213,6212,5378030,6212,6096490
1213,6212,5378030,6212,6096720
1213,6212,5378030,6212,6096950
1213,6212,5378030,6212,6097420
1213,6212,5378030,6212,6097970
1213,6212,5378030,6212,6098440
1213,6212,5378190,6212,6098600
1213,6212,5378190,6212,6099410
1213,6212,5378190,6212,6099730
1213,6212,5378190,6212,6100540
1213,6212,5378190,6212,6101010
1213,6212,5378190,6212,6101240
1213,6212,5378190,6212,6101790
1213,6212,5378190,6212,6102600
1213,6212,5378190,6212,6102970
1213,6212,5378190,6212,6102970
1213,6212,5378190,6212,6103290
1213,6212,5378190,6212,6104100
1213,6212,5378190,6212,6104570
1213,6212,5378190,6212,6105040
1213,6212,5378190,6212,6105850
1213,6212,5378190,6212,6105850
1213,6212,5378190,6212,6106170
1213,6212,5378190,6212,6106640
1213,6212,5378190,6212,6107290
1213,6212,5378190,6212,6107760
1213,6212,5378190,6212,6108570
1213,6212,5378190,6212,6109030
1213,6212,5378190,6212,6109490
1213,6212,5378190,6212,6110140
1213,6212,5378190,6212,6110610
1213,6212,5378190,6212,6110610
1213,6212,5378190,6212,6111420
1213,6212,5378190,6212,6112230
1213,6212,5378190,6212,6112550
1213,6212,5378190,6212,6113200
1213,6212,5378190,6212,6114010
1213,6212,5378190,6212,6114240
1213,6212,5378190,6212,6114240
1213,6212,5378190,6212,6114560
1213,6212,5378190,6212,6115370
1213,6212,5378190,6212,6115370
1213,6212,5378190,6212,6115370
1213,6212,5378190,6212,6116180
1213,6212,5378190,6212,6116990
1213,6212,5378190,6212,6117460
1213,6212,5378190,6212,6117460
1213,6212,5378300,6212,6117570
1213,6212,5378300,6212,6118380
1213,6212,5378300,6212,6118850
1213,6212,5378300,6212,6119500
1213,6212,5378300,6212,6120310
1213,6212,5378300,6212,6120530
1213,6212,5378300,6212,6120530
1213,6212,5378300,6212,6120990
1213,6212,5378300,6212,6121800
1213,6212,5378300,6212,6122170
