ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_nodes,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-total_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-arrived_gpu_milli
1049,4900,4519300,6212,4519300
1049,4900,4519300,6212,4519300
1049,4900,4519300,6212,4519300
1049,4900,4519850,6212,4519850
1049,4900,4519850,6212,4519850
1049,4900,4520850,6212,4520850
1049,4900,4520960,6212,4520960
1049,4900,4521960,6212,4521960
1049,4900,4522960,6212,4522960
1049,4900,4523960,6212,4523960
1049,4900,4523960,6212,4523960
1049,4900,4524770,6212,4524770
1049,4900,4525360,6212,4525360
1049,4900,4526360,6212,4526360
1050,4908,4527010,6212,4527010
1050,4908,4528010,6212,4528010
1050,4908,4529010,6212,4529010
1050,4908,4530010,6212,4530010
1050,4908,4531010,6212,4531010
1050,4908,4532010,6212,4532010
1050,4908,4533010,6212,4533010
1050,4908,4533820,6212,4533820
1051,4916,4534820,6212,4534820
1051,4916,4535820,6212,4535820
1051,4916,4536470,6212,4536470
1051,4916,4536470,6212,4536470
1051,4916,4537470,6212,4537470
1051,4916,4538020,6212,4538020
1051,4916,4539020,6212,4539020
1051,4916,4540020,6212,4540020
1052,4924,4540670,6212,4540670
1052,4924,4541480,6212,4541480
1052,4924,4542480,6212,4542480
1052,4924,4542480,6212,4542480
1052,4924,4543480,6212,4543480
1052,4924,4544480,6212,4544480
1052,4924,4544950,6212,4544950
1052,4924,4545600,6212,4545600
1052,4924,4546410,6212,4546410
1052,4924,4547410,6212,4547410
1052,4924,4547880,6212,4547880
1052,4924,4547880,6212,4547880
1053,4932,4548530,6212,4548530
1053,4932,4549530,6212,4549530
1053,4932,4549530,6212,4549530
1053,4932,4550530,6212,4550530
1053,4932,4551340,6212,4551340
1053,4932,4552150,6212,4552150
1053,4932,4552470,6212,4552470
1053,4932,4553470,6212,4553470
1053,4932,4554280,6212,4554280
1053,4932,4555280,6212,4555280
1053,4932,4555280,6212,4555280
1054,4940,4556280,6212,4556280
1054,4940,4557280,6212,4557280
1054,4940,4558280,6212,4558280
1054,4940,4558740,6212,4558740
1054,4940,4559740,6212,4559740
1054,4940,4560740,6212,4560740
1054,4940,4561290,6212,4561290
1054,4940,4561940,6212,4561940
1054,4940,4562260,6212,4562260
1055,4948,4563260,6212,4563260
1055,4948,4563260,6212,4563260
1055,4948,4563260,6212,4563260
1055,4948,4564260,6212,4564260
1055,4948,4565260,6212,4565260
1055,4948,4566260,6212,4566260
1055,4948,4567260,6212,4567260
1055,4948,4567260,6212,4567260
1055,4948,4567730,6212,4567730
1055,4948,4568050,6212,4568050
1055,4948,4568700,6212,4568700
1055,4948,4569700,6212,4569700
1056,4956,4570700,6212,4570700
1056,4956,4571170,6212,4571170
1057,4964,4579170,6212,4579170
1057,4964,4579170,6212,4579170
1057,4964,4580170,6212,4580170
1057,4964,4581170,6212,4581170
1057,4964,4581490,6212,4581490
1057,4964,4582490,6212,4582490
1057,4964,4583300,6212,4583300
1057,4964,4584300,6212,4584300
1057,4964,4584300,6212,4584300
1057,4964,4584300,6212,4584300
1057,4964,4584300,6212,4584300
1058,4972,4585300,6212,4585300
1058,4972,4585300,6212,4585300
1058,4972,4586300,6212,4586300
1058,4972,4587300,6212,4587300
1058,4972,4587770,6212,4587770
1058,4972,4587770,6212,4587770
1058,4972,4587770,6212,4587770
1058,4972,4588580,6212,4588580
1058,4972,4588580,6212,4588580
1058,4972,4589580,6212,4589580
1058,4972,4590580,6212,4590580
1058,4972,4591050,6212,4591050
1058,4972,4592050,6212,4592050
1058,4972,4593050,6212,4593050
1059,4980,4594050,6212,4594050
1059,4980,4594320,6212,4594320
1059,4980,4595130,6212,4595130
1059,4980,4595130,6212,4595130
1059,4980,4596130,6212,4596130
1059,4980,4597130,6212,4597130
1059,4980,4598130,6212,4598130
1059,4980,4599130,6212,4599130
1059,4980,4600130,6212,4600130
1059,4980,4600600,6212,4600600
1060,4988,4601410,6212,4601410
1060,4988,4601410,6212,4601410
1060,4988,4602220,6212,4602220
1060,4988,4603220,6212,4603220
1060,4988,4603220,6212,4603220
1060,4988,4604220,6212,4604220
1060,4988,4605030,6212,4605030
1060,4988,4606030,6212,4606030
1060,4988,4607030,6212,4607030
1060,4988,4608030,6212,4608030
1061,4996,4609030,6212,4609030
1061,4996,4609840,6212,4609840
1061,4996,4610650,6212,4610650
1061,4996,4611460,6212,4611460
1061,4996,4612460,6212,4612460
1061,4996,4612460,6212,4612460
1061,4996,4612460,6212,4612460
1061,4996,4613460,6212,4613460
1061,4996,4613460,6212,4613460
1061,4996,4614460,6212,4614460
1061,4996,4614690,6212,4614690
1061,4996,4615690,6212,4615690
1062,5004,4616280,6212,4616280
1062,5004,4616930,6212,4616930
1062,5004,4617930,6212,4617930
1062,5004,4618390,6212,4618390
1062,5004,4619200,6212,4619200
1062,5004,4620200,6212,4620200
1062,5004,4621200,6212,4621200
1062,5004,4622200,6212,4622200
1063,5012,4623200,6212,4623200
1063,5012,4623430,6212,4623430
1063,5012,4624240,6212,4624240
1063,5012,4624470,6212,4624470
1063,5012,4625470,6212,4625470
1063,5012,4625470,6212,4625470
1063,5012,4625470,6212,4625470
1063,5012,4626470,6212,4626470
1063,5012,4626470,6212,4626470
1063,5012,4627280,6212,4627280
1063,5012,4628280,6212,4628280
1063,5012,4629280,6212,4629280
1063,5012,4629600,6212,4629600
1063,5012,4630600,6212,4630600
1064,5020,4631600,6212,4631600
1064,5020,4632600,6212,4632600
1064,5020,4633600,6212,4633600
1064,5020,4634600,6212,4634600
1064,5020,4635600,6212,4635600
1064,5020,4636410,6212,4636410
1064,5020,4637410,6212,4637410
1064,5020,4638220,6212,4638220
1064,5020,4638380,6212,4638380
1065,5028,4639380,6212,4639380
1065,5028,4639850,6212,4639850
1065,5028,4640850,6212,4640850
1065,5028,4641850,6212,4641850
1065,5028,4642850,6212,4642850
1065,5028,4643850,6212,4643850
1065,5028,4644320,6212,4644320
1065,5028,4644800,6212,4644800
1065,5028,4645800,6212,4645800
1066,5036,4646800,6212,4646800
1066,5036,4647800,6212,4647800
1066,5036,4648120,6212,4648120
1066,5036,4649120,6212,4649120
1066,5036,4649580,6212,4649580
1066,5036,4649580,6212,4649580
1066,5036,4649580,6212,4649580
1066,5036,4650580,6212,4650580
1066,5036,4651580,6212,4651580
1066,5036,4652050,6212,4652050
1066,5036,4653050,6212,4653050
1066,5036,4653860,6212,4653860
1066,5036,4653860,6212,4653860
1067,5044,4654860,6212,4654860
1067,5044,4655860,6212,4655860
1067,5044,4656860,6212,4656860
1067,5044,4657510,6212,4657510
1067,5044,4658510,6212,4658510
1067,5044,4658510,6212,4658510
1067,5044,4659510,6212,4659510
1067,5044,4660510,6212,4660510
1067,5044,4661510,6212,4661510
1068,5052,4662510,6212,4662510
1068,5052,4663510,6212,4663510
1068,5052,4663510,6212,4663510
1068,5052,4664510,6212,4664510
1068,5052,4665510,6212,4665510
1068,5052,4666160,6212,4666160
1068,5052,4666160,6212,4666160
1068,5052,4666810,6212,4666810
1068,5052,4667620,6212,4667620
1068,5052,4668430,6212,4668430
1069,5060,4669430,6212,4669430
1069,5060,4669430,6212,4669430
1069,5060,4669750,6212,4669750
1069,5060,4670750,6212,4670750
1069,5060,4671750,6212,4671750
1069,5060,4671750,6212,4671750
1069,5060,4672400,6212,4672400
1069,5060,4673400,6212,4673400
1069,5060,4673400,6212,4673400
1069,5060,4673400,6212,4673400
1069,5060,4674400,6212,4674400
1069,5060,4675050,6212,4675050
1069,5060,4676050,6212,4676050
1070,5068,4677050,6212,4677050
1070,5068,4678050,6212,4678050
1070,5068,4678520,6212,4678520
1070,5068,4678890,6212,4678890
1070,5068,4679890,6212,4679890
1070,5068,4680890,6212,4680890
1070,5068,4681360,6212,4681360
1070,5068,4681360,6212,4681360
1070,5068,4681830,6212,4681830
1070,5068,4682830,6212,4682830
1070,5068,4683830,6212,4683830
1071,5076,4684480,6212,4684480
1071,5076,4685290,6212,4685290
1071,5076,4685290,6212,4685290
1071,5076,4685290,6212,4685290
1071,5076,4686290,6212,4686290
1071,5076,4687290,6212,4687290
1071,5076,4688290,6212,4688290
1071,5076,4688290,6212,4688290
1072,5084,4696290,6212,4696290
1072,5084,4697290,6212,4697290
1072,5084,4698290,6212,4698290
1072,5084,4698290,6212,4698290
1072,5084,4698290,6212,4698290
1072,5084,4698290,6212,4698290
1073,5092,4699290,6212,4699290
1073,5092,4700290,6212,4700290
1073,5092,4700290,6212,4700290
1073,5092,4700760,6212,4700760
1073,5092,4701080,6212,4701080
1073,5092,4702080,6212,4702080
1073,5092,4703080,6212,4703080
1073,5092,4703890,6212,4703890
1073,5092,4704360,6212,4704360
1074,5100,4712360,6212,4712360
1074,5100,4713360,6212,4713360
1074,5100,4713360,6212,4713360
1074,5100,4714360,6212,4714360
1075,5108,4714830,6212,4714830
1075,5108,4715830,6212,4715830
1075,5108,4716640,6212,4716640
1075,5108,4717640,6212,4717640
1075,5108,4718640,6212,4718640
1075,5108,4719640,6212,4719640
1075,5108,4720640,6212,4720640
1075,5108,4720640,6212,4720640
1075,5108,4721640,6212,4721640
1076,5116,4722640,6212,4722640
1076,5116,4723640,6212,4723640
1076,5116,4724640,6212,4724640
1076,5116,4724640,6212,4724640
1076,5116,4725450,6212,4725450
1076,5116,4726260,6212,4726260
1076,5116,4727260,6212,4727260
1076,5116,4728260,6212,4728260
1076,5116,4728730,6212,4728730
1077,5124,4729730,6212,4729730
1077,5124,4730200,6212,4730200
1077,5124,4731200,6212,4731200
1077,5124,4731430,6212,4731430
1077,5124,4732430,6212,4732430
1077,5124,4733080,6212,4733080
1077,5124,4734080,6212,4734080
1077,5124,4734890,6212,4734890
1077,5124,4735890,6212,4735890
1077,5124,4736360,6212,4736360
1077,5124,4737360,6212,4737360
1078,5132,4738360,6212,4738360
1078,5132,4738680,6212,4738680
1078,5132,4739680,6212,4739680
1078,5132,4740150,6212,4740150
1078,5132,4740620,6212,4740620
1078,5132,4741620,6212,4741620
1078,5132,4742620,6212,4742620
1078,5132,4743620,6212,4743620
1078,5132,4744620,6212,4744620
1078,5132,4745620,6212,4745620
1078,5132,4745620,6212,4745620
1079,5140,4746620,6212,4746620
1079,5140,4747620,6212,4747620
1079,5140,4747620,6212,4747620
1079,5140,4748620,6212,4748620
1079,5140,4749090,6212,4749090
1079,5140,4750090,6212,4750090
1079,5140,4751090,6212,4751090
1079,5140,4751900,6212,4751900
1079,5140,4752370,6212,4752370
1079,5140,4753370,6212,4753370
1079,5140,4753370,6212,4753370
1079,5140,4753690,6212,4753690
1080,5148,4754010,6212,4754010
1080,5148,4755010,6212,4755010
1080,5148,4755820,6212,4755820
1080,5148,4756820,6212,4756820
1080,5148,4757050,6212,4757050
1080,5148,4758050,6212,4758050
1080,5148,4758520,6212,4758520
1080,5148,4759520,6212,4759520
1080,5148,4760520,6212,4760520
1080,5148,4760680,6212,4760680
1081,5156,4761680,6212,4761680
1081,5156,4762680,6212,4762680
1081,5156,4763680,6212,4763680
1081,5156,4764680,6212,4764680
1081,5156,4765680,6212,4765680
1081,5156,4766680,6212,4766680
1081,5156,4767490,6212,4767490
1081,5156,4767810,6212,4767810
1081,5156,4768280,6212,4768280
1082,5164,4769280,6212,4769280
1082,5164,4770280,6212,4770280
1082,5164,4771280,6212,4771280
1082,5164,4772280,6212,4772280
1082,5164,4772280,6212,4772280
1082,5164,4772510,6212,4772510
1082,5164,4773510,6212,4773510
1082,5164,4774510,6212,4774510
1082,5164,4775510,6212,4775510
1083,5172,4776510,6212,4776510
1083,5172,4776830,6212,4776830
1083,5172,4777420,6212,4777420
1083,5172,4777890,6212,4777890
1083,5172,4778890,6212,4778890
1083,5172,4779890,6212,4779890
1083,5172,4780360,6212,4780360
1083,5172,4781360,6212,4781360
1083,5172,4781680,6212,4781680
1083,5172,4781680,6212,4781680
1083,5172,4782680,6212,4782680
1083,5172,4783680,6212,4783680
1084,5180,4784680,6212,4784680
1084,5180,4785680,6212,4785680
1084,5180,4786150,6212,4786150
1084,5180,4786700,6212,4786700
1084,5180,4787700,6212,4787700
1084,5180,4788510,6212,4788510
1084,5180,4789160,6212,4789160
1084,5180,4790160,6212,4790160
1084,5180,4790380,6212,4790380
1084,5180,4790380,6212,4790380
1084,5180,4790380,6212,4790380
1084,5180,4790380,6212,4790380
1085,5188,4791380,6212,4791380
1085,5188,4791380,6212,4791380
1085,5188,4791380,6212,4791380
1085,5188,4792380,6212,4792380
1085,5188,4793380,6212,4793380
1085,5188,4797380,6212,4797380
1085,5188,4798380,6212,4798380
1085,5188,4798850,6212,4798850
1086,5196,4799660,6212,4799660
1086,5196,4800660,6212,4800660
1086,5196,4801660,6212,4801660
1086,5196,4802660,6212,4802660
1086,5196,4803660,6212,4803660
1086,5196,4804660,6212,4804660
1086,5196,4804660,6212,4804660
1086,5196,4804660,6212,4804660
1086,5196,4805660,6212,4805660
1086,5196,4806660,6212,4806660
1087,5204,4807470,6212,4807470
1087,5204,4807470,6212,4807470
1087,5204,4808470,6212,4808470
1087,5204,4809470,6212,4809470
1087,5204,4810280,6212,4810280
1087,5204,4810280,6212,4810280
1087,5204,4811280,6212,4811280
1087,5204,4812090,6212,4812090
1087,5204,4812410,6212,4812410
1087,5204,4813410,6212,4813410
1087,5204,4814410,6212,4814410
1088,5212,4815220,6212,4815220
1088,5212,4815690,6212,4815690
1088,5212,4816690,6212,4816690
1088,5212,4817280,6212,4817280
1088,5212,4817750,6212,4817750
1088,5212,4818560,6212,4818560
1088,5212,4819560,6212,4819560
1088,5212,4820030,6212,4820030
1088,5212,4821030,6212,4821030
1089,5220,4822030,6212,4822030
1089,5220,4822190,6212,4822190
1089,5220,4823190,6212,4823190
1089,5220,4824000,6212,4824000
1089,5220,4825000,6212,4825000
1089,5220,4825000,6212,4825000
1089,5220,4825810,6212,4825810
1089,5220,4826280,6212,4826280
1089,5220,4826600,6212,4826600
1089,5220,4827410,6212,4827410
1089,5220,4827640,6212,4827640
1089,5220,4828640,6212,4828640
1090,5228,4829640,6212,4829640
1090,5228,4829960,6212,4829960
1090,5228,4830770,6212,4830770
1090,5228,4831770,6212,4831770
1090,5228,4832580,6212,4832580
1090,5228,4833580,6212,4833580
1090,5228,4833580,6212,4833580
1090,5228,4834230,6212,4834230
1090,5228,4834460,6212,4834460
1090,5228,4835460,6212,4835460
1090,5228,4836460,6212,4836460
1091,5236,4837460,6212,4837460
1091,5236,4837460,6212,4837460
1091,5236,4838270,6212,4838270
1091,5236,4839270,6212,4839270
1091,5236,4839270,6212,4839270
1091,5236,4840270,6212,4840270
1091,5236,4841270,6212,4841270
1091,5236,4842080,6212,4842080
1091,5236,4842300,6212,4842300
1091,5236,4842890,6212,4842890
1091,5236,4843890,6212,4843890
1092,5244,4844890,6212,4844890
1092,5244,4845890,6212,4845890
1092,5244,4846890,6212,4846890
1092,5244,4847240,6212,4847240
1092,5244,4847890,6212,4847890
1092,5244,4848890,6212,4848890
1092,5244,4849890,6212,4849890
1092,5244,4849890,6212,4849890
1092,5244,4850700,6212,4850700
1092,5244,4850700,6212,4850700
1092,5244,4851510,6212,4851510
1093,5252,4852510,6212,4852510
1093,5252,4853320,6212,4853320
1093,5252,4854320,6212,4854320
1093,5252,4855320,6212,4855320
1093,5252,4856320,6212,4856320
1093,5252,4857320,6212,4857320
1093,5252,4857640,6212,4857640
1093,5252,4858640,6212,4858640
1094,5260,4859640,6212,4859640
1094,5260,4860640,6212,4860640
1094,5260,4861640,6212,4861640
1094,5260,4861870,6212,4861870
1094,5260,4862870,6212,4862870
1094,5260,4863870,6212,4863870
1094,5260,4863870,6212,4863870
1094,5260,4864190,6212,4864190
1094,5260,4864780,6212,4864780
1094,5260,4865430,6212,4865430
1094,5260,4866430,6212,4866430
1095,5268,4867430,6212,4867430
1095,5268,4867430,6212,4867430
1095,5268,4868430,6212,4868430
1095,5268,4869430,6212,4869430
1095,5268,4869800,6212,4869800
1095,5268,4870120,6212,4870120
1095,5268,4871120,6212,4871120
1095,5268,4871580,6212,4871580
1095,5268,4872580,6212,4872580
1095,5268,4873580,6212,4873580
1096,5276,4874580,6212,4874580
1096,5276,4875390,6212,4875390
1096,5276,4876390,6212,4876390
1096,5276,4877390,6212,4877390
1096,5276,4878200,6212,4878200
1096,5276,4879200,6212,4879200
1096,5276,4880200,6212,4880200
1096,5276,4881200,6212,4881200
1097,5284,4882010,6212,4882010
1097,5284,4882820,6212,4882820
1097,5284,4883820,6212,4883820
1097,5284,4883820,6212,4883820
1097,5284,4884050,6212,4884050
1097,5284,4884520,6212,4884520
1097,5284,4885520,6212,4885520
1097,5284,4885520,6212,4885520
1097,5284,4886520,6212,4886520
1097,5284,4887520,6212,4887520
1097,5284,4888520,6212,4888520
1097,5284,4889520,6212,4889520
1098,5292,4890070,6212,4890070
1098,5292,4890390,6212,4890390
1098,5292,4891200,6212,4891200
1098,5292,4891310,6212,4891310
1098,5292,4891960,6212,4891960
1098,5292,4892960,6212,4892960
1098,5292,4893960,6212,4893960
1098,5292,4894960,6212,4894960
1098,5292,4895770,6212,4895770
1098,5292,4896140,6212,4896140
1098,5292,4896610,6212,4896610
1099,5300,4897080,6212,4897080
1099,5300,4898080,6212,4898080
1099,5300,4899080,6212,4899080
1099,5300,4900080,6212,4900080
1099,5300,4901080,6212,4901080
1099,5300,4901080,6212,4901080
1099,5300,4902080,6212,4902080
1099,5300,4902890,6212,4902890
1099,5300,4903440,6212,4903440
1099,5300,4903440,6212,4903440
1100,5308,4904440,6212,4904440
1100,5308,4904440,6212,4904440
1100,5308,4905440,6212,4905440
1100,5308,4906250,6212,4906250
1100,5308,4906720,6212,4906720
1100,5308,4907190,6212,4907190
1100,5308,4908190,6212,4908190
1100,5308,4909190,6212,4909190
1100,5308,4910190,6212,4910190
1100,5308,4911190,6212,4911190
1101,5316,4912190,6212,4912190
1101,5316,4913000,6212,4913000
1101,5316,4914000,6212,4914000
1101,5316,4914470,6212,4914470
1101,5316,4915470,6212,4915470
1101,5316,4916470,6212,4916470
1101,5316,4917470,6212,4917470
1101,5316,4918470,6212,4918470
1101,5316,4918470,6212,4918470
1102,5324,4919280,6212,4919280
1102,5324,4920280,6212,4920280
1102,5324,4921280,6212,4921280
1102,5324,4921280,6212,4921280
1102,5324,4922280,6212,4922280
1102,5324,4923280,6212,4923280
1102,5324,4923750,6212,4923750
1102,5324,4923910,6212,4923910
1102,5324,4924720,6212,4924720
1102,5324,4924940,6212,4924940
1102,5324,4925750,6212,4925750
1102,5324,4926220,6212,4926220
1102,5324,4926220,6212,4926220
1103,5332,4927220,6212,4927220
1103,5332,4928220,6212,4928220
1103,5332,4929220,6212,4929220
1103,5332,4930220,6212,4930220
1103,5332,4930690,6212,4930690
1103,5332,4931690,6212,4931690
1103,5332,4932690,6212,4932690
1103,5332,4933690,6212,4933690
1104,5340,4934160,6212,4934160
1104,5340,4935160,6212,4935160
1104,5340,4935970,6212,4935970
1104,5340,4936440,6212,4936440
1104,5340,4936910,6212,4936910
1104,5340,4937910,6212,4937910
1104,5340,4938230,6212,4938230
1104,5340,4938700,6212,4938700
1104,5340,4939700,6212,4939700
1104,5340,4940700,6212,4940700
1104,5340,4941020,6212,4941020
1105,5348,4942020,6212,4942020
1105,5348,4942130,6212,4942130
1105,5348,4943130,6212,4943130
1105,5348,4944130,6212,4944130
1105,5348,4944450,6212,4944450
1105,5348,4944450,6212,4944450
1105,5348,4945100,6212,4945100
1105,5348,4946100,6212,4946100
1105,5348,4946910,6212,4946910
1105,5348,4947910,6212,4947910
1105,5348,4947910,6212,4947910
1105,5348,4948910,6212,4948910
1105,5348,4948910,6212,4948910
1106,5356,4949910,6212,4949910
1106,5356,4950910,6212,4950910
1106,5356,4951910,6212,4951910
1106,5356,4952910,6212,4952910
1106,5356,4952910,6212,4952910
1106,5356,4952910,6212,4952910
1106,5356,4953380,6212,4953380
1106,5356,4954380,6212,4954380
1106,5356,4954730,6212,4954730
1106,5356,4954890,6212,4954890
1106,5356,4955890,6212,4955890
1107,5364,4956890,6212,4956890
1107,5364,4957890,6212,4957890
1107,5364,4958700,6212,4958700
1107,5364,4959700,6212,4959700
1107,5364,4959700,6212,4959700
1107,5364,4960700,6212,4960700
1107,5364,4961170,6212,4961170
1107,5364,4961980,6212,4961980
1107,5364,4962530,6212,4962530
1107,5364,4963340,6212,4963340
1108,5372,4964340,6212,4964340
1108,5372,4965340,6212,4965340
1108,5372,4965340,6212,4965340
1108,5372,4966340,6212,4966340
1108,5372,4967340,6212,4967340
1108,5372,4968340,6212,4968340
1108,5372,4969150,6212,4969150
1108,5372,4970150,6212,4970150
1108,5372,4970960,6212,4970960
1108,5372,4971440,6212,4971440
1108,5372,4971670,6212,4971670
1109,5380,4972670,6212,4972670
1109,5380,4973320,6212,4973320
1109,5380,4974320,6212,4974320
1109,5380,4975320,6212,4975320
1109,5380,4976320,6212,4976320
1109,5380,4977320,6212,4977320
1109,5380,4978320,6212,4978320
1109,5380,4979320,6212,4979320
1109,5380,4979550,6212,4979550
1110,5388,4980200,6212,4980200
1110,5388,4981010,6212,4981010
1110,5388,4981330,6212,4981330
1110,5388,4981330,6212,4981330
1110,5388,4982330,6212,4982330
1110,5388,4982800,6212,4982800
1110,5388,4983800,6212,4983800
1110,5388,4984800,6212,4984800
1110,5388,4984800,6212,4984800
1110,5388,4985270,6212,4985270
1110,5388,4986270,6212,4986270
1110,5388,4986270,6212,4986270
1110,5388,4986740,6212,4986740
1111,5396,4987740,6212,4987740
1111,5396,4987740,6212,4987740
1111,5396,4988330,6212,4988330
1111,5396,4989330,6212,4989330
1111,5396,4989330,6212,4989330
1111,5396,4990330,6212,4990330
1111,5396,4990980,6212,4990980
1111,5396,4991790,6212,4991790
1111,5396,4992790,6212,4992790
1111,5396,4993790,6212,4993790
1112,5404,4994790,6212,4994790
1112,5404,4995250,6212,4995250
1112,5404,4996060,6212,4996060
