ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9072-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9072-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9072-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9072-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9072-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
675,3558,573170,6212,573170
675,3558,573170,6212,573170
676,3560,573980,6212,573980
677,3568,574790,6212,574790
678,3576,575440,6212,575440
679,3577,576250,6212,576250
680,3579,577060,6212,577060
680,3579,578060,6212,578060
681,3581,578380,6212,578380
681,3581,578700,6212,578700
681,3581,579160,6212,579160
681,3581,580160,6212,580160
681,3581,580160,6212,580160
681,3581,580970,6212,580970
682,3583,581290,6212,581290
682,3583,582290,6212,582290
682,3583,583290,6212,583290
683,3585,583610,6212,583610
684,3593,584610,6212,584610
684,3593,584610,6212,584610
685,3597,585070,6212,585070
686,3605,586070,6212,586070
686,3605,586880,6212,586880
686,3605,587470,6212,587470
686,3605,587940,6212,587940
687,3607,588410,6212,588410
687,3607,589220,6212,589220
687,3607,590030,6212,590030
687,3607,590620,6212,590620
688,3615,591430,6212,591430
688,3615,591750,6212,591750
689,3617,592750,6212,592750
689,3617,593750,6212,593750
689,3617,594220,6212,594220
689,3617,595220,6212,595220
690,3619,596030,6212,596030
690,3619,596500,6212,596500
691,3621,596500,6212,596500
692,3623,596970,6212,596970
692,3623,597290,6212,597290
692,3623,597610,6212,597610
693,3631,598260,6212,598260
693,3631,599070,6212,599070
693,3631,600070,6212,600070
694,3639,601070,6212,601070
694,3639,601880,6212,601880
694,3639,602880,6212,602880
695,3647,603350,6212,603350
696,3649,604350,6212,604350
697,3657,605160,6212,605160
698,3665,605970,6212,605970
698,3665,606430,6212,606430
699,3669,606660,6212,606660
700,3671,607470,6212,607470
701,3673,608470,6212,608470
701,3673,608790,6212,608790
701,3673,609600,6212,609600
701,3673,610070,6212,610070
702,3681,610540,6212,610540
703,3689,611350,6212,611350
703,3689,611350,6212,611350
703,3689,611940,6212,611940
704,3697,612410,6212,612410
705,3699,613410,6212,613410
706,3701,614220,6212,614220
706,3701,614540,6212,614540
706,3701,615010,6212,615010
706,3701,615330,6212,615330
706,3701,615800,6212,615800
706,3701,615800,6212,615800
707,3709,616610,6212,616610
707,3709,617080,6212,617080
708,3717,618080,6212,618080
708,3717,618890,6212,618890
708,3717,619890,6212,619890
709,3725,620540,6212,620540
709,3725,621350,6212,621350
709,3725,621670,6212,621670
709,3725,621670,6212,621670
710,3733,621670,6212,621670
710,3733,622140,6212,622140
711,3735,623140,6212,623140
711,3735,623950,6212,623950
711,3735,624270,6212,624270
711,3735,625270,6212,625270
711,3735,626080,6212,626080
711,3735,627080,6212,627080
712,3739,628080,6212,628080
712,3739,628240,6212,628240
712,3739,628710,6212,628710
713,3747,629520,6212,629520
713,3747,629990,6212,629990
713,3747,630460,6212,630460
713,3747,631270,6212,631270
714,3755,632080,6212,632080
714,3755,632080,6212,632080
715,3757,632550,6212,632550
715,3757,633020,6212,633020
715,3757,633830,6212,633830
715,3757,633830,6212,633830
715,3757,634300,6212,634300
716,3765,634300,6212,634300
717,3773,634770,6212,634770
718,3781,635090,6212,635090
718,3781,635410,6212,635410
719,3783,636220,6212,636220
720,3791,636220,6212,636220
721,3793,637220,6212,637220
721,3793,637690,6212,637690
722,3801,637910,6212,637910
722,3801,638380,6212,638380
723,3809,639380,6212,639380
724,3811,639850,6212,639850
724,3811,640850,6212,640850
724,3811,641850,6212,641850
724,3811,642850,6212,642850
724,3811,643660,6212,643660
724,3811,644250,6212,644250
724,3811,645250,6212,645250
724,3811,645360,6212,645360
724,3811,646010,6212,646010
725,3819,646820,6212,646820
725,3819,647370,6212,647370
726,3820,647720,6212,647720
726,3820,648190,6212,648190
727,3828,648840,6212,648840
727,3828,649650,6212,649650
728,3830,650120,6212,650120
728,3830,650590,6212,650590
729,3838,651400,6212,651400
730,3846,651400,6212,651400
731,3848,651400,6212,651400
731,3848,651870,6212,651870
732,3856,651870,6212,651870
732,3856,652340,6212,652340
733,3858,653340,6212,653340
734,3860,654340,6212,654340
735,3868,654340,6212,654340
735,3868,654810,6212,654810
735,3868,655280,6212,655280
736,3876,659280,6212,659280
736,3876,659330,6212,659330
736,3876,659790,6212,659790
736,3876,660440,6212,660440
736,3876,661440,6212,661440
737,3878,662250,6212,662250
737,3878,663060,6212,663060
737,3878,663520,6212,663520
738,3886,663520,6212,663520
739,3894,664520,6212,664520
740,3902,664990,6212,664990
741,3906,665800,6212,665800
742,3914,666020,6212,666020
743,3916,666020,6212,666020
743,3916,666830,6212,666830
743,3916,667300,6212,667300
743,3916,668300,6212,668300
744,3918,668770,6212,668770
744,3918,669360,6212,669360
745,3926,670360,6212,670360
745,3926,671170,6212,671170
745,3926,671640,6212,671640
746,3928,672640,6212,672640
746,3928,672640,6212,672640
747,3936,672960,6212,672960
747,3936,673610,6212,673610
747,3936,674610,6212,674610
748,3944,675260,6212,675260
748,3944,675260,6212,675260
748,3944,676070,6212,676070
748,3944,676880,6212,676880
748,3944,677880,6212,677880
749,3946,678040,6212,678040
750,3948,678510,6212,678510
750,3948,679320,6212,679320
750,3948,679640,6212,679640
750,3948,679640,6212,679640
751,3950,680640,6212,680640
751,3950,680640,6212,680640
751,3950,680960,6212,680960
752,3952,681960,6212,681960
753,3956,682770,6212,682770
753,3956,683420,6212,683420
753,3956,683640,6212,683640
754,3958,683960,6212,683960
755,3966,684960,6212,684960
755,3966,685190,6212,685190
756,3968,686190,6212,686190
756,3968,687190,6212,687190
756,3968,687650,6212,687650
757,3970,688460,6212,688460
758,3978,689460,6212,689460
758,3978,690110,6212,690110
759,3980,690580,6212,690580
759,3980,691580,6212,691580
759,3980,692390,6212,692390
760,3988,693390,6212,693390
761,3996,694200,6212,694200
762,4004,694850,6212,694850
762,4004,695080,6212,695080
763,4012,695890,6212,695890
764,4020,696260,6212,696260
764,4020,697260,6212,697260
764,4020,698260,6212,698260
764,4020,699260,6212,699260
765,4022,700070,6212,700070
765,4022,700660,6212,700660
765,4022,701470,6212,701470
765,4022,701940,6212,701940
766,4024,702410,6212,702410
767,4026,702410,6212,702410
768,4028,702890,6212,702890
769,4030,703120,6212,703120
769,4030,703930,6212,703930
770,4038,704580,6212,704580
770,4038,705050,6212,705050
770,4038,705520,6212,705520
770,4038,705980,6212,705980
771,4040,706790,6212,706790
771,4040,707260,6212,707260
771,4040,707730,6212,707730
772,4042,708050,6212,708050
773,4050,708050,6212,708050
773,4050,708050,6212,708050
773,4050,708640,6212,708640
774,4058,708640,6212,708640
775,4060,708640,6212,708640
775,4060,709450,6212,709450
775,4060,710450,6212,710450
775,4060,711450,6212,711450
776,4068,712450,6212,712450
777,4072,713450,6212,713450
777,4072,713450,6212,713450
777,4072,714260,6212,714260
777,4072,714260,6212,714260
777,4072,714260,6212,714260
778,4074,714910,6212,714910
779,4076,715460,6212,715460
780,4078,716460,6212,716460
781,4080,716570,6212,716570
781,4080,716570,6212,716570
781,4080,717040,6212,717040
782,4082,717150,6212,717150
782,4082,717150,6212,717150
783,4090,717200,6212,717200
783,4090,717200,6212,717200
784,4094,718200,6212,718200
784,4094,719200,6212,719200
785,4096,720200,6212,720200
786,4098,721010,6212,721010
787,4100,721480,6212,721480
787,4100,722480,6212,722480
787,4100,723480,6212,723480
788,4108,724480,6212,724480
789,4116,725130,6212,725130
790,4124,725290,6212,725290
790,4124,726290,6212,726290
790,4124,726290,6212,726290
791,4128,727100,6212,727100
792,4130,728100,6212,728100
792,4130,728100,6212,728100
793,4138,728570,6212,728570
794,4139,729380,6212,729380
794,4139,730190,6212,730190
794,4139,731000,6212,731000
794,4139,731000,6212,731000
794,4139,731470,6212,731470
795,4147,732280,6212,732280
795,4147,733280,6212,733280
796,4149,733750,6212,733750
796,4149,734560,6212,734560
797,4157,735560,6212,735560
797,4157,736040,6212,736040
797,4157,736360,6212,736360
797,4157,737360,6212,737360
797,4157,737950,6212,737950
797,4157,738950,6212,738950
797,4157,739950,6212,739950
797,4157,740760,6212,740760
797,4157,741080,6212,741080
797,4157,742080,6212,742080
798,4165,742550,6212,742550
799,4167,742770,6212,742770
800,4169,743230,6212,743230
800,4169,743460,6212,743460
800,4169,744460,6212,744460
801,4171,744930,6212,744930
801,4171,745930,6212,745930
801,4171,746930,6212,746930
801,4171,747740,6212,747740
802,4173,748180,6212,748180
803,4175,748990,6212,748990
803,4175,749800,6212,749800
804,4183,750610,6212,750610
804,4183,751260,6212,751260
804,4183,751580,6212,751580
804,4183,751580,6212,751580
805,4185,752040,6212,752040
806,4189,752510,6212,752510
806,4189,753510,6212,753510
807,4191,753980,6212,753980
807,4191,754450,6212,754450
807,4191,754770,6212,754770
807,4191,754930,6212,754930
807,4191,755400,6212,755400
807,4191,756210,6212,756210
808,4192,756680,6212,756680
808,4192,757680,6212,757680
808,4192,758490,6212,758490
808,4192,759490,6212,759490
809,4200,760490,6212,760490
809,4200,760490,6212,760490
809,4200,761140,6212,761140
809,4200,761370,6212,761370
809,4200,761370,6212,761370
809,4200,761840,6212,761840
809,4200,762840,6212,762840
809,4200,763390,6212,763390
810,4202,764040,6212,764040
811,4210,765040,6212,765040
812,4218,766040,6212,766040
813,4220,767040,6212,767040
814,4228,767510,6212,767510
814,4228,767510,6212,767510
815,4236,767510,6212,767510
815,4236,768160,6212,768160
816,4244,768970,6212,768970
816,4244,769240,6212,769240
816,4244,770050,6212,770050
816,4244,771050,6212,771050
816,4244,771050,6212,771050
816,4244,771860,6212,771860
817,4246,772670,6212,772670
818,4248,773670,6212,773670
819,4256,773670,6212,773670
819,4256,774480,6212,774480
819,4256,775480,6212,775480
819,4256,776290,6212,776290
819,4256,777100,6212,777100
819,4256,777910,6212,777910
819,4256,778380,6212,778380
819,4256,778700,6212,778700
820,4264,779020,6212,779020
820,4264,779020,6212,779020
820,4264,779020,6212,779020
820,4264,779020,6212,779020
820,4264,780020,6212,780020
820,4264,780830,6212,780830
820,4264,781480,6212,781480
820,4264,782480,6212,782480
821,4266,783480,6212,783480
821,4266,784130,6212,784130
822,4274,784450,6212,784450
822,4274,784920,6212,784920
822,4274,785240,6212,785240
822,4274,785890,6212,785890
823,4282,786700,6212,786700
823,4282,787700,6212,787700
824,4284,788020,6212,788020
825,4288,788830,6212,788830
825,4288,789830,6212,789830
825,4288,790640,6212,790640
826,4296,791640,6212,791640
827,4300,792640,6212,792640
827,4300,792640,6212,792640
827,4300,793640,6212,793640
827,4300,793960,6212,793960
827,4300,794430,6212,794430
827,4300,794900,6212,794900
828,4302,795120,6212,795120
828,4302,795930,6212,795930
829,4310,796930,6212,796930
829,4310,797930,6212,797930
830,4312,798520,6212,798520
831,4314,798840,6212,798840
831,4314,799650,6212,799650
832,4316,800300,6212,800300
832,4316,801300,6212,801300
833,4324,802300,6212,802300
833,4324,803110,6212,803110
833,4324,803570,6212,803570
833,4324,804380,6212,804380
833,4324,804850,6212,804850
833,4324,805320,6212,805320
833,4324,806130,6212,806130
833,4324,806130,6212,806130
833,4324,806940,6212,806940
833,4324,807750,6212,807750
833,4324,807750,6212,807750
833,4324,807750,6212,807750
833,4324,807750,6212,807750
834,4332,808560,6212,808560
835,4340,809560,6212,809560
835,4340,810370,6212,810370
836,4342,811020,6212,811020
836,4342,811390,6212,811390
837,4344,811710,6212,811710
838,4346,812170,6212,812170
838,4346,812980,6212,812980
839,4354,813790,6212,813790
839,4354,814440,6212,814440
839,4354,815440,6212,815440
840,4362,816440,6212,816440
840,4362,817250,6212,817250
840,4362,817720,6212,817720
841,4370,818720,6212,818720
841,4370,819720,6212,819720
841,4370,820190,6212,820190
841,4370,821000,6212,821000
841,4370,821000,6212,821000
841,4370,821810,6212,821810
842,4372,821810,6212,821810
842,4372,822280,6212,822280
843,4380,822740,6212,822740
843,4380,823550,6212,823550
844,4381,824030,6212,824030
844,4381,824500,6212,824500
844,4381,825500,6212,825500
845,4383,825820,6212,825820
845,4383,826630,6212,826630
846,4385,826680,6212,826680
846,4385,827680,6212,827680
846,4385,828490,6212,828490
847,4387,828810,6212,828810
847,4387,829280,6212,829280
847,4387,830090,6212,830090
847,4387,830090,6212,830090
848,4389,831090,6212,831090
848,4389,831900,6212,831900
848,4389,832360,6212,832360
848,4389,833360,6212,833360
848,4389,833830,6212,833830
849,4391,834150,6212,834150
850,4399,834470,6212,834470
850,4399,835120,6212,835120
850,4399,835590,6212,835590
850,4399,836060,6212,836060
850,4399,836870,6212,836870
850,4399,836870,6212,836870
850,4399,837100,6212,837100
851,4401,838100,6212,838100
851,4401,838650,6212,838650
851,4401,838650,6212,838650
851,4401,839650,6212,839650
851,4401,840650,6212,840650
851,4401,841120,6212,841120
851,4401,841230,6212,841230
851,4401,841230,6212,841230
851,4401,842040,6212,842040
851,4401,844040,6212,844040
851,4401,844510,6212,844510
851,4401,845320,6212,845320
852,4409,846320,6212,846320
852,4409,847130,6212,847130
852,4409,847600,6212,847600
853,4417,847600,6212,847600
854,4425,848410,6212,848410
855,4433,848880,6212,848880
856,4435,848880,6212,848880
857,4443,849340,6212,849340
858,4451,850150,6212,850150
859,4453,850380,6212,850380
859,4453,851190,6212,851190
859,4453,851350,6212,851350
859,4453,851820,6212,851820
859,4453,852410,6212,852410
859,4453,853220,6212,853220
860,4455,853690,6212,853690
861,4457,854690,6212,854690
861,4457,855500,6212,855500
861,4457,856500,6212,856500
862,4459,857500,6212,857500
862,4459,858310,6212,858310
862,4459,858630,6212,858630
862,4459,858860,6212,858860
863,4461,859330,6212,859330
863,4461,859650,6212,859650
863,4461,860650,6212,860650
863,4461,861650,6212,861650
864,4463,861650,6212,861650
864,4463,862650,6212,862650
864,4463,863460,6212,863460
865,4471,864270,6212,864270
866,4473,865270,6212,865270
866,4473,865430,6212,865430
866,4473,865900,6212,865900
866,4473,866370,6212,866370
866,4473,867180,6212,867180
867,4481,867990,6212,867990
868,4489,868460,6212,868460
868,4489,868930,6212,868930
868,4489,869930,6212,869930
868,4489,870740,6212,870740
868,4489,871210,6212,871210
869,4497,872210,6212,872210
869,4497,872210,6212,872210
869,4497,872210,6212,872210
870,4499,873020,6212,873020
870,4499,873490,6212,873490
871,4501,874490,6212,874490
872,4503,874810,6212,874810
873,4505,875620,6212,875620
873,4505,876100,6212,876100
873,4505,876420,6212,876420
873,4505,877230,6212,877230
873,4505,878230,6212,878230
874,4507,879040,6212,879040
875,4515,879850,6212,879850
876,4519,879850,6212,879850
876,4519,880320,6212,880320
876,4519,881320,6212,881320
877,4521,882130,6212,882130
878,4529,882130,6212,882130
879,4537,882600,6212,882600
879,4537,883250,6212,883250
879,4537,884250,6212,884250
879,4537,884900,6212,884900
879,4537,885710,6212,885710
879,4537,886360,6212,886360
879,4537,887360,6212,887360
879,4537,887360,6212,887360
880,4539,887830,6212,887830
880,4539,888480,6212,888480
881,4543,889480,6212,889480
881,4543,890030,6212,890030
881,4543,890490,6212,890490
882,4545,891490,6212,891490
883,4553,892300,6212,892300
883,4553,892770,6212,892770
884,4555,893770,6212,893770
884,4555,894770,6212,894770
884,4555,895580,6212,895580
884,4555,895810,6212,895810
884,4555,896810,6212,896810
884,4555,897620,6212,897620
885,4557,898270,6212,898270
885,4557,899270,6212,899270
885,4557,900270,6212,900270
885,4557,900590,6212,900590
885,4557,900590,6212,900590
885,4557,901590,6212,901590
885,4557,902240,6212,902240
885,4557,902710,6212,902710
885,4557,903710,6212,903710
885,4557,904080,6212,904080
885,4557,905080,6212,905080
885,4557,905550,6212,905550
885,4557,905550,6212,905550
885,4557,906550,6212,906550
885,4557,906870,6212,906870
886,4565,906870,6212,906870
886,4565,907460,6212,907460
887,4573,908010,6212,908010
887,4573,908820,6212,908820
887,4573,909040,6212,909040
887,4573,909850,6212,909850
887,4573,910170,6212,910170
887,4573,910170,6212,910170
887,4573,910170,6212,910170
887,4573,910980,6212,910980
888,4581,911450,6212,911450
889,4589,911920,6212,911920
889,4589,911920,6212,911920
890,4597,912390,6212,912390
890,4597,912860,6212,912860
890,4597,913670,6212,913670
891,4601,914130,6212,914130
891,4601,914940,6212,914940
892,4609,915590,6212,915590
892,4609,916400,6212,916400
892,4609,917400,6212,917400
892,4609,918210,6212,918210
893,4617,918680,6212,918680
893,4617,919150,6212,919150
893,4617,919960,6212,919960
894,4619,920280,6212,920280
894,4619,921090,6212,921090
894,4619,921900,6212,921900
894,4619,922360,6212,922360
895,4627,923010,6212,923010
895,4627,923010,6212,923010
896,4635,923010,6212,923010
896,4635,923330,6212,923330
896,4635,923560,6212,923560
896,4635,924370,6212,924370
896,4635,924920,6212,924920
896,4635,925920,6212,925920
897,4637,925920,6212,925920
897,4637,926730,6212,926730
897,4637,927730,6212,927730
897,4637,928730,6212,928730
898,4645,929540,6212,929540
898,4645,929540,6212,929540
898,4645,930010,6212,930010
898,4645,930480,6212,930480
898,4645,930480,6212,930480
898,4645,931480,6212,931480
898,4645,931950,6212,931950
898,4645,932270,6212,932270
898,4645,932740,6212,932740
898,4645,933290,6212,933290
898,4645,934290,6212,934290
899,4653,934760,6212,934760
899,4653,934760,6212,934760
899,4653,935080,6212,935080
899,4653,935630,6212,935630
899,4653,935950,6212,935950
899,4653,936420,6212,936420
899,4653,936580,6212,936580
899,4653,937050,6212,937050
900,4661,937520,6212,937520
900,4661,938330,6212,938330
900,4661,938330,6212,938330
901,4663,939140,6212,939140
901,4663,939950,6212,939950
902,4665,940950,6212,940950
903,4667,941600,6212,941600
904,4675,941600,6212,941600
905,4677,941920,6212,941920
905,4677,942380,6212,942380
906,4678,942490,6212,942490
906,4678,942960,6212,942960
906,4678,943960,6212,943960
906,4678,944960,6212,944960
906,4678,945960,6212,945960
906,4678,946180,6212,946180
906,4678,947180,6212,947180
906,4678,947990,6212,947990
906,4678,948990,6212,948990
906,4678,948990,6212,948990
906,4678,949460,6212,949460
907,4680,950460,6212,950460
907,4680,950460,6212,950460
908,4682,951460,6212,951460
908,4682,951920,6212,951920
909,4683,952730,6212,952730
909,4683,953200,6212,953200
910,4691,953520,6212,953520
910,4691,954520,6212,954520
910,4691,955520,6212,955520
911,4699,955750,6212,955750
911,4699,955980,6212,955980
911,4699,956450,6212,956450
911,4699,957260,6212,957260
911,4699,957850,6212,957850
912,4707,958010,6212,958010
912,4707,959010,6212,959010
913,4709,959480,6212,959480
914,4713,959950,6212,959950
914,4713,960180,6212,960180
914,4713,960650,6212,960650
914,4713,961650,6212,961650
915,4721,961970,6212,961970
915,4721,962430,6212,962430
916,4723,962900,6212,962900
916,4723,963710,6212,963710
