ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9072-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9072-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9072-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9072-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9072-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
1110043.86,28.03,14.41,407632.88,10.29
1109912.56,28.04,14.41,407894.24,10.3
1109615.03,28.03,14.41,407650.43,10.3
1109883.16,28.04,14.42,407650.43,10.3
1109746.95,28.04,14.42,408474.79,10.32
1109917.39,28.05,14.43,408718.66,10.33
1110145.46,28.06,14.44,408718.66,10.33
1110154.05,28.06,14.44,408520.9,10.33
1110205.98,28.07,14.45,408520.53,10.33
1110257.92,28.08,14.46,408611.6,10.33
1110479.24,28.09,14.47,408614.13,10.33
1110700.56,28.1,14.47,409478.0,10.36
1110921.88,28.1,14.48,409824.26,10.37
1110973.81,28.11,14.49,409825.16,10.37
1111145.62,28.12,14.5,410084.68,10.38
1112164.29,28.15,14.53,410272.95,10.38
1112385.61,28.16,14.54,410304.55,10.39
1112613.68,28.17,14.55,410304.55,10.39
1112613.68,28.17,14.55,410280.12,10.39
1112881.81,28.18,14.56,410374.37,10.39
1112881.81,28.18,14.56,410254.45,10.39
1113203.45,28.19,14.57,410378.34,10.39
1113375.26,28.2,14.57,410374.45,10.39
1113239.06,28.2,14.58,410374.45,10.39
1114122.1,28.23,14.61,411628.03,10.43
1113985.9,28.23,14.61,412036.03,10.44
1114254.02,28.24,14.62,412054.14,10.44
1114117.82,28.24,14.62,412529.95,10.46
1114117.82,28.24,14.62,412535.01,10.46
1114345.89,28.25,14.63,412546.83,10.46
1114209.68,28.26,14.64,412546.83,10.46
1114060.1,28.26,14.64,412546.83,10.46
1114112.03,28.26,14.64,412546.83,10.47
1114333.35,28.27,14.65,412562.75,10.47
1114554.67,28.28,14.66,412597.36,10.47
1114782.74,28.29,14.67,412597.36,10.47
1115010.8,28.3,14.68,413892.25,10.5
1115010.8,28.3,14.68,413887.98,10.5
1115010.8,28.3,14.68,413917.57,10.51
1114874.6,28.3,14.68,413920.84,10.51
1115142.73,28.31,14.69,414977.59,10.54
1115194.66,28.32,14.7,414977.59,10.54
1115058.45,28.32,14.7,415155.27,10.55
1115380.1,28.33,14.71,414465.55,10.53
1115380.1,28.33,14.71,414554.82,10.53
1115243.89,28.34,14.72,414630.18,10.54
1115243.89,28.34,14.72,414860.24,10.54
1115295.82,28.34,14.72,414842.87,10.54
1115099.43,28.34,14.72,415995.62,10.57
1114963.22,28.35,14.73,416055.62,10.58
1115218.28,28.36,14.74,416065.67,10.58
1115390.09,28.37,14.74,416053.53,10.58
1115390.09,28.37,14.74,415871.24,10.58
1115194.15,28.36,14.74,415778.88,10.57
1115246.09,28.37,14.75,415778.88,10.58
1115467.41,28.38,14.76,415878.56,10.58
1115251.76,28.38,14.75,415747.62,10.58
1115015.04,28.38,14.75,415729.29,10.58
1114878.84,28.38,14.76,415302.93,10.57
1114742.63,28.38,14.76,415327.07,10.57
1114742.63,28.38,14.76,415223.64,10.57
1114584.5,28.38,14.76,415091.38,10.57
1114805.82,28.39,14.77,415632.26,10.58
1115027.14,28.4,14.78,415622.6,10.59
1115079.07,28.41,14.78,415633.87,10.59
1115277.68,28.41,14.79,416658.67,10.61
1115499.0,28.42,14.8,417719.71,10.64
1115499.0,28.42,14.8,417715.92,10.64
1115679.51,28.42,14.8,417717.39,10.64
1115947.64,28.43,14.81,417725.15,10.64
1116119.45,28.44,14.82,417725.15,10.65
1115961.31,28.44,14.82,417572.58,10.64
1116017.12,28.45,14.83,417214.4,10.63
1115880.91,28.45,14.83,417180.49,10.64
1116061.42,28.46,14.84,417397.12,10.64
1116113.35,28.46,14.84,417397.12,10.64
1116381.48,28.47,14.85,417401.96,10.65
1116381.48,28.47,14.85,417564.62,10.65
1116245.28,28.48,14.86,417148.0,10.64
1116683.29,28.49,14.87,418459.38,10.68
1116735.22,28.5,14.88,418451.2,10.68
1116735.22,28.5,14.88,418331.28,10.68
1116735.22,28.5,14.88,418331.28,10.68
1116787.15,28.51,14.89,419566.85,10.71
1116650.95,28.51,14.89,419977.9,10.72
1116650.95,28.51,14.89,419977.9,10.72
1116650.95,28.51,14.89,420141.1,10.73
1116502.7,28.51,14.89,420129.96,10.73
1116879.62,28.52,14.9,420350.45,10.73
1116879.62,28.52,14.9,421067.11,10.75
1117100.94,28.53,14.91,421067.11,10.75
1116964.73,28.53,14.91,421048.5,10.76
1117070.14,28.54,14.92,421048.5,10.76
1116933.94,28.54,14.92,421227.13,10.76
1116985.87,28.55,14.93,421220.29,10.77
1116849.66,28.55,14.93,421212.08,10.77
1116713.46,28.56,14.94,421212.08,10.77
1116644.35,28.56,14.94,420938.21,10.76
1116508.15,28.56,14.94,420869.17,10.77
1116679.96,28.57,14.95,422086.26,10.8
1116543.75,28.57,14.95,423637.81,10.84
1116595.68,28.58,14.96,423600.09,10.84
1116817.0,28.59,14.97,423964.29,10.85
1116680.8,28.59,14.97,423963.1,10.86
1116908.86,28.6,14.98,424149.75,10.86
1117136.93,28.61,14.99,424209.85,10.86
1116839.41,28.61,14.99,423904.64,10.86
1116703.2,28.61,14.99,423904.38,10.86
1116924.52,28.62,15.0,424279.55,10.87
1116924.52,28.62,15.0,424937.98,10.89
1116924.52,28.62,15.0,426120.53,10.92
1116667.02,28.62,15.0,425666.43,10.91
1116718.96,28.63,15.01,425668.45,10.91
1117033.65,28.64,15.02,427720.2,10.97
1117033.65,28.64,15.02,427653.64,10.97
1116897.45,28.65,15.03,427676.7,10.97
1117069.26,28.66,15.04,428309.98,10.99
1117297.32,28.66,15.04,428318.71,10.99
1117518.64,28.67,15.05,429341.59,11.02
1117830.42,28.68,15.06,429551.95,11.02
1117694.21,28.69,15.07,429461.88,11.02
1117558.01,28.69,15.07,429818.25,11.03
1117826.13,28.7,15.08,430361.2,11.05
1117689.93,28.7,15.08,431471.8,11.08
1117741.86,28.71,15.09,431856.04,11.09
1117793.79,28.72,15.1,431860.37,11.1
1117657.59,28.72,15.1,431871.36,11.1
1117878.91,28.73,15.11,431898.44,11.1
1117591.38,28.73,15.11,431795.75,11.1
1117643.31,28.73,15.11,431598.15,11.1
1117457.41,28.74,15.12,431268.91,11.09
1117509.34,28.74,15.12,431268.91,11.09
1117509.34,28.74,15.12,431335.0,11.09
1117730.67,28.75,15.13,431338.88,11.1
1117902.48,28.76,15.14,431582.07,11.1
1117954.41,28.77,15.15,431560.91,11.11
1118006.34,28.78,15.16,431560.91,11.11
1118006.34,28.78,15.16,431984.62,11.12
1117870.14,28.78,15.16,431984.25,11.12
1117733.93,28.78,15.16,432371.22,11.13
1117905.74,28.79,15.17,432451.79,11.14
1118173.87,28.8,15.18,432461.34,11.14
1118064.7,28.8,15.18,432552.94,11.14
1118064.7,28.8,15.18,432517.71,11.14
1118295.82,28.81,15.19,432846.33,11.15
1118347.76,28.82,15.2,432799.48,11.15
1118399.69,28.83,15.21,433036.94,11.16
1118451.62,28.83,15.21,432717.97,11.16
1118530.56,28.84,15.22,432566.15,11.15
1118530.56,28.84,15.22,432524.05,11.15
1118530.56,28.84,15.22,432714.21,11.16
1118156.22,28.83,15.21,432309.3,11.15
1117968.21,28.83,15.21,432208.37,11.14
1117832.0,28.83,15.21,432260.77,11.15
1117832.0,28.83,15.21,432289.56,11.15
1117883.94,28.84,15.22,432154.23,11.15
1118813.13,28.86,15.24,433423.07,11.18
1118654.99,28.86,15.24,433290.81,11.18
1118367.46,28.86,15.24,433052.63,11.17
1118367.46,28.86,15.24,433097.39,11.17
1118069.94,28.85,15.23,432315.87,11.16
1117933.73,28.86,15.24,432315.49,11.16
1117797.53,28.86,15.24,432804.13,11.17
1117661.32,28.86,15.24,432802.31,11.18
1117589.44,28.86,15.24,432690.51,11.18
1117641.37,28.87,15.25,432690.21,11.18
1117869.44,28.88,15.26,432706.11,11.18
1117843.64,28.89,15.27,432599.85,11.18
1118064.96,28.9,15.28,432599.85,11.18
1117928.76,28.9,15.28,432625.11,11.18
1117980.69,28.91,15.29,432624.87,11.19
1117844.48,28.91,15.29,432619.62,11.19
1117648.09,28.91,15.29,432946.73,11.2
1117700.02,28.92,15.3,433266.46,11.21
1117871.84,28.93,15.31,433700.22,11.22
1117735.63,28.93,15.31,434395.41,11.24
1117599.42,28.94,15.31,434414.92,11.25
1117599.42,28.94,15.31,434442.03,11.25
1117463.22,28.94,15.32,434844.03,11.26
1117635.03,28.95,15.33,435093.86,11.27
1117498.82,28.95,15.33,435718.29,11.29
1117550.76,28.96,15.34,435714.19,11.29
1117263.23,28.96,15.34,435712.39,11.29
1117127.03,28.96,15.34,435635.01,11.29
1116582.2,28.98,15.36,435837.01,11.31
1116207.87,28.97,15.35,435837.01,11.31
1116379.68,28.98,15.36,435917.58,11.32
1116601.0,28.99,15.37,435924.25,11.32
1116303.48,28.99,15.36,435825.66,11.32
1116167.27,28.99,15.37,435805.04,11.32
1116167.27,28.99,15.37,435805.04,11.32
1116439.27,29.0,15.38,436716.81,11.34
1116491.2,29.01,15.39,437331.04,11.36
1116193.67,29.0,15.38,437328.12,11.36
1116413.95,29.01,15.39,437338.13,11.37
1116129.68,29.01,15.39,437461.79,11.37
1116299.87,29.02,15.39,437629.07,11.38
1116163.66,29.02,15.4,437656.51,11.38
1116027.46,29.02,15.4,437656.51,11.38
1115891.25,29.03,15.41,438624.46,11.41
1116112.57,29.04,15.42,438666.04,11.41
1116004.44,29.03,15.41,438561.68,11.41
1116225.76,29.04,15.42,438579.99,11.41
1116493.89,29.05,15.43,438200.18,11.4
1116357.68,29.06,15.44,438391.97,11.41
1116409.61,29.06,15.44,438391.97,11.41
1116637.68,29.07,15.45,438391.71,11.41
1116859.0,29.08,15.46,438391.71,11.42
1117080.32,29.09,15.47,438391.71,11.42
1117311.44,29.1,15.48,440068.81,11.46
1117175.24,29.11,15.49,440380.77,11.47
1117443.37,29.12,15.5,440593.22,11.48
1117671.43,29.13,15.5,440749.81,11.49
1117497.52,29.13,15.51,440475.68,11.48
1117718.84,29.14,15.52,440493.99,11.48
1117940.17,29.15,15.53,440493.99,11.48
1118208.29,29.16,15.53,440493.99,11.49
1117920.77,29.15,15.53,440678.27,11.49
1117784.56,29.16,15.53,440505.57,11.49
1117846.3,29.16,15.54,441825.52,11.53
1117898.23,29.17,15.55,441824.69,11.53
1117600.7,29.17,15.55,441815.63,11.53
1117528.82,29.17,15.55,441539.8,11.52
1117860.55,29.18,15.56,441781.22,11.53
1117702.41,29.18,15.56,441644.58,11.53
1117874.22,29.19,15.56,441643.88,11.53
1117724.64,29.18,15.56,441643.88,11.53
1117588.43,29.19,15.57,441420.51,11.53
1117751.15,29.19,15.57,441437.5,11.53
1117803.09,29.2,15.58,441437.5,11.53
1117855.02,29.21,15.59,441458.39,11.53
1118182.61,29.22,15.6,442027.73,11.55
1118234.54,29.23,15.61,442044.4,11.55
1118110.89,29.23,15.61,441635.71,11.54
1118379.02,29.24,15.62,441326.44,11.54
1118242.82,29.24,15.62,441562.35,11.55
1118106.61,29.25,15.63,441562.09,11.55
1118428.25,29.26,15.64,441708.75,11.55
1118649.58,29.27,15.65,442205.42,11.57
1118554.23,29.27,15.65,446069.51,11.67
1118418.03,29.27,15.65,446069.26,11.67
1118952.72,29.29,15.67,446299.31,11.68
1119180.79,29.3,15.68,446300.23,11.68
1119044.58,29.3,15.68,446274.34,11.69
1119264.86,29.31,15.69,446318.46,11.69
1119316.79,29.32,15.7,446318.46,11.69
1119368.72,29.33,15.71,446327.51,11.69
1119206.04,29.33,15.71,446207.17,11.69
1119206.04,29.33,15.71,446207.17,11.69
1119084.54,29.33,15.71,448062.03,11.74
1119136.47,29.34,15.72,448239.72,11.75
1119404.6,29.35,15.73,448239.72,11.75
1119576.41,29.36,15.74,448551.29,11.76
1119509.82,29.36,15.74,448414.64,11.76
1119373.62,29.36,15.74,448414.64,11.76
1119594.94,29.37,15.75,448414.87,11.76
1119458.73,29.38,15.76,448429.03,11.77
1119630.54,29.39,15.77,448531.44,11.77
1119850.82,29.4,15.78,448695.47,11.78
1120072.14,29.41,15.79,448685.41,11.78
1120243.95,29.42,15.79,448685.41,11.78
1119946.43,29.41,15.79,448368.83,11.77
1119810.22,29.42,15.79,448411.62,11.78
1119641.59,29.41,15.79,448163.31,11.77
1119681.06,29.42,15.8,450119.84,11.83
1119732.99,29.42,15.8,450118.58,11.83
1119784.92,29.43,15.81,450118.58,11.83
1120054.36,29.44,15.82,450136.37,11.83
1120274.64,29.45,15.83,450136.37,11.83
1120529.7,29.46,15.84,450142.65,11.84
1120576.73,29.47,15.85,450063.5,11.84
1120628.66,29.48,15.86,449989.02,11.84
1120492.45,29.48,15.86,450018.35,11.84
1123923.9,29.57,15.95,453713.54,11.94
1123923.9,29.57,15.95,453713.54,11.94
1123626.37,29.57,15.95,453917.05,11.94
1124633.48,29.59,15.97,454882.16,11.97
1124497.28,29.6,15.98,454882.12,11.97
1124361.07,29.6,15.98,454863.72,11.98
1124224.87,29.61,15.99,454854.65,11.98
1124499.53,29.62,16.0,457267.09,12.04
1124360.62,29.62,16.0,456539.87,12.03
1124239.11,29.63,16.01,458770.59,12.09
1124291.05,29.63,16.01,458770.59,12.09
1124291.05,29.63,16.01,458692.67,12.09
1124559.17,29.64,16.02,459544.66,12.11
1124780.5,29.65,16.03,459948.06,12.13
1125008.56,29.66,16.04,460216.22,12.13
1125263.62,29.67,16.05,460216.22,12.14
1125531.75,29.68,16.06,460218.5,12.14
1125461.47,29.68,16.06,459935.79,12.13
1125325.26,29.69,16.07,459935.42,12.13
1125189.05,29.69,16.07,459974.6,12.14
1125240.99,29.7,16.08,459967.37,12.14
1124866.65,29.7,16.08,459339.0,12.13
1124730.45,29.7,16.08,459339.0,12.13
1124730.45,29.7,16.08,459330.36,12.13
1124432.92,29.7,16.08,459026.24,12.12
1124361.04,29.7,16.08,459038.54,12.12
1124629.17,29.71,16.09,459086.1,12.13
1124492.96,29.71,16.09,459202.06,12.13
1124714.28,29.72,16.1,459181.37,12.13
1124886.09,29.73,16.11,459181.37,12.14
1124938.03,29.74,16.12,459145.21,12.14
1124938.03,29.74,16.12,459014.8,12.13
1124938.03,29.74,16.12,459005.67,12.13
1124788.44,29.74,16.11,459005.67,12.13
1124960.25,29.74,16.12,459319.55,12.14
1125132.06,29.75,16.13,459238.12,12.14
1124995.86,29.76,16.14,459885.1,12.17
1125117.05,29.77,16.15,459140.83,12.15
1124839.04,29.76,16.14,458867.11,12.14
1124657.35,29.76,16.14,459766.85,12.17
1124699.15,29.77,16.15,461651.76,12.22
1124699.15,29.77,16.15,461734.43,12.22
1124324.81,29.77,16.15,461549.09,12.22
1124546.13,29.78,16.16,461549.09,12.22
1124397.89,29.77,16.15,461177.12,12.21
1124397.89,29.77,16.15,461177.12,12.21
1124261.68,29.78,16.16,461076.34,12.21
1124483.0,29.79,16.17,461061.9,12.21
1124534.94,29.8,16.18,461027.77,12.22
1124447.42,29.8,16.18,460954.74,12.21
1124447.42,29.8,16.18,460932.63,12.21
1124149.89,29.79,16.17,460892.08,12.21
1124149.89,29.79,16.17,460681.09,12.21
1123871.88,29.79,16.17,461276.13,12.23
1123735.67,29.79,16.17,461930.45,12.25
1123599.47,29.8,16.18,461774.01,12.25
1123820.79,29.81,16.19,461885.74,12.25
1123872.72,29.81,16.19,461879.45,12.25
1124094.04,29.82,16.2,462280.92,12.26
1124256.76,29.83,16.21,462289.45,12.27
1124120.55,29.83,16.21,462278.08,12.27
1124388.68,29.84,16.22,462071.21,12.26
1124656.81,29.85,16.23,462329.46,12.27
1124656.81,29.85,16.23,462329.46,12.27
1124708.74,29.86,16.24,462328.87,12.27
1124976.87,29.87,16.25,462289.45,12.27
1124676.09,29.87,16.25,462066.7,12.27
1124539.89,29.87,16.25,462047.75,12.27
1124711.7,29.88,16.26,462481.5,12.29
1124575.49,29.88,16.26,462465.17,12.29
1124575.49,29.88,16.26,462442.6,12.29
1124439.29,29.89,16.27,462438.33,12.29
1124550.71,29.89,16.27,462590.0,12.3
1124414.51,29.9,16.28,462471.58,12.3
1124742.1,29.91,16.29,463014.98,12.31
1124444.57,29.9,16.28,464463.9,12.35
1124699.63,29.91,16.29,464385.23,12.35
1124871.44,29.92,16.3,465382.93,12.38
1124735.23,29.93,16.31,465382.26,12.38
1124792.07,29.94,16.31,465446.54,12.39
1124619.86,29.93,16.31,465363.86,12.39
1124671.79,29.94,16.32,465605.79,12.4
1124535.59,29.95,16.33,465614.24,12.4
1124399.38,29.95,16.33,465971.75,12.41
1124511.97,29.96,16.34,465637.88,12.41
1124780.1,29.97,16.35,465806.04,12.41
1124780.1,29.97,16.35,465806.04,12.41
1124832.03,29.98,16.36,465808.12,12.41
1124652.74,29.97,16.35,465673.27,12.41
1124516.53,29.98,16.36,465607.74,12.41
1124568.47,29.99,16.37,465607.74,12.42
1124432.26,29.99,16.37,465603.22,12.42
1124296.05,29.99,16.37,465603.22,12.42
1124347.99,30.0,16.38,465882.11,12.43
1124619.98,30.01,16.39,465741.96,12.43
1127714.14,30.1,16.47,471246.75,12.58
1127714.14,30.1,16.47,471246.84,12.58
1127885.95,30.11,16.48,471246.84,12.58
1128107.27,30.11,16.49,471278.61,12.58
1128159.21,30.12,16.5,471275.71,12.58
1127987.0,30.12,16.5,471282.32,12.59
1127987.0,30.12,16.5,471120.12,12.58
1128038.93,30.13,16.51,471292.17,12.59
1128210.74,30.14,16.52,471407.39,12.59
1128262.68,30.15,16.53,471406.21,12.6
1128484.0,30.16,16.54,472079.15,12.62
1128484.0,30.16,16.54,472079.15,12.62
1128352.69,30.16,16.54,471891.83,12.61
1128352.69,30.16,16.54,471891.83,12.61
1129476.61,30.2,16.58,472016.66,12.62
1129528.54,30.21,16.59,472720.25,12.64
1129749.86,30.22,16.6,473282.09,12.66
1129971.18,30.23,16.61,473291.54,12.66
1129392.95,30.22,16.6,472634.84,12.65
1129648.01,30.23,16.61,472827.29,12.65
1129699.94,30.24,16.62,472816.68,12.66
1129818.35,30.24,16.62,477826.22,12.79
1129870.28,30.25,16.63,477826.22,12.79
1130091.6,30.26,16.64,477814.14,12.79
1130091.6,30.26,16.64,480336.05,12.86
1130312.92,30.27,16.65,480336.05,12.86
1130176.72,30.27,16.65,480336.83,12.87
1130089.2,30.27,16.65,480348.87,12.87
1130141.13,30.28,16.66,480367.83,12.87
1130004.93,30.29,16.67,480307.71,12.87
1130250.75,30.3,16.68,479912.17,12.86
1130302.69,30.31,16.68,479912.28,12.87
1130166.48,30.31,16.69,479912.28,12.87
1130166.48,30.31,16.69,479890.18,12.87
1130130.66,30.31,16.69,479907.31,12.87
1130293.38,30.32,16.7,479995.88,12.87
1130514.7,30.33,16.7,480858.62,12.9
1130566.63,30.33,16.71,480836.77,12.9
1130787.95,30.34,16.72,480836.77,12.9
1130615.75,30.34,16.72,480781.09,12.9
1130667.68,30.35,16.73,480769.02,12.91
1130531.47,30.35,16.73,480817.84,12.91
1130395.27,30.36,16.74,480828.59,12.91
1130259.06,30.36,16.74,482090.87,12.95
1130310.99,30.37,16.75,482790.7,12.97
1130174.79,30.38,16.76,482980.79,12.98
1130038.58,30.38,16.76,483015.02,12.99
1130090.52,30.39,16.77,483014.65,12.99
1130724.07,30.41,16.79,482998.98,12.99
1130724.07,30.41,16.79,483367.13,13.0
1130587.87,30.42,16.8,483363.93,13.0
1130759.68,30.43,16.81,483363.93,13.01
1130931.49,30.44,16.82,485384.75,13.06
1131259.08,30.45,16.83,485819.09,13.08
1131259.08,30.45,16.83,485819.09,13.08
1131311.01,30.46,16.84,485813.35,13.08
1131362.94,30.47,16.84,485813.35,13.08
1131226.74,30.47,16.85,486667.59,13.11
1131583.19,30.48,16.86,486400.64,13.1
1131856.22,30.49,16.87,486229.93,13.1
1131908.15,30.5,16.88,486221.68,13.1
1131771.95,30.51,16.89,486221.68,13.11
1131635.74,30.51,16.89,486261.06,13.11
1131635.74,30.51,16.89,486260.8,13.11
1131635.74,30.51,16.89,486260.8,13.11
1131635.74,30.51,16.89,486260.67,13.11
1132644.76,30.55,16.93,487218.34,13.14
1132866.08,30.56,16.94,487365.44,13.15
1133158.97,30.56,16.94,487382.23,13.15
1133210.91,30.57,16.95,487324.61,13.15
1133225.61,30.57,16.95,487017.78,13.14
1133225.61,30.57,16.95,487017.78,13.14
1133445.89,30.58,16.96,487030.09,13.14
1133309.68,30.59,16.97,486956.54,13.14
1132995.35,30.58,16.96,486900.9,13.14
1133221.57,30.59,16.97,486902.2,13.15
1132930.79,30.59,16.97,486610.84,13.14
1132843.27,30.59,16.97,486606.51,13.14
1133111.4,30.6,16.98,486684.85,13.14
1132975.2,30.61,16.98,486636.04,13.15
1132975.2,30.61,16.98,487353.61,13.16
1132975.2,30.61,16.98,487353.61,13.16
1133196.52,30.61,16.99,487517.52,13.17
1133060.31,30.62,17.0,487517.52,13.17
1133112.24,30.63,17.01,487511.4,13.18
1133112.24,30.63,17.01,487688.84,13.18
1132814.72,30.62,17.0,487514.46,13.18
1134232.87,30.66,17.04,490656.95,13.26
1134262.28,30.66,17.04,494263.64,13.36
1134314.21,30.67,17.05,494302.2,13.37
1134178.01,30.68,17.05,494231.75,13.37
1134002.38,30.68,17.05,493932.63,13.36
1134002.38,30.68,17.05,493932.63,13.36
1133866.18,30.68,17.06,493916.13,13.36
1134087.5,30.69,17.07,493893.12,13.37
1134087.5,30.69,17.07,493894.07,13.37
1134087.5,30.69,17.07,493959.31,13.37
1134139.43,30.7,17.08,493959.31,13.37
1134191.36,30.71,17.09,494082.28,13.38
1134363.17,30.72,17.1,494060.51,13.38
1134595.92,30.73,17.11,494061.99,13.38
1134647.85,30.73,17.11,494061.99,13.38
1134917.61,30.75,17.13,494745.66,13.4
1134917.61,30.75,17.13,494745.66,13.4
1134917.61,30.75,17.13,494707.35,13.4
1135138.93,30.76,17.14,495029.65,13.41
1135002.73,30.76,17.14,495028.3,13.42
1134724.71,30.76,17.14,494754.73,13.41
1134588.5,30.76,17.14,494754.57,13.41
1134760.31,30.77,17.15,494754.57,13.42
1134624.11,30.78,17.15,494754.57,13.42
1134945.75,30.79,17.17,494801.19,13.42
1134658.23,30.78,17.16,495339.36,13.44
1134879.55,30.79,17.17,495375.17,13.44
1135051.36,30.8,17.18,495423.53,13.44
1134915.15,30.81,17.19,495423.53,13.45
1135143.22,30.82,17.2,495901.38,13.46
1135364.54,30.83,17.21,495901.38,13.46
1135633.98,30.84,17.22,495714.36,13.46
1135346.45,30.83,17.21,495437.3,13.45
1135258.94,30.83,17.21,495438.63,13.46
1135480.26,30.84,17.22,495393.31,13.46
1135182.73,30.84,17.22,494997.59,13.45
1134797.19,30.84,17.22,494500.66,13.44
1134502.87,30.83,17.21,495770.24,13.47
1134366.66,30.84,17.22,495768.76,13.48
1134594.11,30.85,17.23,495370.05,13.47
1134815.43,30.86,17.24,496261.87,13.49
1134815.43,30.86,17.24,496286.3,13.5
1135036.75,30.87,17.25,496274.3,13.5
1134878.66,30.87,17.25,496304.68,13.5
1134901.44,30.87,17.25,496303.78,13.5
1134953.37,30.88,17.26,496194.55,13.5
1134953.37,30.88,17.26,496192.2,13.5
1134817.17,30.89,17.26,496191.5,13.5
1134820.57,30.89,17.27,495936.5,13.5
1134684.37,30.89,17.27,495857.51,13.5
1134905.69,30.9,17.28,495856.12,13.5
1135237.42,30.91,17.29,497291.41,13.54
1135101.21,30.92,17.3,497381.65,13.55
1135153.14,30.93,17.31,497381.65,13.55
1135374.47,30.94,17.32,497708.96,13.56
1135736.26,30.95,17.33,497901.02,13.57
1135788.19,30.96,17.34,497896.31,13.57
1135521.71,30.95,17.33,497895.89,13.57
1135385.51,30.96,17.34,497895.01,13.57
1135557.32,30.97,17.35,497894.75,13.58
1135557.32,30.97,17.35,497937.79,13.58
1135609.25,30.97,17.35,497951.13,13.58
1135609.25,30.97,17.35,497951.13,13.58
1135609.25,30.97,17.35,498450.05,13.6
1135877.38,30.98,17.36,498460.82,13.6
1136145.51,30.99,17.37,498461.77,13.6
1136145.51,30.99,17.37,498304.06,13.59
1136197.44,31.0,17.38,498093.81,13.59
1136249.37,31.01,17.39,498058.87,13.59
1136345.37,31.02,17.39,498220.55,13.6
1136397.3,31.02,17.4,498344.41,13.6
1136030.59,31.02,17.4,497818.85,13.59
1136271.64,31.03,17.41,498313.56,13.61
1136323.58,31.04,17.42,498565.87,13.62
1136230.0,31.04,17.42,498667.72,13.62
1136281.93,31.05,17.43,498600.58,13.62
1136145.73,31.05,17.43,498644.79,13.63
1136102.25,31.05,17.43,498708.54,13.63
1136323.57,31.06,17.44,499159.74,13.64
1136591.7,31.07,17.45,499111.39,13.64
1136455.5,31.08,17.46,499050.34,13.65
1136507.43,31.08,17.46,499048.94,13.65
1136829.07,31.1,17.47,499435.54,13.66
1136881.0,31.1,17.48,499853.25,13.68
1136744.8,31.11,17.49,499430.66,13.67
1136608.59,31.11,17.49,499553.68,13.67
1136829.91,31.12,17.5,499534.34,13.68
1136881.85,31.13,17.51,499718.7,13.68
1137103.17,31.14,17.52,499725.41,13.69
1137371.29,31.15,17.53,499737.79,13.69
1137235.09,31.16,17.54,499742.12,13.69
1137287.02,31.16,17.54,500278.52,13.71
1137335.48,31.17,17.55,500351.5,13.71
1137335.48,31.17,17.55,500339.12,13.71
1137199.28,31.17,17.55,501539.39,13.75
1137515.15,31.18,17.56,501742.15,13.75
1137567.08,31.19,17.57,501813.27,13.76
1137795.15,31.2,17.58,501813.26,13.76
1137809.86,31.2,17.58,502186.26,13.77
1137809.86,31.2,17.58,502108.73,13.77
1137651.72,31.2,17.58,501950.29,13.77
1137666.89,31.21,17.59,501934.53,13.77
1137530.68,31.21,17.59,502027.11,13.77
1137702.5,31.22,17.6,502027.11,13.78
1137328.16,31.22,17.6,501860.24,13.77
1137380.09,31.23,17.6,501860.24,13.78
1137082.57,31.22,17.6,501973.44,13.78
1137082.57,31.22,17.6,501898.4,13.78
1137134.5,31.23,17.61,501898.4,13.78
1137134.5,31.23,17.61,501898.13,13.78
1137456.14,31.24,17.62,502150.95,13.79
1137508.08,31.25,17.63,502022.94,13.79
1137371.87,31.25,17.63,501978.02,13.79
1137423.8,31.26,17.64,502047.48,13.8
1137595.61,31.27,17.65,502038.43,13.8
1137595.61,31.27,17.65,502064.24,13.8
1137863.74,31.28,17.66,502093.14,13.8
1137915.67,31.29,17.67,501813.08,13.8
1139857.9,31.34,17.72,502575.79,13.82
1140029.71,31.35,17.73,503416.07,13.85
1139893.5,31.36,17.74,503354.74,13.85
1139945.44,31.37,17.75,502935.35,13.84
1140213.56,31.38,17.76,502903.09,13.84
1140077.36,31.38,17.76,503587.03,13.86
1139941.15,31.39,17.77,503625.8,13.87
1139768.95,31.39,17.77,503372.76,13.86
1139627.84,31.39,17.77,503626.76,13.87
1139491.64,31.4,17.78,503626.5,13.88
1139530.67,31.41,17.78,503148.09,13.87
1139577.7,31.41,17.79,503187.54,13.87
1139436.59,31.42,17.8,503863.19,13.89
1139691.65,31.43,17.81,503863.19,13.9
1139770.59,31.43,17.81,507210.54,13.99
1139634.38,31.44,17.82,507184.0,13.99
1139356.37,31.43,17.81,506886.53,13.98
