ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eae0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eae0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eae0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eae0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eae0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
1101084.56,99.65,86.08,1096465.73,99.23
1101084.56,99.65,86.08,1096465.73,99.23
1101084.56,99.65,86.08,1096465.73,99.23
1101084.56,99.65,86.08,1096465.73,99.23
1101084.56,99.65,86.08,1096465.73,99.23
1101084.56,99.65,86.08,1096465.73,99.23
1101084.56,99.65,86.08,1096465.73,99.23
1101084.56,99.65,86.08,1096465.73,99.23
1101084.56,99.65,86.08,1096465.73,99.23
1101084.56,99.65,86.08,1096465.73,99.23
1101084.56,99.65,86.08,1096465.73,99.23
1101084.56,99.65,86.08,1096465.73,99.23
1100927.37,99.65,86.08,1096313.2,99.23
1100927.37,99.65,86.08,1096313.2,99.23
1100927.37,99.65,86.08,1096313.2,99.23
1100927.37,99.65,86.08,1096313.2,99.23
1100947.02,99.65,86.08,1096333.74,99.23
1100947.02,99.65,86.08,1096333.74,99.23
1100947.02,99.65,86.08,1096333.74,99.23
1100947.02,99.65,86.08,1096333.74,99.23
1100947.02,99.65,86.08,1096333.74,99.23
1100947.02,99.65,86.08,1096333.74,99.23
1100947.02,99.65,86.08,1096333.74,99.23
1100947.02,99.65,86.08,1096333.74,99.23
1100947.02,99.65,86.08,1096333.74,99.23
1100947.02,99.65,86.08,1096333.74,99.23
1100947.02,99.65,86.08,1096333.74,99.23
1100789.38,99.65,86.08,1096155.08,99.23
1100789.38,99.65,86.08,1096155.08,99.23
1100789.38,99.65,86.08,1096155.08,99.23
1100800.61,99.65,86.09,1096234.65,99.24
1100800.61,99.65,86.09,1096234.65,99.24
1100800.61,99.65,86.09,1096234.65,99.24
1100800.61,99.65,86.09,1096234.65,99.24
1100800.61,99.65,86.09,1096234.65,99.24
1100800.61,99.65,86.09,1096207.86,99.24
1100800.61,99.65,86.09,1096207.86,99.24
1100800.61,99.65,86.09,1096207.86,99.24
1100800.61,99.65,86.09,1096207.86,99.24
1100800.61,99.65,86.09,1096207.86,99.24
1100800.61,99.65,86.09,1096207.86,99.24
1100800.61,99.65,86.09,1096207.86,99.24
1100800.61,99.65,86.09,1096207.86,99.24
1100800.61,99.65,86.09,1096207.86,99.24
1100643.42,99.65,86.09,1096076.44,99.24
1100643.42,99.65,86.09,1096076.44,99.24
1100643.42,99.65,86.09,1096076.44,99.24
1100643.42,99.65,86.09,1096076.44,99.24
1100643.42,99.65,86.09,1096076.44,99.24
1100643.42,99.65,86.09,1096076.44,99.24
1100643.42,99.65,86.09,1096076.44,99.24
1100643.42,99.65,86.09,1096076.44,99.24
1100643.42,99.65,86.09,1096076.44,99.24
1100643.42,99.65,86.09,1096076.44,99.24
1100643.42,99.65,86.09,1096076.44,99.24
1100643.42,99.65,86.09,1096076.44,99.24
1100643.42,99.65,86.09,1096076.44,99.24
1100643.42,99.65,86.09,1096076.44,99.24
1100643.42,99.65,86.09,1096076.44,99.24
1100536.22,99.65,86.09,1095988.59,99.24
1100486.22,99.65,86.09,1095938.59,99.24
1100486.22,99.65,86.09,1095938.59,99.24
1100486.22,99.65,86.09,1095938.59,99.24
1100486.22,99.65,86.09,1095938.59,99.24
1100486.22,99.65,86.09,1095938.59,99.24
1100486.22,99.65,86.09,1095938.59,99.24
1100486.22,99.65,86.09,1095938.59,99.24
1100486.22,99.65,86.09,1095938.59,99.24
1100486.22,99.65,86.09,1095938.59,99.24
1100486.22,99.65,86.09,1095938.59,99.24
1100486.22,99.65,86.09,1095938.59,99.24
1100486.22,99.65,86.09,1095938.59,99.24
1100486.22,99.65,86.09,1095938.59,99.24
1100486.22,99.65,86.09,1095938.59,99.24
1100486.22,99.65,86.09,1095938.59,99.24
1100486.22,99.65,86.09,1095938.59,99.24
1100486.22,99.65,86.09,1095938.59,99.24
1100486.22,99.65,86.09,1095938.59,99.24
1100486.22,99.65,86.09,1095938.59,99.24
1100486.22,99.65,86.09,1095938.59,99.24
1100486.22,99.65,86.09,1095938.59,99.24
1100486.22,99.65,86.09,1095938.59,99.24
1100486.22,99.65,86.09,1095938.59,99.24
1100486.22,99.65,86.09,1095938.59,99.24
1100486.22,99.65,86.09,1095938.59,99.24
1100486.22,99.65,86.09,1095938.59,99.24
1100486.22,99.65,86.09,1095938.59,99.24
1100486.22,99.65,86.09,1095938.59,99.24
1100486.22,99.65,86.09,1095938.59,99.24
1100486.22,99.65,86.09,1095938.59,99.24
1100486.22,99.65,86.09,1095938.59,99.24
1100486.22,99.65,86.09,1095938.59,99.24
1100486.22,99.65,86.09,1095938.59,99.24
1100486.22,99.65,86.09,1095938.59,99.24
1100486.22,99.65,86.09,1095938.59,99.24
1100329.03,99.65,86.09,1095786.4,99.24
1100329.03,99.65,86.09,1095786.4,99.24
1100329.03,99.65,86.09,1095786.4,99.24
1100329.03,99.65,86.09,1095786.4,99.24
1100329.03,99.65,86.09,1095786.4,99.24
1100329.03,99.65,86.09,1095786.4,99.24
1100329.03,99.65,86.09,1095786.4,99.24
1100329.03,99.65,86.09,1095786.4,99.24
1100329.03,99.65,86.09,1095786.4,99.24
1100329.03,99.65,86.09,1095786.4,99.24
1100329.03,99.65,86.09,1095786.4,99.24
1100329.03,99.65,86.09,1095786.4,99.24
1100329.03,99.65,86.09,1095786.4,99.24
1100329.03,99.65,86.09,1095786.4,99.24
1100329.03,99.65,86.09,1095786.4,99.24
1100329.03,99.65,86.09,1095786.4,99.24
1100329.03,99.65,86.09,1095786.4,99.24
1100345.87,99.65,86.09,1095834.96,99.25
1100345.87,99.65,86.09,1095834.96,99.25
1100345.87,99.65,86.09,1095834.96,99.25
1100345.87,99.65,86.09,1095834.96,99.25
1100345.87,99.65,86.09,1095834.96,99.25
1100345.87,99.65,86.09,1095834.96,99.25
1100345.87,99.65,86.09,1095834.96,99.25
1100345.87,99.65,86.09,1095834.96,99.25
1100345.87,99.65,86.09,1095834.96,99.25
1100345.87,99.65,86.09,1095834.96,99.25
1100345.87,99.65,86.09,1095834.96,99.25
1100345.87,99.65,86.09,1095834.96,99.25
1100345.87,99.65,86.09,1095834.96,99.25
1100345.87,99.65,86.09,1095834.96,99.25
1100357.1,99.65,86.09,1095838.8,99.25
1100357.1,99.65,86.09,1095838.8,99.25
1100357.1,99.65,86.09,1095838.8,99.25
1100357.1,99.65,86.09,1095838.8,99.25
1100357.1,99.65,86.09,1095824.31,99.24
1100357.1,99.65,86.09,1095824.31,99.24
1100101.23,99.66,86.09,1095506.98,99.24
1100101.23,99.66,86.09,1095506.98,99.24
1100101.23,99.66,86.09,1095506.98,99.24
1100101.23,99.66,86.09,1095506.98,99.24
1100101.23,99.66,86.09,1095506.98,99.24
1100101.23,99.66,86.09,1095506.98,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099944.04,99.66,86.09,1095324.49,99.24
1099786.85,99.66,86.09,1095197.59,99.24
1099786.85,99.66,86.09,1095197.59,99.24
1099786.85,99.66,86.09,1095197.59,99.24
1099786.85,99.66,86.09,1095197.59,99.24
1099786.85,99.66,86.09,1095197.59,99.24
1099786.85,99.66,86.09,1095197.59,99.24
1099786.85,99.66,86.09,1095197.59,99.24
1099786.85,99.66,86.09,1095197.59,99.24
1099786.85,99.66,86.09,1095197.59,99.24
1099786.85,99.66,86.09,1095197.59,99.24
1099786.85,99.66,86.09,1095197.59,99.24
1099786.85,99.66,86.09,1095197.59,99.24
1099786.85,99.66,86.09,1095197.59,99.24
1099786.85,99.66,86.09,1095197.59,99.24
1099786.85,99.66,86.09,1095197.59,99.24
1099786.85,99.66,86.09,1095197.59,99.24
1099786.85,99.66,86.09,1095197.59,99.24
1099786.85,99.66,86.09,1095197.59,99.24
1099786.85,99.66,86.09,1095197.59,99.24
1099786.85,99.66,86.09,1095197.59,99.24
1099786.85,99.66,86.09,1095197.59,99.24
1099786.85,99.66,86.09,1095197.59,99.24
1099786.85,99.66,86.09,1095197.59,99.24
1099786.85,99.66,86.09,1095197.59,99.24
1099786.85,99.66,86.09,1095197.59,99.24
1099786.85,99.66,86.09,1095197.59,99.24
1099679.36,99.66,86.09,1095134.28,99.25
1099679.36,99.66,86.09,1095134.28,99.25
1099522.17,99.66,86.09,1094981.74,99.25
1099522.17,99.66,86.09,1094981.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099472.17,99.66,86.09,1094931.74,99.25
1099154.84,99.66,86.1,1094614.42,99.25
1099154.84,99.66,86.1,1094614.42,99.25
1099154.84,99.66,86.1,1094614.42,99.25
1099154.84,99.66,86.1,1094614.42,99.25
1099154.84,99.66,86.1,1094614.42,99.25
1099154.84,99.66,86.1,1094614.42,99.25
1099154.84,99.66,86.1,1094614.42,99.25
1099154.84,99.66,86.1,1094614.42,99.25
1099154.84,99.66,86.1,1094614.42,99.25
1099154.84,99.66,86.1,1094614.42,99.25
1099154.84,99.66,86.1,1094614.42,99.25
1098837.51,99.66,86.1,1094297.09,99.25
1098837.51,99.66,86.1,1094297.09,99.25
1098837.51,99.66,86.1,1094297.09,99.25
1098837.51,99.66,86.1,1094297.09,99.25
1098837.51,99.66,86.1,1094297.09,99.25
1098837.51,99.66,86.1,1094297.09,99.25
1098608.97,99.67,86.1,1094068.55,99.26
1098608.97,99.67,86.1,1093963.03,99.25
1098608.97,99.67,86.1,1093963.03,99.25
1098608.97,99.67,86.1,1093963.03,99.25
1098608.97,99.67,86.1,1093963.03,99.25
1098608.97,99.67,86.1,1093963.03,99.25
1098608.97,99.67,86.1,1093963.03,99.25
1098608.97,99.67,86.1,1093963.03,99.25
1098608.97,99.67,86.1,1093963.03,99.25
1098608.97,99.67,86.1,1093963.03,99.25
1098608.97,99.67,86.1,1094080.44,99.26
1098608.97,99.67,86.1,1094080.44,99.26
1098608.97,99.67,86.1,1094080.44,99.26
1098608.97,99.67,86.1,1094080.44,99.26
1098608.97,99.67,86.1,1094080.44,99.26
1098608.97,99.67,86.1,1094080.44,99.26
1098608.97,99.67,86.1,1094080.44,99.26
1098608.97,99.67,86.1,1094080.44,99.26
1098619.9,99.67,86.1,1094083.0,99.26
1098619.9,99.67,86.1,1094083.0,99.26
1098619.9,99.67,86.1,1094083.0,99.26
1098619.9,99.67,86.1,1094083.0,99.26
1098619.9,99.67,86.1,1094083.0,99.26
1098619.9,99.67,86.1,1094083.0,99.26
1098619.9,99.67,86.1,1094083.0,99.26
1098619.9,99.67,86.1,1094083.0,99.26
1098619.9,99.67,86.1,1094083.0,99.26
1098619.9,99.67,86.1,1094083.0,99.26
1098619.9,99.67,86.1,1094083.0,99.26
1098619.9,99.67,86.1,1094083.0,99.26
1098619.9,99.67,86.1,1094083.0,99.26
1098619.9,99.67,86.1,1094083.0,99.26
1098619.9,99.67,86.1,1094083.0,99.26
1098619.9,99.67,86.1,1094083.0,99.26
1098619.9,99.67,86.1,1094083.0,99.26
1098619.9,99.67,86.1,1094083.0,99.26
1098619.9,99.67,86.1,1094083.0,99.26
1098619.9,99.67,86.1,1094083.0,99.26
1098619.9,99.67,86.1,1094083.0,99.26
1098619.9,99.67,86.1,1094083.0,99.26
1098619.9,99.67,86.1,1094083.0,99.26
1098619.9,99.67,86.1,1094083.0,99.26
1098619.9,99.67,86.1,1094083.0,99.26
1098619.9,99.67,86.1,1094083.0,99.26
1098619.9,99.67,86.1,1094083.0,99.26
1098619.9,99.67,86.1,1094083.0,99.26
1098512.71,99.67,86.1,1093962.34,99.26
1098512.71,99.67,86.1,1093962.34,99.26
1098512.71,99.67,86.1,1093962.34,99.26
1098512.71,99.67,86.1,1093962.34,99.26
1098512.71,99.67,86.1,1093962.34,99.26
1098512.71,99.67,86.1,1093962.34,99.26
1098512.71,99.67,86.1,1093962.34,99.26
1098512.71,99.67,86.1,1093962.34,99.26
1098512.71,99.67,86.1,1093962.34,99.26
1098512.71,99.67,86.1,1093962.34,99.26
1098512.71,99.67,86.1,1093962.34,99.26
1098512.71,99.67,86.1,1093962.34,99.26
1098512.71,99.67,86.1,1093962.34,99.26
1098512.71,99.67,86.1,1093962.34,99.26
1098512.71,99.67,86.1,1093962.34,99.26
1098512.71,99.67,86.1,1093962.34,99.26
1098512.71,99.67,86.1,1093962.34,99.26
1098355.52,99.67,86.1,1093842.96,99.26
1098355.52,99.67,86.1,1093842.96,99.26
1098355.52,99.67,86.1,1093842.96,99.26
1098355.52,99.67,86.1,1093842.96,99.26
1098355.52,99.67,86.1,1093842.96,99.26
1098355.52,99.67,86.1,1093842.96,99.26
1098355.52,99.67,86.1,1093976.52,99.27
1098355.52,99.67,86.1,1093976.52,99.27
1098355.52,99.67,86.1,1093976.52,99.27
1098355.52,99.67,86.1,1093976.52,99.27
1098355.52,99.67,86.1,1093976.52,99.27
1098355.52,99.67,86.1,1093976.52,99.27
1098355.52,99.67,86.1,1093976.52,99.27
1098355.52,99.67,86.1,1093976.52,99.27
1098355.52,99.67,86.1,1093976.52,99.27
1098355.52,99.67,86.1,1093976.52,99.27
1098355.52,99.67,86.1,1093976.52,99.27
1098355.52,99.67,86.1,1093976.52,99.27
1098369.55,99.67,86.1,1093979.91,99.27
1098369.55,99.67,86.1,1093979.91,99.27
1098369.55,99.67,86.1,1093979.91,99.27
1098369.55,99.67,86.1,1093979.91,99.27
1098369.55,99.67,86.1,1093979.91,99.27
1098369.55,99.67,86.1,1093979.91,99.27
1098369.55,99.67,86.1,1093979.91,99.27
1098369.55,99.67,86.1,1093979.91,99.27
1098369.55,99.67,86.1,1093979.91,99.27
1098369.55,99.67,86.1,1093979.91,99.27
1098369.55,99.67,86.1,1093979.91,99.27
1098369.55,99.67,86.1,1093979.91,99.27
1098369.55,99.67,86.1,1093979.91,99.27
1098369.55,99.67,86.1,1093979.91,99.27
1098369.55,99.67,86.1,1093979.91,99.27
1098369.55,99.67,86.1,1093979.91,99.27
1098369.55,99.67,86.1,1093979.91,99.27
1098369.55,99.67,86.1,1093979.91,99.27
1098212.36,99.67,86.1,1093794.86,99.27
1098212.36,99.67,86.1,1093794.86,99.27
1098212.36,99.67,86.1,1093794.86,99.27
1098212.36,99.67,86.1,1093794.86,99.27
1098212.36,99.67,86.1,1093794.86,99.27
1098212.36,99.67,86.1,1093794.86,99.27
1098212.36,99.67,86.1,1093794.86,99.27
1098212.36,99.67,86.1,1093794.86,99.27
1098212.36,99.67,86.1,1093794.86,99.27
1098212.36,99.67,86.1,1093794.86,99.27
1098212.36,99.67,86.1,1093794.86,99.27
1098212.36,99.67,86.1,1093794.86,99.27
1098212.36,99.67,86.1,1093794.86,99.27
1098055.46,99.67,86.1,1093670.97,99.27
1098055.46,99.67,86.1,1093670.97,99.27
1098055.46,99.67,86.1,1093670.97,99.27
1098055.46,99.67,86.1,1093670.97,99.27
1098055.46,99.67,86.1,1093670.97,99.27
1098055.46,99.67,86.1,1093670.97,99.27
1098055.46,99.67,86.1,1093670.97,99.27
1098055.46,99.67,86.1,1093670.97,99.27
1098055.46,99.67,86.1,1093670.97,99.27
1098055.46,99.67,86.1,1093670.97,99.27
1098055.46,99.67,86.1,1093670.97,99.27
1098055.46,99.67,86.1,1093670.97,99.27
1098055.46,99.67,86.1,1093670.97,99.27
1098055.46,99.67,86.1,1093670.97,99.27
1098055.46,99.67,86.1,1093670.97,99.27
1098055.46,99.67,86.1,1093670.97,99.27
1097898.27,99.67,86.1,1093552.16,99.28
1097898.27,99.67,86.1,1093552.16,99.28
1097898.27,99.67,86.1,1093552.16,99.28
1097898.27,99.67,86.1,1093552.16,99.28
1097898.27,99.67,86.1,1093552.16,99.28
1097898.27,99.67,86.1,1093552.16,99.28
1097898.27,99.67,86.1,1093552.16,99.28
1097898.27,99.67,86.1,1093552.16,99.28
1097898.27,99.67,86.1,1093552.16,99.28
1097898.27,99.67,86.1,1093552.16,99.28
1097898.27,99.67,86.1,1093552.16,99.28
1097898.27,99.67,86.1,1093552.16,99.28
1097898.27,99.67,86.1,1093552.16,99.28
1097898.27,99.67,86.1,1093552.16,99.28
1097898.27,99.67,86.1,1093552.16,99.28
1097898.27,99.67,86.1,1093552.16,99.28
1097898.27,99.67,86.1,1093552.16,99.28
1097898.27,99.67,86.1,1093552.16,99.28
1097898.27,99.67,86.1,1093552.16,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093393.41,99.28
1097741.08,99.67,86.1,1093357.67,99.27
1097741.08,99.67,86.1,1093357.67,99.27
1097741.08,99.67,86.1,1093357.67,99.27
1097741.08,99.67,86.1,1093357.67,99.27
1097741.08,99.67,86.1,1093357.67,99.27
1097583.88,99.67,86.1,1093200.15,99.27
1097583.88,99.67,86.1,1093200.15,99.27
1097583.88,99.67,86.1,1093200.15,99.27
1097583.88,99.67,86.1,1093200.15,99.27
1097583.88,99.67,86.1,1093200.15,99.27
1097583.88,99.67,86.1,1093200.15,99.27
1097583.88,99.67,86.1,1093200.15,99.27
1097583.88,99.67,86.1,1093200.15,99.27
1097583.88,99.67,86.1,1093200.15,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097426.69,99.67,86.1,1093051.54,99.27
1097109.36,99.67,86.1,1092734.22,99.27
