ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
591,2951,610720,6212,610720
591,2951,611720,6212,611720
592,2952,612530,6212,612530
593,2956,613000,6212,613000
593,2956,613810,6212,613810
593,2956,614810,6212,614810
594,2960,615030,6212,615030
594,2960,616030,6212,616030
595,2962,616500,6212,616500
596,2970,617310,6212,617310
597,2972,618310,6212,618310
598,2974,619120,6212,619120
599,2982,619440,6212,619440
599,2982,619440,6212,619440
599,2982,620250,6212,620250
600,2990,621060,6212,621060
601,2998,621060,6212,621060
602,3006,621060,6212,621060
603,3008,621870,6212,621870
603,3008,622870,6212,622870
603,3008,623680,6212,623680
604,3009,624000,6212,624000
605,3011,624810,6212,624810
606,3019,625810,6212,625810
606,3019,626620,6212,626620
607,3021,627620,6212,627620
607,3021,628620,6212,628620
607,3021,628940,6212,628940
608,3029,629940,6212,629940
609,3037,630400,6212,630400
609,3037,631400,6212,631400
610,3045,632210,6212,632210
611,3047,633210,6212,633210
612,3049,634210,6212,634210
613,3051,635210,6212,635210
614,3059,635210,6212,635210
615,3061,636020,6212,636020
615,3061,637020,6212,637020
616,3065,637020,6212,637020
616,3065,638020,6212,638020
617,3067,638830,6212,638830
617,3067,639830,6212,639830
617,3067,640830,6212,640830
618,3069,641830,6212,641830
619,3073,642640,6212,642640
619,3073,643450,6212,643450
619,3073,643670,6212,643670
619,3073,644670,6212,644670
620,3075,645130,6212,645130
620,3075,645940,6212,645940
621,3083,646940,6212,646940
622,3091,647940,6212,647940
623,3093,648940,6212,648940
623,3093,649940,6212,649940
623,3093,650940,6212,650940
624,3101,651940,6212,651940
624,3101,651940,6212,651940
624,3101,651940,6212,651940
624,3101,652940,6212,652940
624,3101,653940,6212,653940
625,3109,654940,6212,654940
626,3113,655940,6212,655940
627,3115,656940,6212,656940
627,3115,656940,6212,656940
628,3117,656940,6212,656940
629,3125,657940,6212,657940
630,3133,658750,6212,658750
631,3141,659750,6212,659750
632,3143,660560,6212,660560
633,3145,660560,6212,660560
633,3145,661560,6212,661560
634,3147,662560,6212,662560
634,3147,663560,6212,663560
635,3149,664560,6212,664560
635,3149,664560,6212,664560
635,3149,665560,6212,665560
635,3149,666370,6212,666370
635,3149,667370,6212,667370
635,3149,668370,6212,668370
636,3157,669370,6212,669370
637,3165,670370,6212,670370
637,3165,671370,6212,671370
638,3173,672020,6212,672020
639,3175,673020,6212,673020
640,3177,674020,6212,674020
640,3177,675020,6212,675020
641,3179,675830,6212,675830
641,3179,676830,6212,676830
642,3187,677150,6212,677150
642,3187,678150,6212,678150
642,3187,679150,6212,679150
642,3187,680150,6212,680150
642,3187,680150,6212,680150
643,3189,681150,6212,681150
644,3197,682150,6212,682150
644,3197,683150,6212,683150
645,3199,684150,6212,684150
645,3199,685150,6212,685150
645,3199,685960,6212,685960
646,3201,685960,6212,685960
647,3203,685960,6212,685960
648,3211,686960,6212,686960
648,3211,687610,6212,687610
648,3211,688610,6212,688610
649,3219,689610,6212,689610
650,3221,690200,6212,690200
651,3223,690200,6212,690200
652,3231,690430,6212,690430
653,3233,691430,6212,691430
654,3241,691890,6212,691890
655,3249,692890,6212,692890
655,3249,692890,6212,692890
655,3249,693890,6212,693890
655,3249,694260,6212,694260
655,3249,695260,6212,695260
656,3251,696070,6212,696070
656,3251,697070,6212,697070
656,3251,698070,6212,698070
657,3259,699070,6212,699070
657,3259,699540,6212,699540
658,3261,700540,6212,700540
659,3263,701540,6212,701540
659,3263,702540,6212,702540
660,3271,703540,6212,703540
660,3271,704540,6212,704540
660,3271,705540,6212,705540
660,3271,705540,6212,705540
661,3275,706000,6212,706000
661,3275,707000,6212,707000
661,3275,707000,6212,707000
662,3283,708000,6212,708000
663,3285,709000,6212,709000
663,3285,709000,6212,709000
663,3285,709000,6212,709000
663,3285,710000,6212,710000
664,3287,710000,6212,710000
665,3289,711000,6212,711000
665,3289,711000,6212,711000
665,3289,711160,6212,711160
665,3289,712160,6212,712160
665,3289,712970,6212,712970
666,3297,713970,6212,713970
666,3297,713970,6212,713970
666,3297,714970,6212,714970
666,3297,715970,6212,715970
666,3297,716620,6212,716620
666,3297,716990,6212,716990
666,3297,717220,6212,717220
666,3297,718220,6212,718220
667,3305,719030,6212,719030
668,3307,719250,6212,719250
669,3309,719720,6212,719720
670,3317,720270,6212,720270
671,3321,721270,6212,721270
672,3329,722270,6212,722270
673,3337,723270,6212,723270
673,3337,723590,6212,723590
674,3345,723590,6212,723590
675,3353,724590,6212,724590
676,3361,725060,6212,725060
677,3363,725870,6212,725870
678,3365,726870,6212,726870
679,3367,727340,6212,727340
680,3375,728150,6212,728150
680,3375,729150,6212,729150
681,3383,729620,6212,729620
682,3391,730620,6212,730620
682,3391,730780,6212,730780
683,3399,731590,6212,731590
683,3399,732400,6212,732400
683,3399,732400,6212,732400
684,3403,733400,6212,733400
685,3405,734400,6212,734400
686,3407,735400,6212,735400
686,3407,736400,6212,736400
686,3407,737400,6212,737400
687,3409,738400,6212,738400
687,3409,739400,6212,739400
688,3411,740400,6212,740400
688,3411,741210,6212,741210
688,3411,742210,6212,742210
688,3411,743210,6212,743210
689,3419,744210,6212,744210
689,3419,745210,6212,745210
689,3419,746210,6212,746210
689,3419,747210,6212,747210
689,3419,747670,6212,747670
690,3427,748480,6212,748480
690,3427,749480,6212,749480
691,3435,749480,6212,749480
691,3435,750070,6212,750070
692,3437,751070,6212,751070
692,3437,752070,6212,752070
692,3437,753070,6212,753070
692,3437,754070,6212,754070
692,3437,754880,6212,754880
692,3437,755880,6212,755880
693,3445,756530,6212,756530
693,3445,756530,6212,756530
694,3447,757530,6212,757530
695,3448,758340,6212,758340
696,3456,758810,6212,758810
696,3456,759360,6212,759360
696,3456,760170,6212,760170
696,3456,761170,6212,761170
696,3456,762170,6212,762170
697,3464,762980,6212,762980
698,3466,763790,6212,763790
699,3474,764790,6212,764790
699,3474,765790,6212,765790
699,3474,766260,6212,766260
699,3474,766420,6212,766420
700,3476,766890,6212,766890
700,3476,766890,6212,766890
700,3476,766890,6212,766890
701,3484,767700,6212,767700
702,3488,768700,6212,768700
703,3496,769700,6212,769700
704,3504,770700,6212,770700
705,3506,771170,6212,771170
706,3508,771640,6212,771640
706,3508,772640,6212,772640
707,3516,773640,6212,773640
707,3516,774450,6212,774450
707,3516,775450,6212,775450
707,3516,776450,6212,776450
707,3516,777450,6212,777450
708,3524,778260,6212,778260
708,3524,778850,6212,778850
708,3524,779660,6212,779660
709,3526,780660,6212,780660
710,3528,781470,6212,781470
710,3528,781470,6212,781470
711,3530,782280,6212,782280
712,3532,783280,6212,783280
712,3532,784280,6212,784280
712,3532,785090,6212,785090
713,3540,785900,6212,785900
713,3540,786710,6212,786710
713,3540,787520,6212,787520
713,3540,788170,6212,788170
714,3548,789170,6212,789170
715,3550,789170,6212,789170
716,3558,790170,6212,790170
717,3560,790820,6212,790820
718,3568,791280,6212,791280
719,3576,792280,6212,792280
719,3576,793280,6212,793280
720,3578,794280,6212,794280
720,3578,795280,6212,795280
720,3578,795280,6212,795280
721,3586,803280,6212,803280
722,3590,804280,6212,804280
722,3590,805280,6212,805280
722,3590,805750,6212,805750
723,3592,806070,6212,806070
723,3592,806390,6212,806390
723,3592,807200,6212,807200
723,3592,808200,6212,808200
723,3592,809200,6212,809200
724,3594,809200,6212,809200
724,3594,810200,6212,810200
724,3594,811010,6212,811010
724,3594,812010,6212,812010
725,3596,812820,6212,812820
726,3604,813630,6212,813630
727,3612,814440,6212,814440
727,3612,815440,6212,815440
727,3612,816440,6212,816440
728,3614,817440,6212,817440
729,3622,818440,6212,818440
729,3622,819440,6212,819440
730,3630,819910,6212,819910
730,3630,820910,6212,820910
730,3630,821910,6212,821910
730,3630,822910,6212,822910
731,3638,823560,6212,823560
732,3646,824560,6212,824560
732,3646,825560,6212,825560
733,3648,826560,6212,826560
733,3648,826790,6212,826790
733,3648,827440,6212,827440
734,3650,828440,6212,828440
735,3658,829440,6212,829440
735,3658,830440,6212,830440
735,3658,831440,6212,831440
736,3666,832250,6212,832250
737,3674,833250,6212,833250
738,3682,833250,6212,833250
739,3690,834250,6212,834250
740,3692,834720,6212,834720
740,3692,835530,6212,835530
741,3694,835850,6212,835850
741,3694,835850,6212,835850
742,3702,835850,6212,835850
742,3702,836850,6212,836850
742,3702,837070,6212,837070
742,3702,838070,6212,838070
743,3710,838300,6212,838300
743,3710,839110,6212,839110
744,3718,839110,6212,839110
744,3718,840110,6212,840110
744,3718,841110,6212,841110
745,3720,841430,6212,841430
746,3728,842430,6212,842430
746,3728,843430,6212,843430
746,3728,844430,6212,844430
746,3728,845430,6212,845430
746,3728,846240,6212,846240
746,3728,847050,6212,847050
746,3728,847280,6212,847280
747,3736,848280,6212,848280
747,3736,849280,6212,849280
747,3736,850280,6212,850280
747,3736,851280,6212,851280
747,3736,852280,6212,852280
747,3736,853280,6212,853280
747,3736,854280,6212,854280
747,3736,854600,6212,854600
747,3736,855600,6212,855600
748,3738,856600,6212,856600
749,3742,856600,6212,856600
749,3742,857600,6212,857600
749,3742,858600,6212,858600
749,3742,860600,6212,860600
749,3742,860820,6212,860820
750,3750,860820,6212,860820
751,3752,861820,6212,861820
752,3754,862820,6212,862820
752,3754,863820,6212,863820
752,3754,863980,6212,863980
753,3762,863980,6212,863980
754,3770,864980,6212,864980
754,3770,865980,6212,865980
755,3778,866790,6212,866790
755,3778,867790,6212,867790
755,3778,868260,6212,868260
756,3786,868490,6212,868490
757,3788,869300,6212,869300
757,3788,869620,6212,869620
757,3788,870430,6212,870430
757,3788,870750,6212,870750
757,3788,871210,6212,871210
757,3788,872210,6212,872210
757,3788,873210,6212,873210
757,3788,873860,6212,873860
757,3788,874860,6212,874860
757,3788,875860,6212,875860
757,3788,876860,6212,876860
757,3788,877860,6212,877860
757,3788,878860,6212,878860
758,3790,879860,6212,879860
758,3790,880670,6212,880670
758,3790,881480,6212,881480
759,3798,882480,6212,882480
760,3806,883480,6212,883480
761,3814,884480,6212,884480
761,3814,885480,6212,885480
761,3814,886480,6212,886480
762,3816,887480,6212,887480
762,3816,888290,6212,888290
763,3824,889290,6212,889290
763,3824,890290,6212,890290
763,3824,891290,6212,891290
763,3824,892100,6212,892100
763,3824,893100,6212,893100
764,3826,894100,6212,894100
764,3826,894690,6212,894690
765,3828,895690,6212,895690
765,3828,896690,6212,896690
765,3828,897690,6212,897690
765,3828,897690,6212,897690
766,3836,898010,6212,898010
766,3836,898010,6212,898010
766,3836,898010,6212,898010
767,3844,899010,6212,899010
768,3846,899010,6212,899010
769,3848,899820,6212,899820
770,3850,900820,6212,900820
770,3850,900980,6212,900980
771,3858,901790,6212,901790
772,3860,902020,6212,902020
772,3860,902020,6212,902020
773,3862,902830,6212,902830
774,3864,903200,6212,903200
775,3866,903850,6212,903850
776,3868,904850,6212,904850
776,3868,905850,6212,905850
777,3876,906170,6212,906170
777,3876,906640,6212,906640
778,3878,906870,6212,906870
778,3878,906870,6212,914870
778,3878,907680,6212,915680
779,3886,908680,6212,916680
780,3888,909490,6212,917490
781,3896,910490,6212,918490
782,3904,911490,6212,919490
782,3904,912490,6212,920490
782,3904,913490,6212,921490
782,3904,914300,6212,922300
782,3904,915300,6212,923300
782,3904,916110,6212,924110
782,3904,917110,6212,925110
782,3904,917580,6212,925580
783,3912,918050,6212,926050
783,3912,919050,6212,927050
783,3912,919370,6212,927370
784,3914,919840,6212,927840
784,3914,920840,6212,928840
784,3914,921840,6212,929840
784,3914,922840,6212,930840
784,3914,923160,6212,931160
784,3914,923390,6212,931390
785,3922,924390,6212,932390
785,3922,925390,6212,933390
785,3922,926390,6212,934390
786,3924,927200,6212,935200
787,3932,928010,6212,936010
788,3940,929010,6212,937010
788,3940,929480,6212,937480
788,3940,930480,6212,938480
789,3942,930950,6212,938950
790,3944,931950,6212,939950
790,3944,932950,6212,940950
791,3946,933950,6212,941950
791,3946,934950,6212,942950
791,3946,935540,6212,943540
792,3954,936010,6212,944010
793,3962,936010,6212,944010
793,3962,936820,6212,944820
794,3964,936820,6212,944820
795,3966,936820,6212,944820
795,3966,940820,6212,948820
796,3974,941820,6212,949820
796,3974,943820,6212,951820
797,3976,944630,6212,952630
798,3978,945440,6212,953440
798,3978,946440,6212,954440
799,3980,946990,6212,954990
799,3980,947990,6212,955990
800,3988,948990,6212,956990
801,3990,949990,6212,957990
802,3998,950990,6212,958990
802,3998,951990,6212,959990
802,3998,952990,6212,960990
802,3998,953450,6212,961450
802,3998,954450,6212,962450
802,3998,954920,6212,962920
803,4000,955390,6212,963390
804,4002,956390,6212,964390
804,4002,957390,6212,965390
804,4002,958390,6212,966390
805,4004,959200,6212,967200
805,4004,959570,6212,967570
805,4004,960570,6212,968570
805,4004,960570,6212,968570
806,4006,961570,6212,969570
807,4014,962040,6212,970040
808,4016,963040,6212,971040
808,4016,963260,6212,971260
809,4024,964260,6212,972260
810,4026,965260,6212,973260
810,4026,965260,6212,973260
811,4034,966260,6212,974260
811,4034,967260,6212,975260
812,4036,968260,6212,976260
813,4044,969260,6212,977260
813,4044,970070,6212,978070
814,4048,971070,6212,979070
814,4048,972070,6212,980070
814,4048,973070,6212,981070
815,4050,974070,6212,982070
815,4050,975070,6212,983070
815,4050,976070,6212,984070
815,4050,976540,6212,984540
815,4050,977350,6212,985350
815,4050,977820,6212,985820
815,4050,978290,6212,986290
815,4050,979290,6212,987290
815,4050,979290,6212,987290
815,4050,979760,6212,987760
816,4052,980130,6212,988130
816,4052,981130,6212,989130
816,4052,981600,6212,989600
816,4052,982600,6212,990600
817,4060,983600,6212,991600
817,4060,983830,6212,991830
817,4060,984480,6212,992480
817,4060,984850,6212,992850
817,4060,985660,6212,993660
818,4062,986660,6212,994660
818,4062,987660,6212,995660
818,4062,988130,6212,996130
818,4062,989130,6212,997130
819,4070,989130,6212,997130
820,4072,990130,6212,998130
820,4072,991130,6212,999130
821,4080,991130,6212,999130
821,4080,991130,6212,999130
821,4080,991600,6212,999600
822,4082,992600,6212,1000600
822,4082,992920,6212,1000920
822,4082,993150,6212,1001150
822,4082,993310,6212,1001310
823,4084,994310,6212,1002310
823,4084,995310,6212,1003310
824,4086,996310,6212,1004310
824,4086,996310,6212,1004310
825,4094,996780,6212,1004780
825,4094,997590,6212,1005590
826,4095,998180,6212,1006180
827,4097,999180,6212,1007180
827,4097,999830,6212,1007830
828,4105,1001830,6212,1009830
828,4105,1002830,6212,1010830
828,4105,1003830,6212,1011830
829,4107,1004830,6212,1012830
829,4107,1005830,6212,1013830
829,4107,1006830,6212,1014830
829,4107,1007830,6212,1015830
829,4107,1008830,6212,1016830
829,4107,1009150,6212,1017150
829,4107,1013150,6212,1021150
829,4107,1014150,6212,1022150
829,4107,1015150,6212,1023150
830,4109,1015800,6212,1023800
831,4111,1015800,6212,1023800
831,4111,1016800,6212,1024800
832,4113,1017800,6212,1025800
832,4113,1018610,6212,1026610
832,4113,1019420,6212,1027420
833,4115,1020420,6212,1028420
834,4123,1020420,6212,1028420
834,4123,1020890,6212,1028890
834,4123,1021890,6212,1029890
834,4123,1022120,6212,1030120
835,4124,1023120,6212,1031120
835,4124,1024120,6212,1032120
835,4124,1025120,6212,1033120
835,4124,1026120,6212,1034120
835,4124,1027120,6212,1035120
836,4132,1028120,6212,1036120
836,4132,1029120,6212,1037120
837,4140,1030120,6212,1038120
837,4140,1030120,6212,1038120
837,4140,1030120,6212,1038120
837,4140,1030930,6212,1038930
837,4140,1030930,6212,1038930
837,4140,1031740,6212,1039740
837,4140,1032740,6212,1040740
838,4144,1033740,6212,1041740
839,4152,1033740,6212,1041740
840,4160,1033900,6212,1041900
841,4164,1034220,6212,1042220
842,4172,1035220,6212,1043220
842,4172,1035220,6212,1043220
843,4180,1036220,6212,1044220
843,4180,1037220,6212,1045220
843,4180,1038220,6212,1046220
844,4188,1038540,6212,1046540
845,4190,1039540,6212,1047540
845,4190,1040540,6212,1048540
845,4190,1041350,6212,1049350
846,4192,1042350,6212,1050350
847,4200,1043160,6212,1051160
847,4200,1044160,6212,1052160
847,4200,1045160,6212,1053160
847,4200,1046160,6212,1054160
847,4200,1046810,6212,1054810
848,4208,1047810,6212,1055810
848,4208,1048620,6212,1056620
848,4208,1048620,6212,1056620
848,4208,1049270,6212,1057270
848,4208,1050270,6212,1058270
848,4208,1051270,6212,1059270
848,4208,1052270,6212,1060270
848,4208,1053270,6212,1061270
848,4208,1054080,6212,1062080
848,4208,1054550,6212,1062550
848,4208,1055550,6212,1063550
849,4216,1056550,6212,1064550
849,4216,1057360,6212,1065360
850,4224,1057360,6212,1065360
851,4232,1058360,6212,1066360
852,4234,1059170,6212,1067170
852,4234,1059720,6212,1067720
852,4234,1060040,6212,1068040
852,4234,1061040,6212,1069040
852,4234,1061040,6212,1069040
852,4234,1062040,6212,1070040
852,4234,1063040,6212,1071040
853,4242,1064040,6212,1072040
853,4242,1065040,6212,1073040
853,4242,1065510,6212,1073510
854,4246,1066510,6212,1074510
854,4246,1067510,6212,1075510
855,4254,1068320,6212,1076320
855,4254,1069320,6212,1077320
855,4254,1070320,6212,1078320
856,4262,1071130,6212,1079130
856,4262,1072130,6212,1080130
856,4262,1072130,6212,1080130
857,4264,1073130,6212,1081130
858,4266,1074130,6212,1082130
858,4266,1075130,6212,1083130
859,4274,1076130,6212,1084130
860,4282,1076600,6212,1084600
860,4282,1077600,6212,1085600
861,4290,1078250,6212,1086250
862,4292,1079250,6212,1087250
862,4292,1080250,6212,1088250
862,4292,1080570,6212,1088570
863,4294,1081380,6212,1089380
863,4294,1082380,6212,1090380
864,4296,1082380,6212,1090380
864,4296,1083380,6212,1091380
864,4296,1083380,6212,1091380
864,4296,1084380,6212,1092380
864,4296,1085190,6212,1093190
865,4304,1086190,6212,1094190
865,4304,1086190,6212,1094190
866,4306,1087190,6212,1095190
866,4306,1087660,6212,1095660
867,4308,1088470,6212,1096470
868,4316,1088470,6212,1096470
869,4320,1089470,6212,1097470
869,4320,1090470,6212,1098470
869,4320,1091280,6212,1099280
869,4320,1092090,6212,1100090
869,4320,1092740,6212,1100740
869,4320,1093550,6212,1101550
869,4320,1094360,6212,1102360
869,4320,1094360,6212,1102360
870,4328,1094360,6212,1102360
871,4336,1095360,6212,1103360
872,4344,1095360,6212,1103360
872,4344,1095680,6212,1103680
873,4346,1096680,6212,1104680
873,4346,1097680,6212,1105680
874,4348,1098680,6212,1106680
874,4348,1099490,6212,1107490
874,4348,1100490,6212,1108490
874,4348,1101080,6212,1109080
874,4348,1101080,6212,1109080
874,4348,1101080,6212,1109080
874,4348,1102080,6212,1110080
874,4348,1103080,6212,1111080
874,4348,1103080,6212,1111080
875,4356,1104080,6212,1112080
875,4356,1105080,6212,1113080
876,4364,1105450,6212,1113450
876,4364,1105680,6212,1113680
877,4366,1106680,6212,1114680
878,4374,1107680,6212,1115680
878,4374,1108490,6212,1116490
879,4382,1109140,6212,1117140
879,4382,1109140,6212,1117140
880,4384,1109950,6212,1117950
880,4384,1110760,6212,1118760
880,4384,1111760,6212,1119760
881,4392,1112130,6212,1120130
881,4392,1112130,6212,1120130
882,4400,1113130,6212,1121130
883,4402,1113600,6212,1121600
884,4404,1114600,6212,1122600
884,4404,1114600,6212,1122600
884,4404,1115600,6212,1123600
884,4404,1116600,6212,1124600
884,4404,1117600,6212,1125600
885,4406,1117920,6212,1125920
886,4408,1118920,6212,1126920
886,4408,1119920,6212,1127920
887,4410,1120920,6212,1128920
887,4410,1121730,6212,1129730
888,4412,1121950,6212,1129950
889,4416,1122270,6212,1130270
889,4416,1123080,6212,1131080
890,4424,1123550,6212,1131550
891,4432,1124550,6212,1132550
891,4432,1125550,6212,1133550
891,4432,1126020,6212,1134020
891,4432,1127020,6212,1135020
891,4432,1127490,6212,1135490
892,4440,1128490,6212,1136490
893,4442,1129490,6212,1137490
893,4442,1130300,6212,1138300
894,4444,1130770,6212,1138770
894,4444,1131580,6212,1139580
894,4444,1131900,6212,1139900
895,4452,1132710,6212,1140710
895,4452,1133710,6212,1141710
895,4452,1134520,6212,1142520
896,4454,1135520,6212,1143520
896,4454,1136520,6212,1144520
897,4456,1136740,6212,1144740
898,4458,1137740,6212,1145740
898,4458,1138550,6212,1146550
899,4466,1138920,6212,1146920
899,4466,1139030,6212,1147030
900,4468,1139030,6212,1147030
900,4468,1140030,6212,1148030
900,4468,1141030,6212,1149030
900,4468,1142030,6212,1150030
900,4468,1143030,6212,1151030
900,4468,1144030,6212,1152030
900,4468,1145030,6212,1153030
901,4470,1146030,6212,1154030
901,4470,1147030,6212,1155030
901,4470,1148030,6212,1156030
901,4470,1149030,6212,1157030
901,4470,1150030,6212,1158030
902,4472,1150500,6212,1158500
903,4474,1150820,6212,1158820
903,4474,1151630,6212,1159630
903,4474,1151630,6212,1159630
904,4482,1152280,6212,1160280
904,4482,1152280,6212,1160280
904,4482,1153280,6212,1161280
904,4482,1153280,6212,1161280
904,4482,1154280,6212,1162280
905,4486,1155280,6212,1163280
905,4486,1155600,6212,1163600
905,4486,1156250,6212,1164250
905,4486,1156840,6212,1164840
905,4486,1157650,6212,1165650
905,4486,1158120,6212,1166120
905,4486,1158930,6212,1166930
905,4486,1159250,6212,1167250
905,4486,1160250,6212,1168250
905,4486,1161250,6212,1169250
906,4494,1161620,6212,1169620
906,4494,1162090,6212,1170090
906,4494,1162900,6212,1170900
907,4496,1163120,6212,1171120
907,4496,1164120,6212,1172120
907,4496,1165120,6212,1173120
907,4496,1166120,6212,1174120
907,4496,1167120,6212,1175120
907,4496,1167120,6212,1175120
907,4496,1168120,6212,1176120
907,4496,1168930,6212,1176930
907,4496,1169930,6212,1177930
908,4498,1170250,6212,1178250
908,4498,1170720,6212,1178720
909,4500,1171720,6212,1179720
909,4500,1172720,6212,1180720
910,4502,1172720,6212,1180720
910,4502,1172720,6212,1180720
911,4510,1173370,6212,1181370
912,4518,1174370,6212,1182370
912,4518,1174920,6212,1182920
913,4526,1175730,6212,1183730
914,4534,1176730,6212,1184730
914,4534,1177730,6212,1185730
914,4534,1177730,6212,1185730
914,4534,1178380,6212,1186380
914,4534,1179380,6212,1187380
914,4534,1180380,6212,1188380
914,4534,1181380,6212,1189380
915,4536,1181700,6212,1189700
916,4544,1182170,6212,1190170
917,4546,1183170,6212,1191170
918,4554,1184170,6212,1192170
919,4556,1185170,6212,1193170
920,4558,1186170,6212,1194170
920,4558,1186170,6212,1194170
921,4566,1186170,6212,1194170
921,4566,1187170,6212,1195170
922,4568,1187980,6212,1195980
922,4568,1188790,6212,1196790
922,4568,1189790,6212,1197790
923,4572,1189790,6212,1197790
924,4580,1189790,6212,1197790
924,4580,1190790,6212,1198790
924,4580,1191110,6212,1199110
924,4580,1191430,6212,1199430
925,4588,1192430,6212,1200430
926,4596,1193240,6212,1201240
926,4596,1194240,6212,1202240
926,4596,1195240,6212,1203240
926,4596,1195710,6212,1203710
926,4596,1196520,6212,1204520
926,4596,1196990,6212,1204990
