ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3722-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3722-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3722-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3722-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3722-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
291213.89,99.16,84.42,291874.26,99.38
291213.89,99.16,84.42,291874.26,99.38
291213.89,99.16,84.42,291874.26,99.38
291213.89,99.16,84.42,291874.26,99.38
291213.89,99.16,84.42,291874.26,99.38
291213.89,99.16,84.42,291874.26,99.38
291213.89,99.16,84.42,291874.26,99.38
291380.0,99.21,85.53,292203.8,99.49
291380.0,99.21,85.53,292203.8,99.49
291380.0,99.21,85.53,292203.8,99.49
291380.0,99.21,85.53,292203.8,99.49
291380.0,99.21,85.53,292203.8,99.49
291380.0,99.21,85.53,292203.8,99.49
291380.0,99.21,85.53,292203.8,99.49
291380.0,99.21,85.53,292203.8,99.49
291380.0,99.21,85.53,292203.8,99.49
291380.0,99.21,85.53,292203.8,99.49
291380.0,99.21,85.53,292203.8,99.49
291380.0,99.21,85.53,292203.8,99.49
291380.0,99.21,85.53,292203.8,99.49
291270.0,99.21,85.53,292093.8,99.49
291270.0,99.21,85.53,292093.8,99.49
291270.0,99.21,85.53,292093.8,99.49
291270.0,99.21,85.53,292093.8,99.49
291270.0,99.21,85.53,292093.8,99.49
291270.0,99.21,85.53,292093.8,99.49
291270.0,99.21,85.53,292093.8,99.49
291270.0,99.21,85.53,292093.8,99.49
291270.0,99.21,85.53,292093.8,99.49
291270.0,99.21,85.53,292093.8,99.49
291270.0,99.21,85.53,292093.8,99.49
291270.0,99.21,85.53,292093.8,99.49
291270.0,99.21,85.53,292093.8,99.49
291110.0,99.21,85.53,291933.8,99.49
291110.0,99.21,85.53,291933.8,99.49
291110.0,99.21,85.53,291933.8,99.49
291110.0,99.21,85.53,291933.8,99.49
291110.0,99.21,85.53,291933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
290110.0,99.21,85.53,290933.8,99.49
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289756.84,99.09,88.56,290633.81,99.39
289706.84,99.09,88.56,290583.81,99.39
289706.84,99.09,88.56,290583.81,99.39
289706.84,99.09,88.56,290583.81,99.39
289706.84,99.09,88.56,290583.81,99.39
289706.84,99.09,88.56,290583.81,99.39
289706.84,99.09,88.56,290583.81,99.39
289706.84,99.09,88.56,290583.81,99.39
289706.84,99.09,88.56,290583.81,99.39
289706.84,99.09,88.56,290583.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289546.84,99.09,88.56,290423.81,99.39
289815.37,99.18,80.23,290701.76,99.48
289815.37,99.18,80.23,290701.76,99.48
289815.37,99.18,80.23,290701.76,99.48
289815.37,99.18,80.23,290701.76,99.48
289815.37,99.18,80.23,290701.76,99.48
289815.37,99.18,80.23,290701.76,99.48
289815.37,99.18,80.23,290701.76,99.48
289815.37,99.18,80.23,290701.76,99.48
289815.37,99.18,80.23,290701.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289655.37,99.18,80.23,290541.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289545.37,99.18,80.23,290431.76,99.48
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289202.95,99.06,91.69,289985.38,99.33
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
289288.21,99.09,85.41,290185.16,99.4
287600.95,98.51,89.04,288853.2,98.94
287600.95,98.51,89.04,288853.2,98.94
287600.95,98.51,89.04,288853.2,98.94
287600.95,98.51,89.04,288853.2,98.94
287600.95,98.51,89.04,288853.2,98.94
287600.95,98.51,89.04,288853.2,98.94
287600.95,98.51,89.04,288853.2,98.94
287600.95,98.51,89.04,288853.2,98.94
287600.95,98.51,89.04,288853.2,98.94
287600.95,98.51,89.04,288853.2,98.94
287600.95,98.51,89.04,288853.2,98.94
287600.95,98.51,89.04,288853.2,98.94
287600.95,98.51,89.04,288853.2,98.94
287600.95,98.51,89.04,288853.2,98.94
287600.95,98.51,89.04,288853.2,98.94
287600.95,98.51,89.04,288853.2,98.94
287600.95,98.51,89.04,288853.2,98.94
287600.95,98.51,89.04,288853.2,98.94
287600.95,98.51,89.04,288853.2,98.94
287600.95,98.51,89.04,288853.2,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.57,98.94
287444.95,98.51,89.04,288696.65,98.94
287444.95,98.51,89.04,288696.65,98.94
287444.95,98.51,89.04,288696.65,98.94
287444.95,98.51,89.04,288696.65,98.94
287444.95,98.51,89.04,288696.65,98.94
287444.95,98.51,89.04,288696.65,98.94
287444.95,98.51,89.04,288696.65,98.94
287444.95,98.51,89.04,288696.65,98.94
287444.95,98.51,89.04,288696.65,98.94
287444.95,98.51,89.04,288696.65,98.94
287444.95,98.51,89.04,288696.65,98.94
287444.95,98.51,89.04,288696.65,98.94
287444.95,98.51,89.04,288696.65,98.94
287288.95,98.51,89.04,288540.02,98.94
289146.53,99.15,89.68,289917.23,99.42
289146.53,99.15,89.68,289917.23,99.42
289146.53,99.15,89.68,289917.23,99.42
289146.53,99.15,89.68,289917.23,99.42
289146.53,99.15,89.68,289917.23,99.42
289146.53,99.15,89.68,289917.23,99.42
289146.53,99.15,89.68,289917.23,99.42
289146.53,99.15,89.68,289917.23,99.42
289146.53,99.15,89.68,289917.23,99.42
