ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_206c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_206c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_206c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_206c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_206c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
1004793.33,73.0,59.41,935665.99,67.98
1004598.69,73.01,59.42,935658.62,68.0
1004778.4,73.05,59.46,935658.62,68.02
1004828.85,73.09,59.5,936155.63,68.1
1004828.85,73.09,59.5,936155.63,68.1
1004692.94,73.14,59.55,936155.21,68.15
1004582.94,73.14,59.54,936045.21,68.15
1004633.39,73.18,59.59,936368.56,68.21
1004377.78,73.19,59.6,936102.82,68.21
1004428.23,73.24,59.64,936595.89,68.29
1004666.92,73.28,59.69,936595.47,68.32
1004852.58,73.32,59.73,936595.47,68.34
1004696.22,73.32,59.73,936444.54,68.34
1004855.9,73.36,59.77,936464.18,68.37
1004719.99,73.41,59.82,936482.54,68.42
1004879.67,73.45,59.86,936477.1,68.45
1004879.67,73.45,59.86,936477.1,68.45
1004743.76,73.5,59.91,936465.73,68.5
1004492.19,73.5,59.91,936460.27,68.53
1004492.19,73.5,59.91,936460.27,68.53
1004542.64,73.55,59.96,936451.54,68.57
1004542.64,73.55,59.96,936451.54,68.57
1004277.06,73.55,59.96,936463.63,68.58
1003283.11,73.53,59.94,935465.56,68.56
1003017.52,73.53,59.94,935465.56,68.58
1003017.52,73.53,59.94,935465.56,68.58
1002881.61,73.57,59.98,935458.56,68.63
1002932.06,73.62,60.03,936168.88,68.72
1002982.51,73.67,60.08,936371.09,68.77
1003032.96,73.72,60.12,936820.08,68.85
1003212.67,73.75,60.16,936820.05,68.87
1003263.11,73.8,60.21,936819.66,68.91
1003263.11,73.8,60.21,936819.66,68.91
1003007.5,73.81,60.22,936819.66,68.94
1003246.19,73.86,60.26,936842.19,68.97
1003136.19,73.85,60.26,936732.19,68.96
1002870.6,73.85,60.26,936395.79,68.96
1003050.31,73.89,60.3,936395.44,68.98
1003100.76,73.94,60.35,936384.32,69.02
1003260.44,73.99,60.39,936386.0,69.05
1003310.89,74.03,60.44,937690.1,69.19
1003361.33,74.08,60.49,938109.4,69.26
1003105.72,74.09,60.5,937896.1,69.27
1003285.43,74.13,60.54,937896.07,69.3
1003335.88,74.18,60.58,937895.68,69.34
1003386.33,74.22,60.63,937895.68,69.38
1003250.42,74.27,60.68,938118.39,69.45
1002994.81,74.28,60.68,938118.39,69.47
1002750.21,74.27,60.68,938103.26,69.49
1002541.37,74.27,60.68,937820.11,69.48
1002721.07,74.31,60.72,937975.92,69.51
1002465.46,74.32,60.73,938048.77,69.54
1002465.46,74.32,60.73,938048.77,69.54
1002645.17,74.36,60.77,938115.54,69.57
1002479.58,74.36,60.77,937991.04,69.57
1002318.77,74.36,60.77,937715.72,69.56
1002478.44,74.4,60.81,937572.13,69.59
1002528.89,74.45,60.86,937516.2,69.63
1002545.82,74.47,60.88,939164.05,69.76
1002431.97,74.51,60.92,938802.25,69.78
1002611.67,74.55,60.96,938802.22,69.8
1002850.36,74.6,61.01,938801.83,69.83
1002641.11,74.6,61.01,938539.86,69.83
1002641.11,74.6,61.01,938539.86,69.83
1002505.2,74.64,61.05,938437.11,69.87
1002664.88,74.69,61.1,938485.67,69.91
1002715.33,74.74,61.15,938478.92,69.95
1002765.78,74.79,61.2,938487.98,70.0
1002765.78,74.79,61.2,938487.98,70.0
1002552.0,74.79,61.2,938371.89,70.0
1002306.39,74.79,61.2,938321.02,70.02
1002486.09,74.83,61.24,938321.02,70.04
1002486.09,74.83,61.24,938321.02,70.04
1002486.09,74.83,61.24,938321.02,70.04
1002230.48,74.84,61.25,939144.26,70.13
1002416.14,74.88,61.29,938995.6,70.14
1002416.14,74.88,61.29,938995.6,70.14
1002416.14,74.88,61.29,938956.07,70.14
1002466.59,74.93,61.34,939524.48,70.22
1002626.27,74.98,61.39,939531.49,70.26
1002676.72,75.03,61.44,939540.24,70.3
1002727.17,75.08,61.49,939560.24,70.35
1002475.6,75.08,61.49,939512.84,70.37
1002222.58,75.08,61.49,939528.69,70.39
1002222.58,75.08,61.49,939528.69,70.39
1002057.0,75.08,61.49,939492.5,70.4
1001928.55,75.13,61.54,939727.73,70.47
1002088.23,75.18,61.59,939727.73,70.5
1001842.0,75.18,61.59,939446.29,70.5
1001856.57,75.18,61.59,939449.68,70.5
1002036.28,75.22,61.63,939449.68,70.52
1002043.57,75.22,61.63,939456.96,70.52
1001900.19,75.27,61.67,939101.78,70.55
1001900.19,75.27,61.67,939101.78,70.55
1001644.58,75.27,61.68,939586.97,70.61
1001824.29,75.31,61.72,939500.03,70.63
1001874.74,75.36,61.77,939552.47,70.67
1001738.83,75.41,61.82,939552.05,70.73
1001898.51,75.46,61.87,940090.21,70.8
1001722.92,75.46,61.87,940645.62,70.86
1001882.6,75.51,61.92,940645.2,70.89
1001636.76,75.51,61.92,940334.62,70.89
1001687.21,75.56,61.97,940334.62,70.94
1001737.66,75.61,62.02,940334.62,70.98
1001917.37,75.66,62.06,940334.62,71.01
1002156.05,75.7,62.11,940385.49,71.04
1001900.44,75.71,62.12,940335.94,71.06
1001950.89,75.76,62.17,940334.62,71.1
1001686.46,75.76,62.17,940070.93,71.1
1001736.91,75.81,62.22,940070.93,71.14
1001787.36,75.86,62.27,941756.52,71.32
1001967.06,75.9,62.31,941756.1,71.34
1001967.06,75.9,62.31,941756.1,71.34
1001701.48,75.9,62.31,941393.88,71.33
1001445.86,75.91,62.32,941393.88,71.36
1001496.31,75.96,62.37,941393.88,71.4
1001360.41,76.01,62.42,941393.88,71.45
1001410.86,76.06,62.47,941393.88,71.5
1001274.95,76.1,62.51,941400.84,71.55
1001030.35,76.1,62.51,941066.03,71.54
1000894.45,76.15,62.56,941109.61,71.6
1000758.54,76.2,62.61,941061.33,71.65
1000808.99,76.25,62.66,941132.42,71.7
1000968.67,76.3,62.71,941114.81,71.74
1000968.67,76.3,62.71,941114.81,71.74
1001128.34,76.35,62.76,941072.38,71.77
1001288.02,76.4,62.81,941165.25,71.81
1001338.47,76.45,62.86,942830.61,71.98
1001518.18,76.49,62.9,942830.58,72.01
1001252.59,76.49,62.9,942459.84,72.0
1000987.01,76.49,62.9,941978.81,71.98
1001037.46,76.54,62.95,941978.42,72.02
1001087.9,76.59,63.0,941978.42,72.07
1001138.35,76.64,63.05,941978.42,72.11
1001138.35,76.64,63.05,941978.42,72.11
1001188.8,76.69,63.1,941978.42,72.16
1000933.19,76.7,63.11,942106.17,72.19
1000983.64,76.75,63.16,942270.7,72.25
1001163.34,76.8,63.2,942253.34,72.28
1000907.73,76.8,63.21,941978.42,72.28
1000958.18,76.85,63.26,943223.49,72.42
1000822.27,76.9,63.31,943515.7,72.5
1000504.39,76.9,63.31,943203.14,72.49
1000684.1,76.94,63.35,943203.11,72.52
1000548.19,76.99,63.4,942945.95,72.56
1000292.58,77.0,63.41,942945.56,72.58
1000478.24,77.04,63.45,942945.56,72.61
1000342.33,77.09,63.5,942908.24,72.66
1000392.78,77.14,63.55,942948.74,72.71
1000392.78,77.14,63.55,942948.74,72.71
1000127.19,77.14,63.55,942937.9,72.73
1000127.19,77.14,63.55,942932.65,72.73
1000018.09,77.15,63.56,942908.7,72.74
1000197.8,77.19,63.6,942900.01,72.77
1000248.25,77.24,63.65,942895.48,72.81
1000035.78,77.24,63.65,943178.81,72.85
999780.17,77.25,63.66,943208.43,72.88
999830.62,77.3,63.71,943170.37,72.92
999881.07,77.35,63.76,943288.54,72.97
999931.51,77.4,63.81,943836.15,73.06
1000117.18,77.45,63.86,943835.73,73.09
1000167.62,77.5,63.91,943835.73,73.13
999926.06,77.51,63.92,943835.73,73.16
1000105.76,77.55,63.96,943851.13,73.19
999850.15,77.56,63.97,943847.27,73.21
999714.24,77.61,64.02,943846.84,73.27
999919.63,77.66,64.07,943835.31,73.3
999970.08,77.71,64.12,943835.31,73.35
999834.17,77.76,64.17,943843.11,73.41
999582.88,77.76,64.17,944095.97,73.45
999823.45,77.79,64.2,943910.28,73.44
999687.54,77.84,64.25,943931.33,73.5
999551.63,77.89,64.3,943908.33,73.56
999602.08,77.95,64.36,944025.15,73.61
999600.2,77.97,64.38,944990.25,73.71
999779.9,78.01,64.42,945154.0,73.75
999535.31,78.01,64.42,944566.66,73.72
999585.76,78.06,64.47,944566.61,73.77
999330.15,78.07,64.48,944826.91,73.81
999489.82,78.12,64.53,944826.54,73.85
999314.24,78.12,64.53,944826.54,73.86
999364.69,78.18,64.59,944850.21,73.91
999561.25,78.21,64.62,944838.77,73.93
999561.25,78.21,64.62,944811.67,73.93
999611.7,78.27,64.68,944801.82,73.98
999485.2,78.29,64.69,944799.43,74.0
999664.91,78.33,64.74,944841.78,74.03
999529.0,78.38,64.79,944964.95,74.1
999283.39,78.39,64.8,945774.4,74.19
999523.96,78.42,64.83,945418.97,74.18
999388.05,78.47,64.88,945329.93,74.23
999290.41,78.49,64.9,945243.2,74.25
999340.86,78.55,64.96,946046.67,74.36
999391.31,78.6,65.01,946046.62,74.41
999441.76,78.66,65.06,946046.25,74.45
999441.76,78.66,65.06,946187.32,74.46
999638.33,78.69,65.1,946187.32,74.48
999638.33,78.69,65.1,946239.37,74.49
999609.89,78.71,65.12,946250.95,74.51
999660.33,78.76,65.17,946258.88,74.55
999461.49,78.76,65.17,946282.51,74.57
999641.2,78.8,65.21,946262.99,74.6
999691.65,78.86,65.27,946262.99,74.64
999897.04,78.91,65.32,947399.77,74.77
999641.42,78.92,65.33,947271.08,74.79
999377.39,78.92,65.33,946699.5,74.76
999563.05,78.96,65.37,947741.09,74.87
999311.49,78.97,65.38,947478.37,74.88
999361.94,79.03,65.44,947477.95,74.92
999547.6,79.07,65.48,947477.95,74.95
999707.27,79.12,65.53,947491.53,74.99
999757.72,79.18,65.59,947477.95,75.04
999506.16,79.19,65.6,947477.95,75.07
999691.82,79.23,65.64,947477.95,75.09
999450.25,79.24,65.65,947870.63,75.15
999500.7,79.3,65.71,947959.71,75.21
999364.79,79.35,65.76,948173.39,75.28
999228.88,79.4,65.81,947919.71,75.32
999092.98,79.45,65.86,947919.28,75.38
999298.37,79.51,65.92,947852.41,75.41
999478.07,79.55,65.96,949102.94,75.54
999226.77,79.55,65.96,948787.44,75.53
998961.19,79.55,65.96,948348.32,75.52
999011.64,79.61,66.01,948348.27,75.57
998846.89,79.61,66.02,948384.79,75.58
998591.28,79.62,66.03,948104.54,75.59
998776.94,79.66,66.07,948104.16,75.62
998535.37,79.67,66.08,948104.16,75.65
998585.82,79.73,66.13,948106.32,75.7
998429.46,79.72,66.13,947955.4,75.69
998479.91,79.78,66.19,947960.07,75.74
998659.62,79.82,66.23,947974.16,75.77
998674.19,79.82,66.23,947977.48,75.77
998538.28,79.88,66.29,947977.48,75.83
998588.73,79.93,66.34,947956.55,75.88
998561.25,79.95,66.35,948685.28,75.95
998583.12,79.95,66.36,948690.24,75.95
998633.56,80.0,66.41,949095.47,76.03
998813.27,80.05,66.46,949314.6,76.08
998605.13,80.05,66.45,948715.23,76.05
998349.52,80.05,66.46,949123.6,76.11
998588.21,80.11,66.52,949123.18,76.14
998767.91,80.15,66.56,949123.18,76.17
998767.91,80.15,66.56,949111.14,76.17
998767.91,80.15,66.56,949087.33,76.17
998523.32,80.16,66.56,949099.97,76.19
998573.77,80.21,66.62,949096.52,76.24
998624.22,80.27,66.68,949089.84,76.29
998783.9,80.32,66.73,949087.33,76.33
998834.34,80.38,66.79,949087.33,76.38
999073.03,80.43,66.84,950259.98,76.5
998817.42,80.44,66.85,950093.87,76.52
998681.51,80.5,66.91,950165.11,76.59
998571.51,80.5,66.9,950055.11,76.58
998395.93,80.5,66.91,949347.32,76.54
998235.11,80.5,66.91,950238.75,76.63
998414.82,80.54,66.95,950390.63,76.67
998278.91,80.6,67.01,950564.75,76.74
998169.27,80.61,67.02,950355.99,76.75
998348.97,80.65,67.06,950355.57,76.78
998399.42,80.71,67.12,950355.57,76.83
998449.87,80.77,67.18,950355.57,76.88
998500.32,80.82,67.23,950355.57,76.93
998244.71,80.83,67.24,950415.14,76.96
998441.28,80.87,67.28,950373.18,76.98
998314.77,80.89,67.3,950360.92,77.01
998511.34,80.93,67.34,950355.57,77.03
998384.84,80.95,67.36,951095.98,77.12
998435.29,81.01,67.42,951336.57,77.19
998650.95,81.05,67.46,951144.96,77.19
998466.12,81.06,67.47,951752.55,77.27
998671.51,81.12,67.53,951752.13,77.31
997677.56,81.1,67.51,950754.06,77.29
997857.27,81.15,67.56,950754.06,77.32
997601.65,81.16,67.57,950754.06,77.35
997601.65,81.16,67.57,950781.64,77.35
997652.1,81.22,67.63,950805.94,77.4
997702.55,81.28,67.69,950797.05,77.45
997882.26,81.32,67.73,950792.68,77.48
997630.96,81.32,67.73,950781.64,77.5
997495.05,81.38,67.79,950536.28,77.55
997654.73,81.43,67.84,951205.84,77.64
997518.82,81.49,67.9,951878.03,77.76
997273.21,81.5,67.91,952315.2,77.83
997007.63,81.5,67.91,951834.56,77.81
997007.63,81.5,67.91,951834.56,77.81
997058.07,81.56,67.97,951861.98,77.86
997076.29,81.56,67.97,951865.39,77.86
997261.95,81.6,68.01,952392.26,77.93
997261.95,81.6,68.01,952392.26,77.93
997152.85,81.62,68.03,952216.26,77.94
997203.3,81.68,68.08,952216.21,77.99
997383.01,81.72,68.13,952215.84,78.02
997127.4,81.73,68.14,952215.84,78.05
997332.79,81.79,68.2,952235.12,78.09
997332.79,81.79,68.2,952235.12,78.09
997424.55,81.86,68.27,951926.37,78.13
997210.77,81.86,68.27,951879.68,78.14
996847.19,81.9,68.31,951516.25,78.17
996897.64,81.96,68.37,951515.37,78.23
996646.34,81.96,68.37,951496.97,78.25
996842.91,82.0,68.41,951496.97,78.27
996716.41,82.02,68.43,951802.96,78.32
996716.41,82.02,68.43,951802.96,78.32
996766.86,82.08,68.49,951980.9,78.39
996766.86,82.08,68.49,951980.9,78.39
996768.86,82.08,68.49,951977.61,78.39
996950.76,82.12,68.52,952392.03,78.44
997001.21,82.17,68.58,952807.35,78.53
996783.41,82.19,68.6,952524.48,78.54
997023.98,82.23,68.64,952524.48,78.56
997022.09,82.25,68.66,952524.48,78.58
997022.09,82.25,68.66,952524.48,78.58
997181.77,82.31,68.72,952524.48,78.62
997361.48,82.35,68.76,952524.48,78.65
997225.57,82.41,68.82,952524.06,78.72
997276.02,82.47,68.88,952524.06,78.77
997140.11,82.53,68.94,952526.04,78.84
997299.79,82.59,68.99,952526.04,78.88
997163.88,82.64,69.05,952565.92,78.95
997171.17,82.64,69.05,952582.25,78.95
996905.58,82.64,69.05,952702.17,78.98
996923.8,82.64,69.05,952705.59,78.98
996629.21,82.65,69.05,952585.68,78.99
996647.42,82.65,69.06,952635.54,79.0
996647.42,82.65,69.06,952635.54,79.0
996807.1,82.7,69.11,952635.54,79.04
996541.52,82.7,69.11,952985.9,79.09
996405.61,82.76,69.17,952949.78,79.15
996150.0,82.77,69.18,952889.75,79.18
996309.67,82.83,69.24,953090.21,79.24
996489.38,82.88,69.29,953404.41,79.3
996539.83,82.94,69.35,953404.36,79.35
996294.22,82.95,69.36,953706.8,79.4
996479.88,83.0,69.41,953706.43,79.43
996718.56,83.06,69.46,953706.43,79.47
996718.56,83.06,69.46,953706.43,79.47
996769.01,83.12,69.52,953721.2,79.53
996819.46,83.18,69.58,953744.46,79.58
996567.89,83.19,69.6,953707.65,79.61
996618.34,83.25,69.66,953706.43,79.66
996482.44,83.31,69.72,953884.2,79.74
996662.14,83.35,69.76,954797.96,79.85
996406.53,83.37,69.77,954753.88,79.88
996270.62,83.42,69.83,954858.21,79.96
996321.07,83.48,69.89,955275.04,80.05
996371.52,83.55,69.95,955275.0,80.1
996551.23,83.59,70.0,955274.62,80.13
996295.41,83.59,70.0,954951.02,80.13
996345.86,83.66,70.06,954951.02,80.18
996396.31,83.72,70.13,954951.02,80.23
996601.7,83.78,70.18,955029.17,80.28
996761.38,83.83,70.24,955075.66,80.33
996811.83,83.9,70.31,955316.7,80.4
997017.22,83.96,70.36,956972.02,80.58
997067.67,84.02,70.43,956971.97,80.64
997118.12,84.08,70.49,956971.6,80.69
997118.12,84.08,70.49,956971.6,80.69
997168.57,84.14,70.55,956971.6,80.75
996996.85,84.14,70.55,956807.76,80.75
996741.24,84.15,70.56,956556.4,80.76
996920.94,84.2,70.61,956556.4,80.79
996676.35,84.2,70.61,956465.44,80.81
996410.76,84.2,70.61,955859.0,80.78
996461.21,84.27,70.68,955859.0,80.83
996511.66,84.33,70.74,956276.82,80.92
996266.05,84.34,70.75,956090.1,80.94
996445.75,84.39,70.8,956073.18,80.97
996236.29,84.39,70.8,955886.56,80.97
995990.68,84.4,70.81,956767.36,81.08
996150.36,84.46,70.87,957019.75,81.14
995884.77,84.46,70.87,956743.03,81.14
995935.22,84.52,70.93,956742.98,81.2
995733.93,84.52,70.93,956890.23,81.23
995919.59,84.57,70.98,956889.86,81.26
995919.59,84.57,70.98,956889.86,81.26
995930.52,84.57,70.98,956990.11,81.27
995930.52,84.57,70.98,956990.11,81.27
996090.19,84.63,71.04,956990.11,81.31
995838.63,84.65,71.06,957028.33,81.35
995838.63,84.65,71.06,957028.33,81.35
995838.63,84.65,71.06,957028.33,81.35
995889.08,84.71,71.12,957004.77,81.4
995724.33,84.71,71.12,956775.16,81.4
995774.78,84.77,71.18,956766.07,81.45
995825.23,84.84,71.25,956760.51,81.51
996004.93,84.89,71.3,956760.51,81.54
996055.38,84.95,71.36,958326.21,81.73
996105.83,85.01,71.42,958326.16,81.79
995840.22,85.02,71.43,957766.7,81.77
995854.79,85.03,71.43,957786.26,81.78
995905.24,85.09,71.5,957785.89,81.83
996064.92,85.15,71.56,957785.89,81.88
995799.33,85.15,71.56,957867.3,81.91
995623.75,85.15,71.56,957890.96,81.92
995803.45,85.2,71.61,957890.01,81.96
995547.84,85.21,71.62,957881.81,81.99
995793.3,85.25,71.66,958334.58,82.04
995778.33,85.27,71.68,958145.25,82.05
995778.33,85.27,71.68,958145.25,82.05
995958.04,85.32,71.73,958099.9,82.08
995726.11,85.34,71.75,958103.94,82.11
995980.55,85.42,71.83,959643.19,82.3
995844.64,85.48,71.89,959494.08,82.36
995799.27,85.52,71.93,959280.56,82.39
995849.72,85.59,72.0,959280.51,82.44
995900.17,85.65,72.06,959280.14,82.5
995900.17,85.65,72.06,959280.14,82.5
995813.71,85.66,72.07,959109.3,82.5
995864.15,85.72,72.13,959109.3,82.56
995864.15,85.72,72.13,959109.3,82.56
995914.6,85.79,72.2,959109.3,82.62
996111.17,85.83,72.24,959109.3,82.64
995991.16,85.85,72.26,959198.02,82.68
996187.73,85.89,72.3,959109.3,82.7
996195.02,85.89,72.3,959112.41,82.7
996245.47,85.96,72.37,959112.41,82.75
996118.97,85.98,72.39,960438.86,82.9
996304.63,86.03,72.44,960533.0,82.94
996053.06,86.05,72.46,960315.71,82.96
996249.63,86.09,72.5,960315.29,82.98
996300.07,86.15,72.56,960315.29,83.04
996173.57,86.18,72.58,960315.29,83.07
996353.28,86.23,72.64,960377.3,83.11
996403.73,86.29,72.7,960350.14,83.17
996267.82,86.35,72.76,960211.4,83.23
996267.82,86.35,72.76,960211.4,83.23
996318.27,86.42,72.83,960207.12,83.29
996182.36,86.48,72.89,960206.69,83.36
996387.75,86.54,72.95,960176.13,83.4
996438.2,86.61,73.02,961284.96,83.55
996302.29,86.67,73.08,961284.96,83.63
996046.68,86.69,73.1,961181.24,83.65
996046.68,86.69,73.1,961181.24,83.65
996097.13,86.75,73.16,961566.22,83.74
996097.13,86.75,73.16,961566.22,83.74
996256.81,86.82,73.22,961565.79,83.79
996307.26,86.88,73.29,961565.79,83.85
996150.9,86.88,73.29,961414.65,83.85
996330.61,86.93,73.34,961414.65,83.88
996165.86,86.93,73.34,961259.69,83.89
995990.27,86.94,73.35,961265.4,83.9
996040.72,87.0,73.41,961269.16,83.96
995795.11,87.02,73.42,961259.69,84.0
995659.2,87.08,73.49,961280.79,84.07
995709.65,87.15,73.55,961280.79,84.13
995869.33,87.21,73.62,961406.78,84.19
996049.03,87.26,73.67,962243.22,84.3
996254.42,87.32,73.73,962222.95,84.34
996269.0,87.33,73.73,962273.19,84.35
996319.45,87.39,73.8,962273.14,84.41
996063.84,87.41,73.81,962490.46,84.46
996243.54,87.46,73.87,962490.09,84.49
995987.93,87.47,73.88,962490.09,84.53
996038.38,87.54,73.95,962490.09,84.59
996198.06,87.6,74.01,962533.84,84.64
996248.5,87.67,74.08,962543.56,84.7
996428.21,87.72,74.13,962491.12,84.73
996270.85,87.72,74.13,962333.76,84.73
996321.3,87.79,74.2,962332.73,84.79
996185.39,87.85,74.26,962317.2,84.86
996390.78,87.92,74.32,963952.21,85.05
996135.17,87.93,74.34,963669.13,85.06
995959.58,87.93,74.34,963792.47,85.09
995708.29,87.93,74.34,963519.56,85.09
995708.29,87.93,74.34,963519.56,85.09
995758.74,88.0,74.41,963519.51,85.15
995809.19,88.07,74.48,963519.14,85.21
995809.19,88.07,74.48,963539.94,85.22
995809.19,88.07,74.48,963492.03,85.21
995809.19,88.07,74.48,963500.91,85.21
995859.63,88.14,74.55,963500.91,85.27
996045.29,88.19,74.6,963500.91,85.31
996095.74,88.26,74.67,963640.03,85.38
996095.74,88.26,74.67,963684.52,85.39
995780.95,88.25,74.66,963372.44,85.38
995831.4,88.32,74.73,963571.38,85.46
995579.83,88.34,74.75,963496.71,85.49
995367.36,88.33,74.74,963509.15,85.51
995417.81,88.4,74.81,963944.48,85.61
995468.26,88.47,74.88,964428.65,85.71
995292.67,88.47,74.88,964111.45,85.7
995472.38,88.53,74.94,964111.42,85.74
995336.47,88.59,75.0,964296.38,85.83
995200.56,88.66,75.07,964118.75,85.89
995251.01,88.73,75.14,964118.36,85.95
994995.4,88.74,75.15,964118.36,85.99
994744.1,88.75,75.16,964164.99,86.02
994940.67,88.79,75.2,964204.47,86.05
994783.93,88.79,75.2,964075.49,86.05
994648.02,88.85,75.26,964310.55,86.14
994619.58,88.88,75.29,964280.98,86.17
994483.67,88.94,75.35,964033.01,86.22
994643.35,89.01,75.42,964025.36,86.27
994693.8,89.08,75.49,964024.32,86.33
994693.8,89.08,75.49,964004.62,86.33
994873.5,89.13,75.54,964003.4,86.37
994617.89,89.15,75.56,965318.09,86.52
994617.89,89.15,75.56,965318.09,86.52
994805.06,89.2,75.61,965399.76,86.57
995036.28,89.27,75.68,965152.23,86.59
994966.73,89.3,75.71,965721.41,86.67
995146.44,89.35,75.76,965720.99,86.71
995196.88,89.42,75.83,965720.99,86.77
994941.27,89.44,75.85,965720.99,86.81
995137.84,89.48,75.89,965720.99,86.84
995017.83,89.51,75.92,965757.42,86.87
995068.28,89.58,75.99,965735.9,86.94
995118.73,89.65,76.06,965720.99,87.0
994982.82,89.71,76.12,965720.57,87.08
995179.39,89.76,76.17,965720.58,87.1
994936.92,89.78,76.19,966116.14,87.18
994801.01,89.85,76.26,966116.14,87.26
994665.1,89.92,76.33,966123.24,87.34
994452.63,89.92,76.33,965736.35,87.32
994632.34,89.98,76.38,965727.66,87.36
994496.43,90.04,76.45,966278.16,87.49
994459.66,90.06,76.47,967394.01,87.61
994510.11,90.13,76.54,967447.99,87.68
994689.81,90.19,76.59,967447.96,87.72
994434.2,90.2,76.61,967447.57,87.75
994639.59,90.27,76.68,967447.57,87.8
994799.27,90.34,76.74,967487.09,87.86
994799.27,90.34,76.74,967487.09,87.86
994978.98,90.39,76.8,967514.32,87.9
994980.98,90.39,76.8,967537.36,87.9
994725.37,90.41,76.82,967511.29,87.93
994775.82,90.48,76.89,967622.51,88.01
994950.42,90.55,76.96,969557.22,88.24
995615.76,90.65,77.05,970076.46,88.32
996041.0,90.71,77.12,970084.7,88.35
996220.71,90.77,77.18,970084.28,88.38
996111.07,90.78,77.19,970084.28,88.41
995975.16,90.85,77.26,969775.36,88.46
996154.87,90.91,77.32,969775.36,88.5
996154.87,90.91,77.32,969800.52,88.5
995946.03,90.91,77.32,969495.28,88.49
995690.41,90.92,77.33,969556.47,88.54
995578.19,91.0,77.41,970478.69,88.7
995628.64,91.07,77.48,970439.14,88.76
995808.34,91.12,77.53,970440.23,88.8
995858.79,91.2,77.61,970431.83,88.87
995858.79,91.2,77.61,970406.68,88.87
995603.18,91.21,77.62,971102.42,88.97
995782.88,91.27,77.68,971337.96,89.03
995982.61,91.33,77.74,971953.93,89.12
996050.69,91.42,77.83,971122.8,89.13
995914.79,91.49,77.9,971122.38,89.21
995778.88,91.56,77.97,971122.38,89.29
995642.97,91.63,78.04,971167.85,89.38
995956.76,91.7,78.11,971634.43,89.46
995906.76,91.7,78.11,971584.43,89.46
996092.42,91.75,78.16,971584.0,89.5
995840.85,91.77,78.18,971584.0,89.54
995477.28,91.82,78.23,971244.24,89.59
995177.64,91.86,78.27,970716.08,89.6
995228.09,91.94,78.35,970716.08,89.67
995468.66,91.98,78.39,970737.77,89.69
995332.76,92.05,78.46,970692.29,89.77
995383.21,92.12,78.53,970686.43,89.84
995383.21,92.12,78.53,970659.32,89.84
995285.57,92.16,78.56,970650.11,89.87
995465.28,92.21,78.62,970643.49,89.91
995306.59,92.23,78.64,971079.78,89.98
995170.69,92.3,78.71,971216.22,90.08
995170.69,92.3,78.71,971269.84,90.09
995221.14,92.38,78.79,971362.35,90.16
995380.81,92.45,78.86,971589.54,90.24
995380.81,92.45,78.86,971560.62,90.23
995224.46,92.45,78.85,971411.02,90.23
994230.51,92.44,78.85,970417.06,90.23
994237.79,92.44,78.85,970451.3,90.23
994028.95,92.44,78.85,971004.32,90.3
994267.64,92.51,78.92,971052.47,90.35
994318.09,92.58,78.99,971052.42,90.42
994497.79,92.64,79.05,971052.05,90.46
994242.18,92.66,79.07,971052.05,90.5
994249.47,92.66,79.07,971115.64,90.5
994429.17,92.72,79.13,971115.64,90.54
994173.56,92.73,79.14,971416.67,90.61
994224.01,92.81,79.22,971344.16,90.67
994274.46,92.88,79.29,971273.66,90.73
994454.16,92.94,79.35,971172.97,90.76
994188.58,92.94,79.35,970843.87,90.76
994026.45,92.95,79.36,970929.0,90.79
994076.9,93.02,79.43,970961.61,90.86
994127.35,93.1,79.51,972246.83,91.05
994177.8,93.17,79.58,972246.79,91.12
994337.48,93.25,79.66,972246.41,91.17
994081.87,93.26,79.67,971989.94,91.19
994132.32,93.34,79.75,971989.94,91.26
994182.76,93.41,79.82,971989.94,91.33
994233.21,93.49,79.9,971989.94,91.4
993967.63,93.49,79.9,972088.78,91.44
994147.33,93.55,79.96,972050.61,91.47
993891.72,93.57,79.98,971989.94,91.51
994071.43,93.63,80.04,973038.3,91.65
993815.81,93.64,80.05,972970.42,91.68
993985.27,93.72,80.13,973089.24,91.75
994164.97,93.78,80.19,973089.21,91.79
994029.06,93.85,80.26,972954.69,91.86
994234.45,93.92,80.33,972954.29,91.91
994284.9,94.0,80.41,972954.29,91.98
994029.29,94.02,80.43,972995.5,92.03
994188.97,94.09,80.5,972986.03,92.08
993928.18,94.1,80.5,972826.73,92.1
993928.18,94.1,80.5,972826.73,92.1
994107.89,94.15,80.56,972892.28,92.14
994107.89,94.15,80.56,972892.28,92.14
