ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d977-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d977-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d977-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d977-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d977-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
441030.02,93.52,64.35,424868.59,90.1
441030.02,93.52,64.35,424868.59,90.1
441030.02,93.52,64.35,424868.59,90.1
440736.41,93.66,64.49,424871.74,90.29
440412.85,93.79,64.63,424847.93,90.48
440277.52,93.92,64.77,424840.2,90.63
440121.64,93.92,64.76,424681.47,90.63
439798.08,94.05,64.9,424702.33,90.83
439798.08,94.05,64.9,424702.33,90.83
439476.84,94.19,65.04,424677.9,91.02
439476.84,94.19,65.04,424677.9,91.02
438480.71,94.18,65.03,423680.01,91.0
438156.37,94.31,65.17,423674.41,91.19
438277.61,94.43,65.29,424089.37,91.37
438277.61,94.43,65.29,424089.37,91.37
437952.5,94.56,65.43,424165.53,91.59
437847.12,94.71,65.58,424153.74,91.74
437847.52,94.71,65.58,424182.91,91.75
437712.19,94.84,65.72,424170.77,91.91
437712.19,94.84,65.72,424170.77,91.91
437712.19,94.84,65.72,424170.77,91.91
437576.86,94.98,65.87,424201.91,92.08
437576.86,94.98,65.87,424201.91,92.08
437253.29,95.12,66.01,424178.49,92.27
436932.05,95.25,66.15,424163.01,92.47
436932.05,95.25,66.15,424163.01,92.47
436932.05,95.25,66.15,424163.01,92.47
436932.05,95.25,66.15,424163.01,92.47
436607.72,95.39,66.3,424422.65,92.73
436607.72,95.39,66.3,424422.65,92.73
436607.72,95.39,66.3,424533.93,92.75
436284.15,95.53,66.44,424537.83,92.96
435959.04,95.67,66.58,424742.5,93.21
435959.04,95.67,66.58,424742.5,93.21
435665.43,95.81,66.74,424743.95,93.41
435280.63,95.83,66.75,424353.07,93.42
435401.87,95.95,66.88,424328.24,93.51
435078.3,96.09,67.03,424358.21,93.73
435078.3,96.09,67.03,424358.21,93.73
434754.74,96.24,67.18,424332.52,93.93
434433.5,96.38,67.33,424319.74,94.13
434196.74,96.39,67.34,424365.79,94.21
434196.74,96.39,67.34,424365.79,94.21
434060.64,96.54,67.49,424327.69,94.37
433737.08,96.68,67.64,424744.85,94.68
433737.08,96.68,67.64,424744.85,94.68
433600.2,96.82,67.79,424863.16,94.87
433306.59,96.98,67.95,424858.7,95.08
433306.59,96.98,67.95,424868.92,95.09
433306.59,96.98,67.95,424945.34,95.1
433306.59,96.98,67.95,424945.34,95.1
432983.03,97.12,68.1,424924.44,95.31
432983.03,97.12,68.1,424924.44,95.31
432659.46,97.27,68.25,424948.17,95.53
432659.46,97.27,68.25,424948.17,95.53
432659.46,97.27,68.25,424948.17,95.53
432524.13,97.41,68.41,424926.56,95.7
432647.7,97.54,68.54,424918.78,95.8
432323.36,97.69,68.69,425093.43,96.06
431999.79,97.84,68.85,424993.57,96.25
431999.79,97.84,68.85,424993.57,96.25
431862.91,97.99,69.0,425507.07,96.55
431569.31,98.14,69.17,425502.62,96.76
431573.01,98.29,69.32,425483.02,96.9
431573.01,98.29,69.32,425483.02,96.9
430925.88,98.59,69.63,425501.6,97.35
430604.64,98.74,69.79,425486.18,97.57
430609.68,98.75,69.79,425514.07,97.58
430609.68,98.75,69.79,425514.07,97.58
430285.34,98.9,69.95,425497.75,97.8
430285.34,98.9,69.95,425497.75,97.8
430285.34,98.9,69.95,425497.75,97.8
430286.52,98.9,69.95,425502.07,97.8
429901.71,98.92,69.97,425327.31,97.86
430097.77,99.05,70.11,425885.25,98.08
429800.5,99.05,70.11,425450.89,98.05
429800.5,99.05,70.11,425450.89,98.05
429800.5,99.05,70.11,425476.42,98.05
429800.5,99.05,70.11,425476.42,98.05
429439.39,99.07,70.14,425348.52,98.13
429114.28,99.23,70.3,425527.46,98.4
429114.28,99.23,70.3,425527.46,98.4
429114.28,99.23,70.3,425527.46,98.4
429114.28,99.23,70.3,425527.46,98.4
429114.28,99.23,70.3,425527.46,98.4
429114.28,99.23,70.3,425527.46,98.4
429114.28,99.23,70.3,425527.46,98.4
429114.28,99.23,70.3,425527.46,98.4
429114.28,99.23,70.3,425527.46,98.4
429114.28,99.23,70.3,425527.46,98.4
429114.28,99.23,70.3,425527.46,98.4
429114.28,99.23,70.3,425527.46,98.4
429114.28,99.23,70.3,425527.46,98.4
429114.28,99.23,70.3,425527.46,98.4
429114.28,99.23,70.3,425527.46,98.4
429114.28,99.23,70.3,425527.46,98.4
429114.28,99.23,70.3,425527.46,98.4
429114.28,99.23,70.3,425527.46,98.4
429114.28,99.23,70.3,425527.46,98.4
429114.28,99.23,70.3,425527.46,98.4
429114.28,99.23,70.3,425527.46,98.4
429114.28,99.23,70.3,425510.78,98.4
429114.28,99.23,70.3,425510.78,98.4
429114.28,99.23,70.3,425510.78,98.4
429114.28,99.23,70.3,425510.78,98.4
429114.28,99.23,70.3,425510.78,98.4
429115.07,99.23,70.3,425516.63,98.4
429115.07,99.23,70.3,425516.63,98.4
429115.07,99.23,70.3,425516.63,98.4
429115.07,99.23,70.3,425516.63,98.4
429115.07,99.23,70.3,425516.63,98.4
429115.07,99.23,70.3,425516.63,98.4
429115.07,99.23,70.3,425516.63,98.4
429115.07,99.23,70.3,425516.63,98.4
429115.07,99.23,70.3,425516.63,98.4
429115.07,99.23,70.3,425516.63,98.4
429115.07,99.23,70.3,425516.63,98.4
429116.83,99.23,70.3,425519.31,98.4
429116.83,99.23,70.3,425519.31,98.4
429116.83,99.23,70.3,425519.31,98.4
429116.83,99.23,70.3,425519.31,98.4
429066.83,99.23,70.3,425469.31,98.4
429066.83,99.23,70.3,425469.31,98.4
429066.83,99.23,70.3,425469.31,98.4
429066.83,99.23,70.3,425469.31,98.4
429066.83,99.23,70.3,425488.71,98.4
429066.83,99.23,70.3,425488.71,98.4
429066.83,99.23,70.3,425488.71,98.4
429066.83,99.23,70.3,425488.71,98.4
429066.83,99.23,70.3,425488.71,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428908.32,99.23,70.3,425330.75,98.4
428910.37,99.23,70.3,425333.58,98.4
428910.37,99.23,70.3,425333.58,98.4
428751.74,99.23,70.3,425176.0,98.4
428751.74,99.23,70.3,425176.0,98.4
428751.74,99.23,70.3,425176.0,98.4
428751.74,99.23,70.3,425176.0,98.4
428751.74,99.23,70.3,425176.0,98.4
428751.74,99.23,70.3,425176.0,98.4
428751.74,99.23,70.3,425176.0,98.4
428755.28,99.23,70.3,425178.92,98.4
428755.28,99.23,70.3,425178.92,98.4
428755.28,99.23,70.3,425178.92,98.4
428755.28,99.23,70.3,425178.92,98.4
428755.28,99.23,70.3,425178.92,98.4
428755.28,99.23,70.3,425178.92,98.4
428755.28,99.23,70.3,425178.92,98.4
428755.28,99.23,70.3,425178.92,98.4
428755.28,99.23,70.3,425178.92,98.4
428755.28,99.23,70.3,425178.92,98.4
428755.28,99.23,70.3,425178.92,98.4
428755.28,99.23,70.3,425178.92,98.4
428755.28,99.23,70.3,425178.92,98.4
428755.28,99.23,70.3,425178.92,98.4
428755.28,99.23,70.3,425178.92,98.4
428755.28,99.23,70.3,425178.92,98.4
428755.28,99.23,70.3,425178.92,98.4
428755.28,99.23,70.3,425178.92,98.4
428755.28,99.23,70.3,425178.92,98.4
428755.28,99.23,70.3,425178.92,98.4
428755.28,99.23,70.3,425178.92,98.4
428755.28,99.23,70.3,425178.92,98.4
428755.28,99.23,70.3,425178.92,98.4
428755.28,99.23,70.3,425178.92,98.4
428755.28,99.23,70.3,425178.92,98.4
428755.28,99.23,70.3,425178.92,98.4
428755.28,99.23,70.3,425178.92,98.4
428755.28,99.23,70.3,425178.92,98.4
428755.28,99.23,70.3,425178.92,98.4
428755.28,99.23,70.3,425178.92,98.4
428755.28,99.23,70.3,425178.92,98.4
428755.28,99.23,70.3,425178.92,98.4
428648.81,99.23,70.3,425071.57,98.4
428648.81,99.23,70.3,425071.57,98.4
428648.81,99.23,70.3,425071.57,98.4
428648.81,99.23,70.3,425071.57,98.4
428648.81,99.23,70.3,425071.57,98.4
428648.81,99.23,70.3,425071.57,98.4
428648.81,99.23,70.3,425053.04,98.4
428648.81,99.23,70.3,425053.04,98.4
428648.81,99.23,70.3,425053.04,98.4
428648.81,99.23,70.3,425053.04,98.4
428648.81,99.23,70.3,425053.04,98.4
428648.81,99.23,70.3,425053.04,98.4
428648.81,99.23,70.3,425053.04,98.4
428648.81,99.23,70.3,425074.66,98.4
428648.81,99.23,70.3,425074.66,98.4
428648.81,99.23,70.3,425074.66,98.4
428648.81,99.23,70.3,425074.66,98.4
428648.81,99.23,70.3,425074.66,98.4
428648.81,99.23,70.3,425074.66,98.4
428648.81,99.23,70.3,425074.66,98.4
428648.81,99.23,70.3,425074.66,98.4
428648.81,99.23,70.3,425074.66,98.4
428648.81,99.23,70.3,425074.66,98.4
428648.81,99.23,70.3,425074.66,98.4
428648.81,99.23,70.3,425074.66,98.4
428648.81,99.23,70.3,425074.66,98.4
428648.81,99.23,70.3,425074.66,98.4
428648.81,99.23,70.3,425074.66,98.4
428648.81,99.23,70.3,425074.66,98.4
428648.81,99.23,70.3,425074.66,98.4
428648.81,99.23,70.3,425074.66,98.4
428648.81,99.23,70.3,425074.66,98.4
428648.81,99.23,70.3,425074.66,98.4
428648.81,99.23,70.3,425074.66,98.4
428648.81,99.23,70.3,425074.66,98.4
428648.81,99.23,70.3,425074.66,98.4
428648.81,99.23,70.3,425074.66,98.4
428648.81,99.23,70.3,425074.66,98.4
428648.81,99.23,70.3,425074.66,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428650.52,99.23,70.31,425077.08,98.4
428652.29,99.23,70.31,425086.08,98.41
428652.29,99.23,70.31,425086.08,98.41
428652.29,99.23,70.31,425086.08,98.41
428652.29,99.23,70.31,425086.08,98.41
428652.29,99.23,70.31,425086.08,98.41
428652.29,99.23,70.31,425086.08,98.41
428652.29,99.23,70.31,425086.08,98.41
428652.29,99.23,70.31,425086.08,98.41
428652.29,99.23,70.31,425086.08,98.41
428652.29,99.23,70.31,425086.08,98.41
428652.29,99.23,70.31,425086.08,98.41
428652.29,99.23,70.31,425086.08,98.41
428652.29,99.23,70.31,425086.08,98.41
428652.29,99.23,70.31,425086.08,98.41
428652.29,99.23,70.31,425086.08,98.41
428652.29,99.23,70.31,425086.08,98.41
428652.29,99.23,70.31,425086.08,98.41
428652.29,99.23,70.31,425086.08,98.41
428652.29,99.23,70.31,425086.08,98.41
428652.29,99.23,70.31,425086.08,98.41
428652.29,99.23,70.31,425086.08,98.41
428652.29,99.23,70.31,425086.08,98.41
428652.29,99.23,70.31,425086.08,98.41
428652.29,99.23,70.31,425086.08,98.41
428652.29,99.23,70.31,425086.08,98.41
428652.29,99.23,70.31,425086.08,98.41
428652.29,99.23,70.31,425086.08,98.41
428652.29,99.23,70.31,425086.08,98.41
428654.06,99.23,70.31,425094.73,98.41
428654.06,99.23,70.31,425094.73,98.41
428654.06,99.23,70.31,425094.73,98.41
428654.06,99.23,70.31,425094.73,98.41
428654.06,99.23,70.31,425094.73,98.41
428654.06,99.23,70.31,425094.73,98.41
428654.06,99.23,70.31,425094.73,98.41
428654.06,99.23,70.31,425094.73,98.41
428654.06,99.23,70.31,425094.73,98.41
428654.06,99.23,70.31,425094.73,98.41
428654.06,99.23,70.31,425094.73,98.41
428654.06,99.23,70.31,425094.73,98.41
428654.06,99.23,70.31,425094.73,98.41
428654.06,99.23,70.31,425094.73,98.41
428654.06,99.23,70.31,425094.73,98.41
428654.06,99.23,70.31,425094.73,98.41
428654.06,99.23,70.31,425094.73,98.41
428654.06,99.23,70.31,425094.73,98.41
428654.06,99.23,70.31,425094.73,98.41
428654.06,99.23,70.31,425094.73,98.41
428654.06,99.23,70.31,425094.73,98.41
428654.06,99.23,70.31,425094.73,98.41
428654.06,99.23,70.31,425094.73,98.41
428654.06,99.23,70.31,425094.73,98.41
428654.06,99.23,70.31,425094.73,98.41
428654.06,99.23,70.31,425094.73,98.41
428654.06,99.23,70.31,425094.73,98.41
428654.06,99.23,70.31,425094.73,98.41
428654.06,99.23,70.31,425094.73,98.41
428654.06,99.23,70.31,425094.73,98.41
428654.06,99.23,70.31,425094.73,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428496.8,99.23,70.31,424938.54,98.41
428502.29,99.23,70.31,424941.07,98.41
428502.29,99.23,70.31,424941.07,98.41
428502.29,99.23,70.31,424941.07,98.41
428502.29,99.23,70.31,424941.07,98.41
428502.29,99.23,70.31,424941.07,98.41
428502.29,99.23,70.31,424941.07,98.41
428507.59,99.24,70.31,424942.72,98.41
428507.59,99.24,70.31,424942.72,98.41
428507.59,99.24,70.31,424942.72,98.41
428507.59,99.24,70.31,424942.72,98.41
428507.59,99.24,70.31,424942.72,98.41
428507.59,99.24,70.31,424942.72,98.41
428507.59,99.24,70.31,424942.72,98.41
428507.59,99.24,70.31,424942.72,98.41
428507.59,99.24,70.31,424942.72,98.41
428507.59,99.24,70.31,424942.72,98.41
428507.59,99.24,70.31,424942.72,98.41
428507.59,99.24,70.31,424942.72,98.41
428507.59,99.24,70.31,424942.72,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
428351.12,99.24,70.31,424785.67,98.41
