ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f022-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f022-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f022-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f022-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f022-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
551530.15,22.42,9.36,356294.35,14.48
551565.78,22.43,9.37,356310.91,14.49
551737.75,22.45,9.38,356470.79,14.5
551737.75,22.45,9.38,356470.79,14.5
551515.88,22.44,9.37,356383.39,14.5
551793.67,22.45,9.39,357380.95,14.54
551793.67,22.45,9.39,357380.95,14.54
551505.29,22.45,9.38,357036.76,14.53
551729.65,22.46,9.4,357100.0,14.54
551570.92,22.46,9.39,356946.16,14.53
551196.86,22.45,9.38,356516.01,14.52
551478.3,22.46,9.4,356375.31,14.51
551323.9,22.46,9.4,356205.9,14.51
550948.06,22.45,9.39,356098.84,14.51
551121.02,22.47,9.4,356257.57,14.52
550966.62,22.47,9.4,356409.38,14.53
550966.62,22.47,9.4,356409.38,14.53
550966.62,22.47,9.4,356409.38,14.53
550812.22,22.47,9.41,356208.08,14.53
550677.12,22.48,9.41,356359.31,14.54
550249.56,22.49,9.43,356169.75,14.56
550249.56,22.49,9.43,356169.75,14.56
550249.56,22.49,9.43,356169.75,14.56
550283.89,22.5,9.44,356084.74,14.56
550123.06,22.51,9.44,355864.28,14.56
552717.64,22.61,9.55,358832.37,14.68
552562.25,22.62,9.55,358949.59,14.69
552863.0,22.63,9.57,358857.82,14.69
552890.89,22.64,9.58,359542.66,14.72
552724.62,22.64,9.58,359364.02,14.72
552757.96,22.65,9.59,359349.2,14.73
552382.12,22.64,9.58,358720.94,14.7
552417.75,22.65,9.59,358707.27,14.71
552578.83,22.66,9.6,360080.35,14.77
552803.19,22.68,9.62,360158.85,14.78
552803.19,22.68,9.62,360158.85,14.78
552837.52,22.69,9.63,360038.81,14.78
553118.97,22.71,9.64,359903.4,14.77
552964.57,22.71,9.64,359743.11,14.77
552964.57,22.71,9.64,359743.11,14.77
552998.9,22.72,9.65,359952.27,14.79
552998.9,22.72,9.65,359952.27,14.79
552844.5,22.72,9.66,360157.78,14.8
552690.11,22.72,9.66,360035.2,14.8
551644.95,22.76,9.69,359702.22,14.84
551698.58,22.77,9.7,359618.1,14.84
551563.48,22.77,9.71,359466.71,14.84
551821.03,22.79,9.72,359314.18,14.84
551660.2,22.79,9.72,359720.37,14.86
551284.36,22.78,9.71,360386.61,14.89
551139.36,22.78,9.72,360013.47,14.88
550962.69,22.78,9.72,359889.86,14.88
550962.69,22.78,9.72,359889.86,14.88
550962.69,22.78,9.72,359889.86,14.88
550998.32,22.79,9.73,359948.72,14.89
550998.32,22.79,9.73,359948.72,14.89
550839.59,22.79,9.72,359794.88,14.88
550685.19,22.79,9.73,359667.51,14.89
550530.8,22.79,9.73,359537.45,14.89
550530.8,22.79,9.73,359537.45,14.89
550564.14,22.8,9.74,359809.3,14.9
550409.74,22.81,9.74,359945.49,14.91
550624.66,22.82,9.76,360510.06,14.94
550327.3,22.81,9.75,360095.73,14.93
550192.2,22.82,9.75,360004.29,14.93
550031.37,22.82,9.75,359901.91,14.93
550031.37,22.82,9.75,359901.91,14.93
549875.98,22.82,9.76,360003.74,14.94
550238.97,22.84,9.78,360014.34,14.95
550072.69,22.85,9.78,359851.38,14.95
550108.32,22.86,9.79,359853.35,14.95
549953.93,22.86,9.79,359677.93,14.95
550243.59,22.88,9.81,359498.01,14.95
549869.53,22.86,9.8,359758.22,14.96
549715.13,22.87,9.8,359920.79,14.97
549560.73,22.87,9.81,359812.98,14.97
549425.63,22.87,9.81,359722.59,14.98
549264.8,22.88,9.81,359676.64,14.98
549109.41,22.88,9.82,359771.73,14.99
548943.14,22.88,9.82,359614.33,14.99
549224.58,22.9,9.83,359475.56,14.99
548848.74,22.89,9.82,359320.63,14.98
548884.37,22.9,9.83,359300.79,14.99
548918.7,22.91,9.84,359682.11,15.01
548764.31,22.91,9.85,359513.82,15.01
548817.94,22.92,9.86,359297.2,15.01
548663.54,22.92,9.86,359367.86,15.02
548509.14,22.93,9.86,359679.51,15.03
548784.15,22.94,9.88,359530.93,15.03
548817.49,22.95,9.89,359476.57,15.03
549032.41,22.97,9.9,361240.47,15.11
549256.77,22.98,9.92,361303.71,15.12
549121.67,22.99,9.92,360926.59,15.11
548914.32,22.98,9.92,360824.56,15.11
548538.48,22.97,9.91,360375.44,15.09
548538.48,22.97,9.91,360477.52,15.1
548398.43,22.97,9.91,360567.53,15.11
548076.77,22.98,9.92,360363.64,15.11
548349.93,23.0,9.94,360716.3,15.13
548385.56,23.01,9.95,360698.08,15.14
547340.41,23.05,9.98,360365.1,15.17
547043.05,23.04,9.97,359960.34,15.16
546888.65,23.04,9.98,359788.11,15.16
547170.1,23.06,9.99,359647.4,15.15
546554.48,23.04,9.98,359054.67,15.14
546400.09,23.04,9.98,359252.61,15.15
546245.69,23.05,9.98,359128.28,15.15
546245.69,23.05,9.98,359128.28,15.15
546245.69,23.05,9.98,359128.28,15.15
546110.59,23.05,9.99,359007.25,15.15
546110.59,23.05,9.99,359007.25,15.15
545769.4,23.04,9.98,358833.08,15.15
545608.57,23.04,9.98,359265.69,15.17
545232.73,23.03,9.97,359158.63,15.17
545165.43,23.04,9.97,358862.4,15.17
544547.83,23.05,9.99,358718.98,15.18
544293.47,23.05,9.99,358487.5,15.18
544293.47,23.05,9.99,358487.5,15.18
544329.1,23.06,10.0,358480.96,15.19
544031.75,23.05,9.99,358057.2,15.17
543912.98,23.07,10.0,357869.08,15.18
543947.31,23.08,10.01,358094.64,15.19
544228.76,23.09,10.03,357974.36,15.19
544228.76,23.09,10.03,357974.36,15.19
544074.36,23.1,10.03,357806.4,15.19
544074.36,23.1,10.03,357806.4,15.19
543919.96,23.1,10.03,358020.26,15.2
543765.56,23.1,10.04,357995.79,15.21
543630.47,23.11,10.04,357955.39,15.21
543553.51,23.11,10.05,358593.04,15.25
543177.67,23.1,10.04,358464.15,15.25
543177.67,23.1,10.04,358464.15,15.25
542132.52,23.14,10.07,358131.17,15.28
542378.61,23.15,10.09,358666.63,15.31
542653.62,23.17,10.1,358500.03,15.31
542863.69,23.19,10.12,358147.63,15.3
542487.84,23.18,10.11,357850.13,15.29
541872.23,23.16,10.1,357257.41,15.27
541907.86,23.17,10.11,357245.66,15.28
542167.91,23.19,10.12,358697.59,15.34
542013.52,23.19,10.13,358804.66,15.35
541859.12,23.2,10.13,358651.08,15.35
541564.88,23.19,10.12,358506.19,15.35
541410.48,23.19,10.12,358430.92,15.35
541626.11,23.2,10.14,358359.04,15.35
541491.01,23.21,10.14,358256.62,15.35
541491.01,23.21,10.14,358256.62,15.35
541330.18,23.21,10.15,358403.99,15.37
541174.79,23.21,10.15,358198.93,15.36
541399.15,23.23,10.17,358262.18,15.37
541232.88,23.23,10.17,358222.84,15.38
541232.88,23.23,10.17,358222.84,15.38
541268.51,23.25,10.18,358372.27,15.39
540932.52,23.24,10.17,358196.0,15.39
540778.12,23.24,10.17,357996.31,15.38
540778.12,23.24,10.17,357996.31,15.38
540623.72,23.24,10.18,357857.02,15.38
540623.72,23.24,10.18,357857.02,15.38
540282.53,23.23,10.17,357688.49,15.38
540316.87,23.24,10.18,357568.06,15.38
540351.2,23.25,10.19,357450.95,15.38
540196.8,23.25,10.19,357407.27,15.39
539151.64,23.29,10.22,357089.94,15.42
539016.54,23.29,10.23,357102.9,15.43
538678.17,23.28,10.22,356630.69,15.41
538712.5,23.29,10.23,356585.07,15.42
538572.45,23.3,10.23,357217.71,15.45
538572.45,23.3,10.23,357217.71,15.45
538144.89,23.32,10.25,357748.11,15.5
538010.66,23.32,10.26,357273.54,15.49
538064.29,23.33,10.27,357483.69,15.5
537019.13,23.37,10.3,357150.71,15.54
537019.13,23.37,10.3,357150.71,15.54
536810.92,23.37,10.31,356879.92,15.54
536810.92,23.37,10.31,356879.92,15.54
536383.35,23.39,10.33,356690.36,15.56
536418.98,23.4,10.34,356670.52,15.56
536264.58,23.41,10.34,356499.9,15.56
536539.6,23.42,10.36,356422.43,15.56
536173.75,23.41,10.35,356270.49,15.56
536454.21,23.43,10.37,357090.17,15.6
536247.54,23.42,10.36,356875.06,15.59
536093.15,23.43,10.36,357067.96,15.6
535938.75,23.43,10.37,356953.0,15.61
535803.65,23.43,10.37,356836.99,15.61
535663.6,23.44,10.37,357354.6,15.64
535663.6,23.44,10.37,357354.6,15.64
535497.82,23.44,10.38,356814.44,15.62
535321.16,23.44,10.38,356732.54,15.62
534945.31,23.43,10.37,356035.07,15.6
534945.31,23.43,10.37,356035.07,15.6
534967.77,23.44,10.38,356914.65,15.64
535003.4,23.45,10.39,356957.87,15.65
535565.92,23.48,10.42,356986.72,15.65
535411.52,23.48,10.42,356841.54,15.65
535221.34,23.48,10.42,356654.53,15.65
535066.94,23.48,10.42,356791.25,15.66
535066.94,23.48,10.42,356880.78,15.66
534021.78,23.52,10.46,356563.44,15.7
534056.12,23.53,10.47,356810.93,15.72
534090.45,23.54,10.48,356696.72,15.72
533936.05,23.54,10.48,356560.45,15.72
533827.32,23.54,10.48,356455.86,15.72
533692.22,23.54,10.48,356350.58,15.72
533531.39,23.55,10.48,356291.0,15.72
533531.39,23.55,10.48,356291.0,15.72
533531.39,23.55,10.48,356291.0,15.72
532486.23,23.58,10.52,355958.02,15.77
532341.24,23.59,10.52,356018.23,15.78
532375.57,23.6,10.53,355931.86,15.78
532198.9,23.6,10.54,355805.04,15.78
532234.53,23.61,10.55,355821.6,15.79
532080.14,23.62,10.55,355623.38,15.78
532380.88,23.64,10.57,355536.28,15.78
532380.88,23.64,10.57,355536.28,15.78
532408.78,23.64,10.58,356141.59,15.82
532042.94,23.63,10.57,356184.73,15.82
532076.28,23.64,10.58,356416.03,15.84
532098.74,23.65,10.59,356722.15,15.86
531944.34,23.66,10.59,356896.61,15.87
531647.63,23.65,10.58,356816.34,15.87
531493.23,23.65,10.59,356682.63,15.87
531717.59,23.67,10.6,356745.87,15.88
531582.5,23.67,10.61,356644.77,15.88
531421.66,23.68,10.61,356801.87,15.9
531456.0,23.69,10.62,356681.44,15.9
531300.61,23.69,10.63,356509.41,15.9
531473.56,23.71,10.64,356369.72,15.9
531755.01,23.72,10.66,356624.94,15.91
531588.73,23.73,10.66,356548.89,15.91
531624.36,23.74,10.67,356530.67,15.92
531678.0,23.75,10.68,356424.94,15.92
531523.6,23.75,10.69,356268.67,15.92
531369.2,23.76,10.69,356432.5,15.94
531214.8,23.76,10.7,356304.27,15.94
531079.7,23.76,10.7,356248.51,15.94
531246.23,23.78,10.71,356102.22,15.94
531106.18,23.78,10.72,356698.68,15.97
530808.82,23.77,10.71,357462.49,16.01
529763.67,23.81,10.75,357129.51,16.05
529597.89,23.82,10.75,356625.12,16.04
529421.22,23.82,10.75,356394.71,16.03
529456.85,23.83,10.77,356437.93,16.04
529249.5,23.82,10.76,355811.15,16.02
529421.46,23.84,10.77,356952.27,16.07
529267.07,23.84,10.78,356781.72,16.07
529112.67,23.85,10.78,356897.14,16.08
528958.27,23.85,10.79,356799.91,16.09
528823.17,23.85,10.79,356666.63,16.09
528437.33,23.84,10.78,356432.89,16.08
528297.28,23.85,10.78,357062.47,16.12
528131.5,23.85,10.79,356548.39,16.1
527954.83,23.85,10.79,356342.33,16.1
527667.87,23.84,10.78,355786.23,16.08
527359.08,23.85,10.79,355742.09,16.09
527709.3,23.87,10.81,356120.99,16.11
527709.3,23.87,10.81,356120.99,16.11
527744.93,23.88,10.82,356125.28,16.12
527590.53,23.89,10.82,355968.68,16.12
527436.13,23.89,10.83,355906.78,16.12
527277.4,23.88,10.82,355785.23,16.12
527123.0,23.89,10.82,355894.87,16.13
527347.36,23.91,10.84,355958.11,16.14
527347.36,23.91,10.84,355958.11,16.14
527381.7,23.92,10.85,355837.68,16.14
527246.6,23.92,10.86,355722.69,16.14
526201.44,23.96,10.9,355389.71,16.18
525883.15,23.95,10.89,355392.14,16.19
525743.1,23.96,10.89,355792.59,16.21
526024.55,23.98,10.91,355657.18,16.21
526058.88,23.99,10.92,355884.88,16.23
526307.92,24.01,10.94,356071.07,16.24
526343.55,24.02,10.96,356075.35,16.25
526189.15,24.02,10.96,355880.61,16.25
526045.18,24.02,10.96,355731.87,16.24
526345.93,24.04,10.97,355645.34,16.24
526603.47,24.06,10.99,356001.03,16.26
526603.47,24.06,10.99,356001.03,16.26
526636.82,24.07,11.0,356352.75,16.29
526482.42,24.07,11.01,356352.7,16.29
526353.75,24.08,11.01,356584.18,16.31
526131.88,24.07,11.0,357171.02,16.34
525843.5,24.06,10.99,356417.45,16.31
524798.35,24.1,11.04,356084.47,16.35
524206.86,24.08,11.02,355384.42,16.33
523831.02,24.07,11.01,354782.9,16.3
524083.12,24.09,11.02,356137.06,16.37
523922.29,24.09,11.03,356132.53,16.38
523633.91,24.08,11.02,355786.52,16.36
524334.39,24.13,11.06,357024.74,16.43
523716.8,24.14,11.08,356881.32,16.45
523228.24,24.13,11.07,356011.88,16.42
523699.72,24.16,11.09,356054.2,16.42
523872.67,24.17,11.11,355861.0,16.42
523908.3,24.19,11.12,355847.32,16.43
523213.88,24.17,11.1,355109.12,16.4
523059.48,24.17,11.1,354962.82,16.4
522014.33,24.21,11.15,354645.48,16.45
521716.97,24.2,11.14,354913.01,16.46
521562.58,24.2,11.14,355061.07,16.48
521186.73,24.19,11.13,354914.48,16.47
521032.34,24.2,11.13,354812.09,16.48
521066.67,24.21,11.14,354710.56,16.48
520931.57,24.21,11.15,354591.94,16.48
520770.74,24.22,11.15,354869.49,16.5
520770.74,24.22,11.15,354869.49,16.5
521212.96,24.24,11.17,355271.76,16.52
521212.96,24.24,11.17,355271.76,16.52
521067.97,24.24,11.18,355124.54,16.52
520891.3,24.25,11.18,354894.15,16.52
520926.93,24.26,11.19,354872.64,16.53
519881.78,24.3,11.24,354539.66,16.57
519727.38,24.31,11.24,354370.71,16.57
519572.98,24.31,11.24,354587.22,16.59
519418.58,24.31,11.25,354451.37,16.59
519259.85,24.31,11.24,354292.64,16.59
518955.1,24.3,11.23,354085.79,16.58
518820.0,24.3,11.24,353976.03,16.58
518873.63,24.32,11.25,353738.16,16.58
518733.59,24.32,11.26,354319.27,16.61
519008.6,24.34,11.27,355676.44,16.68
519008.6,24.34,11.27,355672.7,16.68
519008.6,24.34,11.27,355672.7,16.68
519257.64,24.36,11.3,355570.39,16.68
519091.87,24.36,11.3,355867.21,16.7
519340.35,24.38,11.32,355202.72,16.68
519290.8,24.38,11.32,355604.15,16.7
519762.27,24.41,11.35,355644.66,16.7
519386.43,24.4,11.33,355473.66,16.7
519386.43,24.4,11.33,355473.66,16.7
519422.06,24.41,11.35,355500.44,16.71
519456.39,24.42,11.36,355446.41,16.71
519490.72,24.43,11.37,355647.35,16.73
519842.95,24.45,11.39,355484.65,16.72
519251.46,24.44,11.37,354892.43,16.7
519097.06,24.44,11.38,354749.03,16.7
518942.66,24.45,11.38,354651.44,16.71
518737.64,24.44,11.38,354871.15,16.72
519038.39,24.46,11.4,354749.36,16.72
519066.29,24.47,11.41,354613.95,16.72
518690.44,24.46,11.39,355647.33,16.77
518536.05,24.46,11.4,355929.63,16.79
518400.95,24.47,11.4,355679.57,16.79
518260.9,24.47,11.41,355827.28,16.8
518509.94,24.5,11.43,356196.3,16.83
517918.45,24.48,11.42,355528.56,16.8
517954.08,24.49,11.43,355555.35,16.81
517799.69,24.5,11.43,355341.37,16.81
517645.29,24.5,11.44,355372.69,16.82
517490.89,24.51,11.44,355354.02,16.83
517704.8,24.52,11.46,355319.83,16.83
517540.85,24.52,11.45,355647.25,16.85
517831.43,24.54,11.47,355821.43,16.86
518463.69,24.57,11.51,355987.35,16.87
518463.69,24.57,11.51,355987.35,16.87
518463.69,24.57,11.51,355987.35,16.87
518463.69,24.57,11.51,355987.35,16.87
518285.44,24.57,11.5,355665.41,16.86
518150.34,24.57,11.51,355614.06,16.86
518010.3,24.58,11.51,356230.34,16.9
518010.3,24.58,11.51,356230.34,16.9
517844.52,24.58,11.52,355713.03,16.88
517844.52,24.58,11.52,355713.03,16.88
517667.85,24.58,11.52,355506.97,16.88
517703.48,24.6,11.53,355485.46,16.89
517549.08,24.6,11.54,355316.51,16.89
517583.41,24.61,11.55,355419.78,16.9
517864.86,24.63,11.57,355309.33,16.9
517710.46,24.64,11.57,355541.42,16.92
517710.46,24.64,11.57,355541.42,16.92
517556.06,24.64,11.58,355485.69,16.92
517420.96,24.65,11.58,355432.46,16.93
517219.95,24.64,11.57,355690.0,16.94
517254.28,24.65,11.58,355567.64,16.94
516878.44,24.64,11.57,355450.37,16.94
517179.18,24.66,11.59,355389.16,16.94
517039.13,24.66,11.6,355284.26,16.95
517312.3,24.69,11.62,355739.12,16.98
517340.2,24.7,11.63,356672.49,17.03
517375.83,24.71,11.65,356699.27,17.04
517221.43,24.72,11.65,356555.87,17.04
516944.52,24.71,11.64,355733.05,17.0
516944.52,24.71,11.64,355733.05,17.0
516790.12,24.71,11.65,355635.46,17.01
516174.51,24.69,11.63,355019.85,16.98
515878.58,24.7,11.64,355141.85,17.01
515724.18,24.71,11.64,355231.11,17.02
516015.03,24.73,11.66,356545.97,17.09
515680.73,24.72,11.65,355775.93,17.05
515680.73,24.72,11.65,355775.93,17.05
515680.73,24.72,11.65,355775.93,17.05
516051.99,24.74,11.67,356690.44,17.1
516276.35,24.76,11.69,356753.69,17.11
516310.68,24.77,11.71,356633.26,17.11
516139.76,24.76,11.7,356354.39,17.1
515094.6,24.81,11.74,356021.41,17.15
514935.87,24.8,11.74,355867.35,17.14
515217.31,24.82,11.76,355731.93,17.14
515082.22,24.83,11.76,355668.3,17.14
514716.37,24.82,11.75,355869.87,17.16
514750.71,24.83,11.76,355734.03,17.16
515051.45,24.85,11.78,355653.79,17.16
515079.35,24.86,11.79,356172.14,17.19
514713.51,24.85,11.78,356271.14,17.2
513668.35,24.89,11.83,355938.16,17.25
513528.3,24.9,11.83,356379.43,17.28
513777.35,24.92,11.86,356456.43,17.29
513810.69,24.93,11.87,356636.58,17.31
513279.66,24.91,11.85,356169.08,17.29
513568.91,24.93,11.87,356765.66,17.32
513604.54,24.95,11.88,356792.44,17.33
513450.14,24.95,11.89,356649.04,17.33
513022.58,24.98,11.92,356459.48,17.36
513246.94,25.0,11.94,356522.72,17.37
512655.45,24.98,11.92,355860.06,17.34
512689.78,25.0,11.93,355739.63,17.34
512324.26,24.98,11.92,355353.67,17.33
512169.86,24.99,11.92,355256.08,17.33
512015.46,24.99,11.93,355412.31,17.35
512296.9,25.01,11.95,355276.89,17.35
512161.81,25.02,11.95,355096.47,17.35
512425.79,25.04,11.97,355247.82,17.36
512618.04,25.05,11.99,355181.31,17.36
512541.09,25.06,12.0,355302.75,17.37
512541.09,25.06,12.0,355302.75,17.37
512165.25,25.05,11.99,355205.52,17.37
512200.88,25.06,12.0,355198.98,17.38
512228.78,25.08,12.01,356007.9,17.43
512517.66,25.1,12.04,356571.16,17.46
512363.26,25.11,12.04,356387.24,17.46
512363.26,25.11,12.04,356387.24,17.46
512365.8,25.11,12.04,356398.48,17.46
512399.14,25.12,12.05,356658.82,17.48
512289.14,25.11,12.05,356548.82,17.48
512134.74,25.12,12.05,356942.23,17.51
511980.34,25.12,12.06,356574.28,17.5
511876.42,25.13,12.07,356641.11,17.51
512751.59,25.19,12.12,358114.35,17.59
513021.16,25.21,12.14,358424.29,17.61
513021.16,25.21,12.14,358614.38,17.62
512823.8,25.2,12.13,358904.72,17.64
512447.96,25.19,12.12,358468.83,17.62
512159.58,25.18,12.11,358144.92,17.61
512195.21,25.19,12.13,358138.38,17.61
512040.82,25.19,12.13,357992.08,17.61
512265.18,25.22,12.15,358055.32,17.63
512438.13,25.23,12.17,357884.08,17.62
512472.47,25.24,12.18,357795.2,17.62
511427.31,25.29,12.23,357462.22,17.68
511272.91,25.3,12.23,357933.09,17.71
511118.51,25.3,12.24,357866.3,17.72
511109.23,25.31,12.25,357805.49,17.72
511390.68,25.33,12.27,358039.64,17.74
511390.68,25.33,12.27,358033.76,17.74
511390.68,25.33,12.27,358033.76,17.74
511014.84,25.32,12.26,357885.69,17.73
511825.06,25.37,12.31,358780.82,17.79
512125.8,25.4,12.33,358689.05,17.79
511749.96,25.38,12.32,359108.54,17.81
511785.59,25.4,12.33,359151.76,17.82
512060.6,25.42,12.35,359053.95,17.82
511366.18,25.39,12.33,358274.68,17.79
511399.52,25.41,12.34,358006.37,17.79
510354.36,25.46,12.39,357673.38,17.84
510376.82,25.47,12.4,358843.5,17.91
510376.82,25.47,12.4,358843.5,17.91
510601.18,25.49,12.42,358906.74,17.92
510225.34,25.48,12.41,358814.9,17.92
509545.76,25.45,12.39,357860.24,17.88
509391.37,25.46,12.39,357732.88,17.88
509236.97,25.46,12.4,357602.81,17.88
509589.19,25.49,12.42,357368.58,17.87
509241.5,25.48,12.41,357618.54,17.89
509087.1,25.48,12.42,357751.91,17.91
508952.0,25.49,12.42,357602.61,17.91
508242.74,25.46,12.4,356849.21,17.88
508524.18,25.48,12.42,356721.69,17.88
508105.65,25.48,12.41,356303.16,17.86
507944.82,25.48,12.42,356347.93,17.88
507789.43,25.49,12.42,356271.83,17.88
507413.59,25.47,12.41,356145.12,17.88
507247.31,25.48,12.41,356073.61,17.88
507420.27,25.49,12.43,356028.95,17.89
507455.9,25.51,12.44,356072.17,17.9
507756.64,25.53,12.47,357228.64,17.96
507411.98,25.52,12.45,357404.06,17.97
507257.58,25.52,12.46,357233.51,17.97
507103.18,25.53,12.46,357193.09,17.98
508148.09,25.59,12.52,357627.07,18.01
507806.25,25.58,12.52,357888.13,18.03
507651.85,25.59,12.52,357946.38,18.04
507516.75,25.59,12.53,357818.0,18.04
507355.92,25.6,12.53,358048.07,18.07
507210.93,25.6,12.54,357804.8,18.06
507034.26,25.61,12.54,357722.9,18.07
506572.5,25.6,12.53,357132.91,18.04
506572.5,25.6,12.53,357132.91,18.04
507043.98,25.63,12.56,357175.23,18.05
507078.31,25.64,12.57,357055.44,18.05
507078.31,25.64,12.57,357055.44,18.05
507305.1,25.66,12.59,357210.49,18.07
507305.1,25.66,12.59,357210.49,18.07
507339.43,25.67,12.6,357115.08,18.07
507375.06,25.68,12.62,357131.64,18.08
507220.66,25.69,12.62,356924.62,18.08
506844.82,25.68,12.61,356799.71,18.07
506690.42,25.68,12.62,356980.76,18.09
506699.44,25.68,12.62,356990.18,18.09
506545.05,25.69,12.62,356864.86,18.1
506409.95,25.69,12.63,356757.17,18.1
506409.95,25.69,12.63,356757.17,18.1
506463.58,25.71,12.64,356688.88,18.1
506256.23,25.7,12.63,356391.75,18.09
506284.12,25.71,12.65,357075.34,18.13
506123.29,25.72,12.65,357046.49,18.14
505930.84,25.71,12.64,356349.71,18.11
506379.82,25.73,12.67,357582.36,18.17
506224.43,25.74,12.68,357705.16,18.19
506058.16,25.74,12.68,357520.64,18.19
506093.79,25.76,12.69,357499.13,18.2
505939.39,25.76,12.7,357330.18,18.2
505961.84,25.78,12.71,357718.01,18.22
505961.84,25.78,12.71,357718.01,18.22
505807.45,25.78,12.72,357905.45,18.24
505653.05,25.79,12.72,357806.7,18.25
505350.28,25.78,12.71,357349.29,18.23
505350.28,25.78,12.71,357349.29,18.23
505574.64,25.8,12.74,357412.53,18.24
505439.54,25.81,12.74,357313.69,18.24
505720.98,25.83,12.76,357172.99,18.24
505893.94,25.84,12.78,357061.65,18.24
505733.11,25.85,12.78,357331.08,18.26
505577.72,25.85,12.79,357016.55,18.26
505411.45,25.86,12.79,356929.28,18.26
505114.09,25.85,12.78,357106.58,18.27
504902.49,25.84,12.78,357116.66,18.28
504902.49,25.84,12.78,357116.66,18.28
504938.12,25.85,12.79,357159.88,18.29
504783.72,25.86,12.8,356989.33,18.29
504629.32,25.87,12.8,357131.08,18.31
504474.93,25.87,12.81,356989.57,18.31
504339.83,25.88,12.81,356874.24,18.31
504179.0,25.88,12.82,357196.22,18.34
503951.75,25.87,12.81,357042.35,18.33
503838.3,25.88,12.82,356755.02,18.33
503838.3,25.88,12.82,356755.02,18.33
503630.09,25.88,12.82,356629.81,18.33
503665.72,25.9,12.84,356634.1,18.34
503511.32,25.91,12.84,356439.35,18.34
503792.77,25.93,12.86,356389.55,18.34
503638.37,25.93,12.87,356599.44,18.36
503692.0,25.95,12.88,356988.73,18.39
503692.0,25.95,12.88,356988.73,18.39
503537.6,25.95,12.89,356814.41,18.39
503402.5,25.96,12.89,357497.04,18.43
503175.26,25.95,12.89,357223.2,18.42
504111.3,26.01,12.95,357935.15,18.47
504146.93,26.03,12.96,357928.61,18.48
504590.47,26.05,12.99,358694.42,18.52
504436.07,26.06,12.99,358510.5,18.52
504281.67,26.06,13.0,359125.42,18.56
503807.3,26.05,12.98,359232.41,18.57
504129.69,26.07,13.01,358408.82,18.53
504305.72,26.09,13.02,359826.11,18.61
503887.18,26.08,13.02,359253.44,18.59
503758.52,26.09,13.02,359011.82,18.59
504229.99,26.12,13.05,359054.14,18.6
504069.16,26.12,13.06,358736.53,18.59
503992.21,26.13,13.07,359500.61,18.64
503616.37,26.12,13.06,359327.8,18.64
503897.81,26.14,13.08,359583.47,18.65
504201.53,26.17,13.11,359330.47,18.65
504237.16,26.19,13.12,359312.24,18.66
503842.43,26.17,13.11,358992.47,18.65
504069.22,26.19,13.13,358821.5,18.64
503024.06,26.25,13.18,358504.17,18.71
503024.06,26.25,13.18,358504.17,18.71
503250.85,26.27,13.2,358345.46,18.7
503304.49,26.28,13.22,358692.39,18.73
503150.09,26.29,13.22,358548.96,18.73
503407.63,26.31,13.24,358267.89,18.72
503031.79,26.29,13.23,358181.6,18.72
501986.64,26.35,13.28,357848.62,18.78
502267.09,26.37,13.31,359566.94,18.88
502112.69,26.38,13.31,359810.19,18.9
501403.43,26.35,13.29,359100.93,18.87
501249.03,26.36,13.29,358983.88,18.88
501271.48,26.37,13.31,359258.51,18.9
501136.39,26.38,13.31,359065.83,18.9
500760.54,26.36,13.3,358492.78,18.87
500568.08,26.36,13.29,358538.04,18.88
500407.25,26.36,13.3,358565.32,18.89
500878.73,26.39,13.33,358605.83,18.9
500492.88,26.38,13.32,358573.89,18.9
500527.22,26.39,13.33,358456.92,18.9
500382.22,26.4,13.33,358578.65,18.92
500091.03,26.39,13.32,358175.23,18.9
500126.66,26.4,13.34,358137.52,18.91
500126.66,26.4,13.34,358137.52,18.91
499950.0,26.41,13.34,357883.66,18.9
499795.6,26.41,13.35,358078.53,18.92
499641.2,26.42,13.36,358050.39,18.93
499486.8,26.43,13.36,358087.48,18.95
499351.7,26.43,13.37,357919.69,18.95
499211.66,26.44,13.38,357938.79,18.96
499247.29,26.46,13.39,357932.25,18.97
499520.45,26.48,13.42,358174.58,18.99
499520.45,26.48,13.42,358142.8,18.99
499366.05,26.49,13.43,357958.88,18.99
499077.68,26.48,13.41,357757.98,18.98
499359.12,26.5,13.44,357670.46,18.98
499393.45,26.51,13.45,357883.66,19.0
499239.05,26.52,13.46,358216.95,19.03
499239.05,26.52,13.46,358216.95,19.03
499084.66,26.53,13.46,358110.86,19.03
498857.41,26.52,13.45,357959.46,19.03
