ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2a7f-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2a7f-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2a7f-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2a7f-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2a7f-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
361,802,567930,6212,567930
361,802,568740,6212,568740
361,802,569060,6212,569060
362,804,570060,6212,570060
362,804,570710,6212,570710
363,806,571180,6212,571180
363,806,571550,6212,571550
363,806,572360,6212,572360
364,808,573170,6212,573170
364,808,573170,6212,573170
364,808,573170,6212,573170
364,808,573980,6212,573980
365,810,574790,6212,574790
365,810,575440,6212,575440
366,812,576250,6212,576250
366,812,577060,6212,577060
367,814,578060,6212,578060
367,814,578380,6212,578380
367,814,578700,6212,578700
367,814,579160,6212,579160
368,816,580160,6212,580160
368,816,580160,6212,580160
368,816,580970,6212,580970
368,816,581290,6212,581290
369,818,582290,6212,582290
369,818,583290,6212,583290
370,820,583610,6212,583610
370,820,584610,6212,584610
370,820,584610,6212,584610
370,820,585070,6212,585070
371,822,586070,6212,586070
371,822,586880,6212,586880
372,824,587470,6212,587470
372,824,587940,6212,587940
372,824,588410,6212,588410
373,826,589220,6212,589220
373,826,590030,6212,590030
374,828,590620,6212,590620
374,828,591430,6212,591430
374,828,591750,6212,591750
375,830,592750,6212,592750
375,830,593750,6212,593750
376,832,594220,6212,594220
376,832,595220,6212,595220
377,834,596030,6212,596030
377,834,596500,6212,596500
377,834,596500,6212,596500
377,834,596970,6212,596970
377,834,597290,6212,597290
377,834,597610,6212,597610
378,836,598260,6212,598260
378,836,599070,6212,599070
379,838,600070,6212,600070
379,838,601070,6212,601070
380,840,601880,6212,601880
380,840,602880,6212,602880
381,842,603350,6212,603350
381,842,604350,6212,604350
382,844,605160,6212,605160
382,844,605970,6212,605970
382,844,606430,6212,606430
382,844,606660,6212,606660
383,846,607470,6212,607470
383,846,608470,6212,608470
384,854,608790,6212,608790
385,856,609600,6212,609600
385,856,610070,6212,610070
385,856,610540,6212,610540
385,856,611350,6212,611350
385,856,611350,6212,611350
386,858,611940,6212,611940
386,858,612410,6212,612410
386,858,613410,6212,613410
387,860,614220,6212,614220
387,860,614540,6212,614540
387,860,615010,6212,615010
387,860,615330,6212,615330
387,860,615800,6212,615800
387,860,615800,6212,615800
388,862,616610,6212,616610
388,862,617080,6212,617080
388,862,618080,6212,618080
389,864,618890,6212,618890
389,864,619890,6212,619890
390,866,620540,6212,620540
390,866,621350,6212,621350
390,866,621670,6212,621670
390,866,621670,6212,621670
390,866,621670,6212,621670
391,868,622140,6212,622140
391,868,623140,6212,623140
392,870,623950,6212,623950
392,870,624270,6212,624270
392,870,625270,6212,625270
393,872,626080,6212,626080
393,872,627080,6212,627080
394,874,628080,6212,628080
394,874,628240,6212,628240
394,874,628710,6212,628710
394,874,629520,6212,629520
395,876,629990,6212,629990
395,876,630460,6212,630460
395,876,631270,6212,631270
396,878,632080,6212,632080
396,878,632080,6212,632080
396,878,632550,6212,632550
396,878,633020,6212,633020
397,880,633830,6212,633830
397,880,633830,6212,633830
397,880,634300,6212,634300
397,880,634300,6212,634300
397,880,634770,6212,634770
398,882,635090,6212,635090
398,882,635410,6212,635410
398,882,636220,6212,636220
398,882,636220,6212,636220
399,884,637220,6212,637220
399,884,637690,6212,637690
399,884,637910,6212,637910
399,884,638380,6212,638380
400,886,639380,6212,639380
400,886,639850,6212,639850
401,888,640850,6212,640850
401,888,641850,6212,641850
402,890,642850,6212,642850
402,890,643660,6212,643660
403,892,644250,6212,644250
403,892,645250,6212,645250
403,892,645360,6212,645360
404,894,646010,6212,646010
404,894,646820,6212,646820
404,894,647370,6212,647370
404,894,647720,6212,647720
404,894,648190,6212,648190
405,896,648840,6212,648840
405,896,649650,6212,649650
406,900,650120,6212,650120
406,900,650590,6212,650590
406,900,651400,6212,651400
406,900,651400,6212,651400
406,900,651400,6212,651400
406,900,651870,6212,651870
406,900,651870,6212,651870
406,900,652340,6212,652340
406,900,653340,6212,653340
407,902,654340,6212,654340
407,902,654340,6212,654340
407,902,654810,6212,654810
407,902,655280,6212,655280
408,906,659280,6212,659280
408,906,659330,6212,659330
409,908,659790,6212,659790
409,908,660440,6212,660440
410,910,661440,6212,661440
410,910,662250,6212,662250
411,912,663060,6212,663060
411,912,663520,6212,663520
411,912,663520,6212,663520
411,912,664520,6212,664520
412,914,664990,6212,664990
412,914,665800,6212,665800
413,922,666020,6212,666020
413,922,666020,6212,666020
414,924,666830,6212,666830
414,924,667300,6212,667300
414,924,668300,6212,668300
415,926,668770,6212,668770
415,926,669360,6212,669360
416,928,670360,6212,670360
416,928,671170,6212,671170
416,928,671640,6212,671640
417,930,672640,6212,672640
417,930,672640,6212,672640
417,930,672960,6212,672960
417,930,673610,6212,673610
418,932,674610,6212,674610
418,932,675260,6212,675260
418,932,675260,6212,675260
419,934,676070,6212,676070
419,934,676880,6212,676880
420,936,677880,6212,677880
420,936,678040,6212,678040
420,936,678510,6212,678510
421,938,679320,6212,679320
421,938,679640,6212,679640
421,938,679640,6212,679640
421,938,680640,6212,680640
421,938,680640,6212,680640
421,938,680960,6212,680960
422,940,681960,6212,681960
422,940,682770,6212,682770
422,940,683420,6212,683420
422,940,683640,6212,683640
422,940,683960,6212,683960
423,942,684960,6212,684960
423,942,685190,6212,685190
423,942,686190,6212,686190
424,944,687190,6212,687190
424,944,687650,6212,687650
424,944,688460,6212,688460
425,946,689460,6212,689460
425,946,690110,6212,690110
426,948,690580,6212,690580
426,948,691580,6212,691580
427,950,692390,6212,692390
427,950,693390,6212,693390
428,952,694200,6212,694200
428,952,694850,6212,694850
428,952,695080,6212,695080
429,954,695890,6212,695890
429,954,696260,6212,696260
429,954,697260,6212,697260
430,956,698260,6212,698260
430,956,699260,6212,699260
431,958,700070,6212,700070
431,958,700660,6212,700660
432,960,701470,6212,701470
432,960,701940,6212,701940
432,960,702410,6212,702410
432,960,702410,6212,702410
432,960,702890,6212,702890
432,960,703120,6212,703120
433,962,703930,6212,703930
433,962,704580,6212,704580
434,966,705050,6212,705050
434,966,705520,6212,705520
434,966,705980,6212,705980
434,966,706790,6212,706790
434,966,707260,6212,707260
434,966,707730,6212,707730
434,966,708050,6212,708050
434,966,708050,6212,708050
434,966,708050,6212,708050
435,968,708640,6212,708640
435,968,708640,6212,708640
435,968,708640,6212,708640
435,968,709450,6212,709450
436,970,710450,6212,710450
436,970,711450,6212,711450
437,972,712450,6212,712450
437,972,713450,6212,713450
437,972,713450,6212,713450
438,974,714260,6212,714260
438,974,714260,6212,714260
438,974,714260,6212,714260
438,974,714910,6212,714910
439,976,715460,6212,715460
439,976,716460,6212,716460
439,976,716570,6212,716570
439,976,716570,6212,716570
440,978,717040,6212,717040
440,978,717150,6212,717150
440,978,717150,6212,717150
440,978,717200,6212,717200
440,978,717200,6212,717200
440,978,718200,6212,718200
441,980,719200,6212,719200
441,980,720200,6212,720200
442,982,721010,6212,721010
442,982,721480,6212,721480
442,982,722480,6212,722480
443,984,723480,6212,723480
443,984,724480,6212,724480
444,986,725130,6212,725130
444,986,725290,6212,725290
444,986,726290,6212,726290
444,986,726290,6212,726290
445,988,727100,6212,727100
445,988,728100,6212,728100
445,988,728100,6212,728100
446,990,728570,6212,728570
446,990,729380,6212,729380
447,992,730190,6212,730190
447,992,731000,6212,731000
447,992,731000,6212,731000
447,992,731470,6212,731470
448,994,732280,6212,732280
448,994,733280,6212,733280
449,996,733750,6212,733750
449,996,734560,6212,734560
450,998,735560,6212,735560
450,998,736040,6212,736040
450,998,736360,6212,736360
450,998,737360,6212,737360
451,1000,737950,6212,737950
451,1000,738950,6212,738950
452,1002,739950,6212,739950
452,1002,740760,6212,740760
452,1002,741080,6212,741080
453,1004,742080,6212,742080
453,1004,742550,6212,742550
453,1004,742770,6212,742770
454,1006,743230,6212,743230
454,1006,743460,6212,743460
454,1006,744460,6212,744460
454,1006,744930,6212,744930
455,1008,745930,6212,745930
455,1008,746930,6212,746930
455,1008,747740,6212,747740
455,1008,748180,6212,748180
456,1010,748990,6212,748990
456,1010,749800,6212,749800
457,1012,750610,6212,750610
457,1012,751260,6212,751260
457,1012,751580,6212,751580
457,1012,751580,6212,751580
458,1014,752040,6212,752040
458,1014,752510,6212,752510
458,1014,753510,6212,753510
459,1018,753980,6212,753980
459,1018,754450,6212,754450
459,1018,754770,6212,754770
459,1018,754930,6212,754930
459,1018,755400,6212,755400
459,1018,756210,6212,756210
459,1018,756680,6212,756680
459,1018,757680,6212,757680
460,1020,758490,6212,758490
460,1020,759490,6212,759490
461,1022,760490,6212,760490
461,1022,760490,6212,760490
461,1022,761140,6212,761140
461,1022,761370,6212,761370
461,1022,761370,6212,761370
462,1026,761840,6212,761840
462,1026,762840,6212,762840
462,1026,763390,6212,763390
462,1026,764040,6212,764040
463,1028,765040,6212,765040
463,1028,766040,6212,766040
464,1030,767040,6212,767040
464,1030,767510,6212,767510
464,1030,767510,6212,767510
464,1030,767510,6212,767510
464,1030,768160,6212,768160
465,1032,768970,6212,768970
465,1032,769240,6212,769240
465,1032,770050,6212,770050
466,1034,771050,6212,771050
466,1034,771050,6212,771050
466,1034,771860,6212,771860
467,1036,772670,6212,772670
467,1036,773670,6212,773670
467,1036,773670,6212,773670
468,1038,774480,6212,774480
468,1038,775480,6212,775480
469,1040,776290,6212,776290
469,1040,777100,6212,777100
470,1042,777910,6212,777910
470,1042,778380,6212,778380
470,1042,778700,6212,778700
470,1042,779020,6212,779020
470,1042,779020,6212,779020
470,1042,779020,6212,779020
470,1042,779020,6212,779020
471,1044,780020,6212,780020
471,1044,780830,6212,780830
472,1046,781480,6212,781480
472,1046,782480,6212,782480
473,1048,783480,6212,783480
473,1048,784130,6212,784130
473,1048,784450,6212,784450
473,1048,784920,6212,784920
473,1048,785240,6212,785240
474,1050,785890,6212,785890
474,1050,786700,6212,786700
475,1052,787700,6212,787700
475,1052,788020,6212,788020
475,1052,788830,6212,788830
476,1054,789830,6212,789830
476,1054,790640,6212,790640
477,1056,791640,6212,791640
477,1056,792640,6212,792640
477,1056,792640,6212,792640
478,1058,793640,6212,793640
478,1058,793960,6212,793960
478,1058,794430,6212,794430
478,1058,794900,6212,794900
478,1058,795120,6212,795120
479,1060,795930,6212,795930
479,1060,796930,6212,796930
480,1062,797930,6212,797930
480,1062,798520,6212,798520
480,1062,798840,6212,798840
481,1064,799650,6212,799650
481,1064,800300,6212,800300
482,1066,801300,6212,801300
482,1066,802300,6212,802300
483,1068,803110,6212,803110
483,1068,803570,6212,803570
484,1070,804380,6212,804380
484,1070,804850,6212,804850
485,1074,805320,6212,805320
485,1074,806130,6212,806130
485,1074,806130,6212,806130
486,1076,806940,6212,806940
486,1076,807750,6212,807750
486,1076,807750,6212,807750
486,1076,807750,6212,807750
486,1076,807750,6212,807750
487,1078,808560,6212,808560
487,1078,809560,6212,809560
488,1080,810370,6212,810370
488,1080,811020,6212,811020
488,1080,811390,6212,811390
488,1080,811710,6212,811710
488,1080,812170,6212,812170
488,1080,812980,6212,812980
488,1080,813790,6212,813790
488,1080,814440,6212,814440
489,1082,815440,6212,815440
489,1082,816440,6212,816440
490,1084,817250,6212,817250
490,1084,817720,6212,817720
491,1086,818720,6212,818720
491,1086,819720,6212,819720
491,1086,820190,6212,820190
492,1088,821000,6212,821000
492,1088,821000,6212,821000
492,1088,821810,6212,821810
492,1088,821810,6212,821810
493,1092,822280,6212,822280
493,1092,822740,6212,822740
493,1092,823550,6212,823550
493,1092,824030,6212,824030
493,1092,824500,6212,824500
493,1092,825500,6212,825500
493,1092,825820,6212,825820
494,1094,826630,6212,826630
494,1094,826680,6212,826680
494,1094,827680,6212,827680
495,1096,828490,6212,828490
495,1096,828810,6212,828810
495,1096,829280,6212,829280
496,1098,830090,6212,830090
496,1098,830090,6212,830090
496,1098,831090,6212,831090
497,1100,831900,6212,831900
497,1100,832360,6212,832360
497,1100,833360,6212,833360
498,1102,833830,6212,833830
498,1102,834150,6212,834150
498,1102,834470,6212,834470
498,1102,835120,6212,835120
498,1102,835590,6212,835590
499,1104,836060,6212,836060
499,1104,836870,6212,836870
499,1104,836870,6212,836870
499,1104,837100,6212,837100
500,1106,838100,6212,838100
500,1106,838650,6212,838650
500,1106,838650,6212,838650
501,1108,839650,6212,839650
501,1108,840650,6212,840650
501,1108,841120,6212,841120
501,1108,841230,6212,841230
501,1108,841230,6212,841230
502,1110,842040,6212,842040
503,1112,844040,6212,844040
503,1112,844510,6212,844510
504,1114,845320,6212,845320
504,1114,846320,6212,846320
505,1116,847130,6212,847130
505,1116,847600,6212,847600
505,1116,847600,6212,847600
505,1116,848410,6212,848410
506,1118,848880,6212,848880
506,1118,848880,6212,848880
506,1118,849340,6212,849340
506,1118,850150,6212,850150
506,1118,850380,6212,850380
507,1120,851190,6212,851190
507,1120,851350,6212,851350
507,1120,851820,6212,851820
508,1122,852410,6212,852410
508,1122,853220,6212,853220
508,1122,853690,6212,853690
509,1124,854690,6212,854690
509,1124,855500,6212,855500
510,1126,856500,6212,856500
510,1126,857500,6212,857500
511,1128,858310,6212,858310
511,1128,858630,6212,858630
511,1128,858860,6212,858860
511,1128,859330,6212,859330
511,1128,859650,6212,859650
512,1130,860650,6212,860650
512,1130,861650,6212,861650
512,1130,861650,6212,861650
513,1132,862650,6212,862650
513,1132,863460,6212,863460
514,1134,864270,6212,864270
514,1134,865270,6212,865270
514,1134,865430,6212,865430
514,1134,865900,6212,865900
515,1136,866370,6212,866370
515,1136,867180,6212,867180
516,1138,867990,6212,867990
516,1138,868460,6212,868460
516,1138,868930,6212,868930
517,1140,869930,6212,869930
517,1140,870740,6212,870740
517,1140,871210,6212,871210
518,1142,872210,6212,872210
518,1142,872210,6212,872210
518,1142,872210,6212,872210
518,1142,873020,6212,873020
519,1144,873490,6212,873490
519,1144,874490,6212,874490
519,1144,874810,6212,874810
520,1146,875620,6212,875620
520,1146,876100,6212,876100
520,1146,876420,6212,876420
521,1148,877230,6212,877230
521,1148,878230,6212,878230
522,1150,879040,6212,879040
522,1150,879850,6212,879850
522,1150,879850,6212,879850
522,1150,880320,6212,880320
523,1152,881320,6212,881320
523,1152,882130,6212,882130
523,1152,882130,6212,882130
524,1156,882600,6212,882600
524,1156,883250,6212,883250
524,1156,884250,6212,884250
524,1156,884900,6212,884900
525,1158,885710,6212,885710
525,1158,886360,6212,886360
526,1160,887360,6212,887360
526,1160,887360,6212,887360
526,1160,887830,6212,887830
526,1160,888480,6212,888480
527,1162,889480,6212,889480
527,1162,890030,6212,890030
528,1164,890490,6212,890490
528,1164,891490,6212,891490
529,1166,892300,6212,892300
529,1166,892770,6212,892770
529,1166,893770,6212,893770
530,1168,894770,6212,894770
530,1168,895580,6212,895580
530,1168,895810,6212,895810
531,1170,896810,6212,896810
531,1170,897620,6212,897620
532,1172,898270,6212,898270
532,1172,899270,6212,899270
533,1174,900270,6212,900270
533,1174,900590,6212,900590
533,1174,900590,6212,900590
533,1174,901590,6212,901590
534,1176,902240,6212,902240
534,1176,902710,6212,902710
535,1178,903710,6212,903710
535,1178,904080,6212,904080
535,1178,905080,6212,905080
535,1178,905550,6212,905550
535,1178,905550,6212,905550
536,1180,906550,6212,906550
536,1180,906870,6212,906870
536,1180,906870,6212,906870
536,1180,907460,6212,907460
537,1182,908010,6212,908010
537,1182,908820,6212,908820
537,1182,909040,6212,909040
538,1184,909850,6212,909850
538,1184,910170,6212,910170
538,1184,910170,6212,910170
538,1184,910170,6212,910170
538,1184,910980,6212,910980
539,1186,911450,6212,911450
539,1186,911920,6212,911920
539,1186,911920,6212,911920
539,1186,912390,6212,912390
539,1186,912860,6212,912860
540,1188,913670,6212,913670
540,1188,914130,6212,914130
541,1190,914940,6212,914940
541,1190,915590,6212,915590
542,1192,916400,6212,916400
542,1192,917400,6212,917400
543,1194,918210,6212,918210
543,1194,918680,6212,918680
543,1194,919150,6212,919150
544,1196,919960,6212,919960
544,1196,920280,6212,920280
544,1196,921090,6212,921090
545,1198,921900,6212,921900
545,1198,922360,6212,922360
545,1198,923010,6212,923010
545,1198,923010,6212,923010
545,1198,923010,6212,923010
545,1198,923330,6212,923330
545,1198,923560,6212,923560
546,1200,924370,6212,924370
546,1200,924920,6212,924920
547,1202,925920,6212,925920
547,1202,925920,6212,925920
547,1202,926730,6212,926730
548,1204,927730,6212,927730
548,1204,928730,6212,928730
549,1206,929540,6212,929540
549,1206,929540,6212,929540
549,1206,930010,6212,930010
549,1206,930480,6212,930480
549,1206,930480,6212,930480
550,1208,931480,6212,931480
550,1208,931950,6212,931950
550,1208,932270,6212,932270
550,1208,932740,6212,932740
551,1210,933290,6212,933290
551,1210,934290,6212,934290
552,1212,934760,6212,934760
552,1212,934760,6212,934760
552,1212,935080,6212,935080
552,1212,935630,6212,935630
552,1212,935950,6212,935950
552,1212,936420,6212,936420
552,1212,936580,6212,936580
553,1214,937050,6212,937050
553,1214,937520,6212,937520
553,1214,938330,6212,938330
553,1214,938330,6212,938330
554,1216,939140,6212,939140
554,1216,939950,6212,939950
555,1218,940950,6212,940950
555,1218,941600,6212,941600
555,1218,941600,6212,941600
555,1218,941920,6212,941920
556,1220,942380,6212,942380
556,1220,942490,6212,942490
556,1220,942960,6212,942960
556,1220,943960,6212,943960
557,1222,944960,6212,944960
557,1222,945960,6212,945960
557,1222,946180,6212,946180
558,1224,947180,6212,947180
558,1224,947990,6212,947990
559,1226,948990,6212,948990
559,1226,948990,6212,948990
559,1226,949460,6212,949460
560,1228,950460,6212,950460
560,1228,950460,6212,950460
560,1228,951460,6212,951460
560,1228,951920,6212,951920
561,1230,952730,6212,952730
561,1230,953200,6212,953200
561,1230,953520,6212,953520
562,1232,954520,6212,954520
562,1232,955520,6212,955520
562,1232,955750,6212,955750
562,1232,955980,6212,955980
563,1234,956450,6212,956450
563,1234,957260,6212,957260
564,1236,957850,6212,957850
564,1236,958010,6212,958010
564,1236,959010,6212,959010
564,1236,959480,6212,959480
565,1240,959950,6212,959950
565,1240,960180,6212,960180
565,1240,960650,6212,960650
566,1242,961650,6212,961650
566,1242,961970,6212,961970
566,1242,962430,6212,962430
566,1242,962900,6212,962900
566,1242,963710,6212,963710
566,1242,964360,6212,964360
567,1244,965170,6212,965170
567,1244,965490,6212,965490
567,1244,966040,6212,966040
567,1244,966510,6212,966510
568,1246,967510,6212,967510
568,1246,968510,6212,968510
569,1248,969320,6212,969320
569,1248,969790,6212,969790
570,1250,970790,6212,970790
570,1250,971790,6212,971790
571,1252,972790,6212,972790
571,1252,973020,6212,973020
571,1252,973670,6212,973670
571,1252,973670,6212,973670
572,1254,974670,6212,974670
572,1254,974670,6212,974670
572,1254,974670,6212,974670
572,1254,975480,6212,975480
572,1254,975480,6212,975480
573,1256,976480,6212,976480
573,1256,977290,6212,977290
573,1256,977610,6212,977610
574,1258,978160,6212,978160
574,1258,978710,6212,978710
575,1260,979520,6212,979520
575,1260,980520,6212,980520
576,1262,981330,6212,981330
576,1262,981330,6212,981330
576,1262,981800,6212,981800
576,1262,982610,6212,982610
576,1262,982930,6212,982930
577,1264,983740,6212,983740
577,1264,984550,6212,984550
577,1264,984550,6212,984550
578,1266,985360,6212,985360
578,1266,986360,6212,986360
579,1268,987170,6212,987170
579,1268,988170,6212,988170
580,1270,988630,6212,988630
580,1270,989630,6212,989630
580,1270,989630,6212,989630
