ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2a7f-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2a7f-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2a7f-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2a7f-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2a7f-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
981078.63,16.58,2.96,251604.85,4.25
981078.63,16.58,2.96,251630.69,4.25
980942.42,16.58,2.96,251539.55,4.25
981163.74,16.59,2.97,251571.33,4.25
980885.72,16.58,2.96,251209.68,4.25
980749.52,16.58,2.96,251332.82,4.25
980483.04,16.58,2.96,251130.19,4.25
980738.09,16.59,2.97,251195.55,4.25
980738.09,16.59,2.97,251233.34,4.25
980440.57,16.58,2.96,251008.0,4.25
980262.32,16.58,2.96,250928.82,4.24
980483.64,16.58,2.96,251260.64,4.25
980485.5,16.58,2.96,251262.55,4.25
980537.43,16.59,2.97,251385.52,4.25
980539.3,16.59,2.97,251387.16,4.25
980364.06,16.59,2.96,251420.83,4.25
980066.54,16.58,2.96,251107.54,4.25
980287.86,16.59,2.97,251241.77,4.25
980339.79,16.59,2.97,251364.75,4.25
980203.58,16.59,2.97,251273.61,4.25
980255.52,16.59,2.97,251396.59,4.26
980307.45,16.6,2.98,251467.71,4.26
980307.45,16.6,2.98,251492.14,4.26
980307.45,16.6,2.98,251446.53,4.26
980235.57,16.6,2.98,251525.22,4.26
980099.36,16.6,2.98,251505.88,4.26
979963.16,16.6,2.98,251394.8,4.26
980184.48,16.6,2.98,251395.3,4.26
979886.95,16.6,2.98,251387.99,4.26
979750.75,16.6,2.98,251546.91,4.26
979614.54,16.6,2.98,251509.41,4.26
979478.33,16.6,2.98,251447.99,4.26
979699.66,16.61,2.98,251479.76,4.26
979402.13,16.6,2.98,251317.57,4.26
979402.13,16.6,2.98,251368.62,4.26
979454.06,16.6,2.98,251611.2,4.27
979317.86,16.61,2.98,251591.86,4.27
979369.79,16.61,2.99,251643.04,4.27
979233.58,16.61,2.99,251613.19,4.27
979405.39,16.61,2.99,251816.19,4.27
979626.71,16.62,3.0,251847.97,4.27
979411.07,16.62,3.0,251603.69,4.27
979133.05,16.61,2.99,251330.12,4.26
978983.47,16.61,2.99,251167.93,4.26
979035.4,16.61,2.99,251558.06,4.27
979087.33,16.62,3.0,251681.03,4.27
979308.65,16.62,3.0,251815.27,4.27
979563.71,16.63,3.01,251880.63,4.28
979427.51,16.63,3.01,252078.53,4.28
979599.32,16.63,3.01,252159.1,4.28
979599.32,16.63,3.01,252149.61,4.28
979463.11,16.63,3.01,252242.19,4.28
979326.91,16.63,3.01,252222.86,4.28
979190.7,16.63,3.01,252111.78,4.28
978886.6,16.63,3.01,251793.68,4.28
979141.66,16.64,3.02,251859.04,4.28
979143.52,16.64,3.02,251871.49,4.28
979195.45,16.64,3.02,252145.0,4.28
979045.87,16.64,3.02,252147.51,4.28
979267.19,16.64,3.02,252179.28,4.29
978969.66,16.64,3.02,252017.09,4.28
979141.47,16.64,3.02,252378.59,4.29
979005.27,16.64,3.02,252348.74,4.29
978869.06,16.64,3.02,252248.17,4.29
978732.86,16.65,3.02,252117.76,4.29
978953.13,16.65,3.03,252473.23,4.29
979124.95,16.66,3.03,252553.8,4.3
979346.27,16.66,3.04,252816.58,4.3
979210.06,16.66,3.04,252797.24,4.3
978932.04,16.66,3.04,252525.74,4.3
978932.04,16.66,3.04,252525.74,4.3
978795.84,16.66,3.04,252414.66,4.3
978795.84,16.66,3.04,252414.66,4.3
978795.84,16.66,3.04,252414.66,4.3
978659.63,16.66,3.04,252368.96,4.3
978523.43,16.66,3.04,252284.24,4.29
978387.22,16.66,3.04,252238.54,4.29
978387.22,16.66,3.04,252224.33,4.29
978439.16,16.66,3.04,252301.87,4.3
978491.09,16.67,3.04,252424.84,4.3
978354.88,16.67,3.05,252333.71,4.3
978057.36,16.66,3.04,252221.45,4.3
978109.29,16.67,3.04,252344.42,4.3
977893.26,16.66,3.04,252156.43,4.3
978065.07,16.67,3.05,252304.72,4.3
978065.07,16.67,3.05,252353.42,4.3
977928.87,16.67,3.05,252223.0,4.3
977640.85,16.66,3.04,251941.5,4.29
977692.78,16.67,3.05,252125.86,4.3
977744.71,16.67,3.05,252248.84,4.3
977916.53,16.67,3.05,252397.12,4.3
977655.26,16.67,3.05,252133.44,4.3
977827.07,16.68,3.06,252214.01,4.3
977690.87,16.68,3.06,252306.59,4.3
977912.19,16.68,3.06,252307.1,4.3
977964.12,16.68,3.06,252430.07,4.31
978285.77,16.69,3.07,252547.9,4.31
978149.56,16.69,3.07,252478.87,4.31
978149.56,16.69,3.07,252472.85,4.31
977961.54,16.69,3.07,252289.28,4.31
977867.97,16.69,3.07,252603.02,4.31
977573.7,16.68,3.06,252768.15,4.31
980905.31,16.74,3.12,258219.33,4.41
980957.24,16.74,3.12,258342.3,4.41
980821.04,16.75,3.12,258251.17,4.41
980872.97,16.75,3.13,258374.14,4.41
980736.76,16.75,3.13,258283.01,4.41
980600.56,16.75,3.13,258275.7,4.41
980652.49,16.75,3.13,258275.7,4.41
980652.49,16.75,3.13,258324.4,4.41
980652.49,16.75,3.13,258318.39,4.41
980364.96,16.75,3.13,258711.0,4.42
980366.83,16.75,3.13,258732.02,4.42
980366.83,16.75,3.13,258732.02,4.42
980587.1,16.75,3.13,258830.7,4.42
979497.46,16.76,3.14,258760.73,4.43
979669.27,16.76,3.14,258841.3,4.43
979890.59,16.77,3.15,259104.08,4.43
979942.52,16.77,3.15,259227.05,4.44
979994.46,16.78,3.15,259298.18,4.44
980046.39,16.78,3.16,259421.15,4.44
979910.18,16.78,3.16,259330.02,4.44
979643.7,16.78,3.15,259180.69,4.44
979507.5,16.78,3.16,259229.61,4.44
981992.44,16.82,3.2,259951.77,4.45
982044.38,16.82,3.2,259938.56,4.45
982044.38,16.82,3.2,259938.56,4.45
982096.31,16.83,3.2,260061.53,4.46
982148.24,16.83,3.21,260132.66,4.46
982200.17,16.83,3.21,260255.63,4.46
981902.65,16.83,3.21,260143.37,4.46
981902.65,16.83,3.21,260143.37,4.46
982123.97,16.83,3.21,260277.6,4.46
981826.44,16.83,3.21,260132.55,4.46
981690.24,16.83,3.21,260086.86,4.46
981690.24,16.83,3.21,260062.43,4.46
981582.29,16.83,3.21,259983.09,4.46
981582.29,16.83,3.21,259983.09,4.46
981446.09,16.83,3.21,259898.37,4.46
981449.81,16.83,3.21,259911.16,4.46
981313.61,16.83,3.21,259881.31,4.46
981052.35,16.83,3.21,259724.09,4.45
981052.35,16.83,3.21,259724.09,4.45
981052.35,16.83,3.21,259724.09,4.45
980916.14,16.83,3.21,259623.52,4.45
980968.07,16.83,3.21,259746.5,4.46
981189.4,16.84,3.21,259880.73,4.46
981079.4,16.83,3.21,259770.73,4.46
981131.33,16.84,3.22,259893.71,4.46
980833.8,16.83,3.21,259748.66,4.46
980885.73,16.84,3.22,259819.78,4.46
981107.05,16.84,3.22,259851.56,4.46
980809.53,16.84,3.22,259689.37,4.46
981030.85,16.84,3.22,260108.9,4.47
981030.85,16.84,3.22,260108.9,4.47
981030.85,16.84,3.22,260078.93,4.47
981082.78,16.85,3.23,260201.91,4.47
980785.25,16.84,3.22,259902.37,4.46
981006.58,16.85,3.23,260036.6,4.47
981058.51,16.85,3.23,260159.58,4.47
981110.44,16.85,3.23,260230.7,4.47
981110.44,16.85,3.23,260281.91,4.47
980812.91,16.85,3.23,260136.86,4.47
981034.23,16.86,3.23,260168.64,4.47
981086.17,16.86,3.24,260394.07,4.47
981138.1,16.86,3.24,260517.05,4.48
981001.89,16.86,3.24,260448.02,4.48
981053.83,16.87,3.25,260570.99,4.48
980917.62,16.87,3.25,260479.86,4.48
980781.41,16.87,3.25,260349.44,4.48
980833.35,16.87,3.25,260533.8,4.48
980697.14,16.87,3.25,260581.77,4.48
980749.07,16.87,3.25,260569.51,4.48
980801.01,16.88,3.26,260692.49,4.49
980664.8,16.88,3.26,260601.35,4.49
980528.6,16.88,3.26,260582.01,4.49
980221.07,16.87,3.25,260427.26,4.48
980084.86,16.87,3.25,260316.18,4.48
980136.8,16.88,3.26,260439.16,4.48
980000.59,16.88,3.26,260370.36,4.48
980052.52,16.88,3.26,260493.33,4.49
980052.52,16.88,3.26,260544.54,4.49
980273.84,16.89,3.27,260545.05,4.49
980495.16,16.89,3.27,260679.28,4.49
979950.34,16.89,3.27,260672.48,4.49
979672.33,16.89,3.27,260400.97,4.49
979536.12,16.89,3.27,260527.91,4.49
979238.6,16.89,3.27,260445.86,4.49
979290.53,16.89,3.27,260550.0,4.49
979511.85,16.9,3.28,260813.59,4.5
979511.85,16.9,3.28,260850.03,4.5
979214.32,16.89,3.27,260733.45,4.5
979078.12,16.89,3.27,260603.03,4.5
979130.05,16.9,3.28,260787.39,4.5
979130.05,16.9,3.28,260760.93,4.5
978951.8,16.89,3.27,260559.18,4.5
978955.53,16.89,3.27,260589.91,4.5
978819.32,16.89,3.27,260544.21,4.5
978819.32,16.89,3.27,260535.69,4.5
978521.8,16.89,3.27,260390.64,4.49
978743.12,16.9,3.28,260591.26,4.5
978445.59,16.89,3.27,260365.92,4.49
978309.38,16.89,3.27,260235.5,4.49
978173.18,16.89,3.27,260235.5,4.49
978036.97,16.89,3.27,260105.09,4.49
978036.97,16.89,3.27,260066.48,4.49
977748.96,16.89,3.27,259868.57,4.49
977612.75,16.89,3.27,259868.57,4.49
977784.56,16.89,3.27,259949.14,4.49
977836.5,16.9,3.28,260139.83,4.5
977700.29,16.9,3.28,260094.13,4.5
977752.22,16.9,3.28,260171.67,4.5
977616.02,16.9,3.28,260141.81,4.5
977667.95,16.91,3.29,260203.51,4.5
977479.93,16.9,3.28,260104.1,4.5
977481.8,16.9,3.28,260149.36,4.5
977481.8,16.9,3.28,260200.57,4.5
977703.12,16.91,3.29,260232.35,4.5
977755.05,16.91,3.29,260457.79,4.51
977477.03,16.91,3.29,260184.22,4.5
977179.51,16.9,3.28,260039.17,4.5
977043.3,16.9,3.28,259908.75,4.5
976907.1,16.91,3.28,259908.75,4.5
976959.03,16.91,3.29,260031.72,4.5
976822.82,16.91,3.29,259962.69,4.5
976874.75,16.91,3.29,260085.66,4.5
977095.03,16.92,3.3,260272.23,4.51
976958.83,16.92,3.3,260226.54,4.51
977180.15,16.92,3.3,260427.15,4.51
976902.13,16.92,3.3,260238.95,4.51
976604.6,16.92,3.3,260013.61,4.5
976825.93,16.92,3.3,260045.38,4.5
977046.2,16.93,3.31,260389.26,4.51
976910.0,16.93,3.31,260369.92,4.51
976910.0,16.93,3.31,260343.46,4.51
976773.79,16.93,3.31,260232.38,4.51
976476.27,16.92,3.3,260140.17,4.51
976697.59,16.93,3.31,260171.95,4.51
976400.06,16.93,3.31,260009.75,4.51
976571.87,16.93,3.31,260371.25,4.51
976623.8,16.93,3.31,260494.23,4.52
976795.61,16.94,3.32,260642.51,4.52
976479.13,16.93,3.31,260425.72,4.52
976700.45,16.94,3.32,260457.5,4.52
976402.93,16.94,3.32,260295.31,4.51
976454.86,16.94,3.32,260537.88,4.52
976682.93,16.94,3.32,260521.91,4.52
976734.86,16.95,3.33,260800.48,4.53
976906.67,16.95,3.33,260881.05,4.53
976770.46,16.95,3.33,260973.63,4.53
976822.4,16.96,3.34,261096.6,4.53
976505.91,16.95,3.33,260782.75,4.53
976369.71,16.95,3.33,260691.61,4.53
976233.5,16.95,3.33,260661.76,4.53
976233.5,16.95,3.33,260685.41,4.53
976285.43,16.96,3.34,260747.1,4.53
976149.23,16.96,3.34,260616.69,4.53
975871.21,16.95,3.33,260345.18,4.52
976043.02,16.96,3.34,260648.75,4.53
975748.75,16.95,3.33,260508.02,4.53
975969.03,16.96,3.34,260563.04,4.53
975810.89,16.96,3.34,260404.61,4.53
975862.82,16.96,3.34,260659.13,4.53
975726.62,16.96,3.34,260707.1,4.53
975778.55,16.96,3.34,260694.84,4.53
975642.34,16.97,3.34,260564.43,4.53
975642.34,16.97,3.34,260547.88,4.53
975863.67,16.97,3.35,260911.14,4.54
975566.14,16.97,3.35,260607.88,4.53
975429.93,16.97,3.35,260656.7,4.53
975651.25,16.97,3.35,260786.95,4.54
975463.24,16.97,3.35,260603.38,4.53
975185.22,16.97,3.35,260415.17,4.53
974887.7,16.96,3.34,260165.69,4.53
974939.63,16.97,3.34,260288.67,4.53
974991.56,16.97,3.35,260359.79,4.53
974995.29,16.97,3.35,260372.58,4.53
974995.29,16.97,3.35,260391.36,4.53
975047.22,16.97,3.35,260514.33,4.53
975302.27,16.98,3.36,260730.23,4.54
975530.34,16.98,3.36,260714.26,4.54
975394.14,16.98,3.36,260971.91,4.54
975099.86,16.98,3.36,260669.81,4.54
975099.86,16.98,3.36,260718.51,4.54
975151.8,16.98,3.36,260841.49,4.54
975151.8,16.98,3.36,260807.0,4.54
975373.12,16.99,3.37,260941.23,4.55
975373.12,16.99,3.37,260992.44,4.55
975544.93,16.99,3.37,261073.02,4.55
975408.72,16.99,3.37,261165.6,4.55
975121.2,16.99,3.37,261030.25,4.55
975342.52,17.0,3.38,261062.02,4.55
975044.99,16.99,3.37,260899.83,4.55
975096.92,17.0,3.38,261142.46,4.55
975148.85,17.0,3.38,261265.43,4.55
975200.79,17.0,3.38,261336.56,4.56
975252.72,17.01,3.38,261459.53,4.56
974974.7,17.0,3.38,261185.97,4.55
974708.22,17.0,3.38,261018.87,4.55
974760.15,17.0,3.38,261089.99,4.55
974981.47,17.01,3.39,261121.77,4.55
975236.53,17.01,3.39,261487.18,4.56
975100.32,17.01,3.39,261467.84,4.56
975152.26,17.02,3.4,261519.02,4.56
974890.99,17.01,3.39,261362.12,4.56
974894.72,17.01,3.39,261392.85,4.56
974758.51,17.01,3.39,261373.51,4.56
974622.31,17.01,3.39,261262.43,4.56
974334.78,17.01,3.39,261197.14,4.56
974556.1,17.02,3.4,261228.92,4.56
974608.04,17.02,3.4,261454.35,4.57
974330.02,17.02,3.39,261180.78,4.56
973335.95,17.0,3.38,260187.13,4.54
973339.68,17.0,3.38,260199.92,4.54
973042.15,17.0,3.38,260054.93,4.54
972905.95,17.0,3.38,260035.59,4.54
972957.88,17.0,3.38,260086.77,4.54
972821.67,17.0,3.38,259956.35,4.54
972873.61,17.0,3.38,260140.71,4.55
973094.93,17.01,3.39,260172.48,4.55
972797.4,17.01,3.39,260010.29,4.55
972536.14,17.0,3.38,259747.97,4.54
972399.93,17.0,3.38,259807.97,4.54
972399.93,17.0,3.38,259792.72,4.54
972263.73,17.0,3.38,259773.38,4.54
972491.79,17.01,3.39,260034.4,4.55
972355.59,17.01,3.39,259988.71,4.55
972407.52,17.01,3.39,260066.24,4.55
972459.45,17.02,3.4,260189.22,4.55
972165.18,17.01,3.39,259887.11,4.55
972007.04,17.01,3.39,259732.75,4.55
972228.36,17.02,3.4,259866.99,4.55
971940.84,17.01,3.39,259731.86,4.55
972112.65,17.02,3.4,259812.43,4.55
972164.58,17.02,3.4,260003.12,4.55
972164.58,17.02,3.4,260042.66,4.55
972216.51,17.02,3.4,259912.24,4.55
971908.38,17.02,3.4,259604.11,4.55
972136.45,17.02,3.4,260145.42,4.56
972000.24,17.03,3.4,260015.0,4.55
971705.97,17.02,3.4,259695.73,4.55
971705.97,17.02,3.4,259746.94,4.55
971705.97,17.02,3.4,259720.48,4.55
971927.29,17.03,3.41,260083.74,4.56
972147.57,17.03,3.41,260138.76,4.56
972011.36,17.03,3.41,260308.79,4.56
971875.16,17.03,3.41,260178.37,4.56
971587.63,17.03,3.41,259885.12,4.56
971309.61,17.03,3.41,259696.91,4.55
971173.41,17.03,3.41,259696.91,4.55
971225.34,17.03,3.41,259819.88,4.56
971089.14,17.03,3.41,259728.75,4.55
970952.93,17.03,3.41,259698.9,4.56
971004.86,17.03,3.41,259760.59,4.56
971226.18,17.04,3.42,259792.37,4.56
970928.66,17.04,3.42,259630.17,4.56
971149.98,17.04,3.42,260049.71,4.56
971078.1,17.04,3.42,259923.91,4.56
970941.89,17.04,3.42,259878.22,4.56
970675.41,17.04,3.42,259612.75,4.56
970675.41,17.04,3.42,259663.96,4.56
970675.41,17.04,3.42,259682.73,4.56
970679.13,17.04,3.42,259713.46,4.56
970542.93,17.04,3.42,259628.74,4.56
970594.86,17.04,3.42,259751.71,4.56
970646.79,17.04,3.42,259822.84,4.56
970510.59,17.05,3.42,259692.42,4.56
970731.91,17.05,3.43,260055.68,4.57
970434.38,17.05,3.43,259752.42,4.56
970655.7,17.05,3.43,259784.2,4.56
970655.7,17.05,3.43,259757.74,4.56
970707.63,17.06,3.43,259983.17,4.57
970759.57,17.06,3.44,260106.15,4.57
970623.36,17.06,3.44,260037.11,4.57
970325.84,17.06,3.43,259892.06,4.57
970189.63,17.06,3.44,259872.73,4.57
970053.42,17.06,3.44,259761.65,4.57
969917.22,17.06,3.44,259715.95,4.57
970138.54,17.06,3.44,259916.57,4.57
970002.33,17.06,3.44,259886.71,4.57
970002.33,17.06,3.44,259886.71,4.57
970002.33,17.06,3.44,259886.71,4.57
970054.27,17.07,3.45,259948.41,4.57
969756.74,17.06,3.44,259723.07,4.57
969501.1,17.06,3.44,259519.33,4.57
969553.03,17.06,3.44,259642.3,4.57
969774.35,17.07,3.45,259776.54,4.57
969778.07,17.07,3.45,259807.27,4.57
969706.19,17.07,3.45,259885.96,4.57
969569.99,17.07,3.45,259755.54,4.57
969433.78,17.07,3.45,259755.54,4.57
969655.1,17.07,3.45,259787.32,4.57
969707.03,17.08,3.46,260012.75,4.58
969570.83,17.08,3.46,260062.06,4.58
969283.3,17.07,3.45,259926.93,4.58
969335.24,17.08,3.46,259927.16,4.58
969199.03,17.08,3.46,259897.31,4.58
969370.84,17.08,3.46,260100.56,4.58
969592.16,17.09,3.47,260101.07,4.58
969455.96,17.09,3.47,260055.37,4.58
969507.89,17.09,3.47,260132.91,4.59
969371.68,17.09,3.47,260125.59,4.59
969423.62,17.1,3.48,260125.59,4.59
969126.09,17.09,3.47,260510.64,4.59
969297.9,17.1,3.48,260610.5,4.6
969109.88,17.09,3.47,260487.18,4.59
969161.82,17.1,3.48,260610.16,4.6
969213.75,17.1,3.48,260681.28,4.6
968935.73,17.1,3.48,260407.47,4.6
968987.66,17.1,3.48,260530.44,4.6
968782.02,17.1,3.48,260294.7,4.59
968833.95,17.1,3.48,260365.83,4.6
968697.75,17.1,3.48,260346.49,4.6
968919.07,17.11,3.49,260520.75,4.6
968847.19,17.11,3.49,260516.99,4.6
968710.98,17.11,3.49,260386.57,4.6
968710.98,17.11,3.49,260360.12,4.6
968979.11,17.11,3.49,260793.36,4.61
968782.72,17.11,3.49,260539.45,4.6
968646.51,17.11,3.49,260509.6,4.6
968867.83,17.12,3.5,260694.37,4.61
968731.63,17.12,3.5,260675.04,4.61
968783.56,17.12,3.5,260726.22,4.61
968783.56,17.12,3.5,260694.44,4.61
968486.03,17.12,3.5,260469.1,4.6
968796.12,17.12,3.5,259885.17,4.59
968848.05,17.13,3.51,260008.14,4.6
968899.98,17.13,3.51,260079.27,4.6
969071.79,17.14,3.52,260159.84,4.6
968935.58,17.14,3.52,260254.19,4.6
969156.91,17.14,3.52,260285.96,4.6
969208.84,17.15,3.53,260511.4,4.61
969208.84,17.15,3.53,260511.4,4.61
969072.63,17.15,3.53,260560.28,4.61
969072.63,17.15,3.53,260560.28,4.61
968936.43,17.15,3.53,260380.98,4.61
968988.36,17.15,3.53,260503.95,4.61
968710.34,17.15,3.53,260228.62,4.61
968574.14,17.15,3.53,260137.48,4.61
968358.49,17.14,3.52,259925.9,4.6
968410.43,17.15,3.53,260048.88,4.6
968274.22,17.15,3.53,259979.84,4.6
968326.15,17.15,3.53,259849.43,4.6
968326.15,17.15,3.53,259888.04,4.6
968378.08,17.15,3.53,260258.6,4.61
968430.02,17.16,3.54,260381.58,4.61
968481.95,17.16,3.54,260452.7,4.62
968332.36,17.16,3.54,260455.6,4.62
968196.16,17.16,3.54,260325.18,4.61
968367.97,17.17,3.55,260629.8,4.62
968589.29,17.17,3.55,260661.58,4.62
968390.2,17.17,3.55,260499.38,4.62
968442.13,17.17,3.55,260840.58,4.63
968494.06,17.18,3.55,260963.56,4.63
968494.06,17.18,3.55,260963.56,4.63
968494.06,17.18,3.55,260963.56,4.63
968545.99,17.18,3.56,261034.68,4.63
968597.92,17.18,3.56,261157.66,4.63
968769.74,17.19,3.57,261305.94,4.64
968821.67,17.19,3.57,261428.91,4.64
968873.6,17.19,3.57,261500.04,4.64
968737.39,17.19,3.57,261369.62,4.64
968459.38,17.19,3.57,261095.0,4.63
968181.36,17.19,3.57,260906.8,4.63
968409.43,17.19,3.57,261278.9,4.64
968273.22,17.19,3.57,261148.48,4.64
968273.22,17.19,3.57,261148.48,4.64
968325.16,17.2,3.58,261332.84,4.64
968176.91,17.19,3.57,261146.8,4.64
968040.71,17.2,3.57,261016.38,4.64
967904.5,17.2,3.58,261016.38,4.64
968172.63,17.2,3.58,261005.89,4.64
968036.42,17.2,3.58,261319.64,4.64
968036.42,17.2,3.58,261319.64,4.64
967848.12,17.2,3.58,261072.03,4.64
967711.91,17.2,3.58,260941.61,4.64
967763.84,17.2,3.58,261125.97,4.64
967984.12,17.21,3.59,261180.99,4.64
968205.44,17.22,3.59,261501.62,4.65
967907.92,17.21,3.59,261409.41,4.65
967959.85,17.21,3.59,261532.38,4.65
968011.78,17.22,3.6,261603.51,4.65
968232.06,17.22,3.6,261658.53,4.65
968283.99,17.23,3.61,261913.05,4.66
968017.51,17.22,3.6,261649.19,4.66
967881.3,17.22,3.6,261518.77,4.65
967745.1,17.23,3.6,261518.77,4.65
967966.42,17.23,3.61,261550.55,4.66
967830.21,17.23,3.61,261751.62,4.66
967882.14,17.23,3.61,261874.59,4.66
967584.62,17.23,3.61,261571.33,4.66
967584.62,17.23,3.61,261571.33,4.66
967805.94,17.24,3.62,261705.57,4.66
967539.46,17.23,3.61,261538.47,4.66
967389.87,17.23,3.61,261541.37,4.66
967561.68,17.24,3.62,261621.94,4.66
967613.61,17.24,3.62,261812.63,4.66
967477.41,17.24,3.62,261682.21,4.66
967341.2,17.24,3.62,261682.21,4.66
967393.14,17.24,3.62,261551.79,4.66
967256.93,17.24,3.62,261736.15,4.67
967478.25,17.25,3.63,261767.93,4.67
967342.05,17.25,3.63,261968.99,4.67
967393.98,17.25,3.63,262091.97,4.67
967445.91,17.26,3.64,262163.09,4.68
967158.38,17.25,3.63,261869.83,4.67
966970.37,17.25,3.63,261770.43,4.67
967022.3,17.25,3.63,261893.4,4.67
966886.09,17.25,3.63,261824.37,4.67
967154.22,17.26,3.64,261766.55,4.67
967206.16,17.26,3.64,261889.52,4.67
967009.76,17.26,3.64,261877.37,4.67
967231.08,17.27,3.65,263695.77,4.71
967283.02,17.27,3.65,263766.89,4.71
967283.02,17.27,3.65,263766.89,4.71
967503.29,17.28,3.66,263821.91,4.71
967235.17,17.27,3.65,264820.45,4.73
967098.97,17.27,3.65,264990.86,4.73
967150.9,17.28,3.66,265113.83,4.74
967488.29,17.28,3.66,263939.7,4.72
968740.37,17.31,3.69,264608.2,4.73
969405.92,17.32,3.7,267172.51,4.77
969627.24,17.33,3.71,267306.75,4.78
969627.24,17.33,3.71,267306.75,4.78
969679.17,17.33,3.71,267429.73,4.78
969381.64,17.33,3.71,267284.67,4.78
969245.44,17.33,3.71,267193.54,4.78
969297.37,17.33,3.71,267316.52,4.78
969161.16,17.33,3.71,267225.38,4.78
969332.98,17.34,3.72,267305.95,4.78
969384.91,17.34,3.72,267496.64,4.78
969118.43,17.34,3.72,267230.8,4.78
969118.43,17.34,3.72,267230.8,4.78
969118.43,17.34,3.72,267230.8,4.78
969339.75,17.34,3.72,267262.58,4.78
969203.54,17.34,3.72,267463.81,4.79
969255.47,17.35,3.72,267586.78,4.79
968977.46,17.34,3.72,267398.58,4.79
968841.25,17.34,3.72,267329.54,4.79
968893.18,17.35,3.72,267452.52,4.79
968756.98,17.35,3.73,267361.38,4.79
968620.77,17.35,3.73,267230.97,4.79
968462.64,17.34,3.72,267072.83,4.78
968165.11,17.34,3.72,266769.4,4.78
968217.04,17.34,3.72,266953.76,4.78
968438.36,17.35,3.73,266985.54,4.78
968140.84,17.35,3.72,266823.35,4.78
968192.77,17.35,3.73,267065.92,4.79
968244.7,17.35,3.73,267188.9,4.79
968244.7,17.35,3.73,267188.9,4.79
968466.02,17.36,3.74,267323.13,4.79
968168.49,17.35,3.73,267178.08,4.79
968220.43,17.36,3.74,267301.06,4.79
968220.43,17.36,3.74,267301.06,4.79
968441.75,17.36,3.74,267435.29,4.79
968441.75,17.36,3.74,267435.29,4.79
968144.22,17.36,3.74,267290.29,4.79
968412.35,17.36,3.74,267279.8,4.79
968324.83,17.36,3.74,267159.88,4.79
968376.77,17.37,3.75,267653.1,4.8
968380.49,17.37,3.75,267683.83,4.8
968244.28,17.37,3.75,267553.41,4.8
968465.61,17.37,3.75,267916.67,4.81
968249.58,17.37,3.75,267730.61,4.8
967952.05,17.37,3.75,267427.35,4.8
967815.85,17.37,3.75,267381.66,4.8
968037.17,17.37,3.75,267582.27,4.8
967900.96,17.37,3.75,267562.93,4.8
967764.76,17.37,3.75,267451.85,4.8
967628.55,17.37,3.75,267432.51,4.8
967680.48,17.38,3.76,267483.69,4.8
967900.76,17.38,3.76,267538.71,4.81
967764.56,17.38,3.76,267708.75,4.81
967654.56,17.38,3.76,267598.75,4.81
967826.37,17.39,3.77,267679.32,4.81
967878.3,17.39,3.77,267870.0,4.81
969118.7,17.42,3.8,267604.38,4.81
968811.89,17.41,3.79,267305.22,4.8
968514.36,17.41,3.79,267079.88,4.8
968686.17,17.41,3.79,267160.45,4.8
968738.1,17.42,3.8,267351.14,4.81
968959.42,17.42,3.8,267351.64,4.81
968661.9,17.42,3.8,267344.33,4.81
968713.83,17.42,3.8,267344.33,4.81
968713.83,17.42,3.8,267344.33,4.81
968713.83,17.42,3.8,267344.33,4.81
968935.15,17.43,3.81,267787.6,4.82
968935.15,17.43,3.81,267787.6,4.82
968637.62,17.42,3.8,267625.82,4.81
968501.42,17.42,3.8,267609.07,4.81
968365.21,17.42,3.8,267478.65,4.81
968365.21,17.42,3.8,267520.07,4.81
968586.53,17.43,3.81,267884.01,4.82
968289.01,17.43,3.81,267580.07,4.82
967744.19,17.43,3.81,267573.26,4.82
967694.19,17.43,3.81,267523.26,4.82
967922.25,17.43,3.81,267507.29,4.82
968094.06,17.44,3.82,267871.99,4.83
967957.86,17.44,3.82,267826.3,4.83
968009.79,17.44,3.82,267903.83,4.83
968061.72,17.45,3.83,268026.81,4.83
967777.45,17.44,3.82,267928.31,4.83
967777.45,17.44,3.82,267921.72,4.83
967641.25,17.44,3.82,267830.59,4.83
967862.57,17.45,3.83,267862.36,4.83
967914.5,17.45,3.83,268087.8,4.83
968242.09,17.46,3.84,268213.32,4.84
968242.09,17.46,3.84,268213.32,4.84
968294.02,17.46,3.84,268336.29,4.84
967996.49,17.46,3.84,268191.24,4.84
967860.29,17.46,3.84,268122.21,4.84
968081.61,17.46,3.84,268153.98,4.84
968301.89,17.47,3.85,268497.86,4.84
968165.68,17.47,3.85,268468.01,4.84
968217.61,17.47,3.85,268529.7,4.85
967920.09,17.47,3.85,268437.49,4.85
967783.88,17.47,3.85,268391.79,4.85
