ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9b1b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9b1b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9b1b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9b1b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9b1b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
802,2924,2485530,6212,2485530
802,2924,2486080,6212,2486080
802,2924,2486890,6212,2486890
802,2924,2487120,6212,2487120
802,2924,2487350,6212,2487350
803,2932,2488160,6212,2488160
803,2932,2488620,6212,2488620
803,2932,2489430,6212,2489430
803,2932,2489430,6212,2489430
803,2932,2490240,6212,2490240
803,2932,2490710,6212,2490710
803,2932,2491030,6212,2491030
803,2932,2492030,6212,2492030
803,2932,2492030,6212,2492030
803,2932,2492350,6212,2492350
804,2940,2500350,6212,2500350
804,2940,2500510,6212,2500510
804,2940,2501510,6212,2501510
804,2940,2502320,6212,2502320
804,2940,2502550,6212,2502550
804,2940,2503030,6212,2503030
804,2940,2503500,6212,2503500
804,2940,2503970,6212,2503970
804,2940,2503970,6212,2503970
804,2940,2504560,6212,2504560
804,2940,2505560,6212,2505560
804,2940,2506560,6212,2506560
805,2948,2507370,6212,2507370
805,2948,2508370,6212,2508370
806,2956,2509370,6212,2509370
806,2956,2509840,6212,2509840
806,2956,2509840,6212,2509840
806,2956,2510650,6212,2510650
806,2956,2511650,6212,2511650
806,2956,2512240,6212,2512240
806,2956,2513050,6212,2513050
806,2956,2513520,6212,2513520
806,2956,2514520,6212,2514520
806,2956,2515330,6212,2515330
806,2956,2515560,6212,2515560
806,2956,2515780,6212,2515780
806,2956,2516780,6212,2516780
806,2956,2517250,6212,2517250
806,2956,2518250,6212,2518250
806,2956,2519250,6212,2519250
806,2956,2519900,6212,2519900
806,2956,2520220,6212,2520220
806,2956,2520540,6212,2520540
806,2956,2521540,6212,2521540
807,2964,2522540,6212,2522540
808,2972,2523350,6212,2523350
808,2972,2524160,6212,2524160
808,2972,2524630,6212,2524630
808,2972,2525630,6212,2525630
808,2972,2525950,6212,2525950
808,2972,2526950,6212,2526950
808,2972,2527540,6212,2527540
808,2972,2528350,6212,2528350
808,2972,2529350,6212,2529350
808,2972,2530160,6212,2530160
808,2972,2530480,6212,2530480
808,2972,2530950,6212,2530950
808,2972,2530950,6212,2530950
808,2972,2531240,6212,2531240
808,2972,2532240,6212,2532240
808,2972,2533240,6212,2533240
808,2972,2533470,6212,2533470
808,2972,2534280,6212,2534280
808,2972,2534600,6212,2534600
808,2972,2535600,6212,2535600
808,2972,2536600,6212,2536600
809,2980,2537070,6212,2537070
809,2980,2537880,6212,2537880
809,2980,2538880,6212,2538880
809,2980,2539690,6212,2539690
809,2980,2540500,6212,2540500
809,2980,2541090,6212,2541090
809,2980,2541900,6212,2541900
809,2980,2542550,6212,2542550
810,2988,2543550,6212,2543550
810,2988,2544360,6212,2544360
811,2996,2545010,6212,2545010
811,2996,2545120,6212,2545120
811,2996,2545710,6212,2545710
811,2996,2546180,6212,2546180
811,2996,2546180,6212,2546180
811,2996,2546530,6212,2546530
811,2996,2547530,6212,2547530
811,2996,2547530,6212,2547530
811,2996,2548180,6212,2548180
811,2996,2549180,6212,2549180
811,2996,2549650,6212,2549650
811,2996,2550460,6212,2550460
811,2996,2551460,6212,2551460
811,2996,2551460,6212,2551460
811,2996,2552460,6212,2552460
811,2996,2553270,6212,2553270
811,2996,2554270,6212,2554270
811,2996,2555080,6212,2555080
811,2996,2556080,6212,2556080
811,2996,2557080,6212,2557080
811,2996,2557890,6212,2557890
811,2996,2558210,6212,2558210
812,3004,2559210,6212,2559210
812,3004,2559440,6212,2559440
812,3004,2559440,6212,2559440
812,3004,2559910,6212,2559910
812,3004,2560280,6212,2560280
812,3004,2561280,6212,2561280
812,3004,2562280,6212,2562280
812,3004,2562330,6212,2562330
812,3004,2563330,6212,2563330
812,3004,2564330,6212,2564330
813,3012,2564800,6212,2564800
813,3012,2565610,6212,2565610
813,3012,2566610,6212,2566610
813,3012,2567080,6212,2567080
813,3012,2567550,6212,2567550
813,3012,2568020,6212,2568020
813,3012,2569020,6212,2569020
813,3012,2569490,6212,2569490
813,3012,2569810,6212,2569810
813,3012,2570620,6212,2570620
813,3012,2571430,6212,2571430
813,3012,2572430,6212,2572430
814,3020,2573430,6212,2573430
814,3020,2574080,6212,2574080
814,3020,2574550,6212,2574550
814,3020,2574550,6212,2574550
814,3020,2574870,6212,2574870
814,3020,2575870,6212,2575870
814,3020,2576680,6212,2576680
815,3028,2577140,6212,2577140
815,3028,2578140,6212,2578140
815,3028,2578950,6212,2578950
815,3028,2579950,6212,2579950
815,3028,2580950,6212,2580950
815,3028,2580950,6212,2580950
815,3028,2581760,6212,2581760
815,3028,2582570,6212,2582570
815,3028,2583380,6212,2583380
815,3028,2583610,6212,2583610
815,3028,2584610,6212,2584610
815,3028,2585610,6212,2585610
815,3028,2586610,6212,2586610
815,3028,2587080,6212,2587080
815,3028,2587310,6212,2587310
815,3028,2587860,6212,2587860
815,3028,2588670,6212,2588670
815,3028,2589480,6212,2589480
815,3028,2589480,6212,2589480
816,3036,2590480,6212,2590480
816,3036,2590480,6212,2590480
817,3044,2590950,6212,2590950
817,3044,2591270,6212,2591270
817,3044,2592270,6212,2592270
817,3044,2593270,6212,2593270
817,3044,2594270,6212,2594270
817,3044,2594590,6212,2594590
817,3044,2595590,6212,2595590
817,3044,2595590,6212,2595590
817,3044,2596050,6212,2596050
817,3044,2597050,6212,2597050
817,3044,2597640,6212,2597640
817,3044,2598640,6212,2598640
817,3044,2598960,6212,2598960
817,3044,2599770,6212,2599770
818,3052,2607770,6212,2607770
818,3052,2608090,6212,2608090
818,3052,2608090,6212,2608090
818,3052,2608090,6212,2608090
819,3060,2609090,6212,2609090
819,3060,2609900,6212,2609900
819,3060,2610900,6212,2610900
819,3060,2611900,6212,2611900
819,3060,2612490,6212,2612490
819,3060,2612490,6212,2612490
819,3060,2613490,6212,2613490
819,3060,2613490,6212,2613490
819,3060,2614040,6212,2614040
819,3060,2614370,6212,2614370
819,3060,2615370,6212,2615370
819,3060,2615530,6212,2615530
819,3060,2616340,6212,2616340
819,3060,2616340,6212,2616340
819,3060,2617340,6212,2617340
819,3060,2617560,6212,2617560
819,3060,2618560,6212,2618560
819,3060,2619560,6212,2619560
819,3060,2619780,6212,2619780
820,3068,2620780,6212,2620780
820,3068,2621780,6212,2621780
820,3068,2621780,6212,2621780
821,3076,2622590,6212,2622590
821,3076,2623590,6212,2623590
821,3076,2623910,6212,2623910
821,3076,2624910,6212,2624910
821,3076,2624910,6212,2624910
821,3076,2625380,6212,2625380
821,3076,2625380,6212,2625380
821,3076,2625700,6212,2625700
821,3076,2626510,6212,2626510
821,3076,2627060,6212,2627060
821,3076,2628060,6212,2628060
821,3076,2628870,6212,2628870
821,3076,2629870,6212,2629870
821,3076,2630330,6212,2630330
821,3076,2630490,6212,2630490
821,3076,2630720,6212,2630720
821,3076,2630720,6212,2630720
821,3076,2631720,6212,2631720
821,3076,2632040,6212,2632040
821,3076,2632500,6212,2632500
821,3076,2632500,6212,2632500
821,3076,2632500,6212,2632500
821,3076,2632970,6212,2632970
821,3076,2633970,6212,2633970
821,3076,2633970,6212,2633970
821,3076,2633970,6212,2633970
821,3076,2634440,6212,2634440
822,3084,2635250,6212,2635250
822,3084,2635250,6212,2635250
822,3084,2636250,6212,2636250
823,3092,2637250,6212,2637250
823,3092,2637570,6212,2637570
823,3092,2638570,6212,2638570
823,3092,2639380,6212,2639380
823,3092,2640380,6212,2640380
823,3092,2641380,6212,2641380
823,3092,2642030,6212,2642030
823,3092,2643030,6212,2643030
823,3092,2644030,6212,2644030
823,3092,2645030,6212,2645030
823,3092,2645500,6212,2645500
823,3092,2645970,6212,2645970
823,3092,2646970,6212,2646970
823,3092,2647780,6212,2647780
823,3092,2648590,6212,2648590
823,3092,2649400,6212,2649400
824,3100,2650400,6212,2650400
824,3100,2651050,6212,2651050
824,3100,2651050,6212,2651050
824,3100,2651050,6212,2651050
824,3100,2651270,6212,2651270
825,3108,2652080,6212,2652080
825,3108,2653080,6212,2653080
825,3108,2653080,6212,2653080
825,3108,2654080,6212,2654080
825,3108,2654400,6212,2654400
825,3108,2655210,6212,2655210
825,3108,2656020,6212,2656020
825,3108,2656490,6212,2656490
825,3108,2657490,6212,2657490
825,3108,2658490,6212,2658490
825,3108,2659080,6212,2659080
825,3108,2660080,6212,2660080
825,3108,2660550,6212,2660550
826,3116,2661550,6212,2661550
826,3116,2662550,6212,2662550
826,3116,2663360,6212,2663360
826,3116,2664170,6212,2664170
826,3116,2664640,6212,2664640
826,3116,2664750,6212,2664750
826,3116,2665220,6212,2665220
826,3116,2665220,6212,2665220
827,3124,2666030,6212,2666030
827,3124,2666840,6212,2666840
827,3124,2667000,6212,2667000
827,3124,2667810,6212,2667810
827,3124,2667810,6212,2667810
827,3124,2668810,6212,2668810
827,3124,2669810,6212,2669810
827,3124,2670030,6212,2670030
827,3124,2671030,6212,2671030
827,3124,2671840,6212,2671840
827,3124,2671840,6212,2671840
827,3124,2672310,6212,2672310
827,3124,2673120,6212,2673120
827,3124,2673590,6212,2673590
827,3124,2674400,6212,2674400
827,3124,2674400,6212,2674400
827,3124,2674400,6212,2674400
827,3124,2674400,6212,2674400
827,3124,2675210,6212,2675210
828,3132,2675860,6212,2675860
828,3132,2676860,6212,2676860
828,3132,2676860,6212,2676860
828,3132,2677670,6212,2677670
828,3132,2677670,6212,2677670
828,3132,2678670,6212,2678670
828,3132,2679130,6212,2679130
828,3132,2679130,6212,2679130
828,3132,2679780,6212,2679780
829,3140,2680780,6212,2680780
829,3140,2681780,6212,2681780
829,3140,2682780,6212,2682780
829,3140,2683590,6212,2683590
829,3140,2683960,6212,2683960
829,3140,2684960,6212,2684960
829,3140,2685960,6212,2685960
829,3140,2686280,6212,2686280
829,3140,2687280,6212,2687280
829,3140,2687740,6212,2687740
829,3140,2688740,6212,2688740
829,3140,2689330,6212,2689330
829,3140,2689800,6212,2689800
829,3140,2690020,6212,2690020
829,3140,2691020,6212,2691020
830,3148,2692020,6212,2692020
830,3148,2692020,6212,2692020
830,3148,2693020,6212,2693020
830,3148,2693830,6212,2693830
830,3148,2694830,6212,2694830
831,3156,2695480,6212,2695480
831,3156,2696480,6212,2696480
831,3156,2697480,6212,2697480
831,3156,2698480,6212,2698480
831,3156,2698640,6212,2698640
831,3156,2699450,6212,2699450
831,3156,2699770,6212,2699770
831,3156,2700090,6212,2700090
831,3156,2701090,6212,2701090
831,3156,2701090,6212,2701090
831,3156,2701740,6212,2701740
831,3156,2702210,6212,2702210
831,3156,2703020,6212,2703020
831,3156,2703490,6212,2703490
831,3156,2704300,6212,2704300
832,3164,2705300,6212,2705300
832,3164,2706300,6212,2706300
832,3164,2707300,6212,2707300
832,3164,2708300,6212,2708300
832,3164,2709110,6212,2709110
832,3164,2709920,6212,2709920
832,3164,2710920,6212,2710920
833,3172,2711730,6212,2711730
833,3172,2712730,6212,2712730
833,3172,2713540,6212,2713540
833,3172,2713860,6212,2713860
833,3172,2714330,6212,2714330
833,3172,2715330,6212,2715330
833,3172,2715880,6212,2715880
833,3172,2716880,6212,2716880
833,3172,2717690,6212,2717690
833,3172,2718010,6212,2718010
833,3172,2718820,6212,2718820
833,3172,2719170,6212,2719170
833,3172,2719390,6212,2719390
833,3172,2719610,6212,2719610
833,3172,2720610,6212,2720610
834,3180,2721610,6212,2721610
834,3180,2722080,6212,2722080
834,3180,2722890,6212,2722890
834,3180,2723360,6212,2723360
834,3180,2723820,6212,2723820
834,3180,2724820,6212,2724820
834,3180,2725820,6212,2725820
835,3188,2726280,6212,2726280
835,3188,2726600,6212,2726600
835,3188,2727600,6212,2727600
835,3188,2728410,6212,2728410
835,3188,2728880,6212,2728880
835,3188,2729690,6212,2729690
835,3188,2730010,6212,2730010
835,3188,2730820,6212,2730820
835,3188,2731630,6212,2731630
835,3188,2732090,6212,2732090
835,3188,2733090,6212,2733090
835,3188,2734090,6212,2734090
835,3188,2735090,6212,2735090
835,3188,2735740,6212,2735740
835,3188,2736740,6212,2736740
836,3196,2737740,6212,2737740
836,3196,2738740,6212,2738740
837,3204,2739550,6212,2739550
837,3204,2740550,6212,2740550
837,3204,2741200,6212,2741200
837,3204,2742200,6212,2742200
837,3204,2742660,6212,2742660
837,3204,2743470,6212,2743470
837,3204,2743470,6212,2743470
837,3204,2744470,6212,2744470
837,3204,2745280,6212,2745280
837,3204,2745440,6212,2745440
837,3204,2745760,6212,2745760
837,3204,2746230,6212,2746230
837,3204,2747230,6212,2747230
837,3204,2747880,6212,2747880
837,3204,2748880,6212,2748880
837,3204,2749110,6212,2749110
837,3204,2749920,6212,2749920
837,3204,2750730,6212,2750730
837,3204,2751200,6212,2751200
838,3212,2752010,6212,2752010
839,3220,2753010,6212,2753010
839,3220,2753170,6212,2753170
839,3220,2753170,6212,2753170
839,3220,2753720,6212,2753720
839,3220,2754720,6212,2754720
839,3220,2755040,6212,2755040
839,3220,2755200,6212,2755200
839,3220,2755670,6212,2755670
839,3220,2756480,6212,2756480
839,3220,2757480,6212,2757480
839,3220,2758480,6212,2758480
839,3220,2758480,6212,2758480
839,3220,2758480,6212,2758480
839,3220,2759290,6212,2759290
839,3220,2759290,6212,2759290
839,3220,2760290,6212,2760290
839,3220,2761290,6212,2761290
839,3220,2762290,6212,2762290
839,3220,2763100,6212,2763100
840,3228,2764100,6212,2764100
840,3228,2765100,6212,2765100
840,3228,2765570,6212,2765570
840,3228,2765570,6212,2765570
840,3228,2766380,6212,2766380
840,3228,2767190,6212,2767190
841,3236,2767660,6212,2767660
841,3236,2768660,6212,2768660
841,3236,2769130,6212,2769130
841,3236,2769450,6212,2769450
841,3236,2770450,6212,2770450
841,3236,2771450,6212,2771450
841,3236,2772100,6212,2772100
841,3236,2773100,6212,2773100
841,3236,2774100,6212,2774100
841,3236,2774100,6212,2774100
841,3236,2774910,6212,2774910
841,3236,2775380,6212,2775380
841,3236,2775970,6212,2775970
842,3244,2776970,6212,2776970
842,3244,2777440,6212,2777440
842,3244,2778250,6212,2778250
842,3244,2779060,6212,2779060
842,3244,2779060,6212,2779060
842,3244,2779060,6212,2779060
842,3244,2779710,6212,2779710
843,3252,2780520,6212,2780520
843,3252,2781330,6212,2781330
843,3252,2782330,6212,2782330
843,3252,2783140,6212,2783140
843,3252,2783950,6212,2783950
843,3252,2784420,6212,2784420
843,3252,2785420,6212,2785420
843,3252,2785420,6212,2785420
843,3252,2786420,6212,2786420
843,3252,2787420,6212,2787420
843,3252,2787890,6212,2787890
843,3252,2787890,6212,2787890
843,3252,2788890,6212,2788890
843,3252,2789360,6212,2789360
843,3252,2790170,6212,2790170
843,3252,2790490,6212,2790490
843,3252,2790490,6212,2790490
843,3252,2791490,6212,2791490
843,3252,2791490,6212,2791490
843,3252,2791840,6212,2791840
843,3252,2792840,6212,2792840
844,3260,2793840,6212,2793840
844,3260,2794650,6212,2794650
845,3268,2795460,6212,2795460
845,3268,2795920,6212,2795920
845,3268,2796920,6212,2796920
845,3268,2797920,6212,2797920
845,3268,2798390,6212,2798390
845,3268,2799200,6212,2799200
845,3268,2799200,6212,2799200
845,3268,2800010,6212,2800010
845,3268,2800480,6212,2800480
845,3268,2801130,6212,2801130
845,3268,2802130,6212,2802130
845,3268,2802940,6212,2802940
845,3268,2803940,6212,2803940
845,3268,2803940,6212,2803940
845,3268,2804940,6212,2804940
845,3268,2804940,6212,2804940
845,3268,2805940,6212,2805940
845,3268,2806410,6212,2806410
845,3268,2807410,6212,2807410
846,3276,2808410,6212,2808410
846,3276,2809410,6212,2809410
846,3276,2810410,6212,2810410
846,3276,2811410,6212,2811410
846,3276,2812410,6212,2812410
846,3276,2813410,6212,2813410
846,3276,2814410,6212,2814410
846,3276,2815410,6212,2815410
846,3276,2816220,6212,2816220
846,3276,2816540,6212,2816540
846,3276,2816540,6212,2816540
847,3284,2817350,6212,2817350
847,3284,2818160,6212,2818160
848,3292,2819160,6212,2819160
848,3292,2819750,6212,2819750
848,3292,2820750,6212,2820750
848,3292,2821750,6212,2821750
848,3292,2822070,6212,2822070
848,3292,2823070,6212,2823070
848,3292,2823070,6212,2823070
848,3292,2823070,6212,2823070
848,3292,2824070,6212,2824070
848,3292,2824880,6212,2824880
848,3292,2825350,6212,2825350
848,3292,2825810,6212,2825810
848,3292,2825810,6212,2825810
848,3292,2826620,6212,2826620
848,3292,2827430,6212,2827430
848,3292,2827900,6212,2827900
848,3292,2828550,6212,2828550
848,3292,2828550,6212,2828550
848,3292,2829550,6212,2829550
848,3292,2829550,6212,2829550
848,3292,2830550,6212,2830550
849,3300,2831360,6212,2831360
849,3300,2832360,6212,2832360
850,3308,2833360,6212,2833360
850,3308,2834360,6212,2834360
850,3308,2835010,6212,2835010
850,3308,2835330,6212,2835330
850,3308,2835330,6212,2835330
850,3308,2835880,6212,2835880
850,3308,2836690,6212,2836690
850,3308,2836690,6212,2836690
850,3308,2837340,6212,2837340
850,3308,2838340,6212,2838340
850,3308,2839150,6212,2839150
850,3308,2839960,6212,2839960
850,3308,2840960,6212,2840960
850,3308,2841770,6212,2841770
851,3316,2842230,6212,2842230
851,3316,2843230,6212,2843230
851,3316,2843230,6212,2843230
851,3316,2844040,6212,2844040
851,3316,2844850,6212,2844850
851,3316,2845660,6212,2845660
851,3316,2846130,6212,2846130
851,3316,2847130,6212,2847130
851,3316,2848130,6212,2848130
852,3324,2849130,6212,2849130
852,3324,2851130,6212,2851130
852,3324,2852130,6212,2852130
852,3324,2853130,6212,2853130
852,3324,2853450,6212,2853450
852,3324,2854450,6212,2854450
852,3324,2855450,6212,2855450
852,3324,2856040,6212,2856040
852,3324,2857040,6212,2857040
852,3324,2857040,6212,2857040
852,3324,2858040,6212,2858040
852,3324,2858690,6212,2858690
852,3324,2859010,6212,2859010
852,3324,2860010,6212,2860010
852,3324,2860010,6212,2860010
852,3324,2860230,6212,2860230
852,3324,2860700,6212,2860700
852,3324,2861700,6212,2861700
852,3324,2862350,6212,2862350
852,3324,2862820,6212,2862820
853,3332,2863820,6212,2863820
853,3332,2864820,6212,2864820
853,3332,2865820,6212,2865820
853,3332,2865820,6212,2865820
853,3332,2865820,6212,2865820
853,3332,2865820,6212,2865820
853,3332,2866820,6212,2866820
854,3340,2867630,6212,2867630
854,3340,2867630,6212,2867630
854,3340,2868000,6212,2868000
854,3340,2868000,6212,2868000
854,3340,2868000,6212,2868000
854,3340,2868230,6212,2868230
854,3340,2869230,6212,2869230
854,3340,2870040,6212,2870040
854,3340,2871040,6212,2871040
854,3340,2871510,6212,2871510
854,3340,2871980,6212,2871980
854,3340,2872980,6212,2872980
854,3340,2873980,6212,2873980
854,3340,2873980,6212,2873980
854,3340,2873980,6212,2873980
855,3348,2874980,6212,2874980
855,3348,2875980,6212,2875980
855,3348,2876570,6212,2876570
855,3348,2876570,6212,2876570
855,3348,2877380,6212,2877380
855,3348,2877380,6212,2877380
855,3348,2877380,6212,2877380
855,3348,2878380,6212,2878380
855,3348,2879380,6212,2879380
855,3348,2879840,6212,2879840
855,3348,2879840,6212,2879840
855,3348,2880840,6212,2880840
855,3348,2881490,6212,2881490
855,3348,2881490,6212,2881490
855,3348,2881490,6212,2881490
855,3348,2881810,6212,2881810
855,3348,2882810,6212,2882810
856,3356,2883810,6212,2883810
856,3356,2884810,6212,2884810
856,3356,2885810,6212,2885810
856,3356,2886620,6212,2886620
856,3356,2886620,6212,2886620
856,3356,2886620,6212,2886620
857,3364,2887430,6212,2887430
857,3364,2888430,6212,2888430
857,3364,2888750,6212,2888750
857,3364,2889750,6212,2889750
857,3364,2890750,6212,2890750
857,3364,2891750,6212,2891750
857,3364,2892560,6212,2892560
857,3364,2893030,6212,2893030
858,3372,2894030,6212,2894030
858,3372,2894250,6212,2894250
858,3372,2895250,6212,2895250
858,3372,2896250,6212,2896250
858,3372,2896570,6212,2896570
858,3372,2896890,6212,2896890
858,3372,2897350,6212,2897350
858,3372,2898350,6212,2898350
858,3372,2898810,6212,2898810
858,3372,2899620,6212,2899620
858,3372,2900090,6212,2900090
858,3372,2900740,6212,2900740
858,3372,2901740,6212,2901740
858,3372,2902740,6212,2902740
858,3372,2903550,6212,2903550
858,3372,2903550,6212,2903550
858,3372,2904100,6212,2904100
858,3372,2904470,6212,2904470
858,3372,2904940,6212,2904940
859,3380,2905410,6212,2905410
859,3380,2905410,6212,2905410
859,3380,2906410,6212,2906410
859,3380,2906880,6212,2906880
859,3380,2907880,6212,2907880
859,3380,2908690,6212,2908690
859,3380,2909340,6212,2909340
860,3388,2910340,6212,2910340
860,3388,2910810,6212,2910810
860,3388,2911280,6212,2911280
860,3388,2911280,6212,2911280
860,3388,2912280,6212,2912280
860,3388,2913280,6212,2913280
860,3388,2914280,6212,2914280
860,3388,2915280,6212,2915280
860,3388,2915280,6212,2915280
860,3388,2916280,6212,2916280
860,3388,2916280,6212,2916280
860,3388,2916280,6212,2916280
860,3388,2917090,6212,2917090
860,3388,2917900,6212,2917900
