ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9b1b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9b1b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9b1b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9b1b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9b1b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
623378.74,98.96,85.36,620510.29,98.5
623378.74,98.96,85.36,620510.29,98.5
623378.74,98.96,85.36,620510.29,98.5
623378.74,98.96,85.36,620510.29,98.5
623378.74,98.96,85.36,620510.29,98.5
623378.74,98.96,85.36,620510.29,98.5
623378.74,98.96,85.36,620510.29,98.5
623378.74,98.96,85.36,620510.29,98.5
623378.74,98.96,85.36,620510.29,98.5
623378.74,98.96,85.36,620510.29,98.5
623378.74,98.96,85.36,620510.29,98.5
623378.74,98.96,85.36,620510.29,98.5
623378.74,98.96,85.36,620510.29,98.5
623378.74,98.96,85.36,620510.29,98.5
622378.74,98.96,85.36,619510.29,98.5
622378.74,98.96,85.36,619510.29,98.5
622378.74,98.96,85.36,619510.29,98.5
622378.74,98.96,85.36,619510.29,98.5
622378.74,98.96,85.36,619510.29,98.5
622378.74,98.96,85.36,619510.29,98.5
622378.74,98.96,85.36,619510.29,98.5
622378.74,98.96,85.36,619510.29,98.5
622378.74,98.96,85.36,619510.29,98.5
622378.74,98.96,85.36,619510.29,98.5
622378.74,98.96,85.36,619510.29,98.5
622378.74,98.96,85.36,619510.29,98.5
622378.74,98.96,85.36,619510.29,98.5
622378.74,98.96,85.36,619510.29,98.5
622378.74,98.96,85.36,619510.29,98.5
622378.74,98.96,85.36,619510.29,98.5
622378.74,98.96,85.36,619510.29,98.5
622378.74,98.96,85.36,619510.29,98.5
622378.74,98.96,85.36,619510.29,98.5
622378.74,98.96,85.36,619510.29,98.5
622378.74,98.96,85.36,619510.29,98.5
622378.74,98.96,85.36,619510.29,98.5
622378.74,98.96,85.36,619510.29,98.5
622378.74,98.96,85.36,619510.29,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
622221.08,98.96,85.36,619357.45,98.5
621901.08,98.96,85.36,619037.45,98.5
621743.43,98.96,85.36,618926.9,98.51
621743.43,98.96,85.36,618926.9,98.51
621743.43,98.96,85.36,618926.9,98.51
621743.43,98.96,85.36,618926.9,98.51
621743.43,98.96,85.36,618926.9,98.51
621743.43,98.96,85.36,618926.9,98.51
621743.43,98.96,85.36,618926.9,98.51
621743.43,98.96,85.36,618926.9,98.51
621743.43,98.96,85.36,618926.9,98.51
621743.43,98.96,85.36,618926.9,98.51
621743.43,98.96,85.36,618926.9,98.51
621743.43,98.96,85.36,618926.9,98.51
621743.43,98.96,85.36,618926.9,98.51
621743.43,98.96,85.36,618926.9,98.51
621743.43,98.96,85.36,618926.9,98.51
621743.43,98.96,85.36,618926.9,98.51
621743.43,98.96,85.36,618926.9,98.51
621743.43,98.96,85.36,618926.9,98.51
621743.43,98.96,85.36,618926.9,98.51
621743.43,98.96,85.36,618926.9,98.51
621743.43,98.96,85.36,618926.9,98.51
621743.43,98.96,85.36,618926.9,98.51
621743.43,98.96,85.36,618926.9,98.51
621743.43,98.96,85.36,618926.9,98.51
621743.43,98.96,85.36,619070.5,98.53
621743.43,98.96,85.36,619070.5,98.53
621743.43,98.96,85.36,619070.5,98.53
621743.43,98.96,85.36,619070.5,98.53
621743.43,98.96,85.36,619070.5,98.53
621743.43,98.96,85.36,619070.5,98.53
621743.43,98.96,85.36,619070.5,98.53
621743.43,98.96,85.36,619070.5,98.53
621743.43,98.96,85.36,619070.5,98.53
621743.43,98.96,85.36,619070.5,98.53
621743.43,98.96,85.36,619070.5,98.53
621743.43,98.96,85.36,619062.85,98.53
621743.43,98.96,85.36,619062.85,98.53
621743.43,98.96,85.36,619062.85,98.53
621743.43,98.96,85.36,619062.85,98.53
621743.43,98.96,85.36,619062.85,98.53
621743.43,98.96,85.36,619062.85,98.53
621743.43,98.96,85.36,619062.85,98.53
621635.78,98.96,85.36,618959.77,98.53
621635.78,98.96,85.36,618959.77,98.53
621635.78,98.96,85.36,618959.77,98.53
621635.78,98.96,85.36,618959.77,98.53
621635.78,98.96,85.36,618959.77,98.53
621635.78,98.96,85.36,618959.77,98.53
621635.78,98.96,85.36,618959.77,98.53
621635.78,98.96,85.36,618959.77,98.53
621635.78,98.96,85.36,618959.77,98.53
621635.78,98.96,85.36,618959.77,98.53
621635.78,98.96,85.36,618959.77,98.53
621635.78,98.96,85.36,618959.77,98.53
621635.78,98.96,85.36,618959.77,98.53
621635.78,98.96,85.36,618959.77,98.53
621635.78,98.96,85.36,618959.77,98.53
621635.78,98.96,85.36,618959.77,98.53
621635.78,98.96,85.36,618959.77,98.53
621635.78,98.96,85.36,618959.77,98.53
621635.78,98.96,85.36,618959.77,98.53
621635.78,98.96,85.36,618959.77,98.53
621635.78,98.96,85.36,618959.77,98.53
621635.78,98.96,85.36,618959.77,98.53
621635.78,98.96,85.36,618959.77,98.53
621635.78,98.96,85.36,618959.77,98.53
621635.78,98.96,85.36,618959.77,98.53
621635.78,98.96,85.36,618959.77,98.53
621635.78,98.96,85.36,618959.77,98.53
621635.78,98.96,85.36,618959.77,98.53
621635.78,98.96,85.36,618959.77,98.53
621635.78,98.96,85.36,618959.77,98.53
621635.78,98.96,85.36,618959.77,98.53
621315.78,98.96,85.36,618639.77,98.53
621315.78,98.96,85.36,618639.77,98.53
621315.78,98.96,85.36,618639.77,98.53
621315.78,98.96,85.36,618639.77,98.53
621315.78,98.96,85.36,618639.77,98.53
621315.78,98.96,85.36,618639.77,98.53
621315.78,98.96,85.36,618639.77,98.53
621315.78,98.96,85.36,618639.77,98.53
621315.78,98.96,85.36,618639.77,98.53
621315.78,98.96,85.36,618639.77,98.53
621315.78,98.96,85.36,618639.77,98.53
621315.78,98.96,85.36,618639.77,98.53
621315.78,98.96,85.36,618639.77,98.53
621315.78,98.96,85.36,618639.77,98.53
621315.78,98.96,85.36,618639.77,98.53
621315.78,98.96,85.36,618639.77,98.53
621315.78,98.96,85.36,618639.77,98.53
621315.78,98.96,85.36,618639.77,98.53
621315.78,98.96,85.36,618639.77,98.53
621315.78,98.96,85.36,618639.77,98.53
621315.78,98.96,85.36,618639.77,98.53
621315.78,98.96,85.36,618639.77,98.53
621315.78,98.96,85.36,618639.77,98.53
620995.78,98.96,85.36,618319.77,98.53
620995.78,98.96,85.36,618319.77,98.53
620995.78,98.96,85.36,618319.77,98.53
620995.78,98.96,85.36,618319.77,98.53
620995.78,98.96,85.36,618319.77,98.53
620995.78,98.96,85.36,618319.77,98.53
620995.78,98.96,85.36,618319.77,98.53
620995.78,98.96,85.36,618319.77,98.53
620995.78,98.96,85.36,618319.77,98.53
620995.78,98.96,85.36,618319.77,98.53
620945.78,98.96,85.36,618269.77,98.53
620945.78,98.96,85.36,618269.77,98.53
620945.78,98.96,85.36,618269.77,98.53
620945.78,98.96,85.36,618269.77,98.53
620955.17,98.96,85.36,618282.13,98.53
620955.17,98.96,85.36,618282.13,98.53
620955.17,98.96,85.36,618282.13,98.53
620955.17,98.96,85.36,618282.13,98.53
620955.17,98.96,85.36,618282.13,98.53
620955.17,98.96,85.36,618282.13,98.53
620955.17,98.96,85.36,618282.13,98.53
620955.17,98.96,85.36,618282.13,98.53
620955.17,98.96,85.36,618282.13,98.53
620955.17,98.96,85.36,618282.13,98.53
620955.17,98.96,85.36,618282.13,98.53
620955.17,98.96,85.36,618282.13,98.53
620955.17,98.96,85.36,618282.13,98.53
620955.17,98.96,85.36,618282.13,98.53
620955.17,98.96,85.36,618282.13,98.53
620955.17,98.96,85.36,618282.13,98.53
620955.17,98.96,85.36,618282.13,98.53
620955.17,98.96,85.36,618282.13,98.53
620955.17,98.96,85.36,618282.13,98.53
620955.17,98.96,85.36,618282.13,98.53
620955.17,98.96,85.36,618282.13,98.53
620955.17,98.96,85.36,618282.13,98.53
620955.17,98.96,85.36,618282.13,98.53
620955.17,98.96,85.36,618282.13,98.53
620955.17,98.96,85.36,618282.13,98.53
620955.17,98.96,85.36,618282.13,98.53
620955.17,98.96,85.36,618282.13,98.53
620955.17,98.96,85.36,618282.13,98.53
620955.17,98.96,85.36,618282.13,98.53
620955.17,98.96,85.36,618282.13,98.53
620955.17,98.96,85.36,618282.13,98.53
620955.17,98.96,85.36,618282.13,98.53
620955.17,98.96,85.36,618282.13,98.53
620955.17,98.96,85.36,618282.13,98.53
620955.17,98.96,85.36,618282.13,98.53
620955.17,98.96,85.36,618316.5,98.54
620955.17,98.96,85.36,618316.5,98.54
620955.17,98.96,85.36,618316.5,98.54
620955.17,98.96,85.36,618316.5,98.54
620955.17,98.96,85.36,618316.5,98.54
620955.17,98.96,85.36,618316.5,98.54
620955.17,98.96,85.36,618316.5,98.54
620955.17,98.96,85.36,618316.5,98.54
620955.17,98.96,85.36,618316.5,98.54
620955.17,98.96,85.36,618316.5,98.54
620955.17,98.96,85.36,618316.5,98.54
620955.17,98.96,85.36,618316.5,98.54
620955.17,98.96,85.36,618316.5,98.54
620955.17,98.96,85.36,618316.5,98.54
620955.17,98.96,85.36,618316.5,98.54
620955.17,98.96,85.36,618316.5,98.54
620955.17,98.96,85.36,618316.5,98.54
620955.17,98.96,85.36,618316.5,98.54
620955.17,98.96,85.36,618316.5,98.54
620955.17,98.96,85.36,618316.5,98.54
620955.17,98.96,85.36,618316.5,98.54
620955.17,98.96,85.36,618316.5,98.54
620955.17,98.96,85.36,618316.5,98.54
620955.17,98.96,85.36,618316.5,98.54
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620847.52,98.96,85.36,618255.0,98.55
620527.52,98.96,85.36,617935.0,98.54
620527.52,98.96,85.36,617935.0,98.54
620527.52,98.96,85.36,617935.0,98.54
620207.52,98.96,85.36,617615.0,98.54
620207.52,98.96,85.36,617615.0,98.54
620207.52,98.96,85.36,617615.0,98.54
620207.52,98.96,85.36,617615.0,98.54
620207.52,98.96,85.36,617615.0,98.54
620207.52,98.96,85.36,617615.0,98.54
620207.52,98.96,85.36,617615.0,98.54
620207.52,98.96,85.36,617615.0,98.54
620207.52,98.96,85.36,617615.0,98.54
620207.52,98.96,85.36,617615.0,98.54
620207.52,98.96,85.36,617561.66,98.54
620207.52,98.96,85.36,617561.66,98.54
620207.52,98.96,85.36,617561.66,98.54
620207.52,98.96,85.36,617561.66,98.54
620207.52,98.96,85.36,617561.66,98.54
620207.52,98.96,85.36,617561.66,98.54
620207.52,98.96,85.36,617561.66,98.54
620207.52,98.96,85.36,617561.66,98.54
620207.52,98.96,85.36,617561.66,98.54
620207.52,98.96,85.36,617561.66,98.54
620216.92,98.96,85.36,617592.78,98.54
620216.92,98.96,85.36,617592.78,98.54
620216.92,98.96,85.36,617592.78,98.54
620216.92,98.96,85.36,617592.78,98.54
620216.92,98.96,85.36,617592.78,98.54
620216.92,98.96,85.36,617592.78,98.54
620216.92,98.96,85.36,617592.78,98.54
620216.92,98.96,85.36,617592.78,98.54
620216.92,98.96,85.36,617592.78,98.54
620216.92,98.96,85.36,617592.78,98.54
620216.92,98.96,85.36,617592.78,98.54
620216.92,98.96,85.36,617592.78,98.54
620059.26,98.96,85.36,617440.64,98.54
620059.26,98.96,85.36,617440.64,98.54
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
620073.36,98.96,85.37,617543.1,98.56
619915.7,98.96,85.37,617372.33,98.56
619915.7,98.96,85.37,617372.33,98.56
619915.7,98.96,85.37,617372.33,98.56
619915.7,98.96,85.37,617372.33,98.56
619915.7,98.96,85.37,617372.33,98.56
619758.05,98.96,85.37,617226.07,98.56
619758.05,98.96,85.37,617226.07,98.56
619758.05,98.96,85.37,617226.07,98.56
619758.05,98.96,85.37,617226.07,98.56
619758.05,98.96,85.37,617226.07,98.56
619758.05,98.96,85.37,617226.07,98.56
619758.05,98.96,85.37,617226.07,98.56
619758.05,98.96,85.37,617226.07,98.56
619758.05,98.96,85.37,617226.07,98.56
619758.05,98.96,85.37,617226.07,98.56
619758.05,98.96,85.37,617226.07,98.56
619758.05,98.96,85.37,617226.07,98.56
619758.05,98.96,85.37,617226.07,98.56
619758.05,98.96,85.37,617226.07,98.56
619758.05,98.96,85.37,617423.09,98.59
619758.05,98.96,85.37,617423.09,98.59
619758.05,98.96,85.37,617423.09,98.59
619758.05,98.96,85.37,617423.09,98.59
619758.05,98.96,85.37,617423.09,98.59
619758.05,98.96,85.37,617423.09,98.59
619758.05,98.96,85.37,617423.09,98.59
619758.05,98.96,85.37,617423.09,98.59
619758.05,98.96,85.37,617423.09,98.59
619758.05,98.96,85.37,617423.09,98.59
619758.05,98.96,85.37,617423.09,98.59
619758.05,98.96,85.37,617423.09,98.59
619758.05,98.96,85.37,617423.09,98.59
619758.05,98.96,85.37,617423.09,98.59
619758.05,98.96,85.37,617423.09,98.59
619758.05,98.96,85.37,617423.09,98.59
619758.05,98.96,85.37,617423.09,98.59
619762.6,98.96,85.37,617416.41,98.59
619762.6,98.96,85.37,617416.41,98.59
619762.6,98.96,85.37,617416.41,98.59
619762.6,98.96,85.37,617416.41,98.59
619762.6,98.96,85.37,617416.41,98.59
619762.6,98.96,85.37,617416.41,98.59
619762.6,98.96,85.37,617416.41,98.59
619762.6,98.96,85.37,617416.41,98.59
619712.6,98.96,85.37,617366.41,98.59
619712.6,98.96,85.37,617366.41,98.59
619712.6,98.96,85.37,617366.41,98.59
619712.6,98.96,85.37,617366.41,98.59
619712.6,98.96,85.37,617366.41,98.59
619712.6,98.96,85.37,617366.41,98.59
619712.6,98.96,85.37,617366.41,98.59
619712.6,98.96,85.37,617366.41,98.59
619712.6,98.96,85.37,617366.41,98.59
619712.6,98.96,85.37,617366.41,98.59
619712.6,98.96,85.37,617366.41,98.59
619712.6,98.96,85.37,617366.41,98.59
619712.6,98.96,85.37,617366.41,98.59
619712.6,98.96,85.37,617366.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619602.6,98.96,85.37,617256.41,98.59
619444.95,98.96,85.37,617145.85,98.6
619444.95,98.96,85.37,617145.85,98.6
619444.95,98.96,85.37,617145.85,98.6
619444.95,98.96,85.37,617145.85,98.6
619444.95,98.96,85.37,617145.85,98.6
619444.95,98.96,85.37,617145.85,98.6
619444.95,98.96,85.37,617145.85,98.6
619444.95,98.96,85.37,617145.85,98.6
619444.95,98.96,85.37,617145.85,98.6
619444.95,98.96,85.37,617145.85,98.6
619444.95,98.96,85.37,617145.85,98.6
619444.95,98.96,85.37,617145.85,98.6
619444.95,98.96,85.37,617145.85,98.6
619444.95,98.96,85.37,617145.85,98.6
619444.95,98.96,85.37,617145.85,98.6
619444.95,98.96,85.37,617145.85,98.6
619444.95,98.96,85.37,617145.85,98.6
619444.95,98.96,85.37,617145.85,98.6
619444.95,98.96,85.37,617145.85,98.6
619444.95,98.96,85.37,617145.85,98.6
619444.95,98.96,85.37,617145.85,98.6
619444.95,98.96,85.37,617145.85,98.6
619444.95,98.96,85.37,617145.85,98.6
619444.95,98.96,85.37,617145.85,98.6
619287.3,98.96,85.37,616992.77,98.6
619287.3,98.96,85.37,616992.77,98.6
619287.3,98.96,85.37,616992.77,98.6
619287.3,98.96,85.37,616992.77,98.6
619287.3,98.96,85.37,616992.77,98.6
619287.3,98.96,85.37,616992.77,98.6
619287.3,98.96,85.37,616992.77,98.6
619287.3,98.96,85.37,616992.77,98.6
619287.3,98.96,85.37,616992.77,98.6
619287.3,98.96,85.37,616992.77,98.6
619287.3,98.96,85.37,616992.77,98.6
619287.3,98.96,85.37,616992.77,98.6
619287.3,98.96,85.37,616992.77,98.6
619287.3,98.96,85.37,616992.77,98.6
619287.3,98.96,85.37,616992.77,98.6
619287.3,98.96,85.37,616992.77,98.6
619287.3,98.96,85.37,616992.77,98.6
619287.3,98.96,85.37,616992.77,98.6
619287.3,98.96,85.37,616992.77,98.6
619287.3,98.96,85.37,616992.77,98.6
619287.3,98.96,85.37,617023.06,98.6
619287.3,98.96,85.37,617023.06,98.6
619129.65,98.96,85.37,616912.5,98.61
619129.65,98.96,85.37,616912.5,98.61
619129.65,98.96,85.37,616912.5,98.61
619129.65,98.96,85.37,616912.5,98.61
619129.65,98.96,85.37,616912.5,98.61
619129.65,98.96,85.37,616912.5,98.61
619129.65,98.96,85.37,616912.5,98.61
619129.65,98.96,85.37,616912.5,98.61
619129.65,98.96,85.37,616912.5,98.61
619129.65,98.96,85.37,616912.5,98.61
619129.65,98.96,85.37,616912.5,98.61
619129.65,98.96,85.37,616912.5,98.61
619129.65,98.96,85.37,616912.5,98.61
619129.65,98.96,85.37,616912.5,98.61
619129.65,98.96,85.37,616912.5,98.61
619129.65,98.96,85.37,616912.5,98.61
619129.65,98.96,85.37,616912.5,98.61
619129.65,98.96,85.37,617047.74,98.63
619129.65,98.96,85.37,617047.74,98.63
619129.65,98.96,85.37,617047.74,98.63
619129.65,98.96,85.37,617047.74,98.63
619129.65,98.96,85.37,617047.74,98.63
619129.65,98.96,85.37,617047.74,98.63
619129.65,98.96,85.37,617047.74,98.63
619129.65,98.96,85.37,617047.74,98.63
619129.65,98.96,85.37,617047.74,98.63
619129.65,98.96,85.37,617047.74,98.63
619129.65,98.96,85.37,617047.74,98.63
