ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6d06-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6d06-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6d06-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6d06-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6d06-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
1177,5924,5340280,6212,6042500
1177,5924,5341090,6212,6043310
1178,5932,5342090,6212,6044310
1178,5932,5343090,6212,6045310
1178,5932,5343900,6212,6046120
1178,5932,5344900,6212,6047120
1178,5932,5344900,6212,6047120
1179,5940,5352900,6212,6055120
1179,5940,5352900,6212,6055120
1179,5940,5353900,6212,6056120
1179,5940,5354900,6212,6057120
1179,5940,5354900,6212,6058120
1179,5940,5355900,6212,6059120
1179,5940,5355900,6212,6060120
1179,5940,5356900,6212,6061120
1180,5948,5357900,6212,6062120
1180,5948,5358370,6212,6062590
1180,5948,5359180,6212,6063400
1180,5948,5360180,6212,6064400
1180,5948,5360500,6212,6064720
1180,5948,5361500,6212,6065720
1180,5948,5362310,6212,6066530
1180,5948,5363310,6212,6067530
1180,5948,5364120,6212,6068340
1180,5948,5364120,6212,6068340
1180,5948,5364120,6212,6068340
1181,5956,5365120,6212,6069340
1181,5956,5365590,6212,6069810
1181,5956,5366240,6212,6070460
1181,5956,5366700,6212,6070920
1181,5956,5367020,6212,6071240
1181,5956,5367020,6212,6071240
1181,5956,5368020,6212,6072240
1181,5956,5368490,6212,6072710
1181,5956,5369300,6212,6073520
1181,5956,5370300,6212,6074520
1181,5956,5370890,6212,6075110
1181,5956,5371890,6212,6076110
1181,5956,5371890,6212,6076110
1182,5964,5372890,6212,6077110
1182,5964,5373890,6212,6078110
1182,5964,5374360,6212,6078580
1182,5964,5375360,6212,6079580
1182,5964,5375950,6212,6080170
1182,5964,5376420,6212,6080640
1182,5964,5377420,6212,6081640
1182,5964,5378230,6212,6082450
1182,5964,5379230,6212,6083450
1183,5972,5380230,6212,6084450
1183,5972,5380700,6212,6084920
1183,5972,5381510,6212,6085730
1183,5972,5381880,6212,6086100
1183,5972,5382350,6212,6086570
1183,5972,5382580,6212,6086800
1183,5972,5383580,6212,6087800
1183,5972,5384050,6212,6088270
1183,5972,5384050,6212,6089270
1183,5972,5385050,6212,6090270
1183,5972,5385050,6212,6091080
1183,5972,5385370,6212,6091400
1184,5980,5386370,6212,6092400
1184,5980,5387370,6212,6093400
1184,5980,5387840,6212,6093870
1184,5980,5388840,6212,6094870
1184,5980,5388840,6212,6095340
1184,5980,5389160,6212,6095660
1184,5980,5389970,6212,6096470
1184,5980,5390200,6212,6096700
1184,5980,5391200,6212,6097700
1184,5980,5391660,6212,6098160
1184,5980,5391660,6212,6098160
1184,5980,5392660,6212,6099160
1184,5980,5393660,6212,6100160
1185,5988,5394130,6212,6100630
1185,5988,5394130,6212,6101100
1185,5988,5395130,6212,6102100
1185,5988,5396130,6212,6103100
1185,5988,5396290,6212,6103260
1185,5988,5396290,6212,6103260
1185,5988,5397290,6212,6104260
1185,5988,5397290,6212,6105260
1185,5988,5398290,6212,6106260
1185,5988,5399100,6212,6107070
1185,5988,5400100,6212,6108070
1185,5988,5400750,6212,6108720
1185,5988,5400750,6212,6109040
1186,5996,5401750,6212,6110040
1186,5996,5402070,6212,6110360
1186,5996,5402300,6212,6110590
1186,5996,5402950,6212,6111240
1186,5996,5403180,6212,6111470
1186,5996,5404180,6212,6112470
1186,5996,5404180,6212,6112470
1186,5996,5405180,6212,6113470
1186,5996,5406180,6212,6114470
1186,5996,5406180,6212,6115280
1186,5996,5407180,6212,6116280
1187,6004,5408180,6212,6117280
1187,6004,5408990,6212,6118090
1187,6004,5408990,6212,6118090
1187,6004,5408990,6212,6118090
1187,6004,5409640,6212,6118740
1187,6004,5410110,6212,6119210
1187,6004,5411110,6212,6120210
1187,6004,5412110,6212,6121210
1187,6004,5413110,6212,6122210
1187,6004,5413920,6212,6123020
1187,6004,5413920,6212,6123390
1187,6004,5414240,6212,6123710
1187,6004,5415240,6212,6124710
1187,6004,5415700,6212,6125170
1187,6004,5415700,6212,6126170
1187,6004,5416700,6212,6127170
1188,6012,5417700,6212,6128170
1188,6012,5417700,6212,6128760
1188,6012,5418700,6212,6129760
1188,6012,5419700,6212,6130760
1188,6012,5420700,6212,6131760
1188,6012,5421700,6212,6132760
1188,6012,5422700,6212,6133760
1188,6012,5422700,6212,6133760
1188,6012,5423700,6212,6134760
1189,6020,5424070,6212,6135130
1189,6020,5425070,6212,6136130
1189,6020,5426070,6212,6137130
1189,6020,5426070,6212,6138130
1189,6020,5426070,6212,6138450
1189,6020,5427070,6212,6139450
1189,6020,5427070,6212,6140450
1189,6020,5427880,6212,6141260
1189,6020,5427880,6212,6141260
1189,6020,5427880,6212,6142260
1189,6020,5427880,6212,6143260
1189,6020,5427880,6212,6144260
1189,6020,5428880,6212,6145260
1189,6020,5429880,6212,6146260
1189,6020,5429880,6212,6147260
1190,6028,5430880,6212,6148260
1190,6028,5431530,6212,6148910
1191,6036,5432180,6212,6149560
1191,6036,5433180,6212,6150560
1192,6044,5441180,6212,6158560
1192,6044,5441640,6212,6159020
1192,6044,5442450,6212,6159830
1192,6044,5443260,6212,6160640
1192,6044,5444260,6212,6161640
1192,6044,5444260,6212,6161640
1192,6044,5445070,6212,6162450
1192,6044,5446070,6212,6163450
1192,6044,5447070,6212,6164450
1192,6044,5447070,6212,6165450
1192,6044,5448070,6212,6166450
1192,6044,5449070,6212,6167450
1192,6044,5450070,6212,6168450
1192,6044,5450540,6212,6168920
1192,6044,5450540,6212,6169920
1192,6044,5450860,6212,6170240
1192,6044,5451180,6212,6170560
1192,6044,5451770,6212,6171150
1192,6044,5451770,6212,6171960
1192,6044,5451770,6212,6172960
1192,6044,5452770,6212,6173960
1192,6044,5452770,6212,6174960
1192,6044,5453770,6212,6175960
1192,6044,5453770,6212,6175960
1192,6044,5453770,6212,6175960
1192,6044,5453770,6212,6176960
1193,6052,5454580,6212,6177770
1193,6052,5454580,6212,6178000
1193,6052,5455390,6212,6178810
1193,6052,5455610,6212,6179030
1193,6052,5455770,6212,6179190
1193,6052,5455770,6212,6179660
1193,6052,5456580,6212,6180470
1193,6052,5457580,6212,6181470
1193,6052,5457580,6212,6181470
1193,6052,5458580,6212,6182470
1193,6052,5458580,6212,6182470
1193,6052,5459580,6212,6183470
1193,6052,5460580,6212,6184470
1193,6052,5461580,6212,6185470
1194,6060,5462390,6212,6186280
1194,6060,5462390,6212,6187280
1194,6060,5463390,6212,6188280
1194,6060,5464390,6212,6189280
1194,6060,5465390,6212,6190280
1194,6060,5465610,6212,6190500
1194,6060,5465610,6212,6191500
1194,6060,5466610,6212,6192500
1194,6060,5467080,6212,6192970
1194,6060,5468080,6212,6193970
1194,6060,5468310,6212,6194200
1194,6060,5468310,6212,6194200
1194,6060,5468310,6212,6194200
1194,6060,5469310,6212,6195200
1195,6068,5470310,6212,6196200
1195,6068,5470780,6212,6196670
1195,6068,5471590,6212,6197480
1195,6068,5471590,6212,6197480
1195,6068,5471590,6212,6197480
1195,6068,5472060,6212,6197950
1195,6068,5473060,6212,6198950
1195,6068,5473060,6212,6199760
1195,6068,5474060,6212,6200760
1195,6068,5475060,6212,6201760
1195,6068,5476060,6212,6202760
1195,6068,5476060,6212,6202760
1195,6068,5477060,6212,6203760
1196,6076,5478060,6212,6204760
1196,6076,5479060,6212,6205760
1196,6076,5479870,6212,6206570
1196,6076,5480870,6212,6207570
1196,6076,5481100,6212,6207800
1196,6076,5482100,6212,6208800
1196,6076,5483100,6212,6209800
1196,6076,5483100,6212,6210120
1196,6076,5483910,6212,6210930
1196,6076,5484720,6212,6211740
1197,6084,5485720,6212,6212740
1197,6084,5486530,6212,6213550
1197,6084,5486800,6212,6213820
1197,6084,5486800,6212,6213820
1197,6084,5487450,6212,6214470
1197,6084,5488260,6212,6215280
1197,6084,5488260,6212,6215280
1197,6084,5489260,6212,6216280
1197,6084,5490260,6212,6217280
1197,6084,5491260,6212,6218280
1197,6084,5492260,6212,6219280
1198,6092,5493260,6212,6220280
1198,6092,5493420,6212,6220440
1198,6092,5494420,6212,6221440
1198,6092,5494420,6212,6222440
1198,6092,5494420,6212,6223440
1198,6092,5495420,6212,6224440
1198,6092,5496420,6212,6225440
1198,6092,5497420,6212,6226440
1198,6092,5498420,6212,6227440
1198,6092,5499230,6212,6228250
1198,6092,5500040,6212,6229060
1199,6100,5500690,6212,6229710
1199,6100,5501690,6212,6230710
1199,6100,5502500,6212,6231520
1199,6100,5503500,6212,6232520
1199,6100,5503500,6212,6232520
1199,6100,5503720,6212,6232740
1199,6100,5504720,6212,6233740
1199,6100,5505270,6212,6234290
1199,6100,5505740,6212,6234760
1200,6108,5506740,6212,6235760
1200,6108,5507740,6212,6236760
1201,6116,5508740,6212,6237760
1201,6116,5509740,6212,6238760
1201,6116,5510060,6212,6239080
1201,6116,5510530,6212,6239550
1201,6116,5511530,6212,6240550
1201,6116,5511530,6212,6241550
1201,6116,5511530,6212,6241550
1201,6116,5512530,6212,6242550
1201,6116,5512530,6212,6243550
1201,6116,5513530,6212,6244550
1201,6116,5514530,6212,6245550
1201,6116,5515530,6212,6246550
1202,6124,5516000,6212,6247020
1202,6124,5516110,6212,6247130
1202,6124,5517110,6212,6248130
1202,6124,5517920,6212,6248940
1202,6124,5518730,6212,6249750
1202,6124,5518960,6212,6249980
1202,6124,5519610,6212,6250630
1202,6124,5520160,6212,6251180
1202,6124,5520160,6212,6251180
1202,6124,5520160,6212,6251180
1202,6124,5521160,6212,6252180
1202,6124,5521160,6212,6252650
1202,6124,5522160,6212,6253650
1202,6124,5522160,6212,6253650
1202,6124,5522160,6212,6253650
1203,6132,5523160,6212,6254650
1203,6132,5523970,6212,6255460
1203,6132,5524970,6212,6256460
1203,6132,5525780,6212,6257270
1203,6132,5526780,6212,6258270
1203,6132,5526780,6212,6259270
1203,6132,5527250,6212,6259740
1203,6132,5527250,6212,6260740
1203,6132,5528060,6212,6261550
1203,6132,5528530,6212,6262020
1203,6132,5529530,6212,6263020
1203,6132,5529530,6212,6263020
1204,6140,5529760,6212,6263250
1204,6140,5530230,6212,6263720
1204,6140,5531040,6212,6264530
1204,6140,5532040,6212,6265530
1204,6140,5532040,6212,6265530
1204,6140,5533040,6212,6266530
1204,6140,5534040,6212,6267530
1204,6140,5534690,6212,6268180
1204,6140,5535160,6212,6268650
1204,6140,5535530,6212,6269020
1205,6148,5536530,6212,6270020
1205,6148,5537530,6212,6271020
1205,6148,5538530,6212,6272020
1205,6148,5538530,6212,6273020
1205,6148,5539530,6212,6274020
1205,6148,5539900,6212,6274390
1205,6148,5540550,6212,6275040
1205,6148,5541020,6212,6275510
1205,6148,5541020,6212,6276510
1205,6148,5541020,6212,6277320
1205,6148,5542020,6212,6278320
1206,6156,5542490,6212,6278790
1206,6156,5543490,6212,6279790
1206,6156,5544490,6212,6280790
1206,6156,5545490,6212,6281790
1206,6156,5545490,6212,6281790
1206,6156,5546490,6212,6282790
1206,6156,5547490,6212,6283790
1206,6156,5548490,6212,6284790
1206,6156,5548490,6212,6285260
1206,6156,5548490,6212,6286070
1206,6156,5548490,6212,6287070
1206,6156,5548650,6212,6287230
1206,6156,5549650,6212,6288230
1206,6156,5550650,6212,6289230
1206,6156,5550650,6212,6289230
1206,6156,5550650,6212,6289690
1207,6164,5551650,6212,6290690
1207,6164,5552460,6212,6291500
1207,6164,5553460,6212,6292500
1207,6164,5554460,6212,6293500
1207,6164,5554930,6212,6293970
1207,6164,5555400,6212,6294440
1207,6164,5555400,6212,6295250
1207,6164,5556400,6212,6296250
1207,6164,5556870,6212,6296720
1207,6164,5557870,6212,6297720
1207,6164,5557870,6212,6298720
1208,6172,5558870,6212,6299720
1208,6172,5559680,6212,6300530
1208,6172,5560680,6212,6301530
1208,6172,5560680,6212,6302530
1208,6172,5561680,6212,6303530
1208,6172,5562680,6212,6304530
1208,6172,5562680,6212,6304530
1208,6172,5563330,6212,6305180
1208,6172,5563330,6212,6305650
1208,6172,5564140,6212,6306460
1208,6172,5565140,6212,6307460
1208,6172,5565610,6212,6307930
1208,6172,5565610,6212,6308250
1208,6172,5566610,6212,6309250
1208,6172,5567080,6212,6309720
1208,6172,5568080,6212,6310720
1208,6172,5568890,6212,6311530
1208,6172,5569890,6212,6312530
1208,6172,5570700,6212,6313340
1208,6172,5571170,6212,6313810
1209,6180,5572170,6212,6314810
1209,6180,5572640,6212,6315280
1209,6180,5573640,6212,6316280
1209,6180,5574640,6212,6317280
1209,6180,5574640,6212,6317280
1209,6180,5575640,6212,6318280
1209,6180,5575640,6212,6319280
1209,6180,5575640,6212,6320090
1210,6188,5576640,6212,6321090
1210,6188,5577110,6212,6321560
1210,6188,5577920,6212,6322370
1210,6188,5578920,6212,6323370
1210,6188,5578920,6212,6323370
1210,6188,5579920,6212,6324370
1210,6188,5579920,6212,6324370
1210,6188,5579920,6212,6324370
1210,6188,5580150,6212,6324600
1211,6196,5580620,6212,6325070
1211,6196,5581620,6212,6326070
1211,6196,5581620,6212,6326880
1211,6196,5582620,6212,6327880
1211,6196,5583430,6212,6328690
1211,6196,5584430,6212,6329690
1211,6196,5585080,6212,6330340
1211,6196,5586080,6212,6331340
1211,6196,5586080,6212,6331340
1211,6196,5586890,6212,6332150
1211,6196,5586890,6212,6333150
1212,6204,5587890,6212,6334150
1212,6204,5588890,6212,6335150
1212,6204,5589890,6212,6336150
1212,6204,5590700,6212,6336960
1212,6204,5591020,6212,6337280
1212,6204,5591020,6212,6338090
1212,6204,5591670,6212,6338740
1212,6204,5592040,6212,6339110
1212,6204,5592200,6212,6339270
1212,6204,5592660,6212,6339730
1212,6204,5593660,6212,6340730
1212,6204,5593660,6212,6340730
1212,6204,5594470,6212,6341540
1213,6212,5595470,6212,6342540
1213,6212,5596470,6212,6343540
1213,6212,5596470,6212,6344540
1213,6212,5597470,6212,6345540
1213,6212,5598060,6212,6346130
1213,6212,5598060,6212,6346130
1213,6212,5598060,6212,6346130
1213,6212,5598220,6212,6346290
1213,6212,5599220,6212,6347290
1213,6212,5599690,6212,6347760
1213,6212,5600160,6212,6348230
1213,6212,5601160,6212,6349230
1213,6212,5601160,6212,6349230
1213,6212,5601630,6212,6349700
1213,6212,5601630,6212,6350700
1213,6212,5601630,6212,6351700
1213,6212,5601860,6212,6351930
1213,6212,5601860,6212,6351930
1213,6212,5601860,6212,6352740
1213,6212,5601860,6212,6353740
1213,6212,5601860,6212,6354740
1213,6212,5601860,6212,6355550
1213,6212,5601860,6212,6356550
1213,6212,5601860,6212,6357550
1213,6212,5602330,6212,6358020
1213,6212,5602330,6212,6358020
1213,6212,5602330,6212,6359020
1213,6212,5602330,6212,6359020
1213,6212,5602330,6212,6359490
1213,6212,5602330,6212,6360300
1213,6212,5602330,6212,6361300
1213,6212,5602330,6212,6361300
1213,6212,5602330,6212,6362300
1213,6212,5602330,6212,6363300
1213,6212,5602330,6212,6363300
1213,6212,5602330,6212,6364300
1213,6212,5602330,6212,6364670
1213,6212,5602330,6212,6365670
1213,6212,5602330,6212,6366140
1213,6212,5602330,6212,6366950
1213,6212,5602330,6212,6367950
1213,6212,5602330,6212,6368420
1213,6212,5602330,6212,6368880
1213,6212,5602330,6212,6368880
1213,6212,5602330,6212,6368880
1213,6212,5602330,6212,6369350
1213,6212,5602330,6212,6370350
1213,6212,5602330,6212,6370820
1213,6212,5602330,6212,6371630
1213,6212,5602330,6212,6372280
1213,6212,5602330,6212,6372750
1213,6212,5602330,6212,6373220
1213,6212,5602330,6212,6373690
1213,6212,5602330,6212,6374690
1213,6212,5602330,6212,6375690
1213,6212,5602330,6212,6376500
1213,6212,5602330,6212,6377500
1213,6212,5602330,6212,6378500
1213,6212,5602330,6212,6378970
1213,6212,5602330,6212,6379290
1213,6212,5602330,6212,6380100
1213,6212,5602330,6212,6381100
1213,6212,5602330,6212,6381560
1213,6212,5602330,6212,6381560
1213,6212,5602330,6212,6382210
1213,6212,5602330,6212,6382210
1213,6212,5602330,6212,6383210
1213,6212,5602330,6212,6383860
1213,6212,5602330,6212,6384670
1213,6212,5602330,6212,6385670
1213,6212,5602330,6212,6386670
1213,6212,5602330,6212,6387140
1213,6212,5602330,6212,6388140
1213,6212,5602330,6212,6389140
1213,6212,5602330,6212,6389610
1213,6212,5602330,6212,6390610
1213,6212,5602330,6212,6391610
1213,6212,5602330,6212,6391610
1213,6212,5602330,6212,6392080
1213,6212,5602330,6212,6392310
1213,6212,5602330,6212,6393310
1213,6212,5602330,6212,6394310
1213,6212,5602330,6212,6395310
1213,6212,5602330,6212,6396310
1213,6212,5602330,6212,6397310
1213,6212,5602330,6212,6397630
1213,6212,5602330,6212,6398630
1213,6212,5602330,6212,6399440
1213,6212,5602330,6212,6400440
1213,6212,5602330,6212,6400760
1213,6212,5602330,6212,6401570
1213,6212,5602330,6212,6402570
1213,6212,5602330,6212,6402570
1213,6212,5602330,6212,6403040
1213,6212,5602330,6212,6404040
1213,6212,5602330,6212,6405040
1213,6212,5602330,6212,6406040
1213,6212,5602330,6212,6406040
1213,6212,5602330,6212,6407040
1213,6212,5602330,6212,6408040
1213,6212,5602330,6212,6408690
1213,6212,5602330,6212,6408690
1213,6212,5602330,6212,6409690
1213,6212,5602330,6212,6410690
1213,6212,5602330,6212,6411690
1213,6212,5602330,6212,6412500
1213,6212,5602330,6212,6413500
1213,6212,5602330,6212,6414500
1213,6212,5602330,6212,6414960
1213,6212,5602330,6212,6415770
1213,6212,5602330,6212,6415770
1213,6212,5602330,6212,6416770
1213,6212,5602330,6212,6417240
1213,6212,5602330,6212,6417680
1213,6212,5602330,6212,6418490
1213,6212,5602330,6212,6419490
1213,6212,5602330,6212,6420490
1213,6212,5602330,6212,6421490
1213,6212,5602330,6212,6421860
1213,6212,5602330,6212,6422330
1213,6212,5602330,6212,6423330
1213,6212,5602330,6212,6424330
1213,6212,5602330,6212,6425330
1213,6212,5602330,6212,6425330
1213,6212,5602330,6212,6426330
1213,6212,5602330,6212,6426800
1213,6212,5602330,6212,6427800
1213,6212,5602330,6212,6428800
1213,6212,5602330,6212,6429800
1213,6212,5602330,6212,6430800
1213,6212,5602330,6212,6431800
1213,6212,5602330,6212,6432800
1213,6212,5602330,6212,6433800
1213,6212,5602330,6212,6434800
1213,6212,5602330,6212,6435270
1213,6212,5602330,6212,6435600
1213,6212,5602330,6212,6435600
1213,6212,5602330,6212,6436250
1213,6212,5602330,6212,6436800
1213,6212,5602330,6212,6437800
1213,6212,5602330,6212,6438390
1213,6212,5602330,6212,6439200
1213,6212,5602330,6212,6440200
1213,6212,5602330,6212,6440670
1213,6212,5602330,6212,6440990
1213,6212,5602330,6212,6440990
1213,6212,5602330,6212,6441990
1213,6212,5602330,6212,6442990
1213,6212,5602330,6212,6443990
1213,6212,5602330,6212,6444640
1213,6212,5602330,6212,6444960
1213,6212,5602330,6212,6445960
1213,6212,5602330,6212,6445960
1213,6212,5602330,6212,6445960
1213,6212,5602330,6212,6446770
1213,6212,5602330,6212,6447140
1213,6212,5602330,6212,6448140
1213,6212,5602330,6212,6448140
1213,6212,5602330,6212,6448370
1213,6212,5602330,6212,6449370
1213,6212,5602330,6212,6450180
1213,6212,5602330,6212,6451180
1213,6212,5602330,6212,6451410
1213,6212,5602330,6212,6452410
1213,6212,5602330,6212,6452880
1213,6212,5602330,6212,6453880
1213,6212,5602330,6212,6454350
1213,6212,5602330,6212,6454350
1213,6212,5602330,6212,6454350
1213,6212,5602330,6212,6454830
1213,6212,5602330,6212,6455640
1213,6212,5602330,6212,6456450
1213,6212,5602330,6212,6456450
1213,6212,5602330,6212,6456920
1213,6212,5602330,6212,6456920
1213,6212,5602330,6212,6456920
1213,6212,5602330,6212,6457920
1213,6212,5602330,6212,6458920
1213,6212,5602330,6212,6459920
1213,6212,5602330,6212,6460150
1213,6212,5602330,6212,6460960
1213,6212,5602330,6212,6461960
1213,6212,5602330,6212,6462430
1213,6212,5602330,6212,6462430
1213,6212,5602330,6212,6463430
1213,6212,5602330,6212,6464430
1213,6212,5602330,6212,6464890
1213,6212,5602330,6212,6465890
1213,6212,5602330,6212,6466890
1213,6212,5602330,6212,6467890
1213,6212,5602330,6212,6468890
1213,6212,5602330,6212,6469700
1213,6212,5602330,6212,6470510
1213,6212,5602330,6212,6471320
1213,6212,5602330,6212,6472130
1213,6212,5602330,6212,6473130
1213,6212,5602330,6212,6473600
1213,6212,5602330,6212,6474600
1213,6212,5602330,6212,6475600
1213,6212,5602330,6212,6475600
1213,6212,5602330,6212,6476410
1213,6212,5602330,6212,6477410
1213,6212,5602330,6212,6478410
1213,6212,5602330,6212,6479220
1213,6212,5602330,6212,6480030
1213,6212,5602330,6212,6480840
1213,6212,5602330,6212,6481650
1213,6212,5602330,6212,6482020
1213,6212,5602330,6212,6482250
1213,6212,5602330,6212,6483060
1213,6212,5602330,6212,6483610
1213,6212,5602330,6212,6484080
1213,6212,5602330,6212,6485080
1213,6212,5602330,6212,6486080
1213,6212,5602330,6212,6486890
1213,6212,5602330,6212,6486890
1213,6212,5602330,6212,6486890
1213,6212,5602330,6212,6487890
1213,6212,5602330,6212,6488890
1213,6212,5602330,6212,6489890
1213,6212,5602330,6212,6490350
1213,6212,5602330,6212,6491350
1213,6212,5602330,6212,6492350
1213,6212,5602330,6212,6492350
1213,6212,5602330,6212,6493350
1213,6212,5602330,6212,6494350
1213,6212,5602330,6212,6495160
1213,6212,5602330,6212,6495970
1213,6212,5602330,6212,6496970
1213,6212,5602330,6212,6497780
1213,6212,5602330,6212,6498780
1213,6212,5602330,6212,6499330
1213,6212,5602330,6212,6500140
1213,6212,5602330,6212,6501140
1213,6212,5602330,6212,6501460
1213,6212,5602330,6212,6502270
1213,6212,5602330,6212,6503270
1213,6212,5602330,6212,6503920
1213,6212,5602330,6212,6504920
1213,6212,5602330,6212,6505570
1213,6212,5602330,6212,6506570
1213,6212,5602330,6212,6507570
1213,6212,5602330,6212,6508380
1213,6212,5602330,6212,6509380
1213,6212,5602330,6212,6509380
1213,6212,5602330,6212,6510380
1213,6212,5602330,6212,6511380
1213,6212,5602330,6212,6512380
1213,6212,5602330,6212,6513380
1213,6212,5602330,6212,6513700
1213,6212,5602330,6212,6514700
1213,6212,5602330,6212,6515700
1213,6212,5602330,6212,6516510
1213,6212,5602330,6212,6516980
1213,6212,5602330,6212,6517980
1213,6212,5602330,6212,6517980
1213,6212,5602330,6212,6518980
1213,6212,5602330,6212,6519980
1213,6212,5602330,6212,6520980
1213,6212,5602330,6212,6521980
1213,6212,5602330,6212,6522980
1213,6212,5602330,6212,6523300
1213,6212,5602330,6212,6524300
1213,6212,5602330,6212,6524300
1213,6212,5602330,6212,6525300
1213,6212,5602330,6212,6525620
1213,6212,5602330,6212,6526620
1213,6212,5602330,6212,6527210
1213,6212,5602330,6212,6528020
1213,6212,5602330,6212,6528490
1213,6212,5602330,6212,6529490
1213,6212,5602330,6212,6530490
1213,6212,5602330,6212,6531080
1213,6212,5602330,6212,6532080
1213,6212,5602330,6212,6533080
1213,6212,5602330,6212,6534080
1213,6212,5602330,6212,6534550
1213,6212,5602330,6212,6535550
1213,6212,5602330,6212,6536020
1213,6212,5602330,6212,6536240
1213,6212,5602330,6212,6536610
1213,6212,5602330,6212,6537610
1213,6212,5602330,6212,6538610
1213,6212,5602330,6212,6538840
1213,6212,5602330,6212,6538840
1213,6212,5602330,6212,6539300
1213,6212,5602330,6212,6540110
1213,6212,5602330,6212,6541110
1213,6212,5602330,6212,6541110
1213,6212,5602330,6212,6541110
1213,6212,5602330,6212,6542110
1213,6212,5602330,6212,6542920
1213,6212,5602330,6212,6543240
1213,6212,5602330,6212,6543240
1213,6212,5602330,6212,6544240
1213,6212,5602330,6212,6545240
1213,6212,5602330,6212,6546240
1213,6212,5602330,6212,6546460
1213,6212,5602330,6212,6546830
1213,6212,5602330,6212,6547640
1213,6212,5602330,6212,6547960
1213,6212,5602330,6212,6548960
1213,6212,5602330,6212,6549430
1213,6212,5602330,6212,6550430
1213,6212,5602330,6212,6551430
1213,6212,5602330,6212,6552080
1213,6212,5602330,6212,6552540
1213,6212,5602330,6212,6553540
1213,6212,5602330,6212,6554540
1213,6212,5602330,6212,6554540
1213,6212,5602490,6212,6554700
1213,6212,5602490,6212,6555170
1213,6212,5602490,6212,6555170
1213,6212,5602650,6212,6555330
1213,6212,5602650,6212,6556330
1213,6212,5602650,6212,6556790
1213,6212,5602650,6212,6557020
1213,6212,5602650,6212,6557250
1213,6212,5602650,6212,6557250
1213,6212,5602650,6212,6558250
1213,6212,5602650,6212,6559250
1213,6212,5602650,6212,6559480
1213,6212,5602650,6212,6559940
1213,6212,5602650,6212,6560940
1213,6212,5602650,6212,6561410
1213,6212,5602810,6212,6561570
1213,6212,5602810,6212,6562570
1213,6212,5602810,6212,6562570
1213,6212,5602810,6212,6563570
1213,6212,5602810,6212,6564570
1213,6212,5602810,6212,6564570
1213,6212,5602810,6212,6564570
1213,6212,5602810,6212,6565380
1213,6212,5602810,6212,6565850
1213,6212,5602810,6212,6566080
1213,6212,5602970,6212,6566240
1213,6212,5602970,6212,6567240
1213,6212,5602970,6212,6567240
1213,6212,5602970,6212,6568240
1213,6212,5602970,6212,6569240
1213,6212,5602970,6212,6570240
1213,6212,5602970,6212,6570560
1213,6212,5602970,6212,6570880
1213,6212,5602970,6212,6571880
1213,6212,5602970,6212,6571880
1213,6212,5602970,6212,6572690
1213,6212,5602970,6212,6573010
1213,6212,5602970,6212,6573010
1213,6212,5602970,6212,6573010
1213,6212,5602970,6212,6573010
1213,6212,5602970,6212,6574010
1213,6212,5602970,6212,6574480
1213,6212,5602970,6212,6575030
1213,6212,5602970,6212,6576030
1213,6212,5602970,6212,6577030
1213,6212,5602970,6212,6578030
1213,6212,5602970,6212,6579030
1213,6212,5602970,6212,6580030
1213,6212,5602970,6212,6581030
1213,6212,5602970,6212,6589030
1213,6212,5602970,6212,6589840
1213,6212,5602970,6212,6589840
1213,6212,5602970,6212,6590490
1213,6212,5602970,6212,6591490
1213,6212,5602970,6212,6592490
1213,6212,5602970,6212,6592960
1213,6212,5602970,6212,6592960
1213,6212,5602970,6212,6593770
1213,6212,5602970,6212,6594580
1213,6212,5602970,6212,6595580
1213,6212,5602970,6212,6595580
1213,6212,5602970,6212,6596580
1213,6212,5602970,6212,6597040
1213,6212,5602970,6212,6598040
1213,6212,5602970,6212,6599040
1213,6212,5602970,6212,6600040
1213,6212,5602970,6212,6600040
1213,6212,5602970,6212,6601040
1213,6212,5602970,6212,6601850
1213,6212,5602970,6212,6602850
1213,6212,5602970,6212,6603850
1213,6212,5602970,6212,6604660
1213,6212,5602970,6212,6605030
1213,6212,5602970,6212,6605500
1213,6212,5602970,6212,6606500
1213,6212,5602970,6212,6607500
1213,6212,5602970,6212,6607960
1213,6212,5602970,6212,6608960
1213,6212,5602970,6212,6609960
1213,6212,5602970,6212,6610960
1213,6212,5602970,6212,6611960
1213,6212,5602970,6212,6612960
1213,6212,5602970,6212,6613430
1213,6212,5602970,6212,6614430
1213,6212,5602970,6212,6615430
1213,6212,5602970,6212,6615430
1213,6212,5602970,6212,6616430
1213,6212,5602970,6212,6617430
1213,6212,5602970,6212,6617900
