ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6d06-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6d06-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6d06-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6d06-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6d06-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
604262.1,99.22,73.19,601858.77,98.82
604262.1,99.22,73.19,601858.77,98.82
604262.1,99.22,73.19,601858.77,98.82
604262.1,99.22,73.19,601858.77,98.82
604262.1,99.22,73.19,601858.77,98.82
604262.1,99.22,73.19,601858.77,98.82
604262.1,99.22,73.19,601858.77,98.82
604262.1,99.22,73.19,601858.77,98.82
604262.1,99.22,73.19,601858.77,98.82
604262.1,99.22,73.19,601858.77,98.82
604262.1,99.22,73.19,601858.77,98.82
604262.1,99.22,73.19,601858.77,98.82
604262.1,99.22,73.19,601858.77,98.82
604262.1,99.22,73.19,601858.77,98.82
604262.1,99.22,73.19,601858.77,98.82
604262.1,99.22,73.19,601858.77,98.82
604262.1,99.22,73.19,601858.77,98.82
604262.1,99.22,73.19,601858.77,98.82
604262.1,99.22,73.19,601858.77,98.82
604262.1,99.22,73.19,601858.77,98.82
604262.1,99.22,73.19,601858.77,98.82
604262.1,99.22,73.19,601858.77,98.82
604262.1,99.22,73.19,601858.77,98.82
604262.1,99.22,73.19,601858.77,98.82
603943.05,99.22,73.19,601540.23,98.82
603943.05,99.22,73.19,601540.23,98.82
603943.05,99.22,73.19,601540.23,98.82
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603943.98,99.22,73.19,601574.94,98.83
603836.44,99.22,73.19,601467.93,98.83
603836.44,99.22,73.19,601467.93,98.83
603836.44,99.22,73.19,601467.93,98.83
603836.44,99.22,73.19,601467.93,98.83
603836.44,99.22,73.19,601467.93,98.83
603836.44,99.22,73.19,601467.93,98.83
603836.44,99.22,73.19,601467.93,98.83
603836.44,99.22,73.19,601467.93,98.83
603836.44,99.22,73.19,601467.93,98.83
603836.44,99.22,73.19,601467.93,98.83
603836.44,99.22,73.19,601467.93,98.83
603836.44,99.22,73.19,601467.93,98.83
603836.44,99.22,73.19,601467.93,98.83
603678.89,99.22,73.19,601310.92,98.83
603678.89,99.22,73.19,601310.92,98.83
603678.89,99.22,73.19,601310.92,98.83
603678.89,99.22,73.19,601310.92,98.83
603678.89,99.22,73.19,601310.92,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602683.02,99.22,73.19,600313.48,98.83
602633.02,99.22,73.19,600263.48,98.83
602633.02,99.22,73.19,600263.48,98.83
602633.02,99.22,73.19,600263.48,98.83
602633.02,99.22,73.19,600263.48,98.83
602633.02,99.22,73.19,600263.48,98.83
602633.02,99.22,73.19,600263.48,98.83
602633.02,99.22,73.19,600263.48,98.83
602633.02,99.22,73.19,600263.48,98.83
602633.02,99.22,73.19,600263.48,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602475.18,99.22,73.19,600116.95,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602317.87,99.22,73.19,599959.01,98.83
602208.09,99.22,73.19,599849.35,98.83
602208.09,99.22,73.19,599849.35,98.83
602208.09,99.22,73.19,599849.35,98.83
602208.09,99.22,73.19,599849.35,98.83
602208.09,99.22,73.19,599849.35,98.83
602208.09,99.22,73.19,599849.35,98.83
602208.09,99.22,73.19,599849.35,98.83
602208.09,99.22,73.19,599849.35,98.83
602208.09,99.22,73.19,599849.35,98.83
602208.09,99.22,73.19,599849.35,98.83
602208.09,99.22,73.19,599849.35,98.83
602208.09,99.22,73.19,599849.35,98.83
602208.09,99.22,73.19,599849.35,98.83
602208.09,99.22,73.19,599849.35,98.83
602208.09,99.22,73.19,599849.35,98.83
602208.09,99.22,73.19,599849.35,98.83
602208.09,99.22,73.19,599849.35,98.83
602208.09,99.22,73.19,599849.35,98.83
602208.09,99.22,73.19,599849.35,98.83
602208.09,99.22,73.19,599849.35,98.83
602208.09,99.22,73.19,599849.35,98.83
602208.09,99.22,73.19,599849.35,98.83
602208.09,99.22,73.19,599849.35,98.83
602208.09,99.22,73.19,599849.35,98.83
602208.09,99.22,73.19,599849.35,98.83
602208.09,99.22,73.19,599849.35,98.83
602208.09,99.22,73.19,599823.59,98.82
602208.09,99.22,73.19,599823.59,98.82
602208.09,99.22,73.19,599823.59,98.82
602208.09,99.22,73.19,599823.59,98.82
602208.09,99.22,73.19,599823.59,98.82
602208.09,99.22,73.19,599823.59,98.82
602208.09,99.22,73.19,599823.59,98.82
602208.09,99.22,73.19,599823.59,98.82
602208.09,99.22,73.19,599851.14,98.83
602208.09,99.22,73.19,599851.14,98.83
602208.09,99.22,73.19,599851.14,98.83
602208.09,99.22,73.19,599851.14,98.83
602208.09,99.22,73.19,599851.14,98.83
602208.09,99.22,73.19,599831.83,98.83
602208.09,99.22,73.19,599831.83,98.83
602208.09,99.22,73.19,599831.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599870.05,98.83
602208.55,99.22,73.19,599870.05,98.83
602208.55,99.22,73.19,599870.05,98.83
602208.55,99.22,73.19,599870.05,98.83
602208.55,99.22,73.19,599870.05,98.83
602208.55,99.22,73.19,599870.05,98.83
602208.55,99.22,73.19,599870.05,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599854.83,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602208.55,99.22,73.19,599872.98,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
602051.0,99.22,73.19,599715.97,98.83
