ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
1213,6212,5167030,6212,6301090
1213,6212,5167030,6212,6302090
1213,6212,5167030,6212,6303090
1213,6212,5167030,6212,6304090
1213,6212,5167030,6212,6305090
1213,6212,5167260,6212,6305320
1213,6212,5167260,6212,6306320
1213,6212,5167260,6212,6307320
1213,6212,5167260,6212,6307320
1213,6212,5167260,6212,6308320
1213,6212,5167260,6212,6309320
1213,6212,5167260,6212,6309320
1213,6212,5167260,6212,6310320
1213,6212,5167260,6212,6311320
1213,6212,5167260,6212,6312320
1213,6212,5167260,6212,6313320
1213,6212,5167260,6212,6314320
1213,6212,5167420,6212,6314480
1213,6212,5167420,6212,6315130
1213,6212,5167420,6212,6316130
1213,6212,5167420,6212,6316130
1213,6212,5167530,6212,6316240
1213,6212,5167530,6212,6316240
1213,6212,5167530,6212,6324240
1213,6212,5167530,6212,6324240
1213,6212,5167850,6212,6324560
1213,6212,5167850,6212,6325560
1213,6212,5167850,6212,6326030
1213,6212,5167850,6212,6326500
1213,6212,5168170,6212,6326820
1213,6212,5168170,6212,6326820
1213,6212,5168170,6212,6326820
1213,6212,5168170,6212,6327820
1213,6212,5168170,6212,6328820
1213,6212,5168170,6212,6329630
1213,6212,5168170,6212,6330630
1213,6212,5168170,6212,6331440
1213,6212,5168170,6212,6332440
1213,6212,5168170,6212,6333440
1213,6212,5168630,6212,6333900
1213,6212,5168630,6212,6333900
1213,6212,5168630,6212,6333900
1213,6212,5168630,6212,6334710
1213,6212,5168630,6212,6334710
1213,6212,5168630,6212,6334710
1213,6212,5168630,6212,6335710
1213,6212,5168630,6212,6335710
1213,6212,5168630,6212,6336520
1213,6212,5168630,6212,6337330
1213,6212,5168630,6212,6338330
1213,6212,5168630,6212,6339330
1213,6212,5168630,6212,6339800
1213,6212,5168630,6212,6340800
1213,6212,5168630,6212,6341800
1213,6212,5168630,6212,6342450
1213,6212,5168630,6212,6343100
1213,6212,5168630,6212,6344100
1213,6212,5168630,6212,6344100
1213,6212,5168630,6212,6344100
1213,6212,5168630,6212,6345100
1213,6212,5168630,6212,6345910
1213,6212,5168790,6212,6346070
1213,6212,5168790,6212,6346070
1213,6212,5168790,6212,6347070
1213,6212,5168790,6212,6348070
1213,6212,5169250,6212,6348530
1213,6212,5169250,6212,6349530
1213,6212,5169250,6212,6349530
1213,6212,5169250,6212,6350000
1213,6212,5169250,6212,6351000
1213,6212,5169250,6212,6352000
1213,6212,5169250,6212,6352810
1213,6212,5169250,6212,6352810
1213,6212,5169250,6212,6353810
1213,6212,5169840,6212,6354400
1213,6212,5169840,6212,6355400
1213,6212,5169840,6212,6355400
1213,6212,5169840,6212,6355870
1213,6212,5169840,6212,6356870
1213,6212,5169840,6212,6356870
1213,6212,5169840,6212,6356870
1213,6212,5169840,6212,6357870
1213,6212,5169840,6212,6358520
1213,6212,5169840,6212,6358990
1213,6212,5169840,6212,6359990
1213,6212,5169840,6212,6360990
1213,6212,5169840,6212,6361990
1213,6212,5169840,6212,6361990
1213,6212,5169840,6212,6361990
1213,6212,5169840,6212,6362990
1213,6212,5169840,6212,6363990
1213,6212,5169840,6212,6364990
1213,6212,5170430,6212,6365580
1213,6212,5170430,6212,6366580
1213,6212,5170430,6212,6367580
1213,6212,5170430,6212,6368130
1213,6212,5170430,6212,6369130
1213,6212,5170430,6212,6369940
1213,6212,5170430,6212,6370940
1213,6212,5170430,6212,6371940
1213,6212,5170430,6212,6372940
1213,6212,5170430,6212,6372940
1213,6212,5170430,6212,6373940
1213,6212,5170430,6212,6374410
1213,6212,5170430,6212,6375410
1213,6212,5170430,6212,6375410
1213,6212,5170430,6212,6376220
1213,6212,5170430,6212,6377220
1213,6212,5170430,6212,6377690
1213,6212,5170430,6212,6377690
1213,6212,5170430,6212,6378690
1213,6212,5170430,6212,6379340
1213,6212,5170430,6212,6380340
1213,6212,5170430,6212,6381340
1213,6212,5170430,6212,6382340
1213,6212,5170430,6212,6383340
1213,6212,5170430,6212,6384150
1213,6212,5170430,6212,6385150
1213,6212,5170430,6212,6386150
1213,6212,5170430,6212,6386960
1213,6212,5170430,6212,6386960
1213,6212,5170430,6212,6387960
1213,6212,5170430,6212,6388770
1213,6212,5170430,6212,6389580
1213,6212,5170750,6212,6389900
1213,6212,5170750,6212,6389900
1213,6212,5170980,6212,6390130
1213,6212,5170980,6212,6390130
1213,6212,5170980,6212,6390780
1213,6212,5170980,6212,6391250
1213,6212,5170980,6212,6392250
1213,6212,5171980,6212,6393250
1213,6212,5171980,6212,6394060
1213,6212,5171980,6212,6395060
1213,6212,5171980,6212,6396060
1213,6212,5171980,6212,6398060
1213,6212,5172210,6212,6398290
1213,6212,5172440,6212,6398520
1213,6212,5172440,6212,6398520
1213,6212,5172440,6212,6399330
1213,6212,5172440,6212,6400330
1213,6212,5172440,6212,6400330
1213,6212,5172440,6212,6400330
1213,6212,5172440,6212,6400330
1213,6212,5172440,6212,6401330
1213,6212,5172440,6212,6402330
1213,6212,5172810,6212,6402700
1213,6212,5172810,6212,6403700
1213,6212,5172810,6212,6404700
1213,6212,5173130,6212,6405020
1213,6212,5173130,6212,6406020
1213,6212,5173130,6212,6407020
1213,6212,5173130,6212,6407830
1213,6212,5173130,6212,6408830
1213,6212,5173130,6212,6409300
1213,6212,5173130,6212,6417300
1213,6212,5173130,6212,6418300
1213,6212,5173130,6212,6418770
1213,6212,5173130,6212,6419770
1213,6212,5173500,6212,6420140
1213,6212,5173500,6212,6421140
1213,6212,5173980,6212,6421620
1213,6212,5173980,6212,6421620
1213,6212,5173980,6212,6422620
1213,6212,5173980,6212,6423620
1213,6212,5173980,6212,6424620
1213,6212,5173980,6212,6425620
1213,6212,5173980,6212,6426620
1213,6212,5173980,6212,6426620
1213,6212,5174300,6212,6426940
1213,6212,5174300,6212,6427940
1213,6212,5174300,6212,6428940
1213,6212,5174300,6212,6428940
1213,6212,5174300,6212,6429940
1213,6212,5174300,6212,6430940
1213,6212,5174300,6212,6430940
1213,6212,5174300,6212,6431940
1213,6212,5174300,6212,6432940
1213,6212,5174300,6212,6433410
1213,6212,5174300,6212,6434410
1213,6212,5174300,6212,6435410
1213,6212,5174300,6212,6436410
1213,6212,5174300,6212,6437220
1213,6212,5174300,6212,6437690
1213,6212,5174300,6212,6438500
1213,6212,5174300,6212,6439500
1213,6212,5174300,6212,6440500
1213,6212,5174300,6212,6441500
1213,6212,5174300,6212,6441500
1213,6212,5174300,6212,6441970
1213,6212,5174300,6212,6442970
1213,6212,5174300,6212,6443970
1213,6212,5174300,6212,6444970
1213,6212,5174300,6212,6444970
1213,6212,5174300,6212,6445440
1213,6212,5174350,6212,6445490
1213,6212,5174350,6212,6445490
1213,6212,5174350,6212,6446490
1213,6212,5174940,6212,6447080
1213,6212,5174940,6212,6447080
1213,6212,5174940,6212,6448080
1213,6212,5174940,6212,6448890
1213,6212,5174940,6212,6449700
1213,6212,5174940,6212,6449700
1213,6212,5175170,6212,6449930
1213,6212,5175170,6212,6450400
1213,6212,5175170,6212,6450870
1213,6212,5175170,6212,6451870
1213,6212,5175170,6212,6451870
1213,6212,5175400,6212,6452100
1213,6212,5175400,6212,6452570
1213,6212,5175880,6212,6453050
1213,6212,5175880,6212,6453860
1213,6212,5175880,6212,6453860
1213,6212,5175880,6212,6454670
1213,6212,5175880,6212,6455670
1213,6212,5176200,6212,6455990
1213,6212,5176200,6212,6456460
1213,6212,5176200,6212,6457270
1213,6212,5176420,6212,6457490
1213,6212,5176420,6212,6457490
1213,6212,5176420,6212,6458300
1213,6212,5176420,6212,6459110
1213,6212,5176420,6212,6459580
1213,6212,5176420,6212,6460580
1213,6212,5176420,6212,6461580
1213,6212,5176420,6212,6462580
1213,6212,5177010,6212,6463170
1213,6212,5177010,6212,6464170
1213,6212,5177010,6212,6464820
1213,6212,5177010,6212,6465290
1213,6212,5177010,6212,6466100
1213,6212,5177010,6212,6467100
1213,6212,5177010,6212,6468100
1213,6212,5177010,6212,6469100
1213,6212,5177010,6212,6469100
1213,6212,5177010,6212,6470100
1213,6212,5177010,6212,6471100
1213,6212,5177010,6212,6471570
1213,6212,5177330,6212,6471890
1213,6212,5177330,6212,6472890
1213,6212,5177330,6212,6473540
1213,6212,5177330,6212,6474540
1213,6212,5177330,6212,6474540
1213,6212,5177330,6212,6475350
1213,6212,5177330,6212,6476000
1213,6212,5177330,6212,6477000
1213,6212,5177330,6212,6477470
1213,6212,5177330,6212,6478280
1213,6212,5177330,6212,6479280
1213,6212,5177330,6212,6480280
1213,6212,5177330,6212,6481280
1213,6212,5177330,6212,6482280
1213,6212,5177330,6212,6483280
1213,6212,5177560,6212,6483510
1213,6212,5177560,6212,6484320
1213,6212,5177560,6212,6485320
1213,6212,5177560,6212,6486320
1213,6212,5177560,6212,6486790
1213,6212,5177560,6212,6487790
1213,6212,5177560,6212,6488790
1213,6212,5177560,6212,6489790
1213,6212,5177560,6212,6490790
1213,6212,5177560,6212,6491600
1213,6212,5177560,6212,6491600
1213,6212,5177560,6212,6492600
1213,6212,5177560,6212,6493070
1213,6212,5177560,6212,6493070
1213,6212,5177560,6212,6493540
1213,6212,5177560,6212,6494350
1213,6212,5177560,6212,6494350
1213,6212,5177560,6212,6495350
1213,6212,5177560,6212,6495350
1213,6212,5177560,6212,6496350
1213,6212,5177560,6212,6497350
1213,6212,5177560,6212,6497350
1213,6212,5177560,6212,6498350
1213,6212,5177560,6212,6498350
1213,6212,5177560,6212,6499350
1213,6212,5177560,6212,6499350
1213,6212,5177560,6212,6500350
1213,6212,5177880,6212,6500670
1213,6212,5177880,6212,6501670
1213,6212,5177880,6212,6502670
1213,6212,5177880,6212,6503670
1213,6212,5177880,6212,6503670
1213,6212,5177880,6212,6504670
1213,6212,5177880,6212,6505670
1213,6212,5177880,6212,6506670
1213,6212,5177880,6212,6507670
1213,6212,5177880,6212,6508670
1213,6212,5177880,6212,6508670
1213,6212,5177880,6212,6509480
1213,6212,5177880,6212,6509480
1213,6212,5178340,6212,6509940
1213,6212,5178340,6212,6510940
1213,6212,5178340,6212,6511750
1213,6212,5178500,6212,6511910
1213,6212,5178730,6212,6512140
1213,6212,5178730,6212,6513140
1213,6212,5178730,6212,6514140
1213,6212,5178730,6212,6514140
1213,6212,5178730,6212,6514610
1213,6212,5178730,6212,6514610
1213,6212,5179050,6212,6514930
1213,6212,5179050,6212,6515740
1213,6212,5179050,6212,6516390
1213,6212,5179050,6212,6517390
1213,6212,5179050,6212,6518390
1213,6212,5179050,6212,6519200
1213,6212,5179050,6212,6519200
1213,6212,5179050,6212,6519200
1213,6212,5179050,6212,6520200
1213,6212,5179050,6212,6520790
1213,6212,5179050,6212,6521790
1213,6212,5179050,6212,6522790
1213,6212,5179050,6212,6523790
1213,6212,5179050,6212,6523790
1213,6212,5179050,6212,6523790
1213,6212,5179050,6212,6524790
1213,6212,5179420,6212,6525160
1213,6212,5179420,6212,6526160
1213,6212,5179420,6212,6527160
1213,6212,5179420,6212,6527160
1213,6212,5179420,6212,6527970
1213,6212,5179420,6212,6527970
1213,6212,5179420,6212,6528970
1213,6212,5179420,6212,6528970
1213,6212,5179740,6212,6529290
1213,6212,5179740,6212,6529840
1213,6212,5179740,6212,6530650
1213,6212,5179740,6212,6531650
1213,6212,5179740,6212,6532460
1213,6212,5179740,6212,6533460
1213,6212,5179740,6212,6534270
1213,6212,5179740,6212,6535080
1213,6212,5179740,6212,6535550
1213,6212,5179740,6212,6536550
1213,6212,5179740,6212,6536550
1213,6212,5179740,6212,6536550
1213,6212,5179740,6212,6537550
1213,6212,5180060,6212,6537870
1213,6212,5180220,6212,6538030
1213,6212,5180220,6212,6539030
1213,6212,5180220,6212,6539840
1213,6212,5180440,6212,6540060
1213,6212,5180440,6212,6540060
1213,6212,5180440,6212,6540870
1213,6212,5180440,6212,6540870
1213,6212,5180440,6212,6541870
1213,6212,5180440,6212,6541870
1213,6212,5180440,6212,6541870
1213,6212,5180440,6212,6541870
1213,6212,5180440,6212,6542870
1213,6212,5180440,6212,6543520
1213,6212,5180440,6212,6544520
1213,6212,5180440,6212,6545330
1213,6212,5180440,6212,6546330
1213,6212,5180440,6212,6547330
1213,6212,5180440,6212,6547330
1213,6212,5180440,6212,6548140
1213,6212,5180440,6212,6549140
1213,6212,5180440,6212,6550140
1213,6212,5180440,6212,6550140
1213,6212,5180440,6212,6550610
1213,6212,5180440,6212,6551610
1213,6212,5180440,6212,6552080
1213,6212,5180440,6212,6553080
1213,6212,5180760,6212,6553400
1213,6212,5180760,6212,6554400
1213,6212,5180760,6212,6554400
1213,6212,5180990,6212,6554630
1213,6212,5180990,6212,6555440
1213,6212,5180990,6212,6555910
1213,6212,5180990,6212,6556720
1213,6212,5181340,6212,6557070
1213,6212,5181660,6212,6557390
1213,6212,5181660,6212,6558390
1213,6212,5181660,6212,6558860
1213,6212,5181660,6212,6559860
1213,6212,5181660,6212,6559860
1213,6212,5181660,6212,6560860
1213,6212,5181980,6212,6561180
1213,6212,5181980,6212,6561990
1213,6212,5181980,6212,6562990
1213,6212,5181980,6212,6563990
1213,6212,5181980,6212,6564460
1213,6212,5181980,6212,6565460
1213,6212,5181980,6212,6566110
1213,6212,5181980,6212,6566920
1213,6212,5181980,6212,6567920
1213,6212,5182090,6212,6568030
1213,6212,5182320,6212,6568260
1213,6212,5182320,6212,6568730
1213,6212,5182320,6212,6569730
1213,6212,5182320,6212,6570730
1213,6212,5182320,6212,6571730
1213,6212,5182320,6212,6572730
1213,6212,5182320,6212,6573730
1213,6212,5182320,6212,6574730
1213,6212,5182320,6212,6575730
1213,6212,5182320,6212,6576730
1213,6212,5182320,6212,6577730
1213,6212,5182320,6212,6578730
1213,6212,5182320,6212,6578730
1213,6212,5182320,6212,6579730
1213,6212,5182320,6212,6580730
1213,6212,5182320,6212,6581540
1213,6212,5182320,6212,6582190
1213,6212,5182320,6212,6583190
1213,6212,5182320,6212,6583660
1213,6212,5182320,6212,6584660
1213,6212,5182320,6212,6585660
1213,6212,5182320,6212,6586660
1213,6212,5182320,6212,6587130
1213,6212,5182320,6212,6587940
1213,6212,5182320,6212,6587940
1213,6212,5182320,6212,6588410
1213,6212,5182320,6212,6589410
1213,6212,5182320,6212,6590410
1213,6212,5182320,6212,6591220
1213,6212,5182320,6212,6591690
1213,6212,5182320,6212,6591690
1213,6212,5182320,6212,6592160
1213,6212,5182320,6212,6593160
1213,6212,5182320,6212,6593810
1213,6212,5182320,6212,6594620
1213,6212,5182480,6212,6594780
1213,6212,5182710,6212,6595010
1213,6212,5182710,6212,6595820
1213,6212,5182940,6212,6596050
1213,6212,5182940,6212,6597050
1213,6212,5182940,6212,6598050
1213,6212,5182940,6212,6599050
1213,6212,5182940,6212,6600050
1213,6212,5182940,6212,6601050
1213,6212,5182940,6212,6602050
1213,6212,5182940,6212,6602700
1213,6212,5182940,6212,6603700
1213,6212,5182940,6212,6603700
1213,6212,5182940,6212,6603700
1213,6212,5182940,6212,6604700
1213,6212,5182940,6212,6605700
1213,6212,5182940,6212,6606700
1213,6212,5182940,6212,6607250
1213,6212,5182940,6212,6608250
1213,6212,5182940,6212,6608250
1213,6212,5182940,6212,6609250
1213,6212,5182940,6212,6609250
1213,6212,5182940,6212,6610250
1213,6212,5182940,6212,6610800
1213,6212,5182940,6212,6611800
1213,6212,5182940,6212,6612610
1213,6212,5182940,6212,6613610
1213,6212,5182940,6212,6614610
1213,6212,5182940,6212,6615610
1213,6212,5182940,6212,6616610
1213,6212,5182940,6212,6617610
1213,6212,5182940,6212,6618610
1213,6212,5182940,6212,6619610
1213,6212,5182940,6212,6620610
1213,6212,5182940,6212,6621080
1213,6212,5182940,6212,6621080
1213,6212,5182940,6212,6621080
1213,6212,5182940,6212,6622080
1213,6212,5182940,6212,6623080
1213,6212,5182940,6212,6624080
1213,6212,5182940,6212,6624080
1213,6212,5182940,6212,6625080
1213,6212,5182940,6212,6626080
1213,6212,5182940,6212,6627080
1213,6212,5182940,6212,6627890
1213,6212,5182940,6212,6627890
1213,6212,5182940,6212,6628890
1213,6212,5182940,6212,6628890
1213,6212,5183310,6212,6629260
1213,6212,5183310,6212,6630260
1213,6212,5183310,6212,6630260
1213,6212,5183310,6212,6631070
1213,6212,5183680,6212,6631440
1213,6212,5183680,6212,6631440
1213,6212,5183680,6212,6631440
1213,6212,5183680,6212,6632440
1213,6212,5183680,6212,6632440
1213,6212,5183680,6212,6632440
1213,6212,5183680,6212,6633440
1213,6212,5183680,6212,6634440
1213,6212,5183680,6212,6635250
1213,6212,5183680,6212,6636250
1213,6212,5183680,6212,6637250
1213,6212,5183680,6212,6637800
1213,6212,5183680,6212,6638350
1213,6212,5183680,6212,6639350
1213,6212,5183680,6212,6639820
1213,6212,5183680,6212,6639820
1213,6212,5183680,6212,6639820
1213,6212,5183680,6212,6640820
1213,6212,5183680,6212,6641820
1213,6212,5183680,6212,6642410
1213,6212,5183680,6212,6642410
1213,6212,5183680,6212,6643410
1213,6212,5183680,6212,6644410
1213,6212,5183680,6212,6645410
1213,6212,5183680,6212,6645410
1213,6212,5183680,6212,6646410
1213,6212,5183680,6212,6647410
1213,6212,5183680,6212,6647880
1213,6212,5183680,6212,6647880
1213,6212,5183680,6212,6647880
1213,6212,5183680,6212,6648880
1213,6212,5183680,6212,6648880
1213,6212,5183680,6212,6649880
1213,6212,5183680,6212,6650880
1213,6212,5183680,6212,6650880
1213,6212,5183680,6212,6651880
1213,6212,5183680,6212,6651880
1213,6212,5183680,6212,6651880
1213,6212,5183680,6212,6652880
1213,6212,5184000,6212,6653200
1213,6212,5184000,6212,6654200
1213,6212,5184000,6212,6655200
1213,6212,5184000,6212,6656010
1213,6212,5184000,6212,6656010
1213,6212,5184320,6212,6656330
1213,6212,5184320,6212,6656330
1213,6212,5184320,6212,6657140
1213,6212,5184320,6212,6657950
1213,6212,5184320,6212,6658760
1213,6212,5184320,6212,6659760
1213,6212,5184320,6212,6659760
1213,6212,5184640,6212,6660080
1213,6212,5184640,6212,6661080
1213,6212,5184640,6212,6662080
1213,6212,5184870,6212,6662310
1213,6212,5184870,6212,6663310
1213,6212,5184870,6212,6664310
1213,6212,5184870,6212,6664780
1213,6212,5184870,6212,6664780
1213,6212,5184870,6212,6664780
1213,6212,5185190,6212,6665100
1213,6212,5185190,6212,6666100
1213,6212,5185190,6212,6667100
1213,6212,5185190,6212,6667100
1213,6212,5185190,6212,6668100
1213,6212,5185190,6212,6669100
1213,6212,5185190,6212,6670100
1213,6212,5185190,6212,6671100
1213,6212,5185190,6212,6672100
1213,6212,5185190,6212,6673100
1213,6212,5185190,6212,6674100
1213,6212,5185190,6212,6675100
1213,6212,5185190,6212,6676100
1213,6212,5185190,6212,6676100
1213,6212,5185190,6212,6676910
1213,6212,5185190,6212,6676910
1213,6212,5185190,6212,6677910
1213,6212,5185190,6212,6678910
1213,6212,5185190,6212,6679910
1213,6212,5185190,6212,6680910
1213,6212,5185190,6212,6681720
1213,6212,5185190,6212,6682720
1213,6212,5185190,6212,6682720
1213,6212,5185190,6212,6683720
1213,6212,5185190,6212,6683720
1213,6212,5185190,6212,6684720
1213,6212,5185190,6212,6685720
1213,6212,5185190,6212,6686530
1213,6212,5185190,6212,6686530
1213,6212,5185190,6212,6687530
1213,6212,5185190,6212,6688530
1213,6212,5185190,6212,6689340
1213,6212,5185190,6212,6689810
1213,6212,5185190,6212,6690620
1213,6212,5185190,6212,6691430
1213,6212,5185190,6212,6691430
1213,6212,5185190,6212,6692430
1213,6212,5185190,6212,6692430
1213,6212,5185190,6212,6693430
1213,6212,5185190,6212,6694430
1213,6212,5185190,6212,6695430
1213,6212,5185190,6212,6696430
1213,6212,5185350,6212,6696590
1213,6212,5185350,6212,6697400
1213,6212,5185350,6212,6698400
1213,6212,5185350,6212,6698400
1213,6212,5185350,6212,6699210
1213,6212,5185350,6212,6700210
1213,6212,5185350,6212,6701210
1213,6212,5185670,6212,6701530
1213,6212,5185900,6212,6701760
1213,6212,5185900,6212,6702410
1213,6212,5185900,6212,6703060
1213,6212,5185900,6212,6703060
1213,6212,5185900,6212,6703060
1213,6212,5185900,6212,6703530
1213,6212,5185900,6212,6704340
1213,6212,5185900,6212,6705340
1213,6212,5185900,6212,6706340
1213,6212,5185900,6212,6707340
1213,6212,5185900,6212,6708340
1213,6212,5185900,6212,6709340
1213,6212,5186120,6212,6709560
1213,6212,5186120,6212,6710370
1213,6212,5186120,6212,6711370
1213,6212,5186120,6212,6711370
1213,6212,5186120,6212,6712370
1213,6212,5186120,6212,6713370
1213,6212,5186120,6212,6713370
1213,6212,5186120,6212,6714180
1213,6212,5186120,6212,6714180
1213,6212,5186120,6212,6714650
1213,6212,5186120,6212,6714650
1213,6212,5186120,6212,6715650
1213,6212,5186120,6212,6716650
1213,6212,5186120,6212,6717460
1213,6212,5186120,6212,6718460
1213,6212,5186120,6212,6719460
1213,6212,5186440,6212,6719780
1213,6212,5186810,6212,6720150
1213,6212,5186810,6212,6721150
1213,6212,5186810,6212,6721960
1213,6212,5186810,6212,6722960
1213,6212,5186810,6212,6723770
1213,6212,5186810,6212,6724770
1213,6212,5186810,6212,6725770
1213,6212,5186810,6212,6726580
1213,6212,5186810,6212,6727390
1213,6212,5186810,6212,6728390
1213,6212,5186810,6212,6729200
1213,6212,5186810,6212,6730200
1213,6212,5186810,6212,6730200
1213,6212,5186970,6212,6730360
1213,6212,5186970,6212,6731360
1213,6212,5186970,6212,6731820
1213,6212,5186970,6212,6732820
1213,6212,5186970,6212,6733820
1213,6212,5186970,6212,6734820
1213,6212,5186970,6212,6735820
1213,6212,5186970,6212,6736630
1213,6212,5186970,6212,6737630
1213,6212,5186970,6212,6737630
1213,6212,5186970,6212,6737630
1213,6212,5186970,6212,6738090
1213,6212,5187290,6212,6738410
1213,6212,5187610,6212,6738730
1213,6212,5187720,6212,6738840
1213,6212,5187720,6212,6739840
1213,6212,5187720,6212,6747840
1213,6212,5187720,6212,6748840
1213,6212,5187720,6212,6749840
1213,6212,5188040,6212,6750160
1213,6212,5188040,6212,6751160
1213,6212,5188040,6212,6751970
1213,6212,5188040,6212,6752780
1213,6212,5188040,6212,6753430
1213,6212,5188040,6212,6754430
1213,6212,5188040,6212,6754430
1213,6212,5188040,6212,6755430
1213,6212,5188040,6212,6755890
1213,6212,5188040,6212,6756890
1213,6212,5188040,6212,6757890
1213,6212,5188040,6212,6758360
1213,6212,5188040,6212,6758830
1213,6212,5188040,6212,6758830
1213,6212,5188040,6212,6759830
1213,6212,5188040,6212,6759830
1213,6212,5188040,6212,6760830
1213,6212,5188040,6212,6760830
1213,6212,5188040,6212,6761830
1213,6212,5188040,6212,6762300
1213,6212,5188040,6212,6762300
1213,6212,5188040,6212,6762300
1213,6212,5188040,6212,6763300
1213,6212,5188040,6212,6764110
1213,6212,5188040,6212,6764920
1213,6212,5188040,6212,6765920
1213,6212,5188040,6212,6766390
1213,6212,5188040,6212,6767200
1213,6212,5188040,6212,6768010
1213,6212,5188040,6212,6769010
1213,6212,5188040,6212,6769480
1213,6212,5188040,6212,6770480
1213,6212,5188040,6212,6770480
1213,6212,5188040,6212,6770480
1213,6212,5188040,6212,6771130
1213,6212,5188040,6212,6771130
1213,6212,5188040,6212,6771600
1213,6212,5188040,6212,6772600
1213,6212,5188040,6212,6773410
1213,6212,5188040,6212,6773880
1213,6212,5188040,6212,6773880
1213,6212,5188040,6212,6774880
1213,6212,5188040,6212,6775690
1213,6212,5188040,6212,6776690
1213,6212,5188040,6212,6777690
1213,6212,5188040,6212,6778160
1213,6212,5188040,6212,6779160
1213,6212,5188040,6212,6780160
1213,6212,5188040,6212,6780480
1213,6212,5188040,6212,6781480
1213,6212,5188040,6212,6782480
1213,6212,5188040,6212,6782480
1213,6212,5188040,6212,6783480
1213,6212,5188040,6212,6784480
1213,6212,5188040,6212,6784480
1213,6212,5188040,6212,6785480
1213,6212,5188040,6212,6785480
1213,6212,5188040,6212,6785950
1213,6212,5188040,6212,6786950
1213,6212,5188040,6212,6787950
1213,6212,5188040,6212,6788500
1213,6212,5188040,6212,6788970
1213,6212,5188040,6212,6788970
1213,6212,5188040,6212,6789620
1213,6212,5188040,6212,6790620
1213,6212,5188040,6212,6791170
1213,6212,5188040,6212,6791170
1213,6212,5188040,6212,6791980
1213,6212,5188040,6212,6792980
1213,6212,5188040,6212,6793980
1213,6212,5188040,6212,6794980
1213,6212,5189040,6212,6795980
1213,6212,5189040,6212,6796980
1213,6212,5189040,6212,6797980
1213,6212,5189040,6212,6798450
1213,6212,5189040,6212,6799450
1213,6212,5189040,6212,6800450
1213,6212,5189040,6212,6800920
1213,6212,5189040,6212,6801920
1213,6212,5189040,6212,6802920
1213,6212,5189040,6212,6803920
1213,6212,5189040,6212,6804920
1213,6212,5189040,6212,6805730
1213,6212,5189040,6212,6805730
1213,6212,5189260,6212,6805950
1213,6212,5189260,6212,6806270
1213,6212,5189260,6212,6806740
1213,6212,5189260,6212,6807740
1213,6212,5189260,6212,6807740
1213,6212,5189260,6212,6808740
1213,6212,5189260,6212,6809740
1213,6212,5189260,6212,6810740
1213,6212,5189260,6212,6810740
1213,6212,5189260,6212,6811740
1213,6212,5189260,6212,6812210
1213,6212,5189260,6212,6812210
1213,6212,5189260,6212,6813210
1213,6212,5189260,6212,6814020
1213,6212,5189260,6212,6815020
1213,6212,5189260,6212,6816020
1213,6212,5189260,6212,6816020
1213,6212,5189260,6212,6817020
1213,6212,5189260,6212,6817830
1213,6212,5189260,6212,6818830
1213,6212,5189260,6212,6818830
1213,6212,5189260,6212,6818830
1213,6212,5189260,6212,6819300
1213,6212,5189260,6212,6820110
1213,6212,5189260,6212,6820920
1213,6212,5189260,6212,6821730
1213,6212,5189260,6212,6821730
1213,6212,5189260,6212,6822730
1213,6212,5189260,6212,6823050
1213,6212,5189260,6212,6824050
1213,6212,5189260,6212,6824860
1213,6212,5189490,6212,6825090
1213,6212,5189490,6212,6826090
1213,6212,5189490,6212,6826090
1213,6212,5189650,6212,6826250
1213,6212,5189650,6212,6827250
1213,6212,5189650,6212,6828250
1213,6212,5189650,6212,6829250
1213,6212,5189650,6212,6830060
1213,6212,5189650,6212,6831060
1213,6212,5189650,6212,6831060
1213,6212,5189650,6212,6832060
1213,6212,5189650,6212,6833060
1213,6212,5189650,6212,6834060
1213,6212,5189650,6212,6834710
1213,6212,5189650,6212,6835520
1213,6212,5189650,6212,6836070
1213,6212,5189650,6212,6837070
1213,6212,5189650,6212,6837070
1213,6212,5189650,6212,6837880
1213,6212,5189650,6212,6838690
1213,6212,5189650,6212,6838690
1213,6212,5189650,6212,6839160
1213,6212,5189650,6212,6840160
1213,6212,5189650,6212,6840630
1213,6212,5189650,6212,6840630
1213,6212,5189650,6212,6841100
1213,6212,5189650,6212,6842100
1213,6212,5189650,6212,6842570
1213,6212,5189650,6212,6843380
1213,6212,5189650,6212,6844380
1213,6212,5189650,6212,6844380
1213,6212,5189650,6212,6845380
1213,6212,5189650,6212,6846190
1213,6212,5189650,6212,6847190
