ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_nodes,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpu_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-total_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-arrived_gpu_milli
394,880,760550,6212,760550
395,882,761550,6212,761550
395,882,761870,6212,761870
395,882,762870,6212,762870
396,884,763870,6212,763870
396,884,764870,6212,764870
397,886,765680,6212,765680
397,886,766680,6212,766680
397,886,767150,6212,767150
397,886,767260,6212,767260
398,888,768260,6212,768260
398,888,769260,6212,769260
398,888,769260,6212,769260
399,890,770260,6212,770260
399,890,770730,6212,770730
400,892,771730,6212,771730
400,892,772540,6212,772540
401,894,773350,6212,773350
401,894,773820,6212,773820
401,894,774820,6212,774820
402,896,775630,6212,775630
402,896,776440,6212,776440
403,898,777440,6212,777440
403,898,778440,6212,778440
403,898,778440,6212,778440
404,900,779250,6212,779250
404,900,779570,6212,779570
405,902,780570,6212,780570
405,902,780890,6212,780890
405,902,781120,6212,781120
405,902,781120,6212,781120
405,902,781590,6212,781590
406,904,782590,6212,782590
406,904,783400,6212,783400
407,906,784050,6212,784050
407,906,785050,6212,785050
408,908,786050,6212,786050
408,908,786280,6212,786280
408,908,786600,6212,786600
408,908,787600,6212,787600
409,910,788410,6212,788410
409,910,789410,6212,789410
410,912,790410,6212,790410
410,912,791410,6212,791410
411,914,792220,6212,792220
411,914,792770,6212,792770
412,916,793770,6212,793770
412,916,794770,6212,794770
413,918,795770,6212,795770
413,918,796360,6212,796360
413,918,796730,6212,796730
413,918,797050,6212,797050
414,920,798050,6212,798050
414,920,798370,6212,798370
414,920,798600,6212,798600
415,922,799070,6212,799070
415,922,799070,6212,799070
415,922,800070,6212,800070
416,924,801070,6212,801070
416,924,802070,6212,802070
417,926,802880,6212,802880
417,926,803880,6212,803880
418,928,804880,6212,804880
418,928,805690,6212,805690
419,930,806690,6212,806690
419,930,807690,6212,807690
420,932,808690,6212,808690
420,932,809690,6212,809690
421,934,810690,6212,810690
421,934,811690,6212,811690
422,936,812690,6212,812690
422,936,813500,6212,813500
422,936,813500,6212,813500
423,938,814500,6212,814500
423,938,815500,6212,815500
424,940,816500,6212,816500
424,940,816500,6212,816500
424,940,817500,6212,817500
424,940,817970,6212,817970
425,942,818970,6212,818970
425,942,819970,6212,819970
425,942,819970,6212,819970
426,944,820970,6212,820970
426,944,821970,6212,821970
427,946,822970,6212,822970
427,946,823970,6212,823970
428,948,824970,6212,824970
428,948,825200,6212,825200
428,948,826010,6212,826010
429,950,826820,6212,826820
429,950,827140,6212,827140
429,950,827610,6212,827610
430,952,828610,6212,828610
430,952,829610,6212,829610
431,954,830610,6212,830610
431,954,830830,6212,830830
431,954,831640,6212,831640
432,956,832640,6212,832640
432,956,833450,6212,833450
432,956,833560,6212,833560
433,958,834560,6212,834560
433,958,835210,6212,835210
434,960,836210,6212,836210
434,960,837210,6212,837210
435,962,838020,6212,838020
435,962,838490,6212,838490
435,962,838760,6212,838760
435,962,838990,6212,838990
436,964,839800,6212,839800
437,972,847800,6212,847800
437,972,848610,6212,848610
438,974,849610,6212,849610
438,974,850610,6212,850610
439,976,851610,6212,851610
439,976,852070,6212,852070
440,978,853070,6212,853070
440,978,853390,6212,853390
440,978,853860,6212,853860
440,978,854090,6212,854090
441,980,855090,6212,855090
441,980,855560,6212,855560
441,980,855560,6212,855560
442,982,856370,6212,856370
442,982,857370,6212,857370
443,984,858370,6212,858370
443,984,859180,6212,859180
444,986,860180,6212,860180
444,986,860990,6212,860990
445,988,861990,6212,861990
445,988,862990,6212,862990
446,990,863800,6212,863800
446,990,864270,6212,864270
446,990,865080,6212,865080
447,992,866080,6212,866080
447,992,867080,6212,867080
448,994,868080,6212,868080
448,994,868540,6212,868540
449,996,869540,6212,869540
449,996,870540,6212,870540
450,998,871190,6212,871190
450,998,871660,6212,871660
450,998,872660,6212,872660
451,1000,873660,6212,873660
451,1000,874660,6212,874660
452,1002,875660,6212,875660
452,1002,876470,6212,876470
452,1002,876470,6212,876470
453,1004,876940,6212,876940
453,1004,877940,6212,877940
454,1006,878750,6212,878750
454,1006,879560,6212,879560
455,1008,880560,6212,880560
455,1008,881560,6212,881560
456,1010,882370,6212,882370
456,1010,882840,6212,882840
456,1010,883840,6212,883840
456,1010,884160,6212,884160
457,1012,885160,6212,885160
457,1012,885160,6212,885160
457,1012,885630,6212,885630
458,1014,886630,6212,886630
458,1014,887630,6212,887630
458,1014,887950,6212,887950
459,1016,888950,6212,888950
459,1016,889950,6212,889950
460,1018,890950,6212,890950
460,1018,891320,6212,891320
460,1018,891640,6212,891640
461,1020,892640,6212,892640
461,1020,893450,6212,893450
462,1022,894450,6212,894450
462,1022,895260,6212,895260
463,1024,896260,6212,896260
463,1024,897260,6212,897260
464,1026,897730,6212,897730
464,1026,898730,6212,898730
464,1026,898730,6212,898730
465,1028,899540,6212,899540
465,1028,900540,6212,900540
466,1030,901540,6212,901540
466,1030,902540,6212,902540
466,1030,903000,6212,903000
467,1032,903470,6212,903470
467,1032,904470,6212,904470
468,1034,905470,6212,905470
468,1034,905940,6212,905940
468,1034,906940,6212,906940
469,1036,907410,6212,907410
469,1036,908410,6212,908410
470,1038,909410,6212,909410
470,1038,909410,6212,909410
470,1038,909410,6212,909410
470,1038,910410,6212,910410
470,1038,910880,6212,910880
471,1040,911880,6212,911880
471,1040,912880,6212,912880
472,1042,913880,6212,913880
472,1042,914690,6212,914690
473,1044,915690,6212,915690
473,1044,916690,6212,916690
474,1046,917500,6212,917500
474,1046,917970,6212,917970
474,1046,918290,6212,918290
475,1048,919290,6212,919290
475,1048,920290,6212,920290
476,1050,921290,6212,921290
476,1050,921610,6212,921610
477,1052,922420,6212,922420
478,1054,924420,6212,924420
478,1054,925420,6212,925420
479,1056,926420,6212,926420
479,1056,927230,6212,927230
480,1058,928040,6212,928040
480,1058,929040,6212,929040
481,1060,930040,6212,930040
481,1060,930410,6212,930410
481,1060,931410,6212,931410
482,1062,931960,6212,931960
482,1062,932960,6212,932960
483,1064,933770,6212,933770
483,1064,934770,6212,934770
484,1066,935770,6212,935770
484,1066,936580,6212,936580
485,1068,937580,6212,937580
485,1068,938390,6212,938390
486,1070,939040,6212,939040
486,1070,939510,6212,939510
487,1072,940510,6212,940510
487,1072,940620,6212,940620
487,1072,941620,6212,941620
487,1072,942080,6212,942080
488,1074,942550,6212,942550
488,1074,942780,6212,942780
488,1074,943780,6212,943780
488,1074,944250,6212,944250
488,1074,944620,6212,944620
489,1076,945620,6212,945620
489,1076,946090,6212,946090
489,1076,946090,6212,946090
490,1078,946740,6212,946740
490,1078,947740,6212,947740
491,1080,948740,6212,948740
491,1080,949740,6212,949740
492,1082,950740,6212,950740
492,1082,951740,6212,951740
493,1084,952740,6212,952740
493,1084,953740,6212,953740
493,1084,954210,6212,954210
494,1086,955210,6212,955210
494,1086,956210,6212,956210
495,1088,956680,6212,956680
495,1088,957000,6212,957000
495,1088,957470,6212,957470
495,1088,958470,6212,958470
496,1090,958930,6212,958930
496,1090,959930,6212,959930
497,1092,960930,6212,960930
497,1092,961930,6212,961930
498,1094,962930,6212,962930
498,1094,963740,6212,963740
499,1096,964740,6212,964740
499,1096,965740,6212,965740
500,1098,966740,6212,966740
500,1098,967740,6212,967740
500,1098,967740,6212,967740
500,1098,967970,6212,967970
501,1100,968780,6212,968780
501,1100,969000,6212,969000
501,1100,970000,6212,970000
502,1102,971000,6212,971000
502,1102,972000,6212,972000
503,1104,973000,6212,973000
503,1104,974000,6212,974000
504,1106,975000,6212,975000
504,1106,976000,6212,976000
505,1108,977000,6212,977000
505,1108,978000,6212,978000
506,1110,979000,6212,979000
506,1110,979810,6212,979810
506,1110,980180,6212,980180
507,1112,980650,6212,980650
507,1112,980650,6212,980650
507,1112,981650,6212,981650
508,1114,982650,6212,982650
508,1114,983650,6212,983650
509,1116,984650,6212,984650
509,1116,985460,6212,985460
510,1118,986460,6212,986460
510,1118,987460,6212,987460
511,1120,988460,6212,988460
511,1120,989460,6212,989460
512,1122,990460,6212,990460
512,1122,991010,6212,991010
512,1122,991010,6212,991010
513,1124,991820,6212,991820
513,1124,992630,6212,992630
514,1126,993630,6212,993630
514,1126,994440,6212,994440
515,1128,995440,6212,995440
515,1128,995440,6212,995440
515,1128,996440,6212,996440
515,1128,996760,6212,996760
516,1130,997760,6212,997760
516,1130,998760,6212,998760
516,1130,998760,6212,998760
517,1132,999760,6212,999760
517,1132,1000310,6212,1000310
517,1132,1000630,6212,1000630
518,1134,1001440,6212,1001440
518,1134,1002440,6212,1002440
519,1136,1003440,6212,1003440
519,1136,1003910,6212,1003910
519,1136,1003910,6212,1003910
520,1138,1004560,6212,1004560
520,1138,1005560,6212,1005560
521,1140,1006560,6212,1006560
521,1140,1007560,6212,1007560
522,1142,1008560,6212,1008560
522,1142,1008880,6212,1008880
522,1142,1009880,6212,1009880
523,1144,1010690,6212,1010690
523,1144,1011500,6212,1011500
524,1146,1012310,6212,1012310
524,1146,1012780,6212,1012780
524,1146,1013780,6212,1013780
525,1148,1014590,6212,1014590
525,1148,1015590,6212,1015590
526,1150,1016590,6212,1016590
526,1150,1017590,6212,1017590
527,1152,1018590,6212,1018590
527,1152,1019400,6212,1019400
527,1152,1019720,6212,1019720
528,1154,1020720,6212,1020720
528,1154,1021190,6212,1021190
529,1156,1022190,6212,1022190
529,1156,1022190,6212,1022190
529,1156,1023190,6212,1023190
530,1158,1024190,6212,1024190
530,1158,1024410,6212,1024410
530,1158,1024960,6212,1024960
531,1160,1025960,6212,1025960
531,1160,1026430,6212,1026430
531,1160,1027430,6212,1027430
532,1162,1027980,6212,1027980
532,1162,1027980,6212,1027980
532,1162,1028210,6212,1028210
532,1162,1028580,6212,1028580
532,1162,1029040,6212,1029040
532,1162,1029200,6212,1029200
533,1164,1030200,6212,1030200
533,1164,1031200,6212,1031200
533,1164,1031660,6212,1031660
533,1164,1031890,6212,1031890
534,1166,1032890,6212,1032890
534,1166,1033050,6212,1033050
534,1166,1033370,6212,1033370
534,1166,1034370,6212,1034370
534,1166,1034690,6212,1034690
535,1168,1035690,6212,1035690
535,1168,1036690,6212,1036690
536,1170,1037690,6212,1037690
536,1170,1038690,6212,1038690
537,1172,1039690,6212,1039690
537,1172,1040690,6212,1040690
538,1174,1041690,6212,1041690
538,1174,1042690,6212,1042690
538,1174,1043010,6212,1043010
539,1176,1043660,6212,1043660
539,1176,1044660,6212,1044660
540,1178,1045660,6212,1045660
540,1178,1046660,6212,1046660
541,1180,1047660,6212,1047660
541,1180,1048660,6212,1048660
542,1184,1052660,6212,1052660
543,1186,1053660,6212,1053660
543,1186,1054660,6212,1054660
544,1188,1055310,6212,1055310
544,1188,1055780,6212,1055780
544,1188,1056250,6212,1056250
545,1190,1057250,6212,1057250
545,1190,1058250,6212,1058250
546,1192,1059250,6212,1059250
546,1192,1060250,6212,1060250
547,1194,1061060,6212,1061060
547,1194,1062060,6212,1062060
548,1196,1063060,6212,1063060
548,1196,1063870,6212,1063870
549,1198,1064870,6212,1064870
549,1198,1065680,6212,1065680
550,1200,1066150,6212,1066150
550,1200,1067150,6212,1067150
551,1202,1068150,6212,1068150
551,1202,1069150,6212,1069150
552,1204,1069700,6212,1069700
552,1204,1070700,6212,1070700
553,1206,1071290,6212,1071290
553,1206,1071610,6212,1071610
553,1206,1072080,6212,1072080
553,1206,1072080,6212,1072080
553,1206,1072630,6212,1072630
553,1206,1073000,6212,1073000
553,1206,1073160,6212,1073160
554,1208,1074160,6212,1074160
554,1208,1075160,6212,1075160
555,1210,1075970,6212,1075970
555,1210,1076970,6212,1076970
556,1212,1077780,6212,1077780
556,1212,1078780,6212,1078780
557,1214,1079780,6212,1079780
557,1214,1080250,6212,1080250
558,1216,1081060,6212,1081060
558,1216,1082060,6212,1082060
559,1218,1083060,6212,1083060
559,1218,1083520,6212,1083520
559,1218,1083520,6212,1083520
559,1218,1083520,6212,1083520
559,1218,1084520,6212,1084520
560,1220,1085110,6212,1085110
560,1220,1085110,6212,1085110
560,1220,1085340,6212,1085340
560,1220,1085560,6212,1085560
560,1220,1085560,6212,1085560
560,1220,1086370,6212,1086370
561,1222,1087370,6212,1087370
561,1222,1088370,6212,1088370
562,1224,1089370,6212,1089370
562,1224,1090370,6212,1090370
563,1226,1091370,6212,1091370
563,1226,1091850,6212,1091850
564,1228,1092850,6212,1092850
564,1228,1092960,6212,1092960
564,1228,1093960,6212,1093960
565,1230,1094770,6212,1094770
565,1230,1094770,6212,1094770
565,1230,1095770,6212,1095770
566,1232,1096770,6212,1096770
566,1232,1097770,6212,1097770
567,1234,1098580,6212,1098580
567,1234,1099580,6212,1099580
568,1236,1100580,6212,1100580
568,1236,1101580,6212,1101580
569,1238,1102580,6212,1102580
569,1238,1103230,6212,1103230
570,1240,1104230,6212,1104230
570,1240,1104690,6212,1104690
570,1240,1105340,6212,1105340
570,1240,1105340,6212,1105340
571,1242,1106150,6212,1106150
571,1242,1106800,6212,1106800
571,1242,1107030,6212,1107030
572,1244,1108030,6212,1108030
572,1244,1109030,6212,1109030
573,1246,1110030,6212,1110030
573,1246,1110030,6212,1110030
573,1246,1111030,6212,1111030
574,1248,1111840,6212,1111840
574,1248,1112840,6212,1112840
574,1248,1113060,6212,1113060
575,1250,1113870,6212,1113870
575,1250,1114340,6212,1114340
576,1252,1115340,6212,1115340
576,1252,1116150,6212,1116150
577,1254,1117150,6212,1117150
577,1254,1118150,6212,1118150
577,1254,1118470,6212,1118470
577,1254,1118930,6212,1118930
578,1256,1119740,6212,1119740
578,1256,1120740,6212,1120740
579,1258,1121740,6212,1121740
579,1258,1122210,6212,1122210
580,1260,1123210,6212,1123210
580,1260,1124210,6212,1124210
581,1262,1125210,6212,1125210
581,1262,1125210,6212,1125210
581,1262,1125680,6212,1125680
581,1262,1126150,6212,1126150
581,1262,1126620,6212,1126620
582,1264,1127620,6212,1127620
582,1264,1128620,6212,1128620
583,1266,1129620,6212,1129620
583,1266,1130620,6212,1130620
584,1268,1131090,6212,1131090
584,1268,1132090,6212,1132090
584,1268,1132560,6212,1132560
585,1270,1133560,6212,1133560
585,1270,1134560,6212,1134560
586,1272,1135560,6212,1135560
586,1272,1135560,6212,1135560
586,1272,1136370,6212,1136370
587,1274,1137180,6212,1137180
587,1274,1138180,6212,1138180
588,1275,1138990,6212,1138990
589,1276,1139450,6212,1139450
590,1280,1140260,6212,1140260
590,1280,1140850,6212,1140850
590,1280,1141850,6212,1141850
590,1280,1142660,6212,1142660
591,1284,1143660,6212,1143660
591,1284,1144660,6212,1144660
591,1284,1145310,6212,1145310
591,1284,1146310,6212,1146310
591,1284,1146470,6212,1146470
591,1284,1146630,6212,1146630
592,1288,1147630,6212,1147630
592,1288,1147950,6212,1147950
592,1288,1148760,6212,1148760
592,1288,1149570,6212,1149570
592,1288,1150040,6212,1150040
593,1292,1151040,6212,1151040
593,1292,1151360,6212,1151360
593,1292,1151360,6212,1151360
593,1292,1151680,6212,1151680
593,1292,1152680,6212,1152680
593,1292,1153680,6212,1153680
593,1292,1154680,6212,1154680
594,1296,1155490,6212,1155490
594,1296,1156300,6212,1156300
594,1296,1157300,6212,1157300
594,1296,1158300,6212,1158300
594,1296,1158300,6212,1158300
595,1300,1159300,6212,1159300
595,1300,1160110,6212,1160110
595,1300,1160580,6212,1160580
595,1300,1161580,6212,1161580
596,1304,1162390,6212,1162390
596,1304,1163390,6212,1163390
596,1304,1164390,6212,1164390
596,1304,1165390,6212,1165390
597,1308,1166390,6212,1166390
597,1308,1166850,6212,1166850
597,1308,1167850,6212,1167850
597,1308,1168500,6212,1168500
597,1308,1168970,6212,1168970
597,1308,1169440,6212,1169440
598,1312,1170250,6212,1170250
598,1312,1170250,6212,1170250
598,1312,1171250,6212,1171250
598,1312,1172250,6212,1172250
598,1312,1173250,6212,1173250
599,1316,1174250,6212,1174250
599,1316,1175250,6212,1175250
599,1316,1176250,6212,1176250
599,1316,1177060,6212,1177060
599,1316,1177530,6212,1177530
600,1320,1178340,6212,1178340
600,1320,1178660,6212,1178660
600,1320,1179660,6212,1179660
600,1320,1179890,6212,1179890
600,1320,1180890,6212,1180890
600,1320,1181890,6212,1181890
601,1324,1182890,6212,1182890
601,1324,1183890,6212,1183890
601,1324,1184890,6212,1184890
601,1324,1185360,6212,1185360
601,1324,1185830,6212,1185830
602,1328,1186480,6212,1186480
602,1328,1187290,6212,1187290
602,1328,1188100,6212,1188100
602,1328,1188560,6212,1188560
603,1332,1189560,6212,1189560
603,1332,1190370,6212,1190370
603,1332,1191020,6212,1191020
603,1332,1191830,6212,1191830
603,1332,1192300,6212,1192300
604,1340,1193300,6212,1193300
604,1340,1194300,6212,1194300
604,1340,1195300,6212,1195300
604,1340,1196300,6212,1196300
604,1340,1197300,6212,1197300
604,1340,1198300,6212,1198300
605,1348,1199300,6212,1199300
605,1348,1200300,6212,1200300
605,1348,1200890,6212,1200890
605,1348,1201700,6212,1201700
605,1348,1202700,6212,1202700
605,1348,1203700,6212,1203700
605,1348,1204020,6212,1204020
605,1348,1205020,6212,1205020
605,1348,1206020,6212,1206020
605,1348,1206240,6212,1206240
606,1356,1207240,6212,1207240
606,1356,1208240,6212,1208240
606,1356,1208610,6212,1208610
606,1356,1209080,6212,1209080
606,1356,1210080,6212,1210080
606,1356,1211080,6212,1211080
607,1364,1211730,6212,1211730
607,1364,1212190,6212,1212190
607,1364,1213190,6212,1213190
607,1364,1213660,6212,1213660
607,1364,1214470,6212,1214470
607,1364,1214790,6212,1214790
607,1364,1215790,6212,1215790
607,1364,1216790,6212,1216790
608,1372,1217790,6212,1217790
608,1372,1218790,6212,1218790
608,1372,1218790,6212,1218790
608,1372,1219260,6212,1219260
608,1372,1220260,6212,1220260
608,1372,1220580,6212,1220580
608,1372,1221580,6212,1221580
608,1372,1222580,6212,1222580
608,1372,1223050,6212,1223050
608,1372,1223510,6212,1223510
608,1372,1223670,6212,1223670
609,1380,1223990,6212,1223990
609,1380,1224990,6212,1224990
609,1380,1225800,6212,1225800
609,1380,1226800,6212,1226800
609,1380,1227270,6212,1227270
609,1380,1227750,6212,1227750
609,1380,1228750,6212,1228750
609,1380,1229560,6212,1229560
610,1388,1230560,6212,1230560
610,1388,1230720,6212,1230720
610,1388,1231720,6212,1231720
610,1388,1232530,6212,1232530
610,1388,1233000,6212,1233000
610,1388,1233320,6212,1233320
610,1388,1234320,6212,1234320
610,1388,1234780,6212,1234780
610,1388,1235780,6212,1235780
610,1388,1236590,6212,1236590
610,1388,1237590,6212,1237590
610,1388,1238400,6212,1238400
611,1396,1239400,6212,1239400
611,1396,1240050,6212,1240050
611,1396,1240640,6212,1240640
611,1396,1241110,6212,1241110
611,1396,1241760,6212,1241760
611,1396,1242760,6212,1242760
611,1396,1242980,6212,1242980
611,1396,1243980,6212,1243980
611,1396,1244140,6212,1244140
611,1396,1245140,6212,1245140
612,1404,1246140,6212,1246140
612,1404,1247140,6212,1247140
612,1404,1248140,6212,1248140
612,1404,1249140,6212,1249140
612,1404,1249950,6212,1249950
612,1404,1250420,6212,1250420
612,1404,1251230,6212,1251230
612,1404,1252230,6212,1252230
612,1404,1253230,6212,1253230
613,1412,1254230,6212,1254230
613,1412,1255230,6212,1255230
613,1412,1256230,6212,1256230
613,1412,1257230,6212,1257230
613,1412,1258040,6212,1258040
613,1412,1258850,6212,1258850
613,1412,1259850,6212,1259850
613,1412,1260850,6212,1260850
614,1420,1261660,6212,1261660
614,1420,1262660,6212,1262660
614,1420,1263130,6212,1263130
614,1420,1263940,6212,1263940
614,1420,1264940,6212,1264940
614,1420,1265940,6212,1265940
614,1420,1266940,6212,1266940
614,1420,1267940,6212,1267940
615,1428,1268940,6212,1268940
615,1428,1268940,6212,1268940
615,1428,1269260,6212,1269260
615,1428,1269420,6212,1269420
615,1428,1270420,6212,1270420
615,1428,1271420,6212,1271420
615,1428,1271580,6212,1271580
615,1428,1272230,6212,1272230
615,1428,1273230,6212,1273230
615,1428,1274230,6212,1274230
616,1436,1275230,6212,1275230
616,1436,1276230,6212,1276230
616,1436,1277230,6212,1277230
616,1436,1278230,6212,1278230
616,1436,1279230,6212,1279230
616,1436,1279880,6212,1279880
616,1436,1280690,6212,1280690
616,1436,1281060,6212,1281060
616,1436,1282060,6212,1282060
616,1436,1283060,6212,1283060
616,1436,1284060,6212,1284060
617,1444,1284710,6212,1284710
617,1444,1285520,6212,1285520
617,1444,1286520,6212,1286520
617,1444,1286990,6212,1286990
617,1444,1287640,6212,1287640
617,1444,1287870,6212,1287870
617,1444,1288680,6212,1288680
617,1444,1289680,6212,1289680
617,1444,1290150,6212,1290150
617,1444,1290960,6212,1290960
618,1452,1291960,6212,1291960
618,1452,1292960,6212,1292960
618,1452,1293770,6212,1293770
618,1452,1294580,6212,1294580
