ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
399805.8,6.99,1.82,145969.48,2.55
399942.63,7.0,1.82,146263.84,2.56
399890.91,7.0,1.82,146260.6,2.56
400027.73,7.0,1.83,146329.46,2.56
400164.56,7.0,1.83,146452.08,2.56
400112.83,7.0,1.83,146395.08,2.56
400061.11,7.0,1.83,146391.84,2.56
400197.94,7.01,1.83,146460.7,2.56
400197.94,7.01,1.83,146460.7,2.56
400146.21,7.01,1.84,146347.6,2.56
399942.08,7.0,1.83,146142.31,2.56
399890.36,7.0,1.83,146142.31,2.56
399527.91,7.0,1.83,145852.99,2.55
399476.19,7.0,1.83,145739.89,2.55
399613.02,7.0,1.83,145926.08,2.56
399561.29,7.0,1.83,145905.77,2.56
399357.16,7.0,1.83,145719.74,2.55
399629.57,7.01,1.83,145952.24,2.56
399577.84,7.01,1.83,145839.14,2.56
399526.12,7.01,1.83,145839.14,2.56
399474.4,7.01,1.83,145809.65,2.56
399270.26,7.0,1.83,145604.36,2.55
398976.13,7.0,1.83,145333.36,2.55
398924.41,7.0,1.83,145249.75,2.55
399295.13,7.01,1.83,145378.93,2.55
398942.69,7.0,1.83,145327.95,2.55
399396.06,7.01,1.84,145658.3,2.56
399344.34,7.01,1.84,145628.81,2.56
399292.61,7.01,1.84,145545.2,2.55
399240.89,7.01,1.84,145432.96,2.55
399137.44,7.01,1.84,145319.85,2.55
398723.65,7.01,1.84,145319.85,2.56
397723.65,7.0,1.82,144319.85,2.54
397248.55,6.99,1.82,143898.2,2.53
397196.82,6.99,1.82,143897.34,2.53
397145.1,6.99,1.82,143894.1,2.53
397093.37,6.99,1.82,143784.24,2.53
397230.2,6.99,1.82,143906.86,2.53
397600.92,7.0,1.83,144207.78,2.54
397469.19,7.0,1.83,144151.95,2.54
397417.47,7.0,1.83,144171.7,2.54
397365.74,7.0,1.83,144038.85,2.54
397081.87,6.99,1.82,143745.59,2.53
396794.78,6.99,1.82,143437.45,2.53
397165.49,7.0,1.82,143552.39,2.53
397113.77,7.0,1.82,143719.38,2.53
396899.73,6.99,1.82,143532.1,2.53
396848.0,6.99,1.82,143502.61,2.53
396796.28,6.99,1.82,143419.0,2.53
397167.0,7.0,1.83,143533.94,2.53
397115.27,7.0,1.83,143747.49,2.53
397252.1,7.0,1.83,143870.11,2.54
397200.37,7.01,1.83,143813.11,2.54
397148.65,7.01,1.83,143792.8,2.54
397096.92,7.01,1.83,143700.01,2.54
396938.37,7.0,1.83,143543.84,2.53
396938.37,7.0,1.83,143543.84,2.53
396674.71,7.0,1.83,143252.75,2.53
397000.08,7.01,1.83,143139.64,2.53
396948.35,7.01,1.83,143522.64,2.53
396896.63,7.01,1.83,143409.54,2.53
396844.9,7.01,1.83,143409.54,2.53
396793.18,7.01,1.83,143301.22,2.53
396793.18,7.01,1.83,143301.22,2.53
396741.46,7.01,1.83,143296.44,2.53
396689.73,7.01,1.83,143184.2,2.53
396638.01,7.01,1.84,143183.33,2.53
397016.7,7.01,1.84,143200.45,2.53
397153.52,7.02,1.85,143614.33,2.54
396942.81,7.01,1.84,143387.49,2.53
396784.03,7.01,1.84,143236.99,2.53
396732.3,7.01,1.84,143233.75,2.53
396680.58,7.01,1.84,143123.89,2.53
396817.41,7.02,1.84,143246.5,2.53
396765.68,7.02,1.84,143196.96,2.53
396713.96,7.02,1.84,143167.47,2.53
396662.23,7.02,1.84,143083.86,2.53
396610.51,7.02,1.85,142970.75,2.53
396558.78,7.02,1.85,142970.75,2.53
396558.78,7.02,1.85,142970.75,2.53
396507.06,7.02,1.85,142989.8,2.53
396455.34,7.02,1.85,142857.65,2.53
396403.61,7.02,1.85,142854.41,2.53
396351.89,7.02,1.85,142744.55,2.53
396624.29,7.02,1.85,142808.45,2.53
396572.57,7.03,1.85,142956.74,2.53
396520.85,7.03,1.85,142843.64,2.53
396469.12,7.03,1.85,142843.64,2.53
396417.4,7.03,1.85,142730.53,2.53
396417.4,7.03,1.85,142730.53,2.53
396365.67,7.03,1.85,142730.53,2.53
396313.95,7.03,1.85,142617.43,2.53
395953.54,7.02,1.85,142317.9,2.52
396324.26,7.03,1.86,142759.29,2.53
396272.53,7.03,1.86,142729.79,2.53
396409.36,7.03,1.86,142824.91,2.53
396357.63,7.03,1.86,142821.67,2.53
396187.14,7.03,1.86,142631.12,2.53
396135.42,7.03,1.86,142521.26,2.53
396083.7,7.03,1.86,142408.16,2.53
396031.97,7.03,1.86,142408.16,2.53
395980.25,7.03,1.86,142295.06,2.53
396350.97,7.04,1.87,142736.43,2.53
396299.24,7.04,1.87,142706.94,2.53
396571.65,7.04,1.87,142948.62,2.54
396519.92,7.04,1.87,142928.3,2.54
396468.2,7.04,1.87,142835.52,2.54
396605.03,7.05,1.88,142958.13,2.54
396242.58,7.04,1.87,142576.76,2.53
396621.27,7.05,1.88,142885.14,2.54
396569.55,7.05,1.88,142864.82,2.54
396517.82,7.05,1.88,142772.04,2.54
396466.1,7.05,1.88,142751.72,2.54
396414.38,7.05,1.88,142658.94,2.54
396551.2,7.05,1.88,142781.55,2.54
396499.48,7.05,1.88,142724.56,2.54
396447.75,7.06,1.88,142721.31,2.54
396396.03,7.06,1.88,142611.45,2.54
396532.85,7.06,1.89,142734.07,2.54
396669.68,7.06,1.89,142855.8,2.54
396806.51,7.07,1.89,142978.41,2.55
396754.78,7.07,1.89,142921.42,2.55
396703.06,7.07,1.89,142891.93,2.55
396839.88,7.07,1.9,142987.04,2.55
396788.16,7.07,1.9,142873.94,2.55
396924.99,7.07,1.9,143060.11,2.55
397250.35,7.08,1.91,142947.01,2.55
397198.63,7.08,1.91,143330.0,2.56
397146.9,7.08,1.91,143326.76,2.56
397146.9,7.08,1.91,143326.76,2.56
397095.18,7.08,1.91,143216.9,2.55
396873.22,7.08,1.91,142996.06,2.55
397010.05,7.08,1.91,143118.68,2.55
396958.33,7.08,1.91,143069.13,2.55
396597.91,7.08,1.9,142769.6,2.55
396310.83,7.07,1.9,142476.61,2.54
396259.1,7.07,1.9,142456.29,2.54
395964.97,7.07,1.89,142161.0,2.54
396101.8,7.07,1.9,142246.94,2.54
396050.07,7.07,1.9,142243.7,2.54
395998.35,7.07,1.9,142133.84,2.54
396377.04,7.08,1.91,142150.96,2.54
396325.31,7.08,1.91,142471.77,2.54
396273.59,7.08,1.91,142363.45,2.54
395913.18,7.07,1.9,141982.42,2.54
395861.45,7.07,1.9,141977.63,2.54
395809.73,7.07,1.9,141974.39,2.54
395758.0,7.07,1.9,141864.53,2.54
396120.16,7.08,1.91,141751.43,2.53
396068.43,7.08,1.91,142174.69,2.54
396016.71,7.08,1.91,142171.44,2.54
396153.53,7.09,1.91,142240.31,2.54
396101.81,7.09,1.91,142128.07,2.54
396463.96,7.09,1.92,142550.46,2.55
396412.24,7.09,1.92,142530.14,2.55
396075.15,7.09,1.91,142187.15,2.54
396023.43,7.09,1.92,142094.36,2.54
395971.7,7.09,1.92,141981.26,2.54
395677.57,7.08,1.91,141685.97,2.54
395814.4,7.09,1.91,141872.16,2.54
395400.6,7.09,1.92,141872.16,2.54
395348.88,7.09,1.92,141868.92,2.54
395297.16,7.09,1.92,141759.06,2.54
395245.43,7.09,1.92,141779.56,2.54
395193.71,7.09,1.92,141645.96,2.54
395141.98,7.09,1.92,141665.45,2.54
394945.09,7.09,1.92,141447.8,2.54
395315.81,7.1,1.92,141710.23,2.54
395184.08,7.09,1.92,141606.91,2.54
395132.36,7.09,1.92,141493.81,2.54
394848.48,7.09,1.92,141200.55,2.53
395219.2,7.1,1.92,141641.92,2.54
395167.47,7.1,1.92,141638.68,2.54
395115.75,7.1,1.92,141528.82,2.54
395252.57,7.1,1.93,141651.44,2.54
395389.4,7.1,1.93,141773.16,2.55
395337.68,7.1,1.93,141769.92,2.55
395285.95,7.1,1.93,141660.06,2.55
395234.23,7.1,1.93,141547.82,2.54
395182.5,7.11,1.93,141546.96,2.54
395130.78,7.11,1.93,141543.72,2.55
395130.78,7.11,1.93,141543.72,2.55
395079.06,7.11,1.93,141433.86,2.54
395215.88,7.11,1.94,141556.48,2.55
395352.71,7.11,1.94,141678.2,2.55
394990.27,7.11,1.93,141296.83,2.54
394938.54,7.11,1.93,141267.34,2.54
394886.82,7.11,1.94,141183.73,2.54
394835.09,7.11,1.94,141163.41,2.54
395205.81,7.12,1.94,141465.66,2.55
395154.09,7.12,1.94,141445.34,2.55
395102.36,7.12,1.94,141352.56,2.55
395050.64,7.12,1.94,141323.06,2.55
394998.91,7.12,1.94,141239.45,2.54
394947.19,7.12,1.94,141236.21,2.55
394733.15,7.11,1.94,141048.95,2.54
394869.97,7.12,1.94,141117.81,2.54
394818.25,7.12,1.94,141138.31,2.54
394766.52,7.12,1.95,141004.71,2.54
394714.8,7.12,1.95,141001.46,2.54
394663.08,7.12,1.95,140891.6,2.54
394799.9,7.12,1.95,141014.22,2.54
394748.18,7.12,1.95,140964.68,2.54
394885.0,7.13,1.95,141087.29,2.55
394565.0,7.12,1.95,140767.29,2.54
394513.28,7.12,1.95,140717.75,2.54
394785.69,7.13,1.95,140781.64,2.54
394733.96,7.13,1.95,140930.22,2.54
394682.24,7.13,1.95,140900.73,2.54
394630.51,7.13,1.96,140817.12,2.54
394310.51,7.12,1.95,140497.12,2.54
394258.79,7.12,1.95,140493.88,2.54
394207.06,7.12,1.95,140384.02,2.54
394155.34,7.12,1.95,140271.78,2.53
394526.06,7.13,1.96,140712.29,2.54
394305.34,7.13,1.95,140490.58,2.54
394253.62,7.13,1.95,140487.34,2.54
394253.62,7.13,1.95,140487.34,2.54
393959.49,7.12,1.95,140191.76,2.53
393597.05,7.12,1.94,139810.39,2.53
393545.32,7.12,1.94,139700.53,2.53
393908.07,7.12,1.95,139943.15,2.53
394044.9,7.13,1.95,140182.16,2.54
394181.72,7.13,1.96,140304.78,2.54
394023.17,7.13,1.96,140147.46,2.54
394160.0,7.13,1.96,140269.18,2.54
394296.82,7.14,1.96,140391.8,2.54
394433.65,7.14,1.97,140513.52,2.54
394433.65,7.14,1.97,140513.52,2.54
394069.18,7.13,1.96,140144.54,2.54
394017.45,7.13,1.96,140031.44,2.54
393965.73,7.13,1.96,140031.44,2.54
393914.01,7.13,1.96,139919.2,2.53
393862.28,7.13,1.96,139918.34,2.53
393999.11,7.14,1.97,140040.96,2.54
394135.93,7.14,1.97,140162.68,2.54
394506.65,7.15,1.98,140291.86,2.54
394832.02,7.16,1.98,140876.03,2.55
394780.29,7.16,1.98,140762.93,2.55
394728.57,7.16,1.98,140762.93,2.55
394366.12,7.15,1.98,140344.44,2.54
394314.4,7.15,1.98,140324.12,2.54
394262.68,7.15,1.98,140231.34,2.54
394210.95,7.15,1.98,140118.24,2.54
394347.78,7.15,1.98,140304.41,2.55
394296.05,7.15,1.98,140191.31,2.54
394244.33,7.16,1.98,140191.31,2.54
394192.61,7.16,1.98,140078.21,2.54
394140.88,7.16,1.98,140078.21,2.54
394140.88,7.16,1.98,140078.21,2.54
393952.34,7.15,1.98,139917.57,2.54
393900.62,7.15,1.98,139888.08,2.54
393848.89,7.15,1.98,139804.47,2.54
393797.17,7.15,1.98,139691.37,2.54
393745.45,7.15,1.98,139691.37,2.54
393693.72,7.15,1.98,139671.05,2.54
393966.13,7.16,1.99,139903.55,2.54
394102.96,7.16,1.99,140026.17,2.55
394051.23,7.16,1.99,139976.63,2.54
393999.51,7.16,1.99,139947.13,2.54
394370.22,7.17,2.0,140258.55,2.55
394017.78,7.17,1.99,139933.52,2.55
393966.06,7.17,1.99,139820.42,2.54
394102.88,7.17,2.0,140006.61,2.55
394051.16,7.17,2.0,139898.29,2.55
394051.16,7.17,2.0,139898.29,2.55
394051.16,7.17,2.0,139898.29,2.55
393999.44,7.17,2.0,139893.51,2.55
394136.26,7.17,2.0,140016.13,2.55
394084.54,7.17,2.0,139967.6,2.55
394032.81,7.18,2.0,139947.29,2.55
393981.09,7.18,2.0,139854.5,2.55
394351.81,7.18,2.01,139969.44,2.55
394300.08,7.18,2.01,140136.43,2.55
394248.36,7.18,2.01,140116.11,2.55
394520.77,7.19,2.02,140348.61,2.56
394469.04,7.19,2.02,140240.29,2.56
394605.87,7.19,2.02,140414.24,2.56
394554.14,7.19,2.02,140302.0,2.56
394554.14,7.19,2.02,140302.0,2.56
394554.14,7.19,2.02,140302.0,2.56
394554.14,7.19,2.02,140302.0,2.56
394690.97,7.2,2.02,140487.31,2.56
394690.97,7.2,2.02,140487.31,2.56
394639.25,7.2,2.03,140457.82,2.56
394587.52,7.2,2.03,140374.2,2.56
394535.8,7.2,2.03,140344.71,2.56
394173.36,7.19,2.02,140009.68,2.55
393966.46,7.19,2.02,140009.68,2.56
394103.28,7.2,2.03,140104.8,2.56
394474.0,7.2,2.03,140219.74,2.56
394179.87,7.2,2.03,139924.45,2.56
394316.7,7.2,2.03,140233.05,2.56
394453.52,7.21,2.03,140355.66,2.56
394590.35,7.21,2.04,140477.39,2.57
394538.62,7.21,2.04,140457.07,2.57
394486.9,7.21,2.04,140364.29,2.57
394435.18,7.21,2.04,140251.19,2.56
394572.0,7.22,2.04,140438.38,2.57
394520.28,7.22,2.04,140408.89,2.57
394468.55,7.22,2.04,140325.28,2.57
394605.38,7.22,2.05,140447.89,2.57
394553.66,7.22,2.05,140390.9,2.57
394690.48,7.22,2.05,140513.51,2.57
394638.76,7.22,2.05,140456.52,2.57
394276.32,7.22,2.05,140167.2,2.57
394276.32,7.22,2.05,140167.2,2.57
394224.59,7.22,2.05,140054.1,2.56
394595.31,7.23,2.05,140495.47,2.57
394543.59,7.23,2.05,140475.15,2.57
394680.41,7.23,2.06,140561.09,2.57
394317.97,7.22,2.05,140179.72,2.57
394266.25,7.22,2.05,140150.23,2.57
394214.52,7.22,2.05,140066.62,2.57
394651.86,7.23,2.06,139953.52,2.56
394321.58,7.23,2.06,140215.96,2.57
394269.85,7.23,2.06,140104.02,2.57
394648.54,7.24,2.06,140121.14,2.57
394288.13,7.23,2.06,140182.93,2.57
394236.4,7.23,2.06,140060.92,2.57
394607.12,7.24,2.06,140190.09,2.57
394555.4,7.24,2.07,140342.84,2.57
394503.67,7.24,2.07,140322.53,2.57
394209.54,7.23,2.06,140027.24,2.57
394157.82,7.23,2.06,139934.45,2.57
394106.09,7.23,2.06,139822.21,2.57
394054.37,7.23,2.06,139821.35,2.57
394191.2,7.24,2.07,139943.97,2.57
394139.47,7.24,2.07,139886.97,2.57
393777.03,7.23,2.06,139551.94,2.56
393667.03,7.23,2.06,139441.94,2.56
393615.31,7.23,2.06,139438.7,2.56
393563.58,7.23,2.06,139328.84,2.56
393563.58,7.23,2.06,139328.84,2.56
393511.86,7.23,2.06,139308.52,2.56
393882.57,7.24,2.07,139610.77,2.57
393830.85,7.24,2.07,139497.67,2.56
393967.68,7.24,2.07,139683.84,2.57
394104.5,7.25,2.07,139806.46,2.57
393742.06,7.24,2.07,139471.43,2.56
393690.34,7.24,2.07,139414.43,2.56
393827.16,7.24,2.07,139537.05,2.57
393963.99,7.25,2.08,139658.77,2.57
393912.26,7.25,2.08,139638.46,2.57
393860.54,7.25,2.08,139545.67,2.57
393860.54,7.25,2.08,139545.67,2.57
393997.37,7.25,2.08,139668.29,2.57
394450.74,7.26,2.09,140033.8,2.58
394399.02,7.26,2.09,139968.8,2.58
394852.39,7.27,2.1,140469.05,2.59
394761.17,7.27,2.1,140311.3,2.58
394761.17,7.27,2.1,140311.3,2.58
394464.47,7.26,2.09,140107.51,2.58
394412.74,7.26,2.09,140104.27,2.58
394549.57,7.27,2.1,140173.13,2.58
394821.98,7.27,2.1,140237.03,2.58
394770.25,7.27,2.1,140385.32,2.59
394718.53,7.27,2.1,140382.08,2.59
394521.64,7.27,2.1,140207.72,2.58
394227.5,7.27,2.09,139912.43,2.58
394175.78,7.27,2.09,139802.57,2.58
394312.61,7.27,2.1,139925.18,2.58
394260.88,7.27,2.1,139868.19,2.58
394209.16,7.27,2.1,139864.95,2.58
394157.43,7.27,2.1,139755.09,2.58
394294.26,7.28,2.1,139877.7,2.58
394656.41,7.28,2.11,140252.91,2.59
394604.69,7.28,2.11,140144.59,2.59
394552.96,7.28,2.11,140139.81,2.59
394501.24,7.28,2.11,140119.5,2.59
394826.61,7.29,2.12,140409.71,2.59
394489.52,7.28,2.11,140066.71,2.59
394205.64,7.28,2.11,139756.79,2.58
394153.91,7.28,2.11,139691.79,2.58
394607.29,7.29,2.12,140192.03,2.59
394516.07,7.29,2.12,140067.06,2.59
394886.79,7.3,2.12,140182.0,2.59
394886.79,7.3,2.12,140182.0,2.59
394835.06,7.3,2.12,140348.99,2.59
394783.34,7.3,2.12,140240.67,2.59
394731.61,7.3,2.12,140235.89,2.59
394868.44,7.3,2.13,140358.5,2.59
394816.72,7.3,2.13,140301.51,2.59
394764.99,7.3,2.13,140298.27,2.59
394901.82,7.3,2.13,140367.13,2.6
394850.09,7.3,2.13,140254.03,2.59
394798.37,7.31,2.13,140254.03,2.6
394746.64,7.31,2.13,140233.71,2.6
394694.92,7.31,2.13,140140.93,2.59
394643.2,7.31,2.13,140075.93,2.59
394591.47,7.31,2.13,140027.82,2.59
394539.75,7.31,2.13,139998.33,2.59
394676.57,7.31,2.14,140093.44,2.6
394676.57,7.31,2.14,140093.44,2.6
394624.85,7.31,2.14,140090.2,2.6
394573.13,7.31,2.14,139980.34,2.59
394521.4,7.31,2.14,139872.02,2.59
394521.4,7.31,2.14,139872.02,2.59
394469.68,7.31,2.14,139867.24,2.59
394107.24,7.31,2.13,139532.21,2.59
394055.51,7.31,2.13,139511.89,2.59
394003.79,7.31,2.13,139419.11,2.59
394003.79,7.31,2.13,139419.11,2.59
393952.06,7.31,2.14,139438.6,2.59
393900.34,7.31,2.14,139306.01,2.58
393848.62,7.31,2.14,139285.69,2.58
393796.89,7.31,2.14,139192.91,2.58
393745.17,7.31,2.14,139172.59,2.58
393548.27,7.31,2.13,138958.42,2.58
393685.1,7.31,2.14,139044.35,2.58
393821.92,7.31,2.14,139166.97,2.58
394275.3,7.32,2.15,139532.48,2.59
393978.6,7.32,2.14,139328.69,2.59
393926.87,7.32,2.15,139348.45,2.59
393875.15,7.32,2.15,139215.59,2.59
393823.43,7.32,2.15,139102.49,2.58
393606.44,7.31,2.14,138893.28,2.58
393743.27,7.32,2.15,139079.46,2.58
393691.54,7.32,2.15,138966.35,2.58
393828.37,7.32,2.15,139152.53,2.59
393718.37,7.32,2.15,139042.53,2.59
393666.64,7.32,2.15,138977.53,2.58
393939.05,7.33,2.15,139255.7,2.59
393887.33,7.33,2.15,139226.21,2.59
393835.6,7.33,2.16,139142.6,2.59
393972.43,7.33,2.16,139265.21,2.59
394343.15,7.34,2.17,139566.14,2.6
394099.02,7.33,2.16,139319.86,2.59
393967.29,7.33,2.16,139264.03,2.59
394104.12,7.34,2.16,139386.65,2.59
393690.32,7.34,2.17,139386.65,2.6
393827.15,7.34,2.17,139508.37,2.6
393775.42,7.34,2.17,139488.06,2.6
393723.7,7.34,2.17,139395.27,2.6
393671.98,7.34,2.17,139282.17,2.6
394050.66,7.35,2.18,139733.21,2.61
393998.94,7.35,2.18,139620.11,2.61
393785.51,7.35,2.18,139374.67,2.6
394156.23,7.36,2.18,139816.04,2.61
394024.5,7.35,2.18,139666.38,2.61
393972.78,7.35,2.18,139685.87,2.61
394343.5,7.36,2.19,139948.31,2.61
394343.5,7.36,2.19,139948.31,2.61
394480.32,7.37,2.19,140070.92,2.62
394428.6,7.37,2.19,140021.4,2.61
394376.87,7.37,2.19,139908.29,2.61
394513.7,7.37,2.2,140094.48,2.62
394461.98,7.37,2.2,140091.24,2.62
394598.8,7.37,2.2,140160.1,2.62
394547.08,7.37,2.2,140156.86,2.62
394495.35,7.38,2.2,140047.0,2.62
394632.18,7.38,2.21,140169.62,2.62
394269.74,7.37,2.2,139834.59,2.61
394406.56,7.38,2.2,139956.32,2.62
394354.84,7.38,2.2,139953.07,2.62
394303.11,7.38,2.2,139843.21,2.62
394251.39,7.38,2.21,139730.11,2.61
394630.08,7.39,2.21,140181.15,2.62
394578.36,7.39,2.21,140068.05,2.62
394526.63,7.39,2.21,140068.05,2.62
394799.04,7.39,2.22,140131.94,2.62
394438.62,7.39,2.21,139750.9,2.62
394386.9,7.39,2.21,139879.94,2.62
394335.18,7.39,2.21,139771.62,2.62
394283.45,7.39,2.21,139766.83,2.62
394231.73,7.39,2.22,139653.73,2.62
394368.55,7.39,2.22,139839.91,2.62
394368.55,7.39,2.22,139839.91,2.62
394739.27,7.4,2.23,139954.85,2.62
394687.55,7.4,2.23,140168.17,2.63
394824.37,7.4,2.23,140290.79,2.63
394961.2,7.41,2.23,140412.52,2.63
394909.48,7.41,2.23,140299.41,2.63
394857.75,7.41,2.24,140299.41,2.63
394994.58,7.41,2.24,140422.03,2.63
394632.14,7.41,2.23,140040.66,2.63
394580.41,7.41,2.23,139991.12,2.63
394286.28,7.4,2.23,139715.09,2.62
394234.56,7.4,2.23,139601.99,2.62
394234.56,7.4,2.23,139601.99,2.62
394605.27,7.41,2.24,140043.36,2.63
394553.55,7.41,2.24,139930.25,2.63
394501.83,7.41,2.24,139930.25,2.63
394287.78,7.41,2.23,139686.42,2.62
394236.06,7.41,2.23,139573.32,2.62
394184.33,7.41,2.23,139573.32,2.62
394132.61,7.41,2.23,139460.22,2.62
394569.94,7.42,2.24,139983.5,2.63
394381.29,7.41,2.24,139744.59,2.63
394329.57,7.41,2.24,139715.1,2.63
394466.39,7.42,2.24,139810.21,2.63
394414.67,7.42,2.24,139697.11,2.63
394551.49,7.42,2.25,139883.28,2.63
394499.77,7.42,2.25,139853.79,2.63
394448.05,7.42,2.25,139770.18,2.63
394818.76,7.43,2.26,139899.35,2.63
394767.04,7.43,2.26,140098.46,2.64
394767.04,7.43,2.26,140098.46,2.64
394903.87,7.43,2.26,140221.07,2.64
394852.14,7.43,2.26,140171.53,2.64
394800.42,7.43,2.26,140058.43,2.64
394748.69,7.43,2.26,140058.43,2.64
394396.25,7.43,2.26,139687.05,2.63
394766.97,7.44,2.26,139801.99,2.63
394715.24,7.44,2.26,139968.97,2.64
394663.52,7.44,2.26,139965.73,2.64
394301.08,7.43,2.26,139630.7,2.63
394249.35,7.43,2.26,139520.84,2.63
394620.07,7.44,2.27,139635.78,2.63
394568.35,7.44,2.27,139802.77,2.64
394516.62,7.44,2.27,139782.45,2.64
394516.62,7.44,2.27,139782.45,2.64
394516.62,7.44,2.27,139782.45,2.64
394464.9,7.44,2.27,139689.67,2.63
394102.46,7.43,2.26,139354.64,2.63
394050.73,7.43,2.26,139241.54,2.63
393999.01,7.44,2.26,139241.54,2.63
393947.29,7.44,2.26,139238.29,2.63
394084.11,7.44,2.27,139307.16,2.63
394032.39,7.44,2.27,139303.91,2.63
393980.66,7.44,2.27,139194.05,2.63
394117.49,7.44,2.27,139316.67,2.63
394488.21,7.45,2.28,139617.59,2.64
394274.16,7.45,2.28,139478.53,2.63
394222.44,7.45,2.28,139449.04,2.63
394170.71,7.45,2.28,139365.43,2.63
394118.99,7.45,2.28,139345.11,2.63
394572.36,7.46,2.29,139722.25,2.64
394709.19,7.46,2.29,139844.87,2.64
394605.74,7.46,2.29,139731.77,2.64
394554.02,7.46,2.29,139682.22,2.64
394502.29,7.46,2.29,139678.98,2.64
394639.12,7.47,2.3,139747.84,2.64
394775.95,7.47,2.3,139870.46,2.65
394724.22,7.47,2.3,139813.46,2.65
394672.5,7.47,2.3,139832.96,2.65
394467.8,7.47,2.3,139664.63,2.64
394416.08,7.47,2.3,139532.04,2.64
394778.23,7.48,2.3,139418.94,2.64
394726.51,7.48,2.3,139842.19,2.65
394863.34,7.48,2.31,139964.81,2.65
394811.61,7.48,2.31,139915.26,2.65
394759.89,7.48,2.31,139912.02,2.65
394896.71,7.49,2.31,139980.89,2.65
394844.99,7.49,2.31,139868.65,2.65
394981.81,7.49,2.32,140053.96,2.66
395254.22,7.5,2.32,140117.85,2.66
395624.94,7.5,2.33,140596.75,2.67
395573.22,7.5,2.33,140593.51,2.67
395463.22,7.5,2.33,140483.51,2.67
395411.49,7.5,2.33,140373.65,2.66
395059.05,7.5,2.32,140088.26,2.66
395429.77,7.5,2.33,140203.21,2.66
395209.05,7.5,2.33,139981.5,2.66
395157.33,7.5,2.33,140194.84,2.66
394794.89,7.49,2.32,139813.46,2.65
394461.01,7.49,2.32,139470.2,2.65
394409.28,7.49,2.32,139357.1,2.65
394780.0,7.5,2.32,139798.48,2.65
394780.0,7.5,2.32,139798.48,2.65
395052.41,7.5,2.33,139862.37,2.66
395000.68,7.5,2.33,140010.67,2.66
394948.96,7.5,2.33,139897.57,2.66
394897.24,7.5,2.33,139897.57,2.66
394845.51,7.5,2.33,139785.33,2.66
394793.79,7.51,2.33,139784.46,2.66
394742.06,7.51,2.33,139671.36,2.66
394690.34,7.51,2.33,139671.36,2.66
394327.9,7.5,2.33,139289.98,2.65
394276.17,7.5,2.33,139176.88,2.65
394224.45,7.5,2.33,139176.88,2.65
394595.17,7.51,2.34,139306.05,2.65
394301.04,7.5,2.33,139035.54,2.65
393938.59,7.5,2.32,138793.26,2.64
393886.87,7.5,2.33,138853.26,2.64
394265.56,7.51,2.33,138870.38,2.64
394213.83,7.51,2.33,139191.2,2.65
394162.11,7.51,2.33,139078.1,2.65
394110.39,7.51,2.33,139078.1,2.65
394058.66,7.51,2.33,139048.61,2.65
394195.49,7.51,2.34,139143.72,2.65
394143.76,7.51,2.34,139030.62,2.65
394092.04,7.51,2.34,139030.62,2.65
394040.32,7.51,2.34,139027.38,2.65
393988.59,7.51,2.34,138917.52,2.65
393988.59,7.51,2.34,138917.52,2.65
393767.88,7.51,2.34,138681.27,2.64
393904.7,7.51,2.34,138803.89,2.65
393687.72,7.51,2.34,138587.65,2.64
393635.99,7.51,2.34,138538.11,2.64
393584.27,7.51,2.34,138517.79,2.64
393532.55,7.51,2.34,138425.0,2.64
393480.82,7.51,2.34,138311.9,2.64
393429.1,7.51,2.34,138311.9,2.64
393377.37,7.51,2.34,138198.8,2.64
393325.65,7.51,2.34,138198.8,2.64
393273.92,7.51,2.34,138085.7,2.64
393222.2,7.51,2.34,138085.7,2.64
393170.48,7.51,2.34,138065.38,2.64
393307.3,7.52,2.34,138151.32,2.64
393045.59,7.51,2.34,137860.19,2.64
393416.31,7.52,2.35,137989.37,2.64
393416.31,7.52,2.35,137989.37,2.64
393364.59,7.52,2.35,138142.12,2.64
393312.86,7.52,2.35,138029.01,2.64
393261.14,7.52,2.35,138029.01,2.64
393209.41,7.52,2.35,137999.52,2.64
393346.24,7.53,2.35,138094.63,2.64
393294.52,7.53,2.35,137981.53,2.64
393242.79,7.53,2.35,137981.53,2.64
393191.07,7.53,2.35,137952.04,2.64
393139.34,7.53,2.36,137868.43,2.64
393087.62,7.53,2.36,137848.11,2.64
393449.77,7.54,2.36,138178.6,2.65
393449.77,7.54,2.36,138178.6,2.65
393586.6,7.54,2.37,138301.22,2.65
393723.42,7.54,2.37,138422.95,2.65
393671.7,7.54,2.37,138393.46,2.65
