ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b76-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b76-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b76-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b76-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b76-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
967,4244,3875550,6212,4323800
968,4252,3876550,6212,4324800
968,4252,3877550,6212,4325800
968,4252,3878550,6212,4326800
968,4252,3878870,6212,4327120
969,4260,3886870,6212,4335120
969,4260,3887340,6212,4335590
969,4260,3887560,6212,4335810
969,4260,3888560,6212,4336810
970,4268,3896560,6212,4344810
970,4268,3897560,6212,4345810
971,4276,3905560,6212,4353810
971,4276,3906560,6212,4354810
971,4276,3907560,6212,4355810
971,4276,3907880,6212,4356130
972,4284,3908880,6212,4357130
972,4284,3908880,6212,4357130
972,4284,3909880,6212,4358130
972,4284,3910350,6212,4358600
972,4284,3910350,6212,4359070
972,4284,3910820,6212,4359540
972,4284,3911630,6212,4360350
972,4284,3912630,6212,4361350
972,4284,3912630,6212,4362350
972,4284,3913110,6212,4362830
972,4284,3913920,6212,4363640
972,4284,3914920,6212,4364640
972,4284,3915920,6212,4365640
972,4284,3915920,6212,4366640
973,4292,3916730,6212,4367450
973,4292,3917730,6212,4368450
973,4292,3918380,6212,4369100
973,4292,3919030,6212,4369750
973,4292,3920030,6212,4370750
973,4292,3921030,6212,4371750
973,4292,3922030,6212,4372750
973,4292,3923030,6212,4373750
974,4300,3923500,6212,4374220
974,4300,3924500,6212,4375220
974,4300,3925500,6212,4376220
974,4300,3926310,6212,4377030
974,4300,3926310,6212,4377030
974,4300,3926630,6212,4377350
974,4300,3926630,6212,4377670
974,4300,3927220,6212,4378260
974,4300,3927440,6212,4378480
974,4300,3928440,6212,4379480
974,4300,3928440,6212,4379710
974,4300,3928440,6212,4380710
974,4300,3929440,6212,4381710
974,4300,3929440,6212,4381710
974,4300,3930440,6212,4382710
974,4300,3930440,6212,4383710
975,4308,3931440,6212,4384710
975,4308,3931440,6212,4385710
975,4308,3932250,6212,4386520
975,4308,3933250,6212,4387520
975,4308,3934250,6212,4388520
975,4308,3934580,6212,4388850
975,4308,3934580,6212,4389660
975,4308,3935390,6212,4390470
975,4308,3936390,6212,4391470
975,4308,3936390,6212,4391470
975,4308,3937390,6212,4392470
975,4308,3937390,6212,4392940
975,4308,3938200,6212,4393750
975,4308,3938670,6212,4394220
976,4316,3939670,6212,4395220
976,4316,3939670,6212,4395540
976,4316,3939670,6212,4396350
976,4316,3940480,6212,4397160
976,4316,3940640,6212,4397320
976,4316,3940640,6212,4398320
976,4316,3941290,6212,4398970
976,4316,3941520,6212,4399200
976,4316,3941840,6212,4399520
976,4316,3942840,6212,4400520
976,4316,3943070,6212,4400750
976,4316,3943880,6212,4401560
976,4316,3944880,6212,4402560
976,4316,3945880,6212,4403560
977,4324,3946350,6212,4404030
977,4324,3947350,6212,4405030
977,4324,3947820,6212,4405500
977,4324,3948820,6212,4406500
977,4324,3948820,6212,4406500
977,4324,3949820,6212,4407500
978,4332,3957820,6212,4415500
978,4332,3958820,6212,4416500
978,4332,3958820,6212,4416500
978,4332,3959280,6212,4416960
978,4332,3959750,6212,4417430
978,4332,3959750,6212,4418430
978,4332,3959970,6212,4418650
978,4332,3960970,6212,4419650
978,4332,3960970,6212,4419650
978,4332,3961780,6212,4420460
978,4332,3961780,6212,4420460
979,4340,3962780,6212,4421460
979,4340,3963590,6212,4422270
979,4340,3964590,6212,4423270
979,4340,3965590,6212,4424270
979,4340,3966590,6212,4425270
979,4340,3966590,6212,4425270
979,4340,3966590,6212,4426270
979,4340,3966910,6212,4426590
979,4340,3967380,6212,4427060
979,4340,3968380,6212,4428060
979,4340,3969380,6212,4429060
980,4348,3970380,6212,4430060
980,4348,3971380,6212,4431060
980,4348,3971700,6212,4431380
980,4348,3972510,6212,4432190
980,4348,3973510,6212,4433190
980,4348,3973510,6212,4433660
980,4348,3973510,6212,4434660
980,4348,3974320,6212,4435470
980,4348,3974320,6212,4436280
980,4348,3974320,6212,4436280
980,4348,3974320,6212,4437280
980,4348,3974320,6212,4437280
980,4348,3975320,6212,4438280
980,4348,3976320,6212,4439280
981,4356,3977130,6212,4440090
981,4356,3977130,6212,4441090
981,4356,3977130,6212,4441090
981,4356,3977130,6212,4441310
981,4356,3978130,6212,4442310
981,4356,3978450,6212,4442630
981,4356,3979450,6212,4443630
981,4356,3979450,6212,4444630
981,4356,3980450,6212,4445630
981,4356,3980770,6212,4445950
981,4356,3981770,6212,4446950
981,4356,3982770,6212,4447950
981,4356,3982770,6212,4448950
981,4356,3982770,6212,4449320
981,4356,3983360,6212,4449910
981,4356,3984360,6212,4450910
982,4364,3984820,6212,4451370
982,4364,3984820,6212,4451370
982,4364,3985820,6212,4452370
982,4364,3986630,6212,4453180
982,4364,3987630,6212,4454180
982,4364,3988630,6212,4455180
982,4364,3988950,6212,4455500
982,4364,3988950,6212,4455500
982,4364,3989950,6212,4456500
982,4364,3990760,6212,4457310
982,4364,3991220,6212,4457770
982,4364,3991680,6212,4458230
983,4372,3992330,6212,4458880
983,4372,3993330,6212,4459880
983,4372,3993800,6212,4460350
983,4372,3994800,6212,4461350
983,4372,3994800,6212,4461350
983,4372,3994800,6212,4461350
983,4372,3995800,6212,4462350
983,4372,3995800,6212,4462350
983,4372,3996800,6212,4463350
983,4372,3997800,6212,4464350
983,4372,3997800,6212,4464350
983,4372,3997800,6212,4464350
983,4372,3998800,6212,4465350
984,4380,3999800,6212,4466350
984,4380,4000610,6212,4467160
984,4380,4000610,6212,4468160
984,4380,4001610,6212,4469160
984,4380,4002080,6212,4469630
984,4380,4002890,6212,4470440
984,4380,4003890,6212,4471440
984,4380,4004890,6212,4472440
984,4380,4004890,6212,4473440
984,4380,4005050,6212,4473600
984,4380,4006050,6212,4474600
984,4380,4007050,6212,4475600
984,4380,4008050,6212,4476600
984,4380,4008050,6212,4476600
985,4388,4009050,6212,4477600
985,4388,4009270,6212,4477820
985,4388,4009590,6212,4478140
985,4388,4010400,6212,4478950
985,4388,4011400,6212,4479950
985,4388,4011400,6212,4480760
985,4388,4012400,6212,4481760
985,4388,4012400,6212,4481760
985,4388,4012400,6212,4482230
985,4388,4012400,6212,4482230
985,4388,4012400,6212,4483040
985,4388,4012400,6212,4483040
985,4388,4013400,6212,4484040
985,4388,4013400,6212,4484040
985,4388,4013400,6212,4484850
985,4388,4014400,6212,4485850
985,4388,4015400,6212,4486850
985,4388,4015870,6212,4487320
985,4388,4015870,6212,4488320
986,4396,4016870,6212,4489320
986,4396,4016870,6212,4489320
986,4396,4017870,6212,4490320
986,4396,4017870,6212,4490320
986,4396,4018870,6212,4491320
986,4396,4019870,6212,4492320
986,4396,4020870,6212,4493320
986,4396,4021520,6212,4493970
986,4396,4022330,6212,4494780
986,4396,4022330,6212,4495780
986,4396,4022330,6212,4495780
986,4396,4022800,6212,4496250
986,4396,4023610,6212,4497060
986,4396,4023610,6212,4498060
986,4396,4023610,6212,4498060
986,4396,4023610,6212,4498060
987,4404,4024610,6212,4499060
987,4404,4025420,6212,4499870
987,4404,4026420,6212,4500870
987,4404,4027420,6212,4501870
987,4404,4027420,6212,4502870
987,4404,4028420,6212,4503870
987,4404,4029230,6212,4504680
988,4412,4037230,6212,4512680
988,4412,4038230,6212,4513680
988,4412,4039230,6212,4514680
989,4420,4040230,6212,4515680
989,4420,4041040,6212,4516490
989,4420,4042040,6212,4517490
989,4420,4043040,6212,4518490
989,4420,4043040,6212,4519300
989,4420,4043040,6212,4519300
989,4420,4043040,6212,4519300
989,4420,4043590,6212,4519850
989,4420,4043590,6212,4519850
989,4420,4044590,6212,4520850
989,4420,4044700,6212,4520960
989,4420,4045700,6212,4521960
989,4420,4046700,6212,4522960
989,4420,4047700,6212,4523960
989,4420,4047700,6212,4523960
990,4428,4048510,6212,4524770
990,4428,4048510,6212,4525360
990,4428,4049510,6212,4526360
990,4428,4050160,6212,4527010
990,4428,4051160,6212,4528010
990,4428,4051160,6212,4529010
990,4428,4052160,6212,4530010
990,4428,4052160,6212,4531010
990,4428,4053160,6212,4532010
990,4428,4054160,6212,4533010
990,4428,4054160,6212,4533820
991,4436,4055160,6212,4534820
991,4436,4056160,6212,4535820
991,4436,4056810,6212,4536470
991,4436,4056810,6212,4536470
991,4436,4056810,6212,4537470
991,4436,4057360,6212,4538020
991,4436,4057360,6212,4539020
991,4436,4058360,6212,4540020
991,4436,4058360,6212,4540670
991,4436,4059170,6212,4541480
991,4436,4060170,6212,4542480
991,4436,4060170,6212,4542480
991,4436,4060170,6212,4543480
991,4436,4061170,6212,4544480
992,4444,4061640,6212,4544950
992,4444,4062290,6212,4545600
992,4444,4063100,6212,4546410
992,4444,4064100,6212,4547410
992,4444,4064570,6212,4547880
992,4444,4064570,6212,4547880
992,4444,4064570,6212,4548530
992,4444,4065570,6212,4549530
992,4444,4065570,6212,4549530
992,4444,4066570,6212,4550530
992,4444,4067380,6212,4551340
992,4444,4068190,6212,4552150
992,4444,4068510,6212,4552470
992,4444,4068510,6212,4553470
992,4444,4069320,6212,4554280
993,4452,4070320,6212,4555280
993,4452,4070320,6212,4555280
993,4452,4071320,6212,4556280
993,4452,4072320,6212,4557280
993,4452,4073320,6212,4558280
993,4452,4073780,6212,4558740
993,4452,4074780,6212,4559740
993,4452,4074780,6212,4560740
993,4452,4075330,6212,4561290
993,4452,4075980,6212,4561940
993,4452,4076300,6212,4562260
994,4460,4077300,6212,4563260
994,4460,4077300,6212,4563260
994,4460,4077300,6212,4563260
994,4460,4078300,6212,4564260
994,4460,4079300,6212,4565260
994,4460,4080300,6212,4566260
994,4460,4081300,6212,4567260
994,4460,4081300,6212,4567260
994,4460,4081770,6212,4567730
994,4460,4082090,6212,4568050
994,4460,4082090,6212,4568700
994,4460,4083090,6212,4569700
994,4460,4084090,6212,4570700
994,4460,4084560,6212,4571170
995,4468,4092560,6212,4579170
995,4468,4092560,6212,4579170
996,4476,4093560,6212,4580170
996,4476,4094560,6212,4581170
996,4476,4094880,6212,4581490
996,4476,4095880,6212,4582490
996,4476,4096690,6212,4583300
996,4476,4096690,6212,4584300
996,4476,4096690,6212,4584300
996,4476,4096690,6212,4584300
996,4476,4096690,6212,4584300
996,4476,4097690,6212,4585300
996,4476,4097690,6212,4585300
996,4476,4098690,6212,4586300
996,4476,4099690,6212,4587300
996,4476,4100160,6212,4587770
996,4476,4100160,6212,4587770
996,4476,4100160,6212,4587770
997,4484,4100970,6212,4588580
997,4484,4100970,6212,4588580
997,4484,4100970,6212,4589580
997,4484,4101970,6212,4590580
997,4484,4102440,6212,4591050
997,4484,4102440,6212,4592050
997,4484,4103440,6212,4593050
997,4484,4104440,6212,4594050
997,4484,4104440,6212,4594320
997,4484,4105250,6212,4595130
997,4484,4105250,6212,4595130
997,4484,4106250,6212,4596130
997,4484,4107250,6212,4597130
997,4484,4108250,6212,4598130
998,4492,4109250,6212,4599130
998,4492,4110250,6212,4600130
998,4492,4110720,6212,4600600
998,4492,4111530,6212,4601410
998,4492,4111530,6212,4601410
998,4492,4111530,6212,4602220
998,4492,4111530,6212,4603220
998,4492,4111530,6212,4603220
998,4492,4112530,6212,4604220
998,4492,4113340,6212,4605030
998,4492,4114340,6212,4606030
998,4492,4115340,6212,4607030
999,4500,4116340,6212,4608030
999,4500,4117340,6212,4609030
999,4500,4117340,6212,4609840
999,4500,4118150,6212,4610650
999,4500,4118150,6212,4611460
999,4500,4118150,6212,4612460
999,4500,4118150,6212,4612460
999,4500,4118150,6212,4612460
999,4500,4118150,6212,4613460
999,4500,4118150,6212,4613460
999,4500,4119150,6212,4614460
999,4500,4119380,6212,4614690
999,4500,4120380,6212,4615690
999,4500,4120970,6212,4616280
999,4500,4121620,6212,4616930
999,4500,4122620,6212,4617930
1000,4508,4123080,6212,4618390
1000,4508,4123890,6212,4619200
1000,4508,4124890,6212,4620200
1000,4508,4125890,6212,4621200
1000,4508,4126890,6212,4622200
1000,4508,4127890,6212,4623200
1000,4508,4127890,6212,4623430
1000,4508,4128700,6212,4624240
1000,4508,4128700,6212,4624470
1000,4508,4129700,6212,4625470
1000,4508,4129700,6212,4625470
1000,4508,4129700,6212,4625470
1001,4516,4130700,6212,4626470
1001,4516,4130700,6212,4626470
1001,4516,4131510,6212,4627280
1001,4516,4132510,6212,4628280
1001,4516,4133510,6212,4629280
1001,4516,4133510,6212,4629600
1001,4516,4134510,6212,4630600
1001,4516,4135510,6212,4631600
1001,4516,4136510,6212,4632600
1001,4516,4136510,6212,4633600
1001,4516,4137510,6212,4634600
1002,4524,4138510,6212,4635600
1002,4524,4139320,6212,4636410
1002,4524,4139320,6212,4637410
1002,4524,4140130,6212,4638220
1002,4524,4140290,6212,4638380
1002,4524,4141290,6212,4639380
1002,4524,4141760,6212,4639850
1002,4524,4142760,6212,4640850
1002,4524,4143760,6212,4641850
1002,4524,4144760,6212,4642850
1002,4524,4145760,6212,4643850
1003,4532,4146230,6212,4644320
1003,4532,4146710,6212,4644800
1003,4532,4147710,6212,4645800
1003,4532,4148710,6212,4646800
1003,4532,4149710,6212,4647800
1003,4532,4149710,6212,4648120
1003,4532,4150710,6212,4649120
1003,4532,4151170,6212,4649580
1003,4532,4151170,6212,4649580
1003,4532,4151170,6212,4649580
1003,4532,4152170,6212,4650580
1003,4532,4153170,6212,4651580
1003,4532,4153170,6212,4652050
1004,4540,4154170,6212,4653050
1004,4540,4154170,6212,4653860
1004,4540,4154170,6212,4653860
1004,4540,4154170,6212,4654860
1004,4540,4154170,6212,4655860
1004,4540,4155170,6212,4656860
1004,4540,4155820,6212,4657510
1004,4540,4156820,6212,4658510
1004,4540,4156820,6212,4658510
1004,4540,4157820,6212,4659510
1004,4540,4158820,6212,4660510
1004,4540,4159820,6212,4661510
1004,4540,4160820,6212,4662510
1005,4548,4161820,6212,4663510
1005,4548,4161820,6212,4663510
1005,4548,4161820,6212,4664510
1005,4548,4162820,6212,4665510
1005,4548,4162820,6212,4666160
1005,4548,4162820,6212,4666160
1005,4548,4162820,6212,4666810
1005,4548,4163630,6212,4667620
1005,4548,4164440,6212,4668430
1005,4548,4165440,6212,4669430
1005,4548,4165440,6212,4669430
1005,4548,4165760,6212,4669750
1005,4548,4166760,6212,4670750
1005,4548,4167760,6212,4671750
1005,4548,4167760,6212,4671750
1005,4548,4168410,6212,4672400
1006,4556,4169410,6212,4673400
1006,4556,4169410,6212,4673400
1006,4556,4169410,6212,4673400
1006,4556,4170410,6212,4674400
1006,4556,4171060,6212,4675050
1006,4556,4171060,6212,4676050
1006,4556,4172060,6212,4677050
1006,4556,4173060,6212,4678050
1006,4556,4173530,6212,4678520
1006,4556,4173900,6212,4678890
1006,4556,4173900,6212,4679890
1006,4556,4173900,6212,4680890
1006,4556,4174370,6212,4681360
1006,4556,4174370,6212,4681360
1006,4556,4174840,6212,4681830
1006,4556,4175840,6212,4682830
1006,4556,4176840,6212,4683830
1007,4564,4177490,6212,4684480
1007,4564,4177490,6212,4685290
1007,4564,4177490,6212,4685290
1007,4564,4177490,6212,4685290
1007,4564,4178490,6212,4686290
1007,4564,4179490,6212,4687290
1007,4564,4180490,6212,4688290
1007,4564,4180490,6212,4688290
1007,4564,4180490,6212,4696290
1007,4564,4181490,6212,4697290
1007,4564,4182490,6212,4698290
1007,4564,4182490,6212,4698290
1007,4564,4182490,6212,4698290
1007,4564,4182490,6212,4698290
1007,4564,4182490,6212,4699290
1007,4564,4183490,6212,4700290
1007,4564,4183490,6212,4700290
1007,4564,4183490,6212,4700760
1007,4564,4183490,6212,4701080
1008,4572,4184490,6212,4702080
1008,4572,4184490,6212,4703080
1008,4572,4185300,6212,4703890
1008,4572,4185300,6212,4704360
1009,4580,4193300,6212,4712360
1009,4580,4193300,6212,4713360
1009,4580,4193300,6212,4713360
1009,4580,4194300,6212,4714360
1009,4580,4194300,6212,4714830
1009,4580,4195300,6212,4715830
1009,4580,4196110,6212,4716640
1009,4580,4197110,6212,4717640
1009,4580,4198110,6212,4718640
1009,4580,4199110,6212,4719640
1009,4580,4200110,6212,4720640
1009,4580,4200110,6212,4720640
1010,4588,4201110,6212,4721640
1010,4588,4202110,6212,4722640
1010,4588,4203110,6212,4723640
1010,4588,4204110,6212,4724640
1010,4588,4204110,6212,4724640
1010,4588,4204920,6212,4725450
1010,4588,4205730,6212,4726260
1010,4588,4206730,6212,4727260
1010,4588,4206730,6212,4728260
1011,4596,4207200,6212,4728730
1011,4596,4208200,6212,4729730
1011,4596,4208200,6212,4730200
1011,4596,4209200,6212,4731200
1011,4596,4209430,6212,4731430
1011,4596,4210430,6212,4732430
1011,4596,4210430,6212,4733080
1011,4596,4210430,6212,4734080
1011,4596,4211240,6212,4734890
1011,4596,4212240,6212,4735890
1011,4596,4212710,6212,4736360
1011,4596,4213710,6212,4737360
1011,4596,4214710,6212,4738360
1011,4596,4214710,6212,4738680
1011,4596,4215710,6212,4739680
1012,4604,4216180,6212,4740150
1012,4604,4216650,6212,4740620
1012,4604,4217650,6212,4741620
1012,4604,4218650,6212,4742620
1012,4604,4219650,6212,4743620
1012,4604,4220650,6212,4744620
1012,4604,4221650,6212,4745620
1012,4604,4221650,6212,4745620
1012,4604,4222650,6212,4746620
1012,4604,4223650,6212,4747620
1012,4604,4223650,6212,4747620
1013,4612,4224650,6212,4748620
1013,4612,4225120,6212,4749090
1013,4612,4226120,6212,4750090
1013,4612,4227120,6212,4751090
1013,4612,4227930,6212,4751900
1013,4612,4228400,6212,4752370
1013,4612,4229400,6212,4753370
1013,4612,4229400,6212,4753370
1013,4612,4229400,6212,4753690
1013,4612,4229720,6212,4754010
1013,4612,4230720,6212,4755010
1013,4612,4231530,6212,4755820
1014,4620,4232530,6212,4756820
1014,4620,4232760,6212,4757050
1014,4620,4233760,6212,4758050
1014,4620,4234230,6212,4758520
1014,4620,4234230,6212,4759520
1014,4620,4234230,6212,4760520
1014,4620,4234390,6212,4760680
1014,4620,4234390,6212,4761680
1014,4620,4234390,6212,4762680
1014,4620,4235390,6212,4763680
1014,4620,4236390,6212,4764680
1014,4620,4237390,6212,4765680
1014,4620,4238390,6212,4766680
1014,4620,4239200,6212,4767490
1014,4620,4239200,6212,4767810
1015,4628,4239670,6212,4768280
1015,4628,4240670,6212,4769280
1015,4628,4241670,6212,4770280
1015,4628,4242670,6212,4771280
1015,4628,4243670,6212,4772280
1015,4628,4243670,6212,4772280
1015,4628,4243900,6212,4772510
1015,4628,4244900,6212,4773510
1015,4628,4245900,6212,4774510
1016,4636,4246900,6212,4775510
1016,4636,4247900,6212,4776510
1016,4636,4248220,6212,4776830
1016,4636,4248220,6212,4777420
1016,4636,4248690,6212,4777890
1016,4636,4249690,6212,4778890
1016,4636,4249690,6212,4779890
1016,4636,4250160,6212,4780360
1016,4636,4251160,6212,4781360
1016,4636,4251480,6212,4781680
1016,4636,4251480,6212,4781680
1016,4636,4252480,6212,4782680
1016,4636,4253480,6212,4783680
1016,4636,4254480,6212,4784680
1016,4636,4255480,6212,4785680
1017,4644,4255950,6212,4786150
1017,4644,4256500,6212,4786700
1017,4644,4256500,6212,4787700
1017,4644,4257310,6212,4788510
1017,4644,4257960,6212,4789160
1017,4644,4258960,6212,4790160
1017,4644,4259180,6212,4790380
1017,4644,4259180,6212,4790380
1017,4644,4259180,6212,4790380
1017,4644,4259180,6212,4790380
1017,4644,4260180,6212,4791380
1017,4644,4260180,6212,4791380
1017,4644,4260180,6212,4791380
1017,4644,4261180,6212,4792380
1017,4644,4262180,6212,4793380
1018,4652,4266180,6212,4797380
1018,4652,4267180,6212,4798380
1018,4652,4267650,6212,4798850
1018,4652,4268460,6212,4799660
1018,4652,4269460,6212,4800660
1018,4652,4270460,6212,4801660
1018,4652,4270460,6212,4802660
1019,4660,4271460,6212,4803660
1019,4660,4271460,6212,4804660
1019,4660,4271460,6212,4804660
1019,4660,4271460,6212,4804660
1019,4660,4272460,6212,4805660
1019,4660,4273460,6212,4806660
1019,4660,4274270,6212,4807470
1019,4660,4274270,6212,4807470
1019,4660,4275270,6212,4808470
1019,4660,4275270,6212,4809470
1019,4660,4276080,6212,4810280
1019,4660,4276080,6212,4810280
1019,4660,4277080,6212,4811280
1019,4660,4277890,6212,4812090
1019,4660,4278210,6212,4812410
1020,4668,4279210,6212,4813410
1020,4668,4280210,6212,4814410
1020,4668,4280210,6212,4815220
1020,4668,4280680,6212,4815690
1020,4668,4281680,6212,4816690
1020,4668,4282270,6212,4817280
1020,4668,4282740,6212,4817750
1020,4668,4283550,6212,4818560
1020,4668,4284550,6212,4819560
1020,4668,4285020,6212,4820030
1021,4676,4286020,6212,4821030
1021,4676,4287020,6212,4822030
1021,4676,4287180,6212,4822190
1021,4676,4288180,6212,4823190
1021,4676,4288990,6212,4824000
1021,4676,4288990,6212,4825000
1021,4676,4288990,6212,4825000
1021,4676,4289800,6212,4825810
1021,4676,4290270,6212,4826280
1021,4676,4290590,6212,4826600
1021,4676,4291400,6212,4827410
1021,4676,4291630,6212,4827640
1021,4676,4292630,6212,4828640
1022,4684,4293630,6212,4829640
1022,4684,4293950,6212,4829960
1022,4684,4294760,6212,4830770
1022,4684,4295760,6212,4831770
1022,4684,4296570,6212,4832580
1022,4684,4297570,6212,4833580
