ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5637-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5637-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5637-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5637-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5637-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
2055042.55,35.62,0.47,189840.26,3.29
2054828.29,35.62,0.47,189858.94,3.29
2054672.63,35.62,0.47,189718.65,3.29
2054269.82,35.61,0.47,189704.98,3.29
2053773.4,35.61,0.47,189216.76,3.28
2053773.4,35.61,0.47,189104.02,3.28
2053390.85,35.61,0.47,188528.81,3.27
2053005.2,35.61,0.46,188164.59,3.26
2052635.55,35.61,0.46,187975.77,3.26
2052335.38,35.6,0.46,187845.28,3.26
2051932.57,35.6,0.46,187830.85,3.26
2051529.76,35.6,0.46,188226.85,3.27
2051198.94,35.6,0.46,187885.44,3.26
2050816.39,35.6,0.46,187827.01,3.26
2050473.46,35.6,0.46,187830.36,3.26
2050103.69,35.6,0.46,187801.66,3.26
2049738.82,35.6,0.46,187803.66,3.26
2049332.01,35.6,0.46,188510.54,3.27
2048962.23,35.6,0.46,188533.44,3.28
2048592.46,35.59,0.46,188512.06,3.28
2048592.46,35.59,0.46,188512.06,3.28
2048592.46,35.59,0.46,189025.14,3.28
2048372.4,35.59,0.45,188816.96,3.28
2047969.58,35.59,0.45,188735.88,3.28
2047969.58,35.59,0.45,188750.35,3.28
2048148.5,35.6,0.46,189212.98,3.29
2047812.93,35.59,0.46,188867.71,3.28
2047568.09,35.6,0.46,188818.92,3.28
2047198.32,35.6,0.46,188536.5,3.28
2046815.77,35.6,0.46,190034.75,3.3
2046649.78,35.6,0.46,189742.32,3.3
2046460.94,35.6,0.46,190540.11,3.31
2046528.99,35.6,0.46,190524.75,3.31
2046146.44,35.6,0.46,190476.93,3.31
2045764.66,35.6,0.46,190428.82,3.31
2045382.11,35.6,0.46,192050.97,3.34
2045382.11,35.6,0.46,192015.01,3.34
2045006.14,35.6,0.47,192017.16,3.34
2044761.31,35.6,0.47,192013.44,3.34
2044547.05,35.6,0.47,191992.91,3.34
2044144.23,35.6,0.47,192013.02,3.34
2043750.27,35.6,0.46,191908.45,3.34
2043505.43,35.6,0.46,191915.24,3.34
2043291.17,35.6,0.47,191900.2,3.34
2043076.91,35.6,0.47,191888.3,3.34
2042674.1,35.6,0.47,192100.71,3.35
2042297.23,35.6,0.47,191421.22,3.34
2041844.2,35.6,0.47,191211.82,3.33
2041787.5,35.61,0.47,191313.99,3.34
2041577.12,35.6,0.47,191049.88,3.33
2041194.57,35.6,0.47,190332.87,3.32
2041194.57,35.6,0.47,190374.73,3.32
2040791.75,35.6,0.47,190151.23,3.32
2041050.64,35.61,0.47,190098.14,3.32
2040728.04,35.61,0.47,190434.66,3.32
2040513.78,35.61,0.47,191175.76,3.34
2040132.01,35.61,0.47,191106.45,3.34
2039756.04,35.61,0.47,191110.66,3.34
2039413.11,35.61,0.47,191114.02,3.34
2039198.85,35.61,0.47,191096.43,3.34
2039181.17,35.61,0.48,191115.52,3.34
2038811.39,35.61,0.48,191089.75,3.34
2035615.73,35.6,0.48,191048.18,3.34
2035635.62,35.61,0.48,191025.28,3.34
2035421.36,35.61,0.49,191045.27,3.34
2035421.36,35.61,0.49,191097.34,3.34
2035051.59,35.61,0.49,191056.01,3.34
2034806.75,35.61,0.49,191007.23,3.34
2034806.75,35.61,0.49,191177.34,3.35
2034403.94,35.61,0.49,191151.48,3.35
2034001.12,35.61,0.49,191140.48,3.35
2033794.62,35.61,0.48,191939.2,3.36
2033451.69,35.61,0.48,191935.02,3.36
2033293.75,35.61,0.48,191777.27,3.36
2032923.98,35.61,0.48,191756.62,3.36
2032554.21,35.61,0.48,191918.76,3.36
2032309.37,35.61,0.48,191915.04,3.36
2032360.56,35.61,0.49,192321.82,3.37
2031966.56,35.61,0.48,191940.16,3.36
2032155.82,35.61,0.49,191997.08,3.36
2031910.98,35.62,0.49,192308.16,3.37
2031741.08,35.62,0.49,191874.6,3.36
2031308.45,35.62,0.49,191602.45,3.36
2030932.48,35.62,0.49,191604.6,3.36
2031117.98,35.62,0.5,191163.46,3.35
2031061.28,35.62,0.5,191260.81,3.35
2031106.77,35.63,0.5,191864.05,3.37
2030732.68,35.62,0.5,191503.56,3.36
2030241.77,35.62,0.49,190963.36,3.35
2030313.22,35.62,0.5,190900.9,3.35
2029943.45,35.62,0.5,190857.37,3.35
2029549.45,35.62,0.49,190817.14,3.35
2029549.45,35.62,0.49,190841.02,3.35
2029248.44,35.62,0.49,190555.45,3.34
2028883.58,35.62,0.49,190481.12,3.34
2028638.74,35.62,0.49,190514.72,3.35
2028424.48,35.62,0.49,190494.2,3.35
2028041.93,35.62,0.49,193392.45,3.4
2028231.19,35.63,0.5,193644.23,3.4
2027938.25,35.62,0.49,193549.73,3.4
2027564.15,35.62,0.49,193251.66,3.39
2027349.89,35.62,0.49,193246.52,3.4
2027401.08,35.62,0.5,193268.19,3.4
2027036.21,35.62,0.5,193214.94,3.4
2026791.38,35.63,0.5,193268.72,3.4
2026426.51,35.63,0.5,193262.87,3.4
2026426.51,35.63,0.5,193248.4,3.4
2026353.86,35.63,0.5,193232.18,3.4
2026010.94,35.63,0.5,193235.54,3.4
2025796.68,35.63,0.5,193223.61,3.4
2025796.68,35.63,0.5,193198.63,3.4
2025582.41,35.63,0.5,194223.76,3.42
2025212.64,35.63,0.5,194352.56,3.42
2024967.8,35.63,0.5,194303.41,3.42
2024573.8,35.63,0.5,193824.51,3.41
2024573.8,35.63,0.5,193813.8,3.41
2024573.8,35.63,0.5,193776.91,3.41
2024192.03,35.63,0.5,193728.8,3.41
2023827.16,35.63,0.5,193675.55,3.41
2023457.39,35.63,0.5,193834.03,3.41
2023092.52,35.63,0.5,193828.17,3.41
2022727.65,35.63,0.5,193775.13,3.41
2022913.15,35.63,0.51,193333.99,3.41
2022570.22,35.63,0.51,193337.34,3.41
2022200.45,35.63,0.51,193309.12,3.41
2022200.45,35.63,0.51,193464.61,3.41
2022200.45,35.63,0.51,193465.25,3.41
2021818.68,35.63,0.51,193395.94,3.41
2021448.9,35.63,0.51,193259.6,3.41
2021458.34,35.64,0.51,193805.11,3.42
2021088.56,35.64,0.51,193965.51,3.42
2021088.56,35.64,0.51,193965.51,3.42
2021015.92,35.64,0.51,194596.94,3.43
2020771.08,35.64,0.51,194593.59,3.43
2020849.12,35.64,0.52,194600.36,3.43
2020849.12,35.64,0.52,194640.47,3.43
2020742.35,35.64,0.52,194543.62,3.43
2020348.35,35.64,0.51,194518.96,3.43
2019983.48,35.64,0.51,194512.91,3.43
2019983.48,35.64,0.51,194529.17,3.43
2019580.67,35.64,0.51,194557.57,3.43
2018804.82,35.63,0.51,193769.53,3.42
2018559.98,35.63,0.51,193720.74,3.42
2018315.14,35.64,0.51,193717.02,3.42
2017945.37,35.64,0.51,194506.63,3.43
2017700.53,35.64,0.51,194513.42,3.44
2017357.61,35.64,0.51,194508.59,3.44
2017136.45,35.63,0.5,194320.39,3.43
2016766.68,35.63,0.5,194300.34,3.43
2016396.9,35.63,0.5,194347.24,3.43
2016340.2,35.64,0.51,194449.41,3.44
2015970.43,35.64,0.51,194409.98,3.44
2015600.66,35.64,0.51,194391.96,3.44
2015680.67,35.64,0.51,193835.39,3.43
2015310.9,35.64,0.51,195070.92,3.45
2014947.69,35.64,0.51,196190.05,3.47
2014544.88,35.64,0.51,196167.49,3.47
2014488.18,35.64,0.51,196264.85,3.47
2014488.18,35.64,0.51,196707.86,3.48
2014118.4,35.64,0.51,197315.79,3.49
2013715.59,35.64,0.51,197299.87,3.49
2013312.78,35.64,0.51,197366.28,3.49
2013098.52,35.64,0.51,197302.55,3.49
2013080.83,35.64,0.52,197291.82,3.49
2013132.02,35.65,0.52,198323.54,3.51
2012756.05,35.65,0.52,198324.31,3.51
2011303.81,35.65,0.52,198833.7,3.52
2011303.81,35.65,0.52,198706.92,3.52
2010909.81,35.64,0.52,198256.75,3.51
2010909.81,35.64,0.52,198256.75,3.51
2011095.31,35.65,0.52,197815.6,3.51
2010881.05,35.65,0.53,197794.03,3.51
2010499.27,35.65,0.53,197812.11,3.51
2010129.5,35.65,0.53,197756.45,3.51
2010129.5,35.65,0.53,197756.93,3.51
2009726.69,35.65,0.53,197780.1,3.51
2009516.3,35.65,0.52,197820.18,3.51
2009271.46,35.65,0.52,197853.79,3.51
2008868.65,35.65,0.52,197832.52,3.51
2008465.84,35.65,0.52,197820.55,3.51
2008465.84,35.65,0.52,197786.94,3.51
2008063.02,35.65,0.52,197901.66,3.51
2008114.21,35.65,0.53,198026.59,3.52
2008041.57,35.65,0.53,198713.07,3.53
2007665.6,35.65,0.53,198712.88,3.53
2007326.28,35.65,0.53,197393.33,3.51
2007326.28,35.65,0.53,197393.33,3.51
2006938.5,35.65,0.53,197549.44,3.51
2006544.5,35.65,0.53,197131.01,3.5
2006244.33,35.64,0.53,196725.96,3.5
2006187.63,35.65,0.53,196823.32,3.5
2006017.73,35.65,0.53,196389.76,3.49
2006116.72,35.66,0.54,196649.65,3.5
2005750.95,35.66,0.54,196841.13,3.5
2005750.95,35.66,0.54,196841.13,3.5
2005338.71,35.65,0.54,196548.98,3.49
2004995.78,35.65,0.54,196552.34,3.5
2004750.95,35.66,0.54,196585.94,3.5
2004506.11,35.66,0.54,196592.73,3.5
2004309.53,35.66,0.53,196497.27,3.5
2004064.7,35.66,0.53,196437.98,3.5
2003694.92,35.66,0.53,196409.76,3.5
2003325.15,35.66,0.53,196528.42,3.5
2003110.89,35.66,0.54,196507.83,3.5
2003110.89,35.66,0.54,196507.83,3.5
2003170.64,35.66,0.54,196535.7,3.5
2002970.24,35.66,0.54,196392.58,3.5
2002600.47,35.66,0.54,196426.43,3.5
2002230.69,35.66,0.54,196263.37,3.5
2001852.06,35.66,0.54,195864.73,3.49
2001482.41,35.66,0.54,196328.52,3.5
2001112.64,35.66,0.54,196497.54,3.5
2000742.87,35.66,0.54,196359.24,3.5
1997547.2,35.65,0.54,196317.66,3.5
1997301.71,35.65,0.53,196297.18,3.5
1997357.05,35.65,0.54,196242.95,3.5
1996987.28,35.65,0.54,196202.16,3.5
1996987.28,35.65,0.54,196202.16,3.5
1996584.46,35.65,0.54,196188.78,3.5
1996414.56,35.65,0.54,195755.22,3.5
1996603.82,35.66,0.55,195812.14,3.5
1996359.57,35.66,0.55,195718.88,3.5
1996114.73,35.66,0.55,195961.27,3.5
1995897.66,35.66,0.55,195987.39,3.5
1995652.82,35.66,0.55,195938.6,3.5
1995278.72,35.66,0.54,195646.8,3.5
1995064.46,35.66,0.54,195617.23,3.5
1994661.65,35.66,0.54,195782.27,3.5
1994447.39,35.66,0.54,195994.52,3.5
1994156.95,35.66,0.54,196204.11,3.51
1994156.95,35.66,0.54,196203.53,3.51
1993942.69,35.66,0.54,196460.72,3.51
1993776.7,35.66,0.55,196318.64,3.51
1993776.7,35.66,0.55,196318.64,3.51
1993776.7,35.66,0.55,196318.64,3.51
1993587.86,35.66,0.55,196799.5,3.52
1993210.48,35.66,0.55,196575.26,3.52
1993040.57,35.66,0.55,196141.7,3.51
1993196.58,35.67,0.56,196385.51,3.51
1993139.88,35.67,0.56,196565.64,3.52
1992758.1,35.67,0.56,196518.96,3.52
1992588.2,35.68,0.56,196085.4,3.51
1992157.19,35.67,0.56,195815.29,3.51
1991817.88,35.67,0.56,197675.66,3.54
1991571.86,35.67,0.56,197487.3,3.54
1991195.89,35.67,0.56,197488.4,3.54
1991275.91,35.68,0.56,196931.83,3.53
1990907.04,35.68,0.56,196880.19,3.53
1990692.78,35.68,0.56,196860.72,3.53
1990447.94,35.68,0.56,196846.85,3.53
1990045.13,35.68,0.56,196867.23,3.53
1989642.31,35.68,0.56,196845.46,3.53
1989642.31,35.68,0.56,196869.62,3.53
1989428.05,35.68,0.57,196880.22,3.53
1989059.18,35.68,0.57,197316.45,3.54
1989059.18,35.68,0.57,197316.45,3.54
1988656.37,35.68,0.57,197307.08,3.54
1988442.11,35.68,0.57,197289.3,3.54
1988197.27,35.68,0.57,197278.89,3.54
1987794.46,35.68,0.57,197831.23,3.55
1987451.53,35.68,0.57,197830.06,3.55
1987262.7,35.68,0.57,197096.05,3.54
1987096.71,35.68,0.57,196699.68,3.53
1986895.71,35.68,0.57,196514.11,3.53
1986513.16,35.68,0.57,196465.19,3.53
1986149.95,35.68,0.57,197584.32,3.55
1985980.04,35.68,0.57,197150.76,3.54
1985549.03,35.68,0.57,196880.65,3.54
1985179.26,35.68,0.57,196857.06,3.54
1984796.71,35.68,0.57,198201.19,3.56
1984419.32,35.68,0.57,197704.72,3.55
1984041.94,35.68,0.57,197832.01,3.56
1983797.1,35.68,0.57,197944.32,3.56
1983797.1,35.68,0.57,198168.13,3.56
1983797.1,35.68,0.57,197991.67,3.56
1983427.33,35.68,0.57,198128.41,3.56
1983051.36,35.68,0.57,198134.38,3.56
1982806.52,35.68,0.57,198015.3,3.56
1982403.71,35.68,0.57,197987.88,3.56
1982000.89,35.68,0.57,198009.07,3.56
1982000.89,35.68,0.57,198006.62,3.56
1982000.89,35.68,0.57,198006.62,3.56
1981756.06,35.68,0.57,197957.61,3.56
1981541.8,35.68,0.57,197943.13,3.56
1981296.96,35.68,0.57,197939.63,3.57
1981127.05,35.69,0.57,197506.08,3.56
1981127.05,35.69,0.57,197477.12,3.56
1980696.04,35.69,0.57,197207.01,3.55
1980293.23,35.68,0.57,197192.06,3.55
1979890.42,35.68,0.57,197187.52,3.55
1979524.65,35.68,0.57,196691.7,3.55
1979524.65,35.68,0.57,196691.7,3.55
1979112.41,35.68,0.57,196576.04,3.54
1979055.71,35.69,0.58,196673.4,3.55
1978652.89,35.69,0.58,196923.82,3.55
1978250.08,35.69,0.58,196827.51,3.55
1977874.11,35.68,0.58,196831.72,3.55
1977491.56,35.68,0.58,198556.63,3.58
1977144.63,35.68,0.58,197846.92,3.57
1977071.99,35.69,0.58,197822.44,3.57
1976729.06,35.69,0.58,197825.8,3.57
1976359.29,35.69,0.58,197805.08,3.57
1975989.52,35.69,0.58,197794.14,3.57
1975775.26,35.69,0.58,197820.54,3.57
1975405.48,35.69,0.58,197852.83,3.57
1975105.31,35.68,0.58,197836.84,3.57
1974735.54,35.68,0.58,197864.6,3.58
1974365.77,35.68,0.58,198047.83,3.58
1973962.96,35.68,0.58,198032.06,3.58
1973962.96,35.68,0.58,198063.39,3.58
1973718.12,35.69,0.58,198097.22,3.58
1973315.3,35.68,0.58,198121.91,3.58
1972953.15,35.68,0.58,197971.0,3.58
1972575.76,35.68,0.58,197861.45,3.58
1972172.95,35.68,0.58,197834.18,3.58
1972116.24,35.69,0.58,197931.54,3.58
1972116.24,35.69,0.58,197909.57,3.58
1972116.24,35.69,0.58,197909.57,3.58
1971713.43,35.69,0.58,198211.76,3.59
1971640.79,35.69,0.59,198429.58,3.59
1971263.4,35.69,0.59,197704.01,3.58
1971018.56,35.69,0.59,197737.62,3.58
1971049.15,35.7,0.59,197062.22,3.57
1971049.15,35.7,0.59,197087.74,3.57
1971400.39,35.7,0.6,197120.41,3.57
1971155.56,35.71,0.6,197638.41,3.58
1970858.99,35.7,0.6,197290.83,3.57
1970494.12,35.7,0.6,197204.45,3.57
1970494.12,35.7,0.6,197200.69,3.57
1970112.35,35.7,0.6,197147.1,3.57
1969767.22,35.7,0.59,197764.43,3.58
1969391.25,35.7,0.59,197770.4,3.58
1969334.55,35.7,0.6,197867.76,3.59
1968931.73,35.7,0.6,197840.34,3.59
1968549.18,35.7,0.6,197167.68,3.58
1968180.31,35.7,0.6,197670.2,3.59
1968231.5,35.71,0.6,197696.94,3.59
1967848.95,35.7,0.6,197121.74,3.58
1967446.14,35.7,0.6,197103.51,3.58
1967043.32,35.7,0.6,197086.71,3.58
1966798.49,35.71,0.6,197098.31,3.58
1966395.67,35.7,0.6,197167.17,3.58
1965992.86,35.7,0.6,197231.79,3.58
1965992.86,35.7,0.6,197231.79,3.58
1965608.86,35.7,0.6,197278.48,3.58
1965239.21,35.7,0.6,197652.03,3.59
1965239.21,35.7,0.6,197652.03,3.59
1964836.4,35.7,0.6,197530.01,3.59
1964471.53,35.7,0.6,197476.96,3.59
1964471.53,35.7,0.6,197476.96,3.59
1964471.53,35.7,0.6,197476.96,3.59
1964106.66,35.7,0.6,197470.91,3.59
1964106.66,35.7,0.6,197470.91,3.59
1963861.83,35.7,0.6,197421.76,3.59
1963861.83,35.7,0.6,197421.76,3.59
1963703.44,35.7,0.6,197263.8,3.59
1963327.48,35.7,0.6,197264.89,3.59
1963113.22,35.7,0.6,197245.43,3.59
1962710.4,35.7,0.6,197265.82,3.59
1962710.4,35.7,0.6,197243.81,3.59
1962307.59,35.7,0.6,197223.57,3.59
1961941.82,35.7,0.6,196675.42,3.58
1961864.0,35.7,0.6,196890.51,3.58
1962012.82,35.71,0.61,196189.35,3.57
1961793.3,35.7,0.6,196013.76,3.57
1961450.37,35.7,0.6,196011.89,3.57
1961236.11,35.7,0.61,196000.4,3.57
1961035.71,35.7,0.6,195810.77,3.56
1960797.48,35.7,0.6,197592.06,3.6
1960817.37,35.7,0.61,197880.43,3.6
1960452.5,35.7,0.61,197882.42,3.6
1960082.72,35.7,0.61,197859.79,3.6
1959712.95,35.7,0.61,197910.53,3.61
1959408.54,35.7,0.6,197610.55,3.6
1959408.54,35.7,0.6,197628.98,3.6
1959038.76,35.7,0.6,197577.01,3.6
1959089.95,35.7,0.61,197749.65,3.6
1958875.69,35.71,0.61,198305.65,3.61
1958505.92,35.71,0.61,198840.73,3.63
1958111.92,35.7,0.61,198835.54,3.63
1958055.22,35.71,0.61,199015.64,3.63
1957690.35,35.71,0.61,198954.55,3.63
1957768.38,35.71,0.61,198961.32,3.63
1957365.57,35.71,0.62,198934.89,3.63
1957207.01,35.71,0.61,198784.94,3.63
1956992.75,35.71,0.62,198812.19,3.63
1956936.05,35.71,0.62,198909.55,3.63
1956936.05,35.71,0.62,198908.97,3.63
1956533.24,35.71,0.62,198885.24,3.63
1956168.37,35.71,0.62,198829.5,3.63
1955765.56,35.71,0.62,198816.54,3.63
1955362.74,35.71,0.62,198975.19,3.63
1954959.93,35.71,0.62,198894.89,3.63
1954605.0,35.71,0.62,198896.87,3.63
1954223.22,35.71,0.62,198871.22,3.63
1953841.45,35.71,0.62,198927.25,3.64
1953627.19,35.71,0.62,199440.46,3.65
1953245.41,35.71,0.62,199403.94,3.65
1952863.64,35.71,0.62,199374.36,3.65
1952494.77,35.71,0.62,199990.01,3.66
1952118.8,35.71,0.62,199985.14,3.66
1951873.96,35.71,0.62,200020.24,3.66
1951629.12,35.71,0.62,199971.38,3.66
1951245.12,35.71,0.62,199808.8,3.66
1951030.86,35.71,0.62,199792.87,3.66
1950628.05,35.71,0.62,199814.7,3.66
1950628.05,35.71,0.62,199814.12,3.66
1950761.25,35.72,0.63,200178.62,3.66
1950396.38,35.72,0.63,200175.26,3.67
1949993.57,35.71,0.63,200158.25,3.67
1949590.75,35.71,0.63,200143.35,3.67
1949187.94,35.71,0.63,200279.24,3.67
1949131.24,35.72,0.63,200376.6,3.67
1948728.42,35.72,0.63,200377.09,3.67
1948655.78,35.72,0.63,200733.51,3.68
1948655.78,35.72,0.63,200732.92,3.68
1948410.94,35.72,0.63,200767.13,3.68
1948245.73,35.72,0.63,200413.46,3.67
1948323.76,35.73,0.64,200420.23,3.68
1948345.46,35.73,0.64,200674.41,3.68
1948288.76,35.74,0.65,200771.77,3.68
1948043.92,35.74,0.65,200805.6,3.68
1947674.15,35.74,0.65,200387.56,3.68
1947617.44,35.74,0.65,200484.91,3.68
1947403.18,35.74,0.65,200464.98,3.68
1947048.25,35.74,0.65,200457.89,3.68
1946666.48,35.74,0.65,200441.31,3.68
1946272.48,35.74,0.65,200467.9,3.68
1946114.34,35.74,0.65,200310.24,3.68
1946186.57,35.74,0.65,200601.5,3.68
1946186.57,35.74,0.65,200623.77,3.68
1946186.57,35.74,0.65,200601.5,3.68
1946129.86,35.75,0.65,200774.56,3.69
1945764.87,35.75,0.65,200259.99,3.68
1945353.41,35.75,0.65,200148.84,3.68
1944971.63,35.74,0.65,200087.47,3.68
1944577.63,35.74,0.65,200003.04,3.68
1944628.82,35.74,0.65,199984.26,3.68
1944226.0,35.74,0.65,199964.08,3.68
1943823.19,35.74,0.65,199993.98,3.68
1943766.49,35.75,0.66,200091.34,3.68
1943363.67,35.75,0.66,200064.28,3.68
1942960.86,35.75,0.66,200535.65,3.69
1942584.89,35.75,0.66,199717.72,3.67
1942370.63,35.75,0.66,200025.97,3.68
1942401.22,35.75,0.66,200583.75,3.69
1942212.38,35.75,0.67,200283.35,3.69
1941967.55,35.75,0.67,200318.44,3.69
1941778.71,35.76,0.67,200387.83,3.69
1941778.71,35.76,0.67,200413.49,3.69
1941612.72,35.76,0.67,200033.52,3.68
1941247.85,35.76,0.67,200035.51,3.68
1940871.89,35.76,0.67,200039.72,3.69
1940815.18,35.76,0.67,200137.08,3.69
1940758.48,35.77,0.68,200310.13,3.69
1940544.22,35.77,0.68,200292.54,3.69
1940329.96,35.77,0.68,200282.4,3.69
1940257.32,35.77,0.68,200296.55,3.69
1939854.5,35.77,0.68,200277.92,3.69
1939854.5,35.77,0.68,200277.92,3.69
1939451.69,35.77,0.68,200534.9,3.7
1939415.05,35.77,0.69,200789.08,3.7
1939031.05,35.77,0.68,200490.72,3.7
1938628.23,35.77,0.68,200393.45,3.7
1938225.42,35.77,0.68,200905.89,3.71
1937850.1,35.77,0.68,201051.65,3.71
1937605.26,35.77,0.68,201002.87,3.71
1937605.26,35.77,0.68,201002.87,3.71
1934409.6,35.76,0.69,200961.29,3.72
1934021.37,35.76,0.69,200733.97,3.71
1933638.82,35.76,0.69,200158.77,3.7
1933716.85,35.77,0.69,200165.25,3.7
1933428.81,35.76,0.69,199887.11,3.7
1933135.88,35.76,0.68,199584.15,3.69
1932921.61,35.76,0.69,199564.51,3.69
1932578.69,35.76,0.69,199567.16,3.69
1932333.85,35.77,0.69,199563.44,3.69
1932333.85,35.77,0.69,199563.44,3.69
1931964.08,35.77,0.69,199543.19,3.69
1931749.82,35.77,0.69,199534.61,3.69
1931380.04,35.77,0.69,199698.16,3.7
1931210.14,35.77,0.69,199264.6,3.69
1930965.89,35.77,0.69,199171.35,3.69
1930795.99,35.77,0.69,198737.79,3.68
1930426.22,35.77,0.69,198648.33,3.68
1929995.21,35.77,0.69,198378.21,3.68
1929625.43,35.77,0.69,198394.99,3.68
1929380.6,35.77,0.69,198346.13,3.68
1929010.82,35.77,0.69,198637.75,3.68
1928616.82,35.77,0.69,198663.0,3.68
1928278.28,35.77,0.69,198798.27,3.69
1927923.35,35.77,0.69,198802.02,3.69
1927522.35,35.77,0.69,198511.52,3.68
1927470.74,35.77,0.69,198485.28,3.68
1927088.96,35.77,0.69,198523.07,3.68
1926844.12,35.77,0.69,198519.43,3.69
1926462.35,35.77,0.69,198490.32,3.69
1926255.85,35.77,0.69,198393.03,3.68
1926204.24,35.77,0.7,198682.24,3.69
1925822.47,35.77,0.7,198597.88,3.69
1925419.65,35.77,0.7,198569.0,3.69
1925076.73,35.77,0.7,198561.7,3.69
1924831.89,35.77,0.7,198568.48,3.69
1924617.63,35.78,0.7,198582.27,3.69
1924372.79,35.78,0.7,198522.98,3.69
1924372.79,35.78,0.7,198508.88,3.69
1924003.02,35.78,0.7,200517.48,3.73
1924054.21,35.78,0.7,200505.05,3.73
1923839.95,35.78,0.71,200495.38,3.73
1923539.78,35.78,0.7,200357.62,3.73
1923539.78,35.78,0.7,200357.62,3.73
1923539.78,35.78,0.7,200357.62,3.73
1923136.96,35.78,0.7,201554.17,3.75
1923495.95,35.79,0.71,201507.64,3.75
1923251.11,35.79,0.71,202115.04,3.76
1923093.29,35.79,0.71,201933.98,3.76
1922923.39,35.79,0.71,201500.42,3.75
1922923.39,35.79,0.71,201500.42,3.75
1922491.13,35.79,0.71,201228.64,3.75
1922159.43,35.79,0.71,201575.94,3.75
1921872.17,35.79,0.71,202141.41,3.76
1921529.24,35.79,0.71,202142.3,3.76
1921159.47,35.79,0.71,202116.65,3.76
1920789.7,35.79,0.71,202267.5,3.77
1920419.92,35.78,0.71,202386.27,3.77
1920254.71,35.79,0.71,202909.95,3.78
1920042.25,35.79,0.71,202829.98,3.78
1919836.63,35.79,0.71,202522.46,3.78
1919591.79,35.79,0.71,202529.25,3.78
1919222.02,35.79,0.71,202628.13,3.78
1918879.09,35.79,0.71,202629.71,3.78
1918524.16,35.79,0.71,202618.04,3.78
1918154.39,35.79,0.71,202591.66,3.78
1917909.55,35.79,0.71,202532.37,3.78
1917539.78,35.79,0.71,202573.42,3.78
1917239.61,35.79,0.71,202284.59,3.78
1916869.83,35.79,0.71,202270.89,3.78
1916500.06,35.79,0.71,202386.78,3.78
1916500.06,35.79,0.71,202232.92,3.78
1916145.52,35.79,0.71,202346.35,3.78
1915768.13,35.79,0.71,202476.7,3.78
1914991.67,35.78,0.71,201874.16,3.77
1914774.6,35.78,0.71,201778.05,3.77
1914774.6,35.78,0.71,201778.05,3.77
1914397.21,35.78,0.71,201524.2,3.77
1914152.37,35.78,0.71,201530.99,3.77
1913770.59,35.78,0.71,201552.14,3.77
1913613.15,35.78,0.7,201388.29,3.77
1913613.15,35.78,0.7,201388.29,3.77
1913231.37,35.78,0.7,201369.3,3.77
1912849.59,35.78,0.7,201348.48,3.77
1912675.99,35.78,0.71,201223.28,3.76
1912298.6,35.78,0.71,201121.85,3.76
1911932.6,35.78,0.7,200769.54,3.76
1911722.21,35.78,0.7,200508.7,3.75
1911665.51,35.78,0.7,200610.87,3.75
1911367.28,35.78,0.7,200325.59,3.75
1911201.29,35.78,0.7,200106.0,3.75
1911386.8,35.79,0.71,199664.86,3.74
1911002.79,35.78,0.7,199216.72,3.73
1910621.02,35.78,0.7,199476.99,3.74
1910376.18,35.78,0.7,199483.78,3.74
1910429.76,35.79,0.71,200061.25,3.75
1910184.93,35.79,0.71,200001.96,3.75
1909803.15,35.79,0.71,199921.6,3.75
1909558.31,35.79,0.71,199872.82,3.75
1909215.38,35.79,0.71,199876.17,3.75
1908845.61,35.79,0.71,199855.46,3.75
1908600.77,35.79,0.71,199851.74,3.75
1908435.56,35.8,0.71,200325.37,3.76
1908223.11,35.8,0.71,200245.63,3.76
1907853.33,35.8,0.71,200288.14,3.76
1907483.56,35.8,0.71,200296.83,3.76
1907113.79,35.8,0.71,200313.12,3.76
1906744.01,35.8,0.71,200442.56,3.76
1906381.86,35.8,0.72,200301.9,3.76
1906004.47,35.8,0.72,200217.5,3.76
1905947.77,35.8,0.72,200314.86,3.76
1905592.84,35.8,0.72,200314.78,3.76
1905217.51,35.8,0.72,200367.78,3.77
1904972.68,35.8,0.72,200401.38,3.77
1904798.81,35.81,0.72,201705.82,3.79
1904410.58,35.8,0.72,201459.43,3.79
1904028.81,35.8,0.72,201435.84,3.79
1904025.71,35.81,0.73,200131.42,3.76
1903643.93,35.81,0.73,200220.42,3.77
1903262.16,35.81,0.73,200125.41,3.77
1902880.38,35.81,0.73,200404.78,3.77
1902880.38,35.81,0.73,200404.78,3.77
1902698.83,35.81,0.72,201645.1,3.79
