ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
336,776,677130,6212,677130
337,778,678130,6212,678130
337,778,679130,6212,679130
338,780,680130,6212,680130
338,780,680130,6212,680130
338,780,681130,6212,681130
339,782,682130,6212,682130
339,782,683130,6212,683130
339,782,683130,6212,683130
340,784,684130,6212,684130
340,784,685130,6212,685130
341,792,693130,6212,693130
341,792,693130,6212,693130
342,794,694130,6212,694130
342,794,694780,6212,694780
342,794,695780,6212,695780
343,796,696590,6212,696590
344,798,697590,6212,697590
344,798,697910,6212,697910
344,798,697910,6212,697910
344,798,698720,6212,698720
344,798,699720,6212,699720
344,798,699720,6212,699720
344,798,700720,6212,700720
345,800,701530,6212,701530
345,800,702180,6212,702180
346,802,702990,6212,702990
347,804,703990,6212,703990
347,804,704990,6212,704990
348,806,705990,6212,705990
348,806,705990,6212,705990
348,806,706310,6212,706310
348,806,706780,6212,706780
349,808,707590,6212,707590
349,808,708400,6212,708400
349,808,708870,6212,708870
350,810,709340,6212,709340
351,818,709340,6212,709340
351,818,709810,6212,709810
352,820,710810,6212,710810
352,820,711810,6212,711810
353,822,712810,6212,712810
353,822,713810,6212,713810
353,822,713810,6212,713810
353,822,713810,6212,713810
354,824,714810,6212,714810
354,824,715810,6212,715810
355,826,716810,6212,716810
355,826,717810,6212,717810
355,826,718620,6212,718620
356,828,719620,6212,719620
356,828,720620,6212,720620
357,830,721620,6212,721620
357,830,722620,6212,722620
358,832,723430,6212,723430
359,834,724430,6212,724430
359,834,725430,6212,725430
360,836,726430,6212,726430
360,836,727240,6212,727240
360,836,727240,6212,727240
360,836,728240,6212,728240
361,838,729240,6212,729240
362,840,729710,6212,729710
362,840,730300,6212,730300
362,840,731300,6212,731300
362,840,731300,6212,731300
363,842,732300,6212,732300
363,842,733300,6212,733300
364,844,734300,6212,734300
364,844,734300,6212,734300
365,846,735110,6212,735110
366,850,735110,6212,735110
367,858,735110,6212,735110
367,858,735110,6212,735110
367,858,735570,6212,735570
367,858,736570,6212,736570
368,860,737570,6212,737570
368,860,737790,6212,737790
368,860,738260,6212,738260
368,860,738260,6212,738260
368,860,738730,6212,738730
368,860,739730,6212,739730
368,860,739730,6212,739730
369,862,740730,6212,740730
369,862,741730,6212,741730
369,862,741730,6212,741730
370,864,742730,6212,742730
370,864,742840,6212,742840
370,864,743840,6212,743840
371,866,744840,6212,744840
372,874,744840,6212,744840
373,876,745840,6212,745840
374,878,746310,6212,746310
374,878,746310,6212,746310
374,878,747310,6212,747310
374,878,748120,6212,748120
374,878,748120,6212,748120
375,880,748930,6212,748930
375,880,749930,6212,749930
376,882,750930,6212,750930
376,882,750930,6212,750930
376,882,751400,6212,751400
376,882,752400,6212,752400
376,882,752400,6212,752400
376,882,752400,6212,752400
377,884,753400,6212,753400
377,884,753870,6212,753870
377,884,754870,6212,754870
377,884,755190,6212,755190
378,886,756000,6212,756000
379,888,757000,6212,757000
379,888,757000,6212,757000
379,888,758000,6212,758000
379,888,758650,6212,758650
380,890,759460,6212,759460
381,892,760460,6212,760460
381,892,760570,6212,760570
381,892,761570,6212,761570
382,900,761570,6212,761570
382,900,761570,6212,761570
383,902,762570,6212,762570
383,902,763380,6212,763380
384,904,764380,6212,764380
384,904,764850,6212,764850
384,904,764850,6212,764850
385,906,765320,6212,765320
385,906,766320,6212,766320
385,906,766970,6212,766970
385,906,766970,6212,766970
385,906,767320,6212,767320
385,906,767790,6212,767790
386,908,768340,6212,768340
387,910,769340,6212,769340
387,910,770340,6212,770340
388,912,771340,6212,771340
388,912,771670,6212,771670
388,912,772670,6212,772670
388,912,773480,6212,773480
389,914,773950,6212,773950
389,914,774270,6212,774270
389,914,774740,6212,774740
389,914,775740,6212,775740
390,916,776740,6212,776740
390,916,777390,6212,777390
390,916,778390,6212,778390
391,918,779390,6212,779390
391,918,780390,6212,780390
392,920,781390,6212,781390
392,920,782390,6212,782390
393,922,783390,6212,783390
393,922,784390,6212,784390
394,924,785390,6212,785390
394,924,786390,6212,786390
395,926,787390,6212,787390
395,926,788390,6212,788390
396,928,789390,6212,789390
397,930,790200,6212,790200
397,930,791200,6212,791200
398,932,792200,6212,792200
398,932,793200,6212,793200
398,932,793520,6212,793520
398,932,793840,6212,793840
399,934,794840,6212,794840
399,934,795840,6212,795840
400,936,796840,6212,796840
400,936,797840,6212,797840
401,944,797840,6212,797840
402,946,798650,6212,798650
402,946,799460,6212,799460
403,948,800460,6212,800460
403,948,801460,6212,801460
404,950,802270,6212,802270
405,952,803270,6212,803270
405,952,804270,6212,804270
405,952,805080,6212,805080
406,954,805890,6212,805890
406,954,805890,6212,805890
407,962,813890,6212,813890
408,964,814890,6212,814890
408,964,815540,6212,815540
409,966,816540,6212,816540
410,968,817350,6212,817350
410,968,818350,6212,818350
410,968,818820,6212,818820
411,970,819820,6212,819820
411,970,819820,6212,819820
411,970,819820,6212,819820
411,970,820820,6212,820820
411,970,821050,6212,821050
411,970,821050,6212,821050
412,972,822050,6212,822050
412,972,823050,6212,823050
412,972,823050,6212,823050
413,974,824050,6212,824050
414,976,824700,6212,824700
414,976,825170,6212,825170
414,976,825640,6212,825640
415,978,826450,6212,826450
415,978,826920,6212,826920
415,978,827920,6212,827920
416,980,828920,6212,828920
417,982,829920,6212,829920
417,982,830920,6212,830920
418,984,831920,6212,831920
418,984,832920,6212,832920
419,986,833920,6212,833920
419,986,833920,6212,833920
419,986,834920,6212,834920
420,988,835920,6212,835920
420,988,836730,6212,836730
420,988,837730,6212,837730
421,990,838730,6212,838730
422,998,846730,6212,846730
422,998,846890,6212,846890
422,998,847890,6212,847890
423,1000,848350,6212,848350
423,1000,848820,6212,848820
424,1002,849820,6212,849820
424,1002,850630,6212,850630
424,1002,851630,6212,851630
424,1002,852630,6212,852630
425,1004,853630,6212,853630
426,1006,854100,6212,854100
426,1006,854910,6212,854910
427,1008,855910,6212,855910
428,1010,856910,6212,856910
428,1010,857910,6212,857910
429,1012,858910,6212,858910
429,1012,859500,6212,859500
429,1012,859960,6212,859960
429,1012,860960,6212,860960
430,1014,861960,6212,861960
430,1014,861960,6212,861960
431,1016,862960,6212,862960
431,1016,863960,6212,863960
431,1016,864960,6212,864960
432,1018,865960,6212,865960
433,1020,866430,6212,866430
434,1028,866430,6212,866430
435,1030,867430,6212,867430
435,1030,867750,6212,867750
435,1030,868560,6212,868560
435,1030,869560,6212,869560
435,1030,869560,6212,869560
435,1030,869560,6212,869560
436,1032,870370,6212,870370
437,1034,871370,6212,871370
437,1034,872370,6212,872370
437,1034,872830,6212,872830
437,1034,873200,6212,873200
438,1036,873750,6212,873750
438,1036,874220,6212,874220
438,1036,874690,6212,874690
438,1036,875010,6212,875010
438,1036,876010,6212,876010
439,1038,876480,6212,876480
439,1038,877030,6212,877030
439,1038,877350,6212,877350
440,1040,878350,6212,878350
441,1042,879350,6212,879350
442,1044,880160,6212,880160
442,1044,881160,6212,881160
442,1044,881630,6212,881630
443,1046,882630,6212,882630
443,1046,883630,6212,883630
444,1048,884630,6212,884630
444,1048,885280,6212,885280
444,1048,885440,6212,885440
444,1048,885440,6212,885440
445,1050,887440,6212,887440
445,1050,888440,6212,888440
446,1052,889440,6212,889440
447,1054,890440,6212,890440
447,1054,891440,6212,891440
448,1056,892440,6212,892440
448,1056,893440,6212,893440
449,1058,894440,6212,894440
449,1058,895440,6212,895440
449,1058,896440,6212,896440
450,1060,897440,6212,897440
450,1060,897760,6212,897760
451,1068,905760,6212,905760
451,1068,906760,6212,906760
452,1070,907760,6212,907760
452,1070,908760,6212,908760
452,1070,909760,6212,909760
452,1070,910080,6212,910080
453,1072,911080,6212,911080
453,1072,911080,6212,911080
454,1074,911730,6212,911730
454,1074,911730,6212,911730
455,1082,919730,6212,919730
455,1082,920730,6212,920730
455,1082,921540,6212,921540
456,1084,922540,6212,922540
456,1084,923540,6212,923540
457,1086,923910,6212,923910
458,1088,924910,6212,924910
458,1088,925140,6212,925140
458,1088,925140,6212,925140
458,1088,926140,6212,926140
458,1088,926140,6212,926140
459,1090,927140,6212,927140
460,1092,928140,6212,928140
460,1092,928370,6212,928370
460,1092,929180,6212,929180
460,1092,930180,6212,930180
460,1092,930410,6212,930410
461,1094,930880,6212,930880
461,1094,930880,6212,930880
462,1096,931880,6212,931880
462,1096,931880,6212,931880
462,1096,932690,6212,932690
463,1098,933690,6212,933690
463,1098,934690,6212,934690
463,1098,935690,6212,935690
463,1098,935690,6212,935690
463,1098,935690,6212,935690
464,1100,936690,6212,936690
464,1100,937690,6212,937690
464,1100,937690,6212,937690
464,1100,938150,6212,938150
465,1102,938960,6212,938960
465,1102,938960,6212,938960
466,1104,939960,6212,939960
466,1104,939960,6212,939960
466,1104,940430,6212,940430
466,1104,941430,6212,941430
467,1106,942430,6212,942430
468,1108,944430,6212,944430
468,1108,945430,6212,945430
468,1108,945540,6212,945540
468,1108,945540,6212,945540
469,1110,946540,6212,946540
469,1110,947540,6212,947540
470,1112,948540,6212,948540
471,1114,949010,6212,949010
472,1118,953010,6212,953010
472,1118,953380,6212,953380
472,1118,953700,6212,953700
472,1118,954700,6212,954700
473,1120,955700,6212,955700
473,1120,956020,6212,956020
473,1120,957020,6212,957020
474,1122,957830,6212,957830
475,1124,958830,6212,958830
475,1124,959830,6212,959830
475,1124,960300,6212,960300
476,1126,961300,6212,961300
476,1126,962300,6212,962300
477,1128,962770,6212,962770
478,1130,963240,6212,963240
479,1132,964240,6212,964240
479,1132,965240,6212,965240
479,1132,966050,6212,966050
480,1134,967050,6212,967050
480,1134,967050,6212,967050
480,1134,967860,6212,967860
480,1134,968320,6212,968320
480,1134,969320,6212,969320
480,1134,969320,6212,969320
480,1134,969320,6212,969320
481,1136,970320,6212,970320
481,1136,970320,6212,970320
482,1138,970790,6212,970790
482,1138,971790,6212,971790
483,1140,972790,6212,972790
483,1140,973110,6212,973110
484,1148,981110,6212,981110
484,1148,982110,6212,982110
485,1150,983110,6212,983110
485,1150,983110,6212,983110
485,1150,984110,6212,984110
485,1150,984920,6212,984920
486,1152,985920,6212,985920
486,1152,986920,6212,986920
487,1154,987920,6212,987920
487,1154,988920,6212,988920
488,1156,989920,6212,989920
489,1158,990730,6212,990730
490,1160,991730,6212,991730
490,1160,992730,6212,992730
490,1160,992730,6212,992730
491,1162,993730,6212,993730
491,1162,994200,6212,994200
491,1162,995200,6212,995200
491,1162,996200,6212,996200
492,1164,997200,6212,997200
492,1164,998010,6212,998010
492,1164,999010,6212,999010
493,1166,1000010,6212,1000010
494,1174,1008010,6212,1008010
495,1176,1008480,6212,1008480
495,1176,1009480,6212,1009480
495,1176,1009480,6212,1009480
496,1178,1010480,6212,1010480
497,1186,1018480,6212,1018480
498,1188,1019480,6212,1019480
498,1188,1020480,6212,1020480
498,1188,1021290,6212,1021290
498,1188,1022290,6212,1022290
498,1188,1022290,6212,1022290
499,1190,1024290,6212,1024290
500,1198,1032290,6212,1032290
501,1200,1033100,6212,1033100
501,1200,1033570,6212,1033570
502,1202,1034570,6212,1034570
502,1202,1035120,6212,1035120
503,1204,1036120,6212,1036120
503,1204,1036440,6212,1036440
504,1206,1036910,6212,1036910
504,1206,1037910,6212,1037910
504,1206,1038910,6212,1038910
504,1206,1038910,6212,1038910
505,1208,1039910,6212,1039910
505,1208,1040910,6212,1040910
506,1210,1041720,6212,1041720
507,1212,1042720,6212,1042720
507,1212,1043530,6212,1043530
508,1214,1044180,6212,1044180
508,1214,1044990,6212,1044990
508,1214,1044990,6212,1044990
508,1214,1045800,6212,1045800
509,1216,1046270,6212,1046270
509,1216,1046590,6212,1046590
509,1216,1047590,6212,1047590
510,1218,1048590,6212,1048590
510,1218,1049590,6212,1049590
511,1220,1050590,6212,1050590
512,1222,1051060,6212,1051060
512,1222,1051530,6212,1051530
512,1222,1052530,6212,1052530
513,1224,1053180,6212,1053180
513,1224,1053830,6212,1053830
514,1226,1054830,6212,1054830
514,1226,1055150,6212,1055150
514,1226,1056150,6212,1056150
515,1228,1057150,6212,1057150
515,1228,1057960,6212,1057960
515,1228,1058960,6212,1058960
516,1230,1059960,6212,1059960
516,1230,1059960,6212,1059960
516,1230,1060960,6212,1060960
517,1232,1061770,6212,1061770
517,1232,1061770,6212,1061770
517,1232,1062580,6212,1062580
518,1234,1063230,6212,1063230
518,1234,1063700,6212,1063700
518,1234,1064170,6212,1064170
519,1236,1065170,6212,1065170
519,1236,1066170,6212,1066170
520,1238,1067170,6212,1067170
521,1240,1068170,6212,1068170
522,1242,1069170,6212,1069170
522,1242,1070170,6212,1070170
522,1242,1071170,6212,1071170
522,1242,1072170,6212,1072170
523,1244,1073170,6212,1073170
524,1246,1074170,6212,1074170
525,1248,1074640,6212,1074640
525,1248,1075640,6212,1075640
525,1248,1076290,6212,1076290
526,1250,1077100,6212,1077100
526,1250,1077100,6212,1077100
526,1250,1078100,6212,1078100
526,1250,1078260,6212,1078260
527,1252,1079260,6212,1079260
527,1252,1080070,6212,1080070
527,1252,1081070,6212,1081070
528,1254,1081880,6212,1081880
529,1256,1083880,6212,1083880
530,1258,1084880,6212,1084880
530,1258,1085880,6212,1085880
530,1258,1086690,6212,1086690
531,1260,1087690,6212,1087690
532,1262,1088500,6212,1088500
532,1262,1089500,6212,1089500
532,1262,1089960,6212,1089960
533,1264,1090960,6212,1090960
533,1264,1090960,6212,1090960
533,1264,1091960,6212,1091960
533,1264,1091960,6212,1091960
534,1266,1092960,6212,1092960
535,1268,1093960,6212,1093960
535,1268,1094770,6212,1094770
535,1268,1094990,6212,1094990
535,1268,1095150,6212,1095150
535,1268,1096150,6212,1096150
536,1270,1097150,6212,1097150
537,1272,1097620,6212,1097620
538,1274,1098270,6212,1098270
539,1276,1099270,6212,1099270
539,1276,1100270,6212,1100270
539,1276,1100590,6212,1100590
539,1276,1101590,6212,1101590
539,1276,1102240,6212,1102240
540,1278,1103240,6212,1103240
540,1278,1103240,6212,1103240
541,1280,1104240,6212,1104240
541,1280,1105240,6212,1105240
542,1282,1105890,6212,1105890
542,1282,1106210,6212,1106210
543,1284,1107210,6212,1107210
543,1284,1108210,6212,1108210
544,1286,1109210,6212,1109210
545,1288,1109680,6212,1109680
545,1288,1110490,6212,1110490
545,1288,1111300,6212,1111300
546,1290,1111770,6212,1111770
546,1290,1111770,6212,1111770
546,1290,1111770,6212,1111770
546,1290,1112770,6212,1112770
546,1290,1113580,6212,1113580
547,1298,1113580,6212,1113580
547,1298,1113580,6212,1113580
548,1300,1114580,6212,1114580
548,1300,1114900,6212,1114900
548,1300,1115710,6212,1115710
549,1302,1116520,6212,1116520
549,1302,1117520,6212,1117520
549,1302,1118330,6212,1118330
549,1302,1119330,6212,1119330
550,1304,1119980,6212,1119980
550,1304,1119980,6212,1119980
550,1304,1120300,6212,1120300
550,1304,1120770,6212,1120770
550,1304,1121580,6212,1121580
550,1304,1121900,6212,1121900
550,1304,1121900,6212,1121900
550,1304,1121900,6212,1121900
551,1306,1122900,6212,1122900
552,1308,1123900,6212,1123900
552,1308,1124900,6212,1124900
552,1308,1125900,6212,1125900
553,1310,1126900,6212,1126900
553,1310,1127900,6212,1127900
554,1312,1128900,6212,1128900
554,1312,1129130,6212,1129130
554,1312,1130130,6212,1130130
555,1314,1130940,6212,1130940
555,1314,1130940,6212,1130940
556,1316,1131940,6212,1131940
556,1316,1131940,6212,1131940
556,1316,1132940,6212,1132940
556,1316,1133310,6212,1133310
557,1318,1134310,6212,1134310
557,1318,1134310,6212,1134310
557,1318,1134780,6212,1134780
557,1318,1135250,6212,1135250
558,1320,1136060,6212,1136060
558,1320,1136430,6212,1136430
558,1320,1136540,6212,1136540
558,1320,1137540,6212,1137540
559,1322,1138540,6212,1138540
559,1322,1139540,6212,1139540
559,1322,1139540,6212,1139540
560,1324,1140540,6212,1140540
561,1326,1141350,6212,1141350
561,1326,1141820,6212,1141820
561,1326,1142820,6212,1142820
561,1326,1143140,6212,1143140
561,1326,1143140,6212,1143140
562,1328,1144140,6212,1144140
562,1328,1144140,6212,1144140
562,1328,1144600,6212,1144600
563,1330,1145410,6212,1145410
563,1330,1145880,6212,1145880
564,1332,1146690,6212,1146690
564,1332,1146690,6212,1146690
564,1332,1147690,6212,1147690
565,1340,1155690,6212,1155690
565,1340,1155690,6212,1155690
566,1342,1156690,6212,1156690
566,1342,1156910,6212,1156910
566,1342,1157910,6212,1157910
566,1342,1158720,6212,1158720
567,1344,1159720,6212,1159720
567,1344,1160040,6212,1160040
567,1344,1160040,6212,1160040
568,1348,1164040,6212,1164040
568,1348,1165040,6212,1165040
569,1356,1165040,6212,1165040
570,1358,1165850,6212,1165850
570,1358,1166310,6212,1166310
571,1360,1167310,6212,1167310
571,1360,1167540,6212,1167540
571,1360,1168540,6212,1168540
572,1362,1169540,6212,1169540
573,1364,1170010,6212,1170010
574,1366,1171010,6212,1171010
574,1366,1171480,6212,1171480
575,1368,1172480,6212,1172480
575,1368,1173290,6212,1173290
575,1368,1174290,6212,1174290
576,1370,1175290,6212,1175290
577,1372,1176290,6212,1176290
577,1372,1177290,6212,1177290
578,1374,1178100,6212,1178100
579,1376,1179100,6212,1179100
579,1376,1180100,6212,1180100
580,1378,1181100,6212,1181100
580,1378,1181100,6212,1181100
580,1378,1182100,6212,1182100
580,1378,1182910,6212,1182910
581,1380,1183910,6212,1183910
581,1380,1183910,6212,1183910
581,1380,1183910,6212,1183910
581,1380,1184910,6212,1184910
581,1380,1185910,6212,1185910
582,1382,1186720,6212,1186720
583,1384,1187720,6212,1187720
584,1386,1188720,6212,1188720
584,1386,1189720,6212,1189720
584,1386,1190530,6212,1190530
584,1386,1191530,6212,1191530
585,1388,1192000,6212,1192000
585,1388,1193000,6212,1193000
585,1388,1193470,6212,1193470
585,1388,1193930,6212,1193930
586,1390,1194930,6212,1194930
586,1390,1195390,6212,1195390
587,1392,1196390,6212,1196390
587,1392,1197390,6212,1197390
588,1396,1198390,6212,1198390
588,1396,1198390,6212,1198390
588,1396,1199390,6212,1199390
589,1400,1200040,6212,1200040
589,1400,1200850,6212,1200850
589,1400,1201660,6212,1201660
589,1400,1202130,6212,1202130
589,1400,1202450,6212,1202450
589,1400,1202450,6212,1202450
589,1400,1203450,6212,1203450
590,1404,1204450,6212,1204450
591,1408,1205100,6212,1205100
591,1408,1205100,6212,1205100
591,1408,1205100,6212,1205100
591,1408,1206100,6212,1206100
592,1412,1207100,6212,1207100
592,1412,1207100,6212,1207100
592,1412,1207750,6212,1207750
592,1412,1208750,6212,1208750
592,1412,1208750,6212,1208750
592,1412,1209070,6212,1209070
593,1416,1210070,6212,1210070
594,1420,1210880,6212,1210880
594,1420,1210880,6212,1210880
594,1420,1211880,6212,1211880
594,1420,1212880,6212,1212880
594,1420,1213690,6212,1213690
594,1420,1214690,6212,1214690
594,1420,1214690,6212,1214690
594,1420,1215340,6212,1215340
594,1420,1215660,6212,1215660
594,1420,1216660,6212,1216660
594,1420,1217660,6212,1217660
594,1420,1218660,6212,1218660
595,1424,1219130,6212,1219130
596,1428,1220130,6212,1220130
597,1432,1221130,6212,1221130
597,1432,1222130,6212,1222130
597,1432,1223130,6212,1223130
598,1436,1224130,6212,1224130
599,1440,1225130,6212,1225130
599,1440,1225940,6212,1225940
599,1440,1226940,6212,1226940
599,1440,1227410,6212,1227410
599,1440,1227960,6212,1227960
599,1440,1227960,6212,1227960
599,1440,1228190,6212,1228190
599,1440,1229190,6212,1229190
599,1440,1230000,6212,1230000
599,1440,1231000,6212,1231000
599,1440,1232000,6212,1232000
599,1440,1233000,6212,1233000
599,1440,1234000,6212,1234000
599,1440,1234810,6212,1234810
599,1440,1235130,6212,1235130
600,1444,1235600,6212,1235600
600,1444,1235600,6212,1235600
600,1444,1236600,6212,1236600
601,1448,1237600,6212,1237600
602,1452,1238600,6212,1238600
602,1452,1239600,6212,1239600
602,1452,1239920,6212,1239920
602,1452,1240730,6212,1240730
602,1452,1240730,6212,1240730
602,1452,1241730,6212,1241730
602,1452,1242190,6212,1242190
602,1452,1243190,6212,1243190
602,1452,1243660,6212,1243660
603,1456,1245660,6212,1245660
603,1456,1246660,6212,1246660
604,1460,1247130,6212,1247130
604,1460,1248130,6212,1248130
604,1460,1248130,6212,1248130
604,1460,1248940,6212,1248940
604,1460,1249590,6212,1249590
604,1460,1250060,6212,1250060
605,1464,1251060,6212,1251060
606,1468,1251610,6212,1251610
606,1468,1252080,6212,1252080
606,1468,1253080,6212,1253080
606,1468,1253400,6212,1253400
606,1468,1254400,6212,1254400
606,1468,1255400,6212,1255400
606,1468,1255870,6212,1255870
606,1468,1256680,6212,1256680
606,1468,1256680,6212,1256680
606,1468,1257270,6212,1257270
607,1472,1258080,6212,1258080
607,1472,1258890,6212,1258890
608,1480,1258890,6212,1258890
609,1484,1259890,6212,1259890
609,1484,1260700,6212,1260700
609,1484,1260810,6212,1260810
609,1484,1260970,6212,1260970
609,1484,1261970,6212,1261970
609,1484,1262560,6212,1262560
610,1488,1263030,6212,1263030
610,1488,1263840,6212,1263840
610,1488,1264840,6212,1264840
610,1488,1265160,6212,1265160
610,1488,1265160,6212,1265160
610,1488,1265630,6212,1265630
610,1488,1266630,6212,1266630
611,1492,1267630,6212,1267630
611,1492,1268630,6212,1268630
611,1492,1268630,6212,1268630
611,1492,1269440,6212,1269440
611,1492,1269600,6212,1269600
611,1492,1270410,6212,1270410
612,1496,1271410,6212,1271410
612,1496,1271730,6212,1271730
612,1496,1271730,6212,1271730
612,1496,1271890,6212,1271890
612,1496,1272890,6212,1272890
613,1500,1273890,6212,1273890
614,1504,1274700,6212,1274700
614,1504,1275700,6212,1275700
614,1504,1275700,6212,1275700
614,1504,1277700,6212,1277700
614,1504,1278700,6212,1278700
614,1504,1279170,6212,1279170
614,1504,1279980,6212,1279980
614,1504,1279980,6212,1279980
614,1504,1280530,6212,1280530
614,1504,1280530,6212,1280530
614,1504,1280530,6212,1280530
615,1512,1280530,6212,1280530
615,1512,1281530,6212,1281530
616,1516,1282530,6212,1282530
616,1516,1283530,6212,1283530
617,1520,1284340,6212,1284340
617,1520,1284710,6212,1284710
617,1520,1285710,6212,1285710
617,1520,1285930,6212,1285930
617,1520,1285930,6212,1285930
617,1520,1286930,6212,1286930
617,1520,1287740,6212,1287740
617,1520,1287740,6212,1287740
618,1524,1288740,6212,1288740
618,1524,1289740,6212,1289740
618,1524,1289740,6212,1289740
618,1524,1290210,6212,1290210
618,1524,1291210,6212,1291210
618,1524,1291210,6212,1291210
618,1524,1291210,6212,1291210
618,1524,1292210,6212,1292210
618,1524,1292370,6212,1292370
619,1528,1293370,6212,1293370
619,1528,1293690,6212,1293690
620,1532,1294690,6212,1294690
620,1532,1295690,6212,1295690
620,1532,1295690,6212,1295690
620,1532,1296690,6212,1296690
620,1532,1296690,6212,1296690
620,1532,1296690,6212,1296690
620,1532,1297690,6212,1297690
620,1532,1298010,6212,1298010
620,1532,1298010,6212,1298010
621,1536,1298330,6212,1298330
621,1536,1299330,6212,1299330
621,1536,1300330,6212,1300330
621,1536,1300330,6212,1300330
622,1540,1301330,6212,1301330
622,1540,1301980,6212,1301980
622,1540,1302450,6212,1302450
622,1540,1303450,6212,1303450
623,1544,1304100,6212,1304100
623,1544,1304570,6212,1304570
623,1544,1305570,6212,1305570
623,1544,1306570,6212,1306570
623,1544,1306680,6212,1306680
624,1548,1307680,6212,1307680
624,1548,1308680,6212,1308680
624,1548,1308680,6212,1308680
624,1548,1308910,6212,1308910
624,1548,1309910,6212,1309910
624,1548,1310500,6212,1310500
624,1548,1310500,6212,1310500
