ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
1449887.12,45.86,9.2,466498.2,14.76
1449570.14,45.86,9.19,466187.95,14.75
1449177.58,45.85,9.19,466222.64,14.75
1449177.58,45.85,9.19,466222.64,14.75
1448807.8,45.85,9.19,466200.82,14.76
1448807.8,45.85,9.19,466200.82,14.76
1448438.03,45.86,9.19,466179.67,14.76
1448438.03,45.86,9.19,466179.67,14.76
1448438.03,45.86,9.19,466179.67,14.76
1448438.03,45.86,9.19,466179.67,14.76
1448626.7,45.87,9.2,466382.66,14.77
1448815.27,45.87,9.21,468179.64,14.82
1448595.72,45.88,9.21,466831.93,14.79
1448441.23,45.88,9.21,466676.5,14.78
1448441.23,45.88,9.21,466676.5,14.78
1448441.23,45.88,9.21,466676.5,14.78
1448427.77,45.89,9.23,467927.35,14.83
1448415.01,45.9,9.24,467928.45,14.83
1448499.24,45.91,9.24,467906.63,14.83
1448499.24,45.91,9.24,467906.63,14.83
1448499.24,45.91,9.24,467906.63,14.83
1448105.24,45.9,9.24,467998.28,14.84
1448105.24,45.9,9.24,467998.28,14.84
1448105.24,45.9,9.24,467998.28,14.84
1447353.37,45.89,9.23,467210.88,14.81
1447353.37,45.89,9.23,467210.88,14.81
1447172.15,45.9,9.24,467138.09,14.82
1447172.15,45.9,9.24,467138.09,14.82
1447172.15,45.9,9.24,467138.09,14.82
1447172.15,45.9,9.24,467138.09,14.82
1446990.93,45.91,9.24,467113.69,14.82
1447021.39,45.91,9.24,469771.06,14.9
1447560.5,45.94,9.27,470059.3,14.92
1447043.03,45.94,9.27,468985.54,14.89
1447043.03,45.94,9.27,468985.54,14.89
1446534.57,45.94,9.27,468886.14,14.89
1446191.64,45.94,9.27,468884.67,14.89
1446191.64,45.94,9.27,468884.67,14.89
1445821.86,45.94,9.28,468862.46,14.9
1445452.09,45.94,9.28,468910.25,14.9
1445452.09,45.94,9.28,468910.25,14.9
1445452.09,45.94,9.28,468910.25,14.9
1445452.09,45.94,9.28,468910.25,14.9
1445082.32,45.95,9.28,468869.6,14.91
1445270.99,45.96,9.29,468990.6,14.91
1444901.22,45.96,9.3,469003.63,14.92
1444539.06,45.96,9.3,469476.29,14.94
1444539.06,45.96,9.3,469476.29,14.94
1444539.06,45.96,9.3,469476.29,14.94
1444901.91,45.98,9.31,470064.31,14.96
1444901.91,45.98,9.31,470064.31,14.96
1444281.74,45.97,9.31,469520.84,14.94
1444127.36,45.98,9.31,469528.45,14.95
1444127.36,45.98,9.31,469528.45,14.95
1444316.04,45.99,9.32,469502.82,14.95
1444316.04,45.99,9.32,469502.82,14.95
1444316.04,45.99,9.32,469502.82,14.95
1444316.04,45.99,9.32,469502.82,14.95
1443965.99,45.98,9.32,469534.62,14.95
1443596.22,45.99,9.32,469512.15,14.96
1443784.89,46.0,9.33,469494.08,14.96
1443443.52,45.99,9.33,469535.02,14.96
1443443.52,45.99,9.33,469535.02,14.96
1443527.75,46.0,9.34,469508.58,14.96
1443346.53,46.01,9.34,469488.24,14.97
1442976.76,46.01,9.35,470427.98,15.0
1442795.54,46.02,9.35,470809.25,15.02
1442452.61,46.02,9.36,470811.23,15.02
1442058.61,46.02,9.35,470411.78,15.01
1442058.61,46.02,9.35,470411.78,15.01
1441688.83,46.02,9.35,470388.47,15.01
1441533.26,46.02,9.35,470235.32,15.01
1441533.26,46.02,9.35,470235.32,15.01
1441163.49,46.02,9.36,470263.59,15.02
1441163.49,46.02,9.36,470384.61,15.02
1440793.72,46.02,9.36,470371.8,15.02
1440423.95,46.03,9.36,470864.71,15.05
1440432.81,46.03,9.36,470870.93,15.05
1440277.15,46.02,9.36,470714.29,15.04
1440277.15,46.02,9.36,470714.29,15.04
1439922.61,46.03,9.36,470640.11,15.04
1439757.39,46.03,9.37,470354.63,15.04
1439356.38,46.03,9.37,470371.09,15.04
1439202.01,46.04,9.38,470378.7,15.05
1439202.38,46.04,9.38,470379.38,15.05
1439202.38,46.04,9.38,470379.38,15.05
1439021.16,46.05,9.38,470363.04,15.05
1439021.16,46.05,9.38,470363.04,15.05
1438651.39,46.05,9.39,470346.01,15.06
1438281.61,46.05,9.39,470461.9,15.06
1437911.84,46.06,9.39,470399.7,15.07
1437911.84,46.06,9.39,470399.7,15.07
1437872.24,46.06,9.4,470835.85,15.08
1437872.24,46.06,9.4,470835.85,15.08
1437872.24,46.06,9.4,470835.85,15.08
1437691.02,46.07,9.41,471019.96,15.09
1437321.24,46.07,9.41,471100.33,15.1
1437166.87,46.08,9.42,471107.95,15.11
1436797.1,46.08,9.42,471077.86,15.11
1436757.49,46.09,9.43,471110.27,15.11
1436387.72,46.1,9.43,471086.04,15.12
1436348.12,46.1,9.44,471069.89,15.12
1436370.96,46.1,9.44,473091.55,15.19
1436604.57,46.13,9.46,473340.81,15.2
1436261.64,46.13,9.47,473344.55,15.2
1435891.87,46.13,9.47,473324.3,15.21
1435891.87,46.13,9.47,473324.3,15.21
1435891.87,46.13,9.47,473324.3,15.21
1435891.87,46.13,9.47,473324.3,15.21
1435852.27,46.14,9.48,473369.2,15.21
1435482.49,46.14,9.48,473313.03,15.21
1435106.53,46.15,9.48,473313.5,15.22
1435106.53,46.15,9.48,473313.5,15.22
1434938.99,46.15,9.49,472613.89,15.2
1434938.99,46.15,9.49,472613.89,15.2
1434229.34,46.14,9.48,472368.51,15.2
1434229.34,46.14,9.48,472368.51,15.2
1434390.94,46.15,9.49,472365.85,15.2
1434390.94,46.15,9.49,472365.85,15.2
1433393.13,46.14,9.47,471369.08,15.17
1433020.54,46.13,9.47,471760.08,15.19
1433104.77,46.14,9.48,471629.21,15.18
1433104.77,46.14,9.48,471629.21,15.18
1432923.55,46.15,9.48,471446.68,15.18
1432923.55,46.15,9.48,471446.68,15.18
1432923.55,46.15,9.48,471446.68,15.18
1432553.78,46.15,9.49,472490.33,15.22
1432210.85,46.15,9.49,472494.07,15.23
1431808.04,46.16,9.49,472472.15,15.23
1431808.04,46.16,9.49,472472.15,15.23
1431827.93,46.16,9.5,472497.41,15.23
1431425.11,46.17,9.51,472469.08,15.24
1431022.3,46.17,9.51,472477.51,15.24
1430619.49,46.17,9.51,472464.6,15.25
1430216.67,46.17,9.51,472831.83,15.26
1429813.86,46.17,9.52,472801.66,15.27
1429813.86,46.17,9.52,472801.66,15.27
1429813.86,46.17,9.52,472801.66,15.27
1429444.09,46.18,9.52,472778.45,15.27
1429444.09,46.18,9.52,472841.09,15.27
1429074.31,46.18,9.52,472932.93,15.28
1428704.54,46.18,9.53,472922.29,15.29
1428704.54,46.18,9.53,472922.29,15.29
1428334.77,46.19,9.53,472826.82,15.29
1428334.77,46.19,9.53,472826.82,15.29
1427964.99,46.19,9.53,473064.74,15.3
1427602.84,46.19,9.53,472904.12,15.3
1427494.28,46.19,9.53,472905.79,15.3
1427305.45,46.2,9.54,473005.54,15.31
1427305.45,46.2,9.54,473005.54,15.31
1427151.08,46.2,9.55,473013.15,15.31
1426781.3,46.21,9.55,472987.85,15.32
1426481.13,46.2,9.54,472648.53,15.31
1426290.38,46.2,9.54,472343.31,15.3
1426290.38,46.2,9.54,472343.31,15.3
1426290.38,46.2,9.54,472343.31,15.3
1425920.61,46.2,9.54,472380.14,15.31
1425739.39,46.21,9.55,472362.95,15.31
1425369.61,46.21,9.55,472337.17,15.31
1424999.84,46.21,9.56,472325.18,15.32
1424630.07,46.22,9.56,472728.06,15.34
1424219.32,46.21,9.55,472428.69,15.33
1424222.21,46.21,9.55,472483.96,15.33
1424222.58,46.21,9.55,472485.18,15.33
1424222.58,46.21,9.55,472303.16,15.32
1424411.25,46.22,9.56,472724.15,15.34
1424068.32,46.22,9.57,472717.94,15.34
1424068.32,46.22,9.57,472982.43,15.35
1423718.28,46.22,9.56,472637.68,15.34
1423348.51,46.22,9.57,472708.83,15.35
1423045.59,46.22,9.56,472415.14,15.34
1423045.59,46.22,9.56,472415.14,15.34
1423045.59,46.22,9.56,472415.14,15.34
1423045.59,46.22,9.56,472415.14,15.34
1422675.81,46.22,9.57,472343.05,15.35
1422306.04,46.22,9.57,472355.05,15.35
1422306.04,46.22,9.57,472355.05,15.35
1421936.27,46.23,9.57,473189.82,15.38
1421936.27,46.23,9.57,473189.82,15.38
1421716.73,46.24,9.58,472732.32,15.37
1421716.73,46.24,9.58,472732.32,15.37
1422176.95,46.26,9.6,473656.4,15.41
1422176.95,46.26,9.6,473656.4,15.41
1422176.95,46.26,9.6,473656.4,15.41
1422022.57,46.27,9.61,473664.02,15.41
1422106.8,46.28,9.62,473641.01,15.41
1421712.8,46.27,9.62,473684.42,15.42
1421712.8,46.27,9.62,473676.9,15.42
1421531.58,46.28,9.62,473647.01,15.42
1421161.81,46.28,9.62,473637.4,15.42
1420792.04,46.28,9.63,473616.63,15.43
1420792.04,46.28,9.63,473616.63,15.43
1420792.04,46.28,9.63,473616.63,15.43
1420422.26,46.29,9.63,473891.2,15.44
1420263.58,46.28,9.63,473734.0,15.44
1420452.25,46.3,9.64,473764.71,15.44
1420452.25,46.3,9.64,473764.71,15.44
1420452.25,46.3,9.64,473764.71,15.44
1420233.41,46.29,9.64,474184.68,15.46
1420233.62,46.29,9.64,474193.6,15.46
1419863.85,46.3,9.64,474146.56,15.46
1419863.85,46.3,9.64,474146.56,15.46
1419708.34,46.29,9.64,474006.97,15.46
1419498.51,46.29,9.63,473880.63,15.45
1419498.51,46.29,9.63,473880.63,15.45
1419498.51,46.29,9.63,473880.63,15.45
1419344.13,46.3,9.64,473888.24,15.46
1419436.93,46.31,9.65,473859.41,15.46
1419067.16,46.31,9.65,473900.7,15.47
1418885.94,46.32,9.66,473870.87,15.47
1418516.16,46.32,9.66,473849.99,15.47
1418516.16,46.32,9.66,473849.99,15.47
1418123.59,46.31,9.66,474081.48,15.48
1418123.59,46.31,9.66,474081.48,15.48
1417942.37,46.32,9.66,473945.04,15.48
1417572.6,46.32,9.67,473842.33,15.48
1417572.6,46.32,9.67,473842.33,15.48
1417572.6,46.32,9.67,473842.33,15.48
1417391.38,46.33,9.67,474657.39,15.51
1417391.38,46.33,9.67,474657.39,15.51
1417502.46,46.34,9.68,474661.63,15.52
1417256.86,46.34,9.68,474637.77,15.52
1417256.86,46.34,9.68,474637.77,15.52
1416887.08,46.34,9.68,474693.86,15.53
1416517.31,46.34,9.69,474663.11,15.53
1416147.54,46.35,9.69,474627.71,15.53
1416147.54,46.35,9.69,474627.71,15.53
1415777.76,46.35,9.69,475283.65,15.56
1415777.76,46.35,9.69,475283.65,15.56
1415596.54,46.36,9.7,474917.8,15.55
1415274.4,46.36,9.7,474776.2,15.55
1415274.4,46.36,9.7,474776.2,15.55
1415274.4,46.36,9.7,474735.34,15.55
1414931.47,46.36,9.71,474737.32,15.56
1414561.7,46.37,9.71,474711.67,15.56
1414191.92,46.37,9.71,474870.37,15.57
1414152.32,46.38,9.72,474869.43,15.57
1413734.92,46.38,9.72,475101.96,15.59
1413734.92,46.38,9.72,475101.96,15.59
1413365.15,46.38,9.73,475077.26,15.59
1413365.15,46.38,9.73,475077.26,15.59
1412989.18,46.39,9.73,475083.23,15.6
1413409.24,46.42,9.76,476519.35,15.65
1413066.32,46.42,9.76,476523.09,15.65
1413150.55,46.43,9.77,476500.04,15.66
1413315.06,46.44,9.78,476936.87,15.67
1413069.46,46.44,9.78,476982.89,15.67
1413069.46,46.44,9.78,476982.89,15.67
1412888.24,46.44,9.79,476949.45,15.68
1412518.47,46.45,9.79,476927.14,15.68
1412337.25,46.45,9.8,476935.07,15.69
1412337.25,46.45,9.8,476850.88,15.68
1412421.48,46.46,9.81,477168.46,15.7
1412165.95,46.46,9.8,476837.55,15.69
1412167.42,46.46,9.8,476929.86,15.69
1412438.22,46.47,9.82,477934.05,15.72
1412068.45,46.47,9.82,477943.7,15.73
1411557.64,46.47,9.81,477837.1,15.73
1411557.64,46.47,9.81,477837.1,15.73
1411668.72,46.48,9.82,477841.64,15.73
1411298.94,46.48,9.83,477815.21,15.74
1411305.19,46.48,9.83,477818.6,15.74
1411305.19,46.48,9.83,477818.6,15.74
1410935.42,46.48,9.83,477834.28,15.74
1410565.65,46.49,9.83,477881.22,15.75
1410456.9,46.49,9.83,477772.88,15.75
1410456.9,46.49,9.83,477772.88,15.75
1410275.68,46.49,9.84,478193.26,15.76
1409905.91,46.5,9.84,478094.07,15.77
1409905.91,46.5,9.84,478094.07,15.77
1408294.65,46.5,9.85,478067.99,15.79
1408121.05,46.51,9.86,477778.29,15.78
1407783.06,46.51,9.86,478447.65,15.81
1407881.39,46.52,9.87,478630.15,15.81
1408037.02,46.53,9.88,478618.52,15.82
1407905.56,46.53,9.88,478764.06,15.82
1407905.56,46.53,9.88,478764.06,15.82
1407905.56,46.53,9.88,478764.06,15.82
1407905.56,46.53,9.88,478764.06,15.82
1407502.75,46.53,9.88,478613.64,15.82
1407099.94,46.53,9.88,479017.52,15.84
1407211.01,46.54,9.89,479022.06,15.84
1406841.24,46.54,9.9,479072.71,15.85
1406471.47,46.55,9.9,479051.36,15.85
1406101.69,46.55,9.9,479019.2,15.86
1406101.69,46.55,9.9,478991.52,15.86
1406101.69,46.55,9.9,478991.52,15.86
1405106.08,46.53,9.89,477997.46,15.83
1405139.09,46.53,9.89,478076.3,15.83
1405139.09,46.53,9.89,478076.3,15.83
1404957.87,46.54,9.89,478240.25,15.84
1404957.87,46.54,9.89,478476.54,15.85
1404588.1,46.54,9.9,478165.37,15.85
1404225.94,46.55,9.9,478820.19,15.87
1403883.01,46.55,9.9,478823.93,15.88
1403883.01,46.55,9.9,478823.93,15.88
1403694.18,46.56,9.91,478817.14,15.88
1403512.96,46.56,9.92,478800.65,15.89
1403143.19,46.57,9.92,478828.57,15.89
1403146.32,46.57,9.92,478876.02,15.89
1402776.54,46.57,9.92,478851.1,15.9
1402406.77,46.57,9.93,478829.47,15.9
1402406.77,46.57,9.93,478829.47,15.9
1402406.77,46.57,9.93,478829.47,15.9
1402037.0,46.58,9.93,478921.3,15.91
1402037.0,46.58,9.93,478921.3,15.91
1401674.84,46.58,9.93,479238.23,15.93
1401290.84,46.57,9.93,478902.83,15.92
1400976.72,46.57,9.92,478584.3,15.91
1400976.72,46.57,9.92,478584.3,15.91
1401362.24,46.58,9.93,478967.92,15.92
1401362.24,46.58,9.93,478967.92,15.92
1401362.24,46.58,9.93,478967.92,15.92
1401362.24,46.58,9.93,478967.92,15.92
1401362.24,46.58,9.93,478967.92,15.92
1400599.33,46.57,9.92,478351.08,15.91
1400599.33,46.57,9.92,478351.08,15.91
1400256.4,46.58,9.93,478348.66,15.91
1400340.63,46.59,9.94,478329.19,15.91
1400159.41,46.59,9.95,478386.95,15.92
1400159.41,46.59,9.95,478848.64,15.93
1399914.57,46.6,9.95,478702.09,15.94
1400719.85,46.63,9.99,482120.28,16.05
1400561.03,46.63,9.98,481961.86,16.05
1400218.11,46.64,9.99,481960.73,16.05
1400218.11,46.64,9.99,481960.73,16.05
1400178.5,46.64,10.0,481939.37,16.06
1400898.9,46.68,10.03,481895.14,16.06
1400898.9,46.68,10.03,481895.14,16.06
1400898.9,46.68,10.03,481895.14,16.06
1400898.9,46.68,10.03,481895.14,16.06
1400529.13,46.68,10.03,482073.02,16.07
1400159.35,46.68,10.03,482051.61,16.07
1400119.75,46.69,10.04,482024.73,16.07
1399749.98,46.69,10.05,482720.25,16.1
1399749.98,46.69,10.05,482720.25,16.1
1399554.82,46.69,10.04,482131.47,16.08
1400165.82,46.71,10.06,483220.73,16.12
1400153.06,46.72,10.07,483221.83,16.12
1400153.06,46.72,10.07,483221.83,16.12
1399783.29,46.72,10.08,483198.23,16.13
1399413.51,46.73,10.08,483261.02,16.14
1399043.74,46.73,10.08,483191.74,16.14
1399043.74,46.73,10.08,483191.74,16.14
1398633.0,46.73,10.08,483249.68,16.15
1398633.0,46.73,10.08,483249.68,16.15
1398263.23,46.73,10.09,483735.2,16.17
1397908.68,46.74,10.09,483504.37,16.17
1397921.29,46.75,10.11,484354.05,16.2
1397921.29,46.75,10.11,484354.05,16.2
1397921.29,46.75,10.11,484354.05,16.2
1397921.29,46.75,10.11,484354.05,16.2
1397921.29,46.75,10.11,484354.05,16.2
1397578.36,46.76,10.11,484357.79,16.2
1397020.04,46.75,10.1,483777.42,16.19
1396447.1,46.75,10.1,483185.17,16.17
1396447.1,46.75,10.1,483185.17,16.17
1396447.1,46.75,10.1,483185.17,16.17
1396447.1,46.75,10.1,483185.17,16.17
1396500.03,46.76,10.11,483159.27,16.18
1396130.26,46.76,10.11,483184.62,16.18
1395837.32,46.75,10.11,483168.27,16.18
1395467.55,46.76,10.11,483151.49,16.19
1395097.78,46.76,10.11,483262.48,16.2
1395058.17,46.77,10.12,483236.13,16.2
1395849.82,46.8,10.15,484817.1,16.25
1395506.89,46.8,10.15,484813.12,16.26
1395137.12,46.8,10.16,484793.43,16.26
1395137.12,46.8,10.16,484793.43,16.26
1395137.12,46.8,10.16,484793.43,16.26
1395137.12,46.8,10.16,484793.43,16.26
1395137.12,46.8,10.16,484793.43,16.26
1394767.34,46.81,10.16,484868.25,16.27
1394397.57,46.81,10.16,484880.57,16.28
1394397.57,46.81,10.16,484880.57,16.28
1394027.8,46.81,10.17,484895.1,16.28
1394027.8,46.81,10.17,484895.1,16.28
1393512.94,46.81,10.16,484692.63,16.28
1393143.16,46.81,10.17,484988.73,16.3
1392781.01,46.82,10.17,484648.97,16.29
1392781.01,46.82,10.17,484648.97,16.29
1392403.62,46.82,10.17,484570.82,16.29
1392403.62,46.82,10.17,484570.82,16.29
1392403.62,46.82,10.17,484570.82,16.29
1392619.14,46.83,10.19,484569.05,16.3
1392090.69,46.83,10.18,484603.14,16.3
1392090.69,46.83,10.18,484603.14,16.3
1392090.69,46.83,10.18,484603.14,16.3
1391720.92,46.83,10.18,484577.32,16.31
1391720.92,46.83,10.18,484577.32,16.31
1391720.92,46.83,10.18,484577.32,16.31
1391720.92,46.83,10.18,484577.32,16.31
1391720.92,46.83,10.18,484591.37,16.31
1391720.92,46.83,10.18,484577.32,16.31
1391720.92,46.83,10.18,484592.44,16.31
1391351.15,46.83,10.19,484569.21,16.31
1391435.38,46.84,10.2,484557.43,16.31
1391435.38,46.84,10.2,484557.43,16.31
1391488.31,46.85,10.21,484835.44,16.33
1391094.3,46.85,10.2,484723.85,16.32
1390739.76,46.85,10.2,484669.98,16.33
1390739.76,46.85,10.2,484669.98,16.33
1391393.61,46.87,10.23,486694.18,16.4
1391050.68,46.88,10.23,486690.19,16.4
1391050.68,46.88,10.23,486690.19,16.4
1390943.92,46.88,10.23,486585.2,16.4
1390317.6,46.87,10.22,485637.11,16.37
1390317.6,46.87,10.22,485637.11,16.37
1389751.6,46.86,10.22,485161.55,16.36
1390014.19,46.88,10.23,485186.27,16.36
1389638.22,46.88,10.23,485188.42,16.37
1389457.0,46.89,10.24,485166.86,16.37
1389087.23,46.89,10.24,485143.51,16.38
1389087.23,46.89,10.24,485143.51,16.38
1389087.23,46.89,10.24,485132.89,16.38
1388717.46,46.89,10.25,485396.96,16.39
1388347.68,46.9,10.25,485347.27,16.39
1388347.68,46.9,10.25,485347.27,16.39
1387985.53,46.9,10.25,485223.36,16.4
1387652.76,46.91,10.26,486002.95,16.43
1387652.76,46.91,10.26,486002.95,16.43
1387652.76,46.91,10.26,486002.95,16.43
1387309.83,46.91,10.26,485998.97,16.43
1387150.91,46.91,10.26,485840.63,16.43
1386781.14,46.91,10.26,485820.95,16.43
1386411.37,46.91,10.27,485942.39,16.44
1384939.89,46.93,10.28,486023.23,16.47
1384562.5,46.93,10.28,485800.81,16.47
1384219.57,46.93,10.29,485793.77,16.47
1383849.8,46.94,10.29,485777.14,16.48
1383480.03,46.94,10.29,485838.69,16.48
1383110.26,46.94,10.3,485770.99,16.49
1383110.26,46.94,10.3,485770.99,16.49
1383110.26,46.94,10.3,485974.32,16.49
1382883.74,46.94,10.29,485723.22,16.49
1382725.6,46.94,10.29,485569.76,16.48
1383010.01,46.96,10.31,487877.68,16.56
1383115.72,46.97,10.33,487315.52,16.55
1383226.79,46.98,10.34,487320.07,16.55
1383543.76,47.0,10.35,487671.23,16.57
1383149.76,46.99,10.34,487646.58,16.57
1382779.99,47.0,10.35,487730.76,16.58
1382779.99,47.0,10.35,488367.62,16.6
1382968.66,47.01,10.36,487857.24,16.58
1382968.66,47.01,10.36,487857.24,16.58
1382787.89,47.01,10.36,490925.08,16.69
1383704.26,47.05,10.41,491202.66,16.7
1384451.35,47.09,10.44,491572.89,16.72
1384451.35,47.09,10.44,491572.89,16.72
1384451.35,47.09,10.44,491572.89,16.72
1384451.35,47.09,10.44,491585.14,16.72
1384451.35,47.09,10.44,491585.14,16.72
1384133.6,47.08,10.43,491275.34,16.71
1383790.67,47.09,10.44,491269.12,16.72
1383790.67,47.09,10.44,491269.12,16.72
1383790.67,47.09,10.44,491269.12,16.72
1383420.9,47.09,10.44,491251.67,16.72
1383420.9,47.09,10.44,491251.67,16.72
1383420.9,47.09,10.44,491251.67,16.72
1383051.13,47.09,10.44,491273.51,16.73
1382354.95,47.08,10.44,490449.26,16.71
1382354.95,47.08,10.44,490449.26,16.71
1382543.62,47.1,10.45,490433.31,16.71
1382543.62,47.1,10.45,490433.31,16.71
1382543.62,47.1,10.45,490433.31,16.71
1382173.85,47.1,10.45,490680.51,16.72
1381823.8,47.09,10.45,490582.11,16.72
1381454.03,47.1,10.45,490527.67,16.72
1381118.2,47.1,10.46,490901.35,16.74
1381118.2,47.1,10.46,490901.35,16.74
1380714.89,47.11,10.46,490615.44,16.74
1380371.96,47.11,10.46,490619.18,16.74
1380002.19,47.11,10.47,490595.98,16.75
1380002.19,47.11,10.47,490595.98,16.75
1379820.97,47.12,10.47,490589.05,16.75
1379820.97,47.12,10.47,490589.05,16.75
1379820.97,47.12,10.47,490589.05,16.75
1379820.97,47.12,10.47,490589.05,16.75
1379820.97,47.12,10.47,490589.05,16.75
1379451.2,47.12,10.48,490589.35,16.76
1379451.2,47.12,10.48,490589.35,16.76
1379543.99,47.13,10.49,490584.15,16.76
1379543.99,47.13,10.49,490584.15,16.76
1379174.22,47.14,10.49,490912.32,16.78
1378804.45,47.14,10.49,490959.14,16.79
1378804.45,47.14,10.49,490959.14,16.79
1378804.45,47.14,10.49,490959.14,16.79
1378434.68,47.14,10.5,491219.08,16.8
1378280.3,47.15,10.5,491226.7,16.81
1377910.53,47.16,10.51,491201.4,16.81
1377519.41,47.15,10.5,490813.95,16.8
1377149.63,47.15,10.51,490838.14,16.81
1377149.63,47.15,10.51,490838.14,16.81
1376779.86,47.16,10.51,490814.61,16.81
1376779.86,47.16,10.51,490814.61,16.81
1376779.86,47.16,10.51,490814.61,16.81
1376779.86,47.16,10.51,490814.61,16.81
1376598.64,47.16,10.52,490806.34,16.82
1376598.64,47.16,10.52,490806.34,16.82
1376598.64,47.16,10.52,490806.34,16.82
1376598.64,47.16,10.52,490806.34,16.82
1376598.64,47.16,10.52,490799.37,16.82
1376682.87,47.17,10.53,491728.98,16.85
1376376.73,47.18,10.53,491759.62,16.86
1375995.5,47.18,10.54,491639.22,16.86
1375652.57,47.19,10.54,491642.96,16.86
1375736.8,47.2,10.55,491619.91,16.87
1375736.8,47.2,10.55,491619.91,16.87
1375342.8,47.19,10.54,491668.68,16.87
1375427.03,47.2,10.55,491637.54,16.87
1375057.26,47.21,10.56,491610.82,16.88
1374687.49,47.21,10.56,492706.7,16.92
1374332.94,47.21,10.57,492166.76,16.91
1374332.94,47.21,10.57,492166.76,16.91
1374282.94,47.21,10.56,492116.76,16.91
1373946.18,47.21,10.56,492531.54,16.92
1374255.43,47.23,10.58,492663.28,16.93
1374255.43,47.23,10.58,492663.28,16.93
1373902.5,47.23,10.58,492434.72,16.93
1374090.94,47.24,10.59,492428.4,16.93
1373721.17,47.24,10.6,492413.16,16.93
1373351.39,47.25,10.6,492451.59,16.94
1372988.73,47.24,10.59,492425.82,16.94
1373072.96,47.25,10.6,492406.68,16.95
1373072.96,47.25,10.6,492406.68,16.95
1373072.96,47.25,10.6,492406.68,16.95
1373088.32,47.26,10.61,492599.26,16.96
1373088.32,47.26,10.61,492599.26,16.96
1372694.31,47.26,10.61,492579.5,16.96
1372694.31,47.26,10.61,492579.5,16.96
1372694.31,47.26,10.61,492579.5,16.96
1372694.31,47.26,10.61,492579.5,16.96
1372513.09,47.26,10.62,492400.41,16.96
1372463.09,47.26,10.61,492350.41,16.95
1372463.09,47.26,10.61,492350.41,16.95
1372124.55,47.27,10.62,493335.98,16.99
1371729.22,47.27,10.62,493114.46,16.99
1370923.59,47.27,10.63,493111.16,17.0
1370974.78,47.28,10.64,493097.92,17.01
1370571.97,47.29,10.64,493082.58,17.01
1370357.71,47.29,10.65,493224.28,17.02
1370143.45,47.3,10.66,493464.8,17.03
1369929.19,47.3,10.66,493800.89,17.05
1369774.81,47.31,10.67,493786.67,17.06
1369774.81,47.31,10.67,493786.67,17.06
1369774.81,47.31,10.67,493786.67,17.06
1369593.59,47.32,10.68,493778.5,17.06
1369593.59,47.32,10.68,493778.5,17.06
1369223.82,47.32,10.68,493802.11,17.07
1369184.22,47.33,10.69,493773.11,17.07
1368980.93,47.33,10.69,493601.72,17.06
1368980.93,47.33,10.69,493601.72,17.06
1368980.93,47.33,10.69,493601.72,17.06
1368782.87,47.33,10.68,493438.17,17.06
1368601.65,47.33,10.69,493435.3,17.07
1368231.88,47.34,10.69,493841.65,17.09
1367862.11,47.34,10.7,493556.37,17.08
1367680.89,47.35,10.71,494332.16,17.11
1367337.96,47.35,10.71,494334.14,17.12
1366943.96,47.34,10.7,494219.22,17.12
1366574.18,47.35,10.71,494193.56,17.12
1366589.54,47.36,10.72,494230.7,17.13
1366589.54,47.36,10.72,494457.64,17.14
1366250.23,47.36,10.72,494395.41,17.14
1366250.23,47.36,10.72,494395.41,17.14
1366512.74,47.38,10.74,497060.16,17.23
1366999.64,47.41,10.77,496938.91,17.24
1366495.55,47.41,10.77,496313.43,17.22
1365782.85,47.42,10.78,496333.53,17.23
1365413.07,47.42,10.78,496310.93,17.24
1365413.07,47.42,10.78,496310.93,17.24
1365413.07,47.42,10.78,496310.93,17.24
1365043.3,47.42,10.78,496289.74,17.24
1365043.3,47.42,10.78,496289.74,17.24
1364673.53,47.43,10.79,496467.7,17.25
1364303.76,47.43,10.79,496463.0,17.26
1364247.1,47.45,10.81,496957.18,17.28
1364242.72,47.45,10.81,496948.13,17.29
1364353.79,47.46,10.82,496952.38,17.29
1363984.02,47.47,10.83,496926.24,17.29
1363802.8,47.47,10.83,496967.3,17.3
1363802.8,47.47,10.83,496967.3,17.3
1363621.58,47.48,10.84,496942.11,17.3
1363227.58,47.48,10.83,496923.55,17.31
1363227.58,47.48,10.83,496923.55,17.31
1363227.58,47.48,10.83,496923.55,17.31
1363227.58,47.48,10.83,496923.55,17.31
1363227.58,47.48,10.83,498173.36,17.35
1363227.58,47.48,10.83,498173.36,17.35
1360296.24,47.51,10.86,498129.55,17.4
