ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_bf96-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_nodes,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_bf96-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_bf96-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpu_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_bf96-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-total_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_bf96-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-arrived_gpu_milli
363,874,721160,6212,727340
363,874,721970,6212,728150
364,876,722970,6212,729150
364,876,723440,6212,729620
365,878,724440,6212,730620
365,878,724600,6212,730780
365,878,725410,6212,731590
366,880,726220,6212,732400
366,880,726220,6212,732400
366,880,727220,6212,733400
367,882,728220,6212,734400
367,882,729220,6212,735400
368,884,730220,6212,736400
368,884,731220,6212,737400
369,886,732220,6212,738400
369,886,733220,6212,739400
370,888,734220,6212,740400
370,888,735030,6212,741210
371,890,736030,6212,742210
371,890,737030,6212,743210
372,892,738030,6212,744210
372,892,739030,6212,745210
373,894,740030,6212,746210
373,894,741030,6212,747210
373,894,741490,6212,747670
374,896,742300,6212,748480
374,896,743300,6212,749480
374,896,743300,6212,749480
374,896,743300,6212,750070
375,898,744300,6212,751070
375,898,745300,6212,752070
376,900,746300,6212,753070
376,900,747300,6212,754070
377,902,748110,6212,754880
377,902,749110,6212,755880
378,904,749760,6212,756530
378,904,749760,6212,756530
378,904,750760,6212,757530
379,906,751570,6212,758340
379,906,752040,6212,758810
380,908,752590,6212,759360
380,908,753400,6212,760170
381,910,754400,6212,761170
381,910,755400,6212,762170
382,912,756210,6212,762980
382,912,757020,6212,763790
383,914,758020,6212,764790
383,914,759020,6212,765790
383,914,759490,6212,766260
383,914,759650,6212,766420
384,916,760120,6212,766890
384,916,760120,6212,766890
384,916,760120,6212,766890
384,916,760930,6212,767700
385,918,761930,6212,768700
385,918,762930,6212,769700
386,920,763930,6212,770700
386,920,764400,6212,771170
386,920,764870,6212,771640
387,922,765870,6212,772640
387,922,766870,6212,773640
388,924,767680,6212,774450
388,924,768680,6212,775450
389,926,769680,6212,776450
389,926,770680,6212,777450
390,928,771490,6212,778260
390,928,772080,6212,778850
391,930,772890,6212,779660
391,930,773890,6212,780660
392,932,774700,6212,781470
392,932,774700,6212,781470
392,932,775510,6212,782280
393,934,776510,6212,783280
393,934,777510,6212,784280
394,936,778320,6212,785090
394,936,779130,6212,785900
395,938,779940,6212,786710
395,938,780750,6212,787520
396,940,781400,6212,788170
396,940,782400,6212,789170
396,940,782400,6212,789170
397,942,783400,6212,790170
397,942,784050,6212,790820
397,942,784510,6212,791280
397,942,785510,6212,792280
397,942,786510,6212,793280
397,942,787510,6212,794280
397,942,788510,6212,795280
397,942,788510,6212,795280
398,950,796510,6212,803280
398,950,797510,6212,804280
398,950,798510,6212,805280
399,952,798980,6212,805750
399,952,799300,6212,806070
399,952,799620,6212,806390
399,952,800430,6212,807200
400,954,801430,6212,808200
400,954,802430,6212,809200
400,954,802430,6212,809200
401,956,803430,6212,810200
401,956,804240,6212,811010
402,958,805240,6212,812010
402,958,806050,6212,812820
403,960,806860,6212,813630
403,960,806860,6212,814440
403,960,807860,6212,815440
403,960,808860,6212,816440
403,960,809860,6212,817440
403,960,810860,6212,818440
403,960,811860,6212,819440
403,960,812330,6212,819910
403,960,813330,6212,820910
404,962,814330,6212,821910
404,962,815330,6212,822910
405,964,815980,6212,823560
405,964,816980,6212,824560
406,966,817980,6212,825560
407,974,818980,6212,826560
407,974,819210,6212,826790
407,974,819210,6212,827440
408,982,820210,6212,828440
408,982,821210,6212,829440
409,984,822210,6212,830440
409,984,823210,6212,831440
410,986,824020,6212,832250
410,986,825020,6212,833250
410,986,825020,6212,833250
411,988,826020,6212,834250
411,988,826490,6212,834720
412,990,827300,6212,835530
412,990,827620,6212,835850
412,990,827620,6212,835850
412,990,827620,6212,835850
412,990,828620,6212,836850
412,990,828840,6212,837070
413,992,829840,6212,838070
413,992,830070,6212,838300
413,992,830880,6212,839110
413,992,830880,6212,839110
414,994,831880,6212,840110
414,994,832880,6212,841110
414,994,833200,6212,841430
415,996,834200,6212,842430
415,996,835200,6212,843430
415,996,836200,6212,844430
415,996,837200,6212,845430
416,998,838010,6212,846240
416,998,838820,6212,847050
416,998,839050,6212,847280
417,1000,840050,6212,848280
417,1000,841050,6212,849280
418,1002,842050,6212,850280
418,1002,843050,6212,851280
419,1004,844050,6212,852280
419,1004,845050,6212,853280
419,1004,846050,6212,854280
419,1004,846370,6212,854600
419,1004,847370,6212,855600
419,1004,848370,6212,856600
419,1004,848370,6212,856600
420,1006,849370,6212,857600
420,1006,850370,6212,858600
421,1008,852370,6212,860600
421,1008,852590,6212,860820
421,1008,852590,6212,860820
421,1008,853590,6212,861820
422,1016,854590,6212,862820
423,1018,855590,6212,863820
423,1018,855750,6212,863980
423,1018,855750,6212,863980
423,1018,856750,6212,864980
424,1020,857750,6212,865980
424,1020,858560,6212,866790
424,1020,859560,6212,867790
425,1022,860030,6212,868260
425,1022,860260,6212,868490
425,1022,861070,6212,869300
425,1022,861390,6212,869620
426,1024,862200,6212,870430
426,1024,862520,6212,870750
426,1024,862980,6212,871210
427,1026,863980,6212,872210
427,1026,864980,6212,873210
428,1028,865630,6212,873860
428,1028,866630,6212,874860
429,1030,867630,6212,875860
429,1030,868630,6212,876860
430,1032,869630,6212,877860
430,1032,870630,6212,878860
431,1034,871630,6212,879860
431,1034,872440,6212,880670
432,1036,873250,6212,881480
432,1036,874250,6212,882480
433,1038,875250,6212,883480
433,1038,876250,6212,884480
434,1040,877250,6212,885480
434,1040,878250,6212,886480
435,1042,879250,6212,887480
435,1042,880060,6212,888290
436,1044,881060,6212,889290
436,1044,882060,6212,890290
437,1046,883060,6212,891290
437,1046,883870,6212,892100
438,1048,884870,6212,893100
438,1048,885870,6212,894100
439,1050,886460,6212,894690
439,1050,887460,6212,895690
440,1052,888460,6212,896690
440,1052,889460,6212,897690
440,1052,889460,6212,897690
440,1052,889780,6212,898010
440,1052,889780,6212,898010
440,1052,889780,6212,898010
440,1052,890780,6212,899010
440,1052,890780,6212,899010
441,1054,891590,6212,899820
441,1054,892590,6212,900820
441,1054,892750,6212,900980
442,1056,893560,6212,901790
442,1056,893790,6212,902020
442,1056,893790,6212,902020
442,1056,894600,6212,902830
442,1056,894970,6212,903200
443,1058,895620,6212,903850
443,1058,896620,6212,904850
443,1058,897620,6212,905850
443,1058,897940,6212,906170
443,1058,898410,6212,906640
443,1058,898640,6212,906870
444,1066,906640,6212,914870
444,1066,907450,6212,915680
444,1066,908450,6212,916680
444,1066,909260,6212,917490
444,1066,910260,6212,918490
445,1068,911260,6212,919490
445,1068,912260,6212,920490
446,1076,913260,6212,921490
447,1078,914070,6212,922300
447,1078,915070,6212,923300
448,1080,915880,6212,924110
448,1080,916880,6212,925110
449,1082,917350,6212,925580
449,1082,917820,6212,926050
449,1082,918820,6212,927050
449,1082,918820,6212,927370
449,1082,919290,6212,927840
450,1084,920290,6212,928840
450,1084,921290,6212,929840
451,1086,922290,6212,930840
451,1086,922610,6212,931160
451,1086,922840,6212,931390
451,1086,923840,6212,932390
451,1086,924840,6212,933390
452,1088,925840,6212,934390
452,1088,926650,6212,935200
453,1090,927460,6212,936010
453,1090,928460,6212,937010
454,1092,928930,6212,937480
454,1092,929930,6212,938480
454,1092,930400,6212,938950
455,1094,931400,6212,939950
455,1094,932400,6212,940950
456,1096,933400,6212,941950
456,1096,934400,6212,942950
457,1098,934990,6212,943540
457,1098,935460,6212,944010
457,1098,935460,6212,944010
458,1100,936270,6212,944820
458,1100,936270,6212,944820
458,1100,936270,6212,944820
458,1100,940270,6212,948820
458,1100,941270,6212,949820
459,1102,943270,6212,951820
459,1102,944080,6212,952630
459,1102,944890,6212,953440
460,1104,945890,6212,954440
460,1104,946440,6212,954990
461,1106,947440,6212,955990
461,1106,948440,6212,956990
461,1106,949440,6212,957990
462,1108,950440,6212,958990
462,1108,951440,6212,959990
463,1110,952440,6212,960990
463,1110,952900,6212,961450
463,1110,953900,6212,962450
464,1112,954370,6212,962920
464,1112,954840,6212,963390
465,1120,955840,6212,964390
465,1120,956840,6212,965390
466,1128,957840,6212,966390
467,1130,958650,6212,967200
467,1130,959020,6212,967570
467,1130,960020,6212,968570
467,1130,960020,6212,968570
467,1130,961020,6212,969570
467,1130,961490,6212,970040
467,1130,962490,6212,971040
467,1130,962710,6212,971260
467,1130,963710,6212,972260
467,1130,964710,6212,973260
467,1130,964710,6212,973260
468,1132,965710,6212,974260
468,1132,966710,6212,975260
469,1134,967710,6212,976260
469,1134,968710,6212,977260
470,1136,969520,6212,978070
470,1136,970520,6212,979070
471,1138,971520,6212,980070
471,1138,972520,6212,981070
472,1140,973520,6212,982070
472,1140,974520,6212,983070
473,1142,975520,6212,984070
473,1142,975990,6212,984540
474,1144,976800,6212,985350
474,1144,977270,6212,985820
474,1144,977740,6212,986290
475,1146,978740,6212,987290
475,1146,978740,6212,987290
475,1146,979210,6212,987760
475,1146,979580,6212,988130
476,1148,980580,6212,989130
476,1148,981050,6212,989600
476,1148,982050,6212,990600
477,1156,983050,6212,991600
477,1156,983050,6212,991830
478,1158,983700,6212,992480
478,1158,984070,6212,992850
478,1158,984880,6212,993660
479,1160,985880,6212,994660
479,1160,986880,6212,995660
479,1160,987350,6212,996130
480,1162,988350,6212,997130
480,1162,988350,6212,997130
480,1162,989350,6212,998130
481,1164,990350,6212,999130
481,1164,990350,6212,999130
481,1164,990350,6212,999130
481,1164,990820,6212,999600
481,1164,991820,6212,1000600
481,1164,992140,6212,1000920
481,1164,992370,6212,1001150
481,1164,992530,6212,1001310
482,1166,993530,6212,1002310
482,1166,994530,6212,1003310
482,1166,995530,6212,1004310
482,1166,995530,6212,1004310
483,1168,996000,6212,1004780
483,1168,996810,6212,1005590
484,1170,997400,6212,1006180
484,1170,998400,6212,1007180
485,1172,999050,6212,1007830
485,1172,1001050,6212,1009830
485,1172,1002050,6212,1010830
485,1172,1003050,6212,1011830
485,1172,1004050,6212,1012830
485,1172,1005050,6212,1013830
485,1172,1006050,6212,1014830
485,1172,1007050,6212,1015830
485,1172,1008050,6212,1016830
485,1172,1008370,6212,1017150
485,1172,1012370,6212,1021150
486,1174,1013370,6212,1022150
486,1174,1014370,6212,1023150
487,1176,1015020,6212,1023800
487,1176,1015020,6212,1023800
487,1176,1016020,6212,1024800
488,1178,1017020,6212,1025800
488,1178,1017830,6212,1026610
489,1180,1018640,6212,1027420
489,1180,1019640,6212,1028420
489,1180,1019640,6212,1028420
489,1180,1020110,6212,1028890
490,1182,1021110,6212,1029890
490,1182,1021110,6212,1030120
490,1182,1022110,6212,1031120
491,1184,1023110,6212,1032120
492,1192,1024110,6212,1033120
492,1192,1025110,6212,1034120
493,1194,1026110,6212,1035120
493,1194,1027110,6212,1036120
494,1196,1028110,6212,1037120
494,1196,1029110,6212,1038120
494,1196,1029110,6212,1038120
494,1196,1029110,6212,1038120
495,1198,1029920,6212,1038930
495,1198,1029920,6212,1038930
495,1198,1030730,6212,1039740
496,1200,1031730,6212,1040740
496,1200,1032730,6212,1041740
496,1200,1032730,6212,1041740
496,1200,1032890,6212,1041900
496,1200,1033210,6212,1042220
497,1202,1034210,6212,1043220
497,1202,1034210,6212,1043220
497,1202,1035210,6212,1044220
498,1204,1036210,6212,1045220
498,1204,1037210,6212,1046220
498,1204,1037530,6212,1046540
499,1206,1038530,6212,1047540
499,1206,1038530,6212,1048540
499,1206,1039340,6212,1049350
499,1206,1040340,6212,1050350
500,1208,1041150,6212,1051160
500,1208,1042150,6212,1052160
501,1210,1043150,6212,1053160
501,1210,1044150,6212,1054160
502,1212,1044800,6212,1054810
502,1212,1045800,6212,1055810
503,1214,1046610,6212,1056620
503,1214,1046610,6212,1056620
503,1214,1047260,6212,1057270
503,1214,1048260,6212,1058270
504,1216,1049260,6212,1059270
504,1216,1050260,6212,1060270
504,1216,1051260,6212,1061270
504,1216,1052070,6212,1062080
504,1216,1052070,6212,1062550
504,1216,1053070,6212,1063550
504,1216,1054070,6212,1064550
504,1216,1054880,6212,1065360
504,1216,1054880,6212,1065360
505,1218,1055880,6212,1066360
505,1218,1056690,6212,1067170
506,1220,1057240,6212,1067720
506,1220,1057560,6212,1068040
506,1220,1058560,6212,1069040
506,1220,1058560,6212,1069040
507,1222,1059560,6212,1070040
507,1222,1060560,6212,1071040
507,1222,1061560,6212,1072040
508,1230,1062560,6212,1073040
509,1232,1063030,6212,1073510
509,1232,1064030,6212,1074510
510,1234,1065030,6212,1075510
510,1234,1065840,6212,1076320
511,1236,1066840,6212,1077320
511,1236,1067840,6212,1078320
512,1238,1068650,6212,1079130
512,1238,1069650,6212,1080130
512,1238,1069650,6212,1080130
513,1240,1070650,6212,1081130
513,1240,1071650,6212,1082130
514,1242,1072650,6212,1083130
514,1242,1073650,6212,1084130
514,1242,1074120,6212,1084600
514,1242,1075120,6212,1085600
515,1244,1075770,6212,1086250
515,1244,1076770,6212,1087250
516,1246,1077770,6212,1088250
516,1246,1078090,6212,1088570
516,1246,1078900,6212,1089380
516,1246,1079900,6212,1090380
516,1246,1079900,6212,1090380
517,1248,1080900,6212,1091380
517,1248,1080900,6212,1091380
517,1248,1081900,6212,1092380
518,1250,1082710,6212,1093190
518,1250,1083710,6212,1094190
518,1250,1083710,6212,1094190
519,1258,1084710,6212,1095190
520,1260,1085180,6212,1095660
520,1260,1085990,6212,1096470
520,1260,1085990,6212,1096470
521,1262,1086990,6212,1097470
521,1262,1087990,6212,1098470
521,1262,1087990,6212,1099280
522,1264,1088800,6212,1100090
522,1264,1089450,6212,1100740
523,1266,1090260,6212,1101550
523,1266,1091070,6212,1102360
523,1266,1091070,6212,1102360
523,1266,1091070,6212,1102360
524,1268,1092070,6212,1103360
524,1268,1092070,6212,1103360
524,1268,1092390,6212,1103680
524,1268,1093390,6212,1104680
525,1270,1094390,6212,1105680
525,1270,1095390,6212,1106680
526,1272,1096200,6212,1107490
526,1272,1097200,6212,1108490
527,1274,1097790,6212,1109080
527,1274,1097790,6212,1109080
527,1274,1097790,6212,1109080
527,1274,1098790,6212,1110080
528,1276,1099790,6212,1111080
528,1276,1099790,6212,1111080
528,1276,1100790,6212,1112080
529,1278,1101790,6212,1113080
529,1278,1101790,6212,1113450
529,1278,1102020,6212,1113680
529,1278,1103020,6212,1114680
530,1280,1104020,6212,1115680
530,1280,1104830,6212,1116490
531,1282,1105480,6212,1117140
531,1282,1105480,6212,1117140
531,1282,1106290,6212,1117950
532,1284,1107100,6212,1118760
532,1284,1108100,6212,1119760
532,1284,1108470,6212,1120130
532,1284,1108470,6212,1120130
532,1284,1109470,6212,1121130
532,1284,1109470,6212,1121600
533,1286,1110470,6212,1122600
533,1286,1110470,6212,1122600
533,1286,1111470,6212,1123600
534,1288,1112470,6212,1124600
534,1288,1113470,6212,1125600
534,1288,1113790,6212,1125920
535,1290,1114790,6212,1126920
535,1290,1115790,6212,1127920
535,1290,1116790,6212,1128920
536,1292,1117600,6212,1129730
536,1292,1117820,6212,1129950
536,1292,1118140,6212,1130270
536,1292,1118950,6212,1131080
537,1294,1119420,6212,1131550
537,1294,1120420,6212,1132550
538,1296,1121420,6212,1133550
538,1296,1121890,6212,1134020
538,1296,1122890,6212,1135020
539,1298,1123360,6212,1135490
539,1298,1124360,6212,1136490
540,1300,1125360,6212,1137490
540,1300,1125360,6212,1138300
540,1300,1125830,6212,1138770
540,1300,1126640,6212,1139580
540,1300,1126960,6212,1139900
541,1302,1127770,6212,1140710
541,1302,1128770,6212,1141710
542,1304,1129580,6212,1142520
542,1304,1130580,6212,1143520
543,1306,1131580,6212,1144520
543,1306,1131800,6212,1144740
543,1306,1132800,6212,1145740
544,1308,1133610,6212,1146550
544,1308,1133980,6212,1146920
544,1308,1134090,6212,1147030
544,1308,1134090,6212,1147030
544,1308,1135090,6212,1148030
545,1310,1136090,6212,1149030
545,1310,1137090,6212,1150030
546,1312,1138090,6212,1151030
546,1312,1139090,6212,1152030
547,1314,1140090,6212,1153030
547,1314,1141090,6212,1154030
547,1314,1142090,6212,1155030
548,1316,1143090,6212,1156030
548,1316,1144090,6212,1157030
549,1318,1145090,6212,1158030
549,1318,1145560,6212,1158500
549,1318,1145880,6212,1158820
550,1320,1146690,6212,1159630
550,1320,1146690,6212,1159630
550,1320,1147340,6212,1160280
550,1320,1147340,6212,1160280
551,1322,1148340,6212,1161280
551,1322,1148340,6212,1161280
551,1322,1149340,6212,1162280
552,1324,1150340,6212,1163280
552,1324,1150660,6212,1163600
552,1324,1151310,6212,1164250
553,1326,1151900,6212,1164840
553,1326,1152710,6212,1165650
554,1328,1153180,6212,1166120
554,1328,1153990,6212,1166930
554,1328,1154310,6212,1167250
555,1330,1155310,6212,1168250
555,1330,1156310,6212,1169250
555,1330,1156680,6212,1169620
556,1332,1157150,6212,1170090
556,1332,1157960,6212,1170900
556,1332,1158180,6212,1171120
557,1334,1159180,6212,1172120
557,1334,1160180,6212,1173120
558,1336,1161180,6212,1174120
558,1336,1162180,6212,1175120
558,1336,1162180,6212,1175120
559,1338,1163180,6212,1176120
559,1338,1163990,6212,1176930
560,1340,1164990,6212,1177930
560,1340,1165310,6212,1178250
560,1340,1165780,6212,1178720
560,1340,1166780,6212,1179720
561,1342,1167780,6212,1180720
561,1342,1167780,6212,1180720
561,1342,1167780,6212,1180720
561,1342,1168430,6212,1181370
562,1344,1169430,6212,1182370
562,1344,1169980,6212,1182920
563,1346,1170790,6212,1183730
563,1346,1171790,6212,1184730
563,1346,1172790,6212,1185730
563,1346,1172790,6212,1185730
564,1348,1173440,6212,1186380
564,1348,1174440,6212,1187380
564,1348,1175440,6212,1188380
565,1350,1176440,6212,1189380
565,1350,1176760,6212,1189700
565,1350,1177230,6212,1190170
566,1352,1178230,6212,1191170
566,1352,1179230,6212,1192170
566,1352,1180230,6212,1193170
566,1352,1181230,6212,1194170
566,1352,1181230,6212,1194170
566,1352,1181230,6212,1194170
567,1354,1182230,6212,1195170
567,1354,1182230,6212,1195980
567,1354,1182230,6212,1196790
567,1354,1183230,6212,1197790
567,1354,1183230,6212,1197790
567,1354,1183230,6212,1197790
567,1354,1184230,6212,1198790
567,1354,1184550,6212,1199110
567,1354,1184870,6212,1199430
567,1354,1185870,6212,1200430
568,1356,1186680,6212,1201240
568,1356,1187680,6212,1202240
568,1356,1188680,6212,1203240
568,1356,1189150,6212,1203710
568,1356,1189960,6212,1204520
569,1358,1190430,6212,1204990
569,1358,1191430,6212,1205990
569,1358,1191590,6212,1206150
569,1358,1191590,6212,1206150
569,1358,1192180,6212,1206740
569,1358,1193180,6212,1207740
569,1358,1193650,6212,1208210
569,1358,1193970,6212,1208530
570,1360,1194970,6212,1209530
570,1360,1195970,6212,1210530
571,1362,1196970,6212,1211530
571,1362,1197970,6212,1212530
572,1364,1198780,6212,1213340
572,1364,1199780,6212,1214340
573,1366,1200250,6212,1214810
573,1366,1200800,6212,1215360
574,1368,1201800,6212,1216360
574,1368,1201800,6212,1216360
575,1376,1202800,6212,1217360
575,1376,1202800,6212,1217360
575,1376,1203800,6212,1218360
576,1378,1204800,6212,1219360
576,1378,1205800,6212,1220360
576,1378,1206270,6212,1220830
576,1378,1206270,6212,1220830
576,1378,1206490,6212,1221050
577,1380,1207140,6212,1221700
577,1380,1207140,6212,1221700
577,1380,1207950,6212,1222510
578,1382,1208950,6212,1223510
578,1382,1209760,6212,1224320
579,1384,1210760,6212,1225320
579,1384,1211410,6212,1225970
580,1386,1212410,6212,1226970
580,1386,1212960,6212,1227520
581,1388,1213420,6212,1227980
