ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_bf96-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_bf96-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_bf96-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_bf96-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_bf96-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
449222.19,82.5,56.4,413069.9,75.86
448962.28,82.6,56.5,414351.45,76.23
448724.84,82.71,56.61,413557.43,76.23
448724.84,82.71,56.61,413557.43,76.23
448724.84,82.71,56.61,413559.05,76.23
448588.62,82.84,56.74,414382.49,76.52
449425.46,83.07,56.96,414733.9,76.65
449192.93,83.18,57.07,414739.22,76.8
448928.37,83.28,57.18,414702.8,76.93
448663.81,83.39,57.28,414744.02,77.08
448399.25,83.49,57.39,414704.22,77.22
448138.18,83.6,57.5,414695.27,77.36
447891.31,83.71,57.61,415373.53,77.63
447695.19,83.83,57.73,414849.59,77.68
447462.65,83.94,57.84,414847.14,77.83
447607.83,84.05,57.94,415185.72,77.96
447308.48,84.04,57.94,414876.33,77.95
447308.48,84.04,57.94,414922.86,77.96
447370.92,84.16,58.05,414895.61,78.05
447524.82,84.27,58.17,414980.05,78.14
447260.26,84.38,58.28,414933.56,78.28
447380.44,84.5,58.39,414891.94,78.36
447303.03,84.61,58.51,415697.83,78.63
447037.31,84.72,58.62,415705.04,78.78
447214.61,84.83,58.73,416232.28,78.95
446917.62,84.83,58.72,415939.88,78.95
446917.62,84.83,58.72,415939.88,78.95
446685.08,84.94,58.84,415938.76,79.1
446420.52,85.06,58.95,415908.78,79.24
446155.96,85.17,59.06,415968.44,79.4
446155.96,85.17,59.06,415968.44,79.4
445858.97,85.16,59.06,416093.0,79.48
445594.41,85.27,59.17,416053.71,79.62
445599.72,85.28,59.17,416056.58,79.62
445658.03,85.29,59.18,416082.36,79.63
445585.26,85.41,59.3,416059.58,79.75
445303.64,85.41,59.31,415786.4,79.75
445037.92,85.53,59.42,416066.05,79.96
446499.91,85.81,59.7,417945.75,80.32
446278.15,85.8,59.7,417722.22,80.31
446045.61,85.92,59.82,417724.83,80.47
445969.36,86.04,59.94,417705.77,80.59
445704.8,86.16,60.05,417687.88,80.74
445704.8,86.16,60.05,417687.88,80.74
445440.25,86.27,60.17,417758.05,80.91
445622.2,86.39,60.28,417734.08,80.98
445356.48,86.5,60.4,417787.02,81.15
445356.48,86.5,60.4,417787.02,81.15
445470.36,86.52,60.42,419192.51,81.42
445470.36,86.52,60.42,419192.51,81.42
445383.34,86.59,60.49,418471.71,81.36
445272.23,86.7,60.6,418804.03,81.55
444810.03,86.75,60.65,418282.22,81.58
444810.03,86.75,60.65,418282.22,81.58
445020.52,86.87,60.77,418287.38,81.65
445020.52,86.87,60.77,418287.38,81.65
445020.52,86.87,60.77,418287.38,81.65
444755.96,86.99,60.89,418256.33,81.81
444491.4,87.11,61.0,418302.56,81.98
444226.84,87.23,61.12,418265.06,82.13
444074.95,87.24,61.13,418244.35,82.16
444074.95,87.24,61.13,418244.35,82.16
443813.88,87.36,61.25,418283.34,82.33
443991.18,87.47,61.37,418261.92,82.4
443991.18,87.47,61.37,418261.92,82.4
443725.46,87.59,61.49,418236.56,82.56
443459.74,87.71,61.61,418943.48,82.86
443086.72,87.72,61.62,418546.61,82.86
442854.18,87.85,61.74,418551.94,83.03
442589.62,87.97,61.86,418518.31,83.18
442325.06,88.09,61.99,418663.88,83.38
442060.51,88.21,62.11,418571.12,83.53
441987.74,88.34,62.24,418667.25,83.68
441910.33,88.47,62.37,418513.91,83.79
441832.92,88.6,62.49,419155.18,84.05
441755.5,88.73,62.62,419235.45,84.2
441755.5,88.73,62.62,419235.45,84.2
441943.52,88.85,62.75,419243.59,84.29
441656.5,88.97,62.87,419212.53,84.45
441369.48,89.09,63.0,419243.43,84.63
441369.48,89.09,63.0,419281.22,84.63
441369.48,89.09,63.0,419281.22,84.63
441082.45,89.21,63.12,419262.96,84.8
440798.92,89.34,63.25,419243.65,84.97
440699.04,89.46,63.38,419235.15,85.11
440599.16,89.59,63.51,419788.72,85.36
440499.28,89.72,63.64,420139.01,85.57
440499.28,89.72,63.64,420139.01,85.57
440214.83,89.73,63.66,419937.89,85.6
439993.7,89.73,63.65,419720.6,85.59
439993.7,89.73,63.65,419720.6,85.59
440157.15,89.86,63.79,419717.56,85.69
440313.15,89.98,63.91,419696.4,85.76
440026.12,90.1,64.04,419733.22,85.95
439739.1,90.23,64.17,419706.47,86.12
439643.87,90.36,64.31,419689.99,86.26
439643.87,90.36,64.31,419704.41,86.26
439643.87,90.36,64.31,419704.41,86.26
439355.68,90.49,64.44,420004.58,86.5
439067.5,90.61,64.57,420211.28,86.72
438779.31,90.74,64.7,420464.79,86.95
438406.29,90.75,64.71,420352.88,87.01
438151.28,90.89,64.85,420347.94,87.19
438151.28,90.89,64.85,420347.94,87.19
438183.48,90.89,64.86,420386.28,87.2
437896.46,91.02,64.99,420363.1,87.38
437609.43,91.15,65.13,420390.73,87.56
437510.72,91.28,65.26,420368.7,87.71
437415.49,91.42,65.4,420356.55,87.85
437127.3,91.55,65.54,420547.24,88.08
437027.42,91.69,65.68,420782.54,88.28
436739.24,91.82,65.81,420823.64,88.47
436902.68,91.96,65.96,420820.61,88.57
436803.97,92.09,66.1,420798.08,88.72
436516.94,92.23,66.24,420833.2,88.91
436228.26,92.23,66.24,420810.3,88.97
436129.54,92.37,66.38,420793.19,89.12
435846.0,92.5,66.52,420789.63,89.31
435846.0,92.5,66.52,420789.63,89.31
435846.0,92.5,66.52,420789.63,89.31
435846.0,92.5,66.52,420789.63,89.31
435846.0,92.5,66.52,420789.63,89.31
435557.82,92.64,66.66,421033.03,89.55
435457.94,92.78,66.8,421320.35,89.76
435169.75,92.91,66.95,421366.57,89.97
435169.75,92.91,66.95,421366.57,89.97
434914.75,93.06,67.1,421343.41,90.15
434627.72,93.2,67.24,421378.99,90.35
434340.7,93.33,67.38,421356.15,90.54
434053.68,93.47,67.53,421331.59,90.73
434310.98,93.59,67.65,421371.03,90.8
434310.98,93.59,67.65,421371.03,90.8
434022.79,93.73,67.79,421328.27,90.99
433922.91,93.88,67.94,421324.09,91.15
433590.2,93.9,67.97,421762.75,91.34
433302.02,94.04,68.11,421669.45,91.52
433302.02,94.04,68.11,421711.75,91.53
433047.01,94.19,68.27,421720.05,91.73
433047.01,94.19,68.27,421720.05,91.73
432759.99,94.33,68.41,421683.62,91.92
432759.99,94.33,68.41,421683.62,91.92
432472.97,94.48,68.56,421713.24,92.13
432726.78,94.6,68.69,421695.8,92.19
432726.78,94.6,68.69,421695.8,92.19
432726.78,94.6,68.69,421695.8,92.19
432443.24,94.74,68.84,421678.89,92.38
432238.75,94.76,68.86,421703.84,92.45
431950.56,94.91,69.01,421679.02,92.65
432043.63,95.05,69.16,422306.0,92.91
431943.75,95.2,69.31,422536.23,93.13
432131.77,95.34,69.45,422544.77,93.23
432131.77,95.34,69.45,422544.77,93.23
431844.75,95.49,69.6,422510.23,93.42
431938.98,95.63,69.75,422548.35,93.55
431651.95,95.78,69.91,422525.34,93.76
431368.42,95.93,70.06,422504.44,93.96
431080.23,96.08,70.22,422737.88,94.22
431080.23,96.08,70.22,422737.88,94.22
430792.05,96.23,70.37,422900.41,94.47
430409.02,96.25,70.39,422491.68,94.48
430216.07,96.25,70.4,422842.82,94.6
430444.58,96.38,70.53,423089.58,94.74
430189.57,96.54,70.69,423075.59,94.95
429902.55,96.69,70.85,423061.46,95.16
429757.82,96.71,70.87,423069.0,95.21
429757.82,96.71,70.87,423069.0,95.21
429922.18,96.85,71.01,423101.79,95.31
429823.46,97.0,71.17,423086.85,95.48
429823.46,97.0,71.17,423086.85,95.48
429823.46,97.0,71.17,423086.85,95.48
429823.46,97.0,71.17,423056.09,95.48
429823.46,97.0,71.17,423056.09,95.48
429728.23,97.16,71.33,423045.39,95.65
429436.27,97.16,71.34,422789.7,95.66
429436.27,97.16,71.34,422846.99,95.67
429148.09,97.32,71.5,422830.91,95.89
428859.9,97.47,71.66,423389.82,96.23
428571.71,97.63,71.82,423430.67,96.46
428419.3,97.65,71.84,423471.36,96.52
428078.05,97.65,71.84,423143.95,96.52
428078.05,97.65,71.84,423143.95,96.52
427779.08,97.65,71.85,422811.45,96.52
427524.07,97.82,72.02,422810.52,96.74
427680.07,97.96,72.16,422785.47,96.84
427393.05,98.12,72.33,422817.14,97.07
427106.03,98.28,72.49,422793.8,97.29
427149.49,98.44,72.65,422779.86,97.43
426776.46,98.45,72.67,422813.48,97.54
426488.28,98.61,72.84,422784.09,97.76
426200.09,98.78,73.01,422766.64,97.98
426200.09,98.78,73.01,422815.25,97.99
426041.78,98.78,73.01,422657.52,97.99
426041.78,98.78,73.01,422657.52,97.99
426041.78,98.78,73.01,422623.14,97.98
425884.24,98.78,73.01,422466.61,97.98
425596.05,98.94,73.18,422846.49,98.3
425596.05,98.94,73.18,422846.49,98.3
425388.84,98.94,73.18,422629.53,98.3
425182.26,98.95,73.19,422386.36,98.3
425182.26,98.95,73.19,422432.72,98.31
425182.26,98.95,73.19,422432.72,98.31
425182.26,98.95,73.19,422432.72,98.31
425182.26,98.95,73.19,422432.72,98.31
425182.26,98.95,73.19,422432.72,98.31
425182.26,98.95,73.19,422432.72,98.31
425182.26,98.95,73.19,422432.72,98.31
425025.64,98.95,73.19,422277.58,98.31
425025.64,98.95,73.19,422277.58,98.31
425029.03,98.95,73.19,422292.63,98.31
425029.03,98.95,73.19,422292.63,98.31
425029.03,98.95,73.19,422292.63,98.31
425029.96,98.95,73.19,422333.71,98.32
425033.53,98.95,73.19,422336.4,98.32
425033.53,98.95,73.19,422336.4,98.32
425033.53,98.95,73.19,422336.4,98.32
425033.53,98.95,73.19,422336.4,98.32
424876.91,98.95,73.19,422180.32,98.32
424876.91,98.95,73.19,422180.32,98.32
424876.91,98.95,73.19,422158.08,98.32
424876.91,98.95,73.19,422158.08,98.32
424876.91,98.95,73.19,422158.08,98.32
424876.91,98.95,73.19,422158.08,98.32
424876.91,98.95,73.19,422158.08,98.32
424876.91,98.95,73.19,422158.08,98.32
424876.91,98.95,73.19,422158.08,98.32
424878.84,98.95,73.19,422187.92,98.33
424878.84,98.95,73.19,422187.92,98.33
424878.84,98.95,73.19,422187.92,98.33
424878.84,98.95,73.19,422158.1,98.32
424878.84,98.95,73.19,422177.23,98.32
424880.53,98.95,73.19,422180.63,98.32
424880.53,98.95,73.19,422180.63,98.32
424880.53,98.95,73.19,422180.63,98.32
424880.53,98.95,73.19,422180.63,98.32
424880.53,98.95,73.19,422180.63,98.32
424880.53,98.95,73.19,422180.63,98.32
424880.53,98.95,73.19,422180.63,98.32
424880.53,98.95,73.19,422180.63,98.32
424880.53,98.95,73.19,422180.63,98.32
424880.53,98.95,73.19,422180.63,98.32
424880.53,98.95,73.19,422180.63,98.32
424880.53,98.95,73.19,422180.63,98.32
424880.75,98.95,73.19,422181.26,98.32
424880.75,98.95,73.19,422181.26,98.32
424880.75,98.95,73.19,422181.26,98.32
424880.75,98.95,73.19,422181.26,98.32
424880.75,98.95,73.19,422181.26,98.32
424880.75,98.95,73.19,422202.12,98.33
424880.75,98.95,73.19,422202.12,98.33
424880.75,98.95,73.19,422202.12,98.33
424880.75,98.95,73.19,422202.12,98.33
424880.75,98.95,73.19,422202.12,98.33
424880.75,98.95,73.19,422202.12,98.33
424880.75,98.95,73.19,422202.12,98.33
424880.75,98.95,73.19,422202.12,98.33
424880.75,98.95,73.19,422202.12,98.33
424880.75,98.95,73.19,422202.12,98.33
424880.75,98.95,73.19,422202.12,98.33
424880.75,98.95,73.19,422202.12,98.33
424880.75,98.95,73.19,422202.12,98.33
424880.75,98.95,73.19,422202.12,98.33
424880.75,98.95,73.19,422202.12,98.33
424880.75,98.95,73.19,422202.12,98.33
424880.75,98.95,73.19,422202.12,98.33
424880.75,98.95,73.19,422202.12,98.33
424880.75,98.95,73.19,422202.12,98.33
424880.75,98.95,73.19,422202.12,98.33
424880.75,98.95,73.19,422202.12,98.33
424880.75,98.95,73.19,422202.12,98.33
424880.75,98.95,73.19,422202.12,98.33
424880.75,98.95,73.19,422202.12,98.33
424880.75,98.95,73.19,422202.12,98.33
424880.75,98.95,73.19,422202.12,98.33
424880.75,98.95,73.19,422202.12,98.33
424880.75,98.95,73.19,422202.12,98.33
424880.75,98.95,73.19,422202.12,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424885.92,98.95,73.19,422221.97,98.33
424886.85,98.95,73.2,422222.11,98.33
424886.85,98.95,73.2,422222.11,98.33
424886.85,98.95,73.2,422222.11,98.33
424886.85,98.95,73.2,422222.11,98.33
424568.1,98.95,73.2,421903.37,98.33
424568.1,98.95,73.2,421903.37,98.33
424568.1,98.95,73.2,421903.37,98.33
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424569.04,98.95,73.2,421919.31,98.34
424459.25,98.95,73.19,421809.53,98.34
424459.25,98.95,73.19,421809.53,98.34
424459.25,98.95,73.19,421809.53,98.34
424459.25,98.95,73.19,421809.53,98.34
424459.25,98.95,73.19,421809.53,98.34
424459.25,98.95,73.19,421809.53,98.34
424459.25,98.95,73.19,421809.53,98.34
424459.25,98.95,73.19,421809.53,98.34
424459.25,98.95,73.19,421809.53,98.34
424459.25,98.95,73.19,421809.53,98.34
424459.25,98.95,73.19,421809.53,98.34
424459.25,98.95,73.19,421809.53,98.34
424459.25,98.95,73.19,421809.53,98.34
424301.71,98.95,73.19,421652.99,98.34
424301.71,98.95,73.19,421652.99,98.34
424301.71,98.95,73.19,421652.99,98.34
424301.71,98.95,73.19,421652.99,98.34
424301.71,98.95,73.19,421652.99,98.34
423306.65,98.95,73.19,420659.6,98.33
423306.65,98.95,73.19,420659.6,98.33
423306.65,98.95,73.19,420659.6,98.33
423306.65,98.95,73.19,420659.6,98.33
423306.65,98.95,73.19,420659.6,98.33
423306.65,98.95,73.19,420659.6,98.33
423306.65,98.95,73.19,420659.6,98.33
423306.65,98.95,73.19,420659.6,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423310.04,98.95,73.19,420663.27,98.33
423260.04,98.95,73.19,420613.27,98.33
423260.04,98.95,73.19,420613.27,98.33
423260.04,98.95,73.19,420613.27,98.33
423260.04,98.95,73.19,420613.27,98.33
423260.04,98.95,73.19,420613.27,98.33
423260.04,98.95,73.19,420613.27,98.33
423260.04,98.95,73.19,420613.27,98.33
423260.04,98.95,73.19,420613.27,98.33
423260.04,98.95,73.19,420613.27,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423103.42,98.95,73.2,420457.19,98.33
423108.5,98.95,73.2,420479.09,98.34
423108.5,98.95,73.2,420479.09,98.34
422951.99,98.95,73.2,420323.34,98.34
422951.99,98.95,73.2,420323.34,98.34
422951.99,98.95,73.2,420323.34,98.34
422951.99,98.95,73.2,420323.34,98.34
422951.99,98.95,73.2,420323.34,98.34
422951.99,98.95,73.2,420323.34,98.34
422951.99,98.95,73.2,420323.34,98.34
422951.99,98.95,73.2,420323.34,98.34
422951.99,98.95,73.2,420323.34,98.34
422951.99,98.95,73.2,420323.34,98.34
422951.99,98.95,73.2,420323.34,98.34
422951.99,98.95,73.2,420323.34,98.34
422951.99,98.95,73.2,420323.34,98.34
422951.99,98.95,73.2,420323.34,98.34
422951.99,98.95,73.2,420323.34,98.34
422951.99,98.95,73.2,420323.34,98.34
422951.99,98.95,73.2,420323.34,98.34
422951.99,98.95,73.2,420323.34,98.34
422951.99,98.95,73.2,420323.34,98.34
422951.99,98.95,73.2,420323.34,98.34
422951.99,98.95,73.2,420323.34,98.34
422951.99,98.95,73.2,420323.34,98.34
422951.99,98.95,73.2,420323.34,98.34
