ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
1136,5596,5170910,6212,6349230
1136,5596,5171380,6212,6349700
1136,5596,5172380,6212,6350700
1136,5596,5173380,6212,6351700
1136,5596,5173610,6212,6351930
1136,5596,5173610,6212,6351930
1136,5596,5173610,6212,6352740
1136,5596,5174610,6212,6353740
1136,5596,5174610,6212,6354740
1137,5604,5175420,6212,6355550
1137,5604,5176420,6212,6356550
1137,5604,5177420,6212,6357550
1137,5604,5177890,6212,6358020
1137,5604,5177890,6212,6358020
1137,5604,5178890,6212,6359020
1137,5604,5178890,6212,6359020
1137,5604,5178890,6212,6359490
1137,5604,5179700,6212,6360300
1137,5604,5180700,6212,6361300
1137,5604,5180700,6212,6361300
1137,5604,5181700,6212,6362300
1138,5612,5182700,6212,6363300
1138,5612,5182700,6212,6363300
1138,5612,5183700,6212,6364300
1138,5612,5184070,6212,6364670
1138,5612,5185070,6212,6365670
1138,5612,5185540,6212,6366140
1138,5612,5186350,6212,6366950
1138,5612,5187350,6212,6367950
1138,5612,5187820,6212,6368420
1138,5612,5187820,6212,6368880
1138,5612,5187820,6212,6368880
1138,5612,5187820,6212,6368880
1138,5612,5188290,6212,6369350
1138,5612,5189290,6212,6370350
1139,5620,5189760,6212,6370820
1139,5620,5190570,6212,6371630
1139,5620,5190570,6212,6372280
1139,5620,5190570,6212,6372750
1139,5620,5191040,6212,6373220
1139,5620,5191040,6212,6373690
1139,5620,5192040,6212,6374690
1139,5620,5192040,6212,6375690
1139,5620,5192850,6212,6376500
1139,5620,5193850,6212,6377500
1139,5620,5194850,6212,6378500
1139,5620,5194850,6212,6378970
1139,5620,5195170,6212,6379290
1139,5620,5195980,6212,6380100
1139,5620,5196980,6212,6381100
1139,5620,5197440,6212,6381560
1139,5620,5197440,6212,6381560
1140,5628,5198090,6212,6382210
1140,5628,5198090,6212,6382210
1140,5628,5199090,6212,6383210
1140,5628,5199090,6212,6383860
1140,5628,5199900,6212,6384670
1140,5628,5200900,6212,6385670
1140,5628,5201900,6212,6386670
1140,5628,5202370,6212,6387140
1140,5628,5203370,6212,6388140
1140,5628,5204370,6212,6389140
1141,5636,5204840,6212,6389610
1141,5636,5205840,6212,6390610
1141,5636,5206840,6212,6391610
1141,5636,5206840,6212,6391610
1141,5636,5207310,6212,6392080
1141,5636,5207540,6212,6392310
1141,5636,5207540,6212,6393310
1141,5636,5208540,6212,6394310
1141,5636,5208540,6212,6395310
1141,5636,5209540,6212,6396310
1141,5636,5210540,6212,6397310
1141,5636,5210860,6212,6397630
1141,5636,5210860,6212,6398630
1141,5636,5211670,6212,6399440
1141,5636,5211670,6212,6400440
1141,5636,5211670,6212,6400760
1141,5636,5212480,6212,6401570
1142,5644,5213480,6212,6402570
1142,5644,5213480,6212,6402570
1142,5644,5213950,6212,6403040
1142,5644,5214950,6212,6404040
1142,5644,5215950,6212,6405040
1142,5644,5215950,6212,6406040
1142,5644,5215950,6212,6406040
1142,5644,5216950,6212,6407040
1142,5644,5217950,6212,6408040
1142,5644,5218600,6212,6408690
1142,5644,5218600,6212,6408690
1142,5644,5219600,6212,6409690
1143,5652,5220600,6212,6410690
1143,5652,5220600,6212,6411690
1143,5652,5221410,6212,6412500
1143,5652,5222410,6212,6413500
1143,5652,5223410,6212,6414500
1143,5652,5223870,6212,6414960
1143,5652,5224680,6212,6415770
1143,5652,5224680,6212,6415770
1143,5652,5225680,6212,6416770
1143,5652,5225680,6212,6417240
1143,5652,5226120,6212,6417680
1143,5652,5226930,6212,6418490
1144,5660,5227930,6212,6419490
1144,5660,5227930,6212,6420490
1144,5660,5228930,6212,6421490
1144,5660,5229300,6212,6421860
1144,5660,5229770,6212,6422330
1144,5660,5229770,6212,6423330
1144,5660,5229770,6212,6424330
1144,5660,5230770,6212,6425330
1144,5660,5230770,6212,6425330
1144,5660,5230770,6212,6426330
1144,5660,5231240,6212,6426800
1144,5660,5232240,6212,6427800
1145,5668,5233240,6212,6428800
1145,5668,5233240,6212,6429800
1145,5668,5234240,6212,6430800
1145,5668,5235240,6212,6431800
1145,5668,5236240,6212,6432800
1145,5668,5237240,6212,6433800
1145,5668,5238240,6212,6434800
1145,5668,5238710,6212,6435270
1145,5668,5239040,6212,6435600
1145,5668,5239040,6212,6435600
1145,5668,5239690,6212,6436250
1145,5668,5239690,6212,6436800
1146,5676,5240690,6212,6437800
1146,5676,5241280,6212,6438390
1146,5676,5242090,6212,6439200
1146,5676,5243090,6212,6440200
1146,5676,5243560,6212,6440670
1146,5676,5243880,6212,6440990
1146,5676,5243880,6212,6440990
1146,5676,5244880,6212,6441990
1146,5676,5245880,6212,6442990
1146,5676,5246880,6212,6443990
1146,5676,5247530,6212,6444640
1146,5676,5247530,6212,6444960
1146,5676,5247530,6212,6445960
1146,5676,5247530,6212,6445960
1146,5676,5247530,6212,6445960
1146,5676,5248340,6212,6446770
1147,5684,5248710,6212,6447140
1147,5684,5249710,6212,6448140
1147,5684,5249710,6212,6448140
1147,5684,5249710,6212,6448370
1147,5684,5250710,6212,6449370
1147,5684,5251520,6212,6450180
1147,5684,5251520,6212,6451180
1147,5684,5251750,6212,6451410
1147,5684,5252750,6212,6452410
1147,5684,5252750,6212,6452880
1147,5684,5253750,6212,6453880
1147,5684,5254220,6212,6454350
1147,5684,5254220,6212,6454350
1147,5684,5254220,6212,6454350
1147,5684,5254700,6212,6454830
1147,5684,5255510,6212,6455640
1148,5692,5256320,6212,6456450
1148,5692,5256320,6212,6456450
1148,5692,5256790,6212,6456920
1148,5692,5256790,6212,6456920
1148,5692,5256790,6212,6456920
1148,5692,5256790,6212,6457920
1148,5692,5257790,6212,6458920
1148,5692,5258790,6212,6459920
1148,5692,5259020,6212,6460150
1148,5692,5259830,6212,6460960
1148,5692,5260830,6212,6461960
1148,5692,5260830,6212,6462430
1148,5692,5260830,6212,6462430
1148,5692,5261830,6212,6463430
1148,5692,5262830,6212,6464430
1148,5692,5263290,6212,6464890
1148,5692,5263290,6212,6465890
1149,5700,5264290,6212,6466890
1149,5700,5265290,6212,6467890
1149,5700,5266290,6212,6468890
1149,5700,5266290,6212,6469700
1149,5700,5267100,6212,6470510
1149,5700,5267910,6212,6471320
1149,5700,5268720,6212,6472130
1149,5700,5269720,6212,6473130
1149,5700,5270190,6212,6473600
1150,5708,5271190,6212,6474600
1150,5708,5272190,6212,6475600
1150,5708,5272190,6212,6475600
1150,5708,5272190,6212,6476410
1150,5708,5272190,6212,6477410
1150,5708,5273190,6212,6478410
1150,5708,5274000,6212,6479220
1150,5708,5274000,6212,6480030
1150,5708,5274810,6212,6480840
1150,5708,5275620,6212,6481650
1150,5708,5275990,6212,6482020
1150,5708,5276220,6212,6482250
1150,5708,5276220,6212,6483060
1150,5708,5276220,6212,6483610
1150,5708,5276690,6212,6484080
1150,5708,5277690,6212,6485080
1150,5708,5277690,6212,6486080
1150,5708,5277690,6212,6486890
1150,5708,5277690,6212,6486890
1150,5708,5277690,6212,6486890
1151,5716,5278690,6212,6487890
1151,5716,5278690,6212,6488890
1151,5716,5279690,6212,6489890
1151,5716,5279690,6212,6490350
1151,5716,5280690,6212,6491350
1151,5716,5281690,6212,6492350
1151,5716,5281690,6212,6492350
1151,5716,5281690,6212,6493350
1151,5716,5281690,6212,6494350
1151,5716,5281690,6212,6495160
1151,5716,5282500,6212,6495970
1151,5716,5283500,6212,6496970
1151,5716,5284310,6212,6497780
1151,5716,5284310,6212,6498780
1151,5716,5284860,6212,6499330
1152,5724,5285670,6212,6500140
1152,5724,5286670,6212,6501140
1152,5724,5286990,6212,6501460
1152,5724,5286990,6212,6502270
1152,5724,5287990,6212,6503270
1152,5724,5287990,6212,6503920
1152,5724,5288990,6212,6504920
1152,5724,5288990,6212,6505570
1152,5724,5289990,6212,6506570
1152,5724,5289990,6212,6507570
1152,5724,5289990,6212,6508380
1152,5724,5290990,6212,6509380
1152,5724,5290990,6212,6509380
1152,5724,5290990,6212,6510380
1152,5724,5291990,6212,6511380
1152,5724,5292990,6212,6512380
1153,5732,5293990,6212,6513380
1153,5732,5294310,6212,6513700
1153,5732,5294310,6212,6514700
1153,5732,5294310,6212,6515700
1153,5732,5295120,6212,6516510
1153,5732,5295120,6212,6516980
1153,5732,5296120,6212,6517980
1153,5732,5296120,6212,6517980
1153,5732,5297120,6212,6518980
1153,5732,5298120,6212,6519980
1153,5732,5299120,6212,6520980
1153,5732,5300120,6212,6521980
1153,5732,5301120,6212,6522980
1153,5732,5301120,6212,6523300
1154,5740,5302120,6212,6524300
1154,5740,5302120,6212,6524300
1154,5740,5303120,6212,6525300
1154,5740,5303440,6212,6525620
1154,5740,5304440,6212,6526620
1154,5740,5304440,6212,6527210
1154,5740,5305250,6212,6528020
1154,5740,5305720,6212,6528490
1154,5740,5306720,6212,6529490
1154,5740,5307720,6212,6530490
1154,5740,5307720,6212,6531080
1154,5740,5308720,6212,6532080
1155,5748,5309720,6212,6533080
1155,5748,5310720,6212,6534080
1155,5748,5311190,6212,6534550
1155,5748,5312190,6212,6535550
1155,5748,5312660,6212,6536020
1155,5748,5312880,6212,6536240
1155,5748,5313250,6212,6536610
1156,5756,5314250,6212,6537610
1156,5756,5314250,6212,6538610
1156,5756,5314480,6212,6538840
1156,5756,5314480,6212,6538840
1156,5756,5314940,6212,6539300
1156,5756,5315750,6212,6540110
1156,5756,5316750,6212,6541110
1156,5756,5316750,6212,6541110
1156,5756,5316750,6212,6541110
1156,5756,5317750,6212,6542110
1156,5756,5318560,6212,6542920
1156,5756,5318880,6212,6543240
1156,5756,5318880,6212,6543240
1156,5756,5319880,6212,6544240
1156,5756,5320880,6212,6545240
1156,5756,5320880,6212,6546240
1156,5756,5320880,6212,6546460
1156,5756,5321250,6212,6546830
1156,5756,5321250,6212,6547640
1156,5756,5321570,6212,6547960
1156,5756,5322570,6212,6548960
1156,5756,5323040,6212,6549430
1156,5756,5323040,6212,6550430
1157,5764,5324040,6212,6551430
1157,5764,5324690,6212,6552080
1157,5764,5325150,6212,6552540
1157,5764,5326150,6212,6553540
1157,5764,5327150,6212,6554540
1157,5764,5327150,6212,6554540
1157,5764,5327310,6212,6554700
1157,5764,5327780,6212,6555170
1157,5764,5327780,6212,6555170
1157,5764,5327940,6212,6555330
1157,5764,5328940,6212,6556330
1157,5764,5329400,6212,6556790
1157,5764,5329630,6212,6557020
1157,5764,5329860,6212,6557250
1157,5764,5329860,6212,6557250
1157,5764,5330860,6212,6558250
1157,5764,5331860,6212,6559250
1158,5772,5332090,6212,6559480
1158,5772,5332550,6212,6559940
1158,5772,5332550,6212,6560940
1158,5772,5333020,6212,6561410
1158,5772,5333180,6212,6561570
1158,5772,5334180,6212,6562570
1158,5772,5334180,6212,6562570
1158,5772,5335180,6212,6563570
1158,5772,5336180,6212,6564570
1158,5772,5336180,6212,6564570
1158,5772,5336180,6212,6564570
1158,5772,5336990,6212,6565380
1158,5772,5337460,6212,6565850
1158,5772,5337460,6212,6566080
1158,5772,5337620,6212,6566240
1158,5772,5338620,6212,6567240
1158,5772,5338620,6212,6567240
1158,5772,5339620,6212,6568240
1159,5780,5340620,6212,6569240
1159,5780,5341620,6212,6570240
1159,5780,5341940,6212,6570560
1159,5780,5342260,6212,6570880
1159,5780,5343260,6212,6571880
1159,5780,5343260,6212,6571880
1159,5780,5344070,6212,6572690
1159,5780,5344390,6212,6573010
1159,5780,5344390,6212,6573010
1159,5780,5344390,6212,6573010
1159,5780,5344390,6212,6573010
1159,5780,5345390,6212,6574010
1159,5780,5345390,6212,6574480
1159,5780,5345940,6212,6575030
1159,5780,5346940,6212,6576030
1160,5788,5347940,6212,6577030
1160,5788,5348940,6212,6578030
1160,5788,5349940,6212,6579030
1160,5788,5350940,6212,6580030
1160,5788,5351940,6212,6581030
1161,5796,5359940,6212,6589030
1161,5796,5360750,6212,6589840
1161,5796,5360750,6212,6589840
1161,5796,5361400,6212,6590490
1161,5796,5361400,6212,6591490
1161,5796,5362400,6212,6592490
1162,5804,5362870,6212,6592960
1162,5804,5362870,6212,6592960
1162,5804,5362870,6212,6593770
1162,5804,5363680,6212,6594580
1162,5804,5364680,6212,6595580
1162,5804,5364680,6212,6595580
1162,5804,5364680,6212,6596580
1162,5804,5364680,6212,6597040
1162,5804,5365680,6212,6598040
1162,5804,5366680,6212,6599040
1162,5804,5366680,6212,6600040
1162,5804,5366680,6212,6600040
1162,5804,5367680,6212,6601040
1162,5804,5368490,6212,6601850
1162,5804,5368490,6212,6602850
1162,5804,5369490,6212,6603850
1163,5812,5370300,6212,6604660
1163,5812,5370300,6212,6605030
1163,5812,5370770,6212,6605500
1163,5812,5371770,6212,6606500
1163,5812,5371770,6212,6607500
1163,5812,5371770,6212,6607960
1163,5812,5372770,6212,6608960
1163,5812,5373770,6212,6609960
1163,5812,5374770,6212,6610960
1163,5812,5375770,6212,6611960
1163,5812,5375770,6212,6612960
1163,5812,5376240,6212,6613430
1163,5812,5377240,6212,6614430
1164,5820,5378240,6212,6615430
1164,5820,5378240,6212,6615430
1164,5820,5379240,6212,6616430
1164,5820,5380240,6212,6617430
1164,5820,5380710,6212,6617900
1164,5820,5380710,6212,6618900
1164,5820,5380710,6212,6619900
1164,5820,5381710,6212,6620900
1164,5820,5382710,6212,6621900
1164,5820,5383710,6212,6622900
1164,5820,5384710,6212,6623900
1164,5820,5385080,6212,6624270
1164,5820,5385550,6212,6624740
1164,5820,5385550,6212,6625740
1165,5828,5386360,6212,6626550
1165,5828,5387170,6212,6627360
1165,5828,5387980,6212,6628170
1165,5828,5387980,6212,6629170
1165,5828,5387980,6212,6630170
1165,5828,5387980,6212,6630170
1165,5828,5388790,6212,6630980
1165,5828,5389790,6212,6631980
1165,5828,5389790,6212,6632980
1165,5828,5390790,6212,6633980
1165,5828,5390790,6212,6634980
1165,5828,5391110,6212,6635300
1165,5828,5392110,6212,6636300
1165,5828,5392110,6212,6637110
1165,5828,5392920,6212,6637920
1165,5828,5392920,6212,6638920
1165,5828,5392920,6212,6638920
1165,5828,5392920,6212,6639510
1165,5828,5392920,6212,6639510
1165,5828,5393250,6212,6639840
1165,5828,5393250,6212,6639840
1166,5836,5394250,6212,6640840
1166,5836,5395250,6212,6641840
1166,5836,5396060,6212,6642650
1166,5836,5396060,6212,6642650
1166,5836,5396060,6212,6642650
1166,5836,5397060,6212,6643650
1166,5836,5398060,6212,6644650
1166,5836,5398060,6212,6645300
1166,5836,5399060,6212,6646300
1166,5836,5399520,6212,6646760
1166,5836,5400520,6212,6647760
1167,5844,5401520,6212,6648760
1167,5844,5401520,6212,6649230
1167,5844,5402520,6212,6650230
1167,5844,5402520,6212,6650230
1167,5844,5403520,6212,6651230
1167,5844,5403520,6212,6651230
1167,5844,5403520,6212,6652230
1167,5844,5403990,6212,6652700
1167,5844,5404800,6212,6653510
1167,5844,5405170,6212,6653880
1167,5844,5406170,6212,6654880
1167,5844,5406170,6212,6655880
1167,5844,5407170,6212,6656880
1167,5844,5407170,6212,6657880
1167,5844,5407170,6212,6658880
1167,5844,5408170,6212,6659880
1168,5852,5408980,6212,6660690
1168,5852,5409790,6212,6661500
1168,5852,5410600,6212,6662310
1168,5852,5410600,6212,6663310
1168,5852,5411600,6212,6664310
1168,5852,5412070,6212,6664780
1168,5852,5412880,6212,6665590
1168,5852,5412880,6212,6666590
1168,5852,5413880,6212,6667590
1168,5852,5413880,6212,6667590
1168,5852,5413880,6212,6667590
1168,5852,5414880,6212,6668590
1169,5860,5415880,6212,6669590
1169,5860,5416200,6212,6669910
1169,5860,5416750,6212,6670460
1169,5860,5416750,6212,6670460
1169,5860,5416750,6212,6670460
1169,5860,5417750,6212,6671460
1169,5860,5418560,6212,6672270
1169,5860,5419210,6212,6672920
1169,5860,5420210,6212,6673920
1169,5860,5420440,6212,6674150
1169,5860,5420440,6212,6675150
1169,5860,5421440,6212,6676150
1169,5860,5422250,6212,6676960
1170,5868,5423060,6212,6677770
1170,5868,5424060,6212,6678770
1170,5868,5424520,6212,6679230
1170,5868,5424520,6212,6680230
1170,5868,5425520,6212,6681230
1170,5868,5426520,6212,6682230
1170,5868,5426520,6212,6683230
1170,5868,5427520,6212,6684230
1170,5868,5428520,6212,6685230
1170,5868,5429520,6212,6686230
1170,5868,5430330,6212,6687040
1171,5876,5431140,6212,6687850
1171,5876,5431140,6212,6688850
1171,5876,5431140,6212,6689070
1171,5876,5431140,6212,6689070
1171,5876,5432140,6212,6690070
1171,5876,5432600,6212,6690530
1171,5876,5433600,6212,6691530
1171,5876,5433600,6212,6692530
1171,5876,5433600,6212,6692530
1171,5876,5434080,6212,6693010
1171,5876,5434080,6212,6694010
1171,5876,5434890,6212,6694820
1171,5876,5435890,6212,6695820
1171,5876,5436890,6212,6696820
1171,5876,5437890,6212,6697820
1171,5876,5437890,6212,6697820
1172,5884,5438890,6212,6698820
1172,5884,5438890,6212,6699820
1172,5884,5439890,6212,6700820
1172,5884,5440890,6212,6701820
1172,5884,5441540,6212,6702470
1172,5884,5442540,6212,6703470
1172,5884,5442540,6212,6703790
1172,5884,5443540,6212,6704790
1172,5884,5443540,6212,6704790
1172,5884,5443650,6212,6704900
1173,5892,5444650,6212,6705900
1173,5892,5445120,6212,6706370
1173,5892,5446120,6212,6707370
1173,5892,5446120,6212,6707370
1173,5892,5446590,6212,6707840
1173,5892,5447400,6212,6708650
1173,5892,5448400,6212,6709650
1173,5892,5449050,6212,6710300
1173,5892,5449050,6212,6711300
1173,5892,5449050,6212,6712300
1173,5892,5450050,6212,6713300
1173,5892,5450860,6212,6714110
1173,5892,5451020,6212,6714270
1174,5900,5452020,6212,6715270
1174,5900,5452020,6212,6716270
1174,5900,5453020,6212,6717270
1174,5900,5453020,6212,6718270
1174,5900,5453020,6212,6719270
1174,5900,5454020,6212,6720270
1174,5900,5454490,6212,6720740
1174,5900,5455490,6212,6721740
1174,5900,5456490,6212,6722740
1174,5900,5457300,6212,6723550
1174,5900,5457300,6212,6723550
1174,5900,5457300,6212,6724360
1174,5900,5457300,6212,6724360
1174,5900,5457300,6212,6724360
1174,5900,5458110,6212,6725170
1174,5900,5459110,6212,6726170
1175,5908,5460110,6212,6727170
1175,5908,5460110,6212,6728170
1175,5908,5460580,6212,6728640
1175,5908,5460810,6212,6728870
1175,5908,5461620,6212,6729680
1175,5908,5462620,6212,6730680
1175,5908,5462620,6212,6730680
1175,5908,5462620,6212,6730680
1175,5908,5463620,6212,6731680
1175,5908,5464620,6212,6732680
1175,5908,5464620,6212,6733680
1175,5908,5464620,6212,6734680
1175,5908,5465090,6212,6735150
1175,5908,5465560,6212,6735620
1175,5908,5466560,6212,6736620
1175,5908,5467560,6212,6737620
1176,5916,5468560,6212,6738620
1176,5916,5468560,6212,6739620
1176,5916,5468880,6212,6739940
1176,5916,5469350,6212,6740410
1176,5916,5469350,6212,6741220
1176,5916,5469350,6212,6742220
1176,5916,5469350,6212,6743220
1176,5916,5470160,6212,6744030
1176,5916,5471160,6212,6745030
1176,5916,5471160,6212,6745030
1176,5916,5471160,6212,6745030
1176,5916,5472160,6212,6746030
1176,5916,5473160,6212,6747030
1176,5916,5475160,6212,6749030
1177,5924,5476160,6212,6750030
1177,5924,5476160,6212,6750350
1177,5924,5476160,6212,6751160
1177,5924,5476970,6212,6751970
1177,5924,5477440,6212,6752440
1177,5924,5478440,6212,6753440
1177,5924,5479440,6212,6754440
1177,5924,5479440,6212,6755440
1177,5924,5480250,6212,6756250
1177,5924,5481250,6212,6757250
1177,5924,5481900,6212,6757900
1177,5924,5481900,6212,6758900
1178,5932,5483900,6212,6760900
1178,5932,5484900,6212,6761900
1178,5932,5484900,6212,6761900
1178,5932,5485370,6212,6762370
1178,5932,5485370,6212,6763370
1178,5932,5485370,6212,6764370
1178,5932,5486370,6212,6765370
1178,5932,5486370,6212,6765370
1178,5932,5486840,6212,6765840
1178,5932,5487210,6212,6766210
1178,5932,5487530,6212,6766530
1178,5932,5488000,6212,6767000
1178,5932,5488000,6212,6767000
1178,5932,5488000,6212,6768000
1178,5932,5488470,6212,6768470
1178,5932,5489470,6212,6769470
1178,5932,5490060,6212,6770060
1178,5932,5491060,6212,6771060
1179,5940,5492060,6212,6772060
1179,5940,5492870,6212,6772870
1180,5948,5500870,6212,6780870
1180,5948,5500870,6212,6781870
1180,5948,5501680,6212,6782680
1180,5948,5502680,6212,6783680
1180,5948,5503680,6212,6784680
1180,5948,5504680,6212,6785680
1180,5948,5505680,6212,6786680
1180,5948,5505680,6212,6787680
1180,5948,5506680,6212,6788680
1181,5956,5507680,6212,6789680
1181,5956,5508680,6212,6790680
1181,5956,5509680,6212,6791680
1181,5956,5510000,6212,6792000
1181,5956,5511000,6212,6793000
1181,5956,5512000,6212,6794000
1181,5956,5512650,6212,6794650
1181,5956,5512650,6212,6794650
1181,5956,5512650,6212,6795650
1181,5956,5513650,6212,6796650
1181,5956,5513650,6212,6797020
1181,5956,5514650,6212,6798020
1181,5956,5514650,6212,6798020
1182,5964,5515650,6212,6799020
1182,5964,5516650,6212,6800020
1182,5964,5517120,6212,6800490
1182,5964,5518120,6212,6801490
1182,5964,5518930,6212,6802300
1182,5964,5519400,6212,6802770
1182,5964,5520210,6212,6803580
1182,5964,5520210,6212,6804390
1182,5964,5520210,6212,6805390
1182,5964,5520210,6212,6805860
1182,5964,5520210,6212,6805860
1182,5964,5520210,6212,6806860
1182,5964,5520210,6212,6807670
1183,5972,5520680,6212,6808140
1183,5972,5520730,6212,6808190
1183,5972,5520730,6212,6808510
1183,5972,5520730,6212,6809510
1183,5972,5521730,6212,6810510
1183,5972,5521730,6212,6810510
1183,5972,5522190,6212,6810970
1183,5972,5522190,6212,6811970
1183,5972,5523190,6212,6812970
1183,5972,5523190,6212,6813440
1183,5972,5523350,6212,6813600
1183,5972,5524160,6212,6814410
1183,5972,5524970,6212,6815220
1183,5972,5525970,6212,6816220
1183,5972,5525970,6212,6817030
1183,5972,5526970,6212,6818030
1183,5972,5527970,6212,6819030
1183,5972,5528970,6212,6820030
1183,5972,5528970,6212,6820030
1184,5980,5529520,6212,6820580
1184,5980,5529520,6212,6820580
1184,5980,5530330,6212,6821390
1184,5980,5530330,6212,6821390
1184,5980,5530800,6212,6821860
1184,5980,5530800,6212,6822860
1184,5980,5531450,6212,6823510
1184,5980,5531450,6212,6823980
1184,5980,5531450,6212,6824980
1184,5980,5532450,6212,6825980
1184,5980,5532450,6212,6826450
1184,5980,5532920,6212,6826920
1184,5980,5532920,6212,6826920
1184,5980,5532920,6212,6827390
1184,5980,5533140,6212,6827610
1184,5980,5533140,6212,6827610
1184,5980,5533140,6212,6828610
1184,5980,5534140,6212,6829610
1184,5980,5535140,6212,6830610
1184,5980,5535610,6212,6831080
1185,5988,5536420,6212,6831890
1185,5988,5536420,6212,6832210
1185,5988,5537230,6212,6833020
1185,5988,5537230,6212,6834020
1185,5988,5538230,6212,6835020
1185,5988,5539230,6212,6836020
1185,5988,5539880,6212,6836670
1185,5988,5539880,6212,6837670
1185,5988,5539880,6212,6838140
1185,5988,5540690,6212,6838950
1185,5988,5540690,6212,6839950
1185,5988,5541690,6212,6840950
1185,5988,5541690,6212,6841420
1185,5988,5542010,6212,6841740
1185,5988,5542820,6212,6842550
1185,5988,5543140,6212,6842870
1186,5996,5543950,6212,6843680
1186,5996,5544950,6212,6844680
1186,5996,5544950,6212,6844680
1186,5996,5545420,6212,6845150
1186,5996,5545740,6212,6845470
1186,5996,5546200,6212,6845930
1186,5996,5547200,6212,6846930
1186,5996,5547200,6212,6847930
1186,5996,5548010,6212,6848740
1186,5996,5549010,6212,6849740
1186,5996,5550010,6212,6850740
1187,6004,5550820,6212,6851550
1187,6004,5550820,6212,6851550
1187,6004,5550820,6212,6851550
1187,6004,5550980,6212,6851710
1187,6004,5551790,6212,6852520
1187,6004,5551790,6212,6852520
1187,6004,5552110,6212,6852840
1187,6004,5552330,6212,6853060
1187,6004,5553330,6212,6854060
1187,6004,5554330,6212,6855060
1187,6004,5554330,6212,6855060
1187,6004,5554330,6212,6855870
1187,6004,5554330,6212,6859870
1187,6004,5555140,6212,6860680
1187,6004,5555140,6212,6861680
1187,6004,5556140,6212,6862680
1187,6004,5556140,6212,6862680
1187,6004,5556140,6212,6863680
1187,6004,5556140,6212,6863680
1187,6004,5556140,6212,6864680
1187,6004,5557140,6212,6865680
1187,6004,5557140,6212,6866140
1187,6004,5558140,6212,6867140
1187,6004,5558140,6212,6867140
1187,6004,5558140,6212,6867140
1187,6004,5558140,6212,6867140
1188,6012,5559140,6212,6868140
1188,6012,5559370,6212,6868370
1188,6012,5560370,6212,6869370
1188,6012,5561370,6212,6870370
1188,6012,5561840,6212,6870840
1188,6012,5562490,6212,6871490
1188,6012,5562490,6212,6871950
1188,6012,5563300,6212,6872760
1188,6012,5564300,6212,6873760
1188,6012,5565300,6212,6874760
1189,6020,5566300,6212,6875760
1190,6028,5574300,6212,6883760
1190,6028,5574300,6212,6884760
1190,6028,5574520,6212,6884980
1190,6028,5574520,6212,6884980
1190,6028,5575520,6212,6885980
1190,6028,5575630,6212,6886090
1190,6028,5575630,6212,6887090
1190,6028,5575950,6212,6887410
1190,6028,5576760,6212,6888220
1190,6028,5577760,6212,6889220
1190,6028,5578760,6212,6890220
1190,6028,5578760,6212,6890220
1190,6028,5578760,6212,6890220
1190,6028,5579760,6212,6891220
1190,6028,5580570,6212,6892030
1190,6028,5581380,6212,6892840
1191,6036,5582380,6212,6893840
1191,6036,5582380,6212,6894840
1191,6036,5582380,6212,6894840
1191,6036,5582850,6212,6895310
1191,6036,5582850,6212,6896310
1191,6036,5583660,6212,6897120
1191,6036,5583660,6212,6898120
1191,6036,5584660,6212,6899120
1191,6036,5584660,6212,6899580
1191,6036,5585660,6212,6900580
1191,6036,5585660,6212,6901580
1191,6036,5585660,6212,6901580
1191,6036,5585980,6212,6901900
1191,6036,5586210,6212,6902130
1191,6036,5587210,6212,6903130
1191,6036,5587210,6212,6903130
1191,6036,5588210,6212,6904130
1192,6044,5589210,6212,6905130
1192,6044,5589210,6212,6905940
1192,6044,5589680,6212,6906410
1192,6044,5590680,6212,6907410
1192,6044,5591680,6212,6908410
1192,6044,5592680,6212,6909410
1192,6044,5592680,6212,6909410
1192,6044,5592680,6212,6909640
1192,6044,5593150,6212,6910110
1192,6044,5593150,6212,6910430
1192,6044,5593150,6212,6911430
1192,6044,5593150,6212,6911430
1192,6044,5594150,6212,6912430
1192,6044,5594620,6212,6912900
1192,6044,5594620,6212,6912900
1192,6044,5594620,6212,6913900
1192,6044,5595620,6212,6914900
1192,6044,5595620,6212,6915370
1192,6044,5595620,6212,6915840
1193,6052,5596620,6212,6916840
1193,6052,5597430,6212,6917650
1193,6052,5597430,6212,6918650
1193,6052,5598430,6212,6919650
1193,6052,5598430,6212,6920650
1193,6052,5598750,6212,6920970
1193,6052,5598750,6212,6921440
1193,6052,5599750,6212,6922440
1193,6052,5600750,6212,6923440
1193,6052,5600750,6212,6923760
1193,6052,5601750,6212,6924760
