ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
2125428.15,36.46,1.04,212008.96,3.64
2125058.37,36.46,1.04,212146.88,3.64
2125058.37,36.46,1.04,212146.88,3.64
2124813.54,36.46,1.04,212143.52,3.64
2124756.83,36.47,1.04,212240.88,3.64
2124536.98,36.46,1.04,212063.54,3.64
2124292.14,36.47,1.04,212075.13,3.64
2124047.3,36.47,1.04,212026.27,3.64
2123802.47,36.47,1.04,212022.63,3.64
2123557.63,36.47,1.04,212029.42,3.64
2123746.89,36.48,1.04,212321.94,3.65
2123502.05,36.48,1.04,212273.07,3.65
2123257.21,36.48,1.04,212269.44,3.65
2123012.38,36.48,1.04,212220.65,3.65
2122767.54,36.49,1.04,212216.93,3.65
2122710.84,36.49,1.05,212314.29,3.65
2122466.0,36.49,1.05,212325.89,3.65
2122221.16,36.49,1.05,212277.11,3.65
2121976.33,36.5,1.05,212273.39,3.65
2121771.5,36.49,1.04,212136.63,3.65
2121771.5,36.49,1.04,212136.63,3.65
2121526.66,36.5,1.04,212087.48,3.65
2121469.96,36.5,1.05,212267.59,3.65
2121225.12,36.5,1.05,212218.44,3.65
2120980.28,36.5,1.05,212215.08,3.65
2121165.79,36.51,1.05,211773.94,3.65
2120869.37,36.51,1.05,212001.41,3.65
2120869.37,36.51,1.05,212026.22,3.65
2120624.53,36.51,1.05,212033.01,3.65
2120567.83,36.52,1.06,212135.17,3.65
2120739.2,36.52,1.06,211760.83,3.65
2120739.2,36.52,1.06,211746.46,3.65
2120582.09,36.52,1.06,211589.22,3.64
2120587.7,36.52,1.06,212023.96,3.65
2119939.81,36.52,1.06,211389.89,3.64
2119565.71,36.51,1.05,211098.09,3.64
2119320.88,36.52,1.05,211104.87,3.64
2119264.18,36.52,1.06,211207.04,3.64
2119453.43,36.53,1.06,211263.96,3.64
2119803.78,36.54,1.07,211210.05,3.64
2119558.94,36.54,1.07,211523.52,3.65
2119314.1,36.54,1.07,211474.37,3.65
2119069.26,36.54,1.07,211471.01,3.65
2118853.01,36.54,1.07,211260.39,3.64
2118853.01,36.54,1.07,211260.39,3.64
2118567.65,36.54,1.07,211280.64,3.64
2115636.31,36.54,1.07,211235.16,3.65
2115297.51,36.54,1.07,211559.28,3.65
2115284.08,36.55,1.08,211176.32,3.65
2115286.14,36.55,1.08,211197.43,3.65
2114583.53,36.54,1.07,210561.33,3.64
2114338.7,36.54,1.07,210568.12,3.64
2114204.12,36.54,1.07,210435.65,3.64
2114283.89,36.55,1.07,210689.15,3.64
2114039.05,36.55,1.07,210640.37,3.64
2113696.13,36.55,1.08,210638.15,3.64
2113326.35,36.55,1.08,210615.5,3.64
2113286.75,36.55,1.08,210750.53,3.65
2113105.53,36.55,1.08,210638.91,3.64
2112735.76,36.55,1.08,210626.32,3.64
2112815.53,36.56,1.09,210935.38,3.65
2112899.76,36.56,1.09,211733.03,3.66
2112899.76,36.56,1.09,211771.82,3.66
2112718.54,36.57,1.09,211723.38,3.66
2112355.77,36.56,1.09,211089.68,3.65
2112454.75,36.57,1.09,212234.69,3.67
2112644.01,36.57,1.1,212291.6,3.68
2112569.79,36.58,1.1,212519.48,3.68
2112513.08,36.58,1.1,212887.98,3.69
2112268.25,36.58,1.1,212839.2,3.69
2111973.63,36.58,1.1,212556.42,3.68
2111728.8,36.58,1.1,212552.7,3.68
2111672.1,36.59,1.1,212650.05,3.68
2111298.0,36.58,1.1,212413.53,3.68
2111053.16,36.58,1.1,212447.13,3.68
2110758.55,36.58,1.09,212164.35,3.68
2110701.85,36.59,1.1,212261.7,3.68
2110544.74,36.58,1.1,212105.77,3.68
2110299.9,36.59,1.1,212117.37,3.68
2110379.68,36.59,1.1,212126.66,3.68
2110379.68,36.59,1.1,212126.66,3.68
2110134.84,36.59,1.1,212377.71,3.68
2110324.1,36.6,1.11,212434.62,3.68
2110079.26,36.6,1.11,212747.51,3.69
2109810.84,36.6,1.1,212453.38,3.69
2109566.01,36.6,1.1,212460.17,3.69
2109321.17,36.6,1.1,212400.88,3.69
2109618.5,36.61,1.11,212091.0,3.68
2109373.66,36.61,1.11,212042.22,3.68
2109030.73,36.61,1.11,212045.58,3.68
2108660.96,36.61,1.11,212016.88,3.68
2108416.12,36.62,1.11,212013.16,3.68
2107420.28,36.6,1.1,211016.25,3.67
2107050.5,36.6,1.1,211110.74,3.67
2106680.73,36.6,1.1,211026.88,3.67
2106680.73,36.6,1.1,211026.88,3.67
2106680.73,36.6,1.1,211026.88,3.67
2106461.21,36.6,1.1,210816.46,3.66
2106091.44,36.6,1.1,210795.76,3.66
2106091.44,36.6,1.1,210795.76,3.66
2106151.09,36.6,1.1,211345.76,3.67
2105777.0,36.6,1.1,210983.45,3.67
2105532.16,36.6,1.1,210934.67,3.67
2105162.39,36.6,1.1,211337.34,3.67
2104823.85,36.6,1.1,211019.87,3.67
2104611.39,36.61,1.1,211112.25,3.67
2104554.69,36.61,1.1,211291.99,3.68
2104735.76,36.62,1.11,211244.59,3.67
2104372.57,36.62,1.11,210959.23,3.67
2103990.79,36.62,1.11,210911.12,3.67
2104238.86,36.63,1.12,211953.99,3.69
2104238.86,36.63,1.12,211976.12,3.69
2103994.02,36.63,1.12,212382.44,3.7
2103749.18,36.63,1.12,212333.3,3.7
2103302.59,36.63,1.12,211629.67,3.69
2103057.75,36.63,1.12,211626.3,3.69
2102681.84,36.63,1.11,211264.89,3.68
2102437.0,36.63,1.11,211271.68,3.68
2101848.53,36.62,1.11,210733.1,3.67
2101791.83,36.63,1.11,210835.27,3.67
2101410.05,36.63,1.11,210765.96,3.67
2101034.73,36.63,1.11,210911.71,3.68
2100196.83,36.62,1.1,210087.92,3.66
2100140.13,36.62,1.11,210185.28,3.67
2099935.3,36.62,1.1,209975.48,3.66
2099690.47,36.62,1.1,210009.11,3.66
2099690.47,36.62,1.1,209987.2,3.66
2099302.24,36.62,1.1,209759.89,3.66
2099870.83,36.63,1.11,209892.41,3.66
2100060.09,36.64,1.12,209949.33,3.66
2100003.39,36.64,1.12,210317.83,3.67
2099640.2,36.64,1.12,210372.14,3.67
2099264.23,36.64,1.12,210376.35,3.67
2098921.3,36.64,1.12,210379.71,3.67
2098707.04,36.65,1.13,210362.12,3.67
2098299.19,36.64,1.12,210162.38,3.67
2097896.38,36.64,1.12,210177.22,3.67
2094700.71,36.64,1.12,210135.65,3.68
2094720.6,36.64,1.13,210114.2,3.68
2094506.34,36.64,1.13,210124.63,3.68
2094506.34,36.64,1.13,210146.67,3.68
2094103.53,36.64,1.13,210127.77,3.68
2093858.69,36.64,1.13,210078.99,3.68
2093858.69,36.64,1.13,210063.83,3.68
2093455.88,36.64,1.13,210056.85,3.68
2093053.06,36.64,1.13,210827.77,3.69
2092847.44,36.64,1.13,210556.24,3.69
2092477.66,36.64,1.13,210528.02,3.69
2092319.53,36.64,1.13,210389.45,3.68
2091949.75,36.64,1.13,210451.51,3.69
2091579.98,36.64,1.13,210525.82,3.69
2091335.14,36.64,1.13,210522.1,3.69
2090961.05,36.64,1.12,210285.57,3.68
2091045.28,36.64,1.13,210272.55,3.68
2091234.54,36.65,1.13,210329.47,3.69
2090989.7,36.65,1.13,210642.36,3.69
2090418.04,36.65,1.13,210195.91,3.68
2090048.27,36.65,1.13,210753.03,3.7
2089672.3,36.65,1.13,210755.18,3.7
2089857.81,36.65,1.14,210314.04,3.69
2089801.1,36.66,1.14,210411.39,3.69
2089846.6,36.66,1.14,211014.63,3.7
2089602.83,36.66,1.14,211350.56,3.71
2089584.49,36.66,1.14,210995.17,3.7
2089210.39,36.66,1.14,210632.86,3.7
2088807.58,36.66,1.14,210609.27,3.7
2088858.77,36.66,1.14,210635.98,3.7
2088858.77,36.66,1.14,210635.98,3.7
2088654.09,36.66,1.14,210321.42,3.69
2088251.28,36.66,1.14,210302.72,3.69
2088006.44,36.66,1.14,210336.32,3.69
2087512.11,36.66,1.14,210091.93,3.69
2087878.14,36.67,1.15,210900.88,3.7
2088067.4,36.68,1.16,211152.55,3.71
2087821.79,36.67,1.16,211165.32,3.71
2087447.7,36.67,1.15,210867.33,3.7
2087233.44,36.67,1.15,210846.9,3.7
2087284.63,36.68,1.16,210836.25,3.7
2086881.81,36.68,1.16,211406.17,3.72
2086636.97,36.68,1.16,211459.99,3.72
2086234.16,36.68,1.16,211498.73,3.72
2086234.16,36.68,1.16,211492.35,3.72
2086313.94,36.68,1.16,211501.64,3.72
2085971.01,36.68,1.16,211505.0,3.72
2085789.79,36.69,1.17,211488.21,3.72
2085789.79,36.69,1.17,211489.73,3.72
2085608.57,36.69,1.17,211476.16,3.72
2085238.8,36.69,1.17,211509.92,3.72
2084993.96,36.69,1.17,211760.91,3.73
2084599.96,36.69,1.17,211594.71,3.72
2084599.96,36.69,1.17,211594.71,3.72
2084599.96,36.69,1.17,211572.7,3.72
2084236.77,36.69,1.17,211627.53,3.72
2084477.86,36.7,1.18,211845.07,3.73
2084108.09,36.7,1.18,211819.42,3.73
2083738.32,36.7,1.18,212107.28,3.74
2083368.54,36.7,1.18,211927.28,3.73
2083271.31,36.7,1.18,211906.07,3.73
2082901.54,36.7,1.18,212146.92,3.74
2082656.7,36.7,1.18,212098.06,3.74
2082656.7,36.7,1.18,212098.06,3.74
2082656.7,36.7,1.18,212098.06,3.74
2082293.51,36.7,1.18,212060.27,3.74
2082048.67,36.7,1.18,212056.63,3.74
2082167.21,36.71,1.18,212447.68,3.75
2082559.31,36.72,1.2,213191.96,3.76
2082562.2,36.72,1.2,213205.1,3.76
2082881.27,36.73,1.21,213346.27,3.76
2082636.43,36.73,1.21,213353.06,3.76
2082825.69,36.74,1.21,213645.57,3.77
2082825.69,36.74,1.21,213670.03,3.77
2082717.14,36.74,1.21,213562.06,3.77
2082343.04,36.73,1.21,213270.26,3.76
2082315.03,36.74,1.21,213071.09,3.76
2082316.48,36.74,1.21,213073.44,3.76
2081951.61,36.74,1.21,213075.44,3.76
2081267.18,36.73,1.21,212140.72,3.74
2081022.34,36.74,1.21,212091.94,3.74
2080777.5,36.74,1.21,212088.22,3.74
2079928.9,36.73,1.2,211294.99,3.73
2079684.06,36.73,1.2,211301.77,3.73
2079341.13,36.73,1.2,211296.95,3.73
2079136.3,36.73,1.2,211087.21,3.73
2078766.53,36.73,1.2,211067.17,3.73
2078396.76,36.73,1.2,211113.03,3.73
2078340.05,36.73,1.2,211215.2,3.73
2077970.28,36.73,1.2,211176.8,3.73
2077600.51,36.73,1.2,211158.79,3.73
2077693.3,36.74,1.21,211486.94,3.74
2077323.53,36.74,1.21,211362.11,3.74
2076940.96,36.74,1.2,211404.37,3.74
2076571.19,36.74,1.2,211228.72,3.74
2076514.49,36.74,1.21,211326.08,3.74
2076514.49,36.74,1.21,211308.73,3.74
2075517.46,36.73,1.2,210311.1,3.72
2075152.59,36.73,1.2,210250.0,3.72
2074907.75,36.73,1.2,210283.6,3.72
2074337.77,36.73,1.19,209788.77,3.71
2073983.97,36.72,1.19,209503.36,3.71
2074344.98,36.73,1.2,209660.41,3.71
2074302.51,36.74,1.2,209443.94,3.71
2072850.27,36.74,1.2,210047.27,3.72
2072850.27,36.74,1.2,210066.66,3.72
2072758.35,36.74,1.21,210075.95,3.72
2072758.35,36.74,1.21,210157.69,3.73
2072688.4,36.74,1.21,210158.99,3.73
2072507.18,36.74,1.21,209814.36,3.72
2072262.35,36.75,1.21,209765.21,3.72
2071907.8,36.75,1.21,209589.93,3.72
2071907.8,36.75,1.21,209558.53,3.72
2071662.97,36.75,1.21,209555.18,3.72
2071873.85,36.75,1.22,209753.98,3.72
2071629.02,36.75,1.22,209704.84,3.72
2071384.18,36.76,1.22,209701.48,3.72
2071356.17,36.76,1.22,209527.89,3.72
2071361.99,36.76,1.22,209572.01,3.72
2071117.15,36.77,1.22,209522.87,3.72
2071306.41,36.77,1.23,209940.0,3.73
2071386.19,36.78,1.23,209949.28,3.73
2071141.35,36.78,1.23,210200.28,3.73
2070798.42,36.78,1.23,210196.75,3.73
2070801.32,36.78,1.23,210201.46,3.73
2070447.55,36.78,1.23,210532.09,3.74
2070073.45,36.78,1.23,210171.6,3.73
2069778.84,36.77,1.23,209888.82,3.73
2069722.14,36.78,1.23,209986.18,3.73
2069149.23,36.77,1.22,209456.1,3.72
2069638.46,36.78,1.23,209749.78,3.73
2069237.45,36.78,1.23,209464.45,3.72
2069237.45,36.78,1.23,209464.45,3.72
2068952.09,36.79,1.24,209512.01,3.73
2068582.32,36.79,1.24,209491.1,3.73
2068337.48,36.79,1.24,209524.7,3.73
2068092.64,36.79,1.24,209531.49,3.73
2068122.5,36.79,1.24,209654.14,3.73
2067877.66,36.79,1.24,209594.85,3.73
2067507.89,36.79,1.24,209657.22,3.73
2067138.12,36.79,1.24,209617.38,3.73
2066956.9,36.8,1.24,209587.37,3.73
2066956.9,36.8,1.24,209587.37,3.73
2067049.69,36.8,1.25,210011.68,3.74
2066889.28,36.8,1.24,209676.18,3.73
2066527.12,36.8,1.25,210196.71,3.74
2066149.74,36.8,1.25,209992.38,3.74
2066793.61,36.81,1.26,210527.33,3.75
2066187.78,36.81,1.26,210387.68,3.75
2065433.74,36.8,1.25,209608.96,3.73
2065188.9,36.81,1.25,209559.81,3.73
2062257.56,36.81,1.25,209514.34,3.74
2061955.4,36.8,1.25,209283.73,3.74
2062126.77,36.81,1.26,208909.38,3.73
2061881.93,36.81,1.26,208906.03,3.73
2061881.93,36.81,1.26,208906.03,3.73
2061637.09,36.81,1.26,208857.17,3.73
2061283.4,36.81,1.25,208949.82,3.73
2061472.66,36.82,1.26,209303.9,3.74
2061415.96,36.82,1.26,209401.26,3.74
2061171.12,36.83,1.26,209412.85,3.74
2060976.0,36.82,1.26,209208.4,3.74
2060731.16,36.83,1.26,209159.62,3.74
2060357.07,36.82,1.26,208861.9,3.73
2060300.37,36.83,1.26,209042.17,3.74
2060272.36,36.83,1.27,208868.58,3.73
2059699.45,36.83,1.26,208338.5,3.73
2059884.95,36.83,1.27,207897.36,3.72
2059886.82,36.83,1.27,207899.39,3.72
2059687.42,36.83,1.27,208150.79,3.72
2059630.72,36.84,1.27,208248.15,3.72
2059630.72,36.84,1.27,208248.15,3.72
2059630.72,36.84,1.27,208248.15,3.72
2059574.02,36.84,1.27,208421.2,3.73
2059231.09,36.84,1.27,208424.56,3.73
2059061.19,36.85,1.28,207991.0,3.72
2058815.17,36.84,1.27,207802.65,3.72
2058758.47,36.85,1.28,207900.0,3.72
2058388.69,36.85,1.28,207876.19,3.72
2058144.45,36.85,1.28,207782.93,3.72
2057774.67,36.85,1.28,207775.09,3.72
2057404.9,36.85,1.28,207790.26,3.72
2057103.9,36.85,1.27,207504.69,3.72
2056734.13,36.85,1.28,207485.32,3.72
2056826.92,36.85,1.28,207862.3,3.72
2056488.39,36.85,1.28,207599.15,3.72
2056275.93,36.85,1.28,208119.18,3.73
2056031.09,36.85,1.28,208130.78,3.73
2055786.26,36.86,1.28,208137.57,3.73
2055541.42,36.86,1.28,208078.28,3.73
2055541.42,36.86,1.28,208078.28,3.73
2055364.93,36.86,1.29,208023.17,3.73
2055000.06,36.86,1.29,208202.91,3.73
2055000.06,36.86,1.29,208202.91,3.73
2054755.23,36.86,1.29,208209.69,3.74
2054698.53,36.87,1.29,208311.86,3.74
2054453.69,36.87,1.29,208262.71,3.74
2054208.85,36.87,1.29,208259.36,3.74
2053865.92,36.87,1.29,208255.18,3.74
2053684.7,36.87,1.29,208235.21,3.74
2053503.48,36.88,1.29,208232.36,3.74
2053290.02,36.87,1.29,208024.83,3.74
2053004.66,36.88,1.29,208045.08,3.74
2052622.09,36.87,1.29,207658.9,3.73
2052452.18,36.87,1.29,207225.34,3.72
2052082.41,36.87,1.29,207258.58,3.72
2051712.64,36.87,1.29,207228.32,3.72
2052461.86,36.89,1.31,208340.34,3.75
2052092.09,36.89,1.31,208327.01,3.75
2051722.32,36.89,1.31,208731.94,3.75
2051477.48,36.9,1.31,208682.79,3.75
2051477.48,36.9,1.31,208682.79,3.75
2051477.48,36.9,1.31,208682.79,3.75
2051107.71,36.9,1.31,208592.64,3.75
2050862.87,36.9,1.31,208589.28,3.75
2050618.03,36.9,1.31,208540.14,3.75
2050373.19,36.9,1.31,208536.78,3.75
2049942.19,36.9,1.31,208266.67,3.75
2049954.58,36.9,1.31,208256.17,3.75
2049969.03,36.9,1.31,208249.71,3.75
2049724.19,36.9,1.31,208200.7,3.75
2049667.49,36.91,1.32,208381.87,3.75
2049422.65,36.91,1.32,208333.09,3.75
2049252.75,36.91,1.32,207899.53,3.74
2049727.71,36.92,1.33,214307.07,3.86
2049482.87,36.92,1.33,214303.35,3.86
2049050.61,36.92,1.33,214031.57,3.86
2049022.61,36.93,1.33,213832.4,3.85
2048259.7,36.92,1.33,213137.9,3.84
2052706.78,37.0,1.41,214673.57,3.87
2052348.5,37.0,1.41,213992.85,3.86
2052291.8,37.01,1.41,214090.21,3.86
2052046.96,37.01,1.41,214123.81,3.86
2051614.33,37.01,1.41,213910.85,3.86
2051369.49,37.01,1.41,213862.07,3.86
2051011.21,37.01,1.41,213181.36,3.85
2050668.28,37.01,1.41,213181.71,3.85
2050628.68,37.02,1.41,213157.7,3.85
2050258.9,37.02,1.41,213196.61,3.85
2049889.13,37.02,1.41,213174.34,3.85
2049519.36,37.02,1.41,213148.86,3.85
2049338.14,37.02,1.42,213144.4,3.85
2048968.37,37.02,1.42,213655.5,3.86
2048668.2,37.01,1.41,213188.54,3.85
2048298.42,37.01,1.41,213351.96,3.86
2048053.59,37.02,1.41,213348.24,3.86
2047620.96,37.02,1.41,213135.28,3.85
2047620.96,37.02,1.41,213186.51,3.85
2047376.12,37.02,1.41,213137.36,3.85
2047131.28,37.02,1.41,213134.0,3.85
2046788.36,37.02,1.41,213135.59,3.85
2046418.58,37.02,1.41,213112.58,3.86
2046048.81,37.02,1.41,213153.71,3.86
2045992.11,37.02,1.42,213251.06,3.86
2045992.11,37.02,1.42,213252.86,3.86
2045992.11,37.02,1.42,213256.91,3.86
2045622.34,37.02,1.42,213223.73,3.86
2045582.73,37.03,1.42,213468.27,3.86
2045212.96,37.03,1.42,213294.58,3.86
2044968.12,37.03,1.42,213328.18,3.86
2044983.48,37.03,1.43,213926.81,3.87
2044983.48,37.03,1.43,213923.12,3.87
2045334.73,37.04,1.43,213955.78,3.87
2045089.89,37.04,1.43,214473.79,3.88
2044793.32,37.04,1.43,214126.2,3.88
2044423.55,37.04,1.43,214103.12,3.88
2044425.0,37.04,1.43,214105.15,3.88
2044180.16,37.04,1.43,214056.29,3.88
2043838.6,37.04,1.43,213747.34,3.87
2043593.76,37.04,1.43,213743.7,3.87
2043537.06,37.05,1.43,213841.06,3.88
2043161.09,37.05,1.43,213843.21,3.88
2042758.28,37.05,1.43,213819.62,3.88
2042513.44,37.05,1.43,213853.61,3.88
2042564.63,37.05,1.43,213880.36,3.88
2042161.82,37.05,1.44,213860.82,3.88
2041759.0,37.05,1.44,213845.32,3.88
2041356.19,37.05,1.44,213936.3,3.88
2041111.35,37.05,1.44,213943.09,3.88
2040708.54,37.05,1.44,213978.33,3.89
2040305.72,37.05,1.44,214192.07,3.89
2040305.72,37.05,1.44,214170.07,3.89
2039921.72,37.05,1.43,213888.26,3.88
2039676.88,37.05,1.43,213828.97,3.88
2039676.88,37.05,1.43,213851.65,3.88
2039663.2,37.06,1.44,213670.68,3.88
2039649.52,37.06,1.45,213489.71,3.88
2039652.57,37.06,1.45,213493.36,3.88
2039652.57,37.06,1.45,213483.41,3.88
2039407.73,37.07,1.45,213490.2,3.88
2039407.73,37.07,1.45,213490.2,3.88
2039162.89,37.07,1.45,213430.91,3.88
2039162.89,37.07,1.45,213430.91,3.88
2039007.21,37.07,1.44,213272.23,3.88
2038762.37,37.07,1.44,213223.08,3.88
2038175.14,37.06,1.44,212700.38,3.87
2037930.3,37.07,1.44,212697.02,3.87
2037930.3,37.07,1.44,212697.02,3.87
2037685.46,37.07,1.44,212647.88,3.87
2036908.23,37.06,1.43,211935.18,3.86
2036988.01,37.07,1.44,212244.61,3.86
2037285.34,37.08,1.45,211934.73,3.86
2037065.82,37.07,1.44,211759.14,3.85
2036722.89,37.07,1.44,211757.27,3.85
2036541.67,37.08,1.45,211737.48,3.85
2036346.82,37.07,1.44,211551.54,3.85
2036431.05,37.08,1.45,211614.53,3.85
2036170.36,37.08,1.45,211875.83,3.86
2036142.35,37.08,1.45,211702.23,3.86
2035772.58,37.08,1.45,211649.61,3.86
2035402.81,37.08,1.45,211631.17,3.86
2035099.07,37.08,1.45,211331.73,3.85
2035100.51,37.08,1.45,211341.07,3.85
2034730.74,37.08,1.45,211755.22,3.86
2034351.97,37.08,1.45,211684.38,3.86
2034163.14,37.08,1.45,211397.81,3.85
2033785.75,37.08,1.45,211762.55,3.86
2034274.98,37.09,1.46,212056.23,3.87
2034218.28,37.09,1.46,212153.59,3.87
2033973.44,37.1,1.46,212187.19,3.87
2034162.7,37.1,1.47,212244.11,3.87
2033917.86,37.11,1.47,212555.18,3.88
2033758.94,37.1,1.47,212396.84,3.87
2033200.14,37.1,1.46,211819.38,3.87
2033143.44,37.1,1.47,211916.74,3.87
2033143.44,37.1,1.47,211930.52,3.87
2032898.6,37.11,1.47,211964.12,3.87
2033107.69,37.12,1.48,212070.45,3.87
2033079.68,37.12,1.48,211871.28,3.87
2032834.85,37.13,1.48,211822.5,3.87
2032590.01,37.13,1.48,211818.78,3.87
2032226.82,37.13,1.48,211873.08,3.87
2032467.91,37.14,1.5,212091.15,3.88
2032223.07,37.14,1.5,212097.94,3.88
2031650.17,37.14,1.49,211567.86,3.87
2031405.33,37.14,1.49,211508.57,3.87
2031160.49,37.14,1.49,211459.79,3.87
2030915.66,37.14,1.49,211456.07,3.87
2030550.79,37.14,1.49,211425.64,3.87
2030305.95,37.15,1.49,211376.54,3.87
2030061.11,37.15,1.49,211373.14,3.87
2029697.02,37.14,1.49,211022.65,3.86
2029136.87,37.14,1.48,210555.3,3.85
2028772.0,37.14,1.48,210526.63,3.85
2028772.0,37.14,1.48,210526.63,3.85
2028905.2,37.15,1.49,210478.87,3.85
2028660.37,37.15,1.49,210841.28,3.86
2028632.36,37.15,1.5,210642.11,3.86
2028387.52,37.16,1.5,210592.96,3.86
2028142.68,37.16,1.5,210589.61,3.86
2028085.98,37.16,1.5,210686.96,3.86
2027841.15,37.17,1.5,210698.56,3.86
2027783.04,37.17,1.5,210911.49,3.87
2027783.04,37.17,1.5,210911.49,3.87
2027538.2,37.17,1.5,210862.63,3.87
2026965.3,37.17,1.5,210358.13,3.86
2027154.56,37.17,1.5,210774.7,3.87
2026841.65,37.17,1.5,210530.2,3.86
2026784.95,37.18,1.5,210627.55,3.86
2026540.11,37.18,1.5,210647.01,3.86
2026181.82,37.18,1.5,209983.31,3.85
2026125.12,37.18,1.51,210080.67,3.86
2025880.88,37.18,1.51,210038.66,3.86
2026647.53,37.21,1.53,211407.62,3.88
2026402.69,37.21,1.53,211419.21,3.88
2026028.59,37.2,1.53,211059.01,3.88
2025870.46,37.2,1.52,210901.04,3.87
2026059.72,37.21,1.53,210957.96,3.87
2026059.72,37.21,1.53,210957.96,3.87
2026059.72,37.21,1.53,210957.96,3.87
2026003.01,37.21,1.53,211326.47,3.88
2025403.38,37.21,1.53,210915.52,3.87
2025375.37,37.22,1.53,210716.35,3.87
2025130.53,37.22,1.53,210667.57,3.87
2024756.44,37.21,1.53,210431.04,3.87
2024945.69,37.22,1.54,210848.92,3.88
2024700.86,37.22,1.54,210800.14,3.88
2024456.02,37.23,1.54,210796.42,3.88
2024399.32,37.23,1.54,210893.78,3.88
2024023.35,37.23,1.54,210896.97,3.88
2023620.54,37.23,1.54,210872.34,3.88
2023217.72,37.23,1.54,210893.22,3.88
2023003.46,37.23,1.54,210878.67,3.88
2022985.78,37.23,1.55,210864.28,3.88
2022771.52,37.24,1.55,211132.01,3.89
2022526.68,37.24,1.55,211166.21,3.89
2022312.42,37.24,1.55,211490.33,3.89
2022312.42,37.24,1.55,211490.33,3.89
2022098.16,37.24,1.55,211795.47,3.9
2022070.15,37.25,1.56,211621.87,3.9
2021825.31,37.25,1.56,211573.09,3.9
2021768.61,37.25,1.56,211752.83,3.9
2021711.91,37.26,1.57,211850.19,3.9
2021139.01,37.25,1.56,211345.69,3.9
2020566.1,37.25,1.56,210815.61,3.89
2020645.88,37.25,1.56,211088.24,3.89
2020401.04,37.26,1.56,211039.1,3.89
2020401.04,37.26,1.56,211039.1,3.89
2020156.2,37.26,1.56,211035.74,3.89
2020119.56,37.26,1.56,211040.87,3.89
2019755.46,37.26,1.56,210689.28,3.89
2019390.59,37.26,1.56,210942.01,3.89
2019145.76,37.26,1.56,210892.91,3.89
2018900.92,37.26,1.56,210889.51,3.89
2018656.08,37.27,1.56,210840.73,3.89
2018656.08,37.27,1.56,210840.73,3.89
2015724.74,37.27,1.56,210795.25,3.9
2015479.91,37.27,1.56,210791.53,3.9
2014782.69,37.26,1.56,209968.82,3.88
2014971.95,37.27,1.56,210025.74,3.88
2014677.34,37.27,1.56,209815.67,3.88
2014379.11,37.26,1.56,209528.7,3.88
2014322.41,37.27,1.56,209897.21,3.88
2013979.49,37.27,1.56,209900.57,3.88
2013734.65,37.27,1.56,209851.58,3.88
2013734.65,37.27,1.56,209851.58,3.88
2013364.88,37.27,1.56,209830.86,3.88
2013183.66,37.27,1.56,209820.57,3.88
2012813.88,37.27,1.56,209878.1,3.89
2012643.98,37.28,1.57,209444.54,3.88
2012462.76,37.28,1.57,209395.93,3.88
2012218.51,37.28,1.57,209302.67,3.88
2011848.74,37.28,1.57,209284.0,3.88
2011478.97,37.28,1.57,209721.73,3.89
2011109.19,37.28,1.57,209613.06,3.89
2010864.36,37.28,1.57,209609.55,3.89
2010619.52,37.29,1.57,209560.4,3.89
2010245.42,37.28,1.57,209323.87,3.88
2009902.5,37.28,1.57,209310.16,3.88
2009874.49,37.29,1.57,209136.56,3.88
2009504.72,37.29,1.57,209157.24,3.88
2009465.11,37.29,1.58,209136.74,3.88
2009095.34,37.29,1.58,209119.4,3.88
2008850.5,37.29,1.58,209116.04,3.88
2008480.73,37.29,1.58,209213.38,3.88
2008270.34,37.29,1.58,209124.8,3.88
2008230.74,37.3,1.58,209448.47,3.89
2007860.97,37.3,1.58,209459.81,3.89
2007616.13,37.3,1.58,209410.66,3.89
2007246.36,37.3,1.58,209495.95,3.89
2007001.52,37.3,1.58,209492.59,3.89
2006428.61,37.3,1.58,208962.52,3.88
2006183.78,37.3,1.58,208913.37,3.88
2006183.78,37.3,1.58,208913.37,3.88
2005938.94,37.3,1.58,208910.01,3.88
2006128.2,37.31,1.58,208966.93,3.89
2006071.5,37.31,1.58,209335.44,3.89
2005771.33,37.31,1.58,209041.51,3.89
2005771.33,37.31,1.58,209041.51,3.89
2005771.33,37.31,1.58,209033.76,3.89
2005526.49,37.31,1.58,208984.89,3.89
2005336.59,37.31,1.58,208801.88,3.88
2005091.75,37.31,1.58,208798.24,3.89
