ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_acf4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_acf4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_acf4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_acf4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_acf4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
585768.36,15.23,2.54,336234.62,8.74
586080.92,15.24,2.55,336334.84,8.75
585918.18,15.24,2.55,336138.07,8.74
585918.18,15.24,2.55,336138.07,8.74
586193.97,15.25,2.56,335956.02,8.74
586219.99,15.25,2.56,336322.2,8.75
586301.55,15.26,2.56,336202.51,8.75
586021.98,15.25,2.56,335953.78,8.74
586021.98,15.25,2.56,335953.78,8.74
585840.73,15.25,2.56,336501.37,8.76
585671.74,15.25,2.56,336176.34,8.75
585478.23,15.25,2.56,336477.05,8.76
585478.23,15.25,2.56,336477.05,8.76
585602.03,15.26,2.56,336457.97,8.77
585877.82,15.26,2.57,336227.46,8.76
585877.82,15.26,2.57,336227.46,8.76
585903.84,15.27,2.58,336599.07,8.77
585556.25,15.28,2.58,336325.61,8.77
585393.51,15.28,2.58,336131.68,8.77
584378.12,15.28,2.59,335648.21,8.78
584156.02,15.28,2.58,335369.75,8.77
584048.81,15.28,2.58,335275.79,8.77
583867.56,15.28,2.58,335105.95,8.77
583698.57,15.28,2.58,335569.93,8.78
583698.57,15.28,2.58,335569.93,8.78
583505.06,15.27,2.58,335507.2,8.78
583411.31,15.28,2.58,335598.82,8.79
583535.1,15.28,2.59,335775.58,8.79
583532.53,15.29,2.59,336414.59,8.81
583386.1,15.28,2.59,336343.21,8.81
583386.1,15.28,2.59,336343.21,8.81
583164.0,15.28,2.59,336090.89,8.81
583439.78,15.29,2.6,335926.48,8.8
583086.5,15.28,2.59,335722.14,8.8
582919.55,15.28,2.59,336552.65,8.82
582809.82,15.28,2.59,336392.15,8.82
583097.38,15.29,2.6,335995.83,8.81
583097.38,15.29,2.6,335995.83,8.81
583001.47,15.29,2.6,335374.45,8.8
582962.53,15.3,2.61,335235.22,8.8
582799.78,15.3,2.61,335417.27,8.81
581784.4,15.3,2.61,334933.79,8.81
581843.12,15.31,2.62,334729.82,8.81
582176.56,15.32,2.63,335941.52,8.84
582030.64,15.32,2.63,335799.94,8.84
581906.6,15.32,2.63,335646.33,8.84
581411.89,15.31,2.62,335043.43,8.82
581230.64,15.31,2.62,334998.56,8.83
581250.41,15.32,2.62,335218.43,8.83
581495.43,15.32,2.63,335381.67,8.84
581116.9,15.32,2.62,335060.71,8.83
581240.7,15.32,2.63,335063.66,8.83
581524.76,15.33,2.64,334811.48,8.83
581524.76,15.33,2.64,334811.48,8.83
581711.05,15.34,2.65,335293.99,8.84
581872.1,15.35,2.66,335045.09,8.84
581872.1,15.35,2.66,335045.09,8.84
581566.81,15.35,2.66,335781.07,8.86
581200.02,15.34,2.65,335013.36,8.84
581464.08,15.35,2.66,336068.07,8.87
580881.52,15.34,2.65,335357.24,8.86
581333.31,15.35,2.66,335384.33,8.86
581359.34,15.36,2.67,335200.62,8.86
581151.34,15.35,2.66,335488.8,8.86
580988.6,15.35,2.66,335302.82,8.86
580988.6,15.35,2.66,335302.82,8.86
580988.6,15.35,2.66,335302.82,8.86
581281.21,15.36,2.67,335131.97,8.86
581485.17,15.37,2.68,335703.09,8.87
581303.92,15.37,2.68,335447.98,8.87
580925.4,15.36,2.67,335116.34,8.86
580925.4,15.36,2.67,335116.34,8.86
581235.68,15.37,2.68,336301.82,8.89
581387.72,15.38,2.69,336391.0,8.9
581511.51,15.39,2.69,336464.0,8.9
581537.54,15.39,2.7,336294.45,8.9
581374.8,15.39,2.7,336093.42,8.9
580359.41,15.4,2.7,335609.95,8.9
580117.83,15.39,2.7,335372.72,8.9
579971.92,15.39,2.7,335927.58,8.91
579847.88,15.39,2.7,335758.74,8.91
580268.19,15.4,2.71,335450.81,8.91
580116.94,15.4,2.71,336334.6,8.93
579972.07,15.4,2.71,335669.89,8.91
580003.62,15.4,2.71,335541.92,8.91
579639.2,15.41,2.72,335310.26,8.91
579639.2,15.41,2.72,335310.26,8.91
579531.99,15.41,2.72,335235.51,8.91
579253.73,15.41,2.71,335490.42,8.92
579072.48,15.41,2.71,335652.91,8.93
578903.49,15.41,2.71,335436.35,8.93
578898.75,15.41,2.72,335501.54,8.93
579553.79,15.43,2.74,335554.97,8.93
579052.54,15.42,2.73,335269.87,8.93
578889.8,15.42,2.72,335638.65,8.94
578915.83,15.42,2.73,335451.94,8.94
578645.88,15.42,2.73,335203.22,8.93
578903.15,15.43,2.74,335727.06,8.95
578623.59,15.43,2.73,335167.41,8.93
579056.16,15.44,2.75,336077.77,8.96
578862.65,15.44,2.74,335847.21,8.96
578986.45,15.44,2.75,335828.13,8.96
578660.97,15.44,2.75,335885.1,8.96
578515.06,15.44,2.75,335697.2,8.96
578579.78,15.45,2.76,335547.31,8.96
578397.5,15.45,2.75,335522.17,8.96
578216.25,15.44,2.75,335911.93,8.97
578057.36,15.44,2.75,335738.21,8.97
578057.36,15.44,2.75,335738.21,8.97
578042.52,15.45,2.75,335685.49,8.97
578166.32,15.45,2.76,335703.89,8.97
577964.47,15.45,2.76,335497.66,8.97
577801.73,15.45,2.76,335210.7,8.96
577638.99,15.45,2.76,335523.76,8.97
577493.08,15.45,2.76,335267.5,8.97
577900.29,15.46,2.77,335195.72,8.97
577719.04,15.46,2.77,335873.0,8.99
577738.82,15.47,2.77,335662.1,8.99
577545.31,15.46,2.77,335609.22,8.99
577351.43,15.46,2.77,335524.89,8.98
576336.04,15.47,2.77,335041.42,8.99
576459.84,15.47,2.78,335002.24,8.99
576322.34,15.47,2.78,334798.09,8.99
576344.16,15.48,2.79,335002.76,9.0
576136.79,15.47,2.78,334770.4,8.99
576501.09,15.48,2.79,334520.5,8.99
576377.05,15.49,2.79,335539.11,9.02
576377.05,15.49,2.79,335539.11,9.02
576384.57,15.49,2.8,335027.42,9.0
576225.68,15.49,2.8,334555.35,8.99
576073.15,15.49,2.8,335326.58,9.02
575831.31,15.48,2.79,335025.47,9.01
575831.31,15.48,2.79,335025.47,9.01
575955.1,15.49,2.8,334986.62,9.01
575792.36,15.49,2.8,334756.9,9.01
575629.62,15.49,2.8,335067.9,9.02
575483.71,15.49,2.8,334859.85,9.01
575798.2,15.5,2.81,334733.77,9.01
575419.67,15.49,2.8,335338.64,9.03
574404.29,15.5,2.81,334855.17,9.04
573388.9,15.51,2.81,334371.7,9.04
573227.84,15.51,2.81,333849.49,9.03
573845.15,15.53,2.83,334635.06,9.05
573968.95,15.53,2.84,334620.46,9.06
573806.21,15.53,2.84,334408.7,9.05
573643.47,15.53,2.84,334692.77,9.06
573497.56,15.53,2.84,334383.98,9.06
573497.56,15.53,2.84,334383.98,9.06
573701.52,15.54,2.85,334923.98,9.07
573520.27,15.54,2.85,334693.14,9.07
573361.37,15.54,2.85,334302.16,9.06
573157.77,15.54,2.85,334482.57,9.07
573281.56,15.55,2.86,334659.34,9.08
573557.35,15.56,2.86,334478.75,9.07
573394.61,15.56,2.86,334287.37,9.07
573248.69,15.56,2.86,334586.3,9.08
573248.69,15.56,2.86,334586.3,9.08
573124.66,15.56,2.87,334192.37,9.07
572943.41,15.56,2.86,334756.69,9.09
572585.07,15.55,2.86,334634.67,9.09
572426.31,15.55,2.85,334476.3,9.08
572746.74,15.56,2.87,334686.06,9.09
572233.62,15.55,2.86,334090.72,9.08
572546.18,15.56,2.87,334190.94,9.08
571530.8,15.57,2.87,333707.47,9.09
571368.06,15.57,2.87,333432.46,9.08
571205.31,15.57,2.87,333309.67,9.08
571231.34,15.57,2.88,333609.05,9.09
571312.9,15.58,2.88,333494.81,9.09
570297.51,15.58,2.89,333011.33,9.1
570116.26,15.58,2.89,332852.14,9.1
569947.27,15.58,2.89,332744.85,9.1
569582.85,15.59,2.9,332513.2,9.1
569389.34,15.59,2.89,332975.62,9.12
569389.34,15.59,2.89,332975.62,9.12
569181.32,15.58,2.89,332785.73,9.11
569074.11,15.58,2.89,332919.16,9.12
568723.87,15.58,2.89,332640.39,9.11
568968.88,15.59,2.9,332985.92,9.12
569281.45,15.6,2.91,333086.15,9.13
569557.23,15.61,2.92,332884.61,9.13
569394.49,15.61,2.92,332707.33,9.12
569231.75,15.61,2.92,333018.26,9.13
569543.82,15.62,2.93,332839.93,9.13
569551.33,15.63,2.94,332684.99,9.13
569382.34,15.63,2.93,333590.03,9.16
569382.34,15.63,2.93,333590.03,9.16
569382.34,15.63,2.93,333590.03,9.16
569188.83,15.63,2.93,333499.1,9.16
569501.4,15.64,2.95,333599.32,9.16
569527.43,15.64,2.95,333420.4,9.16
569364.69,15.64,2.95,333208.33,9.15
569201.94,15.64,2.95,333512.17,9.17
569201.94,15.64,2.95,333512.17,9.17
568823.42,15.63,2.94,333120.16,9.16
568615.42,15.63,2.94,332909.18,9.15
568696.98,15.63,2.94,332787.25,9.15
568843.73,15.64,2.95,332575.58,9.14
568863.5,15.65,2.95,333498.15,9.17
568863.5,15.65,2.95,333498.15,9.17
568858.76,15.65,2.96,333648.15,9.18
568982.56,15.66,2.96,333721.15,9.18
568982.56,15.66,2.96,333721.15,9.18
568819.82,15.66,2.96,333402.98,9.18
568441.29,15.65,2.96,333262.66,9.17
568441.29,15.65,2.96,333262.66,9.17
568467.32,15.65,2.96,333210.25,9.17
568493.35,15.66,2.96,333521.33,9.19
568574.9,15.66,2.97,333400.33,9.18
568832.18,15.67,2.98,333226.65,9.18
568673.41,15.67,2.98,333060.61,9.18
568504.42,15.67,2.97,333792.05,9.2
568310.91,15.67,2.97,333823.72,9.2
567295.52,15.67,2.98,333340.25,9.21
567608.09,15.68,2.99,333440.47,9.21
567390.65,15.68,2.99,333220.22,9.21
567227.91,15.68,2.99,333023.46,9.21
567227.91,15.68,2.99,333023.46,9.21
567065.17,15.68,2.99,332822.42,9.2
566919.26,15.68,2.99,332931.99,9.21
566540.74,15.67,2.98,332534.5,9.2
566605.46,15.68,2.98,332562.92,9.2
566424.21,15.68,2.98,332384.89,9.2
566702.02,15.69,2.99,333148.66,9.22
566561.73,15.69,2.99,333090.93,9.22
566561.73,15.69,2.99,333090.93,9.22
566874.3,15.7,3.01,333191.15,9.23
567130.84,15.71,3.02,332845.29,9.22
566832.84,15.7,3.01,332459.03,9.21
566670.1,15.7,3.01,332789.38,9.22
566696.12,15.7,3.01,332660.69,9.22
566696.12,15.7,3.01,332660.69,9.22
566500.79,15.7,3.01,332465.95,9.21
566393.58,15.7,3.01,332339.12,9.21
566401.1,15.71,3.01,332190.52,9.21
566560.1,15.71,3.02,333361.71,9.25
566366.59,15.71,3.02,333287.74,9.25
566679.16,15.72,3.03,333387.97,9.25
566705.19,15.73,3.04,333209.05,9.25
566731.21,15.73,3.04,333025.23,9.24
566731.21,15.73,3.04,333025.23,9.24
566568.47,15.73,3.04,333329.63,9.26
566461.26,15.73,3.04,333166.98,9.25
566468.78,15.74,3.05,333001.05,9.25
566299.79,15.74,3.04,332921.46,9.25
566544.8,15.75,3.05,333980.28,9.28
566857.37,15.76,3.07,334080.51,9.29
566857.37,15.76,3.07,334080.51,9.29
566694.63,15.76,3.07,333858.08,9.28
566694.63,15.76,3.07,333858.08,9.28
566385.97,15.76,3.07,333924.04,9.29
566007.45,15.75,3.06,333519.72,9.28
566007.45,15.75,3.06,333519.72,9.28
565702.16,15.75,3.06,333211.48,9.28
565971.69,15.76,3.07,333741.73,9.29
565812.93,15.76,3.06,333588.91,9.29
565514.93,15.75,3.06,333337.34,9.28
565321.42,15.75,3.06,333262.58,9.28
564306.03,15.75,3.06,332779.11,9.29
564092.09,15.75,3.06,332566.37,9.29
563890.24,15.75,3.05,332263.02,9.28
563890.24,15.75,3.05,332263.02,9.28
564014.04,15.75,3.06,332243.94,9.28
564014.04,15.75,3.06,332243.94,9.28
563736.49,15.75,3.05,331992.05,9.27
563736.49,15.75,3.05,331992.05,9.27
563762.52,15.75,3.06,331793.15,9.27
563762.52,15.75,3.06,331793.15,9.27
563599.78,15.75,3.06,332062.05,9.28
563453.86,15.75,3.06,331900.44,9.28
563453.86,15.75,3.06,331900.44,9.28
562438.48,15.76,3.07,331416.97,9.29
562438.48,15.76,3.07,331416.97,9.29
562314.44,15.76,3.07,331217.49,9.28
562133.19,15.76,3.07,331520.45,9.29
561964.2,15.76,3.07,331378.08,9.29
561770.69,15.76,3.06,331232.78,9.29
561392.16,15.75,3.06,330906.46,9.28
561392.16,15.75,3.06,330906.46,9.28
561704.73,15.76,3.07,331006.68,9.29
561547.2,15.76,3.06,330847.72,9.28
561384.46,15.76,3.06,330541.15,9.28
561660.24,15.77,3.07,330836.05,9.29
561497.5,15.77,3.07,330645.78,9.28
561390.29,15.77,3.08,330530.89,9.28
561025.86,15.78,3.08,330229.62,9.29
560844.61,15.77,3.08,330453.59,9.29
560466.09,15.77,3.07,330173.16,9.29
560297.1,15.77,3.07,330425.81,9.3
560297.1,15.77,3.07,330425.81,9.3
560079.66,15.76,3.07,330314.85,9.3
560324.68,15.77,3.08,330457.12,9.3
560217.47,15.77,3.08,330457.51,9.3
560418.23,15.78,3.09,330757.83,9.31
560249.24,15.78,3.09,330657.0,9.31
560244.49,15.78,3.09,330757.81,9.32
560111.2,15.78,3.09,330563.95,9.31
559819.19,15.78,3.08,330357.53,9.31
559652.24,15.78,3.08,330201.07,9.31
559273.72,15.77,3.08,329903.72,9.3
559295.54,15.77,3.08,329509.6,9.29
559185.8,15.77,3.08,331269.19,9.34
559481.64,15.78,3.09,330478.58,9.32
561002.04,15.83,3.14,332028.55,9.37
561314.6,15.84,3.15,332128.78,9.37
561157.07,15.84,3.15,331969.83,9.37
560994.33,15.84,3.15,331747.4,9.37
560831.59,15.84,3.15,331572.03,9.36
560831.59,15.84,3.15,331572.03,9.36
560685.67,15.84,3.15,331813.21,9.37
560561.64,15.84,3.15,331707.06,9.37
560569.15,15.84,3.15,332208.04,9.39
560440.91,15.85,3.15,331993.66,9.39
560206.65,15.84,3.15,331765.1,9.38
560861.7,15.86,3.17,331818.53,9.39
560887.73,15.87,3.18,331625.62,9.38
560887.73,15.87,3.18,331625.62,9.38
560724.99,15.87,3.18,331491.87,9.38
560562.25,15.87,3.18,331823.33,9.39
560643.8,15.87,3.18,331721.15,9.39
560462.55,15.87,3.18,331549.68,9.39
560139.94,15.87,3.17,331422.33,9.39
559970.95,15.87,3.17,332060.97,9.41
559966.21,15.87,3.18,332053.29,9.41
560090.0,15.88,3.18,332126.29,9.41
559927.26,15.88,3.18,331826.93,9.41
559579.67,15.89,3.19,331553.47,9.41
559855.45,15.9,3.2,331883.93,9.42
559692.71,15.89,3.2,331656.09,9.42
559774.27,15.9,3.21,331533.87,9.42
559593.02,15.9,3.21,331449.92,9.42
559612.79,15.9,3.21,332034.08,9.44
559419.28,15.9,3.21,332079.41,9.44
559040.76,15.89,3.2,331692.99,9.43
559105.49,15.9,3.21,332368.88,9.45
559058.13,15.9,3.21,332250.34,9.45
559181.93,15.91,3.22,332298.04,9.46
559181.93,15.91,3.22,332298.04,9.46
559019.19,15.91,3.22,332112.94,9.45
558856.45,15.91,3.22,331945.95,9.45
558856.45,15.91,3.22,331945.95,9.45
558710.53,15.91,3.22,332001.59,9.46
559025.02,15.92,3.23,332425.93,9.47
559032.54,15.93,3.23,332210.45,9.46
558017.15,15.93,3.24,331726.98,9.47
558017.15,15.93,3.24,331726.98,9.47
557001.77,15.94,3.25,331269.02,9.48
556623.24,15.93,3.24,331026.09,9.48
556258.82,15.94,3.25,330794.44,9.48
556099.93,15.94,3.25,331123.04,9.49
555896.32,15.94,3.25,330836.6,9.49
555977.88,15.95,3.25,330758.08,9.49
556406.0,15.96,3.27,331149.61,9.5
556043.5,15.96,3.27,331421.34,9.51
555679.08,15.97,3.27,331120.07,9.51
555571.87,15.97,3.27,331120.46,9.52
555571.87,15.97,3.27,331120.46,9.52
555579.38,15.97,3.28,331331.16,9.52
555410.39,15.97,3.28,331070.27,9.52
555371.45,15.98,3.29,330886.11,9.52
555177.94,15.98,3.29,330924.99,9.52
554870.41,15.97,3.28,330529.24,9.51
554707.67,15.97,3.28,330718.8,9.52
554707.67,15.97,3.28,330718.8,9.52
554707.67,15.97,3.28,330718.8,9.52
554707.67,15.97,3.28,330718.8,9.52
554872.92,15.98,3.29,330552.03,9.52
554765.71,15.98,3.29,330414.03,9.52
555094.6,15.99,3.3,330894.38,9.53
554925.61,15.99,3.3,330803.76,9.53
554732.1,15.99,3.3,331087.33,9.54
554855.89,16.0,3.31,331070.99,9.55
554693.15,16.0,3.31,330823.54,9.54
554551.45,16.0,3.31,330864.6,9.55
554551.45,16.0,3.31,330864.6,9.55
554384.5,16.0,3.31,330792.27,9.55
554260.46,16.0,3.31,331286.38,9.56
553245.08,16.01,3.31,330802.91,9.57
553084.02,16.01,3.31,330321.08,9.56
552732.85,16.0,3.31,329915.18,9.55
553281.28,16.02,3.33,330498.69,9.57
553405.08,16.03,3.33,330517.08,9.57
552990.72,16.02,3.33,330255.44,9.57
552990.72,16.02,3.33,330255.44,9.57
552827.98,16.02,3.33,330052.38,9.56
552665.24,16.02,3.33,329932.66,9.56
552519.32,16.02,3.33,330312.39,9.58
552395.29,16.02,3.33,330036.74,9.57
552395.29,16.02,3.33,330036.74,9.57
552402.8,16.02,3.33,329978.64,9.57
552274.56,16.02,3.33,329954.35,9.57
552274.56,16.02,3.33,329954.35,9.57
552040.3,16.02,3.33,329942.34,9.58
552164.1,16.03,3.34,330015.34,9.58
552190.13,16.03,3.34,329845.79,9.58
552027.39,16.03,3.34,329813.84,9.58
551881.47,16.04,3.34,329703.13,9.58
551757.44,16.04,3.34,329989.35,9.59
551576.19,16.04,3.34,329681.89,9.58
551417.29,16.04,3.34,329925.56,9.59
551119.29,16.03,3.34,329662.64,9.59
551362.48,16.04,3.35,329751.61,9.59
551675.05,16.05,3.36,329851.83,9.6
550659.66,16.06,3.37,329368.36,9.61
550659.66,16.06,3.37,329368.36,9.61
550282.87,16.05,3.36,329071.01,9.6
550120.13,16.05,3.36,328752.8,9.59
550146.15,16.05,3.36,328680.02,9.59
549924.31,16.05,3.36,328507.42,9.59
549761.57,16.05,3.36,328798.77,9.6
549654.36,16.05,3.36,328603.84,9.6
549473.11,16.05,3.36,328447.77,9.59
549304.12,16.05,3.36,328842.95,9.61
549096.12,16.04,3.35,328628.38,9.6
549096.12,16.04,3.35,328628.38,9.6
548902.61,16.04,3.35,328457.77,9.6
549097.32,16.05,3.36,328105.41,9.59
548930.37,16.05,3.36,327761.81,9.58
548930.37,16.05,3.36,327761.81,9.58
548952.19,16.06,3.36,328893.1,9.62
549280.98,16.07,3.38,328830.28,9.62
549318.78,16.07,3.38,328232.48,9.6
549546.72,16.08,3.39,329870.72,9.65
549815.3,16.1,3.4,329870.1,9.66
550377.63,16.11,3.42,329942.92,9.66
550214.88,16.11,3.42,329667.11,9.65
549600.94,16.11,3.42,329616.14,9.66
549442.05,16.11,3.42,329985.71,9.68
549442.05,16.11,3.42,329985.71,9.68
549467.43,16.12,3.43,329857.89,9.68
549323.71,16.12,3.43,329757.22,9.68
549447.51,16.13,3.43,329742.61,9.68
549816.02,16.14,3.45,329513.0,9.67
549653.28,16.14,3.45,329892.75,9.69
549679.3,16.14,3.45,329722.48,9.68
549572.09,16.14,3.45,329521.29,9.68
549572.09,16.14,3.45,329521.29,9.68
549249.48,16.14,3.45,330043.02,9.7
549256.99,16.14,3.45,329729.57,9.69
549128.75,16.14,3.45,329499.82,9.69
548898.32,16.14,3.45,329863.74,9.7
549022.12,16.15,3.46,329852.21,9.7
549048.15,16.15,3.46,329651.64,9.7
548885.41,16.15,3.46,329917.01,9.71
548265.22,16.15,3.46,329507.02,9.71
548071.71,16.15,3.46,329551.55,9.71
548195.5,16.16,3.47,329540.02,9.72
548032.76,16.16,3.47,329282.98,9.71
547870.02,16.16,3.47,329603.65,9.72
547912.88,16.17,3.47,329443.76,9.72
547788.84,16.17,3.48,329241.38,9.72
547788.84,16.17,3.48,329241.38,9.72
547935.59,16.18,3.48,329785.5,9.74
547766.6,16.18,3.48,329623.2,9.73
547761.85,16.18,3.49,329684.98,9.74
547885.65,16.19,3.5,329732.68,9.74
547547.25,16.18,3.49,329394.28,9.73
547384.51,16.18,3.49,329078.01,9.73
547570.8,16.19,3.5,329521.14,9.74
547272.8,16.18,3.49,329312.7,9.74
547105.85,16.18,3.49,328984.99,9.73
547170.58,16.19,3.49,328864.22,9.73
547178.1,16.19,3.5,329430.79,9.75
547197.88,16.19,3.5,329482.92,9.75
547004.37,16.19,3.5,329432.13,9.75
547128.16,16.2,3.51,329415.79,9.76
546965.42,16.2,3.51,329163.57,9.75
546965.42,16.2,3.51,329163.57,9.75
546823.72,16.2,3.51,329589.87,9.77
546656.77,16.2,3.51,329457.54,9.77
546532.73,16.2,3.51,329216.21,9.76
545517.35,16.21,3.52,328732.74,9.77
545417.59,16.21,3.52,329434.87,9.79
545676.72,16.23,3.53,329168.32,9.79
545800.52,16.24,3.54,329241.32,9.79
545800.52,16.24,3.54,329241.32,9.79
545637.78,16.24,3.54,329048.05,9.79
544622.39,16.24,3.55,328564.58,9.8
543919.27,16.23,3.54,327861.46,9.78
543777.56,16.23,3.54,327718.66,9.78
543777.56,16.23,3.54,327718.66,9.78
543610.62,16.23,3.54,328069.6,9.79
543412.62,16.22,3.53,327990.9,9.79
543288.58,16.22,3.53,327846.78,9.79
543545.85,16.23,3.54,327664.84,9.79
543458.95,16.24,3.54,328293.58,9.81
543441.39,16.24,3.55,328066.17,9.8
543442.28,16.24,3.55,328142.99,9.81
544012.87,16.26,3.57,328150.03,9.81
544038.9,16.26,3.57,327948.81,9.8
544064.92,16.27,3.58,327871.56,9.8
543049.54,16.28,3.58,327388.09,9.81
543049.54,16.28,3.58,327388.09,9.81
542886.8,16.28,3.58,327737.37,9.83
542968.35,16.28,3.59,327611.42,9.82
542787.1,16.28,3.59,327349.52,9.82
542618.11,16.28,3.59,328103.35,9.85
542424.6,16.28,3.59,328150.41,9.85
542548.4,16.29,3.6,328135.81,9.85
542385.66,16.29,3.6,327881.84,9.85
542222.92,16.29,3.6,328202.52,9.86
542077.01,16.29,3.6,327989.4,9.86
541952.97,16.29,3.6,327852.21,9.86
541771.72,16.29,3.6,328084.75,9.87
541394.92,16.28,3.59,327687.32,9.86
541047.33,16.29,3.6,327413.86,9.86
540888.43,16.29,3.6,327133.13,9.85
540684.83,16.29,3.6,326996.04,9.85
540684.83,16.29,3.6,326996.04,9.85
539669.44,16.3,3.61,326512.57,9.86
539545.4,16.3,3.61,327526.1,9.89
539669.2,16.31,3.62,327599.11,9.9
540016.24,16.32,3.63,327182.25,9.89
539853.5,16.32,3.63,326840.68,9.88
539711.79,16.32,3.63,327251.13,9.9
538696.41,16.33,3.64,326767.66,9.91
538523.69,16.33,3.64,326276.75,9.89
537508.31,16.34,3.65,325793.28,9.9
537237.03,16.34,3.64,325947.0,9.91
537070.09,16.34,3.64,325778.12,9.91
536946.05,16.34,3.65,325526.5,9.9
536784.99,16.34,3.65,325521.85,9.91
536825.32,16.34,3.65,325491.75,9.91
537089.47,16.35,3.66,326025.17,9.93
537213.27,16.36,3.67,326201.93,9.94
537050.53,16.36,3.67,325963.61,9.93
536603.35,16.35,3.66,325500.08,9.92
536461.65,16.35,3.66,325278.29,9.91
536294.7,16.35,3.66,325272.08,9.92
536609.19,16.36,3.67,326008.69,9.94
536616.7,16.37,3.68,325599.22,9.93
536616.7,16.37,3.68,325599.22,9.93
536386.82,16.36,3.67,325313.88,9.92
535371.43,16.37,3.68,324830.41,9.93
535651.06,16.38,3.69,325652.8,9.96
535488.84,16.38,3.69,325306.35,9.95
535122.04,16.37,3.68,324916.86,9.94
535245.84,16.38,3.69,324989.86,9.94
535245.84,16.38,3.69,324989.86,9.94
535245.84,16.38,3.69,324989.86,9.94
535083.1,16.38,3.69,324661.18,9.94
535083.1,16.38,3.69,324661.18,9.94
535428.17,16.39,3.7,325017.04,9.95
535345.67,16.39,3.7,325082.41,9.95
534998.07,16.4,3.71,324808.95,9.96
534852.16,16.4,3.71,324556.56,9.95
534916.89,16.41,3.72,324441.57,9.95
534916.89,16.41,3.72,324441.57,9.95
535421.72,16.43,3.74,324864.21,9.97
535240.47,16.43,3.74,325488.09,9.99
534876.05,16.44,3.75,325256.44,10.0
534895.83,16.44,3.75,325116.07,9.99
534610.73,16.44,3.75,325713.88,10.02
534343.28,16.44,3.74,325420.43,10.01
534149.78,16.44,3.74,325502.44,10.02
534042.56,16.44,3.75,325636.69,10.02
534042.56,16.44,3.75,325636.69,10.02
533861.31,16.44,3.75,325499.22,10.02
533532.33,16.43,3.74,325276.4,10.02
533572.66,16.43,3.74,324651.37,10.0
533403.67,16.43,3.74,324512.84,10.0
533210.16,16.43,3.74,324402.76,10.0
533333.96,16.44,3.75,324434.95,10.0
532318.58,16.45,3.76,323951.48,10.01
532155.84,16.45,3.76,323663.62,10.01
531993.09,16.45,3.76,323614.91,10.01
532268.88,16.46,3.77,323926.1,10.02
532268.88,16.46,3.77,323926.1,10.02
532161.67,16.46,3.77,323816.64,10.02
531980.42,16.46,3.77,323615.16,10.02
531821.52,16.46,3.77,324093.43,10.03
531782.58,16.47,3.78,323954.2,10.04
531603.69,16.47,3.78,323748.05,10.03
531629.72,16.48,3.79,323589.7,10.03
531905.5,16.49,3.8,323680.4,10.03
531798.29,16.49,3.8,323658.12,10.04
531433.87,16.5,3.81,323443.8,10.04
531671.9,16.51,3.82,323963.41,10.06
531671.9,16.51,3.82,323963.41,10.06
531502.91,16.51,3.82,323971.64,10.06
531498.16,16.51,3.82,324142.13,10.07
531498.16,16.51,3.82,324142.13,10.07
531498.16,16.51,3.82,324142.13,10.07
530482.78,16.52,3.83,323658.66,10.08
530703.56,16.53,3.84,323821.43,10.09
530522.31,16.53,3.84,323614.56,10.09
530353.32,16.53,3.84,323833.2,10.1
530159.81,16.53,3.84,323711.07,10.09
530049.81,16.53,3.84,323601.07,10.09
530173.61,16.54,3.85,323633.27,10.1
530010.87,16.54,3.85,323440.37,10.09
530010.87,16.54,3.85,323440.37,10.09
529702.22,16.54,3.85,323434.5,10.1
529578.18,16.54,3.85,323281.32,10.1
529417.12,16.54,3.85,323917.59,10.12
529038.6,16.53,3.84,323822.39,10.12
529038.6,16.53,3.84,323822.39,10.12
528928.6,16.53,3.84,323712.39,10.12
528928.6,16.53,3.84,323712.39,10.12
528832.69,16.53,3.84,323157.68,10.1
528956.48,16.54,3.85,323061.49,10.1
528758.48,16.53,3.84,322895.44,10.1
528595.74,16.53,3.84,322723.94,10.09
528256.47,16.53,3.83,322335.23,10.08
527969.69,16.52,3.83,322089.96,10.08
527806.95,16.52,3.83,322089.45,10.08
527806.95,16.52,3.83,322089.45,10.08
527832.97,16.53,3.83,322352.52,10.09
527725.76,16.53,3.84,322168.53,10.09
528075.76,16.54,3.85,322030.1,10.09
527916.99,16.54,3.85,321871.72,10.08
527748.0,16.54,3.85,322444.15,10.1
527554.49,16.54,3.84,322376.14,10.11
527678.29,16.55,3.85,322357.06,10.11
527515.55,16.55,3.85,322107.58,10.1
527321.67,16.54,3.85,321979.77,10.1
527347.7,16.55,3.85,322292.09,10.11
