ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_183a-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_183a-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_183a-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_183a-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_183a-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
920034.99,15.7,2.11,180059.1,3.07
919837.61,15.7,2.1,179995.8,3.07
919645.43,15.7,2.1,179773.67,3.07
919829.14,15.7,2.11,179858.31,3.07
919693.18,15.7,2.11,179942.85,3.07
919744.87,15.7,2.11,180065.96,3.07
919744.87,15.7,2.11,180090.57,3.08
919608.91,15.7,2.11,180026.38,3.07
919472.95,15.71,2.11,179992.21,3.07
919336.99,15.71,2.11,179923.47,3.07
919178.58,15.7,2.11,179765.56,3.07
919362.3,15.71,2.11,179850.19,3.07
919364.89,15.71,2.11,179852.79,3.07
919416.58,15.71,2.12,180085.04,3.08
919652.35,15.72,2.12,180062.15,3.08
919516.39,15.72,2.12,180350.16,3.08
919568.08,15.72,2.12,180473.26,3.09
919836.91,15.73,2.13,180699.26,3.09
919700.95,15.73,2.13,180596.35,3.09
919564.99,15.73,2.13,180596.35,3.09
919429.03,15.73,2.13,180596.61,3.09
919084.24,15.72,2.13,180386.48,3.09
918948.29,15.72,2.13,180283.31,3.08
919217.11,15.73,2.13,180357.78,3.09
919081.15,15.73,2.13,180513.12,3.09
918791.48,15.73,2.13,180271.04,3.09
918791.48,15.73,2.13,180246.43,3.08
918655.52,15.73,2.13,180143.52,3.08
918655.52,15.73,2.13,180169.88,3.08
918655.52,15.73,2.13,180151.36,3.08
918519.56,15.73,2.13,180151.36,3.08
918383.6,15.73,2.13,180131.75,3.08
918247.64,15.73,2.13,180048.45,3.08
918247.64,15.73,2.13,180048.45,3.08
918299.33,15.73,2.13,180171.56,3.09
917954.54,15.72,2.13,179898.83,3.08
917818.59,15.73,2.13,179856.64,3.08
917682.63,15.73,2.13,179753.73,3.08
917546.67,15.73,2.13,179753.73,3.08
917410.71,15.73,2.13,179734.12,3.08
917121.03,15.72,2.13,179527.17,3.08
917123.63,15.72,2.13,179550.48,3.08
916987.67,15.72,2.13,179467.18,3.08
917039.36,15.73,2.13,179590.29,3.08
916903.4,15.73,2.13,179548.1,3.08
916709.45,15.72,2.13,179333.37,3.08
916573.49,15.72,2.13,179230.46,3.07
916625.18,15.73,2.13,179414.28,3.08
916431.22,15.72,2.13,179311.33,3.08
916295.26,15.72,2.13,179277.16,3.08
916567.3,15.73,2.13,179616.44,3.08
916431.34,15.73,2.14,179582.27,3.08
916239.15,15.73,2.13,179360.15,3.08
916103.19,15.73,2.13,179291.41,3.08
916103.19,15.73,2.13,179291.41,3.08
916500.0,15.74,2.14,179317.29,3.08
916364.04,15.74,2.14,179616.58,3.08
916415.73,15.74,2.14,179739.68,3.09
916415.73,15.74,2.14,179739.68,3.09
916467.42,15.74,2.15,179837.31,3.09
916331.46,15.74,2.15,179817.7,3.09
916383.15,15.75,2.15,179896.22,3.09
916247.19,15.75,2.15,179876.61,3.09
916111.23,15.75,2.15,179793.31,3.09
915975.27,15.75,2.15,179690.41,3.09
915975.27,15.75,2.15,179690.41,3.09
915975.27,15.75,2.15,179690.41,3.09
915805.17,15.75,2.15,179620.94,3.09
915805.17,15.75,2.15,179620.94,3.09
915805.17,15.75,2.15,179620.94,3.09
915669.21,15.75,2.15,179620.94,3.09
915533.25,15.75,2.15,179601.32,3.09
915397.29,15.75,2.15,179518.03,3.09
915669.33,15.75,2.16,179500.47,3.09
915533.37,15.75,2.16,179823.14,3.09
915802.19,15.76,2.16,179897.62,3.1
915457.41,15.75,2.16,179720.23,3.09
915321.45,15.75,2.16,179780.23,3.09
915038.79,15.75,2.15,179501.63,3.09
914902.83,15.75,2.16,179501.89,3.09
914766.87,15.75,2.16,179398.72,3.09
915038.9,15.76,2.16,179381.16,3.09
915038.9,15.76,2.16,179381.16,3.09
915090.59,15.76,2.16,179789.06,3.1
915362.63,15.77,2.17,179771.5,3.1
915226.67,15.77,2.17,180094.17,3.1
915090.71,15.77,2.17,180094.44,3.1
915090.71,15.77,2.17,180094.44,3.1
914954.75,15.77,2.17,179991.27,3.1
915006.44,15.77,2.18,180114.37,3.1
914870.48,15.77,2.18,180050.18,3.1
914870.48,15.77,2.18,180050.18,3.1
914592.49,15.77,2.17,179772.16,3.1
914592.49,15.77,2.17,179772.16,3.1
913504.81,15.77,2.17,179771.96,3.1
913504.81,15.77,2.17,179771.96,3.1
913368.85,15.77,2.17,179772.22,3.1
913232.89,15.77,2.18,179669.05,3.1
913232.89,15.77,2.18,179669.05,3.1
913232.89,15.77,2.18,179669.05,3.1
913096.93,15.77,2.18,179649.44,3.1
912960.97,15.77,2.18,179566.15,3.1
913012.66,15.78,2.18,179689.25,3.1
913196.37,15.78,2.18,179883.03,3.11
913060.41,15.78,2.18,179883.29,3.11
913329.24,15.79,2.19,180112.85,3.11
913380.93,15.79,2.19,180235.95,3.12
913616.7,15.8,2.2,180472.36,3.12
913480.74,15.8,2.2,180452.75,3.12
913190.74,15.79,2.2,180162.75,3.12
913190.74,15.79,2.2,180162.75,3.12
913190.74,15.79,2.2,180162.75,3.12
912845.95,15.79,2.19,179890.02,3.11
913029.67,15.79,2.2,180120.51,3.12
912701.67,15.79,2.19,179792.49,3.11
912412.0,15.78,2.19,179508.71,3.11
912276.04,15.78,2.19,179508.97,3.11
912276.04,15.78,2.19,179508.97,3.11
912544.86,15.79,2.19,179738.52,3.11
912200.08,15.78,2.19,179465.8,3.11
912000.41,15.78,2.19,179347.18,3.1
911864.45,15.78,2.19,179244.27,3.1
911728.49,15.78,2.19,179244.27,3.1
911997.31,15.79,2.19,179318.75,3.1
911861.35,15.79,2.19,179548.36,3.11
911725.39,15.79,2.19,179445.46,3.11
911777.08,15.79,2.2,179629.28,3.11
911641.12,15.79,2.2,179526.37,3.11
911296.34,15.79,2.19,179179.37,3.1
911138.69,15.79,2.19,179021.72,3.1
911002.73,15.79,2.19,179021.72,3.1
910866.77,15.79,2.19,178918.81,3.1
911135.59,15.79,2.2,179325.81,3.11
910999.63,15.79,2.2,179369.65,3.11
911183.35,15.8,2.2,179494.99,3.11
911047.39,15.8,2.2,179392.08,3.11
911231.1,15.8,2.21,179705.87,3.12
911231.1,15.8,2.21,179705.87,3.12
911282.79,15.81,2.21,179828.97,3.12
910993.12,15.8,2.21,179545.19,3.11
910857.16,15.8,2.21,179480.99,3.11
910657.49,15.8,2.2,179328.91,3.11
910521.53,15.8,2.2,179226.0,3.11
910385.57,15.8,2.2,179226.0,3.11
910040.78,15.8,2.2,178879.0,3.1
909933.13,15.79,2.2,178772.95,3.1
909933.13,15.79,2.2,178772.95,3.1
910201.95,15.8,2.2,178847.43,3.1
910065.99,15.8,2.2,179077.24,3.11
909819.23,15.8,2.2,178806.32,3.1
909819.23,15.8,2.2,178806.32,3.1
910095.69,15.8,2.21,178782.71,3.1
910095.69,15.8,2.21,178782.71,3.1
909959.73,15.8,2.21,179119.58,3.11
909959.73,15.8,2.21,179119.58,3.11
910011.43,15.81,2.21,179242.69,3.11
910063.12,15.81,2.21,179340.31,3.12
910114.81,15.81,2.22,179463.42,3.12
909978.85,15.81,2.22,179399.23,3.12
909842.89,15.81,2.22,179297.96,3.12
909706.93,15.81,2.22,179296.32,3.12
909706.93,15.81,2.22,179296.32,3.12
909758.62,15.82,2.22,179419.42,3.12
909622.66,15.82,2.22,179355.23,3.12
909806.38,15.82,2.23,179439.86,3.12
909609.76,15.82,2.22,179209.58,3.12
908522.08,15.82,2.23,179205.77,3.12
908386.12,15.82,2.23,179332.02,3.12
908250.16,15.82,2.23,179230.75,3.12
908114.2,15.82,2.23,179229.11,3.12
908165.9,15.83,2.23,179352.21,3.13
908165.9,15.83,2.23,179352.21,3.13
908165.9,15.83,2.23,179352.21,3.13
908029.94,15.83,2.23,179310.02,3.13
907893.98,15.83,2.23,179207.11,3.12
907758.02,15.83,2.23,179207.11,3.12
908026.84,15.83,2.24,179281.59,3.13
907890.88,15.83,2.24,179511.21,3.13
907754.92,15.84,2.24,179491.59,3.13
907618.96,15.84,2.24,179408.3,3.13
907483.0,15.84,2.24,179408.56,3.13
907148.22,15.83,2.24,179071.56,3.13
907199.91,15.83,2.24,179130.21,3.13
907063.95,15.84,2.24,179028.94,3.13
907115.64,15.84,2.24,179211.3,3.13
907065.64,15.84,2.24,179161.3,3.13
906667.65,15.83,2.24,178861.55,3.12
906903.41,15.84,2.24,178838.66,3.12
906955.11,15.84,2.24,179221.06,3.13
906819.15,15.84,2.25,179118.16,3.13
906819.15,15.84,2.25,179118.16,3.13
906683.19,15.84,2.25,179118.16,3.13
906573.19,15.84,2.24,179008.16,3.13
906253.19,15.84,2.24,178688.16,3.12
906304.88,15.84,2.24,178811.26,3.12
906356.57,15.84,2.25,178908.89,3.13
906625.39,15.85,2.25,178983.37,3.13
906489.43,15.85,2.25,179138.71,3.13
906353.47,15.85,2.25,179119.09,3.13
906537.19,15.85,2.26,179349.58,3.14
906247.52,15.85,2.25,179065.8,3.13
905902.73,15.84,2.25,178793.07,3.13
905954.42,15.85,2.25,178916.18,3.13
905664.75,15.84,2.25,178632.39,3.12
905941.21,15.85,2.25,178864.66,3.13
905805.25,15.85,2.25,178864.93,3.13
905669.29,15.85,2.25,178761.76,3.13
905720.98,15.85,2.26,178884.86,3.13
905585.02,15.85,2.26,178820.67,3.13
905449.06,15.85,2.26,178719.4,3.13
905449.06,15.85,2.26,178719.4,3.13
905313.1,15.85,2.26,178717.76,3.13
905177.14,15.85,2.26,178698.15,3.13
905041.18,15.86,2.26,178614.85,3.13
904698.76,15.85,2.25,178408.11,3.13
904882.48,15.86,2.26,178492.75,3.13
904934.17,15.86,2.26,178725.0,3.13
904798.21,15.86,2.26,178725.26,3.13
904849.9,15.86,2.27,178783.91,3.13
904713.94,15.86,2.27,178764.3,3.13
904765.63,15.87,2.27,178842.82,3.14
904629.67,15.87,2.27,178739.91,3.13
904629.67,15.87,2.27,178739.91,3.13
904901.71,15.87,2.28,179147.93,3.14
905137.48,15.88,2.28,179125.04,3.14
905001.52,15.88,2.28,179413.05,3.15
905237.29,15.88,2.29,179390.16,3.15
905506.11,15.89,2.29,180085.77,3.16
905313.92,15.89,2.29,179863.64,3.16
905032.19,15.88,2.29,179585.62,3.15
904742.52,15.88,2.28,179378.67,3.15
904794.21,15.88,2.29,179501.77,3.15
904794.21,15.88,2.29,179501.77,3.15
904794.21,15.88,2.29,179501.77,3.15
905066.25,15.89,2.29,179769.01,3.16
904721.46,15.88,2.29,179386.28,3.15
904773.16,15.89,2.29,179509.38,3.15
904637.2,15.89,2.29,179467.37,3.15
904501.24,15.89,2.29,179447.76,3.15
904501.24,15.89,2.29,179447.76,3.15
904684.95,15.89,2.3,179678.25,3.16
904684.95,15.89,2.3,179678.25,3.16
904548.99,15.89,2.3,179575.34,3.16
904548.99,15.89,2.3,179575.34,3.16
904600.68,15.9,2.3,179759.16,3.16
904464.72,15.9,2.3,179656.25,3.16
904733.55,15.9,2.31,180066.52,3.17
904597.59,15.9,2.31,180032.35,3.17
904439.56,15.9,2.31,179896.08,3.16
904623.28,15.91,2.31,180141.12,3.17
904674.97,15.91,2.31,180264.23,3.17
904858.68,15.91,2.32,180458.01,3.17
904526.95,15.91,2.31,180165.12,3.17
904390.99,15.91,2.31,180165.38,3.17
904574.71,15.92,2.32,180334.3,3.17
904438.75,15.92,2.32,180334.56,3.17
904222.94,15.91,2.32,180148.66,3.17
904274.63,15.92,2.32,180207.31,3.17
904138.67,15.92,2.32,180104.41,3.17
904190.36,15.92,2.32,180288.23,3.17
903845.58,15.91,2.32,179937.96,3.17
903845.58,15.91,2.32,179937.96,3.17
903709.62,15.91,2.32,179986.02,3.17
903573.66,15.92,2.32,179835.05,3.17
903842.48,15.92,2.33,179909.53,3.17
903706.52,15.92,2.33,180064.87,3.17
903758.21,15.93,2.33,180187.98,3.18
903622.25,15.93,2.33,180123.78,3.17
903486.29,15.93,2.33,180124.05,3.18
903486.29,15.93,2.33,180124.05,3.18
903537.99,15.93,2.33,180182.69,3.18
903402.03,15.93,2.33,180079.79,3.18
903112.35,15.93,2.33,179796.0,3.17
902976.39,15.93,2.33,179796.0,3.17
903028.09,15.93,2.33,179919.11,3.17
902781.32,15.93,2.33,179741.18,3.17
902833.02,15.93,2.33,179838.8,3.17
902884.71,15.93,2.34,179961.91,3.18
902612.79,15.93,2.34,179859.0,3.17
902612.79,15.93,2.34,179859.0,3.17
902476.83,15.93,2.34,179816.81,3.17
902340.87,15.93,2.34,179713.9,3.17
902204.91,15.93,2.34,179713.9,3.17
902256.6,15.94,2.34,179837.01,3.18
902525.42,15.94,2.35,180063.0,3.18
902235.75,15.94,2.34,179820.91,3.18
902287.44,15.94,2.35,179944.02,3.18
901952.66,15.94,2.34,179743.56,3.18
901816.7,15.94,2.34,179679.36,3.18
902085.52,15.94,2.35,179753.84,3.18
902269.24,15.95,2.35,180128.91,3.18
902269.24,15.95,2.35,180128.91,3.18
902320.93,15.95,2.36,180252.01,3.19
901976.14,15.95,2.35,180071.43,3.18
902244.97,15.95,2.36,180297.43,3.19
902109.01,15.95,2.36,180263.26,3.19
901973.05,15.95,2.36,180194.52,3.19
901973.05,15.95,2.36,180194.52,3.19
901973.05,15.95,2.36,180194.52,3.19
902024.74,15.96,2.36,180317.62,3.19
902208.45,15.96,2.37,180511.4,3.19
902072.49,15.96,2.37,180477.24,3.19
901936.53,15.96,2.37,180408.5,3.19
901988.23,15.97,2.37,180531.6,3.2
901643.44,15.96,2.37,180321.46,3.19
901507.48,15.96,2.37,180257.27,3.19
901559.17,15.97,2.37,180380.38,3.19
901423.21,15.97,2.37,180316.18,3.19
901287.25,15.97,2.37,180213.28,3.19
901151.29,15.97,2.37,180213.28,3.19
900861.62,15.96,2.37,179931.4,3.19
901045.33,15.97,2.37,180016.03,3.19
901317.37,15.97,2.38,180570.94,3.2
901553.14,15.98,2.38,180548.05,3.2
901417.18,15.98,2.38,180836.06,3.21
901281.22,15.98,2.38,180816.45,3.21
901281.22,15.98,2.38,180816.45,3.21
901281.22,15.98,2.38,180816.45,3.21
901281.22,15.98,2.38,180816.45,3.21
901145.26,15.98,2.39,180733.16,3.21
901414.08,15.99,2.39,180807.64,3.21
901069.3,15.98,2.39,180630.25,3.2
900933.34,15.98,2.39,180690.25,3.21
901202.16,15.99,2.39,180764.73,3.21
900857.38,15.98,2.39,180587.34,3.2
900909.07,15.99,2.39,180829.21,3.21
900909.07,15.99,2.39,180829.21,3.21
901177.9,15.99,2.4,180903.69,3.21
901069.87,15.99,2.4,180798.89,3.21
900933.91,15.99,2.4,180954.23,3.21
900985.61,16.0,2.4,181077.34,3.21
900849.65,16.0,2.4,181013.14,3.21
900713.69,16.0,2.4,180910.24,3.21
900577.73,16.0,2.4,180910.24,3.21
900441.77,16.0,2.4,180910.5,3.21
900305.81,16.0,2.4,180807.33,3.21
900305.81,16.0,2.4,180807.33,3.21
900305.81,16.0,2.4,180807.33,3.21
899961.02,15.99,2.4,180534.6,3.21
900229.85,16.0,2.4,180609.08,3.21
900413.56,16.0,2.41,180984.15,3.22
900277.6,16.0,2.41,180964.53,3.22
900461.31,16.01,2.41,181195.15,3.22
900461.31,16.01,2.41,181195.15,3.22
900171.64,16.01,2.41,180911.37,3.22
900035.68,16.01,2.41,180808.46,3.22
899899.72,16.01,2.41,180808.46,3.22
899951.41,16.01,2.41,180705.55,3.21
900003.1,16.01,2.42,181074.76,3.22
899867.14,16.01,2.42,180971.85,3.22
899651.34,16.01,2.41,180785.96,3.22
899515.38,16.01,2.41,180785.96,3.22
899379.42,16.01,2.41,180751.79,3.22
899431.11,16.01,2.42,180844.87,3.22
899141.44,16.01,2.41,180727.68,3.22
899005.48,16.01,2.41,180624.77,3.22
899189.19,16.02,2.42,180938.55,3.22
899053.23,16.02,2.42,180837.28,3.22
898937.24,16.01,2.42,180674.83,3.22
899120.96,16.02,2.42,180988.63,3.22
898985.0,16.02,2.42,180988.89,3.23
899253.82,16.03,2.43,181218.45,3.23
898909.04,16.02,2.43,180945.72,3.23
899177.86,16.03,2.43,181020.2,3.23
899041.9,16.03,2.43,181175.54,3.23
898707.12,16.02,2.43,180912.82,3.23
898758.81,16.03,2.43,180809.91,3.22
898622.85,16.03,2.43,180993.73,3.23
898486.89,16.03,2.43,180974.12,3.23
898350.93,16.03,2.43,180890.82,3.23
898627.39,16.03,2.44,180867.22,3.23
898491.43,16.03,2.44,181204.09,3.23
898491.43,16.03,2.44,181204.09,3.23
898355.47,16.03,2.44,181102.82,3.23
898539.19,16.04,2.44,181416.62,3.24
898403.23,16.04,2.44,181315.35,3.24
898060.8,16.04,2.44,180969.17,3.23
897924.84,16.04,2.44,180967.53,3.23
897776.04,16.03,2.44,180864.72,3.23
897776.04,16.03,2.44,180864.72,3.23
898044.87,16.04,2.44,180939.2,3.23
897908.91,16.04,2.44,181094.54,3.24
897772.95,16.04,2.45,181138.62,3.24
897615.3,16.04,2.44,180984.8,3.23
897479.34,16.04,2.44,180837.81,3.23
897343.38,16.04,2.44,180818.2,3.23
897207.42,16.04,2.44,180734.91,3.23
897259.11,16.04,2.45,180858.01,3.23
897259.11,16.04,2.45,180858.01,3.23
897123.15,16.04,2.45,180793.82,3.23
897123.15,16.04,2.45,180793.82,3.23
896987.19,16.04,2.45,180774.2,3.23
896642.41,16.04,2.44,180501.48,3.23
896694.1,16.04,2.45,180580.0,3.23
896558.14,16.04,2.45,180545.84,3.23
896609.83,16.05,2.45,180638.91,3.23
896793.54,16.05,2.46,180723.55,3.23
896657.58,16.05,2.46,180849.79,3.24
896367.91,16.05,2.45,180566.01,3.23
896367.91,16.05,2.45,180566.01,3.23
896419.6,16.05,2.45,180689.11,3.24
895419.6,16.04,2.44,179689.11,3.22
895283.64,16.04,2.44,179647.1,3.22
895335.33,16.04,2.44,179770.21,3.22
895199.37,16.04,2.44,179706.01,3.22
895251.07,16.04,2.45,179829.12,3.22
895519.89,16.05,2.45,180055.11,3.23
895185.11,16.04,2.45,179854.65,3.22
895453.93,16.05,2.45,179929.13,3.23
895109.15,16.05,2.45,179751.74,3.22
895109.15,16.05,2.45,179751.74,3.22
895109.15,16.05,2.45,179751.74,3.22
895160.84,16.05,2.45,179993.61,3.23
895344.55,16.05,2.46,180078.24,3.23
895208.59,16.05,2.46,180162.79,3.23
895477.42,16.06,2.47,180237.27,3.23
895341.46,16.06,2.47,180466.88,3.24
895205.5,16.06,2.47,180447.27,3.24
895257.19,16.07,2.47,180525.79,3.24
895121.23,16.07,2.47,180422.89,3.24
895172.92,16.07,2.47,180606.71,3.24
895036.96,16.07,2.47,180587.09,3.24
895036.96,16.07,2.47,180587.09,3.24
894901.0,16.07,2.47,180503.8,3.24
894952.69,16.07,2.48,180626.9,3.24
894816.73,16.07,2.48,180562.71,3.24
894680.77,16.07,2.48,180459.8,3.24
894483.39,16.07,2.48,180231.66,3.24
894347.43,16.07,2.48,180231.66,3.24
894347.43,16.07,2.48,180231.66,3.24
894399.12,16.08,2.48,180354.76,3.24
894263.16,16.08,2.48,180290.57,3.24
894314.86,16.08,2.48,180413.67,3.24
894178.9,16.08,2.48,180349.48,3.24
894042.94,16.08,2.48,180349.74,3.24
894319.4,16.09,2.49,180662.75,3.25
894371.09,16.09,2.49,180785.85,3.25
894554.8,16.09,2.5,180979.63,3.26
894606.5,16.1,2.5,181102.74,3.26
894790.21,16.1,2.51,181296.52,3.26
894470.21,16.1,2.5,180976.52,3.26
894334.25,16.1,2.5,180873.61,3.26
894198.29,16.1,2.5,180873.61,3.26
894062.33,16.1,2.5,180853.99,3.26
893926.37,16.1,2.5,180770.7,3.26
893583.95,16.1,2.5,180424.52,3.25
893852.77,16.1,2.51,180499.0,3.25
893852.77,16.1,2.51,180499.0,3.25
893904.46,16.1,2.51,180773.62,3.26
893559.68,16.1,2.5,180563.49,3.25
893611.37,16.1,2.51,180686.59,3.26
893311.7,16.1,2.5,180392.81,3.25
893175.74,16.1,2.5,180350.62,3.25
893039.78,16.1,2.5,180350.88,3.25
892903.82,16.1,2.5,180247.71,3.25
892955.51,16.1,2.51,180370.81,3.25
892819.55,16.1,2.51,180328.62,3.25
893003.26,16.11,2.51,180413.25,3.25
892867.3,16.11,2.51,180497.8,3.26
893136.13,16.12,2.52,180572.28,3.26
893187.82,16.12,2.52,180846.9,3.26
892972.01,16.12,2.52,180661.0,3.26
892782.34,16.11,2.52,180518.91,3.26
892646.38,16.11,2.52,180499.3,3.26
892510.42,16.11,2.52,180416.01,3.26
892562.11,16.12,2.52,180539.11,3.26
892797.88,16.12,2.53,180775.52,3.26
892661.92,16.12,2.53,180755.9,3.26
892525.96,16.12,2.53,180672.61,3.26
892390.0,16.12,2.53,180569.7,3.26
892390.0,16.12,2.53,180569.7,3.26
892254.04,16.12,2.53,180569.7,3.26
892118.08,16.13,2.53,180569.96,3.26
891982.12,16.13,2.53,180466.79,3.26
891637.34,16.12,2.52,180256.66,3.26
891501.38,16.12,2.53,180256.92,3.26
891211.7,16.12,2.52,180014.83,3.26
891480.53,16.12,2.53,180244.39,3.26
891532.22,16.13,2.53,180367.49,3.26
891532.22,16.13,2.53,180367.49,3.26
891187.44,16.12,2.53,180094.77,3.26
891371.15,16.13,2.53,180288.55,3.26
891235.19,16.13,2.53,180185.64,3.26
891099.23,16.13,2.53,180185.64,3.26
890963.27,16.13,2.53,180082.73,3.26
891014.96,16.13,2.54,180266.55,3.26
890815.29,16.13,2.53,180072.64,3.26
891084.11,16.13,2.54,180147.12,3.26
891084.11,16.13,2.54,180147.12,3.26
891084.11,16.13,2.54,180147.12,3.26
890739.33,16.13,2.53,179969.73,3.26
890603.37,16.13,2.53,180029.73,3.26
890872.19,16.14,2.54,180104.21,3.26
890923.89,16.14,2.54,180378.83,3.27
890787.93,16.14,2.54,180275.92,3.27
890839.62,16.14,2.55,180459.74,3.27
890703.66,16.14,2.55,180358.47,3.27
890567.7,16.14,2.55,180356.84,3.27
890222.91,16.14,2.54,180146.7,3.27
890499.38,16.15,2.55,180123.09,3.27
890551.07,16.15,2.55,180502.08,3.27
890218.65,16.14,2.55,180305.01,3.27
890082.69,16.15,2.55,180202.1,3.27
889538.85,16.15,2.55,180202.1,3.27
889402.89,16.15,2.55,180202.1,3.27
889402.89,16.15,2.55,180202.1,3.27
889266.93,16.15,2.55,180182.49,3.27
889318.62,16.15,2.56,180261.02,3.27
889028.95,16.15,2.55,179975.58,3.27
889028.95,16.15,2.55,179975.58,3.27
889297.77,16.15,2.56,180050.06,3.27
889297.77,16.15,2.56,180050.06,3.27
888952.99,16.15,2.55,179872.67,3.27
889225.02,16.15,2.56,180338.93,3.28
889089.06,16.16,2.56,180339.19,3.28
888761.07,16.15,2.55,180012.94,3.27
888761.07,16.15,2.55,180012.94,3.27
888625.11,16.15,2.55,179909.77,3.27
888901.57,16.16,2.56,179886.16,3.27
889173.6,16.16,2.57,180627.77,3.28
889357.32,16.17,2.57,180712.4,3.29
889221.36,16.17,2.57,180796.95,3.29
889085.4,16.17,2.57,180797.21,3.29
888949.44,16.17,2.57,180694.04,3.29
888813.48,16.17,2.58,180694.3,3.29
888677.52,16.17,2.58,180591.13,3.29
888729.21,16.17,2.58,180714.24,3.29
888529.54,16.17,2.58,180562.15,3.29
888393.58,16.17,2.58,180497.96,3.29
888445.27,16.18,2.58,180621.06,3.29
888496.96,16.18,2.58,180718.69,3.29
888361.0,16.18,2.58,180699.07,3.29
888412.69,16.18,2.59,180777.6,3.29
888070.27,16.18,2.58,180391.3,3.29
888339.09,16.18,2.59,180465.78,3.29
888146.91,16.18,2.59,180310.62,3.29
888198.6,16.18,2.59,180585.24,3.29
888250.29,16.19,2.59,180708.34,3.29
888050.62,16.19,2.59,180512.91,3.29
888102.31,16.19,2.59,180610.53,3.29
888102.31,16.19,2.59,180610.53,3.29
888102.31,16.19,2.59,180610.53,3.29
887757.53,16.18,2.59,180400.4,3.29
887757.53,16.18,2.59,180400.4,3.29
887621.57,16.18,2.59,180400.66,3.29
887485.61,16.18,2.59,180297.49,3.29
887349.65,16.18,2.59,180277.88,3.29
887349.65,16.18,2.59,180277.88,3.29
887618.47,16.19,2.6,180527.31,3.29
887502.48,16.19,2.59,180478.76,3.29
887366.53,16.19,2.59,180375.86,3.29
887230.57,16.19,2.59,180375.86,3.29
887094.61,16.19,2.6,180356.24,3.29
887363.43,16.2,2.6,180605.67,3.3
887227.47,16.2,2.6,180605.94,3.3
886892.69,16.19,2.6,180343.21,3.29
887169.15,16.2,2.6,180656.22,3.3
887220.84,16.2,2.61,180779.32,3.3
887220.84,16.2,2.61,180779.32,3.3
887084.88,16.2,2.61,180715.13,3.3
886752.46,16.2,2.6,180378.95,3.3
886804.15,16.2,2.61,180502.06,3.3
886668.19,16.2,2.61,180459.87,3.3
886668.19,16.2,2.61,180459.87,3.3
886719.88,16.21,2.61,180582.97,3.3
886583.92,16.21,2.61,180540.96,3.3
886447.96,16.21,2.61,180521.35,3.3
886229.16,16.2,2.61,180307.16,3.3
886280.85,16.21,2.61,180385.69,3.3
886144.9,16.21,2.61,180366.08,3.3
886196.59,16.21,2.61,180444.6,3.3
886465.41,16.22,2.62,180519.08,3.3
886329.45,16.22,2.62,180674.42,3.31
886329.45,16.22,2.62,180674.42,3.31
885994.67,16.21,2.62,180411.69,3.3
886263.49,16.22,2.62,180486.17,3.3
886127.53,16.22,2.62,180641.51,3.31
886179.22,16.22,2.63,180764.62,3.31
886179.22,16.22,2.63,180764.62,3.31
885834.44,16.22,2.62,180491.89,3.3
886103.26,16.22,2.63,180717.88,3.31
885967.3,16.22,2.63,180614.98,3.31
886151.02,16.23,2.63,180928.76,3.31
885806.23,16.23,2.63,180718.62,3.31
885857.92,16.23,2.63,180841.73,3.31
885721.96,16.23,2.63,180777.53,3.31
885721.96,16.23,2.63,180777.53,3.31
884634.29,16.23,2.64,180777.34,3.32
884634.29,16.23,2.64,180777.34,3.32
884344.61,16.23,2.63,180493.56,3.31
884208.65,16.23,2.63,180473.94,3.31
884072.69,16.23,2.63,180390.65,3.31
884124.39,16.23,2.64,180513.75,3.31
884400.85,16.24,2.64,180746.03,3.32
884201.17,16.24,2.64,180627.41,3.32
884065.21,16.24,2.64,180593.24,3.32
883907.81,16.23,2.64,180464.39,3.31
883771.85,16.23,2.64,180395.65,3.31
883635.89,16.24,2.64,180395.91,3.31
883293.47,16.23,2.63,180189.17,3.31
883345.16,16.23,2.64,180247.82,3.31
883209.2,16.23,2.64,180248.08,3.31
883478.02,16.24,2.64,180477.64,3.32
883529.72,16.24,2.65,180600.74,3.32
883393.76,16.24,2.65,180558.73,3.32
883445.45,16.25,2.65,180681.84,3.32
883309.49,16.25,2.65,180639.64,3.32
883173.53,16.25,2.65,180639.91,3.32
882838.74,16.24,2.65,180377.18,3.32
882890.44,16.25,2.65,180435.83,3.32
882754.48,16.25,2.65,180416.22,3.32
882806.17,16.25,2.66,180494.74,3.32
882670.21,16.25,2.66,180475.13,3.32
882534.25,16.25,2.66,180391.83,3.32
882398.29,16.25,2.66,180288.93,3.32
882240.64,16.25,2.65,180135.11,3.32
882292.33,16.25,2.66,180318.93,3.32
882156.37,16.25,2.66,180216.02,3.32
