ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
367,842,618900,6212,618900
368,846,619370,6212,619370
368,846,619600,6212,619600
368,846,620600,6212,620600
368,846,621410,6212,621410
368,846,622410,6212,622410
369,848,623220,6212,623220
369,848,623220,6212,623220
369,848,624030,6212,624030
369,848,624490,6212,624490
370,850,625490,6212,625490
370,850,626490,6212,626490
370,850,626490,6212,626490
371,852,627490,6212,627490
371,852,628300,6212,628300
372,854,628770,6212,628770
372,854,629770,6212,629770
372,854,629990,6212,629990
373,856,630990,6212,630990
373,856,631990,6212,631990
374,858,632990,6212,632990
374,858,632990,6212,632990
374,858,633990,6212,633990
375,860,634990,6212,634990
375,860,635800,6212,635800
375,860,636030,6212,636030
376,862,637030,6212,637030
376,862,637030,6212,637030
376,862,637840,6212,637840
377,866,638320,6212,638320
377,866,638790,6212,638790
377,866,638790,6212,638790
377,866,639790,6212,639790
377,866,640600,6212,640600
377,866,641600,6212,641600
377,866,641600,6212,641600
377,866,641600,6212,641600
378,868,642600,6212,642600
378,868,642600,6212,642600
378,868,642920,6212,642920
378,868,643730,6212,643730
379,870,644730,6212,644730
379,870,645730,6212,645730
379,870,645730,6212,645730
379,870,646280,6212,646280
379,870,646280,6212,646280
380,872,647280,6212,647280
380,872,647750,6212,647750
381,874,648560,6212,648560
381,874,648560,6212,648560
381,874,649370,6212,649370
382,876,650370,6212,650370
382,876,650690,6212,650690
382,876,651160,6212,651160
383,878,651970,6212,651970
383,878,652620,6212,652620
384,880,653620,6212,653620
384,880,654430,6212,654430
384,880,654430,6212,654430
385,882,655430,6212,655430
385,882,655430,6212,655430
385,882,656240,6212,656240
386,884,657240,6212,657240
386,884,657240,6212,657240
386,884,658240,6212,658240
387,886,659050,6212,659050
387,886,659860,6212,659860
388,888,660860,6212,660860
388,888,661860,6212,661860
389,890,662860,6212,662860
389,890,662860,6212,662860
389,890,663670,6212,663670
389,890,663670,6212,663670
389,890,664140,6212,664140
390,892,665140,6212,665140
390,892,666140,6212,666140
391,894,666730,6212,666730
391,894,667050,6212,667050
391,894,668050,6212,668050
392,896,669050,6212,669050
392,896,669050,6212,669050
392,896,669280,6212,669280
392,896,669750,6212,669750
392,896,669750,6212,669750
393,898,670750,6212,670750
393,898,671750,6212,671750
394,900,672560,6212,672560
394,900,672780,6212,672780
394,900,673780,6212,673780
395,902,674780,6212,674780
395,902,675780,6212,675780
396,906,676250,6212,676250
397,908,676840,6212,676840
397,908,677310,6212,677310
397,908,677780,6212,677780
397,908,678780,6212,678780
397,908,679590,6212,679590
397,908,680060,6212,680060
397,908,680520,6212,680520
398,910,681330,6212,681330
398,910,682330,6212,682330
399,912,683330,6212,683330
399,912,683800,6212,683800
399,912,683800,6212,683800
399,912,684270,6212,684270
399,912,684270,6212,684270
399,912,684270,6212,684270
400,914,685270,6212,685270
400,914,686270,6212,686270
401,916,687270,6212,687270
401,916,688270,6212,688270
402,918,689080,6212,689080
402,918,689080,6212,689080
402,918,690080,6212,690080
402,918,690080,6212,690080
403,920,691080,6212,691080
403,920,691550,6212,691550
403,920,692550,6212,692550
404,922,693550,6212,693550
404,922,694550,6212,694550
405,924,695550,6212,695550
405,924,696550,6212,696550
406,926,697550,6212,697550
406,926,698550,6212,698550
407,928,699550,6212,699550
407,928,699550,6212,699550
407,928,700550,6212,700550
408,930,701550,6212,701550
408,930,702020,6212,702020
408,930,702020,6212,702020
409,932,702830,6212,702830
409,932,703640,6212,703640
410,934,704230,6212,704230
410,934,705230,6212,705230
411,936,706230,6212,706230
411,936,706700,6212,706700
411,936,706920,6212,706920
411,936,707920,6212,707920
412,940,708470,6212,708470
412,940,708470,6212,708470
413,942,709280,6212,709280
413,942,710280,6212,710280
414,944,711280,6212,711280
414,944,711750,6212,711750
415,946,712750,6212,712750
415,946,713750,6212,713750
416,948,714560,6212,714560
416,948,715150,6212,715150
416,948,715610,6212,715610
416,948,716610,6212,716610
416,948,716930,6212,716930
416,948,717400,6212,717400
416,948,718050,6212,718050
417,950,719050,6212,719050
417,950,720050,6212,720050
417,950,721050,6212,721050
418,954,721600,6212,721600
419,956,722600,6212,722600
419,956,723600,6212,723600
419,956,723600,6212,723600
419,956,723600,6212,723600
420,958,724600,6212,724600
420,958,725600,6212,725600
421,960,726600,6212,726600
421,960,727410,6212,727410
421,960,728410,6212,728410
421,960,729220,6212,729220
421,960,730030,6212,730030
421,960,730030,6212,730030
421,960,730350,6212,730350
422,962,731350,6212,731350
422,962,732350,6212,732350
422,962,733350,6212,733350
423,964,734160,6212,734160
423,964,734970,6212,734970
423,964,734970,6212,734970
423,964,735200,6212,735200
423,964,735200,6212,735200
423,964,735200,6212,735200
424,966,736200,6212,736200
424,966,737200,6212,737200
424,966,737200,6212,737200
425,968,738200,6212,738200
425,968,738200,6212,738200
425,968,739200,6212,739200
426,970,740200,6212,740200
426,970,741200,6212,741200
427,972,742200,6212,742200
427,972,742420,6212,742420
427,972,743420,6212,743420
427,972,743420,6212,743420
428,974,744230,6212,744230
428,974,744880,6212,744880
428,974,744880,6212,744880
429,976,745880,6212,745880
429,976,745880,6212,745880
429,976,745880,6212,745880
429,976,746880,6212,746880
429,976,747340,6212,747340
430,978,747990,6212,747990
430,978,748990,6212,748990
431,982,749460,6212,749460
431,982,750460,6212,750460
431,982,750780,6212,750780
431,982,751250,6212,751250
431,982,752250,6212,752250
431,982,753060,6212,753060
432,984,753710,6212,753710
432,984,754710,6212,754710
432,984,755030,6212,755030
433,986,756030,6212,756030
433,986,756080,6212,756080
433,986,756540,6212,756540
433,986,756540,6212,756540
434,988,757540,6212,757540
434,988,758350,6212,758350
434,988,758670,6212,758670
435,990,759670,6212,759670
435,990,759670,6212,759670
435,990,760670,6212,760670
436,992,761670,6212,761670
436,992,762670,6212,762670
437,994,763320,6212,763320
437,994,763320,6212,763320
437,994,764130,6212,764130
438,996,765130,6212,765130
438,996,766130,6212,766130
439,998,767130,6212,767130
439,998,768130,6212,768130
440,1000,769130,6212,769130
440,1000,770130,6212,770130
441,1002,771130,6212,771130
441,1002,771360,6212,771360
441,1002,771360,6212,771360
441,1002,772360,6212,772360
442,1004,773360,6212,773360
442,1004,774360,6212,774360
443,1006,775360,6212,775360
443,1006,776360,6212,776360
443,1006,776360,6212,776360
443,1006,776360,6212,776360
444,1008,777360,6212,777360
444,1008,778360,6212,778360
444,1008,778520,6212,778520
445,1010,778990,6212,778990
445,1010,779990,6212,779990
446,1012,780800,6212,780800
446,1012,781800,6212,781800
447,1014,782610,6212,782610
447,1014,782610,6212,782610
447,1014,783610,6212,783610
447,1014,783610,6212,783610
447,1014,783930,6212,783930
447,1014,784150,6212,784150
448,1016,785150,6212,785150
448,1016,785960,6212,785960
449,1018,786960,6212,786960
449,1018,787960,6212,787960
449,1018,787960,6212,787960
449,1018,787960,6212,787960
449,1018,788280,6212,788280
449,1018,788650,6212,788650
450,1020,789200,6212,789200
450,1020,790010,6212,790010
450,1020,790330,6212,790330
450,1020,790330,6212,790330
450,1020,790650,6212,790650
450,1020,790650,6212,790650
450,1020,790810,6212,790810
450,1020,790810,6212,790810
450,1020,790810,6212,790810
451,1022,791620,6212,791620
451,1022,792430,6212,792430
452,1024,793240,6212,793240
452,1024,793710,6212,793710
453,1026,794710,6212,794710
453,1026,795030,6212,795030
453,1026,795030,6212,795030
453,1026,795350,6212,795350
453,1026,796350,6212,796350
453,1026,796670,6212,796670
454,1028,797670,6212,797670
454,1028,798140,6212,798140
454,1028,798140,6212,798140
455,1036,806140,6212,806140
455,1036,806610,6212,806610
456,1038,807420,6212,807420
456,1038,807420,6212,807420
456,1038,807890,6212,807890
456,1038,807890,6212,807890
456,1038,808360,6212,808360
457,1040,809360,6212,809360
457,1040,809680,6212,809680
457,1040,810000,6212,810000
458,1042,811000,6212,811000
458,1042,811810,6212,811810
458,1042,811810,6212,811810
458,1042,812040,6212,812040
458,1042,812040,6212,812040
459,1044,812510,6212,812510
459,1044,812510,6212,812510
459,1044,812510,6212,812510
459,1044,812510,6212,812510
459,1044,812510,6212,812510
459,1044,812510,6212,812510
459,1044,812510,6212,812510
459,1044,813510,6212,813510
460,1046,814320,6212,814320
460,1046,815320,6212,815320
461,1048,816320,6212,816320
461,1048,816640,6212,816640
461,1048,817640,6212,817640
462,1050,818640,6212,818640
462,1050,818960,6212,818960
463,1052,819960,6212,819960
464,1060,820190,6212,820190
464,1060,821000,6212,821000
465,1062,821810,6212,821810
465,1062,822280,6212,822280
465,1062,823280,6212,823280
466,1064,824280,6212,824280
466,1064,824510,6212,824510
467,1066,825320,6212,825320
467,1066,825320,6212,825320
467,1066,826320,6212,826320
468,1068,827320,6212,827320
468,1068,828320,6212,828320
469,1070,829320,6212,829320
469,1070,829780,6212,829780
469,1070,830780,6212,830780
470,1072,831780,6212,831780
470,1072,832780,6212,832780
470,1072,832780,6212,832780
470,1072,833250,6212,833250
470,1072,833250,6212,833250
470,1072,833250,6212,833250
470,1072,833250,6212,833250
470,1072,833250,6212,833250
471,1074,834250,6212,834250
471,1074,835250,6212,835250
471,1074,835250,6212,835250
472,1076,836250,6212,836250
472,1076,837060,6212,837060
473,1078,838060,6212,838060
473,1078,838530,6212,838530
473,1078,839530,6212,839530
474,1080,840340,6212,840340
474,1080,840340,6212,840340
474,1080,841340,6212,841340
475,1082,842340,6212,842340
475,1082,842660,6212,842660
476,1084,843660,6212,843660
476,1084,844310,6212,844310
476,1084,844960,6212,844960
477,1086,845430,6212,845430
477,1086,845800,6212,845800
477,1086,846800,6212,846800
478,1088,847610,6212,847610
478,1088,847610,6212,847610
478,1088,848610,6212,848610
479,1090,849610,6212,849610
479,1090,850080,6212,850080
480,1092,851080,6212,851080
480,1092,851080,6212,851080
480,1092,852080,6212,852080
481,1100,860080,6212,860080
481,1100,860080,6212,860080
482,1102,861080,6212,861080
482,1102,861730,6212,861730
482,1102,861730,6212,861730
482,1102,861730,6212,861730
482,1102,861730,6212,861730
482,1102,861730,6212,861730
483,1104,862730,6212,862730
483,1104,863050,6212,863050
483,1104,864050,6212,864050
484,1106,865050,6212,865050
484,1106,865050,6212,865050
484,1106,865860,6212,865860
484,1106,866320,6212,866320
485,1108,867320,6212,867320
485,1108,868320,6212,868320
485,1108,868320,6212,868320
486,1110,869320,6212,869320
486,1110,870320,6212,870320
487,1112,871320,6212,871320
487,1112,872130,6212,872130
488,1114,872780,6212,872780
488,1114,873780,6212,873780
489,1116,874780,6212,874780
489,1116,875780,6212,875780
490,1118,876590,6212,876590
490,1118,877590,6212,877590
491,1120,878590,6212,878590
491,1120,879590,6212,879590
492,1122,880590,6212,880590
492,1122,881590,6212,881590
493,1124,882590,6212,882590
493,1124,882590,6212,882590
493,1124,883590,6212,883590
493,1124,883590,6212,883590
494,1126,884590,6212,884590
494,1126,885400,6212,885400
494,1126,885400,6212,885400
495,1128,886050,6212,886050
495,1128,887050,6212,887050
496,1130,887520,6212,887520
496,1130,887990,6212,887990
496,1130,888990,6212,888990
496,1130,889310,6212,889310
496,1130,889310,6212,889310
497,1132,890310,6212,890310
497,1132,890310,6212,890310
497,1132,890540,6212,890540
497,1132,890540,6212,890540
498,1140,898540,6212,898540
498,1140,898540,6212,898540
498,1140,899350,6212,899350
498,1140,899350,6212,899350
498,1140,899510,6212,899510
498,1140,899510,6212,899510
498,1140,899510,6212,899510
499,1142,899980,6212,899980
499,1142,899980,6212,899980
499,1142,900980,6212,900980
500,1144,901790,6212,901790
500,1144,902340,6212,902340
500,1144,902810,6212,902810
500,1144,902810,6212,902810
501,1146,903270,6212,903270
501,1146,904270,6212,904270
501,1146,904270,6212,904270
501,1146,904270,6212,904270
502,1148,905080,6212,905080
502,1148,905080,6212,905080
502,1148,906080,6212,906080
502,1148,906080,6212,906080
503,1150,906890,6212,906890
503,1150,907700,6212,907700
503,1150,907700,6212,907700
503,1150,908070,6212,908070
504,1158,916070,6212,916070
504,1158,916070,6212,916070
504,1158,916300,6212,916300
505,1160,917110,6212,917110
505,1160,918110,6212,918110
505,1160,918110,6212,918110
505,1160,918110,6212,918110
505,1160,918570,6212,918570
506,1162,919570,6212,919570
506,1162,919890,6212,919890
506,1162,920890,6212,920890
507,1170,920890,6212,920890
508,1172,921890,6212,921890
508,1172,922890,6212,922890
509,1174,923890,6212,923890
509,1174,923890,6212,923890
509,1174,924890,6212,924890
510,1176,925540,6212,925540
510,1176,926540,6212,926540
510,1176,927010,6212,927010
510,1176,927010,6212,927010
511,1178,928010,6212,928010
511,1178,928480,6212,928480
512,1180,929290,6212,929290
512,1180,930290,6212,930290
513,1182,931290,6212,931290
513,1182,932290,6212,932290
514,1184,933290,6212,933290
514,1184,933290,6212,933290
514,1184,933290,6212,933290
514,1184,933290,6212,933290
514,1184,934290,6212,934290
515,1186,935290,6212,935290
515,1186,936290,6212,936290
515,1186,936520,6212,936520
516,1188,937330,6212,937330
516,1188,937330,6212,937330
516,1188,938330,6212,938330
517,1190,939140,6212,939140
517,1190,939950,6212,939950
517,1190,940280,6212,940280
518,1192,941280,6212,941280
518,1192,942280,6212,942280
519,1194,943090,6212,943090
519,1194,944090,6212,944090
519,1194,944090,6212,944090
519,1194,944560,6212,944560
520,1196,944780,6212,944780
520,1196,945590,6212,945590
521,1198,946590,6212,946590
521,1198,946750,6212,946750
521,1198,946750,6212,946750
521,1198,947070,6212,947070
521,1198,948070,6212,948070
521,1198,948070,6212,948070
522,1200,949070,6212,949070
522,1200,950070,6212,950070
522,1200,950070,6212,950070
523,1204,950300,6212,950300
523,1204,950300,6212,950300
523,1204,950300,6212,950300
524,1206,951300,6212,951300
524,1206,952300,6212,952300
525,1208,953300,6212,953300
525,1208,953300,6212,953300
525,1208,953300,6212,953300
525,1208,954300,6212,954300
525,1208,954770,6212,954770
525,1208,954770,6212,954770
525,1208,954770,6212,954770
525,1208,954770,6212,954770
525,1208,954770,6212,954770
525,1208,954770,6212,954770
525,1208,954770,6212,954770
525,1208,955090,6212,955090
525,1208,955900,6212,955900
525,1208,956900,6212,956900
526,1210,957900,6212,957900
526,1210,958900,6212,958900
526,1210,958900,6212,958900
527,1212,959900,6212,959900
527,1212,960360,6212,960360
527,1212,960830,6212,960830
527,1212,960830,6212,960830
528,1214,961830,6212,961830
528,1214,962830,6212,962830
528,1214,963060,6212,963060
528,1214,964060,6212,964060
528,1214,964060,6212,964060
529,1216,964870,6212,964870
529,1216,964980,6212,964980
529,1216,964980,6212,964980
529,1216,965090,6212,965090
529,1216,966090,6212,966090
529,1216,966560,6212,966560
530,1218,967370,6212,967370
530,1218,968370,6212,968370
531,1220,968840,6212,968840
531,1220,969840,6212,969840
532,1222,970840,6212,970840
532,1222,971310,6212,971310
532,1222,972310,6212,972310
533,1224,973310,6212,973310
533,1224,974310,6212,974310
534,1226,975310,6212,975310
534,1226,976310,6212,976310
535,1228,977310,6212,977310
535,1228,978120,6212,978120
536,1230,979120,6212,979120
536,1230,979930,6212,979930
537,1232,980930,6212,980930
537,1232,981400,6212,981400
538,1234,982400,6212,982400
538,1234,983400,6212,983400
538,1234,983400,6212,983400
538,1234,983860,6212,983860
539,1238,984410,6212,984410
539,1238,985410,6212,985410
539,1238,986410,6212,986410
539,1238,986410,6212,986410
539,1238,987410,6212,987410
539,1238,987410,6212,987410
540,1240,988410,6212,988410
540,1240,989000,6212,989000
541,1242,990000,6212,990000
541,1242,990000,6212,990000
541,1242,991000,6212,991000
541,1242,991470,6212,991470
542,1244,992470,6212,992470
542,1244,992470,6212,992470
542,1244,993470,6212,993470
543,1246,994280,6212,994280
543,1246,995280,6212,995280
543,1246,995280,6212,995280
543,1246,995650,6212,995650
544,1248,996460,6212,996460
544,1248,997460,6212,997460
545,1250,998460,6212,998460
545,1250,999460,6212,999460
546,1252,1000460,6212,1000460
546,1252,1001460,6212,1001460
547,1254,1001930,6212,1001930
547,1254,1002740,6212,1002740
547,1254,1002740,6212,1002740
548,1256,1003550,6212,1003550
548,1256,1004550,6212,1004550
548,1256,1004550,6212,1004550
549,1258,1005550,6212,1005550
549,1258,1005780,6212,1005780
549,1258,1006590,6212,1006590
550,1260,1007590,6212,1007590
550,1260,1008590,6212,1008590
551,1262,1009590,6212,1009590
551,1262,1010590,6212,1010590
551,1262,1010590,6212,1010590
551,1262,1010590,6212,1010590
551,1262,1010910,6212,1010910
552,1264,1011910,6212,1011910
552,1264,1011910,6212,1011910
552,1264,1012230,6212,1012230
552,1264,1012460,6212,1012460
553,1266,1013460,6212,1013460
553,1266,1014460,6212,1014460
554,1268,1015460,6212,1015460
554,1268,1015460,6212,1015460
554,1268,1016460,6212,1016460
555,1270,1017270,6212,1017270
555,1270,1018080,6212,1018080
556,1272,1019080,6212,1019080
556,1272,1020080,6212,1020080
556,1272,1020310,6212,1020310
557,1274,1021310,6212,1021310
557,1274,1022310,6212,1022310
558,1276,1023310,6212,1023310
558,1276,1023780,6212,1023780
558,1276,1023890,6212,1023890
558,1276,1023890,6212,1023890
559,1278,1024890,6212,1024890
559,1278,1025890,6212,1025890
560,1280,1026890,6212,1026890
560,1280,1027350,6212,1027350
560,1280,1027350,6212,1027350
560,1280,1027810,6212,1027810
560,1280,1027810,6212,1027810
560,1280,1027920,6212,1027920
560,1280,1027920,6212,1027920
561,1282,1028920,6212,1028920
561,1282,1028920,6212,1028920
561,1282,1029920,6212,1029920
562,1284,1030730,6212,1030730
562,1284,1030730,6212,1030730
562,1284,1030730,6212,1030730
562,1284,1031540,6212,1031540
562,1284,1031540,6212,1031540
563,1286,1032540,6212,1032540
563,1286,1032860,6212,1032860
563,1286,1033860,6212,1033860
563,1286,1033860,6212,1033860
564,1288,1034330,6212,1034330
564,1288,1035330,6212,1035330
565,1290,1036330,6212,1036330
565,1290,1037140,6212,1037140
566,1292,1038140,6212,1038140
566,1292,1038610,6212,1038610
566,1292,1039080,6212,1039080
567,1294,1040080,6212,1040080
567,1294,1040550,6212,1040550
567,1294,1041550,6212,1041550
567,1294,1041550,6212,1041550
568,1296,1042550,6212,1042550
568,1296,1042550,6212,1042550
568,1296,1043550,6212,1043550
568,1296,1043550,6212,1043550
569,1298,1044140,6212,1044140
569,1298,1044490,6212,1044490
569,1298,1045490,6212,1045490
569,1298,1045490,6212,1045490
570,1300,1045810,6212,1045810
570,1300,1046810,6212,1046810
571,1302,1047810,6212,1047810
571,1302,1048810,6212,1048810
571,1302,1048970,6212,1048970
572,1310,1048970,6212,1048970
572,1310,1049430,6212,1049430
573,1312,1050430,6212,1050430
573,1312,1050660,6212,1050660
574,1320,1050660,6212,1050660
574,1320,1050660,6212,1050660
574,1320,1051660,6212,1051660
575,1324,1052210,6212,1052210
576,1326,1053210,6212,1053210
576,1326,1053440,6212,1053440
576,1326,1054440,6212,1054440
577,1328,1055250,6212,1055250
577,1328,1055250,6212,1055250
577,1328,1055250,6212,1055250
577,1328,1056060,6212,1056060
577,1328,1056060,6212,1056060
578,1330,1057060,6212,1057060
578,1330,1058060,6212,1058060
578,1330,1058290,6212,1058290
578,1330,1058290,6212,1058290
578,1330,1058290,6212,1058290
579,1332,1059100,6212,1059100
579,1332,1059100,6212,1059100
579,1332,1060100,6212,1060100
579,1332,1061100,6212,1061100
579,1332,1061100,6212,1061100
579,1332,1061570,6212,1061570
579,1332,1062040,6212,1062040
579,1332,1062690,6212,1062690
580,1334,1063690,6212,1063690
580,1334,1064500,6212,1064500
581,1336,1065500,6212,1065500
