ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
1665551.64,28.17,2.6,233734.08,3.95
1665295.9,28.17,2.6,233690.31,3.95
1665295.9,28.17,2.6,233690.31,3.95
1665040.16,28.17,2.6,233690.31,3.95
1665040.16,28.17,2.6,233690.31,3.95
1664394.97,28.16,2.59,232842.12,3.94
1664468.83,28.17,2.59,232863.8,3.94
1664213.09,28.17,2.6,233112.47,3.95
1663893.09,28.17,2.59,232792.47,3.94
1663967.97,28.17,2.59,234171.65,3.96
1663582.78,28.16,2.59,233903.17,3.96
1663582.78,28.16,2.59,233903.17,3.96
1663327.04,28.16,2.59,233859.4,3.96
1663117.44,28.16,2.59,233665.27,3.96
1662861.7,28.16,2.59,233665.27,3.96
1663051.15,28.17,2.59,233737.62,3.96
1662984.27,28.17,2.6,234042.16,3.96
1662599.08,28.16,2.59,233859.52,3.96
1662343.34,28.17,2.59,233867.45,3.96
1661937.31,28.16,2.59,233467.85,3.96
1661870.43,28.16,2.59,233556.42,3.96
1661614.69,28.16,2.59,233570.02,3.96
1661804.14,28.17,2.6,233822.3,3.96
1661548.41,28.17,2.6,233835.89,3.96
1660548.41,28.16,2.58,232835.89,3.95
1660292.67,28.16,2.58,232778.53,3.95
1660036.93,28.16,2.58,232734.76,3.95
1664496.92,28.23,2.66,237079.78,4.02
1664111.73,28.23,2.66,236830.14,4.02
1663855.99,28.23,2.66,236830.14,4.02
1663600.26,28.23,2.66,236786.37,4.02
1663789.71,28.24,2.66,237207.86,4.03
1663789.71,28.24,2.66,237207.86,4.03
1663334.51,28.23,2.66,236549.67,4.02
1663334.51,28.23,2.66,236549.67,4.02
1662949.32,28.23,2.65,236188.17,4.01
1662304.12,28.22,2.65,235339.98,4.0
1662048.38,28.22,2.65,235353.57,4.0
1662048.38,28.22,2.65,235353.57,4.0
1662237.83,28.23,2.65,235605.86,4.0
1661592.64,28.22,2.65,234757.67,3.99
1661217.45,28.22,2.64,234518.02,3.98
1660961.71,28.22,2.64,234474.25,3.98
1661151.16,28.22,2.65,234895.75,3.99
1661151.16,28.22,2.65,234895.75,3.99
1660695.96,28.22,2.65,234237.55,3.98
1660629.08,28.22,2.65,234326.68,3.98
1660329.48,28.22,2.64,234164.37,3.98
1660403.34,28.22,2.65,234401.91,3.98
1660403.34,28.22,2.65,234401.91,3.98
1660166.89,28.22,2.65,234135.44,3.98
1659911.15,28.22,2.65,234133.85,3.98
1659911.15,28.22,2.65,234133.85,3.98
1659655.41,28.22,2.65,234091.67,3.98
1659783.72,28.23,2.65,234047.9,3.98
1659484.12,28.22,2.65,233885.6,3.98
1659228.38,28.22,2.65,234253.99,3.98
1658972.64,28.22,2.65,234210.22,3.98
1658972.64,28.22,2.65,234210.22,3.98
1658813.9,28.22,2.65,234105.19,3.98
1658618.71,28.22,2.65,233916.45,3.98
1658618.71,28.22,2.65,233916.45,3.98
1658692.58,28.22,2.65,234230.63,3.99
1658692.58,28.22,2.65,234230.63,3.99
1658692.58,28.22,2.65,234230.63,3.99
1658436.84,28.22,2.65,234238.55,3.99
1658181.1,28.22,2.65,234186.86,3.99
1658114.22,28.23,2.65,234275.98,3.99
1657858.48,28.23,2.65,234322.12,3.99
1658056.33,28.23,2.66,234328.11,3.99
1657800.59,28.23,2.66,234709.99,4.0
1657800.59,28.23,2.66,234709.99,4.0
1657417.0,28.23,2.66,234348.35,3.99
1657417.0,28.23,2.66,234348.35,3.99
1656394.04,28.23,2.66,234346.02,3.99
1656394.04,28.23,2.66,234346.02,3.99
1656591.9,28.24,2.66,234352.01,3.99
1656336.16,28.24,2.66,234734.15,4.0
1656080.42,28.24,2.66,234690.38,4.0
1655824.68,28.24,2.66,234690.38,4.0
1655568.94,28.24,2.67,234698.31,4.0
1655313.2,28.24,2.67,234646.61,4.0
1655172.46,28.24,2.66,234472.7,4.0
1655172.46,28.24,2.66,234472.7,4.0
1655172.46,28.24,2.66,234472.7,4.0
1654916.72,28.24,2.66,234428.93,4.0
1654660.98,28.24,2.66,234428.93,4.0
1654509.82,28.24,2.66,234220.18,4.0
1654254.08,28.24,2.66,234176.41,4.0
1653998.35,28.24,2.66,234176.41,4.0
1653486.87,28.24,2.67,234132.64,4.0
1653486.87,28.24,2.67,234132.64,4.0
1653684.72,28.24,2.67,234138.63,4.0
1653428.98,28.25,2.67,234520.6,4.01
1653428.98,28.25,2.67,234520.6,4.01
1653173.24,28.25,2.67,234528.53,4.01
1653106.36,28.25,2.67,234617.1,4.01
1652850.62,28.25,2.67,234625.02,4.01
1652594.88,28.25,2.68,234573.33,4.01
1652339.14,28.25,2.68,234529.56,4.01
1652083.4,28.25,2.68,234529.56,4.01
1651847.44,28.25,2.67,234259.18,4.01
1651847.44,28.25,2.67,234259.18,4.01
1651591.7,28.25,2.67,234267.11,4.01
1651781.15,28.25,2.68,234525.06,4.01
1651855.01,28.26,2.68,234546.74,4.01
1651469.82,28.25,2.68,234297.09,4.01
1651214.08,28.25,2.68,234545.33,4.01
1651403.53,28.26,2.69,234631.26,4.02
1651147.8,28.26,2.69,234811.21,4.02
1651221.66,28.26,2.69,234832.88,4.02
1650836.47,28.26,2.69,234583.23,4.02
1650614.03,28.26,2.68,234440.08,4.01
1650358.3,28.26,2.68,234687.28,4.02
1650102.56,28.26,2.68,234643.51,4.02
1649846.82,28.26,2.69,234643.51,4.02
1649846.82,28.26,2.69,234643.51,4.02
1649846.82,28.26,2.69,234643.51,4.02
1649846.82,28.26,2.69,234643.51,4.02
1649591.08,28.26,2.69,234657.1,4.02
1649335.34,28.26,2.69,234599.74,4.02
1647289.43,28.26,2.69,234592.34,4.03
1647079.83,28.26,2.69,234399.69,4.02
1647079.83,28.26,2.69,234399.69,4.02
1647012.95,28.26,2.69,234488.82,4.02
1647202.4,28.27,2.7,234776.58,4.03
1646946.66,28.27,2.7,234790.17,4.03
1646946.66,28.27,2.7,234790.17,4.03
1646946.66,28.27,2.7,234790.17,4.03
1646690.92,28.27,2.7,234732.81,4.03
1646435.18,28.27,2.7,234689.04,4.03
1646435.18,28.27,2.7,234689.04,4.03
1646179.44,28.27,2.7,234689.04,4.03
1645923.7,28.27,2.7,234645.27,4.03
1645667.96,28.27,2.7,234645.27,4.03
1645667.96,28.27,2.7,234645.27,4.03
1645601.08,28.27,2.7,234734.39,4.03
1645345.34,28.28,2.7,234782.77,4.03
1645089.6,28.28,2.7,234781.17,4.04
1644833.87,28.28,2.7,234739.0,4.04
1644624.26,28.27,2.7,234545.32,4.03
1644557.38,28.28,2.7,234634.44,4.03
1644301.64,28.28,2.7,234641.81,4.04
1644065.19,28.27,2.7,234604.87,4.03
1644328.32,28.28,2.71,234561.1,4.03
1644072.58,28.28,2.71,235058.05,4.04
1644072.58,28.28,2.71,235058.05,4.04
1643816.84,28.28,2.71,235071.64,4.04
1643816.84,28.28,2.71,235071.64,4.04
1643816.84,28.28,2.71,235071.64,4.04
1643657.98,28.28,2.71,234961.37,4.04
1643657.98,28.28,2.71,234961.37,4.04
1643402.25,28.28,2.71,234904.01,4.04
1643476.11,28.28,2.71,234925.69,4.04
1643409.23,28.29,2.71,235230.67,4.05
1643049.39,28.28,2.71,234851.84,4.04
1643049.39,28.28,2.71,234851.84,4.04
1642793.66,28.28,2.71,234808.07,4.04
1642921.97,28.29,2.72,235176.46,4.05
1642821.57,28.29,2.72,234703.89,4.04
1642565.83,28.29,2.72,234702.3,4.04
1642310.09,28.29,2.72,234660.12,4.04
1642054.36,28.29,2.72,234616.35,4.04
1641798.62,28.29,2.72,234616.35,4.04
1641964.4,28.3,2.72,234614.02,4.04
1641708.66,28.3,2.73,234614.02,4.04
1641452.92,28.3,2.73,234976.35,4.05
1641642.37,28.31,2.73,235323.58,4.06
1641257.18,28.3,2.73,235083.62,4.05
1641001.44,28.3,2.73,235039.85,4.05
1641001.44,28.3,2.73,235039.85,4.05
1641190.89,28.31,2.73,235460.48,4.06
1639144.98,28.31,2.74,235453.08,4.07
1639218.85,28.32,2.74,235474.76,4.07
1638963.11,28.32,2.74,235722.97,4.07
1638707.37,28.32,2.74,235736.56,4.07
1638451.63,28.32,2.74,235679.2,4.07
1638525.49,28.32,2.75,235700.88,4.07
1638233.97,28.32,2.74,235421.27,4.07
1638233.97,28.32,2.74,235421.27,4.07
1637978.24,28.32,2.74,235669.95,4.07
1637978.24,28.32,2.74,235669.95,4.07
1637978.24,28.32,2.74,235669.95,4.07
1637678.63,28.31,2.74,235507.65,4.07
1635632.72,28.32,2.74,235500.25,4.08
1635423.12,28.32,2.74,235306.12,4.07
1635167.38,28.32,2.74,235314.05,4.07
1634782.19,28.31,2.74,234953.41,4.07
1634715.31,28.31,2.74,235041.99,4.07
1634459.57,28.32,2.74,235049.91,4.07
1634203.83,28.32,2.74,234998.22,4.07
1633948.09,28.32,2.74,234954.45,4.07
1633692.35,28.32,2.74,234954.45,4.07
1633881.81,28.32,2.75,234952.11,4.07
1633626.07,28.32,2.75,234952.11,4.07
1633370.33,28.32,2.75,235246.43,4.08
1633114.59,28.32,2.75,235323.46,4.08
1633114.59,28.32,2.75,235323.46,4.08
1632858.85,28.32,2.75,235279.69,4.08
1632791.97,28.33,2.75,235458.72,4.08
1632536.23,28.33,2.75,235466.64,4.09
1632664.54,28.33,2.76,235783.85,4.09
1632408.8,28.33,2.76,235797.44,4.09
1632172.35,28.33,2.76,235628.61,4.09
1632172.35,28.33,2.76,235628.61,4.09
1631878.3,28.33,2.75,235350.22,4.09
1631622.56,28.33,2.75,235292.86,4.09
1631366.82,28.33,2.75,235306.45,4.09
1631366.82,28.33,2.75,235306.45,4.09
1631366.82,28.33,2.75,235273.29,4.09
1630855.34,28.33,2.75,235229.52,4.09
1631044.79,28.33,2.76,235481.81,4.09
1630659.6,28.33,2.76,235232.16,4.09
1630659.6,28.33,2.76,235270.94,4.09
1630849.06,28.34,2.76,235268.61,4.09
1630849.06,28.34,2.76,235268.61,4.09
1630593.32,28.34,2.76,235224.84,4.09
1630782.77,28.34,2.77,235645.43,4.1
1630397.58,28.34,2.76,235284.84,4.09
1630397.58,28.34,2.76,235284.84,4.09
1630397.58,28.34,2.76,235285.44,4.09
1630141.84,28.34,2.76,235285.44,4.09
1630141.84,28.34,2.76,235285.44,4.09
1630141.84,28.34,2.76,235285.44,4.09
1629989.33,28.34,2.76,235428.32,4.09
1629733.59,28.34,2.76,235412.81,4.09
1629477.85,28.34,2.76,235574.67,4.1
1629477.85,28.34,2.76,235574.67,4.1
1629222.11,28.34,2.76,235530.9,4.1
1629222.11,28.34,2.76,235530.9,4.1
1629411.56,28.34,2.77,235955.1,4.1
1629411.56,28.34,2.77,235958.55,4.1
1629252.83,28.34,2.77,235799.81,4.1
1628997.09,28.34,2.77,235756.04,4.1
1628997.09,28.34,2.77,235756.04,4.1
1628741.35,28.34,2.77,235756.04,4.1
1628356.16,28.34,2.76,235391.84,4.1
1628100.42,28.34,2.76,235348.07,4.1
1627844.68,28.34,2.77,235348.07,4.1
1627588.94,28.34,2.77,235361.66,4.1
1627333.2,28.34,2.77,235304.3,4.1
1627407.07,28.34,2.77,235325.98,4.1
1627407.07,28.34,2.77,235325.98,4.1
1627407.07,28.34,2.77,235325.98,4.1
1627151.33,28.34,2.77,235574.13,4.1
1626895.59,28.35,2.77,235587.72,4.1
1626895.59,28.35,2.77,235587.72,4.1
1626895.59,28.35,2.77,235587.72,4.1
1626639.85,28.35,2.77,235530.36,4.1
1626384.11,28.35,2.77,235486.59,4.1
1626317.23,28.35,2.78,235665.62,4.11
1626061.49,28.35,2.78,235621.85,4.11
1625805.75,28.35,2.78,235621.85,4.11
1625805.75,28.35,2.78,235621.85,4.11
1625550.01,28.35,2.78,235578.08,4.11
1625294.27,28.35,2.78,235578.08,4.11
1625483.73,28.36,2.78,235575.74,4.11
1625227.99,28.36,2.78,235575.74,4.11
1624972.25,28.36,2.78,235872.01,4.12
1624716.51,28.36,2.78,235951.07,4.12
1624460.77,28.36,2.78,235958.99,4.12
1624460.77,28.36,2.78,235958.99,4.12
1624393.89,28.36,2.79,236047.57,4.12
1624393.89,28.36,2.79,236018.03,4.12
1624138.15,28.36,2.79,235974.26,4.12
1623979.11,28.36,2.79,235856.14,4.12
1623723.37,28.36,2.79,235856.14,4.12
1623467.64,28.36,2.79,235869.74,4.12
1623082.44,28.36,2.78,235583.94,4.12
1622826.71,28.36,2.78,235526.58,4.12
1622570.97,28.36,2.78,235534.5,4.12
1622315.23,28.36,2.78,235482.81,4.12
1622504.68,28.36,2.79,235480.47,4.12
1622205.08,28.36,2.79,235196.82,4.11
1621949.34,28.36,2.79,235196.82,4.11
1621655.29,28.36,2.78,234917.91,4.11
1621399.55,28.36,2.78,235214.42,4.11
1621399.55,28.36,2.78,235214.42,4.11
1621143.81,28.36,2.78,235255.68,4.12
1620888.07,28.36,2.78,235263.61,4.12
1620888.07,28.36,2.78,235263.61,4.12
1620888.07,28.36,2.78,235263.61,4.12
1620821.19,28.36,2.79,235352.18,4.12
1620436.0,28.36,2.78,235074.41,4.11
1620436.0,28.36,2.78,235074.41,4.11
1620180.26,28.36,2.78,235030.64,4.11
1619924.52,28.36,2.78,235030.64,4.11
1619668.78,28.36,2.78,234986.87,4.11
1619797.09,28.36,2.79,235356.51,4.12
1619986.55,28.37,2.8,235354.17,4.12
1619730.81,28.37,2.8,235411.83,4.12
1619355.62,28.37,2.79,235411.83,4.12
1619355.62,28.37,2.79,235411.83,4.12
1619641.97,28.37,2.8,235535.74,4.13
1619386.23,28.37,2.8,235434.3,4.12
1619052.88,28.37,2.8,235310.4,4.12
1618985.99,28.37,2.8,235310.4,4.12
1618730.26,28.37,2.8,235767.99,4.13
1618474.52,28.37,2.8,235775.91,4.13
1618218.78,28.37,2.8,235724.22,4.13
1617963.04,28.37,2.8,235680.45,4.13
1617707.3,28.37,2.8,235680.45,4.13
1617451.56,28.37,2.8,235694.04,4.13
1617195.82,28.38,2.8,235636.68,4.13
1616940.08,28.38,2.8,235635.08,4.14
1616684.34,28.38,2.8,235592.91,4.14
1616461.67,28.37,2.8,235370.23,4.13
1616394.78,28.38,2.8,235459.35,4.13
1616394.78,28.38,2.8,235459.35,4.13
1616327.9,28.38,2.81,235606.99,4.14
1616327.9,28.38,2.81,235590.98,4.14
1616401.77,28.38,2.81,235612.66,4.14
1616401.77,28.38,2.81,235612.66,4.14
1616401.77,28.38,2.81,235612.66,4.14
1616599.62,28.39,2.82,236293.03,4.15
1616343.88,28.39,2.82,236306.62,4.15
1615960.29,28.39,2.81,235894.73,4.14
1616126.07,28.39,2.82,236240.22,4.15
1615870.33,28.39,2.82,236196.45,4.15
1615614.59,28.39,2.82,236196.45,4.15
1615804.04,28.4,2.82,236268.8,4.15
1615548.3,28.4,2.82,236462.33,4.16
1615548.3,28.4,2.82,236489.78,4.16
1615292.56,28.4,2.83,236446.01,4.16
1615292.56,28.4,2.83,236446.01,4.16
1615292.56,28.4,2.83,236446.01,4.16
1615092.96,28.4,2.82,236312.09,4.15
1615258.74,28.4,2.83,236720.47,4.16
1615003.0,28.4,2.83,236718.88,4.16
1615003.0,28.4,2.83,236718.88,4.16
1614617.81,28.4,2.82,236469.23,4.16
1614617.81,28.4,2.82,236469.23,4.16
1614617.81,28.4,2.82,236469.23,4.16
1614550.93,28.4,2.83,236567.32,4.16
1614295.19,28.4,2.83,236523.55,4.16
1614228.31,28.4,2.83,236702.58,4.17
1613972.57,28.41,2.83,236658.81,4.17
1613972.57,28.41,2.83,236658.81,4.17
1614162.02,28.41,2.84,237080.52,4.17
1613776.83,28.41,2.83,236718.81,4.17
1613709.95,28.41,2.84,236807.93,4.17
1613783.81,28.41,2.84,237045.47,4.17
1613484.21,28.41,2.84,236761.87,4.17
1613228.47,28.41,2.84,236760.28,4.17
1613228.47,28.41,2.84,236760.28,4.17
1612972.73,28.41,2.84,236718.1,4.17
1612716.99,28.41,2.84,236674.33,4.17
1612882.77,28.42,2.84,237085.25,4.18
1612882.77,28.42,2.84,237085.25,4.18
1612627.03,28.42,2.84,237093.18,4.18
1612371.29,28.42,2.84,237041.48,4.18
1612077.24,28.41,2.84,236761.85,4.17
1611859.62,28.41,2.84,236600.49,4.17
1611603.88,28.41,2.84,236556.72,4.17
1611348.14,28.41,2.84,236556.72,4.17
1611092.41,28.41,2.84,236512.95,4.17
1611092.41,28.41,2.84,236512.95,4.17
1610836.67,28.41,2.84,236512.95,4.17
1610769.78,28.42,2.84,236602.07,4.17
1610959.24,28.42,2.85,236889.83,4.18
1610959.24,28.42,2.85,236889.83,4.18
1610703.5,28.42,2.85,236846.06,4.18
1610447.76,28.42,2.85,236846.06,4.18
1610062.57,28.42,2.85,236663.8,4.18
1609771.05,28.42,2.84,236390.95,4.17
1609515.31,28.42,2.84,236347.18,4.17
1609515.31,28.42,2.84,236347.18,4.17
1609515.31,28.42,2.84,236347.18,4.17
1609259.57,28.42,2.84,236347.18,4.17
1609457.42,28.42,2.85,236353.17,4.17
1609201.69,28.42,2.85,236735.32,4.18
1609201.69,28.42,2.85,236735.32,4.18
1608945.95,28.42,2.85,236743.24,4.18
1608879.07,28.43,2.85,236831.81,4.18
1608879.07,28.43,2.85,236831.81,4.18
1608879.07,28.43,2.85,236831.81,4.18
1608623.33,28.43,2.85,236839.74,4.19
1608367.59,28.43,2.85,236788.04,4.19
1607984.0,28.42,2.85,236426.14,4.18
1607728.26,28.42,2.85,236382.37,4.18
1607472.52,28.42,2.85,236382.37,4.18
1607216.78,28.42,2.85,236449.0,4.18
1606961.04,28.42,2.85,236338.6,4.18
1606705.3,28.43,2.85,236346.52,4.18
1606638.42,28.43,2.85,236435.09,4.18
1606382.68,28.43,2.85,236391.32,4.18
1606126.94,28.43,2.86,236391.32,4.18
1606126.94,28.43,2.86,236391.32,4.18
1605871.2,28.43,2.86,236347.55,4.18
1605615.47,28.43,2.86,236347.55,4.18
1605548.58,28.43,2.86,236436.68,4.19
1605481.7,28.44,2.86,236584.32,4.19
1605671.15,28.44,2.87,236670.24,4.19
1605671.15,28.44,2.87,236670.24,4.19
1605415.41,28.44,2.87,236850.19,4.2
1605159.68,28.44,2.87,236858.12,4.2
1604903.94,28.44,2.87,236806.42,4.2
1604903.94,28.44,2.87,236806.42,4.2
1604648.2,28.44,2.87,236820.02,4.2
1604263.01,28.44,2.87,236570.37,4.19
1604452.46,28.45,2.87,236822.65,4.2
1604196.72,28.45,2.87,236778.88,4.2
1603940.98,28.45,2.87,236778.88,4.2
1603940.98,28.45,2.87,236778.88,4.2
1603555.79,28.44,2.87,236529.24,4.2
1603300.05,28.44,2.87,236542.83,4.2
1603233.17,28.44,2.87,236625.73,4.2
1602977.43,28.45,2.87,236581.96,4.2
1602977.43,28.45,2.87,236581.96,4.2
1602721.69,28.45,2.87,236581.96,4.2
1602721.69,28.45,2.87,236581.96,4.2
1602465.95,28.45,2.87,236538.19,4.2
1602465.95,28.45,2.87,236538.19,4.2
1602655.41,28.45,2.88,236958.78,4.21
1602399.67,28.45,2.88,236957.19,4.21
1602332.78,28.46,2.88,237055.28,4.21
1602077.05,28.46,2.88,237053.69,4.21
1601821.31,28.46,2.88,237011.51,4.21
1601821.31,28.46,2.88,237011.51,4.21
1601754.43,28.46,2.89,237100.63,4.21
1601687.54,28.46,2.89,237248.27,4.22
1601302.35,28.46,2.88,236887.68,4.21
1601302.35,28.46,2.88,236887.68,4.21
1601046.61,28.46,2.88,236843.91,4.21
1601046.61,28.46,2.88,236843.91,4.21
1600725.1,28.45,2.88,236535.53,4.2
1600469.36,28.46,2.88,236535.53,4.21
1600469.36,28.46,2.88,236535.53,4.21
1600213.62,28.46,2.88,236491.76,4.21
1599957.88,28.46,2.88,236491.76,4.21
1600086.19,28.46,2.89,236447.99,4.21
1599786.59,28.46,2.88,236285.68,4.2
1599530.85,28.46,2.88,236610.78,4.21
1599728.7,28.46,2.89,236616.77,4.21
1599472.96,28.46,2.89,236998.65,4.22
1599089.37,28.46,2.89,236637.01,4.21
1599089.37,28.46,2.89,236637.01,4.21
1598797.85,28.46,2.88,236356.09,4.21
1598542.11,28.46,2.88,236312.32,4.21
1598286.38,28.46,2.88,236312.32,4.21
1598219.49,28.46,2.89,236401.44,4.21
1597963.76,28.46,2.89,236408.82,4.21
1597708.02,28.46,2.89,236422.41,4.21
1597708.02,28.46,2.89,236422.41,4.21
1597781.88,28.47,2.89,236678.65,4.22
1598139.98,28.47,2.9,236676.31,4.22
1597818.82,28.47,2.9,236676.31,4.22
1597818.82,28.47,2.9,236676.31,4.22
1597563.08,28.47,2.9,236674.71,4.22
1597752.53,28.48,2.9,236845.8,4.22
1597496.79,28.48,2.9,236803.62,4.22
1597241.06,28.48,2.9,236946.1,4.22
1596855.86,28.47,2.9,236632.54,4.22
1596855.86,28.47,2.9,236632.54,4.22
1596788.98,28.48,2.9,237164.4,4.23
1596788.98,28.48,2.9,237164.4,4.23
1596788.98,28.48,2.9,237147.25,4.23
1596533.24,28.48,2.9,237103.48,4.23
1596466.36,28.48,2.91,237282.85,4.23
1596210.62,28.48,2.91,237296.44,4.23
1595954.88,28.48,2.91,237239.08,4.23
1595699.15,28.48,2.91,237252.67,4.23
1595443.41,28.48,2.91,237195.31,4.23
1595343.01,28.48,2.91,236722.73,4.23
1595276.13,28.49,2.91,236811.86,4.23
1595020.39,28.49,2.91,236858.32,4.23
1595020.39,28.49,2.91,236777.04,4.23
1594764.65,28.49,2.91,236733.27,4.23
1594508.91,28.49,2.91,236733.27,4.23
1594442.03,28.49,2.92,236822.39,4.23
1594186.29,28.49,2.92,236829.76,4.23
1594119.41,28.49,2.92,237009.4,4.24
1593863.67,28.5,2.92,236939.0,4.24
1593863.67,28.5,2.92,236939.0,4.24
1593569.62,28.49,2.92,236703.9,4.23
1593759.07,28.5,2.92,236701.56,4.23
1593536.4,28.49,2.92,236585.29,4.23
1593280.66,28.5,2.92,236585.29,4.23
1593213.77,28.5,2.92,236993.94,4.24
1592958.04,28.5,2.92,237044.15,4.24
1592891.15,28.5,2.93,237133.27,4.24
1592891.15,28.5,2.93,237133.27,4.24
1592824.27,28.5,2.93,237280.91,4.25
1592449.08,28.5,2.93,237070.95,4.24
1592193.34,28.5,2.93,237078.87,4.24
1591937.6,28.5,2.93,237027.18,4.24
1591937.6,28.5,2.93,237027.18,4.24
1591681.86,28.5,2.93,237025.58,4.24
1591614.98,28.5,2.93,237123.67,4.25
1591804.43,28.51,2.94,237209.6,4.25
1591548.7,28.51,2.94,237389.55,4.25
1591349.09,28.51,2.93,237205.95,4.25
1591093.35,28.51,2.94,237219.54,4.25
1590837.62,28.51,2.94,237162.18,4.25
1590581.88,28.51,2.94,237170.11,4.25
1590581.88,28.51,2.94,237113.16,4.25
1590326.14,28.51,2.94,237061.47,4.25
1590070.4,28.51,2.94,237075.06,4.25
1590003.52,28.51,2.94,237157.96,4.25
1589851.01,28.51,2.94,237126.9,4.25
1589595.27,28.51,2.94,237125.3,4.25
1589595.27,28.51,2.94,237125.3,4.25
1589528.38,28.52,2.94,237223.39,4.26
1589709.44,28.52,2.95,237226.68,4.26
1589322.65,28.52,2.94,237221.06,4.26
1589322.65,28.52,2.94,237286.73,4.26
1589066.91,28.52,2.94,237409.46,4.26
1589000.02,28.52,2.95,237450.41,4.26
1588744.29,28.52,2.95,237463.91,4.26
1588744.29,28.52,2.95,237525.28,4.26
1588744.29,28.52,2.95,237526.11,4.26
1588488.55,28.52,2.95,237482.34,4.26
1588488.55,28.52,2.95,237482.34,4.26
1588774.9,28.53,2.95,238001.72,4.27
1588674.5,28.53,2.96,237343.52,4.26
1588418.77,28.53,2.96,237299.75,4.26
1588163.03,28.53,2.96,237299.75,4.26
1588163.03,28.53,2.96,237299.75,4.26
1587750.94,28.53,2.95,236910.37,4.26
1587750.94,28.53,2.95,236910.37,4.26
1587495.2,28.53,2.95,236866.6,4.26
1587684.65,28.53,2.96,237287.2,4.26
1587617.77,28.54,2.96,237376.32,4.27
1587617.77,28.54,2.96,237376.32,4.27
1587550.88,28.54,2.97,237523.96,4.27
1587295.15,28.54,2.97,237480.19,4.27
1587058.69,28.54,2.96,237214.63,4.27
1587248.14,28.54,2.97,237635.35,4.27
1587181.26,28.55,2.97,237724.47,4.28
1587255.12,28.55,2.98,237962.01,4.28
1586999.39,28.55,2.98,237975.6,4.28
1586932.5,28.55,2.98,238058.5,4.28
1586932.5,28.55,2.98,238058.5,4.28
1586676.77,28.55,2.98,238014.73,4.28
1586676.77,28.55,2.98,238014.73,4.28
1586609.88,28.56,2.98,238193.77,4.29
1586354.14,28.56,2.98,238192.17,4.29
1586354.14,28.56,2.98,238192.17,4.29
1586098.41,28.56,2.99,238150.0,4.29
1586031.52,28.56,2.99,238239.12,4.29
1585964.64,28.56,2.99,238386.76,4.29
1585708.9,28.57,2.99,238400.35,4.29
1585453.16,28.57,2.99,238342.99,4.29
1585197.42,28.57,2.99,238299.22,4.29
1585197.42,28.57,2.99,238299.22,4.29
1585130.54,28.57,3.0,238478.25,4.3
1585130.54,28.57,3.0,238478.25,4.3
1584745.35,28.56,2.99,238117.53,4.29
1584489.61,28.57,2.99,238073.76,4.29
1584233.87,28.57,2.99,238073.76,4.29
1584362.19,28.57,3.0,238029.99,4.29
1584062.58,28.57,2.99,237865.34,4.29
1583806.84,28.57,2.99,238229.85,4.3
1583551.11,28.57,2.99,238186.08,4.3
1583551.11,28.57,2.99,238186.08,4.3
1583328.43,28.57,2.99,237977.5,4.29
1583517.88,28.57,3.0,238398.22,4.3
1583517.88,28.57,3.0,238398.22,4.3
1583262.14,28.57,3.0,238396.62,4.3
1583006.4,28.57,3.0,238354.45,4.3
1582939.52,28.58,3.0,238443.57,4.3
1582796.76,28.57,3.0,238312.26,4.3
1582541.02,28.57,3.0,238319.64,4.3
1582285.29,28.58,3.0,238275.87,4.3
1582029.55,28.58,3.0,238275.87,4.3
1582219.0,28.58,3.01,238273.53,4.3
1582347.31,28.59,3.01,238229.76,4.3
1582536.76,28.59,3.02,239021.05,4.32
1582151.57,28.59,3.01,238600.79,4.31
1581895.83,28.59,3.02,238600.79,4.31
1581828.95,28.59,3.02,239005.38,4.32
1581443.76,28.59,3.01,238676.67,4.31
1581641.61,28.59,3.02,239262.96,4.33
1581574.73,28.6,3.02,239352.08,4.33
1581318.99,28.6,3.02,239359.45,4.33
1581063.25,28.6,3.02,239315.68,4.33
1580679.66,28.59,3.02,238911.21,4.32
1580679.66,28.59,3.02,238911.21,4.32
1580869.11,28.6,3.03,239331.86,4.33
1580869.11,28.6,3.03,239331.86,4.33
1580869.11,28.6,3.03,239392.16,4.33
1580613.37,28.6,3.03,239400.08,4.33
1580357.63,28.6,3.03,239348.39,4.33
1580101.9,28.6,3.03,239356.31,4.33
1579846.16,28.6,3.03,239304.62,4.33
1579779.27,28.6,3.03,239393.74,4.33
1579779.27,28.6,3.03,239393.74,4.33
1579523.54,28.6,3.03,239442.12,4.34
1579523.54,28.6,3.03,239442.12,4.34
1579267.8,28.61,3.03,239440.52,4.34
