ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3d6d-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3d6d-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3d6d-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3d6d-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3d6d-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
1213,6212,5556340,6212,6976500
1213,6212,5556340,6212,6977500
1213,6212,5556340,6212,6977500
1213,6212,5556340,6212,6977500
1213,6212,5556340,6212,6978500
1213,6212,5556340,6212,6979500
1213,6212,5556340,6212,6981500
1213,6212,5556340,6212,6982500
1213,6212,5556340,6212,6983500
1213,6212,5556340,6212,6983960
1213,6212,5556340,6212,6984960
1213,6212,5556340,6212,6985770
1213,6212,5556340,6212,6986770
1213,6212,5556340,6212,6987770
1213,6212,5556340,6212,6988770
1213,6212,5556340,6212,6989580
1213,6212,5556340,6212,6990230
1213,6212,5556340,6212,6990700
1213,6212,5556340,6212,6998700
1213,6212,5556340,6212,6998930
1213,6212,5556340,6212,6999930
1213,6212,5556340,6212,6999930
1213,6212,5556340,6212,7000740
1213,6212,5556340,6212,7001390
1213,6212,5556340,6212,7002390
1213,6212,5556340,6212,7003200
1213,6212,5556340,6212,7004200
1213,6212,5556340,6212,7004200
1213,6212,5556340,6212,7004520
1213,6212,5556340,6212,7004980
1213,6212,5556340,6212,7005980
1213,6212,5556340,6212,7006980
1213,6212,5556340,6212,7007440
1213,6212,5556340,6212,7007910
1213,6212,5556340,6212,7008910
1213,6212,5556340,6212,7009720
1213,6212,5556390,6212,7009770
1213,6212,5556390,6212,7010770
1213,6212,5556390,6212,7011360
1213,6212,5556390,6212,7011730
1213,6212,5556390,6212,7011730
1213,6212,5556390,6212,7012730
1213,6212,5556390,6212,7013200
1213,6212,5556390,6212,7014200
1213,6212,5556390,6212,7015200
1213,6212,5556390,6212,7015200
1213,6212,5556390,6212,7015670
1213,6212,5556390,6212,7016670
1213,6212,5556390,6212,7017670
1213,6212,5556390,6212,7018260
1213,6212,5556390,6212,7019070
1213,6212,5556390,6212,7019070
1213,6212,5556390,6212,7019530
1213,6212,5556390,6212,7020530
1213,6212,5556390,6212,7021530
1213,6212,5556390,6212,7022530
1213,6212,5556390,6212,7023530
1213,6212,5556390,6212,7024530
1213,6212,5556390,6212,7024530
1213,6212,5556390,6212,7024530
1213,6212,5556390,6212,7025340
1213,6212,5556390,6212,7026340
1213,6212,5556390,6212,7027340
1213,6212,5556390,6212,7028340
1213,6212,5556390,6212,7028810
1213,6212,5556390,6212,7029810
1213,6212,5556390,6212,7029810
1213,6212,5556390,6212,7030280
1213,6212,5556390,6212,7031280
1213,6212,5556390,6212,7031280
1213,6212,5556390,6212,7032280
1213,6212,5556390,6212,7033090
1213,6212,5556390,6212,7033900
1213,6212,5556390,6212,7034900
1213,6212,5556390,6212,7035900
1213,6212,5556390,6212,7036120
1213,6212,5556390,6212,7036120
1213,6212,5556390,6212,7037120
1213,6212,5556390,6212,7037120
1213,6212,5556390,6212,7037440
1213,6212,5556390,6212,7038090
1213,6212,5556390,6212,7038560
1213,6212,5556390,6212,7039150
1213,6212,5556390,6212,7040150
1213,6212,5556390,6212,7040620
1213,6212,5556390,6212,7041620
1213,6212,5556390,6212,7042620
1213,6212,5556390,6212,7043620
1213,6212,5556390,6212,7044620
1213,6212,5556390,6212,7044620
1213,6212,5556390,6212,7045090
1213,6212,5556390,6212,7045090
1213,6212,5556390,6212,7045320
1213,6212,5556390,6212,7046320
1213,6212,5556390,6212,7047320
1213,6212,5556390,6212,7047640
1213,6212,5556390,6212,7048010
1213,6212,5556390,6212,7048010
1213,6212,5556390,6212,7049010
1213,6212,5556390,6212,7049820
1213,6212,5556390,6212,7050470
1213,6212,5556390,6212,7051470
1213,6212,5556390,6212,7051470
1213,6212,5556390,6212,7052120
1213,6212,5556390,6212,7053120
1213,6212,5556390,6212,7054120
1213,6212,5556390,6212,7055120
1213,6212,5556390,6212,7056120
1213,6212,5556390,6212,7056350
1213,6212,5556390,6212,7056350
1213,6212,5556440,6212,7056400
1213,6212,5556440,6212,7056990
1213,6212,5556440,6212,7057990
1213,6212,5556440,6212,7057990
1213,6212,5556440,6212,7058640
1213,6212,5556440,6212,7059640
1213,6212,5556440,6212,7060120
1213,6212,5556440,6212,7060930
1213,6212,5556440,6212,7061740
1213,6212,5556440,6212,7062740
1213,6212,5556440,6212,7063210
1213,6212,5556440,6212,7063800
1213,6212,5556440,6212,7064450
1213,6212,5556440,6212,7064450
1213,6212,5556440,6212,7064450
1213,6212,5556440,6212,7065450
1213,6212,5556440,6212,7065910
1213,6212,5556440,6212,7065910
1213,6212,5556440,6212,7065910
1213,6212,5556440,6212,7065910
1213,6212,5556440,6212,7066910
1213,6212,5556440,6212,7067560
1213,6212,5556440,6212,7068030
1213,6212,5556440,6212,7069030
1213,6212,5556440,6212,7069840
1213,6212,5556440,6212,7070490
1213,6212,5556440,6212,7071490
1213,6212,5556440,6212,7072300
1213,6212,5556440,6212,7073110
1213,6212,5556440,6212,7073760
1213,6212,5556440,6212,7074230
1213,6212,5556440,6212,7075230
1213,6212,5556440,6212,7076230
1213,6212,5556440,6212,7076230
1213,6212,5556440,6212,7076690
1213,6212,5556440,6212,7077690
1213,6212,5556440,6212,7078690
1213,6212,5556440,6212,7078690
1213,6212,5556440,6212,7078690
1213,6212,5556440,6212,7079160
1213,6212,5556440,6212,7080160
1213,6212,5556440,6212,7081160
1213,6212,5556440,6212,7081810
1213,6212,5556440,6212,7082620
1213,6212,5556440,6212,7082940
1213,6212,5556440,6212,7082940
1213,6212,5556440,6212,7083590
1213,6212,5556440,6212,7084060
1213,6212,5556440,6212,7085060
1213,6212,5556440,6212,7085530
1213,6212,5556440,6212,7086530
1213,6212,5556440,6212,7087340
1213,6212,5556440,6212,7088340
1213,6212,5556440,6212,7088570
1213,6212,5556440,6212,7089380
1213,6212,5556440,6212,7089850
1213,6212,5556440,6212,7089850
1213,6212,5556440,6212,7090170
1213,6212,5556440,6212,7090170
1213,6212,5556440,6212,7091170
1213,6212,5556440,6212,7091400
1213,6212,5556440,6212,7091950
1213,6212,5556440,6212,7092270
1213,6212,5556440,6212,7092590
1213,6212,5556440,6212,7092590
1213,6212,5556440,6212,7093060
1213,6212,5556440,6212,7093060
1213,6212,5556440,6212,7094060
1213,6212,5556440,6212,7094870
1213,6212,5556440,6212,7095870
1213,6212,5556440,6212,7095870
1213,6212,5556440,6212,7095870
1213,6212,5556440,6212,7096680
1213,6212,5556440,6212,7097490
1213,6212,5556440,6212,7097720
1213,6212,5556440,6212,7098530
1213,6212,5556440,6212,7099530
1213,6212,5556440,6212,7100340
1213,6212,5556440,6212,7100820
1213,6212,5556440,6212,7101820
1213,6212,5556440,6212,7101820
1213,6212,5556440,6212,7102820
1213,6212,5556440,6212,7103630
1213,6212,5556440,6212,7103630
1213,6212,5556600,6212,7103790
1213,6212,5556600,6212,7104260
1213,6212,5556600,6212,7104730
1213,6212,5556600,6212,7105730
1213,6212,5556600,6212,7106320
1213,6212,5556600,6212,7106790
1213,6212,5556600,6212,7107110
1213,6212,5556600,6212,7108110
1213,6212,5556600,6212,7108430
1213,6212,5556600,6212,7109240
1213,6212,5556600,6212,7110240
1213,6212,5556600,6212,7110710
1213,6212,5556600,6212,7111710
1213,6212,5556600,6212,7112710
1213,6212,5556600,6212,7113710
1213,6212,5556600,6212,7114520
1213,6212,5556600,6212,7115330
1213,6212,5556920,6212,7115650
1213,6212,5556920,6212,7115650
1213,6212,5556920,6212,7116110
1213,6212,5556920,6212,7116760
1213,6212,5556920,6212,7117230
1213,6212,5556920,6212,7117700
1213,6212,5556920,6212,7117700
1213,6212,5556920,6212,7118700
1213,6212,5556920,6212,7119510
1213,6212,5556920,6212,7120510
1213,6212,5556920,6212,7120510
1213,6212,5556920,6212,7120740
1213,6212,5556920,6212,7120740
1213,6212,5556920,6212,7120740
1213,6212,5557570,6212,7121390
1213,6212,5557570,6212,7122200
1213,6212,5557570,6212,7122520
1213,6212,5557570,6212,7123520
1213,6212,5557570,6212,7124520
1213,6212,5557570,6212,7125520
1213,6212,5557570,6212,7126520
1213,6212,5557570,6212,7127330
1213,6212,5557570,6212,7128330
1213,6212,5557570,6212,7128800
1213,6212,5557570,6212,7129610
1213,6212,5557570,6212,7129840
1213,6212,5557570,6212,7129840
1213,6212,5557570,6212,7130840
1213,6212,5557570,6212,7131840
1213,6212,5557570,6212,7132310
1213,6212,5557570,6212,7133310
1213,6212,5557570,6212,7133540
1213,6212,5557570,6212,7134130
1213,6212,5557570,6212,7134130
1213,6212,5557570,6212,7135130
1213,6212,5557570,6212,7136130
1213,6212,5557570,6212,7136940
1213,6212,5557570,6212,7137940
1213,6212,5557570,6212,7138590
1213,6212,5557570,6212,7138590
1213,6212,5557570,6212,7139590
1213,6212,5557570,6212,7140590
1213,6212,5557570,6212,7140910
1213,6212,5557570,6212,7140910
1213,6212,5557570,6212,7141720
1213,6212,5557570,6212,7142190
1213,6212,5557570,6212,7143000
1213,6212,5557570,6212,7143000
1213,6212,5557570,6212,7143000
1213,6212,5557570,6212,7143810
1213,6212,5557570,6212,7144810
1213,6212,5557570,6212,7145280
1213,6212,5557570,6212,7145750
1213,6212,5557570,6212,7146560
1213,6212,5557570,6212,7147560
1213,6212,5557570,6212,7147880
1213,6212,5557570,6212,7148350
1213,6212,5557570,6212,7148670
1213,6212,5557570,6212,7149670
1213,6212,5557570,6212,7150140
1213,6212,5557570,6212,7151140
1213,6212,5557570,6212,7152140
1213,6212,5557570,6212,7153140
1213,6212,5557570,6212,7154140
1213,6212,5557570,6212,7154140
1213,6212,5557570,6212,7154460
1213,6212,5557570,6212,7155460
1213,6212,5557570,6212,7156270
1213,6212,5557570,6212,7157080
1213,6212,5557570,6212,7158080
1213,6212,5557570,6212,7158730
1213,6212,5557570,6212,7159200
1213,6212,5557570,6212,7160010
1213,6212,5557570,6212,7161010
1213,6212,5557570,6212,7161240
1213,6212,5557570,6212,7162240
1213,6212,5557570,6212,7163240
1213,6212,5557570,6212,7164050
1213,6212,5557570,6212,7164520
1213,6212,5557570,6212,7164990
1213,6212,5557570,6212,7165460
1213,6212,5557570,6212,7166460
1213,6212,5557570,6212,7167270
1213,6212,5557570,6212,7167860
1213,6212,5557570,6212,7168320
1213,6212,5557570,6212,7168970
1213,6212,5557570,6212,7169440
1213,6212,5557570,6212,7170440
1213,6212,5557570,6212,7171440
1213,6212,5557570,6212,7171760
1213,6212,5557570,6212,7172570
1213,6212,5557570,6212,7173380
1213,6212,5557570,6212,7173930
1213,6212,5557570,6212,7174400
1213,6212,5557570,6212,7175400
1213,6212,5557570,6212,7176400
1213,6212,5557570,6212,7177400
1213,6212,5557570,6212,7177400
1213,6212,5557570,6212,7177870
1213,6212,5557570,6212,7178680
1213,6212,5557570,6212,7179680
1213,6212,5557570,6212,7180680
1213,6212,5557570,6212,7181330
1213,6212,5557570,6212,7181800
1213,6212,5557570,6212,7182270
1213,6212,5557570,6212,7183270
1213,6212,5557570,6212,7183740
1213,6212,5557570,6212,7184550
1213,6212,5557570,6212,7185550
1213,6212,5557570,6212,7186550
1213,6212,5557570,6212,7187550
1213,6212,5558570,6212,7188550
1213,6212,5558570,6212,7189360
1213,6212,5558570,6212,7190010
1213,6212,5558570,6212,7191010
1213,6212,5558570,6212,7192010
1213,6212,5558570,6212,7192240
1213,6212,5558570,6212,7192710
1213,6212,5558570,6212,7193710
1213,6212,5558570,6212,7194180
1213,6212,5558570,6212,7195180
1213,6212,5558570,6212,7195180
1213,6212,5558570,6212,7195830
1213,6212,5558570,6212,7196640
1213,6212,5558570,6212,7197110
1213,6212,5558570,6212,7197700
1213,6212,5558570,6212,7198070
1213,6212,5558570,6212,7199070
1213,6212,5558570,6212,7199880
1213,6212,5558570,6212,7200880
1213,6212,5558570,6212,7201880
1213,6212,5558570,6212,7202880
1213,6212,5558570,6212,7203880
1213,6212,5558570,6212,7204350
1213,6212,5558570,6212,7205160
1213,6212,5558730,6212,7205320
1213,6212,5558730,6212,7206130
1213,6212,5558730,6212,7207130
1213,6212,5558730,6212,7208130
1213,6212,5558730,6212,7208450
1213,6212,5558730,6212,7209100
1213,6212,5558730,6212,7210100
1213,6212,5558730,6212,7211100
1213,6212,5558730,6212,7212100
1213,6212,5558730,6212,7212100
1213,6212,5558730,6212,7213100
1213,6212,5558730,6212,7214100
1213,6212,5558730,6212,7214910
1213,6212,5558730,6212,7215910
1213,6212,5558730,6212,7215910
1213,6212,5558730,6212,7216380
1213,6212,5558730,6212,7217380
1213,6212,5558730,6212,7218190
1213,6212,5558730,6212,7219190
1213,6212,5558730,6212,7219660
1213,6212,5558730,6212,7220310
1213,6212,5558730,6212,7221120
1213,6212,5558730,6212,7221590
1213,6212,5558730,6212,7221590
1213,6212,5558730,6212,7222060
1213,6212,5558730,6212,7222870
1213,6212,5558730,6212,7223680
1213,6212,5558730,6212,7224680
1213,6212,5558730,6212,7224680
1213,6212,5558730,6212,7225680
1213,6212,5558730,6212,7226490
1213,6212,5558730,6212,7226960
1213,6212,5558730,6212,7227430
1213,6212,5558730,6212,7227430
1213,6212,5558730,6212,7228080
1213,6212,5558730,6212,7228310
1213,6212,5558730,6212,7229310
1213,6212,5558730,6212,7230120
1213,6212,5558730,6212,7230930
1213,6212,5558730,6212,7231930
1213,6212,5558730,6212,7232930
1213,6212,5558730,6212,7233300
1213,6212,5558730,6212,7234300
1213,6212,5558730,6212,7234770
1213,6212,5558730,6212,7235240
1213,6212,5558730,6212,7236240
1213,6212,5558730,6212,7237050
1213,6212,5558730,6212,7237860
1213,6212,5558730,6212,7238670
1213,6212,5558730,6212,7238670
1213,6212,5558730,6212,7238670
1213,6212,5558730,6212,7239670
1213,6212,5558730,6212,7240480
1213,6212,5558730,6212,7240480
1213,6212,5558730,6212,7241290
1213,6212,5558730,6212,7242290
1213,6212,5558730,6212,7242610
1213,6212,5558730,6212,7243610
1213,6212,5558730,6212,7244610
1213,6212,5558730,6212,7245420
1213,6212,5558730,6212,7246420
1213,6212,5558730,6212,7247230
1213,6212,5558730,6212,7248040
1213,6212,5559050,6212,7248360
1213,6212,5559210,6212,7248520
1213,6212,5559210,6212,7249520
1213,6212,5559210,6212,7249520
1213,6212,5559210,6212,7250520
1213,6212,5559210,6212,7250890
1213,6212,5559210,6212,7251540
1213,6212,5559210,6212,7252350
1213,6212,5559210,6212,7253160
1213,6212,5559210,6212,7253970
1213,6212,5559210,6212,7254780
1213,6212,5559210,6212,7255100
1213,6212,5559210,6212,7256100
1213,6212,5559210,6212,7256100
1213,6212,5559210,6212,7257100
1213,6212,5559210,6212,7257910
1213,6212,5559210,6212,7257910
1213,6212,5559210,6212,7258910
1213,6212,5559210,6212,7259720
1213,6212,5559210,6212,7260190
1213,6212,5559210,6212,7261190
1213,6212,5559210,6212,7262190
1213,6212,5559210,6212,7263190
1213,6212,5559210,6212,7263660
1213,6212,5559210,6212,7264660
1213,6212,5559210,6212,7264660
1213,6212,5559210,6212,7265660
1213,6212,5559210,6212,7266660
1213,6212,5559210,6212,7267660
1213,6212,5559210,6212,7268250
1213,6212,5559210,6212,7269060
1213,6212,5559210,6212,7270060
1213,6212,5559210,6212,7270530
1213,6212,5559210,6212,7270850
1213,6212,5559210,6212,7271850
1213,6212,5559210,6212,7272660
1213,6212,5559210,6212,7272660
1213,6212,5559210,6212,7273660
1213,6212,5559210,6212,7274660
1213,6212,5559210,6212,7275660
1213,6212,5559210,6212,7276470
1213,6212,5559210,6212,7276940
1213,6212,5559210,6212,7277750
1213,6212,5559320,6212,7277860
1213,6212,5559320,6212,7278860
1213,6212,5559320,6212,7279860
1213,6212,5559320,6212,7280330
1213,6212,5559320,6212,7280330
1213,6212,5559320,6212,7280800
1213,6212,5559320,6212,7281800
1213,6212,5559320,6212,7281800
1213,6212,5559320,6212,7282270
1213,6212,5559320,6212,7282820
1213,6212,5559320,6212,7283820
1213,6212,5559320,6212,7284290
1213,6212,5559320,6212,7285290
1213,6212,5559320,6212,7286290
1213,6212,5559320,6212,7286940
1213,6212,5559320,6212,7287750
1213,6212,5559320,6212,7288560
1213,6212,5559320,6212,7289560
1213,6212,5559320,6212,7290560
1213,6212,5559320,6212,7291560
1213,6212,5559320,6212,7292030
1213,6212,5559320,6212,7293030
1213,6212,5559320,6212,7293680
1213,6212,5559320,6212,7294490
1213,6212,5559320,6212,7295140
1213,6212,5559320,6212,7296140
1213,6212,5559320,6212,7296790
1213,6212,5559320,6212,7297600
1213,6212,5559320,6212,7297600
1213,6212,5559320,6212,7298600
1213,6212,5559320,6212,7298600
1213,6212,5559640,6212,7298920
1213,6212,5559640,6212,7299240
1213,6212,5559640,6212,7300240
1213,6212,5559640,6212,7301240
1213,6212,5559640,6212,7302240
1213,6212,5559640,6212,7302700
1213,6212,5559640,6212,7303170
1213,6212,5559640,6212,7303490
1213,6212,5559640,6212,7304490
1213,6212,5559640,6212,7305490
1213,6212,5559640,6212,7306490
1213,6212,5559640,6212,7307490
1213,6212,5559640,6212,7308140
1213,6212,5559640,6212,7308140
1213,6212,5559640,6212,7308950
1213,6212,5559640,6212,7309270
1213,6212,5559640,6212,7310270
1213,6212,5559640,6212,7311270
1213,6212,5559640,6212,7312080
1213,6212,5559640,6212,7313080
1213,6212,5559640,6212,7313730
1213,6212,5559640,6212,7314730
1213,6212,5559640,6212,7315380
1213,6212,5559960,6212,7315700
1213,6212,5559960,6212,7316250
1213,6212,5559960,6212,7316570
1213,6212,5559960,6212,7317040
1213,6212,5559960,6212,7318040
1213,6212,5559960,6212,7318360
1213,6212,5559960,6212,7318360
1213,6212,5559960,6212,7318590
1213,6212,5559960,6212,7319590
1213,6212,5559960,6212,7320590
1213,6212,5560010,6212,7320640
1213,6212,5560010,6212,7321100
1213,6212,5560010,6212,7321750
1213,6212,5560010,6212,7322400
1213,6212,5560010,6212,7322400
1213,6212,5560010,6212,7323210
1213,6212,5560010,6212,7324020
1213,6212,5560010,6212,7325020
1213,6212,5560010,6212,7326020
1213,6212,5560010,6212,7326830
1213,6212,5560010,6212,7327830
1213,6212,5560010,6212,7328830
1213,6212,5560010,6212,7329830
1213,6212,5560010,6212,7330830
1213,6212,5560010,6212,7331830
1213,6212,5560010,6212,7332640
1213,6212,5560010,6212,7333640
1213,6212,5560010,6212,7334230
1213,6212,5560010,6212,7335230
1213,6212,5560010,6212,7335550
1213,6212,5560010,6212,7336360
1213,6212,5560010,6212,7336360
1213,6212,5560010,6212,7337360
1213,6212,5560010,6212,7337680
1213,6212,5560010,6212,7338680
1213,6212,5560010,6212,7338680
1213,6212,5560010,6212,7339000
1213,6212,5560010,6212,7339000
1213,6212,5560010,6212,7339470
1213,6212,5560010,6212,7340470
1213,6212,5560010,6212,7340690
1213,6212,5560010,6212,7341690
1213,6212,5560010,6212,7342690
1213,6212,5560010,6212,7343690
1213,6212,5560010,6212,7344690
1213,6212,5560010,6212,7345690
1213,6212,5560010,6212,7345690
1213,6212,5560010,6212,7346160
1213,6212,5560010,6212,7346630
1213,6212,5560010,6212,7346630
1213,6212,5560010,6212,7346860
1213,6212,5560010,6212,7347080
1213,6212,5560010,6212,7347670
1213,6212,5560010,6212,7348140
1213,6212,5560010,6212,7348610
1213,6212,5560010,6212,7349610
1213,6212,5560010,6212,7350080
1213,6212,5560010,6212,7350400
1213,6212,5560010,6212,7351050
1213,6212,5560010,6212,7352050
1213,6212,5560010,6212,7352520
1213,6212,5560010,6212,7352990
1213,6212,5560010,6212,7353800
1213,6212,5560010,6212,7354120
1213,6212,5560010,6212,7354120
1213,6212,5560010,6212,7354930
1213,6212,5560010,6212,7355740
1213,6212,5560010,6212,7356390
1213,6212,5560010,6212,7356390
1213,6212,5560010,6212,7356860
1213,6212,5560010,6212,7357860
1213,6212,5560010,6212,7358860
1213,6212,5560010,6212,7359080
1213,6212,5560120,6212,7359190
1213,6212,5560120,6212,7360000
1213,6212,5560120,6212,7361000
1213,6212,5560120,6212,7362000
1213,6212,5560120,6212,7362000
1213,6212,5560120,6212,7363000
1213,6212,5560120,6212,7364000
1213,6212,5560120,6212,7365000
1213,6212,5560120,6212,7365000
1213,6212,5560120,6212,7365810
1213,6212,5560120,6212,7366810
1213,6212,5560120,6212,7367810
1213,6212,5560120,6212,7368810
1213,6212,5560120,6212,7368810
1213,6212,5560120,6212,7369810
1213,6212,5560120,6212,7369810
1213,6212,5560120,6212,7370290
1213,6212,5560120,6212,7371290
1213,6212,5560120,6212,7371940
1213,6212,5560120,6212,7372940
1213,6212,5560120,6212,7373940
1213,6212,5560120,6212,7373940
1213,6212,5560120,6212,7374940
1213,6212,5560120,6212,7375940
1213,6212,5560120,6212,7376940
1213,6212,5560120,6212,7377750
1213,6212,5560120,6212,7378220
1213,6212,5560120,6212,7379030
1213,6212,5560120,6212,7380030
1213,6212,5560120,6212,7380350
1213,6212,5560120,6212,7380820
1213,6212,5560120,6212,7381820
1213,6212,5560120,6212,7382820
1213,6212,5560120,6212,7383140
1213,6212,5560120,6212,7384140
1213,6212,5560120,6212,7385140
1213,6212,5560120,6212,7385140
1213,6212,5560120,6212,7385140
1213,6212,5560120,6212,7385610
1213,6212,5560120,6212,7385930
1213,6212,5560120,6212,7386930
1213,6212,5560120,6212,7386930
1213,6212,5560120,6212,7387740
1213,6212,5560120,6212,7387970
1213,6212,5560120,6212,7388970
1213,6212,5560120,6212,7389970
1213,6212,5560120,6212,7390440
1213,6212,5560120,6212,7390440
1213,6212,5560120,6212,7390440
1213,6212,5560120,6212,7391440
1213,6212,5560440,6212,7391760
1213,6212,5560440,6212,7391760
1213,6212,5560440,6212,7392760
1213,6212,5560760,6212,7393080
1213,6212,5560760,6212,7394080
1213,6212,5560760,6212,7394890
1213,6212,5560760,6212,7394890
1213,6212,5560760,6212,7395540
1213,6212,5560760,6212,7396350
1213,6212,5560760,6212,7397350
1213,6212,5560760,6212,7398160
1213,6212,5560760,6212,7398630
1213,6212,5560760,6212,7399100
1213,6212,5560760,6212,7399100
1213,6212,5560760,6212,7400100
1213,6212,5560760,6212,7400910
1213,6212,5560760,6212,7401720
1213,6212,5560760,6212,7402310
1213,6212,5560760,6212,7403120
1213,6212,5560760,6212,7404120
1213,6212,5560760,6212,7404340
1213,6212,5560760,6212,7404340
1213,6212,5560760,6212,7405340
1213,6212,5560760,6212,7405340
1213,6212,5560760,6212,7406340
1213,6212,5560760,6212,7407150
1213,6212,5560760,6212,7408150
1213,6212,5560760,6212,7408630
1213,6212,5560760,6212,7409280
1213,6212,5560760,6212,7410280
1213,6212,5560760,6212,7411090
1213,6212,5560760,6212,7412090
1213,6212,5560760,6212,7414090
1213,6212,5560760,6212,7414560
1213,6212,5560760,6212,7415560
1213,6212,5560920,6212,7415720
1213,6212,5560920,6212,7416720
1213,6212,5560920,6212,7416720
1213,6212,5560920,6212,7417040
1213,6212,5560920,6212,7418040
1213,6212,5560920,6212,7419040
1213,6212,5560920,6212,7420040
1213,6212,5560920,6212,7420360
1213,6212,5560920,6212,7420680
1213,6212,5560920,6212,7421330
1213,6212,5560920,6212,7422330
1213,6212,5560920,6212,7423140
1213,6212,5560920,6212,7424140
1213,6212,5560920,6212,7425140
1213,6212,5560920,6212,7425950
1213,6212,5560920,6212,7426950
1213,6212,5560920,6212,7427950
1213,6212,5560920,6212,7427950
1213,6212,5560920,6212,7428950
1213,6212,5560920,6212,7429420
1213,6212,5560920,6212,7430070
1213,6212,5560920,6212,7431070
1213,6212,5560920,6212,7432070
1213,6212,5560920,6212,7433070
1213,6212,5560920,6212,7434070
1213,6212,5560920,6212,7434540
1213,6212,5560920,6212,7435540
1213,6212,5560920,6212,7436190
1213,6212,5560920,6212,7437190
1213,6212,5560920,6212,7438190
1213,6212,5560920,6212,7439000
1213,6212,5560920,6212,7440000
1213,6212,5560920,6212,7440000
1213,6212,5560920,6212,7444000
1213,6212,5560920,6212,7444810
1213,6212,5560920,6212,7445810
1213,6212,5560920,6212,7446810
1213,6212,5560920,6212,7447280
1213,6212,5560920,6212,7448090
1213,6212,5560920,6212,7449090
1213,6212,5560920,6212,7449090
1213,6212,5560920,6212,7450090
1213,6212,5560920,6212,7450090
1213,6212,5560920,6212,7450680
1213,6212,5560920,6212,7451490
1213,6212,5560920,6212,7452300
1213,6212,5560920,6212,7453300
1213,6212,5560920,6212,7453530
1213,6212,5560920,6212,7454530
1213,6212,5560920,6212,7455530
1213,6212,5560920,6212,7455530
1213,6212,5560920,6212,7456530
1213,6212,5560920,6212,7457530
1213,6212,5560920,6212,7458180
1213,6212,5560920,6212,7458500
1213,6212,5560920,6212,7458970
1213,6212,5560920,6212,7459970
1213,6212,5560920,6212,7460970
1213,6212,5560920,6212,7460970
1213,6212,5560920,6212,7461970
1213,6212,5560920,6212,7462970
1213,6212,5560920,6212,7463780
1213,6212,5560920,6212,7464330
1213,6212,5560920,6212,7464550
1213,6212,5560920,6212,7465550
1213,6212,5560920,6212,7466550
1213,6212,5560920,6212,7466770
1213,6212,5560920,6212,7467770
1213,6212,5560920,6212,7468770
1213,6212,5560920,6212,7469770
1213,6212,5560920,6212,7470240
1213,6212,5560920,6212,7471240
1213,6212,5560920,6212,7472240
1213,6212,5560920,6212,7472710
1213,6212,5560920,6212,7473030
1213,6212,5560920,6212,7473350
1213,6212,5560920,6212,7474350
1213,6212,5561080,6212,7474510
1213,6212,5561080,6212,7475510
1213,6212,5561080,6212,7476510
1213,6212,5561080,6212,7477320
1213,6212,5561080,6212,7478320
1213,6212,5561240,6212,7478480
1213,6212,5561240,6212,7478940
1213,6212,5561240,6212,7478940
1213,6212,5561240,6212,7479940
1213,6212,5561240,6212,7480410
1213,6212,5561240,6212,7481410
1213,6212,5561240,6212,7481410
1213,6212,5561240,6212,7482410
1213,6212,5561240,6212,7483410
1213,6212,5561240,6212,7484410
1213,6212,5561240,6212,7485410
1213,6212,5561240,6212,7486410
1213,6212,5561240,6212,7487410
1213,6212,5561240,6212,7488410
1213,6212,5561240,6212,7488410
1213,6212,5561240,6212,7489410
1213,6212,5561240,6212,7490410
1213,6212,5561240,6212,7491410
1213,6212,5561240,6212,7492220
1213,6212,5561240,6212,7493030
1213,6212,5561240,6212,7493840
1213,6212,5561240,6212,7494490
1213,6212,5561240,6212,7494810
1213,6212,5561240,6212,7495810
1213,6212,5561240,6212,7496810
1213,6212,5561240,6212,7497810
1213,6212,5561240,6212,7498360
1213,6212,5561240,6212,7498680
1213,6212,5561240,6212,7498680
1213,6212,5561240,6212,7499330
1213,6212,5561240,6212,7500330
1213,6212,5561240,6212,7500330
1213,6212,5561240,6212,7501140
1213,6212,5561240,6212,7501950
1213,6212,5561240,6212,7502600
1213,6212,5561240,6212,7503150
1213,6212,5561240,6212,7503800
1213,6212,5561240,6212,7504800
1213,6212,5561240,6212,7504800
1213,6212,5561290,6212,7504850
1213,6212,5561290,6212,7504850
1213,6212,5561290,6212,7505850
1213,6212,5561290,6212,7506850
1213,6212,5561290,6212,7507850
1213,6212,5561290,6212,7508320
1213,6212,5561290,6212,7509320
1213,6212,5561290,6212,7510320
1213,6212,5561290,6212,7511130
1213,6212,5561290,6212,7511940
1213,6212,5561290,6212,7512750
1213,6212,5561290,6212,7513560
1213,6212,5561290,6212,7514030
