ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_617f-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_617f-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_617f-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_617f-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_617f-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
1636130.15,27.85,2.28,201787.82,3.44
1635874.41,27.85,2.28,201744.05,3.44
1635500.82,27.85,2.28,201392.41,3.43
1635245.08,27.85,2.28,201392.41,3.43
1635245.08,27.85,2.28,201392.41,3.43
1635434.53,27.86,2.28,201464.76,3.43
1635434.53,27.86,2.28,201464.76,3.43
1634411.58,27.86,2.28,201462.42,3.43
1634411.58,27.86,2.28,201462.42,3.43
1634036.39,27.85,2.28,201496.23,3.43
1633780.65,27.85,2.28,201416.3,3.43
1633524.91,27.85,2.28,201372.53,3.43
1633269.17,27.85,2.28,201372.53,3.43
1633013.43,27.85,2.28,201380.45,3.43
1632757.69,27.85,2.28,201328.76,3.43
1632598.83,27.85,2.28,201179.73,3.43
1632598.83,27.85,2.28,201179.73,3.43
1632598.83,27.85,2.28,201179.73,3.43
1632343.1,27.85,2.28,201135.96,3.43
1632087.36,27.85,2.28,201135.96,3.43
1631877.75,27.85,2.28,200941.87,3.43
1631622.02,27.85,2.28,200898.1,3.43
1631366.28,27.85,2.28,200898.1,3.43
1630854.8,27.85,2.28,200854.33,3.43
1630854.8,27.85,2.28,200854.33,3.43
1631052.65,27.86,2.28,200860.32,3.43
1630796.91,27.86,2.28,201242.33,3.44
1630796.91,27.86,2.28,201242.33,3.44
1630541.17,27.86,2.28,201250.25,3.44
1630474.29,27.86,2.29,201338.82,3.44
1630218.55,27.86,2.29,201346.75,3.44
1629962.81,27.86,2.29,201295.05,3.44
1629707.07,27.86,2.29,201251.28,3.44
1629451.34,27.86,2.29,201251.28,3.44
1629151.73,27.86,2.29,200967.68,3.44
1629151.73,27.86,2.29,200967.68,3.44
1628896.0,27.86,2.29,200975.61,3.44
1628512.4,27.86,2.28,200613.84,3.43
1628586.27,27.86,2.29,200876.24,3.44
1628775.72,27.87,2.29,200948.59,3.44
1628519.98,27.87,2.29,201253.06,3.44
1628134.79,27.86,2.29,200892.47,3.44
1627879.05,27.86,2.29,200890.87,3.44
1627952.92,27.87,2.29,201162.29,3.44
1628142.37,27.87,2.3,201248.22,3.45
1627932.76,27.87,2.3,201054.14,3.44
1627677.03,27.87,2.3,201346.56,3.45
1627421.29,27.87,2.3,201302.79,3.45
1627165.55,27.87,2.3,201302.79,3.45
1627165.55,27.87,2.3,201302.79,3.45
1627165.55,27.87,2.3,201302.79,3.45
1627165.55,27.87,2.3,201302.79,3.45
1626909.81,27.87,2.3,201316.38,3.45
1626654.07,27.87,2.3,201259.02,3.45
1624608.16,27.87,2.3,201251.62,3.45
1624455.65,27.87,2.3,201045.45,3.45
1624455.65,27.87,2.3,201045.45,3.45
1624388.77,27.88,2.3,201134.58,3.45
1624578.22,27.88,2.31,201422.34,3.46
1624322.48,27.88,2.31,201435.93,3.46
1624322.48,27.88,2.31,201435.93,3.46
1624322.48,27.88,2.31,201435.93,3.46
1624066.74,27.88,2.31,201378.57,3.46
1623811.0,27.88,2.31,201334.8,3.46
1623811.0,27.88,2.31,201334.8,3.46
1623555.26,27.88,2.31,201334.8,3.46
1623299.52,27.88,2.31,201291.03,3.46
1623043.79,27.88,2.31,201291.03,3.46
1623043.79,27.88,2.31,201291.03,3.46
1622976.9,27.89,2.31,201380.15,3.46
1622721.16,27.89,2.31,201426.32,3.46
1622465.43,27.89,2.31,201424.73,3.46
1622209.69,27.89,2.31,201382.55,3.46
1621987.01,27.88,2.31,201236.6,3.46
1621920.13,27.89,2.31,201325.72,3.46
1621664.39,27.89,2.31,201333.09,3.46
1621370.34,27.88,2.31,201054.7,3.46
1621084.18,27.88,2.31,200969.71,3.46
1620828.45,27.88,2.31,200925.94,3.46
1620828.45,27.88,2.31,200925.94,3.46
1620572.71,27.88,2.31,200925.94,3.46
1620572.71,27.88,2.31,200925.94,3.46
1620572.71,27.88,2.31,200925.94,3.46
1620413.85,27.88,2.31,200815.67,3.46
1620413.85,27.88,2.31,200815.67,3.46
1620158.11,27.88,2.31,200829.26,3.46
1620231.97,27.88,2.31,201085.5,3.46
1620165.09,27.89,2.31,201174.62,3.46
1620354.54,27.89,2.32,201462.39,3.47
1620354.54,27.89,2.32,201462.39,3.47
1620098.81,27.89,2.32,201418.62,3.47
1620227.12,27.9,2.32,201787.01,3.47
1620160.23,27.9,2.33,201876.13,3.48
1619904.5,27.9,2.33,201883.5,3.48
1619648.76,27.9,2.33,201891.43,3.48
1619393.02,27.9,2.33,201839.73,3.48
1619137.28,27.9,2.33,201795.96,3.48
1619303.06,27.91,2.33,202203.22,3.48
1619047.32,27.91,2.33,202211.14,3.49
1618791.58,27.91,2.34,202159.45,3.49
1618406.39,27.9,2.33,201976.81,3.48
1618595.84,27.91,2.34,202062.74,3.48
1618340.1,27.91,2.34,202353.93,3.49
1618340.1,27.91,2.34,202353.93,3.49
1617954.91,27.91,2.33,201993.04,3.48
1615909.0,27.91,2.34,201985.65,3.49
1615982.86,27.91,2.34,202007.32,3.49
1615727.13,27.91,2.34,202255.96,3.49
1615471.39,27.91,2.34,202269.55,3.5
1615215.65,27.92,2.34,202212.19,3.49
1615289.51,27.92,2.35,202233.87,3.5
1614989.91,27.92,2.34,201950.27,3.49
1614989.91,27.92,2.34,201950.27,3.49
1614734.17,27.92,2.34,202198.95,3.5
1614734.17,27.92,2.34,202198.95,3.5
1614734.17,27.92,2.34,202198.95,3.5
1614434.57,27.91,2.34,201914.82,3.49
1612388.66,27.92,2.34,201907.43,3.5
1612179.06,27.91,2.34,201713.34,3.49
1611923.32,27.91,2.34,201721.26,3.49
1612112.77,27.92,2.35,201979.22,3.5
1612045.89,27.92,2.35,202068.34,3.5
1611790.15,27.92,2.35,202075.71,3.5
1611534.41,27.92,2.35,202074.12,3.5
1611278.67,27.92,2.35,202031.94,3.5
1611022.93,27.92,2.35,201988.17,3.5
1610637.74,27.92,2.35,201738.52,3.5
1610382.0,27.92,2.35,201738.52,3.5
1610126.26,27.92,2.35,201752.12,3.5
1609870.52,27.92,2.35,201694.75,3.5
1609870.52,27.92,2.35,201694.75,3.5
1609614.79,27.92,2.35,201650.98,3.5
1609547.9,27.92,2.35,201830.02,3.5
1609292.17,27.92,2.35,201837.94,3.5
1609420.48,27.93,2.36,202155.15,3.51
1609164.74,27.93,2.36,202168.74,3.51
1608865.13,27.93,2.35,201885.14,3.5
1608865.13,27.93,2.35,201885.14,3.5
1608571.09,27.92,2.35,201606.75,3.5
1608315.35,27.92,2.35,201549.39,3.5
1608059.61,27.92,2.35,201562.98,3.5
1608059.61,27.92,2.35,201562.98,3.5
1608059.61,27.92,2.35,201562.98,3.5
1607548.13,27.92,2.35,201519.21,3.5
1607737.58,27.93,2.36,201771.5,3.51
1607352.39,27.93,2.35,201521.85,3.5
1607352.39,27.93,2.35,201521.85,3.5
1607541.84,27.93,2.36,201607.78,3.5
1607541.84,27.93,2.36,201607.78,3.5
1607286.1,27.93,2.36,201898.67,3.51
1606900.91,27.93,2.35,201538.08,3.5
1607090.37,27.93,2.36,201610.43,3.5
1607090.37,27.93,2.36,201610.43,3.5
1607090.37,27.93,2.36,201610.43,3.5
1606834.63,27.93,2.36,201916.18,3.51
1606834.63,27.93,2.36,201916.18,3.51
1606834.63,27.93,2.36,201916.18,3.51
1606682.11,27.93,2.36,201710.27,3.51
1606426.38,27.93,2.36,201666.5,3.51
1606170.64,27.93,2.36,201666.5,3.51
1606170.64,27.93,2.36,201666.5,3.51
1605914.9,27.93,2.36,201622.73,3.51
1605914.9,27.93,2.36,201622.73,3.51
1606104.35,27.94,2.36,202043.32,3.51
1606104.35,27.94,2.36,202043.32,3.51
1605951.67,27.94,2.36,201967.36,3.51
1605695.93,27.94,2.36,201923.59,3.51
1605695.93,27.94,2.36,201923.59,3.51
1605440.19,27.94,2.36,201923.59,3.51
1605055.0,27.93,2.36,201563.0,3.51
1604799.26,27.93,2.36,201519.23,3.51
1604543.53,27.93,2.36,201519.23,3.51
1604287.79,27.93,2.36,201532.82,3.51
1604032.05,27.93,2.36,201475.46,3.51
1604105.91,27.94,2.36,201497.14,3.51
1604105.91,27.94,2.36,201497.14,3.51
1604105.91,27.94,2.36,201497.14,3.51
1603850.17,27.94,2.37,201745.29,3.51
1603594.43,27.94,2.37,201758.88,3.52
1603594.43,27.94,2.37,201758.88,3.52
1603594.43,27.94,2.37,201758.88,3.52
1603338.7,27.94,2.37,201701.52,3.51
1603082.96,27.94,2.37,201657.75,3.51
1603016.07,27.94,2.37,201836.78,3.52
1602760.34,27.94,2.37,201793.01,3.52
1602504.6,27.94,2.37,201793.01,3.52
1602504.6,27.94,2.37,201793.01,3.52
1602248.86,27.94,2.37,201749.24,3.52
1601993.12,27.94,2.37,201749.24,3.52
1602182.57,27.95,2.38,201821.59,3.52
1601926.83,27.95,2.38,202126.06,3.53
1601671.09,27.95,2.38,202082.29,3.53
1601415.35,27.95,2.38,202082.29,3.53
1601159.62,27.95,2.38,202090.22,3.53
1601159.62,27.95,2.38,202090.22,3.53
1601092.73,27.95,2.38,202178.79,3.53
1601092.73,27.95,2.38,202178.79,3.53
1600836.99,27.96,2.38,202135.02,3.53
1600678.14,27.95,2.38,201987.0,3.53
1600422.4,27.95,2.38,201987.0,3.53
1600166.66,27.95,2.38,202000.59,3.53
1599781.47,27.95,2.38,201640.0,3.52
1599525.73,27.95,2.38,201582.64,3.52
1599269.99,27.95,2.38,201590.56,3.52
1599014.25,27.95,2.38,201538.87,3.52
1599203.71,27.96,2.38,201624.8,3.52
1598909.66,27.95,2.38,201345.9,3.52
1598653.92,27.95,2.38,201525.85,3.52
1598417.46,27.95,2.38,201414.07,3.52
1598161.72,27.95,2.38,201370.3,3.52
1598161.72,27.95,2.38,201370.3,3.52
1597905.99,27.95,2.38,201370.3,3.52
1597650.25,27.95,2.38,201378.23,3.52
1597650.25,27.95,2.38,201378.23,3.52
1597650.25,27.95,2.38,201378.23,3.52
1597583.36,27.95,2.38,201466.8,3.53
1597772.82,27.96,2.39,201552.73,3.53
1597772.82,27.96,2.39,201552.73,3.53
1597517.08,27.96,2.39,201843.92,3.53
1597261.34,27.96,2.39,201800.15,3.53
1597005.6,27.96,2.39,201800.15,3.53
1597133.91,27.97,2.39,201756.38,3.53
1596748.72,27.96,2.39,201395.49,3.53
1595748.72,27.95,2.38,200395.49,3.51
1595946.57,27.96,2.38,201193.62,3.52
1595946.57,27.96,2.38,201193.62,3.52
1595646.97,27.95,2.38,200910.02,3.52
1595391.23,27.95,2.38,200908.43,3.52
1595007.64,27.95,2.37,200437.16,3.51
1594940.76,27.95,2.38,200535.25,3.51
1594685.02,27.95,2.38,200543.18,3.52
1594429.28,27.95,2.38,200491.48,3.51
1594173.54,27.95,2.38,200499.41,3.52
1593917.8,27.95,2.38,200447.71,3.52
1593662.06,27.95,2.38,200403.94,3.52
1593406.32,27.95,2.38,200403.94,3.52
1593150.59,27.95,2.38,200360.17,3.52
1592894.85,27.95,2.38,200360.17,3.52
1592639.11,27.95,2.38,200373.76,3.52
1592433.98,27.95,2.38,200284.92,3.52
1592367.09,27.95,2.38,200367.82,3.52
1592367.09,27.95,2.38,200367.82,3.52
1592300.21,27.96,2.38,200456.95,3.52
1592300.21,27.96,2.38,200456.95,3.52
1592374.08,27.96,2.39,200694.48,3.52
1592374.08,27.96,2.39,200694.48,3.52
1592374.08,27.96,2.39,200694.48,3.52
1592571.93,27.97,2.39,200700.47,3.52
1592316.19,27.97,2.39,201082.35,3.53
1591932.6,27.96,2.39,200720.71,3.53
1592098.38,27.97,2.4,200676.94,3.53
1591842.64,27.97,2.4,201084.2,3.53
1591586.9,27.97,2.4,201040.43,3.53
1591776.35,27.98,2.4,201461.02,3.54
1591520.61,27.98,2.4,201459.43,3.54
1591520.61,27.98,2.4,201459.43,3.54
1591264.87,27.98,2.4,201417.25,3.54
1591264.87,27.98,2.4,201417.25,3.54
1591264.87,27.98,2.4,201417.25,3.54
1591067.74,27.97,2.4,201175.56,3.54
1591233.52,27.98,2.41,201131.79,3.54
1590977.78,27.98,2.41,201538.91,3.54
1590977.78,27.98,2.41,201538.91,3.54
1590592.59,27.98,2.4,201178.32,3.54
1590592.59,27.98,2.4,201178.32,3.54
1590592.59,27.98,2.4,201178.32,3.54
1590525.71,27.98,2.4,201267.44,3.54
1590269.97,27.98,2.41,201311.55,3.54
1590203.09,27.98,2.41,201400.68,3.54
1589947.35,27.98,2.41,201408.05,3.54
1589947.35,27.98,2.41,201408.05,3.54
1590136.8,27.99,2.41,201493.98,3.55
1589751.61,27.98,2.41,201364.28,3.54
1589684.73,27.99,2.41,201602.36,3.55
1589758.59,27.99,2.42,201624.04,3.55
1589458.99,27.99,2.41,201461.73,3.55
1589203.25,27.99,2.41,201709.88,3.55
1589203.25,27.99,2.41,201709.88,3.55
1588947.51,27.99,2.41,201666.11,3.55
1588691.77,27.99,2.41,201666.11,3.55
1588857.55,27.99,2.42,201622.34,3.55
1588857.55,27.99,2.42,201622.34,3.55
1588601.81,27.99,2.42,202028.66,3.56
1588346.08,27.99,2.42,202042.25,3.56
1588046.47,27.99,2.42,201758.65,3.56
1587832.09,27.99,2.41,201603.08,3.55
1587576.35,27.99,2.41,201545.72,3.55
1587320.61,27.99,2.42,201544.13,3.55
1587064.87,27.99,2.42,201501.95,3.55
1587064.87,27.99,2.42,201501.95,3.55
1586809.13,27.99,2.42,201458.18,3.55
1586742.25,27.99,2.42,201637.21,3.56
1586931.7,28.0,2.42,201723.14,3.56
1586931.7,28.0,2.42,201723.14,3.56
1586675.96,28.0,2.43,202014.1,3.56
1586420.22,28.0,2.43,202012.5,3.57
1586035.03,27.99,2.42,201651.85,3.56
1585743.51,27.99,2.42,201375.53,3.55
1585487.78,27.99,2.42,201333.36,3.55
1585487.78,27.99,2.42,201333.36,3.55
1585487.78,27.99,2.42,201333.36,3.55
1585232.04,27.99,2.42,201346.95,3.56
1585429.89,28.0,2.42,201721.23,3.56
1585174.15,28.0,2.42,201677.46,3.56
1585174.15,28.0,2.42,201677.46,3.56
1584918.41,28.0,2.42,201677.46,3.56
1584851.53,28.0,2.43,201766.58,3.56
1584851.53,28.0,2.43,201766.58,3.56
1584851.53,28.0,2.43,201766.58,3.56
1584595.79,28.0,2.43,201773.95,3.57
1584340.05,28.0,2.43,201772.36,3.57
1583956.46,28.0,2.42,201410.72,3.56
1583700.72,28.0,2.42,201368.54,3.56
1583444.98,28.0,2.43,201324.77,3.56
1583189.24,28.0,2.43,201324.77,3.56
1582933.51,28.0,2.43,201281.0,3.56
1582677.77,28.0,2.43,201281.0,3.56
1582610.88,28.0,2.43,201370.13,3.56
1582355.15,28.0,2.43,201416.27,3.56
1582099.41,28.0,2.43,201429.86,3.57
1582099.41,28.0,2.43,201429.86,3.57
1581843.67,28.0,2.43,201372.5,3.57
1581587.93,28.0,2.43,201370.9,3.57
1581521.05,28.01,2.43,201468.99,3.57
1581454.17,28.01,2.44,201558.12,3.57
1581643.62,28.02,2.44,201845.88,3.58
1581643.62,28.02,2.44,201845.88,3.58
1581387.88,28.02,2.44,201853.8,3.58
1581132.14,28.02,2.44,201802.11,3.58
1580876.4,28.02,2.44,201800.51,3.58
1580876.4,28.02,2.44,201800.51,3.58
1580620.66,28.02,2.44,201758.34,3.58
1580235.47,28.01,2.44,201575.7,3.57
1580424.92,28.02,2.45,201661.63,3.58
1580169.18,28.02,2.45,201948.08,3.58
1579913.45,28.02,2.45,201904.31,3.58
1579913.45,28.02,2.45,201904.31,3.58
1579528.25,28.02,2.44,201548.16,3.57
1579272.52,28.02,2.44,201548.16,3.58
1579205.63,28.02,2.44,201637.29,3.58
1578949.9,28.02,2.45,201683.43,3.58
1578949.9,28.02,2.45,201683.43,3.58
1578694.16,28.02,2.45,201639.66,3.58
1578694.16,28.02,2.45,201639.66,3.58
1578438.42,28.02,2.45,201639.66,3.58
1578438.42,28.02,2.45,201639.66,3.58
1578627.87,28.03,2.45,201712.01,3.58
1578372.13,28.03,2.45,201905.53,3.59
1578305.25,28.03,2.46,201994.66,3.59
1578049.51,28.03,2.46,202002.03,3.59
1577793.77,28.03,2.46,201958.26,3.59
1577793.77,28.03,2.46,201958.26,3.59
1577726.89,28.03,2.46,202137.29,3.59
1577660.01,28.04,2.46,202226.42,3.59
1577274.82,28.03,2.46,201976.77,3.59
1577274.82,28.03,2.46,201976.77,3.59
1577019.08,28.03,2.46,202023.22,3.59
1577019.08,28.03,2.46,202023.22,3.59
1576697.56,28.03,2.45,201715.96,3.59
1576441.82,28.03,2.45,201723.88,3.59
1576441.82,28.03,2.45,201723.88,3.59
1576186.08,28.03,2.45,201672.19,3.59
1575930.34,28.03,2.45,201680.11,3.59
1576058.65,28.03,2.46,201997.32,3.59
1575764.6,28.03,2.46,201718.42,3.59
1575508.87,28.03,2.46,201674.65,3.59
1575706.72,28.04,2.46,202106.31,3.6
1575450.98,28.04,2.46,202062.54,3.6
1575067.39,28.03,2.46,201700.88,3.59
1575067.39,28.03,2.46,201700.88,3.59
1574775.87,28.03,2.46,201423.77,3.59
1574520.13,28.03,2.46,201423.77,3.59
1574264.39,28.03,2.46,201437.36,3.59
1574197.51,28.03,2.46,201520.26,3.59
1573941.77,28.03,2.46,201528.19,3.59
1573686.03,28.03,2.46,201476.49,3.59
1573686.03,28.03,2.46,201476.49,3.59
1573759.9,28.04,2.46,201498.17,3.59
1573550.29,28.04,2.46,201616.83,3.59
1573739.75,28.04,2.47,201812.48,3.6
1573739.75,28.04,2.47,201812.48,3.6
1573484.01,28.04,2.47,201810.89,3.6
1573098.82,28.04,2.46,201611.13,3.59
1572843.08,28.04,2.46,201568.95,3.59
1572587.34,28.04,2.46,201582.54,3.59
1572776.79,28.04,2.47,201834.83,3.6
1572776.79,28.04,2.47,201834.83,3.6
1572709.91,28.05,2.47,201923.95,3.6
1572709.91,28.05,2.47,201923.95,3.6
1572709.91,28.05,2.47,201923.95,3.6
1572454.17,28.05,2.47,201970.27,3.6
1572387.29,28.05,2.48,202059.4,3.6
1572131.55,28.05,2.48,202066.77,3.61
1571875.81,28.05,2.48,202023.0,3.61
1571620.07,28.05,2.48,202023.0,3.61
1571364.33,28.05,2.48,201979.23,3.61
1571297.45,28.05,2.48,202162.32,3.61
1571230.57,28.06,2.48,202251.45,3.61
1570974.83,28.06,2.48,202297.77,3.61
1570974.83,28.06,2.48,202297.77,3.61
1570719.09,28.06,2.48,202254.0,3.61
1570463.35,28.06,2.48,202254.0,3.61
1570396.47,28.06,2.49,202343.12,3.62
1570140.73,28.06,2.49,202350.49,3.62
1570073.85,28.06,2.49,202530.26,3.62
1569818.11,28.07,2.49,202463.15,3.62
1569818.11,28.07,2.49,202463.15,3.62
1569581.66,28.06,2.49,202351.38,3.62
1569771.11,28.07,2.49,202437.31,3.62
1569618.6,28.07,2.49,202594.16,3.62
1569362.86,28.07,2.49,202523.57,3.62
1569295.98,28.07,2.5,202612.69,3.62
1569040.24,28.07,2.5,202659.01,3.63
1568973.35,28.07,2.5,202748.13,3.63
1568973.35,28.07,2.5,202748.13,3.63
1568906.47,28.08,2.5,202895.77,3.63
1569104.32,28.08,2.51,202901.76,3.63
1568848.58,28.08,2.51,203283.63,3.64
1568592.85,28.08,2.51,203297.22,3.64
1568592.85,28.08,2.51,203297.22,3.64
1568337.11,28.08,2.51,203239.86,3.64
1568270.23,28.09,2.51,203328.98,3.64
1567886.63,28.08,2.51,202967.35,3.64
1567630.9,28.08,2.51,202974.73,3.64
1567418.22,28.08,2.51,202838.77,3.63
1567162.48,28.08,2.51,202852.36,3.63
1566906.74,28.08,2.51,202795.0,3.63
1566651.0,28.08,2.51,202802.92,3.64
1566651.0,28.08,2.51,202802.92,3.64
1566395.26,28.08,2.51,202751.23,3.63
1566139.52,28.08,2.51,202764.82,3.64
1566072.64,28.08,2.51,202847.73,3.64
1566430.74,28.09,2.52,202905.21,3.64
1566175.0,28.09,2.52,203407.37,3.65
1566175.0,28.09,2.52,203407.37,3.65
1566108.12,28.1,2.52,203496.49,3.65
1565777.2,28.09,2.52,203162.31,3.65
1565966.66,28.1,2.52,203450.07,3.65
1565966.66,28.1,2.52,203450.07,3.65
1565710.92,28.1,2.52,203406.3,3.65
1565644.03,28.1,2.53,203585.64,3.65
1565388.3,28.1,2.53,203593.57,3.65
1565388.3,28.1,2.53,203593.57,3.65
1565388.3,28.1,2.53,203593.57,3.65
1565132.56,28.1,2.53,203541.87,3.65
1565132.56,28.1,2.53,203541.87,3.65
1564896.1,28.1,2.53,203504.93,3.65
1564829.22,28.1,2.53,203594.06,3.66
1564573.48,28.1,2.53,203640.51,3.66
1564317.74,28.1,2.53,203654.1,3.66
1564317.74,28.1,2.53,203654.1,3.66
1564483.52,28.11,2.54,204004.79,3.67
1564483.52,28.11,2.54,204004.79,3.67
1564227.78,28.11,2.54,203961.02,3.67
1564417.24,28.12,2.54,204382.29,3.67
1564350.35,28.12,2.54,204471.41,3.68
1564350.35,28.12,2.54,204471.41,3.68
1564283.47,28.12,2.55,204619.05,3.68
1564027.73,28.12,2.55,204575.28,3.68
1563791.28,28.12,2.55,204309.04,3.67
1563980.73,28.12,2.55,204730.91,3.68
1563913.85,28.13,2.55,204820.03,3.68
1563987.71,28.13,2.56,205057.57,3.69
1563731.97,28.13,2.56,205071.16,3.69
1563665.09,28.14,2.56,205154.06,3.69
1563665.09,28.14,2.56,205154.06,3.69
1563409.35,28.14,2.56,205110.29,3.69
1563409.35,28.14,2.56,205110.29,3.69
1563342.47,28.14,2.57,205287.3,3.7
1563086.73,28.14,2.57,205285.7,3.7
1563086.73,28.14,2.57,205285.7,3.7
1562830.99,28.14,2.57,205243.53,3.7
1562764.11,28.14,2.57,205332.65,3.7
1562697.23,28.15,2.57,205480.29,3.7
1562441.49,28.15,2.57,205493.88,3.7
1562185.75,28.15,2.57,205436.52,3.7
1561930.01,28.15,2.57,205392.75,3.7
1561930.01,28.15,2.57,205392.75,3.7
1561863.13,28.15,2.58,205569.76,3.71
1561863.13,28.15,2.58,205569.76,3.71
1561477.94,28.15,2.57,205207.89,3.7
1561222.2,28.15,2.57,205164.12,3.7
1560966.46,28.15,2.57,205164.12,3.7
1561094.77,28.15,2.58,205120.35,3.7
1560803.25,28.15,2.57,204842.3,3.69
1560547.52,28.15,2.57,205211.91,3.7
1560291.78,28.15,2.58,205168.14,3.7
1560291.78,28.15,2.58,205168.14,3.7
1560086.64,28.15,2.57,204968.14,3.7
1560276.1,28.15,2.58,205390.01,3.71
1560276.1,28.15,2.58,205390.01,3.71
1560020.36,28.15,2.58,205388.41,3.71
1559764.62,28.15,2.58,205346.24,3.71
1559697.74,28.16,2.58,205435.36,3.71
1559554.98,28.15,2.58,205302.91,3.71
1559299.24,28.16,2.58,205310.28,3.71
1559043.5,28.16,2.58,205266.51,3.71
1558787.76,28.16,2.58,205266.51,3.71
1558977.22,28.16,2.59,205338.87,3.71
1559105.53,28.17,2.59,206014.75,3.72
1558720.34,28.16,2.59,205593.69,3.71
1558909.79,28.17,2.59,205679.62,3.72
1558654.05,28.17,2.6,205859.57,3.72
1558587.17,28.17,2.6,205948.69,3.72
1558201.98,28.17,2.59,205699.05,3.72
1558399.83,28.17,2.6,205992.65,3.72
1558332.95,28.18,2.6,206081.77,3.73
1558077.21,28.18,2.6,206089.15,3.73
1557821.47,28.18,2.6,206045.38,3.73
1558010.92,28.18,2.61,206461.52,3.73
1558010.92,28.18,2.61,206461.52,3.73
1557625.73,28.18,2.6,206105.38,3.73
1557625.73,28.18,2.6,206105.38,3.73
1557625.73,28.18,2.6,206105.38,3.73
1557369.99,28.18,2.6,206113.3,3.73
1557114.25,28.18,2.61,206061.61,3.73
1556858.51,28.18,2.61,206069.53,3.73
1556602.77,28.18,2.61,206017.84,3.73
1556535.89,28.18,2.61,206106.96,3.73
1556535.89,28.18,2.61,206106.96,3.73
1556280.15,28.18,2.61,206153.13,3.73
1556280.15,28.18,2.61,206153.13,3.73
1556024.41,28.18,2.61,206151.54,3.73
1555640.82,28.18,2.61,205972.58,3.73
1555385.08,28.18,2.61,205930.4,3.73
1555129.35,28.18,2.61,205886.63,3.73
1554873.61,28.18,2.61,205886.63,3.73
1554617.87,28.18,2.61,205885.04,3.73
1554362.13,28.18,2.61,205842.86,3.73
1554106.39,28.18,2.61,205856.45,3.73
1553850.65,28.18,2.61,205799.09,3.73
1553594.91,28.18,2.61,205857.12,3.73
1553594.91,28.18,2.61,205857.12,3.73
1553339.17,28.18,2.61,205755.32,3.73
1553083.44,28.18,2.61,205711.55,3.73
1553272.89,28.19,2.62,206132.15,3.74
1553272.89,28.19,2.62,206132.15,3.74
1553206.01,28.19,2.62,206221.27,3.74
1553139.12,28.2,2.62,206368.91,3.75
1553267.43,28.2,2.63,206325.14,3.75
1553011.69,28.2,2.63,206693.4,3.75
1552755.96,28.2,2.63,206649.63,3.75
1552370.77,28.2,2.62,206289.04,3.75
1552158.33,28.2,2.62,206089.62,3.74
1551902.59,28.2,2.62,206089.62,3.74
1552068.37,28.2,2.63,206045.85,3.74
1552068.37,28.2,2.63,206045.85,3.74
1552001.49,28.2,2.63,206634.95,3.76
1551745.75,28.2,2.63,206591.18,3.76
1551490.01,28.21,2.63,206591.18,3.76
1551679.46,28.21,2.64,206663.53,3.76
1550679.46,28.2,2.62,205663.53,3.74
1550423.72,28.2,2.62,205857.05,3.74
1550356.84,28.2,2.63,205946.18,3.75
1550485.15,28.21,2.63,206363.45,3.75
1550109.96,28.2,2.63,206123.8,3.75
1549854.22,28.2,2.63,206137.39,3.75
1549560.17,28.2,2.63,205916.44,3.75
1549749.63,28.2,2.63,206168.73,3.75
1549823.49,28.21,2.64,206423.02,3.76
1549567.75,28.21,2.64,206386.86,3.76
1549312.01,28.21,2.64,206343.09,3.76
1548312.01,28.2,2.62,205343.09,3.74
1548477.79,28.2,2.63,205698.25,3.75
1548222.05,28.2,2.63,205654.48,3.75
1547966.31,28.2,2.63,205654.48,3.75
1547966.31,28.2,2.63,205654.48,3.75
1547966.31,28.2,2.63,205654.48,3.75
1547710.57,28.2,2.63,205610.71,3.75
1547454.84,28.21,2.63,205610.71,3.75
1547199.1,28.21,2.63,205566.94,3.75
1547132.21,28.21,2.63,205750.03,3.75
1546876.48,28.21,2.64,205763.62,3.75
1546809.59,28.21,2.64,205846.53,3.75
1546742.71,28.22,2.64,205935.65,3.76
1546742.71,28.22,2.64,205935.65,3.76
1546506.26,28.21,2.64,205823.88,3.75
1546250.52,28.21,2.64,205831.25,3.76
1545994.78,28.21,2.64,205839.18,3.76
1544994.78,28.2,2.63,204839.18,3.74
1544927.9,28.2,2.63,204927.75,3.74
1544861.02,28.21,2.63,205016.87,3.74
1544861.02,28.21,2.63,205016.87,3.74
1544651.41,28.2,2.63,204874.97,3.74
1544651.41,28.2,2.63,204874.97,3.74
1544651.41,28.2,2.63,204874.97,3.74
1544395.67,28.2,2.63,204921.11,3.74
1544139.94,28.2,2.63,204877.34,3.74
1544139.94,28.2,2.63,204877.34,3.74
1543884.2,28.2,2.63,204877.34,3.74
1543884.2,28.2,2.63,204877.34,3.74
