ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d70f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d70f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d70f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d70f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d70f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
626707.47,67.54,31.34,454596.44,48.99
626707.47,67.54,31.34,454596.44,48.99
626364.54,67.58,31.37,454596.8,49.05
625994.77,67.61,31.41,454571.58,49.1
625994.77,67.61,31.41,454571.58,49.1
625994.77,67.61,31.41,454571.58,49.1
625738.16,67.61,31.41,454758.24,49.14
625738.16,67.61,31.41,454758.24,49.14
625926.83,67.66,31.45,454634.37,49.14
625557.06,67.69,31.49,454661.53,49.2
625207.01,67.69,31.48,454695.81,49.23
625207.01,67.69,31.48,454695.81,49.23
624837.24,67.72,31.52,454664.17,49.28
624805.25,67.76,31.56,456090.7,49.47
624890.43,67.81,31.6,456122.62,49.49
624520.66,67.84,31.64,456122.56,49.55
624150.89,67.87,31.67,456294.9,49.62
624150.89,67.87,31.67,456340.29,49.62
623992.75,67.87,31.66,456213.34,49.62
623607.62,67.86,31.66,456179.64,49.64
623607.62,67.86,31.66,456134.24,49.64
623449.24,67.86,31.65,456024.07,49.63
623079.47,67.89,31.69,455920.96,49.68
623199.11,67.94,31.73,455919.33,49.7
622994.68,67.93,31.73,455703.17,49.69
622833.95,67.93,31.73,455725.15,49.7
622833.95,67.93,31.73,455773.34,49.71
622464.18,67.96,31.76,455688.04,49.75
622121.25,68.0,31.8,455691.4,49.81
621899.41,67.99,31.79,455666.4,49.82
621992.21,68.04,31.84,455689.23,49.85
621992.21,68.04,31.84,455689.23,49.85
621599.64,68.03,31.83,455664.11,49.87
621441.26,68.02,31.82,455511.38,49.86
621071.49,68.06,31.86,455490.66,49.91
621071.49,68.06,31.86,455490.66,49.91
620701.71,68.09,31.89,455508.46,49.97
620331.94,68.13,31.93,455523.59,50.03
620331.94,68.13,31.93,455489.62,50.02
620331.94,68.13,31.93,455489.62,50.02
620150.72,68.17,31.97,455472.66,50.07
620234.95,68.21,32.01,455712.66,50.12
620234.95,68.21,32.01,455712.66,50.12
620076.81,68.21,32.01,455577.98,50.11
619707.04,68.24,32.04,455535.65,50.16
619707.04,68.24,32.04,455574.44,50.17
619337.27,68.28,32.08,455818.85,50.25
618967.49,68.31,32.11,455611.74,50.28
618597.72,68.35,32.15,455555.73,50.33
618352.12,68.34,32.14,455359.1,50.33
618540.79,68.39,32.19,455308.34,50.34
618197.87,68.42,32.23,455295.05,50.39
618197.87,68.42,32.23,455295.05,50.39
618016.65,68.47,32.27,455895.8,50.51
617797.8,68.47,32.27,455477.64,50.48
617797.8,68.47,32.27,455477.64,50.48
617797.8,68.47,32.27,455477.64,50.48
617797.8,68.47,32.27,455477.64,50.48
617428.03,68.5,32.3,455511.04,50.54
617428.03,68.5,32.3,455511.04,50.54
617480.96,68.55,32.35,456719.86,50.7
617111.19,68.58,32.39,456698.14,50.76
616741.41,68.62,32.42,456668.85,50.81
616371.64,68.65,32.46,456664.33,50.87
616001.87,68.69,32.49,456778.35,50.93
615632.1,68.73,32.53,456721.54,50.99
615262.32,68.76,32.57,456654.26,51.03
612330.99,69.05,32.86,456608.78,51.49
612149.77,69.09,32.9,456820.39,51.56
612149.77,69.09,32.9,456820.39,51.56
612137.01,69.14,32.95,456820.82,51.6
612137.01,69.14,32.95,456820.82,51.6
611794.08,69.18,32.99,456817.29,51.66
611878.31,69.23,33.04,456795.02,51.68
611878.31,69.23,33.04,456795.02,51.68
611878.31,69.23,33.04,456795.02,51.68
611697.09,69.27,33.08,456853.63,51.74
611327.32,69.31,33.12,456885.64,51.8
611327.32,69.31,33.12,456885.64,51.8
611327.32,69.31,33.12,456885.64,51.8
611327.32,69.31,33.12,456885.64,51.8
610957.55,69.34,33.16,456848.34,51.85
610587.77,69.38,33.19,456940.74,51.92
610587.77,69.38,33.19,456940.74,51.92
610587.77,69.38,33.19,456940.74,51.92
610218.0,69.42,33.23,456870.18,51.97
610036.78,69.46,33.28,456854.98,52.02
610036.78,69.46,33.28,456854.98,52.02
609682.24,69.5,33.31,457365.09,52.14
609501.02,69.54,33.36,457335.36,52.18
609501.02,69.54,33.36,457335.36,52.18
609107.01,69.54,33.35,457311.55,52.21
608955.75,69.6,33.41,457214.31,52.26
608955.75,69.6,33.41,457214.31,52.26
608955.75,69.6,33.41,457214.31,52.26
608612.82,69.64,33.46,457215.89,52.32
608243.05,69.68,33.49,457193.85,52.37
607873.28,69.71,33.53,457303.18,52.45
607503.5,69.75,33.57,457362.34,52.51
607503.5,69.75,33.57,457362.34,52.51
607587.73,69.8,33.62,457948.01,52.61
607217.96,69.84,33.65,457784.4,52.65
606863.42,69.88,33.7,458330.88,52.77
606863.42,69.88,33.7,458330.88,52.77
606809.47,69.95,33.77,458323.03,52.83
606205.96,69.96,33.78,457851.66,52.84
605811.96,69.95,33.77,457460.98,52.82
605811.96,69.95,33.77,457460.98,52.82
605811.96,69.95,33.77,457460.98,52.82
605469.03,69.99,33.82,457464.34,52.88
605099.26,70.03,33.85,457443.63,52.94
604398.43,70.03,33.86,456875.09,52.94
604028.66,70.07,33.89,456875.2,53.0
603685.95,70.06,33.88,456587.89,52.99
603777.8,70.11,33.93,456508.76,53.01
603777.8,70.11,33.93,456508.76,53.01
603588.96,70.15,33.98,457613.53,53.19
603434.59,70.2,34.03,457620.67,53.24
603253.37,70.25,34.07,457603.8,53.29
603253.37,70.25,34.07,457603.8,53.29
603253.37,70.25,34.07,457603.8,53.29
603253.37,70.25,34.07,457603.8,53.29
603072.15,70.29,34.12,457587.19,53.34
602702.38,70.33,34.16,457606.09,53.4
602702.38,70.33,34.16,457606.09,53.4
602332.6,70.37,34.2,457640.07,53.47
602332.6,70.37,34.2,457640.07,53.47
602033.0,70.36,34.19,457290.89,53.45
601663.23,70.4,34.23,457340.04,53.51
601663.23,70.4,34.23,457340.04,53.51
601482.01,70.45,34.27,457361.6,53.57
601482.01,70.45,34.27,457361.6,53.57
601482.01,70.45,34.27,457361.6,53.57
601482.01,70.45,34.27,457361.6,53.57
601482.01,70.45,34.27,457361.6,53.57
601171.84,70.44,34.27,457150.31,53.56
601171.84,70.44,34.27,457150.31,53.56
600877.18,70.49,34.31,457398.89,53.66
600432.29,70.52,34.34,457020.05,53.67
600251.08,70.56,34.39,457004.86,53.72
600251.08,70.56,34.39,457004.86,53.72
600251.08,70.56,34.39,457004.86,53.72
599908.15,70.6,34.43,456997.29,53.79
599538.38,70.64,34.47,457067.6,53.86
599538.38,70.64,34.47,457067.6,53.86
599168.6,70.68,34.51,457200.51,53.94
598784.6,70.68,34.51,457145.97,53.96
598414.83,70.72,34.55,457142.11,54.02
598067.9,70.76,34.59,458080.8,54.2
598067.9,70.76,34.59,458080.8,54.2
598301.51,70.87,34.7,458331.53,54.29
598301.51,70.87,34.7,458331.53,54.29
597958.58,70.91,34.75,458327.34,54.36
597958.58,70.91,34.75,458327.34,54.36
597958.58,70.91,34.75,458327.34,54.36
598042.81,70.96,34.8,458317.77,54.38
597861.59,71.01,34.84,458310.81,54.44
597566.37,71.01,34.84,459475.92,54.6
596963.5,71.02,34.85,458725.53,54.57
596963.5,71.02,34.85,458725.53,54.57
596593.73,71.06,34.9,458704.88,54.64
596593.73,71.06,34.9,458704.88,54.64
596593.73,71.06,34.9,458704.88,54.64
596223.96,71.1,34.94,458760.88,54.71
596042.74,71.15,34.98,458852.97,54.77
595888.36,71.2,35.04,458860.11,54.83
595707.15,71.25,35.08,458843.24,54.88
595707.15,71.25,35.08,458843.24,54.88
595337.37,71.29,35.12,458805.54,54.94
595421.6,71.34,35.18,458790.09,54.97
595240.38,71.38,35.22,458822.6,55.02
595240.38,71.38,35.22,458822.6,55.02
594477.48,71.38,35.22,458146.3,55.01
594484.71,71.38,35.22,458184.34,55.01
594484.71,71.38,35.22,458184.34,55.01
594114.94,71.42,35.26,458168.25,55.08
593745.16,71.46,35.3,458378.69,55.17
593425.93,71.45,35.29,458061.63,55.15
593478.86,71.51,35.35,458026.45,55.19
593478.86,71.51,35.35,458026.45,55.19
593478.86,71.51,35.35,458026.45,55.19
593116.7,71.55,35.39,457843.5,55.23
592935.48,71.6,35.44,457838.41,55.28
592895.88,71.65,35.49,458629.31,55.42
592518.49,71.69,35.53,458578.97,55.48
592308.11,71.68,35.53,457785.12,55.4
592308.11,71.68,35.53,457785.12,55.4
591965.18,71.73,35.57,457788.48,55.47
591783.96,71.78,35.62,459631.26,55.75
591629.59,71.83,35.67,459638.4,55.8
591259.81,71.87,35.72,459610.18,55.87
590875.81,71.86,35.71,458993.19,55.82
590875.81,71.86,35.71,458993.19,55.82
590506.04,71.91,35.75,459015.75,55.9
590136.26,71.95,35.8,459001.46,55.96
590136.26,71.95,35.8,459001.46,55.96
589766.49,71.99,35.84,459004.04,56.03
589411.95,72.04,35.88,459100.15,56.11
589358.0,72.12,35.97,459685.33,56.25
589176.78,72.17,36.02,459668.46,56.3
588995.56,72.22,36.07,459651.84,56.36
588995.56,72.22,36.07,459651.84,56.36
588995.56,72.22,36.07,459651.84,56.36
588995.56,72.22,36.07,459695.85,56.36
588294.73,72.22,36.07,458983.1,56.35
588387.53,72.27,36.12,458998.65,56.38
588044.6,72.32,36.17,459002.01,56.45
588044.6,72.32,36.17,459002.01,56.45
588044.6,72.32,36.17,459002.01,56.45
587642.03,72.31,36.16,458982.99,56.48
587642.03,72.31,36.16,458982.99,56.48
587460.81,72.36,36.21,459007.5,56.54
587091.04,72.41,36.26,458983.69,56.61
586721.27,72.45,36.3,459001.84,56.68
586351.5,72.49,36.35,459194.2,56.77
586351.5,72.49,36.35,459150.18,56.77
585981.72,72.54,36.39,459098.82,56.83
585981.72,72.54,36.39,459098.82,56.83
585611.95,72.58,36.44,459059.86,56.9
585308.9,72.63,36.49,459116.47,56.97
585269.3,72.69,36.54,459087.99,57.02
584926.37,72.73,36.59,459080.06,57.09
584926.37,72.73,36.59,459080.06,57.09
584556.6,72.78,36.64,459154.05,57.17
584556.6,72.78,36.64,459206.14,57.17
584446.84,72.78,36.63,459099.71,57.17
584077.06,72.82,36.68,459013.46,57.23
584161.29,72.87,36.73,459010.82,57.26
583791.52,72.92,36.78,459404.78,57.38
583791.52,72.92,36.78,459405.71,57.38
583397.52,72.91,36.77,460459.53,57.55
583216.3,72.96,36.82,460716.25,57.64
582869.37,73.01,36.87,460767.79,57.72
582856.61,73.07,36.93,460768.22,57.76
582856.61,73.07,36.93,460768.22,57.76
582856.61,73.07,36.93,460768.22,57.76
583126.1,73.19,37.05,461434.5,57.92
582944.88,73.25,37.11,461413.77,57.98
582786.87,73.24,37.1,461264.98,57.97
582443.94,73.29,37.15,461266.57,58.04
582443.94,73.29,37.15,461266.57,58.04
582007.44,73.33,37.19,461064.76,58.09
582007.44,73.33,37.19,461064.76,58.09
582007.44,73.33,37.19,461064.76,58.09
581382.63,73.34,37.2,460704.46,58.12
581466.86,73.4,37.26,460734.43,58.16
581097.09,73.44,37.3,460708.31,58.23
580727.32,73.49,37.35,460762.66,58.31
580546.1,73.54,37.4,460739.58,58.36
580546.1,73.54,37.4,460739.58,58.36
580546.1,73.54,37.4,460739.58,58.36
580546.1,73.54,37.4,460739.58,58.36
580546.1,73.54,37.4,460739.58,58.36
580364.88,73.59,37.46,460722.45,58.42
579995.1,73.64,37.5,460674.51,58.49
579625.33,73.69,37.55,460657.48,58.56
579625.33,73.69,37.55,460657.48,58.56
579231.33,73.68,37.55,460724.97,58.61
579025.7,73.67,37.54,460832.92,58.64
578844.48,73.73,37.59,460813.52,58.69
578489.94,73.78,37.64,460968.39,58.79
578489.94,73.78,37.64,460968.39,58.79
578489.94,73.78,37.64,460968.39,58.79
577713.09,73.77,37.64,460191.62,58.76
577403.21,73.83,37.69,460405.25,58.87
577403.21,73.83,37.69,460405.25,58.87
577403.21,73.83,37.69,460405.25,58.87
577487.44,73.88,37.75,460351.29,58.9
577093.43,73.88,37.74,461419.42,59.07
576648.55,73.91,37.78,461040.58,59.09
576305.62,73.96,37.83,461037.05,59.17
575935.85,74.01,37.88,461065.65,59.25
575935.85,74.01,37.88,461065.65,59.25
575635.68,74.0,37.87,460680.79,59.22
575719.91,74.06,37.93,461088.56,59.31
575719.91,74.06,37.93,461088.56,59.31
575719.91,74.06,37.93,461088.56,59.31
575719.91,74.06,37.93,461088.56,59.31
575565.53,74.12,37.99,461095.71,59.38
575195.76,74.16,38.04,461102.59,59.45
575195.76,74.16,38.04,461146.6,59.46
575195.76,74.16,38.04,461102.59,59.45
574825.99,74.21,38.09,461227.9,59.55
574456.21,74.26,38.13,461148.14,59.61
573743.51,74.36,38.24,461164.75,59.77
573373.74,74.41,38.29,461464.36,59.89
573373.74,74.41,38.29,461464.36,59.89
573373.74,74.41,38.29,461464.36,59.89
573192.52,74.46,38.34,461447.49,59.95
572798.52,74.46,38.34,461020.09,59.93
572503.86,74.52,38.39,460763.23,59.97
572160.93,74.57,38.45,460760.52,60.05
572160.93,74.57,38.45,460760.52,60.05
571979.71,74.62,38.5,460743.91,60.11
571609.94,74.67,38.55,460722.25,60.19
571570.34,74.73,38.61,460756.98,60.24
571570.34,74.73,38.61,460756.98,60.24
570830.79,74.83,38.71,460716.41,60.4
570385.9,74.87,38.75,460550.69,60.45
570385.9,74.87,38.75,460550.69,60.45
570470.13,74.93,38.81,460512.43,60.49
570470.13,74.93,38.81,460512.43,60.49
570470.13,74.93,38.81,460512.43,60.49
570100.36,74.98,38.86,460568.75,60.57
570104.09,74.98,38.86,460625.83,60.58
569710.09,74.97,38.86,460624.63,60.62
569871.68,75.03,38.91,461058.37,60.7
569571.51,75.02,38.91,460968.62,60.72
569198.92,75.02,38.9,460561.11,60.7
569198.92,75.02,38.9,460561.11,60.7
569198.92,75.02,38.9,460561.11,60.7
569283.15,75.08,38.96,460529.45,60.74
568913.38,75.13,39.01,460574.66,60.82
568928.74,75.19,39.07,462468.43,61.12
568558.96,75.24,39.13,462430.96,61.19
568204.42,75.29,39.18,462985.52,61.35
568050.05,75.35,39.24,462992.66,61.42
565118.71,75.77,39.66,462947.18,62.07
565118.71,75.77,39.66,462947.18,62.07
564937.49,75.83,39.72,462930.31,62.13
565179.75,75.96,39.85,463286.84,62.27
564836.82,76.02,39.91,463284.05,62.35
564467.05,76.07,39.96,463262.04,62.43
564097.27,76.12,40.02,463310.17,62.52
564097.27,76.12,40.02,463310.17,62.52
563727.5,76.17,40.07,463336.4,62.61
563357.73,76.23,40.13,463263.51,62.68
562987.96,76.28,40.18,463362.5,62.78
562618.18,76.33,40.23,463353.55,62.87
562318.01,76.33,40.23,462745.71,62.81
561948.24,76.38,40.28,462633.52,62.88
561605.31,76.44,40.34,462636.88,62.97
561565.71,76.5,40.4,462620.81,63.02
561565.71,76.5,40.4,462620.81,63.02
561565.71,76.5,40.4,462620.81,63.02
561195.94,76.55,40.46,462592.66,63.1
561195.94,76.55,40.46,462592.66,63.1
560826.16,76.61,40.51,462642.55,63.2
560826.16,76.61,40.51,462642.55,63.2
560456.39,76.66,40.57,462585.92,63.27
560109.46,76.72,40.62,462923.24,63.41
559715.46,76.71,40.62,462877.28,63.44
559372.53,76.77,40.68,462869.71,63.53
559191.31,76.83,40.74,462903.88,63.6
559275.54,76.89,40.8,462865.62,63.64
559094.32,76.96,40.86,462946.92,63.72
559094.32,76.96,40.86,462946.92,63.72
559094.32,76.96,40.86,462946.92,63.72
559094.32,76.96,40.86,462946.92,63.72
559094.32,76.96,40.86,462946.92,63.72
559094.32,76.96,40.86,462946.92,63.72
559094.32,76.96,40.86,462946.92,63.72
558700.32,76.95,40.86,463386.3,63.82
558650.32,76.95,40.86,463336.3,63.82
558650.32,76.95,40.86,463336.3,63.82
558650.32,76.95,40.86,463336.3,63.82
558883.93,77.09,41.0,464169.81,64.02
558883.93,77.09,41.0,464169.81,64.02
558976.73,77.15,41.06,463958.95,64.03
558976.73,77.15,41.06,463958.95,64.03
558374.76,77.17,41.08,463451.39,64.05
558374.76,77.17,41.08,463451.39,64.05
558216.63,77.17,41.07,463333.45,64.05
558035.41,77.23,41.14,464269.22,64.25
557881.03,77.29,41.2,464276.37,64.33
557511.26,77.35,41.26,464259.07,64.41
557511.26,77.35,41.26,464259.07,64.41
556747.45,77.35,41.26,463581.87,64.41
556377.68,77.41,41.32,463616.3,64.5
556007.91,77.46,41.37,463574.67,64.59
556007.91,77.46,41.37,463574.67,64.59
556060.84,77.53,41.44,463544.86,64.63
556060.84,77.53,41.44,463544.86,64.63
555879.62,77.59,41.51,463572.4,64.71
555879.62,77.59,41.51,463572.4,64.71
555487.05,77.59,41.5,463693.6,64.77
555487.05,77.59,41.5,463693.6,64.77
555447.44,77.65,41.57,463674.04,64.82
555447.44,77.65,41.57,463674.04,64.82
555447.44,77.65,41.57,463674.04,64.82
555100.51,77.71,41.63,464929.54,65.09
555100.51,77.71,41.63,464929.54,65.09
555184.74,77.78,41.69,464914.56,65.13
555184.74,77.78,41.69,464914.56,65.13
555184.74,77.78,41.69,464914.56,65.13
554967.67,77.77,41.68,464582.62,65.1
554967.67,77.77,41.68,464582.62,65.1
554967.67,77.77,41.68,464582.62,65.1
555237.16,77.92,41.83,464515.15,65.19
554894.23,77.98,41.89,464518.51,65.28
554500.23,77.98,41.89,464664.28,65.34
554319.01,78.04,41.96,464566.18,65.4
554319.01,78.04,41.96,464566.18,65.4
554137.79,78.1,42.02,464511.5,65.47
554137.79,78.1,42.02,464511.5,65.47
553512.98,78.12,42.04,464004.55,65.49
552736.14,78.13,42.04,463310.04,65.49
552696.53,78.19,42.11,465204.66,65.81
552696.53,78.19,42.11,465204.66,65.81
552696.53,78.19,42.11,465204.66,65.81
552542.16,78.26,42.18,465211.81,65.89
552542.16,78.26,42.18,465211.81,65.89
552172.39,78.32,42.24,465183.58,65.98
552172.39,78.32,42.24,465183.58,65.98
551877.26,78.31,42.23,464869.72,65.97
551696.04,78.38,42.3,464852.85,66.04
551395.87,78.37,42.29,464455.24,66.01
551214.65,78.43,42.36,464438.63,66.09
550844.88,78.49,42.42,464472.54,66.18
550844.88,78.49,42.42,464472.54,66.18
550929.11,78.56,42.48,464498.15,66.23
550628.94,78.55,42.47,464066.36,66.2
550244.93,78.55,42.47,464039.85,66.24
549875.16,78.61,42.53,463999.81,66.33
549875.16,78.61,42.53,463999.81,66.33
549693.94,78.67,42.6,463994.43,66.41
549324.17,78.73,42.66,463990.01,66.5
548954.4,78.79,42.72,464149.8,66.62
548773.18,78.86,42.78,464469.02,66.74
548773.18,78.86,42.78,464469.02,66.74
548773.18,78.86,42.78,464469.02,66.74
548614.43,78.85,42.78,464310.95,66.74
548433.21,78.92,42.85,464146.79,66.79
548433.21,78.92,42.85,464146.79,66.79
548133.04,78.91,42.84,463758.33,66.76
547934.28,78.91,42.84,463770.71,66.79
547564.51,78.97,42.9,463641.64,66.86
547194.73,79.03,42.96,463600.85,66.96
547198.46,79.03,42.96,463604.92,66.96
547198.46,79.03,42.96,463604.92,66.96
547198.46,79.03,42.96,463604.92,66.96
547017.24,79.1,43.03,464626.68,67.18
547017.24,79.1,43.03,464626.68,67.18
546674.31,79.16,43.09,464619.11,67.28
546674.31,79.16,43.09,464619.11,67.28
546674.31,79.16,43.09,464619.11,67.28
546674.31,79.16,43.09,464619.11,67.28
546674.31,79.16,43.09,464619.11,67.28
546304.54,79.22,43.15,464601.82,67.37
546304.54,79.22,43.15,464601.82,67.37
545934.77,79.28,43.22,465072.26,67.54
545934.77,79.28,43.22,465072.26,67.54
545934.77,79.28,43.22,465072.26,67.54
545934.77,79.28,43.22,465156.96,67.55
545565.0,79.34,43.28,464983.62,67.63
545341.05,79.34,43.27,464681.2,67.6
545073.11,79.42,43.35,464681.72,67.7
544751.74,79.48,43.42,465560.87,67.93
544862.81,79.55,43.49,465564.9,67.98
544823.21,79.62,43.56,465539.03,68.04
544823.21,79.62,43.56,465539.03,68.04
544641.99,79.69,43.63,465597.64,68.13
544750.02,79.83,43.76,465397.27,68.2
544407.09,79.89,43.83,465395.05,68.3
544037.32,79.95,43.9,465372.41,68.39
541105.98,80.47,44.42,465326.93,69.2
541105.98,80.47,44.42,465326.93,69.2
540905.58,80.47,44.41,465267.7,69.21
540905.58,80.47,44.41,465225.2,69.21
540535.8,80.53,44.48,465250.89,69.32
540427.67,80.53,44.48,465148.46,69.31
540427.67,80.53,44.48,465148.46,69.31
540182.07,80.53,44.48,465252.31,69.36
540000.85,80.6,44.55,465170.71,69.43
539631.07,80.67,44.61,465141.96,69.53
539261.3,80.73,44.68,465154.39,69.64
539261.3,80.73,44.68,465154.39,69.64
539266.89,80.73,44.68,465206.83,69.64
538897.12,80.8,44.75,465362.58,69.77
538715.9,80.87,44.82,465343.51,69.85
538534.68,80.94,44.89,465328.49,69.94
538172.52,81.01,44.96,465193.1,70.02
538172.52,81.01,44.96,465193.1,70.02
538172.52,81.01,44.96,465193.1,70.02
538256.75,81.08,45.03,466402.66,70.25
538256.75,81.08,45.03,466402.66,70.25
538075.53,81.15,45.1,466458.13,70.35
538075.53,81.15,45.1,466458.13,70.35
537698.14,81.21,45.17,466407.8,70.45
537698.14,81.21,45.17,466407.8,70.45
537355.22,81.29,45.24,466411.15,70.55
537355.22,81.29,45.24,466411.15,70.55
537355.22,81.29,45.24,466455.17,70.56
537109.62,81.29,45.24,466670.68,70.63
537399.05,81.36,45.32,466671.75,70.65
537029.27,81.43,45.38,466643.79,70.76
537029.27,81.43,45.38,466599.78,70.75
536659.5,81.49,45.45,466716.02,70.87
536289.73,81.56,45.52,466723.4,70.98
536289.73,81.56,45.52,466723.4,70.98
535949.47,81.57,45.53,466701.93,71.03
535579.7,81.64,45.6,466679.78,71.13
535209.93,81.71,45.67,466661.34,71.24
534915.27,81.79,45.75,466723.15,71.36
534915.27,81.79,45.75,466632.89,71.35
534915.27,81.79,45.75,466632.89,71.35
534999.5,81.86,45.82,466673.77,71.4
534999.5,81.86,45.82,466673.77,71.4
534999.5,81.86,45.82,466673.77,71.4
534999.5,81.86,45.82,466630.87,71.4
534554.61,81.91,45.88,466465.15,71.48
534160.61,81.91,45.88,466438.62,71.53
534160.61,81.91,45.88,466438.62,71.53
534160.61,81.91,45.88,466438.62,71.53
533817.68,81.99,45.95,466436.75,71.64
533817.68,81.99,45.95,466436.75,71.64
533817.68,81.99,45.95,466436.75,71.64
533447.91,82.06,46.02,466413.82,71.74
533266.69,82.13,46.1,466393.01,71.83
533266.69,82.13,46.1,466393.01,71.83
532896.91,82.2,46.17,466605.46,71.97
532896.91,82.2,46.17,466605.46,71.97
533085.59,82.27,46.24,466707.96,72.03
533085.59,82.27,46.24,466707.96,72.03
532715.81,82.34,46.31,466622.76,72.12
532346.04,82.41,46.38,466597.19,72.23
532346.04,82.41,46.38,466597.19,72.23
532336.88,82.54,46.51,467693.91,72.51
532336.88,82.54,46.51,467693.91,72.51
531808.43,82.54,46.51,467588.92,72.57
531627.21,82.61,46.58,467823.67,72.7
531445.99,82.69,46.66,467715.82,72.77
531345.84,82.8,46.78,467496.74,72.85
531430.07,82.88,46.85,467517.05,72.91
531087.14,82.95,46.93,467541.87,73.03
530905.92,83.03,47.0,468913.63,73.33
530751.55,83.11,47.09,468920.77,73.43
530381.77,83.18,47.16,468889.24,73.54
530012.0,83.25,47.23,468974.53,73.67
530012.0,83.25,47.23,468974.53,73.67
529642.23,83.33,47.31,468876.43,73.77
529272.45,83.4,47.38,469076.84,73.91
529272.45,83.4,47.38,469076.84,73.91
529050.35,83.4,47.38,468558.49,73.86
529057.82,83.4,47.38,468659.22,73.88
528688.05,83.47,47.45,468440.3,73.96
528325.89,83.54,47.53,468646.72,74.11
528286.29,83.62,47.61,468619.28,74.18
528286.29,83.62,47.61,468619.28,74.18
528246.68,83.7,47.69,468662.69,74.26
528065.46,83.78,47.77,468631.21,74.35
527688.08,83.86,47.84,468417.35,74.44
527345.15,83.93,47.92,468417.7,74.56
526975.38,84.01,48.0,468392.49,74.67
526605.6,84.08,48.07,468416.22,74.79
526605.6,84.08,48.07,468416.22,74.79
526235.83,84.16,48.15,468396.17,74.91
525866.06,84.24,48.23,468382.18,75.03
525496.29,84.31,48.3,468456.18,75.16
525496.29,84.31,48.3,468456.18,75.16
525315.07,84.39,48.38,468448.31,75.26
525318.79,84.39,48.39,468505.4,75.27
524949.02,84.47,48.46,468427.67,75.37
524949.02,84.47,48.46,468427.67,75.37
524579.25,84.55,48.54,468421.09,75.49
524236.32,84.63,48.62,468424.44,75.62
524236.32,84.63,48.62,468424.44,75.62
523852.32,84.63,48.62,468394.15,75.67
523671.1,84.71,48.71,468391.82,75.77
523370.93,84.7,48.7,468711.5,75.86
523370.93,84.7,48.7,468711.5,75.86
523001.16,84.78,48.78,468683.28,75.98
522631.38,84.86,48.86,468731.48,76.11
522640.62,84.86,48.86,468782.25,76.12
522640.62,84.86,48.86,468782.25,76.12
522724.85,84.94,48.94,468610.82,76.15
522543.63,85.02,49.02,469670.3,76.42
522543.63,85.02,49.02,469670.3,76.42
522543.63,85.02,49.02,469670.3,76.42
522149.63,85.02,49.02,469770.94,76.49
522149.63,85.02,49.02,469770.94,76.49
521779.86,85.1,49.1,469782.29,76.62
521410.08,85.18,49.18,469712.74,76.73
521529.73,85.26,49.27,469711.11,76.79
521529.73,85.26,49.27,469711.11,76.79
521175.18,85.34,49.35,470269.11,77.01
520797.79,85.42,49.43,469795.59,77.06
520797.79,85.42,49.43,469795.59,77.06
520405.23,85.42,49.43,469776.03,77.11
520405.23,85.42,49.43,469776.03,77.11
520224.01,85.51,49.52,469810.4,77.22
520042.79,85.59,49.6,469787.52,77.32
519665.4,85.67,49.68,469692.42,77.43
519322.47,85.76,49.77,469694.01,77.56
518952.7,85.84,49.85,469667.56,77.68
518771.48,85.92,49.93,469650.01,77.79
518401.71,86.0,50.02,469698.89,77.92
518031.93,86.08,50.1,469662.39,78.05
518116.16,86.17,50.18,469706.72,78.12
517722.16,86.17,50.18,469684.37,78.17
517352.39,86.25,50.27,469669.69,78.3
516982.61,86.33,50.35,469798.1,78.45
516612.84,86.41,50.43,469697.26,78.57
516243.07,86.5,50.52,469651.38,78.69
516243.07,86.5,50.52,469651.38,78.69
516061.85,86.58,50.61,469643.13,78.8
515718.92,86.67,50.69,469646.49,78.93
515349.15,86.76,50.78,469625.77,79.06
514979.38,86.84,50.86,469659.59,79.2
514979.38,86.84,50.86,469659.59,79.2
514609.6,86.92,50.95,469616.73,79.32
514609.6,86.92,50.95,469616.73,79.32
514428.38,87.01,51.04,469737.35,79.45
514058.61,87.1,51.12,469748.5,79.59
513688.84,87.18,51.21,469928.95,79.76
513319.07,87.27,51.3,469762.68,79.86
513319.07,87.27,51.3,469762.68,79.86
512949.29,87.35,51.38,469718.27,79.99
512606.37,87.44,51.48,469721.63,80.13
512690.59,87.53,51.56,471049.72,80.42
512320.82,87.62,51.65,471021.5,80.55
511936.82,87.62,51.65,470686.05,80.56
512047.89,87.71,51.74,470690.08,80.62
510595.65,88.06,52.1,470729.6,81.19
510595.65,88.06,52.1,470729.6,81.19
510225.88,88.15,52.19,470754.91,81.33
