ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d70f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d70f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d70f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d70f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d70f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
318,836,693890,6212,693890
318,836,694260,6212,694260
318,836,695260,6212,695260
319,838,696070,6212,696070
320,846,697070,6212,697070
320,846,698070,6212,698070
321,848,699070,6212,699070
321,848,699540,6212,699540
321,848,700540,6212,700540
321,848,701540,6212,701540
321,848,702540,6212,702540
322,850,703540,6212,703540
322,850,704540,6212,704540
322,850,705540,6212,705540
322,850,705540,6212,705540
322,850,706000,6212,706000
322,850,707000,6212,707000
322,850,707000,6212,707000
322,850,708000,6212,708000
323,852,709000,6212,709000
323,852,709000,6212,709000
324,860,709000,6212,709000
324,860,710000,6212,710000
324,860,710000,6212,710000
325,862,711000,6212,711000
325,862,711000,6212,711000
325,862,711160,6212,711160
325,862,712160,6212,712160
325,862,712970,6212,712970
325,862,713970,6212,713970
325,862,713970,6212,713970
326,864,714970,6212,714970
326,864,715970,6212,715970
327,866,716620,6212,716620
327,866,716990,6212,716990
327,866,717220,6212,717220
328,874,718220,6212,718220
328,874,719030,6212,719030
328,874,719250,6212,719250
329,876,719720,6212,719720
329,876,720270,6212,720270
329,876,721270,6212,721270
329,876,722270,6212,722270
329,876,723270,6212,723270
329,876,723590,6212,723590
329,876,723590,6212,723590
329,876,724590,6212,724590
329,876,725060,6212,725060
330,878,725870,6212,725870
330,878,726870,6212,726870
330,878,727340,6212,727340
331,880,728150,6212,728150
331,880,729150,6212,729150
331,880,729620,6212,729620
331,880,730620,6212,730620
331,880,730780,6212,730780
331,880,731590,6212,731590
332,882,732400,6212,732400
332,882,732400,6212,732400
333,884,733400,6212,733400
333,884,734400,6212,734400
334,886,735400,6212,735400
334,886,736400,6212,736400
335,888,737400,6212,737400
336,892,738400,6212,738400
336,892,739400,6212,739400
336,892,740400,6212,740400
336,892,741210,6212,741210
337,894,742210,6212,742210
337,894,743210,6212,743210
338,896,744210,6212,744210
338,896,745210,6212,745210
339,898,746210,6212,746210
339,898,747210,6212,747210
340,900,747670,6212,747670
340,900,748480,6212,748480
341,902,749480,6212,749480
341,902,749480,6212,749480
342,904,750070,6212,750070
342,904,751070,6212,751070
343,906,752070,6212,752070
343,906,753070,6212,753070
344,908,754070,6212,754070
344,908,754880,6212,754880
344,908,755880,6212,755880
345,910,756530,6212,756530
345,910,756530,6212,756530
346,912,757530,6212,757530
346,912,758340,6212,758340
347,914,758810,6212,758810
348,916,759360,6212,759360
348,916,760170,6212,760170
348,916,761170,6212,761170
348,916,762170,6212,762170
349,918,762980,6212,762980
349,918,763790,6212,763790
350,922,764790,6212,764790
351,924,765790,6212,765790
352,926,766260,6212,766260
352,926,766420,6212,766420
353,928,766890,6212,766890
353,928,766890,6212,766890
353,928,766890,6212,766890
353,928,767700,6212,767700
353,928,768700,6212,768700
354,930,769700,6212,769700
354,930,770700,6212,770700
354,930,771170,6212,771170
355,932,771640,6212,771640
356,934,772640,6212,772640
356,934,773640,6212,773640
357,936,774450,6212,774450
357,936,775450,6212,775450
358,938,776450,6212,776450
358,938,777450,6212,777450
358,938,778260,6212,778260
358,938,778850,6212,778850
358,938,779660,6212,779660
359,940,780660,6212,780660
359,940,781470,6212,781470
359,940,781470,6212,781470
360,942,782280,6212,782280
361,944,783280,6212,783280
361,944,784280,6212,784280
362,946,785090,6212,785090
362,946,785900,6212,785900
362,946,786710,6212,786710
363,948,787520,6212,787520
363,948,788170,6212,788170
364,950,789170,6212,789170
364,950,789170,6212,789170
364,950,790170,6212,790170
365,952,790820,6212,790820
365,952,791280,6212,791280
366,954,792280,6212,792280
366,954,793280,6212,793280
366,954,794280,6212,794280
367,956,795280,6212,795280
367,956,795280,6212,795280
368,964,803280,6212,803280
368,964,804280,6212,804280
368,964,805280,6212,805280
368,964,805750,6212,805750
368,964,806070,6212,806070
368,964,806390,6212,806390
368,964,807200,6212,807200
369,972,808200,6212,808200
370,974,809200,6212,809200
370,974,809200,6212,809200
370,974,810200,6212,810200
371,976,811010,6212,811010
371,976,812010,6212,812010
372,978,812820,6212,812820
372,978,813630,6212,813630
372,978,814440,6212,814440
372,978,815440,6212,815440
372,978,816440,6212,816440
372,978,817440,6212,817440
373,980,818440,6212,818440
373,980,819440,6212,819440
374,982,819910,6212,819910
374,982,820910,6212,820910
375,984,821910,6212,821910
375,984,822910,6212,822910
375,984,823560,6212,823560
375,984,824560,6212,824560
376,986,825560,6212,825560
376,986,826560,6212,826560
376,986,826790,6212,826790
377,988,827440,6212,827440
377,988,828440,6212,828440
378,990,829440,6212,829440
379,998,830440,6212,830440
379,998,831440,6212,831440
379,998,832250,6212,832250
380,1000,833250,6212,833250
380,1000,833250,6212,833250
380,1000,834250,6212,834250
380,1000,834720,6212,834720
381,1002,835530,6212,835530
381,1002,835850,6212,835850
381,1002,835850,6212,835850
381,1002,835850,6212,835850
381,1002,836850,6212,836850
381,1002,837070,6212,837070
382,1004,838070,6212,838070
382,1004,838300,6212,838300
383,1006,839110,6212,839110
383,1006,839110,6212,839110
383,1006,840110,6212,840110
383,1006,841110,6212,841110
383,1006,841430,6212,841430
383,1006,842430,6212,842430
383,1006,843430,6212,843430
383,1006,844430,6212,844430
383,1006,845430,6212,845430
383,1006,846240,6212,846240
383,1006,847050,6212,847050
383,1006,847280,6212,847280
384,1008,848280,6212,848280
385,1016,849280,6212,849280
385,1016,850280,6212,850280
386,1020,851280,6212,851280
386,1020,852280,6212,852280
387,1022,853280,6212,853280
387,1022,854280,6212,854280
387,1022,854600,6212,854600
387,1022,855600,6212,855600
387,1022,856600,6212,856600
387,1022,856600,6212,856600
387,1022,857600,6212,857600
387,1022,858600,6212,858600
388,1026,860600,6212,860600
389,1028,860820,6212,860820
389,1028,860820,6212,860820
389,1028,861820,6212,861820
390,1030,862820,6212,862820
390,1030,863820,6212,863820
390,1030,863980,6212,863980
390,1030,863980,6212,863980
390,1030,864980,6212,864980
390,1030,865980,6212,865980
390,1030,866790,6212,866790
390,1030,867790,6212,867790
390,1030,868260,6212,868260
390,1030,868490,6212,868490
391,1032,869300,6212,869300
391,1032,869620,6212,869620
392,1034,870430,6212,870430
392,1034,870750,6212,870750
392,1034,871210,6212,871210
393,1036,872210,6212,872210
393,1036,873210,6212,873210
394,1038,873860,6212,873860
395,1040,874860,6212,874860
395,1040,875860,6212,875860
396,1042,876860,6212,876860
397,1050,877860,6212,877860
397,1050,878860,6212,878860
398,1052,879860,6212,879860
398,1052,880670,6212,880670
399,1054,881480,6212,881480
399,1054,882480,6212,882480
399,1054,883480,6212,883480
399,1054,884480,6212,884480
399,1054,885480,6212,885480
399,1054,886480,6212,886480
399,1054,887480,6212,887480
399,1054,888290,6212,888290
400,1056,889290,6212,889290
400,1056,890290,6212,890290
401,1058,891290,6212,891290
402,1060,892100,6212,892100
403,1064,893100,6212,893100
403,1064,894100,6212,894100
403,1064,894690,6212,894690
403,1064,895690,6212,895690
403,1064,896690,6212,896690
403,1064,897690,6212,897690
403,1064,897690,6212,897690
403,1064,898010,6212,898010
403,1064,898010,6212,898010
403,1064,898010,6212,898010
403,1064,899010,6212,899010
403,1064,899010,6212,899010
404,1066,899820,6212,899820
405,1068,900820,6212,900820
405,1068,900980,6212,900980
405,1068,901790,6212,901790
406,1070,902020,6212,902020
406,1070,902020,6212,902020
406,1070,902830,6212,902830
406,1070,903200,6212,903200
407,1072,903850,6212,903850
407,1072,904850,6212,904850
408,1074,905850,6212,905850
408,1074,906170,6212,906170
409,1076,906640,6212,906640
409,1076,906870,6212,906870
410,1084,914870,6212,914870
410,1084,915680,6212,915680
410,1084,916680,6212,916680
410,1084,917490,6212,917490
411,1086,918490,6212,918490
411,1086,919490,6212,919490
412,1088,920490,6212,920490
412,1088,921490,6212,921490
413,1090,922300,6212,922300
414,1092,923300,6212,923300
414,1092,924110,6212,924110
414,1092,925110,6212,925110
415,1094,925580,6212,925580
415,1094,926050,6212,926050
416,1096,927050,6212,927050
416,1096,927370,6212,927370
416,1096,927840,6212,927840
417,1100,928840,6212,928840
417,1100,929840,6212,929840
418,1108,930840,6212,930840
419,1110,931160,6212,931160
419,1110,931390,6212,931390
419,1110,932390,6212,932390
420,1114,933390,6212,933390
420,1114,934390,6212,934390
420,1114,935200,6212,935200
421,1116,936010,6212,936010
421,1116,937010,6212,937010
421,1116,937480,6212,937480
422,1124,938480,6212,938480
422,1124,938950,6212,938950
422,1124,939950,6212,939950
422,1124,940950,6212,940950
423,1126,941950,6212,941950
423,1126,942950,6212,942950
424,1128,943540,6212,943540
424,1128,944010,6212,944010
425,1132,944010,6212,944010
425,1132,944820,6212,944820
425,1132,944820,6212,944820
425,1132,944820,6212,944820
425,1132,948820,6212,948820
425,1132,949820,6212,949820
425,1132,951820,6212,951820
426,1134,952630,6212,952630
426,1134,953440,6212,953440
427,1136,954440,6212,954440
428,1138,954990,6212,954990
428,1138,955990,6212,955990
428,1138,956990,6212,956990
428,1138,957990,6212,957990
428,1138,958990,6212,958990
429,1140,959990,6212,959990
430,1142,960990,6212,960990
431,1144,961450,6212,961450
431,1144,962450,6212,962450
431,1144,962920,6212,962920
431,1144,963390,6212,963390
431,1144,964390,6212,964390
431,1144,965390,6212,965390
431,1144,966390,6212,966390
431,1144,967200,6212,967200
431,1144,967570,6212,967570
431,1144,968570,6212,968570
431,1144,968570,6212,968570
431,1144,969570,6212,969570
432,1146,970040,6212,970040
432,1146,971040,6212,971040
432,1146,971260,6212,971260
432,1146,972260,6212,972260
433,1148,973260,6212,973260
433,1148,973260,6212,973260
433,1148,974260,6212,974260
433,1148,975260,6212,975260
434,1156,976260,6212,976260
434,1156,977260,6212,977260
435,1158,978070,6212,978070
436,1162,979070,6212,979070
436,1162,980070,6212,980070
437,1164,981070,6212,981070
437,1164,982070,6212,982070
437,1164,983070,6212,983070
438,1166,984070,6212,984070
438,1166,984540,6212,984540
438,1166,985350,6212,985350
438,1166,985820,6212,985820
438,1166,986290,6212,986290
438,1166,987290,6212,987290
438,1166,987290,6212,987290
439,1168,987760,6212,987760
439,1168,988130,6212,988130
439,1168,989130,6212,989130
439,1168,989600,6212,989600
439,1168,990600,6212,990600
439,1168,991600,6212,991600
439,1168,991830,6212,991830
440,1170,992480,6212,992480
440,1170,992850,6212,992850
441,1172,993660,6212,993660
441,1172,994660,6212,994660
441,1172,995660,6212,995660
441,1172,996130,6212,996130
442,1174,997130,6212,997130
442,1174,997130,6212,997130
442,1174,998130,6212,998130
443,1176,999130,6212,999130
443,1176,999130,6212,999130
443,1176,999130,6212,999130
443,1176,999600,6212,999600
444,1184,1000600,6212,1000600
444,1184,1000920,6212,1000920
444,1184,1001150,6212,1001150
444,1184,1001310,6212,1001310
444,1184,1002310,6212,1002310
444,1184,1003310,6212,1003310
444,1184,1004310,6212,1004310
444,1184,1004310,6212,1004310
444,1184,1004780,6212,1004780
445,1186,1005590,6212,1005590
445,1186,1006180,6212,1006180
445,1186,1007180,6212,1007180
446,1188,1007830,6212,1007830
447,1192,1009830,6212,1009830
447,1192,1010830,6212,1010830
448,1200,1011830,6212,1011830
448,1200,1012830,6212,1012830
448,1200,1013830,6212,1013830
448,1200,1014830,6212,1014830
448,1200,1015830,6212,1015830
448,1200,1016830,6212,1016830
448,1200,1017150,6212,1017150
449,1204,1021150,6212,1021150
449,1204,1022150,6212,1022150
449,1204,1023150,6212,1023150
449,1204,1023800,6212,1023800
449,1204,1023800,6212,1023800
450,1206,1024800,6212,1024800
451,1210,1025800,6212,1025800
452,1212,1026610,6212,1026610
452,1212,1027420,6212,1027420
453,1214,1028420,6212,1028420
453,1214,1028420,6212,1028420
454,1216,1028890,6212,1028890
454,1216,1029890,6212,1029890
454,1216,1030120,6212,1030120
454,1216,1031120,6212,1031120
455,1218,1032120,6212,1032120
455,1218,1033120,6212,1033120
455,1218,1034120,6212,1034120
455,1218,1035120,6212,1035120
455,1218,1036120,6212,1036120
456,1220,1037120,6212,1037120
456,1220,1038120,6212,1038120
456,1220,1038120,6212,1038120
456,1220,1038120,6212,1038120
456,1220,1038930,6212,1038930
457,1228,1038930,6212,1038930
458,1230,1039740,6212,1039740
459,1232,1040740,6212,1040740
459,1232,1041740,6212,1041740
459,1232,1041740,6212,1041740
459,1232,1041900,6212,1041900
459,1232,1042220,6212,1042220
459,1232,1043220,6212,1043220
459,1232,1043220,6212,1043220
459,1232,1044220,6212,1044220
460,1234,1045220,6212,1045220
461,1238,1046220,6212,1046220
461,1238,1046540,6212,1046540
461,1238,1047540,6212,1047540
461,1238,1048540,6212,1048540
461,1238,1049350,6212,1049350
462,1240,1050350,6212,1050350
463,1242,1051160,6212,1051160
463,1242,1052160,6212,1052160
464,1244,1053160,6212,1053160
464,1244,1054160,6212,1054160
464,1244,1054810,6212,1054810
465,1246,1055810,6212,1055810
466,1248,1056620,6212,1056620
466,1248,1056620,6212,1056620
466,1248,1057270,6212,1057270
466,1248,1058270,6212,1058270
467,1250,1059270,6212,1059270
467,1250,1060270,6212,1060270
468,1252,1061270,6212,1061270
469,1254,1062080,6212,1062080
469,1254,1062550,6212,1062550
469,1254,1063550,6212,1063550
470,1256,1064550,6212,1064550
471,1258,1065360,6212,1065360
471,1258,1065360,6212,1065360
471,1258,1066360,6212,1066360
471,1258,1067170,6212,1067170
472,1260,1067720,6212,1067720
472,1260,1068040,6212,1068040
472,1260,1069040,6212,1069040
472,1260,1069040,6212,1069040
473,1262,1070040,6212,1070040
473,1262,1071040,6212,1071040
473,1262,1072040,6212,1072040
474,1264,1073040,6212,1073040
474,1264,1073510,6212,1073510
474,1264,1074510,6212,1074510
475,1266,1075510,6212,1075510
475,1266,1076320,6212,1076320
475,1266,1077320,6212,1077320
476,1274,1078320,6212,1078320
477,1276,1079130,6212,1079130
477,1276,1080130,6212,1080130
477,1276,1080130,6212,1080130
477,1276,1081130,6212,1081130
477,1276,1082130,6212,1082130
477,1276,1083130,6212,1083130
477,1276,1084130,6212,1084130
477,1276,1084600,6212,1084600
477,1276,1085600,6212,1085600
478,1278,1086250,6212,1086250
478,1278,1087250,6212,1087250
478,1278,1088250,6212,1088250
478,1278,1088570,6212,1088570
478,1278,1089380,6212,1089380
479,1280,1090380,6212,1090380
479,1280,1090380,6212,1090380
479,1280,1091380,6212,1091380
479,1280,1091380,6212,1091380
480,1282,1092380,6212,1092380
481,1284,1093190,6212,1093190
481,1284,1094190,6212,1094190
481,1284,1094190,6212,1094190
482,1288,1095190,6212,1095190
482,1288,1095660,6212,1095660
482,1288,1096470,6212,1096470
482,1288,1096470,6212,1096470
482,1288,1097470,6212,1097470
483,1290,1098470,6212,1098470
484,1292,1099280,6212,1099280
484,1292,1100090,6212,1100090
485,1294,1100740,6212,1100740
485,1294,1101550,6212,1101550
486,1296,1102360,6212,1102360
487,1304,1102360,6212,1102360
487,1304,1102360,6212,1102360
487,1304,1103360,6212,1103360
487,1304,1103360,6212,1103360
487,1304,1103680,6212,1103680
488,1306,1104680,6212,1104680
488,1306,1105680,6212,1105680
489,1308,1106680,6212,1106680
489,1308,1107490,6212,1107490
489,1308,1108490,6212,1108490
490,1310,1109080,6212,1109080
490,1310,1109080,6212,1109080
490,1310,1109080,6212,1109080
490,1310,1110080,6212,1110080
491,1312,1111080,6212,1111080
491,1312,1111080,6212,1111080
492,1320,1112080,6212,1112080
492,1320,1113080,6212,1113080
492,1320,1113450,6212,1113450
493,1322,1113680,6212,1113680
493,1322,1114680,6212,1114680
493,1322,1115680,6212,1115680
493,1322,1116490,6212,1116490
493,1322,1117140,6212,1117140
493,1322,1117140,6212,1117140
494,1324,1117950,6212,1117950
494,1324,1118760,6212,1118760
495,1332,1119760,6212,1119760
496,1334,1120130,6212,1120130
497,1342,1120130,6212,1120130
497,1342,1121130,6212,1121130
498,1344,1121600,6212,1121600
498,1344,1122600,6212,1122600
498,1344,1122600,6212,1122600
499,1348,1123600,6212,1123600
499,1348,1124600,6212,1124600
499,1348,1125600,6212,1125600
499,1348,1125920,6212,1125920
499,1348,1126920,6212,1126920
499,1348,1127920,6212,1127920
500,1350,1128920,6212,1128920
500,1350,1129730,6212,1129730
500,1350,1129950,6212,1129950
500,1350,1130270,6212,1130270
500,1350,1131080,6212,1131080
501,1352,1131550,6212,1131550
501,1352,1132550,6212,1132550
502,1354,1133550,6212,1133550
502,1354,1134020,6212,1134020
502,1354,1135020,6212,1135020
502,1354,1135490,6212,1135490
503,1358,1136490,6212,1136490
503,1358,1137490,6212,1137490
504,1360,1138300,6212,1138300
504,1360,1138770,6212,1138770
504,1360,1139580,6212,1139580
505,1362,1139900,6212,1139900
505,1362,1140710,6212,1140710
505,1362,1141710,6212,1141710
506,1364,1142520,6212,1142520
506,1364,1143520,6212,1143520
506,1364,1144520,6212,1144520
506,1364,1144740,6212,1144740
506,1364,1145740,6212,1145740
506,1364,1146550,6212,1146550
506,1364,1146920,6212,1146920
506,1364,1147030,6212,1147030
506,1364,1147030,6212,1147030
506,1364,1148030,6212,1148030
507,1366,1149030,6212,1149030
507,1366,1150030,6212,1150030
507,1366,1151030,6212,1151030
507,1366,1152030,6212,1152030
508,1374,1153030,6212,1153030
509,1376,1154030,6212,1154030
509,1376,1155030,6212,1155030
509,1376,1156030,6212,1156030
510,1378,1157030,6212,1157030
510,1378,1158030,6212,1158030
511,1380,1158500,6212,1158500
511,1380,1158820,6212,1158820
512,1382,1159630,6212,1159630
512,1382,1159630,6212,1159630
512,1382,1160280,6212,1160280
512,1382,1160280,6212,1160280
512,1382,1161280,6212,1161280
512,1382,1161280,6212,1161280
512,1382,1162280,6212,1162280
512,1382,1163280,6212,1163280
512,1382,1163600,6212,1163600
513,1384,1164250,6212,1164250
513,1384,1164840,6212,1164840
514,1386,1165650,6212,1165650
514,1386,1166120,6212,1166120
515,1388,1166930,6212,1166930
515,1388,1167250,6212,1167250
515,1388,1168250,6212,1168250
515,1388,1169250,6212,1169250
515,1388,1169620,6212,1169620
515,1388,1170090,6212,1170090
515,1388,1170900,6212,1170900
516,1390,1171120,6212,1171120
516,1390,1172120,6212,1172120
516,1390,1173120,6212,1173120
517,1392,1174120,6212,1174120
518,1394,1175120,6212,1175120
518,1394,1175120,6212,1175120
518,1394,1176120,6212,1176120
518,1394,1176930,6212,1176930
518,1394,1177930,6212,1177930
518,1394,1178250,6212,1178250
519,1396,1178720,6212,1178720
520,1398,1179720,6212,1179720
520,1398,1180720,6212,1180720
520,1398,1180720,6212,1180720
520,1398,1180720,6212,1180720
521,1400,1181370,6212,1181370
522,1402,1182370,6212,1182370
522,1402,1182920,6212,1182920
523,1404,1183730,6212,1183730
523,1404,1184730,6212,1184730
524,1406,1185730,6212,1185730
524,1406,1185730,6212,1185730
524,1406,1186380,6212,1186380
524,1406,1187380,6212,1187380
525,1414,1188380,6212,1188380
525,1414,1189380,6212,1189380
525,1414,1189700,6212,1189700
525,1414,1190170,6212,1190170
525,1414,1191170,6212,1191170
526,1416,1192170,6212,1192170
526,1416,1193170,6212,1193170
526,1416,1194170,6212,1194170
526,1416,1194170,6212,1194170
526,1416,1194170,6212,1194170
526,1416,1195170,6212,1195170
527,1418,1195980,6212,1195980
527,1418,1196790,6212,1196790
527,1418,1197790,6212,1197790
527,1418,1197790,6212,1197790
527,1418,1197790,6212,1197790
528,1422,1198790,6212,1198790
528,1422,1199110,6212,1199110
528,1422,1199430,6212,1199430
528,1422,1200430,6212,1200430
529,1424,1201240,6212,1201240
529,1424,1202240,6212,1202240
529,1424,1203240,6212,1203240
529,1424,1203710,6212,1203710
530,1426,1204520,6212,1204520
530,1426,1204990,6212,1204990
531,1428,1205990,6212,1205990
531,1428,1206150,6212,1206150
531,1428,1206150,6212,1206150
531,1428,1206740,6212,1206740
531,1428,1207740,6212,1207740
531,1428,1208210,6212,1208210
531,1428,1208530,6212,1208530
531,1428,1209530,6212,1209530
532,1430,1210530,6212,1210530
533,1438,1211530,6212,1211530
533,1438,1212530,6212,1212530
534,1440,1213340,6212,1213340
534,1440,1214340,6212,1214340
535,1442,1214810,6212,1214810
535,1442,1215360,6212,1215360
535,1442,1216360,6212,1216360
535,1442,1216360,6212,1216360
536,1444,1217360,6212,1217360
536,1444,1217360,6212,1217360
536,1444,1218360,6212,1218360
537,1448,1219360,6212,1219360
537,1448,1220360,6212,1220360
538,1450,1220830,6212,1220830
538,1450,1220830,6212,1220830
538,1450,1221050,6212,1221050
538,1450,1221700,6212,1221700
538,1450,1221700,6212,1221700
539,1452,1222510,6212,1222510
539,1452,1223510,6212,1223510
539,1452,1224320,6212,1224320
540,1454,1225320,6212,1225320
540,1454,1225970,6212,1225970
540,1454,1226970,6212,1226970
541,1456,1227520,6212,1227520
541,1456,1227980,6212,1227980
