ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
613013.59,66.24,36.98,486208.25,52.54
612716.32,66.23,36.98,485702.44,52.5
612418.19,66.27,37.02,485719.23,52.56
612181.44,66.27,37.01,485809.89,52.59
612181.44,66.27,37.01,485809.89,52.59
612181.44,66.27,37.01,485809.89,52.59
611961.99,66.26,37.01,485578.65,52.58
611663.87,66.3,37.04,485552.35,52.63
611663.87,66.3,37.04,485552.35,52.63
611368.06,66.34,37.09,485555.0,52.69
611069.16,66.38,37.12,485624.16,52.75
610989.22,66.43,37.17,485632.39,52.8
610691.09,66.47,37.21,485547.45,52.85
610391.42,66.51,37.25,485542.15,52.91
610281.52,66.56,37.3,485522.1,52.95
610281.52,66.56,37.3,485522.1,52.95
610281.52,66.56,37.3,485522.1,52.95
610310.66,66.61,37.35,485503.33,52.99
610310.66,66.61,37.35,485503.33,52.99
610310.66,66.61,37.35,485503.33,52.99
610042.49,66.65,37.4,485505.25,53.04
609744.36,66.69,37.44,485482.17,53.1
609634.47,66.74,37.48,485520.04,53.15
609858.28,66.79,37.54,485485.37,53.17
609561.01,66.78,37.53,485479.32,53.19
609262.89,66.82,37.57,485568.72,53.25
608911.69,66.81,37.56,485617.86,53.29
608613.56,66.86,37.6,485566.83,53.34
608317.76,66.9,37.64,485523.03,53.39
608036.67,66.94,37.69,486231.65,53.53
608036.67,66.94,37.69,486231.65,53.53
607756.75,66.98,37.73,485615.08,53.52
607756.75,66.98,37.73,485615.08,53.52
607421.05,67.02,37.77,485497.07,53.57
607152.88,67.06,37.81,485493.13,53.63
606854.75,67.1,37.85,485467.58,53.68
606854.75,67.1,37.85,485467.58,53.68
606556.62,67.15,37.89,485579.12,53.75
606777.34,67.2,37.95,485528.08,53.77
606777.34,67.2,37.95,485528.08,53.77
606479.21,67.24,37.99,485408.45,53.82
606183.4,67.28,38.03,485743.09,53.91
605964.54,67.28,38.03,486292.35,53.99
605665.64,67.32,38.07,486259.39,54.05
605439.43,67.37,38.12,486115.67,54.09
605329.53,67.42,38.17,486451.59,54.18
605340.11,67.42,38.17,486465.09,54.18
605071.94,67.47,38.22,486446.48,54.24
604773.81,67.51,38.26,486484.31,54.3
604402.22,67.54,38.29,486311.38,54.35
604104.09,67.59,38.34,486263.55,54.4
603805.96,67.63,38.38,486292.73,54.47
603510.16,67.67,38.42,486375.56,54.54
603211.26,67.71,38.46,486325.59,54.59
603211.26,67.71,38.46,486325.59,54.59
603211.26,67.71,38.46,486325.59,54.59
602995.12,67.76,38.52,486424.21,54.66
600640.05,68.11,38.87,486371.66,55.15
600793.57,68.17,38.92,486672.81,55.22
600713.63,68.22,38.97,486681.05,55.27
600713.63,68.22,38.97,486681.05,55.27
600445.46,68.27,39.02,486682.96,55.33
600445.46,68.27,39.02,486682.96,55.33
600335.56,68.32,39.07,486662.9,55.38
600335.56,68.32,39.07,486662.9,55.38
600037.43,68.36,39.11,486631.79,55.44
599739.31,68.4,39.16,486729.23,55.51
599357.64,68.44,39.19,486544.63,55.56
599059.51,68.48,39.24,486497.86,55.62
598763.71,68.53,39.28,486440.27,55.67
598763.71,68.53,39.28,486440.27,55.67
598763.71,68.53,39.28,486440.27,55.67
598527.25,68.53,39.28,486697.9,55.72
598772.86,68.58,39.33,486680.4,55.74
598772.86,68.58,39.33,486680.4,55.74
598662.96,68.63,39.39,486694.74,55.79
598364.06,68.67,39.43,486985.76,55.89
598095.89,68.72,39.48,486977.73,55.95
597806.67,68.77,39.52,486861.38,56.01
597508.54,68.81,39.57,487009.03,56.09
597508.54,68.81,39.57,487009.03,56.09
597508.54,68.81,39.57,487009.03,56.09
597199.95,68.86,39.61,486817.93,56.13
597092.38,68.91,39.67,486801.94,56.18
596871.63,68.9,39.66,486403.1,56.15
596760.96,68.95,39.71,486750.13,56.24
596553.06,68.95,39.7,486581.62,56.24
596395.09,68.94,39.7,486430.23,56.23
596059.4,68.94,39.7,486088.53,56.22
595949.51,68.99,39.75,486075.22,56.27
595651.38,69.04,39.79,485902.07,56.32
595651.38,69.04,39.79,485902.07,56.32
595353.25,69.08,39.84,485898.06,56.38
595353.25,69.08,39.84,485898.06,56.38
595057.45,69.13,39.89,486205.58,56.48
595057.45,69.13,39.89,486205.58,56.48
595057.45,69.13,39.89,486205.58,56.48
594946.01,69.18,39.94,487713.16,56.71
594647.1,69.23,39.98,487601.33,56.76
594357.89,69.27,40.03,487454.07,56.81
594049.3,69.32,40.08,487390.63,56.87
593781.13,69.37,40.13,487392.55,56.94
593564.39,69.36,40.12,487360.77,56.95
593266.26,69.41,40.16,487329.3,57.01
593266.26,69.41,40.16,487329.3,57.01
593266.26,69.41,40.16,487329.3,57.01
592968.14,69.45,40.21,487390.49,57.09
593315.67,69.51,40.27,487391.74,57.1
593315.67,69.51,40.27,487391.74,57.1
593315.67,69.51,40.27,487391.74,57.1
593017.54,69.56,40.32,487356.5,57.17
592721.73,69.61,40.36,487327.02,57.23
592397.08,69.61,40.36,487301.25,57.26
592287.19,69.66,40.42,487338.43,57.32
592294.26,69.66,40.42,487340.57,57.32
592294.26,69.66,40.42,487340.57,57.32
592440.93,69.72,40.48,487317.29,57.35
592142.03,69.76,40.52,487731.2,57.46
592032.13,69.82,40.58,487708.94,57.51
592032.13,69.82,40.58,487708.94,57.51
592032.13,69.82,40.58,487708.94,57.51
592032.13,69.82,40.58,487708.94,57.51
592032.13,69.82,40.58,487708.94,57.51
591801.66,69.87,40.63,487584.3,57.57
591801.66,69.87,40.63,487584.3,57.57
591434.33,69.91,40.67,487275.57,57.6
591326.76,69.97,40.73,487345.13,57.66
591058.59,70.02,40.78,487344.82,57.73
590837.53,70.01,40.77,487292.37,57.74
590539.41,70.06,40.82,487265.87,57.81
590241.28,70.1,40.87,487291.78,57.88
590004.52,70.1,40.86,487272.39,57.9
589893.85,70.16,40.92,487799.54,58.02
589783.96,70.21,40.97,488165.16,58.11
589485.83,70.26,41.02,488163.72,58.18
589374.39,70.32,41.08,488460.14,58.28
589689.93,70.38,41.14,488487.62,58.3
589689.93,70.38,41.14,488487.62,58.3
589186.22,70.37,41.13,488436.76,58.34
589076.32,70.42,41.19,488469.95,58.4
589076.32,70.42,41.19,488469.95,58.4
588807.24,70.48,41.24,489172.18,58.55
589219.9,70.61,41.37,490029.91,58.72
588951.72,70.66,41.43,490026.48,58.79
588951.72,70.66,41.43,490026.48,58.79
588653.6,70.71,41.48,490000.36,58.86
588495.63,70.71,41.47,489847.32,58.85
588197.51,70.76,41.52,489948.07,58.94
587899.38,70.81,41.57,489882.65,59.0
587603.57,70.86,41.62,490015.54,59.09
587022.42,70.87,41.63,489106.71,59.05
586868.91,70.94,41.7,490094.07,59.24
587121.84,71.05,41.82,489911.62,59.29
586366.91,71.05,41.81,489210.27,59.28
586257.01,71.11,41.87,489190.61,59.33
586147.12,71.16,41.93,489177.26,59.39
586147.12,71.16,41.93,489177.26,59.39
585878.94,71.22,41.98,489176.95,59.46
585771.37,71.27,42.04,489164.96,59.52
585473.25,71.32,42.09,489135.73,59.59
585473.25,71.32,42.09,489135.73,59.59
585798.04,71.38,42.15,489492.24,59.65
585798.04,71.38,42.15,489492.24,59.65
585397.48,71.38,42.15,489135.72,59.64
585397.48,71.38,42.15,489135.72,59.64
585099.36,71.43,42.2,489175.41,59.72
584801.23,71.48,42.25,489149.33,59.79
584505.42,71.53,42.3,489128.31,59.86
584505.42,71.53,42.3,489128.31,59.86
584505.42,71.53,42.3,489128.31,59.86
584652.1,71.59,42.36,490221.5,60.03
584652.1,71.59,42.36,490221.5,60.03
584353.2,71.64,42.41,490399.87,60.13
584353.2,71.64,42.41,490399.87,60.13
584055.07,71.7,42.46,490337.97,60.19
583755.39,71.75,42.51,490205.9,60.25
583487.22,71.8,42.57,490207.81,60.32
583487.22,71.8,42.57,490207.81,60.32
583189.09,71.85,42.62,490176.7,60.39
583189.09,71.85,42.62,490176.7,60.39
583079.38,71.85,42.62,490071.65,60.39
582781.25,71.9,42.67,490169.09,60.48
582669.81,71.96,42.73,490600.8,60.59
582589.87,72.02,42.79,490609.03,60.65
582366.73,72.02,42.78,490104.09,60.61
582366.73,72.02,42.78,490104.09,60.61
582487.51,72.08,42.85,490068.76,60.64
582493.08,72.08,42.85,490070.44,60.64
582493.08,72.08,42.85,490070.44,60.64
582194.95,72.13,42.9,489967.0,60.71
581810.14,72.13,42.89,490008.96,60.75
581514.34,72.18,42.95,490005.47,60.82
581514.34,72.18,42.95,490005.47,60.82
581514.34,72.18,42.95,490005.47,60.82
581233.26,72.23,43.0,490686.32,60.98
581123.36,72.29,43.06,490707.52,61.05
580843.44,72.35,43.12,490097.12,61.05
580843.44,72.35,43.12,490097.12,61.05
580507.74,72.4,43.17,490012.81,61.11
580239.57,72.45,43.22,490016.64,61.19
580239.57,72.45,43.22,490016.64,61.19
579941.44,72.51,43.28,489983.32,61.26
579831.54,72.57,43.34,489963.04,61.32
579980.54,72.63,43.4,489957.22,61.36
579682.42,72.68,43.45,490016.25,61.44
579682.42,72.68,43.45,490016.25,61.44
579480.23,72.68,43.45,490068.66,61.46
579095.43,72.67,43.44,490031.29,61.5
579095.43,72.67,43.44,490031.29,61.5
578797.3,72.73,43.5,489977.22,61.57
578797.3,72.73,43.5,489977.22,61.57
578609.57,72.79,43.56,491618.31,61.85
578347.98,72.85,43.62,491050.09,61.86
578376.35,72.92,43.69,491028.95,61.9
578523.02,72.98,43.75,492297.34,62.1
578523.02,72.98,43.75,492297.34,62.1
578779.83,73.1,43.87,492196.45,62.17
578511.66,73.16,43.93,492200.28,62.25
578213.53,73.22,43.99,492168.26,62.32
577915.4,73.27,44.04,492202.69,62.4
577915.4,73.27,44.04,492202.69,62.4
577546.57,73.26,44.03,491833.39,62.39
577574.16,73.32,44.09,492284.54,62.49
577189.36,73.32,44.09,491919.82,62.49
576891.23,73.37,44.14,491878.33,62.56
576891.23,73.37,44.14,491878.33,62.56
576595.43,73.43,44.2,491912.84,62.64
576772.06,73.49,44.27,491917.08,62.68
576473.15,73.55,44.32,492057.46,62.78
576183.93,73.61,44.38,491979.61,62.85
575875.35,73.66,44.44,491865.25,62.92
575877.35,73.66,44.44,491858.68,62.92
575609.18,73.72,44.5,491855.25,63.0
575311.05,73.78,44.55,491829.48,63.07
575311.05,73.78,44.55,491829.48,63.07
574926.25,73.77,44.55,491799.77,63.11
574816.35,73.84,44.61,491849.85,63.18
574518.23,73.89,44.67,491875.32,63.26
574360.26,73.89,44.66,491721.64,63.26
574062.13,73.94,44.72,491699.13,63.34
573766.33,74.0,44.78,492220.26,63.48
573766.33,74.0,44.78,492220.26,63.48
573921.4,74.07,44.84,492180.15,63.52
573788.02,74.14,44.92,492571.28,63.65
573678.13,74.21,44.98,492552.88,63.71
573752.5,74.31,45.09,492439.3,63.78
573752.5,74.31,45.09,492439.3,63.78
573369.3,74.31,45.08,492555.86,63.84
573518.3,74.37,45.15,492484.61,63.87
573407.63,74.44,45.21,492435.94,63.93
573139.46,74.5,45.27,492427.6,64.01
572754.66,74.49,45.27,492424.79,64.05
572456.53,74.55,45.33,492403.64,64.13
572456.53,74.55,45.33,492403.64,64.13
572158.4,74.61,45.39,492465.43,64.22
572158.4,74.61,45.39,492465.43,64.22
571860.27,74.67,45.45,492523.41,64.31
571564.47,74.73,45.51,492565.58,64.4
571283.39,74.79,45.57,492909.43,64.53
571335.81,74.89,45.67,492950.23,64.62
571335.81,74.89,45.67,492950.23,64.62
571373.86,74.96,45.74,493972.46,64.81
571373.86,74.96,45.74,493972.46,64.81
571253.5,75.03,45.81,494062.56,64.89
571253.5,75.03,45.81,494062.56,64.89
571430.13,75.1,45.87,494066.19,64.93
571132.87,75.09,45.87,493839.77,64.93
570295.16,75.08,45.86,493014.78,64.9
569910.36,75.07,45.85,492985.67,64.94
569910.36,75.07,45.85,492985.67,64.94
569800.47,75.14,45.92,493025.53,65.02
569132.42,75.15,45.93,492455.87,65.03
569022.53,75.22,46.0,492435.3,65.09
569022.53,75.22,46.0,492435.3,65.09
568754.36,75.28,46.06,492437.21,65.18
568901.03,75.35,46.13,492414.83,65.22
568602.9,75.41,46.19,492383.37,65.3
568304.77,75.47,46.25,492554.96,65.41
568304.77,75.47,46.25,492554.96,65.41
568006.65,75.53,46.31,492465.77,65.48
567737.57,75.59,46.37,492517.14,65.58
567630.0,75.66,46.44,492511.96,65.65
568698.82,75.9,46.69,494347.44,65.98
568314.02,75.9,46.68,494464.23,66.04
568314.02,75.9,46.68,494464.23,66.04
568045.84,75.97,46.75,494462.11,66.13
568045.84,75.97,46.75,494462.11,66.13
567747.71,76.03,46.81,494434.68,66.21
567747.71,76.03,46.81,494434.68,66.21
567747.71,76.03,46.81,494434.68,66.21
567540.18,76.02,46.81,494422.0,66.23
567686.08,76.09,46.87,494339.44,66.26
567387.95,76.15,46.94,494532.93,66.37
567278.06,76.22,47.0,494492.66,66.44
566979.93,76.28,47.07,494320.88,66.51
566868.49,76.35,47.13,495768.69,66.78
566572.69,76.42,47.2,495737.53,66.86
566572.69,76.42,47.2,495737.53,66.86
566273.78,76.48,47.26,496072.33,67.0
566273.78,76.48,47.26,496072.33,67.0
566193.84,76.55,47.33,496080.56,67.07
565977.7,76.63,47.41,495947.26,67.14
565596.04,76.68,47.46,495732.21,67.21
565596.04,76.68,47.46,495732.21,67.21
565327.87,76.75,47.53,495736.04,67.3
565217.97,76.81,47.6,495715.99,67.37
564922.73,76.81,47.59,495405.15,67.36
564812.84,76.88,47.66,495385.78,67.43
564841.98,76.95,47.74,495397.9,67.49
564555.69,76.95,47.74,494982.48,67.47
564397.72,76.94,47.73,494831.09,67.46
564555.12,77.01,47.8,494885.18,67.51
564256.99,77.08,47.86,494860.19,67.6
564265.82,77.08,47.86,494909.25,67.61
564155.15,77.15,47.93,494997.23,67.69
563857.02,77.22,48.0,495031.08,67.79
563558.9,77.28,48.07,495014.17,67.88
563263.09,77.35,48.13,494992.29,67.97
562964.19,77.41,48.2,495340.09,68.11
563047.74,77.49,48.27,495180.74,68.15
563047.74,77.49,48.27,495180.74,68.15
563047.74,77.49,48.27,495180.74,68.15
562889.78,77.48,48.26,495028.31,68.14
562627.67,77.55,48.34,494788.17,68.2
562244.48,77.55,48.33,496088.22,68.42
562389.6,77.62,48.4,496696.37,68.55
562053.9,77.68,48.47,496562.26,68.63
562053.9,77.68,48.47,496562.26,68.63
561669.1,77.68,48.46,496047.24,68.6
561400.93,77.75,48.53,496049.15,68.7
561102.8,77.81,48.6,496026.07,68.79
560895.27,77.81,48.6,495990.38,68.81
560895.27,77.81,48.6,495990.38,68.81
560815.33,77.89,48.67,495998.61,68.88
560517.2,77.95,48.74,495986.39,68.98
560219.07,78.02,48.81,496016.68,69.08
560219.07,78.02,48.81,496016.68,69.08
560219.07,78.02,48.81,496016.68,69.08
559923.27,78.09,48.88,496144.89,69.19
560069.94,78.16,48.95,496118.41,69.24
560069.94,78.16,48.95,496118.41,69.24
559771.04,78.23,49.01,495949.78,69.31
559771.04,78.23,49.01,495949.78,69.31
559386.24,78.22,49.01,495992.63,69.36
559276.34,78.3,49.09,495961.44,69.43
558978.21,78.37,49.15,496003.16,69.54
558978.21,78.37,49.15,496003.16,69.54
558678.54,78.43,49.22,495952.4,69.63
558678.54,78.43,49.22,495952.4,69.63
558678.54,78.43,49.22,495952.4,69.63
558410.36,78.51,49.3,495956.23,69.73
558068.69,78.5,49.29,495514.07,69.7
557770.56,78.57,49.36,495480.68,69.79
557770.56,78.57,49.36,495480.68,69.79
557770.56,78.57,49.36,495480.68,69.79
557770.56,78.57,49.36,495480.68,69.79
557917.23,78.64,49.43,495458.66,69.84
557542.43,78.64,49.43,495640.45,69.91
557542.43,78.64,49.43,495640.45,69.91
557542.43,78.64,49.43,495640.45,69.91
557691.43,78.71,49.5,495645.16,69.95
557691.43,78.71,49.5,495645.16,69.95
557691.43,78.71,49.5,495645.16,69.95
557580.76,78.79,49.58,495451.04,70.01
557609.9,78.86,49.65,496785.61,70.26
557307.09,78.87,49.66,496617.7,70.28
557481.52,78.95,49.74,497071.12,70.39
557481.52,78.95,49.74,497071.12,70.39
557481.52,78.95,49.74,497071.12,70.39
557183.39,79.02,49.81,497131.65,70.5
557103.45,79.1,49.89,497139.88,70.59
556805.32,79.17,49.96,497088.52,70.68
556805.32,79.17,49.96,497088.52,70.68
556952.0,79.24,50.03,497062.04,70.72
556952.0,79.24,50.03,497062.04,70.72
556842.11,79.32,50.11,497050.39,70.8
556546.3,79.39,50.18,497031.78,70.9
556171.5,79.39,50.18,497053.03,70.95
556171.5,79.39,50.18,497053.03,70.95
556200.64,79.47,50.26,497027.09,71.01
556200.64,79.47,50.26,497027.09,71.01
556200.64,79.47,50.26,497027.09,71.01
556232.11,79.54,50.34,497213.42,71.1
556232.11,79.54,50.34,497213.42,71.1
555933.2,79.62,50.41,497450.16,71.24
555687.75,79.69,50.49,497373.31,71.33
555833.66,79.77,50.56,497193.59,71.35
555565.48,79.85,50.64,497191.47,71.46
555213.13,79.91,50.7,497018.02,71.53
554828.32,79.91,50.7,497134.26,71.6
554530.19,79.98,50.78,497191.36,71.71
554530.19,79.98,50.78,497191.36,71.71
554530.19,79.98,50.78,497191.36,71.71
554685.78,80.06,50.85,498588.49,71.96
554507.81,80.06,50.85,497948.88,71.89
554209.69,80.13,50.93,497881.27,71.99
553911.56,80.2,51.0,497858.47,72.09
553615.75,80.28,51.07,497854.9,72.19
553316.85,80.35,51.15,498254.18,72.35
553090.64,80.43,51.23,498062.48,72.43
553147.95,80.48,51.28,499034.55,72.61
552776.35,80.54,51.34,498813.42,72.68
552327.44,80.57,51.37,498277.02,72.69
552059.27,80.65,51.45,498280.85,72.79
551774.44,80.65,51.45,498006.84,72.79
551694.5,80.73,51.53,498015.08,72.88
551396.38,80.81,51.6,497981.76,72.98
551396.38,80.81,51.6,497981.76,72.98
551543.05,80.88,51.68,497955.28,73.02
551244.92,80.96,51.76,498044.22,73.14
550946.8,81.03,51.83,497982.77,73.24
550650.99,81.11,51.91,497959.65,73.35
550650.99,81.11,51.91,497959.65,73.35
550650.99,81.11,51.91,497959.65,73.35
550424.14,81.2,52.0,498403.04,73.52
550453.28,81.28,52.08,498442.13,73.6
550453.28,81.28,52.08,498442.13,73.6
550453.28,81.28,52.08,498442.13,73.6
550453.28,81.28,52.08,498442.13,73.6
550538.37,81.41,52.21,498667.24,73.74
550428.47,81.49,52.29,498638.79,73.82
550160.3,81.57,52.37,498642.62,73.93
550160.3,81.57,52.37,498642.62,73.93
549785.5,81.57,52.37,498615.65,73.98
549677.93,81.66,52.46,498615.7,74.07
549684.03,81.66,52.46,498637.85,74.07
549385.91,81.73,52.54,498612.85,74.18
549531.81,81.81,52.61,498753.14,74.25
549531.81,81.81,52.61,498753.14,74.25
549421.91,81.89,52.7,499137.16,74.4
549123.78,81.97,52.78,499220.98,74.52
548825.66,82.05,52.85,499209.14,74.63
548556.58,82.13,52.94,499287.85,74.76
548556.58,82.13,52.94,499287.85,74.76
548171.78,82.13,52.94,499006.07,74.77
548171.78,82.13,52.94,499006.07,74.77
547416.84,82.14,52.95,498310.14,74.77
548493.4,82.43,53.23,500128.06,75.16
548493.4,82.43,53.23,500128.06,75.16
548225.23,82.51,53.32,500124.11,75.27
548225.23,82.51,53.32,500124.11,75.27
547927.1,82.59,53.4,500098.51,75.38
547628.97,82.67,53.48,500137.67,75.5
547330.85,82.75,53.56,500093.38,75.61
547330.85,82.75,53.56,500093.38,75.61
547035.04,82.83,53.64,500146.22,75.73
546881.52,82.93,53.74,501255.71,76.01
546877.26,83.06,53.87,500752.98,76.05
546609.09,83.14,53.95,500750.86,76.17
546754.22,83.23,54.03,502052.22,76.42
546446.95,83.22,54.03,501820.13,76.42
546446.95,83.22,54.03,501820.13,76.42
546446.95,83.22,54.03,501820.13,76.42
546597.69,83.31,54.12,501814.46,76.49
546597.69,83.31,54.12,501814.46,76.49
546681.24,83.4,54.21,501838.15,76.56
546571.35,83.49,54.3,501817.45,76.65
546571.35,83.49,54.3,501817.45,76.65
546186.54,83.49,54.3,501422.68,76.65
546186.54,83.49,54.3,501422.68,76.65
546186.54,83.49,54.3,501422.68,76.65
545888.42,83.57,54.38,501395.25,76.76
545590.29,83.65,54.46,501468.64,76.89
545292.16,83.74,54.55,501564.22,77.02
545321.3,83.82,54.63,501546.1,77.1
545024.03,83.82,54.63,501581.92,77.14
544728.23,83.9,54.71,501595.0,77.26
544728.23,83.9,54.71,501595.0,77.26
544728.23,83.9,54.71,501595.0,77.26
544620.66,83.99,54.8,501569.55,77.35
544278.98,83.99,54.8,501545.05,77.39
543997.9,84.07,54.88,502150.51,77.61
543997.9,84.07,54.88,502150.51,77.61
543795.71,84.07,54.88,502214.93,77.64
543917.99,84.22,55.03,502106.25,77.75
543807.32,84.31,55.12,502072.74,77.84
543539.14,84.4,55.21,502076.57,77.96
543856.72,84.48,55.29,502041.95,77.98
543558.59,84.56,55.38,502020.18,78.1
543233.94,84.58,55.39,503119.72,78.33
542935.81,84.66,55.47,503211.12,78.47
542935.81,84.66,55.47,503211.12,78.47
542935.81,84.66,55.47,503256.36,78.47
542935.81,84.66,55.47,503211.12,78.47
543072.55,84.75,55.56,503214.77,78.53
542992.61,84.84,55.65,503223.0,78.63
542992.61,84.84,55.65,503223.0,78.63
542992.61,84.84,55.65,503269.14,78.63
542606.2,84.84,55.66,503343.46,78.7
542606.2,84.84,55.66,503297.33,78.7
542606.2,84.84,55.66,503347.52,78.7
542606.2,84.84,55.66,503347.52,78.7
542308.07,84.93,55.74,503295.53,78.82
541569.14,84.95,55.76,502618.06,78.84
541348.09,84.94,55.76,502289.58,78.81
541238.19,85.03,55.85,502253.25,78.91
540500.3,85.05,55.87,501551.43,78.92
540646.97,85.14,55.95,501588.05,78.99
540646.97,85.14,55.95,501581.83,78.98
540351.17,85.22,56.04,501533.76,79.1
540052.27,85.31,56.13,501624.73,79.24
539677.46,85.31,56.13,501590.07,79.29
539388.25,85.4,56.22,501531.21,79.41
539388.25,85.4,56.22,501531.21,79.41
539079.66,85.49,56.31,501473.13,79.53
538811.49,85.58,56.4,501476.97,79.65
538701.59,85.68,56.49,501467.92,79.75
538701.59,85.68,56.49,501467.92,79.75
538594.02,85.77,56.59,501653.01,79.89
538483.35,85.86,56.68,501950.38,80.04
538185.23,85.95,56.77,501921.93,80.16
538331.9,86.04,56.86,501986.97,80.23
538033.77,86.13,56.95,502011.09,80.36
538033.77,86.13,56.95,502011.09,80.36
538033.77,86.13,56.95,502198.31,80.39
537922.33,86.22,57.04,502790.44,80.59
537624.2,86.31,57.14,502769.67,80.72
537328.4,86.41,57.23,502754.09,80.85
537248.46,86.51,57.33,502762.33,80.95
537138.56,86.6,57.42,502742.27,81.05
537028.67,86.7,57.52,502722.89,81.16
536918.78,86.79,57.61,502750.75,81.27
536632.49,86.8,57.62,502950.95,81.35
536632.49,86.8,57.62,502950.95,81.35
536524.92,86.89,57.72,502936.05,81.45
536644.93,86.99,57.81,502917.1,81.52
536791.6,87.08,57.9,504193.05,81.79
536492.7,87.17,58.0,504295.98,81.94
536194.57,87.27,58.09,504182.64,82.06
536083.13,87.36,58.19,504715.12,82.25
536083.13,87.36,58.19,504580.1,82.23
536085.48,87.36,58.19,504726.51,82.25
535785.81,87.46,58.28,504721.21,82.39
535785.81,87.46,58.28,504721.21,82.39
535517.63,87.56,58.38,504719.09,82.52
535142.83,87.56,58.39,504187.09,82.5
534844.7,87.66,58.48,504159.65,82.63
534844.7,87.66,58.48,504159.65,82.63
534981.57,87.68,58.51,505147.77,82.79
534683.44,87.77,58.6,505213.51,82.94
534385.31,87.87,58.7,505174.55,83.07
534305.37,87.97,58.8,505182.79,83.18
534195.48,88.07,58.9,505162.73,83.29
533899.67,88.17,59.0,505126.51,83.42
533789.78,88.27,59.1,505107.13,83.53
533789.78,88.27,59.1,505107.13,83.53
533910.57,88.37,59.2,505128.42,83.61
533803.0,88.47,59.3,505113.29,83.72
533504.09,88.57,59.4,505362.39,83.9
533504.09,88.57,59.4,505362.39,83.9
533393.43,88.67,59.5,505350.24,84.01
533393.43,88.67,59.5,505350.24,84.01
533422.57,88.77,59.6,506797.08,84.34
533133.35,88.87,59.7,506634.1,84.45
533160.94,88.97,59.8,506806.06,84.57
532852.35,89.07,59.9,506706.39,84.7
532584.18,89.17,60.0,506710.23,84.84
532504.24,89.28,60.11,506718.46,84.96
532206.11,89.38,60.21,506693.47,85.09
532206.11,89.38,60.21,506693.47,85.09
531907.99,89.48,60.31,506720.51,85.24
531907.99,89.48,60.31,506720.51,85.24
531609.86,89.58,60.41,506718.26,85.39
531314.05,89.68,60.52,507084.48,85.59
531024.85,89.68,60.52,507118.37,85.64
531024.85,89.68,60.52,507118.37,85.64
530725.95,89.78,60.62,507032.52,85.77
530616.06,89.89,60.72,507012.46,85.89
530616.06,89.89,60.72,507012.46,85.89
530616.06,89.89,60.72,507012.46,85.89
530616.06,89.89,60.72,507012.46,85.89
530399.92,90.0,60.84,506909.19,86.02
530018.25,90.09,60.93,506675.91,86.12
529750.08,90.2,61.03,506671.97,86.27
529451.95,90.3,61.14,506646.36,86.41
529451.95,90.3,61.14,506646.36,86.41
529154.68,90.3,61.14,506397.35,86.42
528856.55,90.4,61.24,506432.33,86.57
528856.55,90.4,61.24,506432.33,86.57
528558.43,90.51,61.34,506391.92,86.71
528261.16,90.51,61.34,506408.39,86.76
527965.35,90.61,61.45,506443.62,86.92
528048.9,90.72,61.56,506462.84,87.01
527939.01,90.82,61.66,506444.57,87.13
528088.01,90.92,61.76,506433.46,87.19
528088.01,90.92,61.76,506433.46,87.19
527789.11,91.03,61.87,506401.73,87.34
527871.88,91.13,61.98,506918.62,87.52
527573.75,91.24,62.08,507049.36,87.69
527274.08,91.35,62.19,506897.55,87.82
527005.9,91.46,62.3,506901.38,87.97
526621.1,91.47,62.31,506447.17,87.96
526322.97,91.57,62.42,506425.4,88.11
526469.65,91.67,62.52,506689.79,88.23
526469.65,91.67,62.52,506689.79,88.23
526130.73,91.67,62.52,506214.35,88.2
525832.61,91.78,62.63,506286.12,88.37
525832.61,91.78,62.63,506286.12,88.37
525629.25,91.78,62.63,507197.63,88.57
526894.59,92.01,62.85,508197.95,88.74
526519.78,92.01,62.86,507311.87,88.66
526408.34,92.12,62.97,508135.91,88.93
526408.34,92.12,62.97,508135.91,88.93
526408.34,92.12,62.97,508135.91,88.93
526408.34,92.12,62.97,508135.91,88.93
526408.34,92.12,62.97,508135.91,88.93
526328.4,92.24,63.09,508144.15,89.05
526036.72,92.24,63.09,508090.31,89.09
526036.72,92.24,63.09,508090.31,89.09
525738.59,92.35,63.2,508022.8,89.24
525442.79,92.46,63.31,508009.1,89.39
525143.89,92.57,63.42,508201.73,89.59
524927.15,92.57,63.42,508096.75,89.6
524927.15,92.57,63.42,508096.75,89.6
524817.26,92.68,63.53,508076.69,89.73
524817.26,92.68,63.53,508076.69,89.73
