ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
298,772,635210,6212,635210
298,772,635210,6212,635210
298,772,636020,6212,636020
299,774,637020,6212,637020
299,774,637020,6212,637020
300,776,638020,6212,638020
301,778,638830,6212,638830
301,778,639830,6212,639830
302,780,640830,6212,640830
302,780,641830,6212,641830
302,780,642640,6212,642640
303,782,643450,6212,643450
303,782,643670,6212,643670
304,786,644670,6212,644670
304,786,645130,6212,645130
305,788,645940,6212,645940
305,788,646940,6212,646940
305,788,647940,6212,647940
306,790,648940,6212,648940
306,790,649940,6212,649940
306,790,650940,6212,650940
306,790,651940,6212,651940
306,790,651940,6212,651940
306,790,651940,6212,651940
307,798,652940,6212,652940
307,798,653940,6212,653940
307,798,654940,6212,654940
308,802,655940,6212,655940
308,802,656940,6212,656940
308,802,656940,6212,656940
308,802,656940,6212,656940
308,802,657940,6212,657940
308,802,658750,6212,658750
308,802,659750,6212,659750
309,804,660560,6212,660560
309,804,660560,6212,660560
309,804,661560,6212,661560
309,804,662560,6212,662560
309,804,663560,6212,663560
310,806,664560,6212,664560
310,806,664560,6212,664560
310,806,665560,6212,665560
310,806,666370,6212,666370
310,806,667370,6212,667370
310,806,668370,6212,668370
311,808,669370,6212,669370
311,808,670370,6212,670370
311,808,671370,6212,671370
312,810,672020,6212,672020
312,810,673020,6212,673020
313,812,674020,6212,674020
313,812,675020,6212,675020
313,812,675830,6212,675830
314,814,676830,6212,676830
314,814,677150,6212,677150
314,814,678150,6212,678150
315,816,679150,6212,679150
315,816,680150,6212,680150
315,816,680150,6212,680150
316,818,681150,6212,681150
316,818,682150,6212,682150
317,820,683150,6212,683150
318,822,684150,6212,684150
318,822,685150,6212,685150
319,824,685960,6212,685960
319,824,685960,6212,685960
319,824,685960,6212,685960
320,826,686960,6212,686960
320,826,687610,6212,687610
320,826,688610,6212,688610
321,834,689610,6212,689610
322,836,690200,6212,690200
322,836,690200,6212,690200
322,836,690430,6212,690430
322,836,691430,6212,691430
322,836,691890,6212,691890
322,836,692890,6212,692890
322,836,692890,6212,692890
322,836,693890,6212,693890
322,836,694260,6212,694260
323,838,695260,6212,695260
324,840,696070,6212,696070
324,840,697070,6212,697070
324,840,698070,6212,698070
324,840,699070,6212,699070
324,840,699540,6212,699540
325,842,700540,6212,700540
325,842,701540,6212,701540
326,844,702540,6212,702540
326,844,703540,6212,703540
327,846,704540,6212,704540
327,846,705540,6212,705540
328,854,705540,6212,705540
328,854,706000,6212,706000
328,854,707000,6212,707000
328,854,707000,6212,707000
328,854,708000,6212,708000
329,856,709000,6212,709000
329,856,709000,6212,709000
329,856,709000,6212,709000
329,856,710000,6212,710000
330,864,710000,6212,710000
331,866,711000,6212,711000
331,866,711000,6212,711000
331,866,711160,6212,711160
332,870,712160,6212,712160
333,872,712970,6212,712970
333,872,713970,6212,713970
333,872,713970,6212,713970
334,874,714970,6212,714970
334,874,715970,6212,715970
334,874,716620,6212,716620
335,876,716990,6212,716990
335,876,717220,6212,717220
336,878,718220,6212,718220
336,878,719030,6212,719030
336,878,719250,6212,719250
337,880,719720,6212,719720
337,880,720270,6212,720270
337,880,721270,6212,721270
337,880,722270,6212,722270
337,880,723270,6212,723270
337,880,723590,6212,723590
337,880,723590,6212,723590
337,880,724590,6212,724590
337,880,725060,6212,725060
338,882,725870,6212,725870
338,882,726870,6212,726870
338,882,727340,6212,727340
339,884,728150,6212,728150
339,884,729150,6212,729150
339,884,729620,6212,729620
339,884,730620,6212,730620
339,884,730780,6212,730780
339,884,731590,6212,731590
340,886,732400,6212,732400
341,894,732400,6212,732400
342,896,733400,6212,733400
342,896,734400,6212,734400
343,898,735400,6212,735400
343,898,736400,6212,736400
344,900,737400,6212,737400
344,900,738400,6212,738400
344,900,739400,6212,739400
345,902,740400,6212,740400
345,902,741210,6212,741210
345,902,742210,6212,742210
345,902,743210,6212,743210
345,902,744210,6212,744210
346,906,745210,6212,745210
346,906,746210,6212,746210
347,908,747210,6212,747210
348,910,747670,6212,747670
348,910,748480,6212,748480
348,910,749480,6212,749480
348,910,749480,6212,749480
349,912,750070,6212,750070
349,912,751070,6212,751070
350,914,752070,6212,752070
351,916,753070,6212,753070
351,916,754070,6212,754070
351,916,754880,6212,754880
352,918,755880,6212,755880
353,920,756530,6212,756530
353,920,756530,6212,756530
354,922,757530,6212,757530
354,922,758340,6212,758340
354,922,758810,6212,758810
355,924,759360,6212,759360
355,924,760170,6212,760170
355,924,761170,6212,761170
356,926,762170,6212,762170
357,928,762980,6212,762980
357,928,763790,6212,763790
357,928,764790,6212,764790
358,930,765790,6212,765790
359,932,766260,6212,766260
359,932,766420,6212,766420
359,932,766890,6212,766890
360,940,766890,6212,766890
360,940,766890,6212,766890
360,940,767700,6212,767700
360,940,768700,6212,768700
360,940,769700,6212,769700
361,944,770700,6212,770700
362,946,771170,6212,771170
363,948,771640,6212,771640
363,948,772640,6212,772640
363,948,773640,6212,773640
363,948,774450,6212,774450
364,950,775450,6212,775450
364,950,776450,6212,776450
364,950,777450,6212,777450
364,950,778260,6212,778260
365,952,778850,6212,778850
365,952,779660,6212,779660
366,954,780660,6212,780660
367,956,781470,6212,781470
367,956,781470,6212,781470
368,958,782280,6212,782280
368,958,783280,6212,783280
369,960,784280,6212,784280
369,960,785090,6212,785090
369,960,785900,6212,785900
370,962,786710,6212,786710
370,962,787520,6212,787520
371,964,788170,6212,788170
371,964,789170,6212,789170
371,964,789170,6212,789170
372,966,790170,6212,790170
372,966,790820,6212,790820
372,966,791280,6212,791280
373,970,792280,6212,792280
374,978,793280,6212,793280
374,978,794280,6212,794280
374,978,795280,6212,795280
374,978,795280,6212,795280
375,986,803280,6212,803280
376,988,804280,6212,804280
376,988,805280,6212,805280
376,988,805750,6212,805750
376,988,806070,6212,806070
376,988,806390,6212,806390
377,990,807200,6212,807200
377,990,808200,6212,808200
377,990,809200,6212,809200
377,990,809200,6212,809200
377,990,810200,6212,810200
377,990,811010,6212,811010
377,990,812010,6212,812010
378,992,812820,6212,812820
378,992,813630,6212,813630
379,994,814440,6212,814440
379,994,815440,6212,815440
379,994,816440,6212,816440
379,994,817440,6212,817440
379,994,818440,6212,818440
379,994,819440,6212,819440
379,994,819910,6212,819910
380,996,820910,6212,820910
380,996,821910,6212,821910
380,996,822910,6212,822910
381,998,823560,6212,823560
381,998,824560,6212,824560
381,998,825560,6212,825560
382,1000,826560,6212,826560
382,1000,826790,6212,826790
383,1002,827440,6212,827440
383,1002,828440,6212,828440
384,1004,829440,6212,829440
384,1004,830440,6212,830440
384,1004,831440,6212,831440
384,1004,832250,6212,832250
385,1006,833250,6212,833250
385,1006,833250,6212,833250
386,1008,834250,6212,834250
386,1008,834720,6212,834720
386,1008,835530,6212,835530
386,1008,835850,6212,835850
386,1008,835850,6212,835850
386,1008,835850,6212,835850
386,1008,836850,6212,836850
386,1008,837070,6212,837070
387,1010,838070,6212,838070
387,1010,838300,6212,838300
388,1012,839110,6212,839110
388,1012,839110,6212,839110
388,1012,840110,6212,840110
389,1014,841110,6212,841110
389,1014,841430,6212,841430
389,1014,842430,6212,842430
390,1016,843430,6212,843430
390,1016,844430,6212,844430
391,1018,845430,6212,845430
391,1018,846240,6212,846240
392,1020,847050,6212,847050
392,1020,847280,6212,847280
392,1020,848280,6212,848280
393,1022,849280,6212,849280
393,1022,850280,6212,850280
394,1024,851280,6212,851280
395,1026,852280,6212,852280
395,1026,853280,6212,853280
395,1026,854280,6212,854280
395,1026,854600,6212,854600
396,1028,855600,6212,855600
396,1028,856600,6212,856600
396,1028,856600,6212,856600
396,1028,857600,6212,857600
396,1028,858600,6212,858600
397,1030,860600,6212,860600
397,1030,860820,6212,860820
397,1030,860820,6212,860820
398,1032,861820,6212,861820
398,1032,862820,6212,862820
398,1032,863820,6212,863820
398,1032,863980,6212,863980
398,1032,863980,6212,863980
399,1034,864980,6212,864980
399,1034,865980,6212,865980
399,1034,866790,6212,866790
400,1036,867790,6212,867790
401,1038,868260,6212,868260
401,1038,868490,6212,868490
401,1038,869300,6212,869300
402,1040,869620,6212,869620
402,1040,870430,6212,870430
402,1040,870750,6212,870750
403,1042,871210,6212,871210
403,1042,872210,6212,872210
404,1044,873210,6212,873210
404,1044,873860,6212,873860
404,1044,874860,6212,874860
405,1046,875860,6212,875860
405,1046,876860,6212,876860
406,1048,877860,6212,877860
406,1048,878860,6212,878860
407,1050,879860,6212,879860
408,1052,880670,6212,880670
408,1052,881480,6212,881480
408,1052,882480,6212,882480
409,1054,883480,6212,883480
409,1054,884480,6212,884480
410,1056,885480,6212,885480
410,1056,886480,6212,886480
411,1058,887480,6212,887480
412,1060,888290,6212,888290
412,1060,889290,6212,889290
413,1062,890290,6212,890290
413,1062,891290,6212,891290
413,1062,892100,6212,892100
414,1064,893100,6212,893100
414,1064,894100,6212,894100
415,1066,894690,6212,894690
416,1068,895690,6212,895690
417,1070,896690,6212,896690
417,1070,897690,6212,897690
417,1070,897690,6212,897690
417,1070,898010,6212,898010
417,1070,898010,6212,898010
417,1070,898010,6212,898010
418,1072,899010,6212,899010
418,1072,899010,6212,899010
418,1072,899820,6212,899820
418,1072,900820,6212,900820
418,1072,900980,6212,900980
419,1074,901790,6212,901790
420,1076,902020,6212,902020
420,1076,902020,6212,902020
420,1076,902830,6212,902830
420,1076,903200,6212,903200
420,1076,903850,6212,903850
421,1078,904850,6212,904850
422,1082,905850,6212,905850
422,1082,906170,6212,906170
422,1082,906640,6212,906640
422,1082,906870,6212,906870
422,1082,906870,6212,914870
423,1084,907680,6212,915680
423,1084,908680,6212,916680
423,1084,909490,6212,917490
423,1084,910490,6212,918490
424,1086,911490,6212,919490
424,1086,912490,6212,920490
425,1088,913490,6212,921490
426,1090,914300,6212,922300
426,1090,915300,6212,923300
426,1090,916110,6212,924110
427,1092,917110,6212,925110
427,1092,917580,6212,925580
427,1092,918050,6212,926050
427,1092,919050,6212,927050
428,1094,919370,6212,927370
428,1094,919840,6212,927840
429,1096,920840,6212,928840
429,1096,921840,6212,929840
430,1098,922840,6212,930840
430,1098,923160,6212,931160
430,1098,923390,6212,931390
430,1098,924390,6212,932390
431,1100,925390,6212,933390
431,1100,926390,6212,934390
432,1102,927200,6212,935200
432,1102,928010,6212,936010
433,1104,929010,6212,937010
434,1106,929480,6212,937480
434,1106,930480,6212,938480
434,1106,930950,6212,938950
435,1108,931950,6212,939950
435,1108,932950,6212,940950
436,1110,933950,6212,941950
436,1110,934950,6212,942950
436,1110,935540,6212,943540
437,1112,936010,6212,944010
437,1112,936010,6212,944010
437,1112,936820,6212,944820
437,1112,936820,6212,944820
437,1112,936820,6212,944820
438,1116,940820,6212,948820
439,1118,941820,6212,949820
440,1120,943820,6212,951820
441,1122,944630,6212,952630
441,1122,945440,6212,953440
441,1122,946440,6212,954440
442,1124,946990,6212,954990
443,1132,947990,6212,955990
443,1132,948990,6212,956990
443,1132,949990,6212,957990
443,1132,950990,6212,958990
443,1132,951990,6212,959990
444,1134,952990,6212,960990
444,1134,953450,6212,961450
444,1134,954450,6212,962450
444,1134,954920,6212,962920
444,1134,955390,6212,963390
445,1136,956390,6212,964390
446,1138,957390,6212,965390
446,1138,958390,6212,966390
447,1140,959200,6212,967200
447,1140,959570,6212,967570
447,1140,960570,6212,968570
447,1140,960570,6212,968570
448,1142,961570,6212,969570
448,1142,962040,6212,970040
448,1142,963040,6212,971040
448,1142,963260,6212,971260
448,1142,964260,6212,972260
448,1142,965260,6212,973260
448,1142,965260,6212,973260
448,1142,966260,6212,974260
448,1142,967260,6212,975260
449,1144,968260,6212,976260
450,1152,969260,6212,977260
451,1154,970070,6212,978070
451,1154,971070,6212,979070
452,1156,972070,6212,980070
452,1156,973070,6212,981070
452,1156,974070,6212,982070
452,1156,975070,6212,983070
452,1156,976070,6212,984070
452,1156,976540,6212,984540
452,1156,977350,6212,985350
453,1158,977820,6212,985820
453,1158,978290,6212,986290
453,1158,979290,6212,987290
453,1158,979290,6212,987290
453,1158,979760,6212,987760
453,1158,980130,6212,988130
453,1158,981130,6212,989130
453,1158,981600,6212,989600
454,1160,982600,6212,990600
454,1160,983600,6212,991600
454,1160,983830,6212,991830
455,1162,984480,6212,992480
456,1164,984850,6212,992850
456,1164,985660,6212,993660
456,1164,986660,6212,994660
457,1166,987660,6212,995660
457,1166,988130,6212,996130
458,1168,989130,6212,997130
458,1168,989130,6212,997130
458,1168,990130,6212,998130
458,1168,991130,6212,999130
458,1168,991130,6212,999130
458,1168,991130,6212,999130
459,1170,991600,6212,999600
459,1170,992600,6212,1000600
459,1170,992920,6212,1000920
459,1170,993150,6212,1001150
459,1170,993310,6212,1001310
460,1172,994310,6212,1002310
460,1172,995310,6212,1003310
461,1174,996310,6212,1004310
461,1174,996310,6212,1004310
461,1174,996780,6212,1004780
462,1176,997590,6212,1005590
462,1176,998180,6212,1006180
462,1176,999180,6212,1007180
463,1178,999830,6212,1007830
464,1180,1001830,6212,1009830
465,1182,1002830,6212,1010830
466,1184,1003830,6212,1011830
466,1184,1004830,6212,1012830
467,1192,1005830,6212,1013830
467,1192,1006830,6212,1014830
468,1194,1007830,6212,1015830
468,1194,1008830,6212,1016830
468,1194,1009150,6212,1017150
469,1202,1013150,6212,1021150
469,1202,1014150,6212,1022150
469,1202,1015150,6212,1023150
469,1202,1015800,6212,1023800
469,1202,1015800,6212,1023800
469,1202,1016800,6212,1024800
470,1204,1017800,6212,1025800
471,1206,1018610,6212,1026610
471,1206,1019420,6212,1027420
471,1206,1020420,6212,1028420
471,1206,1020420,6212,1028420
471,1206,1020890,6212,1028890
472,1208,1021890,6212,1029890
472,1208,1022120,6212,1030120
473,1212,1023120,6212,1031120
473,1212,1024120,6212,1032120
473,1212,1025120,6212,1033120
474,1220,1026120,6212,1034120
475,1228,1027120,6212,1035120
475,1228,1028120,6212,1036120
475,1228,1029120,6212,1037120
475,1228,1030120,6212,1038120
475,1228,1030120,6212,1038120
475,1228,1030120,6212,1038120
476,1230,1030930,6212,1038930
476,1230,1030930,6212,1038930
476,1230,1031740,6212,1039740
476,1230,1032740,6212,1040740
476,1230,1033740,6212,1041740
476,1230,1033740,6212,1041740
476,1230,1033900,6212,1041900
476,1230,1034220,6212,1042220
476,1230,1035220,6212,1043220
476,1230,1035220,6212,1043220
476,1230,1036220,6212,1044220
477,1232,1037220,6212,1045220
477,1232,1038220,6212,1046220
477,1232,1038540,6212,1046540
478,1234,1039540,6212,1047540
478,1234,1040540,6212,1048540
479,1236,1041350,6212,1049350
480,1238,1042350,6212,1050350
480,1238,1043160,6212,1051160
480,1238,1044160,6212,1052160
480,1238,1045160,6212,1053160
480,1238,1046160,6212,1054160
481,1240,1046810,6212,1054810
481,1240,1047810,6212,1055810
481,1240,1048620,6212,1056620
481,1240,1048620,6212,1056620
482,1242,1049270,6212,1057270
482,1242,1050270,6212,1058270
483,1244,1051270,6212,1059270
483,1244,1052270,6212,1060270
483,1244,1053270,6212,1061270
483,1244,1054080,6212,1062080
484,1246,1054550,6212,1062550
484,1246,1055550,6212,1063550
484,1246,1056550,6212,1064550
485,1248,1057360,6212,1065360
485,1248,1057360,6212,1065360
485,1248,1058360,6212,1066360
485,1248,1059170,6212,1067170
486,1250,1059720,6212,1067720
486,1250,1060040,6212,1068040
486,1250,1061040,6212,1069040
487,1258,1061040,6212,1069040
488,1260,1062040,6212,1070040
488,1260,1063040,6212,1071040
488,1260,1064040,6212,1072040
489,1268,1065040,6212,1073040
489,1268,1065510,6212,1073510
490,1272,1066510,6212,1074510
490,1272,1067510,6212,1075510
490,1272,1068320,6212,1076320
490,1272,1069320,6212,1077320
490,1272,1070320,6212,1078320
491,1274,1071130,6212,1079130
491,1274,1072130,6212,1080130
491,1274,1072130,6212,1080130
492,1276,1073130,6212,1081130
492,1276,1074130,6212,1082130
493,1278,1075130,6212,1083130
493,1278,1076130,6212,1084130
493,1278,1076600,6212,1084600
493,1278,1077600,6212,1085600
494,1280,1078250,6212,1086250
495,1282,1079250,6212,1087250
495,1282,1080250,6212,1088250
495,1282,1080570,6212,1088570
495,1282,1081380,6212,1089380
496,1284,1082380,6212,1090380
496,1284,1082380,6212,1090380
497,1288,1083380,6212,1091380
497,1288,1083380,6212,1091380
498,1292,1084380,6212,1092380
499,1294,1085190,6212,1093190
499,1294,1086190,6212,1094190
499,1294,1086190,6212,1094190
499,1294,1087190,6212,1095190
499,1294,1087660,6212,1095660
499,1294,1088470,6212,1096470
499,1294,1088470,6212,1096470
499,1294,1089470,6212,1097470
499,1294,1090470,6212,1098470
500,1296,1091280,6212,1099280
500,1296,1092090,6212,1100090
501,1298,1092740,6212,1100740
501,1298,1093550,6212,1101550
502,1300,1094360,6212,1102360
502,1300,1094360,6212,1102360
502,1300,1094360,6212,1102360
502,1300,1095360,6212,1103360
503,1308,1095360,6212,1103360
503,1308,1095680,6212,1103680
504,1310,1096680,6212,1104680
504,1310,1097680,6212,1105680
505,1312,1098680,6212,1106680
505,1312,1099490,6212,1107490
505,1312,1100490,6212,1108490
506,1314,1101080,6212,1109080
506,1314,1101080,6212,1109080
506,1314,1101080,6212,1109080
506,1314,1102080,6212,1110080
507,1316,1103080,6212,1111080
507,1316,1103080,6212,1111080
508,1318,1104080,6212,1112080
508,1318,1105080,6212,1113080
508,1318,1105450,6212,1113450
508,1318,1105680,6212,1113680
509,1320,1106680,6212,1114680
509,1320,1107680,6212,1115680
509,1320,1108490,6212,1116490
510,1322,1109140,6212,1117140
510,1322,1109140,6212,1117140
510,1322,1109950,6212,1117950
511,1324,1110760,6212,1118760
511,1324,1111760,6212,1119760
511,1324,1112130,6212,1120130
511,1324,1112130,6212,1120130
512,1332,1113130,6212,1121130
512,1332,1113600,6212,1121600
513,1334,1114600,6212,1122600
513,1334,1114600,6212,1122600
513,1334,1115600,6212,1123600
514,1336,1116600,6212,1124600
514,1336,1117600,6212,1125600
514,1336,1117920,6212,1125920
515,1338,1118920,6212,1126920
515,1338,1119920,6212,1127920
515,1338,1120920,6212,1128920
516,1340,1121730,6212,1129730
516,1340,1121950,6212,1129950
516,1340,1122270,6212,1130270
517,1342,1123080,6212,1131080
517,1342,1123550,6212,1131550
517,1342,1124550,6212,1132550
517,1342,1125550,6212,1133550
517,1342,1126020,6212,1134020
517,1342,1127020,6212,1135020
517,1342,1127490,6212,1135490
518,1346,1128490,6212,1136490
519,1348,1129490,6212,1137490
519,1348,1130300,6212,1138300
520,1350,1130770,6212,1138770
521,1352,1131580,6212,1139580
521,1352,1131900,6212,1139900
521,1352,1132710,6212,1140710
521,1352,1133710,6212,1141710
522,1354,1134520,6212,1142520
523,1356,1135520,6212,1143520
523,1356,1136520,6212,1144520
523,1356,1136740,6212,1144740
523,1356,1137740,6212,1145740
523,1356,1138550,6212,1146550
523,1356,1138920,6212,1146920
523,1356,1139030,6212,1147030
524,1364,1139030,6212,1147030
524,1364,1140030,6212,1148030
525,1366,1141030,6212,1149030
525,1366,1142030,6212,1150030
525,1366,1143030,6212,1151030
525,1366,1144030,6212,1152030
526,1368,1145030,6212,1153030
526,1368,1146030,6212,1154030
527,1370,1147030,6212,1155030
527,1370,1148030,6212,1156030
528,1372,1149030,6212,1157030
528,1372,1150030,6212,1158030
529,1374,1150500,6212,1158500
529,1374,1150820,6212,1158820
529,1374,1151630,6212,1159630
529,1374,1151630,6212,1159630
530,1376,1152280,6212,1160280
530,1376,1152280,6212,1160280
531,1378,1153280,6212,1161280
531,1378,1153280,6212,1161280
531,1378,1154280,6212,1162280
532,1382,1155280,6212,1163280
532,1382,1155600,6212,1163600
533,1384,1156250,6212,1164250
533,1384,1156840,6212,1164840
533,1384,1157650,6212,1165650
534,1386,1158120,6212,1166120
534,1386,1158930,6212,1166930
534,1386,1159250,6212,1167250
534,1386,1160250,6212,1168250
534,1386,1161250,6212,1169250
534,1386,1161620,6212,1169620
535,1388,1162090,6212,1170090
535,1388,1162900,6212,1170900
535,1388,1163120,6212,1171120
535,1388,1164120,6212,1172120
536,1396,1165120,6212,1173120
536,1396,1166120,6212,1174120
536,1396,1167120,6212,1175120
536,1396,1167120,6212,1175120
536,1396,1168120,6212,1176120
537,1398,1168930,6212,1176930
537,1398,1169930,6212,1177930
537,1398,1170250,6212,1178250
537,1398,1170720,6212,1178720
537,1398,1171720,6212,1179720
537,1398,1172720,6212,1180720
537,1398,1172720,6212,1180720
537,1398,1172720,6212,1180720
538,1400,1173370,6212,1181370
538,1400,1174370,6212,1182370
538,1400,1174920,6212,1182920
539,1402,1175730,6212,1183730
539,1402,1176730,6212,1184730
540,1404,1177730,6212,1185730
541,1412,1177730,6212,1185730
541,1412,1178380,6212,1186380
541,1412,1179380,6212,1187380
541,1412,1180380,6212,1188380
542,1414,1181380,6212,1189380
542,1414,1181700,6212,1189700
542,1414,1182170,6212,1190170
542,1414,1183170,6212,1191170
543,1416,1184170,6212,1192170
543,1416,1185170,6212,1193170
544,1418,1186170,6212,1194170
544,1418,1186170,6212,1194170
544,1418,1186170,6212,1194170
545,1426,1187170,6212,1195170
546,1428,1187980,6212,1195980
546,1428,1188790,6212,1196790
546,1428,1189790,6212,1197790
546,1428,1189790,6212,1197790
546,1428,1189790,6212,1197790
546,1428,1190790,6212,1198790
546,1428,1191110,6212,1199110
546,1428,1191430,6212,1199430
546,1428,1192430,6212,1200430
547,1430,1193240,6212,1201240
547,1430,1194240,6212,1202240
547,1430,1195240,6212,1203240
547,1430,1195710,6212,1203710
548,1432,1196520,6212,1204520
548,1432,1196990,6212,1204990
548,1432,1197990,6212,1205990
548,1432,1198150,6212,1206150
549,1440,1198150,6212,1206150
549,1440,1198740,6212,1206740
550,1442,1199740,6212,1207740
551,1444,1200210,6212,1208210
551,1444,1200530,6212,1208530
551,1444,1201530,6212,1209530
552,1446,1202530,6212,1210530
552,1446,1203530,6212,1211530
553,1448,1204530,6212,1212530
553,1448,1205340,6212,1213340
553,1448,1206340,6212,1214340
553,1448,1206810,6212,1214810
554,1450,1207360,6212,1215360
555,1452,1208360,6212,1216360
555,1452,1208360,6212,1216360
555,1452,1209360,6212,1217360
555,1452,1209360,6212,1217360
556,1454,1210360,6212,1218360
556,1454,1211360,6212,1219360
557,1456,1212360,6212,1220360
557,1456,1212830,6212,1220830
557,1456,1212830,6212,1220830
557,1456,1213050,6212,1221050
558,1458,1213700,6212,1221700
558,1458,1213700,6212,1221700
558,1458,1214510,6212,1222510
559,1460,1215510,6212,1223510
560,1462,1216320,6212,1224320
560,1462,1217320,6212,1225320
560,1462,1217970,6212,1225970
561,1466,1218970,6212,1226970
562,1468,1219520,6212,1227520
562,1468,1219980,6212,1227980
562,1468,1220980,6212,1228980
