ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ed03-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ed03-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ed03-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ed03-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ed03-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
1516722.61,25.93,0.36,220606.25,3.77
1516457.51,25.93,0.36,221029.76,3.78
1516157.91,25.93,0.35,220745.63,3.77
1516157.91,25.93,0.35,220745.63,3.77
1515902.17,25.93,0.35,220865.4,3.78
1515518.58,25.92,0.35,220756.58,3.78
1515592.44,25.93,0.35,220745.63,3.78
1515781.89,25.93,0.36,221578.27,3.79
1515526.15,25.93,0.36,221534.5,3.79
1515140.96,25.93,0.35,221102.95,3.78
1514885.22,25.93,0.35,221102.95,3.78
1514959.09,25.93,0.36,221095.56,3.78
1515148.54,25.94,0.36,221095.56,3.78
1514938.94,25.93,0.36,220944.46,3.78
1514683.2,25.93,0.36,221679.7,3.8
1514427.46,25.93,0.36,221435.93,3.79
1514171.72,25.94,0.36,221392.16,3.79
1514171.72,25.94,0.36,221392.16,3.79
1514171.72,25.94,0.36,221392.16,3.79
1514171.72,25.94,0.36,221392.16,3.79
1513915.98,25.94,0.36,221301.4,3.79
1513660.24,25.94,0.36,221301.4,3.79
1511614.33,25.94,0.36,221294.0,3.8
1511432.81,25.93,0.36,223193.52,3.83
1511432.81,25.93,0.36,223193.52,3.83
1511365.93,25.94,0.36,222507.77,3.82
1511212.07,25.94,0.36,222435.21,3.82
1510956.33,25.94,0.36,222448.81,3.82
1510956.33,25.94,0.36,222448.81,3.82
1510956.33,25.94,0.36,222448.81,3.82
1510700.6,25.94,0.36,222391.44,3.82
1510444.86,25.94,0.36,222347.67,3.82
1510444.86,25.94,0.36,222347.67,3.82
1510189.12,25.94,0.36,222347.67,3.82
1509933.38,25.94,0.36,222347.67,3.82
1509677.64,25.94,0.36,222347.67,3.82
1509677.64,25.94,0.36,222347.67,3.82
1509610.76,25.94,0.36,221963.57,3.81
1509355.02,25.94,0.36,221978.44,3.81
1509108.64,25.94,0.36,222327.07,3.82
1508843.54,25.94,0.36,222054.15,3.82
1508723.66,25.94,0.36,221364.0,3.81
1508667.69,25.94,0.37,220845.06,3.8
1508326.63,25.94,0.36,220448.03,3.79
1508612.98,25.95,0.37,220433.16,3.79
1508373.32,25.94,0.37,220461.36,3.79
1508117.58,25.94,0.37,220433.16,3.79
1508117.58,25.94,0.37,220433.16,3.79
1507861.84,25.94,0.37,220433.16,3.79
1507861.84,25.94,0.37,220433.16,3.79
1507861.84,25.94,0.37,220433.16,3.79
1507703.11,25.94,0.37,220274.42,3.79
1507703.11,25.94,0.37,220274.42,3.79
1507447.37,25.94,0.37,220634.41,3.8
1507521.23,25.94,0.37,220817.39,3.8
1507454.35,25.95,0.37,220812.27,3.8
1507643.8,25.95,0.38,220809.99,3.8
1507643.8,25.95,0.38,220809.99,3.8
1507388.06,25.95,0.38,220913.66,3.8
1507516.37,25.96,0.38,220809.99,3.8
1507449.49,25.96,0.39,220809.99,3.8
1507193.75,25.96,0.39,221164.62,3.81
1506938.01,25.96,0.39,221294.46,3.81
1506682.28,25.96,0.39,221581.19,3.82
1506426.54,25.96,0.39,221537.42,3.82
1506592.32,25.97,0.39,221944.68,3.83
1506336.58,25.97,0.39,221952.6,3.83
1506080.84,25.97,0.39,221900.91,3.83
1505695.65,25.96,0.39,221944.38,3.83
1505885.1,25.97,0.39,221939.7,3.83
1505629.36,25.97,0.39,221936.98,3.83
1505629.36,25.97,0.39,221936.98,3.83
1505244.17,25.96,0.39,222213.23,3.83
1503198.26,25.96,0.39,222205.83,3.84
1503272.12,25.97,0.39,221989.71,3.83
1503016.38,25.97,0.39,221929.58,3.83
1502760.65,25.97,0.39,223564.65,3.86
1502504.91,25.97,0.39,223520.88,3.86
1502578.77,25.97,0.4,223834.56,3.87
1502279.17,25.97,0.39,223620.3,3.87
1502279.17,25.97,0.39,223620.3,3.87
1502023.43,25.97,0.39,223612.9,3.87
1502023.43,25.97,0.39,223612.9,3.87
1502023.43,25.97,0.39,223612.9,3.87
1501729.38,25.96,0.39,223271.31,3.86
1499683.47,25.96,0.39,223263.91,3.87
1499461.03,25.96,0.39,223045.21,3.86
1499205.3,25.96,0.39,223045.21,3.86
1499394.75,25.97,0.39,223426.09,3.87
1499346.59,25.97,0.4,222745.36,3.86
1499090.85,25.97,0.4,222557.67,3.86
1498825.75,25.97,0.4,221727.42,3.84
1498570.01,25.97,0.4,221683.65,3.84
1498326.45,25.97,0.4,222159.56,3.85
1497941.26,25.97,0.39,221966.38,3.85
1497685.52,25.97,0.39,221966.38,3.85
1497429.78,25.97,0.39,221979.97,3.85
1497174.04,25.97,0.39,221922.61,3.85
1497174.04,25.97,0.39,221922.61,3.85
1496918.31,25.97,0.39,221915.21,3.85
1496851.42,25.97,0.39,222136.85,3.85
1496595.68,25.97,0.39,222136.85,3.85
1496723.99,25.97,0.4,223001.32,3.87
1496468.26,25.97,0.4,223291.42,3.88
1496176.74,25.97,0.4,223014.16,3.87
1496176.74,25.97,0.4,223014.16,3.87
1495877.14,25.97,0.39,222730.48,3.87
1495621.4,25.97,0.39,222622.46,3.87
1495365.66,25.97,0.39,222668.63,3.87
1495365.66,25.97,0.39,222668.63,3.87
1495365.66,25.97,0.39,222668.63,3.87
1494854.18,25.97,0.39,222661.23,3.87
1495052.99,25.97,0.4,222599.41,3.87
1494940.81,25.97,0.4,222423.04,3.86
1494940.81,25.97,0.4,222423.04,3.86
1495130.27,25.98,0.4,222447.7,3.86
1495130.27,25.98,0.4,222447.7,3.86
1494619.25,25.97,0.4,222319.77,3.86
1494309.61,25.97,0.4,223220.26,3.88
1494499.06,25.98,0.4,223595.27,3.89
1494499.06,25.98,0.4,223595.27,3.89
1494499.06,25.98,0.4,223595.27,3.89
1494243.32,25.98,0.4,223702.93,3.89
1494243.32,25.98,0.4,223702.93,3.89
1494243.32,25.98,0.4,223702.93,3.89
1494090.81,25.97,0.4,223220.26,3.88
1493835.07,25.97,0.4,223212.86,3.88
1493579.33,25.97,0.4,223212.86,3.88
1493579.33,25.97,0.4,223212.86,3.88
1493323.59,25.97,0.4,223596.9,3.89
1493323.59,25.97,0.4,223596.9,3.89
1493513.05,25.98,0.41,225423.8,3.92
1493513.05,25.98,0.41,225423.8,3.92
1493354.19,25.98,0.4,225264.94,3.92
1493098.45,25.98,0.4,224922.29,3.91
1493098.45,25.98,0.4,224922.29,3.91
1492842.71,25.98,0.4,225954.88,3.93
1492485.6,25.97,0.4,225788.07,3.93
1492229.86,25.97,0.4,225744.3,3.93
1491974.13,25.97,0.4,225744.3,3.93
1491718.39,25.97,0.4,225739.43,3.93
1491462.65,25.97,0.4,225736.9,3.93
1491536.51,25.98,0.4,225736.9,3.93
1491536.51,25.98,0.4,225736.9,3.93
1491536.51,25.98,0.4,225736.9,3.93
1491291.69,25.98,0.4,225025.15,3.92
1491035.95,25.98,0.4,225455.27,3.93
1491035.95,25.98,0.4,225455.27,3.93
1491035.95,25.98,0.4,225455.27,3.93
1490693.74,25.98,0.4,225073.62,3.92
1490438.0,25.98,0.4,224843.3,3.92
1490371.12,25.98,0.41,224310.25,3.91
1490115.38,25.98,0.41,224765.08,3.92
1489869.0,25.98,0.41,224411.54,3.91
1489869.0,25.98,0.41,224411.54,3.91
1489603.91,25.98,0.41,224441.99,3.91
1489348.17,25.98,0.41,224437.12,3.92
1489537.62,25.99,0.41,224434.59,3.92
1489281.88,25.99,0.41,224569.15,3.92
1489026.14,25.99,0.41,224554.22,3.92
1488770.4,25.99,0.41,224456.45,3.92
1488514.66,25.99,0.41,225136.19,3.93
1488514.66,25.99,0.41,225136.19,3.93
1488457.14,25.99,0.41,224776.27,3.92
1488457.14,25.99,0.41,224776.27,3.92
1488192.04,25.99,0.41,224974.29,3.93
1488035.47,25.99,0.41,224815.25,3.93
1487789.09,25.99,0.41,224632.02,3.92
1487546.91,25.99,0.41,224557.84,3.92
1487736.36,25.99,0.42,224553.16,3.92
1487480.62,25.99,0.42,224550.44,3.92
1487224.88,25.99,0.42,224550.44,3.92
1486969.15,25.99,0.42,224753.8,3.93
1486583.95,25.99,0.41,224732.22,3.93
1486284.35,25.98,0.41,224430.69,3.92
1486028.61,25.98,0.41,224300.41,3.92
1485769.24,25.98,0.41,224064.96,3.92
1485513.51,25.98,0.41,224768.81,3.93
1485513.51,25.98,0.41,224768.81,3.93
1485257.77,25.98,0.41,224761.41,3.93
1485002.03,25.98,0.41,224761.41,3.93
1485002.03,25.98,0.41,224761.41,3.93
1485002.03,25.98,0.41,224761.41,3.93
1484944.51,25.98,0.41,224441.71,3.93
1485133.96,25.99,0.42,224623.2,3.93
1485133.96,25.99,0.42,224623.2,3.93
1484868.86,25.99,0.42,224424.78,3.93
1484613.12,25.99,0.42,224362.12,3.93
1484357.38,25.99,0.42,224272.59,3.93
1484496.61,25.99,0.42,223585.5,3.92
1484111.42,25.99,0.42,224830.42,3.94
1483769.21,25.99,0.41,224801.81,3.94
1483967.06,25.99,0.42,224794.42,3.94
1483967.06,25.99,0.42,224794.42,3.94
1483673.01,25.99,0.42,224494.14,3.93
1483417.27,25.99,0.42,224494.14,3.93
1483033.68,25.99,0.41,224551.81,3.93
1482985.52,25.99,0.41,223911.33,3.92
1482729.78,25.99,0.41,223887.75,3.92
1482474.05,25.99,0.41,223875.18,3.92
1482218.31,25.99,0.41,224240.51,3.93
1481962.57,25.99,0.41,224014.13,3.93
1481706.83,25.99,0.42,224170.58,3.93
1481451.09,25.99,0.42,223923.66,3.93
1481195.35,25.99,0.42,223916.26,3.93
1480930.25,25.99,0.42,223379.46,3.92
1480665.15,25.99,0.41,223531.01,3.92
1480642.72,25.99,0.42,222484.09,3.91
1480593.11,25.99,0.42,223591.48,3.93
1480593.11,25.99,0.42,223591.48,3.93
1480526.23,25.99,0.42,223591.48,3.93
1480526.23,25.99,0.42,223591.48,3.93
1480600.09,26.0,0.43,223687.06,3.93
1480600.09,26.0,0.43,223687.06,3.93
1480600.09,26.0,0.43,223687.06,3.93
1480797.94,26.0,0.43,223615.11,3.93
1480542.2,26.0,0.43,223591.48,3.93
1480158.61,26.0,0.43,224278.18,3.94
1480324.39,26.01,0.43,223817.18,3.93
1480078.01,26.01,0.43,224816.8,3.95
1479812.91,26.01,0.43,224581.75,3.95
1480002.37,26.01,0.44,224654.1,3.95
1479746.63,26.01,0.44,224847.63,3.95
1479746.63,26.01,0.44,224847.63,3.95
1479490.89,26.01,0.44,224842.75,3.95
1479490.89,26.01,0.44,224842.75,3.95
1479490.89,26.01,0.44,224842.75,3.95
1479291.29,26.01,0.43,224674.17,3.95
1479457.06,26.01,0.44,224671.64,3.95
1479212.25,26.01,0.44,223960.25,3.94
1479212.25,26.01,0.44,223990.06,3.94
1478827.06,26.01,0.44,223740.41,3.94
1478827.06,26.01,0.44,223740.41,3.94
1478827.06,26.01,0.44,223740.41,3.94
1478673.7,26.01,0.44,223526.11,3.93
1478417.96,26.01,0.44,223579.01,3.93
1478362.0,26.01,0.44,223060.06,3.93
1478106.26,26.01,0.44,223008.34,3.92
1478106.26,26.01,0.44,223008.34,3.92
1478295.2,26.02,0.45,223141.32,3.93
1478484.65,26.02,0.45,223160.21,3.93
1478417.76,26.03,0.45,223956.13,3.94
1478491.63,26.03,0.46,223974.66,3.94
1478200.11,26.03,0.45,223669.85,3.94
1477944.37,26.03,0.45,223827.04,3.94
1477944.37,26.03,0.45,223827.04,3.94
1477688.63,26.03,0.45,223819.64,3.94
1477432.89,26.03,0.45,223819.64,3.94
1477598.67,26.03,0.46,223912.45,3.95
1477598.67,26.03,0.46,223912.45,3.95
1477342.93,26.03,0.46,223872.51,3.95
1477087.2,26.03,0.46,223865.73,3.95
1476795.68,26.03,0.46,223999.57,3.95
1476618.99,26.03,0.45,223695.35,3.94
1476363.25,26.03,0.45,224289.48,3.95
1476107.51,26.03,0.45,223975.41,3.95
1475851.77,26.03,0.45,224072.55,3.95
1475851.77,26.03,0.45,224072.55,3.95
1475596.04,26.03,0.45,224060.87,3.95
1475529.15,26.03,0.46,224060.77,3.95
1475718.6,26.04,0.46,224085.07,3.95
1475718.6,26.04,0.46,224085.07,3.95
1475462.87,26.04,0.46,224599.66,3.96
1475207.13,26.04,0.46,224205.02,3.96
1474800.16,26.03,0.46,223893.7,3.95
1474508.65,26.03,0.45,223600.4,3.95
1474252.91,26.03,0.45,223453.85,3.95
1474252.91,26.03,0.45,223453.85,3.95
1474252.91,26.03,0.45,223453.85,3.95
1473997.17,26.03,0.45,224173.75,3.96
1473631.34,26.02,0.45,223621.62,3.95
1473367.38,26.02,0.45,223713.85,3.95
1473367.38,26.02,0.45,223713.85,3.95
1473111.64,26.02,0.45,223721.78,3.95
1473044.76,26.03,0.45,223810.35,3.95
1473044.76,26.03,0.45,223810.35,3.95
1473044.76,26.03,0.45,223810.35,3.95
1472789.02,26.03,0.45,223805.52,3.95
1472533.29,26.03,0.45,223802.95,3.96
1472722.74,26.03,0.46,223916.23,3.96
1472467.0,26.03,0.46,223834.54,3.96
1472211.26,26.03,0.46,223802.95,3.96
1471955.52,26.03,0.46,223970.44,3.96
1471699.78,26.03,0.46,223913.54,3.96
1471444.04,26.03,0.46,223935.56,3.96
1471377.16,26.03,0.46,224748.79,3.98
1471121.42,26.03,0.46,224914.84,3.98
1470875.04,26.04,0.46,224791.97,3.98
1470875.04,26.04,0.46,224791.97,3.98
1470632.86,26.04,0.46,224705.03,3.98
1470377.12,26.04,0.46,224918.54,3.98
1470310.24,26.04,0.46,224641.9,3.98
1470243.36,26.04,0.47,224502.81,3.98
1470432.81,26.05,0.47,225220.32,3.99
1470432.81,26.05,0.47,225220.32,3.99
1470177.07,26.05,0.47,225213.35,3.99
1469921.33,26.05,0.47,225208.46,3.99
1469665.59,26.05,0.47,225206.23,3.99
1469665.59,26.05,0.47,225206.23,3.99
1469409.85,26.05,0.47,225380.86,4.0
1469002.89,26.04,0.47,225027.44,3.99
1468617.7,26.04,0.46,224623.59,3.98
1468361.96,26.04,0.46,224610.72,3.98
1468106.22,26.04,0.46,224997.61,3.99
1468106.22,26.04,0.46,224997.61,3.99
1468295.67,26.04,0.47,224992.92,3.99
1468039.94,26.04,0.47,224990.21,3.99
1467973.05,26.05,0.47,224748.22,3.99
1467717.31,26.05,0.47,224630.37,3.99
1467717.31,26.05,0.47,224630.37,3.99
1467461.58,26.05,0.47,224969.02,3.99
1467461.58,26.05,0.47,224969.02,3.99
1467205.84,26.05,0.47,224750.52,3.99
1467205.84,26.05,0.47,224750.52,3.99
1466820.65,26.04,0.47,224832.0,3.99
1466564.91,26.04,0.47,225300.25,4.0
1466498.03,26.04,0.47,224953.03,3.99
1466242.29,26.04,0.47,224715.62,3.99
1465986.55,26.04,0.47,224878.11,4.0
1465986.55,26.04,0.47,224878.11,4.0
1465919.67,26.05,0.47,224872.99,4.0
1465852.78,26.05,0.47,224870.71,4.0
1466042.24,26.05,0.48,224870.71,4.0
1466042.24,26.05,0.48,224870.71,4.0
1465786.5,26.05,0.48,225146.8,4.0
1465786.5,26.05,0.48,225146.8,4.0
1465520.22,26.05,0.48,225264.95,4.0
1465264.48,26.05,0.48,225171.64,4.0
1465264.48,26.05,0.48,225171.64,4.0
1465008.75,26.05,0.48,225045.3,4.0
1464762.37,26.05,0.48,225742.56,4.01
1464881.32,26.06,0.48,225621.07,4.01
1464587.27,26.05,0.48,225519.73,4.01
1464331.53,26.05,0.48,225475.96,4.01
1464529.38,26.06,0.48,225907.6,4.02
1464273.64,26.06,0.48,225900.2,4.02
1463890.05,26.05,0.48,225538.56,4.01
1463890.05,26.05,0.48,225538.56,4.01
1464176.4,26.06,0.49,225538.56,4.01
1463920.66,26.06,0.49,225630.46,4.02
1463664.93,26.06,0.49,225602.99,4.02
1463598.04,26.06,0.49,225559.03,4.02
1463342.3,26.06,0.49,225538.56,4.02
1463086.57,26.06,0.49,226233.24,4.03
1463086.57,26.06,0.49,226275.5,4.03
1462583.84,26.06,0.48,225793.19,4.02
1462932.57,26.06,0.49,226457.84,4.03
1462611.42,26.06,0.49,226064.66,4.03
1462611.42,26.06,0.49,226064.66,4.03
1462355.68,26.06,0.49,226059.48,4.03
1462545.13,26.07,0.49,226057.26,4.03
1462289.39,26.07,0.49,226113.63,4.03
1462033.65,26.07,0.49,226101.05,4.03
1461648.46,26.06,0.49,226078.74,4.03
1461648.46,26.06,0.49,226078.74,4.03
1461581.58,26.06,0.49,226057.26,4.03
1461581.58,26.06,0.49,226057.26,4.03
1461581.58,26.06,0.49,226045.19,4.03
1461325.84,26.06,0.49,226457.82,4.04
1461258.96,26.07,0.49,226411.51,4.04
1461003.22,26.07,0.49,226400.03,4.04
1460747.48,26.07,0.49,226386.2,4.04
1460491.74,26.07,0.49,226385.95,4.04
1460236.0,26.07,0.49,226448.88,4.04
1460169.12,26.07,0.5,226413.8,4.04
1460102.24,26.07,0.5,226385.96,4.04
1459846.5,26.07,0.5,226641.28,4.05
1459846.5,26.07,0.5,226611.09,4.05
1459590.76,26.07,0.5,226486.18,4.05
1459335.02,26.07,0.5,226727.83,4.05
1459268.14,26.08,0.5,226722.71,4.05
1459012.4,26.08,0.5,226720.43,4.05
1458945.52,26.08,0.5,226770.26,4.05
1458689.78,26.08,0.5,226762.49,4.05
1458689.78,26.08,0.5,226762.49,4.05
1458976.13,26.09,0.51,226720.43,4.05
1458642.78,26.08,0.51,227068.0,4.06
1459000.88,26.09,0.52,226779.51,4.06
1458745.14,26.09,0.52,226720.43,4.05
1458678.25,26.09,0.52,228113.16,4.08
1458422.52,26.09,0.52,228069.39,4.08
1458366.55,26.09,0.52,227550.44,4.07
1458366.55,26.09,0.52,227598.49,4.07
1458213.2,26.1,0.52,227372.03,4.07
1457901.8,26.09,0.52,226930.39,4.06
1457646.06,26.09,0.52,226930.39,4.06
1457390.32,26.09,0.52,226925.51,4.06
1457390.32,26.09,0.52,226926.06,4.06
1457145.5,26.09,0.52,226214.67,4.05
1456992.15,26.09,0.52,226000.37,4.05
1457181.6,26.1,0.53,225997.84,4.05
1456925.86,26.1,0.53,225997.84,4.05
1456713.43,26.1,0.52,225913.97,4.05
1456457.69,26.1,0.52,226270.71,4.05
1456201.95,26.1,0.52,225937.08,4.05
1455946.21,26.1,0.52,225932.26,4.05
1455946.21,26.1,0.52,225933.01,4.05
1455690.47,26.1,0.52,225930.44,4.05
1455434.73,26.1,0.52,225930.44,4.05
1455367.85,26.1,0.53,226724.28,4.07
1455215.34,26.1,0.52,226190.48,4.06
1454959.6,26.1,0.52,226008.94,4.05
1454959.6,26.1,0.52,226008.94,4.05
1454892.72,26.1,0.53,226576.77,4.06
1455073.77,26.11,0.53,226832.23,4.07
1454686.98,26.1,0.53,226760.94,4.07
1454686.98,26.1,0.53,226760.94,4.07
1454431.24,26.1,0.53,226753.54,4.07
1454364.36,26.1,0.53,226734.76,4.07
1454108.62,26.1,0.53,227189.25,4.08
1454108.62,26.1,0.53,227189.25,4.08
1454108.62,26.1,0.53,227189.25,4.08
1453862.24,26.1,0.53,226768.36,4.07
1453862.24,26.1,0.53,226768.36,4.07
1454139.23,26.11,0.54,227376.54,4.08
1454072.35,26.11,0.54,227376.54,4.08
1453816.61,26.11,0.54,228183.22,4.1
1453560.87,26.11,0.54,227810.38,4.09
1453560.87,26.11,0.54,227810.38,4.09
1453148.78,26.11,0.54,227320.67,4.08
1453148.78,26.11,0.54,227397.86,4.09
1452893.04,26.11,0.54,227313.27,4.08
1453082.49,26.11,0.54,227133.13,4.08
1453034.33,26.12,0.54,227105.13,4.08
1453034.33,26.12,0.54,227189.13,4.08
1452958.09,26.12,0.55,228266.33,4.1
1452702.35,26.12,0.55,230584.95,4.15
1452532.65,26.12,0.54,230230.67,4.14
1452694.42,26.12,0.55,230502.14,4.15
1452627.54,26.13,0.55,229910.01,4.14
1452701.4,26.13,0.56,229902.61,4.14
1452445.66,26.13,0.56,229902.61,4.14
1452378.78,26.13,0.56,229087.95,4.12
1452378.78,26.13,0.56,229072.9,4.12
1452123.04,26.13,0.56,229332.42,4.13
1452123.04,26.13,0.56,230524.0,4.15
1452067.08,26.14,0.56,230005.05,4.14
1451724.87,26.13,0.56,229598.31,4.13
1451724.87,26.13,0.56,229675.49,4.13
1451469.13,26.13,0.56,229627.94,4.13
1451402.25,26.14,0.56,228923.44,4.12
1451335.36,26.14,0.57,228886.42,4.12
1451079.62,26.14,0.57,230329.77,4.15
1450823.89,26.14,0.57,230320.85,4.15
1450568.15,26.14,0.57,230315.98,4.15
1450568.15,26.14,0.57,230336.67,4.15
1450501.26,26.14,0.57,230334.15,4.15
1450501.26,26.14,0.57,230331.69,4.15
1450690.72,26.15,0.57,230426.8,4.15
1450434.98,26.15,0.57,230394.52,4.15
1450179.24,26.15,0.57,230403.5,4.15
1450335.63,26.15,0.58,231903.41,4.18
1450099.18,26.15,0.58,232394.79,4.19
1449843.44,26.15,0.58,232080.85,4.19
1449587.7,26.15,0.58,232073.46,4.19
1449587.7,26.15,0.58,232073.46,4.19
1449365.02,26.15,0.58,231852.85,4.18
1449563.83,26.15,0.58,231753.28,4.18
1449563.83,26.15,0.58,231753.28,4.18
1449298.73,26.15,0.58,232456.0,4.2
1449042.99,26.15,0.58,232742.18,4.2
1448976.11,26.16,0.58,232571.63,4.2
1448833.36,26.16,0.58,232423.93,4.2
1448577.62,26.16,0.58,232395.66,4.2
1448321.88,26.16,0.58,232763.18,4.2
1448066.14,26.16,0.58,232585.05,4.2
1448264.95,26.16,0.59,232441.71,4.2
1448383.9,26.17,0.59,233355.43,4.22
1447998.71,26.16,0.59,232926.54,4.21
1448188.16,26.17,0.59,232956.14,4.21
1447932.42,26.17,0.59,232955.57,4.21
1447865.54,26.17,0.6,232912.46,4.21
1447480.35,26.17,0.59,232912.46,4.21
1447061.43,26.16,0.59,232542.38,4.2
1446994.54,26.16,0.59,232780.96,4.21
1446738.81,26.16,0.59,232707.54,4.21
1446483.07,26.16,0.59,232708.78,4.21
1446681.88,26.17,0.6,233714.89,4.23
1446681.88,26.17,0.6,233714.89,4.23
1446667.09,26.17,0.6,233654.09,4.23
1446667.09,26.17,0.6,233654.09,4.23
1446667.09,26.17,0.6,233980.42,4.23
1446411.35,26.17,0.6,233918.08,4.23
1445778.14,26.16,0.59,233306.37,4.22
1445522.4,26.16,0.59,233411.05,4.22
1445266.66,26.16,0.59,233043.62,4.22
1445199.78,26.17,0.59,234166.6,4.24
1445199.78,26.17,0.59,234166.6,4.24
1444944.04,26.17,0.59,233547.06,4.23
1444944.04,26.17,0.59,233624.24,4.23
1444688.3,26.17,0.59,233268.91,4.23
1444877.75,26.17,0.6,233224.16,4.22
1444622.01,26.17,0.6,233184.33,4.22
1444366.27,26.17,0.6,234986.12,4.26
1444110.53,26.17,0.6,234981.25,4.26
1443864.16,26.17,0.6,235306.13,4.27
1443599.06,26.17,0.6,235012.18,4.26
1443343.32,26.17,0.6,235009.65,4.26
1443087.58,26.17,0.6,235009.65,4.26
1442831.84,26.17,0.6,233877.91,4.24
1442831.84,26.17,0.6,233877.96,4.24
1442576.1,26.17,0.6,234195.63,4.25
1442320.36,26.17,0.6,234087.46,4.25
1442086.28,26.17,0.6,236432.45,4.29
1442086.28,26.17,0.6,236447.28,4.29
1442038.11,26.18,0.6,236420.52,4.29
1441961.87,26.18,0.6,236879.02,4.3
1442080.82,26.18,0.61,236814.79,4.3
1441836.0,26.18,0.61,236103.4,4.29
1441580.27,26.18,0.61,236059.63,4.29
1441768.05,26.19,0.61,236195.05,4.29
1441558.03,26.19,0.61,235980.33,4.29
1441302.29,26.19,0.61,235980.33,4.29
1441496.15,26.19,0.62,237826.23,4.32
1441496.15,26.19,0.62,237826.23,4.32
1441429.27,26.19,0.62,237821.11,4.32
1441173.53,26.19,0.62,237818.83,4.32
1440917.79,26.2,0.62,237946.21,4.33
1441107.24,26.2,0.63,237856.2,4.32
1440813.73,26.2,0.63,236861.69,4.31
1440557.99,26.2,0.63,236825.48,4.31
1440491.1,26.2,0.63,236824.32,4.31
1440647.5,26.21,0.63,235669.09,4.29
1440272.31,26.2,0.63,236162.69,4.3
1440016.57,26.2,0.63,236081.81,4.3
1439723.66,26.2,0.63,235803.58,4.29
1439913.11,26.21,0.63,236030.26,4.3
1439986.98,26.21,0.64,236276.36,4.3
1439731.24,26.21,0.64,236222.7,4.3
1439475.5,26.21,0.64,236220.37,4.3
1439181.98,26.21,0.64,236100.88,4.3
1439338.4,26.22,0.64,237750.84,4.33
1439082.66,26.22,0.64,237750.84,4.33
1438826.92,26.22,0.64,237874.42,4.33
1438826.92,26.22,0.64,237872.94,4.33
1438826.92,26.22,0.64,237872.94,4.33
1438571.19,26.22,0.64,237749.37,4.33
1438315.45,26.22,0.64,237744.54,4.33
1438070.63,26.22,0.64,236879.59,4.32
1437917.27,26.22,0.64,236856.62,4.32
1437661.54,26.22,0.64,236854.05,4.32
1437613.71,26.22,0.65,236355.59,4.31
1437509.05,26.22,0.65,236199.83,4.31
1437509.05,26.22,0.65,236199.83,4.31
1437215.0,26.22,0.64,236016.34,4.31
1436959.26,26.22,0.64,236016.34,4.31
1436703.52,26.22,0.65,236373.26,4.31
1436410.01,26.22,0.64,235499.37,4.3
1436343.13,26.22,0.65,235313.65,4.3
1436276.24,26.22,0.65,235209.52,4.29
1436276.24,26.22,0.65,235209.52,4.29
1436072.35,26.22,0.65,234988.54,4.29
1436072.35,26.22,0.65,235056.0,4.29
1436072.35,26.22,0.65,235056.0,4.29
1435816.61,26.22,0.65,235507.46,4.3
1435560.87,26.22,0.65,235295.38,4.3
1435560.87,26.22,0.65,235295.38,4.3
1435305.13,26.22,0.65,235251.61,4.3
1435305.13,26.22,0.65,235251.61,4.3
1435049.39,26.22,0.65,235251.61,4.3
1434793.66,26.22,0.65,235246.74,4.3
1434537.92,26.22,0.65,235244.21,4.3
1434282.18,26.22,0.65,235605.78,4.31
1434067.99,26.22,0.65,235395.29,4.3
1433812.25,26.22,0.65,235602.43,4.31
1433812.25,26.22,0.65,235602.43,4.31
1433745.36,26.22,0.65,235373.98,4.3
1433819.23,26.23,0.65,235206.95,4.3
1433819.23,26.23,0.65,235206.95,4.3
1433563.49,26.23,0.65,235214.87,4.3
1433563.49,26.23,0.65,235214.87,4.3
1433563.49,26.23,0.65,235287.46,4.3
1433307.75,26.23,0.65,235235.76,4.3
1432932.56,26.22,0.65,235115.4,4.3
1433006.42,26.23,0.65,235108.0,4.3
1432750.68,26.23,0.65,235108.0,4.3
1432949.5,26.23,0.66,236202.2,4.32
1432693.76,26.23,0.66,236435.19,4.33
1432399.71,26.23,0.65,236312.38,4.33
1432384.92,26.23,0.66,236229.19,4.33
1432129.18,26.23,0.66,236251.46,4.33
1431682.54,26.23,0.65,235775.53,4.32
1431756.4,26.23,0.66,235521.11,4.31
1431500.66,26.23,0.66,235513.71,4.32
1431180.66,26.23,0.65,235193.71,4.31
1430924.92,26.23,0.65,235193.71,4.31
1430874.92,26.23,0.65,235143.71,4.31
1431072.77,26.23,0.66,236340.15,4.33
1431072.77,26.23,0.66,236340.15,4.33
1430826.4,26.23,0.66,236277.17,4.33
