ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4759-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4759-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4759-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4759-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4759-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
276554.31,97.7,84.35,273588.87,96.65
276554.31,97.7,84.35,273588.87,96.65
276554.31,97.7,84.35,273588.87,96.65
276554.31,97.7,84.35,273588.87,96.65
276554.31,97.7,84.35,273588.87,96.65
276554.31,97.7,84.35,273588.87,96.65
276554.31,97.7,84.35,273588.87,96.65
276554.31,97.7,84.35,273588.87,96.65
276554.31,97.7,84.35,273569.96,96.64
276554.31,97.7,84.35,273569.96,96.64
276554.31,97.7,84.35,273569.96,96.64
276554.31,97.7,84.35,273569.96,96.64
276554.31,97.7,84.35,273569.96,96.64
276554.31,97.7,84.35,273569.96,96.64
276554.31,97.7,84.35,273569.96,96.64
276554.31,97.7,84.35,273569.96,96.64
276554.31,97.7,84.35,273569.96,96.64
276554.31,97.7,84.35,273569.96,96.64
276554.31,97.7,84.35,273569.96,96.64
276554.31,97.7,84.35,273569.96,96.64
276554.31,97.7,84.35,273569.96,96.64
276554.31,97.7,84.35,273569.96,96.64
276554.31,97.7,84.35,273569.96,96.64
276554.31,97.7,84.35,273569.96,96.64
276554.31,97.7,84.35,273569.96,96.64
276554.31,97.7,84.35,273569.96,96.64
276554.31,97.7,84.35,273569.96,96.64
276554.31,97.7,84.35,273569.96,96.64
276554.31,97.7,84.35,273569.96,96.64
276554.31,97.7,84.35,273569.96,96.64
276554.31,97.7,84.35,273569.96,96.64
276554.31,97.7,84.35,273569.96,96.64
276554.31,97.7,84.35,273569.96,96.64
276554.31,97.7,84.35,273569.96,96.64
276554.31,97.7,84.35,273569.96,96.64
276554.31,97.7,84.35,273569.96,96.64
276554.31,97.7,84.35,273569.96,96.64
276554.31,97.7,84.35,273569.96,96.64
276554.31,97.7,84.35,273569.96,96.64
276554.31,97.7,84.35,273569.96,96.64
276554.31,97.7,84.35,273588.63,96.65
276554.31,97.7,84.35,273588.63,96.65
276554.31,97.7,84.35,273588.63,96.65
276554.31,97.7,84.35,273590.07,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276554.31,97.7,84.35,273591.7,96.65
276399.49,97.7,84.36,273432.82,96.65
276399.49,97.7,84.36,273432.82,96.65
276399.49,97.7,84.36,273432.82,96.65
276399.49,97.7,84.36,273432.82,96.65
276399.49,97.7,84.36,273432.82,96.65
276399.49,97.7,84.36,273432.82,96.65
276399.49,97.7,84.36,273432.82,96.65
276399.49,97.7,84.36,273432.82,96.65
276399.49,97.7,84.36,273432.82,96.65
276399.49,97.7,84.36,273432.82,96.65
276399.49,97.7,84.36,273432.82,96.65
276399.49,97.7,84.36,273432.82,96.65
276399.49,97.7,84.36,273432.82,96.65
276399.49,97.7,84.36,273432.82,96.65
276399.49,97.7,84.36,273432.82,96.65
276399.49,97.7,84.36,273432.82,96.65
276399.49,97.7,84.36,273432.82,96.65
276399.49,97.7,84.36,273432.82,96.65
276399.49,97.7,84.36,273432.82,96.65
276399.49,97.7,84.36,273432.82,96.65
276399.49,97.7,84.36,273432.82,96.65
276399.49,97.7,84.36,273432.82,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273274.8,96.65
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276240.79,97.7,84.35,273306.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
276100.79,97.7,84.35,273166.86,96.66
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272846.86,96.65
275780.79,97.69,84.35,272853.41,96.66
275780.79,97.69,84.35,272853.41,96.66
275780.79,97.69,84.35,272853.41,96.66
275780.79,97.69,84.35,272853.41,96.66
275780.79,97.69,84.35,272853.41,96.66
275460.79,97.69,84.35,272533.41,96.65
275460.79,97.69,84.35,272533.41,96.65
275460.79,97.69,84.35,272533.41,96.65
275460.79,97.69,84.35,272563.46,96.66
275460.79,97.69,84.35,272563.46,96.66
275460.79,97.69,84.35,272563.46,96.66
275460.79,97.69,84.35,272563.46,96.66
275460.79,97.69,84.35,272563.46,96.66
275460.79,97.69,84.35,272563.46,96.66
275460.79,97.69,84.35,272563.46,96.66
275460.79,97.69,84.35,272588.29,96.67
275460.79,97.69,84.35,272588.29,96.67
275460.79,97.69,84.35,272588.29,96.67
275460.79,97.69,84.35,272588.62,96.67
275460.79,97.69,84.35,272588.62,96.67
275460.79,97.69,84.35,272588.62,96.67
275460.79,97.69,84.35,272588.62,96.67
275460.79,97.69,84.35,272588.62,96.67
275460.79,97.69,84.35,272588.62,96.67
275460.79,97.69,84.35,272588.62,96.67
275460.79,97.69,84.35,272588.62,96.67
275460.79,97.69,84.35,272588.62,96.67
275460.79,97.69,84.35,272588.62,96.67
275460.79,97.69,84.35,272588.62,96.67
275460.79,97.69,84.35,272588.62,96.67
275460.79,97.69,84.35,272588.62,96.67
275460.79,97.69,84.35,272588.62,96.67
275460.79,97.69,84.35,272588.62,96.67
275460.79,97.69,84.35,272588.62,96.67
275460.79,97.69,84.35,272588.62,96.67
275460.79,97.69,84.35,272588.62,96.67
275460.79,97.69,84.35,272588.62,96.67
275460.79,97.69,84.35,272588.62,96.67
275460.79,97.69,84.35,272588.62,96.67
275460.79,97.69,84.35,272588.62,96.67
275352.09,97.69,84.35,272480.53,96.67
275352.09,97.69,84.35,272480.53,96.67
275352.09,97.69,84.35,272480.53,96.67
275352.09,97.69,84.35,272480.53,96.67
275352.09,97.69,84.35,272480.53,96.67
275352.09,97.69,84.35,272478.36,96.67
275352.09,97.69,84.35,272478.36,96.67
275352.09,97.69,84.35,272478.36,96.67
275352.09,97.69,84.35,272478.36,96.67
275352.09,97.69,84.35,272478.36,96.67
275352.09,97.69,84.35,272478.36,96.67
275352.09,97.69,84.35,272478.36,96.67
275352.09,97.69,84.35,272478.36,96.67
275352.09,97.69,84.35,272478.36,96.67
275352.09,97.69,84.35,272478.36,96.67
275352.09,97.69,84.35,272478.36,96.67
275352.09,97.69,84.35,272478.36,96.67
275352.09,97.69,84.35,272478.36,96.67
275352.09,97.69,84.35,272478.36,96.67
275352.09,97.69,84.35,272478.36,96.67
275352.09,97.69,84.35,272478.36,96.67
275352.09,97.69,84.35,272478.36,96.67
275352.09,97.69,84.35,272478.36,96.67
275352.09,97.69,84.35,272478.36,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272478.56,96.67
275352.09,97.69,84.35,272456.53,96.66
275352.09,97.69,84.35,272456.53,96.66
275352.09,97.69,84.35,272456.53,96.66
275352.09,97.69,84.35,272456.53,96.66
275352.09,97.69,84.35,272456.53,96.66
275352.09,97.69,84.35,272456.53,96.66
275352.09,97.69,84.35,272456.53,96.66
275352.09,97.69,84.35,272456.53,96.66
275352.09,97.69,84.35,272456.53,96.66
275352.09,97.69,84.35,272479.76,96.67
275352.09,97.69,84.35,272467.15,96.67
275352.09,97.69,84.35,272467.15,96.67
275352.09,97.69,84.35,272467.15,96.67
275352.09,97.69,84.35,272467.15,96.67
275352.09,97.69,84.35,272467.15,96.67
275352.09,97.69,84.35,272477.44,96.67
275352.09,97.69,84.35,272477.44,96.67
275352.09,97.69,84.35,272477.44,96.67
275352.09,97.69,84.35,272477.44,96.67
275352.09,97.69,84.35,272477.44,96.67
275352.09,97.69,84.35,272481.89,96.67
275352.09,97.69,84.35,272481.89,96.67
275352.09,97.69,84.35,272481.89,96.67
275352.09,97.69,84.35,272481.89,96.67
275352.09,97.69,84.35,272481.89,96.67
275352.09,97.69,84.35,272481.89,96.67
275352.09,97.69,84.35,272481.89,96.67
275352.09,97.69,84.35,272481.89,96.67
275352.09,97.69,84.35,272481.89,96.67
275352.09,97.69,84.35,272481.89,96.67
275352.09,97.69,84.35,272481.89,96.67
275352.09,97.69,84.35,272481.89,96.67
275352.09,97.69,84.35,272481.89,96.67
275352.09,97.69,84.35,272481.89,96.67
275352.09,97.69,84.35,272481.89,96.67
275352.09,97.69,84.35,272481.89,96.67
275352.09,97.69,84.35,272481.89,96.67
275352.09,97.69,84.35,272481.89,96.67
275352.09,97.69,84.35,272481.89,96.67
275352.09,97.69,84.35,272481.89,96.67
275352.09,97.69,84.35,272481.89,96.67
275352.09,97.69,84.35,272481.89,96.67
275352.09,97.69,84.35,272481.89,96.67
275352.09,97.69,84.35,272481.89,96.67
275352.09,97.69,84.35,272481.89,96.67
275352.09,97.69,84.35,272481.89,96.67
275352.09,97.69,84.35,272481.89,96.67
275352.09,97.69,84.35,272481.89,96.67
275352.09,97.69,84.35,272481.89,96.67
275352.09,97.69,84.35,272481.89,96.67
275352.09,97.69,84.35,272481.89,96.67
275352.09,97.69,84.35,272481.89,96.67
275352.09,97.69,84.35,272504.52,96.68
275352.09,97.69,84.35,272504.52,96.68
275352.09,97.69,84.35,272504.52,96.68
275352.09,97.69,84.35,272504.52,96.68
275352.09,97.69,84.35,272504.52,96.68
275352.09,97.69,84.35,272504.52,96.68
275352.09,97.69,84.35,272504.52,96.68
275352.09,97.69,84.35,272504.52,96.68
275352.09,97.69,84.35,272504.52,96.68
275352.09,97.69,84.35,272504.52,96.68
275352.09,97.69,84.35,272504.52,96.68
275352.09,97.69,84.35,272504.52,96.68
275352.09,97.69,84.35,272504.52,96.68
275352.09,97.69,84.35,272504.52,96.68
275352.09,97.69,84.35,272489.05,96.68
275352.09,97.69,84.35,272489.05,96.68
275352.09,97.69,84.35,272489.05,96.68
275352.09,97.69,84.35,272489.05,96.68
275352.09,97.69,84.35,272489.05,96.68
275352.09,97.69,84.35,272489.05,96.68
275352.09,97.69,84.35,272489.05,96.68
275352.09,97.69,84.35,272489.05,96.68
275352.09,97.69,84.35,272489.05,96.68
275352.09,97.69,84.35,272489.05,96.68
275352.09,97.69,84.35,272489.05,96.68
275352.09,97.69,84.35,272489.05,96.68
275352.09,97.69,84.35,272489.05,96.68
275352.09,97.69,84.35,272489.05,96.68
275352.09,97.69,84.35,272489.05,96.68
275352.09,97.69,84.35,272489.05,96.68
275352.09,97.69,84.35,272489.05,96.68
275352.09,97.69,84.35,272489.05,96.68
275352.09,97.69,84.35,272489.05,96.68
275352.09,97.69,84.35,272489.05,96.68
275352.09,97.69,84.35,272489.05,96.68
275193.38,97.69,84.35,272334.79,96.68
275193.38,97.69,84.35,272334.79,96.68
275193.38,97.69,84.35,272334.79,96.68
275193.38,97.69,84.35,272334.79,96.68
275193.38,97.69,84.35,272334.79,96.68
275193.38,97.69,84.35,272334.79,96.68
275193.38,97.69,84.35,272334.79,96.68
275193.38,97.69,84.35,272334.79,96.68
275193.38,97.69,84.35,272334.79,96.68
275193.38,97.69,84.35,272334.79,96.68
275193.38,97.69,84.35,272334.79,96.68
275193.38,97.69,84.35,272334.79,96.68
275193.38,97.69,84.35,272334.79,96.68
275193.38,97.69,84.35,272334.79,96.68
275193.38,97.69,84.35,272334.79,96.68
275193.38,97.69,84.35,272334.79,96.68
275193.38,97.69,84.35,272334.79,96.68
275193.38,97.69,84.35,272334.79,96.68
275193.38,97.69,84.35,272334.79,96.68
275193.38,97.69,84.35,272334.79,96.68
275193.38,97.69,84.35,272334.79,96.68
275193.38,97.69,84.35,272334.79,96.68
275193.38,97.69,84.35,272334.79,96.68
275193.38,97.69,84.35,272334.79,96.68
275193.38,97.69,84.35,272353.16,96.68
275193.38,97.69,84.35,272353.16,96.68
275193.38,97.69,84.35,272353.16,96.68
275193.38,97.69,84.35,272353.16,96.68
