ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
918269.26,16.32,3.63,553269.07,9.83
918619.26,16.33,3.63,553045.28,9.83
918495.22,16.33,3.64,552799.68,9.83
918619.02,16.33,3.64,552788.15,9.83
918456.28,16.33,3.64,552516.63,9.83
918108.68,16.34,3.65,552243.17,9.83
918395.22,16.34,3.65,552374.56,9.83
918226.23,16.34,3.65,552176.95,9.83
917210.84,16.35,3.66,551693.48,9.83
917356.03,16.35,3.66,551649.71,9.83
916760.6,16.35,3.66,551239.32,9.83
916567.09,16.35,3.66,551172.74,9.83
916690.89,16.36,3.66,551245.74,9.84
916814.69,16.36,3.67,551277.93,9.84
916938.49,16.37,3.67,551215.56,9.84
916958.26,16.37,3.68,551210.82,9.84
916610.67,16.37,3.68,550937.36,9.84
916636.69,16.38,3.69,550849.52,9.84
916760.49,16.38,3.69,550867.91,9.84
917122.75,16.39,3.7,550715.59,9.84
916929.24,16.39,3.7,550649.0,9.84
916760.25,16.39,3.7,550451.39,9.84
916884.05,16.39,3.7,550454.34,9.84
916715.06,16.39,3.7,550329.97,9.84
916838.86,16.4,3.71,550322.68,9.84
916669.87,16.4,3.71,550215.5,9.84
916793.66,16.4,3.71,550218.44,9.85
916917.46,16.41,3.72,550179.6,9.85
917204.0,16.42,3.72,550310.99,9.85
917327.8,16.42,3.73,550329.38,9.85
917451.6,16.43,3.73,550314.78,9.85
917446.85,16.43,3.74,550529.16,9.86
917284.11,16.43,3.74,550251.79,9.85
917121.37,16.43,3.74,550355.64,9.86
917121.37,16.43,3.74,550355.64,9.86
917121.37,16.43,3.74,550282.41,9.86
917245.17,16.43,3.74,550300.8,9.86
917607.43,16.44,3.75,550527.55,9.86
917607.43,16.44,3.75,550527.55,9.86
917633.46,16.44,3.75,550334.64,9.86
917974.6,16.45,3.76,550178.99,9.86
918098.4,16.46,3.76,550251.99,9.86
917935.66,16.46,3.76,549976.17,9.86
917935.66,16.46,3.76,550127.33,9.86
918387.46,16.47,3.77,550154.42,9.86
918218.47,16.47,3.77,550047.23,9.86
918049.47,16.47,3.77,549940.05,9.86
917417.98,16.46,3.76,549200.88,9.85
917248.99,16.46,3.76,549076.51,9.85
917055.48,16.46,3.76,549451.74,9.86
916892.74,16.46,3.76,549194.08,9.86
917037.94,16.46,3.77,549270.8,9.86
916913.9,16.46,3.77,549059.02,9.86
917037.7,16.47,3.77,549091.22,9.86
916868.71,16.47,3.77,548898.86,9.86
916699.72,16.46,3.77,548791.67,9.86
916699.72,16.46,3.77,548570.32,9.85
915684.33,16.47,3.78,548112.35,9.86
915808.13,16.48,3.78,548093.27,9.86
915645.39,16.48,3.78,547884.82,9.86
915810.65,16.48,3.79,547643.4,9.86
916172.91,16.49,3.8,547491.07,9.85
916485.47,16.5,3.8,547591.29,9.86
916609.27,16.5,3.81,547638.99,9.86
917171.59,16.51,3.82,547711.82,9.86
917002.6,16.51,3.82,547516.77,9.86
916839.86,16.51,3.82,547233.64,9.86
916208.37,16.5,3.81,546624.39,9.85
916014.86,16.5,3.81,546709.54,9.85
917554.52,16.53,3.84,547692.4,9.87
918060.33,16.54,3.85,547664.28,9.87
918184.13,16.55,3.86,547737.29,9.87
918015.14,16.55,3.86,547613.89,9.87
918138.94,16.55,3.86,547632.28,9.87
918413.94,16.56,3.87,547350.48,9.87
917912.69,16.55,3.86,547246.51,9.87
917743.7,16.55,3.86,547123.11,9.87
917580.96,16.55,3.86,546838.15,9.87
917345.26,16.55,3.86,546626.16,9.86
917345.26,16.55,3.86,546533.48,9.86
917176.27,16.55,3.86,546335.87,9.86
917460.33,16.56,3.87,546485.43,9.86
917291.34,16.56,3.87,546287.82,9.86
917415.13,16.56,3.87,546335.53,9.86
917036.61,16.56,3.87,546116.15,9.86
917056.39,16.56,3.87,546111.4,9.86
917180.19,16.57,3.87,546099.87,9.86
917180.19,16.57,3.87,545928.73,9.86
917011.19,16.57,3.87,545734.05,9.86
916842.2,16.57,3.87,545610.65,9.86
917497.25,16.58,3.89,545664.08,9.86
917865.76,16.59,3.89,545414.14,9.86
917989.56,16.59,3.9,545475.45,9.86
918012.94,16.59,3.9,544871.23,9.85
917850.2,16.59,3.9,544643.41,9.85
917656.69,16.59,3.9,544571.58,9.85
917549.48,16.6,3.9,544439.1,9.85
918111.8,16.61,3.91,544502.99,9.85
918235.6,16.61,3.92,544488.39,9.85
918359.4,16.62,3.93,544472.05,9.85
918359.4,16.62,3.93,544374.1,9.85
918226.11,16.62,3.93,544180.24,9.85
918538.67,16.63,3.93,544304.5,9.85
918345.16,16.63,3.93,544163.7,9.85
918504.17,16.63,3.94,544136.76,9.85
918335.18,16.63,3.94,544012.38,9.85
918172.44,16.63,3.94,543762.15,9.85
918510.18,16.64,3.95,544238.36,9.86
917494.79,16.64,3.95,543754.89,9.86
917130.37,16.65,3.96,543453.62,9.87
917150.15,16.65,3.96,543448.88,9.87
917128.75,16.65,3.96,543339.4,9.87
917252.55,16.66,3.97,543387.11,9.87
916237.17,16.67,3.97,542903.63,9.87
915221.78,16.67,3.98,542420.16,9.88
915534.35,16.68,3.99,542520.39,9.88
915554.12,16.68,3.99,542515.64,9.89
914538.74,16.69,4.0,542032.17,9.89
914851.3,16.7,4.0,542132.39,9.89
914682.31,16.7,4.0,541937.34,9.89
914895.33,16.7,4.01,541767.04,9.89
915019.13,16.71,4.01,541838.53,9.89
915674.18,16.72,4.03,541828.72,9.89
916125.98,16.73,4.04,541855.81,9.9
916669.05,16.74,4.05,541831.17,9.9
916674.57,16.74,4.05,541729.02,9.89
916790.92,16.75,4.05,542500.0,9.91
916790.92,16.75,4.05,542407.32,9.91
917094.35,16.75,4.06,542058.76,9.9
917094.35,16.75,4.06,541960.8,9.9
917120.37,16.76,4.06,541783.06,9.9
917081.43,16.76,4.07,541643.83,9.9
916918.69,16.76,4.07,541356.14,9.9
917194.47,16.77,4.07,541132.2,9.89
917464.01,16.77,4.08,541157.97,9.89
918026.33,16.79,4.09,541230.79,9.9
918021.59,16.79,4.1,541349.98,9.9
917828.08,16.79,4.09,541396.31,9.9
917634.57,16.79,4.09,541329.73,9.9
917634.57,16.79,4.09,541329.73,9.9
917441.06,16.79,4.09,541283.73,9.9
916425.67,16.79,4.1,540800.26,9.91
916451.7,16.8,4.1,540630.7,9.91
916477.73,16.8,4.11,540461.15,9.91
916308.74,16.8,4.11,540266.47,9.9
916432.53,16.8,4.11,540314.18,9.91
916640.99,16.81,4.12,539608.02,9.9
916670.43,16.81,4.12,540579.35,9.91
916983.0,16.82,4.13,540679.57,9.92
916983.0,16.82,4.13,540691.02,9.92
915967.61,16.82,4.13,540207.55,9.92
916132.87,16.83,4.14,539944.3,9.92
915970.13,16.83,4.14,539656.6,9.92
916327.82,16.84,4.14,539473.15,9.91
916134.31,16.84,4.14,539405.81,9.91
915765.79,16.83,4.14,539111.67,9.91
915889.59,16.84,4.14,539130.06,9.91
916134.6,16.84,4.15,539496.68,9.92
916769.0,16.86,4.16,539629.76,9.92
916769.0,16.86,4.16,539556.52,9.92
916730.05,16.86,4.17,539417.29,9.92
917455.41,16.87,4.18,539442.55,9.92
917579.21,16.88,4.19,539431.02,9.92
917385.7,16.88,4.19,539715.16,9.93
917380.96,16.88,4.19,540327.77,9.94
917335.47,16.88,4.19,540167.86,9.94
917676.62,16.89,4.2,540006.47,9.94
917483.11,16.89,4.2,540087.76,9.94
917483.11,16.89,4.2,540085.2,9.94
917509.13,16.89,4.2,540013.98,9.94
917346.39,16.89,4.2,539763.75,9.94
917152.88,16.89,4.2,539623.93,9.94
917465.45,16.9,4.21,539724.15,9.94
918027.77,16.91,4.22,539796.97,9.95
917865.03,16.91,4.22,540136.96,9.95
918427.35,16.93,4.23,540209.78,9.96
917411.97,16.93,4.24,539751.82,9.96
917407.22,16.93,4.24,539870.71,9.97
917272.13,16.93,4.24,539797.79,9.97
918429.1,16.96,4.26,540604.2,9.98
918260.11,16.96,4.26,540497.02,9.98
918260.11,16.96,4.26,540497.02,9.98
918985.47,16.97,4.28,540522.27,9.98
919272.01,16.98,4.28,540653.66,9.98
919103.02,16.98,4.28,540458.98,9.98
919129.04,16.98,4.29,540289.43,9.98
919252.84,16.98,4.29,540292.38,9.98
919559.45,16.99,4.3,540145.41,9.98
919574.66,16.99,4.3,539672.56,9.97
919887.22,17.0,4.31,539772.78,9.98
920011.02,17.01,4.32,539804.98,9.98
919873.52,17.01,4.32,539793.34,9.98
921030.49,17.03,4.34,540599.75,10.0
921175.68,17.03,4.34,540491.58,9.99
920160.3,17.04,4.35,540008.11,10.0
920815.34,17.05,4.36,540061.54,10.0
920621.47,17.05,4.36,539848.88,10.0
921028.68,17.06,4.37,539641.47,9.99
921683.72,17.07,4.38,539694.9,10.0
921709.75,17.07,4.38,539515.98,9.99
921985.53,17.08,4.39,539695.0,10.0
921822.79,17.08,4.39,539487.19,10.0
921227.36,17.08,4.39,539076.8,10.0
921058.37,17.08,4.39,538884.44,9.99
920889.38,17.08,4.39,538687.6,9.99
920272.07,17.07,4.38,537864.05,9.98
920497.84,17.08,4.39,538215.73,9.99
920663.1,17.09,4.39,538448.64,9.99
921318.15,17.1,4.41,538502.07,9.99
921155.41,17.1,4.41,538190.46,9.99
920961.9,17.1,4.41,538123.87,9.99
920792.91,17.1,4.41,537999.5,9.99
920623.92,17.1,4.41,537807.14,9.99
920623.92,17.1,4.41,537709.19,9.99
920639.13,17.1,4.41,537236.34,9.98
920914.91,17.11,4.42,536972.2,9.98
920944.36,17.11,4.42,536973.64,9.98
921352.41,17.12,4.42,537318.9,9.98
921171.16,17.12,4.42,537113.81,9.98
921008.42,17.12,4.42,536889.59,9.98
921444.6,17.13,4.43,536221.82,9.97
921281.86,17.13,4.43,536018.12,9.96
920266.47,17.13,4.44,535560.16,9.97
920553.01,17.14,4.45,535691.55,9.97
920897.76,17.15,4.45,534828.06,9.96
920735.02,17.15,4.45,534612.39,9.96
920735.02,17.15,4.45,534442.01,9.95
920572.28,17.15,4.45,534155.05,9.95
920409.54,17.15,4.45,533946.6,9.95
920826.67,17.16,4.46,533841.01,9.95
921071.68,17.16,4.47,534055.25,9.95
921097.71,17.16,4.47,533876.33,9.95
920670.4,17.16,4.47,533242.79,9.94
920794.2,17.16,4.47,533274.98,9.94
920918.0,17.17,4.48,533293.37,9.94
920755.26,17.17,4.48,533019.97,9.94
920879.06,17.18,4.48,533067.68,9.94
920716.32,17.18,4.48,532949.62,9.94
920723.83,17.18,4.49,532708.73,9.94
920882.84,17.18,4.49,532678.17,9.94
921041.85,17.19,4.5,532651.22,9.94
921299.12,17.2,4.5,533036.57,9.95
921512.14,17.2,4.51,532866.27,9.95
921787.93,17.21,4.52,532694.41,9.94
921618.94,17.21,4.52,532570.03,9.94
921807.44,17.21,4.52,533097.38,9.95
921952.63,17.22,4.52,533053.61,9.95
921931.23,17.22,4.53,532972.03,9.95
921797.94,17.22,4.53,532711.03,9.95
921797.94,17.22,4.53,532526.56,9.95
921604.43,17.22,4.53,532369.55,9.95
921604.43,17.22,4.53,532488.23,9.95
921728.23,17.22,4.53,532561.23,9.95
921565.49,17.22,4.53,532367.96,9.95
921588.87,17.23,4.54,531763.73,9.94
921864.06,17.23,4.54,531820.71,9.94
922029.32,17.24,4.55,532015.8,9.95
922174.51,17.24,4.55,531907.63,9.95
922298.31,17.25,4.56,531910.58,9.95
922666.82,17.26,4.56,531683.22,9.94
922696.27,17.26,4.56,531491.45,9.94
923351.32,17.27,4.58,531481.63,9.94
923312.37,17.28,4.58,531216.49,9.94
924469.35,17.3,4.6,532022.9,9.95
924469.35,17.3,4.6,531932.48,9.95
924469.35,17.3,4.6,531932.48,9.95
924300.36,17.3,4.6,531825.29,9.95
924576.14,17.3,4.61,532219.46,9.96
924888.7,17.31,4.62,532319.69,9.96
925394.51,17.32,4.63,532291.57,9.96
925231.77,17.32,4.63,532067.34,9.96
925444.79,17.33,4.64,532360.85,9.97
925757.36,17.34,4.65,532461.07,9.97
925881.15,17.34,4.65,532444.73,9.97
926004.95,17.35,4.66,532438.24,9.98
926389.62,17.36,4.66,532426.87,9.98
926667.43,17.36,4.67,532329.56,9.97
926504.69,17.36,4.67,532015.02,9.97
926873.2,17.37,4.68,531838.35,9.97
926739.91,17.37,4.68,531534.83,9.96
926570.92,17.37,4.68,531427.65,9.96
926694.72,17.38,4.69,531421.16,9.97
926332.22,17.38,4.69,531156.96,9.96
926163.23,17.38,4.69,531033.56,9.96
926287.02,17.38,4.69,531051.95,9.97
926655.53,17.39,4.7,530812.25,9.96
926486.54,17.39,4.7,530617.58,9.96
925471.16,17.4,4.71,530159.61,9.97
924455.77,17.41,4.71,529676.14,9.97
924481.8,17.41,4.72,530001.65,9.98
924312.81,17.41,4.72,529804.04,9.98
925045.98,17.42,4.73,530072.1,9.98
925430.66,17.43,4.74,530060.73,9.98
924903.11,17.42,4.73,529479.02,9.97
924736.16,17.42,4.73,529365.3,9.97
925152.03,17.43,4.74,529934.42,9.99
925288.9,17.44,4.74,530071.3,9.99
925412.7,17.44,4.75,530167.07,9.99
925536.5,17.45,4.76,530152.47,9.99
925373.76,17.45,4.76,529920.61,9.99
925180.25,17.45,4.75,529848.77,9.99
925304.05,17.45,4.76,529832.43,9.99
925141.31,17.45,4.76,529587.68,9.99
925265.1,17.46,4.77,529619.87,9.99
925096.11,17.46,4.77,529427.52,9.99
925464.62,17.47,4.77,529618.41,10.0
925588.42,17.47,4.78,529691.41,10.0
925614.45,17.48,4.78,529533.06,10.0
925759.64,17.48,4.79,529489.29,10.0
926035.42,17.49,4.79,529285.42,9.99
926061.45,17.49,4.8,529117.69,9.99
925898.71,17.49,4.8,528899.41,9.99
925705.2,17.49,4.8,528742.4,9.99
925850.39,17.49,4.8,528624.96,9.99
925681.4,17.49,4.8,528432.6,9.98
925512.41,17.49,4.8,528308.23,9.98
925433.56,17.49,4.8,528488.35,9.99
925459.59,17.5,4.8,528597.2,9.99
925290.6,17.5,4.8,528472.83,9.99
925729.42,17.51,4.81,528743.33,10.0
925853.22,17.51,4.82,528775.52,10.0
925977.02,17.52,4.82,528848.52,10.0
924961.63,17.52,4.83,528365.05,10.01
924961.63,17.52,4.83,528272.37,10.01
925262.66,17.53,4.84,528298.95,10.01
925386.46,17.54,4.84,528287.41,10.01
926111.82,17.55,4.86,528312.67,10.01
925942.83,17.55,4.86,528188.3,10.01
926328.92,17.56,4.87,529142.35,10.03
926135.41,17.56,4.87,528985.35,10.03
925503.92,17.55,4.86,528246.18,10.02
925503.92,17.55,4.86,528299.94,10.02
925061.2,17.55,4.85,527749.54,10.01
925022.26,17.55,4.86,527565.39,10.01
925334.82,17.56,4.87,527665.61,10.01
925172.08,17.56,4.87,527480.51,10.01
925295.88,17.57,4.87,527553.51,10.02
925133.14,17.57,4.87,527714.58,10.02
925408.14,17.57,4.88,527432.78,10.02
925434.16,17.58,4.89,527262.87,10.01
925720.7,17.58,4.89,527394.26,10.02
925551.71,17.58,4.89,527196.65,10.02
925675.51,17.59,4.9,527215.05,10.02
925506.52,17.59,4.9,527017.44,10.02
925337.53,17.59,4.9,526893.07,10.02
925174.79,17.59,4.9,526689.37,10.01
925461.33,17.6,4.9,526820.76,10.02
925292.34,17.6,4.9,526628.4,10.01
925416.14,17.6,4.91,526676.11,10.02
925416.14,17.6,4.91,526707.54,10.02
925921.94,17.61,4.92,526679.42,10.02
926484.27,17.62,4.93,526752.24,10.02
926119.84,17.63,4.94,526450.97,10.02
926682.16,17.64,4.95,526523.79,10.02
926994.73,17.65,4.96,526624.01,10.03
926801.22,17.65,4.96,526467.0,10.03
927363.54,17.66,4.97,526539.82,10.03
927647.6,17.67,4.98,526305.2,10.03
927478.61,17.67,4.98,526110.52,10.02
927309.62,17.67,4.98,526003.34,10.02
927622.18,17.68,4.99,526103.56,10.03
927745.98,17.69,4.99,526106.51,10.03
928058.55,17.69,5.0,526206.73,10.03
928182.34,17.7,5.01,526254.43,10.04
928013.35,17.7,5.01,526062.08,10.03
928039.38,17.7,5.01,525883.16,10.03
928184.57,17.71,5.01,525774.99,10.03
928210.6,17.71,5.02,525573.77,10.03
928844.53,17.72,5.03,525526.51,10.03
928968.33,17.73,5.04,525464.14,10.03
929092.13,17.73,5.04,525537.14,10.03
929092.13,17.73,5.04,525860.96,10.04
929092.13,17.73,5.04,525860.96,10.04
928923.14,17.73,5.04,525737.56,10.04
929485.46,17.75,5.05,525801.45,10.04
929316.47,17.75,5.05,525822.67,10.04
929122.96,17.75,5.05,525756.09,10.04
929148.99,17.75,5.06,525557.64,10.04
928982.04,17.75,5.06,525599.57,10.04
929637.09,17.76,5.07,525653.0,10.04
929656.86,17.77,5.07,525648.26,10.05
929969.43,17.78,5.08,525748.48,10.05
928954.04,17.78,5.09,525265.01,10.06
928791.3,17.78,5.09,525016.21,10.05
929069.11,17.79,5.1,524918.91,10.05
929724.16,17.8,5.11,524972.34,10.05
930286.48,17.82,5.12,525036.23,10.06
929672.54,17.82,5.13,525230.16,10.07
929509.8,17.82,5.13,524954.92,10.06
929121.27,17.81,5.12,524633.67,10.06
928958.53,17.81,5.12,524315.46,10.05
929082.33,17.82,5.13,524276.61,10.06
929440.02,17.83,5.13,524093.17,10.05
929752.59,17.84,5.14,524193.39,10.06
929897.78,17.84,5.15,524149.62,10.06
929735.04,17.84,5.15,523851.98,10.05
929858.84,17.84,5.15,523837.38,10.05
929982.64,17.85,5.16,523933.15,10.06
929997.85,17.85,5.16,523460.3,10.05
929873.81,17.85,5.16,523157.99,10.05
930019.0,17.86,5.17,523049.82,10.04
930589.6,17.87,5.18,523056.86,10.04
930426.86,17.87,5.18,522913.17,10.04
930264.12,17.87,5.18,522641.66,10.04
930095.12,17.87,5.18,522518.26,10.04
929932.38,17.87,5.18,522242.44,10.04
930177.4,17.88,5.19,522613.44,10.04
930389.02,17.88,5.19,522746.03,10.05
930633.48,17.89,5.2,522921.74,10.05
931176.56,17.9,5.21,522897.1,10.05
931013.81,17.9,5.21,523261.07,10.06
931353.4,17.91,5.22,523477.77,10.07
931353.4,17.91,5.22,523692.3,10.07
931179.84,17.91,5.22,523040.98,10.06
931010.85,17.91,5.22,522848.62,10.06
931134.65,17.92,5.22,522921.63,10.06
931154.43,17.92,5.23,522916.89,10.06
930985.44,17.92,5.23,522719.28,10.06
930816.45,17.92,5.23,522590.39,10.06
930221.01,17.92,5.23,522196.9,10.06
930474.3,17.93,5.24,522575.94,10.07
930305.31,17.93,5.24,522452.53,10.07
930111.8,17.93,5.24,522886.55,10.08
930235.6,17.93,5.24,522847.38,10.08
930214.21,17.94,5.25,522737.9,10.08
929198.82,17.95,5.25,522279.94,10.09
929036.08,17.95,5.25,522025.97,10.08
929159.88,17.95,5.26,521986.8,10.09
928990.89,17.95,5.26,521881.87,10.08
929296.12,17.96,5.27,521627.61,10.08
928700.69,17.96,5.27,521218.69,10.08
928531.7,17.96,5.27,521091.43,10.08
928967.51,17.97,5.28,520545.18,10.07
928800.57,17.97,5.28,519490.56,10.05
929076.35,17.98,5.29,519475.0,10.05
928913.61,17.98,5.29,519199.99,10.05
928874.67,17.99,5.29,519060.76,10.05
928998.47,17.99,5.3,519092.95,10.05
929024.49,17.99,5.3,519444.38,10.06
929294.03,18.0,5.31,519468.68,10.06
929131.29,18.0,5.31,519259.54,10.06
928962.3,18.0,5.31,519064.86,10.06
929695.47,18.02,5.32,519332.92,10.06
929526.48,18.02,5.32,519225.74,10.06
929650.28,18.02,5.33,519273.44,10.07
929774.07,18.03,5.34,519206.77,10.07
930086.64,18.04,5.35,519096.81,10.07
929893.13,18.04,5.34,519030.23,10.07
928877.75,18.05,5.35,518546.76,10.07
928897.52,18.05,5.36,518542.01,10.08
928919.34,18.05,5.36,519339.41,10.09
928786.05,18.05,5.36,519078.41,10.09
928812.07,18.06,5.36,518869.12,10.09
928447.65,18.06,5.37,518567.85,10.09
928284.91,18.06,5.37,518292.83,10.09
928408.71,18.07,5.38,518340.54,10.09
928245.97,18.07,5.38,518043.38,10.08
928771.99,18.08,5.39,518454.21,10.09
928407.56,18.09,5.4,518152.94,10.09
928244.82,18.09,5.4,517923.54,10.09
928470.59,18.09,5.4,518274.46,10.1
928746.38,18.1,5.41,518039.27,10.1
928583.64,18.1,5.41,517763.45,10.09
928944.33,18.11,5.42,518106.32,10.1
929250.94,18.12,5.43,517977.43,10.1
929470.21,18.12,5.43,518277.72,10.11
929301.22,18.12,5.43,518178.06,10.11
929613.78,18.13,5.44,518068.11,10.11
929613.78,18.13,5.44,517948.97,10.1
929451.04,18.13,5.44,517747.94,10.1
929313.54,18.14,5.44,518070.87,10.11
929338.78,18.14,5.44,517967.95,10.11
929462.58,18.14,5.45,517986.34,10.11
929759.4,18.15,5.46,517989.35,10.11
929596.66,18.15,5.46,517786.82,10.11
929596.66,18.15,5.46,517679.12,10.11
929846.95,18.16,5.46,517511.48,10.1
928831.56,18.16,5.47,517028.01,10.11
929107.34,18.17,5.48,517022.71,10.11
928926.09,18.17,5.48,517291.78,10.12
929195.63,18.18,5.49,517237.17,10.12
928180.24,18.19,5.5,516753.7,10.13
928011.25,18.19,5.5,516646.51,10.13
928037.28,18.19,5.5,516467.59,10.12
928037.28,18.19,5.5,516374.91,10.12
928349.84,18.2,5.51,516475.13,10.13
928349.84,18.2,5.51,516249.84,10.12
928603.13,18.21,5.51,517165.19,10.14
928726.93,18.21,5.52,517158.7,10.14
928850.73,18.22,5.53,517206.4,10.14
929070.0,18.23,5.53,516859.1,10.14
928901.01,18.23,5.53,516751.92,10.14
928727.45,18.23,5.53,516015.67,10.13
929143.32,18.23,5.54,516586.55,10.14
928778.89,18.24,5.55,516354.9,10.14
929146.24,18.25,5.56,516701.66,10.15
929415.78,18.26,5.56,516725.96,10.15
929222.27,18.26,5.56,516531.16,10.15
929346.07,18.26,5.57,516563.36,10.15
929372.09,18.27,5.57,516362.79,10.15
929237.0,18.27,5.57,516289.87,10.15
929074.26,18.27,5.57,516589.31,10.16
928905.27,18.27,5.57,516499.4,10.16
929070.52,18.27,5.58,516229.26,10.15
929327.8,18.28,5.59,516084.99,10.15
929327.8,18.28,5.59,516109.87,10.15
929451.6,18.29,5.59,516090.79,10.15
929282.61,18.29,5.59,515898.44,10.15
929651.12,18.29,5.6,515581.22,10.15
929469.87,18.29,5.6,515386.31,10.14
929782.43,18.3,5.61,515486.53,10.15
930039.64,18.31,5.62,515229.82,10.14
930039.64,18.31,5.62,515183.25,10.14
930315.43,18.32,5.63,514972.51,10.14
931091.7,18.34,5.64,515234.73,10.15
930922.71,18.34,5.64,515039.68,10.14
931179.92,18.35,5.65,514794.25,10.14
931179.92,18.35,5.65,514614.04,10.14
931179.92,18.35,5.65,514681.95,10.14
931158.52,18.35,5.66,514543.44,10.14
931051.31,18.35,5.66,514462.79,10.14
931327.09,18.36,5.66,514216.76,10.14
931492.35,18.36,5.67,513973.03,10.13
931512.13,18.37,5.67,513968.29,10.13
931512.13,18.37,5.67,514090.73,10.14
931849.87,18.37,5.68,514804.05,10.15
932119.4,18.38,5.69,514829.82,10.15
932431.97,18.39,5.7,514930.04,10.16
932431.97,18.39,5.7,514930.04,10.16
932555.77,18.4,5.7,514932.99,10.16
932825.3,18.4,5.71,514957.29,10.16
932825.3,18.4,5.71,514864.61,10.16
932662.56,18.4,5.71,514824.69,10.16
932938.34,18.41,5.72,514604.29,10.16
932775.6,18.41,5.72,514392.21,10.15
932899.4,18.42,5.72,514385.72,10.15
932757.69,18.42,5.73,514763.8,10.16
932757.69,18.42,5.73,514585.47,10.16
933010.98,18.42,5.73,514961.46,10.17
932848.24,18.42,5.73,514712.4,10.17
932654.36,18.42,5.73,514494.47,10.16
932488.98,18.42,5.73,513756.29,10.15
931473.59,18.43,5.74,513272.82,10.16
931473.59,18.43,5.74,513051.46,10.15
931749.38,18.44,5.75,513230.48,10.16
931616.08,18.44,5.75,513018.87,10.15
932000.76,18.45,5.76,513015.56,10.15
932000.76,18.45,5.76,512952.69,10.15
931838.02,18.45,5.76,512689.13,10.15
931581.86,18.45,5.75,512242.36,10.14
931705.66,18.45,5.76,512230.83,10.14
931542.92,18.45,5.76,512020.69,10.14
931568.95,18.46,5.76,512370.39,10.15
931375.44,18.46,5.76,512275.58,10.15
931181.93,18.46,5.76,512118.58,10.15
931566.6,18.46,5.77,512686.92,10.16
930551.22,18.47,5.78,512203.45,10.17
930556.74,18.47,5.78,512101.3,10.17
930680.53,18.48,5.79,512038.92,10.17
930804.33,18.49,5.79,512111.93,10.17
930928.13,18.49,5.8,512049.55,10.17
931203.91,18.5,5.81,511813.11,10.17
931349.11,18.5,5.81,511769.35,10.17
931892.18,18.52,5.82,511744.71,10.17
931746.27,18.52,5.82,511578.25,10.17
931870.07,18.52,5.83,511649.74,10.17
931701.08,18.52,5.83,511455.07,10.17
931593.87,18.52,5.83,511309.75,10.17
931424.87,18.53,5.83,511330.55,10.17
931450.9,18.53,5.84,511132.11,10.17
931450.9,18.53,5.84,510942.17,10.16
931476.93,18.53,5.84,510764.42,10.16
931322.16,18.53,5.84,511109.73,10.17
931591.7,18.54,5.84,511135.5,10.17
931784.6,18.54,5.85,511140.69,10.17
931615.61,18.54,5.85,511043.72,10.17
932230.38,18.56,5.87,511006.22,10.17
932063.43,18.56,5.87,511572.52,10.19
932058.69,18.56,5.87,512089.38,10.2
932182.49,18.57,5.87,512121.57,10.2
932375.39,18.57,5.88,512126.76,10.2
932206.4,18.57,5.88,511929.92,10.2
932043.66,18.57,5.88,511699.34,10.2
931850.15,18.57,5.88,511559.52,10.2
931687.41,18.57,5.88,511857.42,10.2
931811.21,18.58,5.89,511889.62,10.21
931617.7,18.58,5.89,511817.78,10.21
932069.49,18.59,5.9,511844.87,10.21
931906.75,18.59,5.9,511592.78,10.21
935197.62,18.66,5.97,514311.25,10.26
935028.63,18.66,5.97,514118.9,10.26
934865.89,18.66,5.97,514329.75,10.27
934696.9,18.66,5.97,514224.82,10.27
933681.51,18.67,5.98,513766.86,10.27
933846.77,18.67,5.98,513724.53,10.27
933872.8,18.68,5.99,513545.61,10.27
933888.01,18.68,5.99,513072.76,10.26
933907.78,18.68,5.99,513068.02,10.26
934684.05,18.7,6.01,513330.23,10.27
934684.05,18.7,6.01,513108.88,10.27
934941.27,18.71,6.02,512863.45,10.26
935253.83,18.72,6.03,512963.67,10.27
935091.09,18.72,6.03,512710.39,10.26
935336.1,18.73,6.03,513089.32,10.27
935714.53,18.74,6.04,513376.48,10.28
935547.58,18.74,6.04,514353.57,10.3
935817.11,18.74,6.05,514379.34,10.3
936550.29,18.76,6.07,514341.25,10.3
936381.3,18.76,6.07,514143.64,10.3
936381.3,18.76,6.07,514146.33,10.3
935365.91,18.77,6.08,513662.86,10.31
935365.91,18.77,6.08,513478.72,10.3
936160.38,18.78,6.09,513934.61,10.31
936545.06,18.79,6.1,514324.89,10.32
936351.55,18.79,6.1,514737.21,10.33
936158.04,18.79,6.1,514670.62,10.33
936153.29,18.8,6.1,514787.16,10.34
