ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
348,814,704770,6212,704770
349,816,705580,6212,705580
349,816,706580,6212,706580
350,818,707050,6212,707050
350,818,708050,6212,708050
351,820,708860,6212,708860
351,820,709860,6212,709860
352,822,710860,6212,710860
352,822,711860,6212,711860
353,824,712860,6212,712860
353,824,713860,6212,713860
354,826,714860,6212,714860
354,826,715860,6212,715860
355,828,716670,6212,716670
355,828,717670,6212,717670
356,830,718670,6212,718670
356,830,719140,6212,719140
356,830,719950,6212,719950
356,830,719950,6212,719950
357,832,720950,6212,720950
357,832,721420,6212,721420
357,832,721740,6212,721740
358,834,722740,6212,722740
358,834,723740,6212,723740
359,836,724550,6212,724550
359,836,724550,6212,724550
359,836,724870,6212,724870
359,836,725520,6212,725520
360,838,726110,6212,726110
360,838,727110,6212,727110
361,840,728110,6212,728110
361,840,728920,6212,728920
361,840,729240,6212,729240
361,840,729240,6212,729240
362,842,730240,6212,730240
362,842,731240,6212,731240
363,844,732240,6212,732240
363,844,732710,6212,732710
364,846,733710,6212,733710
364,846,734180,6212,734180
364,846,734180,6212,734180
364,846,734180,6212,734180
364,846,734180,6212,734180
365,854,742180,6212,742180
365,854,742180,6212,742180
365,854,743180,6212,743180
366,856,744180,6212,744180
367,858,744650,6212,744650
367,858,745120,6212,745120
367,858,746120,6212,746120
367,858,746120,6212,746120
368,860,747120,6212,747120
368,860,747770,6212,747770
368,860,747770,6212,747770
369,862,748240,6212,748240
369,862,749240,6212,749240
369,862,749240,6212,749240
369,862,750240,6212,750240
370,864,751050,6212,751050
370,864,752050,6212,752050
371,872,752050,6212,752050
371,872,752520,6212,752520
372,874,752990,6212,752990
373,876,753990,6212,753990
373,876,754990,6212,754990
373,876,755800,6212,755800
374,878,756800,6212,756800
374,878,757800,6212,757800
375,880,758260,6212,758260
375,880,758260,6212,758260
375,880,759260,6212,759260
376,882,760260,6212,760260
376,882,760260,6212,760260
377,884,762260,6212,762260
377,884,762260,6212,762260
377,884,762260,6212,762260
378,886,762910,6212,762910
378,886,763910,6212,763910
378,886,764720,6212,764720
379,888,765720,6212,765720
379,888,766720,6212,766720
380,890,767720,6212,767720
380,890,768530,6212,768530
381,892,769530,6212,769530
382,894,770530,6212,770530
382,894,770530,6212,770530
382,894,771530,6212,771530
382,894,771530,6212,771530
383,896,772530,6212,772530
383,896,773000,6212,773000
384,904,773000,6212,773000
384,904,773230,6212,773230
384,904,774230,6212,774230
384,904,774450,6212,774450
384,904,774450,6212,774450
384,904,774770,6212,774770
385,906,775770,6212,775770
385,906,775770,6212,775770
385,906,776090,6212,776090
386,914,784090,6212,784090
386,914,784410,6212,784410
386,914,784410,6212,784410
387,916,785410,6212,785410
388,918,786410,6212,786410
389,920,787410,6212,787410
389,920,788060,6212,788060
390,928,796060,6212,796060
390,928,796610,6212,796610
391,930,797080,6212,797080
391,930,798080,6212,798080
391,930,798400,6212,798400
391,930,798870,6212,798870
391,930,798870,6212,798870
392,932,799870,6212,799870
392,932,799870,6212,799870
392,932,800870,6212,800870
392,932,800870,6212,800870
393,934,801680,6212,801680
393,934,802150,6212,802150
394,936,802960,6212,802960
394,936,803960,6212,803960
394,936,803960,6212,803960
395,938,804960,6212,804960
395,938,805960,6212,805960
395,938,806420,6212,806420
395,938,806580,6212,806580
396,940,807580,6212,807580
396,940,808580,6212,808580
397,942,809230,6212,809230
397,942,810230,6212,810230
397,942,810230,6212,810230
397,942,810230,6212,810230
398,944,811040,6212,811040
398,944,811850,6212,811850
399,946,812850,6212,812850
399,946,813170,6212,813170
399,946,813980,6212,813980
399,946,814090,6212,814090
399,946,814090,6212,814090
400,948,814900,6212,814900
400,948,814900,6212,814900
400,948,815900,6212,815900
400,948,815900,6212,815900
401,956,823900,6212,823900
402,958,824360,6212,824360
402,958,824710,6212,824710
402,958,825170,6212,825170
402,958,826170,6212,826170
403,960,827170,6212,827170
403,960,827820,6212,827820
404,962,828630,6212,828630
404,962,829630,6212,829630
404,962,829630,6212,829630
405,964,830630,6212,830630
406,966,831630,6212,831630
406,966,832440,6212,832440
406,966,833440,6212,833440
407,968,834440,6212,834440
407,968,835440,6212,835440
407,968,835440,6212,835440
408,970,836440,6212,836440
409,978,844440,6212,844440
409,978,845250,6212,845250
410,980,846250,6212,846250
410,980,847060,6212,847060
411,982,848060,6212,848060
411,982,849060,6212,849060
411,982,849380,6212,849380
412,984,850380,6212,850380
412,984,851380,6212,851380
413,986,852190,6212,852190
414,994,860190,6212,860190
414,994,860190,6212,860190
414,994,861190,6212,861190
415,996,861420,6212,861420
415,996,861580,6212,861580
415,996,862580,6212,862580
416,998,863050,6212,863050
416,998,863640,6212,863640
416,998,863870,6212,863870
417,1000,864870,6212,864870
418,1002,865870,6212,865870
418,1002,866870,6212,866870
418,1002,867350,6212,867350
418,1002,868350,6212,868350
419,1004,869350,6212,869350
419,1004,870350,6212,870350
420,1006,871160,6212,871160
420,1006,872160,6212,872160
421,1008,873160,6212,873160
421,1008,873970,6212,873970
422,1010,874290,6212,874290
422,1010,874290,6212,874290
422,1010,875290,6212,875290
423,1012,875510,6212,875510
423,1012,875510,6212,875510
423,1012,876510,6212,876510
423,1012,876880,6212,876880
424,1014,877880,6212,877880
424,1014,878880,6212,878880
425,1016,879880,6212,879880
425,1016,880200,6212,880200
425,1016,881200,6212,881200
426,1018,882010,6212,882010
426,1018,882010,6212,882010
426,1018,882330,6212,882330
427,1020,883140,6212,883140
427,1020,883190,6212,883190
427,1020,884190,6212,884190
428,1022,885190,6212,885190
428,1022,886000,6212,886000
429,1024,887000,6212,887000
429,1024,887000,6212,887000
429,1024,887810,6212,887810
430,1026,888810,6212,888810
431,1028,889810,6212,889810
431,1028,890810,6212,890810
432,1030,891810,6212,891810
432,1030,892620,6212,892620
432,1030,892620,6212,892620
432,1030,893430,6212,893430
432,1030,893430,6212,893430
433,1032,894430,6212,894430
433,1032,895430,6212,895430
434,1034,896430,6212,896430
434,1034,897430,6212,897430
435,1036,898430,6212,898430
435,1036,899430,6212,899430
436,1038,900430,6212,900430
436,1038,901430,6212,901430
437,1040,902430,6212,902430
437,1040,903430,6212,903430
437,1040,904080,6212,904080
437,1040,904080,6212,904080
438,1042,905080,6212,905080
438,1042,905080,6212,905080
438,1042,905890,6212,905890
439,1046,909890,6212,909890
440,1048,910890,6212,910890
440,1048,911890,6212,911890
440,1048,911890,6212,911890
441,1050,912700,6212,912700
441,1050,913020,6212,913020
442,1052,914020,6212,914020
442,1052,914490,6212,914490
442,1052,915490,6212,915490
443,1054,915810,6212,915810
443,1054,915810,6212,915810
443,1054,916810,6212,916810
444,1056,917620,6212,917620
444,1056,918430,6212,918430
445,1058,919430,6212,919430
445,1058,920430,6212,920430
446,1060,921430,6212,921430
446,1060,921760,6212,921760
447,1062,922570,6212,922570
447,1062,923570,6212,923570
447,1062,924030,6212,924030
448,1064,925030,6212,925030
448,1064,925490,6212,925490
448,1064,925490,6212,925490
449,1066,925960,6212,925960
449,1066,926770,6212,926770
450,1068,927770,6212,927770
450,1068,928770,6212,928770
450,1068,929240,6212,929240
451,1070,929710,6212,929710
451,1070,930710,6212,930710
452,1078,938710,6212,938710
453,1080,939520,6212,939520
453,1080,940520,6212,940520
454,1088,948520,6212,948520
455,1090,949110,6212,949110
455,1090,950110,6212,950110
456,1098,958110,6212,958110
457,1100,959110,6212,959110
457,1100,959110,6212,959110
457,1100,960110,6212,960110
458,1102,961110,6212,961110
458,1102,961660,6212,961660
459,1104,962310,6212,962310
459,1104,962310,6212,962310
459,1104,962310,6212,962310
460,1106,963310,6212,963310
460,1106,964310,6212,964310
460,1106,964310,6212,964310
460,1106,964780,6212,964780
460,1106,964780,6212,964780
461,1108,965250,6212,965250
461,1108,966250,6212,966250
462,1110,967250,6212,967250
463,1118,975250,6212,975250
463,1118,976250,6212,976250
463,1118,977060,6212,977060
463,1118,977220,6212,977220
464,1120,978220,6212,978220
464,1120,979220,6212,979220
464,1120,979220,6212,979220
465,1122,980030,6212,980030
465,1122,981030,6212,981030
465,1122,981030,6212,981030
465,1122,981350,6212,981350
466,1124,982350,6212,982350
466,1124,982670,6212,982670
467,1126,984670,6212,984670
467,1126,985480,6212,985480
468,1128,985800,6212,985800
468,1128,986800,6212,986800
469,1130,987800,6212,987800
470,1132,988800,6212,988800
470,1132,989120,6212,989120
470,1132,989710,6212,989710
471,1136,993710,6212,993710
471,1136,993710,6212,993710
471,1136,994710,6212,994710
472,1138,995360,6212,995360
472,1138,996360,6212,996360
472,1138,996680,6212,996680
473,1140,997680,6212,997680
474,1142,999680,6212,999680
474,1142,1000150,6212,1000150
475,1144,1001150,6212,1001150
476,1146,1002150,6212,1002150
476,1146,1002150,6212,1002150
476,1146,1002470,6212,1002470
476,1146,1002470,6212,1002470
476,1146,1003470,6212,1003470
476,1146,1004470,6212,1004470
476,1146,1004840,6212,1004840
477,1148,1005840,6212,1005840
477,1148,1006840,6212,1006840
478,1150,1007840,6212,1007840
478,1150,1007840,6212,1007840
478,1150,1008310,6212,1008310
478,1150,1008780,6212,1008780
478,1150,1008780,6212,1008780
479,1158,1016780,6212,1016780
479,1158,1016780,6212,1016780
480,1160,1017780,6212,1017780
480,1160,1018780,6212,1018780
481,1162,1019590,6212,1019590
481,1162,1020590,6212,1020590
482,1164,1021590,6212,1021590
482,1164,1022590,6212,1022590
483,1166,1023400,6212,1023400
483,1166,1024210,6212,1024210
484,1168,1025210,6212,1025210
484,1168,1026210,6212,1026210
484,1168,1026680,6212,1026680
485,1170,1028680,6212,1028680
486,1172,1029490,6212,1029490
486,1172,1030490,6212,1030490
487,1174,1030960,6212,1030960
487,1174,1030960,6212,1030960
488,1176,1031610,6212,1031610
488,1176,1032610,6212,1032610
489,1178,1033610,6212,1033610
489,1178,1033610,6212,1033610
489,1178,1033610,6212,1033610
490,1180,1034610,6212,1034610
490,1180,1035610,6212,1035610
491,1182,1036610,6212,1036610
491,1182,1036830,6212,1036830
491,1182,1037830,6212,1037830
492,1184,1038830,6212,1038830
492,1184,1039830,6212,1039830
492,1184,1039830,6212,1039830
493,1186,1040480,6212,1040480
494,1188,1042480,6212,1042480
494,1188,1042480,6212,1042480
494,1188,1042950,6212,1042950
494,1188,1043420,6212,1043420
495,1190,1044420,6212,1044420
495,1190,1044650,6212,1044650
495,1190,1045120,6212,1045120
496,1192,1046120,6212,1046120
496,1192,1047120,6212,1047120
496,1192,1047930,6212,1047930
496,1192,1047930,6212,1047930
497,1194,1048740,6212,1048740
497,1194,1049550,6212,1049550
498,1196,1050550,6212,1050550
498,1196,1051020,6212,1051020
498,1196,1051180,6212,1051180
498,1196,1052180,6212,1052180
499,1198,1053180,6212,1053180
499,1198,1053500,6212,1053500
499,1198,1053820,6212,1053820
500,1200,1054820,6212,1054820
500,1200,1055820,6212,1055820
501,1202,1056820,6212,1056820
501,1202,1057820,6212,1057820
501,1202,1057820,6212,1057820
502,1206,1061820,6212,1061820
503,1208,1062820,6212,1062820
503,1208,1063820,6212,1063820
504,1210,1064820,6212,1064820
504,1210,1065820,6212,1065820
504,1210,1065820,6212,1065820
505,1212,1066820,6212,1066820
505,1212,1067820,6212,1067820
506,1214,1068820,6212,1068820
506,1214,1069260,6212,1069260
506,1214,1070260,6212,1070260
507,1216,1071260,6212,1071260
507,1216,1072260,6212,1072260
508,1218,1073260,6212,1073260
508,1218,1074260,6212,1074260
509,1220,1074720,6212,1074720
510,1222,1075720,6212,1075720
510,1222,1076530,6212,1076530
511,1224,1077530,6212,1077530
511,1224,1078530,6212,1078530
512,1226,1079530,6212,1079530
512,1226,1080530,6212,1080530
513,1228,1081530,6212,1081530
513,1228,1082530,6212,1082530
514,1230,1083000,6212,1083000
514,1230,1084000,6212,1084000
515,1232,1085000,6212,1085000
515,1232,1086000,6212,1086000
516,1234,1087000,6212,1087000
516,1234,1087810,6212,1087810
517,1242,1095810,6212,1095810
518,1244,1096810,6212,1096810
518,1244,1097460,6212,1097460
519,1246,1098460,6212,1098460
519,1246,1099460,6212,1099460
519,1246,1099780,6212,1099780
520,1248,1100780,6212,1100780
520,1248,1100890,6212,1100890
520,1248,1101360,6212,1101360
520,1248,1102360,6212,1102360
521,1250,1103360,6212,1103360
521,1250,1104360,6212,1104360
522,1252,1105360,6212,1105360
522,1252,1105580,6212,1105580
523,1260,1113580,6212,1113580
524,1268,1121580,6212,1121580
524,1268,1122390,6212,1122390
524,1268,1122390,6212,1122390
525,1270,1123390,6212,1123390
525,1270,1123710,6212,1123710
526,1272,1124520,6212,1124520
526,1272,1124520,6212,1124520
526,1272,1124750,6212,1124750
526,1272,1125070,6212,1125070
526,1272,1125070,6212,1125070
526,1272,1125070,6212,1125070
527,1274,1125720,6212,1125720
528,1276,1126720,6212,1126720
528,1276,1127370,6212,1127370
529,1278,1128370,6212,1128370
529,1278,1129370,6212,1129370
530,1280,1130370,6212,1130370
530,1280,1130370,6212,1130370
531,1282,1131370,6212,1131370
531,1282,1132370,6212,1132370
532,1284,1133370,6212,1133370
532,1284,1133370,6212,1133370
532,1284,1134370,6212,1134370
533,1286,1135370,6212,1135370
533,1286,1135690,6212,1135690
534,1294,1143690,6212,1143690
534,1294,1143690,6212,1143690
534,1294,1144500,6212,1144500
535,1296,1145500,6212,1145500
536,1298,1146500,6212,1146500
536,1298,1146970,6212,1146970
536,1298,1147440,6212,1147440
536,1298,1148440,6212,1148440
537,1300,1149440,6212,1149440
537,1300,1150440,6212,1150440
537,1300,1150440,6212,1150440
538,1302,1151250,6212,1151250
538,1302,1152250,6212,1152250
539,1304,1152800,6212,1152800
539,1304,1153800,6212,1153800
539,1304,1154120,6212,1154120
540,1306,1155120,6212,1155120
540,1306,1155930,6212,1155930
541,1308,1156740,6212,1156740
541,1308,1157740,6212,1157740
542,1310,1159740,6212,1159740
543,1312,1160210,6212,1160210
543,1312,1160210,6212,1160210
543,1312,1160530,6212,1160530
544,1316,1164530,6212,1164530
545,1318,1165530,6212,1165530
546,1326,1173530,6212,1173530
546,1326,1174530,6212,1174530
547,1328,1175530,6212,1175530
547,1328,1175760,6212,1175760
547,1328,1176760,6212,1176760
547,1328,1177570,6212,1177570
548,1330,1178570,6212,1178570
549,1332,1179570,6212,1179570
549,1332,1179570,6212,1179570
549,1332,1180040,6212,1180040
549,1332,1180850,6212,1180850
550,1340,1188850,6212,1188850
551,1342,1189660,6212,1189660
551,1342,1190660,6212,1190660
552,1344,1191210,6212,1191210
552,1344,1192020,6212,1192020
553,1346,1192570,6212,1192570
553,1346,1193380,6212,1193380
553,1346,1193380,6212,1193380
554,1348,1194030,6212,1194030
554,1348,1194030,6212,1194030
555,1350,1194580,6212,1194580
555,1350,1194800,6212,1194800
555,1350,1194800,6212,1194800
555,1350,1195800,6212,1195800
555,1350,1196130,6212,1196130
556,1352,1197130,6212,1197130
556,1352,1197940,6212,1197940
556,1352,1198410,6212,1198410
557,1354,1199410,6212,1199410
557,1354,1200410,6212,1200410
558,1356,1201410,6212,1201410
558,1356,1202220,6212,1202220
559,1358,1203220,6212,1203220
559,1358,1204220,6212,1204220
560,1360,1205030,6212,1205030
560,1360,1206030,6212,1206030
561,1362,1207030,6212,1207030
561,1362,1208030,6212,1208030
562,1364,1208490,6212,1208490
563,1372,1216490,6212,1216490
563,1372,1216820,6212,1216820
563,1372,1217630,6212,1217630
563,1372,1217630,6212,1217630
564,1374,1218440,6212,1218440
564,1374,1219440,6212,1219440
564,1374,1219910,6212,1219910
565,1376,1220910,6212,1220910
565,1376,1220910,6212,1220910
565,1376,1221910,6212,1221910
566,1378,1222370,6212,1222370
566,1378,1223370,6212,1223370
567,1380,1224370,6212,1224370
567,1380,1225370,6212,1225370
567,1380,1225600,6212,1225600
568,1382,1226250,6212,1226250
568,1382,1226720,6212,1226720
569,1384,1227720,6212,1227720
569,1384,1228720,6212,1228720
570,1386,1229720,6212,1229720
570,1386,1230720,6212,1230720
571,1388,1231720,6212,1231720
571,1388,1232720,6212,1232720
572,1390,1233720,6212,1233720
572,1390,1234530,6212,1234530
573,1392,1235530,6212,1235530
574,1394,1236530,6212,1236530
575,1396,1237530,6212,1237530
575,1396,1238000,6212,1238000
575,1396,1239000,6212,1239000
575,1396,1239000,6212,1239000
576,1398,1240000,6212,1240000
576,1398,1240000,6212,1240000
576,1398,1241000,6212,1241000
576,1398,1242000,6212,1242000
576,1398,1242810,6212,1242810
577,1400,1243810,6212,1243810
578,1408,1251810,6212,1251810
579,1416,1259810,6212,1259810
579,1416,1260810,6212,1260810
580,1418,1261810,6212,1261810
580,1418,1262280,6212,1262280
580,1418,1262280,6212,1262280
580,1418,1262510,6212,1262510
581,1420,1263510,6212,1263510
582,1428,1271510,6212,1271510
582,1428,1271670,6212,1271670
582,1428,1272130,6212,1272130
582,1428,1273130,6212,1273130
582,1428,1273130,6212,1273130
582,1428,1273130,6212,1273130
583,1430,1274130,6212,1274130
583,1430,1274780,6212,1274780
584,1432,1275780,6212,1275780
584,1432,1276590,6212,1276590
585,1434,1277590,6212,1277590
585,1434,1278400,6212,1278400
586,1436,1279400,6212,1279400
586,1436,1279720,6212,1279720
586,1436,1280720,6212,1280720
587,1438,1281720,6212,1281720
587,1438,1282720,6212,1282720
588,1440,1283720,6212,1283720
588,1440,1284720,6212,1284720
589,1442,1285310,6212,1285310
589,1442,1285630,6212,1285630
589,1442,1286630,6212,1286630
590,1444,1287440,6212,1287440
590,1444,1288250,6212,1288250
591,1446,1289250,6212,1289250
591,1446,1290250,6212,1290250
591,1446,1290250,6212,1290250
592,1448,1291060,6212,1291060
592,1448,1292060,6212,1292060
593,1450,1292870,6212,1292870
593,1450,1293520,6212,1293520
594,1452,1294520,6212,1294520
594,1452,1294990,6212,1294990
594,1452,1295800,6212,1295800
595,1454,1296800,6212,1296800
595,1454,1297260,6212,1297260
596,1456,1298260,6212,1298260
596,1456,1299070,6212,1299070
597,1464,1307070,6212,1307070
598,1468,1308070,6212,1308070
598,1468,1309070,6212,1309070
598,1468,1309880,6212,1309880
599,1472,1311880,6212,1311880
600,1476,1312880,6212,1312880
600,1476,1313880,6212,1313880
600,1476,1313880,6212,1313880
600,1476,1313990,6212,1313990
601,1480,1314990,6212,1314990
601,1480,1314990,6212,1314990
601,1480,1315580,6212,1315580
601,1480,1316580,6212,1316580
601,1480,1317580,6212,1317580
602,1484,1318580,6212,1318580
602,1484,1319580,6212,1319580
603,1488,1320580,6212,1320580
603,1488,1320580,6212,1320580
603,1488,1321390,6212,1321390
604,1492,1322390,6212,1322390
604,1492,1322390,6212,1322390
604,1492,1323390,6212,1323390
604,1492,1324390,6212,1324390
604,1492,1324390,6212,1324390
604,1492,1325200,6212,1325200
604,1492,1325520,6212,1325520
604,1492,1325990,6212,1325990
605,1496,1326990,6212,1326990
605,1496,1327990,6212,1327990
606,1500,1328990,6212,1328990
606,1500,1329990,6212,1329990
606,1500,1330800,6212,1330800
606,1500,1331270,6212,1331270
606,1500,1332270,6212,1332270
607,1504,1333270,6212,1333270
608,1508,1337270,6212,1337270
608,1508,1338080,6212,1338080
608,1508,1338400,6212,1338400
609,1512,1340400,6212,1340400
609,1512,1340870,6212,1340870
609,1512,1341010,6212,1341010
609,1512,1341010,6212,1341010
609,1512,1341480,6212,1341480
610,1516,1342480,6212,1342480
610,1516,1343480,6212,1343480
611,1524,1351480,6212,1351480
611,1524,1351480,6212,1351480
612,1528,1353480,6212,1353480
612,1528,1354130,6212,1354130
613,1532,1354450,6212,1354450
613,1532,1355450,6212,1355450
614,1536,1356450,6212,1356450
614,1536,1357260,6212,1357260
614,1536,1357910,6212,1357910
614,1536,1358380,6212,1358380
614,1536,1359190,6212,1359190
615,1540,1360190,6212,1360190
615,1540,1361190,6212,1361190
616,1544,1362190,6212,1362190
616,1544,1362190,6212,1362190
616,1544,1363190,6212,1363190
616,1544,1363840,6212,1363840
616,1544,1364840,6212,1364840
616,1544,1364840,6212,1364840
616,1544,1365430,6212,1365430
616,1544,1365750,6212,1365750
617,1548,1366750,6212,1366750
617,1548,1367560,6212,1367560
617,1548,1368560,6212,1368560
618,1552,1372560,6212,1372560
618,1552,1373150,6212,1373150
619,1556,1374150,6212,1374150
619,1556,1374620,6212,1374620
619,1556,1375430,6212,1375430
619,1556,1375900,6212,1375900
619,1556,1376900,6212,1376900
619,1556,1376900,6212,1376900
619,1556,1377710,6212,1377710
619,1556,1378710,6212,1378710
619,1556,1378710,6212,1378710
619,1556,1379180,6212,1379180
619,1556,1380180,6212,1380180
620,1560,1381180,6212,1381180
620,1560,1381990,6212,1381990
621,1564,1385990,6212,1385990
621,1564,1386580,6212,1386580
621,1564,1387580,6212,1387580
621,1564,1388230,6212,1388230
621,1564,1388700,6212,1388700
622,1568,1389700,6212,1389700
622,1568,1391700,6212,1391700
622,1568,1392700,6212,1392700
622,1568,1393070,6212,1393070
622,1568,1393070,6212,1393070
622,1568,1393070,6212,1393070
623,1572,1393880,6212,1393880
623,1572,1394880,6212,1394880
623,1572,1395880,6212,1395880
623,1572,1396880,6212,1396880
624,1576,1397690,6212,1397690
624,1576,1397690,6212,1397690
625,1584,1405690,6212,1405690
625,1584,1405690,6212,1405690
625,1584,1405690,6212,1405690
625,1584,1406690,6212,1406690
626,1588,1407690,6212,1407690
626,1588,1408690,6212,1408690
627,1592,1409690,6212,1409690
627,1592,1410690,6212,1410690
627,1592,1410920,6212,1410920
627,1592,1411510,6212,1411510
627,1592,1411510,6212,1411510
628,1596,1412510,6212,1412510
628,1596,1412510,6212,1412510
628,1596,1413320,6212,1413320
628,1596,1413320,6212,1413320
628,1596,1413320,6212,1413320
628,1596,1413320,6212,1413320
628,1596,1414130,6212,1414130
629,1600,1418130,6212,1418130
629,1600,1419130,6212,1419130
629,1600,1419400,6212,1419400
629,1600,1420400,6212,1420400
629,1600,1421400,6212,1421400
630,1604,1422400,6212,1422400
631,1612,1430400,6212,1430400
631,1612,1430870,6212,1430870
631,1612,1430870,6212,1430870
631,1612,1431870,6212,1431870
631,1612,1432330,6212,1432330
631,1612,1433330,6212,1433330
631,1612,1433880,6212,1433880
632,1616,1437880,6212,1437880
633,1620,1438880,6212,1438880
633,1620,1439880,6212,1439880
633,1620,1440880,6212,1440880
634,1624,1441880,6212,1441880
634,1624,1442690,6212,1442690
634,1624,1443690,6212,1443690
634,1624,1444010,6212,1444010
635,1628,1444470,6212,1444470
635,1628,1445470,6212,1445470
635,1628,1446470,6212,1446470
635,1628,1446790,6212,1446790
635,1628,1447110,6212,1447110
635,1628,1448110,6212,1448110
636,1636,1456110,6212,1456110
637,1640,1458110,6212,1458110
637,1640,1459110,6212,1459110
638,1644,1463110,6212,1463110
638,1644,1464110,6212,1464110
639,1648,1464920,6212,1464920
639,1648,1464920,6212,1464920
639,1648,1464920,6212,1464920
639,1648,1465390,6212,1465390
639,1648,1466390,6212,1466390
639,1648,1466390,6212,1466390
639,1648,1466390,6212,1466390
640,1652,1466860,6212,1466860
640,1652,1467670,6212,1467670
640,1652,1468480,6212,1468480
641,1660,1476480,6212,1476480
641,1660,1476950,6212,1476950
641,1660,1477600,6212,1477600
642,1664,1478600,6212,1478600
642,1664,1479070,6212,1479070
643,1668,1480070,6212,1480070
643,1668,1480390,6212,1480390
643,1668,1480710,6212,1480710
643,1668,1480710,6212,1480710
643,1668,1481710,6212,1481710
644,1672,1482710,6212,1482710
644,1672,1483710,6212,1483710
644,1672,1484180,6212,1484180
644,1672,1484990,6212,1484990
644,1672,1485990,6212,1485990
645,1676,1486990,6212,1486990
645,1676,1487460,6212,1487460
645,1676,1487460,6212,1487460
645,1676,1488460,6212,1488460
645,1676,1489270,6212,1489270
