ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
840138.43,14.71,1.65,428910.18,7.51
839983.04,14.71,1.65,428851.79,7.51
839816.77,14.71,1.65,428728.03,7.51
839440.93,14.7,1.64,428421.43,7.5
840245.33,14.72,1.66,428704.58,7.51
840525.78,14.73,1.66,428773.6,7.51
840017.78,14.72,1.65,428221.59,7.5
840017.78,14.72,1.65,428221.59,7.5
839851.5,14.72,1.65,428337.04,7.51
840025.88,14.72,1.66,427807.96,7.5
839617.9,14.72,1.66,427538.18,7.5
839888.71,14.73,1.66,427243.74,7.49
839729.98,14.72,1.66,427109.84,7.49
839729.98,14.72,1.66,427109.84,7.49
839574.59,14.72,1.66,426963.32,7.49
839070.17,14.72,1.65,426458.9,7.48
838793.26,14.71,1.65,426248.36,7.48
838626.99,14.71,1.65,426212.73,7.48
838471.6,14.71,1.65,426154.35,7.48
838305.32,14.71,1.65,426030.59,7.48
838338.67,14.72,1.65,426070.28,7.48
838172.39,14.72,1.65,426006.12,7.48
838172.39,14.72,1.65,426006.12,7.48
838458.05,14.72,1.66,425770.66,7.48
837938.79,14.72,1.65,425207.26,7.47
838597.15,14.73,1.66,425357.0,7.47
838575.18,14.73,1.66,425278.41,7.47
838419.79,14.73,1.66,425133.51,7.47
837802.2,14.73,1.66,424879.1,7.47
837635.93,14.73,1.66,424841.85,7.47
837480.54,14.73,1.66,424695.34,7.47
837841.15,14.74,1.67,425200.22,7.48
837685.76,14.74,1.67,425125.68,7.48
837685.76,14.74,1.67,425125.68,7.48
837708.22,14.74,1.67,425181.99,7.48
837552.83,14.74,1.67,425037.09,7.48
837552.83,14.74,1.67,425037.09,7.48
837386.56,14.74,1.67,424999.85,7.48
837672.22,14.74,1.68,424776.01,7.48
837350.56,14.74,1.68,424593.87,7.48
837195.17,14.74,1.68,424519.33,7.48
837195.17,14.74,1.68,424519.33,7.48
837028.89,14.74,1.68,424411.73,7.48
836707.23,14.74,1.68,424229.58,7.48
836551.84,14.74,1.68,424103.56,7.47
836242.31,14.74,1.67,423751.67,7.47
835723.05,14.73,1.67,423176.65,7.46
835556.77,14.73,1.67,423120.53,7.46
835401.38,14.73,1.67,423062.15,7.46
835235.11,14.73,1.67,422938.39,7.46
835079.72,14.73,1.67,422880.01,7.46
834913.45,14.73,1.67,422756.25,7.46
834758.06,14.73,1.67,422681.71,7.46
834780.51,14.73,1.67,422759.77,7.46
834780.51,14.73,1.67,422759.77,7.46
834266.72,14.73,1.66,421977.86,7.45
834111.33,14.73,1.66,421903.32,7.45
833945.06,14.73,1.66,421795.72,7.45
833407.48,14.72,1.65,421258.15,7.44
833252.09,14.72,1.65,421113.25,7.44
833612.71,14.73,1.66,421617.32,7.45
833294.42,14.72,1.66,421257.17,7.44
833139.03,14.72,1.66,421110.65,7.44
832921.67,14.72,1.65,420922.04,7.44
832921.67,14.72,1.65,420922.04,7.44
832944.12,14.72,1.66,421071.73,7.44
832944.12,14.72,1.66,421071.73,7.44
831898.97,14.72,1.66,420738.75,7.45
831932.31,14.73,1.66,420783.14,7.45
831766.03,14.73,1.66,420741.95,7.45
831766.03,14.73,1.66,420741.95,7.45
832400.48,14.74,1.67,420805.27,7.45
831882.43,14.73,1.67,420293.09,7.44
831882.43,14.73,1.67,420293.09,7.44
831882.43,14.73,1.67,420293.09,7.44
832153.25,14.74,1.67,419998.66,7.44
832138.82,14.74,1.67,419984.24,7.44
832886.18,14.75,1.69,420336.07,7.45
832499.64,14.75,1.68,419752.3,7.44
832344.25,14.75,1.68,419607.4,7.43
832505.33,14.75,1.69,419891.49,7.44
832776.15,14.76,1.7,419597.05,7.44
832776.15,14.76,1.7,419597.05,7.44
832948.11,14.76,1.7,419609.98,7.44
832781.84,14.76,1.7,419736.24,7.44
832277.42,14.76,1.69,419259.32,7.43
832277.42,14.76,1.69,419259.32,7.43
832167.42,14.76,1.69,419149.32,7.43
832167.42,14.76,1.69,419149.32,7.43
832447.87,14.76,1.7,419218.34,7.43
832150.52,14.76,1.69,418927.01,7.43
832150.52,14.76,1.69,418927.01,7.43
831984.24,14.76,1.69,419042.45,7.43
831984.24,14.76,1.69,419042.45,7.43
832156.21,14.76,1.7,419055.37,7.43
831651.79,14.76,1.69,418550.95,7.43
831485.51,14.75,1.69,418677.21,7.43
831109.67,14.75,1.68,418370.61,7.42
831109.67,14.75,1.68,418370.61,7.42
831390.12,14.76,1.69,418424.68,7.43
831223.85,14.76,1.69,418624.31,7.43
830800.24,14.75,1.69,417635.45,7.42
830644.86,14.75,1.69,417577.07,7.42
830347.5,14.75,1.68,417285.74,7.41
830181.23,14.75,1.68,417161.98,7.41
829959.36,14.74,1.68,416945.24,7.41
830131.32,14.75,1.68,416958.16,7.41
830131.32,14.75,1.68,416958.16,7.41
829965.05,14.75,1.68,417084.42,7.41
829809.66,14.75,1.68,417009.35,7.41
829612.31,14.75,1.68,416818.02,7.41
829612.31,14.75,1.68,416818.02,7.41
829446.03,14.75,1.68,416710.95,7.41
829288.29,14.75,1.68,416068.98,7.4
829022.43,14.74,1.68,415722.1,7.39
829308.09,14.75,1.69,415486.64,7.39
829593.75,14.76,1.69,415251.18,7.39
829593.75,14.76,1.69,415121.39,7.39
829783.78,14.76,1.7,415145.99,7.39
829628.39,14.76,1.7,415087.61,7.39
829462.11,14.76,1.7,414963.85,7.38
829164.76,14.76,1.69,414672.52,7.38
829216.23,14.76,1.69,417877.43,7.44
828850.38,14.75,1.69,417511.59,7.43
828695.0,14.75,1.69,417437.05,7.43
828528.72,14.75,1.69,417329.45,7.43
828009.46,14.75,1.68,416766.05,7.42
827854.07,14.75,1.68,416707.67,7.42
827144.8,14.74,1.67,415954.28,7.41
826978.53,14.73,1.67,415830.52,7.41
827282.5,14.74,1.68,415569.24,7.41
827127.11,14.74,1.68,415510.86,7.41
826960.84,14.74,1.68,415387.1,7.41
826423.26,14.73,1.67,414849.52,7.4
833136.61,14.85,1.79,419432.46,7.48
833508.11,14.86,1.8,419382.77,7.48
833341.83,14.86,1.8,419791.48,7.49
833341.83,14.86,1.8,419791.48,7.49
833186.45,14.86,1.8,419716.41,7.49
833020.17,14.86,1.8,419609.34,7.49
832864.78,14.86,1.8,419550.96,7.49
832698.51,14.86,1.8,419427.2,7.49
832543.12,14.86,1.8,419280.69,7.48
832376.85,14.86,1.8,419245.06,7.48
832221.46,14.86,1.8,419186.67,7.49
831903.17,14.86,1.79,418826.67,7.48
832180.96,14.86,1.8,419148.6,7.49
832025.57,14.86,1.8,419073.53,7.49
832048.02,14.86,1.8,419130.37,7.49
832048.02,14.86,1.8,419130.37,7.49
832048.02,14.86,1.8,419130.37,7.49
832318.84,14.87,1.81,418835.93,7.48
831624.42,14.86,1.8,418141.51,7.47
831469.03,14.86,1.8,417995.0,7.47
831302.76,14.86,1.8,417959.37,7.47
831336.1,14.86,1.8,418003.77,7.47
830962.03,14.86,1.79,417628.08,7.47
830795.76,14.86,1.79,417565.45,7.47
830970.14,14.86,1.8,417036.37,7.46
830562.15,14.86,1.79,416766.59,7.46
830406.77,14.86,1.79,416692.05,7.46
830085.1,14.86,1.79,416509.91,7.46
830354.67,14.86,1.8,416768.91,7.46
830640.33,14.87,1.81,416545.07,7.46
830925.99,14.88,1.82,416321.23,7.46
830925.99,14.88,1.82,416321.23,7.46
831560.44,14.89,1.83,416384.55,7.46
831405.05,14.89,1.83,416238.04,7.46
831238.77,14.89,1.83,416202.41,7.46
830529.51,14.88,1.82,415437.39,7.44
830529.51,14.88,1.82,415437.39,7.44
830010.24,14.88,1.81,414862.37,7.44
830314.21,14.88,1.82,414601.1,7.43
829796.16,14.88,1.81,414088.92,7.42
829568.92,14.87,1.81,413927.21,7.42
829413.53,14.87,1.81,413782.31,7.42
829247.26,14.87,1.81,413745.07,7.42
829091.87,14.87,1.81,413600.17,7.42
828925.59,14.87,1.81,413562.93,7.42
828388.02,14.87,1.8,413025.35,7.41
828578.05,14.87,1.8,413085.74,7.41
828863.71,14.88,1.81,412861.9,7.41
828564.44,14.87,1.81,412506.88,7.4
828409.05,14.87,1.81,412448.5,7.4
828242.78,14.87,1.81,412324.74,7.4
828681.66,14.88,1.82,411952.34,7.4
828360.0,14.88,1.82,411770.19,7.4
828516.96,14.88,1.82,412250.63,7.41
828802.62,14.89,1.83,412015.17,7.4
829088.28,14.9,1.84,411791.33,7.4
828470.69,14.9,1.84,411536.92,7.4
828756.35,14.91,1.84,411313.08,7.4
828600.96,14.91,1.84,411254.7,7.4
828291.51,14.9,1.84,410867.81,7.39
827772.25,14.9,1.83,410304.41,7.38
827605.97,14.9,1.83,410180.65,7.38
827605.97,14.9,1.83,410180.65,7.38
827886.43,14.9,1.84,410234.72,7.38
827937.89,14.9,1.84,410144.38,7.38
827771.62,14.9,1.84,410344.01,7.39
827062.35,14.89,1.83,409578.99,7.38
826543.08,14.89,1.82,409003.97,7.37
826715.05,14.89,1.83,409016.9,7.37
826737.51,14.89,1.83,409256.34,7.37
826737.51,14.89,1.83,409256.34,7.37
826770.85,14.9,1.83,409300.74,7.37
826604.57,14.9,1.83,409260.42,7.37
825559.42,14.9,1.83,408927.44,7.38
825404.03,14.9,1.83,408852.9,7.38
825237.75,14.9,1.83,408745.29,7.38
825082.37,14.9,1.83,408598.78,7.38
825243.45,14.9,1.84,408884.48,7.38
825085.71,14.9,1.84,408242.5,7.37
825168.84,14.9,1.84,414165.56,7.48
824902.98,14.9,1.84,413818.68,7.48
824605.62,14.9,1.83,413598.75,7.47
824638.97,14.9,1.84,413643.15,7.47
824661.42,14.9,1.84,413744.42,7.48
824506.03,14.9,1.84,413599.73,7.48
824696.06,14.91,1.84,413660.11,7.48
824529.79,14.91,1.84,413622.67,7.48
824153.95,14.9,1.84,413246.83,7.47
823998.56,14.9,1.84,413188.45,7.47
823832.28,14.9,1.83,413064.69,7.47
828017.86,14.98,1.91,414541.76,7.5
828303.52,14.98,1.92,414317.92,7.49
828148.13,14.98,1.92,414171.41,7.49
828417.7,14.99,1.92,414571.68,7.5
828262.31,14.99,1.92,414497.14,7.5
827886.47,14.98,1.92,414121.24,7.49
827720.19,14.98,1.92,414013.64,7.49
827771.66,14.98,1.92,413923.29,7.49
827616.27,14.98,1.92,413848.75,7.49
827616.27,14.98,1.92,413848.75,7.49
827885.84,14.99,1.93,414107.75,7.5
827510.0,14.98,1.92,413801.15,7.49
827354.61,14.98,1.92,413726.61,7.49
827188.33,14.98,1.92,413619.01,7.49
826669.07,14.98,1.91,413043.99,7.48
826461.71,14.97,1.91,412842.66,7.48
826495.06,14.98,1.91,412887.06,7.48
826328.78,14.98,1.91,412846.31,7.48
826362.13,14.98,1.91,412890.71,7.48
826523.2,14.98,1.92,413098.68,7.49
826554.2,14.99,1.92,412641.76,7.48
826477.06,14.99,1.92,412478.59,7.48
827281.46,15.0,1.94,412761.73,7.49
826583.46,14.99,1.93,412019.73,7.47
826428.07,14.99,1.93,411875.03,7.47
826261.79,14.99,1.93,411837.59,7.47
826106.4,14.99,1.93,411711.57,7.47
825940.13,14.99,1.93,411655.45,7.47
825973.47,15.0,1.93,411699.85,7.47
832686.82,15.12,2.05,419396.82,7.61
832520.55,15.12,2.05,419334.19,7.61
832551.54,15.12,2.06,418877.28,7.61
832286.94,15.12,2.05,418535.34,7.6
832567.4,15.12,2.06,418589.4,7.6
832401.12,15.12,2.06,418789.5,7.61
832434.46,15.13,2.06,418833.9,7.61
832268.19,15.13,2.06,418793.58,7.61
832112.8,15.13,2.06,418648.68,7.61
831946.53,15.13,2.06,418611.44,7.61
831791.14,15.13,2.06,418581.97,7.61
831624.86,15.13,2.06,418429.29,7.61
831469.48,15.13,2.06,418354.76,7.61
831303.2,15.13,2.06,418247.15,7.61
831336.54,15.13,2.06,418286.84,7.61
831170.27,15.13,2.06,418244.7,7.61
831014.88,15.13,2.06,418169.63,7.61
830639.04,15.12,2.06,417793.32,7.61
830661.49,15.12,2.06,417850.16,7.61
830661.49,15.12,2.06,417850.16,7.61
830506.11,15.12,2.06,417791.78,7.61
830775.67,15.13,2.07,418034.62,7.61
830478.32,15.13,2.06,417814.69,7.61
830322.93,15.13,2.06,417669.99,7.61
830156.66,15.13,2.06,417632.55,7.61
830190.0,15.13,2.06,417676.94,7.61
830190.0,15.13,2.06,417676.94,7.61
829962.76,15.13,2.06,417499.71,7.61
830123.83,15.13,2.07,417707.68,7.61
830349.64,15.14,2.07,417575.78,7.61
830183.36,15.14,2.07,417903.17,7.62
830027.97,15.14,2.07,417844.79,7.62
830050.43,15.14,2.07,417884.94,7.62
829753.07,15.13,2.07,417665.01,7.62
829753.07,15.13,2.07,417665.01,7.62
829597.69,15.13,2.07,417589.93,7.62
829431.41,15.13,2.07,417482.87,7.62
829276.02,15.13,2.07,417356.85,7.62
829545.59,15.14,2.08,417737.95,7.62
829390.2,15.14,2.08,417586.81,7.62
829014.36,15.13,2.07,417209.59,7.62
829014.36,15.13,2.07,417209.59,7.62
829014.36,15.13,2.07,417209.59,7.62
829014.36,15.13,2.07,417209.59,7.62
827969.2,15.14,2.07,416876.61,7.62
827969.2,15.14,2.07,416876.61,7.62
827802.93,15.14,2.07,416839.36,7.62
828088.59,15.14,2.08,416615.52,7.62
828369.04,15.15,2.09,416669.59,7.62
827993.2,15.15,2.08,416471.15,7.62
827826.93,15.15,2.08,416493.38,7.62
827826.93,15.15,2.08,416493.38,7.62
827671.54,15.15,2.08,416346.87,7.62
827832.62,15.15,2.09,416592.87,7.62
827832.62,15.15,2.09,416592.87,7.62
828113.07,15.16,2.09,416661.89,7.63
827403.81,15.15,2.08,415896.87,7.61
827403.81,15.15,2.08,415896.87,7.61
827237.53,15.15,2.08,416081.55,7.62
827270.87,15.15,2.08,416125.94,7.62
827104.6,15.15,2.08,416085.62,7.62
827200.6,15.15,2.09,416009.87,7.62
826824.76,15.14,2.08,415634.03,7.61
827629.16,15.16,2.1,415917.18,7.62
827473.77,15.16,2.1,415791.16,7.62
827307.5,15.16,2.1,415735.04,7.62
826799.49,15.15,2.09,415183.04,7.61
826644.11,15.15,2.09,415124.65,7.61
826477.83,15.15,2.09,415000.89,7.61
826766.51,15.16,2.1,414941.51,7.61
826766.51,15.16,2.1,414780.29,7.61
826600.23,15.16,2.09,415102.71,7.61
826885.9,15.17,2.1,414867.25,7.61
826885.9,15.17,2.1,414867.25,7.61
826564.23,15.17,2.1,414685.11,7.61
826658.26,15.17,2.1,415484.54,7.62
826658.26,15.17,2.1,415496.24,7.62
826830.22,15.17,2.11,415509.17,7.63
826663.95,15.17,2.11,415635.43,7.63
826144.68,15.17,2.1,415072.03,7.62
825989.29,15.17,2.1,415009.07,7.62
825823.02,15.17,2.1,414883.65,7.62
825667.63,15.17,2.1,414740.03,7.62
825690.09,15.17,2.1,414886.85,7.62
826266.48,15.18,2.12,414898.0,7.62
826111.09,15.18,2.12,414839.62,7.62
826162.56,15.18,2.12,414832.94,7.62
825996.28,15.18,2.12,414709.18,7.62
826331.8,15.19,2.12,420445.62,7.73
826176.42,15.19,2.12,420319.59,7.73
825802.35,15.18,2.12,419944.41,7.72
825898.35,15.18,2.12,419909.97,7.72
825691.0,15.18,2.12,419748.34,7.72
825524.73,15.18,2.12,419692.22,7.72
825327.37,15.18,2.11,419500.89,7.71
825327.37,15.18,2.11,419350.78,7.71
825036.18,15.17,2.11,419063.14,7.71
824880.8,15.17,2.11,418988.6,7.71
824974.82,15.18,2.11,420773.7,7.74
825335.43,15.18,2.12,421206.53,7.75
824290.28,15.19,2.12,420873.55,7.75
824100.1,15.18,2.12,420622.79,7.75
824100.1,15.18,2.12,420622.79,7.75
824676.49,15.2,2.13,420633.93,7.75
824518.75,15.2,2.13,419904.71,7.74
824363.36,15.2,2.13,419751.96,7.74
824447.5,15.2,2.14,419842.33,7.74
823402.34,15.2,2.14,419509.35,7.75
823654.44,15.21,2.15,419893.59,7.75
823934.9,15.22,2.15,419962.6,7.76
823768.62,15.22,2.15,420148.18,7.76
823471.92,15.21,2.15,419898.51,7.76
823096.07,15.21,2.14,419521.77,7.75
823147.54,15.21,2.14,420508.66,7.77
822992.15,15.21,2.14,420382.64,7.77
823832.43,15.22,2.16,421233.6,7.78
823666.16,15.22,2.16,421177.48,7.78
823666.16,15.22,2.16,421177.48,7.78
823697.15,15.22,2.16,420720.56,7.78
823892.57,15.23,2.17,420860.46,7.78
823925.91,15.23,2.17,420904.86,7.78
823759.64,15.23,2.17,420863.64,7.78
829632.7,15.34,2.28,425092.27,7.86
829477.32,15.34,2.28,425029.31,7.86
829311.04,15.34,2.28,424903.89,7.86
828921.03,15.33,2.27,424492.05,7.85
828762.3,15.33,2.27,424358.14,7.85
828606.91,15.33,2.27,424211.63,7.85
828440.63,15.33,2.27,424176.0,7.85
828612.6,15.34,2.27,424188.92,7.85
828446.32,15.34,2.27,424315.18,7.86
828446.32,15.34,2.27,424315.18,7.86
828446.32,15.34,2.27,424315.18,7.86
828479.67,15.34,2.28,424359.58,7.86
828502.12,15.34,2.28,424460.86,7.86
828699.2,15.35,2.28,424069.8,7.85
828401.85,15.34,2.28,423778.47,7.85
827969.89,15.34,2.27,423369.41,7.84
827859.89,15.34,2.27,423259.41,7.84
827859.89,15.34,2.27,423259.41,7.84
827890.89,15.34,2.28,422802.49,7.83
834268.72,15.46,2.39,424165.59,7.86
834004.12,15.46,2.39,423823.65,7.85
834004.12,15.46,2.39,423823.65,7.85
832958.96,15.46,2.39,423490.67,7.86
833247.64,15.47,2.4,423431.29,7.86
832929.26,15.46,2.4,423111.42,7.85
832565.2,15.46,2.39,423208.16,7.86
832398.92,15.46,2.39,423068.66,7.86
832243.53,15.46,2.39,422925.04,7.85
832404.61,15.46,2.4,423207.85,7.86
832437.96,15.46,2.4,423252.24,7.86
832271.68,15.46,2.4,423189.61,7.86
832271.68,15.46,2.4,423189.61,7.86
832557.34,15.47,2.41,422954.15,7.86
832401.95,15.47,2.41,422895.77,7.86
831882.69,15.46,2.4,422332.37,7.85
831716.41,15.46,2.4,422208.62,7.85
831561.03,15.46,2.4,422150.23,7.85
831394.75,15.46,2.4,422026.47,7.85
831394.75,15.46,2.4,422026.47,7.85
831239.36,15.46,2.4,421881.78,7.85
830194.21,15.47,2.4,421548.79,7.85
830216.66,15.47,2.41,421697.57,7.86
830061.27,15.47,2.41,421622.49,7.86
830083.73,15.47,2.41,421679.33,7.86
829928.34,15.47,2.41,421534.44,7.86
829762.07,15.47,2.41,421497.19,7.86
829464.71,15.47,2.4,421205.86,7.85
829309.33,15.47,2.4,421147.48,7.85
829143.05,15.47,2.4,421023.72,7.85
829176.39,15.47,2.41,421068.12,7.86
828131.24,15.47,2.41,420750.78,7.86
828131.24,15.47,2.41,420750.78,7.86
827964.96,15.47,2.41,420688.15,7.86
828403.85,15.48,2.42,420315.75,7.86
828245.12,15.48,2.42,420160.42,7.85
828152.63,15.48,2.42,420313.97,7.86
828433.08,15.49,2.42,420368.04,7.86
828647.99,15.49,2.43,420945.39,7.87
828445.6,15.49,2.43,420622.94,7.86
828731.26,15.5,2.43,420387.48,7.86
828575.88,15.5,2.43,420329.09,7.86
827866.61,15.49,2.42,419575.7,7.85
827480.77,15.48,2.42,419308.93,7.85
827314.49,15.48,2.42,419185.17,7.84
827159.11,15.48,2.42,419126.79,7.84
826992.83,15.48,2.42,419003.03,7.84
827026.17,15.48,2.42,419042.72,7.85
826859.9,15.48,2.42,419000.41,7.85
826704.51,15.48,2.42,418853.9,7.85
826726.97,15.49,2.42,419004.06,7.85
827096.12,15.5,2.43,418822.17,7.85
827096.12,15.5,2.43,418822.17,7.85
826983.36,15.5,2.43,418695.2,7.85
827432.35,15.51,2.44,418576.49,7.84
827432.35,15.51,2.44,418576.49,7.84
827266.07,15.5,2.44,419145.75,7.86
827042.89,15.5,2.44,418840.69,7.85
826887.5,15.5,2.44,418782.3,7.85
826721.22,15.5,2.44,418658.55,7.85
826565.84,15.5,2.44,418512.45,7.85
826274.65,15.5,2.43,418274.83,7.84
826108.37,15.5,2.43,418238.78,7.85
826141.72,15.5,2.44,418283.18,7.85
826141.72,15.5,2.44,418283.18,7.85
826502.33,15.51,2.44,418617.08,7.85
826535.67,15.51,2.45,418661.48,7.86
826485.67,15.51,2.45,418611.48,7.86
826319.4,15.51,2.45,418548.85,7.86
826164.01,15.51,2.45,418422.83,7.86
826186.47,15.51,2.45,418552.03,7.86
826031.08,15.51,2.45,418401.14,7.86
826031.08,15.51,2.45,418401.14,7.86
826053.53,15.52,2.45,418550.13,7.86
826357.5,15.52,2.46,418288.85,7.86
826643.17,15.53,2.47,418065.01,7.86
825915.59,15.52,2.46,417337.44,7.84
825760.2,15.52,2.46,417193.82,7.84
825240.94,15.51,2.45,416618.8,7.83
825240.94,15.51,2.45,416618.8,7.83
825263.39,15.52,2.45,416765.62,7.84
825263.39,15.52,2.45,416765.62,7.84
825108.0,15.52,2.45,416619.11,7.83
824941.73,15.52,2.45,416583.48,7.84
824786.34,15.52,2.45,416508.4,7.84
824620.07,15.52,2.45,416401.34,7.84
824464.68,15.52,2.45,416326.26,7.84
824298.4,15.52,2.45,416219.2,7.83
824143.01,15.52,2.45,416160.81,7.83
823976.74,15.52,2.45,416037.05,7.83
823821.35,15.52,2.45,415978.67,7.83
823655.08,15.52,2.45,415854.91,7.83
823158.19,15.51,2.44,415509.05,7.83
823158.19,15.51,2.44,415509.05,7.83
823002.8,15.51,2.44,415364.15,7.83
823002.8,15.51,2.44,415364.15,7.83
823025.26,15.51,2.45,415512.26,7.83
822407.66,15.51,2.45,415257.85,7.83
822252.28,15.51,2.45,415111.34,7.83
822086.0,15.51,2.45,415075.71,7.83
822086.0,15.51,2.45,415075.71,7.83
822119.34,15.51,2.45,415120.1,7.83
822479.96,15.52,2.46,415454.01,7.84
822324.57,15.52,2.46,415307.5,7.84
822006.28,15.52,2.45,415138.59,7.84
821840.0,15.52,2.45,415102.96,7.84
822209.15,15.52,2.46,414921.07,7.83
822209.15,15.52,2.46,414921.07,7.83
822096.4,15.53,2.46,414794.1,7.83
822129.74,15.53,2.46,414838.5,7.84
822152.2,15.53,2.47,414939.78,7.84
821996.81,15.53,2.47,414910.58,7.84
821830.53,15.53,2.47,414757.63,7.84
821675.15,15.53,2.47,414699.25,7.84
822028.01,15.54,2.47,415107.13,7.85
822061.35,15.54,2.48,415151.53,7.85
821895.08,15.54,2.48,415110.34,7.85
821584.54,15.54,2.47,414759.86,7.84
821426.8,15.54,2.47,414030.63,7.83
821700.93,15.54,2.48,414311.0,7.84
821700.93,15.54,2.48,414311.0,7.84
821981.39,15.55,2.49,414365.07,7.84
822003.84,15.55,2.49,414626.88,7.85
821848.45,15.55,2.49,414483.26,7.84
821682.18,15.55,2.49,414444.74,7.84
821306.34,15.55,2.48,414190.56,7.84
821586.79,15.55,2.49,414259.58,7.84
821420.52,15.55,2.49,414444.75,7.85
820375.36,15.56,2.49,414127.41,7.85
820408.7,15.56,2.5,414171.81,7.86
820242.43,15.56,2.5,414130.59,7.86
819197.27,15.56,2.5,413797.61,7.86
819420.72,15.57,2.51,413087.51,7.85
819183.67,15.57,2.5,413218.75,7.85
818138.51,15.57,2.51,412885.77,7.86
817983.12,15.57,2.51,412739.68,7.86
817983.12,15.57,2.51,412739.68,7.86
817816.85,15.57,2.51,412703.63,7.86
817661.46,15.57,2.51,412645.25,7.86
817913.56,15.58,2.51,412938.46,7.86
818548.0,15.59,2.53,413001.78,7.87
818548.0,15.59,2.53,413001.78,7.87
818548.0,15.59,2.53,413001.78,7.87
818392.62,15.59,2.53,412856.88,7.87
818226.34,15.59,2.53,412819.64,7.87
818226.34,15.59,2.53,412819.64,7.87
817850.5,15.59,2.52,412443.31,7.86
817850.5,15.59,2.52,412443.31,7.86
818130.95,15.59,2.53,412508.62,7.86
817964.68,15.59,2.53,412621.52,7.87
817809.29,15.59,2.53,412475.01,7.86
816764.13,15.6,2.53,412142.03,7.87
816597.86,15.6,2.53,412106.4,7.87
816079.81,15.59,2.52,411594.23,7.86
815921.08,15.59,2.52,411480.99,7.86
815765.69,15.59,2.52,411422.61,7.86
815599.42,15.59,2.52,411298.85,7.86
815599.42,15.59,2.52,411298.85,7.86
815630.41,15.59,2.52,410841.93,7.85
815365.81,15.59,2.52,410500.0,7.85
815365.81,15.59,2.52,410500.0,7.85
815077.44,15.58,2.52,410213.03,7.84
814922.05,15.58,2.52,410138.49,7.84
814694.8,15.58,2.51,409978.41,7.84
814373.14,15.58,2.51,409796.27,7.84
814395.6,15.58,2.52,409852.58,7.84
814767.1,15.59,2.53,409919.8,7.84
814600.82,15.59,2.53,410108.49,7.85
814443.08,15.59,2.53,409379.26,7.84
814287.7,15.59,2.53,409232.75,7.83
814097.51,15.59,2.52,409126.48,7.83
814212.84,15.59,2.53,409255.95,7.84
813595.24,15.59,2.53,409001.54,7.84
813595.24,15.59,2.53,409001.54,7.84
813428.97,15.59,2.53,408965.91,7.84
813600.93,15.6,2.53,409156.59,7.84
813434.66,15.6,2.53,409078.15,7.84
813137.95,15.59,2.53,408786.36,7.84
812982.56,15.59,2.53,408660.34,7.84
812660.9,15.59,2.53,408478.2,7.84
812930.47,15.6,2.53,408859.31,7.84
813234.44,15.61,2.54,408598.03,7.84
813079.05,15.61,2.54,408451.51,7.84
813079.05,15.61,2.54,408451.51,7.84
812781.7,15.6,2.54,408187.13,7.84
812781.7,15.6,2.54,408187.13,7.84
812615.42,15.6,2.54,408151.5,7.84
811887.85,15.59,2.53,407423.93,7.82
811546.66,15.59,2.52,407074.83,7.82
811391.27,15.59,2.52,406929.93,7.82
811225.0,15.59,2.52,406892.69,7.82
811069.61,15.59,2.52,406817.61,7.82
811069.61,15.59,2.52,406817.61,7.82
810693.77,15.58,2.51,406440.39,7.81
810963.33,15.59,2.52,406699.92,7.82
810963.33,15.59,2.52,406699.92,7.82
809918.18,15.59,2.53,406366.94,7.82
809918.18,15.59,2.53,406366.94,7.82
809762.79,15.59,2.53,406222.04,7.82
809596.51,15.59,2.53,406184.8,7.82
809629.86,15.59,2.53,406229.19,7.82
809463.58,15.59,2.53,406166.56,7.82
809308.19,15.59,2.53,406022.94,7.82
809141.92,15.59,2.53,405984.42,7.82
809172.91,15.6,2.53,405527.5,7.82
809095.78,15.6,2.53,405364.33,7.81
808940.39,15.6,2.53,405301.37,7.81
808774.11,15.6,2.53,405175.95,7.81
808398.27,15.59,2.53,404869.35,7.81
808076.61,15.59,2.53,404687.2,7.81
808109.95,15.59,2.53,404731.6,7.81
807943.68,15.59,2.53,404690.38,7.81
808748.07,15.61,2.55,404973.53,7.82
808748.07,15.61,2.55,404973.53,7.82
808920.04,15.62,2.55,404986.46,7.82
808753.77,15.61,2.55,405113.58,7.82
809330.16,15.63,2.56,405124.72,7.82
809330.16,15.63,2.56,405124.72,7.82
809330.16,15.63,2.56,405124.72,7.82
809174.77,15.63,2.56,404998.7,7.82
809008.5,15.63,2.56,404942.58,7.82
808853.11,15.63,2.56,404797.68,7.82
808655.76,15.63,2.56,404605.49,7.82
