ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
881966.43,15.01,1.41,231753.98,3.94
881966.43,15.01,1.41,231753.79,3.94
881830.48,15.01,1.41,231650.88,3.94
881694.52,15.01,1.41,231650.88,3.94
881558.56,15.01,1.41,231631.27,3.94
881280.56,15.01,1.41,231353.25,3.94
881552.6,15.01,1.42,231677.97,3.95
881416.64,15.01,1.42,231658.36,3.95
881280.68,15.01,1.42,231575.07,3.95
881621.61,15.02,1.43,231315.7,3.94
881132.84,15.02,1.42,230826.93,3.93
881195.6,15.02,1.42,230440.21,3.93
881195.6,15.02,1.42,230440.21,3.93
881515.0,15.03,1.43,230608.8,3.93
881379.04,15.03,1.43,230505.9,3.93
881097.31,15.02,1.43,230227.87,3.93
880961.35,15.02,1.43,230227.87,3.93
881230.17,15.03,1.43,230302.35,3.93
881281.86,15.03,1.43,230576.96,3.93
881145.9,15.03,1.43,230621.41,3.93
881197.6,15.03,1.44,230649.54,3.94
881859.76,15.05,1.45,230711.41,3.94
881911.45,15.05,1.45,230834.52,3.94
881633.45,15.05,1.45,230556.5,3.93
881517.47,15.05,1.45,230574.51,3.94
881701.18,15.05,1.45,230768.29,3.94
881565.22,15.05,1.45,230768.55,3.94
881616.91,15.05,1.46,230827.2,3.94
881616.91,15.05,1.46,231270.82,3.95
881480.95,15.05,1.46,231232.45,3.95
881344.99,15.05,1.46,231161.44,3.95
881209.03,15.05,1.46,231058.54,3.95
881051.38,15.05,1.46,230906.67,3.94
881235.09,15.06,1.46,231178.75,3.95
884368.35,15.11,1.51,231930.03,3.96
884431.11,15.11,1.52,231543.31,3.96
884589.89,15.12,1.52,231535.89,3.96
884453.93,15.12,1.52,231516.28,3.96
884505.62,15.12,1.52,231594.81,3.96
885149.21,15.13,1.54,231757.3,3.96
885013.25,15.13,1.54,231654.39,3.96
884523.75,15.13,1.53,231064.43,3.95
884387.79,15.13,1.53,231064.43,3.95
884656.61,15.13,1.54,231138.91,3.95
884520.65,15.13,1.54,231294.25,3.96
884175.87,15.13,1.53,231021.52,3.95
884039.91,15.13,1.53,230987.36,3.95
883750.24,15.13,1.53,230780.63,3.95
883750.24,15.13,1.53,230552.77,3.95
883614.28,15.13,1.53,230484.02,3.95
883614.28,15.13,1.53,230593.65,3.95
883877.96,15.13,1.53,231561.78,3.96
883742.0,15.13,1.53,231542.16,3.96
883606.04,15.13,1.53,231458.87,3.96
883470.08,15.13,1.53,231439.26,3.96
883470.08,15.13,1.53,231442.53,3.96
883521.77,15.13,1.54,231521.06,3.97
883790.59,15.14,1.54,231595.54,3.97
883654.63,15.14,1.54,231825.15,3.97
883518.67,15.14,1.54,231722.24,3.97
883382.71,15.14,1.54,231722.24,3.97
883246.75,15.14,1.54,231702.63,3.97
882957.08,15.14,1.54,231460.54,3.97
889605.72,15.25,1.65,238167.02,4.08
889469.76,15.25,1.65,238083.73,4.08
889521.45,15.25,1.66,238202.02,4.08
889385.49,15.25,1.66,238158.44,4.08
889166.69,15.25,1.66,237909.85,4.08
889030.74,15.25,1.66,237806.95,4.08
889082.43,15.25,1.66,237990.77,4.08
888889.95,15.25,1.66,237815.43,4.08
888753.99,15.25,1.66,237781.27,4.08
889026.03,15.26,1.66,238120.55,4.09
889366.96,15.27,1.67,237861.18,4.08
889174.77,15.26,1.67,237639.06,4.08
889038.81,15.26,1.67,237639.32,4.08
889038.81,15.26,1.67,237682.31,4.08
888846.88,15.26,1.67,237471.64,4.08
888710.92,15.26,1.67,237368.47,4.08
888222.16,15.26,1.66,236879.7,4.07
895134.48,15.37,1.78,244833.25,4.21
895186.17,15.38,1.78,244956.35,4.21
895050.21,15.38,1.78,244892.16,4.21
895101.9,15.38,1.78,245015.27,4.21
894965.94,15.38,1.78,244951.07,4.21
895280.86,15.39,1.79,244724.76,4.21
895144.9,15.39,1.79,244621.85,4.21
895144.9,15.39,1.79,244621.66,4.21
895144.9,15.39,1.79,244621.66,4.21
894898.14,15.39,1.79,244350.93,4.2
894898.14,15.39,1.79,246216.19,4.23
894957.88,15.39,1.79,248618.59,4.27
894305.12,15.38,1.78,247906.77,4.26
894169.16,15.38,1.78,247906.77,4.26
894510.09,15.39,1.79,247647.41,4.26
894782.12,15.39,1.8,247629.85,4.26
894646.16,15.39,1.8,247952.52,4.27
894914.99,15.4,1.8,248027.0,4.27
894570.2,15.39,1.8,247849.61,4.27
893891.44,15.39,1.79,247170.84,4.25
893613.44,15.38,1.79,246892.82,4.25
893477.48,15.38,1.79,246952.82,4.25
893792.4,15.39,1.79,246740.59,4.25
893589.64,15.39,1.79,246464.69,4.24
897468.62,15.45,1.86,248580.32,4.28
897520.31,15.46,1.86,248703.43,4.28
897792.34,15.46,1.87,248970.66,4.29
897656.38,15.46,1.87,248951.05,4.29
897520.42,15.46,1.87,248867.76,4.29
897520.42,15.46,1.87,248871.03,4.29
897384.46,15.47,1.87,248768.12,4.29
897436.16,15.47,1.87,248952.3,4.29
897300.2,15.47,1.87,248932.69,4.29
897300.2,15.47,1.87,248929.22,4.29
897022.2,15.46,1.87,248746.9,4.29
897022.2,15.46,1.87,250106.65,4.31
895934.52,15.47,1.87,250106.45,4.32
895934.52,15.47,1.87,250199.57,4.32
895798.56,15.47,1.87,250116.28,4.32
896113.48,15.48,1.88,249889.97,4.32
896377.16,15.48,1.88,252948.49,4.37
900052.2,15.54,1.95,254707.65,4.4
899399.44,15.54,1.94,253995.83,4.39
899263.48,15.54,1.94,253892.93,4.39
899315.17,15.54,1.94,254076.75,4.39
899498.88,15.54,1.95,254161.38,4.39
899362.92,15.54,1.95,254245.93,4.39
899631.75,15.55,1.95,254320.41,4.4
899683.44,15.55,1.96,254595.02,4.4
899919.21,15.56,1.96,254572.13,4.4
899783.25,15.56,1.96,254860.32,4.41
899523.58,15.55,1.96,254648.23,4.4
899523.58,15.55,1.96,254648.03,4.4
899523.58,15.55,1.96,254648.03,4.4
899178.79,15.55,1.95,254437.9,4.4
899844.58,15.56,1.97,254549.2,4.4
899512.85,15.56,1.96,254221.0,4.4
899539.22,15.56,1.96,254201.57,4.4
899403.26,15.56,1.96,254201.83,4.4
899463.0,15.56,1.97,260189.66,4.5
899731.83,15.57,1.97,260419.22,4.51
899387.04,15.56,1.97,260146.49,4.5
899783.85,15.57,1.97,260172.37,4.5
899647.89,15.57,1.97,260610.71,4.51
899511.93,15.57,1.97,260507.8,4.51
899267.96,15.57,1.97,260188.69,4.5
899132.0,15.57,1.97,260188.69,4.51
898996.04,15.57,1.97,260085.78,4.5
899047.73,15.57,1.98,260270.38,4.51
899338.19,15.58,1.98,259960.54,4.5
899607.02,15.59,1.99,260035.02,4.51
899448.61,15.58,1.99,259876.61,4.5
899312.65,15.58,1.99,260106.47,4.51
899176.69,15.58,1.99,260003.56,4.51
898831.9,15.58,1.98,259656.32,4.5
898695.94,15.58,1.98,259656.32,4.5
898879.66,15.58,1.99,259740.95,4.5
898743.7,15.58,1.99,259867.19,4.51
898927.41,15.59,1.99,259951.83,4.51
898927.41,15.59,1.99,259955.1,4.51
898489.11,15.58,1.99,259516.8,4.5
898199.44,15.58,1.98,259233.02,4.5
898063.48,15.58,1.98,259359.26,4.5
897844.68,15.58,1.98,259181.25,4.5
897708.72,15.58,1.98,259078.34,4.5
897572.76,15.58,1.98,259078.34,4.5
898405.61,15.59,2.0,259398.23,4.5
898297.96,15.59,2.0,259294.41,4.5
902176.94,15.66,2.06,260950.05,4.53
902445.76,15.67,2.07,261024.53,4.53
902309.8,15.67,2.07,261254.33,4.54
902063.04,15.66,2.07,260983.41,4.53
902063.04,15.66,2.07,260979.94,4.53
902339.5,15.67,2.07,260952.01,4.53
902339.5,15.67,2.07,262311.75,4.55
902203.54,15.67,2.07,262648.4,4.56
902263.28,15.67,2.07,264864.17,4.6
901812.59,15.66,2.07,264326.16,4.59
901864.28,15.67,2.07,264449.26,4.59
901915.97,15.67,2.07,264546.89,4.6
901780.01,15.67,2.07,264527.27,4.6
901644.05,15.67,2.08,264443.98,4.6
901508.09,15.67,2.08,264341.07,4.6
904520.84,15.72,2.13,265569.43,4.62
904572.53,15.73,2.13,265753.5,4.62
904436.57,15.73,2.13,265753.76,4.62
904620.28,15.73,2.14,265922.68,4.62
904330.61,15.73,2.13,265638.89,4.62
903242.93,15.73,2.14,265638.7,4.63
903106.97,15.73,2.14,265535.79,4.63
902971.01,15.73,2.14,265535.79,4.63
902835.05,15.73,2.14,265434.52,4.63
902886.75,15.74,2.14,265616.7,4.63
902886.75,15.74,2.14,265616.7,4.63
902886.75,15.74,2.14,265616.7,4.63
902750.79,15.74,2.14,265513.8,4.63
902614.83,15.74,2.14,265513.8,4.63
902478.87,15.74,2.14,265514.06,4.63
902136.44,15.73,2.14,265165.97,4.62
902000.48,15.73,2.14,265062.8,4.62
901864.52,15.73,2.14,265043.19,4.62
901728.56,15.73,2.14,264959.89,4.62
902043.49,15.74,2.15,264747.65,4.62
902319.95,15.75,2.15,264966.71,4.62
901857.19,15.74,2.15,264430.82,4.62
901721.23,15.74,2.15,264452.54,4.62
901772.92,15.74,2.15,264575.65,4.62
901722.92,15.74,2.15,264525.65,4.62
901410.5,15.74,2.14,264281.96,4.61
901646.27,15.75,2.15,264518.36,4.62
901709.03,15.75,2.15,264131.64,4.61
901498.43,15.75,2.15,263770.23,4.61
901498.43,15.75,2.15,263770.23,4.61
901362.47,15.75,2.15,263660.85,4.61
901254.82,15.75,2.15,263557.03,4.6
900965.14,15.74,2.15,263314.94,4.6
901016.83,15.75,2.15,263499.42,4.6
901079.6,15.75,2.15,263112.7,4.6
901398.99,15.76,2.16,263281.29,4.6
901263.03,15.76,2.16,263247.12,4.6
901127.07,15.76,2.16,263178.38,4.6
901310.79,15.76,2.17,263263.01,4.6
901021.11,15.76,2.16,263242.45,4.6
901289.94,15.76,2.17,263456.73,4.61
901341.63,15.77,2.17,263579.83,4.61
901059.9,15.76,2.17,263389.31,4.61
900725.12,15.76,2.16,263108.06,4.6
900589.16,15.76,2.16,263043.87,4.6
900453.2,15.76,2.16,262940.96,4.6
900504.89,15.76,2.17,263124.88,4.61
900368.93,15.76,2.17,263105.27,4.61
900232.97,15.76,2.17,263021.97,4.61
900232.97,15.76,2.17,263021.97,4.61
900097.01,15.76,2.17,262919.07,4.6
899961.05,15.76,2.17,262919.07,4.61
899825.09,15.76,2.17,262816.16,4.6
900093.92,15.77,2.17,263223.39,4.61
900277.63,15.77,2.18,263308.02,4.61
900329.32,15.78,2.18,263540.27,4.62
900193.36,15.78,2.18,263540.53,4.62
900245.05,15.78,2.19,263599.18,4.62
900109.09,15.78,2.19,263579.57,4.62
900160.78,15.79,2.19,263658.09,4.62
900024.82,15.79,2.19,263555.19,4.62
900024.82,15.79,2.19,263554.99,4.62
900296.86,15.79,2.2,263963.01,4.63
900543.7,15.8,2.2,263343.65,4.62
900369.02,15.8,2.2,263434.88,4.62
900604.79,15.8,2.21,263411.99,4.62
900260.01,15.8,2.2,263064.76,4.62
900060.33,15.8,2.2,262946.14,4.61
899782.34,15.79,2.2,262668.12,4.61
899500.61,15.79,2.19,262806.72,4.61
899552.3,15.79,2.19,262860.0,4.61
899552.3,15.79,2.19,262860.0,4.61
899552.3,15.79,2.19,262860.0,4.61
899824.34,15.8,2.2,262842.45,4.61
900093.16,15.8,2.21,263568.94,4.63
900144.85,15.81,2.21,263687.23,4.63
900008.89,15.81,2.21,263643.65,4.63
899872.93,15.81,2.21,263624.03,4.63
899872.93,15.81,2.21,264196.03,4.64
900056.64,15.81,2.22,264426.52,4.65
900056.64,15.81,2.22,264179.92,4.64
900397.57,15.82,2.22,263920.55,4.64
900397.57,15.82,2.22,263923.83,4.64
899908.81,15.81,2.22,263435.06,4.63
900114.03,15.82,2.22,263039.99,4.62
899769.25,15.82,2.22,262654.4,4.62
900110.18,15.82,2.23,262395.03,4.61
899952.53,15.82,2.23,262237.38,4.61
900136.24,15.83,2.23,262322.02,4.61
899781.58,15.82,2.23,261967.36,4.61
899965.3,15.83,2.23,262323.99,4.61
899637.3,15.82,2.23,262037.74,4.61
899501.34,15.82,2.23,262038.0,4.61
899685.05,15.83,2.23,262206.92,4.61
899549.09,15.83,2.23,262207.18,4.61
899333.29,15.83,2.23,262021.29,4.61
898844.52,15.82,2.22,261532.52,4.6
898708.56,15.82,2.22,261429.35,4.6
898760.25,15.82,2.23,261552.45,4.6
899029.07,15.83,2.23,261778.44,4.61
899292.75,15.83,2.24,262746.57,4.63
899156.79,15.83,2.24,262795.32,4.63
899020.83,15.84,2.24,262643.66,4.63
898676.05,15.83,2.23,262433.53,4.62
899016.98,15.84,2.24,262174.16,4.62
898528.21,15.83,2.24,261685.39,4.61
899190.37,15.85,2.25,261747.26,4.61
899054.41,15.85,2.25,261747.52,4.61
902894.24,15.92,2.32,264943.65,4.67
902945.94,15.92,2.32,265002.3,4.67
902809.98,15.92,2.32,264899.39,4.67
902520.3,15.91,2.32,264615.61,4.67
902384.34,15.92,2.32,264615.61,4.67
902436.04,15.92,2.32,264738.71,4.67
902763.88,15.93,2.33,265164.98,4.68
902815.57,15.93,2.33,265288.09,4.68
902867.26,15.93,2.34,265385.72,4.68
902529.42,15.93,2.34,264447.58,4.67
902529.42,15.93,2.34,264490.57,4.67
902393.46,15.93,2.34,264387.66,4.67
902257.5,15.93,2.34,264387.66,4.67
902121.54,15.93,2.34,264368.05,4.67
902173.23,15.94,2.34,264446.57,4.67
901867.45,15.93,2.34,264106.42,4.67
901577.78,15.93,2.33,263905.51,4.66
901629.47,15.93,2.33,264028.61,4.67
901905.94,15.94,2.34,264260.89,4.67
901769.98,15.94,2.34,264241.27,4.67
901427.55,15.93,2.34,264034.53,4.67
901611.27,15.94,2.34,264265.02,4.67
905286.3,16.0,2.41,270716.83,4.79
905349.07,16.01,2.41,270330.1,4.78
905668.46,16.01,2.42,270498.7,4.78
906501.32,16.03,2.43,270818.58,4.79
906365.36,16.03,2.43,270784.42,4.79
906229.4,16.03,2.43,270715.68,4.79
913141.72,16.15,2.56,278669.22,4.93
913141.72,16.15,2.56,278669.03,4.93
912691.02,16.15,2.55,278131.01,4.92
912874.74,16.15,2.56,278215.64,4.92
912738.78,16.15,2.56,278342.21,4.93
912602.82,16.15,2.56,278239.3,4.92
912654.51,16.16,2.56,278423.38,4.93
912923.33,16.16,2.57,278497.86,4.93
912787.37,16.16,2.57,278653.19,4.93
912839.07,16.17,2.57,278776.3,4.94
912703.11,16.17,2.57,278712.11,4.94
912567.15,16.17,2.57,278609.2,4.94
912431.19,16.17,2.57,278609.2,4.94
912141.51,16.16,2.57,278325.93,4.93
912807.3,16.18,2.58,278437.23,4.93
913079.33,16.18,2.59,278419.68,4.93
912835.71,16.18,2.58,278130.25,4.93
912699.75,16.18,2.58,278452.92,4.94
912563.79,16.18,2.58,278433.3,4.94
912563.79,16.18,2.58,278433.3,4.94
912563.79,16.18,2.58,280298.56,4.97
912623.53,16.18,2.59,282008.82,5.0
912487.57,16.18,2.59,281925.53,5.0
912142.79,16.18,2.58,281652.81,5.0
912411.61,16.18,2.59,281727.28,5.0
912275.65,16.18,2.59,281882.62,5.0
911930.87,16.18,2.58,281609.9,5.0
912199.69,16.19,2.59,281684.38,5.0
912251.38,16.19,2.59,281958.99,5.0
915264.13,16.24,2.65,283187.35,5.03
914919.34,16.24,2.64,282977.21,5.02
914809.34,16.24,2.64,282867.21,5.02
914673.38,16.24,2.64,282867.48,5.02
914725.08,16.24,2.64,282926.13,5.02
915040.0,16.25,2.65,282699.81,5.02
914904.04,16.25,2.65,282596.9,5.02
914768.08,16.25,2.65,282596.9,5.02
914632.12,16.25,2.65,282597.17,5.02
914496.16,16.25,2.65,282494.0,5.02
914496.16,16.25,2.65,282494.0,5.02
914496.16,16.25,2.65,282494.0,5.02
914764.98,16.26,2.66,282568.47,5.02
914420.2,16.25,2.66,282391.09,5.02
914603.91,16.26,2.66,282762.96,5.03
913951.15,16.25,2.65,282051.15,5.01
914134.86,16.25,2.66,282135.78,5.02
914134.86,16.25,2.66,282135.78,5.02
913845.19,16.25,2.65,281893.69,5.01
913709.23,16.25,2.65,282019.93,5.02
913573.27,16.25,2.65,282020.2,5.02
913624.96,16.25,2.66,282101.08,5.02
913676.66,16.26,2.66,282224.19,5.02
913540.7,16.26,2.66,282182.25,5.02
913351.02,16.25,2.66,281998.46,5.02
913215.06,16.25,2.66,281973.77,5.02
913079.1,16.25,2.66,281889.08,5.02
913141.87,16.26,2.66,281502.36,5.01
912852.19,16.25,2.66,281218.25,5.01
912716.23,16.25,2.66,281115.34,5.01
912855.63,16.26,2.66,281103.93,5.01
912719.67,16.26,2.66,281103.93,5.01
912520.0,16.26,2.66,280912.06,5.0
912703.71,16.26,2.67,280996.69,5.01
912567.75,16.26,2.67,281081.24,5.01
912836.58,16.27,2.67,281155.72,5.01
912491.79,16.26,2.67,280978.33,5.01
912760.62,16.27,2.67,281442.76,5.02
913075.54,16.28,2.68,281216.44,5.01
912740.75,16.27,2.68,280882.02,5.01
912277.99,16.27,2.67,280360.2,5.0
912592.91,16.28,2.68,280147.96,5.0
912907.84,16.28,2.69,279921.65,4.99
913222.76,16.29,2.7,279709.41,4.99
913499.22,16.3,2.7,279685.8,4.99
913363.26,16.3,2.7,280022.68,5.0
913363.26,16.3,2.7,280022.68,5.0
912710.5,16.29,2.7,279296.78,4.99
912894.21,16.3,2.7,279381.41,4.99
912241.45,16.29,2.69,278669.6,4.98
911899.03,16.28,2.69,278323.42,4.97
911246.27,16.27,2.68,277597.53,4.96
911088.61,16.27,2.68,277443.71,4.96
911088.61,16.27,2.68,277443.71,4.96
911357.44,16.28,2.68,277808.62,4.96
911221.48,16.28,2.68,277789.0,4.96
911085.52,16.28,2.68,277705.71,4.96
910927.87,16.28,2.68,277573.89,4.96
911242.79,16.29,2.69,277361.65,4.96
910590.03,16.28,2.68,276635.76,4.94
910454.07,16.28,2.68,276616.15,4.95
910505.76,16.28,2.68,276694.67,4.95
910505.76,16.28,2.68,276694.67,4.95
910369.8,16.28,2.68,276675.06,4.95
910369.8,16.28,2.68,276675.06,4.95
910233.84,16.28,2.69,276591.76,4.95
909889.06,16.28,2.68,276411.19,4.94
909940.75,16.28,2.68,276534.29,4.95
909804.79,16.28,2.68,276470.1,4.95
909856.48,16.28,2.69,276593.2,4.95
910040.19,16.29,2.69,276786.98,4.95
910355.12,16.3,2.7,276560.67,4.95
910065.44,16.29,2.7,276276.89,4.95
910065.44,16.29,2.7,276276.69,4.95
909602.68,16.29,2.69,275754.87,4.94
908602.68,16.27,2.68,274754.87,4.92
908477.79,16.27,2.68,274022.04,4.91
908452.49,16.27,2.68,274004.39,4.91
908316.53,16.27,2.68,273984.78,4.91
908368.22,16.28,2.68,274063.31,4.91
908637.05,16.28,2.69,274137.79,4.91
908302.26,16.28,2.68,273960.4,4.91
908571.09,16.29,2.69,274434.2,4.92
908226.3,16.28,2.69,274090.4,4.91
908226.3,16.28,2.69,274090.4,4.91
908226.3,16.28,2.69,275803.2,4.94
908278.0,16.28,2.69,275921.49,4.95
908461.71,16.29,2.69,276113.61,4.95
908325.75,16.29,2.69,276113.88,4.95
908594.57,16.3,2.7,276343.43,4.96
908458.61,16.3,2.7,276240.52,4.96
908322.65,16.3,2.7,276240.52,4.96
908385.42,16.3,2.7,275853.8,4.95
908249.46,16.3,2.71,275750.89,4.95
908224.16,16.3,2.71,275574.79,4.95
908088.2,16.3,2.71,275574.79,4.95
908147.94,16.3,2.71,276919.9,4.97
908011.98,16.31,2.71,276885.73,4.97
908063.67,16.31,2.71,276978.81,4.97
907927.71,16.31,2.71,276944.64,4.97
907791.75,16.31,2.71,276875.9,4.97
907502.08,16.31,2.71,276633.82,4.97
907817.0,16.31,2.72,276421.58,4.97
910979.1,16.37,2.77,277620.52,4.99
910516.33,16.36,2.77,277084.63,4.98
910380.37,16.37,2.77,277065.01,4.98
910432.07,16.37,2.77,277143.54,4.98
910296.11,16.37,2.77,277123.92,4.98
910160.15,16.37,2.77,277040.63,4.98
909825.36,16.36,2.77,276777.9,4.98
909877.05,16.37,2.77,276901.01,4.98
910060.77,16.37,2.78,277094.79,4.99
910112.46,16.38,2.78,277217.89,4.99
910296.17,16.38,2.79,277411.67,4.99
910006.5,16.38,2.78,277129.8,4.99
909870.54,16.38,2.78,277026.89,4.99
909734.58,16.38,2.78,277026.89,4.99
909598.62,16.38,2.78,277007.28,4.99
909462.66,16.38,2.78,276923.98,4.99
909731.48,16.39,2.79,276998.46,4.99
909386.7,16.38,2.79,276821.07,4.99
909386.7,16.38,2.79,276824.35,4.99
909438.39,16.38,2.79,277066.22,4.99
909707.22,16.39,2.79,277140.7,4.99
909758.91,16.39,2.8,277415.31,5.0
909459.24,16.39,2.79,277198.69,5.0
909323.28,16.39,2.79,277095.79,4.99
909187.32,16.39,2.79,277095.79,5.0
909051.36,16.39,2.8,277096.05,5.0
909103.05,16.39,2.8,277154.7,5.0
908967.09,16.39,2.8,277051.79,5.0
909150.8,16.4,2.8,277365.57,5.0
909014.84,16.4,2.8,277365.84,5.0
908670.06,16.4,2.8,277155.7,5.0
908721.75,16.4,2.8,277214.35,5.0
908532.08,16.4,2.8,277107.72,5.0
908342.4,16.39,2.8,276998.86,5.0
908206.44,16.39,2.8,276979.25,5.0
908070.48,16.39,2.8,276895.95,5.0
908122.17,16.4,2.8,277019.06,5.0
908357.94,16.4,2.81,277255.46,5.01
908221.98,16.4,2.81,277235.85,5.01
908086.02,16.4,2.81,277152.56,5.01
907950.06,16.41,2.81,277049.65,5.01
911789.9,16.47,2.88,280245.77,5.06
911653.94,16.48,2.88,280245.77,5.06
911517.98,16.48,2.88,280246.03,5.07
911382.02,16.48,2.88,280142.86,5.06
911650.84,16.48,2.89,280217.34,5.07
911514.88,16.48,2.89,280372.68,5.07
911225.21,16.48,2.88,280165.95,5.07
910880.43,16.47,2.88,279893.23,5.06
910943.19,16.48,2.88,279506.5,5.06
910943.19,16.48,2.88,279503.03,5.06
911219.37,16.48,2.89,279615.08,5.06
911403.09,16.49,2.89,279699.71,5.06
911267.13,16.49,2.89,279825.95,5.06
911131.17,16.49,2.89,279723.05,5.06
910995.21,16.49,2.89,279723.05,5.06
911046.9,16.49,2.9,279846.15,5.07
910847.23,16.49,2.9,279652.37,5.06
911116.05,16.5,2.9,279878.36,5.07
911116.05,16.5,2.9,281591.16,5.1
915458.52,16.58,2.98,287648.48,5.21
915113.74,16.57,2.98,287438.34,5.21
914977.78,16.57,2.98,287335.43,5.2
915246.6,16.58,2.98,287742.43,5.21
915298.3,16.58,2.99,287865.54,5.21
915162.34,16.58,2.99,287823.6,5.22
915225.1,16.59,2.99,287436.87,5.21
915012.15,16.58,2.99,287073.12,5.2
914876.19,16.59,2.99,287073.38,5.2
914531.4,16.58,2.98,286726.38,5.2
914807.87,16.59,2.99,287039.39,5.2
914859.56,16.59,2.99,287162.49,5.21
914527.14,16.59,2.99,286826.31,5.2
914391.18,16.59,2.99,286784.12,5.2
913847.34,16.59,2.99,286784.12,5.21
913722.45,16.59,2.99,286167.91,5.2
913722.45,16.59,2.99,286171.19,5.2
913509.5,16.59,2.99,285849.27,5.19
913561.19,16.59,3.0,285972.37,5.19
913271.52,16.59,2.99,285688.59,5.19
913271.52,16.59,2.99,285685.12,5.19
913540.34,16.59,3.0,285911.11,5.19
913600.08,16.59,3.0,291898.94,5.3
913255.3,16.59,2.99,291688.81,5.3
913527.33,16.6,3.0,291671.25,5.3
913391.37,16.6,3.0,291993.92,5.31
913063.38,16.59,3.0,291665.9,5.3
916942.35,16.66,3.07,293321.54,5.33
917283.28,16.67,3.08,293062.18,5.33
917559.74,16.68,3.08,293038.57,5.33
917831.78,16.68,3.09,293778.18,5.34
918015.49,16.69,3.09,293862.81,5.34
917879.53,16.69,3.09,293989.06,5.35
918194.45,16.7,3.1,293776.82,5.34
918058.49,16.7,3.1,293757.2,5.34
917922.54,16.7,3.1,293673.91,5.34
917786.58,16.7,3.11,293674.17,5.34
917297.81,16.69,3.1,293185.4,5.34
917098.13,16.69,3.1,292991.62,5.33
916962.17,16.69,3.1,292888.45,5.33
916499.41,16.69,3.09,292352.56,5.32
916551.1,16.69,3.09,292475.66,5.33
916415.14,16.69,3.09,292411.47,5.33
916466.84,16.69,3.1,292529.76,5.33
916124.41,16.69,3.09,292145.46,5.32
916393.24,16.7,3.1,292369.79,5.33
916199.28,16.69,3.1,292266.84,5.32
916250.98,16.7,3.1,292389.94,5.33
916302.67,16.7,3.1,292487.57,5.33
916110.48,16.7,3.1,292265.45,5.33
916162.17,16.7,3.1,292388.55,5.33
916162.17,16.7,3.1,292388.55,5.33
916162.17,16.7,3.1,292388.55,5.33
915817.39,16.7,3.1,292180.16,5.33
915817.39,16.7,3.1,292180.16,5.33
915681.43,16.7,3.1,292115.97,5.33
915545.47,16.7,3.1,292013.06,5.33
915409.51,16.7,3.1,292013.06,5.33
915409.51,16.7,3.1,292013.06,5.33
916242.36,16.71,3.12,292332.95,5.33
916050.17,16.71,3.11,292177.78,5.33
915914.21,16.71,3.12,292074.88,5.33
915778.25,16.71,3.12,292074.88,5.33
915642.29,16.71,3.12,292055.26,5.33
915911.12,16.72,3.12,292304.7,5.34
915775.16,16.72,3.12,292304.96,5.34
915440.37,16.71,3.12,292042.23,5.33
915716.84,16.72,3.12,292355.24,5.34
915266.14,16.72,3.12,291817.22,5.33
915266.14,16.72,3.12,291817.22,5.33
915130.18,16.72,3.12,291817.48,5.33
914797.76,16.71,3.12,291481.31,5.32
914849.45,16.71,3.12,291539.96,5.33
914713.49,16.72,3.12,291437.05,5.33
914713.49,16.72,3.12,291437.05,5.33
914765.19,16.72,3.12,291621.64,5.33
914629.23,16.72,3.12,291520.37,5.33
914493.27,16.72,3.12,291518.73,5.33
914306.48,16.72,3.12,291345.28,5.33
914358.17,16.72,3.12,291468.39,5.33
914222.21,16.72,3.12,291404.19,5.33
914273.9,16.72,3.13,291527.3,5.33
914542.73,16.73,3.13,291753.29,5.34
914406.77,16.73,3.14,291733.68,5.34
914406.77,16.73,3.14,291733.48,5.34
914071.99,16.73,3.13,291533.02,5.33
914340.81,16.73,3.14,291782.45,5.34
914215.92,16.73,3.14,291166.24,5.33
914190.62,16.74,3.14,291031.97,5.33
914190.62,16.74,3.14,291031.97,5.33
913845.84,16.73,3.13,290759.25,5.32
914114.66,16.74,3.14,290833.73,5.33
913978.7,16.74,3.14,291063.34,5.33
914162.42,16.74,3.15,291147.97,5.33
913817.63,16.74,3.14,290800.97,5.33
913869.32,16.74,3.15,291033.22,5.33
913733.36,16.74,3.15,291033.49,5.33
917423.85,16.81,3.21,294776.63,5.4
916336.17,16.81,3.22,294776.63,5.41
916336.17,16.81,3.22,294779.91,5.41
916046.5,16.81,3.21,294573.17,5.41
915910.54,16.81,3.21,294470.0,5.4
915774.58,16.81,3.22,294367.1,5.4
915826.27,16.81,3.22,294551.17,5.41
916102.73,16.82,3.23,294527.56,5.41
915988.73,16.82,3.22,294814.69,5.41
