ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fa36-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fa36-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fa36-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fa36-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fa36-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
542122.77,99.04,85.42,535224.02,97.78
542122.77,99.04,85.42,535224.02,97.78
542122.77,99.04,85.42,535224.02,97.78
542122.77,99.04,85.42,535224.02,97.78
542122.77,99.04,85.42,535224.02,97.78
542122.77,99.04,85.42,535224.02,97.78
542122.77,99.04,85.42,535224.02,97.78
542122.77,99.04,85.42,535224.02,97.78
542122.77,99.04,85.42,535224.02,97.78
542122.77,99.04,85.42,535303.32,97.79
542122.77,99.04,85.42,535303.32,97.79
542122.77,99.04,85.42,535303.32,97.79
542122.77,99.04,85.42,535303.32,97.79
542122.77,99.04,85.42,535303.32,97.79
542122.77,99.04,85.42,535303.32,97.79
542122.77,99.04,85.42,535303.32,97.79
542122.77,99.04,85.42,535303.32,97.79
542122.77,99.04,85.42,535303.58,97.79
542122.77,99.04,85.42,535303.58,97.79
542122.77,99.04,85.42,535303.58,97.79
542122.77,99.04,85.42,535303.58,97.79
542122.77,99.04,85.42,535303.58,97.79
542122.77,99.04,85.42,535303.58,97.79
542122.77,99.04,85.42,535303.58,97.79
542122.77,99.04,85.42,535303.58,97.79
542122.77,99.04,85.42,535303.58,97.79
542122.77,99.04,85.42,535303.58,97.79
542122.77,99.04,85.42,535303.58,97.79
542122.77,99.04,85.42,535303.58,97.79
542122.77,99.04,85.42,535303.58,97.79
542122.77,99.04,85.42,535303.58,97.79
542122.77,99.04,85.42,535303.58,97.79
542122.77,99.04,85.42,535303.58,97.79
542122.77,99.04,85.42,535303.58,97.79
542122.77,99.04,85.42,535295.95,97.79
542122.77,99.04,85.42,535295.95,97.79
542122.77,99.04,85.42,535295.95,97.79
542122.77,99.04,85.42,535295.95,97.79
542122.77,99.04,85.42,535295.95,97.79
542122.77,99.04,85.42,535295.95,97.79
542122.77,99.04,85.42,535318.93,97.79
542122.77,99.04,85.42,535318.93,97.79
542122.77,99.04,85.42,535318.93,97.79
542122.77,99.04,85.42,535318.93,97.79
542122.77,99.04,85.42,535318.93,97.79
542122.77,99.04,85.42,535318.93,97.79
542122.77,99.04,85.42,535318.93,97.79
542122.77,99.04,85.42,535318.93,97.79
542122.77,99.04,85.42,535318.93,97.79
542122.77,99.04,85.42,535351.33,97.8
542122.77,99.04,85.42,535351.33,97.8
542122.77,99.04,85.42,535351.33,97.8
542122.77,99.04,85.42,535348.35,97.8
542122.77,99.04,85.42,535348.35,97.8
542122.77,99.04,85.42,535348.35,97.8
542122.77,99.04,85.42,535348.35,97.8
542122.77,99.04,85.42,535348.35,97.8
542122.77,99.04,85.42,535348.35,97.8
542122.77,99.04,85.42,535348.35,97.8
542122.77,99.04,85.42,535348.35,97.8
542122.77,99.04,85.42,535348.35,97.8
542122.77,99.04,85.42,535348.35,97.8
542122.77,99.04,85.42,535348.35,97.8
542122.77,99.04,85.42,535348.35,97.8
542122.77,99.04,85.42,535348.35,97.8
542122.77,99.04,85.42,535348.35,97.8
542122.77,99.04,85.42,535348.35,97.8
542122.77,99.04,85.42,535374.63,97.8
542122.77,99.04,85.42,535374.63,97.8
542122.77,99.04,85.42,535374.63,97.8
542122.77,99.04,85.42,535374.63,97.8
542122.77,99.04,85.42,535366.99,97.8
542122.77,99.04,85.42,535366.99,97.8
542122.77,99.04,85.42,535366.99,97.8
542122.77,99.04,85.42,535366.99,97.8
542122.77,99.04,85.42,535366.99,97.8
542122.77,99.04,85.42,535366.99,97.8
542122.77,99.04,85.42,535366.99,97.8
542122.77,99.04,85.42,535366.99,97.8
542122.77,99.04,85.42,535366.99,97.8
542122.77,99.04,85.42,535364.02,97.8
542122.77,99.04,85.42,535364.02,97.8
542122.77,99.04,85.42,535364.02,97.8
542122.77,99.04,85.42,535364.02,97.8
542122.77,99.04,85.42,535410.06,97.81
542122.77,99.04,85.42,535410.06,97.81
542122.77,99.04,85.42,535410.06,97.81
542122.77,99.04,85.42,535410.06,97.81
542122.77,99.04,85.42,535410.06,97.81
542122.77,99.04,85.42,535423.57,97.81
542122.77,99.04,85.42,535423.57,97.81
542122.77,99.04,85.42,535419.26,97.81
542122.77,99.04,85.42,535419.26,97.81
542122.77,99.04,85.42,535419.26,97.81
542122.77,99.04,85.42,535419.26,97.81
542122.77,99.04,85.42,535419.26,97.81
542122.77,99.04,85.42,535419.26,97.81
542122.77,99.04,85.42,535373.22,97.8
542122.77,99.04,85.42,535373.22,97.8
542122.77,99.04,85.42,535373.22,97.8
542122.77,99.04,85.42,535373.22,97.8
542074.54,99.04,85.42,535329.28,97.81
542074.54,99.04,85.42,535329.28,97.81
542074.54,99.04,85.42,535329.28,97.81
542074.54,99.04,85.42,535329.28,97.81
542074.54,99.04,85.42,535329.28,97.81
542074.54,99.04,85.42,535329.28,97.81
542074.54,99.04,85.42,535329.28,97.81
542074.54,99.04,85.42,535329.28,97.81
542074.54,99.04,85.42,535329.28,97.81
542074.54,99.04,85.42,535329.28,97.81
542074.54,99.04,85.42,535329.28,97.81
542074.54,99.04,85.42,535376.69,97.81
542074.54,99.04,85.42,535343.43,97.81
542074.54,99.04,85.42,535343.43,97.81
541756.61,99.04,85.42,535028.65,97.81
541756.61,99.04,85.42,535028.65,97.81
541756.61,99.04,85.42,535064.52,97.81
541756.61,99.04,85.42,535064.52,97.81
541756.61,99.04,85.42,535064.52,97.81
541756.61,99.04,85.42,535064.52,97.81
541756.61,99.04,85.42,535064.52,97.81
541756.61,99.04,85.42,535064.52,97.81
541756.61,99.04,85.42,535064.52,97.81
541756.61,99.04,85.42,535068.25,97.82
541756.61,99.04,85.42,535068.25,97.82
541756.61,99.04,85.42,535068.25,97.82
541756.61,99.04,85.42,535068.25,97.82
541756.61,99.04,85.42,535068.25,97.82
541495.35,99.05,85.43,534767.78,97.82
541495.35,99.05,85.43,534767.78,97.82
541495.35,99.05,85.43,534767.78,97.82
541495.35,99.05,85.43,534767.78,97.82
541495.35,99.05,85.43,534767.78,97.82
541495.35,99.05,85.43,534767.78,97.82
541495.35,99.05,85.43,534767.78,97.82
541495.35,99.05,85.43,534767.78,97.82
541495.35,99.05,85.43,534767.78,97.82
541495.35,99.05,85.43,534767.78,97.82
541495.35,99.05,85.43,534745.68,97.81
541495.35,99.05,85.43,534745.68,97.81
541495.35,99.05,85.43,534745.68,97.81
541495.35,99.05,85.43,534745.68,97.81
541495.35,99.05,85.43,534745.68,97.81
541495.35,99.05,85.43,534745.68,97.81
541495.35,99.05,85.43,534745.68,97.81
541495.35,99.05,85.43,534745.68,97.81
541495.35,99.05,85.43,534745.68,97.81
541495.35,99.05,85.43,534745.68,97.81
541495.35,99.05,85.43,534759.18,97.82
541495.35,99.05,85.43,534759.18,97.82
541495.35,99.05,85.43,534759.18,97.82
541495.35,99.05,85.43,534759.18,97.82
541495.35,99.05,85.43,534759.18,97.82
541495.35,99.05,85.43,534759.18,97.82
541495.35,99.05,85.43,534759.18,97.82
541495.35,99.05,85.43,534759.18,97.82
541495.35,99.05,85.43,534759.18,97.82
541495.35,99.05,85.43,534759.18,97.82
541495.35,99.05,85.43,534759.18,97.82
541495.35,99.05,85.43,534759.18,97.82
541495.35,99.05,85.43,534759.18,97.82
541495.35,99.05,85.43,534759.18,97.82
541495.35,99.05,85.43,534782.95,97.82
541495.35,99.05,85.43,534782.95,97.82
541495.35,99.05,85.43,534782.95,97.82
541495.35,99.05,85.43,534782.95,97.82
541495.35,99.05,85.43,534782.95,97.82
541495.35,99.05,85.43,534782.95,97.82
541495.35,99.05,85.43,534782.95,97.82
541495.35,99.05,85.43,534782.95,97.82
541495.35,99.05,85.43,534782.95,97.82
541495.35,99.05,85.43,534782.95,97.82
541495.35,99.05,85.43,534782.95,97.82
541495.35,99.05,85.43,534782.95,97.82
541337.21,99.05,85.43,534625.5,97.82
541337.21,99.05,85.43,534625.5,97.82
541337.21,99.05,85.43,534625.5,97.82
541337.21,99.05,85.43,534627.61,97.82
541337.21,99.05,85.43,534627.61,97.82
541337.21,99.05,85.43,534627.61,97.82
541337.21,99.05,85.43,534627.61,97.82
541337.21,99.05,85.43,534627.61,97.82
541337.21,99.05,85.43,534627.61,97.82
541337.21,99.05,85.43,534627.61,97.82
541337.21,99.05,85.43,534627.61,97.82
541337.21,99.05,85.43,534627.61,97.82
541337.21,99.05,85.43,534627.61,97.82
541337.21,99.05,85.43,534627.61,97.82
541337.21,99.05,85.43,534627.61,97.82
541337.21,99.05,85.43,534627.61,97.82
541337.21,99.05,85.43,534627.61,97.82
541337.21,99.05,85.43,534627.61,97.82
541337.21,99.05,85.43,534598.53,97.82
541337.21,99.05,85.43,534598.53,97.82
541337.21,99.05,85.43,534598.53,97.82
541337.21,99.05,85.43,534598.53,97.82
541337.21,99.05,85.43,534598.53,97.82
541337.21,99.05,85.43,534598.53,97.82
541337.21,99.05,85.43,534598.53,97.82
541337.21,99.05,85.43,534598.53,97.82
541337.21,99.05,85.43,534629.93,97.82
541337.21,99.05,85.43,534629.93,97.82
541337.21,99.05,85.43,534627.85,97.82
541337.21,99.05,85.43,534627.85,97.82
541337.21,99.05,85.43,534627.85,97.82
541337.21,99.05,85.43,534627.85,97.82
541337.21,99.05,85.43,534627.85,97.82
541337.21,99.05,85.43,534627.85,97.82
541337.21,99.05,85.43,534627.85,97.82
541337.21,99.05,85.43,534627.85,97.82
541337.21,99.05,85.43,534625.85,97.82
541337.21,99.05,85.43,534625.85,97.82
541179.08,99.05,85.43,534465.92,97.82
541179.08,99.05,85.43,534465.92,97.82
541179.08,99.05,85.43,534465.92,97.82
541179.08,99.05,85.43,534465.92,97.82
541179.08,99.05,85.43,534465.92,97.82
541179.08,99.05,85.43,534465.92,97.82
541179.08,99.05,85.43,534443.86,97.82
541179.08,99.05,85.43,534443.86,97.82
541179.08,99.05,85.43,534443.86,97.82
541179.08,99.05,85.43,534443.86,97.82
541179.08,99.05,85.43,534443.86,97.82
541179.08,99.05,85.43,534443.86,97.82
541179.08,99.05,85.43,534443.86,97.82
541179.08,99.05,85.43,534443.86,97.82
541179.08,99.05,85.43,534443.86,97.82
541179.08,99.05,85.43,534443.86,97.82
541179.08,99.05,85.43,534443.86,97.82
541179.08,99.05,85.43,534443.86,97.82
541179.08,99.05,85.43,534443.86,97.82
541179.08,99.05,85.43,534443.86,97.82
541179.08,99.05,85.43,534443.86,97.82
541179.08,99.05,85.43,534443.86,97.82
541179.08,99.05,85.43,534443.86,97.82
541179.08,99.05,85.43,534443.86,97.82
541179.08,99.05,85.43,534443.86,97.82
541179.08,99.05,85.43,534443.86,97.82
541179.08,99.05,85.43,534443.86,97.82
541179.08,99.05,85.43,534443.86,97.82
541179.08,99.05,85.43,534443.86,97.82
541179.08,99.05,85.43,534443.86,97.82
541179.08,99.05,85.43,534443.86,97.82
541179.08,99.05,85.43,534443.86,97.82
541179.08,99.05,85.43,534468.5,97.82
541179.08,99.05,85.43,534468.5,97.82
541179.08,99.05,85.43,534468.5,97.82
541179.08,99.05,85.43,534468.5,97.82
541179.08,99.05,85.43,534468.5,97.82
541179.08,99.05,85.43,534468.5,97.82
541179.08,99.05,85.43,534468.5,97.82
541179.08,99.05,85.43,534468.5,97.82
541179.08,99.05,85.43,534468.5,97.82
541179.08,99.05,85.43,534468.5,97.82
541179.08,99.05,85.43,534468.5,97.82
541179.08,99.05,85.43,534468.5,97.82
541179.08,99.05,85.43,534468.5,97.82
541179.08,99.05,85.43,534468.5,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534357.1,97.83
541020.94,99.05,85.43,534357.1,97.83
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534311.05,97.82
541020.94,99.05,85.43,534359.45,97.83
541020.94,99.05,85.43,534359.45,97.83
541020.94,99.05,85.43,534359.45,97.83
541020.94,99.05,85.43,534359.45,97.83
540866.53,99.05,85.43,534221.67,97.83
540866.53,99.05,85.43,534221.67,97.83
540866.53,99.05,85.43,534221.67,97.83
540866.53,99.05,85.43,534221.67,97.83
540866.53,99.05,85.43,534221.67,97.83
540866.53,99.05,85.43,534221.67,97.83
540866.53,99.05,85.43,534221.67,97.83
540866.53,99.05,85.43,534221.67,97.83
540866.53,99.05,85.43,534221.67,97.83
540866.53,99.05,85.43,534221.67,97.83
540866.53,99.05,85.43,534187.48,97.83
540866.53,99.05,85.43,534187.48,97.83
540866.53,99.05,85.43,534187.48,97.83
540866.53,99.05,85.43,534187.48,97.83
540866.53,99.05,85.43,534187.48,97.83
540866.53,99.05,85.43,534227.02,97.83
540866.53,99.05,85.43,534227.02,97.83
540866.53,99.05,85.43,534227.02,97.83
540866.53,99.05,85.43,534227.02,97.83
540866.53,99.05,85.43,534227.02,97.83
540866.53,99.05,85.43,534227.02,97.83
540866.53,99.05,85.43,534227.02,97.83
540866.53,99.05,85.43,534278.27,97.84
540866.53,99.05,85.43,534278.27,97.84
540866.53,99.05,85.43,534278.27,97.84
540866.53,99.05,85.43,534278.27,97.84
540866.53,99.05,85.43,534278.27,97.84
540866.53,99.05,85.43,534241.61,97.84
540866.53,99.05,85.43,534241.61,97.84
540866.53,99.05,85.43,534241.61,97.84
540866.53,99.05,85.43,534241.61,97.84
540866.53,99.05,85.43,534241.61,97.84
540866.53,99.05,85.43,534241.61,97.84
540866.53,99.05,85.43,534241.61,97.84
540866.53,99.05,85.43,534282.4,97.84
540866.53,99.05,85.43,534282.4,97.84
540866.53,99.05,85.43,534282.4,97.84
540866.53,99.05,85.43,534282.4,97.84
540866.53,99.05,85.43,534282.46,97.84
540866.53,99.05,85.43,534282.46,97.84
540866.53,99.05,85.43,534282.46,97.84
540866.53,99.05,85.43,534282.46,97.84
540866.53,99.05,85.43,534282.46,97.84
540866.53,99.05,85.43,534282.46,97.84
540866.53,99.05,85.43,534282.46,97.84
540866.53,99.05,85.43,534282.46,97.84
540712.11,99.05,85.43,534124.03,97.84
540712.11,99.05,85.43,534124.03,97.84
540712.11,99.05,85.43,534124.03,97.84
540712.11,99.05,85.43,534124.03,97.84
540712.11,99.05,85.43,534030.24,97.83
540712.11,99.05,85.43,534052.61,97.83
540712.11,99.05,85.43,534052.61,97.83
540712.11,99.05,85.43,534052.61,97.83
540712.11,99.05,85.43,534052.61,97.83
540712.11,99.05,85.43,534052.61,97.83
540712.11,99.05,85.43,534052.61,97.83
540712.11,99.05,85.43,534052.61,97.83
540712.11,99.05,85.43,534052.61,97.83
540712.11,99.05,85.43,534052.61,97.83
540712.11,99.05,85.43,534052.61,97.83
540712.11,99.05,85.43,534052.61,97.83
540712.11,99.05,85.43,534052.61,97.83
540712.11,99.05,85.43,534052.61,97.83
540712.11,99.05,85.43,534052.61,97.83
540712.11,99.05,85.43,534052.61,97.83
540712.11,99.05,85.43,534052.61,97.83
540712.11,99.05,85.43,534052.61,97.83
540712.11,99.05,85.43,534052.61,97.83
540712.11,99.05,85.43,534052.61,97.83
540712.11,99.05,85.43,534052.61,97.83
540712.11,99.05,85.43,534052.61,97.83
540712.11,99.05,85.43,534052.61,97.83
540712.11,99.05,85.43,534037.35,97.83
540712.11,99.05,85.43,534037.35,97.83
540712.11,99.05,85.43,534037.35,97.83
540712.11,99.05,85.43,534037.35,97.83
540712.11,99.05,85.43,534037.35,97.83
540712.11,99.05,85.43,534037.35,97.83
540712.11,99.05,85.43,534037.35,97.83
540712.11,99.05,85.43,534037.35,97.83
540712.11,99.05,85.43,534030.81,97.83
540712.11,99.05,85.43,534030.81,97.83
540712.11,99.05,85.43,534030.81,97.83
540712.11,99.05,85.43,534030.81,97.83
540712.11,99.05,85.43,534030.81,97.83
540712.11,99.05,85.43,534030.81,97.83
540712.11,99.05,85.43,534030.81,97.83
540712.11,99.05,85.43,534030.81,97.83
540712.11,99.05,85.43,534030.81,97.83
540667.7,99.05,85.43,533982.38,97.83
540667.7,99.05,85.43,533982.38,97.83
540667.7,99.05,85.43,533982.63,97.83
540667.7,99.05,85.43,533982.63,97.83
540667.7,99.05,85.43,533982.63,97.83
540667.7,99.05,85.43,533982.63,97.83
540667.7,99.05,85.43,533982.63,97.83
540667.7,99.05,85.43,533982.63,97.83
540667.7,99.05,85.43,533982.63,97.83
540667.7,99.05,85.43,533982.63,97.83
540667.7,99.05,85.43,533982.63,97.83
540667.7,99.05,85.43,533982.63,97.83
540667.7,99.05,85.43,533980.63,97.83
540667.7,99.05,85.43,533980.63,97.83
540667.7,99.05,85.43,533980.63,97.83
540667.7,99.05,85.43,533980.63,97.83
540667.7,99.05,85.43,533980.63,97.83
540667.7,99.05,85.43,533980.63,97.83
540667.7,99.05,85.43,533980.63,97.83
540667.7,99.05,85.43,533980.63,97.83
540667.7,99.05,85.43,533980.63,97.83
540667.7,99.05,85.43,533980.63,97.83
540667.7,99.05,85.43,533980.63,97.83
540559.56,99.05,85.43,533872.49,97.83
540559.56,99.05,85.43,533974.02,97.84
540509.56,99.05,85.43,533924.02,97.84
540509.56,99.05,85.43,533924.02,97.84
540509.56,99.05,85.43,533924.02,97.84
540509.56,99.05,85.43,533924.02,97.84
540509.56,99.05,85.43,533924.02,97.84
540509.56,99.05,85.43,533924.02,97.84
540509.56,99.05,85.43,533924.02,97.84
540509.56,99.05,85.43,533924.02,97.84
540509.56,99.05,85.43,534032.32,97.86
540509.56,99.05,85.43,534025.79,97.86
540509.56,99.05,85.43,534025.79,97.86
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540509.56,99.05,85.43,534044.51,97.87
540219.56,99.05,85.43,533754.51,97.86
540219.56,99.05,85.43,533754.51,97.86
540219.56,99.05,85.43,533754.51,97.86
540219.56,99.05,85.43,533754.51,97.86
540219.56,99.05,85.43,533754.51,97.86
540219.56,99.05,85.43,533754.51,97.86
540219.56,99.05,85.43,533754.51,97.86
540219.56,99.05,85.43,533754.51,97.86
540219.56,99.05,85.43,533754.51,97.86
540219.56,99.05,85.43,533754.51,97.86
540219.56,99.05,85.43,533754.51,97.86
540219.56,99.05,85.43,533754.51,97.86
540219.56,99.05,85.43,533754.51,97.86
540219.56,99.05,85.43,533754.51,97.86
540219.56,99.05,85.43,533754.51,97.86
540219.56,99.05,85.43,533754.51,97.86
540219.56,99.05,85.43,533754.51,97.86
540219.56,99.05,85.43,533754.51,97.86
540219.56,99.05,85.43,533754.51,97.86
540219.56,99.05,85.43,533754.51,97.86
540219.56,99.05,85.43,533754.51,97.86
540219.56,99.05,85.43,533754.51,97.86
540061.43,99.05,85.43,533592.69,97.86
540061.43,99.05,85.43,533592.69,97.86
540061.43,99.05,85.43,533592.69,97.86
540061.43,99.05,85.43,533592.69,97.86
540061.43,99.05,85.43,533592.69,97.86
540061.43,99.05,85.43,533592.69,97.86
540061.43,99.05,85.43,533592.69,97.86
540061.43,99.05,85.43,533592.69,97.86
540061.43,99.05,85.43,533592.69,97.86
540061.43,99.05,85.43,533592.69,97.86
540061.43,99.05,85.43,533592.69,97.86
540061.43,99.05,85.43,533592.69,97.86
540061.43,99.05,85.43,533592.69,97.86
540061.43,99.05,85.43,533592.69,97.86
540061.43,99.05,85.43,533592.69,97.86
540061.43,99.05,85.43,533592.69,97.86
540061.43,99.05,85.43,533592.69,97.86
540061.43,99.05,85.43,533592.69,97.86
540061.43,99.05,85.43,533592.69,97.86
540061.43,99.05,85.43,533592.69,97.86
540061.43,99.05,85.43,533592.69,97.86
540061.43,99.05,85.43,533592.69,97.86
540061.43,99.05,85.43,533592.69,97.86
539953.29,99.05,85.43,533486.12,97.86
539953.29,99.05,85.43,533486.12,97.86
539953.29,99.05,85.43,533486.12,97.86
539953.29,99.05,85.43,533486.12,97.86
539953.29,99.05,85.43,533486.12,97.86
539953.29,99.05,85.43,533486.12,97.86
539953.29,99.05,85.43,533486.12,97.86
539953.29,99.05,85.43,533486.12,97.86
539953.29,99.05,85.43,533486.12,97.86
539953.29,99.05,85.43,533486.12,97.86
539953.29,99.05,85.43,533486.12,97.86
539953.29,99.05,85.43,533486.12,97.86
539953.29,99.05,85.43,533486.12,97.86
539953.29,99.05,85.43,533486.12,97.86
539953.29,99.05,85.43,533486.12,97.86
539953.29,99.05,85.43,533486.12,97.86
539953.29,99.05,85.43,533486.12,97.86
539953.29,99.05,85.43,533486.12,97.86
539953.29,99.05,85.43,533486.12,97.86
539953.29,99.05,85.43,533480.98,97.86
539953.29,99.05,85.43,533480.98,97.86
539953.29,99.05,85.43,533525.49,97.87
539953.29,99.05,85.43,533525.49,97.87
539953.29,99.05,85.43,533525.49,97.87
539953.29,99.05,85.43,533525.49,97.87
539847.01,99.05,85.43,533417.06,97.87
539847.01,99.05,85.43,533417.06,97.87
539847.01,99.05,85.43,533417.06,97.87
539847.01,99.05,85.43,533445.79,97.88
539847.01,99.05,85.43,533445.79,97.88
539847.01,99.05,85.43,533445.79,97.88
539847.01,99.05,85.43,533445.79,97.88
539847.01,99.05,85.43,533445.79,97.88
539847.01,99.05,85.43,533445.79,97.88
539847.01,99.05,85.43,533445.79,97.88
539847.01,99.05,85.43,533445.79,97.88
539847.01,99.05,85.43,533445.79,97.88
539847.01,99.05,85.43,533445.79,97.88
539847.01,99.05,85.43,533445.79,97.88
539847.01,99.05,85.43,533445.79,97.88
539847.01,99.05,85.43,533445.79,97.88
539847.01,99.05,85.43,533445.79,97.88
539847.01,99.05,85.43,533445.79,97.88
539847.01,99.05,85.43,533529.63,97.89
539847.01,99.05,85.43,533529.63,97.89
539847.01,99.05,85.43,533529.63,97.89
539847.01,99.05,85.43,533529.63,97.89
539847.01,99.05,85.43,533529.63,97.89
539847.01,99.05,85.43,533529.63,97.89
539847.01,99.05,85.43,533529.67,97.89
539847.01,99.05,85.43,533529.67,97.89
539847.01,99.05,85.43,533529.67,97.89
539847.01,99.05,85.43,533529.67,97.89
539847.01,99.05,85.43,533529.67,97.89
539847.01,99.05,85.43,533529.67,97.89
539847.01,99.05,85.43,533529.67,97.89
539847.01,99.05,85.43,533529.67,97.89
539847.01,99.05,85.43,533529.67,97.89
539847.01,99.05,85.43,533529.67,97.89
539847.01,99.05,85.43,533529.67,97.89
539847.01,99.05,85.43,533529.67,97.89
539847.01,99.05,85.43,533529.67,97.89
539847.01,99.05,85.43,533529.67,97.89
539688.88,99.05,85.43,533415.57,97.9
539688.88,99.05,85.43,533415.57,97.9
539688.88,99.05,85.43,533415.57,97.9
539688.88,99.05,85.43,533415.57,97.9
539688.88,99.05,85.43,533415.57,97.9
539688.88,99.05,85.43,533415.57,97.9
539688.88,99.05,85.43,533415.57,97.9
539688.88,99.05,85.43,533415.57,97.9
539688.88,99.05,85.43,533415.57,97.9
539688.88,99.05,85.43,533415.57,97.9
539688.88,99.05,85.43,533415.57,97.9
539688.88,99.05,85.43,533415.57,97.9
539688.88,99.05,85.43,533415.57,97.9
539688.88,99.05,85.43,533415.57,97.9
539688.88,99.05,85.43,533415.57,97.9
539688.88,99.05,85.43,533415.57,97.9
539688.88,99.05,85.43,533415.57,97.9
539688.88,99.05,85.43,533415.57,97.9
539688.88,99.05,85.43,533415.57,97.9
539536.33,99.05,85.43,533257.14,97.9
539536.33,99.05,85.43,533257.14,97.9
539536.33,99.05,85.43,533257.14,97.9
539536.33,99.05,85.43,533257.14,97.9
539536.33,99.05,85.43,533257.14,97.9
539536.33,99.05,85.43,533257.14,97.9
539536.33,99.05,85.43,533257.14,97.9
539536.33,99.05,85.43,533257.14,97.9
539437.7,99.05,85.43,533148.71,97.9
539437.7,99.05,85.43,533148.71,97.9
539437.7,99.05,85.43,533148.71,97.9
