ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
357,818,607530,6212,607530
357,818,608530,6212,608530
357,818,608530,6212,608530
357,818,609530,6212,609530
358,820,610180,6212,610180
358,820,611180,6212,611180
358,820,611650,6212,611650
358,820,612650,6212,612650
358,820,612810,6212,612810
358,820,612810,6212,612810
358,820,613280,6212,613280
359,822,614280,6212,614280
359,822,615280,6212,615280
359,822,615440,6212,615440
360,824,616440,6212,616440
360,824,617440,6212,617440
361,826,618440,6212,618440
361,826,619250,6212,619250
361,826,619250,6212,619250
362,828,620250,6212,620250
362,828,620250,6212,620250
362,828,621250,6212,621250
362,828,621720,6212,621720
363,830,622530,6212,622530
363,830,623530,6212,623530
364,832,624340,6212,624340
364,832,624990,6212,624990
365,834,625990,6212,625990
365,834,626310,6212,626310
366,842,626310,6212,626310
366,842,627120,6212,627120
366,842,628120,6212,628120
367,844,629120,6212,629120
367,844,629930,6212,629930
368,846,630930,6212,630930
368,846,631740,6212,631740
369,848,632210,6212,632210
369,848,632670,6212,632670
369,848,633140,6212,633140
369,848,633610,6212,633610
369,848,633610,6212,633610
369,848,633610,6212,633610
370,850,634420,6212,634420
370,850,635070,6212,635070
371,852,636070,6212,636070
371,852,636540,6212,636540
372,854,637540,6212,637540
372,854,638540,6212,638540
373,856,639350,6212,639350
374,858,640350,6212,640350
374,858,641160,6212,641160
374,858,642160,6212,642160
374,858,642160,6212,642160
375,860,643160,6212,643160
375,860,643970,6212,643970
376,862,644970,6212,644970
376,862,645970,6212,645970
376,862,646290,6212,646290
377,864,647290,6212,647290
377,864,647290,6212,647290
377,864,648100,6212,648100
378,866,649100,6212,649100
378,866,649910,6212,649910
379,868,650910,6212,650910
379,868,651910,6212,651910
379,868,652370,6212,652370
380,870,653180,6212,653180
380,870,653830,6212,653830
381,872,654640,6212,654640
381,872,655290,6212,655290
381,872,655610,6212,655610
382,874,656610,6212,656610
382,874,657610,6212,657610
383,876,658610,6212,658610
383,876,659610,6212,659610
384,878,660080,6212,660080
384,878,660550,6212,660550
385,886,660550,6212,660550
385,886,661360,6212,661360
386,888,661830,6212,661830
386,888,662640,6212,662640
386,888,662970,6212,662970
387,890,663970,6212,663970
387,890,664970,6212,664970
388,892,665970,6212,665970
388,892,666780,6212,666780
389,894,667780,6212,667780
389,894,668430,6212,668430
390,896,669430,6212,669430
390,896,669900,6212,669900
390,896,670710,6212,670710
390,896,670930,6212,670930
390,896,671150,6212,671150
391,898,672150,6212,672150
391,898,673150,6212,673150
392,900,673960,6212,673960
392,900,674550,6212,674550
393,902,675550,6212,675550
393,902,676550,6212,676550
394,904,677550,6212,677550
394,904,677550,6212,677550
394,904,678550,6212,678550
395,906,679550,6212,679550
395,906,680550,6212,680550
396,908,681020,6212,681020
396,908,682020,6212,682020
396,908,682340,6212,682340
396,908,682810,6212,682810
397,910,683620,6212,683620
397,910,683620,6212,683620
397,910,684090,6212,684090
398,912,684740,6212,684740
398,912,685740,6212,685740
399,914,686740,6212,686740
399,914,687740,6212,687740
400,916,688550,6212,688550
400,916,688780,6212,688780
400,916,689250,6212,689250
400,916,689250,6212,689250
400,916,689250,6212,689250
400,916,689720,6212,689720
401,918,690720,6212,690720
401,918,691190,6212,691190
402,920,692000,6212,692000
402,920,693000,6212,693000
403,922,693810,6212,693810
403,922,694810,6212,694810
404,924,695810,6212,695810
404,924,696280,6212,696280
404,924,696740,6212,696740
405,926,697550,6212,697550
405,926,698010,6212,698010
405,926,699010,6212,699010
406,930,703010,6212,703010
407,932,704010,6212,704010
408,940,704010,6212,704010
408,940,705010,6212,705010
409,942,705820,6212,705820
409,942,706140,6212,706140
409,942,706140,6212,706140
409,942,706610,6212,706610
409,942,706610,6212,706610
409,942,707080,6212,707080
410,944,707630,6212,707630
410,944,708630,6212,708630
410,944,709000,6212,709000
410,944,709000,6212,709000
411,946,710000,6212,710000
412,948,710460,6212,710460
412,948,711010,6212,711010
413,950,711660,6212,711660
413,950,712660,6212,712660
414,952,713660,6212,713660
415,954,714660,6212,714660
415,954,715660,6212,715660
416,956,716660,6212,716660
416,956,717470,6212,717470
416,956,717700,6212,717700
416,956,718700,6212,718700
416,956,719510,6212,719510
417,958,720320,6212,720320
417,958,721320,6212,721320
418,960,722130,6212,722130
418,960,722600,6212,722600
418,960,723070,6212,723070
418,960,723300,6212,723300
419,962,724110,6212,724110
419,962,724920,6212,724920
419,962,725150,6212,725150
420,964,725960,6212,725960
420,964,725960,6212,725960
420,964,725960,6212,725960
420,964,726430,6212,726430
420,964,726430,6212,726430
420,964,727430,6212,727430
421,966,728430,6212,728430
421,966,729430,6212,729430
421,966,729430,6212,729430
422,968,729900,6212,729900
422,968,730130,6212,730130
423,970,731130,6212,731130
423,970,732130,6212,732130
424,972,733130,6212,733130
424,972,733600,6212,733600
425,974,734600,6212,734600
425,974,735060,6212,735060
425,974,735520,6212,735520
425,974,736330,6212,736330
425,974,736330,6212,736330
426,976,737330,6212,737330
426,976,737790,6212,737790
426,976,738600,6212,738600
427,978,739600,6212,739600
427,978,739600,6212,739600
427,978,740410,6212,740410
428,980,741410,6212,741410
428,980,742410,6212,742410
428,980,742640,6212,742640
429,982,743450,6212,743450
429,982,744450,6212,744450
430,984,745260,6212,745260
430,984,745730,6212,745730
431,986,746730,6212,746730
432,994,746730,6212,746730
432,994,747190,6212,747190
432,994,747660,6212,747660
433,996,748660,6212,748660
433,996,749470,6212,749470
433,996,749470,6212,749470
433,996,749940,6212,749940
434,998,750410,6212,750410
434,998,751410,6212,751410
435,1000,752060,6212,752060
435,1000,752530,6212,752530
435,1000,753340,6212,753340
436,1002,754340,6212,754340
436,1002,754340,6212,754340
436,1002,762340,6212,762340
437,1010,762340,6212,762340
437,1010,762660,6212,762660
437,1010,763660,6212,763660
438,1012,764660,6212,764660
438,1012,765470,6212,765470
439,1014,765930,6212,765930
439,1014,766160,6212,766160
439,1014,767160,6212,767160
439,1014,767320,6212,767320
440,1016,768320,6212,768320
440,1016,769320,6212,769320
441,1018,769790,6212,769790
441,1018,770600,6212,770600
442,1020,771600,6212,771600
442,1020,772070,6212,772070
442,1020,772880,6212,772880
443,1022,773880,6212,773880
443,1022,774690,6212,774690
444,1024,775690,6212,775690
445,1026,776690,6212,776690
446,1028,777150,6212,777150
446,1028,777960,6212,777960
446,1028,778960,6212,778960
446,1028,779770,6212,779770
447,1030,780770,6212,780770
447,1030,781770,6212,781770
448,1032,782770,6212,782770
448,1032,782930,6212,782930
448,1032,783740,6212,783740
449,1034,784740,6212,784740
450,1036,785740,6212,785740
450,1036,786210,6212,786210
450,1036,786210,6212,786210
450,1036,787210,6212,787210
451,1038,788210,6212,788210
451,1038,788440,6212,788440
451,1038,789440,6212,789440
452,1040,790250,6212,790250
452,1040,791060,6212,791060
453,1042,791870,6212,791870
453,1042,792870,6212,792870
454,1044,793340,6212,793340
454,1044,793660,6212,793660
454,1044,794470,6212,794470
454,1044,794470,6212,794470
454,1044,794470,6212,794470
455,1046,795470,6212,795470
455,1046,795470,6212,795470
455,1046,795470,6212,795470
455,1046,796280,6212,796280
456,1048,797280,6212,797280
456,1048,798280,6212,798280
457,1050,799280,6212,799280
457,1050,800280,6212,800280
457,1050,800280,6212,800280
458,1052,800750,6212,800750
458,1052,800750,6212,800750
458,1052,800750,6212,800750
458,1052,801070,6212,801070
458,1052,801880,6212,801880
459,1054,802880,6212,802880
459,1054,803040,6212,803040
459,1054,803040,6212,803040
459,1054,803850,6212,803850
460,1056,804170,6212,804170
461,1064,804170,6212,804170
461,1064,804640,6212,804640
461,1064,804640,6212,804640
461,1064,805640,6212,805640
462,1066,806640,6212,806640
463,1068,807640,6212,807640
463,1068,807960,6212,807960
464,1070,808960,6212,808960
465,1072,809960,6212,809960
466,1074,810960,6212,810960
466,1074,811960,6212,811960
466,1074,812770,6212,812770
466,1074,813580,6212,813580
467,1076,814580,6212,814580
467,1076,814580,6212,814580
467,1076,814800,6212,814800
467,1076,815800,6212,815800
467,1076,815800,6212,815800
468,1078,816610,6212,816610
468,1078,817610,6212,817610
469,1080,818610,6212,818610
469,1080,819610,6212,819610
469,1080,819610,6212,819610
470,1082,820420,6212,820420
470,1082,821420,6212,821420
471,1084,822420,6212,822420
471,1084,823230,6212,823230
471,1084,823550,6212,823550
472,1086,824550,6212,824550
472,1086,825360,6212,825360
473,1088,826360,6212,826360
473,1088,827360,6212,827360
474,1090,827950,6212,827950
474,1090,828950,6212,828950
475,1092,829950,6212,829950
475,1092,830540,6212,830540
476,1094,831350,6212,831350
476,1094,832350,6212,832350
477,1096,833160,6212,833160
478,1104,841160,6212,841160
478,1104,841810,6212,841810
479,1106,842280,6212,842280
480,1108,843280,6212,843280
480,1108,844090,6212,844090
480,1108,845090,6212,845090
481,1110,846090,6212,846090
481,1110,846550,6212,846550
482,1112,847360,6212,847360
482,1112,847680,6212,847680
482,1112,848150,6212,848150
482,1112,848960,6212,848960
483,1114,849770,6212,849770
483,1114,850770,6212,850770
483,1114,850770,6212,850770
484,1116,851420,6212,851420
484,1116,851740,6212,851740
484,1116,852740,6212,852740
485,1118,853740,6212,853740
485,1118,854060,6212,854060
485,1118,854870,6212,854870
486,1120,855680,6212,855680
486,1120,856490,6212,856490
487,1122,857300,6212,857300
487,1122,857770,6212,857770
488,1124,858770,6212,858770
488,1124,859240,6212,859240
489,1126,860240,6212,860240
489,1126,861240,6212,861240
489,1126,861240,6212,861240
490,1128,862050,6212,862050
490,1128,862520,6212,862520
490,1128,862520,6212,862520
490,1128,862990,6212,862990
491,1130,863990,6212,863990
491,1130,864450,6212,864450
491,1130,865450,6212,865450
492,1132,866450,6212,866450
492,1132,867450,6212,867450
493,1134,868450,6212,868450
493,1134,869450,6212,869450
494,1142,869450,6212,869450
494,1142,869450,6212,869450
495,1144,869920,6212,869920
495,1144,870920,6212,870920
495,1144,871390,6212,871390
495,1144,871610,6212,871610
495,1144,872610,6212,872610
495,1144,872610,6212,872610
495,1144,872930,6212,872930
496,1146,873580,6212,873580
497,1148,874580,6212,874580
497,1148,874580,6212,874580
497,1148,875580,6212,875580
498,1150,876580,6212,876580
498,1150,877390,6212,877390
498,1150,877710,6212,877710
499,1158,885710,6212,885710
499,1158,886520,6212,886520
500,1160,887330,6212,887330
500,1160,888140,6212,888140
500,1160,888140,6212,888140
500,1160,888140,6212,888140
500,1160,888140,6212,888140
501,1162,889140,6212,889140
501,1162,889370,6212,889370
501,1162,890370,6212,890370
502,1164,891370,6212,891370
503,1172,899370,6212,899370
503,1172,900180,6212,900180
504,1174,901180,6212,901180
504,1174,901410,6212,901410
505,1176,902410,6212,902410
505,1176,903410,6212,903410
505,1176,903870,6212,903870
506,1178,904870,6212,904870
506,1178,905680,6212,905680
507,1180,906680,6212,906680
507,1180,907680,6212,907680
508,1182,908490,6212,908490
509,1190,916490,6212,916490
509,1190,917490,6212,917490
509,1190,917490,6212,917490
510,1192,918490,6212,918490
510,1192,919300,6212,919300
511,1194,920110,6212,920110
511,1194,921110,6212,921110
512,1196,922110,6212,922110
512,1196,922920,6212,922920
513,1198,923920,6212,923920
513,1198,924920,6212,924920
514,1200,925240,6212,925240
514,1200,925560,6212,925560
514,1200,926150,6212,926150
514,1200,926370,6212,926370
515,1202,927370,6212,927370
515,1202,928370,6212,928370
516,1204,929370,6212,929370
516,1204,929830,6212,929830
517,1206,930480,6212,930480
517,1206,930850,6212,930850
517,1206,931310,6212,931310
517,1206,932120,6212,932120
517,1206,932120,6212,932120
518,1208,932930,6212,932930
518,1208,933160,6212,933160
518,1208,933160,6212,933160
518,1208,933160,6212,933160
518,1208,933160,6212,933160
518,1208,934160,6212,934160
519,1210,935160,6212,935160
519,1210,935630,6212,935630
519,1210,935950,6212,935950
520,1212,936950,6212,936950
520,1212,937760,6212,937760
521,1214,938570,6212,938570
521,1214,939380,6212,939380
522,1216,940190,6212,940190
522,1216,940350,6212,940350
522,1216,941350,6212,941350
523,1218,942350,6212,942350
523,1218,943350,6212,943350
524,1220,944350,6212,944350
524,1220,945350,6212,945350
525,1222,946350,6212,946350
525,1222,946820,6212,946820
526,1224,947820,6212,947820
526,1224,947820,6212,947820
526,1224,948140,6212,948140
526,1224,948140,6212,948140
526,1224,948460,6212,948460
526,1224,948930,6212,948930
527,1226,949930,6212,949930
528,1228,950250,6212,950250
529,1230,950720,6212,950720
529,1230,951720,6212,951720
529,1230,952190,6212,952190
529,1230,952660,6212,952660
529,1230,953470,6212,953470
530,1232,954470,6212,954470
530,1232,954580,6212,954580
531,1240,962580,6212,962580
531,1240,963390,6212,963390
532,1242,964390,6212,964390
532,1242,964390,6212,964390
532,1242,965390,6212,965390
533,1244,966200,6212,966200
533,1244,967010,6212,967010
534,1246,968010,6212,968010
534,1246,968820,6212,968820
535,1248,969820,6212,969820
535,1248,970280,6212,970280
536,1250,970870,6212,970870
536,1250,971870,6212,971870
537,1252,972870,6212,972870
537,1252,973340,6212,973340
537,1252,973340,6212,973340
537,1252,974340,6212,974340
538,1254,975340,6212,975340
538,1254,976340,6212,976340
538,1254,976340,6212,976340
539,1256,977340,6212,977340
539,1256,978340,6212,978340
540,1258,978890,6212,978890
540,1258,979210,6212,979210
540,1258,979210,6212,979210
540,1258,980020,6212,980020
541,1260,981020,6212,981020
541,1260,981830,6212,981830
541,1260,982150,6212,982150
542,1262,983150,6212,983150
542,1262,983310,6212,983310
542,1262,984120,6212,984120
542,1262,984120,6212,984120
543,1264,984590,6212,984590
543,1264,985590,6212,985590
543,1264,985590,6212,985590
544,1266,986400,6212,986400
544,1266,986860,6212,986860
544,1266,987180,6212,987180
545,1268,987990,6212,987990
545,1268,988220,6212,988220
545,1268,988590,6212,988590
545,1268,988910,6212,988910
546,1270,989230,6212,989230
546,1270,990230,6212,990230
547,1272,991230,6212,991230
547,1272,992230,6212,992230
548,1274,993230,6212,993230
548,1274,994230,6212,994230
548,1274,994600,6212,994600
548,1274,994830,6212,994830
549,1276,995830,6212,995830
549,1276,996150,6212,996150
549,1276,996620,6212,996620
550,1278,997620,6212,997620
550,1278,998620,6212,998620
550,1278,998620,6212,998620
551,1280,999620,6212,999620
551,1280,999940,6212,999940
552,1282,1000410,6212,1000410
552,1282,1001410,6212,1001410
552,1282,1001730,6212,1001730
553,1284,1002540,6212,1002540
553,1284,1003190,6212,1003190
554,1286,1004190,6212,1004190
554,1286,1005000,6212,1005000
555,1288,1005470,6212,1005470
555,1288,1006470,6212,1006470
556,1290,1007470,6212,1007470
556,1290,1008120,6212,1008120
557,1292,1008710,6212,1008710
557,1292,1009710,6212,1009710
557,1292,1009710,6212,1009710
557,1292,1009710,6212,1009710
557,1292,1010170,6212,1010170
558,1294,1010980,6212,1010980
558,1294,1011980,6212,1011980
559,1296,1012630,6212,1012630
559,1296,1013280,6212,1013280
560,1298,1013750,6212,1013750
560,1298,1014210,6212,1014210
560,1298,1014530,6212,1014530
560,1298,1015530,6212,1015530
561,1300,1016530,6212,1016530
561,1300,1017000,6212,1017000
561,1300,1017000,6212,1017000
562,1302,1017810,6212,1017810
562,1302,1018810,6212,1018810
563,1304,1019810,6212,1019810
563,1304,1019810,6212,1019810
563,1304,1020620,6212,1020620
564,1306,1021620,6212,1021620
565,1308,1022620,6212,1022620
565,1308,1023080,6212,1023080
565,1308,1024080,6212,1024080
565,1308,1024890,6212,1024890
566,1310,1025890,6212,1025890
566,1310,1025890,6212,1025890
566,1310,1026700,6212,1026700
567,1312,1027250,6212,1027250
567,1312,1028250,6212,1028250
568,1314,1029060,6212,1029060
568,1314,1029530,6212,1029530
569,1316,1030530,6212,1030530
569,1316,1031000,6212,1031000
569,1316,1031460,6212,1031460
570,1318,1032460,6212,1032460
570,1318,1033460,6212,1033460
571,1320,1034460,6212,1034460
571,1320,1035460,6212,1035460
572,1322,1037460,6212,1037460
573,1324,1038270,6212,1038270
573,1324,1039270,6212,1039270
574,1326,1040270,6212,1040270
574,1326,1041270,6212,1041270
575,1328,1041920,6212,1041920
575,1328,1041920,6212,1041920
576,1330,1042920,6212,1042920
576,1330,1043730,6212,1043730
576,1330,1044730,6212,1044730
577,1334,1045730,6212,1045730
577,1334,1046280,6212,1046280
578,1336,1047280,6212,1047280
578,1336,1047750,6212,1047750
578,1336,1047750,6212,1047750
579,1340,1048750,6212,1048750
579,1340,1048910,6212,1048910
579,1340,1048910,6212,1048910
579,1340,1049720,6212,1049720
579,1340,1050040,6212,1050040
579,1340,1050360,6212,1050360
579,1340,1051360,6212,1051360
579,1340,1052360,6212,1052360
580,1344,1052830,6212,1052830
580,1344,1052830,6212,1052830
580,1344,1052830,6212,1052830
580,1344,1053640,6212,1053640
580,1344,1054110,6212,1054110
580,1344,1055110,6212,1055110
580,1344,1055110,6212,1055110
580,1344,1056110,6212,1056110
580,1344,1057110,6212,1057110
581,1348,1057580,6212,1057580
581,1348,1057740,6212,1057740
581,1348,1058550,6212,1058550
581,1348,1059550,6212,1059550
581,1348,1060020,6212,1060020
581,1348,1061020,6212,1061020
582,1352,1062020,6212,1062020
582,1352,1063020,6212,1063020
582,1352,1063830,6212,1063830
582,1352,1064480,6212,1064480
583,1356,1065290,6212,1065290
583,1356,1065760,6212,1065760
583,1356,1066570,6212,1066570
583,1356,1067570,6212,1067570
584,1360,1068380,6212,1068380
584,1360,1068380,6212,1068380
584,1360,1068380,6212,1068380
584,1360,1068610,6212,1068610
584,1360,1069420,6212,1069420
584,1360,1070070,6212,1070070
584,1360,1070540,6212,1070540
585,1364,1071540,6212,1071540
585,1364,1071540,6212,1071540
585,1364,1072350,6212,1072350
585,1364,1073350,6212,1073350
585,1364,1074350,6212,1074350
585,1364,1074820,6212,1074820
586,1372,1074820,6212,1074820
586,1372,1075140,6212,1075140
586,1372,1075460,6212,1075460
586,1372,1075460,6212,1075460
587,1376,1076460,6212,1076460
587,1376,1077460,6212,1077460
587,1376,1077690,6212,1077690
587,1376,1077910,6212,1077910
587,1376,1078720,6212,1078720
587,1376,1079720,6212,1079720
588,1380,1080720,6212,1080720
588,1380,1080720,6212,1080720
588,1380,1080830,6212,1080830
588,1380,1081830,6212,1081830
588,1380,1082830,6212,1082830
589,1384,1083300,6212,1083300
589,1384,1084300,6212,1084300
589,1384,1084850,6212,1084850
589,1384,1085170,6212,1085170
589,1384,1085980,6212,1085980
589,1384,1085980,6212,1085980
589,1384,1086980,6212,1086980
589,1384,1087210,6212,1087210
590,1388,1088210,6212,1088210
590,1388,1088860,6212,1088860
590,1388,1088860,6212,1088860
590,1388,1089330,6212,1089330
590,1388,1090330,6212,1090330
591,1392,1090800,6212,1090800
591,1392,1091610,6212,1091610
591,1392,1092610,6212,1092610
591,1392,1093610,6212,1093610
592,1396,1094610,6212,1094610
592,1396,1094930,6212,1094930
593,1404,1102930,6212,1102930
593,1404,1103400,6212,1103400
593,1404,1104400,6212,1104400
593,1404,1104400,6212,1104400
593,1404,1104720,6212,1104720
593,1404,1105720,6212,1105720
593,1404,1105720,6212,1105720
594,1408,1106720,6212,1106720
594,1408,1107720,6212,1107720
595,1412,1108720,6212,1108720
595,1412,1108880,6212,1108880
595,1412,1109350,6212,1109350
595,1412,1110350,6212,1110350
595,1412,1111350,6212,1111350
595,1412,1111670,6212,1111670
595,1412,1112480,6212,1112480
595,1412,1113290,6212,1113290
596,1416,1114100,6212,1114100
596,1416,1114570,6212,1114570
596,1416,1115570,6212,1115570
596,1416,1116570,6212,1116570
597,1420,1117570,6212,1117570
597,1420,1118120,6212,1118120
597,1420,1118770,6212,1118770
597,1420,1119240,6212,1119240
597,1420,1120240,6212,1120240
598,1424,1120710,6212,1120710
598,1424,1121520,6212,1121520
598,1424,1122330,6212,1122330
598,1424,1123140,6212,1123140
599,1428,1123950,6212,1123950
599,1428,1124950,6212,1124950
599,1428,1125950,6212,1125950
599,1428,1126540,6212,1126540
600,1432,1127350,6212,1127350
600,1432,1128350,6212,1128350
600,1432,1129350,6212,1129350
600,1432,1130160,6212,1130160
600,1432,1130630,6212,1130630
601,1436,1131630,6212,1131630
601,1436,1132630,6212,1132630
602,1440,1133630,6212,1133630
602,1440,1134100,6212,1134100
602,1440,1134570,6212,1134570
603,1448,1134570,6212,1134570
604,1452,1135570,6212,1135570
604,1452,1135570,6212,1135570
604,1452,1135570,6212,1135570
604,1452,1136030,6212,1136030
604,1452,1136030,6212,1136030
604,1452,1137030,6212,1137030
604,1452,1137840,6212,1137840
604,1452,1138160,6212,1138160
604,1452,1138970,6212,1138970
604,1452,1139290,6212,1139290
605,1456,1140100,6212,1140100
