ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b3d0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b3d0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b3d0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b3d0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b3d0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
568678.03,65.12,39.21,462692.38,52.98
568445.5,65.17,39.26,462688.95,53.04
568180.94,65.21,39.31,462659.64,53.1
567916.38,65.26,39.35,462851.95,53.19
567916.38,65.26,39.35,462851.95,53.19
567916.38,65.26,39.35,462851.95,53.19
568094.85,65.31,39.41,462899.57,53.22
567797.85,65.3,39.4,462853.9,53.23
567533.29,65.35,39.44,462828.91,53.29
567272.22,65.39,39.49,462657.52,53.33
567272.22,65.39,39.49,462657.52,53.33
567025.35,65.44,39.53,463298.26,53.47
567106.69,65.53,39.62,463182.9,53.52
566874.15,65.57,39.67,463154.29,53.58
566874.15,65.57,39.67,463154.29,53.58
566609.6,65.62,39.71,463211.42,53.65
566345.04,65.67,39.76,463184.9,53.7
566345.04,65.67,39.76,463184.9,53.7
566410.97,65.72,39.82,463181.63,53.74
566410.97,65.72,39.82,463181.63,53.74
566410.97,65.72,39.82,463181.63,53.74
566146.41,65.77,39.86,463141.85,53.8
565885.34,65.81,39.91,463140.08,53.86
565619.62,65.86,39.95,463424.64,53.96
564987.98,65.86,39.96,462878.74,53.96
563992.11,65.82,39.92,461881.3,53.91
563726.4,65.87,39.96,461649.2,53.94
563460.68,65.92,40.01,461578.96,54.0
563228.14,65.97,40.06,461581.04,54.06
562845.11,65.96,40.05,461904.45,54.13
562997.85,66.02,40.11,461644.23,54.13
562733.29,66.06,40.16,461609.41,54.19
562910.59,66.12,40.22,463090.95,54.4
562910.59,66.12,40.22,463140.18,54.4
562910.59,66.12,40.22,463140.18,54.4
562833.18,66.18,40.27,463371.49,54.48
562568.62,66.22,40.32,463432.07,54.55
562304.06,66.27,40.36,463415.81,54.61
562304.06,66.27,40.36,463415.81,54.61
562096.85,66.26,40.36,462916.31,54.57
561880.2,66.25,40.35,462666.54,54.56
561678.4,66.25,40.34,462811.62,54.59
561678.4,66.25,40.34,462811.62,54.59
561678.4,66.25,40.34,462811.62,54.59
561678.4,66.25,40.34,462811.62,54.59
561678.4,66.25,40.34,462811.62,54.59
561305.37,66.24,40.34,462394.46,54.57
561305.37,66.24,40.34,462394.46,54.57
561613.68,66.3,40.4,462391.54,54.59
561280.97,66.3,40.39,462366.69,54.62
561019.89,66.35,40.44,462313.27,54.67
561019.89,66.35,40.44,462313.27,54.67
561019.89,66.35,40.44,462313.27,54.67
560773.03,66.4,40.49,462737.34,54.79
560696.77,66.45,40.55,462777.72,54.85
560696.77,66.45,40.55,462777.72,54.85
560699.15,66.45,40.55,462903.63,54.86
560877.62,66.51,40.61,462859.15,54.89
560494.6,66.5,40.6,462861.15,54.92
560418.35,66.56,40.65,462852.31,54.97
560575.72,66.62,40.71,463146.63,55.04
560498.31,66.67,40.77,462877.12,55.06
560420.9,66.73,40.83,462846.51,55.11
560313.07,66.72,40.82,462744.67,55.11
560374.35,66.78,40.88,464503.9,55.36
560330.12,66.84,40.94,464513.19,55.41
560411.46,66.93,41.03,464619.53,55.49
559415.59,66.89,40.99,463623.66,55.44
559415.59,66.89,40.99,463623.66,55.44
559183.05,66.94,41.04,463614.62,55.5
559183.05,66.94,41.04,463614.62,55.5
558918.5,66.99,41.09,463591.36,55.57
558918.5,66.99,41.09,463591.36,55.57
558286.86,67.0,41.1,463045.46,55.57
558286.86,67.0,41.1,463045.46,55.57
558286.86,67.0,41.1,463045.46,55.57
558286.86,67.0,41.1,463045.46,55.57
558286.86,67.0,41.1,463045.46,55.57
558465.33,67.06,41.15,463020.48,55.6
558200.77,67.11,41.2,463099.89,55.67
558200.77,67.11,41.2,463099.89,55.67
557984.12,67.1,41.2,462776.95,55.65
557984.12,67.1,41.2,462776.95,55.65
557984.12,67.1,41.2,462776.95,55.65
557719.57,67.15,41.24,462691.71,55.71
557719.57,67.15,41.24,462691.71,55.71
557719.57,67.15,41.24,462691.71,55.71
557458.49,67.2,41.29,462814.61,55.79
557520.93,67.26,41.35,462860.12,55.84
557444.68,67.31,41.41,462833.03,55.89
557371.92,67.37,41.47,462820.3,55.94
557074.92,67.36,41.46,462349.15,55.91
556828.05,67.41,41.51,462949.59,56.05
556909.4,67.5,41.6,462754.57,56.09
557024.93,67.57,41.66,462728.05,56.13
556736.25,67.56,41.66,462612.79,56.14
556736.25,67.56,41.66,462612.79,56.14
556503.71,67.61,41.71,462614.87,56.2
556503.71,67.61,41.71,462614.87,56.2
555872.07,67.62,41.72,462067.36,56.21
555607.52,67.67,41.77,462045.07,56.27
555607.52,67.67,41.77,462045.07,56.27
555342.96,67.72,41.82,462119.39,56.35
555078.4,67.77,41.87,462028.4,56.41
554817.33,67.82,41.92,462025.17,56.48
554551.61,67.87,41.97,462018.28,56.54
554285.89,67.92,42.02,462013.12,56.61
554208.48,67.98,42.08,463429.12,56.84
554208.48,67.98,42.08,463429.12,56.84
553942.76,68.03,42.13,463423.96,56.91
553865.35,68.09,42.19,463855.39,57.02
553632.81,68.14,42.24,463859.85,57.09
553368.25,68.19,42.29,463822.65,57.16
553324.02,68.26,42.36,463831.94,57.22
553059.46,68.31,42.41,463887.81,57.29
553059.46,68.31,42.41,463887.81,57.29
550975.02,68.73,42.83,463830.49,57.86
550975.02,68.73,42.83,463830.49,57.86
550710.46,68.78,42.89,463771.42,57.92
550449.39,68.83,42.94,464103.84,58.04
550449.39,68.83,42.94,464103.84,58.04
550183.67,68.89,42.99,463990.82,58.1
550183.67,68.89,42.99,463990.82,58.1
550283.87,68.99,43.09,464435.54,58.22
550051.33,69.04,43.15,464440.01,58.3
549668.3,69.04,43.14,463955.31,58.27
549592.05,69.1,43.2,463934.69,58.33
549327.5,69.15,43.26,463911.48,58.4
549030.5,69.14,43.25,463924.87,58.42
548765.94,69.2,43.3,463906.79,58.5
548689.69,69.26,43.36,463883.62,58.55
548425.13,69.31,43.42,464043.44,58.65
548348.88,69.37,43.48,464076.64,58.71
548348.88,69.37,43.48,464076.64,58.71
548348.88,69.37,43.48,464076.64,58.71
548087.81,69.43,43.53,464038.66,58.78
548269.76,69.49,43.6,464023.69,58.81
548331.04,69.56,43.66,464004.31,58.86
547958.02,69.55,43.66,464542.25,58.96
547666.76,69.54,43.65,464105.93,58.93
547666.76,69.54,43.65,464105.93,58.93
547419.89,69.6,43.7,464465.57,59.05
547597.2,69.66,43.77,464765.81,59.12
547519.78,69.72,43.83,465297.48,59.25
547625.79,69.83,43.93,465369.68,59.34
547774.51,69.9,44.01,465362.31,59.38
547541.97,69.96,44.06,465353.27,59.46
547550.43,69.96,44.07,465364.74,59.46
546918.8,69.97,44.07,464679.22,59.45
546654.24,70.02,44.13,464655.59,59.52
546271.22,70.02,44.12,464649.6,59.55
546006.66,70.07,44.18,464647.45,59.63
546123.36,70.14,44.25,464671.81,59.68
546301.82,70.21,44.31,464647.42,59.71
546037.27,70.26,44.37,464640.92,59.79
545961.01,70.32,44.43,464624.35,59.85
545304.72,70.33,44.44,464050.17,59.85
545043.65,70.39,44.5,464395.26,59.97
544660.62,70.38,44.49,464402.49,60.01
544587.86,70.45,44.56,464383.95,60.07
544246.61,70.44,44.54,464490.29,60.11
544423.91,70.5,44.61,464416.87,60.14
544216.69,70.5,44.61,464096.38,60.12
544127.86,70.58,44.69,464234.34,60.21
543744.84,70.57,44.68,464194.62,60.24
543744.84,70.57,44.68,464194.62,60.24
544032.38,70.7,44.81,464691.43,60.39
544032.38,70.7,44.81,464691.43,60.39
543741.12,70.69,44.8,465489.14,60.52
543508.59,70.75,44.86,465493.6,60.6
543244.03,70.81,44.92,465456.4,60.67
543430.76,70.88,44.99,465438.34,60.7
543166.2,70.93,45.05,465560.51,60.8
543166.2,70.93,45.05,465560.51,60.8
542995.86,70.94,45.05,465019.12,60.75
542844.47,71.0,45.11,465793.62,60.92
543224.35,71.07,45.18,465793.86,60.94
542959.79,71.13,45.24,465675.27,61.0
542648.21,71.13,45.24,465647.66,61.04
542648.21,71.13,45.24,465647.66,61.04
542387.14,71.19,45.3,465641.1,61.11
542121.42,71.25,45.36,466074.55,61.25
542299.88,71.31,45.43,466123.78,61.3
542299.88,71.31,45.43,466123.78,61.3
542420.35,71.42,45.54,466262.39,61.4
542187.81,71.49,45.6,466264.48,61.48
542029.77,71.48,45.59,466148.56,61.47
542035.07,71.48,45.59,466150.59,61.47
541383.16,71.49,45.6,465556.92,61.48
541383.16,71.49,45.6,465556.92,61.48
541118.61,71.55,45.66,465534.63,61.56
541042.36,71.62,45.73,465509.78,61.62
540777.8,71.68,45.79,465493.16,61.7
540840.24,71.75,45.86,465466.01,61.75
540840.24,71.75,45.86,465466.01,61.75
540575.68,71.81,45.92,465497.66,61.83
540278.68,71.8,45.91,465594.09,61.87
540057.85,71.79,45.9,465490.21,61.88
540123.77,71.86,45.97,466021.96,62.0
539916.56,71.86,45.97,465732.2,61.98
539655.49,71.92,46.03,465697.5,62.06
539655.49,71.92,46.03,465697.5,62.06
539389.77,71.98,46.09,465867.63,62.17
539124.05,72.04,46.15,465727.32,62.23
539124.05,72.04,46.15,465727.32,62.23
538858.33,72.1,46.21,465680.06,62.31
538625.79,72.16,46.28,465674.85,62.39
538548.38,72.23,46.35,465546.91,62.44
538548.38,72.23,46.35,465546.91,62.44
538550.71,72.23,46.35,465549.58,62.44
538621.41,72.3,46.42,466849.73,62.67
538351.88,72.31,46.43,466584.77,62.67
538087.32,72.38,46.49,466557.24,62.75
537822.77,72.44,46.55,466620.4,62.85
537558.21,72.5,46.62,466612.84,62.93
537357.88,72.55,46.67,466534.97,62.99
537357.88,72.55,46.67,466534.97,62.99
537062.28,72.54,46.66,466332.69,62.99
536801.21,72.61,46.72,466283.5,63.07
537020.05,72.68,46.8,466281.96,63.11
537020.05,72.68,46.8,466281.96,63.11
536754.33,72.74,46.86,466348.92,63.2
536529.03,72.81,46.93,466418.0,63.3
536529.03,72.81,46.93,466418.0,63.3
536222.89,72.87,46.99,466250.96,63.36
535990.36,72.94,47.05,466245.59,63.45
535725.8,73.0,47.12,466217.65,63.53
535461.24,73.06,47.18,466282.86,63.62
535196.68,73.13,47.24,466271.18,63.71
535196.68,73.13,47.24,466271.18,63.71
534963.89,73.2,47.31,467553.97,63.97
534680.99,73.19,47.31,467577.32,64.01
534563.88,73.28,47.4,466993.18,64.02
534597.06,73.38,47.5,466995.57,64.1
534597.06,73.38,47.5,466995.57,64.1
534597.06,73.38,47.5,466995.57,64.1
534364.53,73.45,47.57,467000.03,64.19
534364.53,73.45,47.57,467000.03,64.19
534288.28,73.52,47.64,466976.0,64.26
534288.28,73.52,47.64,466976.0,64.26
534288.28,73.52,47.64,466976.0,64.26
534288.28,73.52,47.64,466976.0,64.26
534288.28,73.52,47.64,466976.0,64.26
534023.72,73.59,47.71,466938.92,64.34
533282.21,73.59,47.71,466160.34,64.33
533282.21,73.59,47.71,466160.34,64.33
533282.21,73.59,47.71,466160.34,64.33
533344.65,73.66,47.78,466128.1,64.38
533407.09,73.74,47.86,466194.43,64.45
533142.53,73.8,47.92,466276.15,64.55
531058.09,74.34,48.46,466218.82,65.26
531248.4,74.41,48.53,466174.23,65.3
531170.99,74.49,48.61,466149.21,65.37
531093.58,74.56,48.68,467536.04,65.64
530829.02,74.63,48.75,467484.75,65.72
530829.02,74.63,48.75,467484.75,65.72
530751.6,74.7,48.82,467958.37,65.86
530490.53,74.77,48.89,467947.61,65.95
530243.66,74.84,48.96,468153.59,66.08
530243.66,74.84,48.96,468153.59,66.08
529999.51,74.91,49.04,468003.56,66.15
529693.37,74.97,49.1,467903.24,66.23
529460.84,75.05,49.17,467899.39,66.32
529079.45,75.04,49.17,467355.66,66.29
529079.45,75.04,49.17,467355.66,66.29
528782.46,75.04,49.16,467355.83,66.32
528485.46,75.03,49.15,467006.1,66.3
528634.18,75.11,49.24,466998.73,66.35
528634.18,75.11,49.24,466998.73,66.35
528634.18,75.11,49.24,466998.73,66.35
528369.62,75.18,49.31,467031.94,66.45
528369.62,75.18,49.31,467031.94,66.45
528105.06,75.25,49.37,466994.36,66.54
528105.06,75.25,49.37,466994.36,66.54
528105.06,75.25,49.37,466994.36,66.54
528105.06,75.25,49.37,466994.36,66.54
528028.81,75.33,49.45,466971.53,66.62
528028.81,75.33,49.45,466971.53,66.62
527952.56,75.4,49.53,467010.6,66.7
527735.91,75.4,49.52,466692.79,66.67
527577.87,75.39,49.51,466541.29,66.67
527577.87,75.39,49.51,466541.29,66.67
527501.62,75.47,49.59,466522.69,66.74
527237.07,75.54,49.66,466544.89,66.84
527237.07,75.54,49.66,466544.89,66.84
526975.99,75.61,49.73,466539.57,66.94
526975.99,75.61,49.73,466539.57,66.94
526710.27,75.68,49.8,466624.42,67.04
526444.55,75.75,49.87,466518.53,67.13
526178.83,75.82,49.94,466473.59,67.22
526106.07,75.9,50.02,466461.49,67.29
526106.07,75.9,50.02,466461.49,67.29
525873.53,75.97,50.1,466457.64,67.39
525608.97,76.05,50.17,466429.21,67.48
525344.42,76.12,50.24,466480.9,67.59
525129.17,76.11,50.24,466303.11,67.58
525129.17,76.11,50.24,466303.11,67.58
524864.61,76.18,50.31,466283.2,67.68
525041.91,76.26,50.39,466269.29,67.72
524780.84,76.33,50.46,466359.71,67.84
524577.98,76.33,50.46,466752.49,67.91
524577.98,76.33,50.46,466752.49,67.91
524577.98,76.33,50.46,466752.49,67.91
524312.26,76.4,50.53,467014.7,68.05
524055.97,76.48,50.6,466669.49,68.1
523672.95,76.47,50.6,466281.43,68.09
523595.53,76.55,50.68,466266.43,68.17
523595.53,76.55,50.68,466266.43,68.17
523595.53,76.55,50.68,466266.43,68.17
523772.84,76.63,50.76,467820.54,68.44
523497.69,76.7,50.83,467756.29,68.53
523497.69,76.7,50.83,467756.29,68.53
523265.15,76.78,50.91,467752.11,68.63
523000.6,76.85,50.98,467723.64,68.73
522736.04,76.93,51.06,467757.01,68.84
522736.04,76.93,51.06,467757.01,68.84
522471.48,77.0,51.13,467737.1,68.94
522210.41,77.08,51.21,467715.28,69.03
521944.69,77.15,51.28,468037.11,69.18
521900.46,77.24,51.37,468046.4,69.27
521634.74,77.31,51.44,467790.34,69.33
521482.85,77.32,51.45,467455.78,69.31
521217.13,77.39,51.52,467373.7,69.4
520984.59,77.47,51.6,467375.79,69.5
520984.59,77.47,51.6,467375.79,69.5
520908.34,77.56,51.69,467355.17,69.58
520832.09,77.64,51.77,467332.0,69.66
520567.53,77.71,51.85,467297.2,69.76
520491.28,77.8,51.93,467330.4,69.85
520230.15,77.79,51.92,467306.74,69.88
520232.01,77.79,51.92,467412.41,69.89
520297.94,77.87,52.01,467378.97,69.95
520220.53,77.96,52.09,467919.18,70.12
520220.53,77.96,52.09,467919.18,70.12
519955.97,78.04,52.17,468286.0,70.28
519696.06,78.11,52.25,468486.41,70.42
520588.89,78.37,52.5,469757.46,70.71
520116.2,78.41,52.55,469671.66,70.81
519883.67,78.5,52.63,469666.46,70.91
519725.63,78.49,52.62,469514.95,70.91
519461.07,78.57,52.7,469487.43,71.01
519461.07,78.57,52.7,469487.43,71.01
519461.07,78.57,52.7,469487.43,71.01
518973.92,78.61,52.75,468706.2,71.0
518709.36,78.69,52.83,468793.24,71.12
518444.8,78.77,52.91,468698.14,71.21
518183.73,78.85,52.99,468775.11,71.33
518106.32,78.94,53.07,469203.69,71.49
518028.91,79.02,53.16,469595.29,71.64
518123.37,79.12,53.25,469594.71,71.71
517857.65,79.2,53.33,469671.54,71.83
517781.4,79.28,53.42,469647.38,71.91
517525.1,79.37,53.5,469546.55,72.01
517525.1,79.37,53.5,469546.55,72.01
517308.45,79.36,53.5,469529.32,72.03
517033.31,79.44,53.58,469459.83,72.13
517187.2,79.53,53.67,469494.62,72.2
517365.67,79.62,53.75,469466.68,72.24
517365.67,79.62,53.75,469466.68,72.24
517133.13,79.7,53.84,469462.45,72.36
516868.57,79.78,53.92,469434.64,72.46
516604.01,79.87,54.0,469479.66,72.58
516307.02,79.86,54.0,469438.32,72.61
515923.99,79.86,54.0,469419.1,72.66
515659.43,79.94,54.08,469390.72,72.77
515659.43,79.94,54.08,469390.72,72.77
515659.43,79.94,54.08,469390.72,72.77
515398.36,80.03,54.16,469381.83,72.88
515398.36,80.03,54.16,469381.83,72.88
515132.64,80.11,54.25,469535.98,73.02
514945.81,80.2,54.34,469506.97,73.13
514713.28,80.29,54.43,469502.73,73.24
514895.23,80.38,54.52,469695.08,73.32
514785.46,80.38,54.52,469588.97,73.32
514440.85,80.45,54.59,469430.81,73.41
514363.44,80.54,54.68,469300.59,73.48
514286.03,80.63,54.77,469464.91,73.6
514078.81,80.63,54.76,470480.65,73.79
514140.09,80.72,54.86,470954.36,73.94
514326.01,80.82,54.96,470947.09,74.0
514336.56,80.82,54.96,470991.91,74.01
514336.56,80.82,54.96,470991.91,74.01
514072.0,80.9,55.04,470965.64,74.12
514072.0,80.9,55.04,470965.64,74.12
513807.44,80.99,55.13,471007.74,74.24
513810.29,80.99,55.13,471058.25,74.25
513810.29,80.99,55.13,471058.25,74.25
513545.73,81.08,55.22,471093.38,74.37
513469.48,81.17,55.31,471115.89,74.47
513208.41,81.26,55.4,471308.94,74.62
513132.16,81.35,55.49,471287.16,74.71
512866.44,81.43,55.58,471166.48,74.81
512866.44,81.43,55.58,471166.48,74.81
512483.41,81.43,55.58,470749.13,74.8
512483.41,81.43,55.58,470749.13,74.8
512407.16,81.53,55.67,470725.87,74.9
512589.11,81.62,55.76,470722.89,74.95
512360.45,81.71,55.85,470642.96,75.06
512360.45,81.71,55.85,470642.96,75.06
512153.24,81.71,55.85,470676.41,75.09
511770.21,81.71,55.85,470672.94,75.15
511692.8,81.8,55.94,470673.44,75.24
511460.26,81.9,56.04,470663.63,75.36
511460.26,81.9,56.04,470663.63,75.36
511195.7,81.98,56.13,470640.7,75.48
510892.93,82.07,56.21,470544.2,75.59
510954.21,82.16,56.31,471928.27,75.89
511131.51,82.25,56.4,472334.76,76.01
510793.06,82.25,56.39,471957.99,75.99
510528.5,82.34,56.48,472299.2,76.17
510268.59,82.43,56.57,472207.54,76.28
510224.82,82.56,56.7,473790.55,76.66
510224.82,82.56,56.7,473790.55,76.66
510688.73,82.76,56.91,473330.69,76.71
510350.28,82.76,56.9,473142.01,76.73
510444.74,82.86,57.01,473141.43,76.81
510061.72,82.86,57.01,472705.0,76.79
510061.72,82.86,57.01,472705.0,76.79
510061.72,82.86,57.01,472705.0,76.79
509829.18,82.96,57.11,472707.09,76.92
510007.65,83.05,57.2,472678.54,76.97
510007.65,83.05,57.2,472678.54,76.97
509743.09,83.14,57.29,472650.12,77.09
509478.53,83.24,57.38,472703.37,77.23
509478.53,83.24,57.38,472703.37,77.23
509213.98,83.33,57.48,472651.8,77.35
508952.91,83.42,57.57,472650.47,77.47
508687.19,83.52,57.67,472730.45,77.61
508687.19,83.52,57.67,472730.45,77.61
508687.19,83.52,57.67,472730.45,77.61
508687.19,83.52,57.67,472730.45,77.61
508529.15,83.51,57.66,472578.95,77.61
508993.58,83.73,57.87,473463.5,77.88
508761.04,83.83,57.97,473463.78,78.01
508761.04,83.83,57.97,473463.78,78.01
508761.04,83.83,57.97,473463.78,78.01
508496.48,83.92,58.07,473430.76,78.13
508420.23,84.02,58.17,473489.71,78.25
508155.67,84.12,58.26,473547.89,78.39
507891.12,84.21,58.36,473505.43,78.51
507508.09,84.21,58.36,473474.3,78.57
507686.56,84.31,58.46,473438.81,78.62
507686.56,84.31,58.46,473438.81,78.62
507425.49,84.41,58.56,473414.01,78.75
507042.46,84.41,58.56,474011.06,78.91
506776.74,84.51,58.65,474360.4,79.1
506776.74,84.51,58.65,474360.4,79.1
506720.96,84.64,58.79,474375.01,79.23
506648.2,84.74,58.89,474249.32,79.32
506172.54,84.8,58.95,473869.88,79.39
506172.54,84.8,58.95,473869.88,79.39
505940.0,84.9,59.06,473865.7,79.52
505675.44,85.0,59.15,473919.34,79.67
505675.44,85.0,59.15,473919.34,79.67
505736.72,85.11,59.26,473912.42,79.75
505736.72,85.11,59.26,473912.42,79.75
505668.73,85.21,59.36,473551.8,79.8
505404.18,85.31,59.46,473558.42,79.93
505572.06,85.41,59.56,475250.11,80.28
505572.06,85.41,59.56,475250.11,80.28
505307.5,85.51,59.66,475180.79,80.41
504932.61,85.51,59.66,474757.37,80.4
504671.54,85.61,59.76,474733.01,80.53
504627.31,85.72,59.88,474742.3,80.65
504361.59,85.82,59.98,474886.19,80.81
504285.34,85.93,60.08,474865.57,80.91
504463.8,86.03,60.18,474843.79,80.98
504198.08,86.13,60.28,474690.77,81.09
503815.06,86.13,60.29,474716.5,81.16
503549.34,86.23,60.39,474705.91,81.3
503316.8,86.34,60.5,474708.0,81.43
503316.8,86.34,60.5,474708.0,81.43
503052.24,86.45,60.6,474679.58,81.57
503052.24,86.45,60.6,474679.58,81.57
503052.24,86.45,60.6,474679.58,81.57
502787.69,86.55,60.71,474766.44,81.73
502966.15,86.65,60.81,474741.53,81.79
502893.39,86.76,60.91,474737.98,81.9
502628.83,86.86,61.02,474842.53,82.06
502628.83,86.86,61.02,474985.93,82.09
502367.76,86.97,61.13,475178.64,82.26
502367.76,86.97,61.13,475133.17,82.25
502367.76,86.97,61.13,475078.44,82.24
502160.54,86.97,61.12,474967.32,82.26
501777.52,86.97,61.13,475081.76,82.34
501669.58,87.1,61.26,475690.62,82.59
501669.58,87.1,61.26,475690.62,82.59
501334.52,87.2,61.35,474952.47,82.61
501257.11,87.31,61.46,474846.66,82.71
500902.95,87.4,61.56,474560.84,82.8
500964.23,87.51,61.67,474542.24,82.89
500731.69,87.62,61.78,474544.32,83.04
500731.69,87.62,61.78,474656.68,83.06
500654.28,87.73,61.89,476016.12,83.41
500654.28,87.73,61.89,476016.12,83.41
500389.72,87.84,62.0,475981.37,83.55
500125.16,87.94,62.11,476066.97,83.71
499860.6,88.05,62.21,475979.86,83.85
499816.37,88.17,62.33,475989.16,83.97
499538.51,88.17,62.33,475723.89,83.97
499538.51,88.17,62.33,475723.89,83.97
499600.95,88.28,62.45,475684.08,84.06
499853.08,88.39,62.55,475725.09,84.12
499695.04,88.38,62.54,475572.06,84.12
499346.84,88.39,62.55,475527.1,84.18
499085.77,88.5,62.67,475519.62,84.33
499085.77,88.5,62.67,475519.62,84.33
499009.52,88.62,62.78,475518.01,84.45
498743.8,88.73,62.89,475640.21,84.62
498487.5,88.84,63.0,475727.89,84.78
498487.5,88.84,63.0,475727.89,84.78
498212.36,88.95,63.11,475502.33,84.9
498332.54,89.07,63.23,475580.61,85.0
498332.54,89.07,63.23,475580.61,85.0
498332.54,89.07,63.23,475580.61,85.0
498174.5,89.06,63.22,475429.11,85.0
497941.97,89.18,63.34,475433.58,85.15
498119.27,89.29,63.45,475401.28,85.22
497736.25,89.29,63.46,475351.46,85.28
497471.69,89.41,63.57,475314.38,85.43
497471.69,89.41,63.57,475314.38,85.43
497648.99,89.51,63.68,476790.94,85.76
497384.43,89.63,63.79,476872.66,85.93
497384.43,89.63,63.79,476872.66,85.93
497177.22,89.63,63.79,476513.32,85.9
497177.22,89.63,63.79,476513.32,85.9
497099.81,89.75,63.91,476866.16,86.09
496835.25,89.86,64.02,476850.77,86.25
496574.18,89.98,64.14,476792.42,86.39
496529.95,90.1,64.26,476801.71,86.52
496283.08,90.22,64.38,477386.23,86.78
496208.45,90.37,64.53,477263.6,86.92
495825.43,90.38,64.54,476743.76,86.9
495825.43,90.38,64.54,476743.76,86.9
495349.76,90.46,64.62,476249.17,86.97
495349.76,90.46,64.62,476249.17,86.97
495528.23,90.57,64.73,476224.19,87.04
495451.98,90.69,64.85,476206.78,87.16
495219.44,90.81,64.98,476208.87,87.32
495219.44,90.81,64.98,476208.87,87.32
494954.88,90.93,65.09,476174.42,87.48
494690.33,91.05,65.21,476255.88,87.65
494690.33,91.05,65.21,476255.88,87.65
494425.77,91.17,65.33,476198.37,87.8
494084.51,91.16,65.33,476091.4,87.84
493823.44,91.28,65.45,476095.9,88.01
493440.42,91.29,65.46,476142.8,88.09
493364.17,91.42,65.59,476109.53,88.22
493364.17,91.42,65.59,476109.53,88.22
493546.12,91.53,65.7,476093.33,88.29
493546.12,91.53,65.7,476093.33,88.29
493546.12,91.53,65.7,476093.33,88.29
493546.12,91.53,65.7,476093.33,88.29
493163.1,91.54,65.71,476405.85,88.43
492916.23,91.66,65.83,476854.7,88.68
493093.53,91.78,65.95,476764.1,88.74
493093.53,91.78,65.95,476764.1,88.74
493164.23,91.9,66.07,476654.26,88.82
493137.7,91.98,66.15,478272.71,89.2
493348.19,92.1,66.27,478277.67,89.28
493272.59,92.16,66.33,478151.69,89.34
493076.46,92.3,66.47,477866.09,89.45
492722.3,92.41,66.58,477649.43,89.58
492646.05,92.53,66.7,477628.78,89.71
492413.51,92.66,66.83,477629.07,89.88
492148.95,92.79,66.96,477604.06,90.04
491765.93,92.8,66.97,477588.04,90.12
491468.93,92.8,66.97,477266.24,90.11
491392.68,92.92,67.1,477311.74,90.26
491128.12,93.05,67.22,477299.63,90.43
491128.12,93.05,67.22,477299.63,90.43
491128.12,93.05,67.22,477299.63,90.43
491190.56,93.18,67.35,477274.34,90.54
491190.56,93.18,67.35,477274.34,90.54
491190.56,93.18,67.35,477274.34,90.54
491256.49,93.3,67.48,477249.9,90.64
491179.08,93.43,67.61,478068.94,90.94
491179.08,93.43,67.61,478068.94,90.94
491179.08,93.43,67.61,478068.94,90.94
491179.08,93.43,67.61,478068.94,90.94
490914.52,93.56,67.74,478143.66,91.13
490653.45,93.69,67.87,478076.21,91.29
490830.75,93.81,67.98,478101.06,91.37
490565.03,93.94,68.11,478360.21,91.6
490308.74,94.07,68.24,478127.6,91.73
490308.74,94.07,68.24,478127.6,91.73
490308.74,94.07,68.24,478127.6,91.73
490101.52,94.07,68.25,477550.31,91.66
489826.38,94.2,68.37,477496.01,91.83
489593.84,94.33,68.51,477496.3,92.0
489329.28,94.47,68.64,477463.28,92.17
489064.72,94.6,68.78,477459.01,92.35
488800.17,94.73,68.91,477458.8,92.53
488512.59,94.73,68.91,478521.77,92.79
488251.52,94.87,69.05,478752.77,93.02
488164.68,95.0,69.18,478784.26,93.17
488164.68,95.0,69.18,478784.26,93.17
487929.79,95.01,69.19,478539.76,93.18
487885.56,95.15,69.33,478549.05,93.33
487885.56,95.15,69.33,478549.05,93.33
487885.56,95.15,69.33,478549.05,93.33
488064.02,95.27,69.46,478522.85,93.41
487798.3,95.41,69.59,478361.11,93.56
487542.01,95.55,69.73,478323.77,93.74
487542.01,95.55,69.73,478323.77,93.74
487542.01,95.55,69.73,478323.77,93.74
487266.87,95.68,69.86,478271.74,93.91
487005.79,95.82,70.0,478255.99,94.09
487068.23,95.95,70.13,478303.98,94.22
487068.23,95.95,70.13,478303.98,94.22
487068.23,95.95,70.13,478303.98,94.22
486802.51,96.09,70.27,478388.24,94.43
486536.79,96.23,70.41,478374.27,94.61
486536.79,96.23,70.41,478374.27,94.61
486271.07,96.36,70.55,478265.87,94.78
486010.0,96.5,70.69,478265.39,94.97
