ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432332.42,96.82,83.48,431479.83,96.63
432173.72,96.82,83.48,431357.7,96.64
432173.72,96.82,83.48,431357.7,96.64
432173.72,96.82,83.48,431357.7,96.64
432173.72,96.82,83.48,431357.7,96.64
432173.72,96.82,83.48,431357.7,96.64
432173.72,96.82,83.48,431403.29,96.65
432173.72,96.82,83.48,431403.29,96.65
432173.72,96.82,83.48,431403.29,96.65
432173.72,96.82,83.48,431357.7,96.64
432173.72,96.82,83.48,431357.7,96.64
432173.72,96.82,83.48,431357.7,96.64
432173.72,96.82,83.48,431357.7,96.64
432173.72,96.82,83.48,431357.7,96.64
432173.72,96.82,83.48,431357.7,96.64
432173.72,96.82,83.48,431357.7,96.64
432173.72,96.82,83.48,431357.7,96.64
432173.72,96.82,83.48,431357.7,96.64
432173.72,96.82,83.48,431357.7,96.64
432173.72,96.82,83.48,431357.7,96.64
432173.72,96.82,83.48,431357.7,96.64
432173.72,96.82,83.48,431357.7,96.64
432173.72,96.82,83.48,431357.7,96.64
432173.72,96.82,83.48,431357.7,96.64
432173.72,96.82,83.48,431357.7,96.64
432173.72,96.82,83.48,431407.21,96.65
432173.72,96.82,83.48,431407.21,96.65
432173.72,96.82,83.48,431407.21,96.65
432173.72,96.82,83.48,431407.21,96.65
432173.72,96.82,83.48,431407.21,96.65
432173.72,96.82,83.48,431407.21,96.65
432173.72,96.82,83.48,431407.21,96.65
432173.72,96.82,83.48,431407.21,96.65
432173.72,96.82,83.48,431407.21,96.65
432173.72,96.82,83.48,431407.21,96.65
432173.72,96.82,83.48,431407.21,96.65
432173.72,96.82,83.48,431407.21,96.65
432173.72,96.82,83.48,431407.21,96.65
432173.72,96.82,83.48,431407.21,96.65
432173.72,96.82,83.48,431407.21,96.65
432173.72,96.82,83.48,431407.21,96.65
432173.72,96.82,83.48,431408.41,96.65
432173.72,96.82,83.48,431408.41,96.65
432173.72,96.82,83.48,431408.41,96.65
432173.72,96.82,83.48,431408.41,96.65
432173.72,96.82,83.48,431408.41,96.65
432180.2,96.83,83.48,431522.38,96.68
432180.2,96.83,83.48,431522.38,96.68
432180.2,96.83,83.48,431522.38,96.68
432180.2,96.83,83.48,431522.38,96.68
432180.2,96.83,83.48,431522.38,96.68
432180.2,96.83,83.48,431522.38,96.68
432180.2,96.83,83.48,431522.38,96.68
432182.79,96.83,83.48,431524.97,96.68
432182.79,96.83,83.48,431524.97,96.68
432182.79,96.83,83.48,431524.97,96.68
432182.79,96.83,83.48,431524.97,96.68
432182.79,96.83,83.48,431524.97,96.68
432182.79,96.83,83.48,431524.97,96.68
432182.79,96.83,83.48,431524.97,96.68
432182.79,96.83,83.48,431524.97,96.68
432024.09,96.83,83.48,431371.36,96.68
432024.09,96.83,83.48,431371.36,96.68
432024.09,96.83,83.48,431371.36,96.68
432024.09,96.83,83.48,431371.36,96.68
432024.09,96.83,83.48,431371.36,96.68
432024.09,96.83,83.48,431371.36,96.68
432024.09,96.83,83.48,431371.36,96.68
432024.09,96.83,83.48,431371.36,96.68
432024.09,96.83,83.48,431371.36,96.68
432024.09,96.83,83.48,431371.36,96.68
432024.09,96.83,83.48,431371.36,96.68
432024.09,96.83,83.48,431371.36,96.68
432024.09,96.83,83.48,431371.36,96.68
432024.09,96.83,83.48,431371.36,96.68
432024.09,96.83,83.48,431371.36,96.68
432024.09,96.83,83.48,431371.36,96.68
432024.09,96.83,83.48,431371.36,96.68
432024.09,96.83,83.48,431371.36,96.68
432024.09,96.83,83.48,431371.36,96.68
432024.09,96.83,83.48,431416.95,96.69
432024.09,96.83,83.48,431416.95,96.69
432024.09,96.83,83.48,431416.95,96.69
432024.09,96.83,83.48,431416.95,96.69
432024.09,96.83,83.48,431416.95,96.69
432024.09,96.83,83.48,431416.95,96.69
432024.09,96.83,83.48,431416.95,96.69
432024.09,96.83,83.48,431416.95,96.69
432024.09,96.83,83.48,431416.95,96.69
432024.09,96.83,83.48,431416.95,96.69
432024.09,96.83,83.48,431416.95,96.69
432024.09,96.83,83.48,431416.95,96.69
432024.09,96.83,83.48,431416.95,96.69
432024.09,96.83,83.48,431416.95,96.69
432024.09,96.83,83.48,431416.95,96.69
432024.09,96.83,83.48,431416.95,96.69
432024.09,96.83,83.48,431416.95,96.69
432024.09,96.83,83.48,431416.95,96.69
432024.09,96.83,83.48,431416.95,96.69
432024.09,96.83,83.48,431416.95,96.69
432024.09,96.83,83.48,431416.95,96.69
432024.09,96.83,83.48,431416.95,96.69
432024.09,96.83,83.48,431416.95,96.69
432024.09,96.83,83.48,431416.95,96.69
432024.09,96.83,83.48,431416.95,96.69
431914.09,96.82,83.48,431306.95,96.69
431914.09,96.82,83.48,431306.95,96.69
431914.09,96.82,83.48,431306.95,96.69
431914.09,96.82,83.48,431306.95,96.69
431914.09,96.82,83.48,431306.95,96.69
431914.09,96.82,83.48,431306.95,96.69
431914.09,96.82,83.48,431306.95,96.69
431914.09,96.82,83.48,431306.95,96.69
431914.09,96.82,83.48,431306.95,96.69
431914.09,96.82,83.48,431306.95,96.69
431914.09,96.82,83.48,431306.95,96.69
431914.09,96.82,83.48,431306.95,96.69
431914.09,96.82,83.48,431269.0,96.68
431914.09,96.82,83.48,431269.0,96.68
431804.09,96.82,83.48,431159.0,96.68
431804.09,96.82,83.48,431159.0,96.68
431804.09,96.82,83.48,431159.0,96.68
431804.09,96.82,83.48,431159.0,96.68
431804.09,96.82,83.48,431159.0,96.68
431804.09,96.82,83.48,431159.0,96.68
431804.09,96.82,83.48,431159.0,96.68
431804.09,96.82,83.48,431200.87,96.69
431804.09,96.82,83.48,431173.25,96.68
431804.09,96.82,83.48,431173.25,96.68
431804.09,96.82,83.48,431173.25,96.68
431804.09,96.82,83.48,431173.25,96.68
431804.09,96.82,83.48,431173.25,96.68
431804.09,96.82,83.48,431173.25,96.68
431804.09,96.82,83.48,431174.79,96.68
431804.09,96.82,83.48,431174.79,96.68
431804.09,96.82,83.48,431174.79,96.68
431804.09,96.82,83.48,431174.79,96.68
431804.09,96.82,83.48,431174.79,96.68
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
431804.09,96.82,83.48,431205.01,96.69
430804.09,96.82,83.47,430205.01,96.68
430804.09,96.82,83.47,430205.01,96.68
430804.09,96.82,83.47,430205.01,96.68
430804.09,96.82,83.47,430205.01,96.68
430804.09,96.82,83.47,430205.01,96.68
430804.09,96.82,83.47,430205.01,96.68
430804.09,96.82,83.47,430205.01,96.68
430804.09,96.82,83.47,430205.01,96.68
430804.09,96.82,83.47,430205.01,96.68
430804.09,96.82,83.47,430205.01,96.68
430804.09,96.82,83.47,430205.01,96.68
430804.09,96.82,83.47,430205.01,96.68
430804.09,96.82,83.47,430205.01,96.68
430804.09,96.82,83.47,430205.01,96.68
430804.09,96.82,83.47,430205.01,96.68
430804.09,96.82,83.47,430205.01,96.68
430804.09,96.82,83.47,430205.01,96.68
430804.09,96.82,83.47,430205.01,96.68
430804.09,96.82,83.47,430205.01,96.68
430804.09,96.82,83.47,430205.01,96.68
430804.09,96.82,83.47,430205.01,96.68
430804.09,96.82,83.47,430205.01,96.68
430804.09,96.82,83.47,430205.01,96.68
430804.09,96.82,83.47,430205.01,96.68
430804.09,96.82,83.47,430205.01,96.68
430804.09,96.82,83.47,430205.01,96.68
430804.09,96.82,83.47,430249.89,96.69
430806.68,96.82,83.47,430251.09,96.69
430806.68,96.82,83.47,430251.09,96.69
430806.68,96.82,83.47,430251.09,96.69
430649.41,96.82,83.47,430093.82,96.69
430649.41,96.82,83.47,430093.82,96.69
430649.41,96.82,83.47,430093.82,96.69
430649.41,96.82,83.47,430048.93,96.68
430649.41,96.82,83.47,430048.93,96.68
430649.41,96.82,83.47,430048.93,96.68
430649.41,96.82,83.47,430048.93,96.68
430649.41,96.82,83.47,430048.93,96.68
430649.41,96.82,83.47,430048.93,96.68
430649.41,96.82,83.47,430048.93,96.68
430649.41,96.82,83.47,430048.93,96.68
430649.41,96.82,83.47,430048.93,96.68
430649.41,96.82,83.47,430048.93,96.68
430649.41,96.82,83.47,430048.93,96.68
430649.41,96.82,83.47,430048.93,96.68
430649.41,96.82,83.47,430048.93,96.68
430649.41,96.82,83.47,430048.93,96.68
430649.41,96.82,83.47,430048.93,96.68
430649.41,96.82,83.47,430048.93,96.68
430649.41,96.82,83.47,430048.93,96.68
430649.41,96.82,83.47,430048.93,96.68
430649.41,96.82,83.47,430048.93,96.68
430649.41,96.82,83.47,430048.93,96.68
430649.41,96.82,83.47,430048.93,96.68
430649.41,96.82,83.47,430048.93,96.68
430649.41,96.82,83.47,430048.93,96.68
430649.41,96.82,83.47,430048.93,96.68
430649.41,96.82,83.47,430048.93,96.68
430649.41,96.82,83.47,430048.93,96.68
430649.41,96.82,83.47,430048.93,96.68
430649.41,96.82,83.47,430048.93,96.68
430649.41,96.82,83.47,430048.93,96.68
430649.41,96.82,83.47,430048.93,96.68
430649.41,96.82,83.47,430048.93,96.68
430649.41,96.82,83.47,430048.93,96.68
429649.41,96.81,83.47,429048.93,96.67
429649.41,96.81,83.47,429048.93,96.67
429649.41,96.81,83.47,429048.93,96.67
429649.41,96.81,83.47,429048.93,96.67
429649.41,96.81,83.47,429048.93,96.67
429649.41,96.81,83.47,429048.93,96.67
429649.41,96.81,83.47,429048.93,96.67
429649.41,96.81,83.47,429048.93,96.67
429649.41,96.81,83.47,429048.93,96.67
429649.41,96.81,83.47,429048.93,96.67
429649.41,96.81,83.47,429048.93,96.67
429649.41,96.81,83.47,429048.93,96.67
429649.41,96.81,83.47,429048.93,96.67
429649.41,96.81,83.47,429048.93,96.67
429649.41,96.81,83.47,429048.93,96.67
429649.41,96.81,83.47,429048.93,96.67
429649.41,96.81,83.47,429048.93,96.67
429649.41,96.81,83.47,429048.93,96.67
429649.41,96.81,83.47,429048.93,96.67
429649.41,96.81,83.47,429048.93,96.67
429649.41,96.81,83.47,429048.93,96.67
429649.41,96.81,83.47,429048.93,96.67
429649.41,96.81,83.47,429048.93,96.67
429649.41,96.81,83.47,429095.67,96.68
429649.41,96.81,83.47,429095.67,96.68
429649.41,96.81,83.47,429095.67,96.68
429649.41,96.81,83.47,429095.67,96.68
429649.41,96.81,83.47,429095.67,96.68
429649.41,96.81,83.47,429095.67,96.68
429649.41,96.81,83.47,429095.67,96.68
429649.41,96.81,83.47,429095.67,96.68
429649.41,96.81,83.47,429095.67,96.68
429657.12,96.81,83.47,429104.0,96.69
429657.12,96.81,83.47,429071.14,96.68
429657.12,96.81,83.47,429071.14,96.68
429657.12,96.81,83.47,429071.14,96.68
429607.12,96.81,83.47,429021.14,96.68
429607.12,96.81,83.47,429021.14,96.68
429607.12,96.81,83.47,429021.14,96.68
429607.12,96.81,83.47,429021.14,96.68
429607.12,96.81,83.47,429021.14,96.68
429607.12,96.81,83.47,429021.14,96.68
429607.12,96.81,83.47,429021.14,96.68
429607.12,96.81,83.47,429056.73,96.69
429607.12,96.81,83.47,429056.73,96.69
429607.12,96.81,83.47,429056.73,96.69
429607.12,96.81,83.47,429056.73,96.69
429607.12,96.81,83.47,429031.51,96.68
429609.71,96.81,83.47,429060.56,96.69
429609.71,96.81,83.47,429060.56,96.69
429609.71,96.81,83.47,429060.56,96.69
429609.71,96.81,83.47,429060.56,96.69
429609.71,96.81,83.47,429060.56,96.69
429609.71,96.81,83.47,429060.56,96.69
429609.71,96.81,83.47,429060.56,96.69
429609.71,96.81,83.47,429060.56,96.69
429609.71,96.81,83.47,429060.56,96.69
429609.71,96.81,83.47,429060.56,96.69
429609.71,96.81,83.47,429060.56,96.69
429609.71,96.81,83.47,429060.56,96.69
429609.71,96.81,83.47,429060.56,96.69
429609.71,96.81,83.47,429060.56,96.69
429609.71,96.81,83.47,429060.56,96.69
429609.71,96.81,83.47,429060.56,96.69
429609.71,96.81,83.47,429060.56,96.69
429609.71,96.81,83.47,429060.56,96.69
429609.71,96.81,83.47,429060.56,96.69
429609.71,96.81,83.47,429060.56,96.69
429609.71,96.81,83.47,429060.56,96.69
429609.71,96.81,83.47,429060.56,96.69
429609.71,96.81,83.47,429060.56,96.69
429609.71,96.81,83.47,429060.56,96.69
429559.71,96.81,83.47,429010.56,96.69
429559.71,96.81,83.47,429010.56,96.69
429559.71,96.81,83.47,429010.56,96.69
429559.71,96.81,83.47,429010.56,96.69
429559.71,96.81,83.47,429010.56,96.69
429559.71,96.81,83.47,429010.56,96.69
429559.71,96.81,83.47,429010.56,96.69
429559.71,96.81,83.47,429010.56,96.69
429559.71,96.81,83.47,429010.56,96.69
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428559.71,96.8,83.46,428010.56,96.68
428269.71,96.8,83.46,427720.56,96.68
428269.71,96.8,83.46,427720.56,96.68
428269.71,96.8,83.46,427720.56,96.68
428269.71,96.8,83.46,427720.56,96.68
428269.71,96.8,83.46,427720.56,96.68
428269.71,96.8,83.46,427720.56,96.68
428269.71,96.8,83.46,427720.56,96.68
428269.71,96.8,83.46,427720.56,96.68
428269.71,96.8,83.46,427720.56,96.68
428269.71,96.8,83.46,427720.56,96.68
428269.71,96.8,83.46,427720.56,96.68
428269.71,96.8,83.46,427720.56,96.68
428269.71,96.8,83.46,427720.56,96.68
428269.71,96.8,83.46,427720.56,96.68
428269.71,96.8,83.46,427720.56,96.68
428269.71,96.8,83.46,427720.56,96.68
428269.71,96.8,83.46,427720.56,96.68
428269.71,96.8,83.46,427720.56,96.68
428269.71,96.8,83.46,427720.56,96.68
428269.71,96.8,83.46,427720.56,96.68
428269.71,96.8,83.46,427720.56,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427563.15,96.68
428112.31,96.8,83.46,427520.47,96.67
428112.31,96.8,83.46,427520.47,96.67
428112.31,96.8,83.46,427520.47,96.67
428112.31,96.8,83.46,427520.47,96.67
427954.9,96.8,83.46,427361.56,96.67
427954.9,96.8,83.46,427361.56,96.67
427954.9,96.8,83.46,427361.56,96.67
427954.9,96.8,83.46,427361.56,96.67
427954.9,96.8,83.46,427361.56,96.67
427954.9,96.8,83.46,427361.56,96.67
427954.9,96.8,83.46,427361.56,96.67
427954.9,96.8,83.46,427361.56,96.67
427954.9,96.8,83.46,427411.72,96.68
427954.9,96.8,83.46,427411.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427962.68,96.8,83.46,427414.72,96.68
427805.27,96.8,83.46,427257.31,96.68
427805.27,96.8,83.46,427257.31,96.68
427805.27,96.8,83.46,427257.31,96.68
427805.27,96.8,83.46,427257.31,96.68
427805.27,96.8,83.46,427257.31,96.68
427805.27,96.8,83.46,427257.31,96.68
427805.27,96.8,83.46,427257.31,96.68
427805.27,96.8,83.46,427257.31,96.68
427805.27,96.8,83.46,427257.31,96.68
427805.27,96.8,83.46,427257.31,96.68
427805.27,96.8,83.46,427257.31,96.68
427805.27,96.8,83.46,427257.31,96.68
427805.27,96.8,83.46,427257.31,96.68
427805.27,96.8,83.46,427257.31,96.68
427805.27,96.8,83.46,427257.31,96.68
427805.27,96.8,83.46,427257.31,96.68
427805.27,96.8,83.46,427257.31,96.68
427805.27,96.8,83.46,427257.31,96.68
427647.8,96.8,83.46,427098.4,96.68
427647.8,96.8,83.46,427098.4,96.68
427647.8,96.8,83.46,427098.4,96.68
427647.8,96.8,83.46,427098.4,96.68
427647.8,96.8,83.46,427098.4,96.68
427647.8,96.8,83.46,427098.4,96.68
427647.8,96.8,83.46,427098.4,96.68
427647.8,96.8,83.46,427098.4,96.68
427647.8,96.8,83.46,427098.4,96.68
427647.8,96.8,83.46,427098.4,96.68
427647.8,96.8,83.46,427098.4,96.68
427647.8,96.8,83.46,427098.4,96.68
427647.8,96.8,83.46,427098.4,96.68
427647.8,96.8,83.46,427098.4,96.68
427647.8,96.8,83.46,427098.4,96.68
427647.8,96.8,83.46,427098.4,96.68
427647.8,96.8,83.46,427098.4,96.68
427647.8,96.8,83.46,427098.4,96.68
427647.8,96.8,83.46,427098.4,96.68
427647.8,96.8,83.46,427098.4,96.68
427647.8,96.8,83.46,427098.4,96.68
427647.8,96.8,83.46,427098.4,96.68
427537.8,96.8,83.46,426988.4,96.68
427537.8,96.8,83.46,426988.4,96.68
