ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_806c-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_806c-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_806c-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_806c-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_806c-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
874462.3,17.94,4.32,240142.72,4.93
874514.24,17.95,4.33,240132.54,4.93
874566.17,17.95,4.33,240132.48,4.93
874429.96,17.95,4.33,241076.05,4.95
874273.69,17.95,4.33,240917.62,4.95
874495.01,17.95,4.33,241164.02,4.95
874546.94,17.96,4.34,241164.14,4.95
874368.69,17.96,4.33,240986.65,4.95
874232.49,17.96,4.34,240986.28,4.95
874284.42,17.96,4.34,240986.28,4.95
874539.48,17.97,4.35,241003.11,4.95
874383.2,17.97,4.34,240847.62,4.95
874435.13,17.97,4.35,240853.71,4.95
874655.41,17.98,4.36,240830.79,4.95
874707.34,17.98,4.36,240830.79,4.95
874759.28,17.98,4.36,242537.21,4.99
874811.21,17.99,4.37,242537.33,4.99
874513.68,17.98,4.36,242159.85,4.98
874377.48,17.98,4.36,242159.47,4.98
874223.06,17.98,4.36,242001.04,4.98
874394.87,17.99,4.37,242001.04,4.98
874446.81,17.99,4.37,242064.09,4.98
874498.74,18.0,4.38,242094.08,4.98
874362.53,18.0,4.38,242001.04,4.98
874583.85,18.0,4.38,242973.61,5.0
874447.65,18.0,4.38,243102.96,5.01
874150.12,18.0,4.38,242793.84,5.0
873872.11,18.0,4.37,242659.42,5.0
873594.09,17.99,4.37,242565.0,5.0
873594.09,17.99,4.37,242549.48,5.0
873765.9,18.0,4.38,242549.21,5.0
873987.22,18.0,4.38,242549.21,5.0
874039.15,18.01,4.39,242549.21,5.0
874091.09,18.01,4.39,242549.21,5.0
874143.02,18.02,4.39,242675.91,5.0
874143.02,18.02,4.39,242675.91,5.0
873855.49,18.01,4.39,242554.95,5.0
874076.81,18.02,4.4,242549.21,5.0
873922.11,18.01,4.39,242395.88,5.0
873785.9,18.02,4.39,243465.6,5.02
873649.7,18.02,4.4,243572.78,5.02
873701.63,18.02,4.4,243572.9,5.02
873873.44,18.03,4.41,243572.52,5.02
873737.23,18.03,4.41,243572.52,5.03
873742.82,18.03,4.41,243574.44,5.03
873464.8,18.02,4.4,243088.47,5.02
873315.22,18.02,4.4,243275.53,5.02
872998.74,18.02,4.4,242625.0,5.01
873050.67,18.02,4.4,242625.0,5.01
873102.6,18.02,4.4,242625.0,5.01
872966.4,18.02,4.4,243161.34,5.02
873221.45,18.03,4.41,243182.84,5.02
872930.19,18.03,4.41,243201.87,5.02
872793.99,18.03,4.41,243931.89,5.04
872793.99,18.03,4.41,243699.85,5.03
872799.57,18.03,4.41,243701.47,5.03
873020.89,18.03,4.41,243701.21,5.03
872723.37,18.03,4.41,243701.21,5.03
872445.35,18.03,4.41,243650.17,5.03
872507.01,18.03,4.41,243689.16,5.03
872370.8,18.03,4.41,243750.37,5.04
872234.6,18.03,4.41,243699.35,5.04
872018.57,18.03,4.4,243464.21,5.03
872070.5,18.03,4.41,243460.75,5.03
872242.31,18.04,4.41,243454.02,5.03
871964.3,18.03,4.41,243994.81,5.05
872232.42,18.04,4.42,243728.32,5.04
872144.91,18.04,4.42,243570.67,5.04
872201.74,18.04,4.42,243531.45,5.04
872066.16,18.04,4.42,244255.56,5.05
871929.95,18.04,4.42,244255.3,5.05
871793.75,18.04,4.42,244255.3,5.06
872021.82,18.05,4.43,244266.67,5.06
872021.82,18.05,4.43,244109.13,5.05
871727.54,18.05,4.43,244110.37,5.05
871779.48,18.05,4.43,244104.47,5.05
871790.65,18.05,4.43,244288.44,5.06
872011.97,18.06,4.44,244281.73,5.06
872063.9,18.06,4.44,244281.73,5.06
871776.38,18.06,4.44,244796.76,5.07
872103.97,18.06,4.44,245146.02,5.08
872155.9,18.07,4.45,245434.68,5.08
872207.83,18.07,4.45,245434.8,5.09
872207.83,18.07,4.45,245038.86,5.08
872207.83,18.07,4.45,244985.28,5.08
872259.76,18.08,4.46,244984.9,5.08
872311.7,18.08,4.46,244984.9,5.08
872143.07,18.08,4.46,245237.65,5.08
872006.86,18.08,4.46,245237.65,5.08
872228.18,18.09,4.47,245311.73,5.09
872091.98,18.09,4.47,245287.39,5.09
872143.91,18.09,4.47,245426.71,5.09
872195.84,18.1,4.47,246034.44,5.1
872367.65,18.1,4.48,246034.18,5.11
872089.04,18.1,4.48,245742.65,5.1
871791.51,18.09,4.47,245945.96,5.1
871655.3,18.09,4.47,245945.96,5.11
871519.1,18.09,4.47,245975.92,5.11
871382.89,18.1,4.47,245952.85,5.11
871246.69,18.1,4.48,246361.99,5.12
871501.74,18.1,4.48,246112.2,5.11
871727.97,18.11,4.49,246044.54,5.11
871468.88,18.11,4.49,247130.41,5.13
871477.47,18.11,4.49,246948.29,5.13
871698.79,18.12,4.5,246948.03,5.13
871750.72,18.12,4.5,246948.03,5.13
871463.2,18.12,4.5,246948.03,5.13
871635.01,18.12,4.5,246978.52,5.13
871890.06,18.13,4.51,246955.11,5.13
871680.49,18.13,4.51,246735.35,5.13
871686.07,18.13,4.51,246736.96,5.13
871907.39,18.13,4.51,246729.88,5.13
872127.67,18.14,4.52,247433.36,5.15
872135.12,18.14,4.52,247461.98,5.15
872135.12,18.14,4.52,247529.06,5.15
872187.05,18.14,4.52,247998.29,5.16
871915.94,18.14,4.52,247641.88,5.15
871779.74,18.14,4.52,247981.81,5.16
871831.67,18.14,4.52,247981.92,5.16
872086.73,18.15,4.53,247981.55,5.16
872138.66,18.16,4.53,247981.55,5.16
872002.45,18.16,4.54,248008.33,5.16
871704.93,18.15,4.53,247821.25,5.16
871926.25,18.16,4.54,247809.59,5.16
871790.04,18.16,4.54,247794.46,5.16
871790.04,18.16,4.54,248131.0,5.17
871790.04,18.16,4.54,248031.2,5.17
871841.98,18.16,4.54,248934.88,5.19
871544.45,18.16,4.54,248652.34,5.18
871765.77,18.17,4.54,248897.98,5.19
871468.24,18.16,4.54,249109.27,5.19
871520.18,18.17,4.54,249109.39,5.19
871520.18,18.17,4.54,249217.43,5.19
871383.97,18.17,4.55,249217.05,5.2
871207.67,18.16,4.54,249071.13,5.19
871428.99,18.17,4.55,249071.13,5.19
871292.78,18.17,4.55,249106.6,5.2
870995.25,18.17,4.55,249085.69,5.2
869905.61,18.17,4.55,249085.43,5.2
869957.54,18.18,4.56,249070.87,5.2
870185.61,18.18,4.56,249480.95,5.21
869907.59,18.18,4.56,249115.54,5.21
869959.53,18.18,4.56,249350.39,5.21
870011.46,18.19,4.57,249777.47,5.22
869875.25,18.19,4.57,249777.21,5.22
869927.19,18.19,4.57,249777.21,5.22
869979.12,18.2,4.58,249777.21,5.22
869979.12,18.2,4.58,249777.21,5.22
869694.85,18.19,4.57,249507.45,5.22
869866.66,18.2,4.58,249507.45,5.22
870087.98,18.21,4.59,249507.45,5.22
869790.45,18.2,4.58,249517.42,5.22
869842.38,18.21,4.59,249507.45,5.22
869894.32,18.21,4.59,250633.85,5.25
869894.32,18.21,4.59,250633.85,5.25
869690.3,18.21,4.59,250417.19,5.24
870321.43,18.22,4.6,251200.23,5.26
870060.17,18.22,4.6,250853.11,5.25
870281.49,18.22,4.6,250852.85,5.25
870145.28,18.22,4.6,250852.85,5.25
869617.38,18.22,4.59,250303.4,5.24
869481.17,18.22,4.6,250344.45,5.24
869533.11,18.22,4.6,250323.01,5.25
869383.52,18.22,4.6,250303.4,5.25
869651.65,18.23,4.6,250573.73,5.25
869515.44,18.23,4.61,250515.95,5.25
869384.14,18.23,4.61,251284.17,5.27
869219.05,18.23,4.6,251001.63,5.26
869508.09,18.23,4.61,251287.12,5.27
869679.91,18.24,4.62,251286.86,5.27
869731.84,18.24,4.62,251286.86,5.27
869731.84,18.24,4.62,251374.35,5.27
869953.16,18.25,4.63,251374.35,5.27
869722.56,18.25,4.63,251143.74,5.27
869586.35,18.25,4.63,251383.99,5.28
869288.82,18.24,4.62,251347.22,5.27
869510.14,18.25,4.63,251394.93,5.28
869227.32,18.25,4.62,251298.58,5.27
869274.35,18.25,4.63,252644.47,5.3
869546.33,18.26,4.64,252656.7,5.31
869555.64,18.26,4.64,252658.35,5.31
869555.64,18.26,4.64,252658.35,5.31
869776.97,18.27,4.65,252658.09,5.31
869776.97,18.27,4.65,252658.09,5.31
869228.15,18.26,4.64,251906.22,5.29
869228.15,18.26,4.64,251906.22,5.29
869280.08,18.26,4.64,251906.22,5.29
868982.55,18.26,4.64,251906.22,5.29
868846.35,18.26,4.64,251935.47,5.29
868898.28,18.26,4.64,251921.88,5.29
868950.21,18.27,4.65,251913.36,5.3
868670.55,18.26,4.64,251682.27,5.29
868722.48,18.27,4.65,251679.59,5.29
868774.41,18.27,4.65,251675.13,5.29
868826.34,18.27,4.65,252860.95,5.32
868680.87,18.27,4.65,252797.23,5.32
868524.59,18.27,4.65,252642.91,5.31
868524.59,18.27,4.65,252610.54,5.31
868576.53,18.27,4.65,252610.65,5.31
868797.85,18.28,4.66,252610.27,5.32
868648.26,18.28,4.66,252610.27,5.32
868512.06,18.28,4.66,252624.99,5.32
868733.38,18.29,4.67,252622.6,5.32
868733.38,18.29,4.67,252622.6,5.32
868733.38,18.29,4.67,252657.4,5.32
868534.28,18.28,4.66,252645.07,5.32
868802.41,18.29,4.67,252804.5,5.32
868789.34,18.29,4.67,252655.31,5.32
869010.66,18.3,4.68,252645.07,5.32
868749.4,18.29,4.67,253596.97,5.34
868940.94,18.3,4.68,253835.04,5.35
868973.14,18.3,4.68,253909.5,5.35
869189.73,18.31,4.69,254403.17,5.36
869085.32,18.31,4.69,254294.74,5.36
868949.11,18.31,4.69,254294.48,5.36
869177.18,18.31,4.69,254294.48,5.36
869177.18,18.31,4.69,254294.48,5.36
869229.11,18.32,4.7,254294.48,5.36
869229.11,18.32,4.7,254388.93,5.36
869160.01,18.32,4.7,254390.89,5.36
869428.13,18.32,4.7,254388.93,5.36
869480.07,18.33,4.71,254388.93,5.36
869343.86,18.33,4.71,254714.9,5.37
869351.31,18.33,4.71,254718.19,5.37
869154.92,18.33,4.71,254619.78,5.37
869018.71,18.33,4.71,254607.21,5.37
869238.99,18.34,4.71,255627.85,5.39
869460.31,18.34,4.72,255627.59,5.39
869172.78,18.34,4.72,255627.59,5.39
869224.72,18.34,4.72,255627.59,5.39
869068.64,18.34,4.72,255469.15,5.39
869120.57,18.34,4.72,255487.71,5.39
869120.57,18.34,4.72,255412.83,5.39
868984.36,18.34,4.72,255403.95,5.39
869036.3,18.35,4.73,255400.04,5.39
869257.62,18.36,4.73,255394.28,5.39
869429.43,18.36,4.74,256518.35,5.42
869481.36,18.37,4.75,256806.45,5.42
869481.36,18.37,4.75,256806.45,5.42
869533.29,18.37,4.75,256806.57,5.43
869585.23,18.37,4.75,256806.19,5.43
869449.02,18.38,4.75,256806.19,5.43
869500.95,18.38,4.76,256806.19,5.43
869572.65,18.38,4.76,256953.55,5.43
869436.45,18.38,4.76,256996.9,5.43
869300.24,18.38,4.76,256957.14,5.43
869164.04,18.38,4.76,257635.01,5.45
869215.97,18.39,4.77,257701.33,5.45
868918.44,18.38,4.76,257350.47,5.44
869139.77,18.39,4.77,257350.21,5.45
869187.12,18.39,4.77,257521.54,5.45
869050.92,18.39,4.77,257521.54,5.45
868753.39,18.39,4.77,257561.08,5.45
868617.19,18.39,4.77,257532.65,5.45
868838.51,18.4,4.77,257521.54,5.45
868702.3,18.4,4.78,258366.46,5.47
868463.98,18.39,4.77,258779.4,5.48
868530.23,18.4,4.78,258326.63,5.47
868530.23,18.4,4.78,258326.63,5.47
868551.98,18.4,4.78,257755.06,5.46
868834.36,18.41,4.79,258515.53,5.48
868698.15,18.41,4.79,258515.27,5.48
868561.95,18.41,4.79,258515.27,5.48
868273.75,18.41,4.79,258191.27,5.47
868495.07,18.41,4.79,258227.25,5.47
868423.19,18.41,4.79,258201.97,5.47
868475.12,18.42,4.8,258198.38,5.48
868743.25,18.42,4.8,258519.76,5.48
868607.04,18.42,4.8,258457.47,5.48
868420.45,18.42,4.8,258323.98,5.48
868699.82,18.43,4.81,259559.05,5.51
868606.37,18.43,4.81,259368.53,5.5
869460.58,18.45,4.83,260189.35,5.52
869680.86,18.45,4.83,260189.09,5.52
869732.79,18.46,4.84,260189.09,5.52
869554.55,18.46,4.83,260190.85,5.52
869418.34,18.46,4.84,260189.09,5.52
869686.47,18.46,4.84,260189.09,5.52
869480.17,18.46,4.84,260225.15,5.53
869651.99,18.47,4.85,260199.21,5.53
869463.97,18.46,4.84,260189.09,5.53
869463.97,18.46,4.84,260118.77,5.52
869685.29,18.47,4.85,260737.46,5.54
869549.08,18.47,4.85,260676.02,5.54
869491.63,18.47,4.85,261308.33,5.55
869714.79,18.48,4.86,261342.46,5.55
869420.52,18.47,4.85,261112.03,5.55
869641.84,18.48,4.86,261111.77,5.55
869505.63,18.48,4.86,261111.77,5.55
869208.11,18.48,4.86,261111.77,5.55
869260.04,18.48,4.86,261160.72,5.55
869260.04,18.48,4.86,261160.72,5.55
869044.87,18.48,4.86,261005.88,5.55
869314.31,18.48,4.86,260963.76,5.55
869314.31,18.48,4.86,260963.76,5.55
869314.31,18.48,4.86,260963.76,5.55
869178.11,18.49,4.86,261326.5,5.56
869067.63,18.48,4.86,261163.85,5.55
869335.76,18.49,4.87,260977.95,5.55
869139.37,18.49,4.87,262022.3,5.57
869415.77,18.5,4.88,262223.49,5.58
869075.71,18.49,4.87,261916.94,5.57
869297.03,18.5,4.88,261916.68,5.57
869297.03,18.5,4.88,261916.68,5.57
869348.96,18.51,4.88,261916.68,5.58
869400.9,18.51,4.89,261916.68,5.58
869452.83,18.51,4.89,261916.68,5.58
869303.24,18.51,4.89,261945.51,5.58
869167.04,18.51,4.89,261924.1,5.58
869167.04,18.51,4.89,262004.7,5.58
869030.83,18.51,4.89,262552.26,5.59
869038.28,18.51,4.89,262554.2,5.59
869259.6,18.52,4.9,262575.11,5.59
869311.53,18.53,4.9,263100.34,5.61
869014.01,18.52,4.9,262917.35,5.6
869014.01,18.52,4.9,263026.53,5.61
869335.65,18.53,4.91,263026.27,5.61
869119.62,18.52,4.9,262791.14,5.6
868983.42,18.53,4.91,262791.14,5.6
868811.22,18.52,4.9,262818.51,5.6
868983.03,18.53,4.91,262802.58,5.6
868846.82,18.53,4.91,262791.14,5.6
868568.8,18.53,4.91,263006.08,5.61
868620.74,18.53,4.91,262952.27,5.61
868404.71,18.53,4.91,262717.13,5.61
868672.84,18.53,4.91,262628.73,5.6
868457.19,18.53,4.91,262556.0,5.6
868509.13,18.53,4.91,263298.7,5.62
868496.05,18.54,4.91,263114.85,5.62
868323.79,18.53,4.91,263417.12,5.62
868591.91,18.54,4.92,263581.43,5.63
868275.12,18.53,4.91,263266.0,5.62
868187.6,18.53,4.91,263076.5,5.62
868442.66,18.54,4.92,263076.24,5.62
868306.45,18.54,4.92,263077.58,5.62
868527.77,18.55,4.93,263079.1,5.62
868230.25,18.54,4.92,263083.95,5.62
868230.25,18.54,4.92,263083.95,5.62
868485.3,18.55,4.93,263141.14,5.62
868537.23,18.56,4.94,263153.23,5.62
868260.42,18.55,4.93,263056.59,5.62
868481.74,18.56,4.94,263046.98,5.62
868184.21,18.55,4.93,262979.6,5.62
868052.91,18.55,4.93,264279.46,5.65
867911.8,18.56,4.94,263998.76,5.64
867911.8,18.56,4.94,263998.76,5.64
868133.12,18.56,4.94,263998.5,5.64
867871.86,18.56,4.94,263689.91,5.64
867929.79,18.56,4.94,263867.44,5.64
867857.91,18.56,4.94,263867.44,5.64
868085.98,18.57,4.94,263886.2,5.64
868137.91,18.57,4.95,263877.84,5.64
867843.64,18.57,4.94,263875.22,5.64
867853.15,18.57,4.94,263877.9,5.64
867853.15,18.57,4.94,263877.9,5.64
867905.08,18.57,4.95,263870.12,5.65
867957.01,18.57,4.95,263870.12,5.65
868225.14,18.58,4.96,264342.24,5.66
868028.75,18.58,4.96,264232.85,5.66
867892.54,18.58,4.96,264214.84,5.66
867944.47,18.58,4.96,265013.61,5.67
868165.79,18.59,4.97,265013.35,5.67
867868.27,18.59,4.97,265013.35,5.68
867732.06,18.59,4.97,265130.7,5.68
867953.38,18.59,4.97,265188.98,5.68
868125.19,18.6,4.98,265134.13,5.68
868177.13,18.6,4.98,265264.54,5.68
868080.39,18.61,4.99,266828.27,5.72
868129.61,18.61,4.99,266441.31,5.71
868169.61,18.62,5.0,266325.51,5.71
868390.93,18.62,5.0,266325.25,5.71
868442.86,18.63,5.01,266325.25,5.71
868293.28,18.62,5.0,266325.25,5.71
868293.28,18.62,5.0,266325.25,5.71
868548.33,18.63,5.01,266332.06,5.71
868412.13,18.63,5.01,266325.25,5.71
868464.06,18.64,5.02,266325.25,5.72
868515.99,18.64,5.02,266325.25,5.72
868737.31,18.65,5.03,267414.2,5.74
868582.9,18.65,5.03,267255.76,5.74
868285.37,18.64,5.02,266997.52,5.73
868149.17,18.64,5.02,267160.99,5.74
868012.96,18.64,5.02,267160.72,5.74
868064.9,18.65,5.03,267160.72,5.74
868116.83,18.65,5.03,267160.72,5.74
868338.15,18.66,5.04,267189.66,5.74
868201.94,18.66,5.04,267166.59,5.74
868253.88,18.66,5.04,267160.72,5.74
868117.67,18.67,5.05,267866.58,5.76
868169.6,18.67,5.05,268204.03,5.77
867872.08,18.67,5.04,267861.0,5.76
868093.4,18.67,5.05,267860.74,5.76
867832.14,18.67,5.05,267831.35,5.76
867695.93,18.67,5.05,267835.81,5.76
867398.4,18.66,5.04,267834.5,5.76
867262.2,18.67,5.04,267831.35,5.76
867125.99,18.67,5.05,268588.44,5.78
866989.79,18.67,5.05,268055.4,5.77
867250.58,18.68,5.05,268021.26,5.77
867256.17,18.68,5.05,268022.88,5.77
867685.97,18.69,5.07,269591.42,5.81
867549.76,18.69,5.07,269591.16,5.81
867413.56,18.69,5.07,269591.16,5.81
867259.15,18.69,5.06,269432.73,5.81
867104.84,18.69,5.06,268834.3,5.79
866968.63,18.69,5.07,268834.3,5.79
866963.73,18.69,5.07,268674.28,5.79
867185.05,18.69,5.07,268856.37,5.8
866887.53,18.69,5.07,268674.28,5.79
867108.85,18.7,5.08,269434.31,5.81
867012.11,18.7,5.08,269275.07,5.81
867067.91,18.7,5.08,269032.83,5.8
866931.71,18.7,5.08,269032.57,5.8
867159.77,18.71,5.09,269032.57,5.81
867023.57,18.71,5.09,269070.89,5.81
867195.38,18.72,5.1,269048.96,5.81
867247.31,18.72,5.1,269044.51,5.81
867299.24,18.73,5.11,269032.71,5.81
867004.97,18.72,5.1,269752.53,5.83
867004.97,18.72,5.1,269752.53,5.83
867260.03,18.73,5.11,269665.45,5.82
867481.35,18.74,5.12,270057.45,5.83
867293.33,18.73,5.11,270416.42,5.84
867002.71,18.73,5.11,270052.12,5.83
866866.51,18.73,5.11,270054.59,5.84
866918.44,18.74,5.11,270053.34,5.84
865828.8,18.74,5.12,270053.08,5.85
865880.73,18.75,5.13,270052.36,5.85
865744.52,18.75,5.13,270051.6,5.85
865608.32,18.75,5.13,270339.85,5.86
865498.32,18.75,5.13,270229.85,5.85
865362.11,18.75,5.13,270056.01,5.85
865097.67,18.75,5.13,269796.45,5.85
865323.89,18.75,5.13,270542.46,5.86
865370.92,18.76,5.14,270616.05,5.87
865422.85,18.76,5.14,270616.16,5.87
865286.65,18.76,5.14,270615.78,5.87
865506.93,18.77,5.15,270623.79,5.87
865506.93,18.77,5.15,270623.79,5.87
865209.4,18.76,5.14,270298.58,5.86
865209.4,18.76,5.14,270416.74,5.86
865381.21,18.77,5.15,270415.45,5.87
865165.57,18.77,5.15,270377.68,5.87
865029.36,18.77,5.15,270370.96,5.87
865250.68,18.78,5.15,270912.32,5.88
865114.48,18.78,5.16,270702.65,5.88
864978.27,18.78,5.16,271656.54,5.9
864978.27,18.78,5.16,271656.54,5.9
865233.33,18.79,5.16,271656.28,5.9
865097.12,18.79,5.17,271657.15,5.9
865097.12,18.79,5.17,271657.15,5.9
864960.92,18.79,5.17,271656.3,5.9
865012.85,18.79,5.17,271656.29,5.9
865184.66,18.8,5.18,272021.16,5.91
864887.13,18.79,5.17,271665.19,5.9
864750.93,18.8,5.17,271562.6,5.9
864383.6,18.79,5.17,271194.49,5.89
864435.53,18.79,5.17,271257.79,5.9
864299.33,18.79,5.17,272057.78,5.92
864163.12,18.8,5.17,272057.52,5.92
863981.4,18.79,5.17,271818.06,5.91
864033.33,18.8,5.18,271818.06,5.91
864085.26,18.8,5.18,271818.06,5.91
864137.19,18.81,5.19,271845.68,5.92
864000.99,18.81,5.19,271823.71,5.92
864222.31,18.81,5.19,271818.06,5.92
864222.31,18.81,5.19,271818.06,5.92
864274.24,18.82,5.2,272729.36,5.94
864138.04,18.82,5.2,272840.01,5.94
864309.85,18.83,5.2,272839.75,5.94
864173.64,18.83,5.21,272839.75,5.94
864173.64,18.83,5.21,272839.75,5.94
863876.12,18.82,5.2,272548.75,5.94
863739.91,18.82,5.2,272594.31,5.94
863637.36,18.82,5.2,272485.88,5.94
863587.36,18.82,5.2,272435.88,5.94
863639.29,18.82,5.2,272412.88,5.94
863639.29,18.82,5.2,272412.88,5.94
863094.47,18.83,5.21,272884.56,5.95
862958.27,18.83,5.21,272884.3,5.95
863010.2,18.84,5.21,272884.3,5.96
863062.13,18.84,5.22,272890.53,5.96
863283.45,18.85,5.23,272887.3,5.96
863335.38,18.85,5.23,272890.03,5.96
863387.31,18.86,5.23,272884.3,5.96
863439.25,18.86,5.24,272884.3,5.96
863611.06,18.87,5.25,274454.06,6.0
863474.85,18.87,5.25,274453.8,6.0
862930.03,18.87,5.25,274566.28,6.0
862793.83,18.87,5.25,274463.92,6.0
862845.76,18.88,5.26,274453.8,6.0
862709.55,18.88,5.26,274641.21,6.01
862881.36,18.89,5.26,274640.95,6.01
863053.17,18.89,5.27,274640.95,6.01
862916.97,18.89,5.27,274696.49,6.01
862808.83,18.89,5.27,274606.13,6.01
862537.72,18.89,5.27,274241.52,6.0
862537.72,18.89,5.27,274237.7,6.0
862273.28,18.88,5.26,274016.76,6.0
862137.07,18.88,5.26,273983.85,6.0
861839.55,18.88,5.26,273682.31,5.99
861839.55,18.88,5.26,273769.79,6.0
861703.34,18.88,5.26,273747.16,6.0
861755.27,18.88,5.26,274365.61,6.01
861474.36,18.88,5.26,274125.45,6.01
861526.29,18.88,5.26,274384.59,6.01
861578.23,18.89,5.27,274639.05,6.02
861630.16,18.89,5.27,274639.16,6.02
861851.48,18.9,5.28,274638.78,6.02
861903.41,18.9,5.28,274638.78,6.02
861955.34,18.91,5.29,274638.78,6.02
862007.27,18.91,5.29,274638.78,6.03
862007.27,18.91,5.29,274638.78,6.03
861871.07,18.91,5.29,274773.57,6.03
861593.05,18.91,5.29,274475.43,6.02
861295.53,18.9,5.28,274370.61,6.02
861159.32,18.91,5.29,275272.34,6.04
861211.25,18.91,5.29,275337.34,6.05
860933.24,18.91,5.29,274996.17,6.04
860985.17,18.91,5.29,274996.29,6.04
861037.1,18.91,5.29,274995.91,6.04
860900.9,18.92,5.3,274995.91,6.04
860764.69,18.92,5.3,274995.94,6.04
860986.01,18.92,5.3,275036.59,6.05
860688.49,18.92,5.3,274995.91,6.04
860916.55,18.93,5.31,275396.66,6.05
860968.48,18.93,5.31,275638.98,6.06
860968.48,18.93,5.31,275638.98,6.06
860812.21,18.93,5.31,275480.55,6.06
860654.07,18.93,5.3,275326.95,6.05
860376.06,18.92,5.3,274901.55,6.05
860239.85,18.92,5.3,274932.14,6.05
860291.78,18.93,5.31,274932.26,6.05
860155.58,18.93,5.31,274931.88,6.05
859927.56,18.92,5.3,274898.64,6.05
859779.32,18.92,5.3,275065.2,6.05
860000.64,18.93,5.31,275065.2,6.05
859898.09,18.93,5.31,274956.77,6.05
859761.88,18.93,5.31,275006.81,6.05
859625.68,18.93,5.31,274962.65,6.05
859328.15,18.92,5.3,274956.77,6.06
859337.46,18.92,5.3,274970.08,6.06
859389.4,18.93,5.31,275437.32,6.07
859389.4,18.93,5.31,275437.32,6.07
859610.72,18.94,5.32,275457.63,6.07
859610.72,18.94,5.32,275457.63,6.07
859332.92,18.93,5.31,275220.75,6.06
859582.63,18.94,5.32,275937.42,6.08
859544.1,18.94,5.32,275851.68,6.08
859765.42,18.95,5.32,275851.42,6.08
859467.89,18.94,5.32,275851.42,6.08
859194.5,18.94,5.32,275559.82,6.07
859058.3,18.94,5.32,275581.26,6.07
859326.43,18.94,5.32,275560.47,6.07
859130.03,18.94,5.32,275559.82,6.08
858993.83,18.94,5.32,275626.42,6.08
858857.62,18.94,5.32,275564.99,6.08
858909.56,18.95,5.33,275559.82,6.08
858773.35,18.95,5.33,276141.0,6.09
858994.67,18.96,5.34,276326.21,6.1
858858.47,18.96,5.34,276325.95,6.1
858722.26,18.96,5.34,276325.95,6.1
858586.06,18.96,5.34,276588.35,6.11
858637.99,18.97,5.34,276511.08,6.11
858689.92,18.97,5.35,276453.92,6.11
858618.04,18.97,5.35,276336.08,6.1
858839.36,18.98,5.36,276352.41,6.11
859016.07,18.98,5.36,277472.1,6.13
859063.1,18.99,5.37,277455.49,6.13
858926.9,18.99,5.37,277455.22,6.13
858978.83,18.99,5.37,277455.22,6.13
858759.83,18.99,5.37,277230.84,6.13
858623.63,18.99,5.37,277230.84,6.13
858487.42,18.99,5.37,277291.12,6.13
858351.22,18.99,5.37,277250.75,6.13
858403.15,19.0,5.38,277237.07,6.14
858455.08,19.0,5.38,277230.84,6.14
858626.89,19.01,5.39,278096.9,6.16
858348.88,19.0,5.38,277584.83,6.15
858348.88,19.0,5.38,277606.56,6.15
858400.81,19.01,5.39,277606.68,6.15
858264.6,19.01,5.39,277606.3,6.15
857972.67,19.0,5.38,277530.99,6.15
857836.46,19.01,5.39,277578.07,6.15
858091.52,19.01,5.39,277537.48,6.15
858143.45,19.02,5.4,277530.99,6.15
858195.38,19.02,5.4,277530.99,6.15
858195.38,19.02,5.4,277524.4,6.15
858197.24,19.02,5.4,277526.55,6.15
858197.24,19.02,5.4,277499.73,6.15
858249.18,19.03,5.41,278560.76,6.18
857971.16,19.02,5.4,278229.53,6.17
858023.09,19.03,5.41,278461.91,6.18
857886.89,19.03,5.41,278461.65,6.18
857886.89,19.03,5.41,278286.0,6.17
857750.68,19.03,5.41,278323.27,6.17
858005.74,19.04,5.42,278286.0,6.17
858011.32,19.04,5.42,278319.42,6.18
857750.06,19.03,5.41,278280.0,6.17
857802.0,19.04,5.42,278280.0,6.18
857807.58,19.04,5.42,278345.16,6.18
858028.9,19.04,5.42,278345.16,6.18
857767.64,19.04,5.42,278544.93,6.18
857819.57,19.04,5.42,278569.51,6.18
857683.37,19.05,5.43,278421.47,6.18
857735.3,19.05,5.43,279403.66,6.21
857735.3,19.05,5.43,279377.81,6.21
857735.3,19.05,5.43,279350.38,6.2
857599.1,19.05,5.43,279350.12,6.21
857651.03,19.06,5.44,279350.12,6.21
857501.44,19.05,5.43,279164.27,6.2
857553.38,19.06,5.44,279164.27,6.2
857605.31,19.06,5.44,279206.15,6.21
857605.31,19.06,5.44,279212.87,6.21
857469.1,19.06,5.44,279176.16,6.21
857521.03,19.07,5.45,279170.99,6.21
857305.39,19.07,5.45,279048.08,6.21
857526.71,19.07,5.45,279943.38,6.23
