ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_98fe-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_98fe-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_98fe-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_98fe-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_98fe-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
774253.4,65.27,35.92,603978.73,50.92
774253.4,65.27,35.92,603978.73,50.92
774253.4,65.27,35.92,603978.73,50.92
773868.6,65.27,35.92,603968.53,50.94
773572.79,65.3,35.95,604535.32,51.03
773572.79,65.3,35.95,604535.32,51.03
773572.79,65.3,35.95,604535.32,51.03
773718.69,65.33,35.99,604360.59,51.03
773718.69,65.33,35.99,604360.59,51.03
773790.89,65.4,36.05,605378.03,51.16
773522.72,65.43,36.08,605382.55,51.21
773087.42,65.44,36.09,604873.97,51.2
772789.29,65.47,36.12,604846.09,51.24
772491.16,65.5,36.15,604877.72,51.29
772073.42,65.49,36.14,604470.88,51.27
771775.3,65.52,36.17,604451.76,51.31
771667.73,65.55,36.21,604443.82,51.35
771557.06,65.59,36.24,604423.95,51.38
771557.06,65.59,36.24,604423.95,51.38
771557.06,65.59,36.24,604423.95,51.38
771447.16,65.62,36.28,604420.39,51.42
771600.68,65.66,36.32,605383.62,51.52
771332.51,65.7,36.35,605382.36,51.56
771034.38,65.73,36.38,605358.17,51.6
770641.19,65.72,36.37,604921.94,51.59
770787.86,65.76,36.41,605133.1,51.63
770489.73,65.79,36.44,605001.13,51.66
770193.93,65.82,36.47,604912.81,51.7
770313.94,65.86,36.52,605739.81,51.79
770313.94,65.86,36.52,605739.81,51.79
770204.05,65.9,36.55,605643.44,51.82
769904.37,65.93,36.58,605718.65,51.87
769636.2,65.96,36.62,605719.09,51.91
769338.07,65.99,36.65,605690.58,51.96
769135.89,65.99,36.64,605714.93,51.97
769135.89,65.99,36.64,605714.93,51.97
769025.99,66.03,36.68,605745.71,52.01
769029.53,66.03,36.68,605760.24,52.01
769118.59,66.03,36.69,605852.04,52.02
768820.46,66.06,36.72,605831.61,52.06
768820.46,66.06,36.72,605831.61,52.06
768712.89,66.1,36.76,605829.58,52.1
768413.99,66.13,36.79,605809.55,52.14
768115.86,66.16,36.82,606261.29,52.22
768007.63,66.16,36.81,606153.65,52.22
767707.95,66.19,36.85,606057.7,52.25
767439.78,66.23,36.88,606056.45,52.3
767141.65,66.26,36.91,606029.63,52.34
767031.76,66.29,36.95,606097.57,52.38
767031.76,66.29,36.95,606097.57,52.38
767031.76,66.29,36.95,606188.47,52.39
767178.43,66.33,36.99,606152.55,52.41
767178.43,66.33,36.99,606152.55,52.41
767178.43,66.33,36.99,606152.55,52.41
767070.86,66.37,37.03,606125.27,52.45
767070.86,66.37,37.03,606125.27,52.45
766771.96,66.4,37.06,606111.22,52.49
766771.96,66.4,37.06,606111.22,52.49
766777.26,66.4,37.06,606115.0,52.49
766479.13,66.43,37.09,606779.88,52.59
766179.46,66.47,37.12,606772.5,52.64
765911.28,66.5,37.16,606774.83,52.68
765801.39,66.54,37.19,606756.72,52.72
765503.26,66.57,37.22,606741.4,52.76
765205.13,66.6,37.26,606772.27,52.81
765236.6,66.64,37.3,606737.96,52.84
766287.08,66.73,37.39,609804.97,53.11
766287.08,66.73,37.39,609804.97,53.11
765902.28,66.73,37.38,609569.25,53.11
765595.06,66.72,37.37,609263.66,53.1
765513.58,66.75,37.4,608405.24,53.05
765245.41,66.78,37.44,608407.57,53.09
764947.28,66.81,37.47,608377.17,53.14
764649.15,66.85,37.5,608436.26,53.19
764795.83,66.89,37.54,608398.48,53.21
764500.03,66.92,37.57,608370.66,53.25
764500.03,66.92,37.57,608370.66,53.25
764201.12,66.95,37.61,608894.95,53.35
763795.94,66.96,37.62,608369.93,53.34
763497.81,67.0,37.65,608019.2,53.35
763497.81,67.0,37.65,608019.2,53.35
763198.14,67.03,37.68,608276.67,53.42
763201.67,67.03,37.69,608279.64,53.42
762933.5,67.06,37.72,608276.56,53.47
762779.75,67.06,37.72,608112.03,53.47
762481.62,67.1,37.75,608087.6,53.51
762485.15,67.1,37.75,608092.66,53.51
762485.15,67.1,37.75,608092.66,53.51
762631.83,67.14,37.79,608181.23,53.54
762333.7,67.17,37.83,608104.78,53.58
762333.7,67.17,37.83,608104.78,53.58
762333.7,67.17,37.83,608104.78,53.58
762333.7,67.17,37.83,608114.91,53.58
762333.7,67.17,37.83,608114.91,53.58
762333.7,67.17,37.83,608114.91,53.58
762333.7,67.17,37.83,608114.91,53.58
762333.7,67.17,37.83,608114.91,53.58
762333.7,67.17,37.83,608114.91,53.58
762122.65,67.17,37.82,607912.45,53.58
762122.65,67.17,37.82,607912.45,53.58
761737.84,67.16,37.82,608863.57,53.68
761468.77,67.2,37.85,609018.76,53.74
761468.77,67.2,37.85,609018.76,53.74
761468.77,67.2,37.85,609018.76,53.74
760632.73,67.18,37.84,608459.2,53.74
760632.73,67.18,37.84,608459.2,53.74
760364.56,67.22,37.87,608441.18,53.79
760364.56,67.22,37.87,608441.18,53.79
760739.25,67.31,37.97,608582.51,53.85
760739.25,67.31,37.97,608582.51,53.85
760441.12,67.34,38.0,608572.45,53.89
760143.0,67.38,38.03,608629.65,53.95
759844.87,67.41,38.07,608606.78,53.99
759549.07,67.44,38.1,608563.54,54.04
759250.16,67.48,38.13,608985.98,54.12
758981.99,67.51,38.17,608988.32,54.17
758611.02,67.53,38.18,608552.38,54.17
758063.86,67.53,38.18,608145.54,54.17
758210.54,67.57,38.23,608120.01,54.19
757994.4,67.61,38.27,607899.25,54.22
757884.5,67.65,38.31,607893.33,54.26
757586.38,67.68,38.34,607936.29,54.31
757428.41,67.68,38.33,607804.84,54.31
757428.41,67.68,38.33,608113.46,54.34
757320.84,67.72,38.37,607775.67,54.35
757320.84,67.72,38.37,607775.67,54.35
757320.84,67.72,38.37,607775.67,54.35
757320.84,67.72,38.37,607775.67,54.35
757039.76,67.75,38.41,609092.84,54.51
756857.23,67.76,38.41,608565.93,54.48
757442.44,67.83,38.48,609668.47,54.6
757442.44,67.83,38.48,609668.47,54.6
756819.26,67.83,38.49,608899.95,54.58
756551.08,67.87,38.53,608902.28,54.62
756551.08,67.87,38.53,608902.28,54.62
756551.08,67.87,38.53,608902.28,54.62
756054.69,67.86,38.52,608462.8,54.61
756054.69,67.86,38.52,608462.8,54.61
756054.69,67.86,38.52,608462.8,54.61
756201.37,67.9,38.56,608437.27,54.63
755903.24,67.93,38.59,608521.53,54.69
755605.11,67.97,38.63,608452.54,54.73
755497.54,68.01,38.67,608427.04,54.77
755386.87,68.05,38.71,608423.55,54.81
755088.74,68.08,38.74,609035.77,54.91
755088.74,68.08,38.74,609035.77,54.91
754977.3,68.12,38.78,609262.45,54.97
754709.13,68.16,38.82,609264.78,55.02
754411.0,68.19,38.85,609242.38,55.07
754414.53,68.2,38.85,609245.7,55.07
754116.4,68.23,38.89,609275.2,55.13
754171.98,68.23,38.89,609446.28,55.14
753886.9,68.23,38.89,609202.69,55.13
753588.77,68.26,38.92,609180.88,55.18
753292.97,68.3,38.96,609157.61,55.23
753292.97,68.3,38.96,609767.11,55.29
753292.97,68.3,38.96,609767.11,55.29
753182.3,68.34,39.0,609490.0,55.3
753182.3,68.34,39.0,609490.0,55.3
752584.49,68.41,39.07,609330.68,55.39
752316.32,68.45,39.1,609329.43,55.44
752022.71,68.48,39.14,609329.16,55.49
751699.15,68.52,39.18,609341.1,55.54
751699.15,68.52,39.18,609341.1,55.54
751401.02,68.55,39.21,609316.9,55.59
751547.7,68.59,39.26,609459.79,55.62
751310.94,68.59,39.25,609356.14,55.63
751012.81,68.63,39.29,609393.92,55.69
750717.01,68.66,39.33,609647.52,55.76
750743.74,68.67,39.33,609890.27,55.78
751296.09,68.78,39.44,611182.08,55.95
750972.53,68.81,39.48,611160.11,56.0
750648.97,68.85,39.51,611160.32,56.05
750648.97,68.85,39.51,611160.32,56.05
750648.97,68.85,39.51,611160.32,56.05
750648.97,68.85,39.51,611160.32,56.05
750648.97,68.85,39.51,611160.32,56.05
750655.0,68.89,39.56,611147.05,56.08
750330.66,68.92,39.59,611277.55,56.15
750330.66,68.92,39.59,611277.55,56.15
750330.66,68.92,39.59,611277.55,56.15
750007.09,68.95,39.63,611130.07,56.19
750007.09,68.95,39.63,611130.07,56.19
749286.68,68.95,39.63,610135.8,56.15
748290.55,68.92,39.6,609140.56,56.11
747537.13,68.92,39.59,608454.57,56.09
747212.02,68.95,39.63,608762.79,56.17
746943.84,68.99,39.67,608765.12,56.23
746943.84,68.99,39.67,608765.12,56.23
747064.63,69.04,39.71,608736.4,56.25
746766.5,69.07,39.75,608760.34,56.31
746913.18,69.12,39.79,608738.22,56.33
746913.18,69.12,39.79,608738.22,56.33
746617.37,69.15,39.83,608730.24,56.38
746506.7,69.19,39.87,609205.85,56.47
746208.58,69.23,39.91,609349.36,56.53
745908.9,69.27,39.95,609568.64,56.61
745828.96,69.31,39.99,609577.59,56.65
745647.72,69.31,39.99,609606.04,56.66
745464.84,69.31,39.99,609391.19,56.66
745267.01,69.3,39.98,609211.2,56.65
745267.01,69.3,39.98,609211.2,56.65
744968.88,69.34,40.02,609175.56,56.7
744968.88,69.34,40.02,609174.07,56.7
744968.88,69.34,40.02,609174.07,56.7
745123.95,69.38,40.06,609207.57,56.73
745123.95,69.38,40.06,609207.57,56.73
744826.68,69.38,40.06,608923.36,56.72
744443.48,69.37,40.05,608900.0,56.74
744145.36,69.41,40.09,608883.21,56.79
744145.36,69.41,40.09,608883.21,56.79
744145.36,69.41,40.09,608883.21,56.79
743849.55,69.45,40.13,608997.0,56.86
743738.88,69.49,40.17,608897.86,56.89
743815.84,69.5,40.18,609108.64,56.91
743815.84,69.5,40.18,609108.64,56.91
744396.01,69.58,40.26,610624.52,57.08
744572.64,69.63,40.31,610629.37,57.1
744040.08,69.63,40.31,610038.29,57.09
744160.87,69.68,40.36,610009.04,57.12
744050.97,69.72,40.4,610047.68,57.16
744050.97,69.72,40.4,610047.68,57.16
743944.0,69.72,40.4,609942.09,57.16
743973.15,69.76,40.44,609916.48,57.19
743865.58,69.81,40.49,609900.98,57.23
743865.58,69.81,40.49,609900.98,57.23
742869.45,69.78,40.46,608903.78,57.19
742570.55,69.81,40.5,609484.75,57.3
742272.42,69.85,40.53,609207.13,57.33
742272.42,69.85,40.53,609207.13,57.33
742272.42,69.85,40.53,609207.13,57.33
741887.62,69.85,40.53,610109.52,57.44
741887.62,69.85,40.53,610109.52,57.44
742255.98,69.88,40.56,610156.15,57.44
741599.05,69.89,40.57,610100.55,57.49
741330.88,69.93,40.61,610100.99,57.55
741330.88,69.93,40.61,610100.99,57.55
741477.55,69.97,40.65,610074.46,57.57
741179.43,70.01,40.69,610124.53,57.63
740881.3,70.05,40.73,610066.98,57.68
740881.3,70.05,40.73,610066.98,57.68
740585.5,70.09,40.77,610198.14,57.75
740358.64,70.13,40.81,611346.51,57.91
740474.18,70.21,40.89,611303.28,57.96
740650.81,70.26,40.94,611308.13,57.99
740650.81,70.26,40.94,611308.13,57.99
740352.68,70.29,40.98,611277.19,58.04
740381.82,70.34,41.02,611365.14,58.08
739870.46,70.35,41.03,610830.3,58.08
739760.57,70.39,41.07,610766.38,58.12
739485.82,70.38,41.07,610463.93,58.1
739190.01,70.42,41.11,610433.84,58.16
738891.11,70.46,41.14,610947.47,58.26
738974.66,70.51,41.19,610586.69,58.26
738677.39,70.5,41.19,611317.64,58.35
738377.71,70.54,41.22,611414.36,58.41
738109.54,70.58,41.27,611416.69,58.47
738109.54,70.58,41.27,611416.69,58.47
737811.41,70.62,41.31,611388.91,58.52
737513.29,70.66,41.34,611428.53,58.58
737215.16,70.7,41.38,611396.85,58.63
736919.35,70.74,41.42,611472.05,58.7
736620.45,70.78,41.46,611433.58,58.75
736620.45,70.78,41.46,611433.58,58.75
736322.32,70.82,41.5,611531.48,58.82
736022.65,70.86,41.54,611363.82,58.86
735942.71,70.91,41.59,611372.77,58.9
735993.62,70.91,41.59,611433.06,58.91
735993.62,70.91,41.59,611433.06,58.91
735883.72,70.96,41.64,611413.51,58.95
735585.6,71.0,41.68,611393.72,59.01
735585.6,71.0,41.68,611393.72,59.01
735475.7,71.04,41.72,611429.93,59.06
735179.9,71.08,41.76,611409.13,59.11
735179.9,71.08,41.76,611409.13,59.11
732824.83,71.41,42.09,611358.59,59.57
732824.83,71.41,42.09,611358.59,59.57
732824.83,71.41,42.09,611358.59,59.57
732525.93,71.45,42.13,611334.66,59.63
732227.8,71.49,42.17,611331.35,59.68
731928.12,71.53,42.21,611887.12,59.8
731659.95,71.57,42.26,611885.87,59.85
731659.95,71.57,42.26,611885.87,59.85
731361.82,71.61,42.3,611861.67,59.91
731508.5,71.66,42.34,612072.82,59.96
731398.6,71.71,42.39,611943.4,59.99
731398.6,71.71,42.39,611943.4,59.99
731398.6,71.71,42.39,611943.4,59.99
731102.8,71.75,42.43,611853.4,60.04
731102.8,71.75,42.43,611853.4,60.04
730803.9,71.79,42.47,612409.84,60.16
730694.0,71.83,42.52,612037.34,60.17
730694.0,71.83,42.52,612037.34,60.17
730694.0,71.83,42.52,612037.34,60.17
730449.51,71.88,42.57,612683.37,60.29
730626.14,71.93,42.62,612687.67,60.32
730655.29,71.98,42.67,612658.6,60.36
730259.66,71.97,42.66,612299.4,60.35
730259.66,71.97,42.66,612299.4,60.35
730259.66,71.97,42.66,612299.4,60.35
729961.53,72.02,42.7,612356.44,60.41
729576.73,72.01,42.7,612322.81,60.44
729466.83,72.06,42.74,612292.27,60.48
729171.03,72.1,42.79,612791.29,60.59
729171.03,72.1,42.79,612791.29,60.59
729171.03,72.1,42.79,612791.29,60.59
729171.86,72.1,42.79,612805.82,60.59
728872.95,72.14,42.83,612603.94,60.63
728872.95,72.14,42.83,612603.94,60.63
729028.54,72.19,42.88,612525.9,60.65
729028.54,72.19,42.88,612525.9,60.65
729101.63,72.24,42.93,613707.48,60.81
729101.63,72.24,42.93,613707.48,60.81
728833.46,72.28,42.97,613712.0,60.87
728723.56,72.33,43.02,613694.85,60.91
728425.44,72.37,43.06,613717.18,60.98
728127.31,72.42,43.1,613698.29,61.04
728127.31,72.42,43.1,613698.29,61.04
728019.74,72.46,43.15,613674.1,61.08
727683.28,72.46,43.14,613367.31,61.07
727298.48,72.45,43.14,612904.43,61.06
727121.3,72.45,43.14,612787.99,61.06
726822.39,72.49,43.18,613098.22,61.15
726969.07,72.54,43.23,613221.11,61.19
726669.39,72.59,43.27,613591.89,61.29
726401.22,72.63,43.32,613594.22,61.35
726291.32,72.68,43.37,613576.12,61.4
726054.57,72.68,43.37,613324.65,61.39
725756.44,72.72,43.41,613309.32,61.45
725458.31,72.76,43.45,613329.9,61.52
725607.31,72.81,43.5,613308.47,61.55
725308.41,72.86,43.55,614001.81,61.68
725000.56,72.86,43.55,614107.4,61.72
725251.2,72.91,43.6,613705.29,61.7
725251.2,72.91,43.6,613705.29,61.7
725412.76,72.94,43.63,614671.49,61.81
724750.92,72.95,43.64,613942.62,61.8
724935.94,73.0,43.69,613943.1,61.82
724935.94,73.0,43.69,613942.91,61.82
724637.81,73.05,43.73,613916.38,61.88
724637.81,73.05,43.73,613916.38,61.88
724254.62,73.04,43.73,613969.49,61.92
724401.29,73.09,43.78,613940.5,61.95
724401.29,73.09,43.78,613940.5,61.95
724401.29,73.09,43.78,613940.5,61.95
724245.42,73.09,43.78,613785.43,61.94
724245.42,73.09,43.78,613785.43,61.94
724245.42,73.09,43.78,613785.43,61.94
723947.29,73.13,43.82,613754.05,62.0
723651.48,73.17,43.86,613921.1,62.08
723540.81,73.22,43.91,613800.73,62.12
723242.69,73.27,43.96,613746.3,62.17
723270.28,73.32,44.01,614742.81,62.32
722976.93,73.31,44.0,614470.08,62.31
722708.75,73.36,44.05,614469.15,62.37
722411.48,73.35,44.04,614039.12,62.35
722411.48,73.35,44.04,614039.12,62.35
722411.48,73.35,44.04,614039.12,62.35
722257.73,73.35,44.04,614038.15,62.36
721959.61,73.4,44.09,614011.0,62.42
721959.61,73.4,44.09,614011.0,62.42
721661.48,73.44,44.13,614044.53,62.49
721363.35,73.49,44.18,614007.0,62.55
721255.78,73.54,44.23,614004.56,62.6
720956.88,73.58,44.27,613998.86,62.67
720658.75,73.63,44.32,614285.11,62.76
720547.31,73.68,44.37,614341.46,62.82
720547.31,73.68,44.37,614341.46,62.82
720548.09,73.68,44.37,614365.25,62.82
720607.19,73.73,44.42,614366.6,62.86
720607.19,73.73,44.42,614366.6,62.86
720607.19,73.73,44.42,614366.6,62.86
720309.06,73.78,44.47,614338.49,62.92
720010.93,73.82,44.51,614415.83,63.0
719901.04,73.87,44.56,614364.47,63.04
720124.85,73.92,44.61,614333.56,63.06
719827.58,73.92,44.61,614512.1,63.1
719528.68,73.96,44.65,614486.34,63.16
719177.48,73.96,44.65,614883.32,63.23
718915.38,74.01,44.7,614782.53,63.29
718580.42,74.05,44.74,614701.34,63.35
718312.25,74.1,44.79,614686.2,63.41
718312.25,74.1,44.79,614686.2,63.41
718014.12,74.15,44.84,614716.97,63.48
718014.12,74.15,44.84,614716.97,63.48
717715.99,74.19,44.88,614670.55,63.54
717417.86,74.24,44.93,614702.73,63.61
717122.06,74.28,44.98,614682.0,63.67
718172.54,74.39,45.09,617189.43,63.93
717904.37,74.44,45.13,617182.0,64.0
718009.89,74.48,45.17,616425.12,63.94
718009.89,74.48,45.17,616425.12,63.94
717711.76,74.53,45.22,616477.93,64.02
717120.82,74.54,45.24,616151.17,64.05
717366.42,74.59,45.29,616104.37,64.06
717068.3,74.64,45.33,616078.95,64.13
716772.49,74.69,45.38,616108.09,64.2
716130.73,74.68,45.38,615473.1,64.19
716132.5,74.68,45.38,615475.14,64.19
715851.41,74.73,45.43,616556.92,64.37
715583.24,74.78,45.48,616549.75,64.43
715285.11,74.83,45.52,616528.85,64.5
714986.98,74.88,45.57,616613.82,64.58
714688.85,74.92,45.62,616547.73,64.64
714393.05,74.97,45.67,616522.11,64.7
714094.15,75.02,45.71,616642.08,64.78
714094.15,75.02,45.71,616642.08,64.78
714094.15,75.02,45.71,616642.08,64.78
713832.04,75.07,45.77,616794.16,64.87
711476.98,75.46,46.15,616743.62,65.41
711594.47,75.51,46.2,616851.1,65.45
711514.53,75.56,46.26,616860.05,65.51
711514.53,75.56,46.26,616860.05,65.51
711216.4,75.61,46.31,616835.33,65.58
711216.4,75.61,46.31,616815.84,65.58
711106.51,75.67,46.36,616801.22,65.63
711106.51,75.67,46.36,616801.22,65.63
710808.38,75.71,46.41,616832.8,65.7
710512.58,75.76,46.46,616810.56,65.77
710213.68,75.81,46.51,616791.83,65.84
709915.55,75.86,46.56,617243.0,65.96
709615.87,75.91,46.61,617112.15,66.02
709615.87,75.91,46.61,617112.15,66.02
709615.87,75.91,46.61,617112.15,66.02
709379.41,75.91,46.61,616933.09,66.02
709654.97,75.97,46.66,616936.94,66.04
709654.97,75.97,46.66,616936.94,66.04
709545.08,76.02,46.72,616953.76,66.1
709246.95,76.07,46.77,616932.81,66.17
708948.82,76.12,46.82,616900.82,66.24
708653.02,76.17,46.87,616900.34,66.31
708354.12,76.22,46.92,617816.29,66.48
708357.65,76.22,46.92,617865.21,66.48
708357.65,76.22,46.92,617865.21,66.48
708095.54,76.27,46.97,617100.49,66.47
707948.08,76.33,47.02,617655.21,66.59
707727.42,76.32,47.02,617457.89,66.59
707647.48,76.38,47.08,617466.84,66.65
707430.74,76.37,47.07,617250.65,66.64
707273.64,76.37,47.07,617094.11,66.63
706937.95,76.37,47.07,616957.89,66.65
706828.05,76.43,47.13,616938.34,66.71
706529.93,76.48,47.18,616963.45,66.78
706529.93,76.48,47.18,616963.45,66.78
706231.8,76.53,47.23,616933.25,66.85
706231.8,76.53,47.23,616933.25,66.85
705935.99,76.58,47.28,616916.37,66.92
705935.99,76.58,47.28,616916.37,66.92
705935.99,76.58,47.28,616916.37,66.92
705825.33,76.63,47.33,617195.34,67.01
705527.2,76.69,47.38,617274.07,67.09
705227.52,76.74,47.44,617458.51,67.19
704959.35,76.79,47.49,617451.34,67.26
704661.22,76.84,47.54,617430.44,67.33
704986.79,76.9,47.6,617450.06,67.35
704688.66,76.95,47.65,617426.25,67.42
704688.66,76.95,47.65,617426.25,67.42
704688.66,76.95,47.65,617426.25,67.42
704392.86,77.0,47.7,617780.92,67.53
704226.77,77.0,47.7,617571.2,67.53
705651.34,77.16,47.86,619881.44,67.78
705651.34,77.16,47.86,619881.44,67.78
705383.16,77.21,47.91,619874.09,67.85
705085.04,77.26,47.96,619897.94,67.93
705231.71,77.32,48.02,619860.32,67.96
705183.87,77.38,48.08,620124.47,68.05
705183.87,77.38,48.08,620124.47,68.05
705183.87,77.38,48.08,620101.54,68.05
704799.07,77.38,48.08,620209.31,68.09
704500.94,77.43,48.13,620156.35,68.16
704393.37,77.49,48.19,620100.97,68.22
704393.37,77.49,48.19,620100.97,68.22
704393.37,77.49,48.19,620100.97,68.22
704393.37,77.49,48.19,620100.97,68.22
704393.37,77.49,48.19,620127.87,68.22
704094.47,77.54,48.24,620193.54,68.3
704094.47,77.54,48.24,620193.54,68.3
703805.25,77.6,48.3,620567.66,68.42
703684.9,77.65,48.35,620520.13,68.47
703416.73,77.71,48.41,620520.58,68.55
703734.3,77.76,48.46,620494.95,68.56
703436.17,77.82,48.52,620528.77,68.64
703138.04,77.87,48.57,620505.02,68.72
702941.26,77.87,48.58,620486.64,68.74
702833.69,77.93,48.63,620486.06,68.8
702723.02,77.99,48.69,620871.85,68.91
702424.89,78.04,48.75,620898.61,68.99
702313.45,78.1,48.8,621301.53,69.09
702072.86,78.1,48.8,621213.55,69.1
702076.39,78.1,48.8,621232.45,69.11
702135.49,78.16,48.86,621211.16,69.15
702025.59,78.22,48.92,621255.9,69.22
702025.59,78.22,48.92,621255.72,69.22
701727.47,78.27,48.98,621230.89,69.3
701429.34,78.33,49.03,621205.42,69.37
701133.53,78.38,49.09,621784.1,69.51
701133.53,78.38,49.09,621784.1,69.51
700852.45,78.44,49.14,621689.22,69.58
700695.98,78.44,49.14,621534.04,69.57
700748.4,78.53,49.23,622251.75,69.73
700480.23,78.59,49.29,622250.83,69.81
700182.1,78.64,49.35,622223.68,69.89
699518.97,78.66,49.36,621504.87,69.88
699220.84,78.71,49.42,621660.15,69.98
698922.71,78.77,49.47,621547.41,70.05
698626.91,78.82,49.53,621504.28,70.12
698516.24,78.88,49.59,621813.66,70.22
698406.35,78.94,49.65,621890.56,70.29
698406.35,78.94,49.65,621890.56,70.29
698106.67,79.0,49.7,621828.05,70.36
698026.73,79.06,49.76,621837.0,70.43
697728.6,79.12,49.82,621805.57,70.51
697728.6,79.12,49.82,621805.57,70.51
698054.17,79.17,49.88,621858.87,70.53
698054.17,79.17,49.88,621858.87,70.53
697653.62,79.18,49.88,621816.13,70.57
697653.62,79.18,49.88,621816.13,70.57
697355.49,79.23,49.94,621794.07,70.65
697059.68,79.29,49.99,622057.93,70.76
696760.78,79.35,50.05,621884.11,70.82
696760.78,79.35,50.05,621884.11,70.82
696760.78,79.35,50.05,621884.11,70.82
696907.46,79.4,50.11,621863.32,70.85
696907.46,79.4,50.11,621863.32,70.85
696607.78,79.46,50.17,622628.2,71.02
696700.44,79.47,50.18,622725.43,71.03
696432.27,79.53,50.24,622729.95,71.11
696134.14,79.59,50.29,622697.96,71.19
695836.01,79.65,50.35,622731.75,71.28
695836.01,79.65,50.35,622731.75,71.28
695537.88,79.7,50.41,622733.97,71.36
695537.88,79.7,50.41,622733.97,71.36
695431.42,79.7,50.41,622626.62,71.36
695135.61,79.76,50.46,622632.25,71.44
695024.94,79.82,50.53,622823.63,71.53
694915.05,79.88,50.59,622919.39,71.6
694704.63,79.88,50.59,622723.0,71.6
694704.63,79.88,50.59,622723.0,71.6
694823.87,79.94,50.65,623158.16,71.7
694823.87,79.94,50.65,623158.16,71.7
694823.87,79.94,50.65,623158.16,71.7
694555.7,80.0,50.71,623155.08,71.78
694702.37,80.06,50.77,623132.08,71.82
694404.25,80.12,50.83,623179.17,71.9
694404.25,80.12,50.83,623432.52,71.93
696742.7,80.39,51.1,626956.14,72.34
696474.53,80.45,51.16,626954.88,72.42
696920.63,80.58,51.29,627826.37,72.59
696622.5,80.64,51.35,627799.56,72.67
696622.5,80.64,51.35,627799.56,72.67
696324.38,80.7,51.41,627856.29,72.76
696026.25,80.76,51.47,627821.76,72.84
696026.25,80.76,51.47,627821.76,72.84
695730.44,80.82,51.53,627790.65,72.92
695619.78,80.88,51.59,628040.82,73.02
695766.45,80.94,51.65,627948.0,73.05
695466.77,81.0,51.71,628282.81,73.18
695466.77,81.0,51.71,628282.81,73.18
695264.59,81.0,51.71,628025.78,73.16
694880.18,81.0,51.71,627767.89,73.17
694880.18,81.0,51.71,627767.89,73.17
694612.01,81.06,51.77,627760.47,73.26
694612.01,81.06,51.77,627760.47,73.26
694313.88,81.12,51.83,627739.82,73.34
694015.75,81.18,51.89,627943.66,73.45
694044.89,81.25,51.96,627767.73,73.49
694193.89,81.31,52.02,627880.17,73.54
694193.89,81.31,52.02,627880.17,73.54
694040.37,81.39,52.1,629626.5,73.83
694240.88,81.5,52.22,629210.43,73.87
693972.71,81.57,52.28,629200.73,73.96
693674.58,81.63,52.34,629242.74,74.05
693674.58,81.63,52.34,629242.74,74.05
693305.77,81.62,52.33,628873.93,74.04
693334.91,81.69,52.4,628835.17,74.09
693481.58,81.75,52.46,628811.75,74.13
693185.78,81.81,52.52,629255.37,74.27
693185.78,81.81,52.52,629255.37,74.27
692886.88,81.87,52.59,629272.78,74.36
692574.12,81.88,52.59,629151.62,74.38
692646.99,81.99,52.7,629746.31,74.54
692378.82,82.05,52.77,629748.65,74.63
692080.69,82.11,52.83,629718.25,74.72
692080.69,82.11,52.83,629697.27,74.71
691782.57,82.18,52.89,629735.77,74.81
691484.44,82.24,52.95,629715.64,74.89
691484.44,82.24,52.95,629715.64,74.89
691633.44,82.3,53.02,629690.76,74.93
691102.68,82.32,53.03,629334.21,74.96
690803.77,82.38,53.09,629761.78,75.1
690646.52,82.38,53.09,629603.91,75.1
690833.08,82.5,53.21,630195.34,75.26
689997.31,82.5,53.21,629582.26,75.27
689997.31,82.5,53.21,629613.29,75.28
689834.27,82.52,53.24,629645.84,75.32
689566.1,82.59,53.3,629644.59,75.41
689456.2,82.66,53.37,629623.36,75.48
689158.07,82.72,53.44,629674.04,75.58
689158.07,82.72,53.44,629674.04,75.58
689304.75,82.79,53.5,629635.67,75.62
688919.95,82.79,53.5,629611.22,75.66
688812.38,82.85,53.57,629847.3,75.76
688513.47,82.92,53.63,629716.72,75.84
688669.06,82.98,53.7,630617.16,75.99
688406.94,83.05,53.77,630500.49,76.07
688406.94,83.05,53.77,630500.49,76.07
688138.76,83.12,53.83,630497.41,76.16
688138.76,83.12,53.83,630497.41,76.16
687840.64,83.18,53.9,630472.44,76.25
687542.51,83.25,53.96,630555.81,76.35
687244.38,83.31,54.03,630504.13,76.43
686948.58,83.38,54.09,630648.08,76.55
689040.25,83.63,54.35,633438.34,76.88
689099.34,83.71,54.42,633439.68,76.94
689099.34,83.71,54.42,633439.68,76.94
688989.45,83.77,54.49,633417.49,77.02
688989.45,83.77,54.49,633417.49,77.02
