ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f495-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f495-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f495-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f495-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f495-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
854407.5,15.14,2.87,772285.31,13.68
854183.22,15.13,2.87,772098.9,13.68
853642.56,15.13,2.86,771505.9,13.67
853227.23,15.12,2.86,771144.61,13.67
853699.94,15.14,2.87,771067.69,13.67
852969.28,15.13,2.86,770284.69,13.66
851951.85,15.13,2.86,769473.28,13.66
851953.05,15.13,2.86,769486.63,13.66
851537.71,15.13,2.86,769125.34,13.66
851675.4,15.13,2.87,769019.65,13.66
851451.12,15.13,2.87,769087.88,13.67
851260.07,15.13,2.86,768903.18,13.67
851035.79,15.13,2.86,768726.59,13.66
850844.74,15.13,2.86,768551.7,13.66
850620.46,15.13,2.86,768365.29,13.66
850429.4,15.13,2.86,768180.6,13.66
850429.4,15.13,2.86,768180.6,13.66
850429.4,15.13,2.86,768180.6,13.66
849411.98,15.13,2.86,767369.2,13.67
848394.56,15.13,2.87,766557.79,13.67
848359.1,15.13,2.87,766546.7,13.67
848335.01,15.14,2.87,766040.78,13.67
847919.68,15.13,2.87,765679.48,13.67
847606.47,15.13,2.87,765298.48,13.66
846589.05,15.13,2.87,764487.08,13.67
846397.99,15.13,2.87,764235.16,13.66
846615.32,15.14,2.87,764523.33,13.67
846424.27,15.14,2.87,764263.66,13.67
846424.27,15.14,2.87,764263.66,13.67
846199.99,15.14,2.87,764162.04,13.67
846199.99,15.14,2.87,764162.04,13.67
846008.93,15.14,2.87,763977.34,13.67
845784.66,15.13,2.87,763800.74,13.67
845593.6,15.13,2.87,763616.05,13.67
845369.33,15.13,2.87,763439.45,13.67
844987.72,15.13,2.86,763101.91,13.66
844572.39,15.12,2.86,762740.62,13.66
844822.94,15.13,2.87,762727.09,13.66
844787.48,15.13,2.87,762890.94,13.67
844596.42,15.13,2.87,762639.02,13.66
843861.46,15.13,2.86,761991.02,13.66
843861.46,15.13,2.86,761991.02,13.66
843479.85,15.12,2.86,761723.89,13.66
843255.58,15.12,2.86,761614.52,13.66
843841.28,15.13,2.87,761706.64,13.66
843416.56,15.13,2.86,761216.12,13.65
843667.11,15.13,2.87,761202.59,13.65
843631.65,15.14,2.87,761366.44,13.66
843332.91,15.13,2.87,761072.61,13.66
842951.3,15.13,2.86,760805.48,13.65
843168.26,15.13,2.87,760472.81,13.65
842875.31,15.13,2.86,760235.8,13.64
843134.19,15.13,2.87,760094.09,13.64
842909.91,15.13,2.87,760326.19,13.65
842355.66,15.12,2.86,759771.94,13.64
842246.85,15.12,2.86,759686.43,13.64
842244.6,15.13,2.86,759627.0,13.64
842012.19,15.12,2.86,759365.85,13.64
841787.91,15.12,2.86,759249.8,13.64
841372.58,15.12,2.85,758888.51,13.64
841372.58,15.12,2.85,758888.51,13.64
841589.54,15.13,2.86,758555.84,13.63
840845.29,15.11,2.85,757811.59,13.62
840934.49,15.12,2.85,757493.34,13.62
840743.43,15.12,2.85,757237.99,13.61
840707.97,15.12,2.85,757317.85,13.62
839690.54,15.12,2.86,756506.45,13.62
839402.27,15.12,2.85,756227.92,13.62
839591.7,15.12,2.86,755867.72,13.61
838874.97,15.11,2.85,755151.0,13.6
839078.34,15.12,2.85,754846.17,13.6
838537.68,15.11,2.85,754264.08,13.59
838741.05,15.12,2.85,753970.15,13.59
838741.05,15.12,2.85,756835.05,13.64
838549.99,15.12,2.85,756579.71,13.64
838325.72,15.12,2.85,756473.76,13.64
837595.05,15.1,2.84,755690.76,13.63
837592.81,15.11,2.84,755631.32,13.63
844072.71,15.22,2.96,760120.75,13.71
843848.44,15.22,2.96,760004.75,13.71
844264.62,15.23,2.97,759960.78,13.71
844040.34,15.23,2.96,760278.88,13.72
844513.05,15.24,2.98,760201.95,13.72
844321.99,15.24,2.98,760017.26,13.72
844097.72,15.24,2.97,759840.66,13.72
843906.66,15.24,2.97,759655.97,13.72
843682.39,15.24,2.97,759479.37,13.72
843682.39,15.24,2.97,759479.37,13.72
843367.52,15.23,2.97,759099.53,13.71
843176.46,15.23,2.97,758924.64,13.71
842952.19,15.23,2.97,758738.24,13.71
842761.13,15.23,2.96,758553.54,13.71
842761.13,15.23,2.96,758553.54,13.71
842543.61,15.23,2.96,758363.01,13.71
842769.28,15.23,2.97,758638.09,13.71
842389.34,15.23,2.96,758256.41,13.71
842198.28,15.23,2.96,758001.06,13.7
842510.27,15.23,2.97,758445.06,13.71
842104.01,15.23,2.96,758025.12,13.71
841122.82,15.23,2.97,757285.83,13.71
841122.82,15.23,2.97,757285.83,13.71
840747.29,15.23,2.96,756636.98,13.7
839987.24,15.22,2.96,755802.34,13.7
839987.24,15.22,2.96,755802.34,13.7
839796.18,15.22,2.96,755542.68,13.7
839571.91,15.22,2.96,755441.05,13.7
839775.28,15.23,2.96,755147.13,13.69
840360.98,15.24,2.97,755239.24,13.7
839821.51,15.23,2.97,754749.76,13.69
839918.51,15.23,2.97,754790.72,13.69
839727.46,15.23,2.97,754538.79,13.69
839509.93,15.23,2.97,754326.55,13.69
839094.6,15.23,2.96,753965.26,13.68
838077.18,15.23,2.97,753153.85,13.69
837059.76,15.24,2.97,752342.45,13.69
836835.49,15.23,2.97,752233.08,13.69
836644.43,15.23,2.97,752048.38,13.69
836420.16,15.23,2.97,751871.79,13.69
836229.1,15.23,2.97,751613.24,13.69
836004.82,15.23,2.97,751510.49,13.69
835813.77,15.23,2.97,751250.83,13.69
835589.49,15.23,2.96,751149.2,13.69
835840.04,15.23,2.97,751133.75,13.69
835607.12,15.23,2.97,750906.72,13.69
835066.46,15.22,2.96,750313.72,13.68
835378.44,15.23,2.97,750941.87,13.69
835187.39,15.23,2.96,750685.98,13.69
835151.92,15.23,2.97,750767.15,13.69
835127.84,15.23,2.97,750261.22,13.68
834910.32,15.23,2.96,750070.68,13.68
834712.19,15.23,2.96,749785.02,13.68
834398.98,15.22,2.96,749404.02,13.67
834602.35,15.23,2.97,749110.1,13.67
833871.68,15.22,2.95,748327.1,13.66
833680.63,15.22,2.95,748071.75,13.66
833521.82,15.22,2.95,747936.25,13.65
833680.5,15.22,2.96,748209.76,13.66
833265.17,15.22,2.95,747848.47,13.66
833468.53,15.23,2.96,747543.64,13.66
833277.48,15.22,2.96,747288.29,13.65
833065.11,15.22,2.96,747112.72,13.65
832524.45,15.21,2.95,746530.63,13.64
832741.78,15.22,2.95,746865.97,13.65
832443.64,15.21,2.95,746646.77,13.65
831840.69,15.21,2.94,746043.81,13.64
831469.08,15.2,2.94,745672.52,13.63
831466.83,15.2,2.94,745613.08,13.63
831242.56,15.2,2.94,745497.03,13.63
831380.24,15.21,2.94,745391.33,13.63
831155.97,15.2,2.94,745459.56,13.64
831131.88,15.21,2.94,744953.64,13.63
830818.67,15.2,2.94,744572.64,13.62
830627.62,15.2,2.94,744387.95,13.62
830844.95,15.21,2.94,744587.95,13.63
830636.21,15.2,2.94,744384.12,13.63
830445.15,15.2,2.94,744128.78,13.62
830445.15,15.2,2.94,744128.78,13.62
830063.54,15.2,2.93,743812.18,13.62
829839.27,15.2,2.93,743706.23,13.62
828821.85,15.2,2.94,742894.83,13.62
828630.79,15.2,2.93,742710.13,13.62
828848.12,15.2,2.94,742910.14,13.63
828466.52,15.2,2.93,742593.53,13.62
828717.07,15.2,2.94,742580.0,13.62
828492.79,15.2,2.94,742608.84,13.63
828111.19,15.2,2.93,742292.24,13.62
828314.56,15.2,2.94,741998.32,13.62
828123.5,15.2,2.94,741823.43,13.62
828123.5,15.2,2.94,741823.43,13.62
827830.55,15.2,2.93,741533.97,13.61
827606.27,15.2,2.93,741347.57,13.61
827555.61,15.2,2.93,741244.57,13.61
827555.61,15.2,2.93,741244.57,13.61
827342.72,15.2,2.93,740476.55,13.6
827028.32,15.19,2.93,740167.64,13.6
826837.26,15.19,2.93,739982.95,13.6
826837.26,15.19,2.93,739982.95,13.6
826612.98,15.19,2.93,739806.35,13.6
826421.93,15.19,2.93,739554.43,13.59
826197.65,15.19,2.92,739445.06,13.59
826670.36,15.2,2.94,739368.14,13.6
826255.03,15.2,2.93,739006.85,13.59
826505.58,15.2,2.94,738993.31,13.59
826281.3,15.2,2.94,739022.16,13.6
824850.41,15.2,2.93,737568.81,13.59
824659.35,15.2,2.93,737313.46,13.59
824435.08,15.2,2.93,737207.51,13.59
824222.19,15.2,2.93,736521.82,13.58
824096.59,15.2,2.93,736315.32,13.58
824094.34,15.2,2.93,736255.88,13.58
823870.07,15.2,2.93,736119.53,13.58
823679.01,15.2,2.93,735944.64,13.58
823454.74,15.2,2.93,735758.24,13.58
823592.42,15.2,2.93,735652.54,13.58
823696.89,15.2,2.94,736062.48,13.59
823325.28,15.2,2.93,735755.88,13.58
822949.75,15.19,2.93,735107.03,13.57
822790.94,15.19,2.93,734971.52,13.57
822251.47,15.18,2.92,734482.04,13.56
822227.38,15.18,2.92,733976.11,13.55
821914.17,15.18,2.92,733595.11,13.55
821723.12,15.18,2.92,733339.77,13.55
821424.38,15.18,2.91,732984.54,13.54
821200.1,15.18,2.91,732878.6,13.54
821009.05,15.17,2.91,732693.9,13.54
820973.58,15.18,2.91,732682.81,13.54
820161.5,15.17,2.91,731190.27,13.53
819970.44,15.17,2.91,731005.58,13.53
819771.7,15.17,2.9,730855.27,13.52
819547.43,15.17,2.9,730678.67,13.52
819547.43,15.17,2.9,730678.67,13.52
819334.54,15.17,2.9,729992.98,13.51
819334.54,15.17,2.9,729992.98,13.51
818353.35,15.17,2.91,729253.69,13.52
818038.95,15.17,2.9,728862.46,13.51
817847.9,15.17,2.9,728602.79,13.51
818043.93,15.17,2.91,728920.89,13.52
818260.89,15.18,2.91,728588.22,13.52
817706.64,15.17,2.91,728033.97,13.51
817515.58,15.17,2.9,727778.63,13.5
817291.31,15.17,2.9,727672.68,13.51
817541.86,15.17,2.91,727659.15,13.51
817317.58,15.17,2.91,727687.99,13.51
817126.53,15.17,2.91,727503.3,13.51
816902.25,15.17,2.91,727326.7,13.51
816689.36,15.17,2.9,726641.01,13.5
816689.36,15.17,2.9,726641.01,13.5
816307.76,15.16,2.9,726324.4,13.49
815993.35,15.16,2.9,725933.17,13.49
815802.3,15.16,2.9,725758.28,13.49
815802.3,15.16,2.9,725758.28,13.49
815578.02,15.16,2.89,725571.88,13.49
815575.77,15.16,2.9,725512.44,13.49
814558.35,15.16,2.9,724701.04,13.49
814334.08,15.16,2.9,724584.99,13.49
814334.08,15.16,2.9,724584.99,13.49
814331.83,15.17,2.9,724525.55,13.49
814107.56,15.16,2.9,724409.69,13.49
813916.5,15.16,2.9,724225.0,13.49
813692.23,15.16,2.9,724048.4,13.49
813689.98,15.16,2.9,723988.96,13.49
814103.45,15.17,2.91,724142.84,13.5
814296.71,15.18,2.91,723819.05,13.49
814072.44,15.17,2.91,723703.0,13.49
813881.38,15.17,2.91,723443.33,13.49
813657.11,15.17,2.91,723341.71,13.49
813466.05,15.17,2.91,723086.36,13.49
819841.89,15.29,3.03,730443.39,13.62
819841.89,15.29,3.03,730443.39,13.62
819806.43,15.29,3.03,730523.24,13.63
820525.62,15.31,3.04,730734.11,13.63
819999.13,15.3,3.03,730166.32,13.62
819808.08,15.3,3.03,729981.63,13.62
819583.8,15.3,3.03,729805.03,13.62
819381.01,15.29,3.03,729599.21,13.62
819189.95,15.29,3.03,729424.32,13.62
819294.42,15.3,3.03,729561.53,13.62
819103.36,15.3,3.03,729386.64,13.62
819207.83,15.3,3.04,729523.84,13.63
818190.41,15.3,3.04,728712.43,13.63
818513.52,15.31,3.05,728516.79,13.63
818513.52,15.31,3.05,728516.79,13.63
818513.52,15.31,3.05,728516.79,13.63
818513.52,15.31,3.05,728516.79,13.63
818289.25,15.31,3.05,728875.44,13.64
818287.0,15.31,3.05,728816.0,13.64
818062.72,15.31,3.05,728679.65,13.64
818060.48,15.31,3.05,728620.22,13.64
818025.01,15.31,3.05,728649.37,13.64
817726.27,15.31,3.05,728355.77,13.64
817427.53,15.31,3.04,728062.16,13.63
817236.47,15.3,3.04,727810.24,13.63
816219.05,15.31,3.04,726998.83,13.64
815863.88,15.3,3.04,726613.91,13.63
816081.21,15.31,3.04,726902.08,13.64
815890.15,15.31,3.04,726717.39,13.64
815665.88,15.31,3.04,726540.79,13.63
815665.88,15.31,3.04,726540.79,13.63
815663.63,15.31,3.04,726555.23,13.64
815248.3,15.31,3.04,726193.93,13.63
815024.02,15.31,3.04,725986.02,13.63
815024.02,15.31,3.04,725986.02,13.63
814652.42,15.3,3.04,725658.48,13.63
814844.31,15.31,3.04,725436.32,13.63
814844.31,15.31,3.04,725436.32,13.63
813863.13,15.31,3.05,724697.03,13.63
813863.13,15.31,3.05,724697.03,13.63
813659.05,15.31,3.04,724917.27,13.64
813659.05,15.31,3.04,724917.27,13.64
813763.51,15.31,3.05,724986.54,13.64
813761.26,15.31,3.05,724927.1,13.64
813986.93,15.32,3.05,725143.96,13.65
813795.87,15.32,3.05,724959.27,13.65
813415.93,15.31,3.05,724694.81,13.64
813117.19,15.31,3.04,724468.87,13.64
812892.92,15.31,3.04,724292.27,13.64
812868.84,15.31,3.04,723786.35,13.63
812743.24,15.31,3.04,723584.8,13.63
812993.79,15.31,3.05,723571.27,13.63
812769.52,15.31,3.05,723600.11,13.63
812354.19,15.31,3.05,723234.65,13.63
812163.13,15.31,3.04,722974.99,13.63
811781.52,15.3,3.04,722658.39,13.62
811557.25,15.3,3.04,722556.76,13.62
811557.25,15.3,3.04,722556.76,13.62
811557.25,15.3,3.04,722556.76,13.62
811557.25,15.3,3.04,722556.76,13.62
811366.19,15.3,3.04,722381.87,13.62
811583.52,15.31,3.04,722572.07,13.63
811392.47,15.31,3.04,722316.73,13.63
811010.86,15.3,3.04,722000.12,13.62
811228.19,15.31,3.04,722335.59,13.63
811037.14,15.31,3.04,722148.19,13.63
810812.86,15.3,3.04,721970.13,13.63
810621.8,15.3,3.04,721710.47,13.62
810397.53,15.3,3.04,721608.84,13.63
810206.47,15.3,3.04,721433.95,13.62
809982.2,15.3,3.04,721247.55,13.62
809982.2,15.3,3.04,721247.55,13.62
809791.14,15.3,3.03,721059.83,13.62
809949.82,15.3,3.04,721262.01,13.63
809947.57,15.31,3.04,721202.57,13.63
808930.15,15.31,3.05,720391.17,13.63
808705.88,15.31,3.04,720254.82,13.63
807970.92,15.31,3.04,719606.82,13.63
807970.92,15.31,3.04,719606.82,13.63
808108.6,15.31,3.05,719498.94,13.63
808213.07,15.31,3.05,719909.31,13.64
808022.01,15.31,3.05,719649.65,13.64
807797.74,15.31,3.05,719548.02,13.64
808001.1,15.32,3.05,719254.1,13.64
806983.68,15.32,3.06,718442.7,13.64
806223.64,15.32,3.06,717608.06,13.64
806006.11,15.32,3.05,717394.15,13.63
805807.37,15.31,3.05,717118.18,13.63
805616.32,15.31,3.05,716943.29,13.63
804598.9,15.32,3.05,716131.88,13.63
804598.9,15.32,3.05,716131.88,13.63
804217.29,15.31,3.05,715750.48,13.63
803993.02,15.31,3.05,715564.07,13.63
802975.59,15.31,3.05,714752.67,13.63
802240.64,15.31,3.05,714104.67,13.63
802457.59,15.32,3.05,713772.0,13.63
801916.93,15.31,3.05,713179.0,13.62
801916.93,15.31,3.05,713179.0,13.62
801725.87,15.31,3.05,712919.49,13.61
801725.87,15.31,3.05,712919.49,13.61
801943.2,15.32,3.05,713262.12,13.62
801571.6,15.31,3.05,712883.55,13.62
800554.18,15.31,3.05,712072.14,13.62
800363.12,15.31,3.05,711884.75,13.62
800363.12,15.31,3.05,711884.75,13.62
800580.45,15.32,3.05,712083.29,13.63
799836.2,15.31,3.04,711339.04,13.61
799645.14,15.31,3.04,711154.34,13.61
799749.61,15.31,3.05,711301.57,13.62
799450.87,15.31,3.04,711069.6,13.61
799237.98,15.3,3.04,710383.91,13.6
799112.38,15.3,3.04,710177.4,13.6
798921.33,15.3,3.04,710002.51,13.6
798697.05,15.3,3.04,709816.11,13.6
798914.01,15.31,3.04,709483.44,13.6
798359.76,15.3,3.04,708929.19,13.59
798168.7,15.3,3.04,708669.52,13.58
797944.43,15.3,3.03,708567.9,13.59
797132.35,15.3,3.03,707075.36,13.57
797108.27,15.3,3.03,706569.44,13.56
796982.67,15.3,3.03,706367.89,13.56
796980.42,15.3,3.03,706308.45,13.56
796756.15,15.3,3.03,706192.59,13.56
796565.09,15.3,3.03,705934.04,13.56
796340.82,15.3,3.03,705831.3,13.56
795959.21,15.29,3.03,705514.69,13.55
795959.21,15.29,3.03,705514.69,13.55
796209.76,15.3,3.03,705501.16,13.55
795985.49,15.3,3.03,705530.0,13.56
795603.88,15.29,3.02,705213.4,13.55
795603.88,15.29,3.02,705213.4,13.55
794586.46,15.29,3.03,704402.0,13.56
794724.14,15.3,3.03,704296.3,13.56
794499.87,15.3,3.03,704364.44,13.56
794475.79,15.3,3.03,703858.52,13.55
794161.38,15.3,3.03,703472.25,13.55
793970.33,15.29,3.03,703287.55,13.55
793671.59,15.29,3.02,702993.73,13.54
793256.26,15.29,3.02,702632.44,13.54
793256.26,15.29,3.02,702632.44,13.54
793031.98,15.29,3.02,702455.84,13.54
793282.53,15.29,3.03,702442.31,13.54
793058.26,15.29,3.03,702471.15,13.54
792867.2,15.29,3.03,702333.72,13.54
792831.73,15.29,3.03,702281.32,13.55
792831.73,15.29,3.03,702281.32,13.55
792640.68,15.29,3.03,702096.63,13.54
791659.49,15.3,3.03,701357.34,13.55
791277.89,15.29,3.02,701040.74,13.55
791382.35,15.29,3.03,701187.97,13.55
790967.02,15.29,3.03,700826.68,13.55
791439.73,15.3,3.04,700749.75,13.55
790679.68,15.3,3.04,699915.12,13.54
790677.43,15.3,3.04,699855.68,13.55
790453.16,15.3,3.04,699719.33,13.55
790453.16,15.3,3.04,699719.33,13.55
790244.42,15.3,3.03,699515.6,13.54
790433.85,15.31,3.04,699155.4,13.54
790433.85,15.31,3.04,699155.4,13.54
789907.13,15.3,3.03,698628.67,13.53
789683.43,15.3,3.03,697978.53,13.52
789379.83,15.29,3.03,697551.75,13.51
789379.83,15.29,3.03,697551.75,13.51
789171.09,15.29,3.02,697347.92,13.51
789171.09,15.29,3.02,697347.92,13.51
788980.03,15.29,3.02,697173.03,13.51
789197.37,15.29,3.03,697363.23,13.51
789195.12,15.3,3.03,697303.79,13.52
788177.7,15.3,3.04,696492.39,13.52
787953.42,15.3,3.03,696356.04,13.52
787538.09,15.3,3.03,695994.75,13.52
787195.14,15.29,3.03,695654.84,13.51
787195.14,15.29,3.03,695654.84,13.51
787004.08,15.29,3.03,695399.49,13.51
786622.48,15.28,3.02,695082.89,13.51
786622.48,15.28,3.02,695082.89,13.51
786587.01,15.29,3.02,695142.45,13.51
786790.38,15.29,3.03,694848.52,13.51
787509.57,15.31,3.04,695059.39,13.51
786968.91,15.3,3.04,694466.39,13.5
786252.42,15.29,3.03,693708.6,13.49
786061.37,15.29,3.02,693533.71,13.49
785837.09,15.29,3.02,693347.31,13.49
785646.03,15.29,3.02,693091.41,13.49
785863.37,15.29,3.03,693427.63,13.49
785672.31,15.29,3.03,693242.94,13.49
785448.03,15.29,3.03,693066.34,13.49
784430.61,15.29,3.03,692254.93,13.5
784239.56,15.29,3.03,692080.04,13.5
784015.28,15.29,3.03,691893.64,13.5
783824.23,15.29,3.03,691708.95,13.49
783788.76,15.29,3.03,691697.85,13.5
783980.66,15.3,3.03,691479.86,13.49
783687.7,15.29,3.03,691630.9,13.5
783463.43,15.29,3.03,691426.56,13.5
783439.34,15.29,3.03,690920.64,13.49
782627.27,15.29,3.03,689428.1,13.47
782255.66,15.28,3.02,689056.49,13.46
781238.24,15.29,3.02,688245.09,13.47
780925.03,15.29,3.02,687864.09,13.46
781062.71,15.29,3.03,687758.39,13.46
780045.29,15.29,3.03,686946.98,13.47
780009.82,15.3,3.03,687132.36,13.47
780260.37,15.3,3.04,687118.83,13.48
780036.1,15.3,3.04,687212.71,13.48
780265.36,15.31,3.04,686998.78,13.48
780369.82,15.31,3.05,687610.93,13.49
779352.4,15.32,3.05,686799.53,13.5
779161.34,15.31,3.05,686624.64,13.5
778937.07,15.31,3.05,686438.24,13.49
778746.01,15.31,3.05,686182.89,13.49
778746.01,15.31,3.05,686182.89,13.49
778746.01,15.31,3.05,686182.89,13.49
778521.74,15.31,3.05,686076.94,13.49
778223.0,15.31,3.04,685851.12,13.49
778031.94,15.31,3.04,685676.23,13.49
777807.67,15.3,3.04,685489.83,13.49
777616.61,15.3,3.04,685234.48,13.49
777392.34,15.3,3.04,685128.53,13.49
776657.38,15.3,3.03,684480.54,13.48
776466.32,15.3,3.03,684295.84,13.48
776430.85,15.3,3.04,684284.75,13.48
776428.61,15.3,3.04,684225.31,13.49
776204.33,15.3,3.04,684088.97,13.49
776013.27,15.3,3.04,683914.08,13.48
775789.0,15.3,3.03,683727.67,13.48
775597.94,15.3,3.03,683552.78,13.48
775373.67,15.3,3.03,683366.38,13.48
774356.25,15.3,3.04,682554.98,13.49
774165.19,15.3,3.04,682295.31,13.48
773147.77,15.3,3.04,681483.91,13.49
773112.3,15.31,3.04,681568.09,13.49
773329.26,15.31,3.05,681235.41,13.49
773138.2,15.31,3.05,681057.82,13.49
773138.2,15.31,3.05,681057.82,13.49
773242.67,15.32,3.05,681195.55,13.49
772688.42,15.31,3.04,680641.3,13.48
772891.79,15.32,3.05,680347.38,13.48
772510.18,15.31,3.04,679965.73,13.48
772510.18,15.31,3.04,679965.73,13.48
771492.76,15.31,3.05,679154.33,13.48
771301.7,15.31,3.05,678979.44,13.48
771301.7,15.31,3.05,678979.44,13.48
771077.43,15.31,3.05,678793.04,13.48
770536.77,15.3,3.04,678200.04,13.47
770536.77,15.3,3.04,678200.04,13.47
771085.39,15.32,3.05,678193.52,13.47
770549.47,15.31,3.04,677663.11,13.46
770358.42,15.31,3.04,677403.45,13.46
770134.14,15.31,3.04,677301.82,13.46
769943.08,15.3,3.04,677117.13,13.46
769718.81,15.3,3.04,676940.53,13.46
768701.39,15.31,3.04,676129.12,13.46
768510.33,15.31,3.04,675944.43,13.46
768727.66,15.31,3.05,676144.43,13.47
768536.61,15.31,3.05,675884.77,13.47
768536.61,15.31,3.05,675884.77,13.47
768501.14,15.31,3.05,675968.95,13.47
767483.72,15.32,3.05,675157.54,13.47
767292.66,15.32,3.05,674897.88,13.47
767257.2,15.32,3.05,674961.76,13.48
766875.59,15.31,3.05,674645.16,13.47
766873.34,15.31,3.05,674585.72,13.47
766649.07,15.31,3.05,674469.72,13.47
766458.01,15.31,3.05,674214.37,13.47
765645.93,15.31,3.04,672721.84,13.45
765645.93,15.31,3.04,672721.84,13.45
765447.19,15.31,3.04,672509.85,13.45
765411.73,15.31,3.04,672589.71,13.45
766130.92,15.32,3.06,672800.58,13.46
765604.43,15.31,3.05,672232.79,13.45
765413.38,15.31,3.05,671973.28,13.44
765189.1,15.31,3.05,671867.33,13.45
765189.1,15.31,3.05,671867.33,13.45
765392.47,15.32,3.06,671562.5,13.44
764851.81,15.31,3.05,670980.41,13.43
765102.36,15.32,3.05,670966.88,13.43
764878.08,15.32,3.05,671060.41,13.44
764687.03,15.32,3.05,670800.75,13.44
763669.6,15.32,3.06,669989.34,13.44
763634.14,15.32,3.06,670053.22,13.44
762899.18,15.32,3.05,669405.22,13.44
762708.12,15.32,3.05,669220.53,13.44
762483.85,15.32,3.05,669043.93,13.44
762481.6,15.32,3.05,668984.49,13.44
762257.33,15.32,3.05,668868.63,13.44
762066.27,15.32,3.05,668683.94,13.44
761841.99,15.32,3.05,668507.34,13.44
761841.99,15.32,3.05,668507.34,13.44
761839.75,15.32,3.05,668447.9,13.44
761104.79,15.32,3.05,667799.91,13.44
761104.79,15.32,3.05,667799.91,13.44
760880.51,15.31,3.05,667663.56,13.44
760488.91,15.31,3.04,667272.27,13.43
760276.02,15.31,3.04,666504.25,13.42
760276.02,15.31,3.04,666504.25,13.42
760276.02,15.31,3.04,666504.25,13.42
759961.61,15.3,3.04,666195.34,13.42
759748.72,15.3,3.04,665509.65,13.4
759434.32,15.3,3.03,665118.42,13.4
759434.32,15.3,3.03,665118.42,13.4
759693.2,15.31,3.04,664976.71,13.4
759468.93,15.3,3.04,665208.81,13.4
759098.99,15.3,3.03,664837.13,13.4
759098.99,15.3,3.03,664837.13,13.4
758907.93,15.3,3.03,664652.43,13.4
758907.93,15.3,3.03,664652.43,13.4
758872.47,15.3,3.03,664641.34,13.4
759123.01,15.31,3.04,664627.81,13.4
758898.74,15.3,3.04,664656.65,13.4
758690.0,15.3,3.04,664451.06,13.4
758498.94,15.3,3.04,664191.39,13.4
758274.67,15.3,3.03,664089.77,13.4
757257.25,15.3,3.04,663278.36,13.4
757257.25,15.3,3.04,663278.36,13.4
757257.25,15.3,3.04,663278.36,13.4
757066.19,15.3,3.04,663093.67,13.4
756684.59,15.3,3.03,662777.07,13.4
755667.16,15.3,3.04,661965.66,13.4
755631.7,15.3,3.04,661954.57,13.4
755631.7,15.3,3.04,661954.57,13.4
755440.64,15.3,3.04,661769.88,13.4
755440.64,15.3,3.04,661769.88,13.4
755440.64,15.3,3.04,661769.88,13.4
755216.37,15.3,3.03,661593.28,13.4
755025.31,15.3,3.03,661333.61,13.4
755025.31,15.3,3.03,661333.61,13.4
754735.0,15.29,3.03,661046.08,13.4
754510.72,15.29,3.03,660944.46,13.4
755096.42,15.31,3.04,661036.57,13.4
754905.36,15.31,3.04,660776.91,13.4
754681.09,15.3,3.04,660675.28,13.4
754256.37,15.3,3.03,660184.76,13.39
754065.32,15.3,3.03,660000.07,13.39
753841.04,15.3,3.03,659823.47,13.39
753816.96,15.3,3.03,659317.55,13.38
752799.54,15.3,3.04,658506.15,13.38
752064.58,15.3,3.03,657858.15,13.38
751751.37,15.3,3.03,657477.15,13.38
751751.37,15.3,3.03,657477.15,13.38
751889.05,15.3,3.04,657371.45,13.38
751664.78,15.3,3.03,657439.46,13.38
751915.33,15.31,3.04,657425.93,13.38
751915.33,15.31,3.04,657425.93,13.38
751915.33,15.31,3.04,657425.93,13.38
750897.9,15.31,3.05,656614.53,13.39
750862.44,15.31,3.05,656778.38,13.39
750838.35,15.31,3.05,656272.45,13.39
750712.76,15.31,3.05,656070.9,13.38
750499.87,15.31,3.05,655385.21,13.37
750185.47,15.31,3.04,654993.98,13.37
750183.22,15.31,3.05,654934.54,13.37
749202.03,15.32,3.05,654195.26,13.37
748977.76,15.32,3.05,654079.21,13.37
748786.7,15.31,3.05,653894.51,13.37
748405.1,15.31,3.04,653627.38,13.37
748180.82,15.31,3.04,653450.78,13.37
747972.08,15.3,3.04,653247.18,13.37
747781.03,15.3,3.04,653062.48,13.36
747998.36,15.31,3.04,653262.49,13.37
748136.04,15.31,3.05,653156.79,13.37
747867.3,15.31,3.04,653172.84,13.37
746849.88,15.31,3.05,652361.44,13.38
746849.88,15.31,3.05,652361.44,13.38
746625.61,15.31,3.05,652149.79,13.37
746486.11,15.31,3.04,652070.81,13.37
746295.06,15.31,3.04,651886.12,13.37
745879.73,15.31,3.04,651520.66,13.37
745844.26,15.31,3.04,651509.57,13.37
745653.2,15.31,3.04,651249.9,13.37
