ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_899f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_899f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_899f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_899f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_899f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
863,3412,2841410,6212,2841410
863,3412,2842220,6212,2842220
863,3412,2842700,6212,2842700
864,3420,2843510,6212,2843510
864,3420,2844320,6212,2844320
864,3420,2845130,6212,2845130
864,3420,2845600,6212,2845600
864,3420,2846410,6212,2846410
864,3420,2847060,6212,2847060
864,3420,2847290,6212,2847290
864,3420,2848290,6212,2848290
864,3420,2848760,6212,2848760
864,3420,2849230,6212,2849230
864,3420,2850230,6212,2850230
864,3420,2850460,6212,2850460
864,3420,2850460,6212,2850460
864,3420,2851460,6212,2851460
864,3420,2852270,6212,2852270
864,3420,2852270,6212,2852270
865,3428,2853080,6212,2853080
865,3428,2853550,6212,2853550
865,3428,2854360,6212,2854360
865,3428,2854520,6212,2854520
865,3428,2854990,6212,2854990
865,3428,2855800,6212,2855800
865,3428,2856020,6212,2856020
865,3428,2856480,6212,2856480
865,3428,2857480,6212,2857480
865,3428,2858130,6212,2858130
865,3428,2858940,6212,2858940
865,3428,2859100,6212,2859100
865,3428,2859910,6212,2859910
865,3428,2859910,6212,2859910
865,3428,2860560,6212,2860560
866,3436,2861370,6212,2861370
866,3436,2862020,6212,2862020
866,3436,2862240,6212,2862240
866,3436,2862570,6212,2862570
866,3436,2862570,6212,2862570
866,3436,2863380,6212,2863380
866,3436,2863600,6212,2863600
866,3436,2864250,6212,2864250
866,3436,2865060,6212,2865060
866,3436,2865380,6212,2865380
866,3436,2866380,6212,2866380
866,3436,2866850,6212,2866850
866,3436,2867400,6212,2867400
866,3436,2867400,6212,2867400
867,3444,2868400,6212,2868400
867,3444,2869210,6212,2869210
867,3444,2869670,6212,2869670
868,3452,2870140,6212,2870140
868,3452,2870950,6212,2870950
868,3452,2871950,6212,2871950
868,3452,2872950,6212,2872950
868,3452,2873760,6212,2873760
868,3452,2874570,6212,2874570
868,3452,2874570,6212,2874570
868,3452,2875380,6212,2875380
868,3452,2875850,6212,2875850
868,3452,2876080,6212,2876080
868,3452,2877080,6212,2877080
868,3452,2878080,6212,2878080
868,3452,2879080,6212,2879080
868,3452,2880080,6212,2880080
868,3452,2880550,6212,2880550
868,3452,2881360,6212,2881360
868,3452,2882360,6212,2882360
868,3452,2882830,6212,2882830
868,3452,2883640,6212,2883640
869,3460,2884450,6212,2884450
869,3460,2884610,6212,2884610
870,3468,2885610,6212,2885610
870,3468,2885610,6212,2885610
870,3468,2886420,6212,2886420
870,3468,2886420,6212,2886420
870,3468,2886580,6212,2886580
870,3468,2887580,6212,2887580
870,3468,2887580,6212,2887580
870,3468,2888050,6212,2888050
870,3468,2888050,6212,2888050
870,3468,2888370,6212,2888370
870,3468,2888600,6212,2888600
870,3468,2889250,6212,2889250
870,3468,2889800,6212,2889800
870,3468,2890120,6212,2890120
870,3468,2890930,6212,2890930
870,3468,2890930,6212,2890930
870,3468,2891400,6212,2891400
870,3468,2892400,6212,2892400
870,3468,2892870,6212,2892870
870,3468,2893680,6212,2893680
871,3476,2894330,6212,2894330
871,3476,2895140,6212,2895140
871,3476,2895730,6212,2895730
871,3476,2896200,6212,2896200
871,3476,2896430,6212,2896430
871,3476,2896900,6212,2896900
871,3476,2897220,6212,2897220
871,3476,2898030,6212,2898030
871,3476,2898260,6212,2898260
871,3476,2899260,6212,2899260
871,3476,2899720,6212,2899720
871,3476,2900310,6212,2900310
871,3476,2900780,6212,2900780
871,3476,2901780,6212,2901780
871,3476,2902430,6212,2902430
871,3476,2903430,6212,2903430
871,3476,2904430,6212,2904430
871,3476,2904900,6212,2904900
872,3484,2905360,6212,2905360
873,3492,2906360,6212,2906360
873,3492,2906830,6212,2906830
873,3492,2907290,6212,2907290
873,3492,2907760,6212,2907760
873,3492,2908760,6212,2908760
873,3492,2909570,6212,2909570
873,3492,2910380,6212,2910380
873,3492,2911380,6212,2911380
873,3492,2912190,6212,2912190
873,3492,2913190,6212,2913190
873,3492,2914190,6212,2914190
873,3492,2915190,6212,2915190
873,3492,2915660,6212,2915660
873,3492,2915660,6212,2915660
873,3492,2915980,6212,2915980
873,3492,2916980,6212,2916980
873,3492,2917630,6212,2917630
873,3492,2917850,6212,2917850
873,3492,2918850,6212,2918850
873,3492,2918850,6212,2918850
873,3492,2919500,6212,2919500
873,3492,2919970,6212,2919970
874,3500,2920780,6212,2920780
874,3500,2921430,6212,2921430
874,3500,2921430,6212,2921430
874,3500,2922430,6212,2922430
874,3500,2923240,6212,2923240
875,3508,2924240,6212,2924240
875,3508,2924240,6212,2924240
875,3508,2925240,6212,2925240
875,3508,2925240,6212,2925240
875,3508,2926240,6212,2926240
875,3508,2926240,6212,2926240
875,3508,2926560,6212,2926560
875,3508,2927560,6212,2927560
875,3508,2928370,6212,2928370
875,3508,2928370,6212,2928370
875,3508,2929180,6212,2929180
875,3508,2929180,6212,2929180
875,3508,2929180,6212,2929180
875,3508,2929640,6212,2929640
875,3508,2930110,6212,2930110
875,3508,2930430,6212,2930430
875,3508,2930750,6212,2930750
875,3508,2931220,6212,2931220
875,3508,2931220,6212,2931220
875,3508,2932030,6212,2932030
875,3508,2932400,6212,2932400
875,3508,2932400,6212,2932400
875,3508,2933400,6212,2933400
875,3508,2934400,6212,2934400
876,3516,2934870,6212,2934870
876,3516,2935870,6212,2935870
876,3516,2936190,6212,2936190
876,3516,2937000,6212,2937000
876,3516,2937320,6212,2937320
876,3516,2938130,6212,2938130
876,3516,2938940,6212,2938940
876,3516,2939590,6212,2939590
876,3516,2940240,6212,2940240
876,3516,2940560,6212,2940560
876,3516,2941370,6212,2941370
876,3516,2941600,6212,2941600
876,3516,2942600,6212,2942600
877,3524,2943410,6212,2943410
877,3524,2944220,6212,2944220
877,3524,2944220,6212,2944220
877,3524,2944870,6212,2944870
878,3532,2945870,6212,2945870
878,3532,2946190,6212,2946190
878,3532,2946660,6212,2946660
878,3532,2947660,6212,2947660
878,3532,2948210,6212,2948210
878,3532,2949020,6212,2949020
878,3532,2949250,6212,2949250
878,3532,2949410,6212,2949410
878,3532,2950410,6212,2950410
878,3532,2950870,6212,2950870
878,3532,2951680,6212,2951680
878,3532,2952490,6212,2952490
878,3532,2952960,6212,2952960
879,3540,2953280,6212,2953280
879,3540,2953510,6212,2953510
879,3540,2953980,6212,2953980
879,3540,2953980,6212,2953980
879,3540,2954300,6212,2954300
879,3540,2954770,6212,2954770
879,3540,2955580,6212,2955580
879,3540,2956390,6212,2956390
879,3540,2957200,6212,2957200
879,3540,2957200,6212,2957200
879,3540,2957200,6212,2957200
879,3540,2957430,6212,2957430
879,3540,2957590,6212,2957590
879,3540,2958400,6212,2958400
879,3540,2959210,6212,2959210
879,3540,2960210,6212,2960210
879,3540,2960680,6212,2960680
879,3540,2961680,6212,2961680
880,3548,2962490,6212,2962490
880,3548,2963490,6212,2963490
880,3548,2963490,6212,2963490
880,3548,2964140,6212,2964140
880,3548,2964950,6212,2964950
880,3548,2964950,6212,2964950
880,3548,2965760,6212,2965760
880,3548,2966570,6212,2966570
880,3548,2966900,6212,2966900
880,3548,2967220,6212,2967220
880,3548,2968220,6212,2968220
880,3548,2968690,6212,2968690
880,3548,2969340,6212,2969340
880,3548,2969340,6212,2969340
880,3548,2970340,6212,2970340
880,3548,2970800,6212,2970800
880,3548,2971260,6212,2971260
880,3548,2971260,6212,2971260
880,3548,2971490,6212,2971490
881,3556,2972300,6212,2972300
882,3564,2973300,6212,2973300
882,3564,2974110,6212,2974110
882,3564,2974580,6212,2974580
882,3564,2975230,6212,2975230
882,3564,2975450,6212,2975450
882,3564,2975450,6212,2975450
882,3564,2975920,6212,2975920
882,3564,2976380,6212,2976380
882,3564,2977380,6212,2977380
882,3564,2977930,6212,2977930
882,3564,2978480,6212,2978480
882,3564,2978940,6212,2978940
882,3564,2979940,6212,2979940
882,3564,2980750,6212,2980750
883,3572,2981560,6212,2981560
883,3572,2982210,6212,2982210
883,3572,2982210,6212,2982210
883,3572,2983210,6212,2983210
883,3572,2984210,6212,2984210
883,3572,2984680,6212,2984680
883,3572,2985490,6212,2985490
883,3572,2986300,6212,2986300
883,3572,2986300,6212,2986300
883,3572,2986300,6212,2986300
883,3572,2987300,6212,2987300
883,3572,2988300,6212,2988300
883,3572,2988760,6212,2988760
883,3572,2988990,6212,2988990
883,3572,2989800,6212,2989800
883,3572,2990800,6212,2990800
884,3580,2991800,6212,2991800
884,3580,2992150,6212,2992150
884,3580,2992960,6212,2992960
884,3580,2993770,6212,2993770
884,3580,2993770,6212,2993770
884,3580,2993770,6212,2993770
884,3580,2994090,6212,2994090
885,3588,2994900,6212,2994900
885,3588,2995710,6212,2995710
885,3588,2996180,6212,2996180
885,3588,2996650,6212,2996650
885,3588,2997240,6212,2997240
885,3588,2997240,6212,2997240
885,3588,2997240,6212,2997240
885,3588,2998240,6212,2998240
885,3588,2999050,6212,2999050
885,3588,2999520,6212,2999520
885,3588,2999750,6212,2999750
885,3588,2999970,6212,2999970
885,3588,3000340,6212,3000340
885,3588,3001340,6212,3001340
885,3588,3001810,6212,3001810
885,3588,3002620,6212,3002620
885,3588,3002990,6212,3002990
885,3588,3002990,6212,3002990
885,3588,3003460,6212,3003460
886,3596,3004270,6212,3004270
886,3596,3005270,6212,3005270
886,3596,3006080,6212,3006080
886,3596,3006890,6212,3006890
886,3596,3007360,6212,3007360
886,3596,3007680,6212,3007680
886,3596,3008490,6212,3008490
886,3596,3009300,6212,3009300
886,3596,3010300,6212,3010300
886,3596,3011300,6212,3011300
886,3596,3011300,6212,3011300
886,3596,3011770,6212,3011770
886,3596,3012090,6212,3012090
886,3596,3012900,6212,3012900
887,3604,3013710,6212,3013710
887,3604,3014710,6212,3014710
887,3604,3015710,6212,3015710
887,3604,3016360,6212,3016360
887,3604,3016820,6212,3016820
887,3604,3017290,6212,3017290
887,3604,3017840,6212,3017840
887,3604,3018390,6212,3018390
888,3612,3019390,6212,3019390
888,3612,3019620,6212,3019620
888,3612,3019730,6212,3019730
888,3612,3019730,6212,3019730
888,3612,3020730,6212,3020730
888,3612,3021200,6212,3021200
888,3612,3022010,6212,3022010
888,3612,3022480,6212,3022480
888,3612,3023480,6212,3023480
888,3612,3023950,6212,3023950
888,3612,3024420,6212,3024420
888,3612,3025420,6212,3025420
888,3612,3026420,6212,3026420
888,3612,3026420,6212,3026420
888,3612,3026650,6212,3026650
888,3612,3027650,6212,3027650
888,3612,3028300,6212,3028300
889,3620,3029110,6212,3029110
889,3620,3030110,6212,3030110
889,3620,3031110,6212,3031110
889,3620,3031110,6212,3031110
889,3620,3031920,6212,3031920
889,3620,3032390,6212,3032390
890,3628,3033390,6212,3033390
890,3628,3033440,6212,3033440
890,3628,3033910,6212,3033910
890,3628,3033910,6212,3033910
890,3628,3034910,6212,3034910
890,3628,3035380,6212,3035380
890,3628,3035840,6212,3035840
890,3628,3036840,6212,3036840
890,3628,3037490,6212,3037490
890,3628,3037490,6212,3037490
890,3628,3037960,6212,3037960
890,3628,3038280,6212,3038280
890,3628,3038750,6212,3038750
890,3628,3039340,6212,3039340
890,3628,3039810,6212,3039810
890,3628,3040130,6212,3040130
890,3628,3041130,6212,3041130
891,3636,3041590,6212,3041590
891,3636,3042590,6212,3042590
891,3636,3043180,6212,3043180
891,3636,3043990,6212,3043990
891,3636,3044990,6212,3044990
891,3636,3045210,6212,3045210
891,3636,3046210,6212,3046210
892,3644,3047210,6212,3047210
892,3644,3048210,6212,3048210
892,3644,3048680,6212,3048680
892,3644,3048680,6212,3048680
892,3644,3049680,6212,3049680
892,3644,3050490,6212,3050490
892,3644,3050490,6212,3050490
892,3644,3051490,6212,3051490
892,3644,3052490,6212,3052490
892,3644,3053490,6212,3053490
892,3644,3054300,6212,3054300
892,3644,3055110,6212,3055110
892,3644,3055110,6212,3055110
892,3644,3056110,6212,3056110
892,3644,3056580,6212,3056580
892,3644,3057050,6212,3057050
892,3644,3057370,6212,3057370
892,3644,3058020,6212,3058020
892,3644,3058070,6212,3058070
893,3652,3058880,6212,3058880
893,3652,3059690,6212,3059690
893,3652,3060010,6212,3060010
894,3660,3061010,6212,3061010
894,3660,3061330,6212,3061330
894,3660,3062140,6212,3062140
894,3660,3062610,6212,3062610
894,3660,3063080,6212,3063080
894,3660,3063550,6212,3063550
894,3660,3064360,6212,3064360
894,3660,3064830,6212,3064830
894,3660,3065640,6212,3065640
894,3660,3065860,6212,3065860
894,3660,3066090,6212,3066090
894,3660,3067090,6212,3067090
895,3668,3067560,6212,3067560
895,3668,3067560,6212,3067560
895,3668,3068370,6212,3068370
895,3668,3069370,6212,3069370
895,3668,3069370,6212,3069370
895,3668,3070370,6212,3070370
895,3668,3070840,6212,3070840
895,3668,3071840,6212,3071840
895,3668,3072650,6212,3072650
895,3668,3073460,6212,3073460
895,3668,3074460,6212,3074460
895,3668,3075050,6212,3075050
895,3668,3075520,6212,3075520
895,3668,3076330,6212,3076330
895,3668,3076790,6212,3076790
895,3668,3076790,6212,3076790
895,3668,3077790,6212,3077790
895,3668,3078020,6212,3078020
895,3668,3078830,6212,3078830
896,3676,3079480,6212,3079480
896,3676,3080290,6212,3080290
896,3676,3080520,6212,3080520
896,3676,3081520,6212,3081520
896,3676,3082330,6212,3082330
896,3676,3082330,6212,3082330
896,3676,3083140,6212,3083140
896,3676,3083370,6212,3083370
896,3676,3083370,6212,3083370
896,3676,3083370,6212,3083370
896,3676,3084180,6212,3084180
897,3684,3085180,6212,3085180
897,3684,3085550,6212,3085550
897,3684,3085550,6212,3085550
897,3684,3086200,6212,3086200
897,3684,3086250,6212,3086250
897,3684,3087250,6212,3087250
897,3684,3088060,6212,3088060
897,3684,3089060,6212,3089060
898,3692,3089870,6212,3089870
898,3692,3089870,6212,3089870
898,3692,3090420,6212,3090420
898,3692,3091230,6212,3091230
898,3692,3092040,6212,3092040
898,3692,3092690,6212,3092690
898,3692,3093340,6212,3093340
898,3692,3094150,6212,3094150
898,3692,3094960,6212,3094960
898,3692,3095280,6212,3095280
899,3700,3096090,6212,3096090
899,3700,3097090,6212,3097090
899,3700,3097560,6212,3097560
899,3700,3097880,6212,3097880
899,3700,3097880,6212,3097880
899,3700,3097880,6212,3097880
899,3700,3098350,6212,3098350
899,3700,3099160,6212,3099160
899,3700,3099160,6212,3099160
899,3700,3100160,6212,3100160
899,3700,3100970,6212,3100970
899,3700,3101620,6212,3101620
899,3700,3101620,6212,3101620
899,3700,3102620,6212,3102620
899,3700,3103080,6212,3103080
899,3700,3103670,6212,3103670
899,3700,3104480,6212,3104480
899,3700,3104480,6212,3104480
899,3700,3105480,6212,3105480
899,3700,3105800,6212,3105800
900,3708,3106610,6212,3106610
900,3708,3106930,6212,3106930
900,3708,3107930,6212,3107930
901,3716,3108930,6212,3108930
901,3716,3109520,6212,3109520
901,3716,3109990,6212,3109990
901,3716,3110800,6212,3110800
901,3716,3111610,6212,3111610
901,3716,3111610,6212,3111610
901,3716,3111610,6212,3111610
901,3716,3111610,6212,3111610
901,3716,3112080,6212,3112080
901,3716,3112080,6212,3112080
901,3716,3113080,6212,3113080
901,3716,3113890,6212,3113890
901,3716,3114890,6212,3114890
901,3716,3115700,6212,3115700
901,3716,3116020,6212,3116020
901,3716,3116830,6212,3116830
901,3716,3117830,6212,3117830
901,3716,3118830,6212,3118830
902,3724,3119640,6212,3119640
902,3724,3120640,6212,3120640
902,3724,3121110,6212,3121110
902,3724,3121340,6212,3121340
902,3724,3122150,6212,3122150
902,3724,3122150,6212,3122150
902,3724,3122700,6212,3122700
902,3724,3122700,6212,3122700
902,3724,3123290,6212,3123290
902,3724,3123290,6212,3123290
902,3724,3123290,6212,3123290
902,3724,3123940,6212,3123940
902,3724,3124750,6212,3124750
902,3724,3125560,6212,3125560
902,3724,3126030,6212,3126030
903,3732,3126840,6212,3126840
903,3732,3127840,6212,3127840
903,3732,3128310,6212,3128310
903,3732,3128780,6212,3128780
903,3732,3129590,6212,3129590
903,3732,3130060,6212,3130060
903,3732,3130870,6212,3130870
903,3732,3130870,6212,3130870
903,3732,3131340,6212,3131340
903,3732,3131990,6212,3131990
903,3732,3132100,6212,3132100
903,3732,3132570,6212,3132570
903,3732,3133040,6212,3133040
903,3732,3133040,6212,3133040
903,3732,3133040,6212,3133040
903,3732,3133040,6212,3133040
903,3732,3133850,6212,3133850
904,3740,3134660,6212,3134660
904,3740,3135470,6212,3135470
904,3740,3135470,6212,3135470
904,3740,3135630,6212,3135630
904,3740,3136100,6212,3136100
904,3740,3137100,6212,3137100
904,3740,3137100,6212,3137100
904,3740,3138100,6212,3138100
904,3740,3138100,6212,3138100
904,3740,3138910,6212,3138910
904,3740,3138910,6212,3138910
904,3740,3138910,6212,3138910
904,3740,3139720,6212,3139720
905,3748,3140720,6212,3140720
905,3748,3140950,6212,3140950
905,3748,3141270,6212,3141270
905,3748,3141740,6212,3141740
905,3748,3142110,6212,3142110
905,3748,3143110,6212,3143110
905,3748,3143580,6212,3143580
905,3748,3144580,6212,3144580
905,3748,3145050,6212,3145050
905,3748,3146050,6212,3146050
905,3748,3146520,6212,3146520
905,3748,3147330,6212,3147330
905,3748,3147980,6212,3147980
905,3748,3147980,6212,3147980
905,3748,3148980,6212,3148980
906,3756,3149790,6212,3149790
906,3756,3150600,6212,3150600
906,3756,3150920,6212,3150920
906,3756,3151240,6212,3151240
906,3756,3152240,6212,3152240
906,3756,3152830,6212,3152830
906,3756,3153150,6212,3153150
906,3756,3154150,6212,3154150
906,3756,3154470,6212,3154470
906,3756,3154790,6212,3154790
906,3756,3155600,6212,3155600
906,3756,3156060,6212,3156060
906,3756,3156060,6212,3156060
906,3756,3156870,6212,3156870
906,3756,3157680,6212,3157680
906,3756,3158490,6212,3158490
907,3764,3159140,6212,3159140
908,3772,3160140,6212,3160140
909,3780,3168140,6212,3168140
909,3780,3168610,6212,3168610
909,3780,3169610,6212,3169610
909,3780,3170080,6212,3170080
909,3780,3170890,6212,3170890
909,3780,3171890,6212,3171890
909,3780,3171890,6212,3171890
909,3780,3172360,6212,3172360
909,3780,3172950,6212,3172950
909,3780,3172950,6212,3172950
909,3780,3173760,6212,3173760
909,3780,3174230,6212,3174230
909,3780,3175040,6212,3175040
909,3780,3175850,6212,3175850
910,3788,3176660,6212,3176660
910,3788,3177250,6212,3177250
910,3788,3178060,6212,3178060
910,3788,3179060,6212,3179060
910,3788,3179530,6212,3179530
910,3788,3179760,6212,3179760
910,3788,3179870,6212,3179870
910,3788,3180340,6212,3180340
910,3788,3180810,6212,3180810
910,3788,3181810,6212,3181810
910,3788,3182810,6212,3182810
910,3788,3183620,6212,3183620
910,3788,3184620,6212,3184620
910,3788,3185430,6212,3185430
910,3788,3186240,6212,3186240
910,3788,3187050,6212,3187050
911,3796,3187520,6212,3187520
911,3796,3187990,6212,3187990
911,3796,3188990,6212,3188990
911,3796,3189640,6212,3189640
911,3796,3190450,6212,3190450
911,3796,3191260,6212,3191260
911,3796,3191490,6212,3191490
911,3796,3192300,6212,3192300
912,3804,3193300,6212,3193300
912,3804,3193300,6212,3193300
912,3804,3194110,6212,3194110
912,3804,3194580,6212,3194580
912,3804,3194810,6212,3194810
912,3804,3195620,6212,3195620
913,3812,3196210,6212,3196210
913,3812,3196860,6212,3196860
913,3812,3197860,6212,3197860
913,3812,3197860,6212,3197860
913,3812,3198330,6212,3198330
913,3812,3198330,6212,3198330
913,3812,3198800,6212,3198800
913,3812,3199120,6212,3199120
913,3812,3199120,6212,3199120
913,3812,3200120,6212,3200120
913,3812,3201120,6212,3201120
913,3812,3202120,6212,3202120
913,3812,3202930,6212,3202930
913,3812,3203740,6212,3203740
913,3812,3204550,6212,3204550
913,3812,3205010,6212,3205010
913,3812,3205660,6212,3205660
913,3812,3206120,6212,3206120
913,3812,3206120,6212,3206120
914,3820,3206930,6212,3206930
914,3820,3206930,6212,3206930
914,3820,3206930,6212,3206930
914,3820,3207740,6212,3207740
914,3820,3208060,6212,3208060
914,3820,3208380,6212,3208380
914,3820,3208380,6212,3208380
914,3820,3209190,6212,3209190
914,3820,3210190,6212,3210190
914,3820,3210190,6212,3210190
914,3820,3211000,6212,3211000
914,3820,3211810,6212,3211810
914,3820,3212620,6212,3212620
914,3820,3213620,6212,3213620
914,3820,3214090,6212,3214090
914,3820,3215090,6212,3215090
915,3828,3216090,6212,3216090
915,3828,3216680,6212,3216680
915,3828,3216910,6212,3216910
915,3828,3217460,6212,3217460
915,3828,3217680,6212,3217680
916,3836,3218330,6212,3218330
916,3836,3218800,6212,3218800
916,3836,3219800,6212,3219800
916,3836,3220610,6212,3220610
916,3836,3221080,6212,3221080
916,3836,3221080,6212,3221080
916,3836,3221730,6212,3221730
916,3836,3221730,6212,3221730
916,3836,3222730,6212,3222730
916,3836,3223050,6212,3223050
916,3836,3224050,6212,3224050
916,3836,3224210,6212,3224210
916,3836,3225020,6212,3225020
