ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1265-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1265-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1265-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1265-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1265-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
340,846,596430,6212,596430
341,848,597430,6212,597430
341,848,598430,6212,598430
342,856,598430,6212,598430
342,856,599080,6212,599080
342,856,599310,6212,599310
343,858,599780,6212,599780
343,858,599780,6212,599780
343,858,600780,6212,600780
344,860,601250,6212,601250
345,862,602250,6212,602250
345,862,603250,6212,603250
345,862,603720,6212,603720
345,862,603720,6212,603720
345,862,604530,6212,604530
345,862,604530,6212,604530
345,862,604530,6212,604530
346,864,605530,6212,605530
346,864,606340,6212,606340
346,864,607340,6212,607340
347,866,608340,6212,608340
347,866,609340,6212,609340
348,868,610340,6212,610340
349,870,611150,6212,611150
349,870,611960,6212,611960
350,872,612960,6212,612960
350,872,612960,6212,612960
350,872,613960,6212,613960
351,874,614960,6212,614960
352,876,615770,6212,615770
352,876,616770,6212,616770
352,876,617580,6212,617580
353,878,618580,6212,618580
354,886,618580,6212,618580
354,886,618900,6212,618900
355,888,619370,6212,619370
355,888,619600,6212,619600
355,888,620600,6212,620600
355,888,621410,6212,621410
356,890,622410,6212,622410
357,892,623220,6212,623220
357,892,623220,6212,623220
357,892,624030,6212,624030
358,894,624490,6212,624490
358,894,625490,6212,625490
359,896,626490,6212,626490
359,896,626490,6212,626490
359,896,627490,6212,627490
359,896,628300,6212,628300
359,896,628770,6212,628770
359,896,629770,6212,629770
359,896,629990,6212,629990
360,898,630990,6212,630990
360,898,631990,6212,631990
361,900,632990,6212,632990
361,900,632990,6212,632990
362,902,633990,6212,633990
362,902,634990,6212,634990
363,904,635800,6212,635800
363,904,636030,6212,636030
363,904,637030,6212,637030
363,904,637030,6212,637030
364,906,637840,6212,637840
364,906,638320,6212,638320
364,906,638790,6212,638790
364,906,638790,6212,638790
365,908,639790,6212,639790
366,910,640600,6212,640600
366,910,641600,6212,641600
366,910,641600,6212,641600
366,910,641600,6212,641600
367,912,642600,6212,642600
367,912,642600,6212,642600
367,912,642920,6212,642920
367,912,643730,6212,643730
368,914,644730,6212,644730
368,914,645730,6212,645730
369,922,645730,6212,645730
370,924,646280,6212,646280
370,924,646280,6212,646280
371,926,647280,6212,647280
371,926,647750,6212,647750
372,928,648560,6212,648560
372,928,648560,6212,648560
372,928,649370,6212,649370
372,928,650370,6212,650370
373,930,650690,6212,650690
373,930,651160,6212,651160
373,930,651970,6212,651970
374,932,652620,6212,652620
375,934,653620,6212,653620
375,934,654430,6212,654430
375,934,654430,6212,654430
375,934,655430,6212,655430
376,942,655430,6212,655430
377,944,656240,6212,656240
377,944,657240,6212,657240
377,944,657240,6212,657240
378,946,658240,6212,658240
378,946,659050,6212,659050
379,948,659860,6212,659860
379,948,660860,6212,660860
380,950,661860,6212,661860
380,950,662860,6212,662860
380,950,662860,6212,662860
380,950,663670,6212,663670
380,950,663670,6212,663670
381,952,664140,6212,664140
382,954,665140,6212,665140
383,956,666140,6212,666140
383,956,666730,6212,666730
383,956,667050,6212,667050
383,956,668050,6212,668050
384,958,669050,6212,669050
384,958,669050,6212,669050
384,958,669280,6212,669280
384,958,669750,6212,669750
384,958,669750,6212,669750
384,958,670750,6212,670750
384,958,671750,6212,671750
385,960,672560,6212,672560
385,960,672780,6212,672780
386,962,673780,6212,673780
386,962,674780,6212,674780
387,964,675780,6212,675780
387,964,676250,6212,676250
388,966,676840,6212,676840
388,966,677310,6212,677310
388,966,677780,6212,677780
388,966,678780,6212,678780
389,968,679590,6212,679590
389,968,680060,6212,680060
389,968,680520,6212,680520
390,970,681330,6212,681330
391,972,682330,6212,682330
391,972,683330,6212,683330
391,972,683800,6212,683800
391,972,683800,6212,683800
391,972,684270,6212,684270
391,972,684270,6212,684270
392,980,684270,6212,684270
393,982,685270,6212,685270
393,982,686270,6212,686270
394,984,687270,6212,687270
394,984,688270,6212,688270
395,986,689080,6212,689080
395,986,689080,6212,689080
396,988,690080,6212,690080
396,988,690080,6212,690080
396,988,691080,6212,691080
396,988,691550,6212,691550
397,990,692550,6212,692550
397,990,693550,6212,693550
398,992,694550,6212,694550
398,992,695550,6212,695550
399,994,696550,6212,696550
399,994,697550,6212,697550
400,996,698550,6212,698550
400,996,699550,6212,699550
400,996,699550,6212,699550
401,998,700550,6212,700550
401,998,701550,6212,701550
401,998,702020,6212,702020
401,998,702020,6212,702020
402,1000,702830,6212,702830
402,1000,703640,6212,703640
403,1002,704230,6212,704230
404,1004,705230,6212,705230
404,1004,706230,6212,706230
404,1004,706700,6212,706700
404,1004,706920,6212,706920
405,1006,707920,6212,707920
405,1006,708470,6212,708470
405,1006,708470,6212,708470
406,1008,709280,6212,709280
406,1008,710280,6212,710280
407,1010,711280,6212,711280
407,1010,711750,6212,711750
407,1010,712750,6212,712750
408,1012,713750,6212,713750
409,1014,714560,6212,714560
409,1014,715150,6212,715150
409,1014,715610,6212,715610
410,1016,716610,6212,716610
410,1016,716930,6212,716930
411,1018,717400,6212,717400
411,1018,718050,6212,718050
411,1018,719050,6212,719050
412,1020,720050,6212,720050
412,1020,721050,6212,721050
413,1022,721600,6212,721600
413,1022,722600,6212,722600
414,1024,723600,6212,723600
414,1024,723600,6212,723600
414,1024,723600,6212,723600
414,1024,724600,6212,724600
415,1026,725600,6212,725600
415,1026,726600,6212,726600
415,1026,727410,6212,727410
416,1028,728410,6212,728410
417,1030,729220,6212,729220
417,1030,730030,6212,730030
417,1030,730030,6212,730030
417,1030,730350,6212,730350
418,1032,731350,6212,731350
418,1032,732350,6212,732350
418,1032,733350,6212,733350
419,1034,734160,6212,734160
419,1034,734970,6212,734970
419,1034,734970,6212,734970
419,1034,735200,6212,735200
419,1034,735200,6212,735200
419,1034,735200,6212,735200
420,1036,736200,6212,736200
420,1036,737200,6212,737200
420,1036,737200,6212,737200
421,1038,738200,6212,738200
421,1038,738200,6212,738200
422,1040,739200,6212,739200
422,1040,740200,6212,740200
423,1042,741200,6212,741200
423,1042,742200,6212,742200
423,1042,742420,6212,742420
423,1042,743420,6212,743420
423,1042,743420,6212,743420
424,1044,744230,6212,744230
424,1044,744880,6212,744880
424,1044,744880,6212,744880
425,1046,745880,6212,745880
425,1046,745880,6212,745880
425,1046,745880,6212,745880
425,1046,746880,6212,746880
425,1046,747340,6212,747340
426,1048,747990,6212,747990
427,1050,748990,6212,748990
427,1050,749460,6212,749460
427,1050,750460,6212,750460
427,1050,750780,6212,750780
427,1050,751250,6212,751250
428,1052,752250,6212,752250
429,1054,753060,6212,753060
429,1054,753710,6212,753710
429,1054,754710,6212,754710
429,1054,755030,6212,755030
430,1056,756030,6212,756030
430,1056,756080,6212,756080
431,1058,756540,6212,756540
431,1058,756540,6212,756540
431,1058,757540,6212,757540
431,1058,758350,6212,758350
431,1058,758670,6212,758670
432,1060,759670,6212,759670
432,1060,759670,6212,759670
432,1060,760670,6212,760670
433,1062,761670,6212,761670
433,1062,762670,6212,762670
434,1064,763320,6212,763320
434,1064,763320,6212,763320
434,1064,764130,6212,764130
435,1066,765130,6212,765130
435,1066,766130,6212,766130
436,1068,767130,6212,767130
436,1068,768130,6212,768130
437,1070,769130,6212,769130
437,1070,770130,6212,770130
438,1072,771130,6212,771130
438,1072,771360,6212,771360
439,1080,771360,6212,771360
439,1080,772360,6212,772360
440,1082,773360,6212,773360
440,1082,774360,6212,774360
441,1084,775360,6212,775360
441,1084,776360,6212,776360
441,1084,776360,6212,776360
441,1084,776360,6212,776360
442,1086,777360,6212,777360
442,1086,778360,6212,778360
442,1086,778520,6212,778520
443,1088,778990,6212,778990
444,1090,779990,6212,779990
444,1090,780800,6212,780800
444,1090,781800,6212,781800
445,1092,782610,6212,782610
445,1092,782610,6212,782610
446,1094,783610,6212,783610
446,1094,783610,6212,783610
446,1094,783930,6212,783930
446,1094,784150,6212,784150
446,1094,785150,6212,785150
446,1094,785960,6212,785960
447,1096,786960,6212,786960
447,1096,787960,6212,787960
447,1096,787960,6212,787960
448,1104,787960,6212,787960
449,1106,788280,6212,788280
449,1106,788650,6212,788650
449,1106,789200,6212,789200
450,1108,790010,6212,790010
450,1108,790330,6212,790330
450,1108,790330,6212,790330
450,1108,790650,6212,790650
450,1108,790650,6212,790650
450,1108,790810,6212,790810
450,1108,790810,6212,790810
450,1108,790810,6212,790810
451,1110,791620,6212,791620
451,1110,792430,6212,792430
452,1112,793240,6212,793240
452,1112,793710,6212,793710
453,1114,794710,6212,794710
453,1114,795030,6212,795030
453,1114,795030,6212,795030
453,1114,795350,6212,795350
454,1116,796350,6212,796350
454,1116,796670,6212,796670
454,1116,797670,6212,797670
455,1118,798140,6212,798140
456,1126,798140,6212,798140
457,1134,806140,6212,806140
457,1134,806610,6212,806610
457,1134,807420,6212,807420
457,1134,807420,6212,807420
458,1136,807890,6212,807890
458,1136,807890,6212,807890
458,1136,808360,6212,808360
459,1138,809360,6212,809360
459,1138,809680,6212,809680
459,1138,810000,6212,810000
460,1140,811000,6212,811000
461,1142,811810,6212,811810
461,1142,811810,6212,811810
461,1142,812040,6212,812040
461,1142,812040,6212,812040
462,1144,812510,6212,812510
462,1144,812510,6212,812510
462,1144,812510,6212,812510
462,1144,812510,6212,812510
462,1144,812510,6212,812510
462,1144,812510,6212,812510
462,1144,812510,6212,812510
463,1146,813510,6212,813510
463,1146,814320,6212,814320
463,1146,815320,6212,815320
464,1148,816320,6212,816320
464,1148,816640,6212,816640
464,1148,817640,6212,817640
465,1150,818640,6212,818640
465,1150,818960,6212,818960
465,1150,819960,6212,819960
465,1150,820190,6212,820190
465,1150,821000,6212,821000
466,1152,821810,6212,821810
466,1152,822280,6212,822280
467,1154,823280,6212,823280
467,1154,824280,6212,824280
467,1154,824510,6212,824510
468,1156,825320,6212,825320
468,1156,825320,6212,825320
469,1158,826320,6212,826320
469,1158,827320,6212,827320
470,1160,828320,6212,828320
470,1160,829320,6212,829320
470,1160,829780,6212,829780
471,1162,830780,6212,830780
471,1162,831780,6212,831780
472,1164,832780,6212,832780
472,1164,832780,6212,832780
473,1166,833250,6212,833250
473,1166,833250,6212,833250
474,1174,833250,6212,833250
474,1174,833250,6212,833250
474,1174,833250,6212,833250
474,1174,834250,6212,834250
475,1176,835250,6212,835250
475,1176,835250,6212,835250
475,1176,836250,6212,836250
475,1176,837060,6212,837060
476,1178,838060,6212,838060
477,1180,838530,6212,838530
478,1182,839530,6212,839530
478,1182,840340,6212,840340
478,1182,840340,6212,840340
478,1182,841340,6212,841340
479,1184,842340,6212,842340
479,1184,842660,6212,842660
479,1184,843660,6212,843660
480,1186,844310,6212,844310
480,1186,844960,6212,844960
480,1186,845430,6212,845430
481,1188,845800,6212,845800
481,1188,846800,6212,846800
481,1188,847610,6212,847610
481,1188,847610,6212,847610
482,1190,848610,6212,848610
482,1190,849610,6212,849610
482,1190,850080,6212,850080
482,1190,851080,6212,851080
482,1190,851080,6212,851080
483,1192,852080,6212,852080
484,1200,860080,6212,860080
484,1200,860080,6212,860080
484,1200,861080,6212,861080
485,1202,861730,6212,861730
485,1202,861730,6212,861730
486,1210,861730,6212,861730
486,1210,861730,6212,861730
486,1210,861730,6212,861730
487,1212,862730,6212,862730
487,1212,863050,6212,863050
487,1212,864050,6212,864050
488,1214,865050,6212,865050
488,1214,865050,6212,865050
488,1214,865860,6212,865860
489,1216,866320,6212,866320
490,1218,867320,6212,867320
490,1218,868320,6212,868320
490,1218,868320,6212,868320
491,1220,869320,6212,869320
491,1220,870320,6212,870320
492,1222,871320,6212,871320
492,1222,872130,6212,872130
493,1224,872780,6212,872780
493,1224,873780,6212,873780
494,1226,874780,6212,874780
494,1226,875780,6212,875780
494,1226,876590,6212,876590
494,1226,877590,6212,877590
495,1228,878590,6212,878590
495,1228,879590,6212,879590
496,1230,880590,6212,880590
496,1230,881590,6212,881590
497,1232,882590,6212,882590
497,1232,882590,6212,882590
497,1232,883590,6212,883590
497,1232,883590,6212,883590
498,1234,884590,6212,884590
499,1236,885400,6212,885400
499,1236,885400,6212,885400
499,1236,886050,6212,886050
499,1236,887050,6212,887050
499,1236,887520,6212,887520
500,1238,887990,6212,887990
501,1240,888990,6212,888990
501,1240,889310,6212,889310
501,1240,889310,6212,889310
501,1240,890310,6212,890310
501,1240,890310,6212,890310
501,1240,890540,6212,890540
501,1240,890540,6212,890540
502,1248,898540,6212,898540
502,1248,898540,6212,898540
502,1248,899350,6212,899350
502,1248,899350,6212,899350
502,1248,899510,6212,899510
502,1248,899510,6212,899510
502,1248,899510,6212,899510
502,1248,899980,6212,899980
502,1248,899980,6212,899980
503,1250,900980,6212,900980
504,1252,901790,6212,901790
504,1252,902340,6212,902340
505,1254,902810,6212,902810
505,1254,902810,6212,902810
505,1254,903270,6212,903270
505,1254,904270,6212,904270
506,1258,904270,6212,904270
506,1258,904270,6212,904270
506,1258,905080,6212,905080
506,1258,905080,6212,905080
506,1258,906080,6212,906080
506,1258,906080,6212,906080
507,1260,906890,6212,906890
507,1260,907700,6212,907700
508,1268,907700,6212,907700
508,1268,908070,6212,908070
508,1268,916070,6212,916070
508,1268,916070,6212,916070
508,1268,916300,6212,916300
509,1270,917110,6212,917110
510,1272,918110,6212,918110
510,1272,918110,6212,918110
510,1272,918110,6212,918110
510,1272,918570,6212,918570
510,1272,919570,6212,919570
510,1272,919890,6212,919890
511,1274,920890,6212,920890
511,1274,920890,6212,920890
511,1274,921890,6212,921890
512,1276,922890,6212,922890
512,1276,923890,6212,923890
512,1276,923890,6212,923890
513,1278,924890,6212,924890
514,1280,925540,6212,925540
514,1280,926540,6212,926540
514,1280,927010,6212,927010
514,1280,927010,6212,927010
515,1282,928010,6212,928010
515,1282,928480,6212,928480
516,1284,929290,6212,929290
516,1284,930290,6212,930290
517,1286,931290,6212,931290
517,1286,932290,6212,932290
518,1288,933290,6212,933290
518,1288,933290,6212,933290
518,1288,933290,6212,933290
518,1288,933290,6212,933290
518,1288,934290,6212,934290
519,1290,935290,6212,935290
519,1290,936290,6212,936290
519,1290,936520,6212,936520
519,1290,937330,6212,937330
519,1290,937330,6212,937330
520,1292,938330,6212,938330
521,1294,939140,6212,939140
521,1294,939950,6212,939950
521,1294,940280,6212,940280
521,1294,941280,6212,941280
522,1296,942280,6212,942280
523,1298,943090,6212,943090
523,1298,944090,6212,944090
523,1298,944090,6212,944090
523,1298,944560,6212,944560
524,1300,944780,6212,944780
524,1300,945590,6212,945590
525,1302,946590,6212,946590
525,1302,946750,6212,946750
525,1302,946750,6212,946750
525,1302,947070,6212,947070
525,1302,948070,6212,948070
525,1302,948070,6212,948070
526,1304,949070,6212,949070
526,1304,950070,6212,950070
526,1304,950070,6212,950070
526,1304,950300,6212,950300
527,1312,950300,6212,950300
527,1312,950300,6212,950300
528,1314,951300,6212,951300
529,1316,952300,6212,952300
529,1316,953300,6212,953300
529,1316,953300,6212,953300
529,1316,953300,6212,953300
530,1318,954300,6212,954300
530,1318,954770,6212,954770
530,1318,954770,6212,954770
531,1326,954770,6212,954770
531,1326,954770,6212,954770
531,1326,954770,6212,954770
531,1326,954770,6212,954770
531,1326,954770,6212,954770
532,1328,955090,6212,955090
532,1328,955900,6212,955900
532,1328,956900,6212,956900
533,1330,957900,6212,957900
533,1330,958900,6212,958900
533,1330,958900,6212,958900
534,1332,959900,6212,959900
534,1332,960360,6212,960360
535,1334,960830,6212,960830
535,1334,960830,6212,960830
535,1334,961830,6212,961830
536,1336,962830,6212,962830
536,1336,963060,6212,963060
536,1336,964060,6212,964060
537,1344,964060,6212,964060
537,1344,964870,6212,964870
537,1344,964980,6212,964980
537,1344,964980,6212,964980
537,1344,965090,6212,965090
537,1344,966090,6212,966090
538,1346,966560,6212,966560
538,1346,967370,6212,967370
539,1348,968370,6212,968370
539,1348,968840,6212,968840
539,1348,969840,6212,969840
540,1350,970840,6212,970840
541,1352,971310,6212,971310
541,1352,972310,6212,972310
542,1354,973310,6212,973310
542,1354,974310,6212,974310
543,1356,975310,6212,975310
543,1356,976310,6212,976310
544,1358,977310,6212,977310
544,1358,978120,6212,978120
544,1358,979120,6212,979120
545,1360,979930,6212,979930
546,1362,980930,6212,980930
546,1362,981400,6212,981400
546,1362,982400,6212,982400
547,1364,983400,6212,983400
547,1364,983400,6212,983400
547,1364,983860,6212,983860
548,1366,984410,6212,984410
549,1368,985410,6212,985410
549,1368,986410,6212,986410
549,1368,986410,6212,986410
550,1370,987410,6212,987410
550,1370,987410,6212,987410
550,1370,988410,6212,988410
550,1370,989000,6212,989000
550,1370,990000,6212,990000
550,1370,990000,6212,990000
551,1372,991000,6212,991000
551,1372,991470,6212,991470
552,1374,992470,6212,992470
552,1374,992470,6212,992470
552,1374,993470,6212,993470
553,1376,994280,6212,994280
553,1376,995280,6212,995280
553,1376,995280,6212,995280
553,1376,995650,6212,995650
553,1376,996460,6212,996460
554,1378,997460,6212,997460
554,1378,998460,6212,998460
555,1380,999460,6212,999460
555,1380,1000460,6212,1000460
556,1382,1001460,6212,1001460
557,1384,1001930,6212,1001930
557,1384,1002740,6212,1002740
557,1384,1002740,6212,1002740
558,1386,1003550,6212,1003550
558,1386,1004550,6212,1004550
558,1386,1004550,6212,1004550
559,1388,1005550,6212,1005550
559,1388,1005780,6212,1005780
559,1388,1006590,6212,1006590
559,1388,1007590,6212,1007590
560,1390,1008590,6212,1008590
560,1390,1009590,6212,1009590
561,1392,1010590,6212,1010590
561,1392,1010590,6212,1010590
561,1392,1010590,6212,1010590
561,1392,1010910,6212,1010910
561,1392,1011910,6212,1011910
561,1392,1011910,6212,1011910
562,1394,1012230,6212,1012230
562,1394,1012460,6212,1012460
563,1396,1013460,6212,1013460
563,1396,1014460,6212,1014460
564,1398,1015460,6212,1015460
565,1406,1015460,6212,1015460
566,1408,1016460,6212,1016460
566,1408,1017270,6212,1017270
567,1410,1018080,6212,1018080
568,1412,1019080,6212,1019080
568,1412,1020080,6212,1020080
568,1412,1020310,6212,1020310
569,1414,1021310,6212,1021310
569,1414,1022310,6212,1022310
570,1416,1023310,6212,1023310
570,1416,1023780,6212,1023780
570,1416,1023890,6212,1023890
570,1416,1023890,6212,1023890
570,1416,1024890,6212,1024890
571,1418,1025890,6212,1025890
571,1418,1026890,6212,1026890
572,1420,1027350,6212,1027350
572,1420,1027350,6212,1027350
572,1420,1027810,6212,1027810
572,1420,1027810,6212,1027810
572,1420,1027920,6212,1027920
573,1428,1027920,6212,1027920
574,1430,1028920,6212,1028920
574,1430,1028920,6212,1028920
574,1430,1029920,6212,1029920
574,1430,1030730,6212,1030730
574,1430,1030730,6212,1030730
574,1430,1030730,6212,1030730
575,1432,1031540,6212,1031540
575,1432,1031540,6212,1031540
576,1434,1032540,6212,1032540
576,1434,1032860,6212,1032860
576,1434,1033860,6212,1033860
576,1434,1033860,6212,1033860
576,1434,1034330,6212,1034330
577,1436,1035330,6212,1035330
577,1436,1036330,6212,1036330
578,1438,1037140,6212,1037140
579,1440,1038140,6212,1038140
579,1440,1038610,6212,1038610
580,1442,1039080,6212,1039080
580,1442,1040080,6212,1040080
581,1444,1040550,6212,1040550
582,1446,1041550,6212,1041550
582,1446,1041550,6212,1041550
583,1448,1042550,6212,1042550
584,1456,1042550,6212,1042550
584,1456,1043550,6212,1043550
584,1456,1043550,6212,1043550
584,1456,1044140,6212,1044140
584,1456,1044490,6212,1044490
584,1456,1045490,6212,1045490
584,1456,1045490,6212,1045490
584,1456,1045810,6212,1045810
585,1458,1046810,6212,1046810
585,1458,1047810,6212,1047810
585,1458,1048810,6212,1048810
585,1458,1048970,6212,1048970
585,1458,1048970,6212,1048970
585,1458,1049430,6212,1049430
586,1460,1050430,6212,1050430
586,1460,1050660,6212,1050660
586,1460,1050660,6212,1050660
586,1460,1050660,6212,1050660
586,1460,1051660,6212,1051660
586,1460,1052210,6212,1052210
587,1462,1053210,6212,1053210
587,1462,1053440,6212,1053440
587,1462,1054440,6212,1054440
588,1464,1055250,6212,1055250
588,1464,1055250,6212,1055250
588,1464,1055250,6212,1055250
588,1464,1056060,6212,1056060
588,1464,1056060,6212,1056060
589,1466,1057060,6212,1057060
589,1466,1058060,6212,1058060
590,1468,1058290,6212,1058290
590,1468,1058290,6212,1058290
590,1468,1058290,6212,1058290
590,1468,1059100,6212,1059100
590,1468,1059100,6212,1059100
591,1470,1060100,6212,1060100
591,1470,1061100,6212,1061100
591,1470,1061100,6212,1061100
591,1470,1061570,6212,1061570
592,1472,1062040,6212,1062040
592,1472,1062690,6212,1062690
593,1474,1063690,6212,1063690
594,1476,1064500,6212,1064500
594,1476,1065500,6212,1065500
