ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_094e-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_nodes,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_094e-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_094e-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpu_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_094e-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-total_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_094e-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-arrived_gpu_milli
358,848,712430,6212,714970
358,848,713430,6212,715970
359,850,714080,6212,716620
359,850,714450,6212,716990
359,850,714680,6212,717220
359,850,715680,6212,718220
359,850,716490,6212,719030
359,850,716710,6212,719250
359,850,717180,6212,719720
360,852,717730,6212,720270
360,852,718730,6212,721270
361,854,719730,6212,722270
361,854,720730,6212,723270
361,854,721050,6212,723590
361,854,721050,6212,723590
362,856,722050,6212,724590
362,856,722520,6212,725060
362,856,723330,6212,725870
363,858,724330,6212,726870
363,858,724800,6212,727340
363,858,725610,6212,728150
364,860,726610,6212,729150
364,860,727080,6212,729620
365,862,728080,6212,730620
365,862,728240,6212,730780
365,862,729050,6212,731590
366,864,729860,6212,732400
366,864,729860,6212,732400
366,864,730860,6212,733400
367,866,731860,6212,734400
367,866,732860,6212,735400
368,868,733860,6212,736400
369,876,734860,6212,737400
369,876,735860,6212,738400
370,878,736860,6212,739400
370,878,737860,6212,740400
371,880,738670,6212,741210
371,880,739670,6212,742210
372,882,740670,6212,743210
372,882,741670,6212,744210
373,884,742670,6212,745210
373,884,743670,6212,746210
374,886,744670,6212,747210
374,886,745130,6212,747670
374,886,745940,6212,748480
375,888,746940,6212,749480
375,888,746940,6212,749480
375,888,747530,6212,750070
376,890,748530,6212,751070
377,898,749530,6212,752070
377,898,750530,6212,753070
378,900,751530,6212,754070
378,900,752340,6212,754880
379,902,753340,6212,755880
379,902,753990,6212,756530
379,902,753990,6212,756530
380,904,754990,6212,757530
380,904,755800,6212,758340
381,906,756270,6212,758810
381,906,756820,6212,759360
382,908,757630,6212,760170
382,908,758630,6212,761170
383,910,759630,6212,762170
383,910,760440,6212,762980
384,912,761250,6212,763790
384,912,762250,6212,764790
385,914,763250,6212,765790
385,914,763720,6212,766260
385,914,763880,6212,766420
385,914,764350,6212,766890
385,914,764350,6212,766890
385,914,764350,6212,766890
386,916,765160,6212,767700
386,916,766160,6212,768700
387,918,767160,6212,769700
387,918,768160,6212,770700
387,918,768630,6212,771170
387,918,769100,6212,771640
388,920,770100,6212,772640
388,920,771100,6212,773640
389,922,771910,6212,774450
389,922,772910,6212,775450
390,924,773910,6212,776450
390,924,774910,6212,777450
391,926,775720,6212,778260
391,926,776310,6212,778850
392,928,777120,6212,779660
392,928,778120,6212,780660
393,930,778930,6212,781470
393,930,778930,6212,781470
393,930,779740,6212,782280
394,932,780740,6212,783280
394,932,781740,6212,784280
395,934,782550,6212,785090
395,934,783360,6212,785900
396,936,784170,6212,786710
396,936,784980,6212,787520
397,938,785630,6212,788170
397,938,786630,6212,789170
397,938,786630,6212,789170
398,940,787630,6212,790170
398,940,788280,6212,790820
398,940,788740,6212,791280
399,942,789740,6212,792280
399,942,790740,6212,793280
400,944,791740,6212,794280
400,944,792740,6212,795280
400,944,792740,6212,795280
401,952,800740,6212,803280
402,954,801740,6212,804280
402,954,802740,6212,805280
403,956,803210,6212,805750
403,956,803530,6212,806070
403,956,803850,6212,806390
403,956,804660,6212,807200
404,958,805660,6212,808200
404,958,806660,6212,809200
404,958,806660,6212,809200
405,960,807660,6212,810200
405,960,808470,6212,811010
406,962,809470,6212,812010
406,962,809470,6212,812820
406,962,810280,6212,813630
407,964,811090,6212,814440
407,964,812090,6212,815440
408,966,813090,6212,816440
408,966,814090,6212,817440
409,968,815090,6212,818440
409,968,816090,6212,819440
409,968,816560,6212,819910
410,970,817560,6212,820910
410,970,818560,6212,821910
410,970,819560,6212,822910
411,972,820210,6212,823560
411,972,821210,6212,824560
412,974,822210,6212,825560
412,974,823210,6212,826560
412,974,823440,6212,826790
413,976,824090,6212,827440
413,976,825090,6212,828440
414,978,826090,6212,829440
414,978,827090,6212,830440
415,980,828090,6212,831440
415,980,828900,6212,832250
416,982,829900,6212,833250
416,982,829900,6212,833250
416,982,830900,6212,834250
417,984,831370,6212,834720
417,984,832180,6212,835530
417,984,832500,6212,835850
417,984,832500,6212,835850
417,984,832500,6212,835850
418,986,833500,6212,836850
418,986,833720,6212,837070
418,986,834720,6212,838070
418,986,834950,6212,838300
419,988,835760,6212,839110
419,988,835760,6212,839110
419,988,836760,6212,840110
419,988,837760,6212,841110
419,988,838080,6212,841430
420,990,839080,6212,842430
420,990,840080,6212,843430
421,992,841080,6212,844430
421,992,842080,6212,845430
422,994,842890,6212,846240
422,994,843700,6212,847050
422,994,843930,6212,847280
423,996,844930,6212,848280
423,996,845930,6212,849280
424,998,846930,6212,850280
424,998,847930,6212,851280
425,1000,848930,6212,852280
425,1000,849930,6212,853280
425,1000,850930,6212,854280
425,1000,851250,6212,854600
426,1002,852250,6212,855600
426,1002,853250,6212,856600
426,1002,853250,6212,856600
427,1004,854250,6212,857600
427,1004,855250,6212,858600
428,1006,857250,6212,860600
428,1006,857470,6212,860820
428,1006,857470,6212,860820
429,1008,858470,6212,861820
429,1008,859470,6212,862820
430,1010,860470,6212,863820
430,1010,860470,6212,863980
430,1010,860470,6212,863980
430,1010,861470,6212,864980
431,1012,862470,6212,865980
431,1012,863280,6212,866790
432,1014,864280,6212,867790
432,1014,864750,6212,868260
432,1014,864980,6212,868490
433,1016,865790,6212,869300
433,1016,866110,6212,869620
433,1016,866920,6212,870430
434,1018,867240,6212,870750
434,1018,867700,6212,871210
434,1018,868700,6212,872210
435,1020,869700,6212,873210
435,1020,870350,6212,873860
436,1022,871350,6212,874860
436,1022,872350,6212,875860
437,1024,873350,6212,876860
437,1024,874350,6212,877860
438,1026,875350,6212,878860
438,1026,876350,6212,879860
439,1028,877160,6212,880670
439,1028,877970,6212,881480
440,1030,878970,6212,882480
440,1030,879970,6212,883480
441,1032,880970,6212,884480
441,1032,881970,6212,885480
442,1034,882970,6212,886480
442,1034,883970,6212,887480
443,1036,884780,6212,888290
443,1036,885780,6212,889290
444,1038,886780,6212,890290
444,1038,887780,6212,891290
445,1040,888590,6212,892100
445,1040,889590,6212,893100
445,1040,890590,6212,894100
445,1040,891180,6212,894690
446,1042,892180,6212,895690
446,1042,893180,6212,896690
446,1042,894180,6212,897690
446,1042,894180,6212,897690
446,1042,894500,6212,898010
446,1042,894500,6212,898010
446,1042,894500,6212,898010
446,1042,895500,6212,899010
446,1042,895500,6212,899010
446,1042,896310,6212,899820
446,1042,897310,6212,900820
446,1042,897470,6212,900980
447,1044,898280,6212,901790
447,1044,898510,6212,902020
447,1044,898510,6212,902020
447,1044,899320,6212,902830
448,1046,899690,6212,903200
448,1046,900340,6212,903850
449,1048,901340,6212,904850
449,1048,902340,6212,905850
449,1048,902660,6212,906170
449,1048,903130,6212,906640
450,1050,903360,6212,906870
451,1058,911360,6212,914870
451,1058,912170,6212,915680
452,1060,913170,6212,916680
452,1060,913980,6212,917490
453,1062,914980,6212,918490
453,1062,915980,6212,919490
454,1064,916980,6212,920490
454,1064,917980,6212,921490
455,1066,918790,6212,922300
456,1074,919790,6212,923300
456,1074,919790,6212,924110
456,1074,920790,6212,925110
456,1074,921260,6212,925580
457,1076,921730,6212,926050
457,1076,922730,6212,927050
457,1076,923050,6212,927370
457,1076,923520,6212,927840
458,1078,924520,6212,928840
458,1078,925520,6212,929840
459,1080,926520,6212,930840
459,1080,926840,6212,931160
459,1080,927070,6212,931390
459,1080,928070,6212,932390
460,1082,929070,6212,933390
460,1082,930070,6212,934390
460,1082,930070,6212,935200
461,1084,930880,6212,936010
461,1084,931880,6212,937010
462,1086,932350,6212,937480
462,1086,933350,6212,938480
462,1086,933820,6212,938950
463,1088,934820,6212,939950
463,1088,935820,6212,940950
464,1090,936820,6212,941950
464,1090,937820,6212,942950
465,1092,938410,6212,943540
465,1092,938880,6212,944010
465,1092,938880,6212,944010
466,1094,939690,6212,944820
466,1094,939690,6212,944820
466,1094,939690,6212,944820
466,1094,943690,6212,948820
466,1094,944690,6212,949820
467,1096,946690,6212,951820
467,1096,947500,6212,952630
468,1098,948310,6212,953440
468,1098,949310,6212,954440
469,1100,949860,6212,954990
470,1108,950860,6212,955990
470,1108,951860,6212,956990
471,1110,952860,6212,957990
471,1110,953860,6212,958990
472,1112,954860,6212,959990
472,1112,955860,6212,960990
472,1112,956320,6212,961450
473,1114,957320,6212,962450
473,1114,957790,6212,962920
473,1114,958260,6212,963390
474,1116,959260,6212,964390
474,1116,960260,6212,965390
475,1118,961260,6212,966390
475,1118,962070,6212,967200
475,1118,962440,6212,967570
476,1120,963440,6212,968570
476,1120,963440,6212,968570
476,1120,964440,6212,969570
477,1122,964910,6212,970040
477,1122,965910,6212,971040
477,1122,966130,6212,971260
478,1124,967130,6212,972260
478,1124,968130,6212,973260
478,1124,968130,6212,973260
478,1124,969130,6212,974260
479,1126,970130,6212,975260
479,1126,971130,6212,976260
480,1128,972130,6212,977260
480,1128,972940,6212,978070
481,1130,973940,6212,979070
481,1130,974940,6212,980070
481,1130,975940,6212,981070
482,1132,976940,6212,982070
482,1132,977940,6212,983070
482,1132,978940,6212,984070
482,1132,979410,6212,984540
482,1132,980220,6212,985350
482,1132,980690,6212,985820
483,1134,981160,6212,986290
483,1134,982160,6212,987290
483,1134,982160,6212,987290
483,1134,982630,6212,987760
483,1134,983000,6212,988130
484,1136,984000,6212,989130
484,1136,984470,6212,989600
485,1144,985470,6212,990600
486,1146,986470,6212,991600
486,1146,986470,6212,991830
486,1146,987120,6212,992480
486,1146,987490,6212,992850
487,1148,988300,6212,993660
487,1148,989300,6212,994660
488,1150,990300,6212,995660
488,1150,990770,6212,996130
489,1152,991770,6212,997130
489,1152,991770,6212,997130
489,1152,992770,6212,998130
490,1154,993770,6212,999130
490,1154,993770,6212,999130
490,1154,993770,6212,999130
490,1154,994240,6212,999600
490,1154,995240,6212,1000600
490,1154,995560,6212,1000920
490,1154,995790,6212,1001150
490,1154,995950,6212,1001310
491,1156,996950,6212,1002310
491,1156,997950,6212,1003310
491,1156,998950,6212,1004310
491,1156,998950,6212,1004310
492,1158,999420,6212,1004780
492,1158,1000230,6212,1005590
493,1160,1000820,6212,1006180
493,1160,1001820,6212,1007180
494,1162,1002470,6212,1007830
495,1164,1004470,6212,1009830
495,1164,1005470,6212,1010830
496,1166,1006470,6212,1011830
496,1166,1007470,6212,1012830
497,1168,1008470,6212,1013830
497,1168,1009470,6212,1014830
498,1170,1010470,6212,1015830
498,1170,1011470,6212,1016830
498,1170,1011790,6212,1017150
499,1174,1015790,6212,1021150
500,1176,1016790,6212,1022150
500,1176,1017790,6212,1023150
501,1178,1018440,6212,1023800
501,1178,1018440,6212,1023800
501,1178,1019440,6212,1024800
501,1178,1020440,6212,1025800
501,1178,1020440,6212,1026610
502,1180,1021250,6212,1027420
502,1180,1022250,6212,1028420
502,1180,1022250,6212,1028420
502,1180,1022720,6212,1028890
503,1182,1023720,6212,1029890
503,1182,1023720,6212,1030120
503,1182,1024720,6212,1031120
504,1184,1025720,6212,1032120
504,1184,1026720,6212,1033120
505,1186,1027720,6212,1034120
505,1186,1028720,6212,1035120
506,1188,1029720,6212,1036120
506,1188,1030720,6212,1037120
507,1190,1031720,6212,1038120
507,1190,1031720,6212,1038120
507,1190,1031720,6212,1038120
507,1190,1032530,6212,1038930
507,1190,1032530,6212,1038930
508,1192,1033340,6212,1039740
508,1192,1034340,6212,1040740
509,1194,1035340,6212,1041740
509,1194,1035340,6212,1041740
509,1194,1035500,6212,1041900
509,1194,1035820,6212,1042220
509,1194,1036820,6212,1043220
509,1194,1036820,6212,1043220
510,1196,1037820,6212,1044220
510,1196,1038820,6212,1045220
511,1198,1039820,6212,1046220
511,1198,1040140,6212,1046540
511,1198,1041140,6212,1047540
512,1200,1042140,6212,1048540
512,1200,1042950,6212,1049350
513,1202,1043950,6212,1050350
513,1202,1044760,6212,1051160
514,1204,1045760,6212,1052160
514,1204,1046760,6212,1053160
514,1204,1047760,6212,1054160
515,1206,1048410,6212,1054810
515,1206,1049410,6212,1055810
516,1208,1050220,6212,1056620
516,1208,1050220,6212,1056620
516,1208,1050870,6212,1057270
517,1210,1051870,6212,1058270
517,1210,1052870,6212,1059270
518,1212,1053870,6212,1060270
518,1212,1054870,6212,1061270
519,1214,1055680,6212,1062080
519,1214,1056150,6212,1062550
520,1216,1057150,6212,1063550
520,1216,1058150,6212,1064550
521,1218,1058960,6212,1065360
521,1218,1058960,6212,1065360
521,1218,1059960,6212,1066360
522,1220,1060770,6212,1067170
522,1220,1060770,6212,1067720
522,1220,1061090,6212,1068040
522,1220,1062090,6212,1069040
522,1220,1062090,6212,1069040
523,1222,1063090,6212,1070040
523,1222,1064090,6212,1071040
523,1222,1065090,6212,1072040
524,1224,1066090,6212,1073040
524,1224,1066560,6212,1073510
524,1224,1067560,6212,1074510
525,1226,1068560,6212,1075510
525,1226,1069370,6212,1076320
525,1226,1070370,6212,1077320
526,1228,1071370,6212,1078320
526,1228,1072180,6212,1079130
527,1230,1073180,6212,1080130
527,1230,1073180,6212,1080130
527,1230,1074180,6212,1081130
528,1232,1075180,6212,1082130
528,1232,1076180,6212,1083130
528,1232,1077180,6212,1084130
529,1234,1077650,6212,1084600
529,1234,1078650,6212,1085600
529,1234,1079300,6212,1086250
529,1234,1080300,6212,1087250
529,1234,1081300,6212,1088250
529,1234,1081620,6212,1088570
529,1234,1082430,6212,1089380
530,1236,1083430,6212,1090380
530,1236,1083430,6212,1090380
530,1236,1084430,6212,1091380
530,1236,1084430,6212,1091380
531,1238,1085430,6212,1092380
531,1238,1086240,6212,1093190
532,1240,1087240,6212,1094190
532,1240,1087240,6212,1094190
532,1240,1088240,6212,1095190
532,1240,1088710,6212,1095660
533,1242,1089520,6212,1096470
533,1242,1089520,6212,1096470
533,1242,1090520,6212,1097470
534,1244,1091520,6212,1098470
534,1244,1092330,6212,1099280
535,1246,1093140,6212,1100090
535,1246,1093790,6212,1100740
536,1248,1094600,6212,1101550
536,1248,1095410,6212,1102360
536,1248,1095410,6212,1102360
536,1248,1095410,6212,1102360
537,1250,1096410,6212,1103360
537,1250,1096410,6212,1103360
537,1250,1096730,6212,1103680
537,1250,1097730,6212,1104680
538,1252,1098730,6212,1105680
538,1252,1099730,6212,1106680
539,1254,1100540,6212,1107490
539,1254,1101540,6212,1108490
539,1254,1102130,6212,1109080
539,1254,1102130,6212,1109080
539,1254,1102130,6212,1109080
540,1256,1103130,6212,1110080
540,1256,1104130,6212,1111080
540,1256,1104130,6212,1111080
541,1258,1105130,6212,1112080
541,1258,1106130,6212,1113080
541,1258,1106500,6212,1113450
541,1258,1106730,6212,1113680
542,1260,1107730,6212,1114680
542,1260,1108730,6212,1115680
543,1262,1109540,6212,1116490
543,1262,1110190,6212,1117140
543,1262,1110190,6212,1117140
544,1264,1111000,6212,1117950
544,1264,1111810,6212,1118760
545,1266,1112810,6212,1119760
545,1266,1113180,6212,1120130
545,1266,1113180,6212,1120130
546,1268,1114180,6212,1121130
546,1268,1114650,6212,1121600
546,1268,1115650,6212,1122600
546,1268,1115650,6212,1122600
547,1270,1116650,6212,1123600
547,1270,1117650,6212,1124600
548,1272,1118650,6212,1125600
548,1272,1118970,6212,1125920
548,1272,1119970,6212,1126920
548,1272,1120970,6212,1127920
548,1272,1121970,6212,1128920
549,1274,1122780,6212,1129730
549,1274,1123000,6212,1129950
549,1274,1123320,6212,1130270
549,1274,1124130,6212,1131080
550,1276,1124600,6212,1131550
550,1276,1125600,6212,1132550
551,1278,1126600,6212,1133550
551,1278,1127070,6212,1134020
551,1278,1128070,6212,1135020
552,1280,1128540,6212,1135490
552,1280,1129540,6212,1136490
553,1282,1130540,6212,1137490
553,1282,1131350,6212,1138300
553,1282,1131820,6212,1138770
554,1284,1132630,6212,1139580
554,1284,1132950,6212,1139900
554,1284,1132950,6212,1140710
555,1286,1133950,6212,1141710
555,1286,1134760,6212,1142520
556,1288,1135760,6212,1143520
556,1288,1136760,6212,1144520
556,1288,1136980,6212,1144740
557,1290,1137980,6212,1145740
557,1290,1138790,6212,1146550
557,1290,1139160,6212,1146920
557,1290,1139270,6212,1147030
557,1290,1139270,6212,1147030
558,1292,1140270,6212,1148030
558,1292,1141270,6212,1149030
559,1294,1142270,6212,1150030
559,1294,1143270,6212,1151030
560,1296,1144270,6212,1152030
560,1296,1145270,6212,1153030
561,1298,1146270,6212,1154030
561,1298,1147270,6212,1155030
562,1300,1148270,6212,1156030
562,1300,1149270,6212,1157030
562,1300,1150270,6212,1158030
562,1300,1150740,6212,1158500
562,1300,1150740,6212,1158820
562,1300,1151550,6212,1159630
562,1300,1151550,6212,1159630
562,1300,1152200,6212,1160280
562,1300,1152200,6212,1160280
562,1300,1153200,6212,1161280
562,1300,1153200,6212,1161280
563,1302,1154200,6212,1162280
563,1302,1155200,6212,1163280
563,1302,1155520,6212,1163600
564,1304,1156170,6212,1164250
564,1304,1156760,6212,1164840
565,1306,1157570,6212,1165650
565,1306,1158040,6212,1166120
566,1308,1158850,6212,1166930
566,1308,1159170,6212,1167250
566,1308,1160170,6212,1168250
567,1310,1161170,6212,1169250
567,1310,1161540,6212,1169620
567,1310,1162010,6212,1170090
567,1310,1162820,6212,1170900
568,1312,1163040,6212,1171120
569,1320,1164040,6212,1172120
569,1320,1165040,6212,1173120
570,1322,1166040,6212,1174120
570,1322,1167040,6212,1175120
570,1322,1167040,6212,1175120
571,1324,1168040,6212,1176120
571,1324,1168850,6212,1176930
572,1326,1169850,6212,1177930
572,1326,1170170,6212,1178250
572,1326,1170640,6212,1178720
573,1328,1171640,6212,1179720
573,1328,1172640,6212,1180720
573,1328,1172640,6212,1180720
573,1328,1172640,6212,1180720
573,1328,1173290,6212,1181370
574,1330,1174290,6212,1182370
574,1330,1174840,6212,1182920
575,1332,1175650,6212,1183730
575,1332,1176650,6212,1184730
576,1334,1177650,6212,1185730
576,1334,1177650,6212,1185730
576,1334,1178300,6212,1186380
577,1336,1179300,6212,1187380
577,1336,1180300,6212,1188380
578,1338,1181300,6212,1189380
578,1338,1181620,6212,1189700
578,1338,1182090,6212,1190170
578,1338,1183090,6212,1191170
579,1340,1184090,6212,1192170
580,1348,1185090,6212,1193170
580,1348,1186090,6212,1194170
580,1348,1186090,6212,1194170
580,1348,1186090,6212,1194170
580,1348,1187090,6212,1195170
581,1350,1187900,6212,1195980
581,1350,1188710,6212,1196790
582,1352,1189710,6212,1197790
582,1352,1189710,6212,1197790
582,1352,1189710,6212,1197790
582,1352,1190710,6212,1198790
582,1352,1191030,6212,1199110
582,1352,1191350,6212,1199430
583,1354,1192350,6212,1200430
583,1354,1193160,6212,1201240
584,1356,1194160,6212,1202240
584,1356,1195160,6212,1203240
585,1358,1195630,6212,1203710
585,1358,1196440,6212,1204520
585,1358,1196910,6212,1204990
586,1360,1197910,6212,1205990
586,1360,1198070,6212,1206150
586,1360,1198070,6212,1206150
586,1360,1198660,6212,1206740
587,1362,1199660,6212,1207740
587,1362,1200130,6212,1208210
587,1362,1200450,6212,1208530
588,1364,1201450,6212,1209530
588,1364,1202450,6212,1210530
589,1366,1203450,6212,1211530
589,1366,1204450,6212,1212530
590,1368,1205260,6212,1213340
590,1368,1206260,6212,1214340
590,1368,1206730,6212,1214810
591,1370,1207280,6212,1215360
591,1370,1208280,6212,1216360
591,1370,1208280,6212,1216360
592,1372,1209280,6212,1217360
592,1372,1209280,6212,1217360
592,1372,1210280,6212,1218360
593,1374,1211280,6212,1219360
593,1374,1212280,6212,1220360
594,1376,1212750,6212,1220830
594,1376,1212750,6212,1220830
594,1376,1212970,6212,1221050
594,1376,1213620,6212,1221700
594,1376,1213620,6212,1221700
595,1378,1214430,6212,1222510
595,1378,1215430,6212,1223510
596,1380,1216240,6212,1224320
596,1380,1217240,6212,1225320
597,1382,1217890,6212,1225970
597,1382,1218890,6212,1226970
597,1382,1219440,6212,1227520
597,1382,1219900,6212,1227980
