ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f412-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f412-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f412-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f412-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f412-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-arrived_gpu_milli
792,2844,2589280,6212,2589280
793,2852,2590280,6212,2590280
793,2852,2590280,6212,2590280
793,2852,2590600,6212,2590600
793,2852,2591600,6212,2591600
793,2852,2592600,6212,2592600
793,2852,2593410,6212,2593410
793,2852,2594220,6212,2594220
793,2852,2595220,6212,2595220
793,2852,2595680,6212,2595680
793,2852,2596680,6212,2596680
794,2860,2597680,6212,2597680
794,2860,2598680,6212,2598680
794,2860,2599000,6212,2599000
794,2860,2599000,6212,2599000
794,2860,2599000,6212,2599000
794,2860,2599000,6212,2599000
794,2860,2599810,6212,2599810
794,2860,2600280,6212,2600280
794,2860,2600750,6212,2600750
794,2860,2601750,6212,2601750
794,2860,2602750,6212,2602750
794,2860,2603750,6212,2603750
794,2860,2603750,6212,2603750
795,2868,2604220,6212,2604220
795,2868,2604380,6212,2604380
795,2868,2605380,6212,2605380
795,2868,2606190,6212,2606190
795,2868,2607000,6212,2607000
795,2868,2608000,6212,2608000
795,2868,2609000,6212,2609000
795,2868,2610000,6212,2610000
795,2868,2610000,6212,2610000
795,2868,2610470,6212,2610470
795,2868,2611280,6212,2611280
796,2876,2612280,6212,2612280
796,2876,2613280,6212,2613280
796,2876,2614090,6212,2614090
796,2876,2615090,6212,2615090
796,2876,2615090,6212,2615090
796,2876,2616090,6212,2616090
796,2876,2616560,6212,2616560
796,2876,2617030,6212,2617030
796,2876,2617510,6212,2617510
796,2876,2618510,6212,2618510
796,2876,2619510,6212,2619510
797,2884,2620060,6212,2620060
797,2884,2621060,6212,2621060
797,2884,2622060,6212,2622060
797,2884,2622060,6212,2622060
797,2884,2622610,6212,2622610
797,2884,2622930,6212,2622930
797,2884,2623930,6212,2623930
797,2884,2623930,6212,2623930
797,2884,2624930,6212,2624930
797,2884,2625740,6212,2625740
797,2884,2626740,6212,2626740
798,2892,2627740,6212,2627740
798,2892,2628740,6212,2628740
798,2892,2629740,6212,2629740
798,2892,2630740,6212,2630740
799,2900,2638740,6212,2638740
799,2900,2639740,6212,2639740
799,2900,2640210,6212,2640210
799,2900,2640210,6212,2640210
799,2900,2640680,6212,2640680
799,2900,2641680,6212,2641680
800,2908,2649680,6212,2649680
800,2908,2650140,6212,2650140
800,2908,2650610,6212,2650610
801,2916,2651260,6212,2651260
801,2916,2651480,6212,2651480
801,2916,2652070,6212,2652070
801,2916,2653070,6212,2653070
801,2916,2654070,6212,2654070
801,2916,2655070,6212,2655070
801,2916,2656070,6212,2656070
801,2916,2657070,6212,2657070
801,2916,2658070,6212,2658070
802,2924,2659070,6212,2659070
802,2924,2660070,6212,2660070
802,2924,2661070,6212,2661070
802,2924,2661300,6212,2661300
802,2924,2662300,6212,2662300
802,2924,2663300,6212,2663300
802,2924,2663620,6212,2663620
802,2924,2664270,6212,2664270
802,2924,2664740,6212,2664740
802,2924,2665550,6212,2665550
803,2932,2666360,6212,2666360
803,2932,2666680,6212,2666680
803,2932,2667680,6212,2667680
803,2932,2668490,6212,2668490
803,2932,2669490,6212,2669490
803,2932,2669960,6212,2669960
803,2932,2670960,6212,2670960
803,2932,2671770,6212,2671770
803,2932,2671770,6212,2671770
803,2932,2672770,6212,2672770
803,2932,2673420,6212,2673420
804,2940,2673970,6212,2673970
804,2940,2674970,6212,2674970
804,2940,2675560,6212,2675560
805,2948,2683560,6212,2683560
805,2948,2684030,6212,2684030
805,2948,2684030,6212,2684030
805,2948,2685030,6212,2685030
805,2948,2686030,6212,2686030
805,2948,2686840,6212,2686840
805,2948,2687650,6212,2687650
806,2956,2688650,6212,2688650
806,2956,2689650,6212,2689650
806,2956,2690650,6212,2690650
806,2956,2691460,6212,2691460
806,2956,2691780,6212,2691780
806,2956,2692780,6212,2692780
806,2956,2693780,6212,2693780
806,2956,2694250,6212,2694250
806,2956,2694570,6212,2694570
806,2956,2695570,6212,2695570
806,2956,2696160,6212,2696160
807,2964,2697160,6212,2697160
807,2964,2697380,6212,2697380
807,2964,2698380,6212,2698380
807,2964,2699380,6212,2699380
807,2964,2699380,6212,2699380
807,2964,2700380,6212,2700380
807,2964,2700850,6212,2700850
808,2972,2708850,6212,2708850
808,2972,2709400,6212,2709400
808,2972,2710400,6212,2710400
808,2972,2711400,6212,2711400
809,2980,2712400,6212,2712400
809,2980,2713400,6212,2713400
809,2980,2714210,6212,2714210
809,2980,2715020,6212,2715020
809,2980,2716020,6212,2716020
809,2980,2716830,6212,2716830
809,2980,2717830,6212,2717830
809,2980,2718640,6212,2718640
810,2988,2719450,6212,2719450
810,2988,2720450,6212,2720450
810,2988,2720450,6212,2720450
810,2988,2721260,6212,2721260
810,2988,2721730,6212,2721730
810,2988,2721730,6212,2721730
810,2988,2722540,6212,2722540
810,2988,2722860,6212,2722860
810,2988,2723860,6212,2723860
810,2988,2724860,6212,2724860
810,2988,2724860,6212,2724860
810,2988,2725180,6212,2725180
810,2988,2725990,6212,2725990
810,2988,2726990,6212,2726990
811,2996,2727990,6212,2727990
811,2996,2728460,6212,2728460
811,2996,2728780,6212,2728780
811,2996,2728780,6212,2728780
811,2996,2729780,6212,2729780
811,2996,2730430,6212,2730430
811,2996,2730900,6212,2730900
811,2996,2731370,6212,2731370
811,2996,2732370,6212,2732370
812,3004,2733370,6212,2733370
812,3004,2733370,6212,2733370
812,3004,2733690,6212,2733690
812,3004,2734160,6212,2734160
812,3004,2735160,6212,2735160
812,3004,2736160,6212,2736160
812,3004,2737160,6212,2737160
812,3004,2737160,6212,2737160
812,3004,2738160,6212,2738160
812,3004,2739160,6212,2739160
812,3004,2740160,6212,2740160
813,3012,2741160,6212,2741160
813,3012,2741750,6212,2741750
813,3012,2742750,6212,2742750
813,3012,2743560,6212,2743560
813,3012,2744030,6212,2744030
813,3012,2745030,6212,2745030
813,3012,2746030,6212,2746030
813,3012,2747030,6212,2747030
813,3012,2748030,6212,2748030
814,3020,2749030,6212,2749030
814,3020,2749840,6212,2749840
814,3020,2750840,6212,2750840
814,3020,2751840,6212,2751840
814,3020,2752840,6212,2752840
814,3020,2753650,6212,2753650
814,3020,2753650,6212,2753650
814,3020,2754650,6212,2754650
814,3020,2755120,6212,2755120
814,3020,2755930,6212,2755930
814,3020,2756930,6212,2756930
815,3028,2757930,6212,2757930
815,3028,2758740,6212,2758740
815,3028,2758740,6212,2758740
815,3028,2762740,6212,2762740
815,3028,2763740,6212,2763740
815,3028,2763740,6212,2763740
815,3028,2763740,6212,2763740
815,3028,2764740,6212,2764740
816,3036,2765740,6212,2765740
816,3036,2766740,6212,2766740
816,3036,2766740,6212,2766740
816,3036,2767740,6212,2767740
816,3036,2768740,6212,2768740
816,3036,2769740,6212,2769740
816,3036,2769740,6212,2769740
816,3036,2769740,6212,2769740
816,3036,2770210,6212,2770210
816,3036,2770210,6212,2770210
816,3036,2771210,6212,2771210
816,3036,2771680,6212,2771680
816,3036,2772490,6212,2772490
817,3044,2773490,6212,2773490
817,3044,2773490,6212,2773490
817,3044,2774490,6212,2774490
817,3044,2775300,6212,2775300
817,3044,2776110,6212,2776110
818,3052,2784110,6212,2784110
818,3052,2784920,6212,2784920
818,3052,2785920,6212,2785920
818,3052,2786510,6212,2786510
818,3052,2786510,6212,2786510
818,3052,2787510,6212,2787510
819,3060,2788510,6212,2788510
819,3060,2789160,6212,2789160
819,3060,2789810,6212,2789810
819,3060,2790810,6212,2790810
820,3068,2798810,6212,2798810
820,3068,2799810,6212,2799810
820,3068,2800620,6212,2800620
820,3068,2801210,6212,2801210
820,3068,2802210,6212,2802210
821,3076,2803210,6212,2803210
821,3076,2803210,6212,2803210
821,3076,2804210,6212,2804210
821,3076,2805210,6212,2805210
821,3076,2805860,6212,2805860
821,3076,2806330,6212,2806330
821,3076,2807140,6212,2807140
821,3076,2808140,6212,2808140
821,3076,2808610,6212,2808610
821,3076,2809080,6212,2809080
822,3084,2810080,6212,2810080
822,3084,2810080,6212,2810080
822,3084,2810890,6212,2810890
822,3084,2810890,6212,2810890
822,3084,2810890,6212,2810890
822,3084,2811890,6212,2811890
822,3084,2812890,6212,2812890
822,3084,2813700,6212,2813700
822,3084,2813700,6212,2813700
822,3084,2814700,6212,2814700
822,3084,2814700,6212,2814700
822,3084,2815700,6212,2815700
822,3084,2816700,6212,2816700
822,3084,2816700,6212,2816700
823,3092,2817700,6212,2817700
823,3092,2818700,6212,2818700
823,3092,2819700,6212,2819700
823,3092,2820290,6212,2820290
823,3092,2820290,6212,2820290
823,3092,2821290,6212,2821290
823,3092,2822290,6212,2822290
823,3092,2823290,6212,2823290
823,3092,2823760,6212,2823760
824,3100,2824570,6212,2824570
824,3100,2825040,6212,2825040
824,3100,2826040,6212,2826040
824,3100,2828040,6212,2828040
824,3100,2829040,6212,2829040
824,3100,2830040,6212,2830040
824,3100,2830360,6212,2830360
824,3100,2830360,6212,2830360
824,3100,2831360,6212,2831360
825,3108,2832360,6212,2832360
825,3108,2833360,6212,2833360
825,3108,2834170,6212,2834170
825,3108,2834980,6212,2834980
825,3108,2835980,6212,2835980
825,3108,2836790,6212,2836790
825,3108,2836790,6212,2836790
825,3108,2837600,6212,2837600
825,3108,2838250,6212,2838250
825,3108,2838720,6212,2838720
826,3116,2839720,6212,2839720
826,3116,2840190,6212,2840190
826,3116,2841190,6212,2841190
826,3116,2841840,6212,2841840
826,3116,2841840,6212,2841840
826,3116,2842840,6212,2842840
826,3116,2843840,6212,2843840
826,3116,2844840,6212,2844840
826,3116,2845300,6212,2845300
826,3116,2846300,6212,2846300
826,3116,2846300,6212,2846300
826,3116,2847300,6212,2847300
826,3116,2847620,6212,2847620
827,3124,2848430,6212,2848430
827,3124,2848430,6212,2848430
827,3124,2849430,6212,2849430
827,3124,2850430,6212,2850430
827,3124,2850900,6212,2850900
827,3124,2851900,6212,2851900
827,3124,2851900,6212,2851900
827,3124,2852710,6212,2852710
827,3124,2853710,6212,2853710
827,3124,2854710,6212,2854710
828,3132,2855520,6212,2855520
828,3132,2856170,6212,2856170
828,3132,2856640,6212,2856640
828,3132,2856960,6212,2856960
828,3132,2857960,6212,2857960
828,3132,2858960,6212,2858960
828,3132,2859960,6212,2859960
828,3132,2860770,6212,2860770
828,3132,2861770,6212,2861770
829,3140,2862770,6212,2862770
829,3140,2863580,6212,2863580
830,3148,2867580,6212,2867580
830,3148,2868050,6212,2868050
830,3148,2868600,6212,2868600
830,3148,2869070,6212,2869070
830,3148,2870070,6212,2870070
830,3148,2870880,6212,2870880
830,3148,2871880,6212,2871880
830,3148,2872350,6212,2872350
830,3148,2873160,6212,2873160
830,3148,2874160,6212,2874160
830,3148,2875160,6212,2875160
831,3156,2876160,6212,2876160
831,3156,2876160,6212,2876160
831,3156,2876380,6212,2876380
831,3156,2877190,6212,2877190
831,3156,2878190,6212,2878190
831,3156,2879190,6212,2879190
831,3156,2879190,6212,2879190
831,3156,2880190,6212,2880190
831,3156,2881190,6212,2881190
831,3156,2882190,6212,2882190
831,3156,2883190,6212,2883190
831,3156,2884190,6212,2884190
831,3156,2884660,6212,2884660
832,3164,2885660,6212,2885660
832,3164,2886130,6212,2886130
832,3164,2887130,6212,2887130
832,3164,2888130,6212,2888130
832,3164,2889130,6212,2889130
832,3164,2889600,6212,2889600
832,3164,2890070,6212,2890070
832,3164,2890070,6212,2890070
832,3164,2891070,6212,2891070
832,3164,2892070,6212,2892070
833,3172,2892720,6212,2892720
833,3172,2893190,6212,2893190
833,3172,2893190,6212,2893190
833,3172,2894190,6212,2894190
833,3172,2894410,6212,2894410
833,3172,2895410,6212,2895410
833,3172,2896220,6212,2896220
833,3172,2896220,6212,2896220
833,3172,2897220,6212,2897220
833,3172,2898220,6212,2898220
833,3172,2899030,6212,2899030
833,3172,2900030,6212,2900030
834,3180,2901030,6212,2901030
834,3180,2901680,6212,2901680
834,3180,2902490,6212,2902490
834,3180,2903490,6212,2903490
834,3180,2904490,6212,2904490
834,3180,2905490,6212,2905490
834,3180,2905490,6212,2905490
834,3180,2906490,6212,2906490
834,3180,2907490,6212,2907490
834,3180,2907490,6212,2907490
835,3188,2908490,6212,2908490
835,3188,2909490,6212,2909490
835,3188,2910490,6212,2910490
835,3188,2911490,6212,2911490
835,3188,2912490,6212,2912490
835,3188,2912960,6212,2912960
835,3188,2913960,6212,2913960
835,3188,2914770,6212,2914770
835,3188,2915240,6212,2915240
835,3188,2915240,6212,2915240
835,3188,2916240,6212,2916240
836,3196,2917240,6212,2917240
836,3196,2917710,6212,2917710
836,3196,2918360,6212,2918360
836,3196,2918360,6212,2918360
836,3196,2918360,6212,2918360
836,3196,2922360,6212,2922360
836,3196,2923360,6212,2923360
836,3196,2923680,6212,2923680
836,3196,2924680,6212,2924680
837,3204,2925680,6212,2925680
838,3212,2933680,6212,2933680
838,3212,2934490,6212,2934490
838,3212,2935300,6212,2935300
838,3212,2936300,6212,2936300
838,3212,2937300,6212,2937300
838,3212,2938300,6212,2938300
838,3212,2939300,6212,2939300
838,3212,2939300,6212,2939300
838,3212,2940300,6212,2940300
839,3220,2941110,6212,2941110
839,3220,2943110,6212,2943110
839,3220,2944110,6212,2944110
839,3220,2945110,6212,2945110
839,3220,2945430,6212,2945430
839,3220,2946430,6212,2946430
839,3220,2947240,6212,2947240
840,3228,2949240,6212,2949240
841,3236,2957240,6212,2957240
841,3236,2958050,6212,2958050
841,3236,2959050,6212,2959050
841,3236,2960050,6212,2960050
841,3236,2961050,6212,2961050
841,3236,2961050,6212,2961050
841,3236,2961050,6212,2961050
841,3236,2961280,6212,2961280
841,3236,2962280,6212,2962280
841,3236,2963280,6212,2963280
841,3236,2964090,6212,2964090
842,3244,2964740,6212,2964740
842,3244,2965060,6212,2965060
842,3244,2965530,6212,2965530
842,3244,2966530,6212,2966530
842,3244,2967530,6212,2967530
842,3244,2968340,6212,2968340
842,3244,2969150,6212,2969150
842,3244,2969960,6212,2969960
842,3244,2970960,6212,2970960
842,3244,2971280,6212,2971280
843,3252,2972090,6212,2972090
843,3252,2973090,6212,2973090
843,3252,2974090,6212,2974090
843,3252,2974900,6212,2974900
843,3252,2975900,6212,2975900
843,3252,2976900,6212,2976900
843,3252,2977370,6212,2977370
843,3252,2978180,6212,2978180
843,3252,2978990,6212,2978990
844,3260,2979800,6212,2979800
844,3260,2980800,6212,2980800
844,3260,2981270,6212,2981270
844,3260,2982270,6212,2982270
844,3260,2983270,6212,2983270
844,3260,2983490,6212,2983490
844,3260,2983490,6212,2983490
844,3260,2983650,6212,2983650
844,3260,2984240,6212,2984240
844,3260,2985240,6212,2985240
844,3260,2986240,6212,2986240
844,3260,2987050,6212,2987050
844,3260,2987050,6212,2987050
844,3260,2987270,6212,2987270
845,3268,2988270,6212,2988270
845,3268,2989080,6212,2989080
845,3268,2990080,6212,2990080
845,3268,2991080,6212,2991080
845,3268,2991730,6212,2991730
845,3268,2992730,6212,2992730
845,3268,2993200,6212,2993200
845,3268,2993670,6212,2993670
846,3276,2994140,6212,2994140
846,3276,2995140,6212,2995140
846,3276,2995610,6212,2995610
846,3276,2996610,6212,2996610
846,3276,2997610,6212,2997610
846,3276,2997930,6212,2997930
846,3276,2998930,6212,2998930
846,3276,2999930,6212,2999930
846,3276,2999930,6212,2999930
847,3284,3000930,6212,3000930
847,3284,3001930,6212,3001930
847,3284,3001930,6212,3001930
847,3284,3002740,6212,3002740
847,3284,3003740,6212,3003740
847,3284,3004740,6212,3004740
847,3284,3005740,6212,3005740
847,3284,3006060,6212,3006060
847,3284,3006870,6212,3006870
847,3284,3007870,6212,3007870
848,3292,3008870,6212,3008870
848,3292,3009680,6212,3009680
848,3292,3010680,6212,3010680
848,3292,3011150,6212,3011150
848,3292,3011620,6212,3011620
848,3292,3012620,6212,3012620
848,3292,3013620,6212,3013620
848,3292,3014620,6212,3014620
848,3292,3015620,6212,3015620
848,3292,3016090,6212,3016090
849,3300,3016680,6212,3016680
849,3300,3017270,6212,3017270
849,3300,3018270,6212,3018270
849,3300,3018740,6212,3018740
849,3300,3019330,6212,3019330
849,3300,3020330,6212,3020330
849,3300,3021330,6212,3021330
849,3300,3021650,6212,3021650
849,3300,3022650,6212,3022650
850,3308,3023650,6212,3023650
850,3308,3024650,6212,3024650
850,3308,3025650,6212,3025650
850,3308,3026650,6212,3026650
850,3308,3027650,6212,3027650
850,3308,3028460,6212,3028460
850,3308,3029460,6212,3029460
850,3308,3029460,6212,3029460
850,3308,3030460,6212,3030460
851,3316,3031460,6212,3031460
851,3316,3032460,6212,3032460
851,3316,3032460,6212,3032460
851,3316,3033460,6212,3033460
851,3316,3034460,6212,3034460
851,3316,3035110,6212,3035110
851,3316,3035110,6212,3035110
851,3316,3035920,6212,3035920
851,3316,3036380,6212,3036380
851,3316,3037380,6212,3037380
851,3316,3038190,6212,3038190
852,3324,3039190,6212,3039190
852,3324,3040190,6212,3040190
852,3324,3040740,6212,3040740
852,3324,3040850,6212,3040850
852,3324,3041850,6212,3041850
852,3324,3042850,6212,3042850
852,3324,3043850,6212,3043850
852,3324,3044660,6212,3044660
852,3324,3045660,6212,3045660
853,3332,3046310,6212,3046310
853,3332,3047310,6212,3047310
853,3332,3048310,6212,3048310
853,3332,3048310,6212,3048310
853,3332,3049310,6212,3049310
853,3332,3050310,6212,3050310
853,3332,3051310,6212,3051310
853,3332,3052310,6212,3052310
853,3332,3053310,6212,3053310
854,3340,3054310,6212,3054310
854,3340,3055310,6212,3055310
854,3340,3055630,6212,3055630
854,3340,3056440,6212,3056440
854,3340,3057250,6212,3057250
854,3340,3057570,6212,3057570
855,3348,3065570,6212,3065570
855,3348,3066030,6212,3066030
855,3348,3067030,6212,3067030
855,3348,3067840,6212,3067840
855,3348,3067840,6212,3067840
855,3348,3068650,6212,3068650
855,3348,3068970,6212,3068970
855,3348,3069290,6212,3069290
856,3356,3070290,6212,3070290
856,3356,3070760,6212,3070760
856,3356,3070760,6212,3070760
856,3356,3071570,6212,3071570
856,3356,3072160,6212,3072160
856,3356,3073160,6212,3073160
856,3356,3074160,6212,3074160
856,3356,3075160,6212,3075160
856,3356,3076160,6212,3076160
856,3356,3077160,6212,3077160
857,3364,3079160,6212,3079160
857,3364,3080160,6212,3080160
857,3364,3080160,6212,3080160
857,3364,3080160,6212,3080160
857,3364,3080480,6212,3080480
857,3364,3080480,6212,3080480
857,3364,3081030,6212,3081030
857,3364,3081030,6212,3081030
857,3364,3081840,6212,3081840
857,3364,3082070,6212,3082070
857,3364,3083070,6212,3083070
857,3364,3083540,6212,3083540
857,3364,3083760,6212,3083760
857,3364,3084110,6212,3084110
857,3364,3084580,6212,3084580
857,3364,3085580,6212,3085580
858,3372,3086390,6212,3086390
858,3372,3086940,6212,3086940
859,3380,3094940,6212,3094940
859,3380,3095750,6212,3095750
859,3380,3096560,6212,3096560
859,3380,3097560,6212,3097560
859,3380,3097880,6212,3097880
859,3380,3097880,6212,3097880
859,3380,3098880,6212,3098880
859,3380,3099880,6212,3099880
859,3380,3100880,6212,3100880
860,3388,3104880,6212,3104880
860,3388,3105880,6212,3105880
861,3396,3106880,6212,3106880
861,3396,3107880,6212,3107880
861,3396,3108880,6212,3108880
861,3396,3109880,6212,3109880
861,3396,3110690,6212,3110690
861,3396,3110690,6212,3110690
861,3396,3111690,6212,3111690
861,3396,3112690,6212,3112690
861,3396,3113150,6212,3113150
861,3396,3114150,6212,3114150
861,3396,3114620,6212,3114620
861,3396,3115620,6212,3115620
861,3396,3115940,6212,3115940
862,3404,3116940,6212,3116940
862,3404,3117260,6212,3117260
862,3404,3118260,6212,3118260
862,3404,3119070,6212,3119070
862,3404,3119070,6212,3119070
862,3404,3119390,6212,3119390
862,3404,3120390,6212,3120390
862,3404,3121390,6212,3121390
862,3404,3122200,6212,3122200
862,3404,3122200,6212,3122200
862,3404,3123200,6212,3123200
863,3412,3123670,6212,3123670
863,3412,3123670,6212,3123670
863,3412,3124670,6212,3124670
863,3412,3124990,6212,3124990
863,3412,3124990,6212,3124990
863,3412,3125990,6212,3125990
863,3412,3126990,6212,3126990
863,3412,3127990,6212,3127990
863,3412,3128640,6212,3128640
864,3420,3130640,6212,3130640
864,3420,3130640,6212,3130640
864,3420,3131290,6212,3131290
864,3420,3132290,6212,3132290
864,3420,3133100,6212,3133100
864,3420,3133570,6212,3133570
864,3420,3134570,6212,3134570
864,3420,3135220,6212,3135220
865,3428,3135690,6212,3135690
865,3428,3136500,6212,3136500
865,3428,3137500,6212,3137500
865,3428,3137960,6212,3137960
865,3428,3139960,6212,3139960
865,3428,3140770,6212,3140770
865,3428,3141770,6212,3141770
866,3436,3145770,6212,3145770
866,3436,3146770,6212,3146770
866,3436,3147770,6212,3147770
866,3436,3148770,6212,3148770
866,3436,3148770,6212,3148770
866,3436,3148770,6212,3148770
866,3436,3149770,6212,3149770
